molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|SRW09|nARing|SaasN|AATSC1c|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PPSA3|RNCS|WPSA3|RPCS|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|BBB|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
7_a1|0|0|0|0.0|7.860570786|2|2.307091837|-0.010040172|1|0.035718954|-0.048878707|0.0|-0.421687222|0.0021597079999999|-0.07233584|10.9513015|-0.024096172|1|1|0.004950534|-0.245732751|0.801577133|-0.048198584|0.862051935|0.729621031|0|0.710959153|-0.098295453|17.31482297|111.9204437|8.342261787|404.7836105|-1.179545431|61.72628137|-14.95535873|57.47898976|0.452829665|2150.215999|342.53930230000003|-568.3036318|0.396617144|9.278054953|0.827584457|4519.238270000001|191.0896839|-273.8080361|0.029820838|-99.61948195|941.8624118|14.36764539|0.0|1.0|0.0|1.0|1.0|0.0|0.22|17.0|-5.64|3.29|49.17|1.6|0.0|85.88|0.0|2.0|-3.16|23.0|1.0|2.72|0.000195|0.0595|2.48|0.0|0.0|2.29e-06|4.0504|4.0504|-1009.509475|864.85|306.1|0.2961|365.53|0.69902|0.2961|-0.16734|4575.0|0.02860499|-1009.398029|0.46|6.3372
7a_a8|1|0|0|0.0|7.535296702|1|1.4494883790000002|-0.010269971|1|0.041123188|-0.017706371|0.0|-0.482688615|0.000736369|0.004607684|10.94671402|-0.019054799|1|1|0.002028046|-0.019499132|0.764224152|0.033708575|0.831914523|0.681200974|0|0.718410375|-0.101880506|20.79408196|145.3710976|12.2125771|71.85980901|-1.833849114|75.4573633|-25.04740346|80.80201312|0.477611327|2715.360649|421.9297638000001|-1077.038349|0.266115601|14.73814865|0.914283468|5907.9340090000005|156.2924154|-632.5556427|0.0265990589999999|-274.7254012|1467.585836|15.62189947|0.0|0.0|1.0|1.0|1.0|1.0|0.05|23.0|-7.27|3.49|92.93|2.01|0.0|105.83|0.0|3.0|-4.86|29.0|0.0|3.15|2.29e-05|0.00874|3.24|0.0|0.0|5.3600000000000004e-08|4.5808|3.0704|-1291.313963|1031.61|403.8|315.0|494.48|0.70367|0.1575|-0.12889|9.9646|0.0269461|-1291.156661|24.73|4.6068
14i_a23|0|1|1|0.0|7.423568444|0|3.2692375460000003|-0.010148243|2|0.0432555559999999|0.040408197|0.7151570629999999|-0.558153376|0.002243702|-0.018541856|10.31321758|-0.026731172|2|2|0.002496501|-0.017918675|0.8025091329999999|0.158023239|0.864206467|0.7333675390000001|1|0.777952733|-0.096562208|14.65077903|324.811841|10.01786784|93.48624142|-2.027806362|79.20815775|-27.18760085|75.47917433|0.478050606|3097.406945|531.9462982|-1386.567643|0.221904316|15.53342127|0.915894552|7030.347905|151.7330992|-948.103263|0.019276934|-380.3109456|1782.001457|13.18112713|0.0|0.0|1.0|1.0|0.0|2.0|0.04|26.0|-6.96|3.12|148.11|2.28|1.0|128.38|1.0|6.0|-5.21|33.0|0.0|2.61|4.03e-05|0.0183|2.46|0.0|0.0|1.11e-07|3.6931|3.6931|-1798.64228|1224.02|335.72|0.3639|580.74|0.55606|0.3639|-0.1509599999999999|5.9563|0.03394466|-1798.434186|3.0|8.4622
13_a1|1|0|0|0.0|7.423568444|1|0.0|-0.012199718|1|0.036382114|0.1129747169999999|0.0|-0.597786194|-0.008672236|-0.0594321759999999|10.94989555|-0.084271845|1|1|-0.005924486|-0.07665159|0.76714213|-0.051729721|0.825117597|0.833702788|0|0.6794604670000001|-0.10668313|19.62059449|148.7311076|11.41059871|528.3795274|-1.813613202|77.55889436|-23.43842502|84.56244352|0.477212829|2555.623166|395.1486144|-1054.729126|0.291737016|14.33466671|0.912824292|5456.353212|169.6632599|-613.3907313999999|0.026679865|-242.2358135|1489.177255|15.51600461|1.0|1.0|1.0|1.0|1.0|2.0|0.09|23.0|-7.94|3.87|80.26|1.74|0.0|104.88|0.0|4.0|-4.29|28.0|0.0|3.23|4.58e-05|17.0|2.94|0.0|0.0|1.14e-08|4.0783|3.4483|-1238.395767|1035.04|359.55|0.5339|472.52|0.69782|0.3535|-0.13921|2.7595|0.0284695999999999|-1238.22919|0.26|6585.0
12b_a5|0|0|0|0.0|6.605297921|2|0.0|-0.001991527|3|0.0252713179999999|-0.021265946|0.0|-0.1214831359999999|0.0068803119999999|-0.119503073|10.94620104|-0.016614746|0|0|0.00751901|-0.070406884|0.779793078|0.066588785|0.819417554|0.8121510009999999|0|0.827613693|-0.068586754|10.44150403|138.67264319999998|6.584944956|0.0|-1.165974822|59.53145615|-12.90040679|52.20772716|0.480419002|2602.046823|521.9354031|-735.3231872|0.4696203889999999|16.16438947|0.924627734|5501.255679|296.16656780000005|-463.7323032|0.025810077|-38.31786425|1386.409228|16.27715102|0.0|1.0|0.0|1.0|1.0|1.0|0.33|18.0|-7.67|0.72|50.28|1.54|0.0|123.46|0.0|5.0|-2.3|30.0|1.0|1.44|0.000359|143.0|1.63|0.0|0.0|2.14e-08|4.6156|1.4454|-1276.928859|1149.51|857.76|0.2345|505.16|0.70615|0.0001|-0.06212|5.7174|0.03447919|-1276.9984029999998|42.0|7.3768
5a_a40|0|0|0|0.0|8.149890544|1|1.688148148|-0.004609716|0|0.0388888889999999|-0.108428634|0.808197279|-0.152120625|0.011345707|0.180125135|10.31198338|-0.02394636|2|2|0.010425818|0.004130836|0.756882266|-0.442215721|0.820901326|0.5263598389999999|1|0.8531783270000001|-0.090991462|9.135164355|174.99981530000002|4.042943749|52.43850484|-1.091897544|46.06507254|-16.10801287|43.71412865|0.4889874279999999|1847.672595|377.5905776|-483.24038600000006|0.177534728|10.7779923|0.956899016|3736.248815|78.57142892|-213.8673835|0.0130940839999999|-285.426492|587.5511127|5.795040371|1.0|0.0|1.0|0.0|1.0|0.0|0.21|14.0|-4.05|3.08|75.5|1.85|1.0|74.15|0.0|3.0|-4.13|19.0|1.0|2.8|0.000213|0.0574|2.88|0.0|0.0|8.950000000000001e-05|3.7921|3.7921|-1177.598691|757.45|326.96|0.4461|353.51|0.69499|0.4461|-0.15066|5.7163|0.01514427|-1177.555706|81.0|7.0915
17c_a50|0|1|1|0.0|7.934155233999999|2|4.349159921|-0.002676029|2|0.031870748|0.021572081|2.193763306|-0.1766179239999999|0.01130519|-0.144763835|10.94500663|-0.120904775|2|2|0.012222674|-0.233451925|0.774994313|-0.139943634|0.816442883|0.728169863|1|0.89719894|-0.073693343|14.91199042|133.46240020000002|10.25908547|94.15397246|-1.32648017|66.7258111|-14.96042594|50.6217864|0.49503436|2951.495914|617.2509739|-912.5859825|0.430249571|16.45688922|0.98033276|6438.380804|296.00120400000003|-627.8368834|0.0232952879999999|-95.97318605|1601.729346|16.02658985|0.0|1.0|1.0|1.0|1.0|0.0|0.35|20.0|-6.79|3.53|61.0|1.91|0.0|134.28|0.0|6.0|-3.8|33.0|1.0|3.1|3.75e-05|0.0165|2.86|0.0|0.0|1.6100000000000005e-07|4.2397|4.0432|-1411.187392|1289.05|306.65|0.1814|596.23|0.66213|0.1801|-0.16697|6.3989|0.02957871|-1410.902767|69.0|7.1612
13g_a6|1|0|0|0.0|6.842683282|0|0.0|-0.006574579|2|0.043020833|0.03536788|1.648997541|-0.381325604|-0.002407131|0.073394284|10.95053423|-0.080022038|1|1|-0.000644109|-0.12414699|0.774238891|0.095969451|0.832753533|0.789769968|1|0.871972049|-0.091949419|12.28038897|68.57626488|8.550546653|0.0|-1.747038966|76.50577593|-22.52633766|63.95581946|0.444443571|2929.039254|607.1336751|-1216.422234|0.264266646|14.34268783|0.7999971709999999|6332.20768|184.0026638|-846.9662551000001|0.017929016|-328.2712049|1653.346592|12.48355309|1.0|1.0|1.0|1.0|1.0|2.0|0.12|27.0|-10.57|4.79|103.17|1.13|0.0|128.63|0.0|6.0|-5.56|33.0|0.0|3.47|8.8e-06|0.0038|3.7|0.0|0.0|2.67e-11|5.9869|3.2472|-1386.611265|1253.71|381.82|0.8442|592.49|0.7034100000000001|0.0105|-0.1327|10.1708|0.03802398|-1386.364067|119.0|6.9245
9g_a40|0|0|0|0.0|7.515889085|0|1.849105962|-0.0054957819999999|0|0.043730159|0.07954859|0.895670535|-0.225327061|0.011921308|0.139758613|10.31197177|-0.145879501|2|2|0.0115573539999999|-0.037217966|0.764275277|-0.384131901|0.821935848|0.665414608|1|0.90454157|-0.079033043|11.25704374|65.74631496|5.930596229|64.08637519|-1.185495647|51.16627179|-16.43578193|44.73159432|0.476386801|2169.234651|476.5434822|-624.5597134|0.259759794|15.62271835|0.909806709|4435.743087|136.8503571|-329.0394499|0.018087202|-253.1335385|843.7257374|9.528957565|0.0|1.0|0.0|1.0|1.0|1.0|0.06|22.0|-6.43|2.93|72.28|0.64|0.0|87.53|0.0|3.0|-2.49|23.0|1.0|1.93|0.0008179999999999|247.0|1.37|0.0|0.0|3.720000000000001e-07|3.0778|3.0778|-1332.487689|923.42|402.84|0.3563|469.6|0.70233|0.3563|-0.12765|3.4787|0.01134289|-1332.369643|3548.0|5.45
17b_a50|0|1|1|0.0|7.934155233999999|1|4.35392516|-0.002181823|1|0.032052154|0.035558152|2.206759705|-0.144000296|0.012409091|-0.152660972|10.94500663|-0.15040528|2|2|0.012686493|-0.2252068689999999|0.7621727979999999|-0.1585336269999999|0.799772151|0.748900413|1|0.931849183|-0.07555585|8.976922737999999|9.9094658|6.247196459|86.9549829|-1.662228695|59.65808461|-18.65764227|42.23167946|0.4835366239999999|2765.537065|648.4900322000001|-1156.773821|0.1966134769999999|16.11918162|0.936245718|6059.076348|136.82673369999998|-805.0189948|0.010169967|-422.2639022|1439.872076|7.077456382|1.0|1.0|1.0|1.0|1.0|0.0|0.35|20.0|-7.54|4.92|51.77|2.71|0.0|131.39|0.0|8.0|-4.75|32.0|1.0|3.87|1.22e-05|0.0052|3.96|0.0|0.0|2.87e-08|4.2447|4.0418|-1337.1910779999998|1300.3|306.75|0.1817|647.75|0.66195|0.1758|-0.16699|6.3333|0.02640483|-1336.899093|122.0|6.9136
12ab_a30|0|0|0|0.0|7.412764017000001|2|0.0|-0.008528077|2|0.043854875|0.018023992|0.0|-0.520212725|0.003529389|0.038312857|10.31162784|0.01563558|1|1|0.005111479|-0.12254489|0.809127478|0.078325164|0.855880335|0.794193541|0|0.7997534890000001|-0.1008879709999999|22.23130678|119.79740259999998|15.64609074|0.0|-1.815983471|92.49334877|-22.42218278|80.46280277|0.461207954|3118.431712|562.8556061|-1278.064418|0.3960470239999999|15.6704374|0.856003642|6918.884105|278.7324985|-899.4843201|0.030534507|-146.321375|2116.165447|21.48976996|1.0|0.0|1.0|1.0|1.0|1.0|0.21|17.0|-6.83|2.63|100.11|2.2|0.0|140.26|0.0|7.0|-5.61|33.0|0.0|2.52|9.94e-06|0.00456|3.81|0.0|0.0|1.47e-07|4.8018|3.4919|-1804.824495|1275.19|355.06|0.1957|613.7|0.68324|0.1511|-0.14772|6.9089|0.03368522|-1804.589076|17.0|7.7825
17a_a25|0|0|0|0.0|6.842683282|0|1.826085128|-0.004137083|2|0.043274232|-0.017081614|2.008884939|-0.248224991|0.0063846319999999|-0.0688716509999999|10.93106298|0.006360768|1|1|0.006423059|-0.047099434|0.748718056|0.168247187|0.8005589320000001|0.659740852|1|0.874586929|-0.079378741|9.033070252|93.75234138|6.442637379|80.30332825|-1.666953566|67.57985355|-21.2306737|53.50212109|0.468791604|2907.309477|623.7797651000001|-1188.917727|0.244019498|16.93624014|0.882500365|6250.571217000001|174.0415044|-847.969248|0.015373381|-365.1448527|1572.683056|10.96472369|1.0|1.0|1.0|1.0|1.0|1.0|0.11|27.0|-9.98|5.31|72.7|2.67|0.0|131.06|0.0|7.0|-5.12|33.0|0.0|4.04|7.44e-06|0.00323|3.9|0.0|0.0|1.05e-10|5.2683|3.9347|-1391.625102|1271.9|315.11|0.4076|598.67|0.6722|0.1735|-0.16304|3.4677|0.0362293|-1391.385492|25.0|7.6021
11b_a50|0|1|1|0.0|7.927685046000001|1|4.071188272|-0.002908227|1|0.038040936|-0.007722567|2.114272566|-0.13377846|0.011959339|-0.218953127|10.94500697|-0.133073229|2|2|0.012037198|-0.162848233|0.800774662|-0.146696566|0.862408925|0.667956827|1|0.931316325|-0.069841183|10.1501574|7.949039772000001|5.295379767|86.04123302|-1.047617742|47.72173991|-13.01301376|33.38515735|0.42907551|2286.724895|485.8716402|-546.5465781|0.357948005|9.979494111|0.751545111|4884.730303|186.7429782|-285.1356465|0.021631609|-148.2182458|851.2497152000001|11.28530137|0.0|0.0|1.0|1.0|1.0|0.0|0.15|20.0|-5.87|3.73|48.53|2.25|0.0|99.65|0.0|2.0|-3.58|25.0|1.0|2.96|6.97e-05|0.0228|2.9|0.0|0.0|1.35e-06|4.6471|3.9863|-1045.98235|955.4|311.03|195.0|431.63|0.64477|0.0711|-0.16684|2.7805|0.02113855|-1045.849774|1.7|5.7696
12am_a36|1|0|0|-4.723487246|7.412764017000001|2|0.0|-0.015884751|2|0.044036281|0.122824831|0.0|-0.921315581|-0.011700732|-0.050505733|10.9602097|-0.037654321|1|1|-0.007897954|-0.1187503719999999|0.8344566859999999|-0.0147665219999999|0.885733922|0.624142499|0|0.814986544|-0.118101664|12.15249658|128.69607109999998|8.395550408|1.038361162|-2.480134939|95.53118838|-31.72964526|75.34643812|0.484558903|3230.6292780000003|563.0333297999999|-1713.4008440000002|0.211665165|17.01968794|0.940085891|7238.033439|146.228847|-1183.702712|0.020179019|-398.3921535|2173.44302|13.94067198|1.0|0.0|1.0|1.0|0.0|2.0|0.17|17.0|-7.14|4.04|78.43|2.04|0.0|130.43|0.0|7.0|-5.2|34.0|0.0|2.65|8.6e-06|4.0|3.86|1.0|0.0|7.24e-08|5.2317|3.8606|-1645.205296|1206.77|321.15|0.4894|562.14|0.6805100000000001|0.2987|-0.15658|5.9258|0.03550681|-1645.016323|0.06|7.2218
5b_a49|0|0|0|0.0|7.853604813|2|2.119588967|-0.007610481|2|0.034466231|-0.072128552|1.926253727|-0.418576471|0.005836378|-0.0695402359999999|10.9297646|0.059834711|1|1|0.006696215|-0.13632743|0.7843021|-0.006962617|0.839963111|0.666573331|1|0.7969332440000001|-0.076494119|11.94347454|170.0796998|7.020013952999999|69.07083505|-1.300400018|59.85065205|-15.28671785|52.97561349|0.475192312|2764.188493|468.4133145|-764.3358925|0.3913052589999999|11.94760614|0.905459892|6225.302624|229.9974239|-449.2535747|0.025332565|-127.7749783|1255.69656|14.88971719|0.0|1.0|1.0|1.0|1.0|1.0|0.22|21.0|-7.24|2.87|75.94|2.07|0.0|122.26|0.0|3.0|-3.3|30.0|1.0|2.58|0.000118|0.0468|2.08|0.0|0.0|5.79e-08|5.1653|3.9209|-1292.139616|1093.32|316.21|0.4653|451.32|0.65269|0.0747|-0.1624799999999999|4.3767|0.03937634|-1291.929428|28.0|7.5528
12p_a30|0|0|0|0.0|7.412764017000001|2|0.0|-0.0063403159999999|2|0.040899471|-0.062956958|0.0|-0.3550576729999999|0.005613018|0.000321545|10.31162861|-0.128484994|1|1|0.005965451|-0.053644471|0.7867133140000001|-0.051402518|0.8371763179999999|0.7991060659999999|0|0.843381594|-0.094870978|9.659715461|75.21136863|6.176226649|0.0|-1.897419563|68.98315679|-23.33022469|57.20168999|0.469983155|2783.628159|539.2411292|-1213.171684|0.180044528|13.94763694|0.886732486|6166.812731|115.116829|-775.6774321|0.0130197619999999|-409.146112|1479.558007|8.3245726|1.0|0.0|1.0|1.0|0.0|1.0|0.17|17.0|-7.01|2.93|81.65|3.04|0.0|132.24|0.0|5.0|-5.66|30.0|0.0|2.91|7.05e-06|0.00291|4.23|0.0|0.0|9.75e-08|5.1922|3.4955|-1615.094336|1167.16|354.69|0.1768|526.91|0.68561|0.1527|-0.14823|4.0456|0.03198743|-1614.890598|17.0|7.7721
13_a47|1|1|1|0.0|6.605297921|0|0.0|-0.0049262279999999|2|0.036632997|-0.047120094|1.5940801480000002|-0.20197533|-0.00105415|0.003874205|10.9452934|0.038682232|1|1|-0.000211465|-0.0101047869999999|0.794037882|0.030290722|0.8582665429999999|0.626280497|1|0.781675563|-0.088128939|9.13564442|63.12660940000001|4.705524762|0.0|-1.23380515|57.38622954|-16.72368034|50.9329486|0.472007922|2190.316257|402.6200617|-635.4998528|0.311738758|13.33103985|0.8939678120000001|4542.479565|160.5682509|-327.3288841|0.023284817|-193.936606|923.3410426|11.99338291|1.0|1.0|0.0|1.0|1.0|2.0|0.06|21.0|-7.9|4.63|66.49|2.34|0.0|91.59|0.0|3.0|-4.24|24.0|1.0|3.19|5.41e-05|0.0173|3.17|0.0|0.0|1.26e-08|4.0302|4.0302|-1067.820961|895.21|307.63|0.3382|404.73|0.67466|0.3382|-166.0|3.5455|0.03639189|-1067.71601|16.0|7.8
12j_a30|0|0|0|0.0|7.412764017000001|2|0.0|-0.006336585|2|0.043848238|-0.02473642|0.0|-0.354848778|0.005613018|0.0074730759999999|10.31162861|-0.075816941|1|1|0.005965451|-0.053644471|0.795446883|0.0060012969999999|0.846470093|0.7991060659999999|0|0.842199041|-0.094132698|10.09017681|88.51817261|6.520746879|0.0|-1.882653966|69.55167701|-23.39729904|57.85371764|0.476658597|2784.7999170000003|544.2686362000001|-1216.65955|0.1865388989999999|15.41574553|0.91079856|6105.3402670000005|120.550211|-786.2626307999999|0.01349128|-405.1466163|1495.657934|8.71869951|1.0|0.0|1.0|1.0|0.0|1.0|0.17|17.0|-7.01|2.93|81.65|3.04|0.0|132.24|0.0|5.0|-5.66|30.0|0.0|2.91|7.05e-06|0.00291|4.23|0.0|0.0|9.75e-08|5.1971|3.4788|-1615.096172|1175.75|356.4|0.2163|549.64|0.68625|0.1516|-0.14772|4.6727|0.03201935|-1614.894278|9.0|8058.0
46_a18|0|0|0|0.0|7.03438793|2|0.0|-0.005378956|1|0.03531746|-0.046124025|0.0|-0.3872848129999999|0.002300582|-0.0669031009999999|10.94680484|-0.052591109|0|0|0.003512954|-0.1483628609999999|0.729629263|-0.015124585|0.76616843|0.699483099|0|0.8265445990000001|-0.076485888|6.376289807000001|0.946462387|4.5299444310000005|58.66827342|-1.988633091|63.70285871|-20.77641329|55.92367899|0.4548138479999999|3052.94234|587.2068577|-1412.796104|0.217767252|16.47206875|0.8342358790000001|7150.333139|154.7096476|-1003.700904|0.013181412|-401.0164861|1806.107079|9.36454702|0.0|1.0|0.0|1.0|1.0|2.0|0.3|18.0|-8.82|3.3|76.5|3.33|1.0|151.14|0.0|7.0|-5.68|36.0|1.0|2.93|3.35e-06|0.00161|4.36|0.0|0.0|1.51e-09|3225.0|3225.0|-1532.992457|1380.79|384.45|0.4249|635.89|0.69181|0.4249|-0.13224|2656.0|0.0239301|-1532.562476|186.0|6.7305
12at_a36|1|0|0|0.0|7.412764017000001|2|0.0|-0.010886502|2|0.039952719|0.054794728|0.0|-0.653190113|-0.001148437|-0.076129505|10.95446888|-0.037590959|1|1|0.000906224|-0.136151085|0.8384626709999999|-0.08859337|0.890810337|0.7767870459999999|0|0.751856692|-0.110637955|20.43891035|95.16663336|14.1532755|80.75773169|-2.102121151|95.60375457|-25.99374995|79.10595873|0.49342323|3041.832389|520.6361161|-1455.649997|0.325557803|17.44496351|0.974034457|6537.399158|225.4381077|-1007.989912|0.027424543|-241.591008|2158.30208|18.99059683|1.0|0.0|0.0|1.0|0.0|2.0|0.17|17.0|-6.62|1.67|95.5|1.89|0.0|135.03|0.0|7.0|-4.18|33.0|0.0|1.76|8.36e-05|0.0367|2.53|0.0|0.0|2.42e-07|4.7133|3.8408|-1460.833958|1238.61|322.81|0.4765|589.75|0.6802600000000001|0.2076|-0.15607|6.4676|0.03651452|-1460.61293|78.0|7.1079
3c_a12|0|0|0|0.0|6.555356892000001|1|0.0|-0.009252756|2|0.039605735|-0.14679559|0.0|-0.379362977|-0.003879878|-0.008931246|10.3117069|-0.056537396|1|1|-0.001825446|-0.116098308|0.826033688|-0.0461654159999999|0.888353608|0.859899236|0|0.843855494|-0.099327724|6.688634392000001|73.9854678|3.384177297|0.0|-1.291260406|61.16334136|-17.19277136|42.97583906|0.427357986|2186.344105|426.9566009|-653.3253118|0.2944757839999999|10.88288188|0.746291708|4629.005722|148.9927848|-330.5560685|0.02155815|-207.9738085|926.0140155|10.90754815|1.0|1.0|1.0|0.0|1.0|1.0|0.12|17.0|-6.78|2.25|78.41|1.82|0.0|98.16|0.0|3.0|-4.22|23.0|0.0|2.76|9.940000000000002e-05|0.0318|2.91|0.0|0.0|1.67e-07|3.9848|3.5862|-1327.498519|894.36|345.72|0.4687|399.38|0.68067|0.1193|-0.14572|1.6035|0.02665687|-1327.4004710000002|0.02|7699.0
19j_a38|1|0|0|0.0|7.412764017000001|2|0.0|-0.007976154|2|0.04391253|0.105682345|0.0|-0.438688445|-0.004442319|0.003554228|10.95429182|-0.036248822|1|1|-0.002443797|-0.09493054|0.846765471|-0.001131945|0.908721232|0.6885713729999999|0|0.8071763829999999|-0.108006563|17.15233756|131.29876370000002|11.74054073|29.18585028|-1.944118135|90.05233553|-26.09259418|74.95583121|0.408533267|2969.234865|552.5012068|-1330.722303|0.285630155|12.69084117|0.6907121629999999|6704.612831|195.5099392|-910.8612362|0.023555355|-293.4664598|1862.79182|16.123318700000002|1.0|0.0|1.0|1.0|1.0|3.0|0.13|17.0|-6.92|2.42|105.02|1.76|0.0|130.41|0.0|5.0|-4.35|32.0|0.0|2.44|7.55e-05|0.0322|2.5|0.0|0.0|1.2099999999999998e-07|6.0361|3.6886|-1424.426858|1163.3|336.13|354.0|533.97|0.69435|0.2625|-0.15182|10.8124|0.03678378|-1424.24494|8.0|8.1146
47d_a18|0|0|0|0.0|7.03438793|1|0.0|-0.006087337|0|0.032916667|0.069914568|0.0|-0.480899596|0.003376831|-0.07722825|10.94702255|0.016324953|0|0|0.005144085|-0.272202025|0.7430748709999999|-0.002494715|0.773981237|0.741366815|0|0.836999127|-0.087315963|12.45251265|64.92967228|10.15469843|58.93717545|-2.182899066|86.29525584|-23.42233034|64.59518279|0.481311892|3304.705347|682.5509007|-1780.097106|0.30185619|19.16475647|0.927940864|7780.945962999999|246.1558296|-1451.622641|0.018506261|-323.1621908|2549.757058|15.0913716|1.0|1.0|0.0|1.0|1.0|2.0|0.32|18.0|-8.83|3.21|88.97|2.6|2.0|159.67|1.0|12.0|-5.74|39.0|0.0|2.56|5.23e-06|0.00276|4.16|1.0|1.0|1.4800000000000003e-09|3.1079|3.1079|-1704.061013|1544.09|398.94|0.5820000000000001|817.06|0.69905|0.5820000000000001|-0.12844|3.7605|0.02826074|-1703.622959|8.0|8.0969
8b_a12|0|0|0|0.0|0.0|1|0.0|-0.012630509|2|0.03977208|0.028584223|0.0|-0.618894925|-0.010117477|-0.036536396|10.95438057|-0.1090955359999999|0|0|-0.007926474|0.003898807|0.7407532059999999|-0.010950243|0.792160599|0.856390139|0|0.740926309|-0.116554734|6.513753986|319.0086845|3.769098814|76.80174559999999|-2.097985204|72.85978933|-26.39069094|67.49212879999999|0.480938153|2388.888334|428.7273481000001|-1213.971783|0.111063646|12.27845608|0.926552694|5217.318476|64.26553043|-702.4489440000001|0.009361504|-450.1059006|1365.645333|5.416912474|0.0|1.0|1.0|1.0|1.0|2.0|0.1|18.0|-7.45|1.9|80.37|2.23|0.0|110.58|0.0|4.0|-4.1|27.0|0.0|2.51|9.74e-05|0.0346|2.76|0.0|0.0|3.56e-08|4.2263|3.7446|-1159.405202|1020.47|331.1|0.3179|460.08|0.57773|127.0|-0.15294|4.2554|0.03936706|-1159.2425119999998|263.0|6.58
16_a47|1|1|1|0.0|6.605297921|0|0.0|-0.0056780519999999|2|0.042285714|-0.08282926|1.491023983|-0.23280014|-0.005688938|0.001426202|10.95023129|0.0506476009999999|1|1|-0.004153659|-0.02006804|0.812131575|-0.113476605|0.87782381|0.57616624|1|0.691860453|-0.092995116|9.676588112|63.13219447|5.0150344780000005|0.0|-1.301931629|60.36423869|-17.75645434|57.9827944|0.473257697|2315.178558|358.566882|-674.7452647999999|0.302070079|13.01476838|0.898461533|4952.972679|156.55227280000005|-349.69668310000003|0.0234786339999999|-205.1602001|966.7808252999998|12.16814835|1.0|1.0|0.0|1.0|1.0|2.0|0.06|21.0|-8.17|5.19|66.49|2.72|0.0|91.55|0.0|3.0|-4.34|25.0|0.0|3.52|3.84e-05|13.0|3.27|0.0|0.0|6.8099999999999994e-09|4.4393|4.0806|-1167.046301|894.43|303.84|0.3182|395.28|0.6743899999999999|0.0909|-0.16851|2.3795|0.03384512|-1166.951551|1.0|9.0
17b_a25|0|0|0|0.0|6.842683282|0|1.785120622|-0.004368141|2|0.042843137|-0.026412432|1.968416259|-0.266456625|0.005120507|-0.100018134|10.93106294|0.016982601|1|1|0.005244553|-0.044156525|0.780221059|0.068812225|0.838260077|0.636746066|1|0.882170399|-0.079392561|12.04068508|99.61874923|9.129863339|87.61586206|-1.6672437880000002|73.52844745|-22.17876359|63.75929319|0.476276266|3100.8813760000003|668.9067217|-1264.189524|0.275133816|18.52147096|0.909403632|6674.061446|208.6205329|-958.573164|0.0175785369999999|-341.0100868|1744.031591|13.32894629|1.0|1.0|1.0|1.0|1.0|1.0|0.11|27.0|-10.04|5.18|96.49|2.0|0.0|135.78|0.0|7.0|-5.32|35.0|0.0|3.78|8.59e-06|0.00394|3.61|0.0|0.0|9.08e-11|5.4236|3961.0|-1483.873254|1329.35|313.02|0.4635|654.18|0.6594800000000001|0.1741|-0.16408|3.5074|0.04272963|-1483.630939|101.0|6.9957
