molecula|n9FaHRing|n9FaRing|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|SaaaC|AATSC1are|BCUTi-1|AATSC1pe|AATSC7i|n6aHRing|MATS8s|MATS8d|FNSA3|FNSA5|FPSA3|PNSA5|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50|pIC50
18_a10|0|0|7.78113851|2|2|2.142254323|-0.182332901|0.0307177839999999|2|0.035770975|2.026949641|0.009941402|10.92966688|0.010573165|-0.144233311|2|0.048377088|-0.0507442929999999|-0.0575419659999999|-0.076052353|0.019095409|-48.27152552|40.99617452|72.64119073|-0.024889861|7.692822451|123.3621791|0.641615544|-1.368942347|-23.18149476|-15.79795381|48.64284759|0.4670293179999999|562.0732377|-868.8874593|2137.914113|0.358384456|7.204851347999999|0.020666062|-179.7708584|1354.218219|713.2632062000001|13.11704755|1.0|1.0|0.0|4.07|3.41|0.32|21.0|4.65|4.66|62.06|2.14|119.81|1.0|-4.48|31.0|0.0|1.0|3.67|-4.77|0.0138|1.7100000000000002e-05|0.00705|0.0|1.32e-08|5.44e-06|2.65|3.7977|687.19|1181.5|326.47|214.93|504.61|0.37729|0.6866300000000001|0.1637|-0.15735|4.7596|-0.20692|5.9029|0.13|6.8861|6.8861
3c_a32|1|1|7.765993078999999|0|0|0.0|0.025890116|-0.048337951|0|0.043817204|2.224112182|-0.00017094|10.31100278|0.00124359|-0.097512832|0|-0.003205869|-0.019130435|-0.0679200029999999|-0.0943910459999999|0.015118975|-48.52416391|59.72163595|57.18235134|-0.0288417079999999|3.995552912|0.0|0.693952122|-1.038301506|-17.94949454|-14.82682786|42.68833949|0.423167668|456.8935699|-533.7658031000001|1393.156794|0.306047878|5.605165488|0.018316536|-199.4122311|769.1680542|370.5811396|9.416090047|1.0|1.0|1.0|3.22|2.95|0.19|19.0|6.61|4.68|110.94|1.7|93.05|1.0|-6.18|22.0|0.0|1.0|4.02|-4.91|0.000217|1.22e-05|0.00399|0.0|1.28e-07|4.18e-05|3.02|3.5169|544.22|903.81|352.54|352.54|425.74|0.7034600000000001|0.7034600000000001|0.5017|-0.14219|3123.0|-0.1970599999999999|5.0659|9.0|8.0458|8.0458
12m_a36|0|0|7.412764017000001|2|2|0.0|0.013543656|-0.133854569|2|0.03912037|0.0|-0.006653538|10.95440733|-0.004569485|0.245908938|1|-0.075712087|-0.064035403|-0.10031651|-0.121074678|0.022725561|-81.19927925|42.78660249|193.174369|-0.04260035|10.22144534|107.233999|0.7471181240000001|-2.300418875|-45.120107|-28.57011677|82.51872026|0.465323422|477.48014630000006|-1542.786306|2637.948424|0.252881876|7.312794835|0.0222467879999999|-331.4617713|2064.983108|689.2886595|14.91990864|0.0|0.0|3.0|4.83|0.0|0.13|17.0|1.92|0.98|112.29|1.28|131.85|1.0|-4.1|32.0|0.0|0.0|1.26|-3.8|0.0338|0.000159|0.0676|0.0|7.19e-07|0.000305|3.88|3.8658|692.4|1177.15|320.72|320.72|505.51|0.69382|0.69382|0.4718|-0.15879|6.5789|-0.20993|9.1003|0.03|7.5229|7.5229
47o_a18|0|0|7.03438793|1|1|0.0|0.052875948|-0.055408687|0|0.037484277|0.0|-0.00046896|10.94702017|0.000787517|-0.009467295|0|0.001673737|-0.066242713|-0.077288013|-0.088436375|0.008692675|-64.2280736|77.37089184|140.2610102|-0.034545459|4.585021184|82.54478365|0.872753077|-2.210909375|-40.76618466|-25.08909125|62.44459815|0.493146875|586.0020642999999|-1605.70184|1393.529823|0.127246923|9.808930716|0.008265369|-541.4335917000001|1839.812293|931.8364349|6.002832126|1.0|1.0|3.0|4.17|0.0|0.25|18.0|3.69|3.0|85.29|2.94|139.63|1.0|-5.66|34.0|0.0|1.0|2.76|-5.08|0.000996|8.38e-06|0.00381|0.0|4.26e-10|1.93e-07|7.62|3.22|783.22|1352.29|385.04|385.04|706.49|0.69248|0.69248|0.5065|-0.13203|2.2316|-0.18223|2.8284|47.0|7.3279|7.3279
11c_a5|0|0|6.605297921|0|0|0.0|-0.2117133739999999|-0.050049777|2|0.027388889|0.0|0.005090155|10.94877953|0.005383056|-0.138950411|2|0.030085871|-0.044126759|-0.078909483|-0.0873419269999999|0.01785211|-53.12487972|31.61751609|118.7750305|-0.0322785379999999|6.604499968|4.089828494|0.707039635|-1.484812761|-29.19305715|-19.63310772|58.854300300000006|0.448016491|489.4652669|-903.1229552|926.234805|0.292960365|8.88462927|0.021214793|-251.8596984|1277.330026|523.8031619|12.90369209|1.0|1.0|1.0|2.96|2.14|0.09|23.0|4.79|4.17|80.76|1.13|106.79|1.0|-4.13|28.0|0.0|1.0|3.0|-4.1|0.0273|7.950000000000001e-05|0.0294|0.0|3.4000000000000003e-09|1.26e-06|4.53|4.2087|636.14|1071.71|294.59|275.3|512.32|0.60118|0.6267699999999999|0.2186|-0.1713299999999999|2.5278|-0.21448|3.3827|25.0|7.6021|7.6021
2_a33|1|1|7.765993078999999|0|0|0.0|0.047294725|-0.064926835|0|0.039958333|2.112255684|-0.002514803|10.31100266|-0.000810928|-0.0881938509999999|0|-0.0212158239999999|-0.096644295|-0.0804186|-0.104047115|0.018451635|-63.57699532|103.5201191|110.28338390000002|-0.031851158|6.889294995|44.34034244|0.702597735|-1.56070672|-30.02592687|-19.46234551|60.41371259|0.4699986339999999|500.7570617|-953.6549298|3245.244678|0.297402265|6.152818143999999|0.019430318|-247.5908207|1357.327077|618.9134881|11.8727102|0.0|1.0|2.0|3.57|3.51|0.3|19.0|6.7|4.63|140.04|1.33|115.28|1.0|-6.35|28.0|1.0|1.0|3.98|-4.78|0.000183|1.6800000000000002e-05|0.0069|0.0|2.13e-08|8.78e-06|5.11|3.6281|655.74|1128.98|341.74|341.74|525.38|0.70205|0.70205|0.2911|-0.15012|4.2519|-0.19979|5539.0|6.0|8.2596|8.2596
28_a34|0|0|7.423568444|1|1|1.767685185|0.000561166|-0.206909349|1|0.04515873|0.0|-0.012039484|10.9595763|-0.007544188|-0.33032879|1|0.092890802|-0.078146961|-0.1306693569999999|-0.140864841|0.03768308|-72.11491331|144.3404619|232.4555747|-0.048190604|9.876233397|88.32197602|0.7298701059999999|-1.831242935|-34.24669822|-24.6708914|86.18702382|0.454339954|279.4884473|-937.4938731|1689.357471|0.270129894|5.613534285|0.0271102189999999|-235.3612529|1284.466737|344.69029950000004|13.87891455|1.0|1.0|1.0|3.02|2.55|0.12|17.0|1.99|2.07|92.26|0.88|85.92|2.0|-3.27|24.0|0.0|1.0|1.84|-3.25|172.0|0.000565|182.0|0.0|1.66e-05|0.00535|4.11|4.2857|544.24|896.02|289.3|289.3|417.28|0.69263|0.69263|0.2043|-0.17802|6.4596|-0.21698|8.5886|3.82|5.4179|5.4179
14e_a23|1|1|7.423568444|0|0|3.052208981|0.059967018|-0.272389934|2|0.044241453|0.650989437|0.001027627|10.3132176|0.001951778|0.072830644|2|0.133270225|-0.014216155|-0.073376247|-0.089453046|0.018022127|-62.2612068|48.244071000000005|51.92870134|-0.03935934|8.73073591|0.5612316039999999|0.796525872|-1.96796702|-35.54678231|-27.39493099|63.61519626|0.49543439|644.0923882999999|-1369.74655|2428.874279|0.203474128|8.020794334|0.017954325|-412.7765217|1719.6510460000002|658.8108151|12.49658915|0.0|1.0|1.0|3.54|3.62|0.09|26.0|4.42|6.19|105.02|3.82|125.29|1.0|-6.38|34.0|1.0|0.0|4.5|-5.79|0.000198|1.61e-06|0.000773|0.0|5.94e-09|2.85e-06|4.2|3.7033|706.39|1209.58|334.8|334.8|571.39|0.63922|0.63922|0.3178|-153.0|3.7696|-0.2342199999999999|5.5469|3.0|8.5214|8.5214
9g_a24|0|0|7.273092596000001|0|0|1.7647373919999998|-0.318471716|0.001126633|2|0.0279797979999999|0.0|0.0144065739999999|10.96318169|0.013119312|-0.292600863|2|0.13372961|-0.045107345|-0.064835725|-0.065668047|0.01876163|-32.49188065|174.88817269999998|65.73938109|-0.021297745|4.593165278|0.0|0.4819264479999999|-0.788016565|-15.87288497|-10.53790724|41.36311977|0.427531635|429.0504306|-389.9025677|1196.910121|0.518073552|6.124370267000001|0.033884884|17.88521849|809.0499476|341.3207334|16.76589519|1.0|1.0|1.0|2.8|1.78|0.06|22.0|2.91|2.93|72.28|0.64|87.53|1.0|-2.49|23.0|0.0|0.0|1.93|-3.09|977.0|0.0008179999999999|247.0|0.0|3.720000000000001e-07|0.000113|0.75|4.2802|524.03|879.99|289.67|236.07|400.47|0.4227399999999999|0.64993|0.1023|-0.17806|2.9691|-0.21391|4.4131|68.0|7.1675|7.1675
16a_a23|1|1|7.423568444|1|1|3.411338761|-0.0147904689999999|-0.013055633|3|0.046283951|0.759926978|0.012426121|10.31321796|0.01226642|0.115499047|2|0.154144584|-0.116894582|-0.041095401|-0.07288672|0.021379172|-47.06687604|9.922436905|42.07919382|-0.025724725|8.915071155|91.92609822|0.585920722|-1.311960953|-17.13669862|-16.6118386|40.34319246|0.49525751|603.6746046|-847.2037686000001|1801.957216|0.414079278|8.024409307|0.02809646|-110.9672657|1445.935835|668.3493171|18.14339594|0.0|0.0|1.0|3.94|0.0|0.14|20.0|2.03|2.52|108.26|2.04|125.79|2.0|-4.58|31.0|0.0|0.0|1.85|-4.31|0.0111|4.86e-05|0.0208|0.0|5.38e-06|0.0023|2.49|1.6239|670.04|1172.0|763.49|763.49|555.21|0.96307|0.96307|0.2066|-0.07625|11.6254|-0.12645|18.4446|39.0|7.4037|7.4037
2_a1|0|0|7.535296702|1|1|2.233384354|-0.049975995|-0.014296455|1|0.0409444439999999|0.0|0.001576763|10.9520472|0.003205156|-0.237981258|1|0.079586368|0.1766333219999999|-0.0622285999999999|-0.077270452|0.011282631|-35.17029414|6.281701359|87.29479691|-0.026492726|2.337413146|84.54541681|0.6944040029999999|-0.927245426|-12.89184641|-12.05838656|33.45925305|0.39830426|367.8635872|-422.0435297|1378.496713|0.305595997|5.2823820260000005|0.017741989|-176.9692239|607.7780769999999|299.6692382|8.075415099999999|1.0|1.0|0.0|2.91|2.69|0.18|17.0|4.0|4.12|30.71|2.49|79.77|1.0|-3.06|21.0|0.0|1.0|3.21|-3.78|243.0|0.000167|0.0466|0.0|6.64e-07|0.000185|3.31|4.0877|489.42|807.98|303.31|303.31|355.79|0.7007899999999999|0.7007899999999999|0.2991|-0.1686|3.5853|-0.19826|5.2754|5.8|5.2366|5.2366
12c_a31|0|0|7.765993078999999|1|1|0.0|0.046986783|-0.055520387|0|0.040982906|0.0|-0.003618466|10.311698300000002|-0.000813398|-0.048694677|0|0.066071056|-0.098452311|-0.104643824|-0.129736755|0.030543026|-82.33748068|153.400467|212.313715|-0.036326291|12.30215386|553.8695417|0.6817087|-1.816314565|-42.14855504|-23.05449459|85.79638585|0.448512808|422.3366652|-1152.7247289999998|1894.297124|0.3182913|8.091269314|0.023556702|-230.6429907|1690.934456|583.9691392000001|14.95027019|1.0|1.0|2.0|3.69|3.1|0.35|16.0|5.64|3.7|117.37|1.08|108.16|1.0|-5.23|28.0|0.0|1.0|3.32|-4.16|0.00233|6.94e-05|0.0277|0.0|5.79e-08|2.31e-05|4.6|3.8328|679.71|1138.89|323.48|323.48|578.69|0.7007399999999999|0.7007399999999999|0.2625|-0.15904|1.6786|-0.19288|2.2908|0.38|6.4202|6.4202
11c_a31|0|0|7.765993078999999|1|1|0.0|0.069254998|-0.141329185|0|0.037731481|0.0|-0.011679927|10.31169916|-0.008375297|-0.0512371409999999|0|0.013528742|-0.139933586|-0.138002689|-0.14043574|0.034256743|-82.24513417|264.7428792|255.2562173|-0.042457317|11.74927853|70.98337779|0.676089232|-1.825664624|-47.33176279|-24.864808|100.8824395|0.47997061|330.3862551|-1069.186744|1770.045716|0.323910768|7.259183801|0.029155542|-206.2506659|1581.428448|449.7512005|17.07472346|0.0|1.0|2.0|3.51|2.66|0.28|16.0|5.04|3.64|125.57|1.03|97.32|2.0|-5.11|26.0|0.0|1.0|3.04|-3.98|0.00285|0.000105|39.0|0.0|1.45e-06|0.000537|4.47|3.8551|622.22|1022.77|321.61|321.61|512.9|0.7005899999999999|0.7005899999999999|0.2627|-0.15994|5289.0|-0.19526|7.5091|0.13|6.8861|6.8861
9b_a36|0|0|7.412764017000001|2|2|0.0|-0.053019801|-0.023369916|2|0.040166667|0.0|0.005050384|10.33767255|0.005458948|0.146828453|1|-0.034830997|-0.1177413269999999|-0.074181597|-0.098301686|0.017007854|-61.73294817|67.12293326|97.10089515|-0.036110824|6.707514535|0.0|0.78242217|-1.769430355|-29.25555061|-22.67740953|57.26650122|0.453252346|530.8939077|-1111.193067|2464.2160510000003|0.21757783|7.549264797|0.015872498|-354.7193098|1420.196295|620.9195447000001|9.967846072|0.0|0.0|1.0|4.73|0.0|0.14|17.0|3.6|2.76|82.47|2.82|126.17|1.0|-4.6|29.0|0.0|0.0|2.48|-4.43|0.00992|3.71e-05|0.0148|0.0|2.3100000000000002e-07|9.21e-05|3.82|3.8535|666.01|1127.85|321.74|321.74|514.45|0.69763|0.69763|0.5392|-0.15833|6.2846|-0.20979|8.4288|21.0|7.6778|7.6778
9h_a24|0|0|7.153833802|0|0|1.726213624|-0.203768024|2.01e-05|2|0.023854167|0.0|0.013595277|10.96661419|0.012380829|0.144624936|2|0.183289617|-0.004960317|-0.060337884|-0.0687348109999999|0.018457687|-32.48899638|167.2085719|54.93613103|-0.026280957|4.123788393|1.773520599|0.572371258|-0.8935525440000001|-13.48059881|-12.42226332|37.24443236|0.477589721|417.7355164|-422.3569529|768.1954692|0.427628742|5.805547147|0.031789952|-68.41568372|737.9073405|295.8603625|15.02620893|0.0|1.0|1.0|2.84|1.96|0.0|22.0|2.42|2.72|72.28|1.07|82.17|1.0|-2.83|22.0|0.0|1.0|1.97|-3.24|423.0|0.000575|166.0|0.0|8.95e-07|0.000258|1.16|4.3437|506.68|831.92|285.43|239.63|363.48|0.54606|0.61928|0.0073|-0.18239|5.6654|-0.22593|7.7741|77.0|7.1135|7.1135
14c_a22|0|0|6.842683282|0|0|1.596256692|-0.134137693|-0.018518519|2|0.038137255|1.568396937|0.003784292|10.9464374|0.004362505|-0.047249795|2|-0.096749121|0.010828071|-0.067475189|-0.080077573|0.024569649|-57.64986681|36.22825261|96.05497587|-0.030217952|12.73426132|78.22334636|0.66168729|-1.60155147|-34.9718749|-21.75466672|66.26540251|0.462147828|623.8702703|-1152.997336|2092.7515510000003|0.33831271|8.626337592|0.024813755|-232.8055235|1742.5109329999998|731.8178649|17.86404838|1.0|1.0|1.0|3.49|2.85|0.08|27.0|3.9|4.18|109.38|1.08|128.77|1.0|-4.86|34.0|0.0|0.0|2.98|-4.62|0.00618|2.4e-05|0.0107|0.0|5.269999999999997e-10|2.35e-07|4.79|3.6741|715.52|1241.55|337.45|216.15|575.8|0.3078|0.69113|0.0694|-0.15408|7.3824|-0.22807|9.04|153.0|6.8153|6.8153
35_a18|0|0|7.03438793|2|2|0.0|0.068150325|-0.020425504|1|0.03531746|0.0|-7.44e-05|10.94702087|0.00113101|-0.104482176|0|-0.032017257|-0.017913121|-0.081822342|-0.084219749|0.008853796|-62.06945887|118.7214377|146.8343246|-0.033440195|4.809030636|74.92670772|0.874573807|-2.273933228|-44.44264921|-24.64522632|66.82777970000001|0.465531336|590.1597827|-1675.875389|1761.858479|0.125426193|9.184536969|0.007954001|-552.1173777|1916.219506|1056.535856|5.862051629|1.0|1.0|3.0|4.3|0.0|0.3|18.0|4.13|3.35|85.29|3.33|151.05|1.0|-6.06|36.0|0.0|1.0|3.07|-5.53|0.000415|2.96e-06|0.0014199999999999|0.0|2.81e-10|1.35e-07|8.09|3.2146|796.47|1400.62|385.69|385.69|657.07|0.69279|0.69279|0.4981|-132.0|2.0432|-0.18079|2.7788|24.0|7.6198|7.6198
12d_a40|0|0|7.515889085|0|0|1.753432382|0.1028826769999999|-0.107711573|0|0.043185185|0.794852923|-0.000134504|10.31197256|-0.002126898|0.3683138529999999|0|-0.0065648919999999|-0.254735308|-0.095675903|-0.091630294|0.01171131|-48.54239742|207.39648|84.53363343|-0.038873458|3.286773518|60.80168183|0.844283549|-1.282824111|-26.85139526|-20.59374436|56.88984065|0.470893531|445.2300015|-679.5935638999999|643.5166227999999|0.155716451|7.877041626|0.01245259|-364.7778083|804.9352200000001|350.9435025|6.596929268999999|0.0|1.0|1.0|3.23|2.94|0.0|20.0|4.59|5.02|84.45|3.76|96.16|1.0|-6.25|23.0|0.0|1.0|4.21|-5.58|0.0002009999999999|2.61e-06|0.000942|0.0|1.44e-07|5.2e-05|4.14|2.7962|552.57|910.58|443.4|282.05|435.41|0.55983|0.70435|115.0|-0.11604|1.2683|-0.19369|1.9961|19.0|7.7212|7.7212
7c_a8|0|0|7.05012252|0|0|1.4416758790000002|-0.244222944|-0.025233184|1|0.043533333|0.0|0.00325576|10.94670214|0.004301963|0.079425146|1|0.0092411059999999|-0.196826366|-0.080277893|-0.089778346|0.0306012339999999|-56.2991566|49.43944876|94.73836511|-0.03366688|12.03370912|75.43825735|0.626902145|-1.6160102369999998|-31.56868845|-21.11218373|69.53125754|0.492823119|532.3522286|-1013.384819|2162.326414|0.373097855|7.700542366|0.032058696|-159.15828340000002|1616.4960130000002|572.8089095|20.10370648|1.0|1.0|1.0|3.44|3.1|0.09|23.0|4.22|3.78|92.93|1.82|112.76|1.0|-5.0|30.0|0.0|0.0|3.26|-4.67|0.00399|2.14e-05|0.00851|0.0|1.73e-08|6.91e-06|5.01|3.1406|662.05|1116.53|394.78|269.17|579.97|0.62361|0.70321|0.1779|-0.1318599999999999|12.0073|-0.20658|15.7056|18.59|4.7307|4.7307
17_a15|0|0|0.0|0|0|0.0|-0.046866421|-0.071708785|2|0.036595745|0.0|0.0016674189999999|10.9544604|0.0032452509999999|-0.052628162|2|0.001376853|-0.023779626|-0.052869016|-0.079844675|0.012890299|-61.17023228|34.35335309|91.58201681|-0.027065991|7.56573889|58.47512431|0.653207369|-1.596893495|-31.03055741|-20.73567196|50.37922222|0.474165158|674.5333498|-1223.4046460000002|2104.883413|0.346792631|7.967418828|0.0217385279999999|-234.74904|1872.919233|822.8625688|16.654220199999997|1.0|1.0|1.0|3.63|3.99|0.15|24.0|4.89|6.0|67.35|2.53|131.36|1.0|-5.93|33.0|1.0|1.0|4.44|-5.65|0.00052|2.26e-06|0.00099|0.0|1.9199999999999998e-10|8.43e-08|6.89|3.8006|752.08|1298.37|326.22|299.04|663.81|0.68787|0.7045100000000001|0.0377|-0.15573|5.1268|-0.19509|7.1743|12.0|7.9208|7.9208
11_a3|0|0|6.823286122000001|0|0|0.0|0.119431379|-0.127546771|3|0.042795699|1.710245969|-0.008037672|10.31163053|-0.005959152|-0.194041982|3|0.132535663|-0.04179402|-0.0955396769999999|-0.099420732|0.014376713|-47.02715152|253.1353625|105.101718|-0.0391657429999999|3.216644354|80.34769756|0.752484736|-1.292469516|-21.37603754|-18.52584757|51.99171876|0.4680759679999999|367.9098016|-611.3529698|1105.41974|0.2475152639999999|5.475372235|0.021256639|-238.8563772|812.4456757999999|311.6695405|10.0546353|1.0|1.0|1.0|3.19|2.07|0.0|21.0|3.79|3.41|105.82|0.8|88.28|1.0|-4.08|22.0|0.0|1.0|2.46|-3.71|0.0256|0.000197|0.0601|0.0|3.06e-07|9.35e-05|2.12|3.2232|508.58|834.82|384.66|384.66|346.18|0.6966600000000001|0.6966600000000001|0.4441|-0.13118|3.3694|-0.20018|4.4522|0.04|7.3979|7.3979
8k_a46|0|0|7.727094485|1|1|2.105349622|0.1436554669999999|-0.380857136|2|0.038616352|0.0|-0.002099764|10.31928125|0.002202734|-0.1017929319999999|2|0.095179795|-0.051289238|-0.08638304|-0.0863473759999999|0.009441365|-61.95565276|104.0919365|187.86239430000003|-0.033099828|4.860695117|19.34993627|0.8265691140000001|-1.985989657|-44.4725532|-23.74966689|68.75557551|0.4938768979999999|529.6539372999999|-1424.980013|2328.360804|0.173430886|8.070811215|0.0112621819999999|-468.6373459|1723.969585|865.6610153999999|8.080799245|0.0|1.0|2.0|3.94|2.82|0.24|23.0|2.94|5.37|124.17|1.86|132.47|1.0|-5.74|34.0|0.0|0.0|3.29|-5.13|0.000866|7.47e-06|0.00355|0.0|2.17e-09|1.03e-06|7.63|4.1034|742.04|1302.56|302.15|246.1|642.39|0.41618|0.5577300000000001|0.1166|-0.16967|3.4118|-0.20954|3.8107|147.0|6.8327|6.8327
2_a47|0|0|0.0|0|0|0.0|-0.002024001|-0.13117284|2|0.027058824|1.454085483|-0.007479445|10.93671092|-0.006079384|-0.007299676|2|0.115527282|-0.0253134039999999|-0.083455669|-0.095655954|0.008511123|-47.65477123|99.5619537|76.06154148|-0.036790752|2.112397382|0.958043241|0.784978115|-1.4348393119999998|-20.71307621|-18.32875817|45.81686991|0.433425706|422.1277419|-714.8215685|1242.745585|0.215021885|5.308758149|0.016376351|-283.9460863|910.626111|392.6099255|8.158522603|1.0|1.0|2.0|2.58|2.54|0.0|22.0|3.7|4.75|58.04|2.39|96.54|1.0|-5.46|24.0|0.0|1.0|3.58|-5.11|0.00109|7.75e-06|0.00243|0.0|1.51e-08|4.73e-06|3.49|3.7181|536.13|902.07|333.46|333.46|371.19|0.69102|0.69102|0.2143|-0.15446|2.1266|-0.20731|3.1004|631.0|6.2|6.2
18b_a30|0|0|7.412764017000001|2|2|0.0|0.036563014|0.0075638519999999|2|0.041767677|0.0|0.003099827|10.31163838|0.0036417359999999|-0.072825879|1|0.022695194|-0.089945913|-0.078751666|-0.09536285|0.019880184|-63.07862164|77.65678625|86.42600053|-0.036237883|8.698138813|0.0|0.759715688|-1.811894154|-34.45606603|-23.96987622|65.24093056|0.424912258|575.0330633|-1198.493811|3057.267112|0.240284312|7.513189589|0.0184861069999999|-343.5825913|1577.555697|666.0036144999999|12.22780277|0.0|0.0|1.0|4.78|0.0|0.13|17.0|3.87|2.49|105.44|2.17|131.99|1.0|-5.49|31.0|0.0|0.0|2.42|-4.8|0.00137|1.57e-05|0.0066599999999999|0.0|2e-07|8.47e-05|3.64|3.5256|697.37|1178.08|351.66|351.66|563.55|0.67715|0.67715|0.3576|-0.14385|4.8198|-0.2052699999999999|6.5037|25.0|7.6003|7.6003
14e_a25|0|0|6.842683282|0|0|1.5926486519999998|0.039261746|-0.138693649|2|0.0389622639999999|1.906869097|-0.00131452|10.93106299|-0.0005394919999999|0.010976703|2|-0.144369439|0.018432983|-0.1011107469999999|-0.1004553119999999|0.015024526|-73.51338088|372.1805977|201.94039730000003|-0.038772226|8.046143033|97.78313402|0.806446896|-2.2100168680000003|-54.14823405|-28.3735856|84.98800478|0.491527882|529.8614286999999|-1617.294379|2620.6698690000003|0.1935531039999999|8.459867391|0.015154859|-448.516796|2005.4567600000005|811.3237836|11.09035375|1.0|1.0|2.0|3.62|2.72|0.07|27.0|3.65|4.02|115.79|1.69|134.35|1.0|-5.14|35.0|0.0|0.0|3.02|-4.73|0.00337|1.86e-05|0.0085799999999999|0.0|7.31e-10|3.38e-07|6.51|3.9613|760.96|1300.08|312.99|212.19|596.96|0.31019|0.69958|0.0007|-0.15787|5.3651|-0.2116699999999999|7.2625|75.0|7.1249|7.1249
3e_a32|1|1|7.773594467000001|0|0|0.0|0.015619823|-0.058503168|0|0.044949495|2.220794149|0.000655875|10.31100276|0.002004382|-0.1046390059999999|0|-0.061561535|-0.12378337|-0.073411249|-0.100056595|0.0124235339999999|-53.92151824|47.09895162|71.04473954|-0.030786645|3.608094688|0.0|0.7752553659999999|-1.200679139|-21.32040233|-16.59123638|46.25723848|0.4513338939999999|467.865447|-647.0582188|1732.3689949999998|0.224744634|5.863649531|0.012891628|-296.6758413|834.6388134|421.3548777|6.94742943|1.0|1.0|1.0|3.33|3.04|0.24|19.0|6.8|5.24|110.94|1.94|97.86|1.0|-6.52|23.0|0.0|1.0|4.3|-5.18|0.000103|6.6e-06|0.00225|0.0|1.2099999999999998e-07|4.13e-05|3.52|3.5589|578.77|956.67|348.38|348.38|456.76|0.7025399999999999|0.7025399999999999|0.2914|-0.14754|3.4537|-0.20098|5.6928|8.0|8.0862|8.0862
13_a10|0|0|7.535296702|1|1|2.091672336|-0.059862024|-0.055497169|2|0.038726287|1.794073077|0.00384732|10.9296146|0.003791547|-0.154121136|2|0.00746881|-0.002671425|-0.094726989|-0.082327045|0.0122005|-41.62089688|174.7319717|91.99711608|-0.030119651|3.118282386|0.0|0.7144943490000001|-1.234905671|-24.21093442|-15.22715739|54.05778885|0.449563457|413.5584641|-624.3134531000001|1630.880014|0.285505651|5.069505473|0.018979132|-216.8776303|873.7836118999999|422.96706330000006|9.595006108|1.0|1.0|1.0|3.02|2.58|0.15|21.0|3.52|3.81|63.83|1.88|97.14|1.0|-3.76|25.0|0.0|1.0|2.91|-4.1|0.0576|7.87e-05|0.0258|0.0|2.49e-07|8.170000000000001e-05|2.48|3.8419|550.83|926.41|322.72|212.63|376.77|0.34881|0.68386|0.1514|-0.15937|3.6904|-0.20959|5.3726|0.16|6.7959|6.7959
8b_a12|0|0|0.0|1|1|0.0|0.190292199|-0.1676879319999999|2|0.03977208|0.0|-0.010117477|10.95438057|-0.007926474|0.047425677|1|-0.010950243|-0.183648492|-0.1053827859999999|-0.116554734|0.011257065|-67.44287685|319.0086845|149.9096134|-0.045608374|3.769098814|76.80174559999999|0.888936354|-2.097985204|-35.28434152|-26.39069094|67.49212879999999|0.480938153|428.7273481000001|-1213.971783|1437.536303|0.111063646|6.373278096|0.009361504|-450.1059006|1365.645333|510.3677388|5.416912474|1.0|1.0|2.0|4.11|2.57|0.1|18.0|3.11|1.9|80.37|2.23|110.58|1.0|-4.1|27.0|0.0|0.0|2.51|-4.01|28.0|9.74e-05|0.0346|0.0|3.56e-08|1.26e-05|5.11|3.7446|611.93|1020.47|331.1|293.37|460.08|0.53425|0.57773|127.0|-0.15294|4.2554|-0.21184|6.1286|263.0|6.58|6.58
