molecula|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|SaasN|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|MATS1c|n6aHRing|GATS1are|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|FPSA5|DPSA2|Mor01p|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|E solv. Water  (Hartree)|pIC50|pIC50
4_a27|0|0.0|0.0|6.823286122000001|0|3.294369174|4.727387819|2|0.0456410259999999|1.274166982|-0.278154179|0.00991794|0.13397347|-0.01660383|1|0.010329671|-0.480852615|2|0.639413469|0.614205449|1|0.852604338|-0.057748369|-0.078787867|0.3485918529999999|0.0201467639999999|-29.89961815|-40.79296366|8.590238252999999|0.1473956619999999|76.31512503|-0.0281385239999999|5.40078803|58.27512057|-1.181818|-15.48073439|-14.56891559|40.33074472|0.444169714|2273.715366|441.4418013|1213.060761|0.317514326|6.01592535|10.82331334|0.020363697|896.5674718|424.8821143|0.0|0.0|0.0|3.11|21.0|-6.22|65.6|0.0|0.0|97.55|0.0|1.0|2.0|-3.57|331.37|1.0|2.8|0.000102|0.0339|0.0|6.04e-07|0.0002|5.5485|4.1288|-1083.138303|-1083.119531|555.75|946.77|300.29|0.2002|445.65|0.36899|0.6089899999999999|-1082.963712|2.7371|0.01877181|8.3979|8.3979
8c_a31|0|3.435435563|0.0|7.765993078999999|1|0.0|5.733341277|0|0.03995098|0.0|-0.574140137|-0.0080009219999999|-0.1903992189999999|-0.1029580369999999|2|-0.004832959|-0.513257014|0|0.922486359|0.87237334|0|0.626072761|-0.1170607269999999|-0.128067781|0.280934088|0.029669107|-64.57121646|-70.64275621|133.3100368|0.3739272389999999|206.2599245|-0.039640027|9.027343766|477.2277896000001|-1.66488115|-35.61776956|-21.86561502|80.93682766|0.47508938|2251.08563|345.3445134|1678.6836239999998|0.27691747|6.820988495|12.99457133|0.021986076|1270.056726|423.1367008|1.0|1.0|2.0|3.51|16.0|-6.13|114.29|0.0|0.0|93.45|0.0|1.0|5.0|-4.42|342.42|1.0|2.83|0.000237|0.0811|0.0|7.45e-07|0.0002549999999999|3.8492|3.8492|-1426.166503|-1426.129055|595.67|981.89|322.11|0.2597|475.72|0.7005|0.7005|-1425.968408|3.3453|0.03744829|6.0915|6.0915
18_a15|0|0.0|0.0|0.0|0|0.0|0.0|2|0.037948718|0.0|-0.319782642|-0.001044324|-0.066226471|0.002685285|0|0.000539978|-0.431836192|2|0.660075777|0.645117465|0|0.8362289070000001|-0.067562078|-0.090730185|0.819442071|0.007146033|-41.31992544|-55.48918283|40.37881101|0.163771093|100.159876|-0.035181092|2.672871589|1.833724661|-1.723873519|-25.27062952|-21.51621375|45.69032922|0.415796832|2541.440611|511.4247108|2510.854462|0.132569119|5.990767063|10.2545953|0.008781964|1215.421882|590.2470602999999|1.0|1.0|1.0|3.37|24.0|-9.98|47.04|2.0|0.0|113.42|0.0|1.0|5.0|-6.16|385.43|1.0|5.06|1.18e-06|0.0004559999999999|0.0|1.0399999999999999e-10|4.01e-08|4543.0|3.8232|-1265.810138|-1265.770242|650.53|1110.18|324.29|0.2686|535.02|0.6074|0.70427|-1265.556558|4.2476|0.03989594|6.8894|6.8894
15c_a10|0|0.0|0.0|7.535296702|2|2.154210861|5.4161004020000005|3|0.034807692|2.063253638|-0.153072705|0.01143745|-0.1036030219999999|0.0123939039999999|1|0.012271987|-0.1742732839999999|2|0.7655272009999999|0.733973277|1|0.904458517|-0.046967376|-0.072537853|0.418835517|0.014703076|-32.5870313|-50.32840842|65.41494073|0.095541483|66.28884934|-0.019267867|7.077912953999999|136.2098503|-1.233143495|-22.60962187|-13.36848349|42.7883594|0.449308156|3012.018586|627.5338454|1817.047455|0.471771585|8.639636218|15.6886947|0.023432886|1619.721543|924.9341455|0.0|1.0|0.0|3.85|21.0|-7.79|59.31|1.0|0.0|141.96|0.0|1.0|6.0|-3.85|454.57|0.0|3.1|2.68e-05|0.0122|0.0|1.6100000000000002e-08|7.3e-06|5.5913|3.6709|-1450.241475|-1450.500669|762.21|1318.35|337.75|0.3939999999999999|595.63|-0.26999|0.70511|-1450.139335|2.4256|-0.25919486|7.0|7.0
19_a15|0|0.0|0.0|0.0|0|0.0|0.0|1|0.040555556|0.0|-0.4621216379999999|-0.012350591|-0.04003124|-0.032407407|0|-0.00534669|-0.571686169|1|0.7981860159999999|0.7358168620000001|0|0.691069123|-0.0946599869999999|-0.112106433|0.355677322|0.00527267|-54.70558911|-64.78818183|61.63983265|0.308930877|178.5363184|-0.042351319|1.761006946|15.76831619|-1.905809364|-31.61527447|-24.47553536|57.75275299|0.405429114|2625.952212|399.3803987|1857.369806|0.077864438|6.10227122|10.26331993|0.005747326|1194.400408|490.1808545|1.0|0.0|2.0|2.99|18.0|-7.14|102.69|1.0|0.0|101.22|0.0|1.0|5.0|-5.12|369.44|1.0|2.88|4.1200000000000005e-05|0.0152|0.0|7.28e-08|2.69e-05|4.1742|4.1742|-1523.404372|-1523.361214|601.23|1030.77|297.03|0.4895|519.04|0.68945|0.68945|-1523.196562|6.7515|0.04315771|7.1427|7.1427
12t_a36|0|3.500121488|0.0|7.412764017000001|2|0.0|5.351858133|2|0.041767677|0.0|-0.404180985|0.003676818|-0.030990165|-0.0288761339999999|1|0.0045625|-0.436022708|1|0.902377067|0.857993338|0|0.8337556420000001|-0.0735262|-0.100615514|0.318666358|0.017627553|-48.97252784|-67.01551397|86.12920631|0.166244358|110.727965|-0.035934112|7.820109571000001|0.417511887|-2.012310282|-32.61842026|-23.93411213|60.71345614|0.48189543|2771.211293|555.3275093999999|2320.375227|0.21683192|7.960344391|15.36435856|0.01547607|1711.395437|729.1873176|1.0|1.0|2.0|4.94|17.0|-7.36|69.2|1.0|0.0|133.52|0.0|1.0|6.0|-4.61|409.49|0.0|2.4|2.6600000000000003e-05|0.0109|0.0|4.38e-08|1.7899999999999998e-05|3.8844|3.6694|-1311.585049|-1311.552739|713.6|1208.04|337.89|0.4297|562.72|0.69297|0.70313|-1311.287803|5.9081|0.03230976|8.0969|8.0969
19b_a38|0|3.26554965|0.0|7.412764017000001|2|0.0|5.351858133|2|0.044392765|0.0|-0.467227005|-0.006877664|-0.1381849369999999|-0.0697981979999999|1|-0.004358975|-0.443325632|1|0.653741315|0.632625562|0|0.7293105670000001|-0.086013549|-0.11557289|0.336505882|0.0224393089999999|-53.38447032|-71.73053105|120.3048789|0.270689433|168.00390359999997|-0.041606241|8.643817972|0.0|-2.0803120280000003|-33.13317155|-25.82299118|67.31146923|0.478948837|2897.652112|452.6479704|2436.66785|0.240363041|7.159317935|13.74014387|0.020570275|1699.692918|593.6088758|1.0|1.0|3.0|4.82|17.0|-7.12|81.23|1.0|0.0|125.65|0.0|1.0|5.0|-4.25|419.43|1.0|2.94|4.67e-05|0.0196|0.0|7.599999999999999e-08|3.19e-05|5363.0|3.7509|-1431.414099|-1431.38073|646.81|1111.29|330.55|0.4634|485.64|0.38952|0.69411|-1431.18309|5.5253|0.03336932|7.9172|7.9172
21_a34|0|0.0|0.0|8.002694162000001|2|1.88614418|5.860786223|1|0.036880342|0.0|-0.7020096440000001|-0.001643445|-0.004734657|-0.009996155|1|0.00130996|-0.514364527|1|0.702772307|0.660871869|0|0.676390843|-0.09533089|-0.117789944|0.527371706|0.034163186|-63.96857813|-79.03896823|168.9671187|0.323609157|217.1470086|-0.041572921|15.38241267|77.34839362|-2.120218984|-42.9239565|-27.89610644|86.89263143|0.4688149339999999|3115.110331|453.8692584|2429.6035|0.271739906|7.253455092999999|13.65523159|0.023973624|1953.562249|659.7484451|0.0|1.0|0.0|3.43|23.0|-7.68|86.55|1.0|1.0|122.59|0.0|1.0|4.0|-4.5|438.43|0.0|3.03|1.94e-05|0.0085|0.0|2.07e-08|9.06e-06|4.3011|3091.0|-1483.3359380000002|-1483.305698|698.17|1182.6|401.11|0.2174|530.93|0.6893199999999999|0.69292|-1483.057743|5.3432|0.03023936|5.4737|5.4737
4k_a46|0|0.0|0.173180233|7.825245291|1|2.145043462|5.587248657999999|1|0.0510113959999999|0.0|-0.252970193|0.006550513|-0.1149361969999999|-0.1032662209999999|1|0.006050983|-0.3860697829999999|1|0.78837943|0.784722915|0|0.8789113709999999|-0.091943864|-0.086581945|0.260665072|0.007038271|-49.65634024|-46.76051618|171.92614719999997|0.121088629|65.39662252|-0.0306644389999999|2.052909907|0.0|-1.471893066|-26.8180173|-16.56101615|53.45751583|0.417368922|2104.876032|474.67574630000007|1912.936687|0.126761926|5.726809252000001|9.829220349|0.006892404|910.3230822|519.5743695|1.0|1.0|1.0|3.8|17.0|-6.61|50.94|1.0|0.0|100.96|0.0|1.0|2.0|-4.82|333.43|1.0|3.79|1.4800000000000002e-05|0.0049299999999999|0.0|2.48e-07|8.28e-05|5.4228|4.4485|-1053.433249|-1053.396715|582.84|1001.96|278.71|0.2259|500.36|0.39943|0.68553|-1053.196897|4.0015|0.03653474|7.0969|7.0969
19g_a38|0|3.229090845|0.0|7.412764017000001|2|0.0|5.351858133|2|0.042419753|0.0|-0.458841138|-0.006877664|-0.009881824|-0.046735135|1|-0.004358975|-0.438254637|1|0.653741315|0.632625562|0|0.7200062690000001|-0.086314802|-0.114243258|0.5322242429999999|0.022953686|-54.62049927|-72.29378538|137.56612280000002|0.279993731|177.181631|-0.038842708|9.191644336|18.41027014|-1.942135378|-34.56416368|-24.57988703|69.14572278|0.455443492|2897.384301|455.6240763999999|2506.378649|0.280058007|6.327835378|11.62016299|0.0228937029999999|1707.074131|593.6088758|1.0|1.0|3.0|4.82|17.0|-7.12|81.23|1.0|0.0|125.65|0.0|1.0|5.0|-4.25|419.43|1.0|2.97|4.67e-05|0.0196|0.0|7.599999999999999e-08|3.19e-05|5.2766|3.6887|-1431.419426|-1431.386981|638.82|1104.29|336.12|0.2285|475.84|0.3937|0.69982|-1431.186566|5.0677|0.03244515|7.3778|7.3778
6f_a40|0|0.0|0.0|8.421342866|1|1.750582483|6.401917197|0|0.038309179|0.737582436|-0.8287570679999999|-0.009302776|0.075227997|-0.190617284|2|-0.008368734|-0.628934821|0|0.7710013309999999|0.742681934|1|0.655786513|-0.134203859|-0.130571562|0.363785804|0.015998475|-86.21963207|-83.88605319|207.7174501|0.344213487|221.1408856|-0.052228625|6.6032981820000005|40.01876255|-2.350288117|-55.39203581|-33.55442128|96.49789556|0.410805404|3021.330686|421.31181889999993|3072.581297|0.137191276|6.993991456|11.87042702|0.013841059|1750.039046|593.503189|1.0|0.0|2.0|4.05|14.0|-3.67|199.45|1.0|3.0|124.54|1.0|3.0|5.0|-6.95|457.55|0.0|2.61|2.3e-05|0.0105|0.0|0.0002109999999999|0.0967|3.5741|2.57|-2426.972609|-2426.924155|668.95|1139.55|482.43|0.2362|507.64|0.66642|0.69911|-2426.725129|6.2384|0.04845403|7.3768|7.3768
18_a4|0|0.0|0.0|7.535296702|1|1.904090136|5.4161004020000005|1|0.042924837|0.0|-0.181355303|0.000379379|-0.200683549|-0.063708832|1|0.00042|-0.319213511|1|0.624748358|0.615655659|0|0.7755960390000001|-0.094231531|-0.085817825|0.269470313|0.017694182|-46.48874223|-42.33787448|203.5264327|0.224403961|110.7087804|-0.03479101|4.306590617|0.0|-1.287267373|-22.93503169|-17.16400317|55.21809494|0.405586004|2069.649003|382.6371479|1573.744396|0.2305616919999999|6.133421395|10.31843368|0.0175331289999999|825.3658678999999|337.0066459|0.0|1.0|1.0|3.32|17.0|-5.53|50.94|0.0|0.0|86.22|0.0|2.0|3.0|-2.95|307.32|1.0|2.78|0.000312|0.0959|0.0|2.96e-06|0.0009109999999999|4.5152|4.2045|-1033.480025|-1033.454769|523.81|870.74|294.88|0.2083|404.27|0.52475|0.57777|-1033.349218|2.7878|0.02525528|5.5817|5.5817
14a_a25|0|0.0|0.0|6.842683282|0|1.667057351|4.727387819|2|0.038167849|1.975771616|-0.255585831|0.006085806|-0.046802062|-0.019985937|1|0.006158124|-0.365062041|2|0.6716839040000001|0.653818362|1|0.850426305|-0.069657015|-0.084207356|0.326595394|0.012870836|-45.72658614|-55.27820709|107.22698590000002|0.149573695|98.18816423|-0.033365179|5.546443318|58.18995584|-1.76835447|-30.017374100000005|-21.90268583|54.17569023|0.492236681|2844.993903|558.2652611000001|2142.5112510000004|0.193247006|7.39139255|14.55676745|0.01323706|1438.906775|712.1606951|1.0|1.0|1.0|3.43|27.0|-9.59|72.7|2.0|0.0|126.26|0.0|1.0|6.0|-5.39|419.48|1.0|3.81|5.13e-06|0.00215|0.0|2.58e-10|1.08e-07|5.3631|3.9479|-1352.298438|-1352.265931|689.55|1202.13|314.05|0.3529|548.29|0.42461|0.6714|-1352.024616|3.0824|0.03250632|6684.0|6684.0
34_a20|0|0.0|0.0|6.842683282|0|1.877209467|4.727387819|2|0.0396875|1.991704333|-0.328567476|0.003085806|-0.046356705|-0.054458882|1|0.003149352|-0.4478820739999999|2|0.7071284179999999|0.690530489|1|0.7966571459999999|-0.0851907119999999|-0.085459595|0.408491116|0.0130295999999999|-57.31821177|-57.49912174|297.5548445|0.203342854|136.81360859999998|-0.032248904|5.898367836|80.66541842|-1.709191893|-38.56497154|-21.69778179|66.0848174|0.462785432|2825.042137|536.0086996|2319.742032|0.223585914|7.940146766|14.7802149|0.01491516|1481.145765|712.1606951|1.0|1.0|1.0|3.43|27.0|-9.18|86.69|2.0|0.0|125.0|0.0|1.0|5.0|-5.14|419.48|1.0|3.63|9.51e-06|0.00399|0.0|6.64e-10|2.780000000000001e-07|5.4132|3.8699|-1352.31921|-1352.2836220000002|711.19|1205.64|320.38|0.4388|544.93|0.38519|0.68845|-1352.041015|3.8519|0.03558836|7.2147|7.2147
4_a47|0|0.0|0.0|0.0|0|0.0|0.0|2|0.038479532|1.42341819|-0.3692130839999999|-0.007295208|0.0687047279999999|0.011775922|0|-0.006506051|-0.462831711|2|0.893350891|0.8124901999999999|1|0.874200878|-0.07804769|-0.092556319|0.444849947|0.007772995|-42.46254967|-50.35610033|96.20929041|0.1257991219999999|68.44214684|-0.03525955|2.300808176|0.0|-1.48090111|-23.10213311|-19.18327632|46.69151766|0.402148382|2306.463316|475.6168721|1528.797085|0.193395607|6.468023748999999|10.818777699999998|0.013656479|998.8757964|471.7712484|1.0|1.0|2.0|2.75|22.0|-8.79|58.04|2.0|0.0|106.52|0.0|1.0|3.0|-5.92|361.82|1.0|4.32|2.31e-06|0.0008359999999999|0.0|1.61e-09|5.81e-07|5.7708|3.73|-1509.453558|-1509.4201369999998|576.9|988.42|332.4|0.2304|432.89|0.45947|0.69157|-1509.262887|4.2607|0.03342033|7.5|7.5
21_a12|0|0.0|0.0|6.605297921|1|0.0|4.59511985|3|0.037992832|0.0|-0.362168355|-0.003879878|-0.01367083|-0.0546514309999999|1|-0.001825446|-0.522951134|2|0.923855679|0.859899236|0|0.84827776|-0.068775342|-0.100098765|0.192026642|0.012230115|-34.60932333|-50.37198585|75.46830038|0.15172224|76.35009799|-0.036878492|3.097071518|0.0|-1.401382713|-17.416202300000002|-18.55810005|40.76379649|0.473492395|2185.835701|426.8727514|1080.052791|0.229181643|5.891343219|11.18947411|0.017360942|914.8819508|380.2468615|1.0|0.0|1.0|4.05|17.0|-6.78|78.41|0.0|0.0|98.16|0.0|1.0|3.0|-3.82|319.38|1.0|2.68|0.000173|0.0551|0.0|1.67e-07|5.3200000000000006e-05|4.6851|3.9971|-1327.479547|-1327.451966|539.67|893.17|310.18|0.3665|397.31|0.59386|0.57644|-1327.347724|2327.0|0.02758166|7.6576|7.6576
3_a27|0|0.0|0.0|6.605297921|0|3.127072625|4.59511985|2|0.040512821|1.177265999|-0.27868256|0.009082086|0.042659548|0.024154412|1|0.00955169|-0.479874452|2|0.640545265|0.610158103|1|0.862115922|-0.06145119|-0.086153958|0.397733752|0.019234305|-31.82136336|-44.61323499|10.71226495|0.137884078|71.40072181|-0.032307734|5.157668895|57.97805043|-1.292309364|-16.47810502|-16.72996312|41.78149261|0.44566003|2294.213272|446.4308003|1043.697725|0.266146248|6.457886343999999|11.64968556|0.018747239|911.8963045|401.7540197|1.0|0.0|0.0|3.03|21.0|-5.89|65.6|0.0|0.0|97.71|0.0|2.0|3.0|-3.7|329.36|1.0|2.74|0.000103|0.0339|0.0|1.29e-06|0.000423|5.5045|3962.0|-1081.905135|-1081.88481|547.92|931.06|312.93|0.2305|425.72|0.34864|0.6734600000000001|-1081.744053|2.7811|0.02032437|8.3979|8.3979
10_a32|1|3.294952523|0.0|7.765993078999999|0|0.0|5.733341277|0|0.03995614|2.067772926|-0.771023817|-0.0064007569999999|-0.028431775|-0.047619048|3|-0.00369116|-0.690879647|0|0.809370315|0.764217655|1|0.7622839570000001|-0.088310158|-0.1223816869999999|0.266552538|0.02575778|-54.55170955|-75.59866726|57.97512956|0.237716043|146.8439966|-0.038939628|9.828875607|52.24660367|-1.7133436169999998|-33.69815077|-24.0541214|70.46302679|0.449853016|2649.882742|470.8845962|2980.525719|0.305365257|7.079344111|12.86809583|0.025106509|1523.651605|513.9156315|1.0|1.0|2.0|3.56|19.0|-6.99|149.27|1.0|0.0|107.14|1.0|1.0|7.0|-6.04|399.49|1.0|3.42|3.89e-05|0.0155|0.0|1.0300000000000001e-07|4.13e-05|3.6441|3.6441|-1916.668776|-1916.631761|654.7|1086.09|340.24|0.2983|533.89|0.70228|0.70228|-1916.460049|2.4919|0.03701539|8.1427|8.1427
9i_a40|0|0.0|0.0|7.515889085|0|1.841293462|5.4161004020000005|0|0.045555556|0.891973262|-0.279092262|0.004532692|0.201624407|-0.1788455119999999|2|0.004019925|-0.542471361|0|0.831946443|0.7947633409999999|1|0.830980762|-0.092881258|-0.088485615|0.006324687|0.011010661|-46.80087537|-44.58600513|213.7117392|0.169019238|85.16517222|-0.036869006|2.795536563|62.68854553|-1.327284222|-23.58195819|-18.57750214|52.34891159|0.477626156|2056.370683|418.7133986|335.9672843|0.140977546|7.700852478|14.74203307|0.010372658|778.5478408|351.4600612|1.0|1.0|1.0|3.25|20.0|-6.03|84.45|1.0|1.0|91.11|0.0|1.0|2.0|-5.32|306.38|1.0|3.52|1.97e-05|0.00603|0.0|9.31e-07|0.000285|4.3611|2.8936|-1273.334714|-1273.31399|534.44|883.84|428.48|0.5012|417.75|0.56118|0.70339|-1273.167389|2.0895|0.02072395|5.9031|5.9031
9c_a31|0|3.410619646|0.0|7.765993078999999|1|0.0|5.733341277|0|0.03482906|0.0|-0.6933757159999999|-0.003618466|-0.1047269419999999|-0.062737615|2|-0.000813398|-0.546598398|0|0.8083148840000001|0.770283733|0|0.6746901059999999|-0.103325018|-0.128097622|0.287455956|0.030296721|-65.84728287|-81.63444414|153.5739377|0.325309894|207.3144829|-0.035867334|12.30439782|552.8237349999999|-1.7933667130000002|-41.96335759|-22.85764436|85.15486955|0.4558841429999999|2592.448925|429.9685721|2242.189942|0.329283294|8.188627935|15.04941978|0.024456662|1703.9715989999995|583.9691392000001|1.0|1.0|2.0|3.66|16.0|-7.24|117.37|2.0|0.0|108.16|0.0|1.0|8.0|-5.23|398.48|1.0|3.32|6.94e-05|0.0277|0.0|5.79e-08|2.31e-05|3849.0|3849.0|-1618.157698|-1618.115927|691.3|1147.93|322.12|0.2554|588.58|0.7007399999999999|0.7007399999999999|-1617.892493|1.3617|0.04177078|6.3768|6.3768
13c_a5|0|2.944180713|0.0|6.605297921|1|0.0|4.59511985|3|0.024822695|0.0|-0.284610951|0.005288472|-0.098760742|-0.018055556|1|0.006110714|-0.324868153|2|0.705487111|0.6775573359999999|0|0.80019672|-0.077308234|-0.076591149|0.4148662979999999|0.023143526|-50.97293525|-50.50012762|158.67712230000004|0.19980328|131.7396496|-0.025039414|10.06137448|51.93687546|-1.302049531|-33.60884086|-16.50965711|66.23254483|0.46617977|2793.480751|527.6071331999999|1235.709541|0.448671765|8.492261628|15.90846721|0.0302745689999999|1557.152554|656.208474|0.0|1.0|1.0|3.13|23.0|-8.09|84.0|1.0|0.0|120.88|0.0|1.0|5.0|-3.55|411.46|1.0|2.68|0.000109|0.0446|0.0|8.170000000000001e-09|3.36e-06|4706.0|4.2145|-1351.274441|-1351.2369640000002|676.53|1153.36|294.18|509.0|513.33|0.41594|0.51479|-1351.008469|2.3276|0.03747691|6.9101|6.9101
13e_a6|0|3.433539068|0.0|6.842683282|0|0.0|4.727387819|2|0.044021739|1.643912856|-0.378539035|-0.003356527|0.0266218529999999|-0.037793156|1|-0.001446486|-0.462344944|2|0.841211811|0.790249345|1|0.861676601|-0.074242826|-0.093298845|0.175643236|0.0183790889999999|-49.62570093|-62.36320497|66.59852278|0.138323399|92.4587065|-0.032929004|8.211609879|0.0|-1.679379203|-33.17101912|-22.01054293|61.91072885|0.4442079679999999|2868.489025|575.965487|3457.565879|0.277469482|7.973429837999999|14.346067199999998|0.019543118|1553.619759|676.2770877|1.0|1.0|2.0|3.51|27.0|-10.18|103.17|1.0|0.0|123.82|0.0|0.0|5.0|-5.11|417.47|1.0|3.31|1.65e-05|0.00688|0.0|6.59e-11|2.75e-08|5.9885|3.2475|-1347.297639|-1347.25954|713.3|1202.5|381.78|0.8312|567.24|0.38609|0.7034199999999999|-1347.014564|10.1884|0.03809808|7.9208|7.9208
17b_a50|1|0.0|0.0|7.934155233999999|1|4.35392516|5.82008293|1|0.032052154|2.206759705|-0.144000296|0.012409091|-0.152660972|-0.15040528|2|0.012686493|-0.237489143|1|0.7715057479999999|0.748900413|1|0.931849183|-0.047785496|-0.07555585|0.4220781729999999|0.0128994089999999|-33.25475672|-52.58062823|9.9094658|0.068150817|47.42733742|-0.02681014|6.247196459|86.9549829|-1.662228695|-23.14256283|-18.65764227|42.23167946|0.4835366239999999|2765.537065|648.4900322000001|1948.148592|0.1966134769999999|8.324966952|16.11918162|0.010169967|1439.872076|862.3868512|1.0|1.0|0.0|4.17|20.0|-7.54|51.77|3.0|0.0|131.39|0.0|1.0|8.0|-4.75|426.56|0.0|3.87|1.22e-05|0.0052|0.0|2.87e-08|1.22e-05|4.2447|4.0418|-1337.1910779999998|-1337.164673|752.09|1300.3|306.75|0.1817|647.75|0.6269899999999999|0.66195|-1336.833957|6.3333|0.02640483|6.9136|6.9136
1h_a5|0|2.9516097130000003|0.0|6.605297921|0|0.0|4.59511985|2|0.026339869|0.0|-0.085074391|0.008031558|-0.1197834419999999|-0.044117647|1|0.007357977|-0.20140246|2|0.71274658|0.6977404359999999|0|0.8806402259999999|-0.067599619|-0.069496749|0.39793593|0.008798715|-35.25675213|-36.2462047|160.0744187|0.119359774|62.25239147|-0.027798699|2.393400474|0.484419999|-1.111947978|-18.38824808|-14.49848188|39.84574434|0.489507204|2107.271793|459.3001331|819.6979313999999|0.2549450239999999|6.711386288|13.14687756|0.01585373|778.3845404|409.0289917|1.0|1.0|1.0|2.8|23.0|-8.41|54.46|0.0|0.0|95.45|0.0|1.0|3.0|-4.25|312.37|1.0|3.43|3.5600000000000005e-05|0.0111|0.0|3.87e-09|1.21e-06|4652.0|4.3651|-990.6346565|-990.6032645|556.57|934.7|284.03|0.3333|430.83|0.4112699999999999|0.57155|-990.472129|2.2396|0.031392033|7.5528|7.5528
galu_a46|0|0.0|0.0|7.535296702|1|2.082220175|5.4161004020000005|2|0.039550827|1.721297609|-0.327651527|0.002865697|-0.094815394|-0.1121767259999999|1|0.003107816|-0.4671565689999999|2|0.702976795|0.6848692759999999|1|0.7637964079999999|-0.0910072869999999|-0.089050651|0.5235416979999999|0.01235603|-50.93538037|-49.84028137|261.2602893|0.236203592|132.199522|-0.03220981|3.870487977|68.43088526|-1.513861067|-28.50774993|-18.02733582|57.85086047|0.468241745|2501.785113|427.4851161|1755.2047|0.2167824069999999|6.445819025|12.12170938|0.013967104|1081.799989|542.7276591|0.0|1.0|1.0|3.27|21.0|-7.13|86.69|1.0|0.0|108.18|0.0|1.0|3.0|-3.85|369.42|1.0|2.84|0.000102|0.0375|0.0|7.45e-08|2.75e-05|||||||||||||||7.2924|7.2924
12m_a36|0|3.40403699|0.0|7.412764017000001|2|0.0|5.351858133|2|0.03912037|0.0|-0.667165917|-0.006653538|-0.025127218|-0.038386106|1|-0.004569485|-0.52644768|1|0.892815402|0.849217847|0|0.711961428|-0.10031651|-0.121074678|0.4493096629999999|0.022725561|-67.27772044|-81.19927925|42.78660249|0.288038572|193.174369|-0.04260035|10.22144534|107.233999|-2.300418875|-45.120107|-28.57011677|82.51872026|0.465323422|2925.315028|477.48014630000006|2637.948424|0.252881876|7.312794835|13.67704354|0.0222467879999999|2064.983108|689.2886595|0.0|1.0|3.0|4.83|17.0|-6.14|112.29|1.0|0.0|131.85|0.0|1.0|6.0|-4.1|424.46|0.0|1.26|0.000159|0.0676|0.0|7.19e-07|0.000305|3.8658|3.8658|-1401.654499|-1401.6158890000002|692.4|1177.15|320.72|0.4718|505.51|0.69382|0.69382|-1401.385923|6.5789|0.03861003|7.5229|7.5229
12n_a30|0|0.0|0.0|7.412764017000001|2|0.0|5.351858133|2|0.040899471|0.0|-0.387485343|0.001139238|-0.037209579|-0.087019298|1|0.002064369|-0.464204099|1|0.669561738|0.64876559|0|0.7781502140000001|-0.083120674|-0.10528124|0.390449649|0.017064818|-52.4873066|-66.48079820000001|85.87072848|0.221849786|140.0890685|-0.038674741|6.804436105|0.0|-1.895062322|-33.14358793|-24.42151771|63.2630417|0.4701566479999999|2848.910641|491.3700419|2349.172094|0.200596792|7.385790169|13.93957316|0.0153398069999999|1496.934657|618.6004214|1.0|1.0|1.0|4.66|17.0|-6.9|81.65|2.0|0.0|127.24|0.0|1.0|5.0|-5.39|416.47|0.0|2.92|9.71e-06|0.00405|0.0|1.26e-07|5.260000000000001e-05|5.1999|3.4859|-1675.011418|-1674.978015|669.57|1131.65|355.67|0.1826|506.94|0.27009|0.6854|-1674.777231|5.3143|0.0334036|7983.0|7983.0
