molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nARing|BCUTs-1|SaasN|SRW07|AATSC1s|n6HRing|MATS7i|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|PNSA3|RNCS|FNSA4|WPSA3|FNSA1|DPSA5|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
13b_a50|0.0|1|1|0.0|0.0|7.934155233999999|2|1.267593379|4.253030728|5.82008293|0.010464577|2|-0.0204949039999999|-0.263615417|0.010435712|10.94500743|2|2|-0.03182432|-0.269353185|1|0.749187803|0.788327682|-0.097736369|0.828965118|0.71935296|1|-0.051509874|-0.080785633|0.435064196|-36.81915624|104.0753113|-0.026928544|10.16729727|0.700410304|70.09526468|3036.874979|647.7242444|-1212.6536230000002|2147.355856|-13.75876844|9.514897025|6639.077063000001|214.1461224|-866.8024118999999|27.48170624|0.017277404|-286.5057775|1731.347493|900.2031356000001|12.34985404|1.0|1.0|1.0|1.0|0.0|4.17|0.37|4.24|5.12|2.52|2.0|0.0|133.36|1.0|7.0|-5.02|34.0|5.0|0.0|0.0|0.0|9.65e-06|0.0044|7.92e-06|0.00361|0.0|5.87e-08|2.68e-05|4.1161|-1470.401544|-1470.3699789999998|780.4|1339.39|0.1589|293.0|617.26|0.65332|0.63872|-0.1701599999999999|5.5271|0.03156473|7.1645|1.83|5.7375|5.7375
47a_a18|0.0|0|0|0.0|0.0|7.03438793|1|0.403918489|0.0|4.844187086|-0.18843247|0|0.043161338|-0.464122017|-0.005483379|10.35082811|0|0|0.066507683|-0.358939392|0|0.842412605|0.766261502|0.089156939|0.7991211029999999|0.792293789|0|-0.082855697|-0.099310031|0.371382587|-67.93456546|100.7293848|-0.036234741|9.49531639|0.7936193709999999|93.5899242|3612.105567|638.5417107999999|-2198.494121|2250.179086|-24.3591435|10.20255289|8405.670404|169.2144153|-1802.576619|37.435301|0.014835962|-481.4854016|2770.212274|1225.939287|12.16421601|1.0|1.0|1.0|1.0|3.0|0.0|0.28|0.48|3.35|1.85|3.0|1.0|158.24|1.0|12.0|-6.74|39.0|5.0|0.0|0.0|0.0|1.8100000000000002e-07|9.9e-05|2.62e-06|0.00143|1.0|5.4e-09|2.95e-06|3.1947|-2098.807018|-2098.773074|874.47|1536.87|0.6094|388.09|813.01|0.69508|0.69508|-131.0|2.6271|0.0339441|3.0133|1.0|9.0|9.0
4g_a49|0.0|0|0|0.0|0.0|8.228176896|2|1.343847279|4.107873566|6.107022888|-0.008414823|4|-0.085731041|-0.328081947|0.007953069|10.92777048|2|2|-0.146265064|-0.066023903|4|0.651833607|0.7559263270000001|0.144740607|0.81242269|0.626581708|2|-0.061465364|-0.0666753309999999|0.736530693|-61.24875669|151.0705543|-0.0250032489999999|18.81105094|0.6273572239999999|90.11923831|4706.348867000001|857.1564845|-1993.210915|4747.967275999999|-24.82733433|9.28937554|11516.07629|371.3295653|-1986.186746|39.71443299|0.023762615|-253.8168226|3177.154639|1714.878736|23.67887448|0.0|0.0|1.0|0.0|1.0|4.36|0.1|6.09|7.56|2.87|2.0|0.0|198.32|0.0|7.0|-7.47|51.0|7.0|1.0|0.0|0.0|3.3700000000000004e-08|2.24e-05|3.72e-08|2.47e-05|1.0|2.13e-14|1.4199999999999998e-11|3.6269|-2147.721319|-2147.66293|985.89|1766.47|0.1389|287.56|662.84|0.33449|0.69238|-0.15087|3.4099|0.05838924|4.5147|106.0|6.9747|6.9747
A7701_a51|0.0|0|0|2.9690728930000003|0.0|6.605297921|0|1.390164251|0.0|4.59511985|-0.0162614089999999|2|0.070581466|-0.0927335619999999|0.008062393|10.93031118|1|1|0.119725261|0.061434294|2|0.7078647990000001|0.7451039290000001|-0.0533751959999999|0.8092075540000001|0.688876851|1|-0.071384149|-0.078131694|0.514530959|-32.97926236|146.2104641|-0.030384547|1.580362387|0.799046392|41.87351682|1959.582581|399.6804233|-505.3525041|1108.114062|-6.485314917999999|5.137516673|4153.310077|92.83996262|-233.4713371|17.56790307|0.012504214|-276.3170672|632.4445105000001|332.8814548|5.776909381|1.0|0.0|1.0|1.0|1.0|2.05|0.06|4.46|4.0|1.98|0.0|0.0|87.52|1.0|2.0|-3.95|22.0|3.0|0.0|1.0|1.0|0.000111|0.0319|6.790000000000001e-05|0.0195|0.0|2.62e-08|7.5e-06|||||||||||||||25.0|7.6021|7.6021
19a_a22|0.0|0|0|0.0|0.0|6.842683282|0|1.422917238|1.572240489|4.727387819|-0.144269652|2|-0.020553065|-0.548716971|-0.002607064|10.9464374|1|1|-0.03516233|-0.0611158559999999|2|0.72808001|0.777600172|0.0271939039999999|0.834033833|0.699744887|1|-0.090145161|-0.09370213|0.51561501|-67.26339083|373.8201781|-0.035138299|13.82990734|0.684706189|89.23486638|3167.140147|555.4133255|-1468.267194|2607.322873|-19.56380872|8.648671382|7095.27723|235.2620007|-1095.573288|38.29242013|0.025888799|-275.6435167|2144.375527|781.8210659|19.31738094|1.0|1.0|1.0|1.0|2.0|2.27|0.08|3.08|3.41|0.98|1.0|0.0|132.15|1.0|7.0|-4.38|35.0|6.0|0.0|0.0|0.0|4.16e-05|0.0193|7.69e-05|0.0356|0.0|1.73e-09|8e-07|3.5809|-1537.071348|-1537.0241640000002|740.07|1277.14|0.2218|246.01|567.03|0.34556|0.66605|-0.1508|4.5288|0.04718381|6.5658|48.0|7.3188|7.3188
11_a4|0.0|0|0|0.0|0.0|7.535296702|1|0.626711769|2.159635561|5.4161004020000005|0.032861655|2|-0.017835936|-0.056016567|0.011277653|10.33765061|1|1|-0.030003079|-0.046906237|2|0.6575743310000001|0.820318166|-0.007574475|0.875868891|0.647727179|1|-0.054262142|-0.06530408|0.4523305489999999|-31.35942689|12.88007087|-0.023620625|3.118219598|0.7560913159999999|44.63993001|2452.527871|537.5354202000001|-641.5941818|1640.559148|-7.889214068999999|6.850305797000001|5425.1341090000005|140.96082869999998|-370.7930613|18.0546182|0.011937709|-296.0029432|848.5670554999999|575.2252237|6.89909579|1.0|1.0|1.0|1.0|0.0|3.49|0.23|4.97|5.22|3.15|2.0|0.0|111.64|1.0|4.0|-5.14|27.0|3.0|0.0|0.0|1.0|7.27e-06|0.00271|1.06e-05|0.00395|0.0|8.89e-09|3.31e-06|3.78|-1467.463842|-1467.440475|630.04|1071.03|151.0|252.67|479.99|0.4444|0.65942|-0.15885|4187.0|0.02336674|5.3012|0.11|6.9586|6.9586
3_a20 (SB-525334)|0.0|0|0|3.502142227|-0.08980269|6.880384082000001|0|1.183765089|0.0|4.727387819|-0.053897691|2|0.001821898|-0.274640708|0.001924142|10.95053359|1|1|0.002992397|-0.277724429|2|0.818922083|0.7186587|-0.17447922|0.76423988|0.7835436240000001|1|-0.061128029|-0.0917096759999999|0.246005838|-34.52869143|43.70154849|-0.029269046|3.934338039|0.784910502|58.45718743|2243.481559|494.6267525|-777.0449536|1782.992456|-9.33873414|5.943823875|4905.195832|121.495147|-438.9205046|21.06338405|0.0117802769999999|-321.8682802|989.9790502999998|520.6749407|6.654190521|1.0|1.0|1.0|1.0|1.0|2.82|0.24|5.2|4.69|1.69|1.0|0.0|104.59|1.0|3.0|-4.85|26.0|4.0|0.0|1.0|1.0|1.42e-05|0.00489|1.88e-05|0.00647|0.0|4.07e-09|1.4e-06|3.1728|-1086.585811|-1086.56485|605.71|1030.31|367.0|248.86|498.74|0.49443|0.70168|-0.13417|3.7291|0.02096048|4.8164|162.0|6.7905|6.7905
4g_a46|0.0|0|0|0.0|0.171759574|7.825245291|1|1.134637064|2.156712018|5.587248657999999|-0.010706405|2|-0.093447672|-0.088529411|0.011488768|10.96333695|1|1|-0.144064904|-0.121452903|2|0.662386484|0.74106323|-0.193115055|0.7796270059999999|0.635494818|0|-0.056893316|-0.070153728|0.318162858|-32.64186634|7.38470955|-0.024339048|2.638545451|0.826861093|44.72726697|2242.010126|543.2323468999999|-684.2477996|2285.43285|-8.0118178|5.8466355000000005|5176.321714|99.33639766|-392.5790722|16.88825479|0.007803902|-375.0653627|827.5244845|568.1534007|4.477396402|1.0|1.0|1.0|1.0|0.0|3.61|0.38|5.19|5.37|3.06|2.0|1.0|106.55|1.0|3.0|-5.38|26.0|3.0|0.0|1.0|1.0|4.22e-06|0.00155|4.16e-06|0.00153|0.0|1.57e-08|5.75e-06|4.4163|-1493.154666|-1493.132001|615.33|1064.92|0.1294|280.74|530.39|0.6983199999999999|0.6983199999999999|-0.18602|3.5526|0.02266493|3.7113|2745.0|5.5615|5.5615
12ae_a36|-3.3501500230000003|0|0|3.412870974|0.0|7.412764017000001|2|0.299253957|0.0|5.351858133|-0.351827031|2|0.087069205|-0.611759277|-0.006862238|10.31810353|1|1|0.151620635|-0.261631709|1|0.8183043390000001|0.831101086|0.010209009|0.8837136859999999|0.750657639|0|-0.085851235|-0.105648609|0.439268891|-63.96145017|96.60079598|-0.036430555|13.25108213|0.6849975640000001|97.76153993|3486.122819|533.6188092|-1574.220407|2634.745208|-20.22131065|8.676756505|7331.209763|234.6851816|-1172.836017|39.62310606|0.025570256|-275.6561988|2298.140152|805.2286932|19.05051961|0.0|0.0|1.0|0.0|3.0|0.0|0.17|1.28|2.15|0.84|1.0|0.0|142.02|1.0|7.0|-3.85|34.0|6.0|0.0|0.0|0.0|0.0001409999999999|0.0668|0.0001889999999999|0.0897|0.0|1.36e-07|6.45e-05|3.8664|-1876.203168|-1876.152311|754.15|1281.69|0.4832|236.84|615.71|0.40141|0.68591|-0.1566|6.7458|0.0508577|8.9297|15.0|7.8239|7.8239
19h_a38|0.0|0|0|3.2723542610000003|0.0|7.412764017000001|2|1.297044177|0.0|5.351858133|-0.082283951|2|0.14165187|-0.420209249|-0.002526241|10.96083376|1|1|0.303981987|-0.217394466|1|0.724208473|0.819222745|-0.121374121|0.8741648479999999|0.698414933|0|-0.082211319|-0.109986804|0.3263113569999999|-48.43313101|136.81322659999998|-0.03959525|7.370099699|0.75379331|76.70128100000001|2774.611523|456.3568442|-1166.336902|1839.424968|-13.74247449|6.820483788|6253.901215|145.047677|-687.1237247|30.94580137|0.020207411|-299.0343596|1547.290068|595.8790650000001|11.90478646|1.0|1.0|1.0|1.0|3.0|2.43|0.14|3.13|2.55|2.4|1.0|0.0|125.69|1.0|5.0|-4.14|30.0|4.0|0.0|0.0|1.0|7.209999999999999e-05|29.0|6.77e-05|0.0272|0.0|1.4e-07|5.610000000000001e-05|3.5358|-1332.187847|-1332.1538779999998|626.65|1092.17|0.2355|331.65|452.01|0.68472|0.69012|-0.1467099999999999|6.9749|0.03396934|9.0777|9.0|8.0348|8.0348
9b_a31|0.0|0|0|3.338934004|0.0|7.765993078999999|1|0.610136326|0.0|5.733341277|-0.070525429|0|-0.045938305|-0.706953442|-0.0050444109999999|10.31169871|2|2|-0.075191042|-0.2345186269999999|0|0.811212624|0.852813666|-0.154083843|0.899394425|0.77051712|0|-0.103937658|-0.131125311|0.241728566|-63.73317225|152.8702381|-0.039058603|13.00794571|0.689175183|95.78862992|2534.356888|410.2957125|-1125.659849|1711.969694|-14.68594601|8.097516252|5524.468603|190.5935925|-690.2394625|34.75199071|0.025089192|-231.99935|1633.343563|524.0230338|15.38435497|1.0|1.0|1.0|1.0|2.0|2.76|0.32|5.26|3.5|0.86|1.0|0.0|103.36|1.0|7.0|-4.76|27.0|5.0|0.0|0.0|1.0|1.76e-05|0.00675|0.000137|0.0527|0.0|1.44e-07|5.520000000000001e-05|3.8435|-1578.839267|-1578.801576|663.06|1091.21|0.2732|224.94|562.68|0.41622|0.70102|-0.15907|5.2851|0.03769117|6.8028|63.0|7.2007|7.2007
9c_a31|0.0|0|0|3.410619646|0.0|7.765993078999999|1|0.610135804|0.0|5.733341277|-0.055520387|0|-0.0384827639999999|-0.6933757159999999|-0.003618466|10.311698300000002|2|2|-0.062065125|-0.223856622|0|0.8083148840000001|0.842823186|-0.108617754|0.8856644770000001|0.770283733|0|-0.103325018|-0.128097622|0.287455956|-65.84728287|153.5739377|-0.035867334|12.30439782|0.670716706|97.22026028|2592.448925|429.9685721|-1142.882218|2242.189942|-14.56678943|8.188627935|5658.985169|209.8466636|-728.3394714|34.07943198|0.024456662|-217.5897278|1703.9715989999995|583.9691392000001|15.58581614|1.0|1.0|1.0|1.0|2.0|3.09|0.35|5.64|3.7|1.08|2.0|0.0|108.16|1.0|8.0|-5.23|28.0|5.0|0.0|0.0|1.0|5.85e-06|0.00233|6.94e-05|0.0277|0.0|5.79e-08|2.31e-05|3849.0|-1618.157698|-1618.115927|691.3|1147.93|0.2554|322.12|588.58|0.7007399999999999|0.7007399999999999|-0.15975|1.3617|0.04177078|2.2323|0.42|6.3768|6.3768
3_a27|0.0|0|0|0.0|0.0|6.605297921|0|1.402697639|3.127072625|4.59511985|-0.096132106|2|-0.172132163|-0.27868256|0.009082086|10.93782973|1|1|-0.296039263|-0.341338963|2|0.640545265|0.810053853|0.038685745|0.8759548629999999|0.610158103|1|-0.06145119|-0.086153958|0.397733752|-31.82136336|10.71226495|-0.032307734|5.157668895|0.733853752|54.32114618|2294.213272|446.4308003|-669.1985248999999|1043.697725|-8.663302268999999|6.457886343999999|4960.583812|137.8189165|-346.53209080000005|22.79740761|0.018747239|-242.1936891|911.8963045|401.7540197|9.707911187|1.0|1.0|0.0|1.0|0.0|3.11|0.05|2.8|2.94|2.18|0.0|0.0|97.71|2.0|3.0|-3.7|25.0|4.0|0.0|1.0|1.0|0.0002|0.0658|0.000103|0.0339|0.0|1.29e-06|0.000423|3962.0|-1081.905135|-1081.88481|547.92|931.06|0.2305|225.24|425.72|0.34864|0.6734600000000001|-0.16457|2.7811|0.02032437|4.1551|4.0|8.3979|8.3979
8m_a46|0.0|0|0|0.0|0.2148468989999999|7.727094485|1|1.160371261|2.126524943|5.533389489|-0.085284636|1|-0.134230003|-0.248590088|0.0063680119999999|10.94650201|1|1|-0.206020062|0.015631887|1|0.783187801|0.7699708959999999|-0.090247845|0.8142050040000001|0.77612204|0|-0.0911455|-0.085204935|0.280198209|-48.32436573|166.8508795|-0.032188531|1.984401749|0.8854896870000001|48.72163155|2045.330306|464.5573228999999|-767.9706141|1913.813025|-9.04821721|5.684332261000001|4439.758321|60.71213839999999|-407.1697745|19.27296714|0.006689855|-408.7649869|867.2835213999999|463.1469765|3.546889545|0.0|0.0|1.0|1.0|1.0|2.92|0.3|4.16|4.21|2.62|1.0|0.0|96.16|1.0|2.0|-4.48|24.0|3.0|0.0|1.0|1.0|3.3e-05|0.0105|2.78e-05|0.0088799999999999|0.0|3.5e-07|0.000112|4.2881|-1014.126693|-1014.091966|570.72|970.82|0.3905|233.66|489.57|0.43001|0.6997800000000001|-0.17897|2.0174|0.03472717|3.1675|229.0|6.6402|6.6402
19_a20|0.0|0|0|3.423603867|0.0|6.842683282|0|1.4009239059999998|0.0|4.727387819|-0.130949446|3|0.103271147|-0.539158264|-0.006620594|10.94899558|1|1|0.175308615|-0.083481481|3|0.811128636|0.7619768840000001|-0.105118869|0.8193003000000001|0.7741509329999999|1|-0.091725453|-0.099685049|0.25624423|-60.26825633|339.8339889|-0.038340404|5.890223441|0.796070588|75.98477124|2849.084477|495.7134289|-1309.962269|1818.518838|-16.55214209|7.950138729|6325.747732|133.9919257|-860.7113887|31.64490997|0.0159602|-389.0666676|1645.535318|684.5377542|10.48665779|1.0|1.0|1.0|1.0|2.0|2.49|0.08|4.97|4.08|1.33|1.0|0.0|122.86|1.0|5.0|-4.89|32.0|5.0|0.0|0.0|1.0|1.29e-05|0.00541|2.6600000000000003e-05|0.0112|0.0|2.34e-10|9.86e-08|3.3616|-1368.413151|-1368.378274|687.79|1190.68|0.2998|368.83|519.34|0.6987399999999999|0.6987399999999999|-0.13903|4.2507|0.03487615|6.3327|2.6|5585.0|5585.0
12bd_a36|0.0|0|0|3.497517322|0.0|7.412764017000001|2|1.297043358|0.0|5.351858133|-0.045630197|2|0.025649557|-0.4017244129999999|0.003676818|10.94639828|1|1|0.042808724|-0.169994208|1|0.902377067|0.78699829|-0.047786573|0.833398429|0.857993338|0|-0.071083327|-0.099460046|0.279020022|-46.92083391|83.92365468|-0.035521445|7.733288012999999|0.78244124|75.7932235|2772.776922|549.5039111000001|-1313.035977|2403.371086|-15.47699253|8.050812711|5957.939097|143.6066496|-866.7115819|29.96655829|0.015363883|-372.868829|1678.127264|729.1873176|10.14142465|1.0|0.0|1.0|0.0|2.0|0.0|0.21|3.76|2.5|2.45|1.0|0.0|133.68|1.0|5.0|-4.54|31.0|4.0|0.0|1.0|1.0|2.8600000000000004e-05|0.0117|2.5e-05|0.0102|0.0|4.55e-08|1.86e-05|3544.0|-1311.591775|-1311.560669|706.26|1200.23|0.4467|319.66|568.94|0.69411|0.7044100000000001|-0.1459|5.7533|0.03110617|7.6908|17.0|7.7696|7.7696
14k_a23|0.0|1|1|0.0|0.0|7.423568444|0|1.1979621459999998|3.358995671|5.351858133|-0.024758731|2|0.04479394|-0.299174093|0.010682694|10.31321813|2|2|0.082632648|-0.13187015|2|0.722187957|0.800643488|-0.091426449|0.864845456|0.659570836|1|-0.0562483359999999|-0.079899943|0.226547411|-37.43135588|38.76597615|-0.033999976|8.338417622|0.783562394|64.04991522|2955.4566170000003|613.8243395|-1063.413926|2174.886074|-15.05671972|8.21201115|6715.186162999999|144.0318708|-707.6658267999999|28.87559227|0.016348271|-377.4022725|1357.152837|633.3278634|10.87921891|0.0|1.0|0.0|1.0|1.0|3.56|0.05|4.0|4.67|3.51|2.0|1.0|125.29|1.0|5.0|-6.13|31.0|4.0|0.0|0.0|0.0|7.49e-07|0.000334|2.83e-06|0.00126|0.0|1.02e-08|4.55e-06|3.6421|-2089.524497|-2089.501786|691.9|1179.17|0.4694|340.42|552.65|0.63765|0.63765|-0.14784|5.8718|0.02271117|8.3627|4.0|8.4123|8.4123
5e_a40|0.0|0|0|0.0|0.0|8.149890544|1|0.604912776|1.661964758|6.167516491000001|0.0601021459999999|0|-0.106497535|-0.162528785|0.009890343|10.31198323|2|2|-0.184667138|0.010397494|0|0.535506399|0.8092726020000001|0.0451110059999999|0.877722972|0.5087199929999999|1|-0.076883794|-0.089724264|0.0499188609999999|-36.56222854|170.7311133|-0.035889706|4.489363277|0.8223594679999999|48.81318333|1986.384601|411.0778166|-512.0224486000001|512.5703164|-8.116440327000001|6.533857846|4158.984115|84.47727896|-243.4932098|20.75420252|0.012921086|-306.597267|622.6260756|264.9899736|6.144645946|1.0|1.0|0.0|0.0|0.0|2.73|0.21|4.3|3.74|2.37|1.0|1.0|79.16|2.0|3.0|-4.78|20.0|3.0|0.0|1.0|1.0|1.66e-05|0.00505|5.56e-05|0.0169|0.0|2.23e-05|0.00678|3.7138|-1637.197299|-1637.180703|493.19|802.38|0.5262|333.85|390.33|0.69675|0.69675|-0.14786|7.87|0.01659566|10282.0|25.0|7.6021|7.6021
12j_a36|0.0|0|0|3.502198129|0.0|7.412764017000001|2|0.6293514410000001|0.0|5.351858133|-0.0446165029999999|2|0.091496219|-0.41101009|0.00285431|10.33556498|1|1|0.161289379|-0.133106642|1|0.906423012|0.820041835|-0.089459459|0.87043328|0.855081905|0|-0.069970795|-0.105480639|0.362692602|-46.2113679|26.39145693|-0.037113558|7.921272637|0.7758129420000001|80.59149538|2881.20453|563.0803357000001|-1323.6049039999998|2536.987511|-16.18812775|7.483427579|6352.018345|148.06163930000002|-874.1588982999999|31.59421634|0.016546717|-364.314663|1706.0876829999995|725.9470896|10.92807939|1.0|1.0|1.0|1.0|2.0|0.0|0.17|3.33|2.61|2.51|1.0|0.0|135.47|1.0|6.0|-4.85|31.0|4.0|0.0|0.0|0.0|1.4300000000000002e-05|0.0061|3.09e-05|0.0132|0.0|8.95e-08|3.83e-05|3.7807|-1670.448063|-1670.420129|694.28|1198.96|0.4981|238.1|536.01|0.37116|0.69967|-0.15495|6.4451|0.02793415|8.5953|0.01|8.0|8.0
13k_a6|0.0|0|0|3.423411754|0.0|7.412764017000001|1|1.42421381|0.0|5.351858133|-0.132667824|1|0.051404465|-0.8554679409999999|-0.009326562|10.95129637|1|1|0.08217847|-0.073210645|1|0.8694295409999999|0.7908110340000001|-0.123105035|0.84018367|0.827754203|0|-0.11937574|-0.127178105|0.212093198|-82.8774254|183.1261118|-0.045420752|14.31458589|0.7971316940000001|100.7779947|2966.890288|445.0412356000001|-1765.8854210000002|3332.974951|-21.89246528|8.370126134|6492.211639|140.8427117|-1225.9780560000002|39.55891914|0.017981419|-412.5714301|2215.299472|741.5222707|12.48372364|1.0|1.0|1.0|1.0|3.0|2.8|0.16|4.55|3.8|1.39|1.0|0.0|124.98|1.0|7.0|-5.49|33.0|5.0|0.0|0.0|1.0|3.26e-06|0.00144|1.7100000000000002e-05|0.0075599999999999|0.0|1.29e-09|5.7e-07|3.5476|-1465.862962|-1465.83213|731.25|1246.69|0.3971|242.53|577.68|0.4547|0.70536|-0.14589|8.1639|0.0308324|10.5079|46.0|7.3372|7.3372
6d_a40|0.0|0|0|0.0|0.0|8.421342866|2|0.604893491|1.695192271|6.401917197|-0.091548968|0|-0.104206961|-0.722057579|-0.005066797|10.30179973|2|2|-0.249967637|-0.0603134|0|0.6224555620000001|0.8361555479999999|-0.289988439|0.8988141140000001|0.604211552|1|-0.115007564|-0.119563634|0.372705643|-73.59650182|192.5638526|-0.050049893|7.108696385|0.86005241|85.47607798|3063.227702|424.7009165|-1377.2170210000002|3212.360755|-20.49579149|6.908972922999999|7436.576348|89.55631|-881.3190339|37.23994308|0.01400787|-460.8148719|1601.317552|555.2010623|8.964021265|1.0|1.0|0.0|1.0|1.0|2.84|0.21|4.8|3.63|2.01|2.0|2.0|120.09|2.0|5.0|-7.21|30.0|6.0|1.0|0.0|1.0|6.18e-08|2.85e-05|7.1e-06|0.00327|0.0|4.9e-05|0.0226|2.9559|-2470.82949|-2470.793925|656.5|1111.69|0.3518|419.45|511.88|0.6624800000000001|0.6624800000000001|-0.11938|7.8884|0.03556489|10.9021|1.0|8.9208|8.9208
4_a47|0.0|0|0|0.0|0.0|0.0|0|1.304464196|0.0|0.0|-0.121159855|2|-0.158636969|-0.3692130839999999|-0.007295208|10.93671044|0|0|-0.247195952|-0.027355932|2|0.893350891|0.783871003|0.019305509|0.84420422|0.8124901999999999|1|-0.07804769|-0.092556319|0.444849947|-42.46254967|96.20929041|-0.03525955|2.300808176|0.806604393|57.78603076|2306.463316|475.6168721|-805.6976052|1528.797085|-10.43683449|6.468023748999999|5254.939281|105.2186243|-438.3470487|23.78275706|0.013656479|-333.62177030000004|998.8757964|471.7712484|7.429930428|1.0|0.0|1.0|1.0|2.0|3.01|0.05|4.83|5.71|3.1|2.0|0.0|106.52|1.0|3.0|-5.92|26.0|3.0|0.0|0.0|1.0|1.21e-06|0.0004379999999999|2.31e-06|0.0008359999999999|0.0|1.61e-09|5.81e-07|3.73|-1509.453558|-1509.4201369999998|576.9|988.42|0.2304|214.85|432.89|0.45947|0.69157|-0.1547|4.2607|0.03342033|5.4892|32.0|7.5|7.5
4k_a46|0.0|0|0|0.0|0.173180233|7.825245291|1|1.134637098|2.145043462|5.587248657999999|-0.088084767|1|-0.104665424|-0.252970193|0.006550513|10.94631314|1|1|-0.158788415|0.012963356|1|0.78837943|0.7477594870000001|-0.141706595|0.787615341|0.784722915|0|-0.091943864|-0.086581945|0.260665072|-49.65634024|171.92614719999997|-0.0306644389999999|2.052909907|0.8732380740000001|50.48291318|2104.876032|474.67574630000007|-794.928775|1912.936687|-8.94414722|5.726809252000001|4685.0322320000005|68.46061366|-429.3190666|18.96506421|0.006892404|-403.1511415|910.3230822|519.5743695|3.722397006000001|1.0|0.0|1.0|1.0|1.0|3.03|0.33|4.26|4.77|2.84|1.0|0.0|100.96|1.0|2.0|-4.82|25.0|3.0|0.0|1.0|1.0|1.5e-05|5.0|1.4800000000000002e-05|0.0049299999999999|0.0|2.48e-07|8.28e-05|4.4485|-1053.433249|-1053.396715|582.84|1001.96|0.2259|228.63|500.36|0.39943|0.68553|-0.18542|4.0015|0.03653474|5.7714|0.08|7.0969|7.0969
7f_a10|0.0|0|0|0.0|-4.8022906380000006|7.535296702|1|1.240141822|1.924772416|5.4161004020000005|-0.2347037789999999|2|-0.104120245|-0.5663456689999999|0.00189949|10.92948443|1|1|-0.309622111|-0.172751862|2|0.5371733989999999|0.796084921|-0.137271684|0.8499946070000001|0.5209683970000001|1|-0.064238302|-0.095196098|0.7359022890000001|-35.78096407|15.96885516|-0.03645808|2.474090768|0.8217865520000001|60.16185231|2803.359424|519.0013298|-954.4422004|2375.702381|-11.31122804|6.115784565|7070.755931000001|99.26552746|-531.6277179|24.71113795|0.012813716|-358.4725202|1161.423484|527.8079877|7.137285626000001|1.0|1.0|1.0|1.0|0.0|2.97|0.23|5.07|6.57|2.64|2.0|0.0|106.77|1.0|4.0|-5.54|30.0|7.0|1.0|0.0|0.0|2.9e-06|0.00119|2.52e-06|0.00103|0.0|7.38e-09|3.03e-06|3.6256|-1442.216293|-1442.200124|597.28|1034.38|348.0|214.67|426.07|0.34467|0.6833600000000001|-0.15627|2.2631|0.01616879|3.2524|141.0|6.8508|6.8508
5a_a50|0.0|1|1|0.0|0.0|7.927685046000001|1|1.3972442980000002|4.202707546|5.82008293|-0.017108794|1|0.017227585|-0.06986407|0.012640587|10.93256969|2|2|0.028229556|-0.168135655|1|0.699970832|0.788709546|-0.203436041|0.847812674|0.6759066159999999|1|-0.038932964|-0.065209836|0.2814514|-20.77548565|6.819160781|-0.022747617|2.900288114|0.66527517|44.17662122|2246.106104|517.556163|-521.9610361|1605.985157|-6.477439183|5.892775027000001|4770.917486|178.61652859999998|-278.5298849|18.24602704|0.017576522|-176.38892919999998|784.5791628|462.1867149|9.379218813|1.0|1.0|1.0|1.0|0.0|3.28|0.14|3.66|4.33|2.62|0.0|0.0|101.86|1.0|2.0|-3.89|25.0|2.0|0.0|1.0|1.0|0.000129|42.0|3.14e-05|0.0102|0.0|5.7e-07|0.000186|4.0159|-1029.930364|-1029.905844|582.98|976.41|0.2735|220.82|455.34|0.39948|0.6725399999999999|-0.16659|3.9843|0.02452028|5649.0|4.1|5.3872|5.3872
