molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|AATSC8d|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|FNSA4|WPSA3|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|GeomRadius|GRAV|PPSA1|WNSA2|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
4_a3|0.0|0|0|0.0|0.0|0|0|0|0.60501714|0.2122551539999999|-0.008561428|4.727387819|-0.161259999|0.035345345|1.882124381|-0.325334256|-0.008407895|0.0248526079999999|-0.208888686|0.053425134|0.127253753|-0.607238634|1|0.640351067|0.721302096|-0.028924747|0.041477445|0.785381728|1|-0.098695428|0.5842630360000001|0.008006786|-52.4583525|-46.9200748|3.806447632|235.6982345|-0.039478171|1.809595554|0.866976271|51.71950126|-18.76802992|56.26480013|0.415852758|2142.972568|352.05186289999995|-656.8810472|1548.626215|5.05182773|4885.093366|63.23984222|-312.2830359|-348.9230345|757.6690029|4.799426464|1.0|1.0|0.0|1.0|1.0|2.6|0.0|-7.53|5.3|5.17|80.04|3.07|1.0|0.0|92.65|0.0|-5.69|23.0|3.0|-5.21|321.37|1.0|4.09|-5.09|8.22e-06|0.00264|4.3|9.48e-06|-0.0584299999999999|3.53|-1355.332318|504.29|0.1776|338.33|0.3809|0.6896|-1355.192416|2.3542|-0.20826|-1355.239905|3.1409|5.9|5.9
8e_a8|0.0|1|0|3.01599663|0.0|1|0|0|1.394799502|-0.018155171|-0.010579355|4.844187086|-0.205927741|0.0427891159999999|0.0|-0.539547088|-0.005310149|-0.051339286|-0.0015448089999999|0.090898585|0.183313231|-0.475941912|0|0.650073857|0.7233950809999999|0.02023118|-0.079493088|0.7742101929999999|0|-0.105450888|0.280304418|0.0211004739999999|-70.49962428|-64.32539698|12.87136047|106.0087621|-0.04393787|7.851573274|0.803307236|75.57562034|-26.80224874|83.37098475|0.483244415|2692.975753|403.5112981|-1286.50794|2080.07805|7.50719734|6095.6213210000005|119.9832494|-784.77418|-370.0368722|1601.514194|11.25022336|0.0|0.0|1.0|0.0|2.0|2.98|0.04|-7.78|4.33|4.17|90.11|3.4|2.0|0.0|111.81|0.0|-5.27|30.0|4.0|-6.14|403.41|0.0|3.71|-4.9|1.25e-05|0.00504|3.69|6.63e-06|-0.06253|7.22|-1376.957298|639.38|0.3731|526.86|0.50055|0.7013|-1376.708067|6.1505|-0.19972|-1376.766245|7.7951|4.7014|4.7014
4f_a49|0.0|0|0|0.0|0.0|1|1|1|1.343848013|0.010266272|-0.008903208|5.4161004020000005|-0.087045007|0.038839506|1.5830545580000002|-0.418450768|0.001532832|0.0705130559999999|-0.14414265|-0.015845165|-0.025995042|-0.46436755|2|0.69044503|0.7927086309999999|-0.00953448|0.114367229|0.8557769120000001|1|-0.089955514|0.480786546|0.016591015|-55.88123394|-48.83888562|9.007637695|193.615884|-0.033471819|4.89045046|0.718306291|60.18871783|-18.1726086|64.88887164|0.437355335|2458.261097|400.1675422|-781.4221699|1629.651745|6.302023735|5422.650822|152.9378926|-424.2517893|-237.0468572|1087.86764|11.34983222|0.0|1.0|1.0|1.0|1.0|2.35|0.14|-6.54|3.42|3.8|80.9|2.03|1.0|0.0|102.08|0.0|-3.99|27.0|5.0|-6.6|356.38|1.0|2.85|-4.09|8.120000000000001e-05|0.0289|2.64|0.000104|-0.06954|4.07|-1179.23587|575.01|0.2368|411.94|0.39584|0.68474|-1179.029099|1.7833|-0.22471|-1179.080799|1.8254|7.3979|7.3979
11a_a31|0.0|1|0|2.856083711|0.0|0|1|1|0.610138462|-0.045290366|-0.02376325|5.733341277|-0.259732443|0.044949495|0.0|-0.8792402579999999|-0.022093578|-0.019865299|-0.149933348|-0.1068420919999999|-0.1829166189999999|-0.563537536|0|0.861302755|0.8433024170000001|0.022073976|-0.030335912|0.910334509|0|-0.161027639|0.271818874|0.041435152|-76.64827023|-81.26889906|20.91187076|258.8577775|-0.056833284|10.55399384|0.735254945|97.23036756|-28.68314085|97.560141|0.451795285|2288.9694010000003|245.6599349|-975.2267888|1769.346573|5.791411901|4940.657452|133.6139513|-492.1863586|-237.4612264|1326.379096|15.96146849|0.0|0.0|1.0|0.0|2.0|2.16|0.13|-4.65|3.93|2.94|125.57|0.57|0.0|0.0|83.12|0.0|-4.81|23.0|6.0|-6.51|329.33|1.0|2.42|-3.79|0.000161|0.0531|2.53|0.00731|-0.05074|3.97|-1441.452616|529.63|0.2797|407.76|0.69222|0.69222|-1441.327731|6.4691|-0.20589|-1441.37897|8.9667|6.7212|6.7212
17_a3|0.0|0|0|0.0|0.0|0|0|0|0.605019885|0.188373421|-0.009450704|4.727387819|-0.118246266|0.047430556|1.709081227|-0.349676046|-0.007540435|-0.0510707059999999|-0.027542873|0.020589494|0.036673175|-0.633373061|2|0.881253042|0.767641592|0.1789147639999999|-0.085686119|0.838125715|1|-0.096067661|0.225087454|0.010321361|-50.20132919|-48.88298017|5.251911643|234.4907116|-0.039557272|2.672377884|0.840062179|55.39769571|-20.12828595|55.45324083|0.4383349039999999|2196.728425|408.6362608|-684.3617224|1667.279771|6.2477303310000005|4839.543958|81.38261354|-348.2299886|-346.0738521|814.6560331000001|6.514715538|1.0|1.0|1.0|1.0|1.0|2.65|0.0|-7.48|4.96|4.66|92.93|2.37|1.0|0.0|95.5|0.0|-5.53|23.0|3.0|-5.61|338.81|1.0|3.71|-4.93|1.18e-05|0.00399|3.88|1.11e-05|-0.0720399999999999|3.57|-1731.75233|537.32|0.4062|393.58|0.69481|0.69481|-1731.6147670000005|3.8077|-0.20359|-1731.663157|4.8815|7.6383|7.6383
16i_a32|0.0|1|1|3.352437091|0.0|0|0|0|0.6094207429999999|0.175604846|-0.0146198339999999|5.733341277|-0.075706124|0.0439583329999999|2.078707411|-0.7748511779999999|-0.003511776|0.006037736|-0.098841478|-0.120440534|-0.211019184|-0.700853898|0|0.801401734|0.836966894|0.134577711|0.009897928|0.8829894|1|-0.114771536|0.5368697929999999|0.022335011|-56.03343427|-75.01027196|14.59730623|90.08098301|-0.036726892|9.540239197|0.718964113|88.80827938|-24.00328703|70.6307405|0.455596751|2770.767996|523.8261846|-1200.164351|3450.514629|6.848009314|6355.471589|183.6742715|-784.3813651|-286.2130831|1669.296604|13.79800742|1.0|0.0|1.0|1.0|2.0|3.16|0.3|-7.4|6.25|4.85|149.27|1.34|3.0|0.0|116.75|1.0|-7.03|29.0|5.0|-5.93|427.54|0.0|3.96|-5.09|8.18e-06|0.0035|4.19|1.7100000000000002e-05|-0.05044|4.99|-1995.307733|692.96|0.2857|573.38|0.70222|0.70222|-1995.055356|3353.0|-0.2002|-1995.11813|4.0568|8.2596|8.2596
4d_a46|0.0|0|0|0.0|0.173086735|1|1|1|1.134637067|-0.1397563859999999|-0.001749881|5.587248657999999|-0.017469934|0.047736111|0.0|-0.085744171|0.0116902869999999|-0.076521434|-0.206000242|-0.0814707009999999|-0.1271933999999999|-0.240143042|2|0.6535171|0.764741337|-0.213089038|-0.103199079|0.8075680409999999|0|-0.070772596|0.290035518|0.008652238|-30.95621863|-38.85529917|4.750218646|8.241078584|-0.024616555|2.607946825|0.813427965|43.60839351|-13.51488667|35.70643728|0.441136013|2181.291783|513.9109507000001|-621.6847867|2233.65548|5.757075209|4993.774007|102.4310631|-341.3149976|-344.15403910000003|764.2776167999999|4.753094337|1.0|0.0|1.0|1.0|0.0|3.5|0.35|-7.41|4.81|5.11|43.6|2.84|2.0|1.0|101.75|0.0|-4.93|25.0|3.0|-5.4|352.86|1.0|4.11|-5.11|7.8e-06|0.00275|4.3|1.3699999999999998e-05|-0.0396399999999999|4.18|-1453.840712|588.18|0.1313|503.76|0.69884|0.69884|-1453.635434|3.5318|-0.22603|-1453.688943|3.7104|6.2865|6.2865
12l_a30|0.0|0|0|0.0|-4.712037416|0|2|2|0.60498366|0.157020295|-0.015371073|5.351858133|-0.274237737|0.044036281|0.0|-0.876151158|-0.00695299|-0.02588969|-0.300262845|-0.077457998|-0.226973911|-0.640870513|1|0.613786308|0.830875659|-0.045411075|-0.0395239879999999|0.883029843|0|-0.109810463|0.37422435|0.0154211289999999|-63.31694493|-76.82494797|10.78883933|103.5499036|-0.045581702|7.548024079|0.8218150790000001|88.64610824|-31.88960104|74.10578426|0.462727396|3306.001879|583.6736326|-1690.148855|2394.793539|9.258542907|7576.362669|124.6606826|-1182.451965|-450.2927313999999|2056.604824|11.82116027|1.0|0.0|1.0|1.0|1.0|0.0|0.17|-7.18|4.43|4.78|90.88|2.82|2.0|0.0|133.96|0.0|-6.7|34.0|8.0|-5.66|482.48|0.0|3.42|-5.92|1.2e-06|0.000579|5.05|3.19e-05|-0.0545299999999999|5.52|-1988.033039|729.17|0.2294|574.72|0.39486|0.68488|-1987.782294|2.5031|-0.20397|-1987.848331|2.9851|7.2154|7.2154
3q_a32|0.0|1|1|3.4364803|0.0|0|0|0|0.609420748|-0.017280695|-0.008072705|5.733341277|-0.04718311|0.03898374|2.120544848|-0.419780649|0.000773658|-0.098400506|0.0492355779999999|-0.167040501|-0.295228244|-0.5448044360000001|0|0.751733573|0.853737093|0.010109949|-0.1585635|0.901790225|1|-0.097961799|0.34156046|0.018527744|-41.72706804|-60.46462749|11.43581616|41.73511731|-0.027989085|7.058489861|0.6349739010000001|74.3682963|-17.27560785|53.16288420000001|0.46136998|2649.276311|524.6043311000001|-846.5047848999999|3335.898591|6.428518903|6079.482066|225.3038157|-522.4852655000001|-166.61896299999998|1333.133193|13.90366881|1.0|0.0|1.0|1.0|1.0|3.34|0.3|-7.31|6.43|4.72|131.25|1.33|1.0|0.0|115.37|0.0|-5.91|28.0|4.0|-6.35|411.54|1.0|3.86|-4.62|2.4100000000000003e-05|0.00992|3.47|2.01e-05|-0.04968|5.15|-1920.066488|666.16|0.2897|549.78|0.70216|0.70216|-1919.821707|4.1362|-0.19969|-1919.883144|5.2657|7.5528|7.5528
15_a47|0.0|1|1|2.9226792460000004|0.0|0|0|0|1.304329657|-0.164258919|-0.00516949|4.59511985|-0.072588375|0.042285714|1.56205245|-0.21194909|-0.0026314909999999|0.0506476009999999|-0.299654464|-0.007670908|-0.017562097|-0.332654104|2|0.644280611|0.830688568|-0.131424138|0.081171071|0.897881853|1|-0.0904066519999999|0.429825305|0.016669157|-45.1562696|-48.36220049|8.917011222000001|61.0548099|-0.033307714|4.770072524|0.711630105|59.79410145|-17.81765281|54.07328082|0.477646539|2327.320914|423.5412927|-677.0708068|869.1027727|6.984778596|5075.773767000001|154.260803|-362.1927541|-226.4191275|951.4364299|11.43190096|1.0|1.0|0.0|1.0|2.0|2.1|0.06|-8.49|4.69|5.28|66.49|2.83|2.0|0.0|96.6|0.0|-4.89|25.0|4.0|-5.76|353.78|1.0|3.74|-4.85|1.41e-05|0.00499|3.8|1.14e-06|-0.0591799999999999|3.33|-1527.4104|552.16|0.2828|419.75|0.67203|0.68008|-1527.265523|2.2271|-0.2268|-1527.316555|3.7709|7.8|7.8
24_a47|0.0|0|1|0.0|0.0|1|0|0|1.304328602|0.0453435129999999|-0.010774404|4.727387819|-0.1160443999999999|0.039520202|1.081401467|-0.484848181|-0.0060410169999999|0.071506228|0.056234624|-0.111494046|-0.2494728939999999|-0.540463145|2|0.662080166|0.812650394|-0.005097239|0.113432542|0.875198713|1|-0.090995097|0.214985826|0.021522987|-42.71324947|-51.21152885|12.11301576|41.72753688|-0.032498249|6.81713713|0.611603578|69.27912772|-18.28983173|54.82626523|0.479188295|2642.775318|441.2021442|-768.1729327|1239.381181|7.024694045|6022.202634|218.5873217|-432.3234052|-125.6197312|1255.998102|18.06759887|0.0|1.0|1.0|0.0|2.0|3.12|0.05|-7.63|2.78|4.64|84.73|2.86|1.0|0.0|104.73|0.0|-4.61|28.0|5.0|-6.48|396.81|1.0|3.31|-4.52|3.05e-05|0.0121|3.16|9.22e-06|-0.06517|4.46|-1696.105723|578.94|0.2618|450.98|0.6835|0.6835|-1695.93106|2.6517|-0.2285|-1695.98597|3.6008|8.5|8.5
7_a4|0.0|0|0|0.0|0.0|1|1|1|1.343865525|-0.237954652|-0.001729561|5.4161004020000005|-0.003297033|0.037694444|2.048170299|-0.076100699|0.008409909|0.04206117|-0.162314698|-0.042220092|-0.094000778|-0.174410426|2|0.527072036|0.8046449179999999|0.022270259|0.0707653759999999|0.87010589|1|-0.071288428|0.470973822|0.01470626|-32.72992462|-35.88407105|7.402610584|14.01468959|-0.026733161|3.726212114|0.7179916670000001|44.34066533|-13.45652664|40.13253521|0.437317462|2286.169166|415.6938929|-538.2610657|1915.566579|5.512905888|5022.496714|141.9530115|-270.9415659|-219.4585767|749.6759227000001|8.456594282000001|1.0|1.0|0.0|1.0|0.0|2.7|0.15|-7.46|4.42|4.67|43.6|2.82|0.0|0.0|95.07|0.0|-3.81|25.0|4.0|-6.03|330.36|1.0|3.56|-4.41|3.92e-05|13.0|3.22|1.15e-05|-0.05217|2.91|-1089.870249|538.92|0.0697|365.73|0.59702|0.59702|-1089705.0|3.9832|-0.2219199999999999|-1089.753885|4926.0|6821.0|6821.0
13n_a6|0.0|1|0|3.425442623|0.0|0|0|0|1.4290206230000002|0.030890422|-0.010884884|4.727387819|-0.135152403|0.04393617|1.628408574|-0.631323273|-0.0093684169999999|-0.033224059|0.100294804|-0.068956229|-0.118693789|-0.57091314|2|0.870730542|0.7767360059999999|-0.064779873|-0.056293641|0.832753533|1|-0.109392959|0.307384948|0.017758385|-68.88015714|-75.07706271|12.18768927|90.97854097|-0.038490115|8.36448634|0.748967057|88.73738138|-26.41600355|81.06784641|0.47066442|2952.259627|486.5239262|-1426.464192|2535.307313|8.872063579|6386.381394|172.28545730000002|-978.9911754|-341.7352549|1904.575345|13.66031867|1.0|1.0|1.0|1.0|3.0|1.9|0.08|-9.67|4.19|3.76|122.47|0.81|1.0|0.0|127.2|0.0|-4.64|33.0|5.0|-7.23|435.48|1.0|2.62|-4.28|5.24e-05|0.0228|2.43|9.35e-08|-0.07131|4.27|-1423.765005|727.69|0.9117|548.09|0.55028|0.64027|-1423.451366|7.1946|-0.20994|-1423.514154|10.1967|7.1249|7.1249
12s_a30|0.0|0|0|0.0|0.0|0|2|2|0.604984545|-0.00019297|-0.007621736|5.351858133|-0.095120438|0.04625323|0.0|-0.403952011|-0.002544958|-0.04950715|-0.1597740919999999|-0.0546637159999999|-0.145315868|-0.446807335|1|0.609043558|0.83236194|0.006789196|-0.080971844|0.889479916|0|-0.103647048|0.404041243|0.019324097|-58.75255278|-67.11451776|12.51292194|89.91581294|-0.040189672|8.102485674|0.790481833|78.38074776|-26.02399668|71.26547471|0.467381416|2977.11642|457.6180044|-1275.175837|2368.4646620000003|8.066744794|6639.7334200000005|135.66918710000002|-825.7139305|-376.1910929|1613.162737|11.26623|1.0|0.0|1.0|1.0|1.0|0.0|0.14|-7.16|4.67|3.74|81.65|3.58|2.0|0.0|127.19|0.0|-5.49|31.0|6.0|-6.06|434.46|0.0|3.21|-5.17|6.71e-06|0.00291|4.07|3e-05|-0.0551|4.32|-1774.236634|677.35|0.2148|526.07|0.43338|0.68458|-1774.01033|3.0335|-0.20495|-1774.072418|3.9579|8129.0|8129.0
8h_a8|0.0|1|0|2.975382653|0.0|1|0|0|1.3918396709999998|0.038482973|-0.010324979|4.844187086|-0.249095464|0.046205674|0.0|-0.485274006|-0.007796225|0.007079485|0.021094825|0.09830823|0.254819201|-0.53822084|0|0.578166105|0.6971223040000001|0.111824921|0.010682683|0.751162751|0|-0.11302328|0.273425421|0.0111998669999999|-72.14530885|-66.4523265|6.58499063|316.4918269|-0.048805507|3.871662077|0.918315905|70.94463092|-28.69532281|78.73029948|0.451435543|2623.688756|354.18563860000006|-1262.594204|2019.780061|7.453557203|5956.417906000001|48.02637252|-742.3454901|-491.8998117|1374.901814|4.492304417|0.0|0.0|0.0|0.0|2.0|2.73|0.0|-7.95|4.69|4.72|80.88|4.11|2.0|0.0|105.27|0.0|-5.21|29.0|4.0|-5.98|391.37|0.0|4.01|-5.0|1.01e-05|0.00395|3.82|4.43e-06|-0.06344|7.71|-1361.651799|608.39|0.3011|480.09|0.56196|0.69844|-1361.455676|3.4779|-0.21819|-1361.5113789999998|4.4356|4.9359|4.9359
1g_a5|0.0|1|0|2.942391606|0.0|0|0|0|1.4275159730000002|-0.203595168|-0.003919036|4.59511985|-0.010620031|0.027447447|0.0|-0.172437603|0.00683534|-0.0353243789999999|-0.019057802|-0.010807075|-0.0178558139999999|-0.242737126|2|0.74740095|0.7778380309999999|0.030722968|-0.067172264|0.8393686990000001|0|-0.074361785|0.39389953|0.020418692|-37.59983870000001|-39.8807456|10.9506874|74.51397212|-0.027205531|5.8729303|0.61393343|54.34919851|-14.59051668|48.55052611|0.4713154089999999|2243.103668|464.3994751|-598.211184|832.7655896000001|7.312498266|4639.260975|207.0502037|-320.82484500000004|-122.2065919|974.3909596|14.46845291|1.0|1.0|1.0|1.0|1.0|2.12|0.05|-8.14|4.5|4.21|63.69|1.57|0.0|0.0|96.98|0.0|-4.03|25.0|4.0|-6.15|328.37|1.0|3.09|-4.2|6.29e-05|0.0206|3.03|2.36e-06|-0.0393|2.61|-1065.846194|572.15|0.1769|448.93|0.4386899999999999|0.66164|-1065.675316|3.4883|-0.20972|-1065.727193|5.2707|6.9393|6.9393
15c_a22|0.0|0|0|0.0|0.0|1|0|0|1.42291727|-0.134137693|-0.005236206|4.727387819|-0.018518519|0.038137255|1.568396937|-0.298463715|0.003784292|0.006275578|-0.047249795|-0.0917078119999999|-0.160566657|-0.364626967|2|0.667111824|0.773044788|-0.096749121|0.010828071|0.8353837409999999|1|-0.080088202|0.615901609|0.024561528|-48.58045253|-57.66130245|17.68362419|36.22825261|-0.0302219629999999|12.731723|0.661775114|75.52188549|-21.75898206|66.26407672|0.462157867|3079.491787|623.9175171|-1153.226049|2092.620825|8.626398368|6882.442370999999|243.5126145|-830.2910335|-232.9472639|1742.625289|17.86058304|0.0|1.0|1.0|1.0|1.0|2.85|0.08|-9.28|3.9|4.18|109.38|1.08|1.0|0.0|128.77|0.0|-4.86|34.0|6.0|-6.96|445.48|0.0|2.98|-4.62|2.4e-05|0.0107|2.9|2.35e-07|-0.07399|4.79|-1460.602657|715.42|0.5082|575.8|0.30831|0.69113|-1460.324493|7.382000000000001|-0.22807|-1460.387718|9.0393|6.1325|6.1325
12_a15|0.0|0|0|0.0|0.0|0|0|0|1.435689014|-0.071096525|-0.006620824|0.0|-0.0455566929999999|0.034285714|0.0|-0.370766171|0.001740635|-0.01062828|-0.054575504|-0.120626133|-0.184255041|-0.380490701|2|0.8310685940000001|0.723852961|0.049877871|-0.019064393|0.769289315|0|-0.094209248|0.738437971|0.015018226|-39.00359933|-60.15445365|9.58943236|72.18361893|-0.031995594|6.123040777999999|0.746489397|70.6606311|-20.42981445|48.59303169|0.476419838|2613.57759|572.3516967|-1082.780166|2661.728915|5.448223888999999|5897.820841|161.8714956|-691.376388|-314.7766363|1450.496376|10.50617745|1.0|1.0|0.0|1.0|1.0|3.73|0.12|-9.82|5.32|6.3|56.27|2.87|2.0|0.0|119.95|0.0|-6.22|30.0|4.0|-4.97|397.47|1.0|4.7|-5.83|1.47e-06|0.000584|5.29|5.99e-08|-0.03196|5.16|-1281.087109|688.91|0.1374|585.26|0.50595|0.70444|-1280.810963|4.3338|-0.19054|-1280.871722|6.0547|8.3979|8.3979
14r_a23|0.0|0|1|0.0|0.0|2|0|0|1.197963203|-0.009140243|-0.006323791|5.351858133|-0.06921746|0.045277778|0.7087588690000001|-0.322513347|0.007671236|-0.064006338|0.033038452|-0.073945564|-0.17267308|-0.454010253|2|0.616699629|0.7837821840000001|0.03753491|-0.1050445769999999|0.846632079|1|-0.085881409|0.375360556|0.019185345|-40.32463891|-55.30494931|12.35476415|47.26552456|-0.03654528|7.956082857|0.7882228370000001|66.31173073|-23.53402098|52.67940305|0.4661909429999999|2945.137191|557.8203557999999|-1106.098986|2306.754114|7.555307147000001|6744.848704999999|136.37788909999998|-712.2932561000001|-371.2130393|1403.282085|11.00678143|0.0|0.0|1.0|1.0|1.0|3.06|0.05|-7.67|3.78|4.58|105.02|3.4|2.0|1.0|120.24|0.0|-5.58|31.0|5.0|-6.31|429.47|0.0|3.7|-5.11|7.73e-06|0.00332|3.68|9.18e-06|-0.06842|3.72|-1729.1556449999998|678.08|0.2346|513.71|0.30482|0.68115|-1728.924789|6.2620000000000005|-0.22378|-1728.98403|8.8722|8.2684|8.2684
14z_a23|0.0|0|1|0.0|0.0|2|0|0|1.197960872|0.08752343|-0.005892861|5.351858133|-0.024897956|0.04314059|0.729326158|-0.30053593|0.009174505|-0.0229244|0.0708381429999999|-0.069023218|-0.125978901|-0.46459002|2|0.719722236|0.802520527|0.10796308|-0.035965909|0.8668730109999999|1|-0.079754981|0.228957475|0.018337664|-40.56245532|-55.54823244|12.77192721|40.18308023|-0.03393829|8.895469235|0.785604449|66.77741935|-23.63754572|53.33438253|0.474697407|3094.698027|644.4593172|-1110.964649|2692.627452|7.834464959|7285.13008|149.3235124|-773.7713888999999|-397.8390333|1414.152695|11.22918692|0.0|0.0|1.0|0.0|1.0|3.67|0.05|-8.57|4.64|5.32|105.02|3.99|2.0|1.0|130.3|0.0|-6.77|32.0|4.0|-5.8|480.37|0.0|4.49|-6.13|7.37e-07|0.000354|4.83|1.29e-06|-0.08503|4.73|-2549.107748|715.41|0.3201|586.28|0.66217|0.69913|-2548.895003|5.9301|-0.23698|-2548.957384|7.9877|8.2941|8.2941
46_a18|0.0|0|0|0.0|0.0|0|2|2|1.251088279|-0.001181461|-0.005378956|4.844187086|-0.018808538|0.03531746|0.0|-0.3872848129999999|0.002300582|-0.052591109|-0.069691797|-0.1483628609999999|-0.224171123|-0.448177615|0|0.7100921609999999|0.729629263|-0.015124585|-0.090469229|0.76616843|0|-0.076485888|0.30524999|0.008975181|-49.54738918|-54.33831169|6.376289807000001|0.946462387|-0.029244604|4.5299444310000005|0.782232748|63.70285871|-20.77641329|55.92367899|0.4548138479999999|3052.94234|587.2068577|-1412.796104|1848.661552|8.980343774|7150.333139|154.7096476|-1003.700904|-401.0164861|1806.107079|9.36454702|0.0|1.0|0.0|1.0|2.0|0.0|0.3|-8.82|3.68|3.3|76.5|3.33|2.0|1.0|151.14|0.0|-5.68|36.0|3.0|-6.14|480.6|0.0|2.93|-5.47|3.35e-06|0.00161|4.36|7.27e-07|-0.04995|8.11|-1532.992457|765.33|0.4249|635.89|0.69181|0.69181|-1532.493789|2656.0|-0.18219|-1532.562476|3.2533|6.7305|6.7305
7g_a8|0.0|1|0|3.095238804|0.0|1|1|1|1.39137419|-0.092384028|-0.01002363|5.4161004020000005|-0.067360394|0.0448526079999999|0.0|-0.481134236|-0.00087806|-0.027717137|-0.065174707|0.021974492|0.046246982|-0.418049442|0|0.627990269|0.7363841520000001|0.098510683|-0.044866536|0.79995525|0|-0.1122315669999999|0.306360885|0.031841955|-64.55562181|-67.26263865|19.08352484|144.290464|-0.045912914|11.43714084|0.806738465|78.41805331|-27.51653399|83.63914665|0.470618047|2802.2242920000003|419.1502102|-1210.7274960000002|2079.55195|7.588498875|6293.364606|115.825531|-725.6133762000001|-367.6690814|1500.768277|11.15541466|1.0|0.0|1.0|1.0|1.0|3.32|0.04|-7.91|4.94|4.66|80.04|3.4|2.0|0.0|108.0|0.0|-5.78|30.0|5.0|-5.63|399.37|1.0|4.14|-5.44|3.59e-06|0.00143|4.38|4.92e-06|-0.06621|6.26|-1374.493069|620.67|0.5165|507.78|0.62073|0.62073|-1374.291597|10.1546|-0.22129|-1374.3479960000002|12.9547|4.6772|4.6772
4r_a46|0.0|0|0|0.0|-0.03033057|1|1|1|1.13129629|-0.173617329|-0.002826188|5.587248657999999|-0.074041799|0.044728682|0.0|-0.141309389|0.006236535|-0.048758575|-0.237647432|-0.055572881|-0.086905208|-0.246070691|2|0.7794598220000001|0.810646641|-0.077483502|-0.070397185|0.8549242340000001|0|-0.081339886|0.261414008|0.011446215|-42.06465252|-43.14814202|6.071841742999999|176.18445569999997|-0.0259595379999999|3.220912917|0.7146312779999999|51.22472631|-13.77068362|48.13649426|0.456487948|2137.47734|449.7405899|-647.2221302999999|1451.6122289999998|5.81085807|4775.760774|151.3787482|-343.3301143|-227.7097083|905.6728276|8.076584289|0.0|1.0|0.0|1.0|1.0|2.89|0.35|-6.25|3.56|3.43|63.83|1.52|0.0|0.0|97.9|0.0|-3.09|25.0|4.0|-6.83|334.41|0.0|2.7|-3.55|0.000279|0.0933|2.12|0.000188|-0.03073|2.3|-1069.447946|571.75|0.1404|467.85|0.69085|0.69085|-1069.231407|2.6630000000000003|-0.2207199999999999|-1069.284137|3.5979|5.8499|5.8499
8a_a12|0.0|0|0|0.0|0.0|0|1|1|1.283813597|0.082323047|-0.00771093|0.0|-0.052287869|0.0420317459999999|0.0|-0.362413703|-0.001510006|-0.084035283|-0.3422915179999999|-0.135424346|-0.226106307|-0.5385001079999999|2|0.913877696|0.763500863|-0.1261547959999999|-0.146966854|0.8157289759999999|0|-0.093050281|0.221703535|0.010336879|-30.69873711|-48.195997|5.354053791|46.32568673|-0.033836466|2.773166902|0.791430726|55.45388635|-17.52581709|36.0527909|0.46777503|2212.38965|462.3571879|-771.1359521|2093.2274030000003|5.113243051|4806.044707999999|108.02980890000002|-399.41487|-301.89687089999995|974.3568539|7.257889351|1.0|1.0|1.0|0.0|1.0|3.06|0.15|-7.89|3.87|2.5|50.17|2.89|0.0|0.0|105.24|0.0|-3.9|25.0|4.0|-6.04|327.38|1.0|3.1|-4.21|6.19e-05|0.0203|3.18|4.2e-06|-0.06246|3.41|-1046.0428949999998|556.3|0.2486|424.14|0.6309100000000001|0.6309100000000001|-1045.851982|3.6588|-0.2194199999999999|-1045.902509|5.4032|6.7011|6.7011
