molecula|n9FaRing|SssssC|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|PBF|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
7f_a8|0|0.0|7.05012252|0|0|1.394802504|1.2793830309999998|-0.005338193|-0.073219554|0.044814815|0.034392285|-0.234880498|0.00112124|10.94343485|1|0.00084936|0.09329746|0.052081992|-0.381574707|0|0.515235986|0.7051689170000001|-0.048917705|0.041366689|0.7677336090000001|0.507325475|0|0.3155671539999999|-52.28313554|7.858266077000001|53.09327646|0.229770733|-0.040738044|-28.45850692|4.471132824|55.49953831|0.880922225|-1.670259798|55.85651025|2534.956113|438.23883319999993|-950.3309426|-13.18808857|0.119077775|14.04331892|5662.145174|67.75191165|-540.7116315000001|26.31197491|0.010262531|1078.790971|446.5544107|5.839092213|1.0|0.0|1.0|0.0|0.0|3.14|3.23|-8.46|5.52|5.49|61.58|4.27|2.0|0.0|101.89|0.0|1.0|3.0|-5.68|28.0|4.0|0.0|4.63|2.09e-06|0.00078|3.16e-06|4.66|1.0|-0.07492|6.81|-1285.168078|584.99|991.61|0.3536|324.68|495.55|0.7024199999999999|-1285.017838|-0.14506|8.7098|0.02809022|-1285.071664|35.65|4.4479|4.4479
13d_a6|0|0.0|7.412764017000001|1|1|1.424214188|0.0|-0.010665225|-0.0122495089999999|0.041728395|0.077158715|-0.607917822|-0.003346018|10.95129636|1|-0.000899678|0.126028544|-0.106686991|-0.49314765|1|0.845481322|0.786837131|-0.027209556|-0.187174391|0.841971795|0.7995080809999999|0|0.19992155|-63.04181168|20.96853949|156.67194009999997|0.21137879|-0.039696112|-51.34295409|14.27820079|564.780402|0.769432845|-2.103893962|88.02705449|2882.382522|536.999346|-1432.613867|-18.40596467|0.230567155|15.47559904|6185.117192000001|157.0011174|-975.5161277|35.13035671|0.018542644|1861.908905|692.8471883999999|12.62632467|1.0|1.0|1.0|1.0|1.0|3.64|3.03|-9.4|5.38|4.57|95.85|1.5|2.0|0.0|121.6|0.0|1.0|6.0|-5.95|32.0|5.0|0.0|3.74|1.11e-06|0.000471|5.42e-06|4.23|0.0|-0.05252|4.5|-1389.374844|723.61|1219.11|0.7905|255.64|598.06|0.58381|-1389.125098|-0.14894|11.0994|0.02846332|-1389.188211|0.36|6.4437|6.4437
19l_a38|0|0.0|7.412764017000001|2|2|1.297043246|0.0|-0.007360265|-0.10490608|0.04391253|0.103904811|-0.426895387|-0.001197042|10.94917392|1|0.000347207|0.217841852|-0.091460175|-0.4224000739999999|1|0.723755855|0.839953955|-0.032569307|-0.053823023|0.89459881|0.700181525|0|0.51306986|-51.6277901|14.19254029|133.9992534|0.200388811|-0.037359603|-42.34617024|9.195687319|19.55998015|0.7374102309999999|-2.017418574|79.04689476|2921.048554|518.0872716|-1307.13389|-15.68376675|0.262589769|11.52660233|6705.993411|170.13821069999997|-846.9234048000001|32.82593886|0.021129331|1772.6006989999998|696.3887025|13.69020024|1.0|0.0|1.0|1.0|1.0|4.94|2.7|-7.28|4.03|3.09|81.23|2.75|2.0|0.0|135.78|0.0|1.0|6.0|-4.94|32.0|4.0|0.0|3.22|1.15e-05|0.0049|1.89e-05|3.55|0.0|-0.0603299999999999|4.08|-1409.557954|660.04|1164.34|0.2883|337.75|502.31|0.69413|-1409.309206|-0.13977|6.5627|0.02856649|-1409.37001|14.0|7.8633|7.8633
7_a27|0|0.0|6.842683282|0|0|1.40247849|3.330197625|-0.00601016|-0.050197188|0.049625|-0.133453335|-0.288487667|0.010291744|10.93773474|1|0.010596392|-0.220626658|-0.19575909|-0.500327496|2|0.6413629129999999|0.801251575|0.147753647|-0.08694032|0.8546689820000001|0.62067794|1|0.358145768|-34.09779211|8.475438874|10.66993367|0.14888586|-0.0300556429999999|-26.6343589|4.757447929|60.73467304|0.763564713|-1.352503929|55.55559276|2334.058688|477.7488532|-759.1898319000001|-9.469994277|0.236435287|12.087978|5082.120742|132.7162621|-426.1497425|22.09489892|0.014441323|994.2704516|479.0078184|8.106228264|1.0|0.0|1.0|0.0|1.0|3.24|3.41|-6.61|3.32|3.05|65.6|2.88|0.0|0.0|102.36|0.0|1.0|3.0|-4.06|26.0|4.0|0.0|3.14|8.66e-05|0.0299|5.2e-05|3.02|0.0|-0.04887|5.37|-1122.433757|606.74|1016.96|0.4179|300.9|505.5|0.61278|-1122.249324|-0.16734|4.2487|0.02179141|-1122.304359|1.0|9.0|9.0
19_a47|1|0.0|6.842683282|0|0|1.402889494|1.445775615|-0.00973456|-0.227538423|0.032764858|0.027033021|-0.4380552029999999|-0.013020816|10.95058274|1|-0.010153352|0.074201869|-0.046265509|-0.439165562|2|0.635684951|0.823945134|-0.024256505|0.095841135|0.8873627890000001|0.614975047|1|0.270767873|-58.28861174|14.85167037|335.10989930000005|0.360357109|-0.037307124|-32.06567824|8.228498913|66.13355777|0.637832605|-1.566899206|76.13237258|2612.978054|354.3911695|-868.1332196000001|-11.45202794|0.362167395|13.17443625|5846.960345|200.6571609|-480.9851737|32.40636867|0.03295186|1361.067484|428.5826478|18.25682461|0.0|1.0|1.0|1.0|1.0|3.13|1.72|-6.92|2.49|3.84|98.72|1.67|1.0|0.0|99.2|0.0|1.0|5.0|-3.67|28.0|6.0|0.0|2.34|0.000214|0.0816|0.000217|1.97|0.0|-0.05326|3.51|-1335.725639|571.23|974.59|0.3243|322.68|412.31|0.68924|-1335.580357|-0.15845|5.1151|0.03178118|-1335.634976|0.05|7.3|7.3
4f_a49|0|0.0|7.535296702|1|1|1.343848013|2.066693174|-0.008903208|-0.087045007|0.038839506|-0.087861524|-0.418450768|0.001532832|10.92775957|1|0.001714014|-0.14414265|-0.015845165|-0.46436755|2|0.69044503|0.7927086309999999|-0.00953448|0.114367229|0.8557769120000001|0.670594896|1|0.480786546|-55.88123394|9.007637695|193.615884|0.262938196|-0.033471819|-26.51573683|4.89045046|59.72286429999999|0.718306291|-1.439288231|60.18871783|2458.261097|400.1675422|-781.4221699|-9.866320682|0.2816937089999999|11.20071713|5422.650822|152.9378926|-424.2517893|25.29924744|0.020905063|1087.86764|467.1194103|11.34983222|0.0|1.0|1.0|1.0|0.0|3.07|2.35|-6.54|3.42|3.8|80.9|2.03|1.0|0.0|102.08|0.0|1.0|3.0|-3.99|27.0|5.0|0.0|2.85|0.000102|0.0365|8.120000000000001e-05|2.64|0.0|-0.06954|4.07|-1179.201105|575.01|982.46|0.2368|268.08|411.94|0.39584|-1179.029099|-0.15517|1.7833|0.03476467|-1179.080799|0.04|7.3979|7.3979
4b_a49|0|0.0|7.535296702|1|1|1.343847828|2.075628989|-0.0074627159999999|-0.077626337|0.036555556|-0.064060521|-0.402986655|0.001769804|10.92776533|1|0.002557204|-0.10158752|-0.0563571629999999|-0.390006034|2|0.720824193|0.798826417|0.005818676|0.049923437|0.852400617|0.6967593559999999|1|0.438784865|-56.45224362|14.84890147|41.97072627|0.241850733|-0.030696709|-34.19753462|9.138717999|64.87087098|0.645330839|-1.534835437|71.2971749|2708.998101|466.6010051|-944.6104994|-11.62716177|0.354669161|14.53457293|6025.790417|218.2802175|-581.3580885|29.27523192|0.02556165|1463.761596|600.3287567000001|15.73185141|1.0|1.0|1.0|1.0|1.0|3.37|3.1|-7.05|3.71|3.26|90.13|1.66|1.0|0.0|112.36|0.0|1.0|6.0|-3.81|30.0|6.0|0.0|2.8|0.000155|62.0|0.000132|2.28|0.0|-0.06731|3.56|-1333.026419|664.86|1121.45|0.2856|267.08|509.78|0.4151899999999999|-1332.800229|-0.15635|1.8265|0.03702033|-1332.8586269999998|79.0|7.1024|7.1024
20_a47|1|0.0|6.86171134|0|0|1.408721455|1.1934608|-0.011237762|-0.161476442|0.039520202|0.031814023|-0.505699304|-0.009220816|10.95058273|1|-0.006342241|0.087325054|-0.108236785|-0.5332051720000001|2|0.61847122|0.7962508290000001|-0.069674604|0.113432542|0.8575369009999999|0.59534794|1|0.213977589|-45.68149289|12.85623208|43.63174229999999|0.311171398|-0.032859105|-27.33327788|7.00733184|49.00609086|0.595234209|-1.38008239|69.09296541|2630.63609|375.4483088|-752.2184736|-9.761884958|0.404765791|13.10815891|5896.060936|220.6189341|-409.9991682|30.08893541|0.034758191|1263.735287|428.5826478|18.94506718|0.0|1.0|1.0|1.0|1.0|3.19|2.96|-7.31|2.56|4.54|84.73|2.75|1.0|0.0|99.68|0.0|1.0|5.0|-4.06|28.0|6.0|0.0|3.09|8.72e-05|0.0332|8.32e-05|2.63|0.0|-0.06357|4.08|-1335.708279|557.84|964.94|0.2807|311.45|426.08|0.68219|-1335.566785|-0.16377|3.1747|0.03389691|-1335.620783|3.0|8.6|8.6
16f_a32|1|0.0|7.765993078999999|0|0|0.609420741|0.0|-0.014558301|-0.054907428|0.039958333|0.008658653|-0.77158995|-0.003511776|10.31100265|3|-0.001202032|0.0151704889999999|-0.120440534|-0.697693907|0|0.801401734|0.852938445|0.085125293|-0.000510986|0.899839182|0.761506727|1|0.522247991|-56.53102601|16.90955989|89.03402347|0.192724521|-0.035568666|-53.23443736|11.7022626|47.24868477|0.69473708|-1.778433296|92.82839829|2772.212354|558.6750754999999|-1230.764939|-17.03501995|0.30526292|14.28728752|6235.040893|211.2572338|-851.7509977|35.43109972|0.022983292|1771.554986|636.0251562999999|15.90558963|1.0|1.0|1.0|1.0|1.0|3.76|3.4|-7.77|6.42|4.99|149.27|1.34|3.0|0.0|116.75|1.0|1.0|9.0|-6.95|29.0|5.0|1.0|4.05|1.12e-07|4.79e-05|1.07e-05|4.11|0.0|-0.04997|4.99|-1995.278839|722.06|1191.55|0.2931|341.82|603.12|0.70204|-1995.054457|-0.15003|3.6641|0.02889673|-1995.117771|9.0|8041.0|8041.0
8b_a8|0|0.0|7.535296702|1|1|1.395658149|1.42474537|-0.013834266|-0.182065125|0.040054466|0.019958073|-0.733216119|-0.0055544409999999|10.94650923|1|-0.003593429|0.031896755|0.049587543|-0.5058761820000001|1|0.758899977|0.778853499|0.097555876|-0.0527918259999999|0.8354024290000001|0.726912742|0|0.28604765|-79.74587194|19.87542051|172.84152849999998|0.441645347|-0.047457424|-43.64473805|12.1771918|89.09854311|0.781454722|-2.325413799|84.97574547|2863.095568|342.0904577|-1424.7250689999998|-17.8141788|0.218545278|14.53652808|6471.7604200000005|133.8974321|-872.8947609999999|37.20755791|0.022425382|1823.170337|589.263087|13.73949201|0.0|0.0|1.0|1.0|0.0|3.52|2.93|-7.13|3.65|3.03|112.23|2.12|1.0|0.0|114.18|0.0|1.0|4.0|-4.77|31.0|5.0|0.0|2.9|1.6899999999999997e-05|7.0|3.69e-05|2.76|0.0|-0.06114|6.41|-1407.052256|640.35|1098.17|0.2618|270.59|488.56|0.57234|-1406.829227|-0.13807|5.8389|0.03204403|-1406.887058|5.08|5.2941|5.2941
19d_a38|0|0.0|7.412764017000001|2|2|1.297043205|0.0|-0.0120676969999999|-0.17467835|0.04572104|0.019858574|-0.6999264340000001|-0.011156837|10.95446448|1|-0.00835812|0.041924146|-0.060668296|-0.529632789|1|0.7581164340000001|0.853092207|0.111104525|-0.039361255|0.908591797|0.730686013|0|0.3509455999999999|-74.84120843|15.53007152|158.6487879|0.36832051|-0.04393982|-51.60489663|9.98319831|115.6739235|0.7494816990000001|-2.372750256|94.84426896|3055.168373|406.0626253|-1525.275418|-18.15727844|0.250518301|13.52121974|6934.7619620000005|161.0407189|-980.493036|37.68716585|0.022660131|2035.106956|686.8472757999999|14.56661536|0.0|0.0|0.0|1.0|0.0|4.91|2.38|-6.41|2.34|1.65|124.32|1.65|1.0|0.0|133.79|0.0|1.0|6.0|-3.87|33.0|5.0|0.0|1.94|0.000134|0.0594|0.0002399999999999|1.65|0.0|-0.05091|4.13|-1500.850957|679.08|1171.77|0.3167|230.58|517.77|0.3356699999999999|-1500.621723|-0.15054|7.9959|0.04735828|-1500.683599|11.0|7.9586|7.9586
18_a20|0|0.0|6.842683282|0|0|1.400923654|0.0|-0.008841844|-0.12050413|0.0396875|0.163548857|-0.5039851160000001|-0.005614194|10.93301779|1|-0.004071701|0.268927191|0.001996439|-0.597167441|2|0.809917509|0.7602869659999999|-0.107446431|-0.090732503|0.8162774979999999|0.778639593|1|0.356461863|-61.73239771|7.195302872999999|318.5587088|0.23863824|-0.035934845|-42.1615378|4.787695004|82.70867776|0.8109110409999999|-1.904546783|72.31812218|2809.844943|506.6038164|-1267.269673|-15.91001426|0.1890889589999999|15.51556677|6206.896662|125.81822920000002|-843.230756|29.4862782|0.013457694|1562.772745|712.1606951|8.954638548|1.0|1.0|1.0|1.0|1.0|3.48|2.76|-10.0|5.54|4.69|97.55|2.06|2.0|0.0|125.07|0.0|0.0|5.0|-5.59|32.0|4.0|0.0|3.78|2.54e-06|0.00107|6.91e-06|3.85|0.0|-0.05604|5.35|-1352.32685|703.24|1204.88|0.2991|207.41|531.11|0.31154|-1352.073755|-0.14685|5.3978|0.03787435|-1352.135304|34.0|7.4685|7.4685
4a_a46|0|0.210988875|7.825245291|1|1|1.13463711|2.180332577|-0.001042349|-0.008364558|0.0473245609999999|-0.137420119|-0.051075084|0.012632881|10.96352058|1|0.0120924389999999|-0.216904465|-0.082000707|-0.143806973|2|0.679741138|0.764741337|-0.215877982|-0.06611606|0.8075680409999999|0.683616517|0|0.264863483|-28.50561609|4.858713991|6.579492736000001|0.076041983|-0.022129285|-18.30276019|2.523263761|55.05332552|0.742626378|-1.017947119|41.15334508|2042.529911|479.8368017|-528.6479264|-5.968291366|0.2573736219999999|9.831485239|4481.754309|133.66119809999998|-274.5414028|15.47527339|0.011380391|711.8625758999999|480.9500663|5.910149982|1.0|1.0|0.0|1.0|1.0|3.76|2.8|-6.82|4.18|4.46|43.6|2.35|0.0|0.0|96.74|0.0|1.0|2.0|-3.93|24.0|3.0|0.0|3.43|0.000117|0.0372|4.89e-05|3.34|0.0|-0.02921|3.4|-994.2146342|560.87|967.0|0.1694|272.77|467.4|0.6893600000000001|-994.028172|-0.19067|3.1825|0.022810825|-994.079365|181.0|6.7423|6.7423
8_a10|0|0.0|7.535296702|1|1|1.3430438530000002|2.071128354|-0.00560152|-0.012055162|0.035828092|-0.000315856|-0.296880569|0.0087730469999999|10.92578782|1|0.009056935|-0.000504277|-0.082893697|-0.368590322|2|0.6357042860000001|0.809386132|-0.015871527|-0.167376069|0.864927472|0.616731847|1|0.597912185|-32.63117642|8.619652859|32.98071169999999|0.125156018|-0.029917593|-25.80127401|4.714910465|9.35593124|0.722649449|-1.465962037|56.7864899|2612.274447|478.5356341|-801.8744912000001|-8.951462413|0.277350551|10.75705296|6289.86818|151.7094758|-438.6216583|22.64553798|0.017582236|1109.631361|583.7217118|9.617402178|0.0|0.0|1.0|1.0|1.0|3.42|3.27|-7.6|4.46|4.2|69.9|2.46|1.0|0.0|111.36|0.0|1.0|4.0|-4.52|29.0|5.0|0.0|3.55|3.05e-05|0.0117|2.4100000000000003e-05|3.37|0.0|-0.0623299999999999|4.58|-1257.819281|594.63|1047.58|0.1596|264.0|416.69|0.41583|-1257.59269|-0.15556|1.2052|0.02243902|-1257.648047|526.0|6279.0|6279.0
6g_a40|0|0.0|8.421342866|1|2|0.604893315|1.628664494|-0.022381557|-0.261952754|0.039863946|-0.120745388|-1.09669629|-0.019683422|10.30179936|2|-0.018182514|-0.221674172|0.0312035079999999|-0.588058458|0|0.8316888240000001|0.832499949|0.075283207|-0.340429901|0.8917390820000001|0.808096413|1|0.400587529|-107.2113398|11.53799852|328.78166810000005|0.3946532929999999|-0.059045173|-66.03405036|7.499640603|47.36081569|0.824204189|-2.657032782|114.7475987|3142.74733|393.4722933000001|-1727.0578510000005|-24.9461968|0.175795811|12.10032156|7822.892656|114.2663866|-1122.578856|46.56499428|0.020240097|2095.424743|590.1686672000001|13.1559604|0.0|0.0|1.0|0.0|1.0|4.06|2.28|-2.87|3.43|2.48|213.89|0.59|1.0|2.0|124.18|1.0|3.0|5.0|-7.22|31.0|7.0|1.0|2.37|6.049999999999999e-08|2.87e-05|1.93e-05|3.06|0.0|-0.08622|7.38|-2521.990118|669.8|1144.59|0.4971|373.48|514.77|0.58454|-2521.8114530000003|-0.11857|6.7231|0.03363483|-2521.87499|47.0|7.3279|7.3279
3_a27|0|0.0|6.605297921|0|0|1.402697639|3.127072625|-0.00648099|-0.096132106|0.040512821|-0.172132163|-0.27868256|0.009082086|10.93782973|1|0.00955169|-0.296039263|-0.1984716939999999|-0.479874452|2|0.640545265|0.810053853|0.136381755|0.038685745|0.8759548629999999|0.610158103|1|0.397733752|-31.82136336|9.960129259|10.71226495|0.137884078|-0.032307734|-23.10213938|5.157668895|57.97805043|0.733853752|-1.292309364|54.32114618|2294.213272|446.4308003|-669.1985248999999|-8.663302268999999|0.266146248|11.64968556|4960.583812|137.8189165|-346.53209080000005|22.79740761|0.018747239|911.8963045|401.7540197|9.707911187|1.0|0.0|1.0|0.0|1.0|3.03|3.11|-5.89|2.8|2.94|65.6|2.18|0.0|0.0|97.71|0.0|2.0|3.0|-3.7|25.0|4.0|0.0|2.74|0.0002|0.0658|0.000103|2.67|0.0|-0.05512|4.92|-1081.88481|547.92|931.06|0.2305|225.24|425.72|0.34864|-1081.744053|-0.16457|2.7811|0.02032437|-1081.794829|4.0|8.3979|8.3979
13_a10|0|0.0|7.535296702|1|1|1.343837907|2.091672336|-0.0057715859999999|-0.055497169|0.038726287|-0.093280469|-0.259721373|0.00384732|10.9296146|1|0.003791547|-0.154121136|-0.017015286|-0.345108701|2|0.761923976|0.78472614|0.00746881|-0.002671425|0.84680169|0.736686715|1|0.4676169839999999|-47.88975806|6.168030793|174.7319717|0.181972309|-0.030119651|-21.04167667|3.118282386|0.0|0.7144943490000001|-1.234905671|51.21590298|2261.82488|413.5584641|-624.3134531000001|-7.698174391|0.285505651|9.209972585|4941.066161|144.338975|-315.62515|21.31179541|0.018979132|873.7836118999999|422.96706330000006|9.595006108|1.0|1.0|0.0|1.0|1.0|3.02|2.58|-6.6|3.52|3.81|63.83|1.88|0.0|0.0|97.14|0.0|1.0|2.0|-3.76|25.0|4.0|0.0|2.91|0.000176|0.0576|7.87e-05|2.76|0.0|-0.05022|2.48|-1065.839441|550.83|926.41|0.3905|212.63|376.77|0.34881|-1065.68351|-0.15937|3.6904|0.0346535|-1065.732389|0.16|6.7959|6.7959
5a_a49|0|0.0|7.853604813|2|2|1.343848751|2.111324504|-0.009147269|0.007039248|0.034466231|-0.072902329|-0.493952547|0.007647515|10.92976459|1|0.008623164|-0.1205081119999999|-0.158356406|-0.51958118|2|0.66494289|0.7979412790000001|0.001251171|0.127914587|0.855876084|0.632463498|1|0.6254267029999999|-42.1802818|16.71687776|124.92862240000002|0.199909945|-0.027311576|-26.93578408|9.77851757|54.35929907|0.6069287529999999|-1.338267206|61.89135559|2797.737637|468.0117167|-782.8177953|-9.345067946|0.393071247|11.91885068|6294.404170000001|229.9265537|-457.9083293000001|26.32248561|0.0270848489999999|1289.801795|592.5885712|15.84324998|0.0|0.0|1.0|1.0|1.0|3.37|2.93|-6.92|3.3|3.68|73.14|2.07|1.0|0.0|116.62|0.0|1.0|3.0|-3.84|30.0|5.0|0.0|2.93|0.000146|0.0578|5.09e-05|2.65|0.0|-0.05062|4.14|-1311.960542|625.06|1082.25|795.0|236.42|443.78|0.31953|-1311.743648|-0.16176|5.6104|0.03478454|-1311.799168|43.0|7.3665|7.3665
1_a1 (SKF-104365)|0|0.0|7.535296702|1|1|0.626769342|2.196347317|-0.006055958|-0.01959813|0.0409444439999999|-0.091086986|-0.218014497|0.000663414|10.33812228|1|0.002250781|-0.221214316|-0.123703409|-0.505981356|1|0.57031697|0.7926983559999999|-0.015406451|0.194988905|0.857919181|0.551667506|0|0.2405471019999999|-31.45099608|6.18316314|6.658828587|0.186844249|-0.029524467|-17.369816|2.859900586|63.42504103|0.709744919|-0.9743074|46.32985169|1997.193006|376.1092109|-450.6467387|-6.316296726|0.290255081|9.042613965|4225.4765640000005|134.2517831|-208.4377919|19.24066156|0.018973797|634.9418316000001|297.2783688|8.775956802|1.0|1.0|1.0|1.0|1.0|2.97|2.68|-6.0|3.93|4.28|56.01|2.52|0.0|0.0|81.72|0.0|1.0|2.0|-3.8|21.0|3.0|0.0|3.27|0.000159|0.0472|9.65e-05|2.96|0.0|-0.03482|3.45|-1279.060907|491.18|809.96|0.2178|318.72|358.09|0.70081|-1278.971649|-0.16142|4.5773|0.02377006|-1279.017667|1.6|5.7959|5.7959
47u_a18|0|0.0|7.03438793|1|1|1.251177393|0.0|-0.010219187|-0.0872206669999999|0.035393939|0.008108241|-0.633589579|-0.000829573|10.94702032|0|0.00082284|0.0121925089999999|-0.126628013|-0.539738821|0|0.664796402|0.7517870059999999|-0.0112778039999999|-0.053126304|0.7960273840000001|0.646724968|0|0.33777918|-62.99873374|14.42377665|86.37253771|0.258933526|-0.0344062|-44.84707106|10.0557163|77.59162925|0.721837463|-2.029965788|79.06741651|2965.254516|516.6437614|-1415.216039|-16.72263667|0.278162537|17.78724206|6837.350959|193.9244919|-986.6355633|33.23007431|0.021142007|1960.574384|818.9389171|14.73941472|0.0|0.0|1.0|1.0|0.0|3.98|0.0|-8.2|3.15|3.02|99.56|2.95|3.0|1.0|133.53|0.0|1.0|8.0|-5.69|34.0|4.0|0.0|2.6|2.05e-06|0.000932|1.04e-05|3.9|0.0|-0.06392|9.34|-1510.153552|738.53|1282.66|0.5849|397.57|646.45|0.69143|-1509.771642|-0.12717|4.4624|0.02892505|-1509.839543|1.97|5.7055|5.7055
AKLKII_a46|0|0.0|6.605297921|0|0|1.4316666480000002|0.0|-0.003417504|-0.030657|0.0386379929999999|-0.008897473|-0.129865138|0.006821053|10.96959256|1|0.006731579|-0.015805561|-0.037291767|-0.270506095|3|0.718266758|0.758995484|-0.0150769919999999|0.064690027|0.8264237520000001|0.687139108|1|0.271156366|-34.061229|4.924591245|160.85204040000002|0.162358606|-0.033194303|-20.09682339|2.335284369|0.0|0.7721395329999999|-1.161800612|49.76981906|2000.353437|397.2168972|-550.9360419|-7.464534402999999|0.2278604669999999|11.22955511|4110.764451|108.05343229999998|-261.2587041|20.38625028|0.015584114|713.5187596|314.0966684|7.390123534|1.0|1.0|0.0|1.0|1.0|2.81|1.6|-7.21|3.9|3.39|67.35|1.18|0.0|0.0|85.32|0.0|1.0|2.0|-3.24|22.0|4.0|0.0|2.45|0.000578|166.0|0.000266|2.19|0.0|||||||||||||||181.0|6.7423|6.7423
13p_a6|0|0.0|6.842683282|0|0|1.424099253|0.0|-0.010395243|-0.1144898999999999|0.042959184|0.072850973|-0.634109842|-0.008008339|10.95053423|1|-0.005708558|0.123575608|-0.068532678|-0.573014008|2|0.865935935|0.784414352|-0.059663359|-0.125636943|0.837659336|0.8244206940000001|1|0.196002517|-70.52421289|12.27472016|80.30786544|0.273479442|-0.03767435|-54.04422654|8.708451561|107.5669533|0.76005742|-2.14743793|89.17529231|3016.078786|515.4389679999999|-1523.526317|-18.9628865|0.23994258|14.91957306|6590.216479|170.2302215|-1080.8845310000002|35.16646396|0.018322293|2004.488446|794.5462391|12.99897644|1.0|1.0|1.0|1.0|1.0|3.64|2.34|-10.06|4.58|4.01|122.47|1.01|1.0|0.0|132.01|0.0|0.0|7.0|-5.09|34.0|5.0|0.0|2.96|8.11e-06|0.00365|2.79e-05|2.86|0.0|-0.0746|4.73|-1463.0432449999998|752.82|1283.98|0.4132|258.45|573.39|0.47508|-1462.740542|-0.12251|9.0546|0.03807447|-1462.804694|92.0|7.0362|7.0362
12h_a40|0|0.0|7.515889085|0|0|0.60499064|1.760542171|-0.008044548|-0.107711573|0.041915709|0.208938531|-0.289603712|-0.000134504|10.31197256|2|-0.002126898|0.367928263|0.127299624|-0.556229094|0|0.809398262|0.7769829840000001|0.116873629|-0.335801908|0.845904643|0.6948809659999999|1|0.006997021|-50.45378559|6.193088525|208.6717565|0.160518251|-0.038796498|-25.56004046|3.274152035|59.68939644|0.844008584|-1.280284432|54.9311782|2270.834041|443.8158546|-676.8587047999999|-10.84365353|0.155991416|15.84593062|5087.343024|82.46928995|-357.8405665|24.30173133|0.012453938|801.957134|350.9435025|6.584127851|1.0|0.0|1.0|1.0|1.0|3.19|3.0|-6.84|4.59|5.02|84.45|3.76|2.0|1.0|96.16|0.0|1.0|2.0|-6.25|23.0|2.0|0.0|4.22|5.58e-07|0.0002009999999999|2.61e-06|4.75|0.0|-0.07512|4.14|-2153.186757|548.82|910.77|0.3985|298.7|435.95|0.6503899999999999|-2153.072091|-0.1092|2.5573|0.02044063|-2153.123274|823.0|6.0846|6.0846
12ap_a36|0|0.0|7.412764017000001|2|2|1.2970441659999998|0.0|-0.007719624|-0.010732275|0.042739018|0.066185994|-0.424579308|-0.000143196|10.95430638|1|0.001194592|0.117738331|-0.098598933|-0.436880644|1|0.8707354620000001|0.832758813|-0.025198947|-0.074596774|0.893689741|0.8212311840000001|0|0.27547717|-54.21070432|14.26936622|82.56761031|0.1694125169999999|-0.037473093|-45.7078307|9.36249036|0.0|0.737851886|-1.91112774|83.16347311|2843.18721|544.9693552|-1253.939017|-16.13217554|0.262148114|16.37284224|6003.481614|172.00197649999998|-822.7409526|33.32245946|0.020575639|1699.445432|642.3830552000001|13.50019441|1.0|0.0|0.0|1.0|0.0|4.78|0.0|-6.66|2.75|1.76|92.99|1.38|1.0|0.0|128.47|0.0|1.0|5.0|-3.99|31.0|5.0|0.0|1.66|0.000101|0.0412|0.000113|2.4|0.0|-0.06084|2.98|-1325.159466|691.41|1160.79|0.8819|252.39|553.28|0.59563|-1324.95298|-0.15704|7.0249|0.04039655|-1325.0127220000002|32.0|7.4949|7.4949
