molecula|NaaNH|n9FaHRing|SaaNH|nAHRing|nARing|MATS2c|AATSC1s|n6HRing|SaaaC|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|RPSA|RPCS|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50|pIC50
7b_a8|1|0|3.213855584|1|1|-0.119760914|-0.038810124|1|0.0|0.002074537|-0.052309137|-0.0254956129999999|1|-0.039357491|-0.021509048|-0.035044152|-0.415894017|1|0.048462902|0.677544268|0|-0.101439013|-0.1000685009999999|0.033167971|-60.75943432|-59.93853201|0.277652387|75.93423425|-1.901301524|-36.39338307|73.70461365|-24.75721974|80.62622045|0.4787988|2776.185773|432.6681725|-1138.832108|1780.952171|0.246064343|14.76972982|0.918644854|147.3863936|-682.1319788|32.83731114|0.022982731|1510.516312|13.76608164|0.0|1.0|1.0|23.0|-7.65|3.8|2.23|2.0|0.0|1.0|3.0|-5.25|0.0|1.0|3.5|5.64e-06|0.00224|1.14e-05|0.00454|0.0|0.0|8.94e-06|3.26|-1330.622441|-1330.595067|621.4|1067.73|380.32|0.2517|269.85|506.21|-1330.392289|139.0|-0.13639|9.9463|0.0273745|13.53|4.8687|4.8687
7_a47|0|0|0.0|0|0|0.00763426|-0.143650735|2|1.303301032|-0.0091074509999999|-0.085507035|-0.0781924059999999|0|-0.262805289|-0.021071408|-0.04311702|-0.46105149|2|-0.04402021|0.671549194|1|-0.081264417|-0.095957591|0.008915606|-45.82735481|-54.113260200000006|0.152677268|0.0|-1.631279045|-25.84337052|61.47335819|-20.44278719|50.85512286|0.405265781|2491.885862|477.8297898|-919.9254234|1968.695833|0.1830206469999999|10.90440708|0.681423344|103.2106353|-518.7725468|25.02240371|0.0130514639999999|1126.008167|7.36009799|1.0|0.0|1.0|22.0|-9.45|6.52|3.69|2.0|0.0|1.0|4.0|-6.47|1.0|1.0|4.89|3.41e-07|0.000134|8.75e-07|0.000345|0.0|0.0|1.3900000000000001e-07|3.7203|-1647.996662|-1647.963177|604.84|1043.33|333.26|0.2144|333.26|455.81|-1647.7863539999998|0.2144|-0.1544|3406.0|0.03348545|25.0|7.6|7.6
21_a4|0|0|0.0|1|1|-0.164057585|-0.014982235|1|0.0|0.012362563|-0.2897937889999999|-0.104638158|1|0.030586117|-0.063064908|-0.099702401|-0.228430899|1|0.090847781|0.674434042|0|-0.0571545999999999|-0.076470465|0.020173071|-28.99048719|-38.7880598|0.067853265|66.03320922|-1.147056976|-14.70482428|47.69702403|-14.54552243|39.22285963|0.401240904|2045.488184|472.812128|-581.8208971|1584.866567|0.276832377|9.956436217|0.670120767|140.4174905|-295.1166014|20.11362507|0.017563978|804.5450027|8.908964226|1.0|1.0|1.0|17.0|-5.94|3.85|2.32|0.0|0.0|2.0|3.0|-3.88|0.0|1.0|3.23|0.000133|0.0403|6.51e-05|0.0197|0.0|0.0|0.000352|4.0245|-973.5683008|-973.5481197|549.71|916.76|308.08|0.2016|240.17|446.0|-973.400097|0.1457|-0.16632|2.0282|0.020181098|121.0|6.9172|6.9172
11_a3|0|0|0.0|0|0|0.119431379|-0.127546771|3|1.710245969|-0.008037672|0.044912659|-0.023103765|1|-0.194041982|-0.0495219879999999|-0.0947326669999999|-0.577616902|3|0.132535663|0.834020779|1|-0.0955396769999999|-0.099420732|0.014376713|-45.19136777|-47.02715152|0.222196952|80.34769756|-1.292469516|-21.37603754|57.08178682|-18.52584757|51.99171876|0.4680759679999999|2097.896727|367.9098016|-611.3529698|1105.41974|0.2475152639999999|10.29352296|0.8799677029999999|117.0775712|-289.1769972|24.61956593|0.021256639|812.4456757999999|10.0546353|0.0|1.0|1.0|21.0|-6.51|3.41|0.8|0.0|0.0|1.0|2.0|-4.08|0.0|1.0|2.46|8.37e-05|0.0256|0.000197|0.0601|0.0|0.0|9.35e-05|3.2232|-1288.195105|-1288.165162|508.58|834.82|384.66|0.4441|384.66|346.18|-1288.058926|0.4441|-0.13118|3.3694|0.02994326|0.04|7.3979|7.3979
16_a20|1|0|3.485659565|0|0|-0.014660441|0.00695144|2|2.013871268|8.23e-05|-0.061975089|-0.062750442|1|0.211127741|-0.070208458|-0.117308016|-0.458484451|2|-0.085041518|0.724665638|1|-0.066137353|-0.077793092|0.011604018|-43.51359744|-51.18223058|0.084994428|3.46788153|-1.47806874|-28.6288015|60.02453683|-19.44924762|51.14820251|0.464473378|2722.728332|602.0075202|-972.4623811|2161.751186|0.219891897|15.24926152|0.8673208|144.672972|-639.8099471|24.9314775|0.013439632|1246.573875|8.84230625|0.0|1.0|1.0|27.0|-10.52|5.46|2.2|2.0|0.0|0.0|4.0|-6.06|0.0|1.0|4.37|8.68e-07|0.000349|2.17e-06|0.0008699999999999|0.0|0.0|1.22e-08|3.5704|-1275.900951|-1275.8670960000002|686.59|1174.61|347.26|0.3431|207.2|554.41|-1275.636924|0.1958|-0.1481299999999999|4.7315|0.03385502|26.0|7585.0|7585.0
13b_a50|0|1|0.0|2|2|-0.067327798|0.010464577|2|2.117002752|0.010435712|-0.042022102|-0.054716607|2|-0.03182432|-0.173463805|-0.269353185|-0.319215353|1|-0.041506802|0.71935296|1|-0.051509874|-0.080785633|0.019899348|-36.81915624|-57.74541064|0.093835987|150.45293569999998|-1.696498291|-26.31826007|70.09526468|-19.24847021|51.04317051|0.4321103879999999|3036.874979|647.7242444|-1212.6536230000002|2147.355856|0.299589696|16.75483549|0.7609056040000001|214.1461224|-866.8024118999999|27.48170624|0.017277404|1731.347493|12.34985404|1.0|1.0|1.0|20.0|-7.23|5.12|2.52|2.0|0.0|1.0|7.0|-5.02|0.0|0.0|3.99|9.65e-06|0.0044|7.92e-06|0.00361|0.0|0.0|2.68e-05|4.1161|-1470.401544|-1470.3699789999998|780.4|1339.39|301.22|0.1589|293.0|617.26|-1470.039226|0.1553|-0.1701599999999999|5.5271|0.03156473|1.83|5.7375|5.7375
47f_a18|0|0|0.0|1|1|-0.005500039|-0.034211867|0|0.0|0.0036509859999999|0.033759227|-0.008224928|0|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0|-0.009917608|0.745431271|0|-0.063824969|-0.084851044|0.0138461289999999|-54.18475173|-72.03501774|0.161843119|58.84834254|-2.290978185|-46.00060733|86.11217859|-24.61956302|65.93954138|0.483843526|3367.7324700000004|711.5604361000001|-1944.945479|2343.062749|0.273449343|20.44855806|0.937396993|232.14715330000004|-1651.17806|33.88554232|0.016581683|2676.957843|14.07716085|1.0|0.0|1.0|18.0|-9.22|3.6|2.79|3.0|1.0|1.0|13.0|-6.11|0.0|0.0|2.83|7.76e-07|0.000421|3.01e-06|0.00163|1.0|1.0|3.27e-07|3.0964|-1743.375413|-1743.346389|908.66|1602.99|400.42|0.5741|400.42|874.24|-1741.724929|0.5741|-0.12802|3.8532|0.02902413|9.0|8.0458|8.0458
8a_a31|1|0|3.28085223|1|1|-0.039027368|-0.158899731|0|0.0|-0.013230176|-0.135144546|-0.01861065|2|-0.258538098|-0.054025775|-0.094359203|-0.520051508|0|0.0502030679999999|0.883113019|0|-0.122293189|-0.136459435|0.0375544779999999|-60.46233433|-67.46619355|0.405860136|465.4559302|-1.501053781|-29.89286568|82.32407724|-20.61467025|79.02944672|0.4512945479999999|2128.209198|293.7455749|-742.1281291|1443.955093|0.333562641|10.63792161|0.822471411|164.9149565|-366.9116769|30.93264504|0.030052065|1113.575221|14.85788369|0.0|0.0|1.0|16.0|-5.33|2.54|0.36|0.0|0.0|2.0|3.0|-3.57|0.0|1.0|2.13|0.000269|0.0846|0.000773|243.0|0.0|0.0|0.00145|3.8097|-1347.541429|-1347.507102|538.75|872.11|325.45|0.2604|325.45|396.15|-1347.3959220000002|0.2604|-0.1587599999999999|3.7141|0.03432763|0.79|6.1024|6.1024
8f_a12|0|1|0.0|1|1|0.110310585|-0.062406088|2|2.177023629|-0.002596875|0.028505422|-0.024023866|1|-0.023769395|-0.070713228|-0.125424286|-0.560548116|1|-0.13747286|0.8409290840000001|1|-0.072634742|-0.098932601|0.013287637|-41.27611074|-56.220383|0.130176823|0.0|-1.6818542230000002|-23.45595611|63.05721575|-21.72151161|48.82707007|0.460344828|2541.921472|494.2940092|-955.746511|1448.568734|0.161876566|13.00131176|0.853035146|91.98952021|-543.1216218999999|25.9168408|0.012030968|1140.340995|6.836832748|1.0|1.0|1.0|21.0|-8.42|3.41|3.1|2.0|0.0|1.0|3.0|-5.7|0.0|1.0|3.82|1.99e-06|0.000735|5.72e-06|0.00211|0.0|0.0|1.4e-06|3.6536|-1481.146454|-1481.115891|606.97|1020.81|339.35|312.0|297.01|441.97|-1480.955408|0.2466|-0.15061|0.9092|0.03056355|646.0|6.1898|6.1898
12c_a30|0|0|0.0|2|2|0.045997203|-0.030422458|2|0.0|0.00372838|0.019094532|-0.072247675|1|-0.172653074|-0.051371057|-0.090173435|-0.468696709|1|-0.031986012|0.7463962120000001|0|-0.076777688|-0.096482247|0.01588025|-50.12643041|-62.99109515|0.156067288|0.0|-1.833162702|-32.72642202|72.5855533|-24.42511853|60.4942895|0.452966315|2860.640481|550.9847369|-1196.830808|2456.062146|0.193871231|13.9883503|0.828040991|126.574178|-781.3839879|30.29927658|0.014695647|1484.664552|9.594458155|1.0|1.0|0.0|17.0|-7.22|3.27|3.31|2.0|0.0|1.0|5.0|-5.93|0.0|1.0|3.11|1.19e-06|0.0005139999999999|3.61e-06|0.00156|0.0|0.0|2.61e-05|3.5286|-2035.373591|-2035.339256|695.96|1168.62|351.37|0.2155|245.12|541.39|-2035.141497|0.1568|-0.1496299999999999|3.7377|0.03433522|0.01|7.9914|7.9914
9d_a31|1|0|3.456767212|1|1|0.036844743|-0.043220149|0|0.0|-0.002456634|-0.0938310919999999|-0.021171445|2|-0.091744753|-0.134504227|-0.214049412|-0.550392027|0|-0.030275712|0.771222772|0|-0.098210975|-0.11958484|0.029032453|-66.96024848|-81.53295088|0.305664196|560.5224416|-1.793772606|-45.65350116|97.84665015|-23.07536346|86.75457645|0.457506946|2654.377004|473.3981899|-1222.994263|1932.363213|0.336380477|17.39409698|0.8433415740000001|229.34422830000003|-833.8375571|34.77197803|0.023927395|1842.914835|16.31369927|1.0|1.0|1.0|16.0|-7.63|4.09|1.31|2.0|0.0|1.0|9.0|-5.61|0.0|1.0|3.65|2.48e-06|0.0010199999999999|4.06e-05|0.0167|0.0|0.0|9.69e-06|3.8478|-1657.471475|-1657.428165|727.27|1202.79|322.22|0.2611|322.22|630.49|-1657.1791449999998|0.2611|-0.15969|2.6311|0.04331056|0.6|6.2218|6.2218
12_a47|1|1|2.903215905|0|0|-0.155854903|-0.078935336|2|1.555521837|-0.0047488359999999|-0.018573056|0.0295267039999999|1|0.003417588|-0.006318684|-0.015039637|-0.326846977|2|0.055943216|0.618808977|1|-0.084846808|-0.091853238|0.018014416|-44.18983348|-47.83891561|0.2159289589999999|0.0|-1.1940921|-23.01490672|61.09751253|-17.76874008|53.5720844|0.4792593739999999|2266.78114|408.3591283|-621.9059029|702.3796319|0.319276179|13.52358352|0.920341815|166.28511369999998|-323.9004363|26.10271529|0.025457205|913.5950352|13.25859692|1.0|0.0|1.0|21.0|-8.11|4.98|2.6|0.0|0.0|1.0|3.0|-4.51|0.0|1.0|3.37|3.11e-05|0.0106|2.77e-05|0.00943|0.0|0.0|2.61e-06|3.9538|-1488.101254|-1488.064043|537.79|886.46|313.58|0.2306|288.96|400.09|-1487.974738|0.2241|-0.1633|2.1019|0.03721125|6.0|8.2|8.2
12ae_a36|1|0|3.412870974|2|2|0.069118289|-0.351827031|2|0.0|-0.006862238|-0.083959343|0.006615826|1|0.151620635|-0.15024383|-0.261631709|-0.513686975|1|-0.0931249669999999|0.750657639|0|-0.085851235|-0.105648609|0.023873046|-63.96145017|-78.71102033|0.2837586789999999|19.97715962|-2.11297219|-47.65297933|97.76153993|-27.14173115|81.74750345|0.465246185|3486.122819|533.6188092|-1574.220407|2634.745208|0.315002436|16.22570287|0.870019385|234.6851816|-1172.836017|39.62310606|0.025570256|2298.140152|19.05051961|0.0|0.0|0.0|17.0|-6.87|2.15|0.84|1.0|0.0|1.0|7.0|-3.85|0.0|0.0|1.18|0.0001409999999999|0.0668|0.0001889999999999|0.0897|0.0|0.0|6.45e-05|3.8664|-1876.203168|-1876.152311|754.15|1281.69|320.67|0.4832|236.84|615.71|-1875.897072|0.3366|-0.1566|6.7458|0.0508577|15.0|7.8239|7.8239
13m_a6|1|0|3.415695704|0|0|0.031719435|-0.135152403|2|1.617900191|-0.0093684169999999|0.054340057|-0.018628955|1|0.037052986|-0.068956229|-0.118693789|-0.568024162|2|0.156982046|0.82642394|1|-0.0989137669999999|-0.107644789|0.01858251|-68.97140339|-75.05944278|0.2843875389999999|95.67846949|-2.045251|-48.09294654|89.65257305|-26.40980394|81.92876874|0.48094941|2951.567781|498.9881336|-1426.129413|2574.030011|0.263701|16.2526769|0.926594475|183.8755989|-994.4232282|35.8683143|0.020928405|1936.888972|14.59313027|1.0|1.0|1.0|27.0|-9.67|3.76|0.81|1.0|0.0|1.0|6.0|-4.64|0.0|1.0|2.67|2.27e-05|0.00987|5.24e-05|0.0228|0.0|0.0|9.35e-08|3.3359|-1423.762467|-1423.712909|726.28|1231.54|371.67|275.0|316.88|546.69|-1423.448957|0.1924|-0.13817|4.2913|0.04955777|0.01|8.0|8.0
18d_a30|0|0|0.0|2|2|0.041146136|-0.064217094|2|0.0|0.001139238|-0.053728319|-0.087019298|1|-0.159104532|-0.0541804029999999|-0.120380857|-0.4624430539999999|1|-0.001699165|0.64876559|0|-0.07812727|-0.103191184|0.017843227|-49.44608411|-65.3088221|0.196719738|0.0|-1.85744132|-31.29400567|75.80070349|-23.99099587|60.73891035|0.443774287|2848.574353|508.389239|-1175.558798|2894.162522|0.216715605|12.69833771|0.797831306|137.15746130000002|-744.0011548|30.62871675|0.016577694|1500.807121|10.49188139|1.0|1.0|0.0|17.0|-6.9|3.18|3.2|2.0|0.0|1.0|5.0|-5.39|0.0|0.0|2.92|4.12e-06|0.00171|9.71e-06|0.00405|0.0|0.0|5.260000000000001e-05|3.4682|-1675.020297|-1674.987709|669.66|1129.46|357.49|0.3856|247.35|508.7|-1674.785879|0.3788|-0.14167|5.0115|0.03258724|21.0|7.6737|7.6737
16e_a32|1|1|3.343660084|0|0|0.180914799|-0.06951854|0|2.080236877|-0.0048042729999999|-0.070351839|-0.01320745|3|-0.079817994|-0.123297852|-0.219947482|-0.698621582|0|0.096017785|0.7619492790000001|1|-0.087117996|-0.117338144|0.024145309|-55.957388|-75.36830928|0.209694841|39.27920316|-1.760072163|-35.94239328|90.34923861|-24.05371573|71.46633549|0.458956284|2710.157931|507.6266039|-1130.524639|3376.1299740000004|0.297773438|12.15001203|0.848279482|191.2650034|-726.1554308999999|34.2534974|0.023323257|1609.914378|14.98092934|1.0|1.0|1.0|19.0|-7.38|4.6|1.12|3.0|1.0|1.0|8.0|-6.59|1.0|1.0|3.77|2.58e-07|0.000107|1.7899999999999998e-05|0.0074099999999999|0.0|0.0|1.73e-05|3.6214|-1955.993572|-1955.965644|677.82|1130.95|342.37|0.2858|342.37|552.79|-1955.766505|0.2858|-0.14991|3.2372|0.02792775|7.0|8.1367|8.1367
1n_a5|1|0|2.91912867|0|0|-0.1387762669999999|-0.0533837329999999|2|0.0|0.004367323|-0.150600424|-0.047910067|1|0.004115733|-0.00966135|-0.015850084|-0.393928416|2|-0.013686011|0.656280207|0|-0.082180848|-0.081950989|0.023129277|-47.1725036|-47.04056285|0.214789986|55.29041202|-1.311215832|-27.07741706|63.57058627|-17.50346525|60.44890447|0.483868192|2437.279452|450.71720610000006|-752.6490056|889.4388375|0.372248254|15.27080096|0.937489579|213.67365440000003|-432.02691110000006|27.88278228|0.028797525|1198.959638|16.53002342|1.0|1.0|1.0|23.0|-8.07|3.99|1.72|1.0|0.0|1.0|5.0|-4.27|0.0|1.0|3.14|5.41e-05|0.0193|6.56e-05|0.0234|0.0|0.0|3.01e-06|4.3838|-1179.209088|-1179.169527|607.15|1017.23|282.82|0.3789|282.82|481.06|-1179.018429|0.3789|-0.17092|0.6234|0.03956123|27.0|7.5686|7.5686
2_a33|1|1|3.396444161|0|0|0.047294725|-0.064926835|0|2.112255684|-0.002514803|0.070526947|-0.05997501|3|-0.0881938509999999|-0.083752249|-0.148024156|-0.593915758|0|-0.0212158239999999|0.753434785|1|-0.0804186|-0.104047115|0.018451635|-49.13901703|-63.57699532|0.1804845889999999|44.34034244|-1.56070672|-30.02592687|75.44970552|-19.46234551|60.41371259|0.4699986339999999|2632.195388|500.7570617|-953.6549298|3245.244678|0.297402265|11.60906093|0.8867875909999999|181.7248125|-582.7217333|27.70055258|0.019430318|1357.327077|11.8727102|1.0|1.0|1.0|19.0|-7.67|4.63|1.33|2.0|1.0|1.0|7.0|-6.35|1.0|1.0|3.98|4.44e-07|0.000183|1.6800000000000002e-05|0.0069|0.0|0.0|8.78e-06|3.6281|-1920.079174|-1920.049452|655.74|1128.98|341.74|0.2911|341.74|525.38|-1919.830424|0.2911|-0.15012|4.2519|0.02972182|6.0|8.2596|8.2596
9b_a31|1|0|3.338934004|1|1|0.010411229|-0.070525429|0|0.0|-0.0050444109999999|0.014628521|-0.091236608|2|-0.075191042|-0.143280211|-0.2345186269999999|-0.554573699|0|0.01752821|0.77051712|0|-0.103937658|-0.131125311|0.034595809|-63.73317225|-80.40427495|0.330879448|552.0968813|-1.835754351|-39.08032306|95.78862992|-23.95020956|84.94685678|0.469546953|2534.356888|410.2957125|-1125.659849|1711.969694|0.310824817|15.2652837|0.88518099|190.5935925|-690.2394625|34.75199071|0.025089192|1633.343563|15.38435497|1.0|1.0|1.0|16.0|-6.84|3.5|0.86|1.0|0.0|1.0|7.0|-4.76|0.0|1.0|3.0|1.76e-05|0.00675|0.000137|0.0527|0.0|0.0|5.520000000000001e-05|3.8435|-1578.839267|-1578.801576|663.06|1091.21|322.58|0.2732|224.94|562.68|-1578.604164|0.2627|-0.15907|5.2851|0.03769117|63.0|7.2007|7.2007
11a_a5|1|0|2.9781886010000003|0|1|-0.165418719|0.052217882|2|0.0|0.007993132|-0.1301505359999999|-0.02394636|1|-0.081506|0.003975818|0.006120569|-0.254944026|2|-0.037220974|0.7410766209999999|0|-0.064565402|-0.071517578|0.011860803|-46.13206353|-51.09940261|0.10656566|14.47576249|-1.573386716|-32.96141947|61.4470419|-18.73644762|54.60662289|0.466436596|2727.027899|638.3599998999999|-1124.186857|1170.247903|0.259134725|18.25640338|0.874191508|185.1520983|-803.2329738|25.28995251|0.014482324|1517.39715|10.34763929|0.0|0.0|1.0|23.0|-9.93|6.55|3.05|2.0|0.0|1.0|7.0|-7.25|1.0|1.0|5.16|5.63e-08|2.39e-05|3.95e-07|0.000167|0.0|0.0|5.019999999999999e-08|4.0938|-1339.8362619999998|-1339.802852|739.79|1272.7|302.86|0.5473|281.57|578.8|-1339.493223|0.1838|-0.16735|2.8611|0.03340977|81.0|7.0915|7.0915
7s_a46|0|0|0.0|1|1|-0.0778653109999999|-0.076841616|1|0.0|0.0060802|-0.005405515|-0.020953253|1|-0.327656845|0.012197837|0.018964141|-0.3638523629999999|1|-0.036284605|0.768056188|0|-0.096723151|-0.083011849|0.008871171|-48.61321955|-41.72189594|0.141211538|0.0|-1.3281895890000002|-24.43308641|47.36217237|-15.894055599999998|53.07188519|0.433822088|1982.695462|431.6285339|-667.5503351|1619.4591|0.1801125439999999|9.829721631|0.7662292690000001|90.5248694|-335.5119279|19.38565529|0.01122216|814.1975221|5.640276426000001|0.0|0.0|1.0|17.0|-6.08|3.9|2.39|0.0|0.0|1.0|2.0|-4.07|0.0|1.0|3.12|8.590000000000001e-05|0.0262|5.76e-05|0.0176|0.0|0.0|0.000256|4293.0|-974.8067569|-974.7707066|539.99|916.7|288.81|0.4164|234.06|446.63|-974.615216|0.1186|-0.17923|2.4286|0.036050328|1985.0|5.7022|5.7022
19_a20|1|0|3.423603867|0|0|0.071176085|-0.130949446|3|1.622562232|-0.006620594|0.077469518|-0.063133522|1|0.175308615|-0.049177437|-0.083481481|-0.5838248970000001|3|-0.143992458|0.7741509329999999|1|-0.091725453|-0.099685049|0.013643765|-60.26825633|-65.49811346|0.245547466|88.19441661|-1.993700989|-39.5992891|75.98477124|-25.1915821|69.23289949|0.483310517|2849.084477|495.7134289|-1309.962269|1818.518838|0.203929412|15.38668579|0.935398401|133.9919257|-860.7113887|31.64490997|0.0159602|1645.535318|10.48665779|1.0|1.0|1.0|27.0|-9.63|4.08|1.33|1.0|0.0|1.0|5.0|-4.89|0.0|1.0|3.16|1.29e-05|0.00541|2.6600000000000003e-05|0.0112|0.0|0.0|9.86e-08|3.3616|-1368.413151|-1368.378274|687.79|1190.68|368.83|0.2998|368.83|519.34|-1368.129074|0.2998|-0.13903|4.2507|0.03487615|2.6|5585.0|5585.0
11d_a5|1|0|2.9590700880000003|0|0|-0.245058546|0.001099755|2|0.0|0.008307337|-0.138265707|0.01948342|1|-0.202307745|-0.12451554|-0.200646773|-0.22897714|2|-0.018747485|0.755793189|0|-0.063028408|-0.0847408619999999|0.012828514|-40.04753555|-53.84338206|0.12909714|0.0|-1.525335513|-25.44574968|65.35645739|-18.63809379|48.19862797|0.49396568|2540.78984|553.3617954|-969.1808771|900.3825317|0.287694578|17.62784804|0.976150552|182.7978704|-615.8065323|26.16587381|0.018119737|1360.625438|11.51307533|1.0|1.0|1.0|23.0|-8.64|4.14|1.42|1.0|0.0|1.0|7.0|-4.14|0.0|1.0|3.28|7.2e-05|0.0278|5.14e-05|0.0198|0.0|0.0|8.909999999999999e-07|4107.0|-1239.127458|-1239.093739|682.09|1154.67|301.89|507.0|280.66|594.45|-1238.855022|0.2068|-0.16762|2.8731|0.03371838|15.0|7.8239|7.8239
7a_a8|1|0|3.1730222510000003|1|1|-0.11821781|-0.0407248439999999|1|0.0|0.000736369|0.004607684|-0.019054799|1|-0.02923588|-0.019499132|-0.032195997|-0.412963751|1|0.033708575|0.681200974|0|-0.102174163|-0.101880506|0.035405618|-60.00793116|-59.83546383|0.281589625|71.85980901|-1.833849114|-35.24327197|75.4573633|-25.04740346|80.80201312|0.477611327|2715.360649|421.9297638000001|-1077.038349|1702.719465|0.266115601|14.73814865|0.914283468|156.2924154|-632.5556427|34.12990316|0.0265990589999999|1467.585836|15.62189947|0.0|1.0|1.0|23.0|-7.27|3.49|2.01|1.0|0.0|1.0|3.0|-4.86|0.0|1.0|3.15|1.36e-05|0.00522|2.29e-05|0.00874|0.0|0.0|2.05e-05|3.0704|-1291.313963|-1291.287017|605.72|1031.61|403.8|315.0|270.66|494.48|-1291.10235|0.1575|-0.12889|9.9646|0.0269461|24.73|4.6068|4.6068
8d_a8|1|0|3.190160226|0|0|-0.12349902|-0.155313194|1|0.0|-0.00267541|-0.077977198|-0.117111249|1|0.111668404|0.016471091|0.025642021|-0.4385133129999999|1|0.0780635059999999|0.734212688|0|-0.1072746469999999|-0.103150936|0.028038295|-69.95878302|-67.26951954|0.306707511|92.49576602|-2.063018716|-45.62337399|86.29065071|-24.91463687|88.24385833|0.483207744|2863.968296|452.1282556|-1345.390391|2093.380666|0.324640122|14.52777156|0.935013517|211.7129122|-877.3916055999999|36.89090464|0.029166961|1992.108851|19.02113117|0.0|1.0|1.0|23.0|-7.62|3.32|1.92|1.0|0.0|1.0|6.0|-4.91|0.0|0.0|3.0|1.24e-05|0.00533|3.4200000000000005e-05|0.0147|0.0|0.0|1.03e-05|3.2963|-1447.595474|-1447.559429|690.78|1185.65|376.13|0.3|265.12|572.21|-1447.2928029999998|0.1879|-0.13754|6.0111|0.03604461|18.61|4.7303|4.7303
2_a4|0|0|0.0|1|1|-0.072708147|-0.103346554|1|0.0|-0.001386521|0.090707854|0.076479666|0|0.127695325|0.147657684|0.228655117|-0.3881618|1|0.11821091|0.912872667|0|-0.117395215|-0.105102755|0.006330673|-49.45826819|-44.27948986|0.257481153|0.0|-1.366335816|-20.83662681|48.93681624|-15.98981578|52.12536246|0.3961813179999999|1623.668791|312.82106489999995|-575.6333682|910.3327882|0.156892292|7.800989232999999|0.656126301|66.09827364|-242.5126903|18.96532986|0.011054731|682.7518749|4.657326379|0.0|0.0|0.0|12.0|-4.83|0.83|1.63|0.0|0.0|2.0|2.0|-2.18|0.0|0.0|1.24|0.0066|1.67|0.00171|434.0|0.0|0.0|0.00374|3.2230000000000003|-819.9326497000001|-819.8996124|458.73|764.77|384.69|0.1315|210.28|333.36|-819.771754|0.0008|-0.14614|1.7717|0.033037353|31.0|7.5086|7.5086
14s_a23|0|1|0.0|0|0|0.020458621|-0.022580082|2|0.740898446|0.010682694|-0.044305947|-0.064006338|2|0.0909774219999999|-0.071484865|-0.13187015|-0.457212212|2|0.096014944|0.659570836|1|-0.055037441|-0.080500435|0.019970955|-35.30692476|-51.64162341|0.07236376|82.55990607|-1.610008704|-22.64965286|62.75905983|-21.9751589|48.11843993|0.470919749|2954.0751370000003|595.0854952000001|-1032.832468|2316.634024|0.2251838339999999|14.26730044|0.890072438|144.457092|-662.5696522999999|28.36177131|0.017330177|1333.003252|11.11743642|0.0|1.0|1.0|26.0|-7.99|4.67|3.51|2.0|0.0|1.0|5.0|-6.13|0.0|0.0|4.01|7.49e-07|0.000334|2.83e-06|0.00126|0.0|0.0|4.55e-06|3.6828|-2089.521231|-2089.500101|668.66|1164.32|336.66|0.3669|336.66|528.82|-2089.2914530000003|0.3669|-0.1515|4.7032|0.02112956|3.0|8.5482|8.5482
