molecula|SddssS|n9FaHRing|SaaNH|NaasN|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PNSA5|PPSA3|RNCS|RPSA|WNSA5|WPSA3|RPCS|DPSA5|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Veber filter|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
47l_a18|0.0|0|0.0|0|1|1.251176792|0.0|0.0340353029999999|-0.0603838109999999|0.035308642|-0.0057783619999999|-0.428858819|-0.00046896|-0.010426981|0|0.000787517|-0.008768679|-0.103458566|-0.156998637|-0.4925232479999999|0.7435044540000001|-0.0973326269999999|0.781148177|0.733228144|0|0.803473313|-0.08034939|-0.083884237|-59.6654726|6.543729374|11.54768766|0.196526687|-42.43906517|4.654446622|51.44279524|68.83398609|-22.37455223|63.6949231|2852.093627|571.4972966|-1431.971342|1427.032023|0.203890653|9.423637134|18.46922943|0.959883341|6572.90106|145.02405359999997|28.10487315|0.012890098|1798.711882|9.168513486|1.0|1.0|1.0|4.17|0.25|18.0|-9.37|3.69|3.19|2.94|0.0|9.0|34.0|3.0|-6.39|0.0|0.0|2.72|5.44e-06|1.4499999999999998e-05|0.0066099999999999|3.78|4.26e-10|1.93e-07|-0.0520399999999999|-1455.5758039999998|-1455.5497369999998|764.74|1334.6|387.13|0.69291|0.5019|-0.1314|0.02606651|3.3864|32.0|7.4949|7.4949
21b_a23|0.0|1|0.0|2|0|1.197963051|3.351726269|0.094654108|-0.008526338|0.042455556|0.057405955|-0.326506055|0.01055698|-0.103470358|2|0.009872313|0.107996329|-0.069382957|-0.130528352|-0.481470603|0.7717839409999999|-0.078097375|0.8339434929999999|0.668547062|1|0.930728719|-0.0596425779999999|-0.083105261|-58.25915868|10.15224639|41.6766724|0.0692712809999999|-40.84133198|7.117014296|86.65837165|67.68046598|-23.98906534|51.9633947|3074.083057|652.4673795|-1223.442332|2531.041828|0.187665282|8.773746105|16.20152864|0.846591917|6919.229053|131.5587155|29.53101081|0.013439264|1506.081551|9.421307298|0.0|0.0|1.0|3.59|0.08|26.0|-7.84|3.92|4.2|2.6|0.0|5.0|33.0|5.0|-6.42|0.0|0.0|3.57|8.02e-07|6.06e-06|0.00273|3.7|1.43e-08|6.45e-06|-0.08401|-1761.498874|-1761.4722969999998|735.65|1247.38|309.79|0.70139|0.2333|-0.15033|0.02657688|13.2567|85.0|7.0691|7.0691
14k_a23|0.0|1|0.0|2|0|1.1979621459999998|3.358995671|0.070940371|-0.024758731|0.046283951|0.04479394|-0.299174093|0.010682694|-0.055500851|2|0.009263715|0.082632648|-0.071484865|-0.13187015|-0.463402169|0.800643488|-0.091426449|0.864845456|0.659570836|1|0.922397728|-0.0562483359999999|-0.079899943|-53.17069631|12.53019305|38.76597615|0.077602272|-35.38329134|8.338417622|80.31548917|64.04991522|-22.62582822|49.96154892|2955.4566170000003|613.8243395|-1063.413926|2174.886074|0.216437606|8.21201115|15.99703938|0.948005074|6715.186162999999|144.0318708|28.87559227|0.016348271|1357.152837|10.87921891|0.0|0.0|0.0|3.39|0.05|26.0|-7.99|4.0|4.67|3.51|0.0|5.0|31.0|4.0|-6.03|0.0|0.0|3.99|7.49e-07|2.83e-06|0.00126|4.21|1.02e-08|4.55e-06|-0.07933|-2089.524497|-2089.501786|691.9|1179.17|340.42|0.63765|0.4694|-0.14784|0.02271117|8.3627|4.0|8.4123|8.4123
14h_a23|0.0|1|0.0|2|0|1.197963488|3.309480899|0.043538466|0.006191846|0.04255787|0.0316908439999999|-0.307907256|0.009895793|-0.024318144|2|0.009266617|0.060820238|-0.0686282459999999|-0.131709531|-0.4460845129999999|0.79263722|-0.05745554|0.860920386|0.669357479|1|0.923430574|-0.063825076|-0.081058742|-54.6468131|14.81983413|41.34207782|0.076569426|-36.84086528|9.990985411|86.83095818|67.44368679|-22.76950546|57.84834575|3010.418229|622.5428245|-1092.936262|2371.16134|0.246899416|7.833334036|15.0735214|0.924279155|6722.809649|166.45047749999998|30.23434844|0.018981866|1451.248725|12.79687369|0.0|0.0|1.0|3.47|0.04|26.0|-7.47|3.4|3.89|2.39|0.0|5.0|32.0|5.0|-6.62|0.0|0.0|3.23|2.09e-06|1.27e-05|0.00554|3.3|3.39e-08|1.4800000000000002e-05|-0.08532|-1722.1762399999998|-1722.148272|699.86|1190.62|306.09|0.69933|0.2727|-0.15209|0.02796857|13.4823|5.0|8.3468|8.3468
13n_a6|0.0|0|3.425442623|0|0|1.4290206230000002|0.0|0.030890422|-0.135152403|0.04393617|0.058267173|-0.631323273|-0.0093684169999999|-0.06507689|1|-0.00687003|0.100294804|-0.068956229|-0.118693789|-0.57091314|0.7767360059999999|-0.056293641|0.832753533|0.82642394|1|0.70890216|-0.100363599|-0.109392959|-75.07706271|12.18768927|90.97854097|0.29109784|-51.52585133|8.36448634|103.012404|88.73738138|-26.41600355|81.06784641|2952.259627|486.5239262|-1426.464192|2535.307313|0.251032943|8.872063579|16.76075427|0.889160748|6386.381394|172.28545730000002|35.2699138|0.019904118|1904.575345|13.66031867|1.0|1.0|1.0|3.55|0.08|27.0|-9.67|4.19|3.76|0.81|0.0|6.0|33.0|5.0|-7.23|0.0|1.0|2.62|2.27e-05|5.24e-05|0.0228|2.43|2.1499999999999998e-10|9.35e-08|-0.07131|-1423.765005|-1423.714738|727.69|1232.6|257.31|0.64027|0.1945|-0.13863|0.05026727|10.1967|75.0|7.1249|7.1249
11e_a5|0.0|0|2.971327032|0|1|1.338814635|0.0|-0.2114441819999999|0.038643235|0.020943152|-0.07965|-0.192538515|0.008268901|-0.16669151|1|0.008721244|-0.127225457|-0.0924814769999999|-0.147721258|-0.234433859|0.775794895|-0.02059071|0.8215345|0.747366251|0|0.876758791|-0.062865536|-0.0790189759999999|-52.34653881|7.986070113999999|62.84782002|0.123241209|-34.67724171|5.290414418|0.0|63.5644542|-18.69519243|49.63167715|2721.416353|580.8135016|-1046.930776|960.0428704|0.27836484|9.387474824|18.17739133|0.936345148|5675.693973|184.4042616|25.90670947|0.016933845|1450.77573|11.21791539|0.0|1.0|1.0|3.22|0.24|23.0|-8.95|5.03|4.29|1.83|0.0|7.0|31.0|5.0|-6.28|1.0|0.0|3.63|2.23e-05|1.9e-05|0.00782|3.56|1.13e-09|4.64e-07|-0.03808|-1316.547103|-1316.512503|717.76|1220.1|280.64|0.6505|0.2125|-0.16751|0.03460011|2.8694|0.04|7.3979|7.3979
9i_a24|0.0|0|2.9199957480000003|1|0|1.4281889280000002|1.865102513|-0.113620183|2.01e-05|0.023854167|-0.076024544|-0.190487553|0.004814196|-0.087363979|2|0.005891639|-0.140841749|-0.1818753839999999|-0.336939175|-0.32068769|0.822658951|-0.0106944439999999|0.898194715|0.73094562|0|0.8260893640000001|-0.064657333|-0.069812876|-33.00219474|11.87389334|10.13249376|0.173910636|-15.60091656|5.613069697999999|1.634015079|51.05832236|-11.64783344|42.43894111|2061.729154|390.5119445|-396.0263368|761.9885477000001|0.500761711|5.946747117|11.18382556|0.8806627109999999|4155.922671|236.7218826|23.33121014|0.038195951|793.2611447|18.05612763|1.0|1.0|1.0|2.76|0.0|22.0|-6.05|2.42|2.72|0.67|0.0|3.0|22.0|4.0|-7.01|1.0|0.0|1.73|0.00248|0.000791|228.0|1.48|8.95e-07|0.000258|-0.0473899999999999|-945.286637|-945.2626532|501.48|825.7|268.3|0.6755800000000001|0.0029|-0.17204|0.0239838|9.2818|88.0|7.0555|7.0555
13d_a5 (GW788388)|0.0|0|2.945204608|0|1|1.236844097|0.0|-0.0959854909999999|-0.009710199|0.027375887|-0.092509033|-0.33442223|0.002956745|-0.086484275|1|0.003668464|-0.14893897|-0.010147323|-0.016337128|-0.3706975529999999|0.78479342|0.047169811|0.834800344|0.71006207|0|0.774103723|-0.086824482|-0.0844793|-55.87383979|9.637686167|151.3669372|0.2258962769999999|-36.95444874|6.374277851|44.69922692|70.45205183|-19.30187193|67.0626077|2834.036315|511.985152|-1061.602956|1377.863026|0.330817879|8.077599766|15.788837|0.954644629|6122.792779|218.7999323|28.84397435|0.022041749|1586.418589|14.57821204|0.0|1.0|1.0|3.21|0.2|23.0|-8.84|4.56|4.11|1.37|0.0|6.0|32.0|5.0|-6.94|0.0|1.0|3.11|4.429999999999999e-05|4.5e-05|0.0192|2.75|1.45e-09|6.16e-07|-0.05542|-1390.589662|-1390.548362|707.09|1206.73|269.0|0.48848|0.1549|-0.17299|0.04130059|3355.0|18.0|7.7447|7.7447
12k_a30|0.0|0|0.0|0|2|0.604984231|0.0|-0.001755273|-0.029595542|0.042739018|-0.13882907|-0.44562817|0.0043261129999999|0.067265077|1|0.0053380919999999|-0.240110949|-0.089279071|-0.154412059|-0.4186541|0.830875659|-0.067714819|0.883029843|0.7933543279999999|0|0.815083558|-0.079026221|-0.098188266|-65.04897323|16.01752015|106.8195439|0.184916442|-43.09444587|10.61148425|0.0|80.03127603|-23.31944323|68.37178540000001|2920.279667|539.9866061|-1235.930491|2277.687222|0.291863802|8.416930701|15.93977881|0.893775698|6393.133321|193.3575303|32.93073182|0.0226150579999999|1745.328787|14.9823028|1.0|0.0|1.0|4.72|0.17|17.0|-6.74|3.89|2.63|2.51|0.0|6.0|31.0|5.0|-6.19|0.0|0.0|2.57|3.59e-06|1.19e-05|0.0050799999999999|3.84|1.84e-07|7.87e-05|-0.05055|-1690.302721|-1690.269144|710.82|1200.31|238.62|0.6864899999999999|0.1512|-0.14743|0.03357755|5.0736|24.0|7.6144|7.6144
5_a27|0.0|0|0.0|2|0|1.4026035369999998|3.2927747860000003|0.126882432|-0.068518519|0.048947368|-0.149034787|-0.286030638|0.00991794|-0.125237927|1|0.010329671|-0.250776983|-0.2030237389999999|-0.341622797|-0.4982037479999999|0.760083119|-0.020087122|0.8149212259999999|0.614205449|1|0.8531787759999999|-0.055979434|-0.085078576|-44.83538435|8.936508815|10.48961936|0.146821224|-23.6277072|4.709432444|56.35994804|53.51978325|-16.01263727|38.43699603|2273.906133|449.6149323|-672.5307653|1254.531539|0.258518528|6.160679036|10.98289851|0.7827415529999999|4943.51602|136.2361487|21.59546513|0.016479312|907.0095354|8.684398894|0.0|0.0|0.0|3.07|0.16|21.0|-6.22|2.94|2.8|2.66|0.0|2.0|25.0|4.0|-6.49|1.0|1.0|2.82|0.000248|9.78e-05|0.0324|2.58|6.04e-07|0.0002|-0.04554|-1083.143246|-1083.124207|566.68|955.22|302.48|0.64548|0.2448|-0.16952|0.01903872|3.5632|3.0|8.5229|8.5229
3b_a12|0.0|0|0.0|0|1|1.283824445|0.0|0.156777705|-0.043495794|0.0375|-0.1215705419999999|-0.332497127|-0.004028952|-0.065558712|0|-0.003019113|-0.19952566|-0.071149325|-0.116772665|-0.547002361|0.768772928|-0.007397776|0.82914101|0.802482465|0|0.903204699|-0.064393592|-0.088443201|-46.11064215|5.401901357000001|41.13468455|0.096795301|-24.04018959|2.816328871|0.0|54.77629766|-17.73486237|38.97406803|2186.64676|470.8937285|-691.6596323|1935.211747|0.2311778089999999|6.6333156660000006|10.88757628|0.64134753|4665.346939|120.5265876|23.06757345|0.0166212889999999|899.6353646|8.665655511|1.0|1.0|0.0|3.82|0.05|18.0|-8.1|4.05|3.14|3.99|0.0|3.0|24.0|3.0|-5.65|1.0|1.0|3.59|5.539999999999999e-05|2.28e-05|0.00759|3.78|7.91e-09|2.63e-06|-0.07091|-1410.971864|-1410.947421|548.05|915.37|294.55|0.6654800000000001|0.2418|-0.15229|0.02444371|8.5678|49.0|7.3098|7.3098
10_a32|0.0|1|3.294952523|0|0|0.6094207629999999|0.0|0.153272514|-0.087497559|0.03995614|-0.020186906|-0.771023817|-0.0064007569999999|-0.028431775|3|-0.00369116|-0.03673326|-0.1260956869999999|-0.229450999|-0.690879647|0.8607827790000001|-0.079818594|0.915639476|0.764217655|1|0.7622839570000001|-0.088310158|-0.1223816869999999|-75.59866726|15.91131724|57.97512956|0.237716043|-46.69945835|9.828875607|52.24660367|91.10767604|-24.0541214|70.46302679|2649.882742|470.8845962|-1058.381342|2980.525719|0.305365257|7.079344111|12.86809583|0.81769605|5842.926058|188.6328503|34.62844557|0.025106509|1523.651605|15.50900878|1.0|0.0|1.0|3.56|0.22|19.0|-6.99|5.64|4.21|0.88|1.0|7.0|27.0|5.0|-6.44|0.0|1.0|3.42|9.17e-07|3.89e-05|0.0155|3.23|1.0300000000000001e-07|4.13e-05|-0.05434|-1916.668776|-1916.631761|654.7|1086.09|340.24|0.70228|0.2983|-0.15088|0.03701539|3.2297|7.0|8.1427|8.1427
3_a4|0.0|0|0.0|1|1|1.343866299|2.147369615|-0.241609351|0.03287721|0.033760684|-0.07806942|-0.0502208409999999|0.011825591|-0.010537082|1|0.011276682|-0.129930078|-0.048796855|-0.08121207|-0.133874898|0.773786787|0.0904255319999999|0.8367373309999999|0.623172012|1|0.919804716|-0.052578183|-0.06572153|-31.92506825|5.133610255|12.23442244|0.080195284|-15.5080075|2.493716402|40.30885999|39.38579676|-11.97190059|30.67413075|2159.04913|446.8068266|-478.8760237|1602.411021|0.280312336|4.832514477|8.486341272999999|0.7560922609999999|4677.30755|136.1652785|16.63485592|0.015358792|665.3942366|7.460728516|1.0|1.0|1.0|2.99|0.15|21.0|-7.19|4.02|4.11|2.44|0.0|2.0|24.0|3.0|-5.99|1.0|1.0|3.31|0.000198|5.520000000000001e-05|0.0173|3.12|6.49e-08|2.03e-05|-0.04964|-990.6395508|-990.6149055|535.44|905.23|252.57|0.58615|0.0871|-0.17005|0.024645265|3205.0|104.0|6983.0|6983.0
33_a47|0.0|1|0.0|1|0|1.409403453|1.758479676|-0.229935275|-0.085712613|0.034691358|-0.11544858|-0.183320497|0.002212256|-0.033554816|1|0.003634698|-0.26447859|-0.147591116|-0.338113214|-0.270498605|0.82821379|0.1186944519999999|0.8913954909999999|0.607650682|1|0.8197001309999999|-0.060080724|-0.083739854|-44.81989209|11.96072985|30.94680001|0.1802998689999999|-23.98884914|6.401714296000001|0.0|60.65229445|-14.56646493|44.11759955|2311.28828|438.726241|-582.6585971|787.797733|0.42318652|6.979305126|12.94292541|0.854471925|4889.09585|226.5011607|25.25333652|0.029580684|1010.133461|15.83240237|0.0|1.0|1.0|3.08|0.11|21.0|-7.08|2.96|4.04|1.52|0.0|3.0|25.0|5.0|-6.78|1.0|1.0|2.69|0.000546|0.000192|0.0643|2.19|8.339999999999999e-08|2.79e-05|-0.05462|-1123.16428|-1123.135036|566.29|934.34|296.13|0.67508|0.2566|-0.15985|0.02924367|6.2284|4.0|8.4|8.4
8a_a31|0.0|0|3.28085223|0|1|0.610138387|0.0|-0.039027368|-0.158899731|0.043817204|-0.1480271209999999|-0.586331322|-0.013230176|-0.135144546|2|-0.009293513|-0.258538098|-0.054025775|-0.094359203|-0.520051508|0.837862749|-0.030149254|0.895174844|0.883113019|0|0.594139864|-0.122293189|-0.136459435|-67.46619355|18.56711239|131.2406629|0.405860136|-33.35560699|9.179668678|465.4559302|82.32407724|-20.61467025|79.02944672|2128.209198|293.7455749|-742.1281291|1443.955093|0.333562641|5.83708559|10.63792161|0.822471411|4538.505909|164.9149565|30.93264504|0.030052065|1113.575221|14.85788369|0.0|1.0|1.0|3.34|0.2|16.0|-5.33|4.16|2.54|0.36|0.0|3.0|22.0|5.0|-7.11|0.0|1.0|2.13|0.000269|0.000773|243.0|1.56|4.62e-06|0.00145|-0.02993|-1347.541429|-1347.507102|538.75|872.11|325.45|0.7027100000000001|0.2604|-0.1587599999999999|0.03432763|5.3042|0.79|6.1024|6.1024
10_a1|0.0|0|3.261363142|0|0|1.435871163|0.0|0.0883621719999999|-0.23385288|0.037578348|0.049971022|-0.621976404|-0.012672753|-0.020225596|1|-0.0106277489999999|0.107434253|-0.019835038|-0.042643966|-0.623957903|0.7227844929999999|0.017498337|0.783467165|0.658433571|0|0.669963758|-0.116648443|-0.10949971|-61.93104798|8.34295348|212.8090837|0.330036242|-35.02707638|4.718623023|64.49041745|70.6564636|-25.67872721|74.31719486|2432.447088|378.9193385|-1052.827816|1768.2330920000002|0.165903744|7.376231317999999|13.65143394|0.850732895|5192.858899|93.83214542|30.78628757|0.015427326|1262.237791|8.725415617000001|1.0|1.0|1.0|3.0|0.0|23.0|-8.02|4.86|5.06|2.78|0.0|4.0|27.0|5.0|-5.91|0.0|1.0|3.7|1.04e-05|1.87e-05|0.00673|3.64|9.53e-09|3.42e-06|-0.06802|-1223.159954|-1223.125689|585.51|979.35|363.94|0.70345|0.6754|-0.13576|0.03426532|7807.0|1.5|5.8239|5.8239
18c_a22|0.0|0|0.0|1|0|1.194229067|1.804590026|-0.191807441|0.013131848|0.038137255|-0.044828537|-0.213698903|0.005449965|0.009519672|1|0.005597023|-0.081550274|-0.078828791|-0.143402172|-0.305378181|0.7669483559999999|0.010828071|0.8287956870000001|0.6922232890000001|1|0.931073539|-0.057956428|-0.076388478|-52.84635017|13.72808419|30.63947336|0.068926461|-36.55965924|9.49723261|15.22791009|67.73280290000001|-19.94201893|53.82294919|3090.601885|644.1264387|-1056.927003|2574.178324|0.317309976|7.332936064|14.04085897|0.914766316|7101.057047|219.5183688|29.21094233|0.0215181079999999|1548.179944|14.88645273|1.0|1.0|1.0|3.56|0.08|27.0|-9.46|5.36|4.98|1.47|0.0|6.0|34.0|5.0|-6.63|0.0|1.0|3.72|1.6e-06|7.98e-06|0.0036799999999999|3.5|3.4299999999999995e-10|1.58e-07|-0.07207|-1783.562578|-1783.5397829999995|707.08|1249.84|219.25|0.60449|0.0817|-0.15158|0.02279458|1.0733|26.0|7585.0|7585.0
12e_a40|0.0|0|0.0|1|0|0.604990524|1.6315143930000002|0.061944605|-0.262526337|0.04020202|0.174870826|-0.556620974|-0.013162335|0.130516751|2|-0.014780739|0.292184471|0.103406816|0.172778196|-0.520457262|0.788800541|-0.279310345|0.858770467|0.8096582170000001|1|0.7798787840000001|-0.132226452|-0.122830115|-66.68049019|8.195398107|206.0119599|0.220121216|-36.19867792|4.4490161310000005|0.0|78.14505956|-26.26807189|79.97685498|2391.0322170000004|423.3709264|-866.8463724999999|694.2415706|0.209181178|8.014314957|15.75963228|0.966435355|5478.52313|113.5576846|33.21629575|0.021118537|1096.13776|11.46456937|1.0|0.0|0.0|3.27|0.0|20.0|-6.04|4.34|4.84|2.93|0.0|2.0|24.0|4.0|-5.26|0.0|1.0|3.98|2.98e-07|2.27e-06|0.00086|4.72|9.14e-07|0.000346|-0.07296|-2248.276958|-2248.244231|552.91|918.38|286.76|0.70157|284.0|-0.12616|0.03272669|3.7268|1.17|5.9318|5.9318
14a_a3|0.0|0|0.0|0|0|0.6050202020000001|0.0|0.111575338|-0.1160619169999999|0.043464052|-0.143740653|-0.363198151|-0.00603969|-0.039177314|1|-0.004161699|-0.267665193|-0.050943323|-0.094863591|-0.582572884|0.7574238740000001|-0.287221775|0.822587422|0.8255789570000001|1|0.790894937|-0.091731577|-0.094609848|-46.53709886|6.904918591|256.5548327|0.209105063|-22.89086827|3.396421044|83.70773843|55.84414456|-18.09776067|52.02624107|2160.698862|389.0288018|-651.519384|1186.412113|0.239123122|5.308770254|10.24853699|0.930491715|4716.423352000001|117.6209094|23.78539971|0.0189212089999999|856.2743893999999|9.307045698|0.0|1.0|1.0|3.27|0.06|21.0|-6.89|4.28|3.71|1.04|0.0|2.0|23.0|4.0|-6.42|0.0|1.0|2.76|3.54e-05|0.000103|0.0327|2.58|1.28e-07|4.08e-05|-0.06736|-1327.513792|-1327.485188|528.91|822.33|383.1|0.69708|0.4524|-0.1321|0.02860456|4.6689|0.03|7.5229|7.5229
9_a3|0.0|0|0.0|0|0|0.605017128|0.0|0.187952252|-0.100592457|0.034166667|-0.126542538|-0.298197887|-0.004918099|0.065373003|1|-0.003863265|-0.216450234|0.083014843|0.141996379|-0.614170287|0.6729843740000001|0.042154567|0.7327715159999999|0.865283439|0|0.84649775|-0.095161413|-0.083555008|-39.28853824|3.469130065|223.4501605|0.15350225|-18.47392835|1.6312253680000002|72.50764604|43.50933802|-17.96047462|48.21513485|2017.0704920000005|398.0331029|-628.6166118|1383.145159|0.1131403219999999|5.004834198999999|8.532203772|0.704792493|4430.929894|53.19989715|20.25176593|0.008976383|708.8118076000001|4.220799781|1.0|1.0|1.0|3.1|0.0|21.0|-7.26|4.9|4.62|2.42|0.0|2.0|22.0|2.0|-5.21|0.0|1.0|3.7|2.96e-06|1.25e-05|0.00379|4.14|5.5e-08|1.67e-05|-0.03999|-1256.087705|-1256.0634710000002|512.44|857.36|213.09|0.6724600000000001|0.1127|-0.15834|0.0242342|2.6661|10965.0|4.96|4.96
4d_a46|0.0|0|0.0|1|1|1.134637067|2.146507937|-0.1397563859999999|-0.017469934|0.047736111|-0.131948546|-0.085744171|0.0116902869999999|-0.111025108|1|0.010756749|-0.206000242|-0.0814707009999999|-0.1271933999999999|-0.240143042|0.764741337|-0.103199079|0.8075680409999999|0.623144956|0|0.936057958|-0.056384895|-0.070772596|-38.85529917|4.750218646|8.241078584|0.063942042|-21.33218735|2.607946825|74.62074724|43.60839351|-13.51488667|35.70643728|2181.291783|513.9109507000001|-621.6847867|2233.65548|0.186572035|5.757075209|10.30138878|0.7893441379999999|4993.774007|102.4310631|16.6147308|0.0086574759999999|764.2776167999999|4.753094337|1.0|0.0|1.0|3.78|0.35|17.0|-7.41|4.81|5.11|2.84|0.0|2.0|25.0|3.0|-5.4|1.0|1.0|4.11|1.18e-05|7.8e-06|0.00275|4.3|3.88e-08|1.3699999999999998e-05|-0.0396399999999999|-1453.840712|-1453.817782|588.18|1009.78|280.09|0.69884|0.1313|-0.18639|0.02292966|3.7104|517.0|6.2865|6.2865
1_a1 (SKF-104365)|0.0|0|0.0|1|1|0.626769342|2.196347317|0.011230812|-0.01959813|0.0409444439999999|-0.091086986|-0.218014497|0.000663414|-0.10236005|1|0.002250781|-0.221214316|-0.123703409|-0.300426726|-0.505981356|0.7926983559999999|0.194988905|0.857919181|0.551667506|0|0.8131557509999999|-0.067997692|-0.081192283|-37.55389489|6.18316314|6.658828587|0.186844249|-17.369816|2.859900586|63.42504103|46.32985169|-13.65596178|37.63415922|1997.193006|376.1092109|-450.6467387|1551.362941|0.290255081|5.2735884010000005|9.042613965|0.71469847|4225.4765640000005|134.2517831|19.24066156|0.018973797|634.9418316000001|8.775956802|1.0|1.0|1.0|2.97|0.12|17.0|-6.0|3.93|4.28|2.52|0.0|2.0|21.0|3.0|-6.01|1.0|1.0|3.27|0.000159|9.65e-05|0.0287|2.96|9.93e-07|0.000295|-0.03482|-1279.084677|-1279.060907|491.18|809.96|318.72|0.70081|0.2178|-0.16142|0.02377006|6.9338|1.6|5.7959|5.7959
6g_a40|0.0|0|0.0|1|2|0.604893315|1.628664494|0.102683335|-0.261952754|0.039863946|-0.120745388|-1.09669629|-0.019683422|0.07194868|2|-0.018182514|-0.221674172|0.0312035079999999|0.05728593|-0.588058458|0.832499949|-0.340429901|0.8917390820000001|0.808096413|1|0.605346707|-0.164941808|-0.156296046|-101.5916383|11.53799852|328.78166810000005|0.3946532929999999|-66.03405036|7.499640603|47.36081569|114.7475987|-38.37906336|118.7493383|3142.74733|393.4722933000001|-1727.0578510000005|3198.69909|0.175795811|6.95079805|12.10032156|0.740853565|7822.892656|114.2663866|46.56499428|0.020240097|2095.424743|13.1559604|0.0|0.0|0.0|4.06|0.21|14.0|-2.87|3.43|2.48|0.59|1.0|5.0|31.0|7.0|-7.02|0.0|0.0|2.37|6.049999999999999e-08|1.93e-05|0.00917|3.06|0.0013599999999999|0.6459999999999999|-0.08622|-2522.023752|-2521.990118|669.8|1144.59|373.48|0.5794199999999999|0.1307|-0.11857|0.03363483|8.9454|47.0|7.3279|7.3279
40_a47|0.0|1|0.0|1|0|1.420389717|1.715145925|-0.246203395|-0.0934645509999999|0.041396825|-0.056839794|-0.179798097|0.002212256|-0.038143308|1|0.003634698|-0.130213023|-0.147591116|-0.338113214|-0.2636225|0.836942961|0.090270598|0.900790582|0.607650682|1|0.812233678|-0.060416547|-0.083237511|-44.90375373|11.04737121|54.11003524|0.1877663219999999|-24.22401965|5.959674083|0.0|60.97203959|-14.59371996|43.64000551|2313.85811|438.171933|-583.7487984|868.5333132000001|0.426343267|7.042383142|12.98034048|0.843174422|4862.524893|229.9974239|25.43981292|0.029785575|1017.592517|16.06828586|0.0|1.0|1.0|3.07|0.11|21.0|-7.08|2.96|4.04|1.52|0.0|3.0|25.0|5.0|-6.78|1.0|1.0|2.72|0.000546|0.000192|0.0643|2.19|8.339999999999999e-08|2.79e-05|-0.05086|-1123.174467|-1123.144637|571.5|947.27|308.6|0.68492|0.2612|-0.15231|0.02983032|6.5995|4.0|8.4|8.4
19l_a38|0.0|0|3.280796643|0|2|1.297043246|0.0|-0.086107169|-0.10490608|0.04391253|0.103904811|-0.426895387|-0.001197042|-0.02967593|1|0.000347207|0.217841852|-0.091460175|-0.191751024|-0.4224000739999999|0.839953955|-0.053823023|0.89459881|0.700181525|0|0.799611189|-0.079681862|-0.100870929|-65.35669452|14.19254029|133.9992534|0.200388811|-42.34617024|9.195687319|19.55998015|79.04689476|-24.20618316|65.82033039|2921.048554|518.0872716|-1307.13389|2934.313773|0.262589769|6.568874137999999|11.52660233|0.754730276|6705.993411|170.13821069999997|32.82593886|0.021129331|1772.6006989999998|13.69020024|1.0|0.0|1.0|4.94|0.12|17.0|-7.28|4.03|3.09|2.75|0.0|6.0|32.0|4.0|-6.39|0.0|1.0|3.22|1.15e-05|1.89e-05|0.00807|3.55|5.27e-08|2.25e-05|-0.0603299999999999|-1409.5865199999998|-1409.557954|660.04|1164.34|337.75|0.7044|0.0233|-0.13977|0.02856649|9026.0|14.0|7.8633|7.8633
