molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|BCUTs-1|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA3|PNSA5|PPSA3|TPSA_x|WNSA5|WPSA3|RPCS|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
17f_a50|0.0|0|1|0.0|0.0|7.934155233999999|1|1.349854916|5.82008293|0.022892513|0.03135101|2.187498662|-0.125733326|0.012475826|-0.028989535|10.94501702|-0.132773563|2|0.0129274519999999|-0.275290802|-0.247590736|-0.407467272|-0.204651539|0.758335704|0.7851209440000001|-0.132153434|0.8314734309999999|0.7241275009999999|1|-0.047333916|-46.03121141|10.09339793|54.44410182|-28.30463221|6.206439227000001|82.90209608|-1.422331714|55.9791334|39.19906437|0.472769049|2582.272632|560.4567739|1929.981543|-10.14694362|0.278877895|-537.7880119|-271.9363523|1212.822364|652.6793116|9.947921993|1.0|1.0|1.0|3.81|2.97|0.26|20.0|2.87|3.83|51.77|1.0|0.0|116.81|0.0|6.0|4.0|384.48|0.0|1.0|2.92|0.000266|7.57e-05|0.0291|0.0|0.0|4.15e-07|0.00016|4.0664|2.5|-1219.2481369999998|-1219.220465|653.63|1146.22|0.1708|304.9|564.52|0.6573899999999999|0.1708|-0.20148|0.0276719|-1219.02507|8.312999999999999|398.0|6.4001|6.4001
3d_a32|0.0|1|1|3.503398526|0.0|7.765993078999999|0|0.609420786|5.733341277|-0.034290847|0.041161616|2.230648962|-0.269655316|0.000655875|-0.113314811|10.31100276|-0.0602430179999999|3|0.002004382|-0.1131110759999999|-0.076494363|-0.1395294259999999|-0.539652902|0.8315372|0.8444218509999999|-0.069007775|0.90169022|0.77923808|1|-0.06869526|-50.45435743|7.807299836|58.01666174|-27.31750365|4.22710649|0.0|-1.118246623|59.15151032|45.000975700000005|0.427813496|2213.978384|483.4133562|1855.167124|-8.405385739|0.2794597139999999|-327.8100438|-238.8142619|840.275417|421.3548777|8.697152881000001|1.0|1.0|1.0|3.34|3.11|0.24|19.0|6.97|5.07|110.94|1.0|0.0|97.86|0.0|4.0|3.0|340.47|0.0|0.0|4.32|2.81e-07|7.36e-06|0.00251|0.0|0.0|5.13e-08|1.75e-05|3.5105|3.42|-1672.758552|-1672.733979|569.29|959.11|0.5031|353.18|465.41|0.7035100000000001|0.5031|-0.19671|0.02457348|-1672.638515|5.1728|8.0|8.0915|8.0915
A7701_a51|0.0|1|0|2.9690728930000003|0.0|6.605297921|0|1.390164251|4.59511985|-0.0162614089999999|0.031405229|2.087643036|-0.0927335619999999|0.008062393|0.058290286|10.93031118|-0.0299823629999999|1|0.00740235|0.119725261|0.036217274|0.061434294|-0.22798944|0.7078647990000001|0.7451039290000001|0.00552665|0.8092075540000001|0.688876851|1|-0.071384149|-36.09660744|3.420720075|62.31656919|-16.67652408|1.580362387|0.0|-1.09384371|41.87351682|36.39998243|0.420350923|1959.582581|399.6804233|1108.114062|-6.485314917999999|0.200953608|-233.4713371|-276.3170672|632.4445105000001|332.8814548|5.776909381|1.0|1.0|1.0|2.66|2.05|0.06|21.0|4.46|4.0|54.46|0.0|0.0|87.52|0.0|2.0|3.0|286.33|0.0|1.0|3.12|0.000111|6.790000000000001e-05|0.0195|0.0|0.0|2.62e-08|7.5e-06||||||||||||||||25.0|7.6021|7.6021
47a_a18|0.0|0|0|0.0|0.0|7.03438793|1|0.403918489|4.844187086|-0.18843247|0.033641026|0.0|-0.464122017|-0.005483379|-0.025401815|10.35082811|0.052572636|0|-0.000633273|0.066507683|-0.232940071|-0.358939392|-0.369841706|0.842412605|0.766261502|-0.008965701|0.7991211029999999|0.792293789|0|-0.082855697|-81.42570819|11.58086543|181.3725215|-66.76209701|9.49531639|110.0917322|-2.681370849|93.5899242|79.51543089|0.483193636|3612.105567|638.5417107999999|2250.179086|-24.3591435|0.2063806289999999|-1802.576619|-481.4854016|2770.212274|1225.939287|12.16421601|1.0|1.0|1.0|4.97|0.0|0.28|18.0|0.48|3.35|123.06|3.0|1.0|158.24|1.0|12.0|5.0|547.67|0.0|0.0|2.02|1.8100000000000002e-07|2.62e-06|0.00143|0.0|1.0|5.4e-09|2.95e-06|3.1947|8.82|-2098.807018|-2098.773074|874.47|1536.87|0.6094|388.09|813.01|0.69508|0.6094|-0.18291|0.0339441|-2098.359766|3.0133|1.0|9.0|9.0
21_a34|0.0|0|0|0.0|0.0|8.002694162000001|2|1.425532331|5.860786223|-0.091664226|0.036880342|0.0|-0.7020096440000001|-0.001643445|-0.004734657|10.94874873|-0.009996155|1|0.00130996|-0.201539853|-0.254686357|-0.407759867|-0.514364527|0.702772307|0.740092842|0.116926272|0.796991578|0.660871869|0|-0.09533089|-79.03896823|22.9240533|217.1470086|-53.03643341|15.38241267|77.34839362|-2.120218984|95.12565978|86.89263143|0.4688149339999999|3115.110331|453.8692584|2429.6035|-18.7187412|0.271739906|-954.6558014|-306.332473|1953.562249|659.7484451|16.08669155|0.0|1.0|1.0|3.43|3.52|0.12|23.0|3.64|3.23|86.55|1.0|1.0|122.59|0.0|4.0|6.0|438.43|0.0|0.0|3.03|3.14e-05|1.94e-05|0.0085|0.0|0.0|2.07e-08|9.06e-06|4.3011|7.78|-1483.3359380000002|-1483.305698|698.17|1182.6|0.2174|288.26|530.93|0.69292|0.0002|-0.20872|0.03023936|-1483.12009|7.9399|3.36|5.4737|5.4737
27a_a34|-3.727789|0|0|0.0|0.0|7.412764017000001|1|0.300206665|5.351858133|-0.456594848|0.0408037829999999|0.0|-0.7320090459999999|-0.012495918|-0.026428049|10.319282|-0.008138446|1|-0.005234221|-0.13716603|-0.158932197|-0.264978526|-0.53047808|0.8186389829999999|0.779284547|-0.07177581|0.832753533|0.749941528|0|-0.106669294|-86.36649751|18.62986903|279.75296960000003|-60.54917431|13.06088842|22.69787432|-2.340647376|100.7752505|93.41277507|0.436895447|3394.470264|421.319507|2252.433058|-21.30433911|0.235078289|-1150.434312|-371.4586403|2145.269808|718.5861133999999|14.40875302|1.0|1.0|1.0|3.66|2.58|0.13|23.0|2.01|3.97|129.74|1.0|0.0|122.61|0.0|6.0|7.0|463.51|0.0|0.0|2.44|1.09e-05|3.43e-05|0.0159|0.0|0.0|2.44e-08|1.13e-05|5.0012|7.38|-1861.741982|-1861.695683|737.7|1247.85|0.2896|247.91|598.18|0.69818|0.0203|-0.20615|0.04629882|-1861.534743|13.9023|0.24|6.6198|6.6198
12_a47|0.0|1|1|2.903215905|0.0|6.605297921|0|1.304330736|4.59511985|-0.078935336|0.036632997|1.555521837|-0.209845277|-0.0047488359999999|-0.018573056|10.95005729|0.0295267039999999|1|-0.004332024|0.003417588|-0.006318684|-0.015039637|-0.326846977|0.6505449670000001|0.8288334490000001|0.055943216|0.90246604|0.618808977|1|-0.084846808|-47.83891561|9.382250925|112.4599133|-24.91541818|4.886454935|0.0|-1.1940921|61.09751253|53.5720844|0.4792593739999999|2266.78114|408.3591283|702.3796319|-9.25429818|0.319276179|-323.9004363|-188.2488142|913.5950352|335.1175012|13.25859692|1.0|1.0|1.0|2.73|1.67|0.0|21.0|4.19|4.98|66.49|0.0|0.0|91.63|0.0|3.0|4.0|339.75|0.0|1.0|3.37|3.11e-05|2.77e-05|0.00943|0.0|0.0|7.69e-09|2.61e-06|4.2907|3.01|-1488.101254|-1488.064043|537.79|886.46|0.2306|288.96|400.09|0.68557|0.2241|-0.2256|0.03721125|-1488.024564|3.5884|6.0|8.2|8.2
4S4k_a46|0.0|0|0|0.0|0.173180233|7.825245291|1|1.134637098|5.587248657999999|-0.088084767|0.0510113959999999|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|-0.1032662209999999|1|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|0.78837943|0.7477594870000001|-0.003017362|0.787615341|0.784722915|0|-0.089589915|-45.61628327|4.1078333030000005|57.39060501|-24.18078772|2.177526049|0.0|-1.46291223|49.42345536|51.59865384|0.461984953|2105.538282|472.7005375|1729.18312|-8.564028983|0.132090036|-411.0733912|-390.0516264|893.4991504000001|519.5743695|3.807172093|1.0|1.0|1.0|3.8|3.03|0.33|17.0|4.26|4.77|50.94|1.0|0.0|100.96|0.0|2.0|3.0|333.43|0.0|1.0|3.79|1.5e-05|1.4800000000000002e-05|0.0049299999999999|0.0|0.0|2.48e-07|8.28e-05|5.2854|4.52|-1053.441953|-1053.415665|566.82|997.07|0.2623|234.58|487.43|0.67893|0.0654|-0.1947|0.02628818|-1053.255345|2.5693|197.0|6.7055|6.7055
8_a20 (IN-1130)|0.0|1|0|3.443195704|0.0|6.842683282|0|1.400923668|4.727387819|-0.124997065|0.0396875|1.622562232|-0.528090969|-0.006620594|-0.019554464|10.94899447|-0.0574882679999999|1|-0.004654742|0.293415753|-0.049177437|-0.083481481|-0.573278819|0.811128636|0.760688473|-0.1221465319999999|0.817914963|0.7741509329999999|1|-0.09623672|-64.75689362|10.46873389|180.4986934|-42.88223811|6.93243166|89.35267123|-1.858010535|77.31081766|74.19702161|0.4824986429999999|2849.395895|481.70475260000006|1829.419484|-15.66851008|0.251893628|-814.7625241000001|-328.593789|1644.660472|684.5377542|12.55392404|1.0|1.0|1.0|3.49|2.43|0.08|27.0|4.97|4.08|110.44|1.0|0.0|122.86|0.0|5.0|5.0|420.47|0.0|0.0|3.14|1.42e-05|2.82e-05|0.0119|0.0|0.0|2.34e-10|9.86e-08|4.9797|4.53|-1368.412748|-1368.372708|696.06|1192.01|0.3782|248.98|517.94|0.7007399999999999|0.1361|-0.20636|0.04004011|-1368.180121|5.4751|36.0|7.4437|7.4437
14h_a23|0.0|0|1|0.0|0.0|7.423568444|0|1.197963488|5.351858133|0.006191846|0.04255787|0.7290938920000001|-0.307907256|0.009895793|-0.024318144|10.31321773|-0.034313725|2|0.009266617|0.060820238|-0.0686282459999999|-0.131709531|-0.4460845129999999|0.708395022|0.79263722|0.143102066|0.860920386|0.669357479|1|-0.063825076|-54.6468131|14.81983413|51.620282|-36.84086528|9.990985411|86.83095818|-1.621174834|67.44368679|57.84834575|0.48032488|3010.418229|622.5428245|2371.16134|-15.35036053|0.246899416|-736.8173055999999|-341.2621515|1451.248725|646.2584547|12.79687369|0.0|1.0|1.0|3.47|3.2|0.04|26.0|3.4|3.89|128.81|1.0|1.0|125.0|0.0|5.0|5.0|436.49|0.0|0.0|3.23|2.09e-06|1.27e-05|0.00554|0.0|0.0|3.39e-08|1.4800000000000002e-05|4.0506|3.29|-1722.1762399999998|-1722.148272|699.86|1190.62|0.3424|306.09|569.53|0.69933|0.2727|-0.2374099999999999|0.02796857|-1721.99264|13.4823|5.0|8.3468|8.3468
13g_a6|0.0|1|0|3.457632039|0.0|6.842683282|0|1.424099171|4.727387819|0.004767264|0.043020833|1.648997541|-0.381325604|-0.002407131|0.073394284|10.95053423|-0.080022038|1|-0.000644109|0.061423911|-0.12414699|-0.215607882|-0.46487852|0.836982172|0.774238891|0.095969451|0.832753533|0.789769968|1|-0.074216821|-64.02222283|12.28038897|89.14285747|-44.57717132|8.550546653|0.0|-1.747038966|76.50577593|63.95581946|0.444443571|2929.039254|607.1336751|3916.754765|-15.68456028|0.264266646|-846.9662551000001|-328.2712049|1653.346592|744.1359788|12.48355309|1.0|1.0|1.0|3.61|2.34|0.12|27.0|5.41|4.79|103.17|2.0|0.0|128.63|0.0|6.0|5.0|431.49|0.0|0.0|3.47|2.77e-06|8.8e-06|0.0038|0.0|0.0|2.67e-11|1.15e-08|5.9869|3.83|-1386.611265|-1386.573241|739.55|1253.71|0.8442|207.09|592.49|0.7034100000000001|0.0105|-0.20806|0.03802398|-1386.364067|13.3225|119.0|6.9245|6.9245
12c_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|0.604984133|5.351858133|-0.030422458|0.042804233|0.0|-0.3657134279999999|0.00372838|0.019094532|10.31162888|-0.072247675|1|0.003603419|-0.172653074|-0.051371057|-0.090173435|-0.468696709|0.8264832879999999|0.824373792|-0.031986012|0.880943609|0.7463962120000001|0|-0.076777688|-62.99109515|10.36785909|101.8928318|-41.12547305|6.768942632999999|0.0|-1.833162702|72.5855533|60.4942895|0.452966315|2860.640481|550.9847369|2456.062146|-15.946612|0.193871231|-781.3839879|-399.7292126|1484.664552|652.8825454|9.594458155|1.0|1.0|0.0|4.62|0.0|0.14|17.0|4.47|3.27|81.65|2.0|0.0|132.29|0.0|5.0|4.0|432.93|0.0|0.0|3.11|1.19e-06|3.61e-06|0.00156|0.0|0.0|6.03e-08|2.61e-05|5.0582|4.45|-2035.373591|-2035.339256|695.96|1168.62|0.2155|245.12|541.39|0.68457|0.1568|-0.2038599999999999|0.03433522|-2035.202565|4.7893|0.01|7.9914|7.9914
5_a18 (BIBF0775)|0.0|0|0|0.0|0.0|7.03438793|2|1.251175715|4.844187086|-0.015946718|0.035478927|0.0|-0.391512249|0.002526619|0.0002403959999999|10.94702058|-0.022817602|0|0.0036739159999999|-0.054916741|-0.144352593|-0.216531385|-0.453086741|0.7140745620000001|0.7395978390000001|-0.001626287|0.774859029|0.7061155790000001|0|-0.068989967|-59.08151918|6.418873637000001|118.3671077|-44.61038661|4.846666751|50.25564119|-2.112667176|67.25977848|58.5107823|0.483962172|3115.979466|636.6978809999999|1645.395714|-16.96451322|0.184058942|-1204.480438|-477.1120625|1955.044427|1140.896548|8.178259299999999|0.0|1.0|1.0|4.42|0.0|0.32|18.0|4.09|3.69|76.5|3.0|1.0|155.95|0.0|8.0|3.0|494.63|0.0|1.0|3.2|8.590000000000001e-07|1.91e-06|0.000946|0.0|0.0|6.18e-10|3.06e-07|3.2027|8.45|-1572.313227|-1572.290174|817.02|1446.02|0.4825|378.13|691.68|0.69298|0.4825|-0.18092|0.02305362|-1571.914419|2.8009|34.0|7.4685|7.4685
12r_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|0.604984545|5.351858133|-0.093024002|0.043383838|0.0|-0.400352091|-0.002544958|-0.0682882559999999|10.31162892|-0.0646674999999999|1|-0.001131023|-0.247439715|-0.0546637159999999|-0.145315868|-0.44083509|0.609043558|0.83236194|-0.007140234|0.889479916|0.591758164|0|-0.090229387|-71.0931422|12.36992712|180.5098625|-45.9515743|7.995393191000001|0.0|-1.979828309|82.06195604|70.6903535|0.464481911|2976.944611|465.8474777|2433.580273|-16.88017015|0.209934663|-827.1283373|-374.9717191|1619.709789|616.2856203|10.96881384|1.0|1.0|0.0|4.66|0.0|0.14|17.0|4.67|3.74|81.65|2.0|0.0|127.19|0.0|5.0|6.0|434.46|0.0|0.0|3.21|3.24e-06|6.71e-06|0.00291|0.0|0.0|6.900000000000002e-08|3e-05|5067.0|4.32|-1774.236548|-1774.2026670000002|679.64|1141.54|0.1908|244.69|516.03|0.68476|0.1522|-0.20138|0.03388131|-1774.070699|6.5511|29.0|7.5317|7.5317
9n_a24|0.0|1|0|2.961528903|0.0|6.605297921|0|1.388847168|4.59511985|0.001099755|0.024179894|0.0|-0.182811885|0.008307337|-0.036651001|10.94875265|-0.03088354|1|0.008809179|-0.22754075|-0.12451554|-0.200646773|-0.225226606|0.786587307|0.7584388259999999|0.048359202|0.804201677|0.755793189|0|-0.052106597|-52.53031811|11.90027964|64.50319929|-35.50139138|8.042526681|24.72120326|-1.399094961|67.36550766|47.11530904|0.4331595789999999|2542.730334|611.3234977000001|1361.307012|-12.28894317|0.347873491|-639.0250449|-205.6223122|1449.942171|631.9206508|14.83518955|1.0|1.0|1.0|3.17|2.6|0.17|23.0|4.41|4.14|66.93|1.0|0.0|114.29|0.0|7.0|5.0|385.46|0.0|1.0|3.13|7.2e-05|5.14e-05|0.0198|0.0|0.0|2.31e-09|8.909999999999999e-07|4.9139|2.59|-1239.1274939999998|-1239.095611|686.19|1155.03|0.2522|252.31|587.05|0.63085|0.0334|-0.20399|0.03188309|-1238.917278|4.8123|19.0|7.7212|7.7212
12p_a36|0.0|1|0|3.392386149|0.0|7.412764017000001|2|1.297044387|5.351858133|-0.084341564|0.042804233|0.0|-0.432950771|-0.002526241|-0.084846674|10.96052769|-0.0433009009999999|1|-0.000673716|0.2461794139999999|-0.101303149|-0.217394466|-0.440709431|0.724208473|0.828371596|-0.035871448|0.8839272779999999|0.698414933|0|-0.082569108|-68.22905781|12.71795723|158.3666517|-42.95260501|8.006403882999999|0.0|-1.950840419|80.40682298|64.698131|0.475504684|2774.926334|471.1687161|2308.958924|-15.4629378|0.240873847|-773.1468902|-326.2581567|1617.811526|595.8790650000001|12.17776516|1.0|1.0|0.0|4.72|0.0|0.14|17.0|3.13|2.44|69.2|1.0|0.0|123.71|0.0|5.0|5.0|399.42|0.0|1.0|2.15|0.000129|6.96e-05|0.0278|0.0|0.0|1.4e-07|5.58e-05|5.3413|3.41|-1332.182868|-1332.148901|660.71|1113.05|0.3015|232.12|506.89|0.66559|0.1841|-0.21131|0.03396697|-1332.006106|6.7199|9.0|8.0458|8.0458
9r_a24|0.0|1|0|2.950959457|0.0|6.605297921|0|1.353642494|4.59511985|0.013567512|0.024179894|0.0|-0.264490176|0.007861194|0.064425793|10.96129392|-0.043274854|1|0.008722018|-0.29065818|-0.179075526|-0.2920573039999999|-0.3018627239999999|0.786430472|0.7958149290000001|-0.120617935|0.841805128|0.7526889940000001|0|-0.0618978309999999|-54.99020696|10.4302588|106.1180928|-36.86695997|6.992734796000001|89.36724924|-1.394383716|70.79264457|51.92828155|0.473403843|2644.462265|564.3096436000001|958.7578093|-11.60626518|0.384785172|-626.7383196000001|-154.486433|1519.52371|670.2247423|15.80243761|1.0|1.0|1.0|3.53|3.04|0.22|23.0|4.23|3.93|79.82|2.0|0.0|116.9|0.0|8.0|6.0|400.48|0.0|0.0|2.98|9.58e-05|8.77e-05|0.0351|0.0|0.0|2.21e-09|8.84e-07|4.4722|1.82|-1294.486221|-1294.451958|713.25|1199.71|0.3398|277.23|616.11|0.6204|0.0029|-0.21074|0.03426339|-1294.263358|3.0322|11.0|7.9586|7.9586
12t_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|0.60498454|5.351858133|-0.097216874|0.044197531|0.0|-0.411045472|-0.002544958|-0.0682882559999999|10.31162892|-0.04950715|1|-0.001131023|-0.158448053|-0.0546637159999999|-0.145315868|-0.464720444|0.609043558|0.83236194|-0.003937967|0.889479916|0.591758164|0|-0.090535776|-65.79920855|12.26965165|197.4742794|-42.80050261|7.981057356|0.0|-1.82081145|78.8278828|71.1605835|0.445760296|2976.648597|452.99711|2479.787504|-15.72263361|0.254294117|-770.409047|-319.6492937|1588.274656|616.2856203|13.02867425|1.0|1.0|0.0|4.63|0.0|0.14|17.0|4.67|3.74|81.65|2.0|0.0|127.19|0.0|5.0|6.0|434.46|0.0|0.0|3.21|3.24e-06|6.71e-06|0.00291|0.0|0.0|6.900000000000002e-08|3e-05|5.0693|4.32|-1774.2421780000002|-1774.208418|677.85|1139.2|0.2094|244.58|527.87|0.6842600000000001|0.1561|-0.20571|0.0337599|-1774.077985|3.2145|9.0|8.0496|8.0496
16c_a32|0.0|1|1|3.329674745|0.0|7.765993078999999|0|0.6094207629999999|5.733341277|-0.087497559|0.03995614|2.077479142|-0.770338913|-0.0064007569999999|-0.031087095|10.31100271|-0.036931818|3|-0.00369116|-0.057356214|-0.1260956869999999|-0.229450999|-0.697601261|0.809370315|0.8607827790000001|0.0482801729999999|0.915639476|0.764217655|1|-0.088841599|-71.59058881|15.38819548|135.41296|-42.71426897|9.181311842|37.0285246|-1.679836163|86.97970500000001|68.39521789|0.463897164|2649.168528|461.2334662|3143.196853|-13.59090376|0.3153632939999999|-597.9997655000001|-220.3256617|1463.941729|513.9156315|15.38911619|1.0|1.0|1.0|3.5|3.08|0.22|19.0|5.64|4.21|149.27|1.0|0.0|107.14|1.0|7.0|5.0|399.49|1.0|0.0|3.41|9.17e-07|3.89e-05|0.0155|0.0|0.0|1.0300000000000001e-07|4.13e-05|3.6264|4.12|-1916.6792|-1916.651132|639.66|1069.28|0.2955|341.89|508.43|0.70198|0.2955|-0.20047|0.02806787|-1916.536967|5.3459|5.0|8.3468|8.3468
14d_a23|0.0|0|1|0.0|0.0|7.423568444|0|1.197963465|5.351858133|-0.026530366|0.043538647|0.758207139|-0.288522152|0.01269616|-0.019307114|10.313217800000002|-0.054430189|2|0.01180744|0.059486662|-0.074441567|-0.136106024|-0.4483522929999999|0.725800261|0.772008792|0.006563565|0.829764975|0.6906097959999999|1|-0.053736319|-51.58357156|12.25371621|51.59888942|-33.99063559|8.074501042|83.40396369|-1.6439281280000002|61.49227899|47.66288948|0.454495683|2878.955374|607.3441532|2261.37838|-14.27606695|0.209653392|-713.8033475|-382.6437544|1370.607518|666.0036144999999|9.908707432|0.0|1.0|1.0|3.52|3.62|0.09|26.0|3.88|4.33|105.02|2.0|1.0|125.25|0.0|5.0|4.0|425.51|0.0|0.0|3.8|1.43e-06|5.61e-06|0.0023899999999999|0.0|0.0|1.65e-08|7.03e-06|3688.0|3.79|-1669.24571|-1669.224874|696.21|1186.17|0.3807|336.18|554.84|8.1555|336.18|-0.22152|0.02083626|-1669.045136|8.1555|4.0|8.4001|8.4001
12as_a36|0.0|1|0|3.447017327|0.0|7.412764017000001|2|1.297043209|5.351858133|-0.073735973|0.041728395|0.0|-0.452697599|0.000584134|-0.114290948|10.95347588|-0.025398105|1|0.0018565629999999|0.162571317|-0.098698552|-0.166354116|-0.4358775279999999|0.8058720979999999|0.817372883|-0.0389138329999999|0.869455765|0.770400825|0|-0.082748367|-73.78005999|12.95780416|154.6869148|-49.71556877|8.731418812000001|0.0|-2.080363362|85.53474971|68.71652969|0.454761514|2904.092809|519.1478419|2365.632846|-17.17446921|0.231874606|-944.5958066|-361.3444194|1824.98997|716.9974499|11.75468972|1.0|1.0|0.0|4.86|0.0|0.17|17.0|3.16|2.09|86.27|1.0|0.0|133.95|0.0|6.0|5.0|423.47|0.0|0.0|1.84|0.000154|0.000112|0.0476|0.0|0.0|1.29e-07|5.4600000000000006e-05|4.5202|4.84|-1385.601917|-1385.5651710000002|712.04|1207.35|0.5902|274.29|568.52|0.68211|0.2402|-0.21419|0.03674596|-1385.384524|6.8556|59.0|7.2291|7.2291
8b_a12|0.0|0|0|0.0|0.0|0.0|1|1.283836078|0.0|-0.1676879319999999|0.03977208|0.0|-0.618894925|-0.010117477|-0.036536396|10.95438057|-0.1090955359999999|0|-0.007926474|0.047425677|0.003898807|0.006468729|-0.659952678|0.89481633|0.7407532059999999|-0.010950243|0.792160599|0.856390139|0|-0.1053827859999999|-67.44287685|6.513753986|149.9096134|-39.02494133|3.769098814|76.80174559999999|-2.097985204|72.85978933|67.49212879999999|0.480938153|2388.888334|428.7273481000001|1437.536303|-15.27062922|0.111063646|-702.4489440000001|-450.1059006|1365.645333|510.3677388|5.416912474|0.0|1.0|1.0|4.11|2.57|0.1|18.0|3.11|1.9|80.37|1.0|0.0|110.58|0.0|4.0|4.0|355.39|0.0|0.0|2.51|7.890000000000001e-05|9.74e-05|0.0346|0.0|0.0|3.56e-08|1.26e-05|4.2263|5.11|-1159.405202|-1159.365835|611.93|1020.47|0.3179|293.37|460.08|0.57773|127.0|-0.21184|0.03936706|-1159.2425119999998|6.1286|263.0|6.58|6.58
1_a6 (SB-431542)|0.0|1|0|3.3674017380000003|0.0|7.423568444|1|1.430935835|5.351858133|-0.175408303|0.035620155|0.0|-0.766207981|-0.011639964|-0.029658865|10.94959842|-0.0492229479999999|1|-0.008385698|0.164429684|-0.020716495|-0.033765606|-0.567791164|0.838928085|0.7462411859999999|-0.08530265|0.805877431|0.795744863|0|-0.126408788|-72.69619778|19.58668728|240.8019609|-43.12110169|11.61820782|105.3125675|-2.083447046|87.15852628|94.56841061|0.472445176|2678.823231|352.3666367|1890.228713|-16.29019397|0.2468003389999999|-733.0587287000001|-300.3801761|1640.78056|513.4628663999999|14.4623285|1.0|1.0|1.0|3.25|2.35|0.05|23.0|4.04|3.63|103.12|1.0|0.0|106.85|0.0|4.0|5.0|384.39|0.0|0.0|2.85|3.03e-05|5.660000000000001e-05|0.0218|0.0|0.0|2.03e-08|7.81e-06|3.8208|4.57|-1292.588032|-1292.553086|619.92|1049.69|0.5765|324.5|464.07|0.69868|0.3346|-193.0|0.03494577|-1292.41452|8.8611|1542.0|5.8119|5.8119
12c_a31|0.0|1|0|3.387641566|0.0|7.765993078999999|1|0.6101358029999999|5.733341277|-0.055520387|0.040982906|0.0|-0.690412101|-0.003618466|-0.094991098|10.311698300000002|-0.056866055|2|-0.000813398|-0.048694677|-0.138799714|-0.223856622|-0.54466023|0.8083148840000001|0.842823186|0.066071056|0.8856644770000001|0.770283733|0|-0.104643824|-82.33748068|19.38414321|212.313715|-52.25551342|12.30215386|553.8695417|-1.816314565|97.28775086|85.79638585|0.448512808|2592.4503010000003|422.3366652|1894.297124|-14.63154376|0.3182913|-731.5771879|-230.6429907|1690.934456|583.9691392000001|14.95027019|1.0|1.0|1.0|3.69|3.1|0.35|16.0|5.64|3.7|117.37|2.0|0.0|108.16|0.0|8.0|5.0|398.48|0.0|0.0|3.32|5.85e-06|6.94e-05|0.0277|0.0|0.0|5.79e-08|2.31e-05|3.8328|4.6|-1618.1530810000002|-1618.112841|679.71|1138.89|0.2625|323.48|578.69|0.7007399999999999|0.2625|-0.19288|0.04023903|-1617.951882|2.2908|0.38|6.4202|6.4202
4q_a46|0.0|0|0|0.0|0.09591943|7.832410927000001|1|1.131262631|5.587248657999999|0.004704245|0.0462962959999999|0.0|-0.066250447|0.012173202|-0.155661124|10.96363644|-0.081623022|1|0.012222698|-0.019471024|-0.1214838219999999|-0.187559576|-0.125840557|0.716317772|0.807871283|-0.15266708|0.848935944|0.703627625|0|-0.052170875|-39.09149156|8.099124333999999|48.25357162|-21.81959712|4.520667361|72.14599138|-1.050531344|49.37907349|37.21920695|0.487775649|2234.596293|509.9138517|1491.412605|-6.545879136|0.38044274|-327.2939568|-133.46593529999998|946.4377411|554.3688216|10.28758193|1.0|1.0|1.0|3.95|3.16|0.38|17.0|4.09|4.09|52.83|0.0|0.0|102.63|0.0|4.0|4.0|348.44|0.0|1.0|3.15|0.000389|0.000129|0.0449|0.0|0.0|1.14e-07|3.97e-05|4.5296|2.57|-1108.751283|-1108.729426|606.7333|1043.05|0.1432|273.72|510.13|0.69002|0.1432|-0.2207199999999999|0.02185677|-1108.566571|3.2968|743.0|6129.0|6129.0
