molecula|n9FaHRing|n9FaRing|SaaNH|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|WPSA3|FNSA2|WNSA3|GRAVp|TASA|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
7g_a8|0|0|3.095238804|7.535296702|1|1.39137419|1.336155045|-0.092384028|5.4161004020000005|0|0.0448526079999999|0.0|-0.481134236|-0.027838247|10.9431888|-0.027717137|1|1|0.0002620309999999|-0.065174707|0.021974492|0.046246982|-0.418049442|0.627990269|0.7363841520000001|0.098510683|-0.044866536|0|-0.107714754|-0.1122315669999999|0.306360885|0.031841955|-64.55562181|144.290464|180.1699331|11.43714084|-2.020168201|-38.68948451|2802.2242920000003|419.1502102|-1210.7274960000002|-16.4912131|7.588498875|14.3346384|0.8889952590000001|6293.364606|115.825531|-725.6133762000001|34.10836993|0.018613449|1500.768277|509.2753308|0.0|1.0|1.0|0.0|1.0|3.29|3.32|23.0|4.94|4.66|80.04|0.0|108.0|0.0|3.0|-5.78|30.0|5.0|399.37|0.0|0.0|1.0|-5.44|1.67e-06|0.000667|3.59e-06|4.38|0.0|0.0|1.23e-08|4.92e-06|-0.06621|-1374.493069|-1374.4533210000002|1053.9|327.36|0.5165|327.36|507.78|0.62073|-1374.291597|0.5165|10.1546|-0.22129|0.03974865|-1374.3479960000002|4.6772|4.6772
17e_a50|1|1|0.0|7.934155233999999|2|1.320916122|4.3906140030000005|-0.153175103|5.82008293|2|0.031870748|2.2384546640000003|-0.141076059|-0.086639125|10.94500663|-0.114420412|2|2|0.012372059|-0.017965698|-0.1949741189999999|-0.310566368|-0.229030473|0.7596299459999999|0.7409645029999999|-0.1710526319999999|-0.202197068|1|-0.046347299|-0.073011385|0.4239465089999999|0.012865274|-32.24487658|10.68364489|48.62532158|6.227183052000001|-1.67926185|-22.43349867|2883.936138|647.0975667|-1168.300905|-12.90180444|8.52101688|16.70124474|0.960006062|6301.28046|136.5904997|-812.8136797000001|23.07468625|0.010255676|1453.705234|904.3172644|1.0|1.0|1.0|1.0|0.0|4.18|4.23|20.0|4.23|4.68|51.77|0.0|138.0|0.0|6.0|-4.87|33.0|4.0|438.57|0.0|1.0|0.0|-5.18|1.34e-05|0.00589|6.58e-06|4.08|0.0|0.0|4.63e-08|2.03e-05|-0.03156|-1375.295877|-1375.268259|1312.91|307.67|0.1809|292.6|602.89|0.6322800000000001|-1374.927998|0.1785|6.7175|-0.19805|0.02761851|-1374.992422|6.8097|6.8097
4d_a46|0|0|0.0|7.825245291|1|1.134637067|2.146507937|-0.1397563859999999|5.587248657999999|2|0.047736111|0.0|-0.085744171|-0.111025108|10.96333164|-0.076521434|1|1|0.010756749|-0.206000242|-0.0814707009999999|-0.1271933999999999|-0.240143042|0.6535171|0.764741337|-0.213089038|-0.103199079|0|-0.056384895|-0.070772596|0.290035518|0.008652238|-30.95621863|8.241078584|35.10521457|2.607946825|-1.132361533|-16.99546444|2181.291783|513.9109507000001|-621.6847867|-7.419891252999999|5.757075209|10.30138878|0.7893441379999999|4993.774007|102.4310631|-341.3149976|16.6147308|0.0086574759999999|764.2776167999999|509.0572545|0.0|1.0|1.0|1.0|0.0|3.78|3.5|17.0|4.81|5.11|43.6|1.0|101.75|0.0|2.0|-4.93|25.0|3.0|352.86|0.0|1.0|1.0|-5.11|1.18e-05|0.00416|7.8e-06|4.3|0.0|0.0|3.88e-08|1.3699999999999998e-05|-0.0396399999999999|-1453.840712|-1453.817782|1009.78|280.09|0.1313|280.09|503.76|0.69884|-1453.635434|0.1313|3.5318|-0.22603|0.02292966|-1453.688943|6.2865|6.2865
3d_a12|0|0|0.0|0.0|1|1.28383852|0.0|0.092417272|0.0|3|0.038787879|0.0|-0.360215148|-0.002185753|10.95472859|-0.058191686|0|0|-0.000643935|-0.282667477|-0.1394967999999999|-0.237203828|-0.532019854|0.91670178|0.7697403429999999|-0.097468573|-0.108208213|0|-0.066850425|-0.0958414059999999|0.2443206489999999|0.011128076|-34.34601551|74.39425719|74.63869204|2.9374091630000003|-1.437621096|-17.64609244|2148.979792|439.1353855|-738.6124526000001|-9.255608086|5.786006004|10.96674758|0.89539167|4509.417998|115.96727140000002|-379.4799315|23.26659057|0.01611886|953.9302134|410.9162081|1.0|1.0|0.0|1.0|1.0|3.98|2.71|18.0|3.37|2.19|50.17|0.0|100.28|0.0|3.0|-3.52|24.0|4.0|313.36|0.0|1.0|1.0|-3.91|0.000302|0.0945|0.000123|2.81|0.0|0.0|3.08e-08|9.64e-06|-0.06842|-1006.727999|-1006.704001|918.3|328.71|0.3336|294.4|411.35|0.53114|-1006.556654|0.1583|2.2068|-0.22229|0.02399772|-1006.606666|7.6021|7.6021
12h_a40|0|0|0.0|7.515889085|0|0.60499064|1.760542171|0.104392974|5.4161004020000005|0|0.041915709|0.803557099|-0.289603712|0.189869851|10.31197256|-0.21893421|2|2|-0.002126898|0.367928263|0.127299624|0.224167029|-0.556229094|0.809398262|0.7769829840000001|0.116873629|-0.335801908|1|-0.0954337969999999|-0.091448888|0.006997021|0.0117142839999999|-50.45378559|208.6717565|84.86252967|3.274152035|-1.280284432|-26.67382585|2270.834041|443.8158546|-676.8587047999999|-10.84365353|7.989299324|15.84593062|0.983394285|5087.343024|82.46928995|-357.8405665|24.30173133|0.012453938|801.957134|350.9435025|0.0|1.0|1.0|1.0|1.0|3.19|3.0|20.0|4.59|5.02|84.45|1.0|96.16|0.0|2.0|-6.25|23.0|2.0|361.25|0.0|0.0|1.0|-5.58|5.58e-07|0.0002009999999999|2.61e-06|4.75|0.0|0.0|1.44e-07|5.2e-05|-0.07512|-2153.207198|-2153.186757|910.77|469.0|0.3985|298.7|435.95|0.6503899999999999|-2153.072091|0.3693|2.5573|-0.18432|0.02044063|-2153.123274|6.0846|6.0846
10_a3|0|0|0.0|6.823286122000001|0|0.605017375|0.0|0.190318474|4.727387819|3|0.034166667|1.684975382|-0.381954986|0.018484177|10.31162304|0.043342516|1|1|-0.005959152|0.033279122|-0.0495219879999999|-0.0947326669999999|-0.616256033|0.8947911009999999|0.743072638|-0.140523767|0.078405316|1|-0.1007256719999999|-0.0989320009999999|0.518341632|0.014615264|-46.64544572|248.0820067|116.9745968|3.134330682|-1.187184014|-21.60122201|2098.79955|346.1193167|-549.7776912|-7.715112198|5.031169383|8.559361451000001|0.701266803|4600.496436|135.8581743|-254.5987025|23.57661855|0.023470578|778.0284121000001|311.6695405|1.0|0.0|1.0|1.0|1.0|3.02|1.78|21.0|3.79|3.41|105.82|0.0|88.28|0.0|2.0|-4.3|22.0|4.0|305.36|0.0|0.0|1.0|-3.84|5.07e-05|0.0155|0.000145|2.43|0.0|0.0|3.06e-07|9.35e-05|-0.06238|-1288.190838|-1288.150029|830.63|362.35|0.2124|230.67|323.26|0.41894|-1288.050987|0.0463|6.7458|-0.21249|0.04080931|-1288.097561|5.1|5.1
8b_a50|1|1|3.1324050960000003|7.860570786|1|1.398299046|2.021915391|-0.115740384|5.777652323|1|0.035718954|1.98971238|-0.1812055289999999|-0.009441452|10.945024|-0.0180233089999999|2|2|0.007057361|-0.170496134|-0.065440141|-0.116174481|-0.332085641|0.753629415|0.809463375|-0.027207307|-0.031953774|1|-0.072629787|-0.078068703|0.267094693|0.021513107|-34.79187329|131.417573|74.08248511|4.93661461|-1.092961836|-16.66636363|2143.807599|404.9478761|-523.561903|-6.966723542|5.292277178|9.26652151|0.75095166|4446.001554|157.2609748|-250.8020475|21.65129387|0.024280552|779.4465792000001|339.5806858|1.0|0.0|1.0|1.0|1.0|3.21|1.69|20.0|3.14|3.41|59.39|0.0|89.78|0.0|2.0|-3.44|23.0|3.0|299.33|0.0|1.0|1.0|-3.81|0.000359|108.0|0.000154|2.55|0.0|0.0|1.16e-06|0.000347|-0.02903|-967.3527447|-967.3160428|857.53|296.58|0.1717|273.96|353.17|0.5533|-967.212701|121.0|3.8213|-0.20144|0.036701907|-967.258772|7.1675|7.1675
19b_a38|0|0|3.26554965|7.412764017000001|2|1.297044256|0.0|-0.122009545|5.351858133|2|0.044392765|0.0|-0.467227005|-0.1381849369999999|10.96052467|-0.0697981979999999|1|1|-0.004358975|0.035216067|-0.098027247|-0.250781298|-0.443325632|0.653741315|0.8295290000000001|0.019437461|-0.114123934|0|-0.086013549|-0.11557289|0.336505882|0.0224393089999999|-53.38447032|120.3048789|168.00390359999997|8.643817972|-2.0803120280000003|-33.13317155|2897.652112|452.6479704|-1291.149559|-16.02708787|7.159317935|13.74014387|0.91919733|6518.872269|149.181772|-801.3543933999999|33.99385836|0.020570275|1699.692918|593.6088758|0.0|1.0|1.0|0.0|3.0|4.82|2.37|17.0|3.55|3.11|81.23|0.0|125.65|0.0|5.0|-4.25|31.0|5.0|419.43|0.0|0.0|1.0|-4.33|5.68e-05|0.0238|4.67e-05|2.88|0.0|0.0|7.599999999999999e-08|3.19e-05|-0.05031|-1431.414099|-1431.38073|1111.29|330.55|0.4634|231.18|485.64|0.38952|-1431.18309|0.1945|5.5253|-0.20445|0.03336932|-1431.2418630000002|7.9172|7.9172
30_a47|1|1|0.0|6.842683282|0|1.304327883|1.435022468|-0.069449687|4.727387819|2|0.038387534|1.192095911|-0.415191425|-0.008774855|10.95005723|0.0467853809999999|1|1|-0.008325552|0.029343834|-0.035472095|-0.079370393|-0.4370608039999999|0.6850994429999999|0.8485444809999999|-0.1340278869999999|0.074217097|1|-0.108232368|-0.107296835|0.384732322|0.022747897|-64.94243028|350.5257774|192.6285289|8.190002019|-1.609452527|-38.96726396|2626.927627|407.3992771|-965.7162688|-13.79658605|6.886726437999999|12.94704346|0.879999675|5852.817155|192.3403721|-579.456614|33.84108731|0.028122734|1421.325667|457.1122177|1.0|1.0|1.0|1.0|2.0|3.03|2.12|21.0|2.71|3.93|98.72|0.0|104.25|0.0|5.0|-4.22|28.0|5.0|396.81|0.0|0.0|1.0|-4.1|6.05e-05|24.0|7.94e-05|2.5|0.0|0.0|5.74e-08|2.28e-05|-0.0564299999999999|-1696.12008|-1696.078047|1032.35|333.66|0.3566|333.66|478.04|0.6944899999999999|-1695.931037|0.3566|2.7493|-0.20813|0.0420327|-1695.9887|7.9|7.9
13k_a6|0|0|3.423411754|7.412764017000001|1|1.42421381|0.0|0.031525207|5.351858133|1|0.04162037|0.0|-0.8554679409999999|0.0809333929999999|10.95129637|-0.072504783|1|1|-0.006280295|0.08217847|-0.045794891|-0.073210645|-0.5627624379999999|0.8694295409999999|0.7908110340000001|0.1373649019999999|-0.123105035|0|-0.11937574|-0.127178105|0.212093198|0.0296987679999999|-82.8774254|183.1261118|249.215618|14.31458589|-2.543562101|-57.53822059|2966.890288|445.0412356000001|-1765.8854210000002|-21.89246528|8.370126134|14.58291125|0.7422570490000001|6492.211639|140.8427117|-1225.9780560000002|39.55891914|0.017981419|2215.299472|741.5222707|1.0|1.0|1.0|1.0|3.0|3.68|2.8|23.0|4.55|3.8|115.15|0.0|124.98|0.0|7.0|-5.49|33.0|5.0|441.48|0.0|0.0|1.0|-4.77|3.26e-06|0.00144|1.7100000000000002e-05|3.39|0.0|0.0|1.29e-09|5.7e-07|-0.04851|-1465.862962|-1465.83213|1246.69|349.49|0.3971|242.53|577.68|0.4547|-1465.557346|0.0137|8.1639|-0.1944|0.0308324|-1465.621288|7.3372|7.3372
13j_a6|0|0|3.409065702|7.412764017000001|1|1.430640326|0.0|0.0353600779999999|5.351858133|1|0.041728395|0.0|-0.855284356|-0.0951246069999999|10.95129557|-0.047513534|1|1|-0.007703306|0.121750719|-0.045418125|-0.073507141|-0.562698347|0.8744720490000001|0.783333463|-0.063948098|-0.079161042|0|-0.120219472|-0.129511589|0.205764388|0.03111288|-80.33128667|180.6709018|251.937353|13.89184843|-2.460720196|-53.67779048|2907.3053210000003|416.2679342|-1644.266245|-20.73032827|8.741405506|15.43329684|0.765539515|6276.316063|144.22085800000002|-1098.707398|39.56287079|0.0199201689999999|2096.832152|673.8038326000001|1.0|1.0|1.0|1.0|3.0|3.56|2.26|23.0|4.16|3.54|115.15|0.0|120.17|0.0|6.0|-5.03|32.0|5.0|427.46|0.0|0.0|1.0|-4.48|9.32e-06|0.00398|3.28e-05|2.95|0.0|0.0|3.18e-09|1.36e-06|-0.0488899999999999|-1426.5532050000002|-1426.520775|1196.6|348.28|0.2857|339.64|555.0|0.69993|-1426.272674|0.0259|8.3187|-0.19491|0.03242949|-1426.335207|6.5817|6.5817
16a_a10|0|0|0.0|7.535296702|1|1.325756911|2.041062372|-0.187414728|5.4161004020000005|2|0.0334858389999999|2.009832665|-0.152205915|0.014886502|10.92947902|-0.0048530629999999|1|1|0.011558506|-0.133979603|-0.162508526|-0.254024476|-0.1948324069999999|0.748039584|0.772481675|-0.068377262|-0.008879187|1|-0.052574986|-0.076950669|0.3637074329999999|0.013872737|-36.408063|77.68598956|58.06685151|6.652715932|-1.615964058|-25.21250404|2862.681038|634.4309626|-1119.0515779999998|-12.4990447|8.531706024|15.88633689|0.862035195|6366.0631060000005|189.0108247|-774.9407716|24.82496066|0.014796066|1539.147561|879.8636987|1.0|1.0|1.0|1.0|0.0|4.11|4.46|21.0|4.73|5.19|56.07|0.0|133.66|0.0|9.0|-5.22|33.0|5.0|439.55|0.0|1.0|1.0|-5.17|6e-06|0.00264|6.76e-06|4.33|0.0|0.0|3.18e-09|1.4e-06|-0.04647|-1395.158387|-1395.13019|1310.44|320.22|0.3843|221.33|629.65|332.0|-1394.797092|0.0841|3.8323|-0.20697|0.02819643|-1394.861824|7.3279|7.3279
14k_a23|1|1|0.0|7.423568444|0|1.1979621459999998|3.358995671|0.070940371|5.351858133|2|0.046283951|0.74561778|-0.299174093|-0.055500851|10.31321813|-0.055708465|2|2|0.009263715|0.082632648|-0.071484865|-0.13187015|-0.463402169|0.722187957|0.800643488|0.140087361|-0.091426449|1|-0.0562483359999999|-0.079899943|0.226547411|0.018829201|-37.43135588|38.76597615|51.64167457|8.338417622|-1.597998852|-24.9092952|2955.4566170000003|613.8243395|-1063.413926|-15.05671972|8.21201115|15.99703938|0.948005074|6715.186162999999|144.0318708|-707.6658267999999|28.87559227|0.016348271|1357.152837|633.3278634|0.0|1.0|0.0|1.0|1.0|3.39|3.56|26.0|4.0|4.67|105.02|1.0|125.29|0.0|5.0|-6.13|31.0|4.0|445.93|0.0|0.0|0.0|-5.55|7.49e-07|0.000334|2.83e-06|4.21|0.0|0.0|1.02e-08|4.55e-06|-0.07933|-2089.524497|-2089.501786|1179.17|340.42|0.4694|340.42|552.65|0.63765|-2089.293765|0.4694|5.8718|-0.2271699999999999|0.02271117|-2089.354026|8.4123|8.4123
EW7203_a60|0|0|0.0|7.412764017000001|2|0.604984431|0.0|0.025672274|5.351858133|2|0.041767677|0.0|-0.377182982|0.03824498|10.31162855|-0.051413084|1|1|0.0036417359999999|-0.1696249719999999|-0.049287858|-0.090115975|-0.458129101|0.80330079|0.822401103|0.002441966|-0.089945913|0|-0.076068195|-0.096226348|0.345488097|0.020156795|-49.19385637|80.48638339|73.67602619|8.430183|-1.828300603|-31.81402579|2913.880231|573.0312689|-1182.375337|-15.29301513|8.310125852|16.53092404|0.989250745|6403.777228|150.7881632|-764.6507562999999|30.83771958|0.01793256|1541.885979|666.0036144999999|0.0|1.0|1.0|1.0|2.0|4.75|3.21|17.0|3.87|2.6|117.47|0.0|133.97|0.0|5.0|-5.74|31.0|4.0|425.51|0.0|0.0|0.0|-4.82|1.81e-06|0.000768|1.53e-05|3.59|0.0|0.0|2e-07|8.51e-05|-0.06188|-1668.025575|-1667.993536|1166.44|352.3|0.2385|247.15|546.85|0.40883|-1667.78681|0.0448|1.7676|-0.20654|0.03203878|-1667.848192|8.0334|8.0334
11_a27|0|0|2.680511093|7.535296702|1|1.1606177359999998|0.0|0.100091619|5.4161004020000005|2|0.042533875|1.3706083080000002|-0.344117757|-0.0864111069999999|10.93910312|-0.027287578|0|0|0.005111147|-0.1299181459999999|-0.041662169|-0.067428705|-0.488734846|0.734834532|0.814843016|-0.0357410779999999|-0.043616687|1|-0.079921166|-0.094820973|0.349764196|0.016171515|-42.27430065|143.3238715|124.5410133|4.524597532|-1.611956546|-22.36099135|2339.465471|404.4089873|-852.6444161000001|-9.595877966|5.231762955|9.562117063|0.82770457|5186.240841|101.0845293|-451.0062644|22.42732497|0.012694323|1054.084273|504.209846|0.0|0.0|1.0|0.0|1.0|3.95|0.0|16.0|2.72|1.67|61.88|0.0|106.33|0.0|2.0|-3.68|26.0|4.0|345.4|0.0|1.0|0.0|-4.02|0.000207|0.0716|9.45e-05|2.73|0.0|0.0|8.2e-07|0.000283|-0.05985|-1122.456105|-1122.433411|974.29|499.21|0.3492|370.92|415.32|0.6125|-1122.190727|0.0793|3.1278|-0.16205|0.0226944|-1122.242519|8301.0|8301.0
12am_a36|0|0|3.340519946|7.412764017000001|2|1.240140551|0.0|0.088482802|5.351858133|2|0.044036281|0.0|-0.921315581|-0.050505733|10.9602097|-0.037654321|1|1|-0.007897954|0.345949079|-0.1187503719999999|-0.3344729369999999|-0.6080522279999999|0.647732719|0.8344566859999999|-0.0147665219999999|-0.05754717|0|-0.091472759|-0.118101664|0.305015372|0.017590648|-63.19394154|128.69607109999998|127.81651770000002|8.395550408|-2.480134939|-43.65752487|3230.6292780000003|563.0333297999999|-1713.4008440000002|-21.92042059|8.772646622|17.01968794|0.940085891|7238.033439|146.228847|-1183.702712|40.24894481|0.020179019|2173.44302|672.4630346|0.0|1.0|1.0|0.0|2.0|4.81|0.0|17.0|3.31|4.04|78.43|0.0|130.43|0.0|7.0|-5.2|34.0|8.0|465.43|0.0|0.0|0.0|-5.07|6.26e-06|0.00291|8.6e-06|3.86|1.0|0.0|7.24e-08|3.37e-05|-0.0569799999999999|-1645.205296|-1645.169789|1206.77|321.15|0.4894|236.99|562.14|0.40752|-1644.952145|0.2987|5.9258|-0.21356|0.03550681|-1645.016323|7.2218|7.2218
3m_a32|1|1|3.575728458|7.773594467000001|0|0.609420748|0.0|0.013867955|5.733341277|0|0.03962963|2.175099216|-0.3082152019999999|-0.084132138|10.31100268|-0.078038283|3|3|0.000822186|-0.065422345|-0.04918838|-0.086806406|-0.49476131|0.6943636479999999|0.817967125|-0.0067207069999999|-0.126422018|1|-0.084626325|-0.09390309|0.317009723|0.013428623|-50.60363458|92.61088121|120.7751424|4.801577352|-1.220740175|-30.25923462|2588.590536|477.1904954|-729.9606772999999|-9.699808932|7.0752395770000005|13.31775015|0.882303773|5724.714257|194.65681730000003|-436.4914018999999|24.05057475|0.018412178|1082.275864|554.9424306|0.0|1.0|1.0|1.0|1.0|3.51|2.93|19.0|7.02|5.35|128.01|0.0|110.36|0.0|3.0|-5.94|27.0|4.0|394.51|0.0|0.0|1.0|-4.86|1.14e-06|0.000449|1.39e-05|3.57|0.0|0.0|4.190000000000001e-08|1.65e-05|-0.05731|-1863.502681|-1863.46877|1073.31|346.82|0.2952|346.82|484.34|0.7026600000000001|-1863.279862|0.2952|5082.0|-0.2056599999999999|0.0339106999999999|-1863.337677|7.6383|7.6383
41_a18|0|0|0.0|7.03438793|2|1.251176562|0.0|0.115127295|4.844187086|1|0.038034188|0.0|-0.500778516|0.022493846|10.9470117|0.0212700929999999|0|0|-0.002136837|-0.137860739|-0.005930813|-0.0091068809999999|-0.5421253970000001|0.759941674|0.733589101|-0.032217299|0.037097204|0|-0.1020290859999999|-0.089139464|0.3888308139999999|0.009550224|-69.94639412|347.42621339999994|181.7135945|4.488448275|-2.317626057|-47.95199341|2899.29167|503.8398786|-1588.856592|-17.56848637|8.787657952|17.13823195|0.950261611|6605.095612|66.33450764|-1089.246155|28.37200951|0.006896617|1759.064589|897.5188662|1.0|0.0|1.0|1.0|3.0|4.07|0.0|18.0|3.26|2.7|99.28|1.0|141.34|0.0|6.0|-5.56|34.0|3.0|452.55|0.0|0.0|1.0|-5.02|2.76e-06|0.00125|9.49e-06|3.78|0.0|0.0|4.18e-09|1.89e-06|-0.04956|-1454.374793|-1454.3467460000002|1294.52|385.97|482.0|385.97|576.83|0.69308|-1453.980175|482.0|2.0934|-0.1814599999999999|0.0280471999999999|-1454.045308|6433.0|6433.0
15_a31|0|0|3.155574452|7.765993078999999|1|0.610137926|0.0|0.1893807519999999|5.733341277|0|0.038809524|0.0|-0.775463115|-0.070065105|10.31169996|-0.074455342|2|2|-0.007631228|-0.052339921|-0.157560864|-0.272545088|-0.6215974160000001|0.8314086070000001|0.8022000659999999|-0.0869591359999999|-0.116356616|0|-0.116196194|-0.131697567|0.287991212|0.038524836|-61.76522754|141.1489667|230.1075793|10.88541717|-1.58037081|-32.83191294|2351.566145|301.452236|-840.0616157|-11.75113151|6.148947296|11.51842782|0.873235738|5087.628096|190.5463457|-446.5429972|34.45943505|0.03396368|1309.458532|363.593507|1.0|1.0|1.0|1.0|2.0|3.31|1.64|16.0|4.12|3.0|117.37|0.0|90.47|0.0|4.0|-4.28|24.0|5.0|342.37|0.0|0.0|1.0|-3.57|5.27e-05|18.0|0.000272|2.18|0.0|0.0|2.19e-06|0.000749|-0.04192|-1460.900291|-1460.861851|925.93|271.36|348.0|271.36|452.98|0.5241899999999999|-1460.736142|348.0|5.5793|-0.19394|0.03843988|-1460.790873|5.9586|5.9586
3b_a49|0|0|0.0|7.535296702|1|1.343850026|2.104186262|-0.003115526|5.4161004020000005|2|0.034155556|1.844602991|-0.322592863|-0.010613212|10.92976559|0.00361222|1|1|0.001356445|-0.151131362|0.000511959|0.000850823|-0.405529602|0.7745859279999999|0.794997634|0.021506499|0.006213385|1|-0.0883601469999999|-0.0846496|0.482434361|0.013576151|-54.04959517|325.6896751|153.4719941|5.07982433|-1.439043207|-33.06194987|2660.339607|458.224537|-880.2577376|-10.35481932|7.236413572000001|13.85181805|0.914182753|5934.158315|209.89391040000004|-538.4506046|25.77091035|0.021477952|1340.087338|641.1445234|1.0|1.0|1.0|1.0|2.0|3.37|2.43|21.0|3.16|3.2|98.72|0.0|116.94|0.0|6.0|-3.53|30.0|5.0|398.46|0.0|0.0|1.0|-3.59|0.000293|0.1169999999999999|0.000256|1.84|0.0|0.0|2.64e-08|1.05e-05|-0.06115|-1293.3286859999998|-1293.291817|1132.92|322.72|0.1978|265.67|480.08|0.5798|-1293.048179|0.0759|3.0055|-0.21985|0.0368692|-1293.106236|7.6021|7.6021
47k_a18|0|0|0.0|7.03438793|1|1.25117623|0.0|0.029145635|4.844187086|0|0.033777778|0.0|-0.5135996820000001|-0.02822032|10.94702256|-0.008576013|0|0|0.00493127|-0.026672956|-0.279965025|-0.421027889|-0.451417954|0.762665453|0.721697829|0.022512501|-0.014398731|0|-0.065324278|-0.088346874|0.3533268229999999|0.015080484|-51.59195677|20.66242736|133.5242222|9.406543039|-2.208671853|-40.74641317|3245.964586|656.2580564|-1744.369889|-18.87222501|9.777177947|18.35217454|0.877042091|7575.637462000001|224.8475227|-1377.672426|33.40602576|0.018313855|2438.639881|1167.054827|1.0|1.0|1.0|1.0|2.0|4.66|0.0|18.0|2.39|3.17|88.97|2.0|154.86|1.0|11.0|-5.84|38.0|4.0|513.63|0.0|0.0|0.0|-5.33|1.44e-06|0.000742|4.65e-06|4.26|1.0|1.0|3.6099999999999997e-09|1.85e-06|-0.04359|-1664.756029|-1664.728002|1492.36|400.63|0.5920000000000001|400.63|793.48|0.69823|-1664.2657390000002|0.5920000000000001|4.1818|-0.17135|0.02802749|-1664.341238|7.5376|7.5376
12c_a31|0|0|3.387641566|7.765993078999999|1|0.6101358029999999|0.0|0.046986783|5.733341277|0|0.040982906|0.0|-0.690412101|-0.094991098|10.311698300000002|-0.056866055|2|2|-0.000813398|-0.048694677|-0.138799714|-0.223856622|-0.54466023|0.8083148840000001|0.842823186|0.066071056|-0.098452311|0|-0.104643824|-0.129736755|0.343619017|0.030543026|-66.41224264|153.400467|212.313715|12.30215386|-1.816314565|-42.14855504|2592.4503010000003|422.3366652|-1152.7247289999998|-14.63154376|8.091269314|14.67172662|0.813278739|5676.394271|202.0036947|-731.5771879|33.81868912|0.023556702|1690.934456|583.9691392000001|1.0|1.0|1.0|1.0|2.0|3.69|3.1|16.0|5.64|3.7|117.37|0.0|108.16|0.0|8.0|-5.23|28.0|5.0|398.48|0.0|0.0|1.0|-4.16|5.85e-06|0.00233|6.94e-05|3.1|0.0|0.0|5.79e-08|2.31e-05|-0.0338399999999999|-1618.1530810000002|-1618.112841|1138.89|323.48|0.2625|323.48|578.69|0.7007399999999999|-1617.888981|0.2625|1.6786|-0.19288|0.04023903|-1617.951882|6.4202|6.4202
13a_a6|0|0|3.417162147|7.412764017000001|1|1.430639975|0.0|-0.042110772|5.351858133|1|0.041767677|0.0|-0.602500119|0.0015242189999999|10.95129557|-0.0525259259999999|1|1|-0.00194781|0.05269025|-0.10896749|-0.180339002|-0.488098052|0.850080948|0.7722228729999999|0.090839165|-0.091892803|0|-0.094081761|-0.113446379|0.22670695|0.031866842|-61.52313164|154.9639272|147.4582473|13.62714959|-2.042034827|-40.23198232|2820.31296|506.474367|-1335.353173|-17.46461983|8.038453162|15.08351934|0.8764206290000001|6019.922535|157.0011174|-873.2309916000002|35.14492428|0.02016134|1757.246214|627.4287311|1.0|1.0|1.0|1.0|2.0|3.53|3.2|23.0|4.98|4.32|95.85|0.0|116.79|0.0|5.0|-5.51|31.0|5.0|409.44|0.0|0.0|1.0|-4.99|3.11e-06|0.0012699999999999|1.02e-05|3.8|0.0|0.0|9.77e-10|4e-07|-0.05018|-1350.085889|-1350.057702|1166.79|339.59|0.5352|206.87|571.9|0.4816|-1349.834826|0.2697|7.7145|-0.19987|0.02818646|-1349.895534|7.3372|7.3372
