molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|n6HRing|JGI4|MATS7i|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|SIC2|FNSA3|FNSA5|PBF|RNCS|WNSA5|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|IC50|pIC50|pIC50
13k_a6|0.0|1|0|0|0.0|0|7.412764017000001|1|1.42421381|0.0|0.031525207|1|0.04162037|0.051404465|0.0809333929999999|-0.072504783|1|1|-0.006280295|-0.073210645|-0.5627624379999999|0.8694295409999999|0.7908110340000001|0.1373649019999999|-0.123105035|0.84018367|-0.11937574|-0.127178105|0.212093198|183.1261118|-61.29890279999999|0.7971316940000001|100.7779947|-31.53366823|103.4959988|0.426031882|2966.890288|445.0412356000001|-1765.8854210000002|3332.974951|-21.89246528|8.370126134|14.58291125|6492.211639|39.55891914|0.017981419|-412.5714301|741.5222707|1.0|1.0|3.0|2.8|23.0|-8.89|4.55|1.39|1.0|0.0|124.98|5.0|-6.59|441.48|0.0|3.18|3.26e-06|0.00144|0.0075599999999999|3.39|1.29e-09|5.7e-07|-0.04851|5112.0|-1465.862962|-1465.83213|731.25|1246.69|349.49|0.3971|242.53|577.68|0.70536|0.0137|-0.14589|8.1639|-0.1944|46.0|7.3372|7.3372
18b_a25|0.0|0|0|0|0.0|1|6.842683282|0|1.194228955|1.824998189|-0.147813831|2|0.038137255|-0.018632104|0.014055398|0.0009956189999999|1|1|0.00598031|-0.061048368|-0.303383008|0.721100414|0.7723870909999999|-0.026045966|0.001715854|0.8333962429999999|-0.063132226|-0.078644297|0.348987182|80.36582704|-38.7252349|0.7847794690000001|64.81723515|-21.46130777|53.27347337|0.493622561|3051.645565|656.9874135|-1158.910619|2327.4502850000003|-15.05981357|8.654596906|17.09119768|6973.180791|27.34692815|0.013724883|-399.6704921|809.2903831|1.0|1.0|1.0|3.56|27.0|-9.84|5.93|2.2|2.0|1.0|138.56|4.0|-5.93|460.55|0.0|4.35|2.87e-07|0.000132|0.000899|4.48|1.4500000000000002e-10|6.690000000000001e-08|-0.07066|5.5437|-1767.52411|-1767.494087|728.12|1284.89|336.67|0.2658|223.65|612.24|0.54166|0.0468|-0.15079|2.8141|-0.22145|51.0|7.2924|7.2924
5e_a40|0.0|0|0|0|0.0|1|8.149890544|1|0.604912776|1.661964758|-0.091305805|0|0.044526749|-0.106497535|0.158430496|0.029272031|2|2|0.008306061|0.010397494|-0.391074665|0.535506399|0.8092726020000001|-0.402340487|0.0451110059999999|0.877722972|-0.076883794|-0.089724264|0.0499188609999999|170.7311133|-20.29110082|0.8223594679999999|48.81318333|-17.06741495|46.00255248|0.47779156|1986.384601|411.0778166|-512.0224486000001|512.5703164|-8.116440327000001|6.533857846|12.51197289|4158.984115|20.75420252|0.012921086|-306.597267|264.9899736|1.0|0.0|0.0|2.73|14.0|-4.65|4.3|2.37|1.0|1.0|79.16|3.0|-5.66|303.77|0.0|3.33|1.66e-05|0.00505|0.0169|3.51|2.23e-05|0.00678|-0.07231|3.7138|-1637.197299|-1637.180703|493.19|802.38|333.85|0.5262|333.85|390.33|0.69675|0.5262|-0.14786|7.87|-0.2201699999999999|25.0|7.6021|7.6021
7b_a8|0.0|1|0|0|0.0|1|7.535296702|1|1.395658671|1.4628217119999998|-0.119760914|1|0.040873016|-0.024156447|-0.052309137|-0.0254956129999999|1|1|0.003191529|-0.035044152|-0.415894017|0.710658316|0.7812177770000001|0.048462902|-0.040994467|0.8453887859999999|-0.101439013|-0.1000685009999999|0.282366236|145.0783004|-35.90168309|0.753935657|73.70461365|-24.75721974|80.62622045|0.4787988|2776.185773|432.6681725|-1138.832108|1780.952171|-14.82895606|7.698000901|14.76972982|6185.0105140000005|32.83731114|0.022982731|-304.2022276|545.9267515|0.0|0.0|1.0|3.37|23.0|-7.65|4.48|2.23|2.0|0.0|110.8|5.0|-6.15|396.4|0.0|3.5|5.64e-06|0.00224|0.00454|3.61|2.25e-08|8.94e-06|-0.06833|4.5945|-1330.622441|-1330.595067|621.4|1067.73|380.32|0.2517|269.85|506.21|0.7025100000000001|139.0|-0.13639|9.9463|-0.20472|13.53|4.8687|4.8687
18_a47|0.0|1|1|1|0.0|0|6.605297921|0|1.414391819|0.0|-0.141396999|3|0.037919622|-0.026357805|0.018164141|-0.016728205|1|1|0.0015586929999999|-0.053119347|-0.322800033|0.646771311|0.792196273|-0.059779939|-0.027351545|0.851462739|-0.078937385|-0.084415066|0.454324931|70.55642796|-33.12615721|0.7327484470000001|63.72933669|-19.03697822|58.68383399|0.432077184|2800.3745940000003|487.2556678|-951.8489108|2184.962887|-11.9254166|7.018342267|12.35791568|6261.441874|25.98023687|0.017318402|-291.6032324|628.5247532999999|1.0|1.0|2.0|2.5|27.0|-10.36|5.53|2.63|2.0|0.0|119.78|5.0|-5.87|410.45|1.0|4.16|3.13e-06|0.00129|0.00176|4.13|4.34e-11|1.78e-08|-0.04964|4.2668|-1354.221126|-1354.180815|652.12|1130.76|293.65|0.4335|290.58|487.81|0.63359|0.0516|-0.17349|3.4464|-0.22313|3.0|8.6|8.6
12g_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|1.2678464|0.0|-0.063344124|2|0.03912037|0.078990142|0.078155467|-0.0521750109999999|1|1|0.005035022|-0.163978382|-0.44093902|0.901715152|0.8026482070000001|-0.19532883|-0.088251318|0.847239339|-0.069292341|-0.097067302|0.374686587|24.29006276|-45.87193951|0.779745318|77.14470618|-23.75074918|59.82898654|0.473274545|2829.45056|587.240781|-1401.294202|2476.712654|-16.3273005|7.285010602000001|13.83075477|6223.658545|30.45962398|0.015152386|-384.6182564|799.5563855|1.0|0.0|2.0|0.0|17.0|-7.38|3.85|2.66|2.0|0.0|138.33|4.0|-6.19|423.51|0.0|2.66|1.13e-05|0.0047799999999999|0.00589|3.8|4.2e-08|1.7800000000000002e-05|-0.0505199999999999|5.2092|-1350.887005|-1350.861445|724.32|1241.66|333.83|0.4393|238.01|657.02|0.70097|45.0|-0.15236|5.912000000000001|-0.20288|14.0|7.8539|7.8539
12b_a50|0.0|0|1|1|0.0|2|7.927685046000001|1|1.397986833|4.058595679|-0.19841119|1|0.034845679|-0.08032584|-0.101728189|-0.115659308|2|2|0.011790103|-0.291865836|-0.246831987|0.699597776|0.804535572|0.009081884|-0.189976035|0.8718949979999999|-0.045602469|-0.066155918|0.24516882|8.07905572|-16.72031641|0.5731907470000001|47.12729492|-11.93905701|33.72918462|0.430791247|2224.116359|465.4891075000001|-465.6232233|1446.231761|-6.002164865|5.7232816060000005|10.05480253|4672.843578|20.82911679|0.027586169|-73.59089223|388.171611|1.0|1.0|0.0|2.45|20.0|-5.49|2.59|2.02|0.0|0.0|94.69|3.0|-6.44|313.36|0.0|2.59|0.000685|215.0|45.0|2.5|3.22e-06|0.00101|-0.02974|4.7089|-1006.664619|-1006.641541|539.15|909.8|315.44|0.2425|263.3|401.64|0.6581|0.0777|-0.16451|4.0567|-0.19425|4.74|5.3242|5.3242
13m_a6|0.0|1|0|0|0.0|0|6.842683282|0|1.429020166|0.0|0.031719435|2|0.0446875|0.021526267|0.054340057|-0.018628955|1|1|-0.00687003|-0.118693789|-0.568024162|0.870730542|0.7767360059999999|0.156982046|-0.031564227|0.832753533|-0.0989137669999999|-0.107644789|0.429009107|91.22689385|-52.33806464|0.7362989999999999|89.65257305|-26.40980394|81.92876874|0.48094941|2951.567781|498.9881336|-1426.129413|2574.030011|-18.41524497|8.435961541000001|16.2526769|6412.592679|35.8683143|0.020928405|-329.5370141|724.3873672999999|1.0|1.0|3.0|2.18|27.0|-9.67|4.19|0.81|1.0|0.0|127.2|5.0|-7.23|435.48|0.0|2.67|2.27e-05|0.00987|0.0228|2.43|2.1499999999999998e-10|9.35e-08|-0.07137|3.9127|-1423.762467|-1423.712909|726.28|1231.54|371.67|275.0|316.88|546.69|0.64753|0.1924|-0.13817|4.2913|-0.20954|0.01|8.0|8.0
12am_a36|0.0|1|0|0|-4.723487246|0|7.412764017000001|2|1.240140551|0.0|0.088482802|2|0.044036281|0.122824831|-0.050505733|-0.037654321|1|1|-0.007897954|-0.3344729369999999|-0.6080522279999999|0.647732719|0.8344566859999999|-0.0147665219999999|-0.05754717|0.885733922|-0.091472759|-0.118101664|0.305015372|128.69607109999998|-56.3667958|0.788334835|95.53118838|-31.72964526|75.34643812|0.484558903|3230.6292780000003|563.0333297999999|-1713.4008440000002|2603.072527|-21.92042059|8.772646622|17.01968794|7238.033439|40.24894481|0.020179019|-398.3921535|672.4630346|1.0|0.0|2.0|0.0|17.0|-7.14|3.31|2.04|2.0|0.0|130.43|8.0|-6.4|465.43|0.0|2.65|6.26e-06|0.00291|4.0|3.86|7.24e-08|3.37e-05|-0.0569799999999999|5.2317|-1645.205296|-1645.169789|714.21|1206.77|321.15|0.4894|236.99|562.14|0.6805100000000001|0.2987|-0.15658|5.9258|-0.21356|0.06|7.2218|7.2218
9_a15|0.0|0|0|0|0.0|0|0.0|0|1.419941378|0.0|-0.217598467|1|0.04022792|0.096418279|0.05688176|0.005692073|0|0|0.003160815|-0.295062413|-0.344978312|0.85357243|0.7059441040000001|0.088615068|0.010183805|0.742680335|-0.073701648|-0.11668349|0.416635119|105.5304352|-36.29225274|0.51257747|85.14415759|-15.93664265|59.20930631|0.4517825079999999|2392.3164920000004|471.903131|-780.8954896|1689.926339|-8.88789863|5.485176331|10.00547485|5375.400861|31.09118831|0.03598612|-14.02896218|532.0914339999999|1.0|1.0|1.0|3.37|18.0|-7.57|3.9|1.96|2.0|0.0|104.74|5.0|-5.52|366.41|0.0|3.69|5.63e-06|0.00206|0.00562|4.24|2.69e-08|9.86e-06|-0.0258899999999999|4.3447|-1223.705126|-1223.687392|588.55|1042.17|330.74|0.2693|285.37|507.33|0.70552|0.0115|-0.1565099999999999|1.4625|-0.1824|107.0|6.9706|6.9706
8b_a32|0.0|1|1|1|0.0|0|7.765993078999999|0|0.609420757|0.0|0.113639567|0|0.03995614|-0.008128765|-0.024375676|-0.0684566009999999|3|3|-0.001662219|-0.1534110109999999|-0.577864293|0.788133615|0.845443342|0.060636167|-0.1152380009999999|0.8966299409999999|-0.0850068559999999|-0.108971309|0.253018806|102.4297669|-42.94454179|0.669149204|81.73293254|-19.33283713|63.85535908|0.458155153|2573.703546|494.8166492|-889.3105078|2275.886421|-12.13650094|8.10555784|14.95918599|5619.400983|28.89166873|0.021225152|-212.3722924|557.1050635|1.0|1.0|2.0|3.04|19.0|-7.65|6.49|1.1|1.0|0.0|110.47|4.0|-6.44|397.52|1.0|3.61|1.47e-06|0.000583|0.0161|3.22|2.23e-08|8.86e-06|-0.05404|3.5442|-1880.77142|-1880.735397|671.54|1114.24|349.82|0.2943|349.82|558.16|0.70285|0.2943|-0.14717|846.0|-0.20121|12.0|7.9208|7.9208
9d_a40|0.0|0|0|0|0.0|1|7.515889085|0|0.604992329|1.839557351|0.007834411|0|0.045555556|0.153818743|0.15723868|-0.137738587|2|2|0.010101686|0.019621984|-0.4887998529999999|0.601831605|0.7572844040000001|-0.3969541689999999|-0.223631751|0.8221990920000001|-0.060319196|-0.071656839|0.002088915|108.1468558|-19.03015798|0.8664205709999999|41.42218692|-16.29154841|36.6245851|0.467275972|2109.570685|485.2567189|-553.912646|336.6614768|-8.395657932|8.023385851|15.06105494|4401.742338|18.80327978|0.0087217999999999|-377.6610668|346.9019309|1.0|0.0|0.0|3.63|20.0|-7.0|5.2|4.07|1.0|0.0|91.71|2.0|-4.62|325.82|0.0|4.63|7.37e-07|0.0002399999999999|0.000727|5.16|1.01e-07|3.3e-05|-0.06906|4.6073|-1677.551678|-1677.540538|542.19|892.69|370.51|0.4888|269.1|446.84|0.69986|0.4025|-0.13875|6.2032|-0.20781|107.0|6.9706|6.9706
7e_a8|0.0|1|0|0|0.0|1|7.05012252|0|1.394799915|1.3496955309999998|-0.150447714|0|0.043758865|-0.03633378|-0.11032771|-0.0446343779999999|1|1|0.002669179|0.07125309|-0.341022848|0.5897105770000001|0.732001738|-0.023521398|-0.072307692|0.790500031|-0.08608941|-0.0886889709999999|0.286669793|86.03149870000001|-31.72369068|0.776001552|64.23177694|-22.39586026|64.40615805|0.4742828629999999|2605.914474|495.8990914|-1007.813711|2032.501296|-13.39444718|7.70387217|14.654025199999998|5808.479788000001|28.86058693|0.018708212|-330.14031780000005|519.5762494|1.0|0.0|1.0|3.38|23.0|-8.29|5.16|3.54|2.0|0.0|108.43|4.0|-5.43|385.39|0.0|4.31|1.78e-06|0.000686|0.00149|4.54|5.07e-09|1.95e-06|-0.0697|3.8142|-1300.495519|-1300.467069|622.23|1060.05|383.1|0.3461|325.06|544.55|0.70177|0.1522|-0.13577|9.0006|-0.2054699999999999|35.1|4.4547|4.4547
12al_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|1.297043737|0.0|-0.06777947|2|0.042739018|0.1030147719999999|-0.074215038|-0.031635802|1|1|0.003077071|-0.239932418|-0.404703593|0.8913597320000001|0.8344566859999999|0.125005134|-0.055405405|0.885733922|-0.077842923|-0.105915949|0.2689491989999999|114.2305891|-45.86257662|0.671084645|86.77628559|-23.23210974|68.94274882|0.456856406|2843.740855|527.2034213000001|-1254.533926|2244.88081|-15.28752554|8.774664332|16.15533063|6049.668466|34.61874732|0.025956027|-225.1591357|679.7230552999999|1.0|0.0|2.0|0.0|17.0|-6.69|2.77|1.72|1.0|0.0|130.24|5.0|-6.93|411.46|0.0|1.81|0.000113|0.0464|35.0|2.65|2.03e-07|8.340000000000001e-05|-0.04998|3878.0|-1347.479819|-1347.445127|702.95|1181.84|349.14|0.4466|319.71|554.23|0.70417|0.0095|-0.14558|6.4473|-0.1955599999999999|48.0|7.3188|7.3188
28_a20|0.0|0|0|0|0.0|1|6.842683282|0|1.417203216|1.837209467|-0.013841559|3|0.0396875|0.091462964|0.0313932529999999|-0.039965901|1|1|0.002695258|-0.028782305|-0.447096101|0.715067047|0.755701837|-0.104458316|-0.06654421|0.812553182|-0.086299346|-0.091179288|0.3962228229999999|318.7453661|-40.6172876|0.773641727|71.98460956|-23.40616218|67.39863895|0.468838001|2865.917291|521.7658603|-1217.120433|2449.815677|-15.62203369|7.587188177000001|14.28413212|6348.941881000001|30.25452396|0.016673728|-365.2747728|684.5377542|0.0|1.0|1.0|2.86|27.0|-8.8|3.93|1.73|1.0|0.0|122.8|5.0|-6.96|420.47|0.0|3.04|3.77e-05|0.0159|0.0156|2.68|1.57e-09|6.590000000000001e-07|-0.06242|4.7905|-1368.363151|-1368.32781|704.42|1198.32|346.35|0.2354|258.81|531.85|0.4701899999999999|0.0153|-0.15572|3.5284|-0.21814|255.0|6.5935|6.5935
3a_a12|0.0|0|0|0|0.0|0|0.0|1|1.28383802|0.0|0.13714555|2|0.032544803|-0.1231529169999999|-0.062973953|-0.0161799839999999|0|0|-0.001011111|-0.1213636769999999|-0.5274624179999999|0.943290857|0.7038021990000001|-0.021522321|-0.032466697|0.759068438|-0.07121814|-0.090803706|0.241900756|71.11710277|-21.73969523|0.781050096|52.21461165|-17.08854808|39.46272532|0.462077145|2045.857684|426.6622302|-666.453375|1050.730179|-8.361421244|5.924949067000001|11.01449587|4230.717811|21.87893986|0.015909241|-275.0354486|381.0058252|1.0|1.0|1.0|2.74|18.0|-7.5|3.43|3.09|0.0|0.0|97.52|3.0|-5.88|298.34|0.0|2.98|0.00025|0.0745|0.0263|3.15|3.13e-08|9.33e-06|-0.06829|4.2336|-951.3711872|-951.3480023|528.84|875.71|332.36|0.3201|292.86|383.08|0.66895|128.0|-0.15328|1.3824|-0.22157|194.0|6.7122|6.7122
7s_a46|0.0|0|0|0|0.218897825|1|7.727094485|1|1.160371307|2.117265684|-0.0778653109999999|1|0.044509804|-0.210750635|-0.005405515|-0.020953253|1|1|0.005577925|0.018964141|-0.3638523629999999|0.778692012|0.770312275|-0.036284605|-0.030371026|0.8182543959999999|-0.096723151|-0.083011849|0.249893305|166.3052939|-20.9694955|0.8198874559999999|47.36217237|-15.894055599999998|53.07188519|0.433822088|1982.695462|431.6285339|-667.5503351|1619.4591|-7.988379237|5.565371272|9.829721631|4245.390306|19.38565529|0.01122216|-321.55195330000004|409.9543818|0.0|1.0|1.0|2.33|17.0|-6.08|3.65|2.39|0.0|0.0|91.19|3.0|-5.81|305.37|0.0|3.12|8.590000000000001e-05|0.0262|0.0176|3.32|8.39e-07|0.000256|-0.02024|5.2972|-974.8067569|-974.7707066|539.99|916.7|288.81|0.4164|234.06|446.63|0.69976|0.1186|-0.17923|2.4286|-0.19947|1985.0|5.7022|5.7022
3p_a32|0.0|1|1|1|0.0|0|8.02059915|1|0.609420752|0.0|0.007752757|0|0.036666667|-0.050639647|-0.111150118|-0.074544773|3|3|0.000920756|-0.26891009|-0.53666614|0.737842269|0.8599558070000001|0.058054833|-0.120768771|0.918782026|-0.070907174|-0.098773656|0.366898545|40.28175307|-34.21384146|0.6199678829999999|73.07639870000001|-17.1756096|54.24719019|0.416240891|2650.4178850000003|482.3550967|-755.7268222|3037.061498|-10.10863498|6.243062200000001|10.69458635|5960.446219|27.70403125|0.025390655|-141.21321609999998|530.5658569|1.0|0.0|1.0|2.6|19.0|-6.79|6.06|1.1|1.0|0.0|112.37|4.0|-6.8|395.5|0.0|3.23|7.78e-06|0.00308|0.0222|2.7|1.62e-07|6.4e-05|-0.04963|3.6436|-1879.554272|-1879.527843|626.32|1057.58|340.28|0.3083|340.28|471.04|0.7017100000000001|0.3083|-0.15055|4.3094|-0.20018|26.0|7585.0|7585.0
17a_a25|0.0|0|0|0|0.0|1|6.842683282|0|1.373200859|1.826085128|0.0055894319999999|2|0.043274232|-0.017081614|-0.0688716509999999|0.006360768|1|1|0.006423059|-0.07654898|-0.362222339|0.6741827509999999|0.748718056|0.168247187|0.0114970419999999|0.8005589320000001|-0.06234901|-0.079378741|0.348821736|93.75234138|-40.379488|0.755980502|67.57985355|-21.2306737|53.50212109|0.468791604|2907.309477|623.7797651000001|-1188.917727|2432.071525|-15.142307999999998|8.996672966|16.93624014|6250.571217000001|28.08362601|0.015373381|-365.1448527|781.7487682|1.0|1.0|1.0|3.47|27.0|-9.98|4.83|2.67|2.0|0.0|131.06|4.0|-6.18|433.5|0.0|4.04|7.5e-06|0.00325|0.00323|3.9|1.05e-10|4.54e-08|-0.05255|5.2683|-1391.625102|-1391.588873|747.06|1271.9|315.11|0.4076|235.34|598.67|0.6722|0.1735|-0.16304|3.4677|-0.21559|25.0|7.6021|7.6021
11f_a5|0.0|1|0|0|0.0|0|6.605297921|1|1.370797007|0.0|-0.251797205|3|0.021060606|-0.083432989|-0.178881726|-0.0080939669999999|1|1|0.008309782|-0.203228986|-0.230681941|0.785419245|0.756843253|-0.008110526|-0.016518403|0.800575032|-0.068361657|-0.074612137|0.368815548|70.39517801|-36.14073513|0.5109475960000001|73.05195434|-15.48735657|62.99140465|0.463183664|2853.401015|589.7388387999999|-882.7793242999999|1125.122028|-10.77881574|9.683662007|18.03905985|5969.213977|30.31104695|0.030351311|-15.23851001|753.9168511|0.0|1.0|1.0|2.87|23.0|-8.67|4.61|1.03|1.0|0.0|126.79|6.0|-6.99|427.5|0.0|2.95|0.000112|0.0477|0.0234|2.7|2.12e-09|9.06e-07|-0.03862|4.4523|-1391.7602960000002|-1391.722248|729.96|1239.35|299.8|0.5834|278.47|579.1|0.64937|0.1834|-0.1691|2.1313|-0.20772|12.0|7.9208|7.9208
3m_a32|0.0|1|1|1|0.0|0|7.773594467000001|1|0.609420748|0.0|0.013867955|0|0.03962963|-0.0370712179999999|-0.084132138|-0.078038283|3|3|0.000822186|-0.086806406|-0.49476131|0.6943636479999999|0.817967125|-0.0067207069999999|-0.126422018|0.872498916|-0.084626325|-0.09390309|0.317009723|92.61088121|-33.57626169|0.674468222|67.1606709|-16.22134838|58.63348955|0.4687361229999999|2588.590536|477.1904954|-729.9606772999999|2363.601309|-9.699808932|7.0752395770000005|13.31775015|5724.714257|24.05057475|0.018412178|-208.6520032|554.9424306|1.0|0.0|1.0|2.93|19.0|-7.38|7.02|1.74|2.0|0.0|110.36|4.0|-6.17|394.51|0.0|4.12|1.14e-06|0.000449|0.00547|3.57|4.190000000000001e-08|1.65e-05|-0.05731|3.5749|-1863.502681|-1863.46877|641.52|1073.31|346.82|0.2952|346.82|484.34|0.7026600000000001|0.2952|-0.14835|5082.0|-0.2056599999999999|23.0|7.6383|7.6383
13b_a6|0.0|1|0|0|0.0|0|7.412764017000001|1|1.430640379|0.0|-0.0411179|1|0.042739018|0.060593678|-0.104663349|-0.064811009|1|1|-0.00194781|-0.180339002|-0.490758329|0.850080948|0.7788169070000001|-0.029988734|-0.11338525|0.8370824240000001|-0.093125205|-0.112915801|0.202093555|154.7847961|-48.5571926|0.757233678|87.39962829999999|-26.65671602|82.07670290000002|0.408780634|2821.72831|508.6895893|-1332.835801|2587.000662|-17.48058934|9.087172635|15.37022155|6000.952027|35.20276076|0.0203627189999999|-337.3706117|627.4287311|1.0|1.0|2.0|2.85|23.0|-9.01|4.98|1.29|2.0|0.0|116.79|5.0|-6.1|409.44|0.0|3.45|3.11e-06|0.0012699999999999|0.00417|3.8|9.77e-10|4e-07|-0.0525799999999999|4.8494|-1350.0903970000002|-1350.061187|694.33|1167.21|341.35|0.7846|255.67|574.07|0.7006600000000001|0.2461|-0.14898|10.8032|-0.20156|174.0|6.7595|6.7595
13e_a6|0.0|1|0|0|0.0|0|6.842683282|0|1.429020445|0.0|-0.089778965|2|0.044021739|0.018376555|0.0266218529999999|-0.037793156|1|1|-0.001446486|-0.223618825|-0.462344944|0.841211811|0.765593573|0.102257199|-0.067328767|0.827254552|-0.074242826|-0.093298845|0.175643236|66.59852278|-41.68507499|0.722530518|75.42629799|-22.01054293|61.91072885|0.4442079679999999|2868.489025|575.965487|-1122.537689|3457.565879|-14.71237941|7.973429837999999|14.346067199999998|6147.8097210000005|30.46313253|0.019543118|-297.4895642|676.2770877|1.0|1.0|2.0|2.79|27.0|-10.18|5.01|0.92|1.0|0.0|123.82|5.0|-6.52|417.47|0.0|3.31|7.74e-06|0.00323|0.00688|3.27|6.59e-11|2.75e-08|-0.07534|5.9885|-1347.297639|-1347.25954|713.3|1202.5|381.78|0.8312|207.04|567.24|0.7034199999999999|0.0104|-0.1327|10.1884|-0.20804|12.0|7.9208|7.9208
9b_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|0.62670079|0.0|-0.053019801|2|0.040166667|0.082806042|-0.077361324|-0.06502499|1|1|0.005458948|-0.094526372|-0.4060950789999999|0.8421237309999999|0.7885597609999999|-0.034830997|-0.1177413269999999|0.842671963|-0.074181597|-0.098301686|0.2602997|67.12293326|-38.76797062|0.78242217|71.70079424|-22.67740953|57.26650122|0.453252346|2715.020034|530.8939077|-1111.193067|2464.2160510000003|-14.24129533|7.549264797|13.80758516|5838.085413000001|28.98359786|0.015872498|-354.7193098|620.9195447000001|1.0|0.0|1.0|0.0|17.0|-6.64|3.6|2.82|1.0|0.0|126.17|4.0|-6.46|398.48|0.0|2.48|2.49e-05|0.00992|0.0148|3.2|2.3100000000000002e-07|9.21e-05|-0.05146|3.8535|-1575.7800140000002|-1575.751975|666.01|1127.85|321.74|0.5392|321.74|514.45|0.69763|0.5392|-0.15833|6.2846|-0.20979|21.0|7.6778|7.6778
12h_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.604984682|0.0|0.046965756|2|0.043848238|-0.074988669|0.001698966|-0.072247675|1|1|0.002064369|-0.120380857|-0.4708582289999999|0.669561738|0.831176513|0.008644634|-0.1240820219999999|0.888213143|-0.083127678|-0.09907575|0.353607682|89.66095835|-40.10503079|0.7979748729999999|73.14241438|-24.44221903|63.95204629|0.468446216|2848.98238|485.8069155|-1197.668733|2268.811589|-15.55093031|8.066818026|15.1759206|6252.192213|30.63031164|0.015886049|-379.1625034|618.6004214|1.0|0.0|1.0|0.0|17.0|-6.9|4.25|3.2|2.0|0.0|127.24|5.0|-6.02|416.47|0.0|2.92|4.12e-06|0.00171|0.00405|3.97|1.26e-07|5.260000000000001e-05|-0.05347|5.0289|-1675.011389|-1674.977665|672.54|1132.06|353.22|0.1878|246.54|518.06|0.68543|155.0|-0.14889|2.9684|-0.2023599999999999|9.0|8065.0|8065.0
12a_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|1.297044783|0.0|-0.0632801509999999|2|0.040166667|0.078063311|-0.070252245|-0.065913514|1|1|0.003199301|-0.183140926|-0.432975237|0.907322874|0.7934042040000001|-0.012112722|-0.119322074|0.846614758|-0.076154312|-0.104828755|0.436020272|109.9069212|-39.52572284|0.755315434|76.09903547|-23.17301945|58.79461567|0.470444928|2647.835699|503.9367075|-1158.650972|2258.5909920000004|-14.22926022|6.600635115|12.464492300000002|5710.355735|30.67992313|0.019102103|-313.5499672|598.1535763999999|1.0|0.0|2.0|0.0|17.0|-6.59|2.72|2.02|1.0|0.0|123.75|4.0|-6.72|381.43|0.0|1.86|0.000164|0.0625|0.0384|2.68|2.56e-07|9.78e-05|-0.04946|3.8343|-1232.951968|-1232.916523|653.94|1096.31|338.0|0.4435|323.35|481.98|0.6997|0.0012|-0.1519299999999999|6.3637|-0.20139|13.0|7.8861|7.8861
3_a3|0.0|0|0|0|0.0|0|7.285506549|0|0.605000514|0.0|0.159413311|1|0.034259259|-0.015653979|0.0483259979999999|0.069435247|2|2|-0.006362643|0.081380229|-0.599804962|0.913546349|0.8083172479999999|-0.082619043|0.123113049|0.885339037|-0.107269779|-0.098797066|0.583866845|228.5396864|-20.54492513|0.7000038270000001|55.67251784|-15.98657012|54.67064981|0.415122657|2092.406045|343.74795510000007|-495.58367360000005|1349.6286710000002|-7.290134722999999|5.025797436|8.592908408|4677.617255|22.83783244|0.023287455|-182.4099648|302.8386149|1.0|1.0|1.0|2.39|20.0|-6.15|5.0|1.41|0.0|0.0|88.36|3.0|-5.88|310.4|0.0|3.23|3.32e-06|0.00103|0.0126|3.26|7.009999999999999e-07|0.000218|-0.0637|5.8458|-1592.904586|-1592.873593|491.26|817.21|370.38|0.2383|212.09|316.65|0.69206|0.0851|-0.14599|2.1507|-0.20969|1175.0|5.93|5.93
