molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|SaasN|AATSC1c|SRW07|n6HRing|MATS7i|ATSC1c|AATSC1are|MATS8i|n5aRing|AATSC1pe|MATS1i|n6aHRing|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50
10_a27|0.0|0|0|0|0.0|0.0|2|0|0|3.383341915|-0.006285923|4.59511985|2|-0.184068581|-0.282866526|0.00991794|0.034318674|1|0.010329671|-0.2030237389999999|2|0.639413469|0.804375252|0.129719095|0.614205449|1|0.8526621529999999|-0.061299064|-0.087022238|0.346344305|0.017676458|-32.5969511|9.399794974|6.0140309720000005|78.34972221|-0.031079371|-24.60801194|4.998521009|49.19800605|0.7453606909999999|943.2258247|-8.788575695|6.761146212000001|12.9316403|0.912640238|135.40932969999997|-260.9504933|8.782938574|1.0|0.0|1.0|0.0|3.01|-6.24|2.97|65.6|0.0|0.0|97.39|1.0|3.0|-3.57|-6.51|331.37|0.0|1.0|2.74|0.000266|0.0882|0.0001189999999999|0.0394|2.55|0.0|0.0|5.81e-07|-0.0498|4.66|-1083.1151289999998|573.31|958.95|298.79|450.26|0.63894|0.63894|-1082.956472|-1083.008551|6.9456|69.0|7.1612
3n_a32|0.0|1|1|1|3.616639267|0.0|0|1|1|0.0|-0.00615216|5.733341277|1|-0.056907012|-0.295303659|0.000609539|-0.1006122119999999|3|0.002379137|-0.086764744|0|0.810658423|0.816774665|-0.018016496|0.762657782|1|0.840041782|-0.074507943|-0.092745182|0.287402381|0.01889769|-42.83673428|10.86481886|121.6040686|91.96452611|-0.027401986|-30.65624207|6.246493173999999|0.0|0.648933114|2426.73803|-9.057526067|6.369579712999999|11.72372261|0.840580248|201.8383309|-171.25176130000003|12.0969734|1.0|0.0|1.0|1.0|3.51|-6.96|5.01|120.17|2.0|0.0|106.44|1.0|3.0|-5.96|-5.98|382.5|0.0|0.0|4.07|1.11e-06|0.000424|1.23e-05|0.0047|3.74|0.0|0.0|1.1e-07|-0.05535|2.57|-1825.349557|614.67|1036.75|349.65|464.67|0.7028399999999999|0.7028399999999999|-1825.163542|-1825.218291|6.2667|21.0|7.6778
8a_a12|0.0|0|0|0|0.0|0.0|0|1|1|0.0|-0.00771093|0.0|3|-0.205012437|-0.362413703|-0.001510006|-0.050603335|0|0.000249868|-0.135424346|2|0.913877696|0.763500863|-0.1261547959999999|0.862306783|0|0.892656426|-0.05926895|-0.093050281|0.221703535|0.010336879|-30.69873711|5.354053791|46.32568673|55.59930083|-0.033836466|-24.96342938|2.773166902|0.0|0.791430726|2093.2274030000003|-9.077610683|5.113243051|9.607296424|0.878904705|108.02980890000002|-301.89687089999995|7.257889351|1.0|1.0|1.0|0.0|4.06|-7.89|2.5|50.17|0.0|0.0|105.24|1.0|3.0|-3.9|-6.04|327.38|0.0|1.0|3.1|0.000125|0.0408|6.19e-05|0.0203|3.18|0.0|0.0|1.28e-08|-0.06246|3.41|-1046.0210880000002|556.3|952.71|317.17|424.14|0.6309100000000001|0.6309100000000001|-1045.851982|-1045.902509|5.4032|199.0|6.7011
10_a32|0.0|1|1|1|3.294952523|0.0|0|0|0|0.0|-0.016404762|5.733341277|0|-0.020186906|-0.771023817|-0.0064007569999999|-0.028431775|3|-0.00369116|-0.1260956869999999|0|0.809370315|0.8607827790000001|0.012125768|0.764217655|1|0.7622839570000001|-0.088310158|-0.1223816869999999|0.266552538|0.02575778|-54.55170955|15.91131724|57.97512956|146.8439966|-0.038939628|-46.69945835|9.828875607|52.24660367|0.6946347429999999|2980.525719|-14.85891856|7.079344111|12.86809583|0.81769605|188.6328503|-240.4628923|15.50900878|1.0|0.0|1.0|1.0|3.56|-6.99|4.21|149.27|1.0|0.0|107.14|1.0|7.0|-6.04|-6.44|399.49|1.0|0.0|3.42|9.17e-07|0.000366|3.89e-05|0.0155|3.23|0.0|0.0|1.0300000000000001e-07|-0.05434|4.12|-1916.631761|654.7|1086.09|340.24|533.89|0.70228|0.70228|-1916.460049|-1916.519894|3.2297|7.0|8.1427
14h_a23|0.0|0|1|1|0.0|0.0|2|0|0|3.309480899|-0.005921293|5.351858133|2|0.0316908439999999|-0.307907256|0.009895793|-0.024318144|2|0.009266617|-0.0686282459999999|2|0.708395022|0.79263722|0.143102066|0.669357479|1|0.923430574|-0.063825076|-0.081058742|0.223157991|0.021982565|-43.02851162|14.81983413|41.34207782|51.620282|-0.033774476|-36.84086528|9.990985411|86.83095818|0.753100584|2371.16134|-15.35036053|7.833334036|15.0735214|0.924279155|166.45047749999998|-341.2621515|12.79687369|0.0|0.0|1.0|1.0|3.47|-7.47|3.89|128.81|1.0|1.0|125.0|1.0|5.0|-5.68|-6.62|436.49|0.0|0.0|3.23|2.09e-06|0.0009109999999999|1.27e-05|0.00554|3.3|0.0|0.0|3.39e-08|-0.08532|3.29|-1722.148272|699.86|1190.62|306.09|569.53|0.67365|0.69933|-1721.9314420000003|-1721.99264|13.4823|5.0|8.3468
8e_a46|0.0|0|0|0|0.0|0.252655541|1|1|1|2.161814059|-0.001015139|5.533389489|2|-0.126773923|-0.046696417|0.012911107|-0.184317354|1|0.0123581919999999|-0.08488645|2|0.669602597|0.789844634|-0.241393458|0.668786636|0|0.921352352|-0.053352779|-0.065982313|0.281227001|0.009576086|-27.16690715|4.876083942|7.389496216|40.04689925|-0.023017086|-17.10778729|2.482871976|53.05984592|0.7492419109999999|1415.320228|-5.967832774|5.504080656|9.911785304|0.8008066970000001|127.6844779|-253.8248986|6.023886838999999|0.0|1.0|0.0|1.0|3.21|-6.67|3.9|43.6|0.0|0.0|91.93|1.0|2.0|-3.59|-6.02|304.39|0.0|1.0|3.21|0.0002569999999999|0.0782|9.15e-05|0.0279|3.01|0.0|0.0|2.16e-07|-0.03175|3.0|-954.9056294|552.99|933.3|274.96|457.96|0.6967|0.6967|-954.743261|-954.793305|3.7755|406.0|6.3915
2_a49|0.0|0|0|0|0.0|0.0|1|1|1|2.12788659|-0.004112807|5.4161004020000005|2|-0.100166139|-0.189189114|0.004524556|-0.041202373|1|0.004580676|0.032521855|2|0.802447754|0.79056501|0.084099874|0.7701578720000001|1|0.81348014|-0.08647612|-0.079176085|0.41397907|0.01105681|-44.066695|5.634353797999999|226.4450566|95.04720801|-0.028277173|-20.55997527|2.871166625|0.0|0.7154059890000001|1550.010086|-7.34284831|5.667936413|10.38394173|0.8320497920000001|145.02405359999997|-219.534132|8.91679918|0.0|1.0|0.0|1.0|3.09|-6.82|3.7|69.62|0.0|1.0|99.52|1.0|2.0|-3.53|-6.57|327.38|0.0|1.0|2.76|0.000292|0.0955|0.000129|0.0421|2.43|0.0|0.0|1.51e-07|-0.04372|1.79|-1045.981819|553.52|941.6|227.02|371.96|0.34449|0.68172|-1045.810794|-1045.8595810000002|6.7117|59.0|7.2291
37_a18|0.0|0|0|0|0.0|0.0|0|2|2|0.0|-0.005351023|4.844187086|1|-0.018268775|-0.385273662|0.002300582|-0.034593342|0|0.003512954|-0.1483628609999999|0|0.7100921609999999|0.725028151|0.020848396|0.699483099|0|0.831783747|-0.068500679|-0.074857954|0.385121249|0.009098426|-50.09028298|6.653112344|12.63119843|123.0060763|-0.0286221589999999|-40.02719655|4.865006968|60.1335413|0.7648766029999999|1571.7484060000002|-15.30451633|9.460456975|18.49074823|0.954530133|171.9311063|-387.3755475|10.41657856|0.0|1.0|0.0|1.0|4.31|-8.82|3.3|76.5|2.0|1.0|151.14|1.0|7.0|-5.68|-6.14|480.6|0.0|1.0|2.93|2.08e-06|0.000999|3.35e-06|0.00161|4.36|0.0|0.0|1.51e-09|-0.04925|8.11|-1532.974371|794.5|1395.35|385.91|673.45|0.69305|0.69305|-1532.553949|-1532.622404|3.0375|35.0|7.4559
12f_a30|0.0|0|0|0|0.0|-4.734662095|0|2|2|0.0|-0.015345198|5.351858133|2|0.1468972409999999|-0.874676289|-0.00695299|-0.008663584|1|-0.004395528|-0.077457998|1|0.613786308|0.8246767140000001|-0.043091382|0.593245722|0|0.8357464459999999|-0.090450992|-0.108935062|0.56363596|0.01570263|-63.81176255|11.07796031|101.2862703|115.8783181|-0.0452183279999999|-54.21787616|7.815328055|1.45550709|0.815175332|2712.844784|-22.5055335|8.366190175|15.86072943|0.8958126809999999|130.3909181|-444.7025522|12.36587885|1.0|0.0|1.0|1.0|4.73|-7.18|4.78|90.88|2.0|0.0|133.96|1.0|7.0|-6.7|-5.66|482.48|0.0|0.0|3.42|1.99e-07|9.63e-05|1.2e-06|0.000579|5.05|0.0|0.0|6.61e-08|-0.05464|5.52|-1987.998635|729.87|1225.63|245.09|574.31|0.32483|0.68471|-1987.782125|-1987.848015|4.6865|19.0|7.7144
27c_a34|0.0|0|0|0|0.0|0.0|1|1|1|1.996958431|-0.014036512|5.351858133|1|-0.08157574|-0.80008116|-0.008017781|-0.028344637|1|-0.004694534|-0.128393271|1|0.850511415|0.783333463|-0.0360159139999999|0.804740647|0|0.631065353|-0.114233896|-0.12597014|0.32643486|0.0304948179999999|-76.84420762|20.51361454|176.7076265|248.17931940000005|-0.042782312|-57.00328784|13.79934071|119.8660257|0.7381974290000001|2477.818875|-19.35960719|8.808655321|15.31184469|0.738272657|176.1124482|-320.4669239|15.45573273|1.0|1.0|1.0|1.0|3.55|-7.67|3.34|104.29|1.0|0.0|119.71|1.0|6.0|-4.75|-6.85|427.46|0.0|0.0|2.83|1.7800000000000002e-05|0.00759|3.52e-05|0.0151|2.9|0.0|0.0|2.13e-08|-0.03792|5.23|-1426.482676|709.72|1203.69|289.89|558.04|0.68683|0.70336|-1426.246896|-1426.31053|9.6148|0.8|6.0969
47l_a18|0.0|0|0|0|0.0|0.0|0|1|1|0.0|-0.006400878|4.844187086|0|-0.0057783619999999|-0.428858819|-0.00046896|-0.010426981|0|0.000787517|-0.103458566|0|0.7452092359999999|0.7435044540000001|0.00676294|0.733228144|0|0.803473313|-0.08034939|-0.083884237|0.2820044969999999|0.009199889|-57.15119372|6.543729374|11.54768766|139.7861865|-0.031456589|-42.43906517|4.654446622|51.44279524|0.796109347|1427.032023|-15.91464944|9.423637134|18.46922943|0.959883341|145.02405359999997|-421.235376|9.168513486|1.0|1.0|0.0|1.0|4.17|-9.37|3.19|85.29|3.0|1.0|139.63|1.0|9.0|-5.26|-6.39|454.56|0.0|0.0|2.72|5.44e-06|0.00247|1.4499999999999998e-05|0.0066099999999999|3.78|0.0|0.0|4.26e-10|-0.0520399999999999|7.71|-1455.5497369999998|764.74|1334.6|387.13|667.5|0.69291|0.69291|-1455.165122|-1455.233431|3.3864|32.0|7.4949
8a_a31|0.0|1|0|0|3.28085223|0.0|0|1|1|0.0|-0.015034136|5.733341277|0|-0.1480271209999999|-0.586331322|-0.013230176|-0.135144546|2|-0.009293513|-0.054025775|0|0.938325481|0.837862749|0.0502030679999999|0.883113019|0|0.594139864|-0.122293189|-0.136459435|0.272259026|0.0375544779999999|-60.46233433|18.56711239|131.2406629|200.6591816|-0.0416959379999999|-33.35560699|9.179668678|465.4559302|0.666437359|1443.955093|-10.19199103|5.83708559|10.63792161|0.822471411|164.9149565|-164.57484340000002|14.85788369|0.0|1.0|0.0|1.0|3.34|-5.33|2.54|114.29|0.0|0.0|83.83|2.0|3.0|-3.57|-7.11|314.36|0.0|0.0|2.13|0.000269|0.0846|0.000773|243.0|1.56|0.0|0.0|4.62e-06|-0.02993|1.53|-1347.507102|538.75|872.11|325.45|396.15|0.7027100000000001|0.7027100000000001|-1347.3959220000002|-1347.446223|5.3042|0.79|6.1024
4f_a46|0.0|0|0|0|0.0|0.2096617139999999|1|1|1|2.190536659|-0.001035775|5.587248657999999|2|-0.099507167|-0.053860324|0.012332859|-0.056114865|1|0.011806162|-0.079238184|2|0.6901151990000001|0.74106323|-0.2076648489999999|0.69830739|0|0.934973206|-0.055836642|-0.0674830959999999|0.296072934|0.008734825|-30.29079362|4.738551282|7.730129301|35.27635517|-0.022035297|-19.85993046|2.570614463|56.50645576|0.759842275|1563.375755|-6.484875252999999|5.654067072999999|9.828175385|0.7382488140000001|130.2830519|-281.9234274|5.6100342670000005|1.0|1.0|1.0|1.0|3.88|-7.21|4.71|43.6|1.0|0.0|101.54|1.0|3.0|-4.38|-5.65|332.44|0.0|1.0|3.76|4.18e-05|0.0139|2.62e-05|0.00872|3.77|0.0|0.0|6.12e-08|-0.02947|3.87|-1033.528421|591.51|1020.33|272.61|493.53|0.69208|0.69208|-1033.315821|-1033.36869|3.7419|183.0|6.7375
2_a33|0.0|1|1|1|3.396444161|0.0|0|0|0|0.0|-0.009168933|5.733341277|0|-0.049900189|-0.476784502|-0.002514803|0.070526947|3|-0.000810928|-0.083752249|0|0.787714775|0.833090592|-0.0212158239999999|0.753434785|1|0.8195154109999999|-0.0804186|-0.104047115|0.411881091|0.018451635|-49.13901703|11.27469555|103.5201191|110.28338390000002|-0.031851158|-38.84811555|6.889294995|44.34034244|0.702597735|3245.244678|-11.89228027|6.152818143999999|11.60906093|0.8867875909999999|181.7248125|-247.5908207|11.8727102|1.0|0.0|1.0|1.0|3.57|-7.67|4.63|140.04|2.0|0.0|115.28|1.0|7.0|-6.35|-6.17|411.54|1.0|0.0|3.98|4.44e-07|0.000183|1.6800000000000002e-05|0.0069|3.72|0.0|0.0|2.13e-08|-0.04967|5.11|-1920.049452|655.74|1128.98|341.74|525.38|0.70205|0.70205|-1919.830424|-1919.890628|5539.0|6.0|8.2596
11a_a50|0.0|0|1|1|0.0|0.0|2|1|1|4.088412042|-0.002914262|5.82008293|1|-0.04339705|-0.134056065|0.011959339|-0.108592708|2|0.012037198|-0.162848233|1|0.701976536|0.792574879|-0.158172459|0.667956827|1|0.917127112|-0.048213112|-0.071180382|0.2931724189999999|0.01848869|-25.48858279|9.774322692|7.53108119|43.81199235|-0.025421565|-19.89396594|5.167341939|67.28055926|0.6543614329999999|1550.320581|-7.104987834|5.965221997|11.123941699999998|0.864799282|182.7270002|-163.21096210000002|11.04263807|0.0|0.0|1.0|1.0|3.44|-5.87|3.73|48.53|0.0|0.0|99.65|2.0|2.0|-3.58|-6.24|327.38|0.0|1.0|2.95|0.000263|0.0862|6.97e-05|0.0228|2.9|0.0|0.0|1.35e-06|-0.03284|3.05|-1045.954278|574.01|963.2|305.11|437.9|0.65485|0.65485|-1045.794689|-1045.84627|7.5619|59.0|7.2291
12t_a30|0.0|0|0|0|0.0|0.0|0|2|2|0.0|-0.007755575|5.351858133|2|-0.0596036729999999|-0.411045472|-0.002544958|-0.0682882559999999|1|-0.001131023|-0.0546637159999999|1|0.609043558|0.83236194|-0.003937967|0.591758164|0|0.696413582|-0.090535776|-0.1011561919999999|0.408290036|0.018862708|-58.89093185|12.26965165|88.42093081|197.4742794|-0.037159417|-42.80050261|7.981057356|0.0|0.745705883|2479.787504|-15.72263361|7.957774504|14.358001500000002|0.804273481|165.4110479|-319.6492937|13.02867425|1.0|0.0|1.0|1.0|4.63|-7.16|3.74|81.65|2.0|0.0|127.19|1.0|5.0|-5.49|-6.06|434.46|0.0|0.0|3.21|3.24e-06|0.00141|6.71e-06|0.00291|4.07|0.0|0.0|6.900000000000002e-08|-0.05542|4.32|-1774.208418|677.85|1139.2|244.58|527.87|0.33647|0.6842600000000001|-1774.0165149999998|-1774.077985|3.2145|9.0|8.0496
11_a27|0.0|1|0|0|2.680511093|0.0|0|1|2|0.0|-0.0067474069999999|5.4161004020000005|2|-0.080272515|-0.344117757|0.004538653|-0.0864111069999999|0|0.005111147|-0.041662169|2|0.734834532|0.814843016|-0.0357410779999999|0.7146215429999999|1|0.7645505|-0.079921166|-0.094820973|0.349764196|0.016171515|-42.27430065|8.553922917000001|143.3238715|124.5410133|-0.034296948|-26.52978026|4.524597532|72.60399149|0.8088958709999999|1646.903525|-9.595877966|5.231762955|9.562117063|0.82770457|101.0845293|-326.780942|6.714661907000001|1.0|0.0|0.0|1.0|3.95|-6.09|1.67|61.88|0.0|0.0|106.33|1.0|2.0|-3.68|-6.47|345.4|0.0|1.0|2.04|0.000207|0.0716|9.45e-05|0.0326|2.73|0.0|0.0|8.2e-07|-0.05985|4.54|-1122.433411|571.4|974.29|370.92|415.32|0.6125|0.59222|-1122.190727|-1122.242519|4.2894|5.0|8301.0
18d_a30|0.0|0|0|0|0.0|0.0|0|2|2|0.0|-0.0072724869999999|5.351858133|2|-0.071608958|-0.385441836|0.001139238|-0.053728319|1|0.002064369|-0.0541804029999999|1|0.669561738|0.815003426|-0.001699165|0.64876559|0|0.803280262|-0.07812727|-0.103191184|0.346980269|0.017843227|-49.44608411|11.29282624|78.23108693|124.5022473|-0.037906966|-41.33339749|7.147133584|0.0|0.783284395|2894.162522|-15.18369704|7.063141946|12.69833771|0.797831306|137.15746130000002|-358.5765637|10.49188139|1.0|0.0|1.0|1.0|4.75|-6.9|3.18|81.65|2.0|0.0|127.24|1.0|5.0|-5.39|-6.02|416.47|0.0|0.0|2.92|4.12e-06|0.00171|9.71e-06|0.00405|3.97|0.0|0.0|1.26e-07|-0.05506|4.07|-1674.987709|669.66|1129.46|247.35|508.7|0.4325|0.69017|-1674.785879|-1674.8453470000002|6.2946|21.0|7.6737
13i_a6|0.0|1|0|0|3.399318783|0.0|0|1|1|0.0|-0.0149593219999999|5.351858133|1|0.035242754|-0.852681372|-0.011017781|0.034304189|1|-0.007703306|-0.045418125|1|0.8744720490000001|0.7771558909999999|0.145878803|0.830577798|0|0.624046118|-0.120457274|-0.129526268|0.221116773|0.031178586|-80.75190740000001|20.90143854|181.1128483|252.0312146|-0.046433945|-58.20996912|14.01186473|116.5456632|0.783597763|2880.134143|-20.86772478|8.294136887|14.54375165|0.753497905|145.07130039999998|-380.2354072|13.40049533|1.0|1.0|1.0|1.0|3.59|-8.5|3.54|115.15|1.0|0.0|120.17|1.0|6.0|-5.03|-6.81|427.46|0.0|0.0|2.91|9.32e-06|0.00398|3.28e-05|14.0|2.95|0.0|0.0|3.18e-09|-0.0481399999999999|4.94|-1426.518007|703.43|1196.21|338.12|553.67|0.7004600000000001|0.70517|-1426.269916|-1426.332492|10.1375|21.0|7.6778
41_a47|0.0|0|1|1|0.0|0.0|1|0|0|1.840145925|-0.004083905|4.727387819|3|-0.080388467|-0.187859623|0.003530307|0.024881402|1|0.0047106|-0.1430639269999999|3|0.62974551|0.8417952740000001|0.08640454|0.609110565|1|0.823168463|-0.061101947|-0.0899793719999999|0.245948366|0.018348892|-34.50740631|10.36256127|54.15850042|99.86584673|-0.02929561|-28.69838714|5.852270304|0.0|0.653147815|1073.170368|-9.34366093|7.168742909|12.96444871|0.8084689140000001|195.8852341|-172.98086630000003|13.02756406|1.0|1.0|1.0|1.0|3.18|-7.47|4.52|68.52|0.0|0.0|99.09|1.0|4.0|-3.57|-6.66|348.38|0.0|1.0|3.06|0.000267|0.0929|0.000125|0.0436|2.49|0.0|0.0|3.36e-08|-0.05053|2.41|-1162.462261|603.1|995.43|308.67|471.9|0.6779|0.68638|-1162.288187|-1162.342476|6.8546|0.01|8.0
4_a38 (LY-2157299)|0.0|0|0|0|0.0|0.0|1|1|1|2.0959524330000003|-0.00638266|5.4161004020000005|2|-0.0501467259999999|-0.325515636|0.002865697|-0.159241692|1|0.003107816|0.028964355|2|0.702976795|0.8099394329999999|-0.041794304|0.6848692759999999|1|0.754313773|-0.092570349|-0.089446059|0.459041332|0.01243241|-52.90108631|7.104736984|260.7739337|140.40206619999998|-0.03235283|-29.21101111|4.060137052|71.22674185|0.7861170609999999|1686.693134|-10.56568487|6.54753874|12.76426621|0.949475478|122.2274724|-327.0140711|7.880803302999999|0.0|1.0|1.0|1.0|3.27|-7.13|3.51|86.69|1.0|0.0|108.18|1.0|3.0|-3.85|-6.86|369.42|0.0|0.0|2.81|0.0001409999999999|52.0|0.000102|0.0375|2.39|0.0|0.0|7.45e-08|-0.06|3.95|-1198.64695|617.61|1048.31|266.68|449.44|0.4|0.68|-1198.442536|-1198.49738|7.6529|69.0|7.1586
12aw_a36|0.0|1|0|0|3.28940051|0.0|0|2|2|0.0|-0.008293935|5.351858133|2|0.066435701|-0.4478724979999999|-0.006877664|-0.1066959869999999|1|-0.004358975|-0.098027247|1|0.653741315|0.836170906|-0.022464907|0.632625562|0|0.706174871|-0.088516379|-0.114701005|0.373775982|0.023038651|-56.73814908|14.76755422|54.50894809|188.3390873|-0.041292362|-47.12705211|9.4658605|1.343623915|0.749052287|2380.579051|-16.96573876|7.545677222999999|14.32425315|0.898338973|160.8550748|-319.2802512|13.8551867|1.0|0.0|0.0|1.0|4.73|-7.12|3.0|69.2|1.0|0.0|123.67|1.0|5.0|-3.99|-6.8|417.41|0.0|1.0|2.44|0.000102|0.0424|4.81e-05|0.0201|2.88|0.0|0.0|7.599999999999999e-08|-0.05513|3.66|-1431.373326|666.09|1120.43|237.0|507.71|0.38905|0.69109|-1431.180191|-1431.239759|6.5278|9.0|8.0458
8g_a8|0.0|1|0|0|3.073183107|0.0|1|1|1|1.298078704|-0.014340328|5.4161004020000005|0|0.000966222|-0.731356723|-0.009140059|-0.025002199|1|-0.007047583|0.0794962979999999|0|0.6784762320000001|0.734188081|0.121495775|0.656457444|0|0.533935495|-0.136742629|-0.129695841|0.298992226|0.031118325|-83.78686741|19.06725815|171.26571059999998|285.5736014|-0.052430233|-48.6934008|11.68315869|67.54104396|0.8330608209999999|2148.49832|-19.68456628|7.440878437999999|14.28792131|0.920192814|102.2893227|-408.1554248|10.80625499|0.0|0.0|1.0|1.0|3.31|-7.4|3.89|99.34|2.0|0.0|111.38|1.0|4.0|-5.3|-6.34|417.39|0.0|0.0|3.5|5.01e-06|0.00209|1.16e-05|0.00483|3.53|0.0|0.0|4.01e-08|-0.05849|7.17|-1450.913472|635.27|1083.78|330.67|489.97|0.69221|0.69221|-1450.728709|-1450.787398|7.5762|4.2|5.3768
18c_a22|0.0|0|0|0|0.0|0.0|1|0|0|1.804590026|-0.003749104|4.727387819|2|-0.044828537|-0.213698903|0.005449965|0.009519672|1|0.005597023|-0.078828791|2|0.7290394929999999|0.7669483559999999|-0.032031791|0.6922232890000001|1|0.931073539|-0.057956428|-0.076388478|0.5003904610000001|0.019843706|-40.094865000000006|13.72808419|30.63947336|47.68404831|-0.028825841|-36.55965924|9.49723261|15.22791009|0.682690024|2574.178324|-13.79609783|7.332936064|14.04085897|0.914766316|219.5183688|-252.7737494|14.88645273|1.0|1.0|1.0|1.0|3.56|-9.46|4.98|124.4|1.0|1.0|136.36|1.0|6.0|-5.8|-6.63|461.54|0.0|0.0|3.72|1.6e-06|0.000739|7.98e-06|0.0036799999999999|3.5|0.0|0.0|3.4299999999999995e-10|-0.07207|3.5|-1783.5397829999995|707.08|1249.84|219.25|583.88|0.4609|0.60449|-1783.277296|-1783.340519|1.0733|26.0|7585.0
6b_a40|0.0|0|0|0|0.0|0.0|1|1|2|1.710647518|-0.014861289|6.401917197|0|-0.137534783|-0.698480566|-0.003851208|0.0986825569999999|2|-0.004728928|-0.018582337|0|0.691778838|0.842573207|0.003163118|0.6462648870000001|1|0.753431574|-0.107699967|-0.118488624|0.417254814|0.014588568|-72.13527644|9.771129787|176.8246355|165.1465831|-0.049599889|-53.15460718|6.544506614|34.43877986|0.878140798|4049.386572|-22.2507658|6.976123351|12.51342818|0.793750992|81.61884754|-506.5422338|7.929311055|1.0|0.0|1.0|0.0|4.02|-5.21|4.38|173.43|2.0|2.0|130.16|2.0|5.0|-8.41|-5.85|511.42|1.0|0.0|4.21|3.86e-09|1.98e-06|6.55e-07|0.000335|5.03|1.0|1.0|6.21e-06|-0.09533|8.98|-3290.745084|687.2|1183.07|399.62|552.01|0.69429|0.69429|-3290.583786|-3290.648012|11.3203|0.03|7.5229
11a_a31|0.0|1|0|0|2.856083711|0.0|0|1|1|0.0|-0.02376325|5.733341277|0|-0.087576474|-0.8792402579999999|-0.022093578|-0.1217573119999999|2|-0.017433557|-0.1068420919999999|0|0.861302755|0.8433024170000001|0.022073976|0.819138461|0|0.486754956|-0.151872243|-0.161027639|0.271818874|0.041435152|-76.64827023|20.91187076|258.8577775|259.0291941|-0.056833284|-41.01552988|10.55399384|71.03772901|0.735254945|1769.346573|-14.47606937|5.791411901|10.5643234|0.8241360790000001|133.6139513|-237.4612264|15.96146849|0.0|0.0|1.0|0.0|3.26|-4.65|2.94|125.57|0.0|0.0|83.12|2.0|3.0|-4.81|-6.51|329.33|0.0|0.0|2.42|1.5399999999999998e-05|0.00506|0.000161|0.0531|2.53|0.0|0.0|2.22e-05|-0.05074|3.97|-1441.411622|529.63|860.74|325.92|407.76|0.69222|0.69222|-1441.327731|-1441.37897|8.9667|0.19|6.7212
18_a10|0.0|0|0|0|0.0|0.0|1|2|2|2.142254323|-0.00309846|5.733341277|2|-0.092424959|-0.1859075939999999|0.009941402|-0.052165302|1|0.010573165|-0.091730492|2|0.7155022459999999|0.785539083|0.048377088|0.6886547670000001|1|0.885552955|-0.0575419659999999|-0.076052353|0.656664457|0.019095409|-36.52271591|12.12013168|40.99617452|72.64119073|-0.024889861|-30.63863373|7.692822451|123.3621791|0.641615544|2137.914113|-10.02718922|7.204851347999999|13.51828833|0.876275815|227.471785|-179.7708584|13.11704755|0.0|1.0|1.0|1.0|4.07|-7.88|4.66|62.06|1.0|0.0|119.81|1.0|5.0|-4.48|-6.34|412.48|0.0|1.0|3.67|3.34e-05|0.0138|1.7100000000000002e-05|0.00705|3.49|0.0|0.0|1.32e-08|-0.0495699999999999|2.65|-1336.404041|687.19|1181.5|214.93|504.61|0.37729|0.6866300000000001|-1336.126835|-1336.185978|5.9029|0.13|6.8861
26_a20|0.0|0|0|0|0.0|0.0|1|0|0|1.877209467|-0.00578453|4.727387819|2|0.1516835819999999|-0.3297182369999999|0.003085806|-0.054222344|1|0.003149352|0.0346782989999999|2|0.7071284179999999|0.7541508029999999|-0.070815554|0.690530489|1|0.79337253|-0.0862808009999999|-0.082729415|0.423153994|0.012753218|-58.21621279|8.604974082|299.8332395|139.417676|-0.0327795789999999|-37.66339899|5.806030949|80.47551422|0.7848887259999999|2534.075607|-14.92323356|7.598632688999999|14.40103379|0.8952138340000001|145.1419493|-384.4457279|10.03954725|1.0|1.0|1.0|1.0|3.42|-9.18|4.62|86.69|2.0|0.0|125.0|1.0|5.0|-5.14|-6.28|419.48|0.0|0.0|3.66|7.27e-06|0.00305|9.51e-06|0.00399|3.63|0.0|0.0|6.64e-10|-0.05097|4.97|-1352.277633|715.27|1211.34|256.05|543.96|0.50878|0.68167|-1352.036122|-1352.098465|4.8742|131.0|6.8827
