molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|SRW07|n6HRing|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|BIC2|GATS1pe|nFaHRing|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|FNSA4|WNSA5|WPSA3|RPCS|DPSA5|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50
8e_a8|0.0|1|0|0|1|7.05012252|0|0|1.394799502|1.311619189|4.844187086|0|0.0|-0.539547088|-0.102167262|10.94332438|-0.051339286|1|1|-0.004224671|-0.0015448089999999|0.090898585|0.183313231|0.7233950809999999|0.636205913|0|-0.105450888|0.0211004739999999|-70.49962428|-64.32539698|106.0087621|-0.04393787|-39.238709|7.851573274|76.40535608|75.57562034|-1286.50794|2080.07805|-16.34946208|7.50719734|14.52755918|6095.6213210000005|-784.77418|0.0184428869999999|-370.0368722|1601.514194|561.882658|11.25022336|0.0|0.0|1.0|0.0|0.0|2.0|0.04|23.0|-7.78|4.33|4.17|90.11|3.4|0.0|111.81|-5.27|30.0|4.0|403.41|0.0|0.0|0.0|5.34e-06|0.00215|3.69|0.0|6.63e-06|-0.06253|7.22|-1376.957298|-1376.924308|0.3731|267.77|526.86|0.50055|0.7013|-1376.708067|0.1671|-0.13719|6.1505|-0.19972|7.7951|19.89|4.7014
14p_a23|0.0|0|1|1|2|7.423568444|0|0|1.197963748|3.3252287430000003|5.351858133|2|0.733042138|-0.310730878|-0.060144819|10.31321773|-0.053921569|2|2|0.009266617|0.080581604|-0.0686282459999999|-0.131709531|0.799506006|0.669357479|1|-0.080784473|0.0221104079999999|-42.52653933|-54.50240143|40.58186569|-0.033660197|-36.77082544|10.06403753|84.65359899|67.36602512|-1090.0480289999998|2170.5738260000003|-15.32117727|9.014073839|16.84664803|6696.264498|-735.4165088|0.0190667019999999|-339.5427625|1450.229492|646.2584547|12.86362369|0.0|0.0|1.0|1.0|1.0|1.0|0.04|26.0|-7.47|3.4|3.89|128.81|2.39|1.0|125.0|-5.68|32.0|5.0|436.49|0.0|0.0|0.0|2.09e-06|0.0009109999999999|3.3|0.0|1.4800000000000002e-05|-0.09046|3.29|-1722.181612|-1722.152257|0.3802|346.79|573.24|0.6816|0.6816|-1721.933314|0.3802|-0.14774|7.4033|-0.2382|9986.0|3.0|8.5302
3g_a32|0.0|1|1|1|0|7.78113851|0|0|0.60942078|0.0|5.733341277|0|2.2144733530000003|-0.2816222539999999|-0.1154223269999999|10.31100273|-0.125170068|3|3|0.002565215|-0.105402305|-0.074808287|-0.133675401|0.755211939|0.786074011|1|-0.098311343|0.0119962889999999|-38.9071564|-54.47722347|42.56199385|-0.030429702|-30.18744099|3.683575459|0.0|60.55421302|-708.2039051|1886.244271|-9.343731735|5.917878616|10.70834299|5058.622432|-392.4367329|0.01096673|-333.29803589999995|884.4366022|475.3634141|6.076989555|1.0|0.0|1.0|1.0|1.0|1.0|0.28|19.0|-7.29|7.02|5.42|110.94|2.18|0.0|102.55|-7.09|24.0|3.0|354.49|0.0|0.0|1.0|8.12e-08|2.88e-05|5.02|0.0|1.8e-05|-0.0535|4.13|-1712.060085|-1712.036238|0.2859|349.68|495.4|0.70275|0.70275|-1711.865318|0.2859|-0.14715|3.3082|-0.20065|5.5816|14.0|7.8539
12d_a40|0.0|0|0|0|1|7.515889085|0|0|0.60499064|1.753432382|5.4161004020000005|0|0.794852923|-0.288158151|0.087954209|10.31197256|-0.166080871|2|2|-0.002126898|0.3683138529999999|0.127299624|0.224167029|0.7769829840000001|0.6948809659999999|1|-0.091630294|0.01171131|-50.68561427|-48.54239742|207.39648|-0.038873458|-25.71599691|3.286773518|60.80168183|55.13932669|-679.5935638999999|643.5166227999999|-10.90981687|7.877041626|14.88744155|5101.479206|-360.0239567|0.01245259|-364.7778083|804.9352200000001|350.9435025|6.596929268999999|1.0|0.0|1.0|1.0|1.0|1.0|0.0|20.0|-6.84|4.59|5.02|84.45|3.76|1.0|96.16|-6.25|23.0|2.0|361.25|0.0|0.0|1.0|5.58e-07|0.0002009999999999|4.75|0.0|5.2e-05|-0.07765|4.14|-2153.197255|-2153.180821|0.2584|282.05|435.41|0.55983|0.70435|-2153.071733|115.0|-0.11604|1.2683|-0.19369|1.9961|19.0|7.7212
12e_a40|0.0|0|0|0|1|7.515889085|0|0|0.604990524|1.6315143930000002|5.4161004020000005|0|0.665270062|-0.556620974|0.130516751|10.31197242|-0.192362496|2|2|-0.014780739|0.292184471|0.103406816|0.172778196|0.788800541|0.8096582170000001|1|-0.122830115|0.015096495|-71.78145688|-66.68049019|206.0119599|-0.048387621|-36.19867792|4.4490161310000005|0.0|78.14505956|-866.8463724999999|694.2415706|-14.26008524|8.014314957|15.75963228|5478.52313|-470.5828129|0.021118537|-315.75223450000004|1096.13776|348.3847394|11.46456937|1.0|0.0|1.0|0.0|0.0|2.0|0.0|20.0|-6.04|4.34|4.84|98.89|2.93|0.0|95.8|-6.53|24.0|4.0|378.23|0.0|0.0|1.0|2.98e-07|0.000113|4.72|0.0|0.000346|-0.07296|4.66|-2248.276958|-2248.244231|0.4494|286.76|445.12|0.6826|0.70157|-2248.154966|284.0|-0.12616|2.5946|-0.19912|3.7268|1.17|5.9318
IN1233_a59|0.0|1|0|0|0|6.842683282|0|0|1.400923654|0.0|4.727387819|2|1.983673343|-0.5039851160000001|-0.011236836|10.93301779|-0.054458882|1|1|-0.004071701|0.268927191|0.001996439|0.003282792|0.74801464|0.778639593|1|-0.095213818|0.010831674|-61.73167061|-63.36348363|318.5587088|-0.035929742|-42.16752524|4.79704394|83.1557517|72.32484741|-1267.269673|1822.396842|-15.91227368|8.011984402000001|15.51626497|6206.818668|-843.3505049|0.0134658889999999|-413.6607749|1562.994677|712.1606951|8.961363774|1.0|1.0|1.0|1.0|1.0|2.0|0.08|27.0|-10.0|5.54|4.69|97.55|2.06|0.0|125.07|-5.59|32.0|4.0|419.48|0.0|0.0|1.0|2.54e-06|0.00107|3.85|0.0|4.17e-08|-0.05605|5.35|-1352.351584|-1352.326849|0.2623|237.54|531.14|0.51285|0.6953699999999999|-1352.073755|0.2011|-0.14684|5.4004|-0.20289|7.6059|34.0|7.4685
16a_a23|0.0|0|1|1|2|7.423568444|1|1|1.197962324|3.411338761|5.351858133|3|0.759926978|-0.302174246|-0.088255625|10.31321796|-0.071458049|2|2|0.01226642|0.115499047|-0.181609054|-0.335065967|0.8323974470000001|0.7199622309999999|1|-0.07288672|0.021379172|-26.53751114|-47.06687604|9.922436905|-0.025724725|-30.39361398|8.915071155|91.92609822|65.21027197|-847.2037686000001|1801.957216|-10.72715788|8.024409307|15.89802615|6552.801739|-547.0850515999999|0.02809646|-110.9672657|1445.935835|668.3493171|18.14339594|1.0|0.0|0.0|1.0|0.0|1.0|0.14|20.0|-5.27|2.03|2.52|108.26|2.04|1.0|125.79|-4.58|31.0|4.0|427.5|0.0|0.0|0.0|2.6e-05|0.0111|2.66|0.0|0.0023|-0.0502|2.49|-1685.913359|-1685.8794469999998|0.2066|763.49|555.21|0.96307|0.96307|-1685.580443|0.2066|-0.07625|11.6254|-0.12645|18.4446|39.0|7.4037
12t_a30|0.0|0|0|0|0|7.412764017000001|2|2|0.60498454|0.0|5.351858133|2|0.0|-0.411045472|-0.0682882559999999|10.31162892|-0.04950715|1|1|-0.001131023|-0.158448053|-0.0546637159999999|-0.145315868|0.83236194|0.591758164|0|-0.1011561919999999|0.018862708|-58.89093185|-65.79920855|88.42093081|-0.037159417|-42.80050261|7.981057356|0.0|78.8278828|-1184.385754|2479.787504|-15.72263361|7.957774504|14.358001500000002|6617.834146|-770.409047|0.020029588|-319.6492937|1588.274656|616.2856203|13.02867425|1.0|0.0|1.0|1.0|0.0|1.0|0.14|17.0|-7.16|4.67|3.74|81.65|3.58|0.0|127.19|-5.49|31.0|6.0|434.46|0.0|0.0|0.0|3.24e-06|0.00141|4.07|0.0|3e-05|-0.05542|4.32|-1774.2421780000002|-1774.208418|0.2094|244.58|527.87|0.33647|0.6842600000000001|-1774.0165149999998|0.1561|-0.15029|2.6784|-0.20571|3.2145|9.0|8.0496
14e_a23|0.0|0|1|1|2|7.423568444|0|0|1.197957573|3.052208981|5.351858133|2|0.650989437|-0.4787294729999999|0.021081733|10.3132176|-0.009871698|2|2|0.001951778|0.072830644|-0.07256543|-0.226146643|0.791790895|0.5415996160000001|1|-0.089453046|0.018022127|-51.07141556|-62.2612068|48.244071000000005|-0.03935934|-43.33511299|8.73073591|0.5612316039999999|74.75779594|-1369.74655|2428.874279|-19.06744972|8.020794334|15.89643482|7663.17288|-953.3724859|0.017954325|-412.7765217|1719.6510460000002|658.8108151|12.49658915|0.0|0.0|1.0|1.0|1.0|1.0|0.09|26.0|-8.23|4.42|6.19|105.02|3.82|1.0|125.29|-6.38|34.0|7.0|479.48|1.0|0.0|0.0|4.1200000000000004e-07|0.000198|4.46|0.0|2.85e-06|-0.08122|4.2|-1966.96594|-1966.943431|0.3178|334.8|571.39|0.63922|0.63922|-1966.720803|0.3178|-153.0|3.7696|-0.2342199999999999|5.5469|3.0|8.5214
8a_a50|0.0|1|1|1|1|7.860570786|1|1|1.39826105|2.03117465|5.777652323|1|1.99158738|-0.188998337|-0.150515325|10.94501357|-0.058014797|2|2|0.007801731|-0.038971589|-0.065546446|-0.11385159|0.804535572|0.7135713840000001|1|-0.08230347|0.018809422|-34.88425666|-41.48493288|133.8183888|-0.031655181|-20.91041439|4.778811898|0.0|50.06249379|-622.2739931|1503.563342|-8.042467074|5.754657432|10.69309012|4638.284496|-313.6562159|0.017017336|-253.4513797|828.1354551|388.171611|8.577560914|1.0|1.0|0.0|1.0|1.0|1.0|0.11|20.0|-6.32|3.63|3.71|59.39|2.02|0.0|94.75|-3.86|24.0|3.0|313.36|0.0|1.0|1.0|0.000138|0.0433|2.95|0.0|0.000151|-0.0280699999999999|2.69|-1006.671867|-1006.637067|0.18|220.53|396.63|0.3462199999999999|0.60625|-1006.508913|0.1217|-0.17244|3.5509|-0.20051|5.5319|47.0|7.3279
25_a47|0.0|0|1|1|1|6.86171134|0|0|1.30432753|1.234859637|4.727387819|2|1.087932079|-0.486951604|-0.035030495|10.94972207|0.002716049|1|1|-0.00269275|-0.120903298|-0.108691353|-0.235822787|0.8462332770000001|0.622598899|1|-0.08797211|0.020224271|-44.52300552|-53.40631957|11.20142696|-0.031278972|-32.42203672|7.453635586|51.5831002|71.17072517|-854.5011131000001|1514.111398|-11.52783528|6.951055196|13.26689626|6236.813862|-518.7525876|0.029261935|-150.4037281|1369.668876|513.2159236|17.76440561|0.0|1.0|1.0|0.0|1.0|2.0|0.1|21.0|-8.01|3.29|4.95|84.73|3.08|0.0|109.7|-4.99|29.0|5.0|410.83|0.0|0.0|1.0|1.01e-05|0.00417|3.53|0.0|4.02e-06|-0.06331|4.78|-1735.414386|-1735.385814|287.0|258.29|491.7|0.53663|0.68761|-1735.2218059999998|0.0702|-0.16588|3.8832|-0.22919|5.1625|16.0|7.8
4_a47|0.0|0|0|0|0|0.0|0|0|1.304464196|0.0|0.0|2|1.42341819|-0.3692130839999999|0.0687047279999999|10.93671044|0.011775922|0|0|-0.006506051|-0.247195952|-0.017555555|-0.027355932|0.783871003|0.8124901999999999|1|-0.092556319|0.007772995|-42.46254967|-50.35610033|96.20929041|-0.03525955|-27.39669054|2.300808176|0.0|57.78603076|-805.6976052|1528.797085|-10.43683449|6.468023748999999|10.818777699999998|5254.939281|-438.3470487|0.013656479|-333.62177030000004|998.8757964|471.7712484|7.429930428|1.0|1.0|0.0|1.0|1.0|2.0|0.05|22.0|-8.79|4.83|5.71|58.04|3.1|0.0|106.52|-5.92|26.0|3.0|361.82|0.0|0.0|1.0|1.21e-06|0.0004379999999999|4.96|0.0|5.81e-07|-0.05606|4.44|-1509.453558|-1509.4201369999998|0.2304|214.85|432.89|0.45947|0.69157|-1509.262887|0.2221|-0.1547|4.2607|-0.21076|5.4892|32.0|7.5
7_a47|0.0|0|0|0|0|0.0|0|0|1.304326965|0.0|0.0|2|1.303301032|-0.3939082339999999|-0.085507035|10.93671034|-0.0781924059999999|0|0|-0.00794321|-0.262805289|-0.021071408|-0.04311702|0.817389583|0.671549194|1|-0.095957591|0.008915606|-45.82735481|-54.113260200000006|103.5602725|-0.036250645|-30.51603217|2.8353037860000003|0.0|61.47335819|-919.9254234|1968.695833|-11.52827882|6.485224033|10.90440708|5958.904826|-518.7725468|0.0130514639999999|-357.5076454|1126.008167|526.6144628999999|7.36009799|1.0|1.0|0.0|1.0|1.0|2.0|0.09|22.0|-9.45|5.63|6.52|58.04|3.69|0.0|111.28|-6.47|28.0|4.0|393.84|1.0|0.0|1.0|3.41e-07|0.000134|5.49|0.0|1.3900000000000001e-07|-0.05297|5.08|-1647.996662|-1647.963177|0.2144|333.26|455.81|0.69314|0.69314|-1647.7863539999998|0.2144|-0.1544|3406.0|-0.2073699999999999|4.4255|25.0|7.6
4k_a46|0.0|0|0|0|1|7.825245291|1|1|1.134637098|2.145043462|5.587248657999999|1|0.0|-0.252970193|-0.1149361969999999|10.94631314|-0.1032662209999999|1|1|0.006050983|-0.158788415|0.008544799|0.012963356|0.7477594870000001|0.784722915|0|-0.086581945|0.007038271|-49.65634024|-46.76051618|171.92614719999997|-0.0306644389999999|-25.25406274|2.052909907|0.0|50.48291318|-794.928775|1912.936687|-8.94414722|5.726809252000001|9.829220349|4685.0322320000005|-429.3190666|0.006892404|-403.1511415|910.3230822|519.5743695|3.722397006000001|1.0|1.0|0.0|1.0|1.0|1.0|0.33|17.0|-6.61|4.26|4.77|50.94|2.84|0.0|100.96|-4.82|25.0|3.0|333.43|0.0|1.0|1.0|1.5e-05|5.0|4.05|0.0|8.28e-05|-0.01712|4.52|-1053.433249|-1053.396715|0.2259|228.63|500.36|0.39943|0.68553|-1053.196897|0.1505|-0.18542|4.0015|-0.20254|5.7714|0.08|7.0969
12aw_a36|0.0|1|0|0|0|7.412764017000001|2|2|1.297044239|0.0|5.351858133|2|0.0|-0.4478724979999999|-0.1066959869999999|10.96021804|-0.034663063|1|1|-0.004358975|0.169961228|-0.098027247|-0.250781298|0.836170906|0.632625562|0|-0.114701005|0.023038651|-56.73814908|-73.52224315|54.50894809|-0.041292362|-47.12705211|9.4658605|1.343623915|87.37742985|-1323.400377|2380.579051|-16.96573876|7.545677222999999|14.32425315|6370.06138|-848.2869380000001|0.02161528|-319.2802512|1766.7663510000002|593.6088758|13.8551867|1.0|0.0|0.0|1.0|0.0|2.0|0.14|17.0|-7.12|3.55|3.0|69.2|2.78|0.0|123.67|-3.99|31.0|6.0|417.41|0.0|1.0|0.0|0.000102|0.0424|2.88|0.0|3.17e-05|-0.05513|3.66|-1431.404673|-1431.373326|0.4088|237.0|507.71|0.38905|0.69109|-1431.180191|0.3892|-0.15688|4.8181|-0.21201|6.5278|9.0|8.0458
12av_a36|0.0|1|0|0|0|7.412764017000001|2|2|1.297042752|0.0|5.351858133|2|0.0|-0.605432791|-0.021036176|10.96037173|-0.039627578|1|1|-0.000472698|0.1168328169999999|-0.126068378|-0.213993335|0.8076780109999999|0.817582774|0|-0.105593135|0.021666882|-57.31621925|-73.55299094|99.2415672|-0.035197712|-51.2347934|10.51297704|124.9387725|91.5101903|-1397.506828|2354.591519|-17.07826447|8.975655204|17.64042914|6460.1184140000005|-973.4610746|0.025779468|-239.5042702|2079.880404|757.7532208|17.95719936|0.0|0.0|0.0|1.0|0.0|3.0|0.17|17.0|-6.93|2.38|1.65|98.3|1.49|0.0|138.06|-3.54|33.0|5.0|438.48|0.0|0.0|0.0|0.000292|128.0|1.85|0.0|5.18e-05|-0.05307|4.5|-1440.988179|-1440.945099|0.6698|256.12|588.31|0.43212|0.70455|-1440.67411|0.0027|-0.14122|4.7666|-0.19429|6.1075|39.0|7.4089
5a_a50|0.0|0|1|1|2|7.927685046000001|1|1|1.3972442980000002|4.202707546|5.82008293|1|2.475383677|-0.06986407|-0.256097122|10.93256969|-0.130929632|2|2|0.01228899|0.028229556|-0.102607753|-0.168135655|0.788709546|0.6759066159999999|1|-0.065209836|0.010185297|-20.77548565|-34.7974024|6.819160781|-0.022747617|-18.56865899|2.900288114|60.04351409|44.17662122|-521.9610361|1605.985157|-6.477439183|5.892775027000001|10.76914508|4770.917486|-278.5298849|0.017576522|-176.38892919999998|784.5791628|462.1867149|9.379218813|1.0|0.0|1.0|1.0|1.0|0.0|0.14|20.0|-6.24|3.66|4.33|35.64|2.62|0.0|101.86|-3.89|25.0|2.0|326.39|0.0|1.0|1.0|0.000129|42.0|3.46|0.0|0.000186|-0.02487|3.39|-1029.930364|-1029.905844|0.2735|220.82|455.34|0.39948|0.6725399999999999|-1029.734933|0.1156|-0.16659|3.9843|-0.19146|5649.0|4.1|5.3872
8_a20 (IN-1130)|0.0|1|0|0|0|6.842683282|0|0|1.400923668|0.0|4.727387819|2|1.622562232|-0.528090969|-0.019554464|10.94899447|-0.0574882679999999|1|1|-0.004654742|0.293415753|-0.049177437|-0.083481481|0.760688473|0.7741509329999999|1|-0.097790028|0.0158089389999999|-63.72828772|-64.75689362|336.574332|-0.035730972|-42.88223811|6.93243166|89.35267123|77.31081766|-1230.3809789999998|1829.419484|-15.66851008|8.005662608|15.46983888|6291.586155|-814.7625241000001|0.018957805|-328.593789|1644.660472|684.5377542|12.55392404|1.0|1.0|1.0|1.0|1.0|2.0|0.08|27.0|-9.63|4.97|4.08|110.44|1.33|0.0|122.86|-4.85|32.0|5.0|420.47|0.0|0.0|1.0|1.42e-05|0.00596|2.87|0.0|9.86e-08|-0.07014|4.53|-1368.412748|-1368.372708|0.3782|248.98|517.94|0.4377|0.7007399999999999|-1368.118751|0.1361|-0.13622|3803.0|-0.20636|5.4751|36.0|7.4437
12_a47|0.0|1|1|1|0|6.605297921|0|0|1.304330736|0.0|4.59511985|2|1.555521837|-0.209845277|-0.018573056|10.95005729|0.0295267039999999|1|1|-0.004332024|0.003417588|-0.006318684|-0.015039637|0.8288334490000001|0.618808977|1|-0.091853238|0.018014416|-44.18983348|-47.83891561|63.89392714|-0.034116917|-24.91541818|4.886454935|0.0|61.09751253|-621.9059029|702.3796319|-9.25429818|7.042279354|13.52358352|4816.005822|-323.9004363|0.025457205|-188.2488142|913.5950352|335.1175012|13.25859692|1.0|1.0|0.0|1.0|1.0|2.0|0.0|21.0|-8.11|4.19|4.98|66.49|2.6|0.0|91.63|-4.51|24.0|4.0|339.75|0.0|1.0|1.0|3.11e-05|0.0106|3.43|0.0|2.61e-06|-0.0623|3.01|-1488.101254|-1488.064043|0.2306|288.96|400.09|0.66387|0.68557|-1487.974738|0.2241|-0.1633|2.1019|-0.2256|3.5884|6.0|8.2
5_a4|0.0|0|0|0|1|7.535296702|1|1|1.343864516|2.166832955|5.4161004020000005|2|2.189593648|-0.0607990979999999|-0.050389825|10.92992834|-0.134215501|1|1|0.0111310589999999|0.0202481919999999|-0.0471580309999999|-0.076189222|0.767615203|0.650346601|1|-0.0681917309999999|0.008047242|-27.26045038|-36.64215945|13.96974087|-0.025201292|-19.68930579|2.323516519|46.53110402|41.76764149|-622.9167106000001|1896.178084|-7.276482574|5.758733969|9.823391314|5059.243919|-334.71819839999995|0.009538616|-330.3047347|771.5556899000001|518.5792364|5.125482045|1.0|1.0|1.0|1.0|1.0|0.0|0.23|21.0|-7.96|4.89|4.67|43.6|2.88|0.0|104.89|-4.57|26.0|3.0|340.42|0.0|1.0|1.0|2.72e-05|0.00925|3.95|0.0|3.71e-06|-0.04892|3.71|-1069.27374|-1069.251223|0.1106|255.2|421.24|0.60407|0.6019899999999999|-1069.051141|67.0|-0.16965|2.7859|-0.21857|3.1619|71.0|7.1487
16_a4|0.0|0|0|0|1|7.535296702|1|1|1.398650725|1.843196334|5.4161004020000005|1|0.0|-0.089168424|-0.148022089|10.94592242|0.019290123|1|1|0.006466406|0.020218035|-0.018051608|-0.0513920109999999|0.774455255|0.482473457|0|-0.080093659|0.013727656|-36.11951685|-39.44800181|13.51923899|-0.033372358|-19.42906425|3.330045338|74.430775|45.11883447|-591.7200271|1522.164774|-8.095443438|5.548106463|10.19502391|4520.2597670000005|-291.4359638|0.0115138339999999|-327.4903335|710.807513|322.8922084|5.67083266|1.0|0.0|0.0|1.0|0.0|0.0|0.11|17.0|-6.36|4.49|4.96|30.71|3.44|0.0|85.02|-3.92|23.0|4.0|309.31|0.0|1.0|1.0|0.0001199999999999|0.0371|3.59|0.0|0.000134|-0.03965|4.05|-1057.494456|-1057.478071|0.2213|274.85|407.99|0.51149|0.54061|-1057.3808390000002|0.1006|-0.17375|1863.0|-0.2134|1.9873|343.0|6.4647
14b_a50|0.0|0|1|1|2|7.934155233999999|2|2|1.267593742|4.240438135|5.82008293|2|2.115127752|-0.255822608|0.037777505|10.94501788|-0.041169251|2|2|0.011249462|-0.106938404|-0.1786649189999999|-0.280243276|0.7887047979999999|0.71456262|1|-0.076674952|0.022423099|-33.02344264|-50.27694576|25.31245624|-0.025558317|-32.9673668|9.64109526|192.8987555|64.58491917|-1005.538915|2984.248708|-10.98912227|6.3538844910000005|11.45638132|6737.145102|-659.347336|0.021820402|-180.03459850000002|1577.857852|825.4425942|14.30797341|1.0|1.0|1.0|1.0|1.0|0.0|0.35|20.0|-6.86|3.72|4.81|66.99|2.32|0.0|128.39|-4.6|33.0|5.0|441.52|0.0|1.0|0.0|2.51e-05|0.0111|3.51|0.0|6.12e-05|-0.02486|3.05|-1431.068494|-1431.037684|0.1637|234.67|533.25|0.55594|0.64303|-1430.72987|0.1373|-0.16874|5.3711|-0.1936|6.7927|6.58|5.1818
19c_a38|0.0|1|0|0|0|7.412764017000001|2|2|1.297043851|0.0|5.351858133|2|0.0|-0.449745181|-0.0725602509999999|10.95429182|-0.0431896509999999|1|1|-0.002443797|0.04814981|-0.09493054|-0.20848518|0.846765471|0.6885713729999999|0|-0.108301657|0.024315945|-57.79749770000001|-68.18641054|139.1570837|-0.038224114|-42.92996714|9.638658988|4.848162625|82.74311399|-1227.35539|2660.812979|-15.15175311|6.97753104|13.36189552|6618.350708|-772.7394084|0.023120664|-275.39483110000003|1707.726604|640.025745|14.55670345|1.0|0.0|1.0|1.0|1.0|3.0|0.13|17.0|-6.92|3.17|2.42|105.02|1.76|0.0|130.41|-4.35|32.0|5.0|426.45|0.0|0.0|0.0|4.46e-05|19.0|2.5|0.0|5.14e-05|-0.05691|3.23|-1424.42734|-1424.3899310000002|0.2961|210.74|517.28|0.2597|0.6279899999999999|-1424.1880119999998|0.1417|-0.15612|2495.0|-0.21303|3.2846|9.0|8.0348
11c_a31|0.0|1|0|0|0|7.765993078999999|1|1|0.6101368770000001|0.0|5.733341277|0|0.0|-0.847114804|-0.137912959|10.31169916|-0.085216451|2|2|-0.008375297|-0.0512371409999999|-0.0992097109999999|-0.16065803|0.839810365|0.787929678|0|-0.14043574|0.034256743|-80.82023592|-82.24513417|264.7428792|-0.042457317|-48.16624372|11.74927853|70.98337779|99.31985763|-1069.186744|1770.045716|-14.56188764|7.259183801|13.95917988|5329.481371|-626.1611682999999|0.029155542|-206.2506659|1581.428448|449.7512005|17.07472346|1.0|0.0|1.0|1.0|1.0|2.0|0.28|16.0|-5.84|5.04|3.64|125.57|1.03|0.0|97.32|-5.11|26.0|6.0|371.41|0.0|0.0|1.0|7.68e-06|0.00285|2.82|0.0|0.000537|-0.03532|4.47|-1559.3980869999998|-1559.353434|0.2627|321.61|512.9|0.7005899999999999|0.7005899999999999|-1559.194237|0.2627|-0.15994|5289.0|-0.19526|7.5091|0.13|6.8861
3_a47|0.0|0|0|0|0|0.0|0|0|1.304465159|0.0|0.0|2|1.416887578|-0.367098851|0.103847816|10.93671092|0.013073797|0|0|-0.007967014|-0.021029826|-0.015388793|-0.024240921|0.720319618|0.815682427|1|-0.0948001|0.008609292|-43.59237092|-49.71258151|98.29790989|-0.036461577|-26.06896797|2.367459086|1.139378223|58.22383723|-745.6887227000001|1280.146703|-10.02652614|6.46319354|10.84023999|5022.029588|-391.0345195|0.016230658|-298.8724505|949.95886|418.022895|8.511255722000001|1.0|1.0|0.0|1.0|1.0|2.0|0.0|22.0|-8.42|4.32|5.4|58.04|2.88|0.0|101.55|-5.54|25.0|3.0|347.8|0.0|1.0|1.0|2.86e-06|0.000995|4.6|0.0|1.33e-06|-0.05717|4.12|-1470.137664|-1470.101469|0.2342|217.52|402.58|0.52977|0.69138|-1469.969304|0.2182|-0.15473|4.0226|-0.2119|5.3274|316.0|6.5
8g_a12|0.0|1|1|1|0|6.580639137|1|1|1.28383574|0.0|4.59511985|2|1.714060666|-0.40429396|-0.094550033|10.95472263|-0.040257632|1|1|0.005405355|-0.068810076|0.068559367|0.122649613|0.7475224290000001|0.7714487940000001|1|-0.1045061519999999|0.008910823|-42.39297373|-57.6443411|84.95000993|-0.042752517|-31.79592789|2.7111119089999995|0.0|61.99654413|-1037.59814|1356.883205|-13.00742505|6.882798206|12.83559677|5327.736626|-572.326702|0.007890315|-443.109365|1150.7554189999998|480.0590283|4.352203029|0.0|1.0|1.0|1.0|1.0|2.0|0.1|21.0|-8.0|3.31|2.07|78.85|2.89|0.0|109.93|-4.38|27.0|5.0|353.38|0.0|0.0|0.0|4.15e-05|0.0146|3.06|0.0|3.53e-06|-0.06432|3.68|-1154.321531|-1154.281986|0.3786|294.8|418.41|462.0|0.55027|-1154.121362|0.1601|-0.1520099999999999|2.9986|-0.21633|4.2131|3715.0|5.43
12_a3|0.0|0|0|0|0|6.823286122000001|0|0|0.605020506|0.0|4.727387819|2|2.07135708|-0.336455156|-0.045382017|10.31163031|-0.069857022|1|1|-0.0045709459999999|-0.218774634|0.017902469|0.032450556|0.718481325|0.841871246|1|-0.096133903|0.011076075|-44.07517037|-45.63945658|239.2266101|-0.039584548|-21.667278|2.496397166|76.23910943|52.16354015|-638.9523922000001|1064.221958|-8.921820355|5.6343192|10.50748861|4400.493202000001|-303.3418921|0.01374218|-313.7317211|769.4340634|330.4083896|6.524083564|1.0|1.0|1.0|1.0|1.0|1.0|0.0|21.0|-6.89|4.34|4.01|92.93|1.6|0.0|90.49|-5.68|22.0|3.0|304.37|0.0|0.0|1.0|2.07e-06|0.000629|4.03|0.0|3.9500000000000005e-05|-0.06361|2.94|-1272.152002|-1272.125792|0.5056|379.97|361.95|0.69784|0.69784|-1272.010995|0.5056|-0.13153|2.3762|-0.19514|3.1979|3548.0|5.45
