molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|MATS1c|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PPSA3|RNCS|RPSA|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|PNSA4|DPSA3|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
8h_a8|0.0|0|2.975382653|0.0|1|7.05012252|0|1.3918396709999998|-0.249095464|0|0.046205674|0.0|-0.485274006|0.007079485|1|1|-0.007036544|0.09830823|-0.53822084|0.111824921|0.751162751|0.56916135|0|0.602405134|-0.122706004|-0.11302328|0.0111998669999999|-72.14530885|6.58499063|316.4918269|0.397594866|-39.07081527|3.871662077|53.78973456|0.918315905|-42.41801879|-28.69532281|78.73029948|354.18563860000006|-1262.594204|2019.780061|-16.87148841|0.081684095|7.453557203|13.58738632|5956.417906000001|48.02637252|31.2477685|-491.8998117|1374.901814|485.8626377000001|0.0|0.0|0.0|2.0|2.73|4.69|4.72|4.11|105.27|0.0|1.0|4.0|4.0|391.37|0.0|0.0|4.01|-5.0|6.11e-06|1.01e-05|0.00395|3.82|1.13e-08|4.43e-06|-0.06344|4801.0|3.7327|-1361.651799|-1361.618499|1029.51|332.16|258.25|480.09|0.56196|0.69844|-1361.5113789999998|4.4356|11.59|4.9359
9a_a31|0.0|0|3.348289714|0.0|0|7.765993078999999|1|0.6101356720000001|-0.093457477|0|0.036891534|0.0|-0.723734943|-0.0007638889999999|2|2|-0.0033853629999999|-0.093527289|-0.542342338|0.045292529|0.837697452|0.76226755|0|0.691768132|-0.100906991|-0.122626525|0.033245595|-64.75697831|21.33533299|163.6011874|0.308231868|-50.50275387|13.69193237|95.14995868|0.737758755|-41.55773748|-27.87131275|86.0923113|443.941629|-1337.8230119999998|1955.13855|-17.886392|0.262241245|7.812278516|15.15483138|6273.506211999999|168.29310269999996|37.77835579999999|-305.16297060000005|1813.361078|597.3075924999999|1.0|1.0|1.0|2.0|2.78|5.51|4.02|1.58|113.64|0.0|1.0|6.0|5.0|418.47|0.0|1.0|3.47|-4.77|2.42e-06|1.7100000000000002e-05|0.00715|3.47|7.35e-09|3.07e-06|-0.04275|3.7892|3.7892|-1691.9526239999998|-1691.9137670000002|1145.99|327.21|327.21|540.01|0.7028|0.7028|-1691.7777600000002|6.2203|0.15|6.8239
4h_a46|-3.74433321|0|0.0|0.090767245|1|7.825245291|1|0.3002050539999999|-0.346835467|2|0.040890805|0.0|-0.404500343|-0.09922757|1|1|0.003087227|-0.030014575|-0.516344924|0.075704004|0.7955809979999999|0.6947264059999999|0|0.767244275|-0.083155747|-0.083997524|0.010068754|-65.24476749|7.900037181|105.2773797|0.232755725|-51.70985599|6.198442205|19.09455432|0.805506105|-51.19164773|-23.9655397|73.14480467|601.9869510999999|-1581.72562|3180.526173|-18.803584|0.194493895|8.138240742999999|15.85230406|7808.347937|152.6017078|29.75215152|-479.405829|1963642.0|1021.999374|0.0|0.0|1.0|2.0|2.99|3.46|6.18|2.27|142.08|0.0|1.0|6.0|6.0|502.63|1.0|0.0|3.82|-5.69|2.97e-07|2.06e-06|0.00104|4.21|6.38e-10|3.210000000000001e-07|-0.0389199999999999|4.2444|4.18|-1923.926093|-1923.878801|1397.46|296.62|292.11|682.14|0.55428|0.54445|-1923.611784|2.9086|229.0|6.6402
1i_a5|0.0|0|2.843224727|-4.358943904|0|6.605297921|0|1.219028472|-0.31059482|2|0.0253888889999999|0.0|-0.279280326|-0.003198529|1|1|-0.000700145|0.001493879|-0.403861432|-0.058385936|0.8436458929999999|0.513260607|0|0.8876055620000001|-0.091178745|-0.084018635|0.008291428|-50.81756452|4.621144795|201.1526326|0.112394438|-26.09853285|2.575548983|0.213644964|0.759459597|-28.32266298|-19.90145306|55.43870932|494.6981114|-796.0581225|942.1618767|-11.09187646|0.240540403|7.314842247|13.79450888|5432.586961|134.0627959|26.20475553|-289.21443910000005|1048.190221|403.396385|1.0|0.0|1.0|1.0|2.04|5.48|6.37|2.73|95.49|0.0|1.0|4.0|6.0|366.34|1.0|1.0|4.12|-4.97|1.6100000000000002e-05|1.0800000000000002e-05|0.00396|3.95|1.3300000000000002e-09|4.86e-07|-0.05729|4.7243|4.3799|-1288.356212|-1288.322373|957.58|283.08|262.44|443.05|0.4571199999999999|0.50107|-1288.264271|2.8939|24.0|7.6198
17c_a50|0.0|1|0.0|0.0|2|7.934155233999999|2|1.347835869|0.024219848|2|0.031870748|2.193763306|-0.1766179239999999|-0.120904775|2|2|0.012222674|-0.233451925|-0.2256811219999999|-0.139943634|0.816442883|0.728169863|1|0.89719894|-0.051905615|-0.073693343|0.021675174|-35.70979598|14.91199042|133.46240020000002|0.10280106|-34.87982686|10.25908547|94.15397246|0.569750429|-24.567468100000003|-14.96042594|50.6217864|617.2509739|-912.5859825|2014.72331|-10.29240792|0.430249571|8.310163601000001|16.45688922|6438.380804|296.00120400000003|26.25785813|-95.97318605|1601.729346|849.1345426000001|1.0|1.0|1.0|0.0|3.61|3.59|3.53|1.91|134.28|0.0|1.0|6.0|5.0|440.54|0.0|0.0|3.1|-4.43|0.000158|3.75e-05|0.0165|2.86|1.6100000000000005e-07|7.08e-05|-0.03121|4.2397|4.0432|-1411.187392|-1411.157813|1289.05|306.65|292.44|596.23|0.63122|0.66213|-1410.902767|8.5146|69.0|7.1612
14z_a23|0.0|1|0.0|0.0|2|7.423568444|0|1.197960872|-0.024897956|2|0.04314059|0.729326158|-0.30053593|-0.0229244|2|2|0.007229683|-0.069023218|-0.46459002|0.10796308|0.8668730109999999|0.64069202|1|0.925301102|-0.0582387179999999|-0.079754981|0.018337664|-40.56245532|12.77192721|40.18308023|0.074698898|-38.68856944|8.895469235|79.960755|0.785604449|-28.25118461|-23.63754572|53.33438253|644.4593172|-1110.964649|2692.627452|-16.46322104|0.214395551|7.834464959|14.91419434|7285.13008|149.3235124|30.08835522|-397.8390333|1414.152695|665.6233736|0.0|1.0|1.0|1.0|3.67|4.64|5.32|3.99|130.3|0.0|1.0|5.0|4.0|480.37|0.0|0.0|4.49|-6.13|1.7e-07|7.37e-07|0.000354|4.83|2.6899999999999996e-09|1.29e-06|-0.08503|4032.0|3.6632|-2549.107748|-2549.0953670000004|1221.92|338.46|307.5|586.28|0.66217|0.69913|-2548.957384|7.9877|5.0|8.2941
14s_a23|0.0|1|0.0|0.0|2|7.423568444|0|1.197958333|-0.022580082|2|0.045277778|0.740898446|-0.298573309|-0.064006338|2|2|0.009263715|-0.071484865|-0.457212212|0.096014944|0.846632079|0.659570836|1|0.92763624|-0.055037441|-0.080500435|0.019970955|-35.30692476|12.81151517|30.34480575|0.07236376|-33.12848261|8.218681552|82.55990607|0.7748161659999999|-22.64965286|-21.9751589|48.11843993|595.0854952000001|-1032.832468|2316.634024|-14.09722664|0.2251838339999999|7.548546899|14.26730044|6938.271179|144.457092|28.36177131|-352.5931977|1333.003252|633.3278634|0.0|1.0|1.0|1.0|3.66|4.0|4.67|3.51|125.29|0.0|1.0|5.0|4.0|445.93|0.0|0.0|4.01|-5.55|7.49e-07|2.83e-06|0.00126|4.21|1.02e-08|4.55e-06|-0.07783|3.6828|3.6828|-2089.521231|-2089.500101|1164.32|336.66|336.66|528.82|0.60323|0.60323|-2089.352478|6.4428|3.0|8.5482
3f_a32|0.0|1|3.553167045|0.0|0|7.773594467000001|0|0.6094207770000001|-0.0434359079999999|0|0.042380952|2.227330929|-0.275173181|-0.110286539|3|3|0.002565215|-0.074808287|-0.5487283829999999|-0.110248899|0.871865543|0.786074011|1|0.874026684|-0.073433055|-0.097374443|0.011897886|-41.40131823|6.707989266|47.97543149|0.125973316|-30.95210106|3.78194259|0.0|0.78919828|-23.34192893|-16.99267001|48.1093075|492.7734095|-713.6921402|2130.756016|-9.580412233|0.21080172|6.153728636|10.89495051|4993.667711|118.8493262|21.53155987|-326.0981041|904.3255145|475.3634141|1.0|1.0|1.0|1.0|3.31|7.18|5.63|2.18|102.66|0.0|1.0|4.0|3.0|354.49|0.0|1.0|4.63|-5.4|1.28e-07|3.96e-06|0.0014|4.83|4.89e-08|1.73e-05|-0.05315|3.5569|3.5569|-1712.0610190000002|-1712.034952|1006.92|348.58|348.58|488.74|0.70255|0.70255|-1711.9193289999998|5.7161|9.0|8.0458
14d_a23|0.0|1|0.0|0.0|2|7.423568444|0|1.197963465|-0.026530366|2|0.043538647|0.758207139|-0.288522152|-0.054430189|2|2|0.01180744|-0.074441567|-0.4483522929999999|0.006563565|0.829764975|0.6906097959999999|1|0.921694462|-0.053736319|-0.078282292|0.018596017|-35.40917327|12.25371621|39.26987634|0.078305538|-33.99063559|8.074501042|83.40396369|0.790346608|-23.33262837|-21.66510006|47.66288948|607.3441532|-1083.255003|2261.37838|-14.27606695|0.209653392|7.832720777|14.358677900000002|6459.554383|138.1496441|27.41215037|-382.6437544|1370.607518|666.0036144999999|0.0|1.0|1.0|1.0|3.62|3.88|4.33|3.24|125.25|0.0|1.0|5.0|4.0|425.51|0.0|0.0|3.8|-5.25|1.43e-06|5.61e-06|0.0023899999999999|3.94|1.65e-08|7.03e-06|-0.0725799999999999|3688.0|8.1555|-1669.24571|-1669.224874|1186.17|3688.0|336.18|554.84|8.1555|8.1555|-1669.045136|8.1555|4.0|8.4001
9_a1|0.0|0|3.358585365|0.0|0|6.86171134|0|1.432397289|-0.1075163359999999|1|0.037578348|0.0|-0.282769361|0.016589221|1|1|-0.0018191779999999|-0.044035724|-0.483335578|-0.053460262|0.7964939409999999|0.572272366|0|0.755276458|-0.080888063|-0.085722429|0.011266799|-46.63553015|6.495805626|63.73880199|0.244723542|-28.49439431|3.745117974|0.0|0.7816897429999999|-26.88743664|-18.38986221|53.13133578|435.4501351|-790.7640749|1739.0376789999998|-10.60256533|0.2183102569999999|7.61577077|13.91191974|5063.330971|125.865476|23.52578164|-324.81308110000003|1011.608611|472.9447227|1.0|1.0|1.0|1.0|2.66|5.86|5.57|2.74|102.84|0.0|1.0|4.0|4.0|357.38|0.0|1.0|4.12|-4.79|2.07e-05|1.62e-05|0.0057799999999999|3.76|1.04e-09|3.7100000000000003e-07|-0.07602|3343.0|3343.0|-1187.226314|-1187.193365|1007.04|370.88|370.88|487.19|0.70296|0.70296|-1187.065335|6.4447|6.0|5.2218
6_a1|0.0|0|0.0|0.0|1|7.535296702|1|1.3488280769999998|0.021203156|1|0.039635417|0.0|-0.230035376|-0.0538497079999999|1|1|0.006851583|-0.230322048|-0.353456514|0.13761072|0.8524898329999999|0.741035199|0|0.8782596159999999|-0.057199415|-0.077422386|0.021009352|-27.63847818|10.15161645|64.63457366|0.121740384|-18.076387|4.905211525|95.13138767|0.576759436|-13.35477777|-11.51080589|37.79009463|424.3707604|-448.9214297|1383.161829|-5.56196523|0.423240564|5.555887839|9.609375529|4061.042516|204.5077752|19.95772445|-74.17956941|778.3512535|359.9965854|1.0|0.0|1.0|0.0|2.54|3.61|3.57|1.75|86.31|0.0|1.0|3.0|3.0|291.35|0.0|1.0|2.82|-3.68|0.0007599999999999|0.00021|0.0613|2.63|9.51e-07|0.000277|-0.02214|4.0635|4.0635|-935.5024827|-935.4750982|875.29|305.12|305.12|405.23|0.69818|0.69818|-935.378591|8.0033|5.1|5.2924
1_a6 (SB-431542)|0.0|0|3.3674017380000003|0.0|0|7.423568444|1|1.430935835|-0.175408303|1|0.035620155|0.0|-0.766207981|-0.0492229479999999|1|1|-0.008385698|-0.020716495|-0.567791164|-0.08530265|0.805877431|0.795744863|0|0.5940412860000001|-0.126408788|-0.122555709|0.033020439|-74.98172333|19.58668728|160.410387|0.405958714|-43.12110169|11.61820782|105.3125675|0.7531996609999999|-44.47680367|-27.46300805|94.56841061|352.3666367|-1235.8353619999998|1890.228713|-16.29019397|0.2468003389999999|7.523839331|14.26172029|5748.417262|146.3942108|36.46179023|-300.3801761|1640.78056|513.4628663999999|1.0|1.0|1.0|2.0|2.35|4.04|3.63|1.54|106.85|0.0|1.0|4.0|5.0|384.39|0.0|1.0|2.85|-4.25|3.03e-05|5.660000000000001e-05|0.0218|2.7|2.03e-08|7.81e-06|-0.05971|3.8208|3295.0|-1292.588032|-1292.553086|1049.69|376.28|324.5|464.07|0.55256|0.69868|-1292.41452|8.8611|1542.0|5.8119
8_a15|0.0|0|0.0|0.0|0|0.0|0|1.419941362|-0.044406425|1|0.039181287|0.0|-0.5025236129999999|-0.014489333|0|0|0.003160815|-0.203104439|-0.342749125|0.0937475619999999|0.742680335|0.8105478740000001|0|0.853896482|-0.071552706|-0.118293578|0.0336657729999999|-41.7821007|19.65860939|104.8781037|0.146103518|-40.33569847|11.47934212|55.99586988|0.519427411|-24.39801408|-16.91650111|61.44071008|498.6196971|-828.9085544|1919.535904|-9.878130237|0.480572589|6.093505548|9.984825987|5306.2234530000005|280.62296039999995|32.56759415|-22.68867482|1595.8121130000002|532.0914339999999|1.0|1.0|1.0|1.0|3.76|3.9|4.95|1.96|104.74|0.0|1.0|7.0|5.0|366.41|0.0|1.0|3.76|-4.81|5.63e-06|1.53e-05|0.00562|4.24|2.69e-08|9.86e-06|-0.02723|4.4346|3.7426|-1223.704913|-1223.687714|1050.15|331.28|279.58|538.51|0.5128|0.70524|-1223.523393|1.4589|108.0|6.9666
9d_a40|0.0|0|0.0|0.0|1|7.515889085|0|0.604992329|-0.022152094|0|0.045555556|0.89023715|-0.146575228|-0.137738587|2|2|0.010101686|0.0116099239999999|-0.4887998529999999|-0.3969541689999999|0.8221990920000001|0.55759121|1|0.941627612|-0.060319196|-0.071656839|0.010749826|-31.08478865|5.539796446|108.1468558|0.058372388|-19.03015798|2.854868966|50.47044708|0.8664205709999999|-16.01918037|-16.29154841|36.6245851|485.2567189|-553.912646|336.6614768|-8.395657932|0.133579429|8.023385851|15.06105494|4401.742338|68.83858806|18.80327978|-377.6610668|639.3115126|346.9019309|0.0|1.0|0.0|0.0|3.63|5.2|5.09|4.07|91.71|0.0|1.0|2.0|2.0|325.82|0.0|1.0|4.63|-5.65|7.37e-07|2.23e-06|0.000727|5.16|1.01e-07|3.3e-05|-0.06906|4.6073|3.3464|-1677.551678|-1677.540538|892.69|370.51|269.1|446.84|0.4557199999999999|0.69986|-1677.48058|7.9502|107.0|6.9706
18_a34|0.0|0|0.0|0.0|1|7.423568444|1|1.4547811819999998|-0.101546926|1|0.040527066|0.0|-0.677741618|-0.136990511|1|1|0.002183342|-0.3102088839999999|-0.493450778|0.0468829359999999|0.8584852479999999|0.713979177|0|0.68981472|-0.090328365|-0.129784908|0.040845819|-49.86847383|22.55015528|66.6880793|0.31018528|-39.55742812|12.44948722|54.26737825|0.695849945|-27.53138148|-23.32844015|72.41862911|380.8328339|-1003.122927|1774.550004|-12.87916264|0.304150055|6.282442545|11.23989749|5296.289007|167.9151283|33.52510165|-216.2496321|1441.579371|428.6241319|1.0|1.0|1.0|0.0|3.61|3.13|3.15|1.49|93.91|0.0|2.0|5.0|6.0|351.36|0.0|1.0|2.89|-4.11|4.77e-05|7.829999999999999e-05|0.0275|3.07|2.22e-06|0.000781|-0.03925|4.4335|4.1234|-1199.288654|-1199.259634|991.93|300.68|279.66|483.87|0.56101|0.60488|-1199.158044|6.7806|2.43|5.6144
1_a15|0.0|0|0.0|0.0|0|0.0|0|1.419940974|-0.043374667|2|0.0381893|0.0|-0.541427319|-0.000905902|0|0|0.003816011|-0.1816819589999999|-0.34192045|0.101406325|0.74357498|0.795437721|0|0.875723465|-0.068077117|-0.1117462069999999|0.026214985|-44.01415991|16.94887506|121.3844816|0.124276535|-46.71058649|10.95802135|63.14412039|0.605927517|-28.45664402|-20.13460632|60.96303497|566.1848585|-1228.210985|2855.495631|-13.01770443|0.394072483|6.580146251|11.7078005|7284.337537|254.7811976|33.22939752|-136.9714493|2026.993248|851.7423982|1.0|1.0|1.0|1.0|4.18|5.46|6.32|2.2|132.94|0.0|0.0|8.0|6.0|457.52|1.0|0.0|4.68|-5.97|2.830000000000001e-07|1.08e-06|0.000495|5.23|9.53e-11|4.36e-08|-0.04142|4.3834|3.2188|-1510.136281|-1510.117336|1271.06|385.18|282.85|598.34|0.64662|0.70553|-1509.851127|2.3261|44.0|7.3565
21_a4|0.0|0|0.0|0.0|1|7.535296702|1|1.399863887|-0.014982235|1|0.042924837|0.0|-0.131928225|-0.104638158|1|1|0.012094249|-0.063064908|-0.228430899|0.090847781|0.833191212|0.674434042|0|0.932146735|-0.0571545999999999|-0.076470465|0.020173071|-28.99048719|10.23237244|63.37635587|0.067853265|-19.67444009|5.190159022|66.03320922|0.7231676229999999|-14.70482428|-14.54552243|39.22285963|472.812128|-581.8208971|1584.866567|-7.377915035|0.276832377|5.961506745|9.956436217|4277.396118|140.4174905|20.11362507|-226.3943104|804.5450027|387.240586|1.0|1.0|1.0|0.0|2.92|3.7|3.85|2.32|91.59|0.0|2.0|3.0|3.0|303.36|0.0|1.0|3.23|-4.19|0.000133|6.51e-05|0.0197|3.36|1.16e-06|0.000352|-0.02956|5.1623|4.0245|-973.5683008|-973.5481197|916.76|308.08|240.17|446.0|0.5260600000000001|0.66476|-973.449892|2.9409|121.0|6.9172
17a_a50|0.0|1|0.0|0.0|2|7.934155233999999|1|1.349854788|0.009691515|1|0.034142512|2.189373662|-0.133526134|-0.131632653|2|2|0.012893333|-0.239713023|-0.220088198|-0.204032723|0.828062407|0.732114362|1|0.92300665|-0.045404408|-0.078525868|0.013784807|-29.57096251|8.977762705|10.03717565|0.07699335|-33.3079288|5.847033234|84.34722313|0.7899109000000001|-19.25896309|-18.26510428|38.54872522|601.1353533|-1022.84584|1799.721631|-11.89568886|0.2100891|8.087984548|15.76161018|5718.782531|136.82673369999998|23.12299308|-377.6260803|1294.887612|719.3470265|1.0|1.0|1.0|0.0|3.29|3.39|4.14|2.3|121.78|0.0|1.0|6.0|4.0|398.5|0.0|0.0|3.27|-4.44|0.000102|3.61e-05|0.0144|3.23|1.75e-07|6.97e-05|-0.03196|4.2478|4.0477|-1258.566007|-1258.540058|1204.79|306.31|291.88|616.93|0.6244|0.66046|-1258.322582|8.2991|85.0|7.0706
17g_a50|0.0|1|0.0|0.0|2|7.934155233999999|2|1.320916184|0.052557574|2|0.029160757|2.236579664|-0.13328325|-0.1155555559999999|2|2|0.01245647|-0.200725906|-0.213708251|-0.10642733|0.7787714459999999|0.7276268779999999|1|0.920663175|-0.048170917|-0.0706879109999999|0.014550016|-32.14758511|9.710172008|10.60268439|0.079336825|-31.48270383|6.48022912|85.51402581|0.749948388|-21.45417373|-17.29736764|41.85775712|614.4183967|-1037.842058|1975.996014|-11.54365807|0.250051612|8.130878433|15.28352231|6102.424958|166.8756987|23.06474408|-333.6136209|1383.884645|829.3813984|1.0|1.0|1.0|0.0|3.66|3.71|4.37|2.71|133.03|0.0|1.0|6.0|4.0|424.54|0.0|0.0|3.63|-4.86|3.4899999999999995e-05|1.39e-05|0.0059|3.68|1.1e-07|4.6500000000000005e-05|-0.0323|4.0458|4.0458|-1335.976491|-1335.946919|1259.05|306.45|306.45|559.45|0.6623600000000001|0.6623600000000001|-1335.693266|9.1706|246.0|6.6091
16e_a32|0.0|1|3.343660084|0.0|0|7.765993078999999|0|0.609420752|-0.06951854|0|0.040982906|2.080236877|-0.772021601|-0.01320745|3|3|-0.002310082|-0.123297852|-0.698621582|0.096017785|0.91471624|0.7619492790000001|1|0.7903051590000001|-0.087117996|-0.117338144|0.024145309|-55.957388|15.50894749|105.4021155|0.209694841|-48.41036206|9.961663868|39.27920316|0.702226562|-35.94239328|-24.05371573|71.46633549|507.6266039|-1130.524639|3376.1299740000004|-15.45011555|0.297773438|6.573687662|12.15001203|6142.277629|191.2650034|34.2534974|-259.78720209999994|1609.914378|573.3529948|0.0|1.0|1.0|2.0|3.36|6.03|4.6|1.12|111.95|1.0|1.0|8.0|5.0|413.52|1.0|1.0|3.77|-4.75|2.58e-07|1.7899999999999998e-05|0.0074099999999999|3.76|4.18e-08|1.73e-05|-0.0505899999999999|3.6214|3.6214|-1955.993572|-1955.965644|1130.95|342.37|342.37|552.79|0.7022|0.7022|-1955.827194|3.9389|7.0|8.1367
12k_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604984231|-0.029595542|2|0.042739018|0.0|-0.44562817|-0.038714845|1|1|0.0053380919999999|-0.089279071|-0.4186541|0.001281277|0.883029843|0.7933543279999999|0|0.815083558|-0.079026221|-0.098188266|0.024177669|-52.35426525|16.01752015|106.8195439|0.184916442|-43.09444587|10.61148425|0.0|0.7081361979999999|-34.68429919|-23.31944323|68.37178540000001|539.9866061|-1235.930491|2277.687222|-15.44895229|0.291863802|8.416930701|15.93977881|6393.133321|193.3575303|32.93073182|-275.77726980000006|1745.328787|704.0353382000001|0.0|1.0|1.0|1.0|0.0|3.89|2.63|2.51|133.77|0.0|1.0|6.0|5.0|428.51|0.0|0.0|2.57|-4.93|3.59e-06|1.19e-05|0.0050799999999999|3.84|1.84e-07|7.87e-05|-0.05055|5.1958|3.4715|-1690.302721|-1690.269144|1200.31|357.15|238.62|564.62|0.39318|0.6864899999999999|-1690.094082|5.0736|24.0|7.6144
12ao_a36|0.0|0|3.477902101|0.0|0|7.412764017000001|2|1.297043885|-0.065314765|2|0.042739018|0.0|-0.410729809|-0.033032344|1|1|0.003724542|-0.095253274|-0.435820128|0.040831815|0.8800240009999999|0.856135378|0|0.832582759|-0.077866573|-0.1019516769999999|0.017784426|-51.52001456|11.76697353|85.17634667|0.167417241|-44.63177966|7.785557064|0.0|0.7820981779999999|-34.08795068|-24.98362913|63.28698809|550.8740683|-1349.115973|2298.760179|-16.53028876|0.217901822|8.769931502999999|16.33039817|5943.227395|144.1736112|31.9443643|-373.2975961|1724.9956719999998|698.847203|0.0|0.0|0.0|2.0|0.0|3.62|2.42|2.38|133.84|0.0|1.0|6.0|4.0|407.47|0.0|0.0|2.37|-4.55|2.6e-05|2.82e-05|0.0115|3.45|9.66e-08|3.94e-05|-0.05455|4.6597|3.4743|-1310.361099|-1310.328652|1190.17|356.86|266.08|548.59|0.4962|0.7045|-1310.138396|7.447999999999999|0.03|7.5229
14_a4|0.0|0|0.0|0.0|1|7.535296702|1|1.399909181|-0.04986736|1|0.0409444439999999|0.0|-0.069682036|0.117232935|1|1|0.008943549|-0.016862096|-0.199315317|0.158051825|0.843811017|0.500893739|0|0.8510382459999999|-0.065776751|-0.071074269|0.013047382|-29.91067393|5.933038407000001|12.12963775|0.148961754|-14.69670456|2.697931638|85.72299913|0.768457211|-13.60128622|-13.71135194|35.84371234|386.9927769|-452.4746139|1378.961008|-6.23496557|0.231542789|5.304461808|8.859498364|3944.638539|105.2894945|17.84270058|-244.1511936|588.8091192|280.2639278|0.0|0.0|0.0|0.0|2.39|3.59|4.09|2.82|80.09|0.0|2.0|2.0|3.0|277.3|0.0|1.0|3.2|-3.97|0.000396|0.000106|0.0295|3.09|1.95e-06|0.000539|-0.03639|4.5233|4.2312|-918.9507745|-918.9304744|794.51|293.02|274.1|353.16|0.53298|0.55975|-918.896242|3.3312|1.32|5.8794
12o_a30|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604984133|-0.028326022|2|0.040899471|0.0|-0.364378536|-0.087019298|1|1|0.003603419|-0.051371057|-0.465857798|-0.054392357|0.870930234|0.7463962120000001|0|0.844344883|-0.076908942|-0.0975052409999999|0.015460222|-49.48891079|9.948252054|75.15128057|0.1556551169999999|-40.37291185|6.401442327000001|0.0|0.8131344979999999|-31.84483128|-24.32856749|59.43716284|543.3140456|-1192.099807|2476.50603|-15.65480256|0.186865502|7.400912529|13.95467208|6542.77337|120.2431068|29.91948755|-402.9878652|1466.05489|652.8825454|0.0|1.0|0.0|1.0|0.0|4.47|3.27|3.31|132.29|0.0|1.0|5.0|4.0|432.93|0.0|1.0|3.11|-5.44|1.19e-06|3.61e-06|0.00156|4.49|6.03e-08|2.61e-05|-0.05085|5.1935|3.4817|-2035.37262|-2035.338699|1162.63|356.1|238.73|528.25|0.3493699999999999|0.6854399999999999|-2035.199757|6.8632|16.0|7.8097
15c_a10|0.0|0|0.0|0.0|1|7.535296702|2|1.343850105|0.040869377|3|0.034807692|2.063253638|-0.153072705|0.0123939039999999|1|1|0.012271987|-0.226679901|-0.1742732839999999|-0.03167553|0.772328328|0.733973277|1|0.904458517|-0.046967376|-0.072537853|0.014703076|-32.5870313|10.2013281|65.41494073|0.095541483|-34.91899195|7.077912953999999|136.2098503|0.528228415|-22.60962187|-13.36848349|42.7883594|627.5338454|-855.5829431|1817.047455|-9.275357237|0.471771585|8.639636218|15.6886947|6673.826433|327.3258326|25.30814911|-39.17102961|1619.721543|924.9341455|1.0|1.0|1.0|0.0|4.09|3.77|2.97|1.74|141.96|0.0|1.0|6.0|6.0|454.57|0.0|0.0|3.1|-4.57|0.0001419999999999|2.68e-05|0.0122|2.94|1.6100000000000002e-08|7.3e-06|-0.04724|5.5913|3.6709|-1450.241475|-1450.500669|1318.35|337.75|221.75|595.63|-0.26999|0.70511|-1450.201574|4.8283|0.1|7.0
10_a15|0.0|0|0.0|0.0|0|0.0|0|1.4356889780000002|-0.0435725659999999|2|0.037209302|0.0|-0.384887119|0.010152859|0|0|0.0034254209999999|-0.120626133|-0.391156537|0.0107135269999999|0.7585998270000001|0.7933685340000001|0|0.933136945|-0.052826735|-0.101494566|0.010485777|-30.73805622|6.101312009|6.497096666|0.066863055|-34.36276159|3.550143186|0.0|0.8301726490000001|-17.88541558|-21.17108692|36.83936823|542.9602292000001|-1122.067607|2305.991259|-12.31872585|0.169827351|5.555044294|10.08767698|6204.37804|98.81668286|25.50202895|-384.2321709|1351.607534|673.7288405|1.0|1.0|1.0|1.0|3.64|5.32|6.3|2.87|119.95|0.0|1.0|6.0|4.0|397.47|1.0|1.0|4.69|-5.83|5.99e-07|1.47e-06|0.000584|5.29|1.51e-10|5.99e-08|-0.03581|4.4682|3.6448|-1281.088565|-1281.061184|1136.48|340.17|277.48|487.16|0.66799|0.70313|-1280.862627|3.1460000000000004|7.0|8.1549
