molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|MATS8i|BCUTi-1|n5aRing|n5aHRing|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|TPSA_x|FNSA4|RPCS|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Brenk|Molar refractivity|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
4S4k_a46|0.0|0|0|0.0|0.173180233|1|7.825245291|1|1|1.134637098|2.145043462|-0.050636784|-0.0049602|5.587248657999999|1|0.0510113959999999|-0.104665424|0.0|-0.252970193|-0.1149361969999999|10.94631314|1|1|0.008544799|0.012963356|-0.3860697829999999|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0.784722915|0.891734458|-0.089589915|-0.0860536609999999|0.199356973|-47.49082053|-45.61628327|4.1078333030000005|57.39060501|-0.030477338|0.0|49.42345536|0.461984953|2105.538282|472.7005375|-775.4768155|1729.18312|-411.0733912|1.0|0.0|1.0|1.0|3.8|3.03|0.33|4.26|4.77|0.0|100.96|-4.82|25.0|333.43|1.0|1.0|3.79|1.5e-05|5.0|4.05|8.28e-05|-0.02074|5.2854|4.52|4.0774|-1053.441953|-1053.415665|566.82|0.2623|234.58|-1053.202208|0.0654|-0.17396|0.02628818|-1053.255345|6.7055|6.7055
19k_a38|0.0|1|0|3.218103741|0.0|0|7.412764017000001|2|2|1.297042875|0.0|0.0100827|-0.011877064|5.351858133|2|0.0445691609999999|0.098947776|0.0|-0.6888696990000001|0.016990252|10.95446448|1|1|-0.060668296|-0.128079012|-0.51857087|0.7581164340000001|0.853092207|0.04833864|-0.029357143|0.730686013|0.658700057|-0.112748779|-0.126936513|0.389096157|-71.54314527|-80.54577161|14.76615358|216.567059|-0.044662847|116.0039747|94.38036132|0.4769127179999999|3055.355167|417.968819|-1530.369661|2929.493496|-971.0744563|0.0|0.0|0.0|4.0|4.89|2.2|0.13|2.34|1.65|0.0|133.79|-3.87|33.0|444.46|0.0|0.0|1.9|0.000134|0.0594|1.65|0.000175|-0.05534|5.1869|4.13|3.5378|-1500.8984380000002|-1500.852284|677.64|0.2038|239.03|-1500.618667|0.1156|-0.14568|0.04615409|-1500.680373|7.9666|7.9666
33_a47|0.0|0|1|0.0|0.0|1|6.823286122000001|0|0|1.409403453|1.758479676|-0.229935275|-0.004263267|4.727387819|3|0.034691358|-0.11544858|1.688794654|-0.183320497|-0.033554816|10.98214099|1|1|-0.147591116|-0.338113214|-0.270498605|0.63155995|0.82821379|0.065468525|0.1186944519999999|0.607650682|0.8197001309999999|-0.060080724|-0.083739854|0.404334141|-32.1568697|-44.81989209|11.96072985|96.50148984|-0.0272154529999999|0.0|60.65229445|0.4607629339999999|2311.28828|438.726241|-582.6585971|787.797733|-311.85503880000005|0.0|1.0|1.0|1.0|3.08|2.76|0.11|2.96|4.04|0.0|94.28|-3.26|25.0|334.35|1.0|1.0|2.69|0.000546|183.0|2.19|2.79e-05|-0.05462|4.1869|2.06|4.1869|-1123.16428|-1123.135036|566.29|0.2566|296.13|-1122.992964|0.2566|-0.15985|0.02924367|-1123.04547|8.4|8.4
11_a27|0.0|1|0|2.680511093|0.0|0|7.535296702|1|2|1.1606177359999998|0.0|0.100091619|-0.0067474069999999|5.4161004020000005|2|0.042533875|-0.080272515|1.3706083080000002|-0.344117757|-0.0864111069999999|10.93910312|0|0|-0.041662169|-0.067428705|-0.488734846|0.734834532|0.814843016|-0.0357410779999999|-0.043616687|0.7146215429999999|0.7645505|-0.079921166|-0.094820973|0.349764196|-42.27430065|-50.15555389|8.553922917000001|124.5410133|-0.034296948|72.60399149|56.8702158|0.4528656239999999|2339.465471|404.4089873|-852.6444161000001|1646.903525|-451.0062644|1.0|0.0|0.0|1.0|3.95|0.0|0.35|2.72|1.67|0.0|106.33|-3.68|26.0|345.4|1.0|0.0|2.04|0.000207|0.0716|2.73|0.000283|-0.05985|3.3426|4.54|2.4836|-1122.456105|-1122.433411|571.4|0.3492|370.92|-1122.190727|0.0793|-0.1022|0.0226944|-1122.242519|8301.0|8301.0
3f_a32|0.0|1|1|3.553167045|0.0|0|7.773594467000001|0|0|0.6094207770000001|0.0|0.0067550119999999|-0.00611496|5.733341277|0|0.042380952|-0.062954205|2.227330929|-0.275173181|-0.113189563|10.31100273|3|3|-0.074808287|-0.133675401|-0.5487283829999999|0.833981748|0.820782305|-0.110248899|-0.1743238839999999|0.786074011|0.874026684|-0.073433055|-0.097374443|0.3217719189999999|-41.40131823|-54.8993954|6.707989266|71.02334697|-0.030139709|0.0|61.47296003|0.435176082|2273.466801|492.7734095|-713.6921402|2130.756016|-402.3773138|1.0|1.0|1.0|1.0|3.9|3.31|0.28|7.18|5.63|0.0|102.66|-6.89|24.0|354.49|0.0|1.0|4.63|1.28e-07|4.53e-05|4.83|1.73e-05|-0.05315|3.5569|3.92|3.5569|-1712.0610190000002|-1712.034952|604.9|293.0|348.58|-1711.863611|293.0|-0.1474599999999999|0.02606687|-1711.9193289999998|8.0458|8.0458
13g_a6|0.0|1|0|3.457632039|0.0|0|6.842683282|0|0|1.424099171|0.0|-0.0961994219999999|-0.006574579|4.727387819|2|0.043020833|0.03536788|1.648997541|-0.381325604|0.073394284|10.95053423|1|1|-0.12414699|-0.215607882|-0.46487852|0.836982172|0.774238891|0.095969451|-0.144664763|0.789769968|0.871972049|-0.074216821|-0.091949419|0.2141642839999999|-51.67543048|-64.02222283|12.28038897|89.14285747|-0.0323525729999999|0.0|76.50577593|0.444443571|2929.039254|607.1336751|-1216.422234|3916.754765|-846.9662551000001|1.0|1.0|1.0|2.0|3.61|2.34|0.12|5.41|4.79|0.0|128.63|-5.56|33.0|431.49|0.0|1.0|3.47|2.77e-06|0.0012|3.7|1.15e-08|-0.07536|5.9869|3.83|3.2472|-1386.611265|-1386.573241|739.55|0.8442|207.09|-1386.3020800000002|0.0105|-0.1327|0.03802398|-1386.364067|6.9245|6.9245
12n_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984682|0.0|0.0304762079999999|-0.007311044|5.351858133|2|0.040899471|-0.1144447669999999|0.0|-0.387485343|-0.037209579|10.31162898|1|1|-0.0541804029999999|-0.120380857|-0.464204099|0.669561738|0.815003426|-0.015189554|-0.149451598|0.64876559|0.7781502140000001|-0.083120674|-0.10528124|0.390449649|-52.4873066|-66.48079820000001|10.77573511|140.0890685|-0.038674741|0.0|76.16725916|0.4701566479999999|2848.910641|491.3700419|-1196.654368|2349.172094|-755.6383024|1.0|1.0|0.0|1.0|4.66|0.0|0.14|4.25|3.18|0.0|127.24|-5.39|30.0|416.47|0.0|0.0|2.92|4.12e-06|0.00171|3.97|5.260000000000001e-05|-0.05076|5.1999|4.07|3.4859|-1675.011418|-1674.978015|669.57|0.1826|238.43|-1674.777231|0.1489|-148.0|0.0334036|-1674.83759|7983.0|7983.0
14j_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|0|1.197963927|3.278390512|0.074424082|-0.006327927|5.351858133|2|0.046283951|0.037350515|0.722606603|-0.322724299|-0.026319216|10.31321824|2|2|-0.073945564|-0.17267308|-0.463194548|0.616699629|0.800643488|0.143567854|-0.091426449|0.5935522360000001|0.8454521620000001|-0.062203032|-0.082226482|0.226990358|-40.35191855|-53.34139172|13.28905737|100.2571987|-0.034989992|83.17168000000001|64.88069411|0.497137467|2943.385528|548.455847|-1066.827834|2175.598042|-692.0651337|0.0|1.0|1.0|1.0|3.39|3.41|0.05|3.78|4.58|1.0|120.24|-5.58|31.0|429.47|0.0|0.0|3.77|2.66e-06|0.00114|3.68|9.18e-06|-0.07581|3.6671|3.72|3.6671|-1729.15999|-1729.1379190000002|670.6|0.3886|338.1|-1728.9293280000002|0.3886|-0.14816|0.02207124|-1728.988797|8.3883|8.3883
8g_a12|0.0|1|1|2.897921027|0.0|0|6.580639137|1|1|1.28383574|0.0|0.10205033|-0.0084227909999999|4.59511985|2|0.038347953|-0.038463841|1.714060666|-0.40429396|-0.094550033|10.95472263|1|1|0.068559367|0.122649613|-0.532504083|0.804158158|0.7475224290000001|-0.04981165|-0.070405398|0.7714487940000001|0.8576253690000001|-0.076856227|-0.1045061519999999|0.274352085|-42.39297373|-57.6443411|4.915102972|78.53214058|-0.042752517|0.0|61.99654413|0.463772637|2506.427441|473.055878|-1037.59814|1356.883205|-572.326702|0.0|1.0|1.0|2.0|4.07|2.51|0.1|3.31|2.07|0.0|109.93|-4.38|27.0|353.38|0.0|0.0|2.77|4.15e-05|0.0146|3.06|3.53e-06|-0.06432|4.2057|3.68|3731.0|-1154.321531|-1154.281986|590.93|0.3786|294.8|-1154.121362|0.1601|-0.1520099999999999|0.03954539|-1154.173831|5.43|5.43
6c_a31|0.0|1|0|3.423005244|0.0|0|7.78113851|1|1|0.6101347220000001|0.0|0.047405064|-0.015192833|5.733341277|0|0.038901235|0.137523742|0.0|-0.790027307|-0.00219333|10.31169965|2|2|-0.0055763209999999|-0.009333123|-0.582545668|0.831901219|0.790900932|-0.078059285|-0.172780048|0.7905201209999999|0.641197273|-0.120905075|-0.126324613|0.138124296|-76.54198229|-79.97295595|20.09112958|227.1490414|-0.044739967|105.7632176|93.4208388|0.4463376229999999|2837.949799|405.9259734|-1359.540251|2357.829685|-860.6909647|1.0|1.0|1.0|2.0|3.67|3.13|0.14|5.58|4.26|0.0|114.5|-6.09|30.0|418.47|0.0|1.0|3.64|8.179999999999999e-07|0.000343|3.64|7.9e-06|-0.0581799999999999|3.2974|5.08|3.2974|-1691.984862|-1691.948653|667.01|0.5028|376.01|-1691.734564|0.5028|-0.13351|0.03620884|-1691.794585|6.4685|6.4685
15a_a50|0.0|0|1|0.0|0.0|2|7.934155233999999|1|1|1.3530592819999998|4.126145086|-0.113976703|-0.004429392|5.82008293|1|0.035694444|-0.0446629609999999|2.020652006|-0.234757789|-0.15010386|10.94500663|2|2|-0.128070491|-0.209259615|-0.325638639|0.797917311|0.821868651|-0.051676609|-0.207610131|0.76745052|0.837789896|-0.0783960279999999|-0.084501726|0.4349386739999999|-46.91098865|-50.56454577|10.77967103|97.06405493|-0.029316925|0.0|61.78266878|0.4476230879999999|2503.770258|501.3207109|-859.5972780999999|1754.903963|-514.369916|0.0|1.0|1.0|1.0|3.7|2.63|0.23|3.23|3.57|0.0|110.43|-3.6|28.0|371.44|1.0|1.0|2.76|0.000251|0.0933|2.51|0.0003|-0.03255|4.0408|2.66|4.0408|-1199.818129|-1199.784983|644.4|0.1767|306.83|-1199.572081|0.1767|-0.16693|0.03314629|-1199.629702|7.3872|7.3872
14_a1|0.0|1|0|3.3674017380000003|0.0|0|7.423568444|1|1|1.430935835|0.0|0.043282217|-0.015636898|5.351858133|1|0.035620155|0.1008839219999999|0.0|-0.766207981|-0.029658865|10.94959842|1|1|-0.020716495|-0.033765606|-0.567791164|0.838928085|0.7462411859999999|-0.08530265|-0.083341531|0.795744863|0.593170871|-0.12658238|-0.122581374|0.206941175|-74.96297518|-72.59355177|19.5711254|240.9270705|-0.046308519|104.2594419|87.02320758|0.47517581|2678.985809|351.2799603|-1234.09038|1876.042189|-730.8369997000001|1.0|1.0|1.0|2.0|3.25|2.35|0.05|4.04|3.63|0.0|106.85|-4.52|29.0|384.39|0.0|1.0|2.85|3.03e-05|0.0116|2.7|7.81e-06|-0.05962|3.8344|4.57|3.3061|-1292.588129|-1292.55322|621.08|0.4442|323.35|-1292.359534|0.3497|-0.1336|0.03490867|-1292.415211|7.0269|7.0269
15_a31|0.0|1|0|3.155574452|0.0|0|7.765993078999999|1|1|0.610137926|0.0|0.1893807519999999|-0.018913735|5.733341277|0|0.038809524|-0.0302581979999999|0.0|-0.775463115|-0.070065105|10.31169996|2|2|-0.157560864|-0.272545088|-0.6215974160000001|0.8314086070000001|0.8022000659999999|-0.0869591359999999|-0.116356616|0.782925607|0.567108776|-0.116196194|-0.131697567|0.287991212|-61.76522754|-70.00513464|20.47825449|230.1075793|-0.041588706|514.6215199|88.05886218|0.466164359|2351.566145|301.452236|-840.0616157|1675.977147|-446.5429972|0.0|1.0|1.0|2.0|3.31|1.64|0.19|4.12|3.0|0.0|90.47|-4.28|24.0|342.37|0.0|1.0|2.27|5.27e-05|18.0|2.18|0.000749|-0.04192|4569.0|3.9|4569.0|-1460.900291|-1460.861851|556.68|348.0|271.36|-1460.736142|348.0|-0.15202|0.03843988|-1460.790873|5.9586|5.9586
28_a34|0.0|0|0|0.0|0.0|1|7.423568444|1|1|1.454781307|1.767685185|0.000561166|-0.016942875|5.351858133|1|0.04515873|-0.201047053|0.0|-0.6946578940000001|-0.15803127|10.9595763|1|1|-0.189821204|-0.311884247|-0.5437894289999999|0.8318609690000001|0.798057295|0.092890802|-0.078146961|0.7829667309999999|0.545935562|-0.1306693569999999|-0.140864841|0.316156689|-66.89539627|-72.11491331|19.29162755|232.4555747|-0.048190604|88.32197602|85.99382787|0.454339954|2252.098123|279.4884473|-937.4938731|1689.357471|-479.9443839|0.0|1.0|1.0|1.0|3.02|2.55|0.12|1.99|2.07|0.0|85.92|-3.27|24.0|322.32|0.0|1.0|1.84|0.000533|172.0|1.72|0.00535|-0.03896|4.2857|4.11|4.2857|-1100.797628|-1100.760824|544.24|0.2043|289.3|-1100.6525880000002|0.2043|-0.17802|0.03680411|-1100.704833|5.4179|5.4179
12e_a31|0.0|1|0|3.483599061|0.0|0|7.765993078999999|1|1|0.610134116|0.0|0.052663358|-0.011519192|5.733341277|0|0.037098765|0.0113193469999999|0.0|-0.70267073|-0.107630327|10.3116965|2|2|-0.08867626|-0.142921555|-0.543945776|0.7968154940000001|0.7761616020000001|-0.039273975|-0.028502695|0.76012894|0.721526766|-0.0939597569999999|-0.1099563869999999|0.2642991189999999|-68.32948993|-79.96257188|19.38343763|202.5115275|-0.036652129|595.9853231000001|95.1187282|0.474858042|3040.353774|524.7092721|-1519.288866|1899.851187|-1104.858464|1.0|1.0|1.0|2.0|3.87|3.72|0.24|6.69|5.4|0.0|129.38|-6.66|33.0|460.55|0.0|1.0|4.5|2.16e-07|9.96e-05|4.48|2.27e-07|-0.03445|5.3264|6.33|3.8391|-1809.899887|-1809.85374|781.61|0.3831|232.77|-1809.581226|0.2627|-0.15934|0.04614662|-1809.650069|6.7696|6.7696
9_a47|0.0|0|0|0.0|0.0|0|0.0|0|0|1.3818994059999998|0.0|0.00410268|-0.008501246|0.0|2|0.037492877|-0.043270202|1.323246814|-0.382556052|0.022031244|10.93671087|0|0|-0.021556658|-0.045757939|-0.4477815529999999|0.7033922579999999|0.792070785|0.046690958|0.075092937|0.689770023|0.805149969|-0.084368438|-0.0969292319999999|0.492394184|-44.13640712|-50.70744657|4.991260197|101.9336202|-0.036925422|0.0|58.96976407|0.482896681|2292.652212|421.2052248|-811.319145|1333.091472|-424.4325604|1.0|0.0|1.0|2.0|2.87|2.78|0.05|4.61|5.61|0.0|101.46|-5.37|26.0|345.37|0.0|1.0|4.09|4.29e-06|0.00148|4.43|1.17e-06|-0.05037|5.7429|4.06|3.7183|-1149.090086|-1149.055456|566.1|0.2294|215.89|-1148.896866|0.2208|-0.1545099999999999|0.03463008|-1148.949486|7.6|7.6
1m_a5|0.0|1|0|2.934162514|0.0|0|6.605297921|0|0|1.3047206409999998|0.0|-0.252787668|-0.002410445|4.59511985|2|0.026339869|-0.07112464|0.0|-0.096417794|-0.10797859|10.94856032|1|1|0.042813643|0.07132816|-0.2274929269999999|0.691858366|0.7824502320000001|0.077347244|-0.022280685|0.63664685|0.8823955520000001|-0.070959368|-0.071478865|0.429612762|-37.380714700000006|-37.65438054|4.7571353730000006|61.95289543|-0.028977918|0.235629561|46.74648368|0.482646195|2183.167528|464.8375158|-564.8157081|841.0375686000001|-297.5394992|1.0|0.0|1.0|1.0|2.69|2.11|0.0|5.11|4.85|0.0|95.5|-4.52|24.0|332.79|1.0|1.0|3.63|2.99e-05|0.00996|3.69|7.82e-07|-0.0507699999999999|4.6678|3.48|4.3983|-1410.912452|-1410.88022|553.42|0.5497|265.61|-1410.783167|0.2373|-0.1778|0.03223201|-1410.833395|7.3665|7.3665
1j_a5|0.0|1|0|2.9426852410000004|0.0|0|6.605297921|0|0|1.427567371|0.0|-0.2031633169999999|-0.003981454|4.59511985|2|0.025987654|-0.115553003|0.0|-0.175183967|-0.07622096|10.9487794|1|1|-0.010807075|-0.0178558139999999|-0.2470489089999999|0.74740095|0.7862755770000001|-0.084090414|-0.0614852279999999|0.717355058|0.847163872|-0.073803258|-0.074505844|0.35883584|-39.64241895|-40.01980349|10.57633738|82.09385267|-0.027258236|1.471030887|54.3827755|0.469085779|2242.805131|455.0425806|-600.2970524|847.5275797|-322.4414176|1.0|1.0|1.0|1.0|2.76|2.66|0.05|4.5|4.21|0.0|96.98|-4.03|25.0|328.37|1.0|1.0|3.19|9.27e-05|0.0304|3.03|2.36e-06|-0.03832|4.4331|2.61|4.1205|-1065.849941|-1065.817476|572.47|0.5115|279.68|-1065.671975|0.1644|-0.16813|0.03246499|-1065.723417|7.6198|7.6198
13a_a5|0.0|1|0|2.931642415|0.0|0|6.605297921|0|0|1.393002748|0.0|-0.154076582|-0.006081807|4.59511985|2|0.023989899|-0.007871499|0.0|-0.328417593|-0.139517787|10.94530369|1|1|-0.035005746|-0.0569177229999999|-0.367284642|0.746303189|0.8045357209999999|-0.048584084|-0.048575318|0.720100768|0.7667501609999999|-0.08903048|-0.0839257009999999|0.470564031|-57.31787843|-54.03141848|10.77696869|150.1663914|-0.0279752339999999|39.93934134|72.13276165|0.460877309|2657.14588|493.6342317|-918.5341141|1314.232685|-591.3528349999999|1.0|1.0|1.0|2.0|3.07|2.46|0.13|4.39|3.58|0.0|114.18|-3.77|30.0|399.45|0.0|1.0|2.71|0.000169|0.0675|2.19|5.02e-07|-0.05534|4.6285|3.81|4.2107|-1313.167422|-1313.126035|688.18|0.5953|267.87|-1312.907813|0.1992|-0.17364|0.04138695|-1312.968936|7041.0|7041.0
12_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0|0|0.605020506|0.0|0.167987916|-0.009093383|4.727387819|2|0.042795699|-0.120694579|2.07135708|-0.336455156|-0.045382017|10.31163031|1|1|0.017902469|0.032450556|-0.604704476|0.899733837|0.718481325|-0.039834906|-0.125395523|0.841871246|0.829399708|-0.092838926|-0.096133903|0.101891875|-44.07517037|-45.63945658|5.258353635|80.99228663|-0.039584548|76.23910943|52.16354015|0.463780604|2056.502939|393.75653|-638.9523922000001|1064.221958|-303.3418921|1.0|1.0|1.0|1.0|3.2|2.17|0.0|4.34|4.01|0.0|90.49|-5.68|22.0|304.37|0.0|1.0|3.23|2.07e-06|0.000629|4.03|3.9500000000000005e-05|-0.06361|3263.0|2.94|3263.0|-1272.152002|-1272.125792|515.23|0.5056|379.97|-1272.010995|0.5056|-0.13153|0.02620998|-1272.058487|5.45|5.45
8c_a32|0.0|1|1|3.46252244|0.0|0|7.765993078999999|0|0|0.609420757|0.0|0.080016722|-0.0093793719999999|5.733341277|0|0.036711712|-0.026467635|2.143746338|-0.459589251|-0.026048985|10.31100269|3|3|-0.0852122769999999|-0.1534110109999999|-0.578242111|0.788133615|0.845443342|-0.024032462|-0.11492754|0.7507116140000001|0.801747512|-0.076876481|-0.097480366|0.263222951|-46.47597924|-58.93213925|9.818219446|119.85432240000002|-0.027548799|78.19443734|74.36515033|0.447542891|2571.62241|484.6996147|-766.1178102000001|3038.837633|-463.1595384|1.0|1.0|1.0|2.0|3.46|2.82|0.26|6.49|4.19|0.0|110.47|-5.82|27.0|397.52|0.0|1.0|3.56|1.5e-06|0.000597|3.21|8.86e-06|-0.04161|3.5673|4.28|3.5673|-1880.764533|-1880.733377|646.97|0.3272|347.56|-1880.537558|0.3272|-0.14712|0.03115673|-1880.597039|7.4318|7.4318
13a_a6|0.0|1|0|3.417162147|0.0|0|7.412764017000001|1|1|1.430639975|0.0|-0.042110772|-0.01115741|5.351858133|1|0.041767677|0.031837397|0.0|-0.602500119|0.0015242189999999|10.95129557|1|1|-0.10896749|-0.180339002|-0.488098052|0.850080948|0.7722228729999999|0.090839165|-0.091892803|0.8013954109999999|0.77450544|-0.094081761|-0.113446379|0.22670695|-61.52313164|-74.18628740000001|20.83876732|147.4582473|-0.040840697|554.4922449|87.37044493|0.467070451|2820.31296|506.474367|-1335.353173|2626.396685|-873.2309916000002|1.0|1.0|1.0|2.0|3.53|3.2|0.12|4.98|4.32|0.0|116.79|-5.51|31.0|409.44|0.0|1.0|3.52|3.11e-06|0.0012699999999999|3.8|4e-07|-0.05018|5.9934|4.04|3651.0|-1350.085889|-1350.057702|695.29|0.5352|206.87|-1349.834826|0.2697|-0.14969|0.02818646|-1349.895534|7.3372|7.3372
4R4l_a46|0.0|0|0|0.0|0.171853072|1|7.825245291|1|1|1.134637095|2.155247543|-0.058870177|-0.004736212|5.587248657999999|1|0.049498645|-0.067419714|0.0|-0.255755434|-0.060895366|10.94631401|1|1|0.0071939419999999|0.010799648|-0.3888343979999999|0.7940662409999999|0.726535412|-0.001318857|-0.229089688|0.7936534740000001|0.896653672|-0.090505744|-0.084697739|0.208818132|-49.12015477|-45.96797819|3.844966512|56.0891211|-0.02989332|0.0|49.44228224|0.4568839389999999|2165.83681|486.6405745|-827.4236073|1766.0974600000002|-449.0673625|1.0|1.0|1.0|1.0|3.92|3.24|0.36|4.64|5.02|0.0|105.77|-5.28|26.0|347.45|1.0|1.0|4.09|5.25e-06|0.00182|4.49|3.47e-05|-0.0212699999999999|4.6497|4.99|4.1152|-1092.75416|-1092.728268|584.44|0.1678|266.65|-1092.4898449999998|0.0851|-0.17475|0.02589231|-1092.544322|6.8633|6.8633
12ah_a36|0.0|1|0|3.456839001|0.0|0|7.412764017000001|2|2|1.297013411|0.0|-0.050415481|-0.007648622|5.351858133|2|0.043848238|0.078459408|0.0|-0.41302559|-0.083956827|10.95983779|1|1|-0.103922055|-0.177407665|-0.444563583|0.8941919290000001|0.835013502|0.011674455|-0.0861053359999999|0.8065052890000001|0.828405275|-0.0758457179999999|-0.1059368909999999|0.271553945|-49.0084977|-68.45222166|11.93961081|110.8777131|-0.038137281|0.0|80.02464883|0.468162246|2786.56479|535.2826672|-1232.13999|2334.380591|-796.1600443|1.0|0.0|0.0|2.0|4.73|0.0|0.14|3.35|2.54|0.0|128.76|-4.44|30.0|415.88|1.0|1.0|2.34|3.64e-05|0.0151|3.31|2.77e-05|-0.05637|5.2259|3.79|3.7792|-1692.545871|-1692.512868|682.21|0.6729|237.25|-1692.3109559999998|0.0485|-0.15434|0.03300341|-1692.369929|7.9586|7.9586
8a_a12|0.0|0|0|0.0|0.0|0|0.0|1|1|1.283813597|0.0|0.082323047|-0.00771093|0.0|3|0.0420317459999999|-0.205012437|0.0|-0.362413703|-0.050603335|10.95472846|0|0|-0.135424346|-0.226106307|-0.5385001079999999|0.913877696|0.763500863|-0.1261547959999999|-0.146966854|0.862306783|0.892656426|-0.05926895|-0.093050281|0.221703535|-30.69873711|-48.195997|5.354053791|55.59930083|-0.033836466|0.0|55.45388635|0.46777503|2212.38965|462.3571879|-771.1359521|2093.2274030000003|-399.41487|1.0|1.0|1.0|1.0|4.06|3.06|0.15|3.87|2.5|0.0|105.24|-3.9|25.0|327.38|1.0|1.0|3.1|0.000125|0.0408|3.18|4.2e-06|-0.06246|3.9091|3.41|3.9091|-1046.0428949999998|-1046.0210880000002|556.3|0.2486|317.17|-1045.851982|0.2486|-0.15696|0.02180654|-1045.902509|6.7011|6.7011
10_a27|0.0|0|0|0.0|0.0|2|6.605297921|0|0|1.400533489|3.383341915|0.122016352|-0.006285923|4.59511985|2|0.040512821|-0.184068581|1.296293777|-0.282866526|0.034318674|10.93783185|1|1|-0.2030237389999999|-0.341622797|-0.487435299|0.639413469|0.804375252|0.129719095|-0.001453596|0.614205449|0.8526621529999999|-0.061299064|-0.087022238|0.346344305|-32.5969511|-46.27574168|9.399794974|78.34972221|-0.031079371|49.19800605|55.05868025|0.477162521|2270.538352|453.4194305|-694.1361252|943.2258247|-369.1201792|1.0|1.0|1.0|0.0|3.01|3.15|0.16|2.81|2.97|0.0|97.39|-3.57|25.0|331.37|1.0|1.0|2.74|0.000266|0.0882|2.55|0.000192|-0.0498|4.1495|4.66|4.1495|-1083.137871|-1083.1151289999998|573.31|0.4452|298.79|-1082.956472|0.4452|-0.16805|0.0227416|-1083.008551|7.1612|7.1612
12bg_a36|0.0|1|0|3.434779148|0.0|0|7.412764017000001|2|2|1.29692796|0.0|-0.040957653|-0.0076819|5.351858133|2|0.044197531|0.057879142|0.0|-0.414822602|-0.060117593|10.95885259|1|1|-0.101451485|-0.1716508239999999|-0.4459167329999999|0.884841888|0.836170906|-0.023460562|-0.033696875|0.771220556|0.840610352|-0.075439837|-0.102664465|0.543472602|-51.74990566|-70.42534258|13.44952052|109.3374477|-0.036959207|14.85588272|83.78068847|0.46245521|2925.402039|576.6383913|-1267.656166|2915.548359|-869.5815023|1.0|1.0|0.0|2.0|4.75|0.0|0.14|3.99|3.19|0.0|133.77|-5.08|31.0|450.32|1.0|1.0|2.82|8.27e-06|0.00372|3.93|7.83e-06|-0.0542299999999999|3.8944|4.42|3.8944|-2152.13793|-2152.104584|703.94|0.4409|318.36|-2151.914954|0.4409|-0.15743|0.03334656|-2151.975577|7.8239|7.8239
22_a20|0.0|0|0|0.0|0.0|1|6.842683282|0|0|1.4170330269999998|1.915285809|-0.238401323|-0.00147607|4.727387819|2|0.0388043479999999|0.09301076|2.041494094|-0.079707783|-0.066832578|10.93106272|1|1|-0.036258691|-0.060582944|-0.177976478|0.616352201|0.7478675859999999|-0.044184455|-0.067650395|0.607038752|0.946515026|-0.059893667|-0.067797027|0.425968568|-39.00017609|-44.14650378|8.001165067999999|34.8271111|-0.027118811|54.71081293|52.90592556|0.477376285|2738.108259|616.3298149|-882.9300756000001|2396.806062|-574.9260339|1.0|1.0|1.0|0.0|3.36|3.41|0.08|5.33|5.39|0.0|121.62|-5.6|31.0|401.46|0.0|1.0|4.24|2.48e-06|0.000997|4.47|8.199999999999999e-08|-0.0568|5.5591|4.07|3.9732|-1275.84854|-1275.816275|694.15|0.2636|223.03|-1275.598059|0.0015|-0.16176|0.03226475|-1275.657902|6.6364|6.6364
