molecula|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|SaaaC|AATSC1are|MATS8i|AATSC8d|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PPSA3|RNCS|WNSA5|RPCS|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
4d_a49|0|0|0.0|0.0|1|7.535296702|1|1.343847746|2.097463308|-0.006135653|5.4161004020000005|-0.058204482|2|1.76904838|0.000607064|-0.053327669|0.013451218|0.001356445|-0.151004418|0.000850823|-0.417231241|2|0.7745859279999999|0.783870915|1|0.752634646|-0.089942837|-0.085966608|0.410804214|0.013625199|8.392883773|85.21839288|-32.61868996|57.16412513|-1.461432343|-34.12740785|66.51766234|-17.31186002|63.79609555|2658.242991|-900.2167208999999|-10.66380249|0.3452719489999999|7.998287218|15.09148245|0.8868392740000001|212.6814716|-554.5177292999999|0.022019681|-190.6195379|1374.947536|641.1445234|1.0|1.0|1.0|1.0|2.0|3.38|0.22|21.0|-7.58|3.16|2.8|98.72|1.0|115.63|6.0|30.0|-7.7|398.46|1.0|2.27|296.0|0.0004509999999999|1.45|0.0|0.0|2.64e-08|1.05e-05|-0.06309|5.7447|2.99|-1293.333712|668.09|0.2549|215.82|495.7|0.40593|0.6782100000000001|-1293.049085|0.0879|-0.15888|4.3005|-0.2219699999999999|0.0395418|-1293.107454|18.0|7.7447
8_a1 (SB-202620)|1|0|3.296085365|0.0|0|6.86171134|0|1.4323973840000002|0.0|-0.013785521|4.727387819|-0.226277123|1|0.0|-0.012672753|-0.1402198369999999|0.037553634|-0.0106277489999999|-0.095271547|-0.042643966|-0.612004804|1|0.674381582|0.743088715|0|0.648967503|-0.117682533|-0.105271458|0.174628594|0.015526845|8.809217494|208.2071465|-33.88588996|64.70432539|-1.684343335|-37.88089785|70.8721358|-23.30777912|75.57687443|2431.842132|-955.6189441|-13.22376193|0.225760413|7.432247389|13.67402758|0.839824062|128.0860757|-542.1742393|0.019645498|-311.18185800000003|1234.267739|433.2550452|1.0|0.0|1.0|0.0|2.0|2.74|0.0|23.0|-8.02|4.86|5.06|78.87|2.0|99.61|4.0|27.0|-5.94|359.35|1.0|3.7|0.0041|1.98e-05|3.6|0.0|0.0|9.53e-09|3.42e-06|-0.0736899999999999|3.4052|5.32|-1223.279021|586.27|0.5339|364.11|460.4|0.7026600000000001|0.7026600000000001|-1222.9606720000002|0.5339|-0.13683|3.4563|-0.2105199999999999|0.16177304|-1223.014114|0.4|6.3979
13b_a50|0|1|0.0|0.0|2|7.934155233999999|2|1.267593379|4.253030728|-0.003876697|5.82008293|0.010464577|2|2.117002752|0.010435712|-0.042022102|-0.054716607|0.011379776|-0.03182432|-0.269353185|-0.319215353|1|0.749187803|0.788327682|1|0.906164013|-0.051509874|-0.080785633|0.435064196|0.019899348|14.22401427|104.0753113|-41.27630533|150.45293569999998|-1.696498291|-26.31826007|70.09526468|-19.24847021|51.04317051|3036.874979|-1212.6536230000002|-13.75876844|0.299589696|9.514897025|16.75483549|0.7609056040000001|214.1461224|-866.8024118999999|0.017277404|-286.5057775|1731.347493|900.2031356000001|1.0|1.0|1.0|1.0|0.0|4.78|0.37|20.0|-7.23|4.24|5.12|66.99|2.0|133.36|7.0|34.0|-6.3|455.55|0.0|3.99|0.0044|7.92e-06|3.91|0.0|0.0|5.87e-08|2.68e-05|-0.02606|4.2315|3.63|-1470.401544|780.4|0.1589|293.0|617.26|0.65332|0.63872|-1470.039226|0.1553|-0.1701599999999999|5.5271|-0.19622|0.03156473|1470.104535|1.83|5.7375
8c_a12|0|0|0.0|0.0|0|0.0|1|1.283851303|0.0|-0.0104125509999999|0.0|-0.055163114|3|0.0|-0.004211843|-0.036504737|-0.07003012|-0.00160589|-0.1876771789999999|-0.370782022|-0.606245231|2|0.905486734|0.782864175|0|0.840397446|-0.067004282|-0.101988384|0.239216075|0.019604202|10.00357546|83.24714315|-26.55601426|0.0|-1.529825767|-17.44675795|61.66383178|-19.51587692|44.19432689|2190.852814|-780.6350769|-9.958505349|0.235550168|5.670223821|10.74930819|0.8957467170000001|120.19586|-398.3402139|0.018855428|-269.8853937|1021.17241|390.0159026|1.0|0.0|0.0|1.0|1.0|3.91|0.11|18.0|-7.14|2.81|1.59|63.06|0.0|98.07|3.0|24.0|-6.44|314.34|1.0|2.23|107.0|0.0001899999999999|2.5|0.0|0.0|7.24e-08|2.28e-05|-0.06706|4.3598|2.76|-1022.77302|551.66|466.0|284.38|402.43|0.53657|0.67318|-1022.613451|0.1355|-0.15571|1.7305|-0.2227699999999999|0.02263772|-1022.663298|0.04|7.3979
12b_a40|0|0|0.0|0.0|1|7.515889085|0|0.604989475|1.713497417|-0.004650218|5.4161004020000005|-0.011794908|0|0.747253086|0.00779293|0.107454819|-0.1537981269999999|0.004452418|0.279216571|0.038336814|-0.513870527|0|0.58925219|0.7137941109999999|1|0.955647156|-0.065048707|-0.074921647|0.2160572999999999|0.010845303|6.17734692|80.72126798|-24.3068084|48.17000329|-1.048903063|-21.10373336|48.54667776|-19.27231874|43.22826564|2462.878448|-597.4418808999999|-10.97726831|0.143170283|8.132984007000001|16.09989085|0.979579799|81.54797734|-340.29531769999994|0.010309671|-406.4913617|697.2702616|370.3261123|0.0|1.0|1.0|0.0|0.0|3.26|0.0|20.0|-8.39|6.58|6.74|58.43|2.0|101.78|2.0|24.0|-4.09|415.12|1.0|5.79|8.09e-06|7.82e-08|6.68|0.0|1.0|4.08e-09|1.7e-06|-0.08279|3407.0|6.27|-3016.999329|576.38|306.0|363.91|490.5|0.69476|0.69476|-3016.927883|306.0|-0.14267|4.5528|-0.22546|0.01251873|-3016.980996|0.04|7.3979
14m_a23|0|1|0.0|-4.405643132|2|7.423568444|0|1.197955072|3.1160758160000004|-0.008929306|5.351858133|-0.272389934|2|0.665608656|0.001027627|-0.034213923|-0.050626415|0.001951778|0.0879380709999999|-0.226146643|-0.527662006|2|0.560094237|0.798384929|1|0.9258118|-0.072795329|-0.089285878|0.268552591|0.017992415|12.51396625|47.23604193|-43.19105542|0.0|-1.964289314|-35.21393496|74.61692699|-27.32379205|63.1440955|3255.247038|-1366.189602|-19.00406438|0.204166091|8.595073462|16.42895711|0.911438824|142.0002583|-950.2032192|0.017997351|-411.5129154|1716.6767920000002|658.8108151|0.0|1.0|1.0|1.0|1.0|3.51|0.09|26.0|-8.23|4.42|6.19|105.02|2.0|125.29|6.0|34.0|-6.06|479.48|0.0|4.41|0.000198|1.61e-06|4.46|0.0|0.0|5.94e-09|2.85e-06|-0.08347|3.6774|4.2|-1966.968005|707.56|0.3335|337.15|572.31|0.65552|0.65552|-1966.721362|0.3335|-0.15208|6.1522|-0.23555|0.02296475|-1966.785519|3.0|8.5171
47n_a18|0|0|0.0|0.0|0|7.03438793|1|1.251175627|0.0|-0.007614955|4.844187086|-0.057061805|0|0.0|0.000271488|-0.003276575|-0.048404296|0.001705837|0.026244774|-0.258092915|-0.529441732|0|0.722991132|0.696612213|0|0.792429396|-0.079299822|-0.091185806|0.288989992|0.0106152389999999|8.759783644|61.29571241|-62.09468789|47.476904100000006|-2.4620167580000003|-54.00070374|86.44740177|-26.38541222|74.19865731|3349.802294|-2031.676741|-21.77346199|0.216078071|10.43689152|20.17045476|0.932611327|178.30942439999998|-1676.556573|0.01357247|-468.58948260000005|2591.682495|1306.125688|1.0|0.0|1.0|1.0|3.0|4.69|0.31|18.0|-9.76|3.67|3.31|105.6|3.0|162.18|13.0|40.0|-6.68|539.67|0.0|2.76|0.000511|5.7e-06|4.1|0.0|1.0|1.7500000000000002e-10|9.44e-08|-0.0525299999999999|3.2028|9.78|-1743.3283440000002|879.92|0.5056|387.11|799.02|0.6914600000000001|0.6914600000000001|-1740.5852670000002|0.5056|-0.13138|2.4754|-0.18391|0.02839695|-1740.663577|64.0|7.1938
8j_a46|0|0|0.0|0.214753401|1|7.727094485|1|1.160371125|2.1279894180000003|-0.0017688329999999|5.533389489|-0.008523199|2|0.0|0.011852046|-0.174853546|-0.053618988|0.0108603019999999|-0.204674804|-0.133413527|-0.229679821|2|0.645146311|0.789844634|0|0.934648421|-0.054707287|-0.068971544|0.308052557|0.008672342|4.658562801|7.723448142|-19.90219786|64.83187221|-1.103544698|-15.7861518|41.80044861|-13.78596018|34.04593326|2121.846387|-592.7962878|-7.405468973|0.177887481|5.617748211|9.817783823|0.747636856|95.55665364|-318.43516580000005|0.008843828|-346.061389|721.0646647000001|453.1959065|0.0|1.0|1.0|1.0|0.0|3.23|0.32|17.0|-7.26|4.71|4.55|43.6|1.0|96.94|2.0|24.0|-5.55|338.83|1.0|3.82|0.00878|1.47e-05|3.97|0.0|0.0|5.46e-08|1.85e-05|-0.04068|4.9636|3.78|-1414.53151|576.48|0.1728|249.79|493.89|0.50703|0.70121|-1414.349865|0.1427|-0.18531|5.2361|-0.22599|0.02408052|-1414.402087|1228.0|5.9108
12a_a30|0|0|0.0|0.0|0|7.412764017000001|2|0.604984824|0.0|-0.006711725|5.351858133|-0.02919335|2|0.0|0.005050384|0.009586623|-0.094932667|0.005458948|-0.171649606|-0.094526372|-0.454270252|1|0.8421237309999999|0.7885597609999999|0|0.836214716|-0.07699057|-0.097138462|0.337975309|0.016292604|10.10177981|85.47365107|-37.34272719|0.0|-1.845630786|-29.59731695|69.45678454|-23.35372432|57.83766054|2722.217443|-1144.332492|-14.47983299|0.194809798|7.362386058999999|13.88603128|0.88607758|120.786445|-709.5118166|0.014884556|-378.4495438|1421.195251|620.9195447000001|0.0|1.0|1.0|0.0|1.0|4.65|0.14|17.0|-6.64|3.84|2.62|81.65|2.0|127.28|5.0|29.0|-5.98|398.48|0.0|2.63|0.00208|1.4e-05|3.87|0.0|0.0|2.3100000000000002e-07|9.21e-05|-0.05184|5045.0|3.82|-1575.7783980000002|668.81|0.1866|245.76|507.17|0.35338|0.68599|-1575.538241|0.1511|-0.1481|4.1875|-0.19994|0.03289568|-1575.597759|11.0|7.9469
3q_a32|1|1|3.4364803|0.0|0|7.765993078999999|0|0.609420748|0.0|-0.008072705|5.733341277|-0.04718311|0|2.120544848|0.000773658|-0.022925245|-0.098400506|0.002487149|0.0492355779999999|-0.295228244|-0.5448044360000001|0|0.751733573|0.853737093|1|0.84993799|-0.067604132|-0.097961799|0.34156046|0.018527744|11.43581616|41.73511731|-37.3203761|53.27315741|-1.371465184|-25.7550561|74.3682963|-17.27560785|53.16288420000001|2649.276311|-846.5047848999999|-10.6629646|0.365026099|6.428518903|11.93494358|0.856561949|225.3038157|-522.4852655000001|0.022526037|-166.61896299999998|1333.133193|618.9134881|0.0|1.0|1.0|1.0|1.0|3.57|0.3|19.0|-7.31|6.43|4.72|131.25|1.0|115.37|7.0|28.0|-6.35|411.54|1.0|3.86|0.000508|2.4100000000000003e-05|3.47|0.0|0.0|4.88e-08|2.01e-05|-0.04968|3.6236|5.15|-1920.066488|666.16|0.2897|342.16|549.78|0.70216|0.70216|-1919.821707|0.2897|-0.15001|4.1362|-0.19969|0.02381444|-1919.883144|28.0|7.5528
13b_a5|1|0|2.948625157|0.0|0|7.153833802|1|1.338814635|0.0|-0.004573365|5.209486153|0.011339656|2|0.0|0.0064510459999999|-0.104404004|-0.017963913|0.0066003869999999|-0.010368468|-0.091464693|-0.357011244|2|0.6700114770000001|0.765309977|0|0.831557236|-0.0694958329999999|-0.074710354|0.468748106|0.0138892369999999|8.980592802|14.41650822|-31.23446039|46.77748445|-1.344786367|-29.05440446|62.24204745|-17.04942469|53.91565742|2661.597781|-869.5206594|-11.0239272|0.345923611|8.427551282000001|15.48959317|0.837970799|223.6695238|-562.2202871000001|0.021552174|-199.2474147|1329.387016|638.8437454|1.0|1.0|1.0|1.0|1.0|2.97|0.17|23.0|-8.36|4.64|4.06|74.77|1.0|119.8|5.0|30.0|-6.58|395.46|1.0|3.26|0.0225|3.75e-05|3.01|0.0|0.0|4.36e-09|1.72e-06|-0.05177|4.6733|4.66|-1276.066049|672.43|0.5528|265.31|503.93|0.32779|0.57482|-1275.806761|0.3064|-0.17274|3.5881|-0.22451|0.035153|-1275.865034|0.11|6.9586
1i_a5|1|0|2.843224727|-4.358943904|0|6.605297921|0|1.219028472|0.0|-0.006494891|4.59511985|-0.31059482|2|0.0|-0.0012491689999999|-0.174016111|-0.003198529|-0.000700145|0.059972925|0.004923698|-0.403861432|2|0.525406088|0.780175595|0|0.8876055620000001|-0.091178745|-0.084018635|0.4729402929999999|0.008291428|4.621144795|201.1526326|-26.09853285|0.213644964|-1.428316788|-28.32266298|57.78921354|-19.90145306|55.43870932|2482.831286|-796.0581225|-11.09187646|0.240540403|7.314842247|13.79450888|0.8858245220000001|134.0627959|-443.6750585|0.0196689|-289.21443910000005|1048.190221|403.396385|1.0|0.0|1.0|1.0|1.0|2.83|0.05|23.0|-8.88|5.48|6.37|54.46|2.0|95.49|4.0|27.0|-5.73|366.34|1.0|4.12|0.00589|1.0800000000000002e-05|3.95|0.0|0.0|1.3300000000000002e-09|4.86e-07|-0.05729|4.7243|3.58|-1288.356212|569.42|0.7585|262.44|443.05|0.4571199999999999|0.50107|-1288.210207|0.0207|-0.17945|2.6336|-0.23674|0.03383899|-1288.264271|24.0|7.6198
6a_a40|0|0|0.0|0.0|1|8.421342866|2|0.604893625|1.78213955|-0.014623575|6.401917197|-0.077397672|0|0.775942224|-0.001347823|0.104332675|-0.230955427|-0.001171195|-0.272320301|-0.040435852|-0.620787469|0|0.682273668|0.801647855|1|0.733750993|-0.109047987|-0.117413572|0.360858579|0.016399125|10.24294396|185.06174|-45.80643937|36.84483305|-2.113444291|-42.542782200000005|81.37714586|-30.69915817|78.35465194|2936.1501780000003|-1320.063801|-19.17478857|0.132148181|6.945713476|11.8691482|0.708845065|82.54016015|-824.5159087000001|0.012872604|-459.522754|1521.070502|557.4018948|0.0|1.0|0.0|1.0|1.0|3.99|0.21|14.0|-4.05|4.38|3.07|173.43|2.0|120.14|5.0|29.0|-6.32|442.53|1.0|3.17|3.47e-05|1.03e-05|3.77|1.0|0.0|8.950000000000001e-05|0.0396|-0.0926|2.9836|7.73|-2371.579899|649.48|0.4015|415.55|497.78|0.6782699999999999|0.6782699999999999|-2371.3827|0.4015|-0.11995|6.9379|-0.21255|0.01952089|-2371.443161|0.04|7.3979
12e_a31|1|0|3.483599061|0.0|0|7.765993078999999|1|0.610134116|0.0|-0.011519192|5.733341277|-0.044316064|0|0.0|-0.002475146|-0.107630327|-0.015755876|-0.000231353|0.01824365|-0.142921555|-0.543945776|0|0.7968154940000001|0.7761616020000001|0|0.721526766|-0.0939597569999999|-0.1099563869999999|0.2642991189999999|0.02665413|19.38343763|166.1479229|-58.15044546|595.9853231000001|-2.089171358|-49.6906263|95.1187282|-26.65419063|87.71292755|3040.353774|-1519.288866|-19.38348182|0.274879568|10.24381236|19.50674899|0.904247004|199.8981394|-1104.858464|0.020841203|-327.4245209|2095.222806|798.7285626|1.0|1.0|1.0|1.0|2.0|3.87|0.24|22.0|-9.31|6.69|5.4|117.37|3.0|129.38|9.0|33.0|-5.93|460.55|1.0|4.5|9.96e-05|3.83e-06|4.48|0.0|0.0|4.93e-10|2.27e-07|-0.03445|5.3264|6.33|-1809.899887|781.61|0.3831|232.77|640.03|0.55114|0.7006600000000001|-1809.581226|0.2627|-0.15934|2.6024|-0.19379|0.04614662|-1809.650069|0.17|6.7696
12ar_a36|1|0|3.46014932|0.0|0|7.412764017000001|2|1.297042582|0.0|-0.007046017|5.351858133|0.000258844|2|0.0|0.000939229|-0.1073795209999999|-0.036002609|0.002112069|0.145909555|-0.169341326|-0.4194638229999999|1|0.86559137|0.8371588959999999|0|0.8365428659999999|-0.080760277|-0.098732471|0.317338373|0.022389124|15.19305207|86.85924228|-45.46486105|0.0|-1.875916952|-37.18892821|82.17472548|-23.57370143|69.99622854|2902.67985|-1272.979877|-15.99689556|0.294408813|8.770514183|16.68371115|0.902250063|199.7830951|-863.83236|0.0223636779999999|-279.0245523|1804.132337|708.5476357999999|0.0|0.0|1.0|0.0|2.0|4.86|0.17|17.0|-7.05|3.14|1.95|92.99|1.0|133.27|6.0|32.0|-7.21|420.47|0.0|1.8|0.0503|0.000122|2.33|0.0|0.0|8.95e-08|3.76e-05|-0.0566|5225.0|3.23|-1364.511244|717.19|0.5586|237.29|580.53|0.41433|0.67174|-1364.235126|0.2372|-0.15631|6.4688|-0.21291|0.04327285|-1364.2977050000002|25.0|7.6021
15a_a22|0|0|0.0|0.0|1|6.842683282|0|1.4229176680000002|1.646649187|-0.0050042229999999|4.727387819|-0.052476637|2|1.614660505|0.005288335|-0.057308195|-0.015194063|0.005757758|0.036467904|-0.165471815|-0.360663314|2|0.6819423609999999|0.7392451729999999|1|0.86664032|-0.061755825|-0.081705465|0.410151945|0.02126757|14.43653926|96.58317516|-37.6479704|65.53409434|-1.634109304|-28.45564196|70.12529157|-21.33157831|56.35672103|2884.815511|-1109.242072|-14.47998862|0.297264929|8.157552588|14.6895113|0.800725296|201.7850124|-752.9594081|0.0216014629999999|-275.2352849|1578.4640869999998|684.5377542|1.0|1.0|1.0|1.0|1.0|3.42|0.08|27.0|-9.21|3.87|4.31|85.59|1.0|124.05|6.0|32.0|-6.61|420.47|1.0|3.19|0.00945|2.1e-05|3.18|0.0|0.0|6.1e-10|2.56e-07|-0.0600399999999999|5.0577|4.98|-1368.35331|696.57|312.0|245.14|541.27|0.41078|0.69076|-1368.0755869999998|0.0955|-0.15281|5.2588|-0.21285|0.03153544|-1368.1368730000002|143.0|6.8447
17f_a50|0|1|0.0|0.0|2|7.934155233999999|1|1.349854916|4.305828452|-0.002205848|5.82008293|0.022892513|1|2.187498662|0.012475826|-0.028989535|-0.132773563|0.0129274519999999|-0.275290802|-0.407467272|-0.204651539|1|0.758335704|0.7851209440000001|1|0.911458734|-0.047333916|-0.074859564|0.333180181|0.016414675|10.09339793|6.382846132999999|-28.30463221|82.90209608|-1.422331714|-17.89709978|55.9791334|-16.50175503|39.19906437|2582.272632|-874.5930167000001|-10.14694362|0.278877895|7.200480876|13.65716648|0.896702|171.48226169999998|-537.7880119|0.01617809|-271.9363523|1212.822364|652.6793116|1.0|1.0|1.0|1.0|0.0|3.81|0.26|20.0|-6.38|2.87|3.83|51.77|1.0|116.81|6.0|29.0|-6.64|384.48|1.0|2.92|102.0|7.57e-05|2.83|0.0|0.0|4.15e-07|0.00016|-0.0336399999999999|4.0664|2.5|-1219.2481369999998|653.63|0.1708|304.9|564.52|0.6573899999999999|0.6573899999999999|-1218.966516|0.1708|-0.16784|6.1931|-0.20148|0.0276719|-1219.02507|398.0|6.4001
12s_a36|1|0|3.486136149|0.0|0|7.412764017000001|2|1.297044029|0.0|-0.007059109|5.351858133|-0.045035034|2|0.0|0.002951176|0.0056370119999999|-0.050363149|0.003962098|0.063448144|-0.1763783589999999|-0.434472457|1|0.90414347|0.8060798779999999|0|0.8303378090000001|-0.07216709|-0.1000534719999999|0.4314309979999999|0.019457471|12.55883918|110.6090028|-41.6829437|10.23927133|-1.901015959|-30.06529118|76.34126108|-23.15117315|59.13914165|2710.355028|-1227.012177|-14.94294208|0.245801617|7.545963801|13.98635088|0.853487672|158.6528381|-791.9759303|0.018222417|-328.1450742|1626.909053|662.0530478999999|0.0|0.0|1.0|0.0|2.0|4.85|0.17|17.0|-6.97|3.24|2.19|69.2|1.0|128.72|5.0|30.0|-6.55|395.46|0.0|2.14|0.0274|5.05e-05|3.04|0.0|0.0|1.08e-07|4.270000000000001e-05|-0.04908|3.8751|3.48|-1272.270833|683.24|0.4501|319.95|523.72|0.6843600000000001|0.6928|-1272.00109|0.0002|-0.15559|6.6068|-0.20467|0.03416928|-1272.061111|9.0|8.0458
1_a6 (SB-431542)|1|0|3.3674017380000003|0.0|0|7.423568444|1|1.430935835|0.0|-0.015636898|5.351858133|-0.175408303|1|0.0|-0.011639964|-0.029658865|-0.0492229479999999|-0.008385698|0.164429684|-0.033765606|-0.567791164|1|0.838928085|0.7462411859999999|0|0.5940412860000001|-0.126408788|-0.122555709|0.210050443|0.033020439|19.58668728|160.410387|-43.12110169|105.3125675|-2.083447046|-44.47680367|87.15852628|-27.46300805|94.56841061|2678.823231|-1235.8353619999998|-16.29019397|0.2468003389999999|7.523839331|14.26172029|0.895537592|146.3942108|-733.0587287000001|0.02438148|-300.3801761|1640.78056|513.4628663999999|1.0|1.0|1.0|1.0|2.0|3.25|0.05|23.0|-7.69|4.04|3.63|103.12|1.0|106.85|4.0|29.0|-6.73|384.39|1.0|2.85|0.0116|5.660000000000001e-05|2.7|0.0|0.0|2.03e-08|7.81e-06|-0.05971|3.8208|4.57|-1292.588032|619.92|0.5765|324.5|464.07|0.55256|0.69868|-1292.358966|0.3346|-0.13329|6.0113|-193.0|0.03494577|-1292.41452|1542.0|5.8119
1o_a5|1|0|2.923171926|0.0|0|6.605297921|0|1.427566509|0.0|-0.002633927|4.59511985|0.033105871|2|0.0|0.0057302559999999|-0.102739602|-0.008511304|0.0051989459999999|-0.05876042|0.06759341|-0.231165601|2|0.670787375|0.78144982|0|0.88430372|-0.079346457|-0.072886362|0.447318682|0.01325562|7.122612351|167.3051756|-21.04383087|1.01402588|-1.093295425|-22.90899675|50.11479279|-15.45942012|49.75766514|2238.291862|-587.4579645|-8.306775343|0.300086449|7.522366517000001|14.20898333|0.8888980340000001|161.2447749|-315.657463|0.020380352|-214.8381946|839.3293197999999|393.5487205|1.0|1.0|1.0|1.0|1.0|2.81|0.0|23.0|-8.11|4.48|4.07|78.25|0.0|95.2|3.0|25.0|-6.3|323.35|1.0|2.95|0.0269|8.340000000000001e-05|2.78|0.0|0.0|7.85e-09|2.54e-06|-0.07037|4.5011|2.66|-1043.577386|561.04|0.3966|275.45|443.88|0.4988899999999999|0.5492100000000001|-1043.422345|0.0071|-0.1693599999999999|4.7435|-0.23973|0.04126499|-1043.472984|35.0|7.4559
12o_a36|1|0|3.444418304|0.0|0|7.412764017000001|2|1.297042837|0.0|-0.0100574069999999|5.351858133|-0.079716275|2|0.0|-0.00233752|-0.059733192|-0.010904454|-0.000472698|0.065221584|-0.213993335|-0.5110239679999999|1|0.859938421|0.799869816|0|0.7592112809999999|-0.082048664|-0.10624773|0.514457955|0.023402195|16.85373064|55.47133795|-55.10596064|112.1259723|-2.018706878|-42.554984000000005|95.66406176|-25.50573629|75.94332024|3009.981519|-1453.826968|-18.36865355|0.333537155|7.322888607|13.80895167|0.885724665|240.2059039|-1047.013252|0.026586303|-239.7655413|2181.407379|757.7532208|0.0|0.0|1.0|0.0|3.0|4.97|0.17|17.0|-6.93|2.38|1.65|98.3|1.0|138.06|7.0|33.0|-7.66|438.48|0.0|1.47|128.0|0.000227|1.85|0.0|0.0|1.1800000000000001e-07|5.18e-05|-0.05456|5.1927|4.5|-1440.969954|728.07|0.4075|238.77|560.88|0.36719|0.67273|-1440.671057|0.2888|-0.15695|4.9237|-0.21151|0.04371335|-1440.734965|0.04|7.3979
1d_a5|1|0|2.79978458|-4.455320158|0|6.605297921|0|1.217311475|0.0|-0.006252818|4.59511985|-0.308010841|2|0.0|-0.0012491689999999|-0.2261588939999999|-0.010183824|-0.000700145|-0.389011185|0.004923698|-0.38633065|2|0.525406088|0.7595197290000001|0|0.8965037640000001|-0.088396743|-0.086213657|0.6271150670000001|0.007937625|4.288788702|204.4506579|-25.16889922|0.0|-1.465632167|-25.80622135|56.83734591|-19.79744178|52.05055075|2481.822293|-791.897671|-10.69678217|0.229495885|6.116537519|11.5640749|0.89062437|123.9992274|-427.8712868|0.018980039|-292.3128788|1027.76566|403.396385|1.0|0.0|1.0|1.0|1.0|2.92|0.05|23.0|-8.88|5.48|6.37|54.46|2.0|95.49|4.0|27.0|-5.73|366.34|1.0|4.15|0.00589|1.0800000000000002e-05|3.95|0.0|0.0|1.3300000000000002e-09|4.86e-07|-0.04528|4.8725|3.58|-1288.340378|567.04|0.2805|254.46|414.59|0.41781|0.5764600000000001|-1288.201219|0.0982|-0.18991|3.7798|-0.23519|0.03392008|-1288.253849|9333.0|5.03
14z_a23|0|1|0.0|0.0|2|7.423568444|0|1.197960872|3.305974434|-0.005892861|5.351858133|-0.024897956|2|0.729326158|0.009174505|-0.0438568409999999|-0.0229244|0.007229683|0.0708381429999999|-0.125978901|-0.46459002|2|0.719722236|0.802520527|1|0.925301102|-0.0582387179999999|-0.079754981|0.228957475|0.018337664|12.77192721|40.18308023|-38.68856944|79.960755|-1.595099623|-28.25118461|66.77741935|-23.63754572|53.33438253|3094.698027|-1110.964649|-16.46322104|0.214395551|7.834464959|14.91419434|0.903664694|149.3235124|-773.7713888999999|0.01612263|-397.8390333|1414.152695|665.6233736|0.0|1.0|0.0|1.0|1.0|3.42|0.05|26.0|-8.57|4.64|5.32|105.02|2.0|130.3|5.0|32.0|-5.8|480.37|0.0|4.49|8.18e-05|7.37e-07|4.83|0.0|0.0|2.6899999999999996e-09|1.29e-06|-0.08503|4032.0|4.73|-2549.107748|715.41|0.3201|307.5|586.28|0.66217|0.69913|-2548.895003|0.2917|-0.15195|5.9301|-0.23698|0.01238131|-2548.957384|5.0|8.2941
19d_a38|1|0|3.314284769|0.0|0|7.412764017000001|2|1.297043205|0.0|-0.0120676969999999|5.351858133|-0.17467835|2|0.0|-0.011156837|-0.0555594909999999|-0.024688524|-0.00835812|0.041924146|-0.128079012|-0.529632789|1|0.7581164340000001|0.853092207|0|0.63167949|-0.116424545|-0.1248815919999999|0.3509455999999999|0.024158903|15.53007152|158.6487879|-51.60489663|115.6739235|-2.372750256|-48.11018574|94.84426896|-28.24584108|90.37127996|3055.168373|-1525.275418|-18.15727844|0.250518301|7.056031803|13.52121974|0.916264002|161.0407189|-980.493036|0.022660131|-320.7487188|2035.106956|686.8472757999999|0.0|0.0|1.0|0.0|4.0|4.91|0.13|17.0|-6.41|2.34|1.65|124.32|1.0|133.79|6.0|33.0|-7.84|444.46|0.0|1.94|0.0594|0.0002399999999999|1.65|0.0|0.0|3.94e-07|0.000175|-0.05091|5.3771|4.13|-1500.898316|679.08|0.3167|230.58|517.77|0.3356699999999999|0.6957800000000001|-1500.621723|0.0699|-0.15054|7.9959|-0.20145|0.04735828|-1500.683599|11.0|7.9586
