molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SRW09|BCUTs-1|SaasN|AATSC1s|n6HRing|JGI4|SaaaC|MATS8i|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|RNCS|RPSA|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12w_a30|0|0|0|0.0|7.412764017000001|0.604983445|0.0|-0.0316452179999999|2|0.044197531|0.0|0.028815747|1|1|-0.173643543|-0.0493878409999999|-0.0857954809999999|-0.477636454|1|0.8149999040000001|0.83236194|-0.032835151|-0.080971844|0.889479916|0.711738503|0|-0.096032733|82.06520565|0.147783603|-45.15435649|7.262777048999999|0.0|0.8077976990000001|-1.824621925|75.77366969|-25.53389062|63.12469722|0.451478593|584.3729039|-1251.160641|-17.50883211|0.192202301|14.70077638|-857.9327732|31.60926388|0.014471302|-422.1196298|685.6665849999999|9.923109661|0.0|1.0|1.0|4.63|0.0|17.0|-7.8|3.92|81.65|3.79|2.0|0.0|137.3|0.0|1.0|-6.58|4.0|467.37|0.0|0.0|1.0|9.14e-07|0.0004269999999999|5.12|1.58e-08|7.39e-06|3.5585|-2494.966575|716.83|1211.28|348.42|0.2639|577.06|0.68423|-0.15073|2.4229|-0.20755|0.0345723|-2494.807027|3.0068|15.0|7821.0|7821.0
7b_a8|1|0|0|3.213855584|7.535296702|1.395658671|1.4628217119999998|-0.038810124|1|0.040873016|0.0|-0.052309137|1|1|-0.039357491|-0.021509048|-0.035044152|-0.415894017|1|0.710658316|0.7812177770000001|0.048462902|-0.040994467|0.8453887859999999|0.677544268|0|-0.1000685009999999|145.0783004|0.277652387|-35.90168309|11.89970852|75.93423425|0.753935657|-1.901301524|73.70461365|-24.75721974|80.62622045|0.4787988|432.6681725|-1138.832108|-14.82895606|0.246064343|14.76972982|-682.1319788|32.83731114|0.022982731|-304.2022276|545.9267515|13.76608164|0.0|1.0|1.0|3.49|3.37|23.0|-7.65|3.8|92.93|2.23|2.0|0.0|110.8|0.0|1.0|-5.25|5.0|396.4|0.0|0.0|1.0|1.14e-05|0.00454|3.61|2.25e-08|8.94e-06|3.26|-1330.622441|621.4|1067.73|380.32|0.2517|506.21|0.7025100000000001|-0.13639|9.9463|-0.20472|0.0273745|-1330.448193|12.7344|13.53|4.8687|4.8687
12ax_a36|1|0|0|3.429529478|7.412764017000001|1.280791885|0.0|-0.040458296|2|0.043383838|0.0|-0.057017299|1|1|0.128253871|-0.101451485|-0.1716508239999999|-0.440372791|1|0.884841888|0.836170906|-0.0394369539999999|-0.056676035|0.892249657|0.771220556|0|-0.107815607|36.17982162|0.153162279|-48.23849712|8.558226304|1.236876307|0.7648530440000001|-1.940680931|84.58859134|-25.96212292|62.11847297|0.488501696|566.4430628|-1298.106146|-17.36585896|0.235146956|14.78635841|-868.2929481000001|33.94393618|0.018645135|-354.3162187|661.6709012|12.47158322|0.0|1.0|2.0|4.74|0.0|17.0|-7.76|3.19|69.2|2.99|2.0|0.0|133.77|0.0|1.0|-5.08|4.0|450.32|0.0|1.0|1.0|6.55e-06|0.00295|3.93|1.74e-08|7.83e-06|3.8889|-2152.130959|699.67|1182.31|318.82|0.5236|552.0|0.69348|-0.15728|4.5001|-0.21324|0.03044421|-2151.971761|6.0402|12.0|7.9208|7.9208
4k_a46|0|0|0|0.0|7.825245291|1.134637098|2.145043462|-0.088084767|1|0.0510113959999999|0.0|-0.1149361969999999|1|1|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|0.78837943|0.7477594870000001|-0.003017362|-0.141706595|0.787615341|0.784722915|0|-0.086581945|171.92614719999997|0.121088629|-25.25406274|2.052909907|0.0|0.8732380740000001|-1.471893066|50.48291318|-16.56101615|53.45751583|0.417368922|474.67574630000007|-794.928775|-8.94414722|0.126761926|9.829220349|-429.3190666|18.96506421|0.006892404|-403.1511415|519.5743695|3.722397006000001|1.0|0.0|1.0|3.8|3.03|17.0|-6.61|4.77|50.94|2.84|1.0|0.0|100.96|0.0|1.0|-4.82|3.0|333.43|0.0|1.0|1.0|1.4800000000000002e-05|0.0049299999999999|4.05|2.48e-07|8.28e-05|4.4485|-1053.433249|582.84|1001.96|278.71|0.2259|500.36|0.68553|-0.18542|4.0015|-0.20254|0.03653474|-1053.249847|5.7714|0.08|7.0969|7.0969
36_a18|0|0|0|0.0|7.03438793|1.25117638|0.0|-0.020339784|1|0.036625514|0.0|-0.0077246719999999|0|0|-0.079553246|-0.079721028|-0.12139648|-0.493920601|0|0.7343989059999999|0.741135729|-0.010091893|0.0059061|0.780206307|0.721836103|0|-0.079805761|110.8288932|0.195706133|-40.46339026|4.786442152|83.34177364|0.812056067|-2.074949798|65.59412783|-22.73046122|62.10402945|0.4751830729999999|572.70209|-1477.479979|-16.1853561|0.187943933|18.21710397|-1052.048147|27.99124609|0.0123136069999999|-444.4026478999999|975.4099618|8.767974776|1.0|0.0|3.0|4.19|0.0|18.0|-9.16|2.96|85.29|3.13|2.0|1.0|146.24|0.0|1.0|-5.68|3.0|466.57|0.0|0.0|1.0|5.19e-06|0.00242|4.18|6.87e-10|3.210000000000001e-07|3.1908|-1493.686737|769.73|1350.57|388.57|0.4674|636.33|0.69372|-0.13133|1.9944|-0.18124|0.02564498|-1493.333297|2.7547|32.0|7.4949|7.4949
6g_a40|0|0|0|0.0|8.421342866|0.604893315|1.628664494|-0.261952754|0|0.039863946|0.607999575|0.07194868|2|2|-0.221674172|0.0312035079999999|0.05728593|-0.588058458|0|0.8316888240000001|0.832499949|0.075283207|-0.340429901|0.8917390820000001|0.808096413|1|-0.156296046|328.78166810000005|0.3946532929999999|-66.03405036|7.499640603|47.36081569|0.824204189|-2.657032782|114.7475987|-38.37906336|118.7493383|0.425569146|393.4722933000001|-1727.0578510000005|-24.9461968|0.175795811|12.10032156|-1122.578856|46.56499428|0.020240097|-421.4621621|590.1686672000001|13.1559604|0.0|1.0|3.0|4.06|2.28|14.0|-2.87|2.48|213.89|0.59|1.0|2.0|124.18|1.0|3.0|-7.22|7.0|474.53|1.0|0.0|0.0|1.93e-05|0.00917|3.06|0.0013599999999999|0.6459999999999999|2.8135|-2522.023752|669.8|1144.59|440.68|0.4971|514.77|0.5794199999999999|-0.11857|6.7231|-0.20479|0.03363483|-2521.87499|8.9454|47.0|7.3279|7.3279
12g_a36|1|0|0|3.5202147110000004|7.412764017000001|1.2678464|0.0|-0.039008054|2|0.03912037|0.0|0.078155467|1|1|0.130052038|-0.099596099|-0.163978382|-0.44093902|1|0.901715152|0.8026482070000001|-0.19532883|-0.088251318|0.847239339|0.860667615|0|-0.097067302|24.29006276|0.1457615119999999|-45.87193951|8.382969151000001|5.097410387|0.779745318|-2.038413337|77.14470618|-23.75074918|59.82898654|0.473274545|587.240781|-1401.294202|-16.3273005|0.2202546819999999|13.83075477|-963.3107298|30.45962398|0.015152386|-384.6182564|799.5563855|10.41641087|0.0|1.0|2.0|5.06|0.0|17.0|-7.38|3.01|69.2|2.66|2.0|0.0|138.33|0.0|1.0|-4.95|4.0|423.51|0.0|1.0|1.0|1.39e-05|0.00589|3.8|4.2e-08|1.7800000000000002e-05|3714.0|-1350.887005|724.32|1241.66|333.83|0.4393|657.02|0.70097|-0.15236|5.912000000000001|-0.20288|0.0255597|-1350.633209|7.8537|14.0|7.8539|7.8539
2_a1|0|0|0|0.0|7.535296702|1.348828131|2.233384354|-0.014296455|1|0.0409444439999999|0.0|-0.0619710709999999|1|1|-0.237981258|-0.145015842|-0.326716897|-0.422863867|1|0.571324013|0.795932678|0.079586368|0.1766333219999999|0.8571146190000001|0.5574897879999999|0|-0.077270452|6.281701359|0.191789935|-16.00805425|2.337413146|84.54541681|0.6944040029999999|-0.927245426|43.24570924|-12.05838656|33.45925305|0.39830426|367.8635872|-422.0435297|-5.488475744|0.305595997|8.779158091000001|-192.096651|17.36508791|0.017741989|-176.9692239|299.6692382|8.075415099999999|1.0|0.0|0.0|2.91|2.69|17.0|-6.18|4.12|30.71|2.49|0.0|0.0|79.77|0.0|1.0|-3.06|3.0|279.31|0.0|1.0|1.0|0.000167|0.0466|2.76|6.64e-07|0.000185|4.0877|-920.2093796|489.42|807.98|303.31|0.2991|355.79|0.7007899999999999|-0.1686|3.5853|-0.19826|0.024658671|-920.123726|5.2754|5.8|5.2366|5.2366
21a_a23|0|1|1|0.0|7.525639975|1.197963603|3.43622302|-0.038876045|2|0.042862319|0.773970837|-0.133417036|2|2|0.130024255|-0.074441567|-0.136106024|-0.484404194|2|0.725800261|0.7367638240000001|0.1022509819999999|-0.137122549|0.79188323|0.6906097959999999|1|-0.082341001|39.56172507|0.073461531|-35.88602363|5.039953753|82.08958626|0.842121383|-1.729161021|61.73864319|-22.83074225|41.64701536|0.492301762|611.67123|-1141.537112|-15.07212993|0.157878617|15.66066298|-753.6064963|27.11098744|0.011178565|-451.7153132|666.0036144999999|7.379733085|0.0|1.0|1.0|3.53|3.48|26.0|-7.78|4.33|105.02|3.24|2.0|1.0|125.25|0.0|1.0|-5.89|4.0|425.51|0.0|0.0|0.0|5.29e-06|0.00225|3.98|1.65e-08|7.03e-06|3.6993|-1669.250866|701.01|1189.63|335.16|0.3692|558.61|0.60824|-0.15024|5.3733|-0.2226699999999999|0.0203361|-1669.0502720000002|7.9309|102.0|6.9914|6.9914
17e_a50|0|1|1|0.0|7.934155233999999|1.320916122|4.3906140030000005|0.038322942|2|0.031870748|2.2384546640000003|-0.086639125|2|2|-0.017965698|-0.1949741189999999|-0.310566368|-0.229030473|1|0.7596299459999999|0.7409645029999999|-0.1710526319999999|-0.202197068|0.7791604190000001|0.736221185|1|-0.073011385|10.68364489|0.069891795|-35.33972521|6.227183052000001|86.98647608|0.803671114|-1.67926185|57.93079973|-18.5444588|41.19554236|0.489797496|647.0975667|-1168.300905|-12.90180444|0.196328886|16.70124474|-812.8136797000001|23.07468625|0.010255676|-422.5418889|904.3172644|7.135108233|1.0|1.0|0.0|4.18|4.23|20.0|-7.33|4.68|51.77|2.91|2.0|0.0|138.0|0.0|1.0|-4.87|4.0|438.57|0.0|1.0|0.0|6.58e-06|0.00288|4.08|4.63e-08|2.03e-05|4.0298|-1375.295877|757.34|1312.91|307.67|0.1809|602.89|0.66478|-0.16649|6.7175|-0.19805|0.02761851|-1374.992422|8.8326|155.0|6.8097|6.8097
14e_a25|0|0|0|0.0|6.842683282|1.4200152069999998|1.5926486519999998|-0.138693649|2|0.0389622639999999|1.906869097|0.002856489|1|1|0.010976703|0.015497482|0.025802692|-0.50909623|2|0.717460414|0.776960216|-0.144369439|0.018432983|0.8322445820000001|0.6954126970000001|1|-0.1004553119999999|372.1805977|0.275949567|-53.79722636|8.046143033|97.78313402|0.806446896|-2.2100168680000003|84.60373462|-28.3735856|84.98800478|0.491527882|529.8614286999999|-1617.294379|-20.76384175|0.1935531039999999|16.63781964|-1183.53898|35.18345194|0.015154859|-448.516796|811.3237836|11.09035375|1.0|1.0|2.0|3.62|2.72|27.0|-9.14|4.02|115.79|1.69|1.0|0.0|134.35|0.0|1.0|-5.14|5.0|462.5|0.0|0.0|0.0|1.86e-05|0.0085799999999999|3.04|7.31e-10|3.38e-07|3.9613|-1521.012915|760.96|1300.08|312.99|0.2409|596.96|0.69958|-0.15787|5.3651|-0.2116699999999999|0.04875868|-1520.767443|7.2625|75.0|7.1249|7.1249
47k_a18|0|0|0|0.0|7.03438793|1.25117623|0.0|-0.0605329409999999|0|0.033777778|0.0|-0.02822032|0|0|-0.026672956|-0.279965025|-0.421027889|-0.451417954|0|0.762665453|0.721697829|0.022512501|-0.014398731|0.753132457|0.737517943|0|-0.088346874|20.66242736|0.169064596|-55.10689702|9.406543039|58.77865447|0.7153044209999999|-2.208671853|84.23875372|-23.89547793|63.50225571|0.467246896|656.2580564|-1744.369889|-18.87222501|0.284695579|18.35217454|-1377.672426|33.40602576|0.018313855|-340.0872332|1167.054827|14.46395816|1.0|1.0|2.0|4.66|0.0|18.0|-8.44|3.17|88.97|2.82|3.0|2.0|154.86|1.0|1.0|-5.84|4.0|513.63|0.0|0.0|0.0|4.65e-06|0.0023899999999999|4.26|3.6099999999999997e-09|1.85e-06|3.0948|-1664.756029|842.29|1492.36|400.63|0.5920000000000001|793.48|0.69823|-0.1277599999999999|4.1818|-0.17135|0.02802749|-1664.341238|5.2253|29.0|7.5376|7.5376
2_a4|0|0|0|0.0|6.605297921|1.189716144|0.0|-0.103346554|1|0.037777778|0.0|0.090707854|0|0|0.127695325|0.147657684|0.228655117|-0.3881618|1|0.930871261|0.802438682|0.11821091|0.1355918559999999|0.847373823|0.912872667|0|-0.105102755|166.102249|0.257481153|-18.65482233|1.123639184|0.0|0.843107708|-1.366335816|48.93681624|-15.98981578|52.12536246|0.3961813179999999|312.82106489999995|-575.6333682|-6.736463618999999|0.156892292|7.800989232999999|-242.5126903|18.96532986|0.011054731|-289.1005902|284.26458360000004|4.657326379|1.0|0.0|2.0|3.33|0.0|12.0|-4.83|0.83|45.15|1.63|0.0|0.0|79.59|0.0|2.0|-2.18|4.0|253.3|0.0|1.0|0.0|0.00171|434.0|1.62|1.4800000000000002e-05|0.00374|3.2230000000000003|-819.9326497000001|458.73|764.77|384.69|0.1315|333.36|0.6885600000000001|-0.14614|1.7717|-0.16226|0.033037353|-819.8174190000001|3.0946|31.0|7.5086|7.5086
12a_a32|1|1|1|3.442930603|7.765993078999999|0.609420757|0.0|-0.057200812|0|0.036711712|2.136609567|-0.031249617|3|3|-0.024155151|-0.0852122769999999|-0.1534110109999999|-0.583507277|0|0.788133615|0.845443342|-0.018578911|-0.125149165|0.8966299409999999|0.7507116140000001|1|-0.109151429|111.9735444|0.211297677|-42.44899997|6.430656017|62.28768050000001|0.667706375|-1.4189685719999998|81.41372467|-19.23685026|63.52154605|0.456641145|491.8493928|-884.8951120999999|-11.99645651|0.332293625|13.03685125|-551.8369996|28.81034388|0.021399091|-209.1696096|557.1050635|13.34486989|1.0|1.0|2.0|3.45|2.85|19.0|-7.65|4.19|140.04|1.1|1.0|0.0|110.47|1.0|1.0|-6.01|4.0|397.52|1.0|0.0|1.0|3.17e-05|0.0126|3.39|2.23e-08|8.86e-06|3576.0|-1880.771042|667.68|1114.3|346.71|0.2908|548.66|0.7025600000000001|-0.14827|3.0517|-0.20049|0.03682626|-1880.600043|4.2371|25.0|7.6021|7.6021
EW7203_a60|0|0|0|0.0|7.412764017000001|0.604984431|0.0|0.0075638519999999|2|0.041767677|0.0|0.03824498|1|1|-0.1696249719999999|-0.049287858|-0.090115975|-0.458129101|1|0.80330079|0.822401103|0.002441966|-0.089945913|0.8839272779999999|0.760234689|0|-0.096226348|80.48638339|0.113924842|-40.24477665|8.430183|0.0|0.766837077|-1.828300603|73.82739839|-23.64750675|62.22940284|0.497298165|573.0312689|-1182.375337|-15.29301513|0.233162923|16.53092404|-764.6507562999999|30.83771958|0.01793256|-345.1309687|666.0036144999999|11.59711747|0.0|1.0|2.0|4.75|3.21|17.0|-6.7|2.6|117.47|2.17|2.0|0.0|133.97|0.0|1.0|-5.74|4.0|425.51|0.0|0.0|0.0|1.53e-05|0.0065|3.59|2e-07|8.51e-05|3.5192|-1668.025575|678.83|1166.44|352.3|0.2385|546.85|0.69857|-0.1446599999999999|1.7676|-0.20654|0.03203878|-1667.848192|2.5159|9.0|8.0334|8.0334
14f_a23|0|1|1|0.0|7.423568444|1.197963246|3.366063739|-0.027380305|2|0.04255787|0.745818086|-0.0555907109999999|2|2|0.101910723|-0.110069159|-0.199540201|-0.399688849|2|0.756252127|0.796412133|0.070514687|-0.06885759|0.854683662|0.71381683|1|-0.084419703|96.47955427|0.105837608|-38.58595734|12.40242234|96.60179161|0.665778294|-1.603974359|74.08536976|-21.26277654|58.85981824|0.478733036|604.5178506|-1084.401604|-14.37516058|0.334221706|15.58565565|-733.1331894|31.93672236|0.025162423|-224.1560124|683.7405759|17.01160115|0.0|1.0|1.0|3.57|3.61|26.0|-7.51|4.03|114.25|2.72|2.0|1.0|126.78|0.0|1.0|-5.63|5.0|441.51|0.0|0.0|0.0|9.57e-06|0.0042299999999999|3.55|3.11e-08|1.3699999999999998e-05|3.5753|-1744.452086|711.98|1210.19|346.78|0.2462|572.35|0.6733399999999999|-0.1458|6.3534|-0.21743|0.02255331|-1744.2443850000002|9.1089|2.0|8.6459|8.6459
12az_a36|1|0|0|3.465535084|7.412764017000001|1.297042831|0.0|-0.040156368|2|0.040566449|0.0|-0.024018255|1|1|0.129156742|-0.176729938|-0.289604649|-0.387734368|1|0.884226781|0.812921349|-0.061924322|-0.021825174|0.858971809|0.8350231859999999|0|-0.10786263|60.11023222|0.180836387|-52.96429617|17.0740303|8.104966044|0.583865006|-1.941527339|99.82512582|-23.45695404|74.65245915|0.462897841|574.0196415|-1360.503334|-16.43719536|0.416134994|15.73229538|-953.3573311|40.17530387|0.034594361|-117.53490990000002|766.4854363|24.24160725|0.0|0.0|2.0|4.96|0.0|17.0|-6.79|1.9|87.66|1.42|1.0|0.0|136.74|0.0|1.0|-4.11|6.0|441.49|0.0|0.0|0.0|7.13e-05|0.0315|2.62|1.6100000000000005e-07|7.11e-05|3.6095|-1461.990465|737.12|1252.18|343.5|0.4383|576.54|0.70333|-0.14879|6.3778|-0.19846|0.02800521|-1461.750394|7.821000000000001|58.0|7.2366|7.2366
5e_a40|0|0|0|0.0|8.149890544|0.604912776|1.661964758|0.0601021459999999|0|0.044526749|0.7768055559999999|0.158430496|2|2|-0.184667138|0.005996234|0.010397494|-0.391074665|0|0.535506399|0.8092726020000001|-0.402340487|0.0451110059999999|0.877722972|0.5087199929999999|1|-0.089724264|170.7311133|0.135577249|-20.29110082|4.489363277|51.7148695|0.8223594679999999|-1.076691165|48.81318333|-17.06741495|46.00255248|0.47779156|411.0778166|-512.0224486000001|-8.116440327000001|0.177640532|12.51197289|-243.4932098|20.75420252|0.012921086|-306.597267|264.9899736|6.144645946|0.0|1.0|0.0|3.03|2.73|14.0|-4.65|3.74|75.5|2.37|1.0|1.0|79.16|0.0|2.0|-4.78|3.0|303.77|0.0|1.0|1.0|5.56e-05|0.0169|3.51|2.23e-05|0.00678|3.7138|-1637.197299|493.19|802.38|333.85|0.5262|390.33|0.69675|-0.14786|7.87|-0.2201699999999999|0.01659566|-1637.162552|10282.0|25.0|7.6021|7.6021
9h_a24|1|0|0|2.916716427|7.153833802|1.428198245|1.726213624|2.01e-05|2|0.023854167|0.0|-0.209618231|2|2|0.144624936|-0.02551563|-0.047269812|-0.207206943|2|0.687815726|0.78742035|0.183289617|-0.004960317|0.859720539|0.656172477|0|-0.0687348109999999|167.2085719|0.1162247219999999|-15.35662744|4.123788393|1.773520599|0.572371258|-0.8935525440000001|47.51520531|-12.42226332|37.24443236|0.477589721|417.7355164|-422.3569529|-5.871651668999999|0.427628742|11.11300329|-199.6361567|21.70315707|0.031789952|-68.41568372|295.8603625|15.02620893|0.0|0.0|1.0|2.84|1.96|22.0|-6.05|2.72|72.28|1.07|0.0|0.0|82.17|0.0|1.0|-2.83|4.0|288.31|0.0|1.0|1.0|0.000575|166.0|1.7|8.95e-07|0.000258|4.3437|-945.2642633|506.68|831.92|285.43|0.3844|363.48|0.61928|-0.18239|5.6654|-0.22593|0.0305020989999999|-945.200628|7.7741|77.0|7.1135|7.1135
13_a1|1|0|0|3.409865599|7.423568444|1.430073963|0.0|-0.144782061|1|0.036382114|0.0|-0.0594321759999999|1|1|0.1769162319999999|-0.07665159|-0.120034915|-0.485427571|1|0.87703849|0.76714213|-0.051729721|-0.150485437|0.825117597|0.833702788|0|-0.10668313|148.7311076|0.320539533|-36.08180773|11.41059871|528.3795274|0.7082629840000001|-1.813613202|77.55889436|-23.43842502|84.56244352|0.477212829|395.1486144|-1054.729126|-13.63090514|0.291737016|14.33466671|-613.3907313999999|33.09282789|0.026679865|-242.2358135|505.2124255|15.51600461|1.0|1.0|2.0|3.35|2.83|23.0|-7.94|3.87|80.26|1.74|1.0|0.0|104.88|0.0|1.0|-4.29|5.0|371.39|0.0|0.0|1.0|4.58e-05|17.0|2.94|1.14e-08|4.24e-06|3.4483|-1238.395767|613.52|1035.04|359.55|0.5339|472.52|0.69782|-0.13921|2.7595|-0.18883|0.0284695999999999|-1238.22919|3.9446|0.26|6585.0|6585.0
14q_a23|0|1|1|0.0|7.423568444|1.19796338|3.292130907|-0.130330047|2|0.044138322|0.720966302|-0.058543701|2|2|0.121109106|-0.017918675|-0.033435987|-0.573130981|2|0.77007911|0.808928963|0.067394607|-0.089657283|0.871119857|0.7333675390000001|1|-0.096370719|350.836102|0.226805402|-45.42467289|10.17264683|97.13675614|0.777340899|-2.023785094|79.42966327|-27.24379301|76.3369885|0.472004985|530.8381985000001|-1389.433443|-18.70427707|0.222659101|16.53853737|-953.9181308|35.04742005|0.01932289|-380.8178266000001|693.3423458|13.26616596|0.0|1.0|2.0|3.52|2.66|26.0|-6.96|3.12|148.11|2.28|1.0|1.0|128.38|1.0|1.0|-5.21|5.0|454.51|1.0|0.0|0.0|4.03e-05|0.0183|2.46|1.11e-07|5.03e-05|3.6431|-1798.645459|714.22|1222.17|340.33|0.4943|554.59|0.5949|-0.14854|8375.0|-0.23013|0.03458552|-1798.433122|12.0503|16.0|7.8069|7.8069
15a_a10|0|0|0|0.0|7.535296702|1.34383719|2.141907675|0.022297552|2|0.033912037|2.038992189|-0.060539141|1|1|-0.19937094|-0.179723568|-0.285973309|-0.188634555|2|0.7408341359999999|0.77630271|-0.0232534929999999|-0.1074837719999999|0.820233357|0.713078124|1|-0.076864276|42.41151044|0.084862776|-31.83957238|6.503087289|122.7715002|0.676473201|-1.3835569680000002|60.98047923|-16.19032994|39.61363829|0.407638879|588.9895149|-890.4681466|-10.42022369|0.323526799|11.33516398|-573.1123029|23.93343877|0.017883602|-227.1590805|697.5493042|11.51002664|1.0|1.0|0.0|3.5|3.58|21.0|-7.79|4.05|56.07|1.93|1.0|0.0|118.92|0.0|1.0|-3.97|5.0|399.49|0.0|1.0|1.0|3.94e-05|0.0157|3.12|1.63e-08|6.51e-06|3.7639|-1278.452284|687.57|1179.28|329.41|0.3558|563.27|0.68863|-0.1559299999999999|4.7512|-0.20335|0.02976259|-1278.200428|6.1108|24.0|7.6198|7.6198
14a_a5|1|0|0|2.948727373|6.605297921|1.226142247|0.0|-0.005002101|3|0.027375887|0.0|-0.086229994|1|1|-0.213526163|-0.010147323|-0.016337128|-0.36152442|2|0.7333482170000001|0.79661948|0.144729708|0.047169811|0.847379958|0.71006207|0|-0.078681402|134.62273080000003|0.209074444|-35.98151967|7.942029745|55.04914434|0.629783335|-1.494946644|69.71575554|-18.38089729|66.43577392|0.470085022|534.8590069|-1010.949351|-12.42997952|0.370216665|15.89694877|-683.6488737000001|29.18606491|0.024411136|-175.53051609999997|723.0631751|16.50789498|1.0|1.0|2.0|3.24|2.41|23.0|-8.84|4.38|92.79|1.37|1.0|0.0|123.0|0.0|1.0|-4.15|5.0|425.48|0.0|0.0|1.0|6.02e-05|0.0256|2.55|1.45e-09|6.16e-07|4.1501|-1390.592722|692.8|1195.01|298.75|0.5853|508.64|0.65789|-0.1676|2.7115|-0.2183699999999999|0.04629687|-1390.352729|2.8163|112.0|6.9508|6.9508
6d_a40|0|0|0|0.0|8.421342866|0.604893491|1.695192271|-0.091548968|0|0.039160494|0.683786612|0.086704068|2|2|-0.249967637|-0.025143559|-0.0603134|-0.624951805|0|0.6224555620000001|0.8361555479999999|-0.039077432|-0.289988439|0.8988141140000001|0.604211552|1|-0.119563634|192.5638526|0.336329628|-48.96216855|7.108696385|38.04267542|0.86005241|-2.15214542|85.47607798|-32.02830281|84.70509846|0.428134701|424.7009165|-1377.2170210000002|-20.49579149|0.13994759|12.08146906|-881.3190339|37.23994308|0.01400787|-460.8148719|555.2010623|8.964021265|0.0|1.0|1.0|3.98|2.84|14.0|-4.31|3.63|173.43|2.01|2.0|2.0|120.09|1.0|2.0|-7.21|6.0|460.52|1.0|0.0|1.0|7.1e-06|0.00327|3.87|4.9e-05|0.0226|2.9559|-2470.82949|656.5|1111.69|419.45|0.3518|511.88|0.6624800000000001|-0.11938|7.8884|-214.0|0.03556489|-2470.684323|10.9021|1.0|8.9208|8.9208
9_a47|0|0|0|0.0|0.0|1.3818994059999998|0.0|-0.1789147139999999|2|0.037492877|1.323246814|0.022031244|0|0|-0.091848897|-0.021556658|-0.045757939|-0.4477815529999999|2|0.7033922579999999|0.792070785|0.046690958|0.075092937|0.853035126|0.689770023|1|-0.0969292319999999|107.3271659|0.194850031|-26.52703503|2.611122094|0.0|0.790651977|-1.550867715|58.96976407|-19.3171225|49.12766732|0.482896681|421.2052248|-811.319145|-10.10553715|0.209348023|10.93281031|-424.4325604|24.43189048|0.015793737|-304.1026787|442.7664664|8.262317504|1.0|0.0|2.0|2.87|2.78|22.0|-8.47|5.61|58.04|2.99|1.0|0.0|101.46|0.0|1.0|-5.37|4.0|345.37|0.0|0.0|1.0|6.3e-06|0.00218|4.43|3.4000000000000003e-09|1.17e-06|3.7183|-1149.090086|566.1|959.59|333.44|0.2294|406.35|0.69084|-0.1545099999999999|2.2966|-0.20488|0.03463008|-1148.949486|3.4815|25.0|7.6|7.6
16a_a23|0|1|1|0.0|7.423568444|1.197962324|3.411338761|-0.013055633|3|0.046283951|0.759926978|-0.088255625|2|2|0.115499047|-0.181609054|-0.335065967|-0.380779155|2|0.765869487|0.8323974470000001|0.154144584|-0.116894582|0.890165467|0.7199622309999999|1|-0.07288672|9.922436905|0.0651629059999999|-30.39361398|8.915071155|91.92609822|0.585920722|-1.311960953|65.21027197|-16.6118386|40.34319246|0.49525751|603.6746046|-847.2037686000001|-10.72715788|0.414079278|15.89802615|-547.0850515999999|28.35168303|0.02809646|-110.9672657|668.3493171|18.14339594|0.0|0.0|1.0|3.94|0.0|20.0|-5.27|2.52|108.26|2.04|1.0|1.0|125.79|0.0|2.0|-4.58|4.0|427.5|0.0|0.0|0.0|4.86e-05|0.0208|2.66|5.38e-06|0.0023|1.6239|-1685.913359|670.04|1172.0|763.49|0.2066|555.21|0.96307|-0.07625|11.6254|-0.12645|0.03391189|-1685.6419010000002|18.4446|39.0|7.4037|7.4037
