molecula|SddssS|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|BCUTi-1|n5aHRing|AATSC1pe|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PNSA5|PPSA3|TPSA_x|FNSA4|WPSA3|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Lipinski|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
14b_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.605016869|0.0|-0.009130444|4.727387819|3|10.31162234|1|-0.004161699|-0.288944272|-0.575695827|3|0.882394075|0.7809478329999999|-0.133815639|-0.170297225|0.848135222|0.8255789570000001|1|-0.090994113|-0.100993354|-49.38772279|6.273415527999999|104.4171556|-0.036469822|3.067822725|0.766915433|57.87172082|-17.83445545|50.77131401|0.487615651|2160.565755|384.6023764|-642.0403962|0.233084567|4.989782639|9.738358819|0.951659927|113.9829058|23.25478753|0.017348996|837.1723509999999|358.3503513|8.483998032|0.0|1.0|1.0|1.0|1.0|3.18|2.5|21.0|-6.89|0.0|0.0|0.0|1.0|-4.45|0.0|-3.99|0.0113|2.58|0.0|2.22|-1327.514377|-1327.4859310000002|524.27|879.19|0.2276|403.54|0.70123|0.70123|-1327.349444|0.2276|-0.12942|0.02844675|3.8724|0.38|6.4202|6.4202
11e_a5|0.0|1|0|0.0|0|7.139660336|1|1|1.338814635|0.0|-0.003208975|5.209486153|2|10.9487795|1|0.008721244|-0.127225457|-0.234433859|2|0.77509232|0.775794895|-0.048843135|-0.02059071|0.8215345|0.747366251|0|-0.062865536|-0.0790189759999999|-52.34653881|7.986070113999999|81.64179149|-0.0282210629999999|5.290414418|0.72163516|63.5644542|-18.69519243|49.63167715|0.483563144|2721.416353|580.8135016|-1046.930776|0.27836484|9.387474824|18.17739133|0.936345148|184.4042616|25.90670947|0.016933845|1450.77573|735.3048881|11.21791539|0.0|1.0|1.0|1.0|1.0|3.22|3.43|23.0|-8.95|2.0|0.0|0.0|1.0|-4.65|1.0|-4.72|0.00919|3.56|0.0|2.91|-1316.547103|-1316.512503|717.76|1220.1|0.5347|280.64|0.66478|0.6505|-1316.239803|0.2125|-0.16751|0.03460011|2.8694|0.04|7.3979|7.3979
12ab_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604983638|0.0|-0.008528077|5.351858133|2|10.31162784|1|0.005111479|0.03046828|-0.384942092|1|0.8397577820000001|0.809127478|0.078325164|0.026596859|0.855880335|0.794193541|0|-0.082740301|-0.1008879709999999|-71.0035788|22.23130678|140.93076580000002|-0.031859359|15.64609074|0.603952976|92.49334877|-22.42218278|80.46280277|0.461207954|3118.431712|562.8556061|-1278.064418|0.3960470239999999|8.44310703|15.6704374|0.856003642|278.7324985|37.1257096|0.030534507|2116.165447|792.3440337000001|21.48976996|1.0|1.0|1.0|1.0|1.0|4.87|0.0|17.0|-6.83|2.0|0.0|0.0|1.0|-5.61|0.0|-5.0|0.00113|3.81|0.0|3.34|-1804.824495|-1804.79081|753.75|1275.19|0.1957|258.2|0.46561|0.68324|-1804.523449|0.1511|-0.14772|0.03368522|7.4968|17.0|7.7825|7.7825
12v_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604983445|0.0|-0.006974714|5.351858133|2|10.31162873|1|0.001805829|-0.173424818|-0.471153275|1|0.8149999040000001|0.83236194|-0.029852321|-0.080971844|0.889479916|0.711738503|0|-0.077138874|-0.0971402169999999|-65.72041011|10.70556236|101.4008026|-0.037666615|7.242869835|0.806069067|75.73440678|-25.48342433|62.89402328|0.478535287|3001.758432|575.1512171|-1248.687792|0.193930933|8.114588039|15.56114504|0.917675298|131.2043645|31.6144427|0.014801518|1549.107692|685.6665849999999|10.01399667|1.0|1.0|1.0|0.0|1.0|4.62|0.0|17.0|-7.8|2.0|0.0|0.0|1.0|-6.58|0.0|-6.04|0.000123|5.12|0.0|5.08|-2494.963646|-2494.92869|715.58|1209.1|0.1601|349.18|0.68405|0.68405|-2494.739831|0.1601|-0.1505099999999999|0.03495552|4105.0|22.0|7.6596|7.6596
12ba_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|1.297043659|0.0|-0.0075620109999999|5.351858133|2|10.9478512|1|-0.000621302|0.159880159|-0.410941182|1|0.844641715|0.8256014690000001|0.041478447|-0.0202572689999999|0.890675195|0.796093405|0|-0.083210415|-0.108410153|-73.03464847|16.57882744|101.229662|-0.037526591|11.16896162|0.7068957840000001|89.06670390000001|-25.28122447|72.63670824|0.49229954|3035.390784|572.4586103999999|-1314.6236720000002|0.293104216|7.409667253999999|14.59456478|0.969665341|197.4608731|35.76372225|0.023797439|1859.713557|688.1986357999999|16.03205543|1.0|1.0|1.0|0.0|2.0|4.8|0.0|17.0|-6.72|1.0|0.0|0.0|1.0|-4.77|0.0|-4.25|0.0072599999999999|2.67|0.0|2.79|-1417.454721|-1417.426327|687.23|1187.56|0.7436|236.13|0.3989999999999999|0.70432|-1417.187763|0.0009|-0.12587|0.02839417|4.5448|21.0|7.6778|7.6778
4q_a46|0.0|0|0|0.09591943|1|7.832410927000001|1|1|1.131262631|2.151582577|-0.001250008|5.587248657999999|2|10.96363644|1|0.012222698|-0.019471024|-0.125840557|2|0.716317772|0.807871283|-0.15266708|-0.121752717|0.848935944|0.703627625|0|-0.052170875|-0.070035423|-39.09149156|8.099124333999999|48.25357162|-0.021010627|4.520667361|0.61955726|49.37907349|-11.72744747|37.21920695|0.487775649|2234.596293|509.9138517|-586.3723734|0.38044274|6.038093227999999|11.78798551|0.952269544|212.350744|18.92875482|0.018430997|946.4377411|554.3688216|10.28758193|1.0|1.0|1.0|1.0|0.0|3.95|3.16|17.0|-6.94|0.0|0.0|0.0|1.0|-3.41|1.0|-3.89|135.0|2.65|0.0|2.57|-1108.751283|-1108.729426|606.7333|1043.05|0.1432|273.72|0.69002|0.69002|-1108.511662|0.1432|-0.1903|0.02185677|3.2968|743.0|6129.0|6129.0
8a_a31|0.0|1|0|0.0|0|7.765993078999999|1|1|0.610138387|0.0|-0.015034136|5.733341277|0|10.31170053|2|-0.009293513|-0.258538098|-0.520051508|0|0.938325481|0.837862749|0.0502030679999999|-0.030149254|0.895174844|0.883113019|0|-0.122293189|-0.136459435|-67.46619355|18.56711239|200.6591816|-0.0416959379999999|9.179668678|0.666437359|82.32407724|-20.61467025|79.02944672|0.4512945479999999|2128.209198|293.7455749|-742.1281291|0.333562641|5.83708559|10.63792161|0.822471411|164.9149565|30.93264504|0.030052065|1113.575221|324.7430642|14.85788369|0.0|0.0|1.0|1.0|2.0|3.34|2.05|16.0|-5.33|0.0|0.0|0.0|2.0|-3.57|0.0|-3.11|0.0846|1.56|0.0|1.53|-1347.541429|-1347.507102|538.75|872.11|0.2604|325.45|0.7027100000000001|0.7027100000000001|-1347.3959220000002|0.2604|-0.1587599999999999|0.03432763|5.3042|0.79|6.1024|6.1024
47a_a18|0.0|0|0|0.0|0|7.03438793|1|1|0.403918489|0.0|-0.006027559|4.844187086|0|10.35082811|0|-0.000633273|0.066507683|-0.369841706|0|0.842412605|0.766261502|-0.008965701|0.089156939|0.7991211029999999|0.792293789|0|-0.082855697|-0.099310031|-81.42570819|11.58086543|181.3725215|-0.036234741|9.49531639|0.7936193709999999|93.5899242|-29.70938001|79.51543089|0.483193636|3612.105567|638.5417107999999|-2198.494121|0.2063806289999999|10.20255289|19.74153879|0.934960691|169.2144153|37.435301|0.014835962|2770.212274|1225.939287|12.16421601|1.0|1.0|1.0|1.0|3.0|4.97|0.0|18.0|-8.27|3.0|1.0|1.0|1.0|-6.74|0.0|-5.58|9.9e-05|4.44|1.0|8.82|-2098.807018|-2098.773074|874.47|1536.87|0.6094|388.09|0.69508|0.69508|2098.280307|0.6094|-131.0|0.0339441|3.0133|1.0|9.0|9.0
12bd_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|1.297043358|0.0|-0.006695407|5.351858133|2|10.94639828|1|0.0045625|0.042808724|-0.436345273|1|0.902377067|0.78699829|-0.011529973|-0.047786573|0.833398429|0.857993338|0|-0.071083327|-0.099460046|-65.65179884|11.7156452|110.578217|-0.035521445|7.733288012999999|0.78244124|75.7932235|-23.44707102|58.63647911|0.475272043|2772.776922|549.5039111000001|-1313.035977|0.21755876|8.050812711|15.34283166|0.905749421|143.6066496|29.96655829|0.015363883|1678.127264|729.1873176|10.14142465|1.0|0.0|1.0|0.0|2.0|4.95|0.0|17.0|-7.34|1.0|0.0|0.0|1.0|-4.54|1.0|-4.6|0.0117|3.41|0.0|3.79|-1311.591775|-1311.560669|706.26|1200.23|0.4467|319.66|0.69411|0.7044100000000001|-1311.291779|0.0058|-0.1459|0.03110617|7.6908|17.0|7.7696|7.7696
47j_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.251176464|0.0|-0.007807275|4.844187086|0|10.94702285|0|0.002317206|-0.073551529|-0.48833504|0|0.783538352|0.7444236670000001|-0.002262399|0.005740124|0.77844379|0.757001264|0|-0.073041469|-0.094744194|-73.69868165|12.42035127|150.5035248|-0.033837212|9.661420661|0.764425062|86.31641604|-26.32095773|69.23713027|0.481373558|3172.831382|627.366638|-1842.467041|0.235574938|9.597380968|18.50538303|0.928170101|183.246715|34.43235841|0.016220875|2410.265089|1081.726154|12.6177344|1.0|0.0|1.0|1.0|3.0|4.54|0.0|18.0|-8.79|3.0|2.0|1.0|1.0|-5.83|0.0|-5.14|0.000743|4.07|0.0|8.09|-1625.445572|-1625.413107|839.37|1459.55|0.5439|399.25|0.6983600000000001|0.6983600000000001|-1624.9784550000002|0.5439|-0.1285|0.03246539|5.2118|35.0|7.4559|7.4559
5b_a40|0.0|0|0|0.0|1|8.149890544|0|1|0.604912077|1.616656116|-0.0049439079999999|6.167516491000001|0|10.31198309|2|0.006372485|-0.164084255|-0.389789991|0|0.537115914|0.817071232|-0.400500595|0.029485257|0.88618123|0.503365018|1|-0.077031845|-0.091267779|-45.78637031|9.59023102|59.56617021|-0.036507111|4.811137897|0.829018186|52.08187888|-18.31454812|48.2348504|0.477304896|2126.9310920000003|442.1045286|-549.4364437|0.1709818139999999|6.521443259|12.47657231|0.913161214|85.77656597|22.09185326|0.012549086|662.7555978999999|285.9136384|6.2955085660000005|1.0|1.0|0.0|0.0|0.0|3.13|2.82|14.0|-5.25|1.0|1.0|0.0|2.0|-5.43|0.0|-4.84|0.00125|4.14|0.0|5.62|-2096.782087|-2096.767375|515.23|847.01|0.3005|311.84|0.59928|0.59928|-2096.707754|0.3005|-0.15999|0.01471235|9.3069|64.0|7.1938|7.1938
12y_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|1.29704385|0.0|-0.00707164|5.351858133|2|10.94917392|1|0.003724542|0.06152178|-0.434990282|1|0.90500247|0.820226782|0.046673879|-0.0498101409999999|0.873588247|0.856135378|0|-0.076585128|-0.098532865|-66.24017399|13.04507243|109.55137340000002|-0.036493654|8.769742642|0.755735734|78.8341402|-24.53339777|64.53055627|0.487285656|2793.629988|562.7133986|-1324.80348|0.244264266|7.589386902|14.80236899|0.950403792|164.2102614|32.46293206|0.01873364|1752.9983309999998|698.847203|12.59396622|1.0|0.0|1.0|0.0|2.0|4.88|0.0|17.0|-7.01|1.0|0.0|0.0|1.0|-4.58|1.0|-4.55|0.0106|3.45|0.0|3.83|-1310.350902|-1310.315063|702.38|1183.75|0.4358|319.6|0.66796|0.66796|-1310.077567|0.4358|-0.15671|0.03583863|8249.0|12.0|7.9208|7.9208
2_a4|0.0|0|0|0.0|0|6.605297921|1|1|1.189716144|0.0|-0.00708265|4.59511985|1|10.95268469|0|-0.0016168089999999|0.127695325|-0.3881618|1|0.930871261|0.802438682|0.11821091|0.1355918559999999|0.847373823|0.912872667|0|-0.117395215|-0.105102755|-44.27948986|2.667094277|108.4760726|-0.0379537729999999|1.123639184|0.843107708|48.93681624|-15.98981578|52.12536246|0.3961813179999999|1623.668791|312.82106489999995|-575.6333682|0.156892292|4.710383035|7.800989232999999|0.656126301|66.09827364|18.96532986|0.011054731|682.7518749|284.26458360000004|4.657326379|0.0|0.0|1.0|0.0|2.0|3.33|0.0|12.0|-4.83|0.0|0.0|0.0|2.0|-2.18|1.0|-2.77|1.67|1.62|0.0|2.46|-819.9326497000001|-819.8996124|458.73|764.77|0.1315|210.28|0.4682|0.6885600000000001|-819.771754|0.0008|-0.14614|0.033037353|3.0946|31.0|7.5086|7.5086
17a_a25|0.0|0|0|0.0|1|6.842683282|0|0|1.373200859|1.826085128|-0.004137083|4.727387819|2|10.93106298|1|0.006423059|-0.02776212|-0.362222339|2|0.6741827509999999|0.748718056|0.168247187|0.0114970419999999|0.8005589320000001|0.659740852|1|-0.06234901|-0.079378741|-56.61512986|9.033070252|89.44809639|-0.0297670279999999|6.442637379|0.755980502|67.57985355|-21.2306737|53.50212109|0.468791604|2907.309477|623.7797651000001|-1188.917727|0.244019498|8.996672966|16.93624014|0.882500365|174.0415044|28.08362601|0.015373381|1572.683056|781.7487682|10.96472369|1.0|1.0|1.0|1.0|1.0|3.48|3.47|27.0|-9.98|2.0|0.0|0.0|1.0|-5.12|0.0|-5.13|0.00325|3.9|0.0|6.04|-1391.625102|-1391.588873|747.06|1271.9|0.4076|235.34|0.35172|0.6722|-1391.321455|0.1735|-0.16304|0.0362293|5.1401|25.0|7.6021|7.6021
5e_a40|0.0|0|0|0.0|1|8.149890544|0|1|0.604912776|1.661964758|-0.004925115|6.167516491000001|0|10.31198323|2|0.008306061|-0.184667138|-0.391074665|0|0.535506399|0.8092726020000001|-0.402340487|0.0451110059999999|0.877722972|0.5087199929999999|1|-0.076883794|-0.089724264|-42.66853738|9.440323938|64.47400829|-0.035889706|4.489363277|0.8223594679999999|48.81318333|-17.06741495|46.00255248|0.47779156|1986.384601|411.0778166|-512.0224486000001|0.177640532|6.533857846|12.51197289|0.914944155|84.47727896|20.75420252|0.012921086|622.6260756|264.9899736|6.144645946|1.0|1.0|0.0|0.0|0.0|3.03|2.73|14.0|-4.65|1.0|1.0|0.0|2.0|-4.78|1.0|-4.25|0.00505|3.51|0.0|4.99|-1637.197299|-1637.180703|493.19|802.38|0.5262|333.85|0.69675|0.69675|-1637.115238|0.5262|-0.14786|0.01659566|10282.0|25.0|7.6021|7.6021
47n_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.251175627|0.0|-0.007614955|4.844187086|0|10.94702025|0|0.001705837|0.026244774|-0.529441732|0|0.722991132|0.696612213|-0.09714337|-0.083719099|0.726888951|0.711628292|0|-0.079299822|-0.091185806|-75.24728669|8.759783644|171.2889916|-0.031974244|7.228646444|0.783921929|86.44740177|-26.38541222|74.19865731|0.482565384|3349.802294|653.9193397999999|-2031.676741|0.216078071|10.43689152|20.17045476|0.932611327|178.30942439999998|33.65821422|0.01357247|2591.682495|1306.125688|11.20011508|1.0|0.0|1.0|1.0|3.0|4.69|0.0|18.0|-9.76|3.0|1.0|1.0|1.0|-6.02|0.0|-5.24|0.000511|4.1|1.0|9.78|-1743.3283440000002|-1743.299948|879.92|1565.37|0.5056|387.11|0.6914600000000001|0.6914600000000001|-1740.5852670000002|0.5056|-0.13138|0.02839695|3.3568|64.0|7.1938|7.1938
14o_a23|0.0|0|1|-4.758526534|2|7.423568444|0|0|1.197958066|3.133942289|-0.014680137|5.351858133|2|10.3132174|2|-0.0004039459999999|0.416392114|-0.653629157|2|0.598213287|0.802854174|0.000891427|-0.072078004|0.861597051|0.575188253|1|-0.072435569|-0.094138958|-66.92857564|12.835973699999998|68.19627862|-0.042454824|9.125801389|0.800301554|80.64694246|-30.18347529|64.33441296|0.48945652|3399.6213840000005|642.7588542000001|-1539.35724|0.199698446|9.016411722|17.66041891|0.958697036|141.97663490000002|37.71512766|0.019295686|1923.471511|676.4530574|13.71836682|0.0|1.0|0.0|1.0|1.0|3.55|3.62|26.0|-7.95|2.0|1.0|0.0|1.0|-6.89|0.0|-6.0|6.38e-05|4.76|0.0|5.17|-2042.184285|-2042.161288|729.11|1236.72|385.0|335.19|0.58581|0.58581|-2041.934645|385.0|-0.1517|0.02299729|8.3591|3.0|8.4815|8.4815
13_a47|0.0|1|1|0.0|0|6.605297921|0|0|1.417757826|0.0|-0.0049262279999999|4.59511985|2|10.9452934|1|-0.000211465|-0.108780879|-0.316563793|2|0.6427334020000001|0.794037882|0.030290722|0.065869272|0.8582665429999999|0.626280497|1|-0.081148294|-0.088128939|-45.39284663|9.13564442|112.453046|-0.032468557|4.705524762|0.688261242|57.38622954|-16.72368034|50.9329486|0.472007922|2190.316257|402.6200617|-635.4998528|0.311738758|7.038683428|13.33103985|0.8939678120000001|160.5682509|24.29844849|0.023284817|923.3410426|359.12161539999994|11.99338291|1.0|0.0|1.0|1.0|2.0|2.9|1.75|21.0|-7.9|0.0|0.0|0.0|1.0|-4.24|1.0|-4.27|0.0185|3.17|0.0|2.7|-1067.820961|-1067.78457|542.62|895.21|0.3382|307.63|0.67466|0.67466|-1067.665127|0.3382|-166.0|0.03639189|4.8308|16.0|7.8|7.8
13b_a50|0.0|0|1|0.0|2|7.934155233999999|2|2|1.267593379|4.253030728|-0.003876697|5.82008293|2|10.94500743|2|0.011379776|-0.03182432|-0.319215353|1|0.749187803|0.788327682|-0.041506802|-0.097736369|0.828965118|0.71935296|1|-0.051509874|-0.080785633|-57.74541064|14.22401427|67.07377798|-0.026928544|10.16729727|0.700410304|70.09526468|-19.24847021|51.04317051|0.4321103879999999|3036.874979|647.7242444|-1212.6536230000002|0.299589696|9.514897025|16.75483549|0.7609056040000001|214.1461224|27.48170624|0.017277404|1731.347493|900.2031356000001|12.34985404|1.0|1.0|1.0|1.0|0.0|4.78|4.17|20.0|-7.23|2.0|0.0|0.0|1.0|-5.02|0.0|-5.1|0.0044|3.91|0.0|3.63|-1470.401544|-1470.3699789999998|780.4|1339.39|0.1589|293.0|0.65332|0.63872|-1470.039226|0.1553|-0.1701599999999999|0.03156473|7.1645|1.83|5.7375|5.7375
16c_a32|0.0|1|1|0.0|0|7.765993078999999|0|0|0.6094207629999999|0.0|-0.01639019|5.733341277|0|10.31100271|3|-0.00369116|-0.057356214|-0.697601261|0|0.809370315|0.8607827790000001|0.0482801729999999|-0.061904762|0.915639476|0.764217655|1|-0.088841599|-0.119988297|-71.59058881|15.38819548|135.41296|-0.038178095|9.181311842|0.6846367059999999|86.97970500000001|-22.77882371|68.39521789|0.463897164|2649.168528|461.2334662|-1002.268243|0.3153632939999999|6.313526111|11.77670717|0.8653137670000001|188.1603823|33.27140293|0.02579269|1463.941729|513.9156315|15.38911619|1.0|1.0|1.0|1.0|2.0|3.5|3.08|19.0|-6.99|1.0|0.0|1.0|1.0|-6.04|0.0|-4.41|0.000366|3.23|0.0|4.12|-1916.6792|-1916.651132|639.66|1069.28|0.2955|341.89|0.70198|0.70198|-1916.478107|0.2955|-0.14997|0.02806787|5.3459|5.0|8.3468|8.3468
9a_a31|0.0|1|0|0.0|0|7.765993078999999|1|1|0.6101356720000001|0.0|-0.01391798|5.733341277|0|10.31169772|2|-0.0033853629999999|-0.084652799|-0.542342338|0|0.8058046320000001|0.782715368|0.045292529|-0.001313433|0.837697452|0.76226755|0|-0.100906991|-0.122626525|-78.6954713|21.33533299|197.8075471|-0.043430228|13.69193237|0.737758755|94.03540892|-27.87131275|86.0923113|0.484502446|2855.751316|443.941629|-1337.8230119999998|0.262241245|7.812278516|15.15483138|0.939873412|168.29310269999996|37.77835579999999|0.0239033229999999|1813.361078|597.3075924999999|15.33993762|1.0|1.0|1.0|1.0|2.0|3.6|2.78|22.0|-8.13|1.0|0.0|0.0|1.0|-5.62|0.0|-4.77|0.00101|3.47|0.0|5.27|-1691.9526239999998|-1691.9137670000002|680.72|1145.99|0.7028|327.21|0.7028|0.7028|-1691.716118|0.7028|-0.15757|0.03885662|6.2203|0.15|6.8239|6.8239
4n_a46|0.0|0|0|0.126268818|1|7.825245291|1|1|1.13463699|2.093595994|-0.004696854|5.587248657999999|0|10.94021058|1|0.0042595609999999|-0.349865095|-0.369211845|0|0.741742667|0.722331115|-0.06655165|-0.088858764|0.7681452190000001|0.7427183759999999|0|-0.103381106|-0.085838139|-47.16810275|4.629240193|53.22165035|-0.031047837|2.543769935|0.863203663|51.4039205|-17.06080312|61.43721285|0.428896538|2195.786424|496.2788787|-801.8577467|0.136796337|5.666371466|9.921794991|0.750996215|75.1696593|19.76451658|0.0077084869999999|928.9322794|525.8291956999999|4.235817757|1.0|1.0|1.0|1.0|1.0|3.75|2.84|17.0|-6.67|1.0|0.0|0.0|1.0|-5.43|1.0|-5.1|0.00129|4.41|0.0|4.57|-1090.343872|-1090.302556|578.83|1011.66|253.0|215.82|0.41625|0.7025|-1090.098769|0.0711|-0.16641|0.04131598|8773.0|5194.0|5.2845|5.2845
19_a4|-3.21497177|0|0|0.0|1|7.535296702|1|1|0.29641517|1.943606348|-0.0023503029999999|5.4161004020000005|1|10.30966825|1|0.009687676|-0.086166959|-0.245630631|1|0.55269662|0.774746438|0.152550043|-0.190513834|0.834377354|0.514505012|0|-0.070677568|-0.0759826109999999|-41.82665583|7.168604362000001|98.66465411|-0.028945757|3.946149569|0.764880253|49.73882261|-15.93396412|46.07495776|0.460486754|2558.336814|451.8120313999999|-669.2264932|0.235119747|5.9448291|11.01887515|0.85352261|129.4279389|20.83197214|0.0143733|874.9428297000001|450.6848883|7.912166787999999|1.0|1.0|0.0|1.0|0.0|3.46|2.52|17.0|-6.09|1.0|0.0|0.0|1.0|-3.81|1.0|-3.97|0.0547|2.62|0.0|6.67|-1446.939719|-1446.909868|583.39|983.4|0.3806|296.2|0.67535|0.67535|-1446.760398|0.3806|-0.17004|0.02985188|7.1079|19.5|4.71|4.71
13j_a6|0.0|1|0|0.0|0|7.412764017000001|1|1|1.430640326|0.0|-0.015004989|5.351858133|1|10.95129557|1|-0.007703306|0.121750719|-0.562698347|1|0.8744720490000001|0.783333463|-0.063948098|-0.079161042|0.8353837409999999|0.830577798|0|-0.120219472|-0.129511589|-86.54032868|20.78979124|251.937353|-0.046428683|13.89184843|0.7841668409999999|99.85109065|-31.02389141|101.1210779|0.433600896|2907.3053210000003|416.2679342|-1644.266245|0.215833159|8.741405506|15.43329684|0.765539515|144.22085800000002|39.56287079|0.0199201689999999|2096.832152|673.8038326000001|13.31076198|1.0|1.0|1.0|1.0|3.0|3.56|2.26|23.0|-8.5|1.0|0.0|0.0|1.0|-5.03|0.0|-4.48|0.00398|2.95|0.0|4.94|-1426.5532050000002|-1426.520775|712.52|1196.6|0.2857|339.64|0.69993|0.7045100000000001|-1426.272674|0.0259|-0.14602|0.03242949|10.9731|262.0|6.5817|6.5817
38_a18|0.0|0|0|0.0|0|7.03438793|2|2|1.251175383|0.0|-0.00575311|4.844187086|1|10.94702086|0|0.001602741|-0.0993372269999999|-0.498932552|0|0.745084567|0.719168079|-0.03302891|-0.007310849|0.751875124|0.7400818459999999|0|-0.076974444|-0.082256123|-65.45657441|6.675707878|134.4282836|-0.0322355079999999|5.3122971560000005|0.880927895|71.15832778|-25.65190078|67.92930461|0.4666657999999999|3162.36475|661.3370874|-1898.240658|0.119072105|10.98254153|20.5922319|0.874996952|94.75345803|29.11918324|0.007165119|2154.819559|1228.492038|5.701753365|1.0|0.0|1.0|1.0|3.0|4.53|0.0|18.0|-10.33|3.0|1.0|0.0|0.0|-6.98|0.0|-6.11|5.36e-05|5.43|1.0|8.95|-1611.630281|-1611.60375|861.93|1515.64|0.5147|384.55|0.69235|0.69235|-1611.133158|0.5147|-0.13229|0.02653109|2.7244|91.0|7041.0|7041.0
9n_a24|0.0|1|0|0.0|0|6.605297921|0|0|1.388847168|0.0|-0.003323852|4.59511985|2|10.94875265|1|0.008809179|-0.22754075|-0.225226606|2|0.786587307|0.7584388259999999|0.048359202|-0.058520736|0.804201677|0.755793189|0|-0.052106597|-0.0777274979999999|-52.53031811|11.90027964|64.50319929|-0.026905672|8.042526681|0.652126509|67.36550766|-18.18357165|47.11530904|0.4331595789999999|2542.730334|611.3234977000001|-945.545726|0.347873491|8.232847909|14.52410167|0.764164944|235.1021924|27.88350328|0.021951174|1449.942171|631.9206508|14.83518955|1.0|1.0|1.0|1.0|1.0|3.17|2.6|23.0|-8.64|1.0|0.0|0.0|1.0|-4.14|1.0|-4.29|0.0278|3.07|0.0|2.59|-1239.1274939999998|-1239.095611|686.19|1155.03|0.2522|252.31|0.44042|0.63085|-1238.856882|0.0334|-0.1658099999999999|0.03188309|4.8123|19.0|7.7212|7.7212
12f_a30|0.0|0|0|-4.734662095|0|7.412764017000001|2|2|0.60498366|0.0|-0.015345198|5.351858133|2|10.31162828|1|-0.004395528|0.4304505939999999|-0.6394697460000001|1|0.613786308|0.8246767140000001|-0.043091382|-0.071123509|0.876441789|0.593245722|0|-0.090450992|-0.108935062|-76.85198573|11.07796031|115.8783181|-0.0452183279999999|7.815328055|0.815175332|89.21786458|-31.90082427|74.88972286|0.472521727|3305.792133|589.6060704|-1690.743686|0.184824668|8.366190175|15.86072943|0.8958126809999999|130.3909181|39.1336968|0.01752821|2074.08593|696.6414817000001|12.36587885|1.0|1.0|1.0|0.0|1.0|4.73|0.0|17.0|-7.18|2.0|0.0|0.0|1.0|-6.7|0.0|-5.92|9.63e-05|5.05|0.0|5.52|-1988.032639|-1987.998635|729.87|1225.63|0.2166|245.09|0.32483|0.68471|-1987.782125|0.1596|-0.14958|0.03400408|4.6865|19.0|7.7144|7.7144
26_a20|0.0|0|0|0.0|1|6.842683282|0|0|1.4165417530000002|1.877209467|-0.00578453|4.727387819|2|10.93106273|1|0.003149352|0.249416844|-0.446730587|2|0.7071284179999999|0.7541508029999999|-0.070815554|-0.055150498|0.8096894440000001|0.690530489|1|-0.0862808009999999|-0.082729415|-55.81998701|8.604974082|139.417676|-0.0327795789999999|5.806030949|0.7848887259999999|65.85953426|-22.11735334|66.82118688|0.472355054|2825.254798|535.3119506|-1172.219727|0.215111274|7.598632688999999|14.40103379|0.8952138340000001|145.1419493|28.17896678|0.014879363|1493.485239|712.1606951|10.03954725|1.0|1.0|1.0|1.0|1.0|3.42|3.07|27.0|-9.18|2.0|0.0|0.0|1.0|-5.14|0.0|-5.02|0.00305|3.63|0.0|4.97|-1352.315376|-1352.277633|715.27|1211.34|0.2081|256.05|0.50878|0.68167|-1352.036122|0.0814|-0.16129|0.03774288|4.8742|131.0|6.8827|6.8827
