molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|n6HRing|JGI4|SaaaC|MATS8i|n5aHRing|AATSC1pe|AATSC7i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
3_a20 (SB-525334)|0.0|1|0|3.502142227|-0.08980269|0|0|1.183765089|0.0|-0.048050965|-0.005492814|2|0.0526353279999999|1.728260385|-0.175513234|1|0.0033523629999999|0.002992397|2|0.818922083|0.7186587|0.087932573|-0.17447922|0.7835436240000001|1|0.8756647679999999|-0.061128029|0.0123308269999999|-34.52869143|-51.80299691|6.965173618|43.70154849|0.1243352319999999|-0.029269046|-29.26136697|0.0|-1.375645142|58.45718743|-16.53287135|41.49386505|2243.481559|1782.992456|-9.33873414|0.215089498|5.943823875|10.9543133|0.8429740729999999|4905.195832|21.06338405|0.0117802769999999|520.6749407|6.654190521|1.0|1.0|1.0|1.0|3.37|21.0|-8.39|67.35|1.69|0.0|104.59|1.0|3.0|-4.85|26.0|4.0|-5.74|343.42|0.0|1.0|-4.73|0.00489|1.88e-05|3.74|0.0|0.0|1.4e-06|-0.0671399999999999|4.9821|3.9|3.1728|-1086.585811|-1086.56485|605.71|1030.31|498.74|0.49443|0.1171|3.7291|-0.20131|0.02096048|-1086.383308|6.7905|6.7905
10_a27|0.0|0|0|0.0|0.0|0|0|1.400533489|3.383341915|0.122016352|-0.006285923|2|0.040512821|1.296293777|0.034318674|1|0.010329671|-0.309727442|2|0.639413469|0.804375252|0.129719095|-0.001453596|0.614205449|1|0.8526621529999999|-0.061299064|0.017676458|-32.5969511|-46.27574168|9.399794974|6.0140309720000005|0.147337847|-0.031079371|-24.60801194|49.19800605|-1.305333567|55.05868025|-16.5270506|41.99674607|2270.538352|943.2258247|-8.788575695|0.254639309|6.761146212000001|12.9316403|0.912640238|4894.8090170000005|22.1732254|0.01651645|424.8821143|8.782938574|1.0|1.0|0.0|1.0|3.01|21.0|-6.24|65.6|2.25|0.0|97.39|1.0|3.0|-3.57|25.0|4.0|-6.51|331.37|0.0|1.0|-3.92|0.0882|0.0001189999999999|2.55|0.0|0.0|0.000192|-0.0498|4.1495|4.66|4.1495|-1083.137871|-1083.1151289999998|573.31|958.95|450.26|0.63894|0.4452|4.6684|-0.21785|0.0227416|-1083.008551|7.1612|7.1612
10_a3|0.0|0|0|0.0|0.0|0|0|0.605017375|0.0|0.190318474|-0.010609861|3|0.034166667|1.684975382|0.018484177|1|-0.005959152|0.033279122|3|0.8947911009999999|0.743072638|-0.140523767|0.078405316|0.834020779|1|0.747406318|-0.1007256719999999|0.014615264|-46.64544572|-45.8148076|6.768239856|248.0820067|0.252593682|-0.0359752729999999|-21.21655855|80.37219813|-1.187184014|56.68388955|-16.65993003|53.41368558|2098.79955|1361.86525|-7.715112198|0.293370676|5.031169383|8.559361451000001|0.701266803|4600.496436|23.57661855|0.023470578|311.6695405|10.86908195|0.0|0.0|1.0|1.0|3.02|21.0|-6.51|105.82|1.2|0.0|88.28|1.0|2.0|-4.3|22.0|4.0|-6.44|305.36|0.0|1.0|-3.84|0.0155|0.000145|2.43|0.0|0.0|9.35e-05|-0.06238|5375.0|1.64|3.4217|-1288.190838|-1288.150029|498.67|830.63|323.26|0.41894|0.0463|6.7458|-0.21249|0.04080931|-1288.097561|5.1|5.1
4a_a46|0.0|0|0|0.0|0.210988875|1|1|1.13463711|2.180332577|-0.214093513|-0.001042349|2|0.0473245609999999|0.0|-0.11172225|1|0.0120924389999999|-0.216904465|2|0.679741138|0.764741337|-0.215877982|-0.06611606|0.683616517|0|0.923958017|-0.05488948|0.00935578|-28.50561609|-35.24319509|4.858713991|6.579492736000001|0.076041983|-0.022129285|-18.30276019|55.05332552|-1.017947119|41.15334508|-11.49234623|33.36433008|2042.529911|1427.844961|-5.968291366|0.2573736219999999|5.613813876|9.831485239|0.751302315|4481.754309|15.47527339|0.011380391|480.9500663|5.910149982|1.0|0.0|1.0|1.0|3.76|17.0|-6.82|43.6|2.35|0.0|96.74|1.0|2.0|-3.93|24.0|3.0|-5.87|318.42|0.0|1.0|-4.31|0.0372|4.89e-05|3.34|0.0|0.0|4.86e-05|-0.02921|4.5454|3.4|4.5454|-994.237445|-994.2146342|560.87|967.0|467.4|0.6893600000000001|0.1694|3.1825|-0.21988|0.022810825|-994.079365|6.7423|6.7423
14ad_a23|0.0|0|1|0.0|0.0|0|0|1.197962774|3.3437482860000003|-0.1101542319999999|-0.00790478|2|0.0444129979999999|0.735584095|-0.05348283|2|0.009675528|0.2086248289999999|2|0.7763406840000001|0.7830067820000001|0.165157698|-0.050707765|0.7317531540000001|1|0.887131635|-0.059168372|0.033831691|-42.29008971|-61.35364811|24.18091285|52.63180108|0.112868365|-0.029653934|-43.85199724|114.237062|-1.630966366|85.20135045|-21.19489662|66.47100256|3209.330728|2339.533586|-15.14887177|0.424119041|8.661363236|16.34071148|0.8866211979999999|7308.229822|36.80430179|0.033365494|770.8206617000001|23.84770234|0.0|1.0|1.0|1.0|3.73|26.0|-7.6|123.48|2.42|1.0|133.27|1.0|7.0|-5.8|34.0|6.0|-6.68|471.53|0.0|0.0|-5.08|0.000753|8.22e-06|3.52|0.0|0.0|1.17e-05|-0.06925|3.3867|2.99|3.3867|-1858.957788|-1858.942973|747.83|1287.26|618.01|0.6956600000000001|0.4106|5.2331|-0.20659|0.01481488|-1858.733603|8.3595|8.3595
43_a18|0.0|0|0|0.0|0.0|2|2|1.251175234|0.0|0.032999679|-0.005099385|1|0.033734062|0.0|0.031746165|0|0.003801459|-0.079184068|0|0.718255592|0.713379703|-0.023109314|-0.0579590709999999|0.712848727|0|0.852344887|-0.070166168|0.006890688|-54.49271386|-63.87648583|5.35147222|0.66443384|0.147655113|-0.0311212229999999|-49.60799696|21.60709738|-2.302970476|69.46280937|-24.16948112|59.84418608|3172.923606|1579.614523|-18.77059344|0.125626651|10.01438533|19.33108376|0.930331529|7428.282915000001|27.64206062|0.007193089|1228.492038|5.5863235410000005|0.0|0.0|1.0|1.0|4.54|18.0|-9.6|76.5|3.7|1.0|160.76|1.0|9.0|-6.45|38.0|3.0|-5.78|508.65|0.0|0.0|-5.96|0.00018|1.09e-06|5.1|0.0|1.0|1.28e-07|-0.04949|3.2233|8.79|3.2233|-1611.621186|-1611.598032|843.1|1493.25|702.4|0.6926800000000001|0.5429|3.0482|-0.18145|0.02315412|-1611.198355|6.2041|6.2041
11b_a50|0.0|0|1|0.0|0.0|1|1|1.3979498330000002|4.071188272|-0.154649459|-0.002908227|1|0.038040936|2.114272566|-0.218953127|2|0.012037198|-0.013155246|1|0.701976536|0.800774662|-0.146696566|-0.20645662|0.667956827|1|0.931316325|-0.0445367309999999|0.019455771|-23.23499995|-36.43643854|10.1501574|7.949039772000001|0.068683675|-0.02494328|-19.0090431|86.04123302|-1.047617742|47.72173991|-13.01301376|33.38515735|2286.724895|1650.235214|-6.788943965|0.357948005|5.697537591000001|9.979494111|0.751545111|4884.730303|20.26785036|0.021631609|439.9973344|11.28530137|0.0|1.0|1.0|1.0|3.44|20.0|-5.87|48.53|2.25|0.0|99.65|2.0|2.0|-3.58|25.0|3.0|-6.24|327.38|0.0|1.0|-4.16|0.0862|6.97e-05|2.9|0.0|0.0|0.000441|-0.02817|4.6471|3.05|3.9863|-1045.98235|-1045.961211|560.06|955.4|431.63|0.53885|0.0711|2.7805|-0.19501|0.02113855|-1045.849774|5.7696|5.7696
2_a27|0.0|0|0|0.0|0.0|0|0|1.402655014|3.250529415|0.09890645|-0.0065894809999999|2|0.0427777779999999|1.267636369|0.11675125|1|0.00988756|-0.337316432|2|0.639024713|0.796022385|0.137868605|0.027777778|0.60904903|1|0.8468699609999999|-0.058444848|0.019809599|-29.42169804|-41.03489597|9.972342226|9.194894069|0.153130039|-0.029261411|-20.65736087|53.58106492|-1.141195033|52.43208086|-14.73047548|39.39404027|2210.487938|1270.627585|-7.415462877|0.331537817|5.312170441|9.527176544|0.7934621359999999|4774.521748|22.03636323|0.022639983|373.9912084|11.39718489|0.0|1.0|0.0|1.0|2.9|21.0|-5.84|65.6|2.42|0.0|92.58|2.0|2.0|-3.19|24.0|4.0|-6.69|317.34|0.0|1.0|-3.7|204.0|0.0002009999999999|2.18|0.0|0.0|0.0004599999999999|-0.04933|4.1624|4.32|4.1624|-1043.821085|-1043.7984|538.57|906.48|420.7|0.55857|0.3217|4.7049|-0.21702|0.02268519|-1043.715364|7.8861|7.8861
12a_a5|0.0|1|0|2.981252568|0.0|1|1|1.338814635|0.0|-0.256282289|-0.00166971|2|0.023108466|0.0|-0.114419442|1|0.008649556|-0.006024869|2|0.762866363|0.779533861|0.1121034509999999|-0.063558439|0.741588813|0|0.894590896|-0.058605038|0.0081891369999999|-36.01436435|-41.59124655|5.032443973|13.74268646|0.105409104|-0.026030816|-25.55893402|0.0|-1.353602454|50.40529807|-15.99663329|41.04680832|2524.410428|899.5599904|-9.830359239|0.253214907|8.741980056000001|16.12184989|0.844187448|5294.775577|21.42066499|0.014342828|650.3600841|8.814051518|0.0|1.0|1.0|1.0|3.06|23.0|-8.83|57.7|2.17|0.0|119.38|1.0|5.0|-4.27|29.0|4.0|-6.23|381.47|0.0|0.0|-4.59|0.0205|2.56e-05|3.38|0.0|0.0|5.660000000000001e-07|-0.04076|4.6865|2.91|4.1610000000000005|-1202.02622|-1201.990542|667.31|1140.24|508.81|0.50831|0.0296|2.5642|-0.21228|0.03567816|-1201.8082029999998|7.7212|7.7212
15a_a50|0.0|0|1|0.0|0.0|1|1|1.3530592819999998|4.126145086|-0.113976703|-0.004429392|1|0.035694444|2.020652006|-0.15010386|2|0.005828749|-0.072976638|1|0.797917311|0.821868651|-0.051676609|-0.207610131|0.76745052|1|0.837789896|-0.0783960279999999|0.018014615|-46.91098865|-50.56454577|10.77967103|275.287923|0.162210104|-0.029316925|-30.25705388|0.0|-1.436529349|61.78266878|-17.54280159|57.69065967|2503.770258|1754.903963|-10.49734522|0.294589405|8.095541483|14.65582885|0.8103580690000001|5401.219537|24.86892274|0.018747341|569.5267957000001|11.21812301|0.0|1.0|1.0|1.0|3.7|20.0|-6.09|68.76|1.87|0.0|110.43|1.0|5.0|-3.6|28.0|4.0|-6.78|371.44|0.0|1.0|-3.92|0.0933|0.0001189999999999|2.51|0.0|0.0|0.0003|-0.03255|4.0408|2.66|4.0408|-1199.818129|-1199.784983|644.4|1091.64|519.38|0.66132|0.1767|6.6307|-0.19948|0.03314629|-1199.629702|7.3872|7.3872
6c_a31|0.0|1|0|3.423005244|0.0|1|1|0.6101347220000001|0.0|0.047405064|-0.015192833|0|0.038901235|0.0|-0.00219333|2|-0.00668344|0.2301743489999999|0|0.831901219|0.790900932|-0.078059285|-0.172780048|0.7905201209999999|0|0.641197273|-0.120905075|0.03173578|-76.54198229|-79.97295595|20.09112958|163.6316745|0.358802727|-0.044739967|-50.62888027|105.7632176|-2.147518413|93.4208388|-28.32375523|96.63311186|2837.949799|2357.829685|-17.93106176|0.234676081|8.102804662|14.63492011|0.8061548709999999|6283.091868|37.00884624|0.0212421629999999|597.3075924999999|13.44788285|1.0|1.0|1.0|1.0|3.67|22.0|-7.72|131.36|1.58|0.0|114.5|1.0|5.0|-6.09|30.0|5.0|-6.27|418.47|0.0|1.0|-4.94|0.000343|1.15e-05|3.64|0.0|0.0|7.9e-06|-0.0581799999999999|3.2974|5.08|3.2974|-1691.984862|-1691.948653|667.01|1125.85|524.56|0.7014699999999999|0.5028|5.9253|-0.19169|0.03620884|-1691.794585|6.4685|6.4685
35_a18|0.0|0|0|0.0|0.0|2|2|1.251175948|0.0|0.068150325|-0.00622005|1|0.03531746|0.0|0.027469086|0|0.00113101|-0.104482176|0|0.737701788|0.737094825|-0.032017257|-0.017913121|0.7277482059999999|0|0.800765945|-0.081822342|0.008853796|-60.302584200000005|-62.06945887|6.525195505|118.7214377|0.199234055|-0.033440195|-45.74482543|74.92670772|-2.273933228|67.9315105|-24.64522632|66.82777970000001|3038.429834|1761.858479|-18.16338657|0.125426193|9.184536969|17.18442554|0.87101708|6995.248058|28.17969862|0.007954001|1056.535856|5.862051629|1.0|0.0|1.0|1.0|4.3|18.0|-9.55|85.29|3.33|1.0|151.05|1.0|8.0|-6.06|36.0|3.0|-6.0|480.6|0.0|1.0|-5.53|0.000415|2.96e-06|4.55|0.0|0.0|1.35e-07|-0.04879|3.2146|8.09|3.2146|-1533.002975|-1532.976969|796.47|1400.62|657.07|0.69279|0.4981|2.0432|-0.18079|0.02600607|-1532.627182|7.6198|7.6198
14aa_a23|0.0|0|1|0.0|0.0|0|0|1.19796312|3.4143268310000003|0.066582026|-0.005050361|2|0.046678487|0.758549568|-0.029037128|2|0.012103325|0.055934795|2|0.725358161|0.75434493|0.055269665|-0.070471939|0.693959193|1|0.924108042|-0.052155763|0.018016316|-35.51947393|-51.83122853|12.26959478|40.49537336|0.075891958|-0.03159178|-35.2984572|83.27171526|-1.6743643259999998|61.21989213|-21.51484958|47.78906871|2941.302235|2263.821505|-14.65218978|0.203340553|8.000512184|15.78173785|0.972590939|6651.23042|27.00633206|0.013786041|733.3886349999999|9.388663605|0.0|1.0|1.0|1.0|3.63|26.0|-8.16|105.02|3.45|1.0|130.22|1.0|5.0|-6.23|32.0|4.0|-5.92|439.54|0.0|0.0|-5.55|0.000259|2.81e-06|4.31|0.0|0.0|3.07e-06|-0.0708299999999999|3.5934|4.1|3.5934|-1708.5626|-1708.5422620000002|715.57|1231.11|588.45|0.6805899999999999|0.4157|5.8286|-0.21573|0.02033777|-1708.338059|8451.0|8451.0
3d_a49|0.0|0|0|0.0|0.0|1|1|0.406515615|2.089548665|-0.0960135969999999|-0.003398408|2|0.036335697|1.775376197|-0.068390038|1|-0.004253844|-0.149675594|2|0.914407252|0.808676284|0.01450704|0.029549308|0.846953747|1|0.733071652|-0.099295364|0.009601398|-57.52001036|-54.67520803|5.561916586000001|137.78978830000003|0.266928348|-0.036147237|-31.67236018|0.0|-1.698920144|65.59130031|-20.93944137|63.08192694|2809.9605100000003|1660.7054380000002|-12.12984007|0.243377955|6.612715522999999|12.87442833|0.946920034|6018.145364|27.67490257|0.018844179|549.3593871|10.91609228|1.0|0.0|1.0|1.0|3.29|21.0|-6.15|121.39|1.07|0.0|111.41|1.0|4.0|-5.19|28.0|5.0|-6.58|392.45|0.0|1.0|-4.44|0.00252|3.6200000000000006e-05|2.98|0.0|0.0|0.000278|-0.05766|5.1844|4.02|3.8907|-1594.595995|-1594.552258|615.3|1044.19|455.47|0.3523699999999999|0.0931|2184.0|-0.21913|0.04373784|-1594.435881|5.6308|5.6308
3t_a32|0.0|1|1|3.4477303|0.0|0|0|0.609420752|0.0|0.028840888|-0.006089333|0|0.03995614|2.141978747|0.012069208|3|0.00139283|0.049606573|0|0.710773544|0.822076702|0.0466380209999999|-0.146047869|0.687253845|1|0.828676243|-0.080203824|0.014242899|-50.65701113|-61.58101978|8.995863948|97.01046154|0.171323757|-0.026967947|-38.89478416|0.0|-1.267493496|72.43498782|-17.03304802|59.65287508|2530.60497|2241.507646|-10.75813179|0.315525518|8.107111779|15.64252992|0.929482453|5525.861115|24.88485469|0.017184783|582.0730423|10.85396804|1.0|1.0|1.0|1.0|3.58|19.0|-8.01|128.01|1.74|0.0|112.48|1.0|7.0|-6.48|27.0|4.0|-5.81|396.53|0.0|1.0|-4.93|0.00013|1.16e-05|4.09|0.0|0.0|3.91e-06|-0.05507|3.5487|5.5|3.5487|-1864.708995|-1864.678788|677.16|1129.24|575.45|0.70286|0.2906|1.2641|-0.20246|0.03020622|-1864.534478|8.0458|8.0458
11a_a5|0.0|1|0|2.9781886010000003|0.0|0|1|1.212363224|0.0|-0.165418719|-0.002894726|2|0.021060606|0.0|-0.1301505359999999|1|0.007955512|-0.081506|2|0.7505403709999999|0.73344478|-0.037220974|-0.0489811909999999|0.7410766209999999|0|0.89343434|-0.064565402|0.011860803|-46.13206353|-51.09940261|8.474559367000001|61.32301293|0.10656566|-0.026223112|-36.51058972|14.47576249|-1.573386716|61.4470419|-18.73644762|54.60662289|2727.027899|1170.247903|-13.38721623|0.259134725|9.740948724|18.25640338|0.874191508|5756.783268|25.28995251|0.014482324|835.912531|10.34763929|0.0|0.0|1.0|1.0|3.53|23.0|-9.93|63.69|3.05|0.0|128.51|1.0|7.0|-7.25|32.0|4.0|-4.54|424.54|1.0|1.0|-6.4|2.39e-05|3.95e-07|6.13|0.0|0.0|5.019999999999999e-08|-0.03694|4.4033|4.83|4.0938|-1339.8362619999998|-1339.802852|739.79|1272.7|578.8|0.6735|0.1838|2.8611|-0.20429|0.03340977|-1339.555805|7.0915|7.0915
6a_a31|0.0|1|0|3.3855253210000003|0.0|1|1|0.610184884|0.0|0.038376178|-0.01694403|0|0.0357275129999999|0.0|-0.0225412779999999|2|-0.010591881|0.1533239019999999|0|0.848282918|0.784022685|-0.07385392|-0.0436046509999999|0.803505125|0|0.57216168|-0.132158278|0.034212524|-77.60012959|-74.23718620000001|20.08876284|157.9971748|0.42783832|-0.045153913|-43.59027182|98.49408082|-1.896464366|92.52963742|-26.51328079|97.68889243|2713.694431|1671.917893|-15.56795422|0.307253701|7.516549303|14.408653400000002|0.916923952|5908.282843|38.27271371|0.031153284|479.200937|18.29245122|1.0|1.0|1.0|1.0|3.42|22.0|-6.96|131.36|1.13|0.0|104.73|1.0|4.0|-5.22|28.0|5.0|-6.69|390.42|0.0|1.0|-4.34|0.00238|4.55e-05|2.8|0.0|0.0|4.3200000000000007e-05|-0.05563|3.5428|4.03|3.5428|-1613.34153|-1613.295461|607.79|1028.95|447.66|0.70416|0.6404|7.7514|-0.19843|0.04606915|-1613.198178|5.9586|5.9586
8_a1 (SB-202620)|0.0|1|0|3.296085365|0.0|0|0|1.4323973840000002|0.0|0.106916453|-0.013785521|1|0.037578348|0.0|-0.1402198369999999|1|-0.0106277489999999|-0.095271547|1|0.674381582|0.743088715|-0.042789124|0.063001656|0.658433571|0|0.648967503|-0.117682533|0.015526845|-66.76765693|-59.72618401|8.809217494|208.2071465|0.351032497|-0.041081545|-33.88588996|64.70432539|-1.684343335|70.8721358|-23.30777912|75.57687443|2431.842132|1736.664204|-13.22376193|0.225760413|7.432247389|13.67402758|0.839824062|5170.286136|30.104091200000003|0.019645498|433.2550452|11.1459518|1.0|0.0|1.0|0.0|2.74|23.0|-8.02|78.87|2.78|0.0|99.61|1.0|4.0|-4.94|27.0|5.0|-5.94|359.35|0.0|1.0|-4.7|0.0041|1.98e-05|3.6|0.0|0.0|3.42e-06|-0.0736899999999999|3.4052|5.32|3.4052|-1223.279021|-1223.117248|586.27|977.87|460.4|0.7026600000000001|0.5339|3.4563|-0.2105199999999999|0.16177304|-1223.014114|6.3979|6.3979
18d_a30|0.0|0|0|0.0|0.0|2|2|0.6049874|0.0|0.041146136|-0.0072724869999999|2|0.040899471|0.0|-0.053728319|1|0.002064369|-0.159104532|1|0.669561738|0.815003426|-0.001699165|-0.149451598|0.64876559|0|0.803280262|-0.07812727|0.017843227|-49.44608411|-65.3088221|11.29282624|78.23108693|0.196719738|-0.037906966|-41.33339749|0.0|-1.85744132|75.80070349|-23.99099587|60.73891035|2848.574353|2894.162522|-15.18369704|0.216715605|7.063141946|12.69833771|0.797831306|6367.958933|30.62871675|0.016577694|618.6004214|10.49188139|1.0|1.0|1.0|0.0|4.75|17.0|-6.9|81.65|3.2|0.0|127.24|1.0|5.0|-5.39|30.0|5.0|-6.02|416.47|0.0|0.0|-5.01|0.00171|9.71e-06|3.97|0.0|0.0|5.260000000000001e-05|-0.05506|5.0125|4.07|3.4682|-1675.020297|-1674.987709|669.66|1129.46|508.7|0.4325|0.3788|5.0115|-0.19673|0.03258724|-1674.8453470000002|7.6737|7.6737
16_a3|0.0|0|0|0.0|0.0|0|0|0.605020428|0.0|0.183636734|-0.010031024|2|0.045993266|1.614080058|-0.013328983|1|-0.008409607|0.069124437|2|0.659478546|0.767641592|-0.142670655|-0.031683873|0.640070307|1|0.6974791290000001|-0.108919585|0.012203576|-53.7971544|-49.45999101|6.027544549|248.6415425|0.302520871|-0.041233465|-24.42909382|82.16042286|-1.401937796|56.56724056|-20.36587865|59.82469895|2184.788331|1290.305313|-10.05903863|0.1703181989999999|5.780331402000001|11.22152755|0.941329444|4733.033232|24.54661368|0.0143895839999999|328.71459869999995|7.107249553|1.0|1.0|1.0|1.0|3.13|21.0|-7.16|92.93|2.26|0.0|90.44|1.0|2.0|-4.98|23.0|4.0|-5.89|322.36|0.0|1.0|-4.49|0.0033799999999999|3.2200000000000003e-05|3.35|0.0|0.0|2.25e-05|-0.07095|3.2208|3.19|3.2208|-1371.388717|-1371.360243|520.28|856.09|368.22|0.6944100000000001|0.3866|2.8688|-0.2029|0.02847445|-1371.297964|7.3768|7.3768
12ad_a36|0.0|1|0|3.428443248|0.0|2|2|1.297042846|0.0|-0.040810025|-0.01083262|2|0.040787037|0.0|-0.0072527669999999|1|0.000906224|0.077659878|1|0.817851296|0.832674224|0.1563642469999999|0.018207862|0.7767870459999999|0|0.760267769|-0.082404548|0.030769062|-58.34300549|-76.30379737|21.78471426|94.12528108|0.239732231|-0.0365657189999999|-54.02363038|81.68309557|-2.047680239|96.81391944|-25.88878839|80.12771975|3041.082692|2474.175727|-18.32944602|0.343592539|8.770308295|16.772513699999998|0.912420081|6569.653402|39.44011905|0.028968808|735.3783268|20.51012207|1.0|0.0|1.0|0.0|4.9|17.0|-6.62|95.5|1.89|0.0|135.03|1.0|7.0|-4.18|33.0|6.0|-7.18|439.47|0.0|0.0|-4.08|0.0289|8.36e-05|2.53|0.0|0.0|0.000106|-0.05406|5733.0|4.5|3.8512|-1460.8311199999998|-1460.794632|737.53|1236.64|588.2|0.27316|0.2532|5.3349|-0.21044|0.03648828|-1460.610659|7.7696|7.7696
27b_a34|0.0|0|0|0.0|0.0|1|1|1.4335271040000002|2.013418486|-0.056026127|-0.010183855|1|0.042739018|0.0|-0.029622037|1|0.001228116|-0.175834895|1|0.820914556|0.7722228729999999|0.00102838|-0.047542374|0.770240631|0|0.783431788|-0.08757938|0.031021066|-57.66200309|-72.21552354|20.42417736|150.83624440000003|0.2165682119999999|-0.037292511|-47.54648562|540.9533124|-1.864625537|87.24055613|-24.553278|78.08618045|2835.31543|2431.595232|-16.16580511|0.287687241|9.124440695|15.39406063|0.687123753|6032.666081|34.46979951|0.022820627|627.4287311|15.02503259|1.0|1.0|1.0|1.0|3.54|23.0|-8.19|84.99|1.83|0.0|116.33|1.0|5.0|-5.23|31.0|5.0|-6.14|409.44|0.0|1.0|-4.96|0.00243|1.1e-05|3.75|0.0|0.0|2.67e-06|-0.04121|4.8168|4.33|4.0935|-1350.055377|-1350.018975|691.97|1174.68|577.39|0.47412|0.0252|11.8546|-0.20649|0.03640275|-1349.873325|6.1871|6.1871
3b_a32|0.0|1|1|3.3653429710000005|0.0|0|0|0.609420808|0.0|0.046791596|-0.007388108|0|0.042528736|2.21541916|-0.1113575119999999|3|0.00020567|-0.078754696|0|0.833920105|0.800396027|0.094335058|0.167519182|0.7725667079999999|1|0.8407393809999999|-0.073068133|0.014636992|-35.8437493|-49.22963237|7.180211702|74.63320519|0.159260619|-0.033451833|-24.14971513|0.0|-1.103910485|56.82775081|-16.40987746|43.023961|2092.213643|1084.520517|-8.049905042|0.2358716619999999|5.765940603|10.69254007|0.854431185|4448.251276|21.47528975|0.0154889019999999|323.0421997|7.59811844|1.0|1.0|1.0|1.0|3.11|19.0|-6.5|110.94|1.45|0.0|88.24|1.0|2.0|-5.73|21.0|3.0|-5.57|312.41|0.0|1.0|-4.65|0.0005809999999999|2.23e-05|3.71|0.0|0.0|9.97e-05|-0.05396|3.5545|2.45|3.5545|-1594.121087|-1594.095192|524.46|857.0|396.83|0.70257|0.2905|3.5719|-0.20137|0.02589511|-1594.049677|8.2366|8.2366
47l_a18|0.0|0|0|0.0|0.0|1|1|1.251176792|0.0|0.0340353029999999|-0.006400878|0|0.035308642|0.0|-0.010426981|0|0.000787517|-0.008768679|0|0.7452092359999999|0.7435044540000001|0.00676294|-0.0973326269999999|0.733228144|0|0.803473313|-0.08034939|0.009199889|-57.15119372|-59.6654726|6.543729374|11.54768766|0.196526687|-0.031456589|-42.43906517|51.44279524|-2.0132216990000003|68.83398609|-22.37455223|63.6949231|2852.093627|1427.032023|-15.91464944|0.203890653|9.423637134|18.46922943|0.959883341|6572.90106|28.10487315|0.012890098|931.8364349|9.168513486|1.0|0.0|1.0|1.0|4.17|18.0|-9.37|85.29|2.94|1.0|139.63|1.0|9.0|-5.26|34.0|3.0|-6.39|454.56|0.0|0.0|-4.84|0.00247|1.4499999999999998e-05|3.78|0.0|0.0|1.93e-07|-0.0520399999999999|3.2026|7.71|3.2026|-1455.5758039999998|-1455.5497369999998|764.74|1334.6|667.5|0.69291|0.5019|2.4594|-0.18344|0.02606651|-1455.233431|7.4949|7.4949
47k_a18|0.0|0|0|0.0|0.0|1|1|1.25117623|0.0|0.029145635|-0.0067578909999999|0|0.033777778|0.0|-0.02822032|0|0.00493127|-0.026672956|0|0.762665453|0.721697829|0.022512501|-0.014398731|0.737517943|0|0.8309354040000001|-0.065324278|0.015080484|-51.59195677|-69.77479556|11.91029894|20.66242736|0.169064596|-0.030255779|-55.10689702|58.77865447|-2.208671853|84.23875372|-23.89547793|63.50225571|3245.964586|2009.418849|-18.87222501|0.284695579|9.777177947|18.35217454|0.877042091|7575.637462000001|33.40602576|0.018313855|1167.054827|14.46395816|1.0|1.0|1.0|1.0|4.66|18.0|-8.44|88.97|2.82|2.0|154.86|1.0|11.0|-5.84|38.0|4.0|-6.41|513.63|0.0|0.0|-5.33|0.000742|4.65e-06|4.26|1.0|1.0|1.85e-06|-0.04359|3.0948|8.45|3.0948|-1664.756029|-1664.728002|842.29|1492.36|793.48|0.69823|0.5920000000000001|4.1818|-0.17135|0.02802749|-1664.341238|7.5376|7.5376
