molecula|SddssS|NaaNH|n9FaRing|SssssC|NaasN|SRW09|nAHRing|nARing|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|AATSC1are|BCUTi-1|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8d|SIC2|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|FNSA1|FNSA2|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Leadlikeness|Brenk|Veber filter|Heavy atom count|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50|pIC50
20b_a10|0.0|0|0|0.0|1|7.535296702|1|1|-0.007463406|5.4161004020000005|-0.073703704|2|0.035818182|0.001965496|10.92966143|-0.013623188|0.002637529|-0.049452599|0.019531637|0.031942481|2|0.725009545|-0.022843761|0.817426568|-0.094975935|-0.088479815|0.6741049840000001|0.013038163|-56.53849503|8.331370518|81.39248686|158.09355980000004|-0.033783202|5.323735696|0.7616213270000001|-1.85807612|0.454087415|480.905232|-1187.308396|2257.777328|-13.79433873|7.554743755|13.838742600000002|7173.225184999999|152.3236842|-758.6886304|-334.3514234|1558.922202|10.92981783|1.0|1.0|1.0|1.0|1.0|3.15|0.11|27.0|-8.93|4.23|2.0|0.0|0.0|34.0|447.49|0.0|3.66|0.00271|0.00364|3.52|0.0|0.0|1.1699999999999999e-09|5.26e-07|3.9013|-1465.62724|-1465.587932|687.84|1218.74|0.2782|208.89|482.93|0.3246|-1465.333983|0.1382|-0.16388|5725.0|-0.2217199999999999|-1465.395231|1.1|5.9586|5.9586
9n_a24|0.0|1|0|0.0|0|6.605297921|0|0|-0.003323852|4.59511985|0.001099755|2|0.024179894|0.008307337|10.94875265|-0.03088354|0.008809179|-0.22754075|-0.12451554|-0.200646773|2|0.786587307|-0.058520736|0.804201677|-0.052106597|-0.0777274979999999|0.331008994|0.017608478|-52.53031811|11.90027964|48.691073|64.50319929|-0.026905672|8.042526681|0.652126509|-1.399094961|0.4331595789999999|611.3234977000001|-945.545726|1361.307012|-12.28894317|8.232847909|14.52410167|5356.5828|235.1021924|-639.0250449|-205.6223122|1449.942171|14.83518955|1.0|1.0|1.0|1.0|1.0|2.6|0.17|23.0|-8.64|4.41|1.0|0.0|0.0|29.0|385.46|0.0|3.13|0.0278|0.0198|3.07|0.0|0.0|2.31e-09|8.909999999999999e-07|4.1028|-1239.1274939999998|-1239.095611|686.19|1155.03|0.2522|252.31|587.05|0.44042|-1238.856882|0.0334|-0.1658099999999999|2.8552|-0.20399|-1238.917278|19.0|7.7212|7.7212
7e_a8|0.0|1|0|0.0|1|7.05012252|0|0|-0.006027596|4.844187086|-0.052939815|0|0.043758865|0.0024398329999999|10.94332434|-0.0446343779999999|0.002669179|-0.075638618|0.034227147|0.07125309|0|0.5897105770000001|-0.072307692|0.790500031|-0.08608941|-0.0886889709999999|0.286669793|0.0215993429999999|-53.04282692|12.91806855|86.03149870000001|102.177831|-0.037446454|7.725998682999999|0.776001552|-1.6850904519999998|0.4742828629999999|495.8990914|-1007.813711|2032.501296|-13.39444718|7.70387217|14.654025199999998|5808.479788000001|133.9683023|-602.7501229|-330.14031780000005|1298.726412|11.18895001|1.0|0.0|1.0|0.0|1.0|3.38|0.04|23.0|-8.29|5.16|2.0|0.0|0.0|29.0|385.39|0.0|4.31|0.000686|0.00149|4.54|0.0|0.0|5.07e-09|1.95e-06|3.2363|-1300.495519|-1300.467069|622.23|1060.05|0.3461|325.06|544.55|0.6998300000000001|-1300.271093|0.1522|-0.13577|9.0006|-0.2054699999999999|-1300.327213|35.1|4.4547|4.4547
11_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|-0.01008647|4.727387819|-0.127546771|3|0.042795699|-0.008037672|10.31163053|-0.023103765|-0.005959152|-0.194041982|-0.0495219879999999|-0.0947326669999999|3|0.8947911009999999|-0.04179402|0.793311683|-0.0955396769999999|-0.099420732|0.175996916|0.014376713|-47.02715152|6.800350988|253.1353625|105.101718|-0.0391657429999999|3.216644354|0.752484736|-1.292469516|0.4680759679999999|367.9098016|-611.3529698|1105.41974|-8.76293931|5.475372235|10.29352296|4487.967272999999|117.0775712|-289.1769972|-238.8563772|812.4456757999999|10.0546353|0.0|1.0|1.0|1.0|1.0|2.07|0.0|21.0|-6.51|3.79|0.0|0.0|0.0|22.0|305.36|0.0|2.46|0.0256|0.0601|2.22|0.0|0.0|3.06e-07|9.35e-05|3.2232|-1288.195105|-1288.165162|508.58|834.82|0.4441|384.66|346.18|0.6966600000000001|-1288.058926|0.4441|-0.13118|3.3694|-0.20018|-1288.10577|0.04|7.3979|7.3979
11_a47|0.0|0|0|0.0|0|0.0|0|0|-0.007767503|0.0|-0.156077888|3|0.033931624|-0.007419345|10.93671007|0.046339015|-0.00580273|-0.120383371|-0.038723054|-0.079543257|3|0.702719047|0.07716247|0.770028429|-0.08164597|-0.096486559|0.572646116|0.008462682|-59.10798423|5.184267117|119.4035378|124.4421556|-0.035945973|3.175899139|0.816608795|-1.833244617|0.4686568239999999|488.1611434|-1123.0517|2201.328597|-13.48990542|5.966142027|11.22841564|6736.717611|112.34605729999998|-687.9851765999999|-387.9111844|1375.2628029999998|7.881596968999999|1.0|1.0|0.0|1.0|2.0|3.15|0.04|28.0|-10.55|5.58|2.0|0.0|0.0|32.0|422.45|1.0|4.69|0.000216|0.000394|5.06|0.0|0.0|2.81e-11|1.19e-08|3.7253|-1396.184699|-1396.145101|654.49|1146.42|0.2321|332.82|549.52|0.6915399999999999|-1395.922861|0.2321|-0.1546|2.9142|-0.20554|-1395.980918|0.04|7.4|7.4
5_a27|0.0|0|0|0.0|2|6.823286122000001|0|0|-0.0063562359999999|4.727387819|-0.068518519|2|0.048947368|0.00991794|10.93772408|-0.013448351|0.010329671|-0.250776983|-0.2030237389999999|-0.341622797|2|0.639413469|-0.020087122|0.8149212259999999|-0.055979434|-0.085078576|0.333977277|0.01695771|-44.83538435|8.936508815|10.48961936|77.37301579999999|-0.030385206|4.709432444|0.741481472|-1.276178645|0.439066197|449.6149323|-672.5307653|1254.531539|-8.438466859|6.160679036|10.98289851|4943.51602|136.2361487|-354.41560810000004|-254.5156507|907.0095354|8.684398894|0.0|0.0|1.0|1.0|0.0|3.11|0.16|21.0|-6.22|2.94|0.0|0.0|0.0|25.0|331.37|0.0|2.82|0.0821|0.0324|2.58|0.0|0.0|6.04e-07|0.0002|4.0989|-1083.143246|-1083.124207|566.68|955.22|0.2448|302.48|463.87|0.64548|-1082.967639|0.2448|-0.16952|2.3781|-0.21506|-1083.019748|3.0|8.5229|8.5229
9i_a24|0.0|1|0|0.0|1|7.153833802|0|0|-0.005148312|5.209486153|2.01e-05|2|0.023854167|0.004814196|10.96661275|-0.00532872|0.005891639|-0.140841749|-0.1818753839999999|-0.336939175|2|0.783500303|-0.0106944439999999|0.898194715|-0.064657333|-0.069812876|0.379687415|0.025118046|-33.00219474|11.87389334|10.13249376|82.21166337|-0.024639839|5.613069697999999|0.499238289|-0.837754515|0.468272544|390.5119445|-396.0263368|761.9885477000001|-5.506205845|5.946747117|11.18382556|4155.922671|236.7218826|-187.2109987|0.720157264|793.2611447|18.05612763|1.0|1.0|0.0|1.0|1.0|1.36|0.0|22.0|-6.05|2.42|0.0|0.0|0.0|22.0|288.31|0.0|1.73|716.0|228.0|1.48|0.0|0.0|8.95e-07|0.000258|4.1459|-945.286637|-945.2626532|501.48|825.7|0.2373|268.3|363.15|0.58977|-945.174716|0.0029|-0.17204|7.1135|-0.21943|-945.222448|88.0|7.0555|7.0555
14o_a23|0.0|0|1|-4.758526534|2|7.423568444|0|0|-0.014680137|5.351858133|-0.301504331|2|0.046090147|-0.002390707|10.3132174|-0.049105045|-0.0004039459999999|0.416392114|-0.0962526|-0.2952674819999999|2|0.598213287|-0.072078004|0.861597051|-0.072435569|-0.094138958|0.328340215|0.018054548|-66.92857564|12.835973699999998|110.3941788|68.19627862|-0.042454824|9.125801389|0.800301554|-2.165196042|0.48945652|642.7588542000001|-1539.35724|2297.392496|-21.45909668|9.016411722|17.66041891|7967.617129|141.97663490000002|-1094.413931|-427.001863|1923.471511|13.71836682|0.0|0.0|1.0|1.0|1.0|3.62|0.09|26.0|-7.95|3.97|2.0|1.0|0.0|35.0|495.48|1.0|4.31|6.38e-05|0.0004969999999999|4.76|0.0|0.0|1.12e-08|5.57e-06|3.6989|-2042.184285|-2042.161288|729.11|1236.72|385.0|335.19|582.89|0.58581|-2041.934645|385.0|-0.1517|5.9294|-0.23229|-2042.000938|3.0|8.4815|8.4815
1e_a5|0.0|1|0|0.0|0|6.605297921|0|0|-0.001975193|4.59511985|-0.009075016|2|0.027873016|0.008031558|10.94440038|-0.040441176|0.007357977|-0.133677441|0.034752304|0.0578378779999999|2|0.71274658|-0.075239398|0.834250802|-0.06795194|-0.069725333|0.373935381|0.008587563|-36.22202792|4.461204261000001|159.537038|62.03846573|-0.0278901329999999|2.317577542|0.7473936259999999|-1.115605324|0.482579989|457.4574833|-579.5524467|827.4861275000001|-7.526878708|6.41473183|12.39753333|4342.827698|131.2279879|-301.0751483|-257.0399733|775.4313476|8.161620868|1.0|1.0|0.0|1.0|1.0|2.17|0.05|23.0|-8.41|4.99|0.0|0.0|0.0|24.0|312.37|0.0|3.44|0.0174|0.0111|3.43|0.0|0.0|3.87e-09|1.21e-06|4.4292|-990.6320386|-990.6006645|560.58|935.47|0.5156|261.24|427.87|0.56258|-990.471803|0.1355|-0.18105|1916.0|-0.22291|-990.522307|191.0|6719.0|6719.0
3g_a32|0.0|1|1|-0.047725143|0|7.78113851|0|0|-0.006258272|5.733341277|-0.072619634|0|0.05052381|0.001276735|10.31100273|-0.125170068|0.002565215|-0.105402305|-0.074808287|-0.133675401|0|0.833981748|-0.1719626169999999|0.802214256|-0.070213101|-0.098311343|0.273439311|0.0119962889999999|-54.47722347|6.647498326|42.56199385|62.23099889|-0.030429702|3.683575459|0.8007401590000001|-1.278047464|0.447358137|491.89858160000006|-708.2039051|1886.244271|-9.343731735|5.917878616|10.70834299|5058.622432|110.4157723|-392.4367329|-333.29803589999995|884.4366022|6.076989555|1.0|0.0|1.0|1.0|1.0|3.44|0.28|19.0|-7.29|7.02|2.0|0.0|0.0|24.0|354.49|0.0|4.61|2.88e-05|0.000915|5.02|0.0|0.0|5.08e-08|1.8e-05|3.5456|-1712.060085|-1712.036238|593.24|998.86|0.2859|349.68|495.4|0.70275|-1711.865318|0.2859|-0.14715|3.3082|-0.20065|-1711.919273|14.0|7.8539|7.8539
9g_a40|0.0|0|0|0.0|1|7.515889085|0|0|-0.0054957819999999|5.4161004020000005|-0.0220464379999999|0|0.043730159|0.011921308|10.31197177|-0.145879501|0.0115573539999999|0.133954053|-0.037217966|-0.062672355|0|0.694156166|-0.242405063|0.821935848|-0.063539055|-0.079033043|0.002717414|0.021367335|-41.63731423|11.25704374|65.74631496|50.29077056|-0.031197254|5.930596229|0.740240206|-1.185495647|0.476386801|476.5434822|-624.5597134|349.4421673|-8.658932892000001|8.180261533|15.62271835|4435.743087|136.8503571|-329.0394499|-253.1335385|843.7257374|9.528957565|0.0|1.0|0.0|1.0|1.0|1.78|0.06|22.0|-6.43|2.91|0.0|0.0|0.0|23.0|302.33|0.0|1.93|977.0|247.0|1.37|0.0|0.0|3.720000000000001e-07|0.000113|3.0778|-1332.487689|-1332.476347|559.04|923.42|0.3563|402.84|469.6|0.70233|-1332.31775|0.3563|-0.12765|3.4787|-0.19005|-1332.369643|3548.0|5.45|5.45
12ah_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|-0.007648622|5.351858133|-0.043678703|2|0.043848238|0.0005016269999999|10.95983779|-0.050147748|0.0010871589999999|0.133939811|-0.103922055|-0.177407665|1|0.8941919290000001|-0.0861053359999999|0.8910146309999999|-0.0758457179999999|-0.1059368909999999|0.271553945|0.0184777819999999|-68.45222166|11.93961081|82.70705743|110.8777131|-0.038137281|7.714903458999999|0.768906425|-1.906864035|0.468162246|535.2826672|-1232.13999|2334.380591|-15.92320089|8.26712637|15.54445187|6015.129321|149.3235124|-796.1600443|-347.5133554|1602.457659|11.57242717|1.0|0.0|0.0|0.0|2.0|0.0|0.14|17.0|-7.18|3.35|1.0|0.0|0.0|30.0|415.88|0.0|2.34|0.0151|0.0106|3.31|0.0|0.0|6.65e-08|2.77e-05|3.7792|-1692.545871|-1692.512868|682.21|1148.39|0.6729|237.25|532.36|0.40051|-1692.3109559999998|0.0485|-0.15434|5.4979|-0.2107099999999999|-1692.369929|11.0|7.9586|7.9586
15_a15|0.0|0|0|0.0|0|0.0|1|1|-0.006378587|0.0|-0.031457366|3|0.029814815|0.001806571|10.95980315|0.0020555079999999|0.003766915|-0.098862691|-0.173728081|-0.272482143|2|0.843715005|0.003774415|0.7725348679999999|-0.061884697|-0.091075463|0.7028760070000001|0.020649569|-60.51136736|13.71976186|142.8140301|68.29723829999999|-0.031405332|9.115534766|0.702544178|-1.821509261|0.435723718|596.1118717|-1210.227347|2868.890383|-13.86355301|6.673906339|11.8273735|7039.747576999999|197.6323578|-804.0860746000001|-269.1443943|1722.635223|13.48441779|1.0|1.0|1.0|0.0|1.0|4.34|0.07|24.0|-8.9|4.33|2.0|0.0|0.0|34.0|448.52|1.0|4.64|0.000214|0.000357|5.32|0.0|0.0|1.27e-09|5.7e-07|2582.0|-1450.7538470000002|-1450.725355|700.82|1265.55|0.4459|335.38|573.46|0.67524|-1450.398033|0.0066|-0.10964|1.6365|-0.1475|-1450.462493|109.0|6.9626|6.9626
12e_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|-0.0077937519999999|5.351858133|-0.029595542|2|0.041767677|0.0043261129999999|10.31162844|-0.055954785|0.0053380919999999|-0.018475151|-0.089279071|-0.154412059|1|0.838579475|-0.097868612|0.876441789|-0.07914783|-0.098059338|0.407218612|0.024254701|-65.04681137|16.08914569|106.2790684|121.5880081|-0.035153347|10.6725953|0.7071208529999999|-1.863127413|0.46715936|541.7533217|-1235.889416|2392.685958|-15.46823639|8.069355055|15.14403079|6421.289402|194.2788429|-819.8165288|-274.7836441|1747.776792|15.05551106|1.0|0.0|1.0|1.0|1.0|0.0|0.17|17.0|-6.74|3.89|2.0|0.0|0.0|31.0|428.51|0.0|2.57|0.00154|0.0050799999999999|3.84|0.0|0.0|1.84e-07|7.87e-05|3.4747|-1690.3021629999998|-1690.2687170000002|709.98|1201.05|0.2055|245.94|562.76|0.3304|-1690.030824|151.0|-0.1476|5551.0|-0.19804|-1690.092998|11.0|7.9431|7.9431
12ag_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|-0.008085448|5.351858133|-0.084341564|2|0.043848238|-0.002526241|10.96052849|-0.050147748|-0.000673716|0.135431487|-0.101303149|-0.217394466|1|0.724208473|-0.0861053359999999|0.8910146309999999|-0.082492792|-0.1081585809999999|0.26896187|0.020136392|-68.21579593|12.70005599|85.84609192|159.6746787|-0.038937089|8.009946323|0.758897371|-1.946854457|0.481286668|471.0269757|-1227.884327|2305.164626|-15.48857353|7.849377942|15.13240062|5906.879919|152.06382680000002|-774.4286762999999|-326.5740008|1617.984688|12.1906363|1.0|0.0|0.0|0.0|2.0|0.0|0.14|17.0|-6.86|3.13|1.0|0.0|0.0|30.0|399.42|0.0|2.15|0.0515|0.0278|2.78|0.0|0.0|1.4e-07|5.58e-05|3.7117|-1332.185403|-1332.151245|658.68|1112.68|0.4286|318.79|507.72|0.69204|-1331.9454449999998|0.0191|-0.15227|5.4459|-0.20713|-1332.003616|17.0|7.7696|7.7696
27_a47|0.0|0|1|0.0|1|6.842683282|1|1|-0.003631596|4.727387819|0.006768957|3|0.0304347829999999|0.001861676|10.95005714|0.013336016|0.002350172|-0.137440913|-0.077485193|-0.157688306|2|0.6636125860000001|0.023325573|0.8517043879999999|-0.0630454209999999|-0.079484997|0.337815064|0.016506051|-50.87821306|10.56549582|20.73428323|98.27436776|-0.028494622|6.762956126000001|0.700732763|-1.510214943|0.475450742|541.8239522999999|-966.6860481|2181.236691|-11.67498331|7.083168776|13.50334344|6433.288104|191.5604557|-618.7741154|-256.9774086|1379.535965|12.14264461|1.0|1.0|0.0|1.0|2.0|3.52|0.26|21.0|-8.82|4.18|2.0|0.0|0.0|31.0|436.91|0.0|3.91|0.00674|0.0038799999999999|3.7|0.0|0.0|1.5e-09|6.55e-07|3.8125|-1778.1049670000002|-1778.078632|673.27|1165.54|0.4007|251.19|517.82|0.40976|-1777.830739|0.1839|-0.1578|4.0365|-0.21594|-1777.891054|2512.0|5.6|5.6
7f_a8|0.0|1|0|0.0|1|7.05012252|0|0|-0.005338193|4.844187086|-0.073219554|0|0.044814815|0.00112124|10.94343485|0.0260356679999999|0.00084936|0.09329746|0.052081992|0.141285105|0|0.515235986|0.041366689|0.7677336090000001|-0.091890536|-0.08790841|0.3155671539999999|0.0138113419999999|-50.01741803|7.858266077000001|53.09327646|130.7330978|-0.040738044|4.471132824|0.880922225|-1.670259798|0.4513917389999999|438.23883319999993|-950.3309426|1854.738581|-13.18808857|7.704280774|14.04331892|5662.145174|67.75191165|-540.7116315000001|-433.4681077|1078.790971|5.839092213|1.0|0.0|1.0|0.0|1.0|3.23|0.0|23.0|-8.46|5.52|2.0|0.0|0.0|28.0|373.35|0.0|4.63|0.00078|0.00118|4.66|0.0|1.0|3.5e-09|1.31e-06|3.4810000000000003|-1285.196168|-1285.168078|584.99|991.61|0.3536|324.68|495.55|0.7024199999999999|-1285.017838|0.1502|-0.14506|8.7098|-0.21998|-1285.071664|35.65|4.4479|4.4479
14_a47|0.0|1|1|0.0|0|6.605297921|0|0|-0.006070958|4.59511985|-0.136491228|2|0.036632997|-0.008212621|10.95058279|0.0295267039999999|-0.006335783|0.05124606|-0.020596219|-0.061837113|2|0.5975877820000001|0.050943962|0.8467634620000001|-0.093553938|-0.094132436|0.2662137639999999|0.020106089|-47.47362906|10.1400648|64.60629385|160.57883|-0.034963476|5.113919242|0.664709719|-1.223721666|0.474828277|343.7492333|-617.1571777|670.2518865000001|-8.892848121|6.909385453|13.15643085|4695.98899|169.0962983|-311.2496842|-166.1354667|928.4611922|14.15018248|1.0|1.0|0.0|1.0|2.0|1.53|0.0|21.0|-7.79|3.97|0.0|0.0|0.0|24.0|323.3|0.0|3.16|0.0349|0.0241|2.91|0.0|0.0|1.63e-08|5.27e-06|3.9671|-1127.737484|-1127.700693|519.55|849.76|0.2452|312.53|375.43|0.68345|-1127.610422|0.2452|-0.16377|2.2485|-0.22434|-1127.6593779999998|8.0|8.1|8.1
A7701_a51|0.0|1|0|0.0|0|6.605297921|0|0|-0.002377784|4.59511985|-0.0162614089999999|2|0.031405229|0.008062393|10.93031118|-0.0299823629999999|0.00740235|0.119725261|0.036217274|0.061434294|2|0.7078647990000001|-0.0533751959999999|0.8092075540000001|-0.071384149|-0.078131694|0.514530959|0.007404204|-36.09660744|3.420720075|146.2104641|62.31656919|-0.030384547|1.580362387|0.799046392|-1.09384371|0.420350923|399.6804233|-505.3525041|1108.114062|-6.485314917999999|5.137516673|8.863149921|4153.310077|92.83996262|-233.4713371|-276.3170672|632.4445105000001|5.776909381|1.0|1.0|0.0|1.0|1.0|2.05|0.06|21.0|-7.58|4.46|0.0|0.0|0.0|22.0|286.33|0.0|3.12|0.0319|0.0195|3.14|0.0|0.0|2.62e-08|7.5e-06||||||||||||||||25.0|7.6021|7.6021
13_a10|0.0|0|0|0.0|1|7.535296702|1|1|-0.0057715859999999|5.4161004020000005|-0.055497169|2|0.038726287|0.00384732|10.9296146|-0.001592366|0.003791547|-0.154121136|-0.017015286|-0.02811323|2|0.761923976|-0.002671425|0.84680169|-0.094726989|-0.082327045|0.4676169839999999|0.0122005|-41.62089688|6.168030793|174.7319717|91.99711608|-0.030119651|3.118282386|0.7144943490000001|-1.234905671|0.449563457|413.5584641|-624.3134531000001|1630.880014|-7.698174391|5.069505473|9.209972585|4941.066161|144.338975|-315.62515|-216.8776303|873.7836118999999|9.595006108|1.0|1.0|0.0|1.0|1.0|2.58|0.15|21.0|-6.6|3.52|0.0|0.0|0.0|25.0|328.37|0.0|2.91|0.0576|0.0258|2.76|0.0|0.0|2.49e-07|8.170000000000001e-05|3.8419|-1065.874094|-1065.839441|550.83|926.41|0.3905|212.63|376.77|0.34881|-1065.68351|0.1514|-0.15937|3.6904|-0.20959|-1065.732389|0.16|6.7959|6.7959
12a_a32|0.0|1|1|0.0|0|7.765993078999999|0|0|-0.009460484|5.733341277|-0.057200812|0|0.036711712|-0.003484915|10.31100269|-0.074344282|-0.001662219|-0.024155151|-0.0852122769999999|-0.1534110109999999|0|0.788133615|-0.125149165|0.8966299409999999|-0.085324121|-0.109151429|0.288267255|0.016535497|-68.06885478|10.31184223|111.9735444|131.7691491|-0.0308471429999999|6.430656017|0.667706375|-1.4189685719999998|0.456641145|491.8493928|-884.8951120999999|3030.946307|-11.99645651|7.083688576|13.03685125|5656.0082|207.2244662|-551.8369996|-209.1696096|1325.275819|13.34486989|1.0|1.0|1.0|1.0|2.0|2.85|0.26|19.0|-7.65|6.49|1.0|0.0|1.0|27.0|397.52|1.0|3.6|0.000389|0.0126|3.39|0.0|0.0|2.23e-08|8.86e-06|3576.0|-1880.771042|-1880.734215|667.68|1114.3|0.2908|346.71|548.66|0.7025600000000001|-1880.539078|0.2908|-0.14827|3.0517|-0.20049|-1880.600043|25.0|7.6021|7.6021
12aa_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|-0.008848121|5.351858133|-0.028524865|2|0.043854875|0.003529389|10.31162784|-0.007369513|0.005111479|-0.023695642|-0.12254489|-0.207153446|1|0.8397577820000001|-0.012535889|0.855880335|-0.078042288|-0.101368383|0.418522684|0.030906491|-70.79444906|21.58471858|55.0567406|130.84205079999998|-0.033789461|15.0745057|0.630759573|-1.925999268|0.4659424379999999|567.5458219999999|-1345.094532|2455.130164|-16.48066156|8.65813938|16.21199661|6944.511023|257.8730361|-939.3977091|-182.6418006|2132.499591|20.72118575|1.0|0.0|1.0|1.0|1.0|0.0|0.21|17.0|-6.83|3.94|2.0|0.0|0.0|33.0|458.54|0.0|2.52|0.00113|0.00456|3.81|0.0|0.0|1.47e-07|6.720000000000001e-05|3.4642|-1804.818818|-1804.784381|748.78|1275.73|0.1667|238.78|605.07|0.30341|-1804.516348|0.1506|-0.1472099999999999|5.8962|-0.19687|-1804.582558|8.0|8.1135|8.1135
11e_a5|0.0|1|0|0.0|0|7.139660336|1|1|-0.003208975|5.209486153|0.038643235|2|0.020943152|0.008268901|10.9487795|-0.010236262|0.008721244|-0.127225457|-0.0924814769999999|-0.147721258|2|0.77509232|-0.02059071|0.8215345|-0.062865536|-0.0790189759999999|0.372098505|0.0120552589999999|-52.34653881|7.986070113999999|62.84782002|81.64179149|-0.0282210629999999|5.290414418|0.72163516|-1.580379517|0.483563144|580.8135016|-1046.930776|960.0428704|-12.38472918|9.387474824|18.17739133|5675.693973|184.4042616|-693.5448342|-293.6467698|1450.77573|11.21791539|0.0|1.0|1.0|1.0|1.0|3.43|0.24|23.0|-8.95|5.03|2.0|0.0|0.0|31.0|411.5|0.0|3.63|0.00919|0.00782|3.56|0.0|0.0|1.13e-09|4.64e-07|4.1036|-1316.547103|-1316.512503|717.76|1220.1|0.5347|280.64|571.06|0.66478|-1316.239803|0.2125|-0.16751|2.3124|-0.20559|-1316.301553|0.04|7.3979|7.3979
12s_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|-0.007621736|5.351858133|-0.095120438|2|0.04625323|-0.002544958|10.31162892|-0.04950715|-0.001131023|-0.1597740919999999|-0.0546637159999999|-0.145315868|1|0.609043558|-0.080971844|0.889479916|-0.090733404|-0.103647048|0.404041243|0.019324097|-67.11451776|12.51292194|89.91581294|189.9114627|-0.040189672|8.102485674|0.790481833|-1.969293912|0.467381416|457.6180044|-1275.175837|2368.4646620000003|-16.8513047|8.066744794|15.14544373|6639.7334200000005|135.66918710000002|-825.7139305|-376.1910929|1613.162737|11.26623|1.0|0.0|1.0|0.0|1.0|0.0|0.14|17.0|-7.16|4.67|2.0|0.0|0.0|31.0|434.46|0.0|3.21|0.00141|0.00291|4.07|0.0|0.0|6.900000000000002e-08|3e-05|3.5348|-1774.236634|-1774.202623|677.35|1140.1|0.2148|245.81|526.07|0.43338|-1774.01033|0.1576|-0.14985|3.0335|-0.20495|-1774.072418|7.0|8129.0|8129.0
12t_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|-0.00673635|5.351858133|-0.034194893|2|0.041767677|0.003676818|10.95395385|-0.0288761339999999|0.0045625|0.059266516|-0.101854847|-0.169994208|1|0.902377067|-0.050788309|0.878510663|-0.0735262|-0.100615514|0.318666358|0.017627553|-67.01551397|11.7409283|86.12920631|110.727965|-0.035934112|7.820109571000001|0.78316808|-2.012310282|0.48189543|555.3275093999999|-1340.3102789999998|2320.375227|-15.94144641|7.960344391|15.36435856|5936.009091|144.422087|-892.7209991000001|-377.2113003|1711.395437|10.30792105|1.0|0.0|0.0|0.0|2.0|0.0|0.21|17.0|-7.36|3.62|1.0|0.0|0.0|31.0|409.49|0.0|2.4|0.0102|0.0109|3.47|0.0|0.0|4.38e-08|1.7899999999999998e-05|3.6694|-1311.585049|-1311.552739|713.6|1208.04|0.4297|319.18|562.72|0.69297|-1311.287803|0.0155|-0.15088|5.9081|-0.2039|-1311.349439|8.0|8.0969|8.0969
34_a20|0.0|0|0|0.0|1|6.842683282|0|0|-0.0057643419999999|4.727387819|-0.104520106|2|0.0396875|0.003085806|10.93244905|-0.054458882|0.003149352|0.327535029|0.0346782989999999|0.057022334|2|0.7071284179999999|-0.090732503|0.80310139|-0.0851907119999999|-0.085459595|0.408491116|0.0130295999999999|-57.49912174|8.766605631000001|297.5548445|136.81360859999998|-0.032248904|5.898367836|0.776414086|-1.709191893|0.462785432|536.0086996|-1149.982435|2319.742032|-14.59875162|7.940146766|14.7802149|6211.26199|150.43359099999998|-773.7338361000001|-371.9551262|1481.145765|10.03525243|1.0|1.0|1.0|1.0|1.0|2.92|0.08|27.0|-9.18|4.5|2.0|0.0|0.0|32.0|419.48|0.0|3.63|0.00305|0.00399|3.63|0.0|0.0|6.64e-10|2.780000000000001e-07|3.8699|-1352.31921|-1352.2836220000002|711.19|1205.64|0.4388|229.04|544.93|0.38519|-1352.041015|0.0766|-0.16103|3.8519|-0.21284|-1352.102407|61.0|7.2147|7.2147
