molecula|n9FaHRing|n9FaRing|SssssC|NaasN|SaasN|MATS2c|AATSC1c|AATSC1s|JGI4|SaaaC|MATS8i|AATSC8d|n5aHRing|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA3|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
8d_a32|1|1|0.0|0|0.0|0.143684876|-0.010604502|-0.089662873|0.0388738739999999|2.146260246|-0.044765977|-0.0682721729999999|3|0.113030335|0.002805572|0|0.825020753|0.825978584|-0.054095278|0.875986707|0.789198712|1|-0.109612139|0.01593079|-69.11005922|10.01177286|321.2496412|181.8092016|6.291941176|89.20994250000001|0.708567136|-43.2918338|81.54594837|-21.03349629|78.89798692|0.47012654|446.6450457|-967.5408291|-13.21859008|0.2914328639999999|8.106843676|15.29958432|0.887243042|5523.492436|183.1522214|-608.0551435|29.684549600000004|0.019788058|-262.14980440000005|1365.489282|557.1050635|12.43588915|0.0|1.0|1.0|2.0|0.26|19.0|4.32|154.03|1.0|0.0|110.38|1.0|-6.08|4.0|397.52|0.0|1.0|3.57|-4.36|4.36e-05|3.17|0.0|0.0|2.19e-05|-0.0535|3.5588|3.5588|671.71|348.39|0.3018|540.98|0.7026100000000001|-1880.540067|0.3018|-0.14765|1.0269|0.04065536|-1880.602038|1873.0|8.0|8.0809
18a_a22|0|0|0.0|1|1.854982521|-0.197348157|-0.003488994|-0.018344659|0.038167849|1.6891461019999998|-0.021976395|-0.015194063|1|0.059645624|-0.147724859|2|0.760537197|0.7329701259999999|-0.042139855|0.7881113679999999|0.722009212|1|-0.050645213|0.01713283|-51.6464295|11.62443251|29.59800426|49.84469832|7.887046626|18.5219848|0.710467198|-23.31437056|64.80092090000001|-19.86401135|45.98663929|0.487405342|628.6440468999999|-1032.92859|-13.47750813|0.289532802|7.037677899|13.72951861|0.950859191|6630.646100999999|196.4447473|-700.830423|27.95908297|0.0193879289999999|-285.5992506|1453.872315|730.9420477000001|13.15449139|1.0|1.0|1.0|1.0|0.08|27.0|5.11|100.61|2.0|1.0|131.64|0.0|-5.59|4.0|436.53|0.0|1.0|3.9|-5.16|6.98e-06|3.78|0.0|0.0|1.73e-07|-0.0706799999999999|5.0214|3.4832|695.35|355.95|0.3174|531.16|0.35107|-1691.036502|0.0354|-0.1408|3851.0|0.01932946|-1691.097989|5.3946|13.0|7.8861
14e_a25|0|0|0.0|1|1.5926486519999998|0.039261746|-0.008591251|-0.138693649|0.0389622639999999|1.906869097|0.002856489|0.011176663|1|0.010976703|0.025802692|2|0.717460414|0.776960216|-0.144369439|0.8322445820000001|0.6954126970000001|1|-0.1011107469999999|0.015024526|-73.51338088|10.99497534|372.1805977|201.94039730000003|8.046143033|97.78313402|0.806446896|-54.14823405|84.60373462|-28.3735856|84.98800478|0.491527882|529.8614286999999|-1617.294379|-20.76384175|0.1935531039999999|8.459867391|16.63781964|0.966676175|6952.485076999999|141.642515|-1183.53898|35.18345194|0.015154859|-448.516796|2005.4567600000005|811.3237836|11.09035375|1.0|1.0|1.0|2.0|0.07|27.0|4.02|115.79|1.0|0.0|134.35|0.0|-5.14|5.0|462.5|0.0|0.0|3.02|-4.73|1.86e-05|3.04|0.0|0.0|3.38e-07|-0.0538|5.8431|3.9613|760.96|312.99|0.2409|596.96|0.31019|-1520.701142|0.0007|-0.15787|5.3651|0.04875868|-1520.767443|7.2625|75.0|7.1249
14a_a3|0|0|0.0|0|0.0|0.111575338|-0.009312773|-0.1160619169999999|0.043464052|1.772745969|-0.039177314|-0.172643335|1|-0.267665193|-0.094863591|3|0.882394075|0.7574238740000001|0.164994144|0.822587422|0.8255789570000001|1|-0.091731577|0.0140376889999999|-46.53709886|6.904918591|256.5548327|102.8554977|3.396421044|83.70773843|0.7608768779999999|-22.1944701|55.84414456|-18.09776067|52.02624107|0.481997259|389.0288018|-651.519384|-8.902004327|0.239123122|5.308770254|10.24853699|0.930491715|4716.423352000001|117.6209094|-320.4721558|23.78539971|0.0189212089999999|-256.6424807|856.2743893999999|358.3503513|9.307045698|1.0|1.0|1.0|1.0|0.06|21.0|3.71|105.82|0.0|0.0|93.25|0.0|-4.45|4.0|319.38|0.0|1.0|2.76|-3.99|0.000103|2.58|0.0|0.0|4.08e-05|-0.06736|3.2363|3.2363|528.91|383.1|0.4524|373.85|0.69708|-1327.354384|0.4524|-0.1321|3.5358|0.02860456|-1327.403067|4.6689|0.03|7.5229
19a_a38|0|0|0.0|0|0.0|-0.084389038|-0.007986407|-0.082283951|0.043848238|0.0|-0.122385526|-0.077535135|1|0.116434494|-0.217394466|1|0.724208473|0.819222745|0.031696119|0.8741648479999999|0.698414933|0|-0.08593151|0.022142322|-64.73159672|13.23456869|137.2318698|151.1278869|7.910363161|0.0|0.744796537|-30.69910427|77.20795279999999|-23.30337482|64.59623135|0.465829126|446.57675660000007|-1165.168741|-13.92853534|0.255203463|6.923156054|12.96056449|0.872060139|6115.030149|152.5362948|-696.4267669|31.28824271|0.020873781|-292.6320538|1564.412135|595.8790650000001|12.47635608|1.0|1.0|1.0|3.0|0.14|17.0|2.55|81.23|1.0|0.0|125.69|0.0|-4.14|4.0|401.44|0.0|1.0|2.68|-4.17|6.77e-05|2.78|0.0|0.0|5.610000000000001e-05|-0.05271|3.9212|3.6504|628.65|339.65|0.2668|466.55|0.6329100000000001|-1331.94466|0.0721|-0.15108|4.7986|0.03338983|-1332.002093|6.0223|0.01|8.0106
18c_a30|0|0|0.0|0|0.0|0.12157783|-0.0109670669999999|-0.118776867|0.042560386|0.0|0.0119521719999999|-0.0351777|1|0.0211588229999999|0.006103754|1|0.841060094|0.8303425640000001|0.034468997|0.885516463|0.802578397|0|-0.105618255|0.019360263|-75.33411705|13.07260474|384.391404|191.0545887|8.826997739|103.215593|0.7859920029999999|-48.15493021|87.76550537|-28.4279687|84.38908035|0.448899917|484.1740985|-1506.682341|-19.19537998|0.214007997|7.646050338999999|13.8741593|0.81455244|6685.737642|144.5043388|-1017.355139|36.16826708|0.018410634|-386.2200097|1916.918155|713.7769663|12.43138832|0.0|0.0|1.0|2.0|0.13|17.0|1.72|124.74|1.0|0.0|135.37|0.0|-5.01|5.0|441.51|0.0|0.0|1.91|-4.3|5e-05|2.74|0.0|0.0|0.000288|-0.05575|3.4848|3.4848|711.56|355.78|0.3879|543.46|0.69123|-1744.2261030000002|0.3879|-0.14225|6.6462|0.04503016|-1744.28923|8.64|12.0|7.9208
8f_a12|1|1|0.0|0|0.0|0.110310585|-0.008295703|-0.062406088|0.038347953|2.177023629|0.028505422|-0.024023866|1|-0.023769395|-0.125424286|1|0.902669729|0.7475224290000001|-0.13747286|0.80546986|0.8409290840000001|1|-0.072634742|0.013287637|-56.220383|7.550959323|83.13642146|73.97552223|4.290980116|0.0|0.8381234340000001|-23.45595611|63.05721575|-21.72151161|48.82707007|0.460344828|494.2940092|-955.746511|-12.34367323|0.161876566|7.016225129|13.00131176|0.853035146|5481.952981|91.98952021|-543.1216218999999|25.9168408|0.012030968|-384.290491|1140.340995|524.0516742|6.836832748|1.0|1.0|1.0|1.0|0.1|21.0|3.41|78.41|2.0|0.0|115.66|0.0|-5.7|4.0|369.44|1.0|1.0|3.82|-5.24|5.72e-06|4.34|0.0|0.0|1.4e-06|-0.06179|4.1744|3.6536|606.97|339.35|312.0|441.97|0.59107|-1480.955408|0.2466|-0.15061|0.9092|0.03056355|-1481.008909|1.4701|646.0|6.1898
12j_a30|0|0|0.0|0|0.0|0.04148877|-0.006336585|-0.033312179|0.043848238|0.0|0.0074730759999999|-0.075816941|1|-0.0431311459999999|-0.09353607|1|0.8414737059999999|0.795446883|0.0060012969999999|0.846470093|0.7991060659999999|0|-0.073909106|0.015613498|-60.832977500000005|10.09017681|88.51817261|101.9784021|6.520746879|0.0|0.8134611009999999|-30.8670468|69.55167701|-23.39729904|57.85371764|0.476658597|544.2686362000001|-1216.65955|-15.12043521|0.1865388989999999|8.067697897|15.41574553|0.91079856|6105.3402670000005|120.550211|-786.2626307999999|28.76265258|0.01349128|-405.1466163|1495.657934|686.039456|8.71869951|0.0|1.0|1.0|1.0|0.17|17.0|2.93|81.65|2.0|0.0|132.24|0.0|-5.66|4.0|412.51|0.0|1.0|2.91|-5.15|7.05e-06|4.23|0.0|0.0|4.02e-05|-0.05106|5.1971|3.4788|695.8|356.4|0.2163|549.64|0.3087|-1614.831741|0.1516|-0.14772|4.6727|0.03201935|-1614.894278|5.1081|9.0|8058.0
3l_a32|1|1|0.0|0|0.0|-0.003342759|-0.0054004|0.0043645509999999|0.035643275|2.259257465|-0.09393062|-0.107818594|3|-0.068876714|-0.087213805|0|0.820540279|0.751853889|-0.136589369|0.7973741999999999|0.776480242|1|-0.069304303|0.012244965|-51.41835077|7.120934925|61.72183119|66.55229892|4.141107366|0.0|0.788236719|-23.43792428|58.10243176|-16.76685351|47.42414825|0.453630671|514.9875423000001|-771.2752615|-9.750593329|0.211763281|6.414825717|11.74082324|0.8302637909999999|5429.531532999999|123.148785|-448.5272931|21.27134288|0.011493763|-335.2422712|978.4817724|565.7000781|6.6840809960000005|0.0|1.0|1.0|1.0|0.35|19.0|6.17|110.94|2.0|0.0|110.16|0.0|-7.6|3.0|380.53|0.0|1.0|5.04|-6.01|9.7e-07|5.51|0.0|0.0|1.2e-05|-0.0529799999999999|3.5319|3.5319|629.26|351.04|0.2876|468.81|0.70282|-1789.242839|0.2876|-0.14664|3.3955|0.02547484|-1789.298086|5.7721|12.0|7.9208
13n_a6|0|0|0.0|0|0.0|0.030890422|-0.010884884|-0.135152403|0.04393617|1.628408574|-0.06507689|-0.033224059|1|0.100294804|-0.118693789|2|0.870730542|0.7767360059999999|-0.064779873|0.832753533|0.82642394|1|-0.100363599|0.017758385|-75.07706271|12.18768927|90.97854097|199.7822434|8.36448634|103.012404|0.748967057|-47.27287681|88.73738138|-26.41600355|81.06784641|0.47066442|486.5239262|-1426.464192|-18.12946621|0.251032943|8.872063579|16.76075427|0.889160748|6386.381394|172.28545730000002|-978.9911754|35.2699138|0.019904118|-341.7352549|1904.575345|724.3873672999999|13.66031867|1.0|1.0|1.0|3.0|0.08|27.0|3.76|122.47|1.0|0.0|127.2|0.0|-4.64|5.0|435.48|0.0|1.0|2.62|-4.28|5.24e-05|2.43|0.0|0.0|9.35e-08|-0.07131|4.8185|3.3510000000000004|727.69|369.99|0.9117|548.09|0.55028|-1423.451366|0.1945|-0.13863|7.1946|0.05026727|-1423.514154|10.1967|75.0|7.1249
6e_a40|0|0|0.0|1|1.75595616|0.128035402|-0.0148450439999999|-0.074872854|0.039160494|0.744550501|0.103594243|-0.205140551|2|-0.276969278|-0.037027769|0|0.685858263|0.8361555479999999|-0.011405885|0.8988141140000001|0.648802794|1|-0.107312598|0.015875595|-76.50178121|10.43262695|185.1473293|166.7812216|6.85578763|35.33106374|0.866991176|-46.34235117|84.95203628|-32.02400144|80.95296505|0.441911406|490.3675161000001|-1377.032062|-21.04453212|0.133008824|6.972949117000001|12.49434084|0.791830204|7585.605268000001|87.40658058|-904.9148811|36.93694043|0.012858969|-482.3355765|1588.2884390000002|587.7345677999999|8.450255075|0.0|1.0|0.0|1.0|0.21|14.0|3.72|173.43|2.0|2.0|125.15|1.0|-7.76|5.0|476.98|0.0|1.0|3.68|-5.58|2.6e-06|4.4|1.0|0.0|0.0112|-0.09682|2.9549|2.9549|671.95|419.59|0.3625|537.07|0.67187|-2830.986514|0.3625|-0.1195799999999999|8.3311|0.03482243|-2831.048968|11.5248|18.0|7.7447
EW7203_a60|0|0|0.0|0|0.0|0.025672274|-0.00698487|0.0075638519999999|0.041767677|0.0|0.03824498|-0.051413084|1|-0.1696249719999999|-0.090115975|1|0.80330079|0.822401103|0.002441966|0.8839272779999999|0.760234689|0|-0.076068195|0.020156795|-62.23028092|13.03554647|80.48638339|73.67602619|8.430183|0.0|0.766837077|-31.81402579|73.82739839|-23.64750675|62.22940284|0.497298165|573.0312689|-1182.375337|-15.29301513|0.233162923|8.310125852|16.53092404|0.989250745|6403.777228|150.7881632|-764.6507562999999|30.83771958|0.01793256|-345.1309687|1541.885979|666.0036144999999|11.59711747|0.0|1.0|1.0|2.0|0.13|17.0|2.6|117.47|2.0|0.0|133.97|0.0|-5.74|4.0|425.51|0.0|0.0|3.09|-4.82|1.53e-05|3.59|0.0|0.0|8.51e-05|-0.06188|5.0166|3.5192|678.83|352.3|0.2385|546.85|0.40883|-1667.78681|0.0448|-0.1446599999999999|1.7676|0.03203878|-1667.848192|2.5159|9.0|8.0334
8_a4|0|0|0.0|1|2.126514848|-0.208165266|-0.001277205|0.03148225|0.038726287|1.987684188|-0.011835327|0.05775266|1|-0.1193184819999999|-0.078942941|2|0.619844116|0.813333185|-0.07377839|0.879500982|0.576540652|1|-0.05397993|0.0103751219999999|-33.90618946|5.362918401|11.02158946|38.69916707|2.772101712|37.17889653|0.7261541020000001|-14.42275611|41.57817329|-12.71482105|33.26523662|0.428884426|478.2025467|-508.5928419|-6.572312789|0.273845898|5.695730546|9.972991122|0.750959081|5162.482272|141.55141369999998|-262.8925116|17.50981094|0.0148422489999999|-233.7988862|700.3924376|434.9654405|7.671983829|1.0|1.0|1.0|0.0|0.15|21.0|4.76|43.6|1.0|0.0|100.13|0.0|-4.35|3.0|346.81|1.0|1.0|3.85|-4.84|1.46e-05|3.74|0.0|0.0|5.72e-06|-0.05864|5.3544|3.9863|561.6|311.03|0.1687|391.01|0.30471|-1450.071352|0.0642|-0.16821|4.5781|0.0252645|-1450.121028|5.7488|54.0|7.2676
13d_a5 (GW788388)|0|0|0.0|0|0.0|-0.0959854909999999|-0.005668173|-0.009710199|0.027375887|0.0|-0.086484275|0.024793388|1|-0.14893897|-0.016337128|2|0.7333482170000001|0.78479342|0.024905619|0.834800344|0.71006207|0|-0.086824482|0.014571846|-55.87383979|9.637686167|151.3669372|149.40573999999998|6.374277851|44.69922692|0.669182121|-37.98032007|70.45205183|-19.30187193|67.0626077|0.488398052|511.985152|-1061.602956|-12.76608229|0.330817879|8.077599766|15.788837|0.954644629|6122.792779|218.7999323|-702.1345259999999|28.84397435|0.022041749|-223.7910275|1586.418589|723.0631751|14.57821204|1.0|1.0|1.0|2.0|0.2|23.0|4.11|92.79|1.0|0.0|121.68|0.0|-4.35|5.0|425.48|0.0|1.0|3.11|-4.35|4.5e-05|2.75|0.0|0.0|6.16e-07|-0.05542|4.6091|4.1706|707.09|297.28|0.5251|532.01|0.42515|-1390.294368|0.1549|-0.17299|2.4867|0.04130059|-1390.355751|3355.0|18.0|7.7447
14a_a5|0|0|0.0|0|0.0|-0.056730193|-0.0053665219999999|-0.005002101|0.027375887|0.0|-0.086229994|0.024793388|1|-0.213526163|-0.016337128|2|0.7333482170000001|0.79661948|0.144729708|0.847379958|0.71006207|0|-0.080875277|0.0173669719999999|-53.20786056|11.74431806|134.62273080000003|141.38542919999998|7.942029745|55.04914434|0.629783335|-36.98479273|69.71575554|-18.38089729|66.43577392|0.470085022|534.8590069|-1010.949351|-12.42997952|0.370216665|8.424031251|15.89694877|0.88709518|6177.303329|250.3569601|-683.6488737000001|29.18606491|0.024411136|-175.53051609999997|1605.23357|723.0631751|16.50789498|1.0|1.0|1.0|2.0|0.2|23.0|4.38|92.79|1.0|0.0|123.0|0.0|-4.15|5.0|425.48|0.0|1.0|3.05|-4.22|6.02e-05|2.55|0.0|0.0|6.16e-07|-0.0507699999999999|4.1501|4.1501|692.8|298.75|0.5853|508.64|0.65789|-1390.29207|0.5853|-0.1676|2.7115|0.04629687|-1390.352729|2.8163|112.0|6.9508
8g_a12|1|1|0.0|0|0.0|0.10205033|-0.0084227909999999|-0.029907264|0.038347953|1.714060666|-0.094550033|-0.040257632|1|-0.068810076|0.122649613|1|0.804158158|0.7475224290000001|-0.04981165|0.80546986|0.7714487940000001|1|-0.076856227|0.008910823|-57.6443411|4.915102972|84.95000993|78.53214058|2.7111119089999995|0.0|0.90166696|-23.38345638|61.99654413|-23.58177591|47.30807670000001|0.463772637|473.055878|-1037.59814|-13.00742505|0.09833304|6.882798206|12.83559677|0.864880588|5327.736626|54.23932676|-572.326702|26.15353224|0.007890315|-443.109365|1150.7554189999998|480.0590283|4.352203029|1.0|1.0|1.0|2.0|0.1|21.0|2.07|78.85|1.0|0.0|109.93|0.0|-4.38|5.0|353.38|0.0|0.0|2.77|-4.34|4.61e-05|3.06|0.0|0.0|3.53e-06|-0.06432|4.2057|3731.0|590.93|332.31|0.3786|418.41|462.0|-1154.121362|0.1601|-0.1520099999999999|2.9986|0.03954539|-1154.173831|4.2131|3715.0|5.43
12t_a36|0|0|0.0|0|0.0|-0.058770337|-0.00673635|-0.034194893|0.041767677|0.0|-0.030990165|-0.0288761339999999|1|0.059266516|-0.169994208|1|0.902377067|0.829598864|-0.009662203|0.878510663|0.857993338|0|-0.0735262|0.017627553|-67.01551397|11.7409283|86.12920631|110.727965|7.820109571000001|0.417511887|0.78316808|-32.61842026|77.32343502|-23.93411213|60.71345614|0.48189543|555.3275093999999|-1340.3102789999998|-15.94144641|0.21683192|7.960344391|15.36435856|0.930112292|5936.009091|144.422087|-892.7209991000001|30.56063281|0.01547607|-377.2113003|1711.395437|729.1873176|10.30792105|0.0|0.0|1.0|2.0|0.21|17.0|2.45|69.2|1.0|0.0|133.52|0.0|-4.61|4.0|409.49|1.0|0.0|2.4|-4.57|2.6600000000000003e-05|3.47|0.0|0.0|1.7899999999999998e-05|-0.05302|3.8844|3.6694|713.6|337.89|0.4297|562.72|0.69297|-1311.287803|0.0155|-0.15088|5.9081|0.03230976|-1311.349439|7.9104|8.0|8.0969
19i_a38|0|0|0.0|0|0.0|-0.125335237|-0.008447598|-0.115864198|0.043197531|0.0|-0.074033381|-0.053762162|1|0.215263198|-0.250781298|1|0.653741315|0.836170906|-0.040954326|0.892249657|0.632625562|0|-0.08347616|0.022576308|-69.40536597|13.83587388|137.7658863|154.953787|8.479305267|10.71501217|0.7419238420000001|-31.35232957|82.98550237|-24.98593175|64.99417804|0.444551315|457.89548719999993|-1249.2965869999998|-15.31261014|0.258076158|6.690507557999999|12.04523072|0.800346329|6744.7785650000005|158.161786|-765.6305068|33.67721904|0.022159015|-296.5257022|1683.860952|593.6088758|13.5801364|1.0|1.0|1.0|3.0|0.14|17.0|3.11|81.23|1.0|0.0|125.65|0.0|-4.25|5.0|419.43|0.0|1.0|3.04|-4.33|4.67e-05|2.88|0.0|0.0|3.19e-05|-0.0564799999999999|5.7041|3.6129|641.31|343.17|0.2156|457.26|0.4342|-1431.181148|0.1886|-0.14872|6.6636|0.03110827|-1431.239177|8.6365|13.0|7.9031
41_a47|1|1|0.0|1|1.840145925|-0.225923786|-0.004083905|-0.072088843|0.042537538|1.601942802|0.024881402|0.075316535|1|-0.178132441|-0.317014709|3|0.62974551|0.8417952740000001|0.08640454|0.900915114|0.609110565|1|-0.061101947|0.018348892|-50.81597048|10.36256127|54.15850042|99.86584673|5.852270304|0.0|0.653147815|-19.48810377|63.84353454|-16.54473457|44.86996758|0.447046066|464.8854878|-711.4235867000001|-9.34366093|0.346852185|7.168742909|12.96444871|0.8084689140000001|5042.636398|195.8852341|-401.77742|25.33076615|0.023067788|-172.98086630000003|1089.222944|439.9906467|13.02756406|1.0|1.0|1.0|1.0|0.16|21.0|4.52|68.52|0.0|0.0|99.09|0.0|-3.57|5.0|348.38|1.0|1.0|3.06|-3.9|0.000125|2.49|0.0|0.0|1.17e-05|-0.05053|4.0167|3.7144|603.1|333.8|0.2849|471.9|0.6779|-1162.288187|0.2504|-0.15208|4.9162|0.02982752|-1162.342476|6.8546|0.01|8.0
27b_a34|0|0|0.0|1|2.013418486|-0.056026127|-0.010183855|-0.016803292|0.042739018|0.0|-0.029622037|-0.027175221|1|-0.175834895|-0.322091086|1|0.820914556|0.7722228729999999|0.00102838|0.8299950709999999|0.770240631|0|-0.08757938|0.031021066|-72.21552354|20.42417736|150.83624440000003|142.58786569999998|13.44721755|540.9533124|0.712312759|-37.9644911|87.24055613|-24.553278|78.08618045|0.4072752529999999|515.8091561000001|-1227.6639|-16.16580511|0.287687241|9.124440695|15.39406063|0.687123753|6032.666081|189.4124225|-808.2902556|34.46979951|0.022820627|-279.5721769|1723.489976|627.4287311|15.02503259|1.0|1.0|1.0|1.0|0.12|23.0|4.11|84.99|2.0|0.0|116.33|0.0|-5.23|5.0|409.44|0.0|1.0|3.46|-4.96|1.1e-05|3.75|0.0|0.0|2.67e-06|-0.04121|4.8168|4.0935|691.97|302.88|0.3621|577.39|0.47412|-1349.811401|0.0252|-0.1652799999999999|11.8546|0.03640275|-1349.873325|15.2147|0.65|6.1871
12_a1|0|0|0.0|0|0.0|-0.0455890429999999|-0.011221829|-0.02164054|0.036382114|0.0|-0.0811332759999999|-0.051772288|1|0.127560614|-0.173618873|1|0.8016064479999999|0.749817035|-0.045776997|0.817998205|0.7534284040000001|0|-0.0964711209999999|0.033770552|-60.78517756|19.60151089|133.6600817|136.3310784|11.37734536|477.1158679|0.724666653|-32.50125347|74.99749378|-23.15625812|75.59644237|0.46449367|444.1009824|-972.562841|-13.44063462|0.275333347|7.679719277999999|14.34104294|0.867391557|5468.378562|159.81230209999998|-564.5066541|31.95435864|0.024485753|-260.8074567|1342.083063|473.040639|14.21231622|1.0|1.0|1.0|1.0|0.05|23.0|4.41|83.82|2.0|0.0|103.47|0.0|-4.98|5.0|366.37|0.0|1.0|3.44|-4.75|1.77e-05|3.54|0.0|0.0|2.3e-06|-0.07042|3734.0|3.1744|607.42|390.57|0.5867|482.51|0.69114|-1215.922313|0.2821|-0.12874|7.7454|0.0296752|-1215.975876|10.1801|2.95|5.5302
4_a27|0|0|0.0|2|3.294369174|0.082486268|-0.006181204|-0.058641975|0.0456410259999999|1.274166982|0.13397347|-0.01660383|1|-0.459570857|-0.341622797|2|0.639413469|0.7853766809999999|-0.07759915|0.842039655|0.614205449|1|-0.057748369|0.0201467639999999|-40.79296366|10.43112657|8.590238252999999|76.31512503|5.40078803|58.27512057|0.682485674|-15.48073439|51.33640873|-14.56891559|40.33074472|0.444169714|441.4418013|-611.8944548999999|-7.543156957000001|0.317514326|6.01592535|10.82331334|0.799110312|4988.6278600000005|164.3952417|-316.8125922|21.34684457|0.020363697|-188.9664429|896.5674718|424.8821143|10.54344507|0.0|1.0|0.0|0.0|0.16|21.0|2.8|65.6|0.0|0.0|97.55|0.0|-3.57|4.0|331.37|1.0|1.0|2.8|-3.99|0.000102|2.55|0.0|0.0|0.0002|-0.0449899999999999|5.5485|4.1288|555.75|300.29|0.2002|445.65|0.36899|-1082.963712|0.1741|-0.17034|2.7371|0.01877181|-1083.01571|3.9202|4.0|8.3979
38_a18|0|0|0.0|0|0.0|0.059724697|-0.00575311|-0.009006798|0.035478927|0.0|-0.020056674|-0.003893067|0|-0.0993372269999999|-0.11123356|0|0.745084567|0.719168079|-0.03302891|0.751875124|0.7400818459999999|0|-0.076974444|0.00838904|-65.45657441|6.675707878|100.7046282|134.4282836|5.3122971560000005|74.46052717|0.880927895|-48.74349112|71.15832778|-25.65190078|67.92930461|0.4666657999999999|661.3370874|-1898.240658|-20.41289434|0.119072105|10.98254153|20.5922319|0.874996952|7261.130718|94.75345803|-1510.554181|29.11918324|0.007165119|-606.2584549|2154.819559|1228.492038|5.701753365|1.0|0.0|1.0|3.0|0.34|18.0|4.13|85.29|3.0|1.0|160.66|0.0|-6.98|3.0|508.65|0.0|1.0|3.64|-6.11|7.85e-07|5.43|0.0|1.0|2.38e-08|-0.0483699999999999|3.2241|3.2241|861.93|384.55|0.5147|734.93|0.69235|-1611.133158|0.5147|-0.13229|1.9877|0.02653109|-1611.206669|2.7244|91.0|7041.0
3d_a12|0|0|0.0|0|0.0|0.092417272|-0.008186708|-0.053022041|0.038787879|0.0|-0.002185753|-0.058191686|0|-0.282667477|-0.237203828|2|0.91670178|0.7697403429999999|-0.097468573|0.82682708|0.8605417409999999|0|-0.066850425|0.011128076|-49.24083018|5.717316796|74.39425719|74.63869204|2.9374091630000003|0.0|0.77428353|-17.64609244|57.52228251|-18.01493787|40.06333231|0.472404561|439.1353855|-738.6124526000001|-9.255608086|0.22571647|5.786006004|10.96674758|0.89539167|4509.417998|115.96727140000002|-379.4799315|23.26659057|0.01611886|-281.8395348|953.9302134|410.9162081|8.281452338|1.0|1.0|0.0|1.0|0.11|18.0|2.19|50.17|0.0|0.0|100.28|0.0|-3.52|4.0|313.36|1.0|1.0|2.67|-3.91|0.000123|2.81|0.0|0.0|9.64e-06|-0.06842|4.2114|3.7719|548.21|328.71|0.3336|411.35|0.53114|-1006.556654|0.1583|-0.15387|2.2068|0.02399772|-1006.606666|3.0037|25.0|7.6021
11_a4|0|0|0.0|1|2.159635561|-0.20567828|-0.001098364|0.032861655|0.03617284|2.216390726|-0.073554945|-0.0043410079999999|1|-0.030003079|-0.046906237|2|0.6575743310000001|0.820318166|-0.163623353|0.875868891|0.647727179|1|-0.054262142|0.009336075|-37.74083422|5.395547437|12.88007087|40.38918044|3.118219598|59.55648883|0.7560913159999999|-18.12338426|44.63993001|-13.65094004|36.75497433|0.480360734|537.5354202000001|-641.5941818|-7.889214068999999|0.243908684|6.850305797000001|13.18281017|0.924411925|5425.1341090000005|140.96082869999998|-370.7930613|18.0546182|0.011937709|-296.0029432|848.5670554999999|575.2252237|6.89909579|1.0|1.0|1.0|0.0|0.23|21.0|5.22|68.9|2.0|0.0|111.64|0.0|-5.14|3.0|372.49|0.0|1.0|4.16|-4.97|1.06e-05|3.99|0.0|0.0|3.31e-06|-0.05582|4907.0|3.78|630.04|328.0|151.0|479.99|0.4444|-1467.20045|0.0403|-0.15885|4187.0|0.02336674|-1467.255521|5.3012|0.11|6.9586
