molecula|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|BCUTs-1|AATSC1c|SRW07|AATSC1s|n6HRing|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|SIC2|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|TPSA_x|WPSA3|RPCS|FNSA2|WNSA3|DPSA3|GRAVp|TASA|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
14a_a23|0|1|0.0|0.0|2|0|1.197964042|-0.0056795759999999|5.351858133|-0.0246126279999999|2|-0.289658385|0.012219066|-0.0518554529999999|10.31321831|-0.071842463|2|2|0.011363191|0.083206288|-0.073893976|-0.137733142|-0.446724057|2|0.114693804|0.816237166|1|0.918677038|-0.055677662|-0.08032517|0.019504497|-35.20994211|-50.79675604|38.57988954|51.42774883|7.800158102999999|80.54176247|-1.606503401|-22.26638099|47.54437201|2816.527785|580.9612768999999|0.219241211|7.668841725|0.8602383659999999|138.6457355|-642.4662212000001|27.68542751|0.016707951|-355.0975547|1301.215093|0.0|1.0|1.0|1.0|1.0|3.41|0.05|26.0|-7.41|4.02|105.02|3.03|2.0|1.0|5.0|-5.47|30.0|-6.27|0.0|0.0|0.0|3.37|-4.96|3.38e-06|0.00139|1.1e-05|0.0045299999999999|3.58|0.0|3.92e-08|1.6100000000000002e-05|-0.07379|3.7119|3.47|3.7119|-1629.928331|665.5|1134.02|516.58|0.6289100000000001|-1629.690316|-0.2238099999999999|0.0216412|-1629.748476|8.5498|8.5498
4f_a46|0|0|0.0|0.2096617139999999|1|1|1.134637108|-0.001035775|5.587248657999999|-0.001868546|2|-0.053860324|0.012332859|-0.056114865|10.96352592|-0.115631645|1|1|0.011806162|-0.154986658|-0.079238184|-0.123416853|-0.150189733|2|-0.2076648489999999|0.7796270059999999|0|0.934973206|-0.055836642|-0.0674830959999999|0.008734825|-30.29079362|-36.60887321|7.730129301|35.27635517|2.570614463|56.50645576|-1.079729539|-16.43243843|35.0293449|2103.214727|507.213176|0.240157725|5.654067072999999|0.7382488140000001|130.2830519|-317.7588874|15.73210412|0.010341277|-281.9234274|770.8731021000001|1.0|1.0|1.0|1.0|0.0|3.88|0.38|17.0|-7.21|4.71|43.6|2.58|1.0|0.0|3.0|-4.38|25.0|-5.65|0.0|1.0|1.0|3.76|-4.58|4.18e-05|0.0139|2.62e-05|0.00872|3.77|0.0|6.12e-08|2.04e-05|-0.02947|4548.0|3.87|4548.0|-1033.550809|591.51|1020.33|493.53|0.69208|-1033.315821|-0.2202599999999999|0.02238723|-1033.36869|6.7375|6.7375
6_a1|0|0|0.0|0.0|1|1|1.3488280769999998|-0.005477033|5.4161004020000005|0.021203156|1|-0.230035376|0.005054086|-0.00983397|10.95180041|-0.0538497079999999|1|1|0.006851583|-0.180874123|-0.230322048|-0.3632559589999999|-0.353456514|1|0.13761072|0.8524898329999999|0|0.8782596159999999|-0.057199415|-0.077422386|0.021009352|-27.63847818|-37.41011914|64.63457366|58.82435931|4.905211525|95.13138767|-0.929068634|-13.35477777|37.79009463|1956.144556|424.3707604|0.423240564|5.555887839|0.7295841470000001|204.5077752|-216.916644|19.95772445|0.025250885|-74.17956941|778.3512535|1.0|0.0|1.0|1.0|0.0|2.94|0.22|17.0|-6.02|3.57|39.94|1.75|0.0|0.0|3.0|-3.12|22.0|-6.21|0.0|1.0|1.0|2.82|-3.68|0.0007599999999999|221.0|0.00021|0.0613|2.63|0.0|9.51e-07|0.000277|-0.02214|4.0635|2.81|4.0635|-935.5024827|527.41|875.29|405.23|0.69818|-935.330989|-0.1899799999999999|0.027384499|-935.378591|5.2924|5.2924
12bf_a36|1|0|3.31325137|0.0|0|2|1.297043948|-0.00832865|5.351858133|-0.119979424|2|-0.4497470879999999|-0.006877664|-0.096665166|10.96022305|-0.0206090089999999|1|1|-0.004358975|0.359635716|-0.098027247|-0.250781298|-0.433281391|1|-0.0480253509999999|0.892249657|0|0.6791406640000001|-0.090461753|-0.110255801|0.0217611939999999|-58.26326838|-71.01192632|87.14111344|206.6543367|9.026978489|0.0|-1.874348624|-37.52534442|72.27889645|2902.591295|437.4108773|0.294529031|7.546900716000001|0.904134124|189.6959033|-777.5172959|34.22402339|0.02371294|-264.6734075|1711.2011699999998|0.0|0.0|1.0|0.0|2.0|4.72|0.14|17.0|-7.12|3.0|69.2|2.78|1.0|0.0|5.0|-3.99|31.0|-6.8|0.0|1.0|0.0|2.44|-4.32|0.000102|0.0424|4.81e-05|0.0201|2.88|0.0|7.599999999999999e-08|3.17e-05|-0.0571299999999999|5.2319|3.66|3874.0|-1431.413697|670.85|1120.94|517.66|0.69292|-1431.187555|-0.2139|0.03299488|-1431.246893|8.2218|8.2218
1f_a5|1|0|2.824395738|-4.398485453999999|0|0|1.218960329|-0.00645569|4.59511985|-0.31059482|2|-0.277594656|-0.0012491689999999|-0.174016111|10.94527671|-0.000625|1|1|-0.000700145|-0.389011185|0.001493879|0.004923698|-0.401165734|2|-0.060528915|0.834250802|0|0.888073448|-0.091412569|-0.083857856|0.008403353|-50.98614411|-46.77243802|201.7057715|62.42799372|2.614237829|0.21377016|-1.425583552|-28.43795894|55.67318607|2482.949545|495.3305784|0.242477611|7.117418022000001|0.8764524309999999|135.2439659|-443.4913802|26.24118632|0.01983997|-287.2706403|1049.647453|1.0|0.0|1.0|1.0|1.0|2.9|0.05|23.0|-8.88|6.37|54.46|2.73|2.0|0.0|4.0|-4.79|27.0|-5.73|1.0|0.0|1.0|4.23|-4.97|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.00396|3.95|0.0|1.3300000000000002e-09|4.86e-07|-0.05346|4.7485|3.58|4.5758|-1288.353339|577.11|958.06|442.04|0.42446|-1288.209882|-0.2357|0.03370206|-1288.263745|6.6198|6.6198
9_a3|0|0|0.0|0.0|0|0|0.605017128|-0.007847313|4.727387819|-0.100592457|1|-0.298197887|-0.004918099|0.065373003|10.31162238|0.023606557|1|1|-0.003863265|-0.216450234|0.083014843|0.141996379|-0.614170287|1|-0.260349706|0.7327715159999999|0|0.84649775|-0.095161413|-0.083555008|0.007377805|-44.74600478|-39.28853824|223.4501605|72.17854599|1.6312253680000002|72.50764604|-1.336880133|-21.04009269|48.21513485|2017.0704920000005|398.0331029|0.1131403219999999|5.004834198999999|0.704792493|53.19989715|-295.5828535|20.25176593|0.008976383|-363.8118546|708.8118076000001|1.0|1.0|1.0|1.0|1.0|3.1|0.0|21.0|-7.26|4.62|80.04|2.42|1.0|0.0|2.0|-5.53|22.0|-5.21|0.0|0.0|1.0|3.7|-4.9|2.96e-06|0.000899|1.25e-05|0.00379|4.14|0.0|5.5e-08|1.67e-05|-0.03999|5.8185|3.28|3.7356|-1256.087705|512.44|857.36|350.27|0.6724600000000001|-1255.9558029999998|-0.19833|0.0242342|-1256.002529|4.96|4.96
8f_a12|0|1|0.0|0.0|0|1|0.609895166|-0.008295703|4.59511985|-0.062406088|2|-0.3981937339999999|-0.002596875|0.028505422|10.31134658|-0.024023866|1|1|-0.00094279|-0.023769395|-0.070713228|-0.125424286|-0.560548116|1|-0.13747286|0.80546986|1|0.869823177|-0.072634742|-0.098932601|0.013287637|-41.27611074|-56.220383|83.13642146|73.97552223|4.290980116|0.0|-1.6818542230000002|-23.45595611|48.82707007|2541.921472|494.2940092|0.161876566|7.016225129|0.853035146|91.98952021|-543.1216218999999|25.9168408|0.012030968|-384.290491|1140.340995|1.0|1.0|1.0|1.0|1.0|4.09|0.1|21.0|-8.42|3.41|78.41|3.1|2.0|0.0|3.0|-5.7|27.0|-5.47|0.0|1.0|1.0|3.82|-5.24|1.99e-06|0.000735|5.72e-06|0.00211|4.34|0.0|3.79e-09|1.4e-06|-0.06179|4.1744|4.19|3.6536|-1481.146454|606.97|1020.81|441.97|0.65098|-1480.955408|-0.2124|0.03056355|-1481.008909|6.1898|6.1898
6b_a31|1|0|3.404988662|0.0|0|1|0.610136262|-0.016070861|5.733341277|-0.178758575|0|-0.787472195|-0.011483229|-0.032090772|10.31169819|-0.053655833|2|2|-0.008439437|0.1978523089999999|-0.002840672|-0.004825446|-0.57983695|0|-0.068433069|0.841537966|0|0.627853074|-0.12081047|-0.1284626569999999|0.032992761|-73.70779766|-78.37648097|159.79549319999998|227.0509355|12.28107483|101.4993391|-2.055402513|-44.96993859|93.83704414|2776.92804|383.0600707|0.254079586|7.513612533|0.925676135|155.0167518|-765.0936586|37.35947255|0.024142162|-300.0775025|1681.1762649999998|1.0|1.0|1.0|1.0|2.0|3.55|0.1|22.0|-7.33|4.0|131.36|1.36|1.0|0.0|4.0|-5.63|29.0|-6.5|0.0|0.0|1.0|3.3|-4.66|2.34e-06|0.000947|2.18e-05|0.00883|3.2|0.0|4.67e-08|1.89e-05|-0.05835|3.2949|4.61|3.2949|-1652.671944|637.06|1077.19|492.36|0.7013199999999999|-1652.44739|-0.1918|0.03623358|-1652.505041|7.2676|7.2676
12au_a36|1|0|3.422314661|0.0|0|2|0.2992539489999999|-0.009897048|5.351858133|-0.351827031|2|-0.613616984|-0.006862238|-0.023640632|10.31810353|-0.03802163|1|1|-0.001160331|0.1320241419999999|-0.15024383|-0.261631709|-0.515924985|1|-0.021932444|0.877827228|0|0.698996981|-0.090166553|-0.110305773|0.021569487|-64.86748076|-79.35600767|102.3999102|216.5471227|11.16356587|26.04051569|-2.206115469|-46.66686194|80.38496714|3484.987058|502.8713191000001|0.283941389|8.963940512999999|0.97188557|204.2726719|-1141.803508|38.21494522|0.023021031|-310.873098|2216.466823|0.0|0.0|1.0|0.0|3.0|5.0|0.17|17.0|-6.87|2.15|123.75|0.84|1.0|0.0|7.0|-3.85|34.0|-8.03|0.0|0.0|0.0|1.18|-3.72|0.0001409999999999|0.0668|0.0001889999999999|0.0897|1.64|0.0|1.36e-07|6.45e-05|-0.0570899999999999|5.1307|6.24|3.7105|-1876.207937|752.27|1283.4|618.65|0.70395|-1875.89525|-0.2087099999999999|0.05174058|-1875.960827|7.3279|7.3279
16g_a32|1|1|3.363965155|0.0|0|0|0.609420729|-0.013775701|5.733341277|-0.0429252429999999|0|-0.771439265|-0.002456725|-0.029193403|10.31100263|0.004735761|3|3|-0.00030659|-0.085591073|-0.117577419|-0.202656848|-0.696926204|0|-0.026098259|0.8821580379999999|1|0.8206422409999999|-0.078387439|-0.105500574|0.023959586|-57.77542509|-77.75914881|90.88837862|132.1955522|13.01585399|43.37912747|-1.79350976|-42.58335004|75.43482709|2833.521937|604.8539801|0.313667656|9.3963701|0.65902387|231.1885989|-974.3098525|36.34043182|0.02276861|-274.67233460000006|1926.042887|1.0|1.0|1.0|1.0|2.0|3.87|0.33|19.0|-8.16|5.38|149.27|1.57|3.0|0.0|10.0|-7.51|30.0|-5.69|1.0|0.0|1.0|4.37|-5.32|3.08e-08|1.36e-05|4.83e-06|0.00213|4.65|0.0|6.890000000000001e-09|3.04e-06|-0.05|3.6161|5.38|3.6161|-2034.621991|752.29|1245.25|639.49|0.70222|-2034.342619|-0.19968|0.02895494|-2034.408165|7.9586|7.9586
19h_a38|1|0|3.2723542610000003|0.0|0|2|1.297044177|-0.007781653|5.351858133|-0.082283951|2|-0.420209249|-0.002526241|-0.043452674|10.96083376|-0.070688288|1|1|-0.000673716|0.303981987|-0.101303149|-0.217394466|-0.420225236|1|-0.054149342|0.8741648479999999|0|0.7746288020000001|-0.082211319|-0.109986804|0.021234963|-48.43313101|-64.79649453|136.81322659999998|132.7728693|7.370099699|0.0|-1.979762478|-28.533396600000003|60.94327866|2774.611523|456.3568442|0.24620669|6.820483788|0.903301693|145.047677|-687.1237247|30.94580137|0.020207411|-299.0343596|1547.290068|1.0|1.0|1.0|1.0|3.0|4.8|0.14|17.0|-6.86|2.55|81.23|2.4|1.0|0.0|5.0|-4.14|30.0|-6.77|0.0|0.0|1.0|2.66|-4.17|7.209999999999999e-05|29.0|6.77e-05|0.0272|2.78|0.0|1.4e-07|5.610000000000001e-05|-0.05708|3.7384|3.41|3.5358|-1332.187847|626.65|1092.17|452.01|0.69012|-1331.941646|-0.20379|0.03396934|-1331.999352|8.0348|8.0348
12o_a30|0|0|0.0|0.0|0|2|0.604984133|-0.0068750669999999|5.351858133|-0.028326022|2|-0.364378536|0.00372838|0.019094532|10.31162888|-0.087019298|1|1|0.003603419|-0.157974241|-0.051371057|-0.090173435|-0.465857798|1|-0.054392357|0.870930234|0|0.844344883|-0.076908942|-0.0975052409999999|0.015460222|-49.48891079|-62.74209511|75.15128057|100.1600333|6.401442327000001|0.0|-1.852599578|-31.84483128|59.43716284|2860.371518|543.3140456|0.186865502|7.400912529|0.885533983|120.2431068|-767.0853252|29.91948755|0.0141914589999999|-402.9878652|1466.05489|0.0|1.0|1.0|0.0|1.0|4.63|0.14|17.0|-7.22|3.27|81.65|3.31|2.0|0.0|5.0|-5.93|30.0|-5.75|0.0|0.0|1.0|3.11|-5.44|1.19e-06|0.0005139999999999|3.61e-06|0.00156|4.49|0.0|6.03e-08|2.61e-05|-0.05085|5.1935|4.45|3.4817|-2035.37262|687.92|1162.63|528.25|0.6854399999999999|-2035.139147|-0.19873|0.03392126|-2035.199757|7.8097|7.8097
11_a15|0|0|0.0|0.0|0|1|1.435688956|-0.0064953419999999|0.0|-0.029665252|3|-0.402711212|0.001806571|-0.0856783419999999|10.95979791|0.023543401|0|0|0.003766915|-0.056500144|-0.173728081|-0.272482143|-0.363940085|2|0.0234789439999999|0.76664841|0|0.8945381259999999|-0.064429158|-0.0974577669999999|0.018519054|-44.15161868|-66.78526188|143.8088883|72.27026771|8.696553172|0.0|-1.949155337|-30.25595097|56.84224275|3022.859488|613.0036107000001|0.260684316|6.233494755|0.8869452090000001|178.640152|-915.3239085|31.14961732|0.018086221|-327.9935744|1806.677804|1.0|1.0|0.0|0.0|1.0|4.1|0.07|24.0|-8.9|6.69|59.51|2.52|2.0|0.0|6.0|-6.32|34.0|-5.26|1.0|0.0|0.0|4.62|-6.1|4.77e-07|0.000214|7.970000000000001e-07|0.000357|5.32|0.0|1.27e-09|5.7e-07|-0.03877|4.7106|5.04|2.9595|-1450.740771|739.57|1284.85|568.22|0.70577|-1450.39211|-0.16011|0.03503399|-1450.457814|6.1314|6.1314
19_a15|0|0|0.0|0.0|0|0|0.300209223|-0.009832375|0.0|-0.558905888|1|-0.4621216379999999|-0.012350591|-0.04003124|10.31928434|-0.032407407|0|0|-0.00534669|0.060683674|-0.0283109839999999|-0.045543362|-0.571686169|1|0.042424078|0.770451673|0|0.691069123|-0.0946599869999999|-0.112106433|0.00527267|-54.70558911|-64.78818183|61.63983265|178.5363184|1.761006946|15.76831619|-1.905809364|-31.61527447|57.75275299|2625.952212|399.3803987|0.077864438|6.10227122|0.681885245|44.99916039|-636.516947|26.54223128|0.005747326|-487.9183964|1194.400408|1.0|1.0|0.0|1.0|2.0|2.99|0.11|18.0|-7.14|4.96|102.69|1.64|1.0|0.0|5.0|-5.12|26.0|-6.22|0.0|0.0|1.0|2.88|-4.39|7.56e-06|0.00279|4.1200000000000005e-05|0.0152|3.29|0.0|7.28e-08|2.69e-05|-0.0372399999999999|4.1742|7.53|4.1742|-1523.404372|601.23|1030.77|519.04|0.68945|-1523.196562|-0.20742|0.04315771|-1523.254714|7.1427|7.1427
11a_a31|1|0|2.856083711|0.0|0|1|0.610138462|-0.02376325|5.733341277|-0.259732443|0|-0.8792402579999999|-0.022093578|-0.1217573119999999|10.31170041|-0.019865299|2|2|-0.017433557|-0.149933348|-0.1068420919999999|-0.1829166189999999|-0.563537536|0|0.022073976|0.910334509|0|0.486754956|-0.151872243|-0.161027639|0.041435152|-76.64827023|-81.26889906|258.8577775|259.0291941|10.55399384|71.03772901|-1.932331673|-38.68354874|97.560141|2288.9694010000003|245.6599349|0.264745055|5.791411901|0.8241360790000001|133.6139513|-492.1863586|39.01114987|0.031626337|-237.4612264|1326.379096|0.0|1.0|0.0|1.0|2.0|3.26|0.13|16.0|-4.65|2.94|125.57|0.57|0.0|0.0|3.0|-4.81|23.0|-6.51|0.0|0.0|1.0|2.42|-3.79|1.5399999999999998e-05|0.00506|0.000161|0.0531|2.53|0.0|2.22e-05|0.00731|-0.05074|3.8042|3.97|3.8042|-1441.452616|529.63|860.74|407.76|0.69222|-1441.327731|-0.20589|0.04099365|-1441.37897|6.7212|6.7212
9d_a31|1|0|3.456767212|0.0|0|1|0.61013528|-0.012442213|5.733341277|-0.043220149|0|-0.696763933|-0.002456634|-0.0938310919999999|10.31169788|-0.021171445|2|2|0.000127275|-0.091744753|-0.134504227|-0.214049412|-0.550392027|0|-0.030275712|0.873955169|0|0.6943358040000001|-0.098210975|-0.11958484|0.029032453|-66.96024848|-81.53295088|154.8767865|208.401866|13.49577391|560.5224416|-1.793772606|-45.65350116|86.75457645|2654.377004|473.3981899|0.336380477|9.436176796|0.8433415740000001|229.34422830000003|-833.8375571|34.77197803|0.023927395|-223.1115993|1842.914835|1.0|1.0|1.0|1.0|2.0|3.8|0.38|16.0|-7.63|4.09|117.37|1.31|2.0|0.0|9.0|-5.61|29.0|-6.36|0.0|0.0|1.0|3.65|-4.39|2.48e-06|0.0010199999999999|4.06e-05|0.0167|3.46|0.0|2.3500000000000002e-08|9.69e-06|-0.03457|3.8478|5.0|3.8478|-1657.471475|727.27|1202.79|630.49|0.7006899999999999|-1657.1791449999998|-0.19426|0.04331056|-1657.245966|6.2218|6.2218
14f_a23|0|1|0.0|0.0|2|0|1.197963246|-0.006791105|5.351858133|-0.027380305|2|-0.373510774|0.010561248|-0.0555907109999999|10.3132176|-0.041351617|2|2|0.010508236|0.101910723|-0.110069159|-0.199540201|-0.399688849|2|0.070514687|0.854683662|1|0.894162392|-0.059927056|-0.084419703|0.027134452|-40.51498423|-57.07376861|96.47955427|71.55380685|12.40242234|96.60179161|-1.603974359|-27.39103254|58.85981824|3014.916135|604.5178506|0.334221706|8.124287407|0.918402793|225.9578225|-733.1331894|31.93672236|0.025162423|-224.1560124|1628.77284|0.0|1.0|1.0|1.0|1.0|3.57|0.09|26.0|-7.51|4.03|114.25|2.72|2.0|1.0|6.0|-5.63|32.0|-6.47|0.0|0.0|0.0|3.46|-5.02|2.32e-06|0.0010199999999999|9.57e-06|0.0042299999999999|3.55|0.0|3.11e-08|1.3699999999999998e-05|-0.07163|5.8184|3.23|3.5753|-1744.452086|711.98|1210.19|572.35|0.6733399999999999|-1744.182678|-0.21743|0.02255331|-1744.2443850000002|8.6459|8.6459
12_a15|0|0|0.0|0.0|0|0|1.435689014|-0.006620824|0.0|-0.0455566929999999|2|-0.370766171|0.001740635|-0.106061273|10.95973444|-0.01062828|0|0|0.0034254209999999|-0.054575504|-0.120626133|-0.184255041|-0.380490701|2|0.049877871|0.769289315|0|0.89637291|-0.061084417|-0.094209248|0.015018226|-39.00359933|-60.15445365|72.18361893|66.16793071|6.123040777999999|4.192089814|-1.695766456|-24.90456371|48.59303169|2613.57759|572.3516967|0.253510603|5.448223888999999|0.909927213|161.8714956|-691.376388|27.36785616|0.016453962|-314.7766363|1450.496376|1.0|0.0|1.0|1.0|1.0|3.56|0.12|24.0|-9.82|6.3|56.27|2.87|2.0|0.0|6.0|-6.22|30.0|-4.97|1.0|0.0|1.0|4.7|-5.83|5.99e-07|0.0002379999999999|1.47e-06|0.000584|5.29|0.0|1.51e-10|5.99e-08|-0.03196|4.4819|5.16|3.8538|-1281.087109|688.91|1177.81|585.26|0.70444|-1280.810963|-0.19054|0.02694613|-1280.871722|8.3979|8.3979
12y_a36|1|0|3.479963309|0.0|0|2|1.29704385|-0.00707164|5.351858133|-0.065314765|2|-0.410155116|0.002782748|-0.049845887|10.94917392|-0.028440975|1|1|0.003724542|0.06152178|-0.095253274|-0.1619981409999999|-0.434990282|1|0.046673879|0.873588247|0|0.83704133|-0.076585128|-0.098532865|0.019404665|-51.48548385|-66.24017399|114.430624|109.55137340000002|8.769742642|14.40618351|-1.970657299|-34.61187706|64.53055627|2793.629988|562.7133986|0.244264266|7.589386902|0.950403792|164.2102614|-890.6187094000001|32.46293206|0.01873364|-343.8442493|1752.9983309999998|0.0|0.0|1.0|0.0|2.0|4.88|0.12|17.0|-7.01|2.42|69.2|2.38|1.0|0.0|6.0|-4.58|31.0|-6.34|0.0|1.0|0.0|2.37|-4.55|2.6e-05|0.0106|2.82e-05|0.0115|3.45|0.0|9.66e-08|3.94e-05|-0.05002|3.8794|3.83|3.8794|-1310.350902|702.38|1183.75|532.91|0.66796|-1310.077567|-0.20673|0.03583863|-1310.137888|7.9208|7.9208
4b_a49|0|0|0.0|0.0|1|1|1.343847828|-0.0074627159999999|5.4161004020000005|-0.077626337|2|-0.402986655|0.001769804|-0.033486358|10.92776533|0.02907541|1|1|0.002557204|-0.10158752|-0.0563571629999999|-0.089371493|-0.390006034|2|0.005818676|0.852400617|1|0.7581492670000001|-0.091725536|-0.090284437|0.0241270029999999|-56.45224362|-55.5653235|41.97072627|148.84640819999998|9.138717999|64.87087098|-1.534835437|-34.74338731|71.30114509|2708.998101|466.6010051|0.354669161|7.588962922|0.915225186|218.2802175|-581.3580885|29.27523192|0.02556165|-178.8869784|1463.761596|1.0|1.0|1.0|1.0|1.0|3.37|0.22|21.0|-7.05|3.26|90.13|1.66|1.0|0.0|6.0|-3.81|30.0|-7.12|0.0|0.0|1.0|2.8|-3.88|0.000155|62.0|0.000132|0.0527|2.28|0.0|8.91e-08|3.570000000000001e-05|-0.06731|4.6422|3.56|3.7413|-1333.063439|664.86|1121.45|509.78|0.68242|-1332.800229|-0.22366|0.03702033|-1332.8586269999998|7.1024|7.1024
4c_a46|0|0|0.0|0.139403726|1|1|1.134637091|-0.005085922|5.587248657999999|-0.048990529|1|-0.300069396|0.010177371|-0.051150771|10.94298307|-0.068256579|1|1|0.010040825|-0.165951544|-0.056422062|-0.083788154|-0.421467037|1|0.072412685|0.761921603|0|0.890777395|-0.063644365|-0.087503927|0.013924723|-40.22007179|-55.2981278|35.22734468|69.02325225|5.56099297|53.13410852|-1.662574604|-25.41708422|49.01980408|2455.604167|562.9269925|0.159246215|7.172412106|0.8211086059999999|100.6356847|-663.9676426|22.31552819|0.008510983|-430.6788754|1249.669579|0.0|1.0|1.0|1.0|0.0|4.09|0.38|17.0|-7.62|5.24|57.01|3.4|2.0|0.0|5.0|-5.55|29.0|-5.39|0.0|1.0|0.0|4.44|-5.28|2.8e-06|0.00109|5.3e-06|0.00207|4.63|0.0|2.39e-08|9.32e-06|-0.04381|5.4579|6.38|4.1026|-1245.4159619999998|683.75|1176.07|617.56|0.6986600000000001|-1245.114575|-0.21466|0.02299741|-1245.176359|5.6972|5.6972
12v_a30|0|0|0.0|0.0|0|2|0.604983445|-0.006974714|5.351858133|-0.029548782|2|-0.369659818|0.002431329|0.020607357|10.31162873|-0.04950715|1|1|0.001805829|-0.173424818|-0.0493878409999999|-0.0857954809999999|-0.471153275|1|-0.029852321|0.889479916|0|0.8501212029999999|-0.077138874|-0.0971402169999999|0.015823709|-52.18846092|-65.72041011|82.09302037|101.4008026|7.242869835|0.0|-1.845664126|-35.30820865|62.89402328|3001.758432|575.1512171|0.193930933|8.114588039|0.917675298|131.2043645|-844.8022477|31.6144427|0.014801518|-414.1432908000001|1549.107692|0.0|1.0|1.0|0.0|1.0|4.62|0.14|17.0|-7.8|3.92|81.65|3.79|2.0|0.0|5.0|-6.58|31.0|-5.52|0.0|0.0|1.0|3.59|-6.04|2.64e-07|0.000123|9.14e-07|0.0004269999999999|5.12|0.0|1.58e-08|7.39e-06|-0.0563|3.5507|5.08|3.5507|-2494.963646|715.58|1209.1|573.82|0.68405|-2494.739831|-0.20681|0.03495552|-2494.802821|7.6596|7.6596
40_a47|0|1|0.0|0.0|1|0|1.420389717|-0.004181351|4.727387819|-0.0934645509999999|3|-0.179798097|0.002212256|-0.038143308|10.98214138|0.056362705|1|1|0.003634698|-0.130213023|-0.147591116|-0.338113214|-0.2636225|3|0.018609507|0.900790582|1|0.812233678|-0.060416547|-0.083237511|0.02047837|-32.5926343|-44.90375373|54.11003524|101.2934265|5.959674083|0.0|-1.082087641|-17.58259718|43.64000551|2313.85811|438.171933|0.426343267|7.042383142|0.843174422|229.9974239|-314.91225539999994|25.43981292|0.029785575|-79.47051169|1017.592517|1.0|1.0|1.0|1.0|1.0|3.07|0.11|21.0|-7.08|4.04|68.52|1.52|0.0|0.0|3.0|-3.26|25.0|-6.78|0.0|1.0|1.0|2.72|-3.72|0.000546|183.0|0.000192|0.0643|2.19|0.0|8.339999999999999e-08|2.79e-05|-0.05086|4.0176|2.06|3.7236|-1123.174467|571.5|947.27|444.47|0.68492|-1122.9968210000002|-0.20317|0.02983032|-1123.049869|8.4|8.4
12g_a36|1|0|3.5202147110000004|0.0|0|2|1.2678464|-0.006495469|5.351858133|-0.039008054|2|-0.409214521|0.0042553209999999|0.078155467|10.95259306|-0.0521750109999999|1|1|0.005035022|0.130052038|-0.099596099|-0.163978382|-0.44093902|1|-0.19532883|0.847239339|0|0.854238488|-0.069292341|-0.097067302|0.017738779|-47.63457647|-66.72829531|24.29006276|100.2028184|8.382969151000001|5.097410387|-2.038413337|-32.74608471|59.82898654|2829.45056|587.240781|0.2202546819999999|7.285010602000001|0.898522257|151.41267150000002|-963.3107298|30.45962398|0.015152386|-384.6182564|1797.1178149999998|0.0|1.0|1.0|1.0|2.0|5.06|0.24|17.0|-7.38|3.01|69.2|2.66|2.0|0.0|6.0|-4.95|32.0|-6.19|0.0|1.0|1.0|2.66|-4.86|1.13e-05|0.0047799999999999|1.39e-05|0.00589|3.8|0.0|4.2e-08|1.7800000000000002e-05|-0.0505199999999999|5.2092|4.21|3714.0|-1350.887005|724.32|1241.66|657.02|0.70097|-1350.571683|-0.20288|0.0255597|-1350.633209|7.8539|7.8539
