molecula|n9FaHRing|n9FaRing|SaaNH|SssssC|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|BIC2|MATS8s|SIC2|GATS1pe|RASA|FNSA3|PBF|PNSA5|PPSA3|RPSA|TPSA_x|FNSA4|WPSA3|FNSA1|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|WNSA2|DPSA4|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
47s_a18|0|0|0.0|0.0|1.251176205|0.0|0.026229332|-0.0054038509999999|4.844187086|0|0.035632184|0.002573931|0.0134295589999999|10.94702059|0|0.003686393|-0.040169986|-0.168728915|-0.46304239|0.712629555|0.0109557919999999|0.745196689|0.716761234|0.84543779|-0.070258863|0.306379663|-61.36410696|6.394119331000001|0.15456221|117.0051929|-0.030108416|4.840414512|0.820470855|69.29837549|-22.79238258|0.4740142|2992.734821|640.0051571|1529.863965|-17.25406952|0.179529145|9.811856136|18.65422248|0.901192009|-1207.784866|27.77963709|-485.1995077|1093.725912|7.934268528|1.0|1.0|4.41|0.0|18.0|3.93|76.5|3.0|149.34|0.0|1.0|10.0|-5.95|3.0|-5.96|0.0|-5.45|1.12e-06|0.000539|0.0017|4.62|0.0|3.8199999999999997e-10|1.84e-07|-0.0491399999999999|3218.0|3218.0|-1534.196027|809.4|385.29|-1533.737579|0.5203|-0.18109|0.02195039|-1533.809351|2.9991|6.2104|6.2104
47r_a18|0|0|0.0|0.0|0.403924645|0.0|0.029358241|-0.0058631659999999|4.844187086|0|0.035706215|-0.005176133|-0.02952923|10.35082951|0|-0.0001597829999999|0.0646283159999999|-0.233665901|-0.360670551|0.7698681909999999|0.017110504|0.8075001|0.7554975009999999|0.769578222|-0.083915825|0.26560995|-65.12700692|11.59378448|0.230421778|172.30927739999998|-0.031669652|8.669825595|0.688074851|81.99788849|-23.68254797|0.49394971|3389.050097|575.4901675|1504.28892|-17.70979622|0.311925149|9.819988422|19.40516312|0.976088187|-1168.846551|34.41856352|-281.2845386|1005.982493|16.87088158|1.0|1.0|4.55|0.0|18.0|3.76|111.03|3.0|145.82|0.0|1.0|9.0|-6.65|4.0|-6.12|0.0|-5.64|2.26e-07|0.0001139999999999|0.00117|4.59|1.0|3.48e-08|1.76e-05|-0.0522799999999999|3.1705|3.1705|-1964.841529|790.57|391.06|-1964.443758|0.6007|-0.18249|0.02805567|-1964.516246|3.2001|6.6364|6.6364
12f_a40|0|0|0.0|0.0|0.604990261|1.768354671|-0.03356339|-0.006206277|5.4161004020000005|0|0.040501792|0.008525796|0.108909202|10.31197207|2|0.006841832|0.115814835|-0.033224348|-0.397377446|0.777316288|-0.160218113|0.841769186|0.605644757|0.909993912|-0.067004323|3.43e-05|-45.41519509|11.90644165|0.090006088|49.72883796|-0.032879466|6.57837176|0.7314440520000001|56.53158029|-18.16607804|0.490421149|2383.68369|502.7764322|628.5604981|-10.03685385|0.268555948|8.404802652999999|16.49362536|0.962404834|-351.2898849|24.83590915|-255.7481174|384.1423925|11.1163852|1.0|0.0|3.24|3.61|20.0|5.44|67.66|2.0|98.25|0.0|1.0|3.0|-6.58|3.0|-4.76|1.0|-5.99|2.66e-07|0.0001|0.0003819999999999|5.4|0.0|4.81e-08|1.8100000000000003e-05|-0.07761|4.3313|2.8374|-2212.359379|572.63|286.25|-2212.222254|0.3858|-0.19526|0.01077929|-2212.275094|4.8562|6.4202|6.4202
10_a27|0|0|0.0|0.0|1.400533489|3.383341915|0.122016352|-0.006285923|4.59511985|2|0.040512821|0.00991794|0.034318674|10.93783185|1|0.010329671|-0.309727442|-0.2030237389999999|-0.487435299|0.804375252|0.129719095|0.862408925|0.614205449|0.8526621529999999|-0.061299064|0.346344305|-46.27574168|9.399794974|0.147337847|78.34972221|-0.031079371|4.998521009|0.7453606909999999|55.05868025|-16.5270506|0.477162521|2270.538352|453.4194305|943.2258247|-8.788575695|0.254639309|6.761146212000001|12.9316403|0.912640238|-369.1201792|22.1732254|-260.9504933|424.8821143|8.782938574|1.0|1.0|3.01|3.15|21.0|2.97|65.6|0.0|97.39|0.0|1.0|3.0|-3.57|4.0|-6.51|1.0|-3.92|0.000266|0.0882|0.0394|2.55|0.0|5.81e-07|0.000192|-0.0498|4.1495|4.1495|-1083.137871|573.31|298.79|-1082.956472|0.4452|-0.21785|0.0227416|-1083.008551|6.9456|7.1612|7.1612
7_a3|0|0|0.0|0.0|0.60501656|0.0|0.198126776|-0.008855374|4.727387819|2|0.03757716|-0.007540435|0.054347129|10.3116226|1|-0.006696449|-0.084462575|0.020589494|-0.592753801|0.790667152|-0.224253635|0.8632654590000001|0.773152968|0.782294598|-0.1034274319999999|0.5999725029999999|-47.72824381|4.804535747|0.217705402|107.7330046|-0.036877402|2.377557323|0.7992146109999999|55.15105143|-18.2490344|0.3987206729999999|2196.07224|387.1238241|1952.029549|-9.030659289|0.2007853889999999|5.198046584|8.644978051|0.663120542|-307.0424158|22.83370969|-296.13678660000005|353.7528308|7.422807617|1.0|1.0|3.02|2.61|21.0|4.66|92.93|1.0|95.5|0.0|1.0|2.0|-5.44|3.0|-5.68|1.0|-4.87|3.67e-06|0.00124|0.00455|3.79|0.0|3.28e-08|1.11e-05|-0.0640299999999999|5.8849|3.4435|-1731.7341420000002|522.73|210.68|-1731.602893|0.1262|-0.21219|0.03103579|-1731.651178|3.9813|5.9901|5.9901
1m_a5|0|0|2.934162514|0.0|1.3047206409999998|0.0|-0.252787668|-0.002410445|4.59511985|2|0.026339869|0.006422789|-0.10797859|10.94856032|1|0.00520748|-0.118494698|0.042813643|-0.2274929269999999|0.7824502320000001|0.077347244|0.851987765|0.63664685|0.8823955520000001|-0.070959368|0.429612762|-37.65438054|4.7571353730000006|0.117604448|61.95289543|-0.028977918|2.506013299|0.73847373|46.74648368|-15.26528941|0.482646195|2183.167528|464.8375158|841.0375686000001|-8.041608085|0.26152627|6.911100301|13.35855701|0.932913201|-297.5394992|20.67140479|-251.2513491|383.4128238|9.092103139|1.0|1.0|2.69|2.11|23.0|4.85|54.46|1.0|95.5|0.0|1.0|3.0|-4.52|3.0|-5.71|1.0|-4.74|2.99e-05|0.00996|0.00607|3.69|0.0|2.35e-09|7.82e-07|-0.0507699999999999|4.6678|4.3983|-1410.912452|553.42|265.61|-1410.783167|0.2373|-0.22857|0.03223201|-1410.833395|2.4582|7.3665|7.3665
12q_a30|0|0|0.0|-4.76444841|0.60498366|0.0|0.144208934|-0.015322396|5.351858133|2|0.0438779959999999|-0.00695299|0.004165554|10.31162828|1|-0.004395528|-0.0483777279999999|-0.077457998|-0.636798458|0.816138015|0.01661722|0.867367115|0.593245722|0.845745827|-0.087348134|0.596557166|-78.7683329|10.07866809|0.154254173|105.1162273|-0.045799658|6.868090132000001|0.820640722|90.06607753|-31.21009417|0.473741611|3305.289025|576.3319634|2844.418547|-21.2680622|0.179359278|7.346842839|13.96052394|0.900207238|-1127.2072970000002|38.03137394|-437.0000797|696.6414817000001|11.29774462|1.0|0.0|4.73|0.0|17.0|4.78|90.88|2.0|133.96|0.0|1.0|7.0|-6.7|8.0|-5.66|0.0|-5.92|1.99e-07|9.63e-05|0.000579|5.05|0.0|6.61e-08|3.19e-05|-0.05105|5.0573|3.4834|-1988.033527|713.16|245.16|-1987.781386|0.1515|-0.19897|0.03408298|-1987.847256|6.821000000000001|7.4449|7.4449
19_a4|0|0|0.0|0.0|0.29641517|1.943606348|-0.121320311|-0.0023503029999999|5.4161004020000005|1|0.040511696|0.006243904|-0.211341677|10.30966825|1|0.009687676|-0.086166959|-0.0255403279999999|-0.245630631|0.774746438|0.152550043|0.834377354|0.514505012|0.820765063|-0.070677568|0.285282038|-41.82665583|7.168604362000001|0.1792349369999999|98.66465411|-0.028945757|3.946149569|0.764880253|49.73882261|-15.93396412|0.460486754|2558.336814|451.8120313999999|1697.595595|-8.771275759|0.235119747|5.9448291|11.01887515|0.85352261|-368.3935819|20.83197214|-291.6208078|450.6848883|7.912166787999999|1.0|1.0|3.46|2.52|17.0|4.32|73.23|1.0|98.19|0.0|1.0|3.0|-3.81|4.0|-6.58|1.0|-3.97|0.000156|0.0547|0.0373|2.62|0.0|8.070000000000001e-07|0.0002839999999999|-0.05294|4.1858|4.1858|-1446.939719|583.39|296.2|-1446.760398|0.3806|-0.22298|0.02985188|-1446.813896|7.1079|4.71|4.71
20b_a10|0|0|0.0|0.0|1.343837209|2.103422978|0.048567614|-0.007463406|5.4161004020000005|2|0.035818182|0.001965496|-0.042013549|10.92966143|1|0.002637529|-0.049452599|0.019531637|-0.450145946|0.761071345|0.052265135|0.817426568|0.6980623109999999|0.75259177|-0.094975935|0.6741049840000001|-56.53849503|8.331370518|0.24740823|158.09355980000004|-0.033783202|5.323735696|0.7616213270000001|67.46831286|-21.58742537|0.454087415|3085.433676|480.905232|2257.777328|-13.79433873|0.238378673|7.554743755|13.838742600000002|0.8317951020000001|-758.6886304|28.34404003|-334.3514234|769.1246171|10.92981783|1.0|1.0|3.54|3.15|27.0|5.0|95.92|2.0|129.73|0.0|1.0|5.0|-5.22|5.0|-6.53|1.0|-5.09|6.05e-06|0.00271|0.00364|3.52|0.0|1.1699999999999999e-09|5.26e-07|-0.0578399999999999|5.9354|3.9013|-1465.62724|687.84|208.89|-1465.333983|0.1382|-0.2217199999999999|0.03930765|-1465.395231|7.7954|5.9586|5.9586
1j_a5|0|0|2.9426852410000004|0.0|1.427567371|0.0|-0.2031633169999999|-0.003981454|4.59511985|2|0.025987654|0.00683534|-0.07622096|10.9487794|1|0.006957291|-0.190920568|-0.010807075|-0.2470489089999999|0.7862755770000001|-0.084090414|0.848473695|0.717355058|0.847163872|-0.073803258|0.35883584|-40.01980349|10.57633738|0.152836128|82.09385267|-0.027258236|5.680936139|0.616489567|54.3827755|-14.64139152|0.469085779|2242.805131|455.0425806|847.5275797|-7.86442482|0.383510433|7.328149934|13.80288876|0.883543443|-322.4414176|23.74961767|-125.1415813|422.96706330000006|14.36297201|1.0|1.0|2.76|2.66|23.0|4.21|63.69|0.0|96.98|0.0|1.0|4.0|-4.03|4.0|-6.15|1.0|-4.2|9.27e-05|0.0304|0.0206|3.03|0.0|7.190000000000001e-09|2.36e-06|-0.03832|4.4331|4.1205|-1065.849941|572.47|279.68|-1065.671975|0.1644|-0.20645|0.03246499|-1065.723417|3.0364|7.6198|7.6198
12u_a36|0|0|3.508898495|0.0|1.270259304|0.0|-0.054501792|-0.006461999|5.351858133|2|0.042560386|0.0042553209999999|-0.063855309|10.95266014|1|0.005035022|0.055588998|-0.099596099|-0.438988314|0.8101678720000001|0.080270195|0.855176759|0.860667615|0.842227829|-0.07260571|0.3765068079999999|-67.50289394|12.27663887|0.157772171|109.8080843|-0.03452119|8.544435884|0.77938748|78.06218646|-24.02645378|0.486156325|2831.106839|586.1833819|2455.7556010000003|-16.72220679|0.22061252|7.65672775|14.90088936|0.946117173|-986.6102007|30.82735404|-388.9026034|799.5563855|10.55929252|1.0|1.0|5.05|0.0|17.0|3.01|69.2|2.0|138.33|0.0|1.0|6.0|-4.95|4.0|-6.19|1.0|-4.86|1.13e-05|0.0047799999999999|0.00589|3.8|0.0|4.2e-08|1.7800000000000002e-05|-53.0|3.8847|3675.0|-1350.8981130000002|739.12|319.16|-1350.575382|0.0176|-0.20409|0.03260752|-1350.638138|7.8877|7.7959|7.7959
13d_a6|0|0|3.447870607|0.0|1.424214188|0.0|-0.045686501|-0.010665225|5.351858133|1|0.041728395|-0.003346018|-0.042531782|10.95129636|1|-0.000899678|0.126028544|-0.106686991|-0.49314765|0.786837131|-0.027209556|0.841971795|0.7995080809999999|0.78862121|-0.092581323|0.19992155|-75.40072983|20.96853949|0.21137879|143.9350986|-0.039696112|14.27820079|0.769432845|88.02705449|-27.03045032|0.4128711229999999|2882.382522|536.999346|3075.022992|-18.40596467|0.230567155|9.086171078|15.47559904|0.703203572|-975.5161277|35.13035671|-366.9322097|692.8471883999999|12.62632467|1.0|1.0|3.64|3.03|23.0|4.57|95.85|2.0|121.6|0.0|1.0|6.0|-5.95|5.0|-5.88|1.0|-5.27|1.11e-06|0.000471|0.00229|4.23|0.0|3.96e-10|1.68e-07|-0.05252|4.85|3.6298|-1389.403308|723.61|255.64|-1389.125098|0.2513|-0.20146|0.02846332|-1389.188211|14.0012|6.4437|6.4437
4_a4|0|0|0.0|0.0|1.343865392|2.156628874|-0.183963421|-0.001234337|5.4161004020000005|2|0.036775068|0.011760626|-0.110597574|10.92992837|1|0.0112367389999999|-0.035166634|-0.048056862|-0.157959343|0.77276149|-0.168712277|0.8306695270000001|0.636572383|0.933276024|-0.049768752|0.456474074|-35.41518716|4.4155367960000005|0.0667239759999999|34.37786704|-0.0255766729999999|2.274995377|0.793717973|40.86951119|-13.17774406|0.398500394|2221.6122010000004|480.8472306|1883.42405|-6.78950447|0.2062820269999999|5.326452915|8.855289118|0.66251148|-291.9486922|16.60255217|-302.661743|462.1867149|5.454324025|1.0|1.0|3.15|3.09|21.0|4.41|43.6|1.0|100.08|0.0|1.0|2.0|-4.12|3.0|-5.79|1.0|-4.57|7.59e-05|0.0248|0.00877|3.52|0.0|2.71e-08|8.85e-06|-0.04865|5.382000000000001|4.0261|-1029.960398|566.84|230.37|-1029.763465|67.0|-0.21831|0.02323788|-1029.813844|3.1195|7.1079|7.1079
41_a18|0|0|0.0|0.0|1.251176562|0.0|0.115127295|-0.007587553|4.844187086|1|0.038034188|-0.0034878|0.022493846|10.9470117|0|-0.002136837|-0.137860739|-0.005930813|-0.5421253970000001|0.733589101|-0.032217299|0.774395455|0.745631286|0.7349388459999999|-0.1020290859999999|0.3888308139999999|-61.10986894|6.547189171|0.2650611539999999|181.7135945|-0.037381065|4.488448275|0.903239484|65.83786886|-25.62671923|0.487248278|2899.29167|503.8398786|1491.296991|-17.56848637|0.0967605159999999|8.787657952|17.13823195|0.950261611|-1089.246155|28.37200951|-552.8844577000001|897.5188662|4.727999916|1.0|1.0|4.07|0.0|18.0|2.7|99.28|2.0|141.34|0.0|1.0|6.0|-5.56|3.0|-6.38|1.0|-5.02|2.76e-06|0.00125|0.0042899999999999|3.78|0.0|4.18e-09|1.89e-06|-0.04956|3.2123|3.2123|-1454.374793|736.59|385.97|-1453.980175|482.0|-0.1814599999999999|0.0280471999999999|-1454.045308|2721.0|6433.0|6433.0
EW7203_a60|0|0|0.0|0.0|0.604984431|0.0|0.025672274|-0.00698487|5.351858133|2|0.041767677|0.003099827|0.03824498|10.31162855|1|0.0036417359999999|-0.1696249719999999|-0.049287858|-0.458129101|0.822401103|0.002441966|0.8839272779999999|0.760234689|0.8860751579999999|-0.076068195|0.345488097|-62.23028092|13.03554647|0.113924842|73.67602619|-0.036566012|8.430183|0.766837077|73.82739839|-23.64750675|0.497298165|2913.880231|573.0312689|1660.077477|-15.29301513|0.233162923|8.310125852|16.53092404|0.989250745|-764.6507562999999|30.83771958|-345.1309687|666.0036144999999|11.59711747|1.0|1.0|4.75|3.21|17.0|2.6|117.47|2.0|133.97|0.0|1.0|5.0|-5.74|4.0|-6.35|0.0|-4.82|1.81e-06|0.000768|0.0065|3.59|0.0|2e-07|8.51e-05|-0.06188|5.0166|3.5192|-1668.025575|678.83|247.15|-1667.78681|0.0448|-0.20654|0.03203878|-1667.848192|2.5159|8.0334|8.0334
10_a47|0|0|0.0|0.0|1.381868067|0.0|-0.003570214|-0.008013899|0.0|2|0.042276423|-0.008120645|0.0814897|10.93671036|0|-0.0065562469999999|-0.349569106|-0.021926603|-0.45272733|0.754096463|-0.138304661|0.8077565520000001|0.6913602740000001|0.841070966|-0.076311525|0.417511484|-50.08559665|5.088920549|0.158929034|84.97451737|-0.035388634|2.720890925|0.801882632|57.59863288|-18.9212254|0.411647394|2355.515804|449.6950454|1567.859561|-10.11660331|0.198117368|6.277122171|10.66897998|0.699661037|-455.247149|23.5960035|-322.8149102|498.0016816|7.51303623|1.0|1.0|3.02|2.97|22.0|5.92|58.04|2.0|106.43|0.0|1.0|3.0|-5.75|4.0|-5.08|1.0|-5.5|1.77e-06|0.000638|0.00114|4.8|0.0|1.4199999999999999e-09|5.110000000000001e-07|-0.0486399999999999|5.7693|3.7236|-1188.405988|579.86|214.9|-1188.1907199999998|0.2175|-0.20309|0.03158831|-1188.244739|2.8795|7.9|7.9
25_a12|0|0|0.0|0.0|1.404967476|0.0|0.00700113|-0.004103693|0.0|2|0.038787879|0.000864238|-0.025245046|10.93676625|0|0.001783739|-0.141917694|-0.0542354559999999|-0.4288076329999999|0.638255008|-0.2430098439999999|0.688743998|0.806844014|0.947937175|-0.054734834|0.120087607|-41.75851719|2.580489093|0.052062825|27.12578432|-0.03323193|1.3444869730000002|0.917298637|44.42528172|-17.31450713|0.448858246|2067.69985|493.8944271000001|1907.027255|-9.021208163|0.082701363|5.34703037|9.70173342|0.814415245|-369.8695347|18.87554002|-434.8420476|430.4348528|2.666764531|1.0|1.0|2.81|3.43|22.0|5.35|37.81|1.0|99.48|0.0|1.0|3.0|-5.28|2.0|-4.82|1.0|-5.25|5.19e-06|0.00162|0.00175|4.76|0.0|1.6399999999999995e-09|5.12e-07|-0.05352|4.2653|3.4532|-974.6569575|560.14|290.68|-974.458128|0.1897|-0.19655|0.024123749|-974.508059|2.2482|7.6576|7.6576
17a_a25|0|0|0.0|0.0|1.373200859|1.826085128|0.0055894319999999|-0.004137083|4.727387819|2|0.043274232|0.0063846319999999|-0.0688716509999999|10.93106298|1|0.006423059|-0.02776212|-0.047099434|-0.362222339|0.748718056|0.168247187|0.8005589320000001|0.659740852|0.874586929|-0.06234901|0.348821736|-56.61512986|9.033070252|0.125413071|89.44809639|-0.0297670279999999|6.442637379|0.755980502|67.57985355|-21.2306737|0.468791604|2907.309477|623.7797651000001|2432.071525|-15.142307999999998|0.244019498|8.996672966|16.93624014|0.882500365|-847.969248|28.08362601|-365.1448527|781.7487682|10.96472369|1.0|1.0|3.48|3.47|27.0|5.31|72.7|2.0|131.06|0.0|1.0|7.0|-5.12|4.0|-6.18|1.0|-5.13|7.5e-06|0.00325|0.00323|3.9|0.0|1.05e-10|4.54e-08|-0.05255|5.2683|3.9347|-1391.625102|747.06|235.34|-1391.321455|0.1735|-0.21559|0.0362293|-1391.385492|5.1401|7.6021|7.6021
2_a3|0|0|0.0|0.0|0.605017347|0.0|0.176032668|-0.008422099|4.727387819|2|0.034166667|-0.006049098|0.09933632|10.31162302|1|-0.0045709459999999|-0.18746945|0.017902469|-0.568019422|0.769486995|-0.192034735|0.8401405609999999|0.841871246|0.750206578|-0.104577702|0.4551292289999999|-44.07280196|5.601853871|0.249793422|117.2099151|-0.033150466|2.628543258|0.727984269|53.05538527|-15.55510657|0.458202525|2056.399995|352.0174726|1314.679398|-7.298882022000001|0.272015731|4.88513521|9.016533738|0.845708123|-248.1619888|21.36736636|-213.9529255|330.4083896|8.982583312000001|1.0|1.0|2.97|2.22|21.0|4.01|92.93|0.0|90.49|0.0|1.0|2.0|-4.75|3.0|-5.93|1.0|-4.27|1.7800000000000002e-05|0.0054|0.0162|3.13|0.0|1.3e-07|3.9500000000000005e-05|-0.06423|5.4397|3.3354|-1272.143337|503.34|227.92|-1272.001389|0.0962|-0.21028|0.02925101|-1272.04778|5.4999|5.4|5.4
12p_a30|0|0|0.0|0.0|0.604984421|0.0|0.038440292|-0.0063403159999999|5.351858133|2|0.040899471|0.005613018|0.000321545|10.31162861|1|0.005965451|-0.109773594|-0.053644471|-0.456474815|0.7867133140000001|-0.051402518|0.8371763179999999|0.7991060659999999|0.843381594|-0.074356395|0.371591982|-60.65858419|9.659715461|0.156618406|100.1386407|-0.0364888379999999|6.176226649|0.8199554720000001|68.98315679|-23.33022469|0.469983155|2783.628159|539.2411292|2326.5244390000003|-14.91687369|0.180044528|7.392482526|13.94763694|0.886732486|-775.6774321|28.4530386|-409.146112|686.039456|8.3245726|1.0|0.0|4.76|0.0|17.0|2.93|81.65|2.0|132.24|0.0|1.0|5.0|-5.66|4.0|-5.81|1.0|-5.15|2.21e-06|0.0009119999999999|0.00291|4.23|0.0|9.75e-08|4.02e-05|-0.05169|5.1922|3.4955|-1615.094336|685.08|238.79|-1614.830085|0.1527|-0.19992|0.03198743|-1614.890598|4.6103|7.7721|7.7721
12t_a30|0|0|0.0|0.0|0.60498454|0.0|0.073057637|-0.007755575|5.351858133|2|0.044197531|-0.002544958|-0.0682882559999999|10.31162892|1|-0.001131023|-0.158448053|-0.0546637159999999|-0.464720444|0.83236194|-0.003937967|0.889479916|0.591758164|0.696413582|-0.090535776|0.408290036|-65.79920855|12.26965165|0.303586418|197.4742794|-0.037159417|7.981057356|0.745705883|78.8278828|-24.17113783|0.445760296|2976.648597|452.99711|2479.787504|-15.72263361|0.254294117|7.957774504|14.358001500000002|0.804273481|-770.409047|32.41376848|-319.6492937|616.2856203|13.02867425|1.0|0.0|4.63|0.0|17.0|3.74|81.65|2.0|127.19|0.0|1.0|5.0|-5.49|6.0|-6.06|0.0|-5.17|3.24e-06|0.00141|0.00291|4.07|0.0|6.900000000000002e-08|3e-05|-0.05542|5.0693|3.5457|-1774.2421780000002|677.85|244.58|-1774.0165149999998|0.1561|-0.20571|0.0337599|-1774.077985|3.2145|8.0496|8.0496
13e_a6|0|0|3.433539068|0.0|1.429020445|0.0|-0.089778965|-0.006882528|4.727387819|2|0.044021739|-0.003356527|0.0266218529999999|10.95053349|1|-0.001446486|0.032420935|-0.126749697|-0.462344944|0.765593573|0.102257199|0.827254552|0.790249345|0.861676601|-0.074242826|0.175643236|-62.36320497|12.28502792|0.138323399|92.4587065|-0.032929004|8.211609879|0.722530518|75.42629799|-22.01054293|0.4442079679999999|2868.489025|575.965487|3457.565879|-14.71237941|0.277469482|7.973429837999999|14.346067199999998|0.799234143|-750.3313497|30.46313253|-297.4895642|676.2770877|13.06309302|1.0|1.0|3.51|2.79|27.0|4.53|103.17|1.0|123.82|0.0|0.0|5.0|-5.11|5.0|-6.52|1.0|-4.78|7.74e-06|0.00323|0.00688|3.27|0.0|6.59e-11|2.75e-08|-0.07534|5.9885|3.2475|-1347.297639|713.3|207.04|-1347.014564|0.0104|-0.20804|0.03809808|-1347.074898|13.2999|7.9208|7.9208
10_a15|0|0|0.0|0.0|1.4356889780000002|0.0|-0.137104477|-0.006872984|0.0|2|0.037209302|0.001740635|-0.077096984|10.95972828|0|0.0034254209999999|-0.132759909|-0.120626133|-0.391156537|0.713794823|0.0107135269999999|0.7585998270000001|0.7933685340000001|0.933136945|-0.052826735|0.640780603|-59.05618983|6.101312009|0.066863055|38.90530741|-0.036384844|3.550143186|0.8301726490000001|65.80736417|-21.17108692|0.449323734|2605.82709|542.9602292000001|2305.991259|-12.31872585|0.169827351|5.555044294|10.08767698|0.815948972|-652.8924702|25.50202895|-384.2321709|673.7288405|6.751174337|1.0|1.0|3.58|3.64|24.0|6.3|56.27|2.0|119.95|0.0|1.0|6.0|-6.22|4.0|-4.97|1.0|-5.83|5.99e-07|0.0002379999999999|0.000584|5.29|0.0|1.51e-10|5.99e-08|-0.03581|4.4682|3.6448|-1281.088565|631.2|277.48|-1280.804272|0.0042|-0.18958|0.02738146|-1280.862627|3.1460000000000004|8.1549|8.1549
17_a3|0|0|0.0|0.0|0.605019885|0.0|0.188373421|-0.009450704|4.727387819|2|0.047430556|-0.007540435|-0.041723219|10.31163036|1|-0.006696449|-0.027542873|0.020589494|-0.633373061|0.767641592|0.1789147639999999|0.838125715|0.773152968|0.803075623|-0.098658557|0.225087454|-48.88298017|5.251911643|0.1969243769999999|100.2028184|-0.039557272|2.672377884|0.840062179|55.39769571|-20.12828595|0.4383349039999999|2196.728425|408.6362608|1667.279771|-10.24205849|0.159937821|6.2477303310000005|11.12358659|0.780420408|-348.2299886|23.96047156|-346.0738521|353.7528308|6.514715538|1.0|1.0|3.13|2.65|21.0|4.66|92.93|1.0|95.5|0.0|1.0|2.0|-5.53|3.0|-5.61|1.0|-4.93|2.96e-06|1.0|0.00399|3.88|0.0|3.28e-08|1.11e-05|-0.0720399999999999|3.2102|3.2102|-1731.75233|537.32|386.22|-1731.6147670000005|0.4062|-0.20359|0.02878063|-1731.663157|4.8815|7.6383|7.6383
43_a18|0|0|0.0|0.0|1.251175234|0.0|0.032999679|-0.005099385|4.844187086|1|0.033734062|0.002712865|0.031746165|10.94702053|0|0.003801459|-0.079184068|-0.140532044|-0.460675034|0.713379703|-0.023109314|0.7458234990000001|0.712848727|0.852344887|-0.070166168|0.3439906129999999|-63.87648583|5.35147222|0.147655113|114.6724699|-0.0311212229999999|4.156080507|0.8743733490000001|69.46280937|-24.16948112|0.481954273|3172.923606|661.9512957999999|1579.614523|-18.77059344|0.125626651|10.01438533|19.33108376|0.930331529|-1389.023915|27.64206062|-581.4944803999999|1228.492038|5.5863235410000005|0.0|1.0|4.54|0.0|18.0|4.08|76.5|3.0|160.76|0.0|1.0|9.0|-6.45|3.0|-5.78|0.0|-5.96|3.55e-07|0.00018|0.000554|5.1|1.0|2.52e-10|1.28e-07|-0.04949|3.2233|3.2233|-1611.621186|843.1|384.65|-1611.126246|0.5429|-0.18145|0.02315412|-1611.198355|3.6943|6.2041|6.2041
18_a3|0|0|2.897754472|0.0|1.43179288|0.0|-0.256375952|-0.003487792|4.59511985|3|0.034712644|0.0057881999999999|0.042606196|10.96965878|1|0.005799063|0.150826737|-0.035611069|-0.2495754869999999|0.714658751|0.0355413979999999|0.784960175|0.6858831809999999|0.8419576209999999|-0.069839069|0.217881538|-37.67445366|6.1383958|0.158042379|70.31739201|-0.031753312|2.73114076|0.682492203|48.19055867|-14.12792012|0.483376636|1938.093995|374.610053|703.8534116000001|-6.285899403999999|0.317507797|5.293627315|10.24658906|0.935646099|-201.1487809|20.70048575|-162.3915791|270.539096|10.51610501|0.0|1.0|2.62|1.81|21.0|3.08|67.35|0.0|80.35|0.0|1.0|2.0|-2.82|4.0|-6.7|1.0|-3.27|0.0015|411.0|147.0|1.79|0.0|1.49e-07|4.07e-05|-0.05769|3.9765|3.9765|-889.9619321|482.41|311.79|-889.850598|0.3326|-0.2218|0.02173162|-889.894728|3.3664|7.5229|7.5229
