molecula|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nARing|BCUTs-1|SaasN|AATSC1s|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomRadius|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Dipole (gas phase)|E solv. Water  (Hartree)|pIC50
9g_a40|0|0|0.0|0.0|7.515889085|0|0.604992427|1.849105962|-0.0220464379999999|0.07954859|0.895670535|-0.225327061|0.011921308|0.139758613|10.31197177|2|2|0.133954053|-0.037217966|-0.383703998|0|0.694156166|-0.384131901|-0.242405063|0.821935848|-0.063539055|0.002717414|0.021367335|-33.47455057|-41.63731423|0.09545843|50.29077056|-0.031197254|-21.93596333|64.08637519|0.740240206|-1.185495647|-17.63553984|51.16627179|-16.43578193|44.73159432|0.476386801|2169.234651|476.5434822|-624.5597134|0.259759794|8.180261533|0.909806709|4435.743087|22.20330888|0.018087202|-253.1335385|843.7257374|9.528957565|0.0|0.0|1.0|0.06|22.0|-6.43|2.91|2.93|72.28|0.0|0.0|0.0|1.0|3.0|23.0|-7.17|302.33|0.0|1.0|0.0|0.00323|0.0|0.000113|-0.0624|3.0778|3.83|3.0778|-1332.487689|923.42|0.3563|402.84|469.6|-1332.31775|3.4787|0.01134289|5.45
47r_a18|0|0|0.0|0.0|7.03438793|1|0.403924645|0.0|-0.216996268|0.041686585|0.0|-0.40455848|-0.005176133|-0.02952923|10.35082951|0|0|0.0646283159999999|-0.233665901|-0.360670551|0|0.806477847|0.017110504|-0.048143486|0.8075001|-0.083915825|0.26560995|0.0155038689999999|-62.75220741|-65.12700692|0.230421778|172.30927739999998|-0.031669652|-48.70193962|60.66168882|0.688074851|-2.090197013|-46.92606587|81.99788849|-23.68254797|74.34599189|0.49394971|3389.050097|575.4901675|-1563.048166|0.311925149|9.819988422|0.976088187|7727.455993|34.41856352|0.0225607039999999|-281.2845386|2271.625192|16.87088158|1.0|1.0|1.0|0.22|18.0|-7.46|0.43|3.76|111.03|3.0|1.0|0.0|1.0|9.0|36.0|-6.12|504.6|0.0|0.0|0.0|2.26e-07|0.0|1.76e-05|-0.0522799999999999|3.1705|9.2|3.1705|-1964.841529|1387.23|0.6007|391.06|729.75|-1964.443758|2.3873|0.02805567|6.6364
17f_a50|1|1|0.0|0.0|7.934155233999999|1|1.349854916|4.305828452|0.022892513|-0.167275895|2.187498662|-0.125733326|0.012475826|-0.028989535|10.94501702|2|2|-0.275290802|-0.247590736|-0.204651539|1|0.758335704|-0.132153434|-0.2257632789999999|0.8314734309999999|-0.047333916|0.333180181|0.016414675|-29.10566644|-46.03121141|0.088541266|54.44410182|-0.026836447|-28.30463221|82.90209608|0.721122105|-1.422331714|-17.89709978|55.9791334|-16.50175503|39.19906437|0.472769049|2582.272632|560.4567739|-874.5930167000001|0.278877895|7.200480876|0.896702|5579.97966|22.88344084|0.01617809|-271.9363523|1212.822364|9.947921993|1.0|1.0|1.0|0.26|20.0|-6.38|2.87|3.83|51.77|1.0|0.0|0.0|1.0|6.0|29.0|-6.64|384.48|0.0|1.0|1.0|0.000266|0.0|0.00016|-0.0336399999999999|4.0664|2.5|4.0664|-1219.2481369999998|1146.22|0.1708|304.9|564.52|-1218.966516|6.1931|0.0276719|6.4001
14_a47|1|1|2.871076328|0.0|6.605297921|0|1.417758105|0.0|-0.136491228|0.017068634|1.484493371|-0.2306964|-0.008212621|-0.01670074|10.95058279|1|1|0.05124606|-0.020596219|-0.33240126|2|0.5975877820000001|-0.085385518|0.050943962|0.8467634620000001|-0.093553938|0.2662137639999999|0.020106089|-47.18187618|-47.47362906|0.318401536|160.57883|-0.034963476|-23.9422834|0.0|0.664709719|-1.223721666|-23.79514424|61.62381153|-17.63306222|57.32194098|0.474828277|2254.664317|343.7492333|-617.1571777|0.335290281|6.909385453|0.904139078|4695.98899|26.52746264|0.028057496|-166.1354667|928.4611922|14.15018248|1.0|0.0|1.0|0.0|21.0|-7.79|3.97|4.88|66.49|0.0|0.0|0.0|1.0|3.0|24.0|-6.21|323.3|0.0|1.0|1.0|0.000108|0.0|5.27e-06|-0.06057|3.9671|2.64|3.9671|-1127.737484|849.76|0.2452|312.53|375.43|-1127.610422|2.2485|0.03679054|8.1
1a_a18 (SB-431542)|0|0|3.3674017380000003|0.0|7.423568444|1|1.430935835|0.0|-0.175408303|0.1008839219999999|0.0|-0.766207981|-0.011639964|-0.029658865|10.94959842|1|1|0.164429684|-0.020716495|-0.567791164|1|0.838928085|-0.08530265|-0.083341531|0.805877431|-0.126408788|0.210046675|0.033020439|-74.98172333|-72.69619778|0.405958714|240.8019609|-0.0462988229999999|-43.12110169|105.3125675|0.7531996609999999|-2.083447046|-44.47680367|87.15852628|-27.46300805|94.56841061|0.472443977|2678.82389|352.3666367|-1235.8353619999998|0.2468003389999999|7.52384981|0.895533283|5748.422847|36.46179023|0.02438148|-300.3801761|1640.78056|14.4623285|1.0|1.0|1.0|0.05|23.0|-7.69|4.04|3.63|103.12|1.0|0.0|0.0|1.0|4.0|29.0|-6.73|384.39|0.0|0.0|1.0|3.03e-05|0.0|7.81e-06|-0.05971|3.8208|4.57|3295.0|-1292.588031|1048.7|0.5767|324.5|464.08|-1292.358966|5.9926|0.03494548|6.9031
9h_a40|0|0|0.0|0.0|7.515889085|0|0.604992856|1.7679629630000002|-0.126968715|0.157606277|0.814591837|-0.343593366|0.003782277|0.133376308|10.31197223|2|2|0.270048551|0.048470175|-0.503000695|0|0.778613709|-0.160855189|-0.299768519|0.8022014000000001|-0.09201708|0.219852623|0.012390387|-46.04148264|-47.93581245|0.135689851|67.89350333|-0.041058441|-23.98506758|0.0|0.863884935|-1.437045429|-23.03722449|53.60044379|-20.54391962|52.2411122|0.482124665|2073.354193|432.46450360000006|-719.0371868|0.136115065|6.922257828999999|0.930966649|4322.734135|23.78085181|0.011321157|-364.1454816|832.3298135|5.664631335|1.0|1.0|1.0|0.11|20.0|-6.51|4.59|4.44|67.66|1.0|0.0|0.0|1.0|3.0|23.0|-5.06|321.4|0.0|1.0|1.0|2.23e-06|0.0|9.93e-05|-0.05991|4.2372|3.9|3.3675|-1293.174246|868.84|0.3851|292.61|410.18|-1293.033723|2.1413|0.02291279|5.4001
11e_a5|0|0|2.971327032|0.0|7.139660336|1|1.338814635|0.0|0.038643235|-0.07965|0.0|-0.192538515|0.008268901|-0.16669151|10.9487795|1|1|-0.127225457|-0.0924814769999999|-0.234433859|2|0.77509232|-0.048843135|-0.02059071|0.8215345|-0.062865536|0.372098505|0.0120552589999999|-41.64560703|-52.34653881|0.123241209|81.64179149|-0.0282210629999999|-34.67724171|0.0|0.72163516|-1.580379517|-27.58835281|63.5644542|-18.69519243|49.63167715|0.483563144|2721.416353|580.8135016|-1046.930776|0.27836484|9.387474824|0.936345148|5675.693973|25.90670947|0.016933845|-293.6467698|1450.77573|11.21791539|0.0|1.0|1.0|0.24|23.0|-8.95|5.03|4.29|66.93|2.0|0.0|0.0|1.0|7.0|31.0|-6.28|411.5|0.0|1.0|0.0|2.23e-05|0.0|4.64e-07|-0.03808|4.4179|2.91|4.1036|-1316.547103|1220.1|0.5347|280.64|571.06|-1316.239803|2.3124|0.03460011|7.3979
12bd_a36|0|0|3.497517322|0.0|7.412764017000001|2|1.297043358|0.0|-0.045630197|0.025649557|0.0|-0.4017244129999999|0.003676818|-0.030990165|10.94639828|1|1|0.042808724|-0.101854847|-0.436345273|1|0.902377067|-0.011529973|-0.047786573|0.833398429|-0.071083327|0.279020022|0.0177487689999999|-46.92083391|-65.65179884|0.167521907|110.578217|-0.035521445|-43.33557909|0.0|0.78244124|-1.989200921|-30.9716039|75.7932235|-23.44707102|58.63647911|0.475272043|2772.776922|549.5039111000001|-1313.035977|0.21755876|8.050812711|0.905749421|5957.939097|29.96655829|0.015363883|-372.868829|1678.127264|10.14142465|1.0|0.0|0.0|0.21|17.0|-7.34|3.76|2.5|69.2|1.0|0.0|0.0|1.0|5.0|31.0|-6.38|409.49|0.0|1.0|1.0|2.8600000000000004e-05|0.0|1.86e-05|-0.05236|3.8786|3.79|3544.0|-1311.591775|1200.23|0.4467|319.66|568.94|-1311.291779|5.7533|0.03110617|7.7696
19a_a22|0|0|0.0|0.0|6.842683282|0|1.422917238|1.572240489|-0.144269652|-0.020553065|1.545757986|-0.548716971|-0.002607064|-0.011513343|10.9464374|1|1|-0.03516233|-0.035723406|-0.496053375|2|0.72808001|-0.155892259|0.0271939039999999|0.834033833|-0.090145161|0.51561501|0.024839714|-67.26339083|-69.91748544|0.255645265|190.7541925|-0.035138299|-52.17015658|106.645364|0.684706189|-1.967744721|-50.18975739|89.23486638|-26.21905704|85.79797858|0.4347718229999999|3167.140147|555.4133255|-1468.267194|0.315293811|8.648671382|0.76919701|7095.27723|38.29242013|0.025888799|-275.6435167|2144.375527|19.31738094|1.0|1.0|1.0|0.08|27.0|-8.76|3.08|3.41|128.68|1.0|0.0|0.0|1.0|7.0|35.0|-7.67|463.49|0.0|0.0|0.0|4.16e-05|0.0|8e-07|-0.06398|5.0397|5.69|3.5809|-1537.071348|1277.14|0.2218|246.01|567.03|-1536.756515|4.5288|0.04718381|7.3188
8a_a12|0|0|0.0|0.0|0.0|1|1.283813597|0.0|-0.052287869|-0.205012437|0.0|-0.362413703|-0.001510006|-0.050603335|10.95472846|0|0|-0.3422915179999999|-0.135424346|-0.5385001079999999|2|0.913877696|-0.1261547959999999|-0.146966854|0.8157289759999999|-0.05926895|0.221703535|0.010336879|-30.69873711|-48.195997|0.107343574|55.59930083|-0.033836466|-24.96342938|0.0|0.791430726|-1.4888045019999998|-15.90061008|55.45388635|-17.52581709|36.0527909|0.46777503|2212.38965|462.3571879|-771.1359521|0.208569274|5.113243051|0.878904705|4806.044707999999|22.14447395|0.014012546|-301.89687089999995|974.3568539|7.257889351|1.0|1.0|1.0|0.15|18.0|-7.89|3.87|2.5|50.17|0.0|0.0|0.0|1.0|3.0|25.0|-6.04|327.38|0.0|1.0|1.0|0.000125|0.0|4.2e-06|-0.06246|3.9091|3.41|3.9091|-1046.0428949999998|952.71|0.2486|317.17|424.14|-1045.851982|3.6588|0.02180654|6.7011
14z_a23|1|1|0.0|0.0|7.423568444|0|1.197960872|3.305974434|-0.024897956|0.038811869|0.729326158|-0.30053593|0.009174505|-0.0438568409999999|10.31321795|2|2|0.0708381429999999|-0.069023218|-0.46459002|2|0.719722236|0.10796308|-0.035965909|0.8668730109999999|-0.0582387179999999|0.228957475|0.018337664|-40.56245532|-55.54823244|0.074698898|52.02674091|-0.03393829|-38.68856944|79.960755|0.785604449|-1.595099623|-28.25118461|66.77741935|-23.63754572|53.33438253|0.474697407|3094.698027|644.4593172|-1110.964649|0.214395551|7.834464959|0.903664694|7285.13008|30.08835522|0.01612263|-397.8390333|1414.152695|11.22918692|0.0|1.0|1.0|0.05|26.0|-8.57|4.64|5.32|105.02|2.0|1.0|0.0|1.0|5.0|32.0|-5.8|480.37|0.0|0.0|0.0|1.7e-07|0.0|1.29e-06|-0.08503|4032.0|4.73|3.6632|-2549.107748|1221.92|0.3201|307.5|586.28|-2548.895003|5.9301|0.01238131|8.2941
14j_a23|1|1|0.0|0.0|7.423568444|0|1.197963927|3.278390512|-0.071396109|0.037350515|0.722606603|-0.322724299|0.007671236|-0.026319216|10.31321824|2|2|0.087218599|-0.073945564|-0.463194548|2|0.616699629|0.143567854|-0.091426449|0.864845456|-0.062203032|0.226990358|0.020485263|-40.35191855|-53.34139172|0.154547838|100.2571987|-0.034989992|-34.60325668|83.17168000000001|0.7739671709999999|-1.644529644|-26.17681598|64.88069411|-22.69846456|53.64097592|0.497137467|2943.385528|548.455847|-1066.827834|0.226032829|7.83426417|0.988615047|6597.039681|29.32742551|0.017787992|-355.4521561|1378.388999|11.53930239|0.0|1.0|1.0|0.05|26.0|-7.67|3.78|4.58|105.02|2.0|1.0|0.0|1.0|5.0|31.0|-6.31|429.47|0.0|0.0|0.0|2.66e-06|0.0|9.18e-06|-0.07581|3.6671|3.72|3.6671|-1729.15999|1142.37|0.3886|338.1|528.18|-1728.9293280000002|5.8037|0.02207124|8.3883
18b_a30|0|0|0.0|0.0|7.412764017000001|2|0.604987149|0.0|0.0075638519999999|-0.039831247|0.0|-0.375139476|0.003099827|0.016709918|10.31163838|1|1|-0.072825879|-0.049287858|-0.45633339|1|0.80330079|0.022695194|-0.089945913|0.8839272779999999|-0.078751666|0.413791511|0.019880184|-52.09100293|-63.07862164|0.130659636|86.42600053|-0.036237883|-41.72392601|0.0|0.759715688|-1.811894154|-34.45606603|75.30642440000001|-23.96987622|65.24093056|0.424912258|2915.383182|575.0330633|-1198.493811|0.240284312|7.513189589|0.7388650920000001|6387.715069|31.55111394|0.0184861069999999|-343.5825913|1577.555697|12.22780277|1.0|1.0|0.0|0.13|17.0|-6.7|3.87|2.49|105.44|2.0|0.0|0.0|1.0|5.0|31.0|-6.33|423.49|0.0|0.0|0.0|3.23e-06|0.0|8.47e-05|-0.06142|3.5256|3.64|3.5256|-1668.034279|1178.08|0.3576|351.66|563.55|-1667.788575|4.8198|0.03910602|7.6003
13p_a6|0|0|3.449535594|0.0|6.842683282|0|1.424099253|0.0|-0.1144898999999999|0.072850973|1.633493259|-0.634109842|-0.008008339|-0.014153926|10.95053423|1|1|0.123575608|-0.068532678|-0.573014008|2|0.865935935|-0.059663359|-0.125636943|0.837659336|-0.099405155|0.196002517|0.01730144|-70.52421289|-76.17631587|0.273479442|194.0233618|-0.03767435|-54.04422654|107.5669533|0.76005742|-2.14743793|-50.03427239|89.17529231|-26.72853188|82.79893305|0.412828992|3016.078786|515.4389679999999|-1523.526317|0.23994258|8.760340755|0.703081362|6590.216479|35.16646396|0.018322293|-369.0018868|2004.488446|12.99897644|1.0|1.0|1.0|0.12|27.0|-10.06|4.58|4.01|122.47|1.0|0.0|0.0|0.0|7.0|34.0|-7.01|449.51|0.0|0.0|1.0|8.11e-06|0.0|3.92e-08|-0.0746|4.7973|4.73|2.9837|-1463.08132|1283.98|0.4132|258.45|573.39|-1462.740542|9.0546|0.03807447|7.0362
27a_a34|0|0|0.0|0.0|7.412764017000001|1|0.300206665|1.963136117|-0.456594848|-0.082271189|0.0|-0.7320090459999999|-0.012495918|-0.026428049|10.319282|1|1|-0.13716603|-0.158932197|-0.53047808|1|0.8186389829999999|-0.07177581|-0.012251785|0.832753533|-0.106669294|0.4305370679999999|0.026573385|-74.78290605|-86.36649751|0.3990357329999999|279.75296960000003|-0.043345322|-60.54917431|22.69787432|0.764921711|-2.340647376|-52.42823715|100.7752505|-30.38821209|93.41277507|0.436895447|3394.470264|421.319507|-1640.9634529999998|0.235078289|8.960143164|0.7758691440000001|7104.26596|39.72721867|0.020552444|-371.4586403|2145.269808|14.40875302|1.0|1.0|1.0|0.13|23.0|-7.61|2.01|3.97|129.74|1.0|0.0|0.0|1.0|6.0|33.0|-7.29|463.51|0.0|0.0|0.0|1.09e-05|0.0|1.13e-05|-0.03924|5.0012|7.38|4.1228|-1861.741982|1247.85|0.2896|247.91|598.18|-1861.468024|10.8591|0.04629882|6.6198
31_a47|1|1|0.0|0.0|6.842683282|0|1.304326813|1.441825189|-0.171198936|-0.086842911|1.198626524|-0.417294247|-0.007525849|0.074881792|10.9497221|1|1|-0.188419195|-0.035190699|-0.441642572|2|0.677766155|-0.1978980839999999|0.001622323|0.917597019|-0.10715233|0.486720182|0.021401336|-66.4670426|-65.56344002|0.303979962|188.5600536|-0.037580665|-40.66927863|81.01707367|0.70664003|-1.691129939|-41.22978713|80.58054906|-23.31144534|79.74238158|0.4741051329999999|2689.159869|431.7441681|-1049.01504|0.29335997|8.214180216|0.901520747|6019.5391740000005|32.98913783|0.024209265|-256.3593656|1484.511202|15.01710904|1.0|1.0|1.0|0.1|21.0|-7.62|3.23|4.24|98.72|1.0|0.0|0.0|1.0|5.0|29.0|-6.78|410.83|0.0|0.0|1.0|2.56e-05|0.0|9.95e-06|-0.0532|3.9744|4.2|3.6369|-1735.435432|1079.4|0.3264|311.96|508.69|-1735.225703|6.4248|0.03449081|7.8
galu_a46|0|0|0.0|0.0|7.535296702|1|1.343828866|2.082220175|-0.080432741|-0.090581301|1.721297609|-0.327651527|0.002865697|-0.094815394|10.92740177|1|1|-0.150645957|0.028964355|-0.4671565689999999|2|0.702976795|0.044184467|-0.173285585|0.875868891|-0.0910072869999999|0.5235416979999999|0.01235603|-50.93538037|-49.84028137|0.236203592|132.199522|-0.03220981|-27.89483984|68.43088526|0.7832175929999999|-1.513861067|-28.50774993|57.65745491|-18.02733582|57.85086047|0.468241745|2501.785113|427.4851161|-847.2847833999999|0.2167824069999999|6.445819025|0.880553787|5641.451892|23.01702105|0.013967104|-317.0250717|1081.799989|7.817173532999999|0.0|1.0|1.0|0.18|21.0|-7.13|3.69|3.51|86.69|1.0|0.0|0.0|1.0|3.0|28.0|-6.86|369.42|0.0|0.0|1.0|0.0001409999999999|0.0|2.75e-05|||||||||||||7.2924
17e_a50|1|1|0.0|0.0|7.934155233999999|2|1.320916122|4.3906140030000005|0.038322942|-0.011278897|2.2384546640000003|-0.141076059|0.012036705|-0.086639125|10.94500663|2|2|-0.017965698|-0.1949741189999999|-0.229030473|1|0.7596299459999999|-0.1710526319999999|-0.202197068|0.7791604190000001|-0.046347299|0.4239465089999999|0.012865274|-32.24487658|-50.7956915|0.069891795|48.62532158|-0.02665495|-35.33972521|86.98647608|0.803671114|-1.67926185|-22.43349867|57.93079973|-18.5444588|41.19554236|0.489797496|2883.936138|647.0975667|-1168.300905|0.196328886|8.52101688|0.960006062|6301.28046|23.07468625|0.010255676|-422.5418889|1453.705234|7.135108233|0.0|1.0|1.0|0.37|20.0|-7.33|4.23|4.68|51.77|2.0|0.0|0.0|1.0|6.0|33.0|-6.08|438.57|0.0|1.0|0.0|1.34e-05|0.0|2.03e-05|-0.03156|4.2373|3.8|4.0298|-1375.295877|1312.91|0.1809|292.6|602.89|-1374.927998|6.7175|0.02761851|6.8097
1k_a5|0|0|2.9020229360000003|0.0|6.605297921|0|1.427567903|0.0|-0.064652321|-0.095857885|0.0|-0.120771321|0.003886035|-0.145151027|10.9489659|1|1|-0.220946861|0.019611905|-0.254495542|2|0.567806811|-0.011552666|-0.022280685|0.851987765|-0.078995018|0.425724957|0.010892351|-40.40908188|-38.00629774|0.216307319|110.6497654|-0.0301207529999999|-19.44172742|0.498979532|0.724954458|-1.114467843|-20.67084672|47.83775802|-15.40795854|45.98095096|0.48165588|2171.394196|400.8898627|-570.0944662|0.275045542|6.710535795|0.929220303|4479.484358|21.25369168|0.019219352|-230.14624|786.3865923|9.83146028|1.0|0.0|1.0|0.0|23.0|-8.3|4.88|4.76|54.46|0.0|0.0|0.0|1.0|3.0|24.0|-5.99|316.33|0.0|1.0|1.0|0.000106|0.0|1.58e-06|-0.04516|4.7221|3.1|4.4063|-1050.548505|890.76|0.6242|262.56|398.63|-1050.418953|1.5911|0.03133456|7.3188
12q_a30|0|0|0.0|-4.76444841|7.412764017000001|2|0.60498366|0.0|-0.27228842|-0.016509571|0.0|-0.873376576|-0.00695299|0.004165554|10.31162828|1|1|-0.0483777279999999|-0.077457998|-0.636798458|1|0.613786308|0.01661722|-0.032887649|0.867367115|-0.087348134|0.596557166|0.014790072|-59.52322773|-78.7683329|0.154254173|105.1162273|-0.045799658|-53.67653794|0.732186841|0.820640722|-2.427381881|-40.56199584|90.06607753|-31.21009417|69.60189582|0.473741611|3305.289025|576.3319634|-1654.134991|0.179359278|7.346842839|0.900207238|7990.060758|38.03137394|0.016579022|-437.0000797|2015.662819|11.29774462|1.0|1.0|0.0|0.17|17.0|-7.18|4.43|4.78|90.88|2.0|0.0|0.0|1.0|7.0|34.0|-5.66|482.48|0.0|0.0|0.0|1.99e-07|0.0|3.19e-05|-0.05105|5.0573|5.52|3.4834|-1988.033527|1214.92|0.1817|245.16|537.96|-1987.781386|5.5755|0.03408298|7.4449
19i_a38|0|0|3.169368622|0.0|7.412764017000001|2|1.297043925|0.0|-0.115864198|0.08414367|0.0|-0.4561702689999999|-0.006877664|-0.074033381|10.96052467|1|1|0.215263198|-0.098027247|-0.430016467|1|0.653741315|-0.040954326|-0.087904124|0.892249657|-0.08347616|0.4748744179999999|0.022576308|-51.15830416|-69.40536597|0.252841593|154.953787|-0.040770109|-42.53502816|10.71501217|0.7419238420000001|-2.038505453|-31.35232957|82.98550237|-24.98593175|64.99417804|0.444551315|2896.470706|457.89548719999993|-1249.2965869999998|0.258076158|6.690507557999999|0.800346329|6744.7785650000005|33.67721904|0.022159015|-296.5257022|1683.860952|13.5801364|1.0|1.0|1.0|0.14|17.0|-7.12|3.55|3.11|81.23|1.0|0.0|0.0|1.0|5.0|31.0|-6.81|419.43|0.0|0.0|1.0|5.68e-05|0.0|3.19e-05|-0.0564799999999999|5.7041|3.66|3.6129|-1431.415351|1101.03|0.2156|217.36|457.26|-1431.181148|6.6636|0.03110827|7.9031
3i_a32|1|1|2.417426304|-4.547725143|7.78113851|0|0.6094207970000001|0.0|-0.363243817|-0.21362765|1.711001131|-0.4449120629999999|-0.0131506889999999|-0.26785886|10.3110028|3|3|-0.8373173840000001|-0.054335108|-0.537667101|0|0.565740817|-0.337053202|0.030060554|0.902293804|-0.093279684|0.259644227|0.015296821|-49.17963359|-59.72706743|0.106172013|55.97682661|-0.044627482|-31.48976464|0.201037767|0.77072347|-1.472706897|-25.92886531|71.27609889|-23.52884474|57.24454122|0.422644726|2471.4299920000003|471.2508776000001|-776.4518766|0.22927653|5.826629089|0.732035793|5656.349227000001|30.52825775|0.021905206|-285.465827|1007.432506|11.54903146|1.0|1.0|1.0|0.13|19.0|-6.96|6.76|6.29|110.94|2.0|0.0|0.0|1.0|3.0|24.0|-5.53|366.38|1.0|0.0|1.0|5.37e-07|0.0|4.01e-05|-0.06518|3642.0|3.38|3642.0|-1891.833327|876.0|0.4765|340.43|418.24|-1891.738614|2494.0|0.02199999|8.2366
4S4k_a46|0|0|0.0|0.173180233|7.825245291|1|1.134637098|2.145043462|-0.088084767|-0.104665424|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|1|1|-0.158788415|0.008544799|-0.3860697829999999|1|0.78837943|-0.003017362|-0.141706595|0.787615341|-0.089589915|0.199356973|0.007749296|-47.49082053|-45.61628327|0.1082655419999999|57.39060501|-0.030477338|-24.18078772|0.0|0.8679099640000001|-1.46291223|-25.17446332|49.42345536|-16.15576699|51.59865384|0.461984953|2105.538282|472.7005375|-775.4768155|0.132090036|5.523352655|0.858684076|4719.2906570000005|18.61456563|0.007182108|-390.0516264|893.4991504000001|3.807172093|1.0|0.0|1.0|0.33|17.0|-6.61|4.26|4.77|50.94|1.0|0.0|0.0|1.0|2.0|25.0|-5.46|333.43|0.0|1.0|1.0|1.5e-05|0.0|8.28e-05|-0.02074|5.2854|4.52|4.0774|-1053.441953|997.07|0.2623|234.58|487.43|-1053.202208|2.2655|0.02628818|6.7055
9b_a31|0|0|3.338934004|0.0|7.765993078999999|1|0.610136326|0.0|-0.070525429|-0.045938305|0.0|-0.706953442|-0.0050444109999999|0.014628521|10.31169871|2|2|-0.075191042|-0.143280211|-0.554573699|0|0.811212624|0.01752821|-0.154083843|0.899394425|-0.103937658|0.241728566|0.034595809|-63.73317225|-80.40427495|0.330879448|202.8908225|-0.039058603|-49.30281875|552.0968813|0.689175183|-1.835754351|-39.08032306|95.78862992|-23.95020956|84.94685678|0.469546953|2534.356888|410.2957125|-1125.659849|0.310824817|8.097516252|0.88518099|5524.468603|34.75199071|0.025089192|-231.99935|1633.343563|15.38435497|1.0|1.0|1.0|0.32|16.0|-6.84|5.26|3.5|117.37|1.0|0.0|0.0|1.0|7.0|27.0|-6.77|384.45|0.0|0.0|1.0|1.76e-05|0.0|5.520000000000001e-05|-0.0422899999999999|5.5119|4.69|3.8435|-1578.839267|1091.21|0.2732|224.94|562.68|-1578.604164|5.2851|0.03769117|7.2007
3e_a32|1|1|3.501917045|0.0|7.773594467000001|0|0.609420788|0.0|-0.058503168|-0.057366352|2.220794149|-0.275255791|0.000655875|-0.114649277|10.31100276|3|3|-0.1046390059999999|-0.076494363|-0.551661318|0|0.8315372|-0.061561535|-0.12378337|0.85921771|-0.073411249|0.290874543|0.0124235339999999|-39.56206964|-53.92151824|0.131830389|71.04473954|-0.030786645|-29.05885545|0.0|0.7752553659999999|-1.200679139|-21.32040233|60.86894767|-16.59123638|46.25723848|0.4513338939999999|2212.661182|467.865447|-647.0582188|0.224744634|5.863649531|0.822602107|4827.877259000001|21.40099522|0.012891628|-296.6758413|834.6388134|6.94742943|1.0|1.0|1.0|0.24|19.0|-6.92|6.8|5.24|110.94|1.0|0.0|0.0|1.0|3.0|23.0|-5.2|340.47|0.0|0.0|1.0|3.02e-07|0.0|4.13e-05|-0.0534399999999999|3.5589|3.52|3.5589|-1672.748189|956.67|0.2914|348.38|456.76|-1672.576776|3.4537|0.02588637|8.0862
12ak_a36|0|0|3.501132553|0.0|7.412764017000001|2|1.270373882|0.0|-0.0407717229999999|0.12041792|0.0|-0.407322296|0.0042553209999999|-0.116440196|10.95268014|1|1|0.198260132|-0.099596099|-0.439326642|1|0.901715152|0.051506104|-0.0265703679999999|0.860939187|-0.069176342|0.537460657|0.019931266|-49.87483724|-66.15829243|0.151294857|109.0807368|-0.032660864|-47.69888026|25.9007405|0.737439195|-1.926990997|-35.95881638|79.17567486|-23.5478668|64.24490364|0.423822657|2830.816014|611.9003905000001|-1389.324141|0.262560805|7.98672125|0.735576751|6240.396899|31.93194362|0.018055095|-342.3783571000001|1883.984673|13.01738243|1.0|1.0|1.0|0.24|17.0|-7.38|3.85|3.01|69.2|2.0|0.0|0.0|1.0|6.0|32.0|-6.19|423.51|0.0|1.0|1.0|1.13e-05|0.0|1.7800000000000002e-05|-0.04929|3.8734|4.21|3.6895|-1350.900117|1247.89|0.4514|320.09|584.05|-1350.57563|6.3682|0.03471045|7.3372
