molecula|NaaNH|n9FaRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|n6HRing|MATS7i|SaaaC|MATS8i|AATSC1pe|n6aHRing|BIC2|MATS8d|nFaHRing|PBF|FPSA3|PNSA3|PNSA5|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
12g_a36|1|0|0.0|0|7.412764017000001|2|1.2678464|-0.063344124|-0.006495469|2|0.078990142|0.0|0.078155467|0.005035022|1|0.8026482070000001|-0.088251318|0|0.374686587|0.017738779|-47.63457647|-66.72829531|0.1457615119999999|-0.034549379|-45.87193951|8.382969151000001|5.097410387|0.779745318|-2.038413337|-32.74608471|77.14470618|-23.75074918|0.473274545|2829.45056|587.240781|2476.712654|-16.3273005|0.2202546819999999|7.285010602000001|0.898522257|-963.3107298|30.45962398|0.015152386|-384.6182564|1797.1178149999998|10.41641087|1.0|0.0|1.0|1.0|1.0|2.0|5.06|-7.38|2.0|138.33|1.0|6.0|-4.95|32.0|-6.19|423.51|1.0|2.66|-4.86|0.0047799999999999|0.00589|3.8|0.0|0.0|4.2e-08|-0.0505199999999999|4.21|3714.0|-1350.887005|-1350.861445|724.32|1241.66|333.83|0.4393|238.01|657.02|0.38165|0.70097|-1350.571683|45.0|5.912000000000001|-0.20288|7.8537|7.8539|7.8539
4r_a46|0|0|-0.03033057|1|7.832410927000001|1|1.13129629|-0.173617329|-0.002826188|2|-0.15196733|0.0|-0.1129698999999999|0.0061041|2|0.810646641|-0.070397185|0|0.261414008|0.011446215|-42.06465252|-43.14814202|0.152180218|-0.0259595379999999|-22.88867429|3.220912917|0.0|0.7146312779999999|-1.220098292|-22.31391864|51.22472631|-13.77068362|0.456487948|2137.47734|449.7405899|1451.6122289999998|-7.304896049|0.285368722|5.81085807|0.839885604|-343.3301143|19.26963463|0.015225417|-227.7097083|905.6728276|8.076584289|0.0|1.0|0.0|1.0|1.0|1.0|3.82|-6.25|0.0|97.9|1.0|3.0|-3.09|25.0|-6.83|334.41|1.0|2.7|-3.55|271.0|0.0933|2.12|0.0|0.0|5.64e-07|-0.03073|2.3|4.5209|-1069.447946|-1069.419677|571.75|986.04|274.25|0.1404|274.25|467.85|0.69085|0.69085|-1069.231407|0.1404|2.6630000000000003|-0.2207199999999999|3.5979|5.8499|5.8499
14j_a23|0|1|0.0|2|7.423568444|0|1.197963927|0.074424082|-0.006327927|2|0.037350515|0.722606603|-0.026319216|0.0075222369999999|2|0.800643488|-0.091426449|1|0.226990358|0.020485263|-40.35191855|-53.34139172|0.154547838|-0.034989992|-34.60325668|8.620784882999999|83.17168000000001|0.7739671709999999|-1.644529644|-26.17681598|64.88069411|-22.69846456|0.497137467|2943.385528|548.455847|2175.598042|-14.72479008|0.226032829|7.83426417|0.988615047|-692.0651337|29.32742551|0.017787992|-355.4521561|1378.388999|11.53930239|0.0|0.0|1.0|1.0|1.0|1.0|3.39|-7.67|2.0|120.24|1.0|5.0|-5.58|31.0|-6.31|429.47|0.0|3.77|-5.11|0.00114|0.00332|3.68|0.0|0.0|2.14e-08|-0.07581|3.72|3.6671|-1729.15999|-1729.1379190000002|670.6|1142.37|338.1|0.3886|338.1|528.18|0.65128|0.65128|-1728.9293280000002|0.3886|5.8037|-0.2239699999999999|8.3233|8.3883|8.3883
17g_a50|0|1|0.0|2|7.934155233999999|2|1.320916184|-0.185924266|-0.002050512|2|-0.05611228|2.236579664|-0.022378911|0.01245647|1|0.738521694|-0.2126789369999999|1|0.442201795|0.014550016|-32.14758511|-47.17463902|0.079336825|-0.025918901|-31.48270383|6.48022912|85.51402581|0.749948388|-1.555134042|-21.45417373|56.28102287|-17.29736764|0.467997084|2821.3922|614.4183967|1975.996014|-11.54365807|0.250051612|8.130878433|0.879688945|-692.6194843|23.06474408|0.013645282|-333.6136209|1383.884645|9.106383854|0.0|1.0|1.0|1.0|1.0|0.0|4.04|-6.96|2.0|133.03|1.0|6.0|-4.46|32.0|-6.28|424.54|1.0|3.63|-4.86|0.0148|0.0059|3.68|0.0|0.0|1.1e-07|-0.0323|3.22|4.0458|-1335.976491|-1335.946919|725.92|1259.05|306.45|0.1795|306.45|559.45|0.6623600000000001|0.6623600000000001|-1335.631756|0.1795|7.0584|-0.19929|9.1706|6.6091|6.6091
19_a20|1|0|0.0|0|6.842683282|0|1.4009239059999998|0.071176085|-0.0096278259999999|3|0.103271147|1.622562232|0.077469518|-0.004654742|3|0.7619768840000001|-0.105118869|1|0.25624423|0.013643765|-60.26825633|-65.49811346|0.245547466|-0.038340404|-43.03556944|5.890223441|88.19441661|0.796070588|-1.993700989|-39.5992891|75.98477124|-25.1915821|0.483310517|2849.084477|495.7134289|1818.518838|-16.55214209|0.203929412|7.950138729|0.935398401|-860.7113887|31.64490997|0.0159602|-389.0666676|1645.535318|10.48665779|1.0|1.0|1.0|1.0|1.0|2.0|3.49|-9.63|1.0|122.86|1.0|5.0|-4.89|32.0|-6.8|420.47|0.0|3.16|-4.57|0.00541|0.0112|2.91|0.0|0.0|2.34e-10|-0.06767|5.01|3.3616|-1368.413151|-1368.378274|687.79|1190.68|368.83|0.2998|368.83|519.34|0.6987399999999999|0.6987399999999999|-1368.129074|0.2998|4.2507|-0.2067|6.3327|5585.0|5585.0
12r_a30|0|0|0.0|0|7.412764017000001|2|0.604984545|-0.015167821|-0.007553813|2|-0.093079817|0.0|-0.0682882559999999|-0.001131023|1|0.83236194|-0.105767484|0|0.451652492|0.019137908|-58.32042638|-71.0931422|0.27927255|-0.040404659|-45.9515743|7.995393191000001|0.0|0.790065337|-1.979828309|-37.69583567|82.06195604|-26.11584816|0.464481911|2976.944611|465.8474777|2433.580273|-16.88017015|0.209934663|7.467190577999999|0.867350555|-827.1283373|33.05530181|0.016970201|-374.9717191|1619.709789|10.96881384|1.0|0.0|1.0|1.0|0.0|1.0|4.66|-7.16|2.0|127.19|1.0|5.0|-5.49|31.0|-6.06|434.46|0.0|3.21|-5.17|0.00141|0.00291|4.07|0.0|0.0|6.900000000000002e-08|-0.05244|4.32|3.5111|-1774.236548|-1774.2026670000002|679.64|1141.54|353.12|0.1908|244.69|516.03|0.32409|0.68476|-1774.009422|0.1522|5.2021|-0.20138|6.5511|7.5317|7.5317
6_a4|0|0|0.0|1|7.535296702|1|1.271761557|-0.19701009|-0.001221193|2|0.042096749|2.186806868|0.0032928379999999|0.01098094|2|0.76089528|-0.340860215|1|0.417868437|0.0077624059999999|-29.18838891|-37.33240845|0.054454162|-0.024618083|-20.7966895|2.408866521|45.93422613|0.814470803|-1.206286076|-16.25991695|42.27020924|-13.71394596|0.423084148|2342.371538|526.7333132|1968.0178670000005|-7.639600225|0.1855291969999999|5.758624844|0.733355042|-374.340411|16.83786074|0.008863911|-350.36323230000005|825.0551765|4.937800786|0.0|1.0|1.0|1.0|1.0|0.0|3.38|-7.99|2.0|109.7|1.0|3.0|-4.91|27.0|-5.42|354.45|1.0|4.23|-5.11|0.0043799999999999|0.00274|4.28|0.0|0.0|1.04e-08|-0.04867|4.11|4.0354|-1108.585859|-1108.563418|613.83|1057.7|307.24|0.1235|254.51|453.87|0.60542|0.5877|-1108.338577|0.0772|2.8026|-0.2182599999999999|3.2192|5.8861|5.8861
13_a15|0|0|0.0|0|0.0|1|1.4356889940000002|-0.139434143|-0.006348913|3|-0.006938727|0.0|-0.031047852|0.003766915|2|0.729838386|0.009456191|0|0.708462114|0.016196467|-43.2365883|-61.86632281|0.114512421|-0.033811561|-39.03420883|6.447664726|0.0|0.755283433|-1.961070565|-27.279882500000003|72.41636305|-21.33321476|0.482317225|3028.485145|558.6934137000001|3581.589629|-13.46007201|0.244716567|5.21465994|0.931684902|-780.6841766|28.24531009|0.01672103|-322.1392954|1638.227985|10.55004024|1.0|1.0|1.0|0.0|0.0|1.0|4.13|-8.9|2.0|138.24|1.0|6.0|-6.32|34.0|-5.26|448.52|0.0|4.61|-6.1|0.000214|0.000357|5.32|0.0|0.0|1.27e-09|-0.03946|5.04|2.5721|-1450.756042|-1450.727602|674.36|1231.11|482.03|208.0|314.52|549.33|0.63827|0.70626|-1450.399387|0.0003|3.5479|-0.15229|6.0429|8.2218|8.2218
13_a1|1|0|0.0|0|7.423568444|1|1.430073963|-0.046530797|-0.012199718|1|0.1129747169999999|0.0|-0.0594321759999999|-0.005924486|1|0.76714213|-0.150485437|0|0.207843387|0.033737733|-64.94184903|-62.04288975|0.320539533|-0.040302516|-36.08180773|11.41059871|528.3795274|0.7082629840000001|-1.813613202|-37.76773325|77.55889436|-23.43842502|0.477212829|2555.623166|395.1486144|1786.445642|-13.63090514|0.291737016|7.493979856|0.912824292|-613.3907313999999|33.09282789|0.026679865|-242.2358135|1489.177255|15.51600461|1.0|1.0|1.0|1.0|1.0|2.0|3.35|-7.94|1.0|104.88|1.0|4.0|-4.29|28.0|-6.48|371.39|0.0|3.23|-4.34|0.0192|17.0|2.94|0.0|0.0|1.14e-08|-0.04962|3.17|3.4483|-1238.395767|-1238.367298|613.52|1035.04|359.55|0.5339|304.01|472.52|0.65363|0.69782|-1238.174491|0.3535|2.7595|-0.18883|3.9446|6585.0|6585.0
4b_a46|0|0|0.206072846|1|7.825245291|1|1.1346370890000002|-0.155670183|-0.00113356|2|-0.082722572|0.0|-0.135121207|0.011806162|2|0.7306307590000001|-0.153841155|0|0.27128814|0.007568202|-28.58477842|-38.30877966|0.064754938|-0.0229342729999999|-20.89467173|2.251475261|56.7922535|0.8104680259999999|-1.123779397|-15.59093155|42.65239101|-12.50898928|0.428987199|2105.172229|510.1086157|1750.333702|-6.822749952000001|0.189531974|5.76401157|0.751274223|-334.31474760000003|15.43427855|0.007963679|-338.6757579|756.2796491|4.343611349|1.0|0.0|0.0|1.0|1.0|0.0|3.9|-7.2|1.0|101.7|1.0|2.0|-4.35|25.0|-5.67|332.44|1.0|3.76|-4.63|0.0149|0.00782|3.74|0.0|0.0|6.38e-08|-0.02729|3.98|4.5515|-1033.556797|-1033.535029|588.79|1020.9|272.4|0.1784|272.4|508.79|0.68682|0.68682|-1033.3243619999998|0.1784|3127.0|-0.21811|3.7571|6.2612|6.2612
3a_a49|0|0|0.0|1|7.535296702|1|1.343850114|-0.05210989|-0.006374689|2|-0.044367345|1.819785|-0.060613765|0.000521532|2|0.8145214209999999|0.008391259|1|0.526915193|0.016205613|-55.30832478|-51.82200998|0.27109473|-0.030698626|-30.35026007|5.558553447|59.40691577|0.689774813|-1.504232653|-32.39206742|64.2037853|-17.97906469|0.474653816|2599.121578|426.893216|1793.526571|-10.52968207|0.310225187|6.566343333|0.903506738|-515.9544212000001|26.06512204|0.021141449|-222.2883651|1277.19098|12.38177532|0.0|1.0|0.0|1.0|1.0|2.0|3.25|-7.19|1.0|112.14|1.0|5.0|-3.06|29.0|-7.67|384.43|0.0|2.02|-3.3|0.3379999999999999|193.0|1.38|0.0|0.0|6.52e-08|-0.05732|3.16|3874.0|-1254.012043|-1253.973708|635.89|1082.21|320.04|0.3467|240.06|449.68|0.53794|0.66614|-1253.756918|0.0793|3801.0|-0.2171|4.2593|7.1938|7.1938
12p_a36|1|0|0.0|0|7.412764017000001|2|1.297044387|-0.0494658159999999|-0.008017607|2|0.114716581|0.0|-0.084846674|-0.000673716|1|0.828371596|-0.074349074|0|0.315548061|0.020202133|-51.98017377|-68.22905781|0.251561167|-0.039016808|-42.95260501|8.006403882999999|0.0|0.759126153|-1.950840419|-32.72335782|80.40682298|-24.56246081|0.475504684|2774.926334|471.1687161|2308.958924|-15.4629378|0.240873847|7.546742977|0.906594718|-773.1468902|32.35623052|0.019344052|-326.2581567|1617.811526|12.17776516|1.0|0.0|0.0|1.0|0.0|2.0|4.72|-6.86|1.0|123.71|1.0|5.0|-3.89|30.0|-6.76|399.42|1.0|2.15|-4.16|0.0515|0.0278|2.78|0.0|0.0|1.4e-07|-0.0552299999999999|3.41|3.8372|-1332.182868|-1332.148901|660.71|1113.05|323.11|0.3015|232.12|506.89|0.30159|0.66559|-1331.947748|0.1841|4.8805|-0.21131|6.7199|8.0458|8.0458
15b_a10|0|0|0.0|1|7.535296702|1|1.3438370730000002|-0.197213588|-0.002413027|2|-0.111812184|2.0455289690000003|-0.082365722|0.011928706|2|0.791078367|-0.104250125|1|0.697099355|0.015973068|-31.76194123|-50.44100799|0.078081026|-0.024105015|-34.57687319|7.505718446|118.6253241|0.670236374|-1.398090862|-21.77253505|62.53159836|-16.52377848|0.414077981|2716.468606|631.9674549|2603.829652|-11.32690674|0.329763626|6.6940006620000005|0.706711759|-656.9605906|24.65365821|0.017637846|-233.3911134|1429.912176|12.09059037|0.0|1.0|1.0|1.0|1.0|0.0|3.61|-8.18|1.0|123.73|1.0|7.0|-4.35|31.0|-6.34|413.51|1.0|3.66|-4.64|0.0185|0.00943|3.49|0.0|0.0|6.609999999999999e-09|-0.04734|2.74|3.7625|-1317.766641|-1317.736865|721.17|1231.3|329.52|0.3575|215.17|587.53|0.46711|0.68906|-1317.429772|0.1595|4.7752|-0.20313|6.1384|7.0706|7.0706
13a_a6|1|0|0.0|0|7.412764017000001|1|1.430639975|-0.042110772|-0.01115741|1|0.031837397|0.0|0.0015242189999999|-0.00194781|1|0.7722228729999999|-0.091892803|0|0.22670695|0.031866842|-61.52313164|-74.18628740000001|0.22549456|-0.040840697|-48.51283287|13.62714959|554.4922449|0.759912392|-2.042034827|-40.23198232|87.37044493|-26.70706346|0.467070451|2820.31296|506.474367|2626.396685|-17.46461983|0.240087608|8.038453162|0.8764206290000001|-873.2309916000002|35.14492428|0.02016134|-339.9303794|1757.246214|13.18415753|1.0|1.0|1.0|1.0|1.0|2.0|3.53|-9.01|2.0|116.79|1.0|5.0|-5.51|31.0|-6.1|409.44|0.0|3.52|-4.99|0.0012699999999999|0.00417|3.8|0.0|0.0|9.77e-10|-0.05018|4.04|3651.0|-1350.085889|-1350.057702|695.29|1166.79|339.59|0.5352|206.87|571.9|0.4816|0.70072|-1349.834826|0.2697|7.7145|-0.19987|9.2157|7.3372|7.3372
37_a18|0|0|0.0|0|7.03438793|2|1.251176176|-0.0013530679999999|-0.005351023|1|-0.018268775|0.0|-0.034593342|0.003512954|0|0.725028151|-0.020149364|0|0.385121249|0.009098426|-50.09028298|-54.7389628|0.168216253|-0.0286221589999999|-40.02719655|4.865006968|60.1335413|0.7648766029999999|-1.946306811|-36.62790634|65.15554136|-20.92960342|0.488368082|3055.795406|608.2316837999999|1571.7484060000002|-15.30451633|0.2351233969999999|9.460456975|0.954530133|-1040.70711|27.36337253|0.0142451319999999|-387.3755475|1860.709332|10.41657856|0.0|1.0|0.0|1.0|1.0|2.0|4.31|-8.82|2.0|151.14|1.0|7.0|-5.68|36.0|-6.14|480.6|1.0|2.93|-5.47|0.000999|0.00161|4.36|0.0|0.0|1.51e-09|-0.04925|8.11|3.2127|-1532.997117|-1532.974371|794.5|1395.35|385.91|499.0|385.91|673.45|0.69305|0.69305|-1532.553949|499.0|2.2872|-0.18119|3.0375|7.4559|7.4559
12ab_a30|0|0|0.0|0|7.412764017000001|2|0.604983638|-0.026189286|-0.008528077|2|0.018023992|0.0|0.038312857|0.005111479|1|0.809127478|0.026596859|0|0.4605456229999999|0.031588146|-58.23149599999999|-71.0035788|0.200246511|-0.031859359|-49.97135112|15.64609074|0.0|0.603952976|-1.815983471|-40.9825333|92.49334877|-22.42218278|0.461207954|3118.431712|562.8556061|2618.234172|-15.78042667|0.3960470239999999|8.44310703|0.856003642|-899.4843201|37.1257096|0.030534507|-146.321375|2116.165447|21.48976996|1.0|0.0|1.0|1.0|1.0|1.0|4.87|-6.83|2.0|140.26|1.0|7.0|-5.61|33.0|-6.39|458.54|0.0|2.52|-5.0|0.00113|0.00456|3.81|0.0|0.0|1.47e-07|-49.0|3.34|3.4919|-1804.824495|-1804.79081|753.75|1275.19|355.06|0.1957|258.2|613.7|0.46561|0.68324|-1804.523449|0.1511|6.9089|-0.19672|7.4968|7.7825|7.7825
14x_a23|0|1|0.0|2|7.423568444|0|1.197963189|0.0944818319999999|-0.0065692219999999|2|0.05740118|0.6753138120000001|-0.075184011|0.003906274|2|0.802520527|-0.035965909|1|0.229141189|0.022095943|-46.97594633|-55.83053941|0.223171139|-0.034056109|-37.00022522|9.704599953|87.28077098|0.722211323|-1.6006371069999998|-31.13207597|70.40248829|-22.56979253|0.468120981|3071.48868|514.8229467|2382.851643|-14.95753786|0.277788677|7.777802167999999|0.880126802|-703.0042792|31.25095356|0.0219879679999999|-294.5294492|1468.794817|14.57194888|0.0|0.0|1.0|1.0|0.0|1.0|3.42|-7.93|2.0|120.2|1.0|5.0|-5.68|32.0|-6.35|447.46|0.0|4.06|-5.27|0.0009369999999999|0.00242|3.78|0.0|0.0|1.17e-08|-0.08216|3.97|3.6941|-1828.393372|-1828.371718|675.21|1149.42|335.63|0.3184|305.07|537.48|0.6757|0.62836|-1828.168422|0.3057|5.7933|-0.23475|8.1916|8.4949|8.4949
15_a4|0|0|0.0|1|7.535296702|1|1.399867493|-0.159419214|-0.001986535|1|0.0432718859999999|0.0|-0.1979518539999999|0.00918585|1|0.772721853|0.036363636|0|0.2517542889999999|0.010893057|-29.80513879|-35.36161572|0.132283624|-0.030724393|-16.95780525|2.505098786|86.01453643|0.8438913020000001|-1.106078158|-14.29317436|40.03406565|-14.73400655|0.437696617|1973.978183|416.1168833|1495.715718|-7.065752187|0.156108698|5.459799482|0.7783994009999999|-254.3670787|17.45960235|0.009743323|-329.8289177|628.5456843999999|4.672449937|1.0|0.0|0.0|1.0|0.0|0.0|3.28|-6.09|0.0|85.06|1.0|2.0|-3.82|22.0|-5.6|291.32|1.0|3.61|-4.28|0.0443|0.0151|3.49|0.0|0.0|8.070000000000001e-07|-0.03539|3.8|4.2148|-958.270023|-958.251931|512.65|848.47|294.16|0.1996|275.22|396.58|0.4778699999999999|0.56413|-958.147682|0.0969999999999999|2.1603|-0.2091199999999999|3.0091|6757.0|6757.0
3g_a32|1|1|-0.047725143|0|7.78113851|0|0.60942078|0.015803466|-0.006258272|0|-0.058985916|2.2144733530000003|-0.1154223269999999|0.002565215|0|0.755211939|-0.1719626169999999|1|0.273439311|0.0119962889999999|-38.9071564|-54.47722347|0.112304055|-0.030429702|-30.18744099|3.683575459|0.0|0.8007401590000001|-1.278047464|-21.55960626|60.55421302|-16.86199774|0.447358137|2271.746759|491.89858160000006|1886.244271|-9.343731735|0.199259841|5.917878616|0.809490137|-392.4367329|21.05801434|0.01096673|-333.29803589999995|884.4366022|6.076989555|1.0|0.0|1.0|1.0|1.0|1.0|3.43|-7.29|2.0|102.55|1.0|3.0|-7.09|24.0|-4.9|354.49|0.0|4.61|-5.59|2.88e-05|0.000915|5.02|0.0|0.0|5.08e-08|-0.0535|4.13|3.5456|-1712.060085|-1712.036238|593.24|998.86|349.68|0.2859|349.68|495.4|0.70275|0.70275|-1711.865318|0.2859|3.3082|-0.20065|5.5816|7.8539|7.8539
1_a3|0|0|0.0|0|6.823286122000001|1|0.6195934120000001|0.079857077|-0.006053652|2|-0.004409693|2.194605012|0.038572075|-0.005006707|2|0.7905285390000001|0.057919092|1|0.521474118|0.008036786|-45.44133321|-42.54530997|0.2237487219999999|-0.034105115|-19.55367089|1.697600903|0.0|0.7920857179999999|-1.295994381|-20.88467272|49.05980305|-15.67458788|0.4490711529999999|2012.9704|356.76228530000003|1162.737831|-7.203984013|0.207914282|4.984064981|0.8151164259999999|-273.7513925|19.78900457|0.014174378|-268.4830832|751.9821735|6.514493077999999|1.0|1.0|0.0|1.0|1.0|1.0|3.83|-5.77|0.0|91.52|2.0|2.0|-3.07|22.0|-6.87|306.38|0.0|1.5|-3.3|261.0|154.0|1.83|0.0|0.0|1.69e-06|-53.0|2.08|3.8645|-1273.316428|-1273.290432|496.09|845.2|320.83|0.1775|210.84|316.61|0.30619|0.68912|-1273.1763970000002|0.0096|2.2332|-0.21886|3.4319|6.1403|6.1403
15c_a22|0|0|0.0|1|6.842683282|0|1.42291727|-0.134137693|-0.005236206|2|-0.026986769|1.568396937|-0.023927419|0.004362505|2|0.773044788|0.010828071|1|0.615901609|0.024561528|-48.58045253|-57.66130245|0.133414786|-0.0302219629999999|-41.51455167|12.731723|78.22334636|0.661775114|-1.60176404|-34.97658951|75.52188549|-21.75898206|0.462157867|3079.491787|623.9175171|2092.620825|-15.66586856|0.338224886|8.626398368|0.859281634|-830.2910335|32.87972244|0.0248073129999999|-232.9472639|1742.625289|17.86058304|0.0|1.0|1.0|1.0|1.0|1.0|3.49|-9.28|1.0|128.77|1.0|6.0|-4.86|34.0|-6.96|445.48|0.0|2.98|-4.62|0.00618|0.0107|2.9|0.0|0.0|5.269999999999997e-10|-0.07399|4.79|3674.0|-1460.602657|-1460.571156|715.42|1241.07|337.46|0.5082|216.15|575.8|0.30831|0.69113|-1460.324493|0.0694|7.382000000000001|-0.22807|9.0393|6.1325|6.1325
12bd_a36|1|0|0.0|0|7.412764017000001|2|1.297043358|-0.051990612|-0.006695407|2|0.025649557|0.0|-0.030990165|0.0045625|1|0.78699829|-0.047786573|0|0.279020022|0.0177487689999999|-46.92083391|-65.65179884|0.167521907|-0.035521445|-43.33557909|7.733288012999999|0.0|0.78244124|-1.989200921|-30.9716039|75.7932235|-23.44707102|0.475272043|2772.776922|549.5039111000001|2403.371086|-15.47699253|0.21755876|8.050812711|0.905749421|-866.7115819|29.96655829|0.015363883|-372.868829|1678.127264|10.14142465|1.0|0.0|0.0|1.0|0.0|2.0|4.95|-7.34|1.0|133.68|1.0|5.0|-4.54|31.0|-6.38|409.49|1.0|2.42|-4.6|0.0117|0.0102|3.41|0.0|0.0|4.55e-08|-0.05236|3.79|3544.0|-1311.591775|-1311.560669|706.26|1200.23|349.84|0.4467|319.66|568.94|0.69411|0.7044100000000001|-1311.291779|0.0058|5.7533|-0.19826|7.6908|7.7696|7.7696
14b_a3|0|0|0.0|0|6.823286122000001|0|0.605016869|0.143500839|-0.009130444|3|-0.1551678719999999|1.7086790859999998|-0.008040839|-0.004161699|3|0.7809478329999999|-0.170297225|1|0.379746504|0.012828558|-44.49789848|-49.38772279|0.2135234869999999|-0.036469822|-24.15156108|3.067822725|82.79166784|0.766915433|-1.312913604|-21.76034149|57.87172082|-17.83445545|0.487615651|2160.565755|384.6023764|1289.104749|-8.721397057|0.233084567|4.989782639|0.951659927|-313.9702941|23.25478753|0.017348996|-261.0537205|837.1723509999999|8.483998032|0.0|1.0|1.0|1.0|1.0|1.0|3.18|-6.89|0.0|93.25|1.0|2.0|-4.45|23.0|-6.42|319.38|0.0|2.82|-3.99|0.0113|0.0327|2.58|0.0|0.0|1.28e-07|-0.06676|2.22|3.0724|-1327.514377|-1327.4859310000002|524.27|879.19|403.54|0.2276|403.54|368.39|0.70123|0.70123|-1327.349444|0.2276|2.8743|-0.19618|3.8724|6.4202|6.4202
12ac_a36|1|0|0.0|0|7.412764017000001|2|1.297043188|-0.050997272|-0.007639626|2|0.03586247|0.0|-0.046730704|0.0018565629999999|1|0.811459853|-0.020272679|0|0.4712820929999999|0.021508835|-55.68500110000001|-72.4798052|0.220326632|-0.036062573|-50.32319912|10.36858115|20.70356046|0.7316461470000001|-1.98344149|-38.66245764|86.51036063|-25.03847816|0.44477577|2902.588755|541.3322795|2455.459827|-17.38437788|0.268353853|8.126831024|0.801074136|-956.1407834|34.22211444|0.020208014|-321.66684580000003|1882.216294|14.03055543|1.0|0.0|0.0|1.0|0.0|2.0|4.86|-6.89|1.0|133.95|1.0|6.0|-3.81|32.0|-7.21|423.47|0.0|1.84|-3.95|0.0653|0.0476|2.36|0.0|0.0|1.29e-07|-0.0527399999999999|4.84|3.8594|-1385.606133|-1385.566143|711.77|1200.61|321.25|0.3302|319.2|554.84|0.56186|0.56357|-1385.3211789999998|0.0249|4.0208|-0.20949|5.4387|7.8861|7.8861
8_a27|1|0|0.0|1|6.605297921|0|1.406757715|0.188762686|-0.008444078|2|-0.14212377|1.21499748|0.093450172|0.004801929|2|0.8000360390000001|0.11158995|1|0.3608031339999999|0.021852066|-37.50265703|-43.96130162|0.223615972|-0.035880862|-20.94612822|4.960882344|61.18801154|0.751701834|-1.291711016|-17.86879446|53.20197882|-17.09606174|0.479730655|2132.9321670000004|369.9216992|989.0070768|-8.145716531|0.248298166|5.016799703|0.92208134|-293.2457951|22.74314225|0.019394143|-239.8554499|818.753121|9.240677197|0.0|0.0|0.0|0.0|0.0|1.0|2.79|-6.28|0.0|87.68|1.0|2.0|-3.23|23.0|-6.73|303.32|1.0|2.38|-3.52|178.0|0.0907|2.0|0.0|0.0|5.2e-07|-0.05015|3.96|4.1276|-1004.515654|-1004.489001|507.76|848.58|300.38|0.2336|300.38|374.88|0.64893|0.64893|-1004.385302|0.2336|3.0415|-0.21973|4.2899|8.2218|8.2218
12d_a40|0|0|0.0|1|7.515889085|0|0.60499064|0.1028826769999999|-0.008004393|0|0.209157499|0.794852923|0.087954209|-0.002126898|0|0.7769829840000001|-0.254735308|1|0.0913543|0.01171131|-50.68561427|-48.54239742|0.159568585|-0.038873458|-25.71599691|3.286773518|60.80168183|0.844283549|-1.282824111|-26.85139526|55.13932669|-20.59374436|0.470893531|2270.596857|445.2300015|643.5166227999999|-10.90981687|0.155716451|7.877041626|0.8899787840000001|-360.0239567|24.39197636|0.01245259|-364.7778083|804.9352200000001|6.596929268999999|1.0|0.0|1.0|1.0|1.0|1.0|3.23|-6.84|2.0|96.16|1.0|2.0|-6.25|23.0|-5.13|361.25|0.0|4.21|-5.58|0.0002009999999999|0.000942|4.75|0.0|0.0|1.44e-07|-0.07765|4.14|2.7962|-2153.197255|-2153.180821|552.57|910.58|443.4|0.2584|282.05|435.41|0.55983|0.70435|-2153.071733|115.0|1.2683|-0.19369|1.9961|7.7212|7.7212
