molecula|NaaNH|n9FaHRing|SaaNH|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC7i|AATSC1i|MATS1c|GATS1are|BIC2|SIC2|nFaHRing|RASA|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|DPSA5|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
13_a10|0|0|0.0|1|1.343837907|2.091672336|-0.059862024|-0.055497169|0.038726287|-0.093280469|-0.259721373|0.00384732|10.9296146|-0.001592366|1|1|-0.154121136|-0.02811323|-0.345108701|0.761923976|0.78472614|0.84680169|1|0.818027691|0.0122005|-47.88975806|-41.62089688|6.168030793|174.7319717|0.181972309|91.99711608|-0.030119651|-21.04167667|0.0|-1.234905671|51.21590298|54.05778885|2261.82488|413.5584641|1630.880014|-7.698174391|5.069505473|9.209972585|0.816739845|144.338975|21.31179541|0.018979132|-216.8776303|422.96706330000006|9.595006108|1.0|1.0|0.0|1.0|1.0|1.0|0.15|21.0|-6.6|3.81|1.88|0.0|0.0|97.14|1.0|2.0|-3.76|4.0|-6.34|328.37|1.0|2.91|-4.1|0.000176|0.0258|0.0|-0.05022|2.48|3.8419|-1065.874094|550.83|926.41|212.63|376.77|0.34881|0.1514|-0.20959|5.3726|6.7959|6.7959
4b_a46|0|0|0.0|1|1.1346370890000002|2.189591837|-0.155670183|-0.022119857|0.047736111|-0.082722572|-0.058945144|0.012332859|10.96200942|-0.111103941|1|1|-0.128843936|-0.123416853|-0.16915334|0.6901151990000001|0.7306307590000001|0.768651645|0|0.935245062|0.007568202|-28.58477842|-38.30877966|4.127907383|7.986637869|0.064754938|35.31914031|-0.0229342729999999|-20.89467173|56.7922535|-1.123779397|42.65239101|32.7126858|2105.172229|510.1086157|1750.333702|-6.822749952000001|5.76401157|10.09436488|0.751274223|103.3759991|15.43427855|0.007963679|-338.6757579|538.4165208|4.343611349|1.0|0.0|0.0|1.0|1.0|0.0|0.38|17.0|-7.2|4.77|2.58|1.0|0.0|101.7|1.0|2.0|-4.35|3.0|-5.67|332.44|1.0|3.76|-4.63|4.49e-05|0.00782|0.0|-0.02729|3.98|4.5515|-1033.556797|588.79|1020.9|272.4|508.79|0.68682|0.1784|-0.21811|3.7571|6.2612|6.2612
5_a47|0|0|0.0|0|1.304329328|0.0|0.019688132|-0.188550227|0.037492877|0.003858593|-0.390426|-0.012670377|10.9367109|0.045246333|0|0|0.0083528919999999|-0.0428873159999999|-0.454659897|0.7063295709999999|0.795032176|0.861595935|1|0.807957755|0.009936558|-46.33853208|-52.90420509|5.246458665|104.9032216|0.192042245|101.3974575|-0.038537768|-27.93318665|0.0|-1.502972943|62.14504725|51.58499074|2368.870941|426.5981263000001|1349.003107|-10.74353333|5.861037845|11.13432113|0.8997183470000001|115.3294396|26.03444329|0.017501741|-297.3367046|416.1194472|9.240842159|1.0|1.0|0.0|1.0|1.0|2.0|0.0|22.0|-8.68|5.96|3.26|2.0|0.0|101.51|1.0|3.0|-5.65|4.0|-5.19|365.79|0.0|4.29|-5.5|2.25e-06|0.00116|0.0|-0.05535|4.37|3.7083|-1569.369195|561.61|951.68|334.35|401.16|0.69291|0.2108|-0.20954|3.8816|7.7|7.7
12at_a36|1|0|3.4361495580000003|2|1.297042863|0.0|-0.04229234|-0.073048351|0.039952719|0.054794728|-0.653190113|-0.001148437|10.95446888|-0.037590959|1|1|0.091520225|-0.227404687|-0.48127276|0.817851296|0.8384626709999999|0.890810337|0|0.751856692|0.029516069|-58.66704838|-76.61315774|20.43891035|95.16663336|0.248143308|171.8311073|-0.037537878|-53.05210062|80.75773169|-2.102121151|95.60375457|79.10595873|3041.832389|520.6361161|2388.600265|-17.99981985|8.837213274|17.44496351|0.974034457|225.4381077|38.54110857|0.027424543|-241.591008|735.3783268|18.99059683|1.0|0.0|0.0|1.0|0.0|2.0|0.17|17.0|-6.62|1.67|1.89|1.0|0.0|135.03|1.0|7.0|-4.18|6.0|-7.18|439.47|0.0|1.76|-4.08|6.579999999999999e-05|0.0367|0.0|-0.05703|4.5|3.8408|-1460.833958|733.29|1238.61|263.05|589.75|0.42968|0.2076|-0.2131|8.9532|7.1079|7.1079
12s_a36|1|0|3.486136149|2|1.297044029|0.0|-0.057853364|-0.045035034|0.042804233|0.037454164|-0.4023692|0.002951176|10.95352614|-0.050363149|1|1|0.063448144|-0.1763783589999999|-0.434472457|0.90414347|0.8060798779999999|0.856677627|0|0.8303378090000001|0.019457471|-46.58030248|-64.57958827|12.55883918|110.6090028|0.169662191|109.5085883|-0.035868226|-41.6829437|10.23927133|-1.901015959|76.34126108|59.13914165|2710.355028|535.942162|2294.468358|-14.94294208|7.545963801|13.98635088|0.853487672|158.6528381|30.69639722|0.018222417|-328.1450742|662.0530478999999|11.76167282|1.0|0.0|0.0|1.0|0.0|2.0|0.17|17.0|-6.97|2.19|2.24|1.0|0.0|128.72|1.0|5.0|-4.16|4.0|-6.55|395.46|1.0|2.14|-4.3|6.929999999999999e-05|0.02|0.0|-0.04908|3.48|3.7604|-1272.270833|683.24|1150.67|319.95|523.72|0.6843600000000001|0.0002|-0.20467|8.7738|8.0458|8.0458
47a_a18|0|0|0.0|1|0.403918489|0.0|0.018016478|-0.18843247|0.033641026|0.043161338|-0.464122017|-0.005483379|10.35082811|0.052572636|0|0|0.066507683|-0.358939392|-0.369841706|0.842412605|0.766261502|0.7991211029999999|0|0.778790861|0.014124484|-67.93456546|-81.42570819|11.58086543|100.7293848|0.2212091389999999|181.3725215|-0.036234741|-66.76209701|110.0917322|-2.681370849|93.5899242|79.51543089|3612.105567|638.5417107999999|2250.179086|-24.3591435|10.20255289|19.74153879|0.934960691|169.2144153|37.435301|0.014835962|-481.4854016|1225.939287|12.16421601|1.0|1.0|1.0|1.0|1.0|3.0|0.28|18.0|-8.27|3.35|1.85|3.0|1.0|158.24|1.0|12.0|-6.74|5.0|-6.49|547.67|0.0|2.02|-5.58|1.8100000000000002e-07|0.00143|0.0|-0.05191|8.82|3.1947|-2098.807018|874.47|1536.87|388.09|813.01|0.69508|0.6094|-0.18291|3.0133|9.0|9.0
9r_a24|1|0|2.950959457|0|1.353642494|0.0|-0.134192489|0.013567512|0.024179894|-0.17821765|-0.264490176|0.007861194|10.96129392|-0.043274854|1|1|-0.29065818|-0.2920573039999999|-0.3018627239999999|0.786430472|0.7958149290000001|0.841805128|0|0.8417158379999999|0.015557618|-41.49802275|-54.99020696|10.4302588|71.31566881|0.158284162|106.1180928|-0.025821921|-36.86695997|89.36724924|-1.394383716|70.79264457|51.92828155|2644.462265|564.3096436000001|958.7578093|-11.60626518|9.672636984|18.36822555|0.898988412|257.9706516|28.13932796|0.02357068|-154.486433|670.2247423|15.80243761|1.0|1.0|1.0|1.0|1.0|1.0|0.22|23.0|-8.66|3.93|1.02|2.0|0.0|116.9|1.0|8.0|-4.02|6.0|-6.83|400.48|0.0|2.98|-4.06|9.58e-05|0.0351|0.0|-0.04313|1.82|4.2877|-1294.486221|713.25|1199.71|277.23|616.11|0.3398|0.0029|-0.21074|3.0322|7.9586|7.9586
47j_a18|0|0|0.0|1|1.251176464|0.0|0.070097424|-0.068902246|0.033563218|-0.048528478|-0.569931053|0.00031105|10.94702285|0.0033281|0|0|-0.073551529|-0.331885553|-0.48833504|0.783538352|0.7444236670000001|0.77844379|0|0.80651845|0.015967126|-56.816779|-73.69868165|12.42035127|95.57657747|0.19348155|150.5035248|-0.033837212|-57.32800549|99.50526447|-2.368604851|86.31641604|69.23713027|3172.831382|627.366638|2064.803327|-20.47428768|9.597380968|18.50538303|0.928170101|183.246715|34.43235841|0.016220875|-411.3767328|1081.726154|12.6177344|1.0|1.0|0.0|1.0|1.0|3.0|0.28|18.0|-8.79|2.82|2.63|3.0|2.0|149.96|1.0|11.0|-5.83|4.0|-6.46|499.6|0.0|2.39|-5.14|1.49e-06|0.00366|1.0|-0.04423|8.09|3.1054|-1625.445572|839.37|1459.55|399.25|776.31|0.6983600000000001|0.5439|-0.17273|5.2118|7.4559|7.4559
14d_a23|0|1|0.0|0|1.197963465|3.405551724|0.058368697|-0.026530366|0.043538647|0.03253552|-0.288522152|0.01269616|10.313217800000002|-0.054430189|2|2|0.059486662|-0.136106024|-0.4483522929999999|0.725800261|0.772008792|0.829764975|1|0.921694462|0.018596017|-35.40917327|-51.58357156|12.25371621|39.26987634|0.078305538|51.59888942|-0.032878563|-33.99063559|83.40396369|-1.6439281280000002|61.49227899|47.66288948|2878.955374|607.3441532|2261.37838|-14.27606695|7.832720777|14.358677900000002|0.833166062|138.1496441|27.41215037|0.015037275|-382.6437544|666.0036144999999|9.908707432|0.0|0.0|1.0|1.0|1.0|1.0|0.09|26.0|-7.78|4.33|3.24|2.0|1.0|125.25|1.0|5.0|-5.85|4.0|-6.1|425.51|0.0|3.8|-5.25|1.43e-06|0.0023899999999999|0.0|-0.0725799999999999|3.79|8.1555|-1669.24571|696.21|1186.17|336.18|554.84|8.1555|336.18|-0.22152|8.1555|8.4001|8.4001
12c_a30|0|0|0.0|2|0.604984133|0.0|0.045997203|-0.030422458|0.042804233|-0.0983590219999999|-0.3657134279999999|0.00372838|10.31162888|-0.072247675|1|1|-0.172653074|-0.090173435|-0.468696709|0.8264832879999999|0.824373792|0.880943609|0|0.8439327120000001|0.01588025|-50.12643041|-62.99109515|10.36785909|82.07537640000001|0.156067288|101.8928318|-0.037411484|-41.12547305|0.0|-1.833162702|72.5855533|60.4942895|2860.640481|550.9847369|2456.062146|-15.946612|7.652098812999999|13.9883503|0.828040991|126.574178|30.29927658|0.014695647|-399.7292126|652.8825454|9.594458155|1.0|0.0|1.0|1.0|0.0|1.0|0.14|17.0|-7.22|3.27|3.31|2.0|0.0|132.29|1.0|5.0|-5.93|4.0|-5.75|432.93|0.0|3.11|-5.44|1.19e-06|0.00156|0.0|-0.0542299999999999|4.45|3.5286|-2035.373591|695.96|1168.62|245.12|541.39|0.32037|0.1568|-0.2038599999999999|4.7893|7.9914|7.9914
1j_a5|1|0|2.9426852410000004|0|1.427567371|0.0|-0.2031633169999999|-0.010620031|0.025987654|-0.115553003|-0.175183967|0.00683534|10.9487794|-0.032333695|1|1|-0.190920568|-0.0178558139999999|-0.2470489089999999|0.74740095|0.7862755770000001|0.848473695|0|0.847163872|0.019690225|-39.64241895|-40.01980349|10.57633738|73.73338699|0.152836128|82.09385267|-0.027258236|-21.49609451|1.471030887|-1.117587665|54.3827755|50.21875634|2242.805131|455.0425806|847.5275797|-7.86442482|7.328149934|13.80288876|0.883543443|205.997426|23.74961767|0.026739895|-125.1415813|422.96706330000006|14.36297201|1.0|1.0|1.0|1.0|1.0|1.0|0.05|23.0|-8.14|4.21|1.57|0.0|0.0|96.98|1.0|4.0|-4.03|4.0|-6.15|328.37|1.0|3.19|-4.2|9.27e-05|0.0206|0.0|-0.03832|2.61|4.1205|-1065.849941|572.47|959.39|279.68|445.81|0.66182|0.1644|-0.20645|3.0364|7.6198|7.6198
8m_a46|0|0|0.0|1|1.160371261|2.126524943|-0.044830187|-0.085284636|0.047345679|-0.134230003|-0.248590088|0.0063680119999999|10.94650201|-0.064176245|1|1|-0.206020062|0.015631887|-0.380393836|0.783187801|0.7699708959999999|0.8142050040000001|0|0.876210355|0.007059399|-48.32436573|-45.17474201|3.742817678|166.8508795|0.123789645|65.63194084|-0.032188531|-23.9511632|0.0|-1.448483903|48.72163155|52.0671834|2045.330306|464.5573228999999|1913.813025|-9.04821721|5.684332261000001|9.899611044|0.7415609409999999|60.71213839999999|19.27296714|0.006689855|-408.7649869|463.1469765|3.546889545|0.0|1.0|0.0|1.0|1.0|1.0|0.3|17.0|-6.46|4.21|2.62|1.0|0.0|96.16|1.0|2.0|-4.48|3.0|-5.61|319.4|1.0|3.53|-4.56|3.3e-05|0.0088799999999999|0.0|-0.01818|4.12|4.2881|-1014.126693|570.72|970.82|233.66|489.57|0.43001|0.1441|-0.19715|3.1675|6.6402|6.6402
1o_a5|1|0|2.923171926|0|1.427566509|0.0|-0.266637757|0.033105871|0.025987654|-0.033273504|-0.1079910069999999|0.0057302559999999|10.94518594|-0.008511304|1|1|-0.05876042|0.06759341|-0.231165601|0.670787375|0.78144982|0.85693939|0|0.88430372|0.01325562|-42.63505279|-39.1638643|7.122612351|167.3051756|0.11569628|62.16682117|-0.028770932|-21.04383087|1.01402588|-1.093295425|50.11479279|49.75766514|2238.291862|475.1609233|833.537568|-8.306775343|7.522366517000001|14.20898333|0.8888980340000001|161.2447749|22.08761368|0.020380352|-214.8381946|393.5487205|10.95092849|1.0|1.0|1.0|1.0|1.0|1.0|0.0|23.0|-8.11|4.07|1.23|0.0|0.0|95.2|1.0|3.0|-4.08|4.0|-6.3|323.35|0.0|2.95|-4.08|8.329999999999999e-05|27.0|0.0|-0.07037|2.66|4.1692|-1043.577386|561.04|938.37|275.45|443.88|0.4988899999999999|0.0071|-0.23973|5.4919|7.4559|7.4559
2_a4|0|0|0.0|1|1.189716144|0.0|-0.072708147|-0.103346554|0.037777778|0.08246129|-0.269140683|-0.001386521|10.95268469|0.076479666|0|0|0.127695325|0.228655117|-0.3881618|0.930871261|0.802438682|0.847373823|0|0.742518847|0.006330673|-49.45826819|-44.27948986|2.667094277|166.102249|0.257481153|108.4760726|-0.0379537729999999|-18.65482233|0.0|-1.366335816|48.93681624|52.12536246|1623.668791|312.82106489999995|910.3327882|-6.736463618999999|4.710383035|7.800989232999999|0.656126301|66.09827364|18.96532986|0.011054731|-289.1005902|284.26458360000004|4.657326379|0.0|1.0|0.0|1.0|0.0|2.0|0.27|12.0|-4.83|0.83|1.63|0.0|0.0|79.59|2.0|2.0|-2.18|4.0|-6.69|253.3|1.0|1.24|-2.77|0.0066|434.0|0.0|-0.01612|2.46|3.2230000000000003|-819.9326497000001|458.73|764.77|210.28|333.36|0.4682|0.0008|-0.16226|3.0946|7.5086|7.5086
11_a33|1|1|3.221176304|0|0.609352951|0.0|-0.151505631|-0.039406316|0.034984568|0.055664124|-0.32219686|-0.003303432|10.31100126|-0.008908194|3|3|0.105574347|-0.232296883|-0.393892466|0.8389087140000001|0.85401347|0.921896958|1|0.857287241|0.033701864|-34.4118011|-50.94714637|16.37099833|45.43139569|0.142712759|69.3240686|-0.030847481|-24.74805685|0.0|-1.048814353|68.11455221|50.78279943|2220.315582|416.4353629|979.349175|-7.278840251|5.24049311|9.837729137|0.8772525659999999|217.193541|27.10262364|0.035341374|-51.37234937|335.4799765|17.16740584|1.0|1.0|1.0|1.0|1.0|1.0|0.13|19.0|-6.23|4.13|0.89|0.0|0.0|89.77|1.0|3.0|-5.48|4.0|-5.97|328.41|0.0|3.28|-4.38|3.32e-06|0.0136|0.0|-0.05806|1.93|3.5049|-1669.324638|506.55|858.89|353.74|378.1|0.70381|0.5408|-0.19938|4.5998|8.3188|8.3188
9_a3|0|0|0.0|0|0.605017128|0.0|0.187952252|-0.100592457|0.034166667|-0.126542538|-0.298197887|-0.004918099|10.31162238|0.023606557|1|1|-0.216450234|0.141996379|-0.614170287|0.923357627|0.6729843740000001|0.7327715159999999|0|0.84649775|0.007377805|-44.74600478|-39.28853824|3.469130065|223.4501605|0.15350225|72.17854599|-0.038196575|-18.47392835|72.50764604|-1.336880133|43.50933802|48.21513485|2017.0704920000005|398.0331029|1383.145159|-8.445224386|5.004834198999999|8.532203772|0.704792493|53.19989715|20.25176593|0.008976383|-363.8118546|349.6957191|4.220799781|1.0|1.0|1.0|1.0|1.0|1.0|0.0|21.0|-7.26|4.62|2.42|1.0|0.0|92.69|1.0|2.0|-5.53|2.0|-5.21|303.38|0.0|3.7|-4.9|2.96e-06|0.00379|0.0|-0.03999|3.28|3.7356|-1256.087705|512.44|857.36|213.09|350.27|0.3639699999999999|0.1127|-0.19833|2.6661|4.96|4.96
14b_a25|0|0|0.0|0|1.420015222|1.616664856|-0.091382738|-0.0166120069999999|0.038137255|0.001683506|-0.273813082|0.004725325|10.93106299|0.0009956189999999|1|1|0.0028569959999999|-0.074541111|-0.3691494039999999|0.6524261960000001|0.7723870909999999|0.8333962429999999|1|0.859628015|0.016003559|-52.75064158|-58.29440389|11.08504021|112.49583529999998|0.140371985|97.23019209|-0.032728922|-40.37825712|57.85340824|-1.767361771|69.2012501|63.83568179|3038.600508|595.4307570000001|2118.281186|-15.70265555|8.690235527|17.06102567|0.963240883|157.3797801|29.33534086|0.015746299|-377.9013888|760.3735147000001|10.90684621|1.0|1.0|1.0|1.0|1.0|1.0|0.07|27.0|-9.65|4.79|1.8|2.0|0.0|130.97|1.0|6.0|-5.6|5.0|-6.26|444.49|0.0|3.63|-5.23|2.49e-06|0.00261|0.0|-0.0584|5.61|4069.0|-1444.544749|716.14|1257.11|228.59|603.27|0.34735|0.0006|-0.22149|3.2784|7.6576|7.6576
16e_a32|1|1|3.343660084|0|0.609420752|0.0|0.180914799|-0.06951854|0.040982906|-0.04474426|-0.772021601|-0.0048042729999999|10.31100268|-0.01320745|3|3|-0.079817994|-0.219947482|-0.698621582|0.804503712|0.86370575|0.91471624|1|0.7903051590000001|0.024145309|-55.957388|-75.36830928|15.50894749|105.4021155|0.209694841|134.6906051|-0.037448344|-48.41036206|39.27920316|-1.760072163|90.34923861|71.46633549|2710.157931|507.6266039|3376.1299740000004|-15.45011555|6.573687662|12.15001203|0.848279482|191.2650034|34.2534974|0.023323257|-259.78720209999994|573.3529948|14.98092934|1.0|0.0|1.0|1.0|1.0|2.0|0.26|19.0|-7.38|4.6|1.12|3.0|0.0|111.95|1.0|8.0|-6.59|5.0|-6.15|413.52|0.0|3.77|-4.75|2.58e-07|0.0074099999999999|0.0|-0.0505899999999999|4.59|3.6214|-1955.993572|677.82|1130.95|342.37|552.79|0.7022|0.2858|-0.2005|3.9389|8.1367|8.1367
12q_a30|0|0|0.0|2|0.60498366|0.0|0.144208934|-0.27228842|0.0438779959999999|-0.016509571|-0.873376576|-0.00695299|10.31162828|-0.021542639|1|1|-0.0483777279999999|-0.226973911|-0.636798458|0.613786308|0.816138015|0.867367115|0|0.845745827|0.014790072|-59.52322773|-78.7683329|10.07866809|82.72757145|0.154254173|105.1162273|-0.045799658|-53.67653794|0.732186841|-2.427381881|90.06607753|69.60189582|3305.289025|576.3319634|2844.418547|-21.2680622|7.346842839|13.96052394|0.900207238|122.2240555|38.03137394|0.016579022|-437.0000797|696.6414817000001|11.29774462|1.0|0.0|1.0|1.0|0.0|1.0|0.17|17.0|-7.18|4.78|2.82|2.0|0.0|133.96|1.0|7.0|-6.7|8.0|-5.66|482.48|0.0|3.42|-5.92|1.99e-07|0.000579|0.0|-0.05105|5.52|3.4834|-1988.033527|713.16|1214.92|245.16|537.96|0.34138|0.1515|-0.19897|6.821000000000001|7.4449|7.4449
28_a47|0|1|0.0|0|1.4201653580000002|1.408016295|-0.053792245|-0.23494583|0.038387534|0.023813594|-0.436042548|-0.013020816|10.95058275|0.0467853809999999|1|1|0.06536499|-0.126992366|-0.435485503|0.635684951|0.832144916|0.896193695|1|0.605349345|0.026080156|-67.33744077|-63.47150284|15.50250691|365.2310214|0.394650655|234.5873429|-0.038135461|-37.72858603|83.61576722|-1.601689367|82.27079846|82.83994768|2616.1598940000003|359.8303775|1337.037733|-13.47449501|7.864990866|14.91533234|0.8964208090000001|206.7032519|34.75365534|0.031626405|-181.0112167|428.5826478|18.79929562|0.0|1.0|1.0|1.0|1.0|2.0|0.05|21.0|-6.92|3.84|1.67|1.0|0.0|99.2|1.0|5.0|-3.67|6.0|-7.22|380.35|0.0|2.4|-3.66|0.000214|0.0824|0.0|-0.05471|3.51|3675.0|-1335.759232|599.88|995.5|337.37|461.73|0.69002|0.2996|-0.2052|8.17|7.6|7.6
12q_a36|1|0|3.453150038|2|1.29701394|0.0|-0.0543475329999999|-0.043678703|0.042804233|0.068040097|-0.410984299|0.0005016269999999|10.9598352|-0.0433009009999999|1|1|0.1161527719999999|-0.177407665|-0.441747876|0.8941919290000001|0.828371596|0.8839272779999999|0|0.82911927|0.018562763|-49.18227989|-68.5549152|12.00048565|82.68142965|0.17088073|110.4712541|-0.038175515|-44.31949385|0.0|-1.908775752|80.15866795|61.18276554|2786.514757|536.0103834|2380.245597|-15.95501778|7.546533709|14.69971555|0.947876484|149.536123|32.10617123|0.017949083|-347.4093916|629.5017194000001|11.60375275|1.0|0.0|0.0|1.0|0.0|2.0|0.14|17.0|-7.18|2.54|2.51|1.0|0.0|128.76|1.0|5.0|-4.44|4.0|-6.49|415.88|1.0|2.34|-4.59|3.64e-05|0.0106|0.0|-0.05602|3.79|3.8653|-1692.544456|683.51|1148.35|236.72|531.58|0.39919|0.3419|-0.2126199999999999|6.4226|8.2218|8.2218
8j_a46|0|0|0.0|1|1.160371125|2.1279894180000003|-0.13040237|-0.008523199|0.043903904|-0.129276363|-0.081366324|0.011852046|10.96391738|-0.053618988|1|1|-0.204674804|-0.133413527|-0.229679821|0.645146311|0.789844634|0.837678812|0|0.934648421|0.008672342|-29.38737046|-37.04976799|4.658562801|7.723448142|0.065351579|35.10521457|-0.02566383|-19.90219786|64.83187221|-1.103544698|41.80044861|34.04593326|2121.846387|502.0694817|1888.679875|-7.405468973|5.617748211|9.817783823|0.747636856|95.55665364|16.76894569|0.008843828|-346.061389|453.1959065|4.750680627|1.0|0.0|1.0|1.0|1.0|0.0|0.32|17.0|-7.26|4.55|2.62|1.0|1.0|96.94|1.0|2.0|-4.59|3.0|-5.55|338.83|1.0|3.82|-4.83|2.59e-05|0.00497|0.0|-0.04068|3.78|4.4107|-1414.53151|576.48|978.4|249.79|493.89|0.50703|0.1427|-0.22599|6.4463|5.9108|5.9108
9_a10|0|0|0.0|1|1.377786667|1.998759814|-0.096384071|-0.032199235|0.03590535|-0.048732912|-0.285441469|0.007316125|10.92721632|-0.1048161059999999|1|1|-0.079150788|-0.239634564|-0.362724972|0.7141481129999999|0.791322552|0.837889476|1|0.8694452140000001|0.013842683|-40.90513782|-59.80726117|9.815155744|86.66800495|0.130554786|92.56988349|-0.028592687|-42.40634438|59.95939417|-1.686968561|71.07688871|50.72029356|2904.874289|616.4802143999999|2284.568215|-14.37503199|8.765421221|16.02210901|0.827876677|190.5275895|27.72306267|0.015893979|-327.9949188|816.3832816|11.26962754|1.0|1.0|1.0|1.0|1.0|1.0|0.23|21.0|-7.93|3.68|1.81|1.0|0.0|130.71|1.0|7.0|-4.23|5.0|-6.87|438.52|1.0|3.07|-4.44|5.920000000000001e-05|16.0|0.0|-0.06118|4.51|3.7309|-1410.041793|740.24|1278.57|222.72|631.5|0.2242|0.0041|-0.21163|4942.0|6.7144|6.7144
4f_a46|0|0|0.0|1|1.134637108|2.190536659|-0.2265364489999999|-0.001868546|0.045958333|-0.099507167|-0.053860324|0.012332859|10.96352592|-0.115631645|1|1|-0.154986658|-0.123416853|-0.150189733|0.6901151990000001|0.74106323|0.7796270059999999|0|0.934973206|0.008734825|-30.29079362|-36.60887321|4.738551282|7.730129301|0.065026794|35.27635517|-0.022035297|-19.85993046|56.50645576|-1.079729539|42.21890747|35.0293449|2103.214727|507.213176|1563.375755|-6.484875252999999|5.654067072999999|9.828175385|0.7382488140000001|130.2830519|15.73210412|0.010341277|-281.9234274|538.4165208|5.6100342670000005|1.0|1.0|1.0|1.0|1.0|0.0|0.38|17.0|-7.21|4.71|2.58|1.0|0.0|101.54|1.0|3.0|-4.38|3.0|-5.65|332.44|1.0|3.76|-4.58|4.18e-05|0.00872|0.0|-0.02947|3.87|4548.0|-1033.550809|591.51|1020.33|272.61|493.53|0.69208|0.1719|-0.2202599999999999|3.7419|6.7375|6.7375
12y_a30|0|0|0.0|2|0.604984019|0.0|0.048343649|-0.037335306|0.044197531|-0.089502772|-0.353814891|0.00604028|10.31162818|-0.058184644|1|1|-0.153680104|-0.0922059569999999|-0.4579359229999999|0.842068099|0.768409873|0.8146529229999999|0|0.8489185109999999|0.0149823289999999|-47.598277|-61.25585229|10.05775555|85.17057711|0.151081489|101.4221952|-0.034840345|-41.1215369|0.0|-1.91621895|69.55490151|57.65603256|2847.362782|569.8856940000001|2411.415644|-15.70095045|8.067590558|14.55517927|0.804154433|120.7628216|28.51891948|0.012362508|-429.782246|754.3941655|8.299049218|1.0|0.0|1.0|1.0|0.0|1.0|0.21|17.0|-7.38|3.23|3.25|2.0|0.0|137.21|1.0|5.0|-6.04|4.0|-5.64|426.54|0.0|3.19|-5.46|9.14e-07|0.00148|0.0|-0.05065|4.45|3.4718|-1654.41361|728.75|1227.82|238.56|585.59|0.30617|0.1489|-0.19815|5.1209|7.6576|7.6576
14a_a5|1|0|2.948727373|1|1.226142247|0.0|-0.056730193|-0.005002101|0.027375887|-0.132625457|-0.316624785|0.002956745|10.9488747|0.024793388|1|1|-0.213526163|-0.016337128|-0.36152442|0.7333482170000001|0.79661948|0.847379958|0|0.7909255559999999|0.0173669719999999|-54.69145586|-53.20786056|11.74431806|134.62273080000003|0.209074444|141.38542919999998|-0.0271808479999999|-35.98151967|55.04914434|-1.494946644|69.71575554|66.43577392|2836.468636|534.8590069|1315.573182|-12.42997952|8.424031251|15.89694877|0.88709518|250.3569601|29.18606491|0.024411136|-175.53051609999997|723.0631751|16.50789498|0.0|1.0|1.0|1.0|1.0|2.0|0.2|23.0|-8.84|4.38|1.37|1.0|0.0|123.0|1.0|6.0|-4.15|5.0|-7.08|425.48|0.0|3.05|-4.22|7.15e-05|0.0256|0.0|-0.0507699999999999|4.3|4.1501|-1390.592722|692.8|1195.01|298.75|508.64|0.65789|0.5853|-0.2183699999999999|2.8163|6.9508|6.9508
12o_a36|1|0|3.444418304|2|1.297042837|0.0|0.01340619|-0.079716275|0.040770975|0.03842353|-0.613501857|-0.00233752|10.96036596|-0.010904454|1|1|0.065221584|-0.213993335|-0.5110239679999999|0.859938421|0.799869816|0.848816593|0|0.7592112809999999|0.023402195|-59.0895896|-76.51720886|16.85373064|55.47133795|0.2407887189999999|173.4105814|-0.03541591|-55.10596064|112.1259723|-2.018706878|95.66406176|75.94332024|3009.981519|546.7667677000001|2778.220342|-18.36865355|7.322888607|13.80895167|0.885724665|240.2059039|38.27030489|0.026586303|-239.7655413|757.7532208|19.1468529|0.0|0.0|0.0|1.0|0.0|3.0|0.17|17.0|-6.93|1.65|1.49|1.0|0.0|138.06|1.0|7.0|-3.54|5.0|-7.66|438.48|0.0|1.47|-3.64|0.000292|0.0997|0.0|-0.05456|4.5|3.8726|-1440.969954|728.07|1240.51|238.77|560.88|0.36719|0.2888|-0.21151|6.6471|7.3979|7.3979
