molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8d|GATS1pe|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|TASA|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
9c_a31|0.0|0|0|3.410619646|0.0|0.610135804|0.031715924|-0.013082561|5.733341277|0|0.03482906|-0.0384827639999999|0.0|-0.6933757159999999|-0.003618466|-0.1047269419999999|-0.062737615|2|2|-0.062065125|-0.138799714|-0.223856622|-0.546598398|0|0.842823186|-0.108617754|0.770283733|0.6746901059999999|-0.103325018|0.287455956|0.030296721|-65.84728287|-81.63444414|19.30758668|153.5739377|0.325309894|207.3144829|-0.035867334|0.670716706|-1.7933667130000002|-41.96335759|-22.85764436|2592.448925|429.9685721|0.837843885|5658.985169|209.8466636|-728.3394714|0.024456662|-217.5897278|1703.9715989999995|1.0|1.0|1.0|1.0|3.09|0.35|-7.24|1.08|2.0|0.0|108.16|1.0|-5.23|28.0|-6.53|398.48|0.0|1.0|5.85e-06|3.1|0.0|2.31e-05|3849.0|-1618.157698|691.3|1147.93|322.12|322.12|0.7007399999999999|-1617.892493|0.2554|-0.15975|-0.19224|0.04177078|2.2323|0.42|6.3768|6.3768
47j_a18|0.0|0|0|0.0|0.0|1.251176464|0.070097424|-0.007807275|4.844187086|0|0.033563218|-0.048528478|0.0|-0.569931053|0.00031105|-0.006923502|0.0033281|0|0|-0.073551529|-0.218974385|-0.331885553|-0.48833504|0|0.7444236670000001|0.005740124|0.757001264|0.80651845|-0.073041469|0.476575952|0.015967126|-56.816779|-73.69868165|12.42035127|95.57657747|0.19348155|150.5035248|-0.033837212|0.764425062|-2.368604851|-44.19607713|-26.32095773|3172.831382|627.366638|0.928170101|7316.123159000001|183.246715|-1433.2001369999998|0.016220875|-411.3767328|2410.265089|1.0|0.0|1.0|1.0|0.0|0.28|-8.79|2.63|3.0|2.0|149.96|1.0|-5.83|37.0|-6.46|499.6|0.0|0.0|1.49e-06|4.07|1.0|8.159999999999999e-07|3.1054|-1625.445572|839.37|1459.55|399.25|399.25|0.6983600000000001|-1624.9784550000002|0.5439|-0.1285|-0.17273|0.03246539|5.2118|35.0|7.4559|7.4559
12h_a30|0.0|0|0|0.0|0.0|0.604984682|0.046965756|-0.00737961|5.351858133|2|0.043848238|-0.074988669|0.0|-0.391119352|0.001139238|0.001698966|-0.072247675|1|1|-0.166613751|-0.0541804029999999|-0.120380857|-0.4708582289999999|1|0.831176513|-0.1240820219999999|0.64876559|0.763568404|-0.083127678|0.353607682|0.017389133|-52.88851758|-63.03519645|11.06352871|89.66095835|0.236431596|150.42542849999998|-0.038417127|0.7979748729999999|-1.882439244|-33.64938551|-24.44221903|2848.98238|485.8069155|0.881277172|6252.192213|128.5349203|-761.9955851|0.015886049|-379.1625034|1500.88527|0.0|1.0|1.0|0.0|0.0|0.14|-6.9|3.2|2.0|0.0|127.24|1.0|-5.39|30.0|-6.02|416.47|0.0|0.0|4.12e-06|3.97|0.0|5.260000000000001e-05|5.0289|-1675.011389|672.54|1132.06|353.22|246.54|0.68543|-1674.777786|155.0|-0.14889|-0.2023599999999999|0.03372393|3.4138|9.0|8065.0|8065.0
14_a1|0.0|0|0|3.3674017380000003|0.0|1.430935835|0.043282217|-0.015636898|5.351858133|1|0.035620155|0.1008839219999999|0.0|-0.766207981|-0.011639964|-0.029658865|-0.0492229479999999|1|1|0.164429684|-0.020716495|-0.033765606|-0.567791164|1|0.7462411859999999|-0.083341531|0.795744863|0.593170871|-0.12658238|0.206941175|0.033047776|-74.96297518|-72.59355177|19.5711254|161.1772893|0.406829129|240.9270705|-0.046308519|0.753357398|-2.083883365|-44.39360096|-27.42423067|2678.985809|351.2799603|0.905399978|5748.712211|146.0634832|-730.8369997000001|0.0243658979999999|-300.0800645|1638.120743|1.0|1.0|1.0|1.0|2.35|0.05|-7.69|1.54|1.0|0.0|106.85|1.0|-4.52|29.0|-6.73|384.39|0.0|1.0|3.03e-05|2.7|0.0|7.81e-06|3.8344|-1292.588129|621.08|1049.56|375.01|323.35|0.69894|-1292.359534|0.3497|-0.1336|-0.19322|0.03490867|5.3099|94.0|7.0269|7.0269
13l_a6|0.0|0|0|3.433158672|0.0|1.4242139390000002|0.03093879|-0.0143011819999999|5.351858133|1|0.0408037829999999|0.090187973|0.0|-0.858070925|-0.009326562|-0.037558466|-0.086595185|1|1|0.144180269|-0.045794891|-0.073210645|-0.564860904|1|0.7908110340000001|-0.1470289659999999|0.827754203|0.643098986|-0.118071236|0.210844002|0.030012523|-82.24617981|-88.13242567|20.90615311|182.8275745|0.3569010139999999|248.6104661|-0.0451862259999999|0.793671137|-2.53042863|-57.29112645|-31.47586631|2967.923804|447.9705372|0.7413520309999999|6462.086665999999|143.7247666|-1227.82747|0.018273048|-409.1314702|2220.880201|1.0|1.0|1.0|1.0|2.22|0.16|-8.89|1.39|1.0|0.0|124.98|1.0|-5.49|33.0|-6.59|441.48|0.0|1.0|3.26e-06|3.39|0.0|5.7e-07|3.6675|-1465.865882|735.52|1249.13|349.26|338.07|0.70515|-1465.560303|0.0165|-0.14562|-0.19447|0.03092407|8.9893|385.0|6.4145|6.4145
19_a47|0.0|1|1|0.0|0.0|1.402889494|-0.038804671|-0.00973456|4.727387819|2|0.032764858|0.027033021|1.174354482|-0.4380552029999999|-0.013020816|-0.064557784|0.0604168609999999|1|1|0.074201869|-0.046265509|-0.126992366|-0.439165562|2|0.823945134|0.095841135|0.614975047|0.639642891|-0.105205489|0.270767873|0.026805875|-58.28861174|-57.87554797|14.85167037|335.10989930000005|0.360357109|199.6541807|-0.037307124|0.637832605|-1.566899206|-32.2945343|-20.66983856|2612.978054|354.3911695|0.8635094740000001|5846.960345|200.6571609|-480.9851737|0.03295186|-152.7310283|1361.067484|1.0|1.0|1.0|1.0|1.72|0.05|-6.92|1.67|1.0|0.0|99.2|1.0|-3.67|28.0|-7.22|380.35|0.0|1.0|0.000214|1.97|0.0|4.59e-05|3.8423|-1335.75742|571.23|974.59|322.68|322.68|0.68924|-1335.580357|0.3243|-0.15845|-0.2117099999999999|0.03178118|6.3247|0.05|7.3|7.3
25_a47|0.0|1|1|0.0|0.0|1.30432753|0.037667531|-0.010144825|4.727387819|2|0.043695652|-0.055724653|1.087932079|-0.486951604|-0.003963349|-0.035030495|0.002716049|1|1|-0.120903298|-0.108691353|-0.235822787|-0.545763902|2|0.8462332770000001|0.004104478|0.622598899|0.786958319|-0.073339312|0.574771479|0.020224271|-44.52300552|-53.40631957|12.27779881|11.20142696|0.213041681|129.3338553|-0.031278972|0.6238742279999999|-1.407553754|-27.0291331|-18.98891362|2704.5905190000003|477.748546|0.908616158|6236.813862|228.3393366|-518.7525876|0.029261935|-150.4037281|1369.668876|1.0|1.0|0.0|1.0|3.27|0.1|-8.01|3.08|2.0|0.0|109.7|1.0|-4.99|29.0|-6.3|410.83|0.0|1.0|1.01e-05|3.53|0.0|4.02e-06|4.8002|-1735.414386|626.55|1062.81|310.91|258.29|0.68761|-1735.2218059999998|0.0702|-0.16588|-0.22919|0.0285712999999999|5.1625|16.0|7.8|7.8
17a_a10|0.0|0|0|0.0|0.0|1.3438501040000002|-0.218519541|-0.004333189|5.4161004020000005|3|0.036545455|-0.082914437|1.863045777|-0.2946568739999999|0.009206558|-0.093735748|0.031632653|1|1|-0.132166258|-0.225935253|-0.360142554|-0.275154041|2|0.76281504|0.054069767|0.673253555|0.8538249840000001|-0.055423599|0.463842217|0.020088947|-39.18491085|-58.46202420000001|14.20303963|51.96456548|0.146175016|103.34686|-0.023625536|0.564726042|-1.488408763|-27.70403316|-16.70343549|3154.628148|603.6608262999999|0.967815851|7078.918870999999|307.7420338|-743.9958084|0.0254938|-91.52361858|1863.410498|1.0|1.0|1.0|1.0|3.66|0.33|-7.32|1.29|1.0|0.0|142.16|1.0|-3.68|35.0|-7.43|468.55|1.0|0.0|0.00021|2.43|0.0|2.22e-05|5.5285|-1524.557372|767.6|1326.24|310.84|224.26|0.67671|-1524.187115|0.0867|-0.16562|-0.21203|0.03725238|5.3803|49.0|7.3098|7.3098
12aa_a36|0.0|0|0|3.4172704080000003|0.0|1.297043479|0.033952382|-0.011588438|5.351858133|2|0.042560386|0.03597264|0.0|-0.672129428|-0.006653538|0.010538281|-0.013898809|1|1|0.0620143779999999|-0.052743904|-0.090926893|-0.53315493|1|0.833911317|-0.023185884|0.849217847|0.688945241|-0.1066659309999999|0.4679233379999999|0.023617545|-72.94175494|-80.19356964|16.1504726|132.3194611|0.3110547589999999|212.7097172|-0.04126187|0.731335741|-2.228140982|-49.88002793|-28.21625599|2928.7759760000004|471.12395210000005|0.812554922|6438.603019|183.7216658|-1041.942197|0.023386634|-316.3903377|2083.417693|0.0|0.0|1.0|0.0|0.0|0.13|-6.14|1.28|1.0|0.0|131.85|1.0|-3.52|32.0|-7.79|424.46|0.0|0.0|0.000304|1.55|0.0|0.000305|3.8899|-1401.662677|701.99|1183.76|318.73|318.73|0.6931|-1401.389257|0.4446|-0.15718|-0.20829|0.04550032|4.7433|9.0|8.0458|8.0458
12w_a36|0.0|0|0|3.3131307480000003|-4.750262163|1.24014105|0.081390556|-0.015825416|5.351858133|2|0.041555556|0.041058884|0.0|-0.917874106|-0.011700732|-0.041402825|-0.010726574|1|1|0.115646674|-0.1187503719999999|-0.3344729369999999|-0.604676196|1|0.828393514|-0.016393443|0.624142499|0.828363244|-0.086826396|0.532980165|0.021104445|-62.34080876|-79.88912835|15.15285952|112.947763|0.171636756|123.23411609999998|-0.041210062|0.70536279|-2.225343322|-44.76031023|-29.58856606|3230.870697|594.7596206000001|0.8769828040000001|7418.252264|211.5476713|-1147.197876|0.0273396629999999|-294.8983941|2265.1925920000003|0.0|1.0|1.0|0.0|0.0|0.17|-7.14|2.04|2.0|0.0|130.43|1.0|-5.2|34.0|-6.4|465.43|0.0|0.0|6.26e-06|3.86|0.0|3.37e-05|3.8881|-1645.202839|712.88|1198.72|318.88|318.88|0.69466|-1644.953222|0.4508|-0.15708|-0.21034|0.0328886|7.0746|23.0|7.6383|7.6383
14_a47|0.0|1|1|2.871076328|0.0|1.417758105|-0.126490693|-0.006070958|4.59511985|2|0.036632997|0.017068634|1.484493371|-0.2306964|-0.008212621|-0.01670074|0.0295267039999999|1|1|0.05124606|-0.020596219|-0.061837113|-0.33240126|2|0.777675668|0.050943962|0.579833096|0.681598464|-0.093553938|0.2662137639999999|0.020106089|-47.18187618|-47.47362906|10.1400648|64.60629385|0.318401536|160.57883|-0.034963476|0.664709719|-1.223721666|-23.79514424|-17.63306222|2254.664317|343.7492333|0.904139078|4695.98899|169.0962983|-311.2496842|0.028057496|-166.1354667|928.4611922|1.0|0.0|1.0|1.0|1.53|0.0|-7.79|2.49|0.0|0.0|86.58|1.0|-3.97|24.0|-6.21|323.3|1.0|1.0|0.000108|2.91|0.0|5.27e-06|3.9671|-1127.737484|519.55|849.76|312.53|312.53|0.68345|-1127.610422|0.2452|-0.16377|-0.22434|0.03679054|3665.0|8.0|8.1|8.1
25d_a34|0.0|0|0|0.0|0.0|1.433689841|0.128783829|-0.015046463|5.351858133|1|0.041037037|-0.163072107|0.0|-0.8576484190000001|-0.005017781|-0.1266965|0.00670464|1|1|-0.263924686|-0.211368416|-0.342090037|-0.605891389|1|0.7498681140000001|0.011919831|0.778903495|0.674282353|-0.100582621|0.631894475|0.0292772039999999|-66.52770588|-82.09024497|19.36462983|174.9700398|0.325717647|215.4372954|-0.044492794|0.7772035959999999|-2.358118108|-44.00298587|-29.42857839|2939.671168|445.9861716|0.916843118|6513.063805|147.36277019999997|-1031.631874|0.019881997|-366.6979266|2006.828923|1.0|1.0|1.0|1.0|3.76|0.12|-8.08|2.26|1.0|0.0|119.81|1.0|-4.61|32.0|-6.74|427.46|0.0|1.0|2.44e-05|3.05|0.0|3.53e-06|4.2732|-1426.496796|706.21|1198.19|290.15|290.15|0.6764600000000001|-1426.243341|0.2106|-0.1771299999999999|-0.21234|0.02807001|8.0068|0.95|6.0223|6.0223
28_a20|0.0|0|0|0.0|0.0|1.417203216|-0.013841559|-0.006492092|4.727387819|3|0.0396875|0.091462964|1.650185059|-0.363557127|0.002234763|0.0313932529999999|-0.039965901|1|1|0.155263557|-0.016955137|-0.028782305|-0.447096101|3|0.755701837|-0.06654421|0.690655217|0.7817507370000001|-0.086299346|0.3962228229999999|0.014682607|-57.59898971|-60.85602167|9.799649234|318.7453661|0.218249263|145.66665480000003|-0.035068957|0.773641727|-1.823585765|-38.44343857|-23.40616218|2865.917291|521.7658603|0.8826648009999999|6348.941881000001|151.0788711|-812.3457521|0.016673728|-365.2747728|1573.2352460000002|1.0|1.0|1.0|1.0|2.86|0.08|-8.8|1.73|1.0|0.0|122.8|1.0|-4.42|32.0|-6.96|420.47|0.0|1.0|3.77e-05|2.68|0.0|6.590000000000001e-07|4.7905|-1368.363151|704.42|1198.32|346.35|258.81|0.4701899999999999|-1368.085242|0.0153|-0.15572|-0.21814|0.03534166|4.7428|255.0|6.5935|6.5935
6e_a31|0.0|0|0|3.402951625|0.0|0.61015618|0.06650322|-0.016012184|5.733341277|0|0.037803618|0.132664341|0.0|-0.784597028|-0.011483229|-0.008757878|-0.0462850729999999|2|2|0.225356759|-0.002840672|-0.004825446|-0.579941248|0|0.78240875|-0.072882794|0.795570315|0.623340994|-0.122985602|0.177030306|0.032627586|-74.99224589|-79.81721349|19.89514173|159.9587946|0.376659006|229.6732654|-0.046541668|0.7604979040000001|-2.0943750530000003|-45.72760428|-28.37945369|2776.836977|380.0911673|0.916695963|6053.812282|146.03985980000002|-778.7151665|0.022744048|-317.6847132|1679.262243|1.0|1.0|1.0|1.0|2.62|0.1|-7.33|1.36|1.0|0.0|109.69|1.0|-5.63|29.0|-6.5|404.44|0.0|1.0|2.34e-06|3.2|0.0|1.89e-05|3.3083|-1652.669408|634.34|1077.48|374.76|374.76|0.70391|-1652.445002|0.5103|-0.13418|-0.18844|0.03676794|8.3583|0.37|6.4318|6.4318
14x_a23|0.0|1|1|0.0|0.0|1.197963189|0.0944818319999999|-0.0065692219999999|5.351858133|2|0.04314059|0.05740118|0.6753138120000001|-0.335030301|0.003379755|-0.075184011|-0.0229244|2|2|0.160327487|-0.073958723|-0.206574435|-0.443633823|2|0.802520527|-0.035965909|0.558482531|0.7768288609999999|-0.0708831479999999|0.229141189|0.022095943|-46.97594633|-55.83053941|14.64350681|42.44114495|0.223171139|147.90081730000003|-0.034056109|0.722211323|-1.6006371069999998|-31.13207597|-22.56979253|3071.48868|514.8229467|0.880126802|6989.569075|184.0971574|-703.0042792|0.0219879679999999|-294.5294492|1468.794817|0.0|1.0|1.0|0.0|3.42|0.05|-7.93|3.78|2.0|1.0|120.2|1.0|-5.68|32.0|-6.35|447.46|0.0|0.0|2.09e-06|3.78|0.0|5.23e-06|4.0641|-1828.393372|675.21|1149.42|335.63|305.07|0.62836|-1828.168422|0.3057|-0.15259|-0.23475|0.02165405|8.1916|3.0|8.4949|8.4949
12g_a40|0.0|0|0|0.0|0.0|0.604990688|0.037440516|-0.01011728|5.4161004020000005|0|0.036630824|0.167050952|0.726175674|-0.354104815|-0.001011175|0.075327376|-0.211162861|2|2|0.280045216|0.063401514|0.106286677|-0.512657141|0|0.769016155|-0.326139923|0.6941475490000001|0.8702014570000001|-0.0951493559999999|0.289122732|0.012706769|-49.94706785|-52.24208444|6.670206427999999|130.7472028|0.129798543|68.1355805|-0.0435406|0.852031227|-1.393299206|-26.21888031|-22.85591194|2287.970776|456.7977427|0.871698484|5211.675486|77.67373972|-383.9305539|0.013442698|-369.5858437|858.4065454|0.0|1.0|0.0|0.0|3.2|0.0|-6.63|3.76|2.0|0.0|93.78|1.0|-6.46|23.0|-4.91|362.23|0.0|1.0|3.43e-07|5.07|0.0|8.57e-05|4.0224|-2173.044757|540.25|896.63|392.64|308.23|0.6988|-2172.9382|0.2682|-0.13191|-0.20615|0.02230594|2.7075|724.0|6.1403|6.1403
14o_a23|0.0|1|1|0.0|-4.758526534|1.197958066|0.18835477|-0.014680137|5.351858133|2|0.046090147|0.135737344|0.6669152279999999|-0.807407518|-0.002390707|-0.029012777|-0.049105045|2|2|0.416392114|-0.0962526|-0.2952674819999999|-0.653629157|2|0.802854174|-0.072078004|0.575188253|0.904077943|-0.072435569|0.328340215|0.018054548|-51.49843925|-66.92857564|12.835973699999998|110.3941788|0.0959220569999999|68.19627862|-0.042454824|0.800301554|-2.165196042|-36.61307972|-30.18347529|3399.6213840000005|642.7588542000001|0.958697036|7967.617129|141.97663490000002|-1094.413931|0.019295686|-427.001863|1923.471511|0.0|1.0|0.0|1.0|3.62|0.09|-7.95|3.04|2.0|1.0|126.97|1.0|-6.89|35.0|-5.94|495.48|0.0|0.0|1.29e-07|4.76|0.0|5.57e-06|3.6989|-2042.184285|729.11|1236.72|335.19|335.19|0.58581|-2041.934645|385.0|-0.1517|-0.23229|0.02299729|8.3591|3.0|8.4815|8.4815
37_a18|0.0|0|0|0.0|0.0|1.251176176|-0.0013530679999999|-0.005351023|4.844187086|1|0.036746032|-0.018268775|0.0|-0.385273662|0.002300582|-0.034593342|-0.011713125|0|0|-0.0276034839999999|-0.1483628609999999|-0.224171123|-0.44541772|0|0.725028151|-0.020149364|0.699483099|0.831783747|-0.068500679|0.385121249|0.009098426|-50.09028298|-54.7389628|6.653112344|12.63119843|0.168216253|123.0060763|-0.0286221589999999|0.7648766029999999|-1.946306811|-36.62790634|-20.92960342|3055.795406|608.2316837999999|0.954530133|7035.839448000001|171.9311063|-1040.70711|0.0142451319999999|-387.3755475|1860.709332|1.0|0.0|1.0|1.0|0.0|0.3|-8.82|3.33|2.0|1.0|151.14|1.0|-5.68|36.0|-6.14|480.6|1.0|0.0|2.08e-06|4.36|0.0|7.27e-07|3.2127|-1532.997117|794.5|1395.35|385.91|385.91|0.69305|-1532.553949|499.0|-0.13194|-0.18119|0.02274574|3.0375|35.0|7.4559|7.4559
13f_a6|0.0|0|0|3.440154557|0.0|1.429020649|-0.088329567|-0.006930367|4.727387819|2|45.0|0.04505613|1.651047524|-0.381170169|-0.003356527|-0.071478789|-0.049928822|1|1|0.079490516|-0.126749697|-0.223618825|-0.466314952|2|0.77199166|-0.088948538|0.790249345|0.863222493|-0.073352505|0.176745407|0.018554018|-49.2635105|-62.41821579999999|12.46087045|62.42897239999999|0.136777507|91.85971442|-0.032802223|0.720711855|-1.672913351|-33.08535238|-22.02995852|2869.925064|579.7398537|0.6717890999999999|6128.208571|187.5697972|-754.5608419|0.0196449239999999|-296.4599736|1558.914115|1.0|1.0|1.0|1.0|2.21|0.08|-10.18|0.92|1.0|0.0|123.82|0.0|-5.11|32.0|-6.52|417.47|0.0|1.0|7.74e-06|3.27|0.0|2.75e-08|4.8413|-1347.301285|711.29|1202.78|394.98|256.1|0.70541|-1347.018087|0.0048|-0.12805|-0.2059099999999999|0.03437105|13.9612|42.0|7.3768|7.3768
18a_a30|0.0|0|0|0.0|0.0|0.604987543|0.045071414|-0.006673169|5.351858133|2|0.040166667|-0.041327798|0.0|-0.353677943|0.005050384|-0.01286191|-0.094932667|1|1|-0.073280844|-0.053309522|-0.094526372|-0.452377064|1|0.7885597609999999|-0.171895425|0.7961424690000001|0.85918121|-0.072474599|0.294303776|0.017060045|-45.11907802|-59.38972262|10.62073502|79.18861306|0.14081879|87.66676984|-0.036990859|0.7904991659999999|-1.812552105|-28.08889239|-23.02866795|2721.874248|534.88346|0.8050400790000001|5942.293347|130.4247923|-702.4886239|0.016012295|-361.7006453|1427.458469|0.0|1.0|1.0|0.0|0.0|0.14|-6.64|2.82|2.0|0.0|127.28|1.0|-5.28|29.0|-5.98|398.48|0.0|0.0|5.23e-06|3.87|0.0|9.21e-05|3.4712|-1575.786909|665.12|1120.46|357.18|357.18|0.69033|-1575.54671|0.3781|-0.1418|-0.19785|0.03180853|5.2813|25.0|7.6108|7.6108
7l_a46|0.0|0|0|0.0|0.256706467|1.160371354|-0.2644255789999999|-0.00090473|5.533389489|2|0.04006734|-0.203375108|0.0|-0.038903382|0.013150047|-0.074511843|0.050638298|1|1|-0.331246137|-0.087877164|-0.143129469|-0.1082221709999999|2|0.7746144629999999|0.076724694|0.6539666829999999|0.907148114|-0.0565894359999999|0.253138137|0.011594057|-27.30136533|-30.34397256|5.5935102720000005|8.13531199|0.092851886|44.79605077|-0.022013621|0.67467081|-0.880544835|-13.17144326|-10.620390400000002|1920.310099|437.65027010000006|0.863142947|4046.614178|156.9538706|-204.9507309|0.016330867|-168.5385796|629.6635476|1.0|0.0|1.0|1.0|2.64|0.28|-6.29|1.89|0.0|0.0|86.96|1.0|-3.18|22.0|-6.22|290.36|1.0|1.0|0.000668|2.61|0.0|0.000151|4.5464|-915.6081232|517.29|879.87|272.71|272.71|0.68834|-915.446686|0.2024|-0.18993|-0.2231699999999999|0.025086919|3.9009|1.94|5.7122|5.7122
3b_a32|0.0|1|1|3.3653429710000005|0.0|0.609420808|0.046791596|-0.007388108|5.733341277|0|0.042528736|-0.0411430079999999|2.21541916|-0.265971895|-0.001282231|-0.1113575119999999|0.10614163|3|3|-0.078754696|-0.0791178979999999|-0.151445075|-0.536470812|0|0.800396027|0.167519182|0.7725667079999999|0.8407393809999999|-0.073068133|0.2719741|0.014636992|-35.8437493|-49.22963237|7.180211702|74.63320519|0.159260619|78.12568166|-0.033451833|0.764128338|-1.103910485|-17.58323784|-16.40987746|2092.213643|412.4267349|0.854431185|4448.251276|115.707414|-265.6468664|0.0154889019999999|-259.1375886|708.6845618|1.0|1.0|1.0|1.0|2.57|0.13|-6.5|1.45|1.0|0.0|88.24|1.0|-5.73|21.0|-5.57|312.41|0.0|1.0|1.86e-06|3.71|0.0|9.97e-05|3.5545|-1594.121087|524.46|857.0|348.81|348.81|0.70257|-1594.0008779999998|0.2905|-0.1474099999999999|-0.20137|0.02589511|5.7777|6.0|8.2366|8.2366
1a_a5|0.0|0|0|0.0|0.0|1.189701889|-0.271170445|-0.001785522|4.59511985|2|0.021346801|-0.075791863|0.0|-0.078562954|0.005921049|-0.132197351|-0.004213083|0|0|-0.123867037|0.069867374|0.114184614|-0.179831877|2|0.7427901179999999|-0.008431181|0.808272639|0.833638233|-0.071887159|0.3602068089999999|0.008036994|-36.19957997|-38.07869556|4.047117885|83.60943679|0.166361767|83.77332129999999|-0.027665419|0.7256546770000001|-1.134282187|-18.22870183|-13.93123008|1940.139869|419.7878208000001|0.835734058|4005.068642|138.1496441|-287.62427139999994|0.016493595|-227.2618539|787.1243051|1.0|0.0|1.0|1.0|0.0|0.16|-7.15|2.09|0.0|0.0|93.49|1.0|-2.6|23.0|-6.58|298.34|1.0|0.0|0.00253|2.17|0.0|2.13e-05|4.6707|-951.1394906|531.02|882.1|437.61|265.45|0.54123|-951.178584|0.0126|-0.12226|-0.2262699999999999|0.028664612|6.7017|107.0|6.9706|6.9706
8d_a8|0.0|0|0|3.190160226|0.0|1.395657339|-0.12349902|-0.0111144189999999|4.844187086|1|0.042323232|0.071729931|0.0|-0.633521883|-0.00267541|-0.077977198|-0.117111249|1|1|0.111668404|0.016471091|0.025642021|-0.4385133129999999|1|0.757805416|-0.179357354|0.734212688|0.6932924890000001|-0.1072746469999999|0.377028311|0.028038295|-69.95878302|-67.26951954|18.28507531|57.93693239|0.306707511|200.0182229|-0.03820405|0.675359878|-2.063018716|-45.62337399|-24.91463687|2863.968296|452.1282556|0.935013517|6596.888351|211.7129122|-877.3916055999999|0.029166961|-228.7206541|1992.108851|0.0|1.0|1.0|1.0|2.92|0.12|-7.62|1.92|1.0|0.0|121.1|1.0|-4.91|32.0|-6.87|430.46|0.0|0.0|1.24e-05|2.89|0.0|1.03e-05|4.6765|-1447.595474|690.78|1185.65|376.13|265.12|0.70165|-1447.2928029999998|0.1879|-0.13754|-0.19757|0.03604461|7.5674|18.61|4.7303|4.7303
12j_a30|0.0|0|0|0.0|0.0|0.604984421|0.04148877|-0.006336585|5.351858133|2|0.043848238|-0.02473642|0.0|-0.354848778|0.005613018|0.0074730759999999|-0.075816941|1|1|-0.0431311459999999|-0.053644471|-0.09353607|-0.456342646|1|0.795446883|-0.130412856|0.7991060659999999|0.842199041|-0.073909106|0.328405591|0.015613498|-47.76354083|-60.832977500000005|10.09017681|88.51817261|0.157800959|101.9784021|-0.036204884|0.8134611009999999|-1.882653966|-30.8670468|-23.39729904|2784.7999170000003|544.2686362000001|0.91079856|6105.3402670000005|120.550211|-786.2626307999999|0.01349128|-405.1466163|1495.657934|0.0|1.0|1.0|0.0|0.0|0.17|-7.01|3.04|2.0|0.0|132.24|1.0|-5.66|30.0|-5.81|412.51|0.0|1.0|2.21e-06|4.23|0.0|4.02e-05|5.1971|-1615.096172|695.8|1175.75|356.4|238.56|0.68625|-1614.831741|0.1516|-0.14772|-0.1987799999999999|0.03201935|5.1081|9.0|8058.0|8058.0
2_a3|0.0|0|0|0.0|0.0|0.605017347|0.176032668|-0.008422099|4.727387819|2|0.034166667|-0.103423993|2.058239271|-0.311617665|-0.006049098|0.09933632|0.036301827|1|1|-0.18746945|0.017902469|0.032450556|-0.568019422|2|0.769486995|0.065162907|0.841871246|0.750206578|-0.104577702|0.4551292289999999|0.011938463|-49.07072207|-44.07280196|5.601853871|228.178656|0.249793422|117.2099151|-0.033150466|0.727984269|-1.127115845|-23.02532673|-15.55510657|2056.399995|352.0174726|0.845708123|4446.904467|127.637231|-248.1619888|0.019143348|-213.9529255|726.4904564|1.0|1.0|1.0|1.0|2.22|0.0|-6.89|1.6|0.0|0.0|90.49|1.0|-4.75|22.0|-5.93|304.37|0.0|1.0|1.7800000000000002e-05|3.13|0.0|3.9500000000000005e-05|5.4397|-1272.143337|503.34|841.85|371.73|227.92|0.69543|-1272.001389|0.0962|-0.14605|-0.21028|0.02925101|5.4999|3981.0|5.4|5.4
