molecula|SddssS|n9FaRing|SssssC|NaasN|nARing|BCUTs-1|SaasN|AATSC1c|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|RASA|PNSA3|RNCS|TPSA_x|WPSA3|RPCS|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|FPSA5|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log Kp (cm/s)|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
15_a31|0.0|0|0.0|0|1|0.610137926|0.0|-0.018913735|-0.134784483|0|0.0|-0.775463115|-0.011797858|-0.070065105|10.31169996|-0.074455342|2|-0.052339921|-0.157560864|-0.272545088|-0.6215974160000001|0|0.8022000659999999|-0.0869591359999999|-0.116356616|0.567108776|-61.76522754|141.1489667|230.1075793|10.88541717|514.6215199|-32.83191294|-22.10688462|82.24348203|2351.566145|301.452236|-840.0616157|-11.75113151|0.358466423|6.148947296|11.51842782|5087.628096|190.5463457|0.03396368|1309.458532|363.593507|0.0|1.0|1.0|1.0|2.0|1.64|0.19|16.0|-5.66|4.12|3.0|117.37|0.0|0.0|90.47|0.0|2.0|-6.84|-3.57|18.0|0.000272|0.0931|2.18|0.0|0.0|2.19e-06|0.000749|-0.04192|4569.0|-1460.900291|-1460.861851|925.93|271.36|348.0|452.98|0.5241899999999999|-1460.736142|-0.15202|5.5793|-0.19394|0.03843988|-1460.790873|7.5831|1.1|5.9586|5.9586
11_a15|0.0|0|0.0|0|1|1.435688956|0.0|-0.0064953419999999|-0.029665252|3|0.0|-0.402711212|0.001806571|-0.0856783419999999|10.95979791|0.023543401|0|-0.056500144|-0.173728081|-0.272482143|-0.363940085|2|0.718800243|0.0234789439999999|0.0432314409999999|0.8945381259999999|-44.15161868|143.8088883|72.27026771|8.696553172|0.0|-30.25595097|-23.02940065|56.84224275|3022.859488|613.0036107000001|-1335.705238|-15.7814467|0.260684316|6.233494755|11.76226306|7002.915718000001|178.640152|0.018086221|1806.677804|830.7967967000001|1.0|1.0|0.0|0.0|1.0|4.25|0.07|24.0|-8.9|4.33|6.69|59.51|2.0|0.0|138.24|0.0|1.0|-5.26|-6.1|0.000214|7.970000000000001e-07|0.000357|5.32|0.0|0.0|1.27e-09|5.7e-07|-0.03877|2.9595|-1450.740771|-1450.705737|1284.85|418.94|0.2657|568.22|0.58935|-1450.39211|-0.12134|812.0|-0.16011|0.03503399|-1450.457814|1.3581|739.0|6.1314|6.1314
4R4l_a46|0.0|0|0.171853072|1|1|1.134637095|2.155247543|-0.004736212|-0.075241716|1|0.0|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|-0.161358058|1|-0.1012114369999999|0.0071939419999999|0.010799648|-0.3888343979999999|1|0.726535412|-0.001318857|-0.229089688|0.896653672|-49.12015477|177.33836430000002|56.0891211|2.086777505|0.0|-26.65896664|-16.223992300000003|52.96512128|2165.83681|486.6405745|-827.4236073|-8.805242402000001|0.121701516|5.669819400000001|10.43942503|4923.057044|66.05102684|0.006401537|942.0756413|579.2365607|1.0|1.0|1.0|1.0|1.0|3.24|0.36|17.0|-7.0|4.64|5.02|50.94|1.0|0.0|105.77|0.0|1.0|-5.23|-5.11|0.00182|7.78e-06|0.0027|4.49|0.0|0.0|9.980000000000001e-08|3.47e-05|-0.0212699999999999|4.1152|-1092.75416|-1092.728268|1038.78|301.29|0.1678|498.78|0.40548|-1092.4898449999998|-0.17475|2.1973|-0.19602|0.02589231|-1092.544322|2.3035|137.0|6.8633|6.8633
12q_a30|0.0|0|-4.76444841|0|2|0.60498366|0.0|-0.015322396|-0.27228842|2|0.0|-0.873376576|-0.00695299|0.004165554|10.31162828|-0.021542639|1|-0.0483777279999999|-0.077457998|-0.226973911|-0.636798458|1|0.816138015|0.01661722|-0.032887649|0.845745827|-59.52322773|82.72757145|105.1162273|6.868090132000001|0.732186841|-40.56199584|-31.21009417|69.60189582|3305.289025|576.3319634|-1654.134991|-21.2680622|0.179359278|7.346842839|13.96052394|7990.060758|122.2240555|0.016579022|2015.662819|696.6414817000001|1.0|1.0|1.0|0.0|1.0|0.0|0.17|17.0|-7.18|4.43|4.78|90.88|2.0|0.0|133.96|0.0|1.0|-5.66|-5.92|9.63e-05|1.2e-06|0.000579|5.05|0.0|0.0|6.61e-08|3.19e-05|-0.05105|3.4834|-1988.033527|-1987.999444|1214.92|355.93|0.1817|537.96|0.34138|-1987.781386|-0.14792|5.5755|-0.19897|0.03408298|-1987.847256|6.821000000000001|36.0|7.4449|7.4449
19b_a38|0.0|0|0.0|0|2|1.297044256|0.0|-0.008652352|-0.115864198|2|0.0|-0.467227005|-0.006877664|-0.1381849369999999|10.96052467|-0.0697981979999999|1|0.035216067|-0.098027247|-0.250781298|-0.443325632|1|0.8295290000000001|0.019437461|-0.114123934|0.7293105670000001|-53.38447032|120.3048789|168.00390359999997|8.643817972|0.0|-33.13317155|-25.82299118|67.31146923|2897.652112|452.6479704|-1291.149559|-16.02708787|0.240363041|7.159317935|13.74014387|6518.872269|149.181772|0.020570275|1699.692918|593.6088758|1.0|1.0|1.0|0.0|3.0|2.37|0.14|17.0|-7.12|3.55|3.11|81.23|1.0|0.0|125.65|0.0|1.0|-6.81|-4.33|0.0238|4.67e-05|0.0196|2.88|0.0|0.0|7.599999999999999e-08|3.19e-05|-0.05031|3.7509|-1431.414099|-1431.38073|1111.29|330.55|0.4634|485.64|0.38952|-1431.18309|-0.15414|5.5253|-0.20445|0.03336932|-1431.2418630000002|6.3396|12.0|7.9172|7.9172
30_a47|0.0|1|0.0|1|0|1.304327883|1.435022468|-0.0092264759999999|-0.184735553|2|1.192095911|-0.415191425|-0.0098410169999999|-0.008774855|10.95005723|0.0467853809999999|1|0.029343834|-0.035472095|-0.079370393|-0.4370608039999999|2|0.8485444809999999|-0.1340278869999999|0.074217097|0.67896733|-64.94243028|350.5257774|192.6285289|8.190002019|76.90733636|-38.96726396|-22.9932445|78.59180109|2626.927627|407.3992771|-965.7162688|-13.79658605|0.320552431|6.886726437999999|12.94704346|5852.817155|192.3403721|0.028122734|1421.325667|457.1122177|1.0|1.0|1.0|1.0|2.0|2.12|0.05|21.0|-7.24|2.71|3.93|98.72|1.0|0.0|104.25|0.0|1.0|-6.95|-4.1|24.0|7.94e-05|0.0315|2.5|0.0|0.0|5.74e-08|2.28e-05|-0.0564299999999999|3.7159|-1696.12008|-1696.078047|1032.35|333.66|0.3566|478.04|0.6944899999999999|-1695.931037|-0.1517|2.7493|-0.20813|0.0420327|-1695.9887|3.6487|13.0|7.9|7.9
12_a47|0.0|1|0.0|0|0|1.304330736|0.0|-0.005522244|-0.078935336|2|1.555521837|-0.209845277|-0.0047488359999999|-0.018573056|10.95005729|0.0295267039999999|1|0.003417588|-0.006318684|-0.015039637|-0.326846977|2|0.8288334490000001|0.055943216|0.050943962|0.7840710409999999|-44.18983348|63.89392714|112.4599133|4.886454935|0.0|-23.01490672|-17.76874008|53.5720844|2266.78114|408.3591283|-621.9059029|-9.25429818|0.319276179|7.042279354|13.52358352|4816.005822|166.28511369999998|0.025457205|913.5950352|335.1175012|1.0|0.0|1.0|1.0|2.0|1.67|0.0|21.0|-8.11|4.19|4.98|66.49|0.0|0.0|91.63|0.0|1.0|-5.94|-4.56|0.0106|2.77e-05|0.00943|3.43|0.0|0.0|7.69e-09|2.61e-06|-0.0623|3.9538|-1488.101254|-1488.064043|886.46|313.58|0.2306|400.09|0.66387|-1487.974738|-0.1633|2.1019|-0.2256|0.03721125|-1488.024564|3.5884|6.0|8.2|8.2
12ab_a30|0.0|0|0.0|0|2|0.604983638|0.0|-0.008528077|-0.030346359|2|0.0|-0.520212725|0.003529389|0.038312857|10.31162784|0.01563558|1|0.03046828|-0.12254489|-0.207153446|-0.384942092|1|0.809127478|0.078325164|0.026596859|0.7997534890000001|-58.23149599999999|119.79740259999998|140.93076580000002|15.64609074|0.0|-40.9825333|-22.42218278|80.46280277|3118.431712|562.8556061|-1278.064418|-15.78042667|0.3960470239999999|8.44310703|15.6704374|6918.884105|278.7324985|0.030534507|2116.165447|792.3440337000001|1.0|1.0|1.0|1.0|1.0|0.0|0.21|17.0|-6.83|3.94|2.63|100.11|2.0|0.0|140.26|0.0|1.0|-6.39|-5.0|0.00113|9.94e-06|0.00456|3.81|0.0|0.0|1.47e-07|6.720000000000001e-05|-49.0|3.4919|-1804.824495|-1804.79081|1275.19|355.06|0.1957|613.7|0.46561|-1804.523449|-0.14772|6.9089|-0.19672|0.03368522|-1804.589076|7.4968|17.0|7.7825|7.7825
12p_a30|0.0|0|0.0|0|2|0.604984421|0.0|-0.0063403159999999|-0.031328052|2|0.0|-0.3550576729999999|0.005613018|0.000321545|10.31162861|-0.128484994|1|-0.109773594|-0.053644471|-0.09353607|-0.456474815|1|0.7867133140000001|-0.051402518|-0.2210072669999999|0.843381594|-47.54197452|75.21136863|100.1386407|6.176226649|0.0|-30.39737673|-23.33022469|57.20168999|2783.628159|539.2411292|-1213.171684|-14.91687369|0.180044528|7.392482526|13.94763694|6166.812731|115.116829|0.0130197619999999|1479.558007|686.039456|1.0|1.0|1.0|0.0|1.0|0.0|0.17|17.0|-7.01|4.35|2.93|81.65|2.0|0.0|132.24|0.0|1.0|-5.81|-5.15|0.0009119999999999|7.05e-06|0.00291|4.23|0.0|0.0|9.75e-08|4.02e-05|-0.05169|3.4955|-1615.094336|-1615.0623480000002|1167.16|354.69|0.1768|526.91|0.33929|-1614.830085|-0.14823|4.0456|-0.19992|0.03198743|-1614.890598|4.6103|17.0|7.7721|7.7721
4c_a49|0.0|0|0.0|1|1|1.343847672|2.102052126|-0.0057600559999999|-0.044371138|2|1.78683516|-0.339843311|0.001379959|-0.102999091|10.92777281|0.006194124|1|-0.163476035|-0.001005604|-0.001647802|-0.412652341|2|0.7796063109999999|-0.052237757|0.010868461|0.76159824|-56.5385923|82.02101639|153.60017230000005|5.014223225|59.70585149|-36.42732137|-19.20596967|64.32113331|2719.702873|490.6910965|-1056.328332|-12.37423857|0.275946172|8.474369008|16.089682800000002|6046.668361|177.78970959999998|0.0173567219999999|1458.908567|707.2397315000001|1.0|1.0|1.0|1.0|2.0|2.97|0.25|21.0|-7.97|3.55|3.19|98.72|1.0|0.0|120.43|0.0|1.0|-7.53|-3.58|0.13|0.000265|109.0|1.81|0.0|0.0|1.07e-08|4.4e-06|-0.0623299999999999|3.8067|-1332.647233|-1332.607539|1199.04|325.7|0.2411|533.87|0.4164199999999999|-1332.336755|-0.15925|3.4931|-0.22158|0.03969431|-1332.398001|4.9358|255.0|6.5935|6.5935
3g_a32|0.0|1|-0.047725143|0|0|0.60942078|0.0|-0.006258272|-0.072619634|0|2.2144733530000003|-0.2816222539999999|0.001276735|-0.1154223269999999|10.31100273|-0.125170068|3|-0.105402305|-0.074808287|-0.133675401|-0.563371932|0|0.755211939|-0.1015732219999999|-0.1719626169999999|0.887695945|-38.9071564|42.56199385|62.23099889|3.683575459|0.0|-21.55960626|-16.86199774|45.55465473|2271.746759|491.89858160000006|-708.2039051|-9.343731735|0.199259841|5.917878616|10.70834299|5058.622432|110.4157723|0.01096673|884.4366022|475.3634141|1.0|1.0|1.0|1.0|1.0|3.44|0.28|19.0|-7.29|7.02|5.42|110.94|2.0|0.0|102.55|0.0|1.0|-4.9|-5.59|2.88e-05|2.58e-06|0.000915|5.02|0.0|0.0|5.08e-08|1.8e-05|-0.0535|3.5456|-1712.060085|-1712.036238|998.86|349.68|0.2859|495.4|0.70275|-1711.865318|-0.14715|3.3082|-0.20065|0.02384763|-1711.919273|5.5816|14.0|7.8539|7.8539
3d_a49|0.0|0|0.0|1|1|0.406515615|2.089548665|-0.003398408|-0.3456333889999999|2|1.775376197|-0.173318804|-0.00918253|-0.068390038|10.35020259|0.017871379|1|-0.149675594|-0.075636705|-0.129666234|-0.202380888|2|0.808676284|0.01450704|0.029549308|0.733071652|-57.52001036|137.78978830000003|154.6267696|3.221917789|0.0|-33.32030276|-20.93944137|63.08192694|2809.9605100000003|424.6551631|-984.1537446|-12.12984007|0.243377955|6.612715522999999|12.87442833|6018.145364|140.9844521|0.018844179|1300.720421|549.3593871|1.0|0.0|1.0|1.0|3.0|0.0|0.15|21.0|-6.15|0.72|4.46|121.39|1.0|0.0|111.41|0.0|1.0|-6.58|-4.44|0.00252|3.6200000000000006e-05|0.0142|2.98|0.0|0.0|7.1e-07|0.000278|-0.05766|3.8907|-1594.595995|-1594.552258|1044.19|318.67|0.2899|455.47|0.3523699999999999|-1594.380348|-0.16147|2184.0|-0.21913|0.04373784|-1594.435881|2.3278|2.34|5.6308|5.6308
8_a4|0.0|0|0.0|1|1|1.304250488|2.126514848|-0.001277205|0.03148225|2|1.987684188|-0.056197036|0.010647563|-0.011835327|10.9295757|0.05775266|1|-0.1193184819999999|-0.048133994|-0.078942941|-0.150276481|2|0.813333185|-0.07377839|0.097165358|0.925132446|-27.90231822|11.02158946|38.69916707|2.772101712|37.17889653|-14.42275611|-12.71482105|33.26523662|2297.5526170000003|478.2025467|-508.5928419|-6.572312789|0.273845898|5.695730546|9.972991122|5162.482272|141.55141369999998|0.0148422489999999|700.3924376|434.9654405|1.0|1.0|1.0|1.0|0.0|3.19|0.15|21.0|-7.78|4.63|4.76|43.6|1.0|0.0|100.13|0.0|1.0|-5.76|-4.84|0.0156|1.46e-05|0.00506|3.74|0.0|0.0|1.65e-08|5.72e-06|-0.05864|3.9863|-1450.239105|-1450.21384|949.09|311.03|0.1687|391.01|0.30471|-1450.071352|-0.16821|4.5781|-0.22685|0.0252645|-1450.121028|5.7488|54.0|7.2676|7.2676
6g_a40|0.0|0|0.0|1|2|0.604893315|1.628664494|-0.022381557|-0.261952754|0|0.607999575|-1.09669629|-0.019683422|0.07194868|10.30179936|-0.251161616|2|-0.221674172|0.0312035079999999|0.05728593|-0.588058458|0|0.832499949|0.075283207|-0.340429901|0.605346707|-107.2113398|328.78166810000005|256.5226419|7.499640603|47.36081569|-69.68682788|-38.37906336|118.7493383|3142.74733|393.4722933000001|-1727.0578510000005|-24.9461968|0.175795811|6.95079805|12.10032156|7822.892656|114.2663866|0.020240097|2095.424743|590.1686672000001|0.0|1.0|0.0|1.0|3.0|2.28|0.21|14.0|-2.87|3.43|2.48|213.89|1.0|2.0|124.18|1.0|3.0|-7.02|-4.71|2.87e-05|1.93e-05|0.00917|3.06|1.0|0.0|0.0013599999999999|0.6459999999999999|-0.08622|2.8135|-2522.023752|-2521.990118|1144.59|440.68|0.4971|514.77|0.58454|-2521.8114530000003|-0.11857|6.7231|-0.20479|0.03363483|-2521.87499|8.9454|47.0|7.3279|7.3279
SB431542_a8|0.0|0|0.0|1|1|1.401734117|1.4114120369999998|-0.014434378|-0.1950388569999999|1|0.0|-0.721718925|-0.0075336219999999|-0.029382296|10.94951956|-0.0453332859999999|1|0.156874293|0.055198015|0.089375589|-0.494976661|1|0.762577159|0.229470029|-0.072891515|0.5653298489999999|-76.82006387|170.1252996|260.1744351|12.44282236|89.26670319|-45.98111161|-29.18257067|97.60813043|2801.428659|338.38158389999995|-1342.398251|-17.46740332|0.239171941|7.360028263999999|14.04829994|6203.505123|143.157805|0.025179219|1764.391093|529.053307|0.0|1.0|1.0|0.0|2.0|2.75|0.05|23.0|-6.76|3.13|2.72|112.23|1.0|0.0|109.21|0.0|1.0|-7.04|-4.14|16.0|7.28e-05|0.0292|2.4|0.0|0.0|1.74e-07|6.96e-05|||||||||||||||||79.08|4.1019|4.1019
25_a12|0.0|0|0.0|0|0|1.404967476|0.0|-0.004103693|-0.045725323|2|2.050456822|-0.180562493|0.000864238|-0.025245046|10.93676625|-0.11195017|0|-0.141917694|-0.0542354559999999|-0.0861945369999999|-0.4288076329999999|2|0.638255008|-0.2430098439999999|-0.208172827|0.947937175|-28.517955|37.96125329|27.12578432|1.3444869730000002|0.0|-14.85843094|-17.31450713|31.09844409|2067.69985|493.8944271000001|-709.8947922|-9.021208163|0.082701363|5.34703037|9.70173342|4329.321091|43.08908189|0.005118351|773.8971409|430.4348528|1.0|0.0|1.0|1.0|1.0|3.43|0.05|22.0|-8.78|4.7|5.35|37.81|1.0|0.0|99.48|0.0|1.0|-4.82|-5.25|0.00162|5.63e-06|0.00175|4.76|0.0|0.0|1.6399999999999995e-09|5.12e-07|-0.05352|3.4532|-974.6569575|-974.6328337|945.73|359.04|0.4483|442.64|0.63284|-974.458128|-0.14303|1.2494|-0.19655|0.024123749|-974.508059|2.2482|22.0|7.6576|7.6576
12ag_a36|0.0|0|0.0|0|2|1.297044434|0.0|-0.008085448|-0.084341564|2|0.0|-0.436614203|-0.002526241|0.0070889269999999|10.96052849|-0.050147748|1|0.135431487|-0.101303149|-0.217394466|-0.445549431|1|0.835013502|0.124298337|-0.0861053359999999|0.7468300940000001|-52.02834065|85.84609192|159.6746787|8.009946323|0.0|-32.81436052|-24.55768654|64.72839664|2773.9654530000003|471.0269757|-1227.884327|-15.48857353|0.2411026289999999|7.849377942|15.13240062|5906.879919|152.06382680000002|0.019328689|1617.984688|595.8790650000001|1.0|0.0|1.0|0.0|2.0|0.0|0.14|17.0|-6.86|3.13|2.44|69.2|1.0|0.0|123.71|0.0|1.0|-6.76|-4.16|0.0515|6.96e-05|0.0278|2.78|0.0|0.0|1.4e-07|5.58e-05|-0.05486|3.7117|-1332.185403|-1332.151245|1112.68|334.04|0.4286|507.72|0.69204|-1331.9454449999998|-0.15227|5.4459|-0.20713|0.03415856|-1332.003616|7.5405|17.0|7.7696|7.7696
14ad_a23|0.0|1|0.0|2|0|1.197962774|3.3437482860000003|-0.00790478|-0.028065075|2|0.735584095|-0.4663820279999999|0.008996289|-0.05348283|10.31321689|-0.031279567|2|0.2086248289999999|-0.143336826|-0.253318853|-0.376350719|2|0.7830067820000001|0.165157698|-0.050707765|0.887131635|-42.29008971|52.63180108|80.67170209999999|17.28310144|114.237062|-30.226481300000003|-21.19489662|66.47100256|3209.330728|634.0697778|-1165.7193140000002|-15.14887177|0.424119041|8.661363236|16.34071148|7308.229822|303.1354708|0.033365494|2024.236598|770.8206617000001|0.0|1.0|1.0|1.0|1.0|3.49|0.12|26.0|-7.6|3.48|4.03|123.48|2.0|1.0|133.27|0.0|1.0|-6.68|-5.08|0.000753|8.22e-06|0.0038799999999999|3.52|0.0|0.0|2.49e-08|1.17e-05|-0.06925|3.3867|-1858.957788|-1858.942973|1287.26|366.09|0.4106|618.01|0.6956600000000001|-1858.668058|-0.13734|5.2331|-0.20659|0.01481488|-1858.733603|6.7584|4.0|8.3595|8.3595
14m_a23|0.0|1|-4.405643132|2|0|1.197955072|3.1160758160000004|-0.008929306|-0.272389934|2|0.665608656|-0.482182526|0.001027627|-0.034213923|10.3132176|-0.050626415|2|0.0879380709999999|-0.07256543|-0.226146643|-0.527662006|2|0.798384929|0.0266555739999999|-0.072906704|0.9258118|-50.63012925|47.23604193|51.59888942|8.703631619|0.0|-35.21393496|-27.32379205|63.1440955|3255.247038|643.9145427|-1366.189602|-19.00406438|0.204166091|8.595073462|16.42895711|7588.823133|142.0002583|0.017997351|1716.6767920000002|658.8108151|1.0|1.0|1.0|1.0|1.0|3.17|0.09|26.0|-8.23|4.42|6.19|105.02|2.0|1.0|125.29|0.0|1.0|-6.06|-5.79|0.000198|1.61e-06|0.000773|4.46|0.0|0.0|5.94e-09|2.85e-06|-0.08347|3.6774|-1966.968005|-1966.945041|1209.21|337.15|0.3335|572.31|0.65552|-1966.721362|-0.15208|6.1522|-0.23555|0.02296475|-1966.785519|8.5477|3.0|8.5171|8.5171
14_a15|0.0|0|0.0|0|0|1.43568901|0.0|-0.006678826|-0.0455566929999999|2|0.0|-0.374014235|0.001740635|-0.053931584|10.9597359|-0.015736888|0|-0.051908601|-0.120626133|-0.184255041|-0.3848940629999999|2|0.719993769|-0.021648026|-0.028227917|0.8870890459999999|-40.89540491|92.51564418|72.36402409|6.026520371|2.923143027|-26.20964538|-21.0782518|50.29869851|2612.691478|568.5306056|-1117.1473460000002|-13.50893838|0.229690275|6.040010666000001|10.18067005|5861.387612|147.2072638|0.015286995|1450.257357|673.7288405|1.0|0.0|1.0|1.0|1.0|3.72|0.12|24.0|-9.82|5.32|6.3|56.27|2.0|0.0|119.95|0.0|1.0|-4.97|-5.83|0.0002379999999999|1.47e-06|0.000584|5.29|0.0|0.0|1.51e-10|5.99e-08|-0.0338199999999999|3.6209|-1281.105795|-1281.0669369999998|1177.14|342.41|0.3131|584.18|0.65079|-1280.809256|-0.14997|3.3596|-0.18379|0.03885834|-1280.87015|5.0894|0.03|7.5229|7.5229
47l_a18|0.0|0|0.0|0|1|1.251176792|0.0|-0.006400878|-0.0603838109999999|0|0.0|-0.428858819|-0.00046896|-0.010426981|10.94702063|-0.056270425|0|-0.008768679|-0.103458566|-0.156998637|-0.4925232479999999|0|0.7435044540000001|0.00676294|-0.0973326269999999|0.803473313|-57.15119372|11.54768766|139.7861865|4.654446622|51.44279524|-40.65070014|-22.37455223|63.6949231|2852.093627|571.4972966|-1431.971342|-15.91464944|0.203890653|9.423637134|18.46922943|6572.90106|145.02405359999997|0.012890098|1798.711882|931.8364349|1.0|0.0|1.0|1.0|3.0|0.0|0.25|18.0|-9.37|3.69|3.19|85.29|3.0|1.0|139.63|0.0|1.0|-6.39|-4.84|0.00247|1.4499999999999998e-05|0.0066099999999999|3.78|0.0|0.0|4.26e-10|1.93e-07|-0.0520399999999999|3.2026|-1455.5758039999998|-1455.5497369999998|1334.6|387.13|0.5019|667.5|0.69291|-1455.165122|-0.1314|2.4594|-0.18344|0.02606651|-1455.233431|3.3864|32.0|7.4949|7.4949
3d_a32|0.0|1|0.0|0|0|0.609420786|0.0|-0.006420365|-0.034290847|0|2.230648962|-0.269655316|0.000655875|-0.113314811|10.31100276|-0.0602430179999999|3|-0.1131110759999999|-0.076494363|-0.1395294259999999|-0.539652902|0|0.8444218509999999|-0.069007775|-0.100251236|0.892845502|-37.19367587|62.43434632|58.01666174|4.22710649|0.0|-20.13777259|-15.52441767|45.000975700000005|2213.978384|483.4133562|-605.4522892000001|-8.405385739|0.2794597139999999|6.15119195|10.75032687|4752.534658|151.30787800000002|0.0160633|840.275417|421.3548777|1.0|1.0|1.0|1.0|1.0|3.11|0.24|19.0|-7.29|6.97|5.07|110.94|1.0|0.0|97.86|0.0|1.0|-5.18|-5.13|9.58e-05|7.36e-06|0.00251|4.5|0.0|0.0|5.13e-08|1.75e-05|-0.05482|3.5105|-1672.758552|-1672.733979|959.11|353.18|0.5031|465.41|0.7035100000000001|-1672.585902|-0.14189|3.2094|-0.19671|0.02457348|-1672.638515|5.1728|8.0|8.0915|8.0915
4o_a46|0.0|0|0.160026534|1|1|1.13463699|2.138144369|-0.000627744|0.042766097|1|0.0|-0.032014955|0.010870588|-0.203025042|10.93828256|-0.06855792|1|-0.376106593|-0.018058762|-0.028735607|-0.096073163|1|0.7699448320000001|-0.121466731|-0.09492635|0.950732618|-35.54402423|5.821925821000001|27.01882145|2.9243708|31.19780621|-19.49276784|-12.01115223|40.87645867|2195.436986|521.3931342|-576.535307|-6.587059484|0.248979351|5.527567399|10.25486577|4966.476822|136.5432529|0.0108913189999999|767.6690487000001|544.7877262000001|1.0|1.0|1.0|1.0|0.0|3.12|0.32|17.0|-7.26|4.77|4.94|54.5|1.0|0.0|103.66|0.0|1.0|-5.51|-4.87|0.00422|1.34e-05|0.0045899999999999|4.06|0.0|0.0|5.5e-08|1.88e-05|-0.04627|4.3255|-1070.456878|-1070.428722|1022.29|286.64|0.1598|501.08|0.6843|-1070.223416|-0.18282|3.4494|-0.22909|0.02815574|-1070.276387|4.8244|162.0|6.7905|6.7905
7_a15|0.0|0|0.0|0|0|1.419941457|0.0|-0.010310394|-0.038088878|1|0.0|-0.494898891|-0.0013239329999999|0.038636783|10.95880715|0.0019353679999999|0|0.213947987|-0.211522056|-0.310081401|-0.335491052|1|0.70084115|0.154068618|0.00364345|0.841400327|-41.29775265|103.8062879|88.02694557|11.27499976|56.30310755|-22.92132733|-14.70834175|61.6121151|2330.667514|466.9990754|-676.5837204|-8.163512395|0.551335598|6.01738192|9.971755103|5097.868552|306.0056033|0.042799094|1507.995102|474.9756287|1.0|1.0|0.0|1.0|1.0|3.14|0.15|18.0|-7.19|3.38|4.64|61.84|2.0|0.0|99.77|0.0|1.0|-5.72|-4.49|0.00516|3.2e-05|0.0113|3.84|0.0|0.0|6.41e-08|2.26e-05|-0.0284899999999999|3.7495|-1184.385377|-1184.367098|1000.95|330.67|0.3463|499.86|0.64652|-1184.168094|-0.15605|1.1115|-0.18454|0.01827873|-1184.224637|1631.0|227.0|6644.0|6644.0
4_a4|0.0|0|0.0|1|1|1.343865392|2.156628874|-0.001234337|0.0159331539999999|2|2.183056868|-0.058013858|0.011760626|-0.110597574|10.92992837|-0.037623601|1|-0.035166634|-0.048056862|-0.078747188|-0.157959343|2|0.77276149|-0.168712277|-0.063012715|0.933276024|-25.64211031|13.70182982|34.37786704|2.274995377|42.42341622|-13.21145879|-13.17774406|30.05764711|2221.6122010000004|480.8472306|-566.6429946000001|-6.78950447|0.2062820269999999|5.326452915|8.855289118|4878.070704|106.2816773|0.010586293|713.9097433|462.1867149|1.0|0.0|1.0|1.0|0.0|3.09|0.19|21.0|-7.57|4.52|4.41|43.6|1.0|0.0|100.08|0.0|1.0|-5.79|-4.57|0.0248|2.69e-05|0.00877|3.52|0.0|0.0|2.71e-08|8.85e-06|-0.04865|4.0261|-1029.960398|-1029.93716|960.45|307.95|0.1106|394.06|0.55032|-1029.763465|-0.1696599999999999|2.6814|-0.21831|0.02323788|-1029.813844|3.1195|78.0|7.1079|7.1079
