molecula|NaaNH|n9FaRing|SaaNH|nAHRing|nARing|SaasN|MATS2c|n6HRing|JGI4|MATS7i|ATSC1c|AATSC8d|n5aHRing|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|PNSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|GeomRadius|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
14ac_a23|0|1|0.0|0|0|2.7104403130000003|0.0763230759999999|2|0.048351548|0.016532702|-0.66443411|0.043387326|2|0.068237909|-0.287952039|-0.562985112|2|0.7797862459999999|0.537271445|1|-0.0883661019999999|-0.097100967|0.300389872|-66.72452104|57.45545019|0.068856366|51.99287907|-0.043970249|-55.36344264|9.597200637|0.8077820920000001|-2.330423202|-50.3831402|79.43449928|0.489147172|703.0989434999999|-1759.6835030000002|-25.07023818|8.122941134|15.90074614|9203.543798|-1328.722623|0.019122137|-464.8074813999999|2178.41361|718.3324686000001|0.0|1.0|1.0|3.69|0.12|26.0|-9.03|5.52|8.36|105.02|2.0|1.0|0.0|1.0|38.0|10.0|547.48|1.0|0.0|-6.65|2.69e-05|2.24e-07|0.000123|5.35|5.06e-07|-0.08813|4.0014|3.6325|-2304.001319|-2303.9786940000004|751.54|0.3209|627.76|-2303.749331|0.2391|6.3004|-0.23868|0.02262555|-2303.819891|8.6341|4.0|8.3851
12_a3|0|0|0.0|0|0|0.0|0.167987916|2|0.042795699|-0.120694579|-0.336455156|-0.069857022|1|-0.218774634|0.032450556|-0.604704476|2|0.718481325|0.841871246|1|-0.092838926|-0.096133903|0.101891875|-44.07517037|239.2266101|0.170600292|80.99228663|-0.039584548|-21.667278|2.496397166|0.830418645|-1.345874639|-20.92463497|49.333524|0.463780604|393.75653|-638.9523922000001|-8.921820355|5.6343192|10.50748861|4400.493202000001|-303.3418921|0.01374218|-313.7317211|769.4340634|330.4083896|1.0|1.0|1.0|3.2|0.0|21.0|-6.89|4.34|4.01|92.93|1.0|0.0|0.0|1.0|22.0|3.0|304.37|0.0|0.0|-4.84|0.000629|1.44e-05|0.0044|4.03|3.9500000000000005e-05|-0.06361|3263.0|3263.0|-1272.152002|-1272.125792|515.23|0.5056|361.95|-1272.010995|0.5056|2.3762|-0.19514|0.02620998|-1272.058487|3.1979|3548.0|5.45
GW6604_a52|1|0|2.944144148|0|0|0.0|-0.277102285|2|0.021346801|-0.0778992459999999|-0.085995143|-0.028376521|1|-0.131886693|0.067497086|-0.201462112|2|0.693399445|0.689009112|0|-0.071850787|-0.072069252|0.38374044|-35.51891876|157.2481263|0.12653545|62.55188751|-0.029217264|-17.61190876|2.204526664|0.73529506|-1.081038779|-17.55852148|39.97842884|0.4597869779999999|431.7909048|-534.4037285|-7.13996301|6.2973559020000005|11.6571716|4168.525878|-264.17863140000003|0.01768964|-232.6328342|726.7881391|359.1060668|1.0|0.0|1.0|2.68|0.0|23.0|-8.03|4.49|4.2|54.46|0.0|0.0|0.0|1.0|23.0|3.0|298.34|0.0|1.0|-4.16|0.0402|6.929999999999999e-05|0.0207|3.06|2.78e-06||||||||||||||||107.0|6.9706
14a_a10|0|0|0.0|2|2|2.156210368|-0.2090476269999999|3|0.035660377|0.027446544|-0.147427016|-0.00421565|1|0.042968756|-0.344811314|-0.168193178|2|0.7348225290000001|0.740051323|1|-0.044416218|-0.070610745|0.43555903|-32.23041637|67.52851799|0.088450549|64.18371923|-0.018970051|-37.18086445|7.140714112|0.542015878|-1.270993412|-23.38784787|42.07091945|0.469029865|661.4615097|-922.2903058|-9.988888957|10.0292632|18.88856367|6754.660977|-669.2555601|0.0219172279999999|-60.97724212|1701.592784|1003.968547|1.0|1.0|1.0|3.98|0.39|21.0|-8.18|4.16|3.36|59.31|1.0|0.0|0.0|1.0|35.0|6.0|468.59|0.0|1.0|-4.8|0.0288|1.58e-05|0.00743|3.29|3.07e-06|-46.0|5.5808|3802.0|-1489.655581|-1489.803158|800.01|0.2835|645.26|-1489.42155|0.0005|3.1205|0.19621|-0.14757681|-1489.487381|4.8004|74.0|7.1308
27c_a34|0|0|0.0|1|1|1.996958431|0.02583752|1|0.041728395|-0.08157574|-0.80008116|-0.014364543|1|-0.132026575|-0.2077985889999999|-0.543350914|1|0.783333463|0.804740647|0|-0.114233896|-0.12597014|0.32643486|-76.84420762|176.7076265|0.368934647|248.17931940000005|-0.042782312|-57.00328784|13.79934071|0.7381974290000001|-2.26746252|-51.69246989|97.35782216|0.424716257|424.51250080000005|-1525.30349|-19.35960719|8.808655321|15.31184469|6308.331369|-1026.059181|0.022975949|-320.4669239|2066.254135|673.8038326000001|1.0|1.0|1.0|3.55|0.12|23.0|-7.67|3.11|3.34|104.29|1.0|0.0|0.0|1.0|32.0|5.0|427.46|0.0|0.0|-4.45|0.00759|3.52e-05|0.0151|2.9|9.1e-06|-0.03792|4277.0|3.9186|-1426.521813|-1426.482676|709.72|0.2385|558.04|-1426.246896|0.0093|7.6204|-0.19682|0.03913684|-1426.31053|9.6148|0.8|6.0969
12bf_a36|1|0|3.31325137|2|2|0.0|-0.024689509|2|0.044197531|0.140577067|-0.4497470879999999|-0.0206090089999999|1|0.359635716|-0.250781298|-0.433281391|1|0.836170906|0.632625562|0|-0.090461753|-0.110255801|0.356652646|-58.26326838|87.14111344|0.320859336|206.6543367|-0.037486972|-45.73631152|9.026978489|0.7054709690000001|-1.874348624|-37.52534442|72.27889645|0.474826911|437.4108773|-1207.2027480000002|-15.55034592|7.546900716000001|14.37031118|6271.550446|-777.5172959|0.02371294|-264.6734075|1711.2011699999998|593.6088758|0.0|0.0|1.0|4.72|0.14|17.0|-7.12|3.55|3.0|69.2|1.0|0.0|0.0|1.0|31.0|6.0|417.41|0.0|1.0|-4.32|0.0424|4.81e-05|0.0201|2.88|3.17e-05|-0.0571299999999999|5.2319|3874.0|-1431.413697|-1431.380702|670.85|0.4518|517.66|-1431.187555|0.4006|5.4787|-0.2139|0.03299488|-1431.246893|7.5932|6.0|8.2218
12m_a30|0|0|0.0|2|2|0.0|0.096631895|2|0.040839506|-0.1305457069999999|-0.57615692|-0.0547272029999999|1|-0.236661357|-0.152855196|-0.5409445629999999|1|0.832758813|0.770326886|0|-0.085422479|-0.103359773|0.415971907|-57.96147772|133.774348|0.216739951|147.06395700000002|-0.0405332439999999|-47.58675592|12.59296644|0.773732767|-2.067195455|-39.32844052|76.52074257|0.44976016|531.4632661|-1402.648392|-18.66147291|9.025816604|16.40342255|6658.711303|-951.7351184|0.019500715|-371.4702679|1812.833129|683.7405759|0.0|1.0|1.0|4.66|0.13|17.0|-6.42|3.4|2.48|114.67|2.0|1.0|0.0|1.0|32.0|6.0|439.49|0.0|0.0|-5.01|0.000444|9.71e-06|0.00427|3.89|0.000165|-57.0|5.0617|3.5496|-1743.215323|-1743.174906|714.92|255.0|578.87|-1742.965888|0.1615|3.6891|-0.20742|0.04041755|-1743.030004|5.1279|31.0|7.5114
4r_a46|0|0|0.0|1|1|2.051582577|-0.173617329|2|0.044728682|-0.15196733|-0.141309389|-0.048758575|1|-0.237647432|-0.086905208|-0.246070691|2|0.810646641|0.76719475|0|-0.079297367|-0.081339886|0.261414008|-42.06465252|176.18445569999997|0.152180218|80.72661483|-0.0259595379999999|-22.88867429|3.220912917|0.7146312779999999|-1.220098292|-22.31391864|48.13649426|0.456487948|449.7405899|-647.2221302999999|-7.304896049|5.81085807|10.69131411|4775.760774|-343.3301143|0.015225417|-227.7097083|905.6728276|496.0386301|1.0|0.0|1.0|3.82|0.35|17.0|-6.25|3.56|3.43|63.83|0.0|0.0|0.0|1.0|25.0|4.0|334.41|0.0|1.0|-3.55|271.0|0.000279|0.0933|2.12|0.000188|-0.03073|4.5209|4.5209|-1069.447946|-1069.419677|571.75|0.1404|467.85|-1069.231407|0.1404|2.6630000000000003|-0.2207199999999999|0.02826942|-1069.284137|3.5979|1413.0|5.8499
5a_a49|0|0|0.0|2|2|2.111324504|0.079751437|2|0.034466231|-0.072902329|-0.493952547|0.076610236|1|-0.1205081119999999|-0.26176436|-0.51958118|2|0.7979412790000001|0.632463498|1|-0.072109357|-0.0787216|0.6254267029999999|-42.1802818|124.92862240000002|0.199909945|116.9370825|-0.027311576|-26.93578408|9.77851757|0.6069287529999999|-1.338267206|-24.67330519|58.89715956|0.490453006|468.0117167|-782.8177953|-9.345067946|6.0732145310000005|11.91885068|6294.404170000001|-457.9083293000001|0.0270848489999999|-125.09569170000002|1289.801795|592.5885712|0.0|1.0|1.0|3.37|0.22|21.0|-6.92|3.3|3.68|73.14|1.0|0.0|0.0|1.0|30.0|5.0|397.43|0.0|1.0|-4.29|0.0578|5.09e-05|0.0202|2.65|4.72e-05|-0.05062|5.2443|3.9219|-1311.995327|-1311.960542|625.06|795.0|443.78|-1311.743648|0.0529|5.6104|-0.21238|0.03478454|-1311.799168|7.0102|43.0|7.3665
16a_a32|1|1|3.357452523|0|0|0.0|0.205693867|0|0.03995614|-0.053745649|-0.6911813920000001|-0.058518519|3|-0.0999399409999999|-0.199563743|-0.707456102|0|0.8567078770000001|0.81143469|1|-0.090389538|-0.119471489|0.283324612|-56.2527503|92.00611646|0.2434571689999999|151.5123947|-0.037168908|-46.27170107|8.003570876|0.6968200370000001|-1.6726008419999998|-35.00816569|69.11326055|0.450892763|470.82456669999993|-1040.921326|-14.39564033|7.183246604|13.08168264|5746.082161|-647.803815|0.023475264|-244.9767673|1493.816582|532.685565|0.0|1.0|1.0|3.53|0.22|19.0|-7.3|5.32|3.79|152.07|1.0|0.0|1.0|1.0|27.0|4.0|398.51|1.0|0.0|-4.04|0.00128|9.14e-05|0.0364|2.65|2.01e-05|-0.0567299999999999|3.6314|3.6314|-1896.81177|-1896.770883|664.67|0.2859|535.63|-1896.589348|0.2859|1.3736|-0.20718|0.04088655|-1896.649286|1.8274|11.0|7.9586
19_a20|1|0|3.423603867|0|0|0.0|0.071176085|3|0.0396875|0.103271147|-0.539158264|-0.063133522|1|0.175308615|-0.083481481|-0.5838248970000001|3|0.7619768840000001|0.7741509329999999|1|-0.091725453|-0.099685049|0.25624423|-60.26825633|339.8339889|0.245547466|161.33709|-0.038340404|-43.03556944|5.890223441|0.796070588|-1.993700989|-39.5992891|69.23289949|0.483310517|495.7134289|-1309.962269|-16.55214209|7.950138729|15.38668579|6325.747732|-860.7113887|0.0159602|-389.0666676|1645.535318|684.5377542|1.0|1.0|1.0|3.49|0.08|27.0|-9.63|4.97|4.08|110.44|1.0|0.0|0.0|1.0|32.0|5.0|420.47|0.0|0.0|-4.57|0.00541|2.6600000000000003e-05|0.0112|2.91|9.86e-08|-0.06767|3.3616|3.3616|-1368.413151|-1368.378274|687.79|0.2998|519.34|-1368.129074|0.2998|4.2507|-0.2067|0.03487615|-1368.190746|6.3327|2.6|5585.0
3h_a32|1|1|3.579396967|0|0|0.0|0.01077056|0|0.037731481|0.014517903|-0.269379119|-0.111111111|3|0.025035542|-0.122769653|-0.531669815|0|0.7926338540000001|0.8030743229999999|1|-0.07183387|-0.0882883959999999|0.30907784|-44.97387528|76.38838542|0.12119737|75.87946135|-0.027590124|-34.60714056|4.372100625|0.7734940029999999|-1.324325944|-28.15732254|51.95714963|0.4089962629999999|550.2022886|-829.1363044|-10.81473143|8.107034244|13.71739929|5187.525619|-519.1071084|0.011751781|-342.4592076|1071.936307|593.0848817000001|1.0|1.0|1.0|3.65|0.35|19.0|-8.47|8.11|6.24|110.94|2.0|0.0|0.0|1.0|26.0|3.0|382.55|1.0|0.0|-6.15|2.24e-06|7.140000000000001e-07|0.000273|6.12|1.29e-06|-0.05318|3.5552|3.5552|-1790.6908030000002|-1790.663897|676.22|0.2926|578.86|-1790.440663|0.2926|3.5952|-0.20059|0.02690554|-1790.5004850000005|5.8749|7.0|8.1549
4f_a46|0|0|0.0|1|1|2.190536659|-0.2265364489999999|2|0.045958333|-0.099507167|-0.053860324|-0.115631645|1|-0.154986658|-0.123416853|-0.150189733|2|0.74106323|0.69830739|0|-0.055836642|-0.0674830959999999|0.296072934|-30.29079362|7.730129301|0.065026794|35.27635517|-0.022035297|-19.85993046|2.570614463|0.759842275|-1.079729539|-16.43243843|35.0293449|0.424708366|507.213176|-585.7419712999999|-6.484875252999999|5.654067072999999|9.828175385|4661.569032|-317.7588874|0.010341277|-281.9234274|770.8731021000001|538.4165208|1.0|1.0|1.0|3.88|0.38|17.0|-7.21|4.56|4.71|43.6|1.0|0.0|0.0|1.0|25.0|3.0|332.44|0.0|1.0|-4.58|0.0139|2.62e-05|0.00872|3.77|2.04e-05|-0.02947|4548.0|4548.0|-1033.550809|-1033.528421|591.51|0.1719|493.53|-1033.315821|0.1719|3.2783|-0.2202599999999999|0.02238723|-1033.36869|3.7419|183.0|6.7375
47c_a18|0|0|0.0|1|1|0.0|0.02368001|0|0.032688172|0.047739847|-0.537230966|0.028947131|0|0.071793992|-0.320309303|-0.455055055|0|0.758269842|0.7601847759999999|0|-0.0715759629999999|-0.094000037|0.246894346|-57.54296759|67.68084951|0.1871383589999999|150.4485025|-0.0321917939999999|-60.75445536|10.25333491|0.7489981509999999|-2.350000928|-46.26124419|70.29678191|0.489290189|653.4941186000001|-1889.265906|-20.80632033|9.566965871|18.73268473|7527.530240999999|-1518.861384|0.016406766|-400.3604527|2522.390613|1167.054827|1.0|0.0|1.0|4.61|0.3|18.0|-9.18|2.84|2.87|97.76|3.0|2.0|1.0|1.0|38.0|4.0|513.63|0.0|0.0|-5.09|0.000947|8.12e-06|0.00417|3.98|3.42e-07|-0.0449|3.1096|3.1096|-1664.753129|-1664.721977|850.89|0.5869|790.07|-1664.201034|0.5869|3.3075|-0.17331|0.03115159|-1664.277127|3.8573|3.0|8.5229
20_a31|1|1|3.3852303|0|0|0.0|0.0469387759999999|0|0.03995614|-0.013040402|-0.476400874|-0.078213611|3|-0.023477148|-0.1534110109999999|-0.594513619|0|0.8602874540000001|0.7507116140000001|1|-0.085849869|-0.110195543|0.246878555|-53.79798102|64.42171513|0.2045729339999999|128.1960117|-0.033537774|-43.27297051|7.592555532|0.710707042|-1.542737604|-33.71260536|65.91404723|0.464597945|498.4558574|-966.7594033|-13.1700345|8.289864307|15.48343758|5678.167489|-605.8215871|0.019624081|-264.0799235|1360.278351|557.1050635|1.0|1.0|1.0|3.46|0.26|19.0|-7.65|6.49|4.38|140.04|1.0|0.0|1.0|1.0|27.0|4.0|397.52|1.0|0.0|-4.44|0.000493|3.66e-05|0.0146|3.29|8.86e-06|-0.06065|3.5381|3.5381|-1880.768349|-1880.734655|666.67|0.2011|560.67|-1880.538664|0.2011|3.7403|-0.20895|0.0336943|-1880.599777|4.9218|8.0|8.0862
18c_a22|0|0|0.0|0|0|1.804590026|-0.191807441|2|0.038137255|-0.044828537|-0.213698903|0.006275578|1|-0.081550274|-0.143402172|-0.305378181|2|0.7669483559999999|0.6922232890000001|1|-0.057956428|-0.076388478|0.5003904610000001|-40.094865000000006|30.63947336|0.068926461|47.68404831|-0.028825841|-36.55965924|9.49723261|0.682690024|-1.52776956|-27.73804808|53.82294919|0.4777430589999999|644.1264387|-1056.927003|-13.79609783|7.332936064|14.04085897|7101.057047|-731.1931848999999|0.0215181079999999|-252.7737494|1548.179944|779.8043336000001|1.0|1.0|1.0|3.56|0.08|27.0|-9.46|5.36|4.98|124.4|1.0|1.0|0.0|1.0|34.0|5.0|461.54|0.0|0.0|-5.1|0.000739|7.98e-06|0.0036799999999999|3.5|1.58e-07|-0.07207|5655.0|3.7222|-1783.562578|-1783.5397829999995|707.08|0.2996|583.88|-1783.277296|0.0817|1.2938|-0.22365|0.02279458|-1783.340519|1.0733|26.0|7585.0
14c_a22|0|0|0.0|0|0|1.596256692|-0.134137693|2|0.038137255|-0.026986769|-0.298463715|0.006275578|1|-0.047249795|-0.160566657|-0.364626967|2|0.773044788|0.639264982|1|-0.067475189|-0.080077573|0.6160012029999999|-48.57709197|36.22825261|0.133423541|96.05497587|-0.030217952|-41.50359456|12.73426132|0.66168729|-1.60155147|-34.9718749|66.26540251|0.462147828|623.8702703|-1152.997336|-15.66173379|8.626337592|16.03849168|6882.45|-830.0718911|0.024813755|-232.8055235|1742.5109329999998|731.8178649|1.0|1.0|1.0|3.49|0.08|27.0|-9.28|3.9|4.18|109.38|1.0|0.0|0.0|1.0|34.0|6.0|445.48|0.0|0.0|-4.62|0.00618|2.4e-05|0.0107|2.9|2.35e-07|-0.07399|5.7361|3.6741|-1460.602657|-1460.571156|715.52|0.5079|575.8|-1460.324494|0.0694|7.3824|-0.22807|0.03150011|-1460.38772|9.04|153.0|6.8153
12c_a31|1|0|3.387641566|1|1|0.0|0.046986783|0|0.040982906|-0.030192572|-0.690412101|-0.056866055|2|-0.048694677|-0.223856622|-0.54466023|0|0.842823186|0.770283733|0|-0.104643824|-0.129736755|0.343619017|-66.41224264|153.400467|0.334536497|212.313715|-0.036326291|-52.25551342|12.30215386|0.6817087|-1.816314565|-42.14855504|85.79638585|0.448512808|422.3366652|-1152.7247289999998|-14.63154376|8.091269314|14.67172662|5676.394271|-731.5771879|0.023556702|-230.6429907|1690.934456|583.9691392000001|1.0|1.0|1.0|3.69|0.35|16.0|-7.24|5.64|3.7|117.37|2.0|0.0|0.0|1.0|28.0|5.0|398.48|0.0|0.0|-4.16|0.00233|6.94e-05|0.0277|3.1|2.31e-05|-0.0338399999999999|3.8328|3.8328|-1618.1530810000002|-1618.112841|679.71|0.2625|578.69|-1617.888981|0.2625|1.6786|-0.19288|0.04023903|-1617.951882|2.2908|0.38|6.4202
12u_a36|1|0|3.508898495|2|2|0.0|-0.054501792|2|0.042560386|0.033763276|-0.407105926|-0.010669561|1|0.055588998|-0.163978382|-0.438988314|1|0.8101678720000001|0.860667615|0|-0.07260571|-0.0969881059999999|0.3765068079999999|-50.53295452|86.1184622|0.157772171|109.8080843|-0.03452119|-46.98143813|8.544435884|0.77938748|-2.036750221|-35.17050511|62.80959338|0.486156325|586.1833819|-1417.5607730000002|-16.72220679|7.65672775|14.90088936|6127.402572|-986.6102007|0.015171583|-388.9026034|1818.813889|799.5563855|0.0|1.0|1.0|5.05|0.24|17.0|-7.38|3.85|3.01|69.2|2.0|0.0|0.0|1.0|32.0|4.0|423.51|0.0|1.0|-4.86|0.0047799999999999|1.39e-05|0.00589|3.8|1.7800000000000002e-05|-53.0|3.8847|3675.0|-1350.8981130000002|-1350.865506|739.12|0.4267|590.18|-1350.575382|0.0176|5.8702|-0.20409|0.03260752|-1350.638138|7.8877|16.0|7.7959
13m_a6|1|0|3.415695704|0|0|0.0|0.031719435|2|0.0446875|0.021526267|-0.628720289|-0.018628955|1|0.037052986|-0.118693789|-0.568024162|2|0.7767360059999999|0.82642394|1|-0.0989137669999999|-0.107644789|0.429009107|-68.97140339|91.22689385|0.2843875389999999|198.3000783|-0.0378750189999999|-52.33806464|9.035018118|0.7362989999999999|-2.045251|-48.09294654|81.92876874|0.48094941|498.9881336|-1426.129413|-18.41524497|8.435961541000001|16.2526769|6412.592679|-994.4232282|0.020928405|-329.5370141|1936.888972|724.3873672999999|1.0|1.0|1.0|3.59|0.08|27.0|-9.67|4.19|3.76|122.47|1.0|0.0|0.0|1.0|33.0|5.0|435.48|0.0|0.0|-4.28|0.00987|5.24e-05|0.0228|2.43|9.35e-08|-0.07137|3.9127|3.3359|-1423.762467|-1423.712909|726.28|275.0|546.69|-1423.448957|0.1924|4.2913|-0.20954|0.04955777|-1423.511471|6.5243|0.01|8.0
18c_a30|0|0|0.0|2|2|0.0|0.12157783|2|0.042560386|0.011887112|-0.625122815|-0.0351777|1|0.0211588229999999|0.006103754|-0.562807327|1|0.8303425640000001|0.802578397|0|-0.105618255|-0.1115683|0.42531141|-71.31647561|384.391404|0.282947974|191.0545887|-0.042101245|-50.86775696|8.826997739|0.7859920029999999|-2.2313660090000003|-48.15493021|84.38908035|0.448899917|484.1740985|-1506.682341|-19.19537998|7.646050338999999|13.8741593|6685.737642|-1017.355139|0.018410634|-386.2200097|1916.918155|713.7769663|0.0|0.0|1.0|4.85|0.13|17.0|-6.19|3.04|1.72|124.74|1.0|0.0|0.0|1.0|32.0|5.0|441.51|0.0|0.0|-4.3|0.00427|5e-05|0.0221|2.74|0.000288|-0.05575|3.4848|3.4848|-1744.500825|-1744.455795|711.56|0.3879|543.46|-1744.2261030000002|0.3879|6.6462|-198.0|0.04503016|-1744.28923|8.64|12.0|7.9208
13c_a6|1|0|3.441255118|1|1|0.0|-0.046663393|1|0.040821256|0.049627353|-0.605286688|-0.0942387559999999|1|0.081059709|-0.174259072|-0.490486317|1|0.780680481|0.7995080809999999|0|-0.093635525|-0.111231609|0.22875443|-63.73961873|157.60887419999997|0.213190168|145.12291069999998|-0.039875482|-51.54254258|14.15496611|0.772032541|-2.11340057|-43.38886312|84.53371376|0.466844407|535.5975578|-1438.635026|-18.47751526|8.038175951|15.07660437|6204.855629|-979.308309|0.018354398|-370.3562372|1863.438327|692.8471883999999|1.0|1.0|1.0|3.61|0.16|23.0|-9.4|5.38|4.57|95.85|2.0|0.0|0.0|1.0|32.0|5.0|423.47|0.0|0.0|-5.27|0.000471|5.42e-06|0.00229|4.23|1.68e-07|-0.05015|5.992000000000001|3.6519|-1389.39897|-1389.371325|719.8|0.5471|596.15|-1389.122252|0.28|7.7129|-0.1999|0.0276450999999999|-1389.184603|9.2467|73.0|7.1367
4k_a46|0|0|0.0|1|1|2.145043462|-0.050636784|1|0.0510113959999999|-0.104665424|-0.252970193|-0.1032662209999999|1|-0.158788415|0.012963356|-0.3860697829999999|1|0.7477594870000001|0.784722915|0|-0.091943864|-0.086581945|0.260665072|-49.65634024|171.92614719999997|0.121088629|65.39662252|-0.0306644389999999|-25.25406274|2.052909907|0.8732380740000001|-1.471893066|-26.8180173|53.45751583|0.417368922|474.67574630000007|-794.928775|-8.94414722|5.726809252000001|9.829220349|4685.0322320000005|-429.3190666|0.006892404|-403.1511415|910.3230822|519.5743695|1.0|0.0|1.0|3.8|0.33|17.0|-6.61|4.26|4.77|50.94|1.0|0.0|0.0|1.0|25.0|3.0|333.43|0.0|1.0|-4.83|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|8.28e-05|-0.01712|5.4228|4.4485|-1053.433249|-1053.396715|582.84|0.2259|500.36|-1053.196897|0.1505|4.0015|-0.20254|0.03653474|-1053.249847|5.7714|0.08|7.0969
14r_a23|0|1|0.0|0|0|3.201732471|-0.009140243|2|0.045277778|0.014148395|-0.322513347|-0.064006338|2|0.033038452|-0.17267308|-0.454010253|2|0.7837821840000001|0.5935522360000001|1|-0.062618931|-0.085881409|0.375360556|-40.32463891|47.26552456|0.133777381|86.14846171|-0.03654528|-35.61466281|7.956082857|0.7882228370000001|-1.717628177|-25.96781003|52.67940305|0.4661909429999999|557.8203557999999|-1106.098986|-15.15517566|7.555307147000001|14.15357616|6744.848704999999|-712.2932561000001|0.017092103|-371.2130393|1403.282085|599.5697147999999|0.0|1.0|1.0|3.47|0.05|26.0|-7.67|3.78|4.58|105.02|2.0|1.0|0.0|1.0|31.0|5.0|429.47|0.0|0.0|-5.11|0.00114|7.73e-06|0.00332|3.68|9.18e-06|-0.06842|5.9406|3.1797|-1729.1556449999998|-1729.1326809999998|678.08|0.2346|513.71|-1728.924789|0.0008|6.2620000000000005|-0.22378|0.02296354|-1728.98403|8.8722|5.0|8.2684
10_a47|0|0|0.0|0|0|0.0|-0.003570214|2|0.042276423|-0.169242585|-0.384667159|0.007193585|0|-0.349569106|-0.045289209|-0.45272733|2|0.754096463|0.6913602740000001|1|-0.076311525|-0.0936757959999999|0.417511484|-40.80144983|103.41137940000002|0.158929034|84.97451737|-0.035388634|-26.77924406|2.720890925|0.801882632|-1.592488524|-21.81529334|45.89037038|0.411647394|449.6950454|-851.455143|-10.11660331|6.277122171|10.66897998|5482.319019|-455.247149|0.014051737|-322.8149102|1061.820157|498.0016816|1.0|0.0|1.0|3.02|0.09|22.0|-8.85|5.12|5.92|58.04|2.0|0.0|0.0|1.0|27.0|4.0|359.4|1.0|0.0|-5.5|0.000638|3.18e-06|0.00114|4.8|5.110000000000001e-07|-0.0486399999999999|5.7693|3.7236|-1188.405988|-1188.3744|579.86|231.0|426.55|-1188.1907199999998|0.2175|1.9281|-0.20309|0.03158831|-1188.244739|2.8795|13.0|7.9
11_a15|0|0|0.0|1|1|0.0|-0.1758968389999999|3|0.02962963|-0.036023137|-0.402711212|0.023543401|0|-0.056500144|-0.272482143|-0.363940085|2|0.718800243|0.796300317|0|-0.064429158|-0.0974577669999999|0.632319408|-44.15161868|143.8088883|0.105461874|72.27026771|-0.033606127|-45.76619542|8.696553172|0.739315684|-1.949155337|-30.25595097|56.84224275|0.470042906|613.0036107000001|-1335.705238|-15.7814467|6.233494755|11.76226306|7002.915718000001|-915.3239085|0.018086221|-327.9935744|1806.677804|830.7967967000001|1.0|1.0|0.0|4.1|0.07|24.0|-8.9|4.33|6.69|59.51|2.0|0.0|0.0|1.0|34.0|4.0|448.52|1.0|0.0|-6.1|0.000214|7.970000000000001e-07|0.000357|5.32|5.7e-07|-0.03877|4.7106|2.9595|-1450.740771|-1450.705737|739.57|0.2657|568.22|-1450.39211|0.0011|812.0|-0.16011|0.03503399|-1450.457814|1.3581|739.0|6.1314
47l_a18|0|0|0.0|1|1|0.0|0.0340353029999999|0|0.035308642|-0.0057783619999999|-0.428858819|-0.056270425|0|-0.008768679|-0.156998637|-0.4925232479999999|0|0.7435044540000001|0.733228144|0|-0.08034939|-0.083884237|0.2820044969999999|-57.15119372|11.54768766|0.196526687|139.7861865|-0.031456589|-42.43906517|4.654446622|0.796109347|-2.0132216990000003|-40.65070014|63.6949231|0.4897655489999999|571.4972966|-1431.971342|-15.91464944|9.423637134|18.46922943|6572.90106|-1018.537564|0.012890098|-421.235376|1798.711882|931.8364349|1.0|0.0|1.0|4.17|0.25|18.0|-9.37|3.69|3.19|85.29|3.0|1.0|0.0|1.0|34.0|3.0|454.56|0.0|0.0|-4.84|0.00247|1.4499999999999998e-05|0.0066099999999999|3.78|1.93e-07|-0.0520399999999999|3.2026|3.2026|-1455.5758039999998|-1455.5497369999998|764.74|0.5019|667.5|-1455.165122|0.5019|2.4594|-0.18344|0.02606651|-1455.233431|3.3864|32.0|7.4949
