molecula|SddssS|n9FaHRing|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|MATS1i|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|PBF|FPSA3|PNSA3|PPSA3|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
21_a10|0.0|0|0.0|1|7.535296702|1|1.343837211|2.093218896|0.036507898|-0.009308076|5.4161004020000005|-0.085463279|2|0.035818182|-0.032405474|1.817620533|-0.023060773|10.92966143|1|1|0.002099681|-0.0236638829999999|0.7135035209999999|0.7620337359999999|-0.005970601|0.81962595|0.68876002|1|0.7747854129999999|0.8663152820000001|0.018892889|-64.32920271|13.34776629|159.11338909999998|-42.25440548|9.430154402|74.3822498|0.704106635|-45.44837698|75.80259699|-23.25880088|77.676969|3104.255496|547.3834282|-1255.975247|2701.142106|-16.4322688|0.643072426|209.0477207|-887.342515|33.03306591|-288.401376|1783.785559|746.5727327999999|1.0|1.0|1.0|0.0|1.0|3.5|3.17|27.0|5.6|2.81|2.0|0.0|1.0|5.0|34.0|448.47|-5.51|1.69e-06|0.0007599999999999|0.0014|4.17|0.0|1.94e-09|8.68e-07|5.9596|3.8599|-1485.461532|716.1|321.21|208.04|517.44|0.4226399999999999|0.68165|-1485.216871|0.1489|1.5138|-0.2226|0.03802869|-1485.278495|1.1872|5.3188|5.3188
12p_a30|0.0|0|0.0|0|7.412764017000001|2|0.604984421|0.0|0.038440292|-0.0063403159999999|5.351858133|-0.031328052|2|0.040899471|-0.062956958|0.0|0.000321545|10.31162861|1|1|0.005965451|-0.053644471|0.8414737059999999|0.7867133140000001|-0.2210072669999999|0.8371763179999999|0.7991060659999999|0|0.843381594|0.371591982|0.015107947|-47.54197452|9.659715461|100.1386407|-38.78387161|6.176226649|0.0|0.8199554720000001|-30.39737673|68.98315679|-23.33022469|57.20168999|2783.628159|539.2411292|-1213.171684|2326.5244390000003|-14.91687369|0.886732486|115.116829|-775.6774321|28.4530386|-409.146112|1479.558007|686.039456|1.0|0.0|1.0|0.0|1.0|4.76|0.0|17.0|2.93|3.04|2.0|0.0|1.0|5.0|30.0|412.51|-5.15|2.21e-06|0.0009119999999999|0.00291|4.23|0.0|9.75e-08|4.02e-05|5.1922|3.4955|-1615.0623480000002|685.08|354.69|238.79|526.91|0.33929|0.68561|-1614.830085|0.1527|4.0456|-0.19992|0.03198743|-1614.890598|4.6103|7.7721|7.7721
12q_a30|0.0|0|-4.76444841|0|7.412764017000001|2|0.60498366|0.0|0.144208934|-0.015322396|5.351858133|-0.27228842|2|0.0438779959999999|-0.016509571|0.0|0.004165554|10.31162828|1|1|-0.004395528|-0.077457998|0.613786308|0.816138015|-0.032887649|0.867367115|0.593245722|0|0.845745827|0.596557166|0.014790072|-59.52322773|10.07866809|105.1162273|-53.67653794|6.868090132000001|0.732186841|0.820640722|-40.56199584|90.06607753|-31.21009417|69.60189582|3305.289025|576.3319634|-1654.134991|2844.418547|-21.2680622|0.900207238|122.2240555|-1127.2072970000002|38.03137394|-437.0000797|2015.662819|696.6414817000001|1.0|0.0|1.0|0.0|1.0|4.73|0.0|17.0|4.78|2.82|2.0|0.0|1.0|7.0|34.0|482.48|-5.92|1.99e-07|9.63e-05|0.000579|5.05|0.0|6.61e-08|3.19e-05|5.0573|3.4834|-1987.999444|713.16|355.93|245.16|537.96|0.34138|0.68516|-1987.781386|0.1515|5.5755|-0.19897|0.03408298|-1987.847256|6.821000000000001|7.4449|7.4449
12j_a36|0.0|0|0.0|0|7.412764017000001|2|0.6293514410000001|0.0|-0.084183025|-0.007086381|5.351858133|-0.0446165029999999|2|0.039061728|0.091496219|0.0|0.039869055|10.33556498|1|1|0.003710345|-0.07550872|0.906423012|0.820041835|-0.089459459|0.87043328|0.855081905|0|0.852586292|0.362692602|0.018160631|-46.2113679|11.99396966|97.35760604|-46.00836307|7.921272637|2.098786266|0.7758129420000001|-30.5197407|80.59149538|-24.51120192|58.20533756|2881.20453|563.0803357000001|-1323.6049039999998|2536.987511|-16.18812775|0.8425708820000001|148.06163930000002|-874.1588982999999|31.59421634|-364.314663|1706.0876829999995|725.9470896|1.0|0.0|1.0|1.0|2.0|4.86|0.0|17.0|2.61|2.51|1.0|0.0|1.0|6.0|31.0|427.52|-4.51|1.4300000000000002e-05|0.0061|0.0132|3.19|0.0|8.95e-08|3.83e-05|5.2072|3.7807|-1670.420129|694.28|327.94|238.1|536.01|0.37116|0.69967|-1670.184251|98.0|6.4451|-0.20593|0.02793415|-1670.245584|8.5953|8.0|8.0
22_a47|0.0|1|0.0|1|6.86171134|0|1.408617385|1.202720059|0.048272293|-0.010579222|4.727387819|-0.150248628|2|0.043695652|-0.029311184|1.016903613|-0.075111395|10.95023117|1|1|-0.004332497|-0.1049885469999999|0.612295986|0.831122912|0.004104478|0.890264057|0.591185263|1|0.698649132|0.573087958|0.022154032|-47.64347429|13.07198749|177.81209280000002|-31.08378631|7.713126784|54.21581266|0.6096864479999999|-28.11203407|71.28682035|-18.73063655|60.71546178|2692.510471|412.2379505|-842.8786448999999|1494.441201|-11.05201291|0.8569791179999999|230.3045281|-497.3405809|30.72175314|-129.440987|1382.478891|482.9384172|0.0|1.0|1.0|1.0|2.0|3.31|3.16|21.0|4.85|2.97|1.0|0.0|1.0|5.0|29.0|394.38|-4.38|3.6e-05|0.0142|0.0164|3.0|0.0|2.06e-08|8.11e-06|4.7954|4017.0|-1375.021925|605.12|308.65|258.55|466.95|0.50316|0.68312|-1374.857521|0.0799|4.2485|-0.22828|0.02840507|-1374.914437|5.7009|9.0|9.0
8e_a8|0.0|0|0.0|1|7.05012252|0|1.394799502|1.311619189|-0.018155171|-0.010579355|4.844187086|-0.205927741|0|0.0427891159999999|-0.000766016|0.0|-0.102167262|10.94332438|1|1|-0.004224671|0.090898585|0.650073857|0.7233950809999999|-0.079493088|0.7742101929999999|0.636205913|0|0.661490276|0.280304418|0.0211004739999999|-70.49962428|12.87136047|206.4920729|-39.238709|7.851573274|76.40535608|0.803307236|-43.00500847|75.57562034|-26.80224874|83.37098475|2692.975753|403.5112981|-1286.50794|2080.07805|-16.34946208|0.935150832|119.9832494|-784.77418|33.36487904|-370.0368722|1601.514194|561.882658|0.0|0.0|0.0|0.0|2.0|3.2|2.98|23.0|4.17|3.4|2.0|0.0|1.0|5.0|30.0|403.41|-4.9|5.34e-06|0.00215|0.00504|3.69|0.0|1.6399999999999998e-08|6.63e-06|4.6303|3.2737|-1376.924308|639.38|378.73|267.77|526.86|0.50055|0.7013|-1376.708067|0.1671|6.1505|-0.19972|0.03298991|-1376.766245|7.7951|4.7014|4.7014
9_a47|0.0|0|0.0|0|0.0|0|1.3818994059999998|0.0|0.00410268|-0.008501246|0.0|-0.1789147139999999|2|0.037492877|-0.043270202|1.323246814|0.022031244|10.93671087|0|0|-0.007880155|-0.021556658|0.7033922579999999|0.792070785|0.075092937|0.853035126|0.689770023|1|0.805149969|0.492394184|0.009540986|-44.13640712|4.991260197|101.9336202|-26.52703503|2.611122094|0.0|0.790651977|-23.08946904|58.96976407|-19.3171225|49.12766732|2292.652212|421.2052248|-811.319145|1333.091472|-10.10553715|0.93384951|109.5180831|-424.4325604|24.43189048|-304.1026787|1026.1394|442.7664664|1.0|1.0|1.0|1.0|2.0|2.87|2.78|22.0|5.61|2.99|1.0|0.0|1.0|3.0|26.0|345.37|-5.2|4.29e-06|0.00148|0.00218|4.43|0.0|3.4000000000000003e-09|1.17e-06|5.7429|3.7183|-1149.055456|566.1|333.44|215.89|406.35|0.3885099999999999|0.69084|-1148.896866|0.2208|2.2966|-0.20488|0.03463008|-1148.949486|3.4815|7.6|7.6
14aa_a23|0.0|1|0.0|2|7.423568444|0|1.19796312|3.4143268310000003|0.066582026|-0.005050361|5.351858133|-0.026892547|2|0.046678487|0.031136154|0.758549568|-0.029037128|10.313217300000002|2|2|0.012103325|-0.074579388|0.725358161|0.75434493|-0.070471939|0.8072028240000001|0.693959193|1|0.924108042|0.204831806|0.018016316|-35.51947393|12.26959478|51.68445972|-35.2984572|8.355923226|83.27171526|0.796659447|-24.18971469|61.21989213|-21.51484958|47.78906871|2941.302235|629.3423691|-1140.287028|2263.821505|-14.65218978|0.972590939|138.4803717|-776.5660584|27.00633206|-404.0660854|1431.335599|733.3886349999999|0.0|0.0|1.0|1.0|1.0|3.63|3.68|26.0|4.63|3.45|2.0|0.0|1.0|5.0|32.0|439.54|-5.55|5.9e-07|0.000259|0.00123|4.31|0.0|6.9799999999999995e-09|3.07e-06|3.5934|3.5934|-1708.5422620000002|715.57|345.03|345.03|588.45|0.6805899999999999|0.6805899999999999|-1708.276011|0.4157|5.8286|-0.21573|0.02033777|-1708.338059|8.3532|8451.0|8451.0
4_a3|0.0|0|0.0|0|6.823286122000001|0|0.60501714|0.0|0.2122551539999999|-0.008561428|4.727387819|-0.161259999|1|0.035345345|-0.08769805|1.882124381|0.057349653|10.31162267|1|1|-0.007022144|0.053425134|0.640351067|0.721302096|0.041477445|0.785381728|0.628171026|1|0.74053397|0.5842630360000001|0.008006786|-52.4583525|3.806447632|123.350856|-22.30593113|1.809595554|77.51574252|0.866976271|-24.93884341|51.71950126|-18.76802992|56.26480013|2142.972568|352.05186289999995|-656.8810472|1548.626215|-8.922372453|0.711897153|63.23984222|-312.2830359|21.6476858|-348.9230345|757.6690029|347.9532383|1.0|1.0|1.0|1.0|1.0|2.94|2.6|21.0|5.17|3.07|1.0|0.0|1.0|2.0|23.0|321.37|-5.09|2.02e-06|0.00065|0.00264|4.3|0.0|2.950000000000001e-08|9.48e-06|5.9341|3.4771|-1355.303098|504.29|356.58|208.93|338.33|0.3809|0.6896|-1355.192416|119.0|2.3542|-0.20826|0.02921941|-1355.239905|3.1409|5.9|5.9
6a_a31|0.0|0|0.0|0|7.703007682000001|1|0.610184884|0.0|0.038376178|-0.01694403|5.6869753560000005|-0.181987023|0|0.0357275129999999|0.08881108|0.0|-0.0225412779999999|10.31170939|2|2|-0.010591881|0.0006473469999999|0.848282918|0.784022685|-0.0436046509999999|0.848080284|0.803505125|0|0.57216168|0.259133072|0.034212524|-77.60012959|20.08876284|251.216265|-43.59027182|11.79563339|98.49408082|0.6927462990000001|-45.56491046|92.52963742|-26.51328079|97.68889243|2713.694431|335.9594356|-1113.557793|1671.917893|-15.56795422|0.916923952|180.411907|-653.8540772999999|38.27271371|-226.3518866|1607.453976|479.200937|1.0|1.0|1.0|1.0|2.0|3.42|2.51|22.0|3.69|1.13|1.0|0.0|1.0|4.0|28.0|390.42|-4.34|6.09e-06|0.00238|0.0178|2.8|0.0|1.11e-07|4.3200000000000007e-05|3.5428|3.5428|-1613.295461|607.79|349.96|349.96|447.66|0.70416|0.70416|-1613.1416|0.6404|7.7514|-0.19843|0.04606915|-1613.198178|11.2387|5.9586|5.9586
SB431542_a8|0.0|0|0.0|1|7.535296702|1|1.401734117|1.4114120369999998|-0.007805495|-0.014434378|5.4161004020000005|-0.1950388569999999|1|0.041909722|0.096884952|0.0|-0.029382296|10.94951956|1|1|-0.005306541|0.055198015|0.76592324|0.762577159|-0.072891515|0.8220300859999999|0.7318727540000001|0|0.5653298489999999|0.274152231|0.034730361|-76.82006387|20.78806656|260.1744351|-44.6389196|12.44282236|89.26670319|0.7608280590000001|-45.98111161|89.64885355|-29.18257067|97.60813043|2801.428659|338.38158389999995|-1342.398251|1947.072021|-17.46740332|0.908729075|143.157805|-803.5005528|38.35632812|-312.2404091|1764.391093|529.053307|0.0|0.0|1.0|0.0|2.0|3.35|2.75|23.0|2.72|1.9|1.0|0.0|1.0|4.0|30.0|400.39|-4.14|3.99e-05|16.0|0.0292|2.4|0.0|1.74e-07|6.96e-05|||||||||||||||||4.1019|4.1019
4o_a46|0.0|0|0.160026534|1|7.825245291|1|1.13463699|2.138144369|-0.24479566|-0.000627744|5.587248657999999|0.042766097|1|0.043320988|-0.2363624889999999|0.0|-0.203025042|10.93828256|1|1|0.010144781|-0.018058762|0.626333846|0.7699448320000001|-0.09492635|0.8176134690000001|0.6418406720000001|0|0.950732618|0.372146122|0.00972341|-35.54402423|5.332434441|27.01882145|-19.76117845|2.9243708|31.19780621|0.7510206490000001|-19.49276784|42.00638612|-12.01115223|40.87645867|2195.436986|521.3931342|-576.535307|1705.3950960000002|-6.587059484|0.855222204|136.5432529|-316.1788552|15.99310518|-275.3254498|767.6690487000001|544.7877262000001|1.0|0.0|1.0|1.0|0.0|3.73|3.12|17.0|4.94|2.72|1.0|0.0|1.0|2.0|26.0|342.44|-4.87|1.23e-05|0.00422|0.0045899999999999|4.06|0.0|5.5e-08|1.88e-05|4.3255|4.3255|-1070.428722|581.59|286.64|286.64|501.08|0.6843|0.6843|-1070.223416|0.1598|3.4494|-0.22909|0.02815574|-1070.276387|4.8244|6.7905|6.7905
12_a1|0.0|0|0.0|0|7.423568444|1|1.430936075|0.0|-0.0455890429999999|-0.011221829|5.351858133|-0.02164054|1|0.036382114|0.076867966|0.0|-0.0811332759999999|10.94945122|1|1|-0.001416381|-0.104622651|0.8016064479999999|0.749817035|-0.093957115|0.817998205|0.7534284040000001|0|0.765121385|0.210514881|0.033770552|-55.99493147|19.60151089|136.3310784|-35.28166588|11.37734536|477.1158679|0.724666653|-32.50125347|74.99749378|-23.15625812|75.59644237|2592.245875|444.1009824|-972.562841|1825.150911|-13.44063462|0.867391557|159.81230209999998|-564.5066541|31.95435864|-260.8074567|1342.083063|473.040639|1.0|1.0|1.0|1.0|1.0|3.29|2.72|23.0|4.41|1.67|2.0|0.0|1.0|3.0|28.0|366.37|-4.75|1.04e-05|0.00379|0.00649|3.54|0.0|6.28e-09|2.3e-06|3734.0|3.1744|-1216.099134|607.42|390.57|332.04|482.51|0.69114|0.69763|-1215.922313|0.2821|7.7454|-0.19916|0.0296752|-1215.975876|10.1801|5.5302|5.5302
9c_a31|0.0|0|0.0|0|7.765993078999999|1|0.610135804|0.0|0.031715924|-0.013082561|5.733341277|-0.055520387|0|0.03482906|-0.0384827639999999|0.0|-0.1047269419999999|10.311698300000002|2|2|-0.000813398|-0.138799714|0.8083148840000001|0.842823186|-0.108617754|0.8856644770000001|0.770283733|0|0.6746901059999999|0.287455956|0.030296721|-65.84728287|19.30758668|207.3144829|-52.02424796|12.30439782|552.8237349999999|0.670716706|-41.96335759|97.22026028|-22.85764436|85.15486955|2592.448925|429.9685721|-1142.882218|2242.189942|-14.56678943|0.837843885|209.8466636|-728.3394714|34.07943198|-217.5897278|1703.9715989999995|583.9691392000001|1.0|1.0|1.0|1.0|2.0|3.66|3.09|16.0|3.7|1.08|2.0|0.0|1.0|8.0|28.0|398.48|-4.16|5.85e-06|0.00233|0.0277|3.1|0.0|5.79e-08|2.31e-05|3849.0|3849.0|-1618.115927|691.3|322.12|322.12|588.58|0.7007399999999999|0.7007399999999999|-1617.892493|0.2554|1.3617|-0.19224|0.04177078|-1617.9568470000002|2.2323|6.3768|6.3768
18_a15|0.0|0|0.0|0|0.0|0|1.435689019|0.0|-0.020185809|-0.006149666|0.0|-0.090130715|2|0.037948718|-0.094812415|0.0|-0.066226471|10.95986315|0|0|0.000539978|-0.072506962|0.660075777|0.7162974740000001|0.004699248|0.765450925|0.645117465|0|0.8362289070000001|0.819442071|0.007146033|-41.31992544|4.370403779|100.159876|-33.93632895|2.672871589|1.833724661|0.867430881|-25.27062952|60.86009645|-21.51621375|45.69032922|2541.440611|511.4247108|-1054.294474|2510.854462|-13.15898469|0.711733271|81.07723009|-644.79025|24.80452821|-449.4301265|1215.421882|590.2470602999999|1.0|1.0|1.0|1.0|1.0|3.37|3.75|24.0|6.86|3.6|2.0|0.0|1.0|5.0|29.0|385.43|-5.93|6.86e-07|0.000265|0.0004559999999999|5.42|0.0|1.0399999999999999e-10|4.01e-08|4543.0|3.8232|-1265.770242|650.53|324.29|272.91|535.02|0.6074|0.70427|-1265.556558|0.0066|4.2476|-0.19371|0.03989594|-1265.614679|6.5864|6.8894|6.8894
16a_a32|0.0|1|0.0|0|7.765993078999999|0|0.6094207620000001|0.0|0.205693867|-0.014399612|5.733341277|-0.0848387459999999|0|0.03995614|-0.053745649|2.095743605|-0.062610718|10.31100271|3|3|-0.005552127|-0.107321286|0.859696525|0.8567078770000001|-0.098258706|0.909908319|0.81143469|1|0.756542831|0.283324612|0.020664867|-56.2527503|12.86051026|151.5123947|-46.27170107|8.003570876|66.13699638|0.6968200370000001|-35.00816569|88.96104768|-23.13158502|69.11326055|2615.514164|470.82456669999993|-1040.921326|2992.60858|-14.39564033|0.8211379000000001|188.6800971|-647.803815|33.19592405|-244.9767673|1493.816582|532.685565|1.0|0.0|1.0|1.0|3.0|3.53|2.66|19.0|3.79|0.88|1.0|1.0|1.0|7.0|27.0|398.51|-4.04|3.2e-06|0.00128|0.0364|2.65|0.0|5.04e-08|2.01e-05|3.6314|3.6314|-1896.770883|664.67|341.42|341.42|535.63|0.70245|0.70245|-1896.589348|0.2859|1.3736|-0.20718|0.04088655|-1896.649286|1.8274|7.9586|7.9586
4k_a46|0.0|0|0.173180233|1|7.825245291|1|1.134637098|2.145043462|-0.050636784|-0.0049602|5.587248657999999|-0.088084767|1|0.0510113959999999|-0.104665424|0.0|-0.1149361969999999|10.94631314|1|1|0.006050983|0.008544799|0.78837943|0.7477594870000001|-0.141706595|0.787615341|0.784722915|0|0.8789113709999999|0.260665072|0.007038271|-49.65634024|3.801175594|65.39662252|-25.25406274|2.052909907|0.0|0.8732380740000001|-26.8180173|50.48291318|-16.56101615|53.45751583|2104.876032|474.67574630000007|-794.928775|1912.936687|-8.94414722|0.7163519709999999|68.46061366|-429.3190666|18.96506421|-403.1511415|910.3230822|519.5743695|1.0|1.0|1.0|1.0|1.0|3.8|3.03|17.0|4.77|2.84|1.0|0.0|1.0|2.0|25.0|333.43|-4.83|1.5e-05|5.0|0.0049299999999999|4.05|0.0|2.48e-07|8.28e-05|5.4228|4.4485|-1053.396715|582.84|278.71|228.63|500.36|0.39943|0.68553|-1053.196897|0.1505|4.0015|-0.20254|0.03653474|-1053.249847|5.7714|7.0969|7.0969
32_a47|0.0|1|0.0|1|6.842683282|1|1.216307925|1.998170616|-0.1746026239999999|-0.003573735|4.727387819|0.000921003|3|0.035568182|-0.013510009|1.6507707980000002|-0.026022099|10.95005715|1|1|0.002350172|-0.077485193|0.6636125860000001|0.810444864|-0.078006445|0.858292442|0.634406338|1|0.851627782|0.266433793|0.019295804|-41.57905445|13.90468487|106.9180086|-37.74862456|10.01980854|44.50423685|0.64116122|-29.9621436|68.76811937|-18.77935151|55.48373932|2808.210157|613.6886524|-995.3056298|2255.632049|-13.53252578|0.794977846|258.5816152|-717.2238666000001|29.28959351|-203.4434306|1552.348456|682.9868225|1.0|1.0|1.0|1.0|2.0|3.35|3.67|21.0|5.07|3.11|2.0|0.0|1.0|5.0|31.0|436.91|-5.05|1.5399999999999998e-05|0.00674|0.0038799999999999|3.7|0.0|1.5e-09|6.55e-07|4.9046|3.6829|-1778.0970140000002|692.49|336.65|252.79|548.86|0.48011|0.68986|-1777.843462|0.2839|4.8234|-0.20778|0.03062031|-1777.90286|6.3139|7.0|7.0
14ab_a23|0.0|1|0.0|2|7.423568444|0|1.197962873|3.4171257980000003|0.065530542|-0.0050415|5.351858133|-0.028841865|2|0.04314059|0.021287386|0.7586471459999999|0.010803172|10.313217300000002|2|2|0.012103325|-0.074579388|0.725358161|0.75434493|-0.05990912|0.8072028240000001|0.693959193|1|0.92422233|0.20155691|0.017974612|-35.59605095|12.31039874|51.89838547|-35.76253038|8.431109267|82.79560776|0.797837067|-24.37891748|61.60741239|-21.67516705|47.90644969|2941.47118|632.9786397|-1148.783854|2332.352369|-14.84482393|0.885272615|138.4567483|-786.7756682999999|27.16741043|-407.9635285|1439.872753|733.3886349999999|0.0|0.0|1.0|1.0|1.0|3.63|3.82|26.0|4.63|3.45|2.0|0.0|1.0|5.0|32.0|439.54|-5.55|5.9e-07|0.000259|0.00123|4.31|0.0|6.9799999999999995e-09|3.07e-06|3.6587|3.6587|-1708.543268|719.66|338.88|338.88|595.23|0.66532|0.66532|-1708.277193|0.3893|5.9624|-0.21924|0.02013145|-1708.3414239999995|8.4721|8.4012|8.4012
25b_a34|0.0|0|0.0|1|7.412764017000001|1|1.290860233|1.94553288|0.133975789|-0.015658012|5.351858133|-0.0929479709999999|1|0.04037037|-0.150946163|0.0|-0.112970844|10.95957635|1|1|-0.000223677|-0.278635968|0.832166825|0.7969500890000001|-0.101529052|0.83883012|0.787858064|0|0.656573108|0.5020264870000001|0.030138301|-64.37123451|18.82143547|214.470853|-53.79083879|11.75402804|49.2835599|0.76274549|-40.19997818|98.0416108|-26.50275222|83.19266998|2611.55928|410.0313565|-1378.143115|2671.608537|-16.55102732|0.723855085|148.1659658|-860.6534206|34.74652105|-328.1702779|1806.819095|595.8522372|0.0|1.0|1.0|1.0|2.0|3.53|3.39|17.0|3.03|1.56|1.0|0.0|1.0|7.0|29.0|393.44|-3.69|0.00015|59.0|0.0796|2.29|0.0|3.8100000000000004e-07|0.00015|4.2253|4.2253|-1313.361559|668.48|293.43|293.43|562.84|0.6925600000000001|0.6925600000000001|-1313.132261|0.2259|7.0586|-0.21103|0.02655501|-1313.194808|9.0174|5.6819|5.6819
13k_a6|0.0|0|0.0|0|7.412764017000001|1|1.42421381|0.0|0.031525207|-0.014257799|5.351858133|-0.132667824|1|0.04162037|0.051404465|0.0|0.0809333929999999|10.95129637|1|1|-0.006280295|-0.045794891|0.8694295409999999|0.7908110340000001|-0.123105035|0.84018367|0.827754203|0|0.641032542|0.212093198|0.0296987679999999|-82.8774254|20.6185734|249.215618|-61.29890279999999|14.31458589|113.5526088|0.7971316940000001|-57.53822059|100.7779947|-31.53366823|103.4959988|2966.890288|445.0412356000001|-1765.8854210000002|3332.974951|-21.89246528|0.7422570490000001|140.8427117|-1225.9780560000002|39.55891914|-412.5714301|2215.299472|741.5222707|1.0|1.0|1.0|1.0|3.0|3.68|2.8|23.0|3.8|1.39|1.0|0.0|1.0|7.0|33.0|441.48|-4.77|3.26e-06|0.00144|0.0075599999999999|3.39|0.0|1.29e-09|5.7e-07|5112.0|3.5476|-1465.83213|731.25|349.49|242.53|577.68|0.4547|0.70536|-1465.557346|0.0137|8.1639|-0.1944|0.0308324|-1465.621288|10.5079|7.3372|7.3372
37_a18|0.0|0|0.0|0|7.03438793|2|1.251176176|0.0|-0.0013530679999999|-0.005351023|4.844187086|-0.018808538|1|0.036746032|-0.018268775|0.0|-0.034593342|10.94702064|0|0|0.003512954|-0.1483628609999999|0.7100921609999999|0.725028151|-0.020149364|0.761336899|0.699483099|0|0.831783747|0.385121249|0.009098426|-50.09028298|6.653112344|123.0060763|-40.02719655|4.865006968|60.1335413|0.7648766029999999|-36.62790634|65.15554136|-20.92960342|56.74339533|3055.795406|608.2316837999999|-1423.213033|1571.7484060000002|-15.30451633|0.954530133|171.9311063|-1040.70711|27.36337253|-387.3755475|1860.709332|1056.535856|0.0|1.0|1.0|1.0|2.0|4.31|0.0|18.0|3.3|3.33|2.0|0.0|1.0|7.0|36.0|480.6|-5.47|2.08e-06|0.000999|0.00161|4.36|0.0|1.51e-09|7.27e-07|3.2127|3.2127|-1532.974371|794.5|385.91|385.91|673.45|0.69305|0.69305|-1532.553949|499.0|2.2872|-0.18119|0.02274574|-1532.622404|3.0375|7.4559|7.4559
14c_a22|0.0|0|0.0|1|6.842683282|0|1.42291727|1.596256692|-0.134137693|-0.005236206|4.727387819|-0.018518519|2|0.038137255|-0.026986769|1.568396937|-0.023927419|10.9464374|1|1|0.004362505|-0.0917078119999999|0.667111824|0.773044788|0.010828071|0.8353837409999999|0.639264982|1|0.866576459|0.6160012029999999|0.024569649|-48.57709197|17.68831053|96.05497587|-41.50359456|12.73426132|78.22334636|0.66168729|-34.9718749|75.5139152|-21.75466672|66.26540251|3079.4894480000003|623.8702703|-1152.997336|2092.7515510000003|-15.66173379|0.8592469290000001|243.5598613|-830.0718911|32.87756477|-232.8055235|1742.5109329999998|731.8178649|0.0|1.0|1.0|1.0|1.0|3.49|2.85|27.0|4.18|1.08|1.0|0.0|1.0|6.0|34.0|445.48|-4.62|1.39e-05|0.00618|0.0107|2.9|0.0|5.269999999999997e-10|2.35e-07|5.7361|3.6741|-1460.571156|715.52|337.45|216.15|575.8|0.3078|0.69113|-1460.324494|0.0694|7.3824|-0.22807|0.03150011|-1460.38772|9.04|6.8153|6.8153
12ab_a30|0.0|0|0.0|0|7.412764017000001|2|0.604983638|0.0|-0.026189286|-0.008528077|5.351858133|-0.030346359|2|0.043854875|0.018023992|0.0|0.038312857|10.31162784|1|1|0.005111479|-0.12254489|0.8397577820000001|0.809127478|0.026596859|0.855880335|0.794193541|0|0.7997534890000001|0.4605456229999999|0.031588146|-58.23149599999999|22.23130678|140.93076580000002|-49.97135112|15.64609074|0.0|0.603952976|-40.9825333|92.49334877|-22.42218278|80.46280277|3118.431712|562.8556061|-1278.064418|2618.234172|-15.78042667|0.856003642|278.7324985|-899.4843201|37.1257096|-146.321375|2116.165447|792.3440337000001|1.0|0.0|1.0|1.0|1.0|4.87|0.0|17.0|2.63|2.2|2.0|0.0|1.0|7.0|33.0|458.54|-5.0|2.47e-06|0.00113|0.00456|3.81|0.0|1.47e-07|6.720000000000001e-05|4.8018|3.4919|-1804.79081|753.75|355.06|258.2|613.7|0.46561|0.68324|-1804.523449|0.1511|6.9089|-0.19672|0.03368522|-1804.589076|7.4968|7.7825|7.7825
