molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|GATS1pe|nFaHRing|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|RPCS|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
9c_a31|1|0|0|3.410619646|0.0|0|7.765993078999999|1|0.610135804|0.031715924|-0.013082561|5.733341277|-0.055520387|0|0.03482906|-0.0384827639999999|-0.6933757159999999|-0.1047269419999999|10.311698300000002|2|-0.000813398|-0.138799714|-0.223856622|0|0.8083148840000001|-0.000533581|-0.108617754|0.770283733|0|-0.128097622|0.030296721|-65.84728287|-81.63444414|153.5739377|0.325309894|-0.035867334|-52.02424796|552.8237349999999|-41.96335759|-22.85764436|85.15486955|2592.448925|429.9685721|-1142.882218|2242.189942|8.188627935|15.04941978|0.837843885|209.8466636|34.07943198|0.024456662|-217.5897278|1703.9715989999995|15.58581614|1.0|1.0|1.0|1.0|1.0|2.0|0.35|-7.24|3.7|117.37|1.08|2.0|0.0|108.16|0.0|-5.23|28.0|-6.53|398.48|0.0|0.0|-4.16|0.00233|0.0277|0.0|0.0|5.79e-08|-0.03249|3849.0|4.94|3849.0|-1618.115927|322.12|0.2554|322.12|588.58|-1617.892493|-0.15975|1.3617|-0.19224|0.04177078|0.42|6.3768|6.3768
17d_a50|0|1|1|0.0|0.0|2|8.105609402|2|1.338814635|-0.152030219|-0.002166617|6.042632834|0.03538699|1|0.031990741|0.006071856|-0.140830095|-0.136180713|10.94500663|2|0.01245647|-0.200725906|-0.323333765|1|0.754575205|-0.1921395789999999|-0.2177003589999999|0.7276268779999999|1|-0.069790853|0.0152123589999999|-30.63468215|-48.40178147|5.007868064|0.070113177|-0.025589979|-33.56790124|86.38197811|-21.24595322|-17.74731987|41.18485076|2824.70142|644.9008302|-1064.839192|2950.99157|6.996105516|12.62170017|0.8041037459999999|170.5678813|23.53577933|0.013178555|-352.3903892|1412.14676|9.139672835|0.0|1.0|1.0|1.0|1.0|0.0|0.35|-7.07|4.29|51.77|2.71|2.0|0.0|133.19|0.0|-4.5|32.0|-6.25|424.54|0.0|1.0|-4.88|0.0135|0.00557|0.0|0.0|8.55e-08|-0.03251|4.0506|3.41|4.0506|-1335.962757|306.09|0.1819|306.09|579.45|-1335.649722|-0.16716|5.6557|-0.19967|0.02625058|74.0|7.1308|7.1308
9i_a24|1|0|0|2.9199957480000003|0.0|1|7.153833802|0|1.4281889280000002|-0.113620183|-0.005148312|5.209486153|2.01e-05|2|0.023854167|-0.076024544|-0.190487553|-0.087363979|10.96661275|2|0.005891639|-0.1818753839999999|-0.336939175|2|0.783500303|0.139004845|-0.0106944439999999|0.73094562|0|-0.069812876|0.025118046|-30.56504777|-33.00219474|10.13249376|0.173910636|-0.024639839|-15.60091656|1.634015079|-14.44881966|-11.64783344|42.43894111|2061.729154|390.5119445|-396.0263368|761.9885477000001|5.946747117|11.18382556|0.8806627109999999|236.7218826|23.33121014|0.038195951|0.720157264|793.2611447|18.05612763|1.0|1.0|0.0|1.0|1.0|1.0|0.0|-6.05|2.72|72.28|0.67|0.0|0.0|82.17|0.0|-2.6|22.0|-7.01|288.31|0.0|1.0|-3.1|716.0|228.0|0.0|0.0|8.95e-07|-0.0473899999999999|4.6212|1.13|4.1459|-945.2626532|299.06|0.2373|268.3|363.15|-945.174716|-0.17204|7.1135|-0.21943|0.0239838|88.0|7.0555|7.0555
12ab_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|0.604983638|-0.026189286|-0.008528077|5.351858133|-0.030346359|2|0.043854875|0.018023992|-0.520212725|0.038312857|10.31162784|1|0.005111479|-0.12254489|-0.207153446|1|0.8397577820000001|0.078325164|0.026596859|0.794193541|0|-0.1008879709999999|0.031588146|-58.23149599999999|-71.0035788|119.79740259999998|0.200246511|-0.031859359|-49.97135112|0.0|-40.9825333|-22.42218278|80.46280277|3118.431712|562.8556061|-1278.064418|2618.234172|8.44310703|15.6704374|0.856003642|278.7324985|37.1257096|0.030534507|-146.321375|2116.165447|21.48976996|1.0|0.0|1.0|1.0|1.0|1.0|0.21|-6.83|2.63|100.11|2.2|2.0|0.0|140.26|0.0|-5.61|33.0|-6.39|458.54|0.0|0.0|-5.0|0.00113|0.00456|0.0|0.0|1.47e-07|-49.0|4.8018|3.34|3.4919|-1804.79081|355.06|0.1957|258.2|613.7|-1804.523449|-0.14772|6.9089|-0.19672|0.03368522|17.0|7.7825|7.7825
11b_a50|0|1|1|0.0|0.0|2|7.927685046000001|1|1.3979498330000002|-0.154649459|-0.002908227|5.82008293|-0.014702942|1|0.038040936|-0.007722567|-0.13377846|-0.218953127|10.94500697|2|0.012037198|-0.162848233|-0.277408878|1|0.701976536|-0.146696566|-0.20645662|0.667956827|1|-0.069841183|0.019455771|-23.23499995|-36.43643854|7.949039772000001|0.068683675|-0.02494328|-19.0090431|86.04123302|-12.12179711|-13.01301376|33.38515735|2286.724895|485.8716402|-546.5465781|1650.235214|5.697537591000001|9.979494111|0.751545111|186.7429782|20.26785036|0.021631609|-148.2182458|851.2497152000001|11.28530137|0.0|0.0|1.0|1.0|1.0|0.0|0.15|-5.87|3.73|48.53|2.25|0.0|0.0|99.65|0.0|-3.58|25.0|-6.24|327.38|0.0|1.0|-4.16|0.0862|0.0228|0.0|0.0|1.35e-06|-0.02817|4.6471|3.05|3.9863|-1045.961211|311.03|195.0|266.8|431.63|-1045.798634|-0.16684|2.7805|-0.19501|0.02113855|1.7|5.7696|5.7696
13f_a6|1|0|0|3.440154557|0.0|0|6.842683282|0|1.429020649|-0.088329567|-0.006930367|4.727387819|-0.008507023|2|45.0|0.04505613|-0.381170169|-0.071478789|10.95053349|1|-0.001446486|-0.126749697|-0.223618825|2|0.841211811|-0.028317736|-0.088948538|0.790249345|1|-0.092939631|0.018554018|-49.2635105|-62.41821579999999|62.42897239999999|0.136777507|-0.032802223|-41.92004677|0.0|-33.08535238|-22.02995852|61.72438096|2869.925064|579.7398537|-1123.527884|3253.287533|9.050440345|15.13042752|0.6717890999999999|187.5697972|30.56694343|0.0196449239999999|-296.4599736|1558.914115|13.19352214|1.0|1.0|1.0|1.0|1.0|2.0|0.08|-10.18|4.53|103.17|0.92|1.0|0.0|123.82|0.0|-5.11|32.0|-6.52|417.47|0.0|0.0|-4.78|0.00323|0.00688|0.0|0.0|6.59e-11|-0.07786|4.8413|3.36|3139.0|-1347.266914|394.98|901.0|256.1|568.41|-1347.018087|-0.12805|10.8469|-0.2059099999999999|0.03437105|42.0|7.3768|7.3768
12aw_a36|1|0|0|3.28940051|0.0|0|7.412764017000001|2|1.297044239|-0.135690414|-0.008293935|5.351858133|-0.115864198|2|0.043383838|0.066435701|-0.4478724979999999|-0.1066959869999999|10.96021804|1|-0.004358975|-0.098027247|-0.250781298|1|0.653741315|-0.022464907|-0.056676035|0.632625562|0|-0.114701005|0.023038651|-56.73814908|-73.52224315|54.50894809|0.2938251289999999|-0.041292362|-47.12705211|1.343623915|-36.36860892|-26.46800754|71.5057033|2901.451841|452.6513136|-1323.400377|2380.579051|7.545677222999999|14.32425315|0.898338973|160.8550748|35.33532702|0.02161528|-319.2802512|1766.7663510000002|13.8551867|1.0|0.0|0.0|1.0|0.0|2.0|0.14|-7.12|3.0|69.2|2.78|1.0|0.0|123.67|0.0|-3.99|31.0|-6.8|417.41|0.0|1.0|-4.32|0.0424|0.0201|0.0|0.0|7.599999999999999e-08|-0.05513|5.2313|3.66|3.8763|-1431.373326|319.85|0.4088|237.0|507.71|-1431.180191|-0.15688|4.8181|-0.21201|0.03134789|9.0|8.0458|8.0458
12f_a36|1|0|0|3.50900085|0.0|0|7.412764017000001|2|1.297042537|-0.066269699|-0.006773586|5.351858133|-0.032343041|2|0.039061728|0.10938259|-0.40641518|0.012286423|10.95389399|1|0.0045625|-0.101854847|-0.169994208|1|0.902377067|-0.109793154|-0.1188384119999999|0.857993338|0|-0.100276611|0.01784834|-46.86832019|-66.16123807|43.53853176|0.156443092|-0.035813075|-43.65234724|0.835268043|-30.92312428|-23.629013600000004|58.64442871|2770.818472|556.5681681|-1323.224761|2380.393255|7.416874811|13.84366076|0.8665086190000001|144.9540437|30.28188764|0.015685228|-369.879252|1695.785708|10.34891518|1.0|0.0|0.0|1.0|0.0|2.0|0.21|-7.36|2.45|69.2|2.45|1.0|0.0|133.52|0.0|-4.61|31.0|-6.33|409.49|0.0|1.0|-4.57|0.0102|0.0109|0.0|0.0|4.38e-08|-0.05035|5.2106|3.87|3.6545|-1311.550167|339.27|0.4374|237.95|545.55|-1311.285102|-0.15011|5.9228|-0.20046|0.02879265|11.0|7.9586|7.9586
15_a4|0|0|0|0.0|0.0|1|7.535296702|1|1.399867493|-0.159419214|-0.001986535|5.4161004020000005|-0.061469545|1|0.044357639|0.0432718859999999|-0.077474847|-0.1979518539999999|10.94611612|1|0.00918585|-0.017259078|-0.038707204|1|0.5118792910000001|0.095534883|0.036363636|0.509447294|0|-0.073738544|0.010893057|-29.80513879|-35.36161572|12.70877085|0.132283624|-0.030724393|-16.95780525|86.01453643|-14.29317436|-14.73400655|35.02894809|1973.978183|416.1168833|-530.4242358|1495.715718|5.459799482|9.709704127|0.7783994009999999|74.8625551|17.45960235|0.009743323|-329.8289177|628.5456843999999|4.672449937|1.0|0.0|0.0|1.0|0.0|0.0|0.11|-6.09|4.4|30.71|3.05|0.0|0.0|85.06|0.0|-3.82|22.0|-5.6|291.32|0.0|1.0|-4.28|0.0443|0.0151|0.0|0.0|8.070000000000001e-07|-0.03539|4.5048|3.8|4.2148|-958.251931|294.16|0.1996|275.22|396.58|-958.147682|-0.17373|2.1603|-0.2091199999999999|0.018092091|175.0|6757.0|6757.0
6e_a40|0|0|0|0.0|0.0|1|8.421342866|1|0.604892975|0.128035402|-0.0148450439999999|6.401917197|-0.074872854|0|0.039160494|-0.15110197|-0.69771706|0.103594243|10.30179954|2|-0.002992481|-0.020200684|-0.037027769|0|0.685858263|-0.011405885|-0.289988439|0.648802794|1|-0.1164147119999999|0.015875595|-70.52033811|-76.50178121|185.1473293|0.25379524|-0.04873174|-50.27304895|35.33106374|-46.34235117|-32.02400144|80.95296505|3075.060648|490.3675161000001|-1377.032062|3854.417113|6.972949117000001|12.49434084|0.791830204|87.40658058|36.93694043|0.012858969|-482.3355765|1588.2884390000002|8.450255075|1.0|0.0|1.0|0.0|1.0|1.0|0.21|-4.63|3.72|173.43|2.12|2.0|2.0|125.15|1.0|-7.76|30.0|-6.09|476.98|1.0|0.0|-5.58|8.31e-06|0.00124|1.0|0.0|2.35e-05|-0.09682|2.9549|8.35|2.9549|-2831.156883|419.59|0.3625|419.59|537.07|-2830.986514|-0.1195799999999999|8.3311|-0.2164|0.03482243|18.0|7.7447|7.7447
9_a4|0|0|0|0.0|0.0|1|7.535296702|1|1.300485838|-0.211556011|-0.00136737|5.4161004020000005|0.016639331|2|0.040449735|-0.019160308|-0.064266379|-0.091393763|10.92992723|1|0.009731833|-0.0475186259999999|-0.076824065|2|0.625717993|-0.151437311|-0.072130166|0.58669472|1|-0.069566741|0.009037784|-28.63837014|-37.85762102|13.6577411|0.062897208|-0.025885299|-20.60179129|45.21212204|-15.58475436|-14.08655666|33.55665428|2359.945586|509.9632679|-605.7219363|2012.840082|5.744374392999999|10.21134541|0.777625327|112.7072422|17.76608225|0.010768243|-318.7769026|763.9415367|5.859985199|1.0|0.0|1.0|1.0|1.0|0.0|0.19|-8.16|5.07|43.6|3.15|2.0|0.0|105.09|0.0|-4.76|26.0|-5.56|360.84|0.0|1.0|-5.15|0.0062299999999999|0.00255|0.0|0.0|6.9e-09|-0.05256|4.7284|3.87|4.0137|-1489.533032|308.91|0.1217|262.21|430.12|-1489.36688|-0.16948|4.4343|-0.22204|0.02116575|48.0|7.3188|7.3188
21b_a23|0|1|1|0.0|0.0|2|7.525639975|0|1.197963051|0.094654108|-0.005936474|5.4161004020000005|-0.008526338|2|0.042455556|0.057405955|-0.326506055|-0.103470358|10.31321725|2|0.009872313|-0.069382957|-0.130528352|2|0.7038407329999999|0.131951284|-0.078097375|0.668547062|1|-0.083105261|0.014481931|-41.81114831|-58.25915868|41.6766724|0.0692712809999999|-0.034219814|-40.84133198|86.65837165|-29.31080756|-23.98906534|51.9633947|3074.083057|652.4673795|-1223.442332|2531.041828|8.773746105|16.20152864|0.846591917|131.5587155|29.53101081|0.013439264|-437.9110924|1506.081551|9.421307298|0.0|0.0|1.0|1.0|1.0|1.0|0.08|-7.84|4.2|128.81|2.6|2.0|1.0|129.97|0.0|-6.1|33.0|-6.42|450.52|0.0|0.0|-5.22|0.000361|0.00273|0.0|0.0|1.43e-08|-0.08401|4.0023|3.57|3.6237|-1761.4722969999998|342.15|0.2607|309.79|611.6|-1761.230923|-0.15033|9.5312|-0.23434|0.02657688|85.0|7.0691|7.0691
14ad_a23|0|1|1|0.0|0.0|2|7.423568444|0|1.197962774|-0.1101542319999999|-0.00790478|5.351858133|-0.028065075|2|0.0444129979999999|0.118047355|-0.4663820279999999|-0.05348283|10.31321689|2|0.009675528|-0.143336826|-0.253318853|2|0.7763406840000001|0.165157698|-0.050707765|0.7317531540000001|1|-0.085840335|0.033831691|-42.29008971|-61.35364811|52.63180108|0.112868365|-0.029653934|-43.85199724|114.237062|-30.226481300000003|-21.19489662|66.47100256|3209.330728|634.0697778|-1165.7193140000002|2339.533586|8.661363236|16.34071148|0.8866211979999999|303.1354708|36.80430179|0.033365494|-108.4705382|2024.236598|23.84770234|0.0|0.0|1.0|1.0|1.0|1.0|0.12|-7.6|4.03|123.48|2.42|2.0|1.0|133.27|0.0|-5.8|34.0|-6.68|471.53|0.0|0.0|-5.08|0.000753|0.0038799999999999|0.0|0.0|2.49e-08|-0.06925|3.3867|2.99|3.3867|-1858.942973|366.09|0.4106|366.09|618.01|-1858.668058|-0.13734|5.2331|-0.20659|0.01481488|4.0|8.3595|8.3595
12k_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|0.604984231|-0.001755273|-0.007818038|5.351858133|-0.029595542|2|0.042739018|-0.13882907|-0.44562817|0.067265077|10.31162844|1|0.0053380919999999|-0.089279071|-0.154412059|1|0.838579475|0.001281277|-0.067714819|0.7933543279999999|0|-0.098188266|0.024177669|-52.35426525|-65.04897323|106.8195439|0.184916442|-0.035199567|-43.09444587|0.0|-34.68429919|-23.31944323|68.37178540000001|2920.279667|539.9866061|-1235.930491|2277.687222|8.416930701|15.93977881|0.893775698|193.3575303|32.93073182|0.0226150579999999|-275.77726980000006|1745.328787|14.9823028|1.0|0.0|1.0|1.0|1.0|1.0|0.17|-6.74|2.63|90.88|2.51|2.0|0.0|133.77|0.0|-5.44|31.0|-6.19|428.51|0.0|0.0|-4.93|0.00154|0.0050799999999999|0.0|0.0|1.84e-07|-0.05055|5.1958|3.58|3.4715|-1690.269144|357.15|0.2257|238.62|564.62|-1690.031103|-0.14743|4.9516|-0.19798|0.03357755|24.0|7.6144|7.6144
2_a47|0|0|0|0.0|0.0|0|0.0|0|1.381899691|-0.002024001|-0.008527649|0.0|-0.13117284|2|0.027058824|-0.004557357|-0.3581612489999999|0.107297513|10.93671092|0|-0.006079384|-0.017113434|-0.0274111779999999|2|0.916092248|0.115527282|-0.0253134039999999|0.875463345|1|-0.095655954|0.008511123|-41.57671973|-47.65477123|99.5619537|0.152675989|-0.036790752|-23.74109633|0.958043241|-20.71307621|-18.32875817|45.81686991|2105.761386|422.1277419|-714.8215685|1242.745585|5.308758149|9.369924133|0.764993595|107.1215986|23.34938746|0.016376351|-283.9460863|910.626111|8.158522603|1.0|1.0|0.0|1.0|1.0|2.0|0.0|-7.82|4.75|58.04|2.39|1.0|0.0|96.54|0.0|-5.46|24.0|-5.0|313.35|0.0|1.0|-5.11|0.00109|0.00243|0.0|0.0|1.51e-08|-0.05285|3.7181|3.49|3.7181|-1010.505024|333.46|0.2143|333.46|371.19|-1010.364507|-0.15446|2.1266|-0.20731|0.03544055|631.0|6.2|6.2
34_a20|0|0|0|0.0|0.0|1|6.842683282|0|1.416932073|0.0305860929999999|-0.0057643419999999|4.727387819|-0.104520106|2|0.0396875|0.199191385|-0.328567476|-0.046356705|10.93244905|1|0.003149352|0.0346782989999999|0.057022334|2|0.7071284179999999|-0.101401966|-0.090732503|0.690530489|1|-0.085459595|0.0130295999999999|-57.31821177|-57.49912174|297.5548445|0.203342854|-0.032248904|-38.68669181|80.66541842|-38.56497154|-21.69778179|66.0848174|2825.042137|536.0086996|-1149.982435|2319.742032|7.940146766|14.7802149|0.8614536140000001|150.43359099999998|27.94614651|0.01491516|-371.9551262|1481.145765|10.03525243|1.0|1.0|1.0|1.0|1.0|1.0|0.08|-9.18|4.62|86.69|2.47|2.0|0.0|125.0|0.0|-5.14|32.0|-6.28|419.48|0.0|0.0|-5.02|0.00305|0.00399|0.0|0.0|6.64e-10|-0.05181|5.4132|4.97|3.8699|-1352.2836220000002|320.38|0.4388|229.04|544.93|-1352.041015|-0.16103|3.8519|-0.21284|0.03558836|61.0|7.2147|7.2147
6g_a40|0|0|0|0.0|0.0|1|8.421342866|1|0.604893315|0.102683335|-0.022381557|6.401917197|-0.261952754|0|0.039863946|-0.120745388|-1.09669629|0.07194868|10.30179936|2|-0.018182514|0.0312035079999999|0.05728593|0|0.8316888240000001|0.075283207|-0.340429901|0.808096413|1|-0.156296046|0.017750905|-107.2113398|-101.5916383|328.78166810000005|0.3946532929999999|-0.059045173|-66.03405036|47.36081569|-69.68682788|-38.37906336|118.7493383|3142.74733|393.4722933000001|-1727.0578510000005|3198.69909|6.95079805|12.10032156|0.740853565|114.2663866|46.56499428|0.020240097|-421.4621621|2095.424743|13.1559604|0.0|0.0|1.0|0.0|1.0|3.0|0.21|-2.87|2.48|213.89|0.59|1.0|2.0|124.18|1.0|-7.22|31.0|-7.02|474.53|1.0|0.0|-4.71|2.87e-05|0.00917|1.0|0.0|0.0013599999999999|-0.08622|3.3197|7.38|2.8135|-2521.990118|440.68|0.4971|373.48|514.77|-2521.8114530000003|-0.11857|6.7231|-0.20479|0.03363483|47.0|7.3279|7.3279
13e_a6|1|0|0|3.433539068|0.0|0|6.842683282|0|1.429020445|-0.089778965|-0.006882528|4.727387819|-0.008507023|2|0.044021739|0.018376555|-0.378539035|0.0266218529999999|10.95053349|1|-0.001446486|-0.126749697|-0.223618825|2|0.841211811|0.102257199|-0.067328767|0.790249345|1|-0.093298845|0.0183790889999999|-49.62570093|-62.36320497|66.59852278|0.138323399|-0.032929004|-41.68507499|0.0|-33.17101912|-22.01054293|61.91072885|2868.489025|575.965487|-1122.537689|3457.565879|7.973429837999999|14.346067199999998|0.799234143|185.4673146|30.46313253|0.019543118|-297.4895642|1553.619759|13.06309302|1.0|1.0|1.0|1.0|1.0|2.0|0.08|-10.18|4.53|103.17|0.92|1.0|0.0|123.82|0.0|-5.11|32.0|-6.52|417.47|0.0|0.0|-4.78|0.00323|0.00688|0.0|0.0|6.59e-11|-0.07534|5.9885|3.36|3.2475|-1347.25954|381.78|0.8312|207.04|567.24|-1347.014564|-0.1327|10.1884|-0.20804|0.03809808|12.0|7.9208|7.9208
14aa_a23|0|1|1|0.0|0.0|2|7.423568444|0|1.19796312|0.066582026|-0.005050361|5.351858133|-0.026892547|2|0.046678487|0.031136154|-0.287870566|-0.029037128|10.313217300000002|2|0.012103325|-0.074579388|-0.13397874|2|0.725358161|0.055269665|-0.070471939|0.693959193|1|-0.076107469|0.018016316|-35.51947393|-51.83122853|40.49537336|0.075891958|-0.03159178|-35.2984572|83.27171526|-24.18971469|-21.51484958|47.78906871|2941.302235|629.3423691|-1140.287028|2263.821505|8.000512184|15.78173785|0.972590939|138.4803717|27.00633206|0.013786041|-404.0660854|1431.335599|9.388663605|0.0|0.0|1.0|1.0|1.0|1.0|0.12|-8.16|4.63|105.02|3.45|2.0|1.0|130.22|0.0|-6.23|32.0|-5.92|439.54|0.0|0.0|-5.55|0.000259|0.00123|0.0|0.0|6.9799999999999995e-09|-0.0708299999999999|3.5934|4.1|3.5934|-1708.5422620000002|345.03|0.4157|345.03|588.45|-1708.276011|-0.1449|5.8286|-0.21573|0.02033777|4.0|8451.0|8451.0
12f_a30|0|0|0|0.0|-4.734662095|0|7.412764017000001|2|0.60498366|0.156569208|-0.015345198|5.351858133|-0.274237737|2|0.041555556|0.1468972409999999|-0.874676289|-0.008663584|10.31162828|1|-0.004395528|-0.077457998|-0.226973911|1|0.613786308|-0.043091382|-0.071123509|0.593245722|0|-0.108935062|0.01570263|-63.81176255|-76.85198573|101.2862703|0.164253554|-0.0452183279999999|-54.21787616|1.45550709|-45.01820228|-31.90082427|74.88972286|3305.792133|589.6060704|-1690.743686|2712.844784|8.366190175|15.86072943|0.8958126809999999|130.3909181|39.1336968|0.01752821|-444.7025522|2074.08593|12.36587885|1.0|0.0|1.0|1.0|0.0|1.0|0.17|-7.18|4.78|90.88|2.82|2.0|0.0|133.96|0.0|-6.7|34.0|-5.66|482.48|0.0|0.0|-5.92|9.63e-05|0.000579|0.0|0.0|6.61e-08|-0.05464|5.0587|5.52|3.5298|-1987.998635|351.25|0.2166|245.09|574.31|-1987.782125|-0.14958|3.6633|-0.20422|0.03400408|19.0|7.7144|7.7144
11_a3|0|0|0|0.0|0.0|0|6.823286122000001|0|0.605020608|0.119431379|-0.01008647|4.727387819|-0.127546771|3|0.042795699|-0.101436441|-0.363112913|0.044912659|10.31163053|1|-0.005959152|-0.0495219879999999|-0.0947326669999999|3|0.8947911009999999|0.132535663|-0.04179402|0.834020779|1|-0.099420732|0.014376713|-45.19136777|-47.02715152|253.1353625|0.222196952|-0.0391657429999999|-22.2443844|80.34769756|-21.37603754|-18.52584757|51.99171876|2097.896727|367.9098016|-611.3529698|1105.41974|5.475372235|10.29352296|0.8799677029999999|117.0775712|24.61956593|0.021256639|-238.8563772|812.4456757999999|10.0546353|0.0|1.0|1.0|1.0|1.0|1.0|0.0|-6.51|3.41|105.82|0.8|0.0|0.0|88.28|0.0|-4.08|22.0|-6.59|305.36|0.0|0.0|-3.71|0.0256|0.0601|0.0|0.0|3.06e-07|-69.0|3.2232|2.12|3.2232|-1288.165162|384.66|0.4441|384.66|346.18|-1288.058926|-0.13118|3.3694|-0.20018|0.02994326|0.04|7.3979|7.3979
27c_a34|0|0|0|0.0|0.0|1|7.412764017000001|1|1.4335249819999998|0.02583752|-0.014036512|5.351858133|-0.1450543259999999|1|0.041728395|-0.08157574|-0.80008116|-0.028344637|10.95447877|1|-0.004694534|-0.128393271|-0.2077985889999999|1|0.850511415|-0.0360159139999999|-0.0239323839999999|0.804740647|0|-0.12597014|0.0304948179999999|-76.84420762|-84.73908278|176.7076265|0.368934647|-0.042782312|-57.00328784|119.8660257|-51.69246989|-28.77931113|97.35782216|2921.328444|424.51250080000005|-1525.30349|2477.818875|8.808655321|15.31184469|0.738272657|176.1124482|38.98592708|0.022975949|-320.4669239|2066.254135|15.45573273|1.0|1.0|1.0|1.0|1.0|2.0|0.12|-7.67|3.34|104.29|1.71|1.0|0.0|119.71|0.0|-4.75|32.0|-6.85|427.46|0.0|0.0|-4.45|0.00759|0.0151|0.0|0.0|2.13e-08|-0.03792|4277.0|5.23|3.9186|-1426.482676|316.4|0.2385|289.89|558.04|-1426.246896|-0.1589|7.6204|-0.19682|0.03913684|0.8|6.0969|6.0969
9a_a31|1|0|0|3.348289714|0.0|0|7.765993078999999|1|0.6101356720000001|-0.009086485|-0.01391798|5.733341277|-0.093457477|0|0.036891534|-0.05057805|-0.723734943|0.03406986|10.31169772|2|-0.0033853629999999|-0.093527289|-0.15653721|0|0.8058046320000001|0.045292529|-0.001313433|0.76226755|0|-0.122626525|0.033245595|-64.75697831|-78.6954713|163.6011874|0.308231868|-0.043430228|-50.50275387|95.14995868|-41.55773748|-27.87131275|86.0923113|2855.751316|443.941629|-1337.8230119999998|1955.13855|7.812278516|15.15483138|0.939873412|168.29310269999996|37.77835579999999|0.0239033229999999|-305.16297060000005|1813.361078|15.33993762|1.0|1.0|1.0|1.0|1.0|2.0|0.14|-8.13|4.02|117.37|1.58|1.0|0.0|113.64|0.0|-5.62|30.0|-6.39|418.47|0.0|0.0|-4.77|0.00101|0.00715|0.0|0.0|7.35e-09|-0.04275|3.7892|5.27|3.7892|-1691.9137670000002|327.21|0.7028|327.21|540.01|-1691.716118|-0.15757|5.0244|-0.20032|0.03885662|0.15|6.8239|6.8239
4_a3|0|0|0|0.0|0.0|0|6.823286122000001|0|0.60501714|0.2122551539999999|-0.008561428|4.727387819|-0.161259999|1|0.035345345|-0.08769805|-0.325334256|0.057349653|10.31162267|1|-0.007022144|0.053425134|0.127253753|1|0.640351067|-0.028924747|0.041477445|0.628171026|1|-0.098695428|0.008006786|-52.4583525|-46.9200748|235.6982345|0.25946603|-0.039478171|-22.30593113|77.51574252|-24.93884341|-18.76802992|56.26480013|2142.972568|352.05186289999995|-656.8810472|1548.626215|5.05182773|8.648209506|0.711897153|63.23984222|21.6476858|0.0100954959999999|-348.9230345|757.6690029|4.799426464|1.0|1.0|0.0|1.0|1.0|1.0|0.0|-7.53|5.17|80.04|3.07|1.0|0.0|92.65|0.0|-5.69|23.0|-5.21|321.37|0.0|0.0|-5.09|0.00065|0.00264|0.0|0.0|2.950000000000001e-08|-0.0584299999999999|5.9341|3.53|3.4771|-1355.303098|356.58|0.1776|208.93|338.33|-1355.192416|-0.14983|2.3542|-0.20826|0.02921941|1259.0|5.9|5.9
