molecula|SddssS|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|PNSA2|WNSA4|FPSA1|GeomDiameter|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w MLOGP|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Approximated area|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
11d_a31|0.0|3.39688681|0.0|0|1|1|0.610136352|0.0|-0.017317263|0.0388738739999999|0.0|-0.848545873|-0.009496378|-0.092360393|10.31169874|2|-0.006496772|0.026806221|-0.096447723|-0.153894316|-0.574318121|0|0.819298311|0.822077662|-0.057505249|-0.13169885|0.868115289|0.78396996|0|0.585212816|-0.134031221|-0.134048091|0.034417775|-82.05480081|-82.06512842|21.07078977|296.2476128|0.414787184|253.9354598|-0.040797245|12.89967697|91.25756269|0.6817705409999999|-1.87667327|98.8237718|-24.97634343|103.1255906|2532.447962|-1148.911798|-15.29068277|0.318229459|15.21323794|194.8221811|-703.3714074|36.63453013|-222.5622569|1685.188386|505.4234462|1.0|1.0|1.0|1.0|2.0|3.6|2.83|0.32|1.26|7.0|6.0|-6.4|385.44|0.0|1.0|-4.2|3.33e-06|0.00128|0.0241|0.0|0.0|5.83e-07|0.000225|-0.03404|4.87|3.8009|-1598.7152199999998|-1598.671315|650.64|1077.69|551.86|-1598.4848980000002|-0.15822|-0.19226|0.04390452|0.03|7.5229|7.5229
16f_a32|0.0|3.354832924|0.0|0|0|0|0.609420741|0.0|-0.014558301|0.039958333|2.082564316|-0.77158995|-0.003511776|-0.081644236|10.31100265|3|-0.001202032|0.0151704889999999|-0.120440534|-0.211019184|-0.697693907|0|0.801401734|0.852938445|0.085125293|-0.000510986|0.899839182|0.761506727|1|0.8072754790000001|-0.08168632|-0.111152081|0.024434011|-56.53102601|-76.92280867|16.90955989|89.03402347|0.192724521|133.3750236|-0.035568666|11.7022626|47.24868477|0.69473708|-1.778433296|92.82839829|-24.61529877|73.4405859|2772.212354|-1230.764939|-17.03501995|0.30526292|14.28728752|211.2572338|-851.7509977|35.43109972|-269.5356315|1771.554986|636.0251562999999|1.0|1.0|1.0|1.0|2.0|3.76|3.4|0.3|1.34|9.0|5.0|-5.99|427.54|0.0|1.0|-4.97|1.12e-07|4.79e-05|0.00457|0.0|0.0|1.7e-08|7.26e-06|-0.04997|4.99|3.6272|-1995.307736|-1995.278839|722.06|1191.55|603.12|-1995.054457|-0.15003|-0.2|0.02889673|9.0|8041.0|8041.0
8_a47|0.0|0.0|0.0|0|0|1|1.24688044|0.0|-0.007835945|0.0363475179999999|1.335354131|-0.391797226|-0.008756|-0.153669322|10.93671024|0|-0.007648516|-0.177626636|-0.00158075|-0.003223628|-0.4497577479999999|2|0.686795267|0.7847248109999999|-0.035681436|-0.223459904|0.842571655|0.659210804|1|0.8497568740000001|-0.075955381|-0.091482011|0.008687692|-44.09728708|-53.11155658|5.043798869|90.32612351|0.150243126|87.2263982|-0.035797309|2.928269795|0.0|0.819702033|-1.646676195|60.62152862|-20.78278301|49.14108595|2621.772106|-956.0080185|-12.06582525|0.180297967|11.08581716|104.6752861|-555.0279614|25.35407034|-371.2177396|1166.287236|559.4973856|1.0|1.0|1.0|1.0|2.0|3.02|3.21|0.13|3.9|4.0|4.0|-4.79|405.85|0.0|1.0|-6.19|2.56e-07|0.000104|0.000263|0.0|0.0|5.62e-10|2.28e-07|-0.05495|4.91|3.6696|-1686.068471|-1686.0356350000002|621.06|1071.62|433.38|-1685.8518170000002|-0.15357|-0.2085199999999999|0.03283575|0.05|7.3|7.3
12d_a30|0.0|0.0|0.0|0|2|2|0.604984421|0.0|-0.006335328|0.042804233|0.0|-0.354778373|0.005613018|0.036688757|10.31162861|1|0.005965451|-0.162129948|-0.053644471|-0.09353607|-0.4562256979999999|1|0.8414737059999999|0.8017873000000001|-0.0430927579999999|-0.130412856|0.8532172109999999|0.7991060659999999|0|0.843009925|-0.073829724|-0.094239701|0.015567102|-47.69710881|-60.88281322|10.05700314|85.1932288|0.156990075|101.4221952|-0.036246039|6.497247279|0.0|0.8143892140000001|-1.884794029|69.55534551|-23.41646662|57.75411196|2784.836855|-1217.656264|-15.12802292|0.185610786|13.92427286|119.91237920000002|-786.6571918999999|28.75340957|-406.2173266|1495.177298|686.039456|1.0|0.0|1.0|0.0|1.0|4.75|0.0|0.17|3.04|5.0|4.0|-5.81|412.51|0.0|1.0|-5.15|2.21e-06|0.0009119999999999|0.00291|0.0|0.0|9.75e-08|4.02e-05|-0.05119|4.14|3.4821|-1615.095823|-1615.063947|695.57|1176.22|545.94|-1614.831682|-0.1479099999999999|-0.1991|0.03187624|11.0|7.9508|7.9508
13k_a6|0.0|3.423411754|0.0|0|1|1|1.42421381|0.0|-0.014257799|0.04162037|0.0|-0.8554679409999999|-0.009326562|0.0809333929999999|10.95129637|1|-0.006280295|0.08217847|-0.045794891|-0.073210645|-0.5627624379999999|1|0.8694295409999999|0.7908110340000001|0.1373649019999999|-0.123105035|0.84018367|0.827754203|0|0.641032542|-0.11937574|-0.127178105|0.0296987679999999|-82.8774254|-88.29427104|20.6185734|183.1261118|0.3589674579999999|249.215618|-0.045420752|14.31458589|113.5526088|0.7971316940000001|-2.543562101|100.7779947|-31.53366823|103.4959988|2966.890288|-1765.8854210000002|-21.89246528|0.202868306|14.58291125|140.8427117|-1225.9780560000002|39.55891914|-412.5714301|2215.299472|741.5222707|1.0|1.0|1.0|1.0|3.0|3.68|2.8|0.16|1.39|7.0|5.0|-6.59|441.48|0.0|1.0|-4.77|3.26e-06|0.00144|0.0075599999999999|0.0|0.0|1.29e-09|5.7e-07|-0.04851|5.41|3.5476|-1465.862962|-1465.83213|731.25|1246.69|577.68|-1465.557346|-0.14589|-0.1944|0.0308324|46.0|7.3372|7.3372
12n_a36|-3.404662145|3.400581499|0.0|0|2|2|0.299253841|0.0|-0.0099988159999999|0.0438779959999999|0.0|-0.619926573|-0.006862238|-0.035989956|10.31810354|1|-0.001160331|0.048110172|-0.15024383|-0.261631709|-0.5181211520000001|1|0.8183043390000001|0.81793955|0.162338703|-0.000421339|0.869718963|0.750657639|0|0.720111143|-0.089275906|-0.115872034|0.0211044289999999|-60.42525197|-78.42650015|14.28426215|67.52548352|0.279888857|189.4391835|-0.039955874|9.668119648|26.74179417|0.741751453|-2.317440678|92.79755725|-27.04362074|74.70951411|3482.18259|-1568.530003|-18.30412788|0.258248547|12.58209967|174.79221719999998|-1061.639417|36.45914091|-327.25274110000004|2114.630173|805.2286932|0.0|0.0|1.0|0.0|3.0|5.03|0.0|0.17|0.84|7.0|6.0|-8.03|474.54|0.0|0.0|-3.72|0.0001409999999999|0.0668|0.0897|0.0|0.0|1.36e-07|6.45e-05|-0.05056|6.24|3.6382|-1876.201464|-1876.168847|714.14|1256.83|566.87|-1875.89723|-0.14928|-0.19984|0.03261661|15.0|7.8239|7.8239
4g_a49|0.0|0.0|0.0|2|2|2|1.343847279|4.107873566|-0.003686314|0.036761229|3.4246879480000003|-0.328081947|0.007953069|0.003456679|10.92777048|2|0.007845545|-0.146265064|-0.038698906|-0.066023903|-0.311927917|4|0.651833607|0.7559263270000001|-0.027032199|0.144740607|0.81242269|0.626581708|2|0.8601878270000001|-0.061465364|-0.0666753309999999|0.018944337|-61.24875669|-66.44036383|18.87757641|151.0705543|0.139812173|139.3194688|-0.0250032489999999|18.81105094|74.95505057|0.6273572239999999|-2.000259924|90.11923831|-24.91513644|80.12633309|4706.348867000001|-1993.210915|-24.82733433|0.372642776|18.19125978|371.3295653|-1986.186746|39.71443299|-253.8168226|3177.154639|1714.878736|0.0|0.0|1.0|0.0|1.0|4.83|4.36|0.1|2.87|7.0|7.0|-6.6|663.73|0.0|0.0|-7.43|3.3700000000000004e-08|2.24e-05|2.47e-05|0.0|1.0|2.13e-14|1.4199999999999998e-11|-0.06458|6.35|3.6269|-2147.721319|-2147.66293|985.89|1766.47|662.84|-2147.217543|-0.15087|-0.21545|0.05838924|106.0|6.9747|6.9747
12v_a36|0.0|3.468871488|0.0|0|2|2|1.297043692|0.0|-0.008411281|0.041767677|0.0|-0.487854327|0.00127667|-0.086194201|10.96020642|1|0.003077071|0.123026459|-0.1430106119999999|-0.239932418|-0.401336708|1|0.8913597320000001|0.828393514|0.024751559|-0.041914045|0.8792981679999999|0.84179881|0|0.802291339|-0.078158778|-0.105200486|0.027145269|-51.4172081|-69.20675352|17.85767346|113.7463918|0.197708661|130.0637965|-0.033118671|11.74777471|0.462992841|0.6276553979999999|-1.788408258|88.07013157|-21.78731129|69.27488156|2846.057239|-1176.51481|-14.33290989|0.372344602|15.71271745|244.9490697|-773.9771341000001|34.71221847|-167.9576969|1874.459798|679.7230552999999|1.0|0.0|1.0|0.0|2.0|4.82|0.0|0.17|1.72|6.0|5.0|-6.93|411.46|0.0|0.0|-4.07|0.000113|0.0464|35.0|0.0|0.0|2.03e-07|8.340000000000001e-05|-0.05219|2.65|3.7035|-1347.475543|-1347.442792|671.56|1150.38|502.83|-1347.2000369999998|-0.15185|-0.20404|0.03275089|14.0|7.8539|7.8539
19_a3|0.0|2.917217813|0.0|0|0|0|1.4316666480000002|0.0|-0.003417504|0.0386379929999999|1.744747103|-0.129865138|0.006821053|0.156485495|10.96959256|1|0.006731579|-0.015805561|-0.037291767|-0.066245471|-0.270506095|3|0.718266758|0.758995484|-0.0150769919999999|0.064690027|0.8264237520000001|0.687139108|1|0.853017902|-0.067674689|-0.087730634|0.0116401719999999|-31.50932639|-40.8473715|5.419662458|161.5312186|0.146982098|68.43484547|-0.032585664|2.523394126|0.0|0.75798185|-1.140498238|48.55416845|-15.17188084|36.92898885|2000.66399|-531.0158295|-7.064025721|0.24201815|10.21110415|112.6836188|-247.2409002|20.01615321|-240.2326308|700.5653624|314.0966684|1.0|1.0|1.0|1.0|1.0|2.81|1.6|0.06|1.18|2.0|4.0|-6.5|287.32|1.0|1.0|-3.58|0.000578|166.0|0.0764|0.0|0.0|6.18e-08|1.7800000000000002e-05|-0.05757|2.43|3945.0|-929.2818523|-929.2608626|499.93|832.23|362.92|-929.14689|-0.16303|-0.2206|0.020989746|23.0|7.6383|7.6383
22_a10|0.0|0.0|0.0|1|1|1|1.343837143|2.113627059|-0.005035102|0.036101695|1.880539113|-0.332316729|0.008350227|0.01204992|10.92966136|1|0.008903905|-0.042831367|-0.129989728|-0.208132084|-0.356699217|2|0.670763832|0.747363443|-0.02603707|-0.033474297|0.79665945|0.646474494|1|0.8698299140000001|-0.053881447|-0.0649866779999999|0.016720696|-41.96631248|-50.61577509|13.023146|75.58376652|0.130170086|101.3847763|-0.022372463|10.14325785|60.10354816|0.564323334|-1.3647202319999998|71.13124588|-17.4251029|54.98945848|3241.833491|-1062.931277|-13.57178303|0.435676666|15.30289992|339.3328129|-827.8787647|30.87787063|-100.1982412|1883.550109|916.8601445|1.0|1.0|1.0|1.0|0.0|3.74|4.14|0.17|2.8|6.0|5.0|-6.29|475.54|0.0|0.0|-5.53|4.55e-06|0.00217|0.0014|0.0|0.0|4.27e-10|2.03e-07|-0.05712|5.65|3.8517|-1544.237634|-1544.203968|770.92|1339.48|602.93|-1543.893507|-0.16095|-0.2180699999999999|0.03366599|1.1|5.9586|5.9586
6a_a40|0.0|0.0|0.0|1|1|2|0.604893625|1.78213955|-0.014623575|0.035707071|0.775942224|-0.68730803|-0.001347823|0.104332675|10.30179985|2|-0.001171195|-0.272320301|-0.021759541|-0.040435852|-0.620787469|0|0.682273668|0.801647855|-0.012261923|-0.340539542|0.861720535|0.657059571|1|0.733750993|-0.109047987|-0.117413572|0.016399125|-68.11170799|-73.33687786|10.24294396|185.06174|0.266249007|166.2999483|-0.049149867|6.397774285|36.84483305|0.8678518190000001|-2.113444291|81.37714586|-30.69915817|78.35465194|2936.1501780000003|-1320.063801|-19.17478857|0.132148181|11.8691482|82.54016015|-824.5159087000001|35.37373259|-459.522754|1521.070502|557.4018948|1.0|0.0|0.0|1.0|1.0|3.99|3.01|0.21|1.62|5.0|5.0|-6.32|442.53|0.0|1.0|-4.99|7.85e-08|3.47e-05|0.00457|1.0|0.0|8.950000000000001e-05|0.0396|-0.0926|7.73|2.9836|-2371.579899|-2371.560378|649.48|1103.4|497.78|-2371.3827|-0.11995|-0.21255|0.01952089|0.04|7.3979|7.3979
9a_a36|0.0|3.4090209280000003|0.0|0|2|2|1.297044807|0.0|-0.007853595|0.040166667|0.0|-0.41624054|0.0034852859999999|-0.078488872|10.96066876|1|0.00484375|0.160672128|-0.12019672|-0.202876718|-0.398235589|1|0.839235677|0.7885597609999999|-0.019008343|-0.1177413269999999|0.842671963|0.79302567|0|0.826559623|-0.073689118|-0.10869601|0.0236784079999999|-45.04449811|-66.44342306|14.47407729|49.52042402|0.1734403769999999|106.0201967|-0.039929147|8.847677483|0.0|0.7638345870000001|-1.956528182|78.37175688|-24.40778806|59.5185754|2682.572663|-1195.981615|-14.91993116|0.236165413|13.79893984|144.36259840000002|-731.0766269999999|31.95428497|-322.5522826|1565.759963|578.2841135|1.0|0.0|1.0|0.0|1.0|4.69|0.0|0.14|2.02|5.0|5.0|-6.74|382.42|1.0|0.0|-3.99|0.000197|0.0753|0.0391|0.0|0.0|5.26e-07|0.0002009999999999|-0.05044|3.38|3.8677|-1252.802159|-1252.77514|648.41|1092.66|495.18|-1252.578886|-0.15925|-0.20969|0.02701893|13.0|7.8861|7.8861
8_a1 (SB-202620)|0.0|3.296085365|0.0|0|0|0|1.4323973840000002|0.0|-0.013785521|0.037578348|0.0|-0.606562911|-0.012672753|-0.1402198369999999|10.94957568|1|-0.0106277489999999|-0.095271547|-0.019835038|-0.042643966|-0.612004804|1|0.674381582|0.743088715|-0.042789124|0.063001656|0.805476065|0.658433571|0|0.648967503|-0.117682533|-0.105271458|0.015526845|-66.76765693|-59.72618401|8.809217494|208.2071465|0.351032497|199.1596945|-0.041081545|4.997944864|64.70432539|0.7742395870000001|-1.684343335|70.8721358|-23.30777912|75.57687443|2431.842132|-955.6189441|-13.22376193|0.225760413|13.67402758|128.0860757|-542.1742393|30.104091200000003|-311.18185800000003|1234.267739|433.2550452|1.0|1.0|1.0|0.0|2.0|2.74|2.21|0.0|2.78|4.0|5.0|-5.94|359.35|0.0|1.0|-4.7|1.14e-05|0.0041|0.00713|0.0|0.0|9.53e-09|3.42e-06|-0.0736899999999999|5.32|3.4052|-1223.279021|-1223.117248|586.27|977.87|460.4|-1222.9606720000002|-0.13683|-0.2105199999999999|0.16177304|0.4|6.3979|6.3979
17_a4|0.0|0.0|-4.533317957|1|1|1|1.219995452|1.690442177|-0.006491052|0.043084795|0.0|-0.25315101|0.001892883|-0.3948966229999999|10.94611837|1|0.002155864|-0.073733221|-0.0179434139999999|-0.07155304|-0.392770755|1|0.49887819|0.772721853|0.0147116789999999|-0.12969185|0.8347553529999999|0.484393047|0|0.888791225|-0.0887214819999999|-0.08932566|0.01061251|-45.75108579|-46.06264282|5.472562628|17.08736223|0.111208775|57.34712812|-0.042181562|2.822041259|0.0|0.861696586|-1.5185362180000002|52.67753395|-21.75180355|51.22364842|2351.601697|-783.0649279|-11.21677197|0.138303414|10.65499029|71.31904507|-403.8037909|25.24299609|-373.0328031|908.7478594|319.5521911|1.0|0.0|1.0|0.0|0.0|3.31|2.94|0.11|3.66|3.0|6.0|-5.56|345.29|0.0|1.0|-4.81|4.39e-05|0.0152|0.00532|0.0|0.0|2.74e-07|9.44e-05|-0.04186|4.44|4.3363|-1255.994721|-1255.968357|527.39|873.5|413.28|-1255.881628|-0.17559|-0.21745|0.02636403|877.0|6057.0|6057.0
21_a47|0.0|0.0|0.0|1|0|0|1.408713027|1.2247108|-0.010650348|0.037801932|1.028199909|-0.511216716|-0.006808306|-0.004063946|10.95058272|1|-0.004332497|-0.090969103|-0.1049885469999999|-0.277479519|-0.5406500129999999|2|0.612295986|0.826796636|-0.080213904|0.0927058819999999|0.8856299320000001|0.591185263|1|0.70582155|-0.082614966|-0.095249919|0.022739546|-46.63227351|-53.76411184|12.83540744|34.75044485|0.29417845|166.049938|-0.033866638|7.244985517000001|47.95893876|0.6448452960000001|-1.5239986980000002|70.10126935|-19.11612865|59.46768095|2691.697803|-860.2257893999999|-10.79015808|0.355154704|13.17102891|200.4681737|-485.55711339999993|29.64451905|-163.5167523|1334.003357|482.9384172|0.0|1.0|1.0|1.0|2.0|3.29|3.32|0.1|2.97|6.0|6.0|-6.58|394.38|0.0|1.0|-4.32|3.6e-05|0.0142|0.0191|0.0|0.0|1.98e-08|7.8e-06|-0.06339|4.43|3917.0|-1375.061089|-1375.028093|583.37|1014.33|441.93|-1374.858663|-0.16158|-0.2249699999999999|0.03299607|5.0|8.3|8.3
13p_a6|0.0|3.449535594|0.0|0|0|0|1.424099253|0.0|-0.010395243|0.042959184|1.633493259|-0.634109842|-0.008008339|-0.014153926|10.95053423|1|-0.005708558|0.123575608|-0.068532678|-0.116250572|-0.573014008|2|0.865935935|0.784414352|-0.059663359|-0.125636943|0.837659336|0.8244206940000001|1|0.7265205579999999|-0.099405155|-0.107371897|0.01730144|-70.52421289|-76.17631587|12.27472016|80.30786544|0.273479442|194.0233618|-0.03767435|8.708451561|107.5669533|0.76005742|-2.14743793|89.17529231|-26.72853188|82.79893305|3016.078786|-1523.526317|-18.9628865|0.23994258|14.91957306|170.2302215|-1080.8845310000002|35.16646396|-369.0018868|2004.488446|794.5462391|1.0|1.0|1.0|1.0|3.0|3.64|2.34|0.12|1.01|7.0|5.0|-7.01|449.51|0.0|1.0|-4.55|8.11e-06|0.00365|0.0125|0.0|0.0|8.73e-11|3.92e-08|-0.0746|4.73|2.9837|-1463.08132|-1463.0432449999998|752.82|1283.98|573.39|-1462.740542|-0.12251|-0.1971099999999999|0.03807447|92.0|7.0362|7.0362
3t_a32|0.0|3.4477303|0.0|0|0|0|0.609420752|0.0|-0.006089333|0.03995614|2.141978747|-0.304466646|9.83e-05|0.012069208|10.31100267|3|0.00139283|0.049606573|-0.070331512|-0.122301673|-0.496165036|0|0.710773544|0.822076702|0.0466380209999999|-0.146047869|0.870628579|0.687253845|1|0.828676243|-0.080203824|-0.0974995|0.014242899|-50.65701113|-61.58101978|8.995863948|97.01046154|0.171323757|108.2086749|-0.026967947|5.681818647999999|0.0|0.684474482|-1.267493496|72.43498782|-17.03304802|59.65287508|2530.60497|-800.5532571|-10.75813179|0.315525518|15.64252992|199.2870037|-505.632194|24.88485469|-233.0294362|1169.58817|582.0730423|1.0|1.0|1.0|1.0|1.0|3.58|3.41|0.3|1.74|7.0|4.0|-5.81|396.53|0.0|1.0|-4.93|3.28e-07|0.00013|0.00462|0.0|0.0|9.86e-09|3.91e-06|-0.05507|5.5|3.5487|-1864.708995|-1864.678788|677.16|1129.24|575.45|-1864.472646|-0.14739|-0.20246|0.03020622|9.0|8.0458|8.0458
18_a15|0.0|0.0|0.0|0|0|0|1.435689019|0.0|-0.006149666|0.037948718|0.0|-0.319782642|-0.001044324|-0.066226471|10.95986315|0|0.000539978|-0.190640601|-0.072506962|-0.145790726|-0.431836192|2|0.660075777|0.7162974740000001|-0.0374132629999999|0.004699248|0.765450925|0.645117465|0|0.8362289070000001|-0.067562078|-0.090730185|0.007146033|-41.31992544|-55.48918283|4.370403779|40.37881101|0.163771093|100.159876|-0.035181092|2.672871589|1.833724661|0.867430881|-1.723873519|60.86009645|-21.51621375|45.69032922|2541.440611|-1054.294474|-13.15898469|0.132569119|10.2545953|81.07723009|-644.79025|24.80452821|-449.4301265|1215.421882|590.2470602999999|1.0|1.0|1.0|1.0|1.0|3.37|3.75|0.08|3.6|5.0|4.0|-4.8|385.43|0.0|1.0|-5.93|6.86e-07|0.000265|0.0004559999999999|0.0|0.0|1.0399999999999999e-10|4.01e-08|-0.03581|5.65|3.8232|-1265.810138|-1265.770242|650.53|1110.18|535.02|-1265.556558|-0.1579|-0.19371|0.03989594|129.0|6.8894|6.8894
1h_a5|0.0|2.9516097130000003|0.0|0|0|0|1.427564094|0.0|-0.001978474|0.026339869|0.0|-0.085074391|0.008031558|-0.1197834419999999|10.94466758|1|0.007357977|-0.043247682|0.034752304|0.0578378779999999|-0.20140246|2|0.71274658|0.780175595|0.070628165|-0.082079343|0.8436458929999999|0.6977404359999999|0|0.8806402259999999|-0.067599619|-0.069496749|0.008798715|-35.25675213|-36.2462047|4.588992214|160.0744187|0.119359774|62.25239147|-0.027798699|2.393400474|0.484419999|0.7450549759999999|-1.111947978|44.51475742|-14.49848188|39.84574434|2107.271793|-579.9392753|-7.561719827|0.2549450239999999|13.14687756|132.96722079999998|-302.4687931|19.45961351|-255.618083|778.3845404|409.0289917|1.0|1.0|1.0|1.0|1.0|2.8|2.07|0.05|2.13|3.0|3.0|-5.77|312.37|1.0|1.0|-4.45|5.5700000000000005e-05|0.0174|0.0111|0.0|0.0|3.87e-09|1.21e-06|-0.04124|3.17|4.3651|-990.6346565|-990.6032645|556.57|934.7|430.83|-990.472129|-0.17797|-0.21921|0.031392033|28.0|7.5528|7.5528
13b_a30|0.0|0.0|0.0|0|2|2|0.604984129|0.0|-0.011016128|0.041728395|0.0|-0.627919307|-0.003436924|0.042845487|10.31162842|1|-0.002215642|-0.062905093|0.003429114|0.006103754|-0.564815317|1|0.841060094|0.836520136|-0.045844862|-0.0771674659999999|0.892104517|0.802578397|0|0.694101802|-0.109962789|-0.113554975|0.018555474|-74.24619275|-76.67161447|12.52854078|385.2420923|0.305898198|206.54056530000005|-0.042850934|8.459192992|105.341977|0.800290866|-2.271099499|88.26741491|-28.93268471|86.77473353|3002.926824|-1533.432289|-19.53516918|0.1997091339999999|16.1428924|134.8423681|-1035.363967|36.15271139|-405.5090587|1916.093704|713.7769663|1.0|0.0|1.0|0.0|2.0|4.76|0.0|0.13|2.06|6.0|5.0|-7.05|441.51|0.0|0.0|-4.3|9.68e-06|0.00427|0.0221|0.0|0.0|6.520000000000001e-07|0.000288|-0.05434|4.54|3.5056|-1744.492044|-1744.446479|721.48|1210.94|544.04|-1744.2179010000002|-0.14879|-0.20313|0.0455651|26.0|7.5901|7.5901
17d_a50|0.0|0.0|0.0|2|2|2|1.338814635|4.380250483|-0.002166617|0.031990741|2.234730384|-0.140830095|0.012079|-0.136180713|10.94500663|2|0.01245647|0.009780681|-0.200725906|-0.323333765|-0.2294807539999999|1|0.754575205|0.748516466|-0.1921395789999999|-0.2177003589999999|0.789310938|0.7276268779999999|1|0.929886823|-0.044172353|-0.069790853|0.0152123589999999|-30.63468215|-48.40178147|10.55016861|5.007868064|0.070113177|48.62532158|-0.025589979|7.31681784|86.38197811|0.75405703|-1.535398758|57.5414543|-17.74731987|41.18485076|2824.70142|-1064.839192|-12.30823045|0.24594297|12.62170017|170.5678813|-738.4938272999999|23.53577933|-352.3903892|1412.14676|829.3813984|0.0|1.0|1.0|1.0|0.0|4.07|3.68|0.35|2.71|6.0|4.0|-6.25|424.54|1.0|0.0|-4.88|3.17e-05|0.0135|0.00557|0.0|0.0|8.55e-08|3.63e-05|-0.03251|3.41|4.0506|-1335.989008|-1335.962757|727.15|1263.22|579.45|-1335.649722|-0.16716|-0.19967|0.02625058|74.0|7.1308|7.1308
6c_a31|0.0|3.423005244|0.0|0|1|1|0.6101347220000001|0.0|-0.015192833|0.038901235|0.0|-0.790027307|-0.009477764|-0.00219333|10.31169965|2|-0.00668344|0.2301743489999999|-0.0055763209999999|-0.009333123|-0.582545668|0|0.831901219|0.790900932|-0.078059285|-0.172780048|0.846458013|0.7905201209999999|0|0.641197273|-0.120905075|-0.126324613|0.03173578|-76.54198229|-79.97295595|20.09112958|163.6316745|0.358802727|227.1490414|-0.044739967|12.71919216|105.7632176|0.7653239190000001|-2.147518413|93.4208388|-28.32375523|96.63311186|2837.949799|-1359.540251|-17.93106176|0.234676081|14.63492011|148.5675636|-860.6909647|37.00884624|-335.9398876|1776.424619|597.3075924999999|1.0|1.0|1.0|1.0|2.0|3.67|3.13|0.14|1.58|5.0|5.0|-6.27|418.47|0.0|1.0|-4.94|8.179999999999999e-07|0.000343|0.0048|0.0|0.0|1.89e-08|7.9e-06|-0.0581799999999999|5.08|3.2974|-1691.984862|-1691.948653|667.01|1125.85|524.56|-1691.734564|-0.13351|-0.19169|0.03620884|0.34|6.4685|6.4685
47d_a18|0.0|0.0|0.0|0|1|1|1.251175994|0.0|-0.006087337|0.032916667|0.0|-0.480899596|0.003376831|-0.07722825|10.94702255|0|0.005144085|0.104380139|-0.272202025|-0.406388629|-0.417659275|0|0.7640994990000001|0.7430748709999999|-0.002494715|0.027971797|0.773981237|0.741366815|0|0.836999127|-0.06394156|-0.087315963|0.015270278|-52.14267013|-71.20388424|12.45251265|64.92967228|0.163000873|132.9229494|-0.028722356|10.15469843|58.93717545|0.69814381|-2.182899066|86.29525584|-23.42233034|64.59518279|3304.705347|-1780.097106|-19.1002979|0.30185619|19.16475647|246.1558296|-1451.622641|33.54943497|-323.1621908|2549.757058|1255.618298|1.0|1.0|1.0|1.0|2.0|4.73|0.0|0.32|2.6|12.0|4.0|-6.57|527.66|0.0|0.0|-5.28|1.83e-06|0.000968|0.00276|1.0|1.0|1.4800000000000003e-09|7.790000000000001e-07|-0.04561|8.08|3.1079|-1704.061013|-1704.0327519999998|875.6|1544.09|817.06|-1703.545539|-0.12844|-0.17405|0.02826074|8.0|8.0969|8.0969
