molecula|n9FaHRing|n9FaRing|SaaNH|SRW09|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|SaaaC|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|n6aHRing|GATS1are|MATS8d|SIC2|RASA|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RPSA|TPSA_x|RPCS|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|FPSA5|DPSA1|Mor01p|PPSA5|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lowest Unoccupied Molecular Orbital Energy|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
17a_a6|0|0|3.3685510360000004|7.412764017000001|1|1.424257628|0.101940358|-0.012704951|5.351858133|1|0.041767677|0.0|-0.00460563|0.078798543|-0.060774312|1|-0.00194781|0.068338372|1|0.850080948|-0.106323149|0.8299950709999999|0.753082653|-0.109388399|0.350977745|0.031147305|-63.02857512|-71.75703418|20.43213226|0.2469173469999999|161.9738174|554.1936506|-41.34573382|84.75077935|-27.26767299|0.483320982|2816.084228|494.010135|-1363.383649|2217.333474|0.22806502|16.13665395|0.935437602|5996.580489|149.60699319999998|0.019808023|-356.769966|627.4287311|12.99374518|1.0|2.0|3.52|2.88|0.12|-9.01|4.98|4.32|95.85|1.7|116.79|5.0|-5.81|-5.89|409.44|0.0|0.0|1.0|3.59|6.69e-06|0.00274|4.09|0.0|-0.05753|696.96|1167.16|0.3933|350.03|574.02|0.69627|0.7024|-0.12425|4.1627|-0.18178|5604.0|7.6198|7.6198
12bg_a36|0|0|3.434779148|7.412764017000001|2|1.29692796|-0.040957653|-0.0076819|5.351858133|2|0.044197531|0.0|-0.001012333|-0.060117593|-0.0206090089999999|1|-0.00097037|0.097928606|1|0.884841888|-0.033696875|0.892249657|0.840610352|-0.102664465|0.543472602|0.019606406|-51.74990566|-70.42534258|13.44952052|0.159389648|109.3374477|14.85588272|-35.49918495|83.78068847|-25.35312333|0.46245521|2925.402039|576.6383913|-1267.656166|2915.548359|0.252132272|14.04434294|0.860310096|6753.439903|172.9566471|0.01946912|-340.0625449|661.6709012|13.35534589|0.0|2.0|4.75|0.0|0.14|-7.76|3.99|3.19|69.2|2.99|133.77|5.0|-5.08|-6.26|450.32|0.0|1.0|1.0|2.82|6.55e-06|0.00295|3.93|0.0|-0.0542299999999999|703.94|1186.75|0.4409|318.36|554.7|0.69395|0.69395|-0.15743|6.6844|-0.21166|9.3601|7.8239|7.8239
18_a10|0|0|0.0|7.78113851|2|1.243178376|-0.182332901|-0.00309846|5.733341277|2|0.035770975|2.026949641|0.009941402|-0.052165302|-0.0280813039999999|1|0.010573165|-0.144233311|2|0.7155022459999999|-0.0507442929999999|0.832812971|0.885552955|-0.076052353|0.656664457|0.019095409|-36.52271591|-48.27152552|12.12013168|0.114447045|72.64119073|123.3621791|-23.18149476|61.38857307|-15.79795381|0.4670293179999999|2788.499133|562.0732377|-868.8874593|2137.914113|0.358384456|13.51828833|0.876275815|6213.631543|227.471785|0.020666062|-179.7708584|713.2632062000001|13.11704755|1.0|0.0|4.07|3.41|0.32|-7.88|4.65|4.66|62.06|2.14|119.81|5.0|-4.48|-6.34|412.48|0.0|1.0|1.0|3.67|1.7100000000000002e-05|0.00705|3.49|0.0|-0.0495699999999999|687.19|1181.5|0.2962|214.93|504.61|0.37729|0.6866300000000001|-0.15735|4.7596|-0.20692|5.9029|6.8861|6.8861
12p_a30|0|0|0.0|7.412764017000001|2|0.604984421|0.038440292|-0.0063403159999999|5.351858133|2|0.040899471|0.0|0.005613018|0.000321545|-0.128484994|1|0.005965451|-0.109773594|1|0.8414737059999999|-0.2210072669999999|0.8371763179999999|0.843381594|-0.094870978|0.371591982|0.015107947|-47.54197452|-60.65858419|9.659715461|0.156618406|100.1386407|0.0|-30.39737673|68.98315679|-23.33022469|0.469983155|2783.628159|539.2411292|-1213.171684|2326.5244390000003|0.180044528|13.94763694|0.886732486|6166.812731|115.116829|0.0130197619999999|-409.146112|686.039456|8.3245726|0.0|1.0|4.76|0.0|0.17|-7.01|4.35|2.93|81.65|3.04|132.24|5.0|-5.66|-5.81|412.51|0.0|0.0|1.0|2.91|7.05e-06|0.00291|4.23|0.0|-0.05169|685.08|1167.16|0.1768|238.79|526.91|0.33929|0.68561|-0.14823|4.0456|-0.19992|4.6103|7.7721|7.7721
14b_a3|0|0|0.0|6.823286122000001|0|0.605016869|0.143500839|-0.009130444|4.727387819|3|0.039799383|1.7086790859999998|-0.00603969|-0.008040839|-0.102362298|1|-0.004161699|-0.288944272|3|0.882394075|-0.170297225|0.848135222|0.786476513|-0.100993354|0.379746504|0.012828558|-44.49789848|-49.38772279|6.273415527999999|0.2135234869999999|104.4171556|82.79166784|-21.76034149|57.87172082|-17.83445545|0.487615651|2160.565755|384.6023764|-642.0403962|1289.104749|0.233084567|9.738358819|0.951659927|4803.535505|113.9829058|0.017348996|-261.0537205|358.3503513|8.483998032|1.0|1.0|3.18|2.5|0.06|-6.89|4.28|3.71|105.82|1.04|93.25|2.0|-4.45|-6.42|319.38|0.0|0.0|1.0|2.82|0.000103|0.0327|2.58|0.0|-0.06676|524.27|879.19|0.2276|403.54|368.39|0.70123|0.70123|-0.12942|2.8743|-0.19618|3.8724|6.4202|6.4202
12t_a30|0|0|0.0|7.412764017000001|2|0.60498454|0.073057637|-0.007755575|5.351858133|2|0.044197531|0.0|-0.002544958|-0.0682882559999999|-0.04950715|1|-0.001131023|-0.158448053|1|0.609043558|-0.080971844|0.889479916|0.696413582|-0.1011561919999999|0.408290036|0.018862708|-58.89093185|-65.79920855|12.26965165|0.303586418|197.4742794|0.0|-38.30686627|78.8278828|-24.17113783|0.445760296|2976.648597|452.99711|-1184.385754|2479.787504|0.254294117|14.358001500000002|0.804273481|6617.834146|165.4110479|0.020029588|-319.6492937|616.2856203|13.02867425|0.0|1.0|4.63|0.0|0.14|-7.16|4.67|3.74|81.65|3.58|127.19|5.0|-5.49|-6.06|434.46|0.0|0.0|0.0|3.21|6.71e-06|0.00291|4.07|0.0|-0.05542|677.85|1139.2|0.2094|244.58|527.87|0.33647|0.6842600000000001|-0.15029|2.6784|-0.20571|3.2145|8.0496|8.0496
1b_a5|0|0|2.881451247|6.605297921|0|1.4258024619999998|-0.250420203|-0.00279809|4.59511985|2|0.0248765429999999|0.0|0.003886035|0.001241264|-0.028797464|1|0.003708988|-0.220946861|2|0.567806811|-0.054153474|0.827319059|0.808828623|-0.077221824|0.341795323|0.010803163|-39.38248661|-38.87394276|5.438378717999999|0.191171377|96.23685048|0.769931305|-19.82538668|48.55415504|-15.75970652|0.474445758|2171.716467|407.1693177|-583.1091414|919.9167129|0.267518749|11.64312636|0.90275317|4577.125071|134.6705884|0.019229427|-234.0649914|357.34245360000006|9.680212283|1.0|1.0|2.75|1.81|0.0|-8.3|4.88|4.76|54.46|2.29|90.44|3.0|-3.97|-5.99|316.33|0.0|1.0|1.0|3.38|4.970000000000001e-05|0.0157|3.16|0.0|-0.04135|536.59|892.61|0.3101|258.89|388.58|0.5153800000000001|0.43728|-0.1892|2891.0|-0.23055|4.3687|7.2291|7.2291
4k_a46|0|0|0.0|7.825245291|1|1.134637098|-0.050636784|-0.0049602|5.587248657999999|1|0.0510113959999999|0.0|0.006550513|-0.1149361969999999|-0.1032662209999999|1|0.006050983|-0.158788415|1|0.78837943|-0.141706595|0.787615341|0.8789113709999999|-0.086581945|0.260665072|0.007038271|-49.65634024|-46.76051618|3.801175594|0.121088629|65.39662252|0.0|-26.8180173|50.48291318|-16.56101615|0.417368922|2104.876032|474.67574630000007|-794.928775|1912.936687|0.126761926|9.829220349|0.7163519709999999|4685.0322320000005|68.46061366|0.006892404|-403.1511415|519.5743695|3.722397006000001|1.0|1.0|3.8|3.03|0.33|-6.61|4.26|4.77|50.94|2.84|100.96|2.0|-4.82|-5.46|333.43|0.0|1.0|1.0|3.79|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|-0.01712|582.84|1001.96|0.2259|228.63|500.36|0.39943|0.68553|-0.18542|4.0015|-0.20254|5.7714|7.0969|7.0969
12q_a30|0|0|0.0|7.412764017000001|2|0.60498366|0.144208934|-0.015322396|5.351858133|2|0.0438779959999999|0.0|-0.00695299|0.004165554|-0.021542639|1|-0.004395528|-0.0483777279999999|1|0.613786308|-0.032887649|0.867367115|0.845745827|-0.115589613|0.596557166|0.014790072|-59.52322773|-78.7683329|10.07866809|0.154254173|105.1162273|0.732186841|-40.56199584|90.06607753|-31.21009417|0.473741611|3305.289025|576.3319634|-1654.134991|2844.418547|0.179359278|13.96052394|0.900207238|7990.060758|122.2240555|0.016579022|-437.0000797|696.6414817000001|11.29774462|0.0|1.0|4.73|0.0|0.17|-7.18|4.43|4.78|90.88|2.82|133.96|7.0|-6.7|-5.66|482.48|0.0|0.0|0.0|3.42|1.2e-06|0.000579|5.05|0.0|-0.05105|713.16|1214.92|0.1817|245.16|537.96|0.34138|0.68516|-0.14792|5.5755|-0.19897|6.821000000000001|7.4449|7.4449
3t_a32|1|1|3.4477303|7.765993078999999|0|0.609420752|0.028840888|-0.006089333|5.733341277|0|0.03995614|2.141978747|9.83e-05|0.012069208|-0.086478322|3|0.00139283|0.049606573|0|0.710773544|-0.146047869|0.870628579|0.828676243|-0.0974995|0.217914628|0.014242899|-50.65701113|-61.58101978|8.995863948|0.171323757|108.2086749|0.0|-31.99514268|72.43498782|-17.03304802|0.481726305|2530.60497|523.3947687|-800.5532571|2241.507646|0.315525518|15.64252992|0.929482453|5525.861115|199.2870037|0.017184783|-233.0294362|582.0730423|10.85396804|1.0|1.0|3.58|3.41|0.3|-8.01|7.65|5.42|128.01|1.74|112.48|7.0|-6.48|-5.81|396.53|0.0|0.0|1.0|4.46|1.16e-05|0.00462|4.09|0.0|-0.05507|677.16|1129.24|0.2906|349.38|575.45|0.70286|0.70286|-0.14739|1.2641|-0.20246|2.7003|8.0458|8.0458
13b_a50|1|1|0.0|7.934155233999999|2|1.267593379|-0.067327798|-0.003876697|5.82008293|2|0.032833333|2.117002752|0.010435712|-0.042022102|-0.054716607|2|0.011379776|-0.03182432|1|0.749187803|-0.097736369|0.828965118|0.906164013|-0.080785633|0.435064196|0.019899348|-36.81915624|-57.74541064|14.22401427|0.093835987|67.07377798|150.45293569999998|-26.31826007|70.09526468|-19.24847021|0.4321103879999999|3036.874979|647.7242444|-1212.6536230000002|2147.355856|0.299589696|16.75483549|0.7609056040000001|6639.077063000001|214.1461224|0.017277404|-286.5057775|900.2031356000001|12.34985404|1.0|0.0|4.78|4.17|0.37|-7.23|4.24|5.12|66.99|2.52|133.36|7.0|-5.02|-6.3|455.55|0.0|0.0|0.0|3.99|7.92e-06|0.00361|3.91|0.0|-0.02606|780.4|1339.39|0.1589|293.0|617.26|0.65332|0.63872|-0.1701599999999999|5.5271|-0.19622|7.1645|5.7375|5.7375
4R4l_a46|0|0|0.0|7.825245291|1|1.134637095|-0.058870177|-0.004736212|5.587248657999999|1|0.049498645|0.0|0.0066560469999999|-0.060895366|-0.161358058|1|0.006162668|-0.1012114369999999|1|0.7940662409999999|-0.229089688|0.762625193|0.896653672|-0.084697739|0.208818132|0.007084496|-49.12015477|-45.96797819|3.844966512|0.103346328|56.0891211|0.0|-26.65896664|49.44228224|-16.223992300000003|0.4568839389999999|2165.83681|486.6405745|-827.4236073|1766.0974600000002|0.121701516|10.43942503|0.8412270820000001|4923.057044|66.05102684|0.006401537|-410.6276419|579.2365607|3.474304058|1.0|1.0|3.92|3.24|0.36|-7.0|4.64|5.02|50.94|3.06|105.77|3.0|-5.28|-5.23|347.45|0.0|1.0|1.0|4.09|7.78e-06|0.0027|4.49|0.0|-0.0212699999999999|584.44|1038.78|0.1678|266.65|498.78|0.40548|0.67823|-0.17475|2.1973|-0.19602|2.3035|6.8633|6.8633
14e_a25|0|0|0.0|6.842683282|0|1.4200152069999998|0.039261746|-0.008591251|4.727387819|2|0.0389622639999999|1.906869097|-0.00131452|0.002856489|0.011176663|1|-0.0005394919999999|0.010976703|2|0.717460414|0.018432983|0.8322445820000001|0.7240504329999999|-0.1004553119999999|0.448918026|0.015024526|-73.99302943|-73.51338088|10.99497534|0.275949567|201.94039730000003|97.78313402|-54.14823405|84.60373462|-28.3735856|0.491527882|3126.080106|529.8614286999999|-1617.294379|2620.6698690000003|0.1935531039999999|16.63781964|0.966676175|6952.485076999999|141.642515|0.015154859|-448.516796|811.3237836|11.09035375|1.0|2.0|3.62|2.72|0.07|-9.14|3.65|4.02|115.79|1.69|134.35|7.0|-5.14|-6.96|462.5|0.0|0.0|0.0|3.02|1.86e-05|0.0085799999999999|3.04|0.0|-0.0538|760.96|1300.08|0.2409|212.19|596.96|0.31019|0.69958|-0.15787|5.3651|-0.2116699999999999|7.2625|7.1249|7.1249
27a_a34|0|0|0.0|7.412764017000001|1|0.300206665|0.0257175079999999|-0.012620846|5.351858133|1|0.0408037829999999|0.0|-0.012495918|-0.026428049|-0.008138446|1|-0.005234221|-0.13716603|1|0.8186389829999999|-0.012251785|0.832753533|0.600964267|-0.123191967|0.4305370679999999|0.026573385|-74.78290605|-86.36649751|18.62986903|0.3990357329999999|279.75296960000003|22.69787432|-52.42823715|100.7752505|-30.38821209|0.436895447|3394.470264|421.319507|-1640.9634529999998|2252.433058|0.235078289|15.91204178|0.7758691440000001|7104.26596|164.80691819999998|0.020552444|-371.4586403|718.5861133999999|14.40875302|1.0|2.0|3.66|2.58|0.13|-7.61|2.01|3.97|129.74|1.06|122.61|6.0|-4.96|-7.29|463.51|0.0|0.0|0.0|2.44|3.43e-05|0.0159|2.59|0.0|-0.03924|737.7|1247.85|0.2896|247.91|598.18|0.40378|0.69818|-0.16691|10.8591|-0.20615|13.9023|6.6198|6.6198
13a_a5|0|0|2.931642415|6.605297921|0|1.393002748|-0.154076582|-0.006081807|4.59511985|2|0.023989899|0.0|0.002355511|-0.139517787|-0.025324157|1|0.003196482|-0.012798693|2|0.746303189|-0.048575318|0.857293078|0.7667501609999999|-0.0839257009999999|0.470564031|0.016739606|-57.31787843|-54.03141848|10.77696869|0.233249839|150.1663914|39.93934134|-36.90128585|72.13276165|-18.01047283|0.460877309|2657.14588|493.6342317|-918.5341141|1314.232685|0.401208461|15.89940424|0.854865353|5628.9694|258.29825730000005|0.02811638|-127.2041084|620.5697596|18.10134317|1.0|2.0|3.07|2.46|0.13|-8.9|4.39|3.58|92.79|0.95|114.18|8.0|-3.77|-7.18|399.45|0.0|0.0|1.0|2.71|0.000184|0.0734|2.19|0.0|-0.05534|688.18|1160.81|0.5953|267.87|567.51|0.41806|0.50037|-0.17364|3.3414|-0.22898|4.1671|7041.0|7041.0
12b_a36 (EW-7197)|0|0|3.3685352889999995|7.412764017000001|2|1.2970445309999998|-0.104514139|-0.008137593|5.351858133|2|0.040899471|0.0|-0.002526241|-0.098032695|-0.056994595|1|-0.000673716|0.059005046|1|0.724208473|-0.097861598|0.8741648479999999|0.7635183720000001|-0.10866747|0.458627252|0.021439664|-50.90136206|-67.98756422|13.41367899|0.236481628|147.9542111|5.958751634|-31.84632538|80.95733534|-24.47552312|0.45988432|2772.832013|477.6935927|-1223.776156|2338.370858|0.253252648|12.52485821|0.851455231|6096.459089|158.4469629|0.020730147|-308.7538779|595.8790650000001|12.96977113||||||||||||||||||||||||-0.04975|659.48|1104.61|0.4491|322.25|486.64|0.6824899999999999|0.69991|-0.15571|5432.0|-0.20546|7.3101|8.1549|8.1549
41_a47|1|1|0.0|6.842683282|0|1.420292383|-0.225923786|-0.004083905|4.727387819|3|0.042537538|1.601942802|0.003530307|0.024881402|0.075316535|1|0.0047106|-0.178132441|3|0.62974551|0.123676975|0.900915114|0.823168463|-0.0899793719999999|0.245948366|0.018348892|-34.50740631|-50.81597048|10.36256127|0.1768315369999999|99.86584673|0.0|-19.48810377|63.84353454|-16.54473457|0.447046066|2374.594252|464.8854878|-711.4235867000001|1073.170368|0.346852185|12.96444871|0.8084689140000001|5042.636398|195.8852341|0.023067788|-172.98086630000003|439.9906467|13.02756406|1.0|1.0|3.18|3.18|0.16|-7.47|3.34|4.52|68.52|1.75|99.09|4.0|-3.57|-6.66|348.38|0.0|1.0|1.0|3.06|0.000125|0.0436|2.49|0.0|-0.05053|603.1|995.43|0.2849|308.67|471.9|0.6779|0.68638|-0.15208|4.9162|-0.2026099999999999|6.8546|8.0|8.0
11_a15|0|0|0.0|0.0|1|1.435688956|-0.1758968389999999|-0.0064953419999999|0.0|3|0.02962963|0.0|0.001806571|-0.0856783419999999|0.023543401|0|0.003766915|-0.056500144|2|0.843715005|0.0432314409999999|0.76664841|0.8945381259999999|-0.0974577669999999|0.632319408|0.018519054|-44.15161868|-66.78526188|12.69062406|0.105461874|72.27026771|0.0|-30.25595097|79.1792768|-23.02940065|0.470042906|3022.859488|613.0036107000001|-1335.705238|2565.707165|0.260684316|11.76226306|0.8869452090000001|7002.915718000001|178.640152|0.018086221|-327.9935744|830.7967967000001|12.39401492|0.0|1.0|4.1|4.25|0.07|-8.9|4.33|6.69|59.51|2.52|138.24|6.0|-6.32|-5.26|448.52|1.0|0.0|0.0|4.62|7.970000000000001e-07|0.000357|5.32|0.0|-0.03877|739.57|1284.85|0.2657|263.2|568.22|0.58935|0.70577|-0.12134|812.0|-0.16011|1.3581|6.1314|6.1314
12aq_a36|0|0|3.427017327|7.412764017000001|2|1.297043497|0.0332421529999999|-0.0116333169999999|5.351858133|2|0.041728395|0.0|-0.006653538|-0.1031859869999999|-0.028591187|1|-0.004569485|0.131910912|1|0.892815402|-0.047695595|0.89459881|0.681470612|-0.122078233|0.162384515|0.021389734|-73.0277723|-81.56528598|14.29132551|0.318529388|212.8220574|112.415579|-48.79273723|95.39676382|-28.69889692|0.426481765|2932.54604|455.31741460000006|-1549.740434|2906.024504|0.238023252|14.98931431|0.743623723|6296.75201|159.03272990000002|0.020701483|-350.0740123|689.2886595|13.83147784|0.0|3.0|4.83|0.0|0.13|-6.14|1.92|0.98|112.29|1.28|131.85|6.0|-3.52|-7.79|424.46|0.0|0.0|0.0|1.15|0.000359|152.0|1.55|0.0|-0.06059|703.04|1190.22|0.4988|317.51|534.96|0.6933199999999999|0.7058300000000001|-0.13908|6.7649|-0.19967|8671.0|7.2596|7.2596
17d_a50|1|1|0.0|8.105609402|2|1.338814635|-0.152030219|-0.002166617|6.042632834|1|0.031990741|2.234730384|0.012079|-0.136180713|-0.125540541|2|0.01245647|0.009780681|1|0.754575205|-0.2177003589999999|0.789310938|0.929886823|-0.069790853|0.8020670809999999|0.0152123589999999|-30.63468215|-48.40178147|10.55016861|0.070113177|48.62532158|86.38197811|-21.24595322|57.5414543|-17.74731987|0.445708152|2824.70142|644.9008302|-1064.839192|2950.99157|0.24594297|12.62170017|0.8041037459999999|6281.764548|170.5678813|0.013178555|-352.3903892|829.3813984|9.139672835|1.0|0.0|4.07|3.68|0.35|-7.07|4.0|4.29|51.77|2.71|133.19|6.0|-4.5|-6.25|424.54|0.0|1.0|0.0|3.68|1.31e-05|0.00557|3.72|0.0|-0.03251|727.15|1263.22|0.1819|306.09|579.45|0.66103|0.66103|-0.16716|5.6557|-0.19967|7.9942|7.1308|7.1308
47n_a18|0|0|0.0|7.03438793|1|1.251175627|0.0487694459999999|-0.007614955|4.844187086|0|0.032169312|0.0|0.000271488|-0.003276575|-0.048404296|0|0.001705837|0.026244774|0|0.722991132|-0.083719099|0.726888951|0.792429396|-0.091185806|0.288989992|0.0106152389999999|-65.43887366|-75.24728669|8.759783644|0.207570604|171.2889916|47.476904100000006|-54.00070374|86.44740177|-26.38541222|0.482565384|3349.802294|653.9193397999999|-2031.676741|2052.393389|0.216078071|20.17045476|0.932611327|7909.580851999999|178.30942439999998|0.01357247|-468.58948260000005|1306.125688|11.20011508|1.0|3.0|4.69|0.0|0.31|-9.76|3.67|3.31|105.6|2.72|162.18|13.0|-6.02|-6.68|539.67|0.0|0.0|0.0|2.76|5.7e-06|0.00308|4.1|0.0|-0.0525299999999999|879.92|1565.37|0.5056|387.11|799.02|0.6914600000000001|0.6914600000000001|-0.13138|2.4754|-0.18391|3.3568|7.1938|7.1938
8_a1 (SB-202620)|0|0|3.296085365|6.86171134|0|1.4323973840000002|0.106916453|-0.013785521|4.727387819|1|0.037578348|0.0|-0.012672753|-0.1402198369999999|0.037553634|1|-0.0106277489999999|-0.095271547|1|0.674381582|0.063001656|0.805476065|0.648967503|-0.105271458|0.174628594|0.015526845|-66.76765693|-59.72618401|8.809217494|0.351032497|199.1596945|64.70432539|-37.88089785|70.8721358|-23.30777912|0.4564697679999999|2431.842132|368.1943149|-955.6189441|1736.664204|0.225760413|13.67402758|0.839824062|5170.286136|128.0860757|0.019645498|-311.18185800000003|433.2550452|11.1459518|0.0|2.0|2.74|2.21|0.0|-8.02|4.86|5.06|78.87|2.78|99.61|4.0|-4.94|-5.94|359.35|0.0|0.0|1.0|3.7|1.98e-05|0.00713|3.6|0.0|-0.0736899999999999|586.27|977.87|0.5339|364.11|460.4|0.7026600000000001|0.7026600000000001|-0.13683|3.4563|-0.2105199999999999|5.5005|6.3979|6.3979
11g_a5|0|0|2.9590700880000003|7.139660336|0|1.388236041|-0.204002571|-0.004593347|5.209486153|2|0.020943152|0.0|0.00599982|-0.137618073|-0.007175378|2|0.006964153|-0.14133011|2|0.777565622|-0.01453517|0.8737292720000001|0.837943738|-0.076326887|0.396049407|0.023215707|-44.19305139|-50.16001519|15.25675|0.1620562619999999|106.4990972|0.0|-29.04250676|71.21847290000001|-16.72000506|0.485790997|2823.738452|550.6745046|-852.7202582999998|935.4227938|0.456418686|18.16867625|0.944734523|5817.569415|299.94631180000005|0.03204398|-57.28097817|648.1198739|21.05845771|1.0|1.0|3.17|2.34|0.08|-9.04|4.17|4.48|81.51|1.06|118.35|7.0|-4.12|-6.84|408.46|0.0|0.0|0.0|2.96|4.88e-05|0.0199|2.75|0.0|-0.04322|693.48|1180.25|0.4609|274.87|542.13|0.56924|0.63081|-0.1714|3.2282|-0.2146199999999999|4314.0|7.5229|7.5229
7_a15|0|0|0.0|0.0|0|1.419941457|-0.2269896539999999|-0.010310394|0.0|1|0.035075075|0.0|-0.0013239329999999|0.038636783|0.0019353679999999|0|0.002150323|0.213947987|1|0.857287135|0.00364345|0.740089344|0.841400327|-0.110819329|0.403524276|0.036600739|-41.29775265|-61.50761094|20.31436245|0.158599673|88.02694557|56.30310755|-22.92132733|85.26222186|-14.70834175|0.396557391|2330.667514|466.9990754|-676.5837204|1624.468817|0.551335598|9.971755103|0.657158418|5097.868552|306.0056033|0.042799094|56.98518567|474.9756287|23.75461091|1.0|1.0|3.16|3.14|0.15|-7.19|3.38|4.64|61.84|1.74|99.77|7.0|-4.83|-5.72|352.38|0.0|1.0|1.0|3.35|3.2e-05|0.0113|3.84|0.0|-0.0284899999999999|580.73|1000.95|0.3463|279.33|499.86|0.64652|0.70497|-0.15605|1.1115|-0.18454|1631.0|6644.0|6644.0
3m_a32|1|1|3.575728458|7.773594467000001|1|0.609420748|0.013867955|-0.006290106|5.733341277|0|0.03962963|2.175099216|-0.000514191|-0.084132138|-0.078038283|3|0.000822186|-0.065422345|0|0.6943636479999999|-0.126422018|0.872498916|0.798023273|-0.09390309|0.317009723|0.013428623|-50.60363458|-56.15082133|8.029854976000001|0.201976727|120.7751424|0.0|-30.25923462|67.1606709|-16.22134838|0.4687361229999999|2588.590536|477.1904954|-729.9606772999999|2363.601309|0.325531778|13.31775015|0.882303773|5724.714257|194.65681730000003|0.018412178|-208.6520032|554.9424306|11.00984957|1.0|1.0|3.51|2.93|0.3|-7.38|7.02|5.35|128.01|1.74|110.36|3.0|-5.94|-6.17|394.51|0.0|0.0|1.0|4.12|1.39e-05|0.00547|3.57|0.0|-0.05731|641.52|1073.31|0.2952|346.82|484.34|0.7026600000000001|0.7026600000000001|-0.14835|5082.0|-0.2056599999999999|8.0755|7.6383|7.6383
12d_a40|0|0|0.0|7.515889085|0|0.60499064|0.1028826769999999|-0.008004393|5.4161004020000005|0|0.043185185|0.794852923|-0.000134504|0.087954209|-0.166080871|2|-0.002126898|0.3683138529999999|0|0.809398262|-0.254735308|0.845904643|0.840431415|-0.091630294|0.0913543|0.01171131|-50.68561427|-48.54239742|6.204226377|0.159568585|84.53363343|60.80168183|-26.85139526|55.13932669|-20.59374436|0.470893531|2270.596857|445.2300015|-679.5935638999999|643.5166227999999|0.155716451|14.88744155|0.8899787840000001|5101.479206|82.49291335|0.01245259|-364.7778083|350.9435025|6.596929268999999|1.0|1.0|3.23|2.94|0.0|-6.84|4.59|5.02|84.45|3.76|96.16|2.0|-6.25|-5.13|361.25|0.0|0.0|1.0|4.21|2.61e-06|0.000942|4.75|0.0|-0.07765|552.57|910.58|0.2584|282.05|435.41|0.55983|0.70435|-0.11604|1.2683|-0.19369|1.9961|7.7212|7.7212
12d_a30|0|0|0.0|7.412764017000001|2|0.604984421|0.041181359|-0.006335328|5.351858133|2|0.042804233|0.0|0.005613018|0.036688757|-0.075816941|1|0.005965451|-0.162129948|1|0.8414737059999999|-0.130412856|0.8532172109999999|0.843009925|-0.094239701|0.366319099|0.015567102|-47.69710881|-60.88281322|10.05700314|0.156990075|101.4221952|0.0|-30.81433963|69.55534551|-23.41646662|0.4572733479999999|2784.836855|544.6198897999999|-1217.656264|2323.480646|0.185610786|13.92427286|0.84254817|6120.329513000001|119.91237920000002|0.013424098|-406.2173266|686.039456|8.672532296|0.0|1.0|4.75|0.0|0.17|-7.01|4.35|2.93|81.65|3.04|132.24|5.0|-5.66|-5.81|412.51|0.0|0.0|1.0|2.91|7.05e-06|0.00291|4.23|0.0|-0.05119|695.57|1176.22|149.0|356.06|545.94|0.68608|0.68608|-0.1479099999999999|4434.0|-0.1991|4.8843|7.9508|7.9508
8_a27|0|0|2.599100867|6.605297921|0|1.406757715|0.188762686|-0.008444078|4.59511985|2|0.039673203|1.21499748|0.0040883959999999|0.093450172|0.067074515|1|0.004801929|-0.24946295|2|0.6812785379999999|0.11158995|0.8688656459999999|0.776384028|-0.092265073|0.3608031339999999|0.021852066|-37.50265703|-43.96130162|10.41179748|0.223615972|106.5457267|61.18801154|-17.86879446|53.20197882|-17.09606174|0.479730655|2132.9321670000004|369.9216992|-615.4582227000001|989.0070768|0.248298166|9.642697094|0.92208134|4522.989286999999|118.305988|0.019394143|-239.8554499|326.3351007|9.240677197|0.0|1.0|2.79|2.28|0.06|-6.28|2.98|2.48|76.46|2.19|87.68|2.0|-3.23|-6.73|303.32|0.0|1.0|1.0|2.38|0.000299|0.0907|2.0|0.0|-0.05015|507.76|848.58|0.2336|300.38|374.88|0.64893|0.64893|-0.16958|3.0415|-0.21973|4.2899|8.2218|8.2218
