molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|n6HRing|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|RPSA|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
12s_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984545|2|-0.0601024909999999|-0.403952011|-0.002544958|-0.035768573|10.31162892|-0.04950715|1|-0.001131023|-0.1597740919999999|-0.145315868|-0.446807335|1|0.609043558|0.83236194|0.006789196|0.591758164|0.706713791|-0.090733404|-0.103647048|0.404041243|-58.75255278|-67.11451776|12.51292194|0.2932862089999999|-43.45862792|8.102485674|0.0|0.790481833|-38.04400919|78.38074776|71.26547471|0.467381416|2977.11642|457.6180044|-1275.175837|-16.8513047|0.209518167|8.066744794|15.14544373|0.877516163|135.66918710000002|-825.7139305|0.017398791|-376.1910929|1613.162737|616.2856203|1.0|0.0|1.0|0.0|0.14|-7.16|4.67|2.0|0.0|127.19|0.0|1.0|5.0|-5.49|31.0|6.0|434.46|0.0|0.0|-5.17|3.24e-06|0.00141|6.71e-06|0.00291|4.07|0.0|0.0|5.0438|3.5348|-1774.236634|-1774.202623|1140.1|350.75|0.2148|245.81|0.43338|0.68458|-1774.01033|0.1576|-0.20495|-1774.072418|3.9579|8129.0|8129.0
37_a18|0.0|0|0|0.0|0|7.03438793|2|2|1.251176176|1|-0.018268775|-0.385273662|0.002300582|-0.034593342|10.94702064|-0.011713125|0|0.003512954|-0.0276034839999999|-0.224171123|-0.44541772|0|0.7100921609999999|0.725028151|0.020848396|0.699483099|0.831783747|-0.068500679|-0.074857954|0.385121249|-50.09028298|-54.7389628|6.653112344|0.168216253|-40.02719655|4.865006968|60.1335413|0.7648766029999999|-36.62790634|65.15554136|56.74339533|0.488368082|3055.795406|608.2316837999999|-1423.213033|-15.30451633|0.2351233969999999|9.460456975|18.49074823|0.954530133|171.9311063|-1040.70711|0.0142451319999999|-387.3755475|1860.709332|1056.535856|0.0|1.0|1.0|0.0|0.3|-8.82|3.68|2.0|1.0|151.14|0.0|1.0|7.0|-5.68|36.0|3.0|480.6|1.0|0.0|-5.47|2.08e-06|0.000999|3.35e-06|0.00161|4.36|0.0|0.0|3.2127|3.2127|-1532.997117|-1532.974371|1395.35|385.91|499.0|385.91|0.69305|0.69305|-1532.553949|499.0|-0.18119|-1532.622404|3.0375|7.4559|7.4559
14_a15|0.0|0|0|0.0|0|0.0|0|0|1.43568901|2|-0.033982971|-0.374014235|0.001740635|-0.053931584|10.9597359|-0.015736888|0|0.0034254209999999|-0.051908601|-0.184255041|-0.3848940629999999|2|0.8310685940000001|0.719993769|-0.021648026|0.7933685340000001|0.8870890459999999|-0.063809873|-0.0917424269999999|0.7461324029999999|-40.89540491|-58.79722871|9.403293601|0.112910954|-37.68282812|6.026520371|2.923143027|0.770309725|-26.20964538|68.59458198|50.29869851|0.406717767|2612.691478|568.5306056|-1117.1473460000002|-13.50893838|0.229690275|6.040010666000001|10.18067005|0.685538423|147.2072638|-715.9737342999999|0.015286995|-346.4801021|1450.257357|673.7288405|1.0|1.0|1.0|3.72|0.12|-9.82|5.32|2.0|0.0|119.95|0.0|1.0|6.0|-6.22|30.0|4.0|397.47|0.0|1.0|-5.83|5.99e-07|0.0002379999999999|1.47e-06|0.000584|5.29|0.0|0.0|4.4518|3.6209|-1281.105795|-1281.0669369999998|1177.14|342.41|0.3131|278.5|0.65079|0.7055899999999999|-1280.809256|0.0054|-0.18379|-1280.87015|5.0894|7.5229|7.5229
12aq_a36|0.0|0|0|3.427017327|0|7.412764017000001|2|2|1.297043497|2|0.076517478|-0.674732412|-0.006653538|-0.1031859869999999|10.95447882|-0.028591187|1|-0.004569485|0.131910912|-0.090926893|-0.5356623070000001|1|0.892815402|0.839953955|-0.0606936879999999|0.849217847|0.681470612|-0.1093001919999999|-0.122078233|0.162384515|-73.0277723|-81.56528598|14.29132551|0.318529388|-54.49698711|9.548598682|112.415579|0.7619767479999999|-48.79273723|95.39676382|87.31909781|0.426481765|2932.54604|455.31741460000006|-1549.740434|-19.17486584|0.238023252|8.596645087999999|14.98931431|0.743623723|159.03272990000002|-1035.442755|0.020701483|-350.0740123|2033.842158|689.2886595|0.0|0.0|1.0|0.0|0.13|-6.14|1.92|1.0|0.0|131.85|0.0|1.0|6.0|-3.52|32.0|5.0|424.46|0.0|0.0|-3.45|0.000304|129.0|0.000359|152.0|1.55|0.0|0.0|3.9049|3.3759|-1401.669694|-1401.637414|1190.22|367.26|0.4988|317.51|0.6933199999999999|0.7058300000000001|-1401.391057|0.0059|-0.19967|-1401.452487|8671.0|7.2596|7.2596
15a_a10|0.0|0|0|0.0|1|7.535296702|1|1|1.34383719|2|-0.125297206|-0.144512841|0.011418154|-0.060539141|10.92966696|-0.062038567|1|0.01192767|-0.19937094|-0.285973309|-0.188634555|2|0.7408341359999999|0.77630271|-0.0232534929999999|0.713078124|0.915137224|-0.0458501609999999|-0.076864276|0.754451037|-29.50952422|-49.47045259|10.10411407|0.084862776|-31.83957238|6.503087289|122.7715002|0.676473201|-18.99256188|60.98047923|39.61363829|0.407638879|2656.305166|588.9895149|-890.4681466|-10.42022369|0.323526799|6.71451044|11.33516398|0.68815941|208.2243923|-573.1123029|0.017883602|-227.1590805|1316.339132|697.5493042|0.0|1.0|1.0|3.58|0.29|-7.79|3.95|1.0|0.0|118.92|0.0|1.0|6.0|-3.97|30.0|5.0|399.49|1.0|1.0|-4.4|0.000108|0.0432|3.94e-05|0.0157|3.12|0.0|0.0|5.7646|3.7639|-1278.452284|-1278.4225210000002|1179.28|329.41|0.3558|215.08|0.47484|0.68863|-1278.141052|0.1583|-0.20335|-1278.200428|6.1108|7.6198|7.6198
9c_a31|0.0|0|0|3.410619646|0|7.765993078999999|1|1|0.610135804|0|-0.0384827639999999|-0.6933757159999999|-0.003618466|-0.1047269419999999|10.311698300000002|-0.062737615|2|-0.000813398|-0.062065125|-0.223856622|-0.546598398|0|0.8083148840000001|0.842823186|-0.000533581|0.770283733|0.6746901059999999|-0.103325018|-0.128097622|0.287455956|-65.84728287|-81.63444414|19.30758668|0.325309894|-52.02424796|12.30439782|552.8237349999999|0.670716706|-41.96335759|97.22026028|85.15486955|0.4558841429999999|2592.448925|429.9685721|-1142.882218|-14.56678943|0.329283294|8.188627935|15.04941978|0.837843885|209.8466636|-728.3394714|0.024456662|-217.5897278|1703.9715989999995|583.9691392000001|1.0|1.0|1.0|3.09|0.35|-7.24|5.64|2.0|0.0|108.16|0.0|1.0|8.0|-5.23|28.0|5.0|398.48|0.0|1.0|-4.16|5.85e-06|0.00233|6.94e-05|0.0277|3.1|0.0|0.0|3849.0|3849.0|-1618.157698|-1618.115927|1147.93|322.12|0.2554|322.12|0.7007399999999999|0.7007399999999999|-1617.892493|0.2554|-0.19224|-1617.9568470000002|2.2323|6.3768|6.3768
12m_a36|0.0|0|0|3.40403699|0|7.412764017000001|2|2|1.297043522|2|0.14264424|-0.667165917|-0.006653538|-0.025127218|10.95440733|-0.038386106|1|-0.004569485|0.245908938|-0.090926893|-0.52644768|1|0.892815402|0.825587924|-0.075712087|0.849217847|0.711961428|-0.10031651|-0.121074678|0.4493096629999999|-67.27772044|-81.19927925|15.24099981|0.288038572|-54.45666327|10.22144534|107.233999|0.7471181240000001|-45.120107|96.11918789|82.51872026|0.465323422|2925.315028|477.48014630000006|-1542.786306|-19.16067782|0.252881876|7.312794835|13.67704354|0.8702895190000001|169.596372|-1034.676602|0.0222467879999999|-331.4617713|2064.983108|689.2886595|0.0|0.0|1.0|0.0|0.13|-6.14|1.92|1.0|0.0|131.85|0.0|1.0|6.0|-4.1|32.0|5.0|424.46|0.0|0.0|-3.8|7.96e-05|0.0338|0.000159|0.0676|2.11|0.0|0.0|3.8658|3.8658|-1401.654499|-1401.6158890000002|1177.15|320.72|0.4718|320.72|0.69382|0.69382|-1401.385923|0.4718|-0.20993|-1401.446557|9.1003|7.5229|7.5229
3n_a32|0.0|1|1|3.616639267|0|7.773594467000001|1|1|0.609420754|1|-0.056907012|-0.295303659|0.000609539|-0.1006122119999999|10.3110027|-0.0711168609999999|3|0.002379137|-0.100681119|-0.153506065|-0.435658951|0|0.810658423|0.816774665|-0.018016496|0.762657782|0.840041782|-0.074507943|-0.092745182|0.287402381|-42.83673428|-53.32184118|10.86481886|0.159958218|-30.65624207|6.246493173999999|0.0|0.648933114|-24.62805609|65.41881458|53.70155314|0.456693072|2526.071154|482.963897|-693.1839353999999|-9.057526067|0.351066886|6.369579712999999|11.72372261|0.840580248|201.8383309|-398.5311469|0.0210408339999999|-171.25176130000003|1068.190111|522.1674161999999|1.0|0.0|1.0|3.29|0.32|-6.96|6.71|2.0|0.0|106.44|0.0|1.0|3.0|-5.96|26.0|4.0|382.5|0.0|1.0|-4.91|1.11e-06|0.000424|1.23e-05|0.0047|3.74|0.0|0.0|3.5459|3.5459|-1825.378576|-1825.349557|1036.75|349.65|0.2839|349.65|0.7028399999999999|0.7028399999999999|-1825.163542|0.2839|-0.20256|-1825.218291|6.2667|7.6778|7.6778
12c_a36|0.0|0|0|3.447900368|0|7.412764017000001|2|2|1.29696741|2|0.085843909|-0.414055975|0.0005016269999999|-0.0621599059999999|10.95982545|-0.056994595|1|0.0010871589999999|0.146546059|-0.177407665|-0.4423430339999999|1|0.8941919290000001|0.819222745|-0.033217921|0.8065052890000001|0.840733512|-0.073370864|-0.105624703|0.462597812|-47.12722334|-67.84435546|12.5779546|0.159266488|-43.57746274|8.079011794|6.546878962999999|0.75500974|-30.27053327|80.22754474|59.70517794|0.473610011|2785.47514|540.0159387|-1221.198398|-15.68788659|0.24499026|6.772454418|12.86584957|0.899732176|157.3609748|-784.3943293|0.019278991|-327.5932797|1617.460455|629.5017194000001|1.0|0.0|1.0|0.0|0.14|-7.18|3.35|1.0|0.0|128.76|0.0|1.0|5.0|-4.44|30.0|4.0|415.88|1.0|1.0|-4.59|3.64e-05|0.0151|2.55e-05|0.0106|3.31|0.0|0.0|3.8436|3.8436|-1692.540795|-1692.511019|1137.55|322.58|0.3927|322.58|0.68913|0.68913|-1692.312906|0.3927|-0.2082699999999999|-1692.3713309999998|6.6973|8.0458|8.0458
12ad_a36|0.0|0|0|3.428443248|0|7.412764017000001|2|2|1.297042846|2|0.046496301|-0.649957196|-0.001148437|-0.0072527669999999|10.95445455|0.010723827|1|0.000906224|0.077659878|-0.227404687|-0.478461478|1|0.817851296|0.832674224|0.1563642469999999|0.7767870459999999|0.760267769|-0.082404548|-0.107772644|0.423689705|-58.34300549|-76.30379737|21.78471426|0.239732231|-54.02363038|15.4237324|81.68309557|0.656407461|-41.30726219|96.81391944|80.12771975|0.477102332|3041.082692|538.2749789|-1449.77215|-18.32944602|0.343592539|8.770308295|16.772513699999998|0.912420081|243.2659577|-1026.448977|0.028968808|-221.4751857|2208.646667|735.3783268|1.0|0.0|1.0|0.0|0.17|-6.62|2.7|1.0|0.0|135.03|0.0|1.0|7.0|-4.18|33.0|6.0|439.47|0.0|0.0|-4.08|6.579999999999999e-05|0.0289|8.36e-05|0.0367|2.53|0.0|0.0|5733.0|3.8512|-1460.8311199999998|-1460.794632|1236.64|321.93|0.6073|216.26|0.27316|0.67215|-1460.5468529999998|0.2532|-0.21044|-1460.610659|6.8996|7.7696|7.7696
6c_a31|0.0|0|0|3.423005244|0|7.78113851|1|1|0.6101347220000001|0|0.137523742|-0.790027307|-0.009477764|-0.00219333|10.31169965|-0.107687565|2|-0.00668344|0.2301743489999999|-0.009333123|-0.582545668|0|0.831901219|0.790900932|-0.078059285|0.7905201209999999|0.641197273|-0.120905075|-0.126324613|0.138124296|-76.54198229|-79.97295595|20.09112958|0.358802727|-50.62888027|12.71919216|105.7632176|0.7653239190000001|-48.45681657|93.4208388|96.63311186|0.4463376229999999|2837.949799|405.9259734|-1359.540251|-17.93106176|0.234676081|8.102804662|14.63492011|0.8061548709999999|148.5675636|-860.6909647|0.0212421629999999|-335.9398876|1776.424619|597.3075924999999|1.0|1.0|1.0|3.13|0.14|-7.72|5.58|2.0|0.0|114.5|0.0|1.0|5.0|-6.09|30.0|5.0|418.47|0.0|1.0|-4.94|8.179999999999999e-07|0.000343|1.15e-05|0.0048|3.64|0.0|0.0|3.2974|3.2974|-1691.984862|-1691.948653|1125.85|376.01|0.5028|376.01|0.7014699999999999|0.7014699999999999|-1691.734564|0.5028|-0.19169|-1691.794585|8.8847|6.4685|6.4685
12i _a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.604984133|2|-0.0982344169999999|-0.366470081|0.00372838|0.0109710489999999|10.31162888|-0.072247675|1|0.003603419|-0.172434349|-0.090173435|-0.469854551|1|0.8264832879999999|0.831176513|-0.029080032|0.7463962120000001|0.8434291340000001|-0.076575246|-0.096489393|0.356921662|-50.00086637|-63.00408424|10.32233418|0.156570866|-41.13938837|6.740110893|0.0|0.806299097|-32.64875738|72.59006433|60.32320054|0.479900127|2860.704198|550.7287204|-1197.077601|-15.95200773|0.193700903|8.097008872|15.56818082|0.92270764|126.4796844|-781.648379|0.014680721|-400.0044646|1484.657003|652.8825454|1.0|0.0|1.0|0.0|0.14|-7.22|4.47|2.0|0.0|132.29|0.0|1.0|5.0|-5.93|30.0|4.0|432.93|0.0|1.0|-5.44|1.19e-06|0.0005139999999999|3.61e-06|0.00156|4.49|0.0|0.0|5.0358|3.5242|-2035.373964|-2035.339603|1167.27|351.81|0.2384|246.2|0.43157|0.68497|-2035.141693|0.1577|-0.2041|-2035.203042|3.0033|7.8013|7.8013
17a_a22|0.0|0|0|0.0|1|6.842683282|0|0|1.2689202|2|-0.054347074|-0.314134834|0.00220634|-0.094996254|10.94643739|-0.005724389|1|0.0027615779999999|-0.089641194|-0.126659773|-0.3626566539999999|2|0.830653242|0.7562495659999999|0.155547571|0.7994946709999999|0.8594770140000001|-0.072161482|-0.08790445|0.345497724|-49.30541729|-60.0620365|9.597299109|0.140522986|-41.03828927|6.55749888|0.0|0.710958975|-33.68866751|73.26110471|58.9027164|0.485943988|2910.035347|587.2505892999999|-1201.24073|-14.39939974|0.289041025|8.549622191000001|16.63169381|0.945313306|197.4916253|-820.7657853999999|0.01931764|-288.28178110000005|1689.6062539999998|784.2697099|1.0|1.0|1.0|-3.24|0.15|-9.13|3.93|2.0|1.0|128.29|0.0|1.0|7.0|-4.75|33.0|5.0|435.5|1.0|0.0|-4.96|1.7899999999999998e-05|0.0078099999999999|1.09e-05|0.00473|3.62|0.0|0.0|4.8502|1.3971|-1408.300966|-1408.279257|1253.39|887.46|185.0|255.63|0.46268|0.71303|-1407.8711|0.0085|-0.21338|-1407.935792|2268.0|7.0862|7.0862
22_a47|0.0|1|1|0.0|1|6.86171134|0|0|1.408617385|2|-0.029311184|-0.507802654|-0.006808306|-0.075111395|10.95023117|0.002716049|1|-0.004332497|-0.077468004|-0.277479519|-0.538310301|2|0.612295986|0.831122912|-0.077787113|0.591185263|0.698649132|-0.080744803|-0.089280419|0.573087958|-47.64347429|-52.67991531|13.07198749|0.301350868|-31.08378631|7.713126784|54.21581266|0.6096864479999999|-28.11203407|71.28682035|60.71546178|0.4614909829999999|2692.510471|412.2379505|-842.8786448999999|-11.05201291|0.390313552|6.9553262170000005|12.91589555|0.8569791179999999|230.3045281|-497.3405809|0.031534452|-129.440987|1382.478891|482.9384172|0.0|1.0|1.0|3.16|0.1|-7.69|3.07|1.0|0.0|104.64|0.0|1.0|5.0|-4.44|29.0|6.0|394.38|0.0|1.0|-4.38|3.6e-05|0.0142|4.16e-05|0.0164|3.0|0.0|0.0|4.7954|4017.0|-1375.05033|-1375.021925|1027.32|308.65|0.3367|258.55|0.50316|0.68312|-1374.857521|0.0799|-0.22828|-1374.914437|5.7009|9.0|9.0
14p_a23|0.0|1|1|0.0|2|7.423568444|0|0|1.197963748|2|0.041987653|-0.310730878|0.009895793|-0.060144819|10.31321773|-0.053921569|2|0.009266617|0.080581604|-0.131709531|-0.4510651779999999|2|0.708395022|0.799506006|0.099883916|0.669357479|0.923455749|-0.063033628|-0.080784473|0.223758613|-42.52653933|-54.50240143|14.91710363|0.076544251|-36.77082544|10.06403753|84.65359899|0.751638299|-28.69113861|67.36602512|57.44364296|0.464933687|3010.721939|623.0226425|-1090.0480289999998|-15.32117727|0.248361701|9.014073839|16.84664803|0.868927227|167.5607773|-735.4165088|0.0190667019999999|-339.5427625|1450.229492|646.2584547|0.0|0.0|1.0|3.28|0.04|-7.47|3.4|1.0|1.0|125.0|0.0|1.0|5.0|-5.68|32.0|5.0|436.49|0.0|0.0|-4.9|2.09e-06|0.0009109999999999|1.27e-05|0.00554|3.3|0.0|0.0|3.5752|3.5752|-1722.181612|-1722.152257|1191.08|346.79|0.3802|346.79|0.6816|0.6816|-1721.933314|0.3802|-0.2382|-1721.994023|9986.0|8.5302|8.5302
6e_a40|0.0|0|0|0.0|1|8.421342866|1|2|0.604892975|0|-0.15110197|-0.69771706|-0.0026177839999999|0.103594243|10.30179954|-0.205140551|2|-0.002992481|-0.276969278|-0.037027769|-0.6319354389999999|0|0.685858263|0.8361555479999999|-0.011405885|0.648802794|0.74620476|-0.107312598|-0.1164147119999999|0.376602018|-70.52033811|-76.50178121|10.43262695|0.25379524|-50.27304895|6.85578763|35.33106374|0.866991176|-46.34235117|84.95203628|80.95296505|0.441911406|3075.060648|490.3675161000001|-1377.032062|-21.04453212|0.133008824|6.972949117000001|12.49434084|0.791830204|87.40658058|-904.9148811|0.012858969|-482.3355765|1588.2884390000002|587.7345677999999|1.0|0.0|0.0|3.16|0.21|-4.63|5.02|2.0|2.0|125.15|1.0|2.0|5.0|-7.76|30.0|5.0|476.98|0.0|1.0|-5.58|1.74e-08|8.31e-06|2.6e-06|0.00124|4.4|1.0|0.0|2.9549|2.9549|-2831.191706|-2831.156883|1149.77|419.59|0.3625|419.59|0.67187|0.67187|-2830.986514|0.3625|-0.2164|-2831.048968|11.5248|7.7447|7.7447
7_a15|0.0|0|0|0.0|0|0.0|0|0|1.419941457|1|0.145944639|-0.494898891|-0.0013239329999999|0.038636783|10.95880715|0.0019353679999999|0|0.002150323|0.213947987|-0.310081401|-0.335491052|1|0.857287135|0.70084115|0.154068618|0.8115121240000001|0.841400327|-0.074406877|-0.110819329|0.403524276|-41.29775265|-61.50761094|20.31436245|0.158599673|-34.13832456|11.27499976|56.30310755|0.448664402|-22.92132733|85.26222186|61.6121151|0.396557391|2330.667514|466.9990754|-676.5837204|-8.163512395|0.551335598|6.01738192|9.971755103|0.657158418|306.0056033|-375.5215702|0.042799094|56.98518567|1507.995102|474.9756287|1.0|1.0|0.0|3.14|0.15|-7.19|3.38|2.0|0.0|99.77|0.0|1.0|7.0|-4.83|26.0|5.0|352.38|1.0|1.0|-4.49|1.46e-05|0.00516|3.2e-05|0.0113|3.84|0.0|0.0|4.4386|3.7495|-1184.385377|-1184.367098|1000.95|330.67|0.3463|279.33|0.64652|0.70497|-1184.168094|0.0169|-0.18454|-1184.224637|1631.0|6644.0|6644.0
8b_a12|0.0|0|0|0.0|0|0.0|1|1|1.283836078|2|0.028584223|-0.618894925|-0.010117477|-0.036536396|10.95438057|-0.1090955359999999|0|-0.007926474|0.047425677|0.006468729|-0.659952678|1|0.89481633|0.7407532059999999|-0.010950243|0.856390139|0.740926309|-0.1053827859999999|-0.116554734|0.4384536329999999|-60.97837482|-67.44287685|6.513753986|0.259073691|-39.02494133|3.769098814|76.80174559999999|0.888936354|-35.28434152|72.85978933|67.49212879999999|0.480938153|2388.888334|428.7273481000001|-1213.971783|-15.27062922|0.111063646|6.373278096|12.27845608|0.926552694|64.26553043|-702.4489440000001|0.009361504|-450.1059006|1365.645333|510.3677388|0.0|1.0|1.0|2.57|0.1|-7.45|3.11|1.0|0.0|110.58|0.0|1.0|4.0|-4.1|27.0|4.0|355.39|0.0|0.0|-4.01|7.890000000000001e-05|28.0|9.74e-05|0.0346|2.76|0.0|0.0|4.2263|3.7446|-1159.405202|-1159.365835|1020.47|331.1|0.3179|293.37|0.53425|0.57773|-1159.188228|127.0|-0.21184|-1159.2425119999998|6.1286|6.58|6.58
11d_a31|0.0|0|0|3.39688681|0|7.765993078999999|1|1|0.610136352|0|0.016799834|-0.848545873|-0.009496378|-0.092360393|10.31169874|-0.078235092|2|-0.006496772|0.026806221|-0.153894316|-0.574318121|0|0.819298311|0.822077662|-0.057505249|0.78396996|0.585212816|-0.134031221|-0.134048091|0.197166451|-82.05480081|-82.06512842|21.07078977|0.414787184|-50.24081482|12.89967697|91.25756269|0.6817705409999999|-50.23449218|98.8237718|103.1255906|0.4816588089999999|2532.447962|358.2711594|-1148.911798|-15.29068277|0.318229459|7.885647873|15.21323794|0.929231204|194.8221811|-703.3714074|0.027374162|-222.5622569|1685.188386|505.4234462|1.0|1.0|1.0|2.83|0.32|-6.23|5.43|1.0|0.0|102.13|0.0|1.0|7.0|-5.48|27.0|6.0|385.44|0.0|1.0|-4.2|3.33e-06|0.00128|6.26e-05|0.0241|3.17|0.0|0.0|3.8009|3.8009|-1598.7152199999998|-1598.671315|1077.69|326.2|0.2642|326.2|703.0|703.0|-1598.4848980000002|0.2642|-0.19226|-1598.546288|4.6622|7.5229|7.5229
12v_a36|0.0|0|0|3.468871488|0|7.412764017000001|2|2|1.297043692|2|0.073329354|-0.487854327|0.00127667|-0.086194201|10.96020642|-0.023932402|1|0.003077071|0.123026459|-0.239932418|-0.401336708|1|0.8913597320000001|0.828393514|0.024751559|0.84179881|0.802291339|-0.078158778|-0.105200486|0.334379501|-51.4172081|-69.20675352|17.85767346|0.197708661|-45.52806671|11.74777471|0.462992841|0.6276553979999999|-33.82511043|88.07013157|69.27488156|0.461799225|2846.057239|527.7920397|-1176.51481|-14.33290989|0.372344602|8.456596706000001|15.71271745|0.8580426609999999|244.9490697|-773.9771341000001|0.02867403|-167.9576969|1874.459798|679.7230552999999|1.0|0.0|1.0|0.0|0.17|-6.69|2.77|1.0|0.0|130.24|0.0|1.0|6.0|-3.95|31.0|5.0|411.46|0.0|0.0|-4.07|0.000113|0.0464|8.499999999999999e-05|35.0|2.65|0.0|0.0|3.8847|3.7035|-1347.475543|-1347.442792|1150.38|334.77|0.4247|319.16|0.69298|0.7016100000000001|-1347.2000369999998|0.0223|-0.20404|-1347.260743|7.9237|7.8539|7.8539
16e_a32|0.0|1|1|3.343660084|0|7.765993078999999|0|0|0.609420752|0|-0.04474426|-0.772021601|-0.0048042729999999|-0.070351839|10.31100268|-0.01320745|3|-0.002310082|-0.079817994|-0.219947482|-0.698621582|0|0.804503712|0.86370575|0.096017785|0.7619492790000001|0.7903051590000001|-0.087117996|-0.117338144|0.504569498|-55.957388|-75.36830928|15.50894749|0.209694841|-48.41036206|9.961663868|39.27920316|0.702226562|-35.94239328|90.34923861|71.46633549|0.458956284|2710.157931|507.6266039|-1130.524639|-15.45011555|0.297773438|6.573687662|12.15001203|0.848279482|191.2650034|-726.1554308999999|0.023323257|-259.78720209999994|1609.914378|573.3529948|1.0|0.0|1.0|3.36|0.26|-7.38|6.03|3.0|0.0|111.95|1.0|1.0|8.0|-6.59|28.0|5.0|413.52|0.0|1.0|-4.75|2.58e-07|0.000107|1.7899999999999998e-05|0.0074099999999999|3.76|0.0|0.0|3.6214|3.6214|-1955.993572|-1955.965644|1130.95|342.37|0.2858|342.37|0.7022|0.7022|-1955.766505|0.2858|-0.2005|-1955.827194|3.9389|8.1367|8.1367
6_a27|0.0|0|0|2.6137160880000003|1|6.823286122000001|0|0|1.404458667|2|-0.237047381|-0.330715016|0.00526746|0.075248207|10.93737136|0.081320966|1|0.0058042269999999|-0.406859288|-0.179319226|-0.541168953|2|0.678057835|0.787663648|-0.1322552659999999|0.650575651|0.785047616|-0.0786267609999999|-0.090025109|0.344065059|-38.92545695|-44.56839492|10.17466399|0.214952384|-22.06430895|5.03713293|61.10118428|0.774820398|-19.27068071|52.66373343|49.10012093|0.47262982|2196.1151210000003|388.6505938|-668.5259238|-8.486272674|0.2251796019999999|5.010042219|9.500048379|0.896201262|111.4788253|-330.96463430000006|0.01635203|-272.1086175|862.8140479|373.9912084|0.0|0.0|0.0|2.49|0.11|-6.67|3.48|0.0|0.0|92.65|0.0|1.0|2.0|-3.62|24.0|4.0|317.34|1.0|1.0|-3.82|0.000242|0.0768|0.000153|0.0485|2.37|0.0|0.0|5.5447|4.1391|-1043.831559|-1043.806618|896.68|299.55|0.1915|223.61|0.3366099999999999|0.61083|-1043.678244|163.0|-218.0|-1043.728133|4.0597|9.0|9.0
8h_a8|0.0|0|0|2.975382653|1|7.05012252|0|0|1.3918396709999998|0|0.008138299|-0.485274006|-0.007796225|-0.085125857|10.94341368|0.007079485|1|-0.007036544|0.021094825|0.254819201|-0.53822084|0|0.578166105|0.6971223040000001|0.111824921|0.56916135|0.602405134|-0.122706004|-0.11302328|0.273425421|-72.14530885|-66.4523265|6.58499063|0.397594866|-39.07081527|3.871662077|53.78973456|0.918315905|-42.41801879|70.94463092|78.73029948|0.451435543|2623.688756|354.18563860000006|-1262.594204|-16.87148841|0.081684095|7.453557203|13.58738632|0.822939833|48.02637252|-742.3454901|0.00764059|-491.8998117|1374.901814|485.8626377000001|0.0|0.0|0.0|2.73|0.0|-7.95|4.69|2.0|0.0|105.27|0.0|1.0|4.0|-5.21|29.0|4.0|391.37|0.0|0.0|-5.0|6.11e-06|0.0023899999999999|1.01e-05|0.00395|3.82|0.0|0.0|4801.0|3.7327|-1361.651799|-1361.618499|1029.51|332.16|0.3011|258.25|0.56196|0.69844|-1361.455676|272.0|-0.21819|-1361.5113789999998|4.4356|4.9359|4.9359
