molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|GATS1pe|nFaHRing|RASA|FNSA5|PBF|PNSA5|PPSA3|RNCS|TPSA_x|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
12a_a32|1|1|1|3.442930603|0.0|7.765993078999999|0|0|0.609420757|0.0|-0.009460484|5.733341277|-0.057200812|0|2.136609567|-0.463563696|-0.003484915|-0.031249617|-0.074344282|3|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|0.7507116140000001|1|0.788702323|-0.109151429|0.288267255|-68.06885478|10.31184223|111.9735444|131.7691491|-42.44899997|62.28768050000001|0.667706375|-1.4189685719999998|-33.18255791|81.41372467|-19.23685026|0.456641145|-884.8951120999999|3030.946307|7.083688576|13.03685125|5656.0082|207.2244662|-551.8369996|28.81034388|-209.1696096|1325.275819|557.1050635|13.34486989|1.0|1.0|1.0|1.0|0.26|19.0|-7.65|4.19|140.04|1.0|0.0|7.0|4.0|-6.32|0.0|3.6|-4.5|9.78e-07|0.000389|3.17e-05|3.39|2.23e-08|8.86e-06|4.63|3576.0|-1880.771042|-1880.734215|346.71|0.2908|0.7025600000000001|0.7025600000000001|-1880.539078|-0.14827|3.0517|0.03682626|4.2371|7.6021|7.6021
13k_a6|1|0|0|3.423411754|0.0|7.412764017000001|1|1|1.42421381|0.0|-0.014257799|5.351858133|-0.132667824|1|0.0|-0.8554679409999999|-0.009326562|0.0809333929999999|-0.072504783|1|1|-0.006280295|-0.045794891|-0.073210645|0.827754203|0|0.641032542|-0.127178105|0.212093198|-88.29427104|20.6185734|183.1261118|249.215618|-61.29890279999999|113.5526088|0.7971316940000001|-2.543562101|-57.53822059|100.7779947|-31.53366823|0.426031882|-1765.8854210000002|3332.974951|8.370126134|14.58291125|6492.211639|140.8427117|-1225.9780560000002|39.55891914|-412.5714301|2215.299472|741.5222707|12.48372364|1.0|1.0|1.0|1.0|0.16|23.0|-8.89|3.8|115.15|1.0|0.0|7.0|5.0|-6.59|0.0|3.18|-4.77|3.26e-06|0.00144|1.7100000000000002e-05|3.39|1.29e-09|5.7e-07|5.41|3.5476|-1465.862962|-1465.83213|349.49|0.3971|0.4547|0.70536|-1465.557346|-0.14589|8.1639|0.0308324|10.5079|7.3372|7.3372
GW6604_a52|1|0|0|2.944144148|0.0|6.605297921|0|0|1.427583999|0.0|-0.002149879|4.59511985|-0.005328809|2|0.0|-0.085995143|0.007746755|-0.118272803|-0.028376521|1|1|0.0070554269999999|0.039867344|0.067497086|0.689009112|0|0.87346455|-0.072069252|0.38374044|-35.62691523|4.459510077|157.2481263|62.55188751|-17.61190876|0.2386028039999999|0.73529506|-1.081038779|-17.55852148|44.37166117|-14.44334401|0.4597869779999999|-534.4037285|799.8313017999999|6.2973559020000005|11.6571716|4168.525878|130.8549791|-264.17863140000003|19.64292268|-232.6328342|726.7881391|359.1060668|8.744745933999999|1.0|1.0|0.0|1.0|0.0|23.0|-8.03|4.2|54.46|0.0|0.0|3.0|3.0|-5.95|1.0|3.08|-4.16|0.000135|0.0402|6.929999999999999e-05|3.06|9.31e-09|2.78e-06||||||||||||||6.9706|6.9706
14r_a23|0|1|1|0.0|0.0|7.423568444|0|0|1.197963203|3.201732471|-0.006323791|5.351858133|-0.06921746|2|0.7087588690000001|-0.322513347|0.007671236|-0.079935667|-0.064006338|2|2|0.0075222369999999|-0.073945564|-0.17267308|0.5935522360000001|1|0.8662226190000001|-0.085881409|0.375360556|-55.30494931|12.35476415|47.26552456|86.14846171|-35.61466281|55.62948521|0.7882228370000001|-1.717628177|-25.96781003|66.31173073|-23.53402098|0.4661909429999999|-1106.098986|2306.754114|7.555307147000001|14.15357616|6744.848704999999|136.37788909999998|-712.2932561000001|29.85706563|-371.2130393|1403.282085|599.5697147999999|11.00678143|0.0|0.0|1.0|1.0|0.05|26.0|-7.67|4.58|105.02|2.0|1.0|5.0|5.0|-6.31|0.0|3.7|-5.11|2.66e-06|0.00114|7.73e-06|3.68|2.14e-08|9.18e-06|3.72|3.1797|-1729.1556449999998|-1729.1326809999998|389.92|0.2346|0.30482|0.68115|-1728.924789|-0.15536|6.2620000000000005|0.02296354|8.8722|8.2684|8.2684
8a_a12|0|0|0|0.0|0.0|0.0|1|1|1.283813597|0.0|-0.00771093|0.0|-0.052287869|3|0.0|-0.362413703|-0.001510006|-0.050603335|-0.084035283|0|0|0.000249868|-0.135424346|-0.226106307|0.862306783|0|0.892656426|-0.093050281|0.221703535|-48.195997|5.354053791|46.32568673|55.59930083|-24.96342938|0.0|0.791430726|-1.4888045019999998|-15.90061008|55.45388635|-17.52581709|0.46777503|-771.1359521|2093.2274030000003|5.113243051|9.607296424|4806.044707999999|108.02980890000002|-399.41487|22.14447395|-301.89687089999995|974.3568539|464.1781753|7.257889351|1.0|1.0|1.0|0.0|0.15|18.0|-7.89|2.5|50.17|0.0|0.0|3.0|4.0|-6.04|1.0|3.1|-4.21|0.000125|0.0408|6.19e-05|3.18|1.28e-08|4.2e-06|3.41|3.9091|-1046.0428949999998|-1046.0210880000002|317.17|0.2486|0.6309100000000001|0.6309100000000001|-1045.851982|-0.15696|3.6588|0.02180654|5.4032|6.7011|6.7011
47t_a18|0|0|0|0.0|0.0|7.03438793|1|1|1.25117758|0.0|-0.0128248239999999|4.844187086|-0.161517185|0|0.0|-0.756664598|-0.006573438|-0.011641394|-0.04785474|0|0|-0.004985656|-0.068787175|-0.104274108|0.688453085|0|0.67203319|-0.103295568|0.240001773|-69.13537385|9.415011332|280.622476|219.5070758|-46.27207168|78.43695402|0.804531523|-2.272502492|-53.39751484|80.00407742|-27.16032544|0.49779009|-1520.978225|1326.524873|8.780037801|17.48280476|6603.597038|130.8263901|-1017.985577|33.75918118|-407.6438346000001|1890.514146|747.6927426|10.86870356|0.0|0.0|0.0|1.0|0.15|18.0|-7.51|2.93|110.56|2.0|1.0|7.0|4.0|-6.46|0.0|2.15|-4.77|2.65e-06|0.00117|1.7100000000000002e-05|3.57|3.09e-08|1.36e-05|9.4|3.1164|-1470.873743|-1470.836067|397.84|0.5502|0.6895100000000001|0.6895100000000001|-1470.528808|-0.12692|7.7656|0.03767603|9.6938|6.1068|6.1068
17g_a50|0|1|1|0.0|0.0|7.934155233999999|2|2|1.320916184|4.377239517|-0.002050512|5.82008293|0.052557574|2|2.236579664|-0.13328325|0.012079|-0.022378911|-0.1155555559999999|2|2|0.01245647|-0.200725906|-0.323333765|0.7276268779999999|1|0.920663175|-0.0706879109999999|0.442201795|-47.17463902|9.710172008|10.60268439|52.94662161|-31.48270383|85.51402581|0.749948388|-1.555134042|-21.45417373|56.28102287|-17.29736764|0.467997084|-1037.842058|1975.996014|8.130878433|15.28352231|6102.424958|166.8756987|-692.6194843|23.06474408|-333.6136209|1383.884645|829.3813984|9.106383854|0.0|1.0|1.0|1.0|0.35|20.0|-6.96|4.37|51.77|2.0|0.0|6.0|4.0|-6.28|1.0|3.63|-4.86|3.4899999999999995e-05|0.0148|1.39e-05|3.68|1.1e-07|4.6500000000000005e-05|3.22|4.0458|-1335.976491|-1335.946919|306.45|0.1795|0.6623600000000001|0.6623600000000001|-1335.631756|-0.16699|7.0584|0.02957267|9.1706|6.6091|6.6091
15b_a50|0|1|1|0.0|0.0|7.934155233999999|1|1|1.353059441|4.112770601|-0.0045393|5.82008293|-0.05484142|1|2.018777006|-0.22696498|0.004641091|-0.06083723|-0.124047802|2|2|0.005203263|-0.131737048|-0.2185722769999999|0.764606364|1|0.8209134840000001|-0.080700307|0.447220762|-46.13641893|11.48191704|274.85729960000003|102.3838797|-26.37622116|0.0|0.639017342|-1.291204916|-26.98929785|60.03646705|-16.04745006|0.478989976|-738.1827030000001|1692.3273379999998|6.89125222|13.22671714|5205.2135960000005|206.3740238|-422.0195386|25.11269883|-158.95261259999998|1155.184146|510.3677388|13.90004811|1.0|1.0|1.0|1.0|0.19|20.0|-5.72|3.26|68.76|1.0|0.0|5.0|4.0|-6.98|1.0|2.37|-3.6|0.000654|0.2339999999999999|0.000249|2.11|1.92e-06|0.000687|2.08|4.0561|-1160.4989460000002|-1160.463663|305.67|0.1796|0.65917|0.65917|-1160.275856|-0.16737|6.9054|0.03528279|9.3788|7.1024|7.1024
21c _a23|0|1|1|0.0|0.0|7.525639975|0|0|1.197962776|3.311482916|-0.009944003|5.4161004020000005|-0.135572353|2|0.731360766|-0.576752175|0.003456487|-0.092608459|-0.039311241|2|2|0.0035741379999999|-0.0201427689999999|-0.036896213|0.7301130229999999|1|0.790596437|-0.098699133|0.2571258939999999|-70.15570019|9.976937758|323.3651097|148.8448086|-49.86692499|94.32302529|0.834557275|-2.171380929|-42.26586935|79.71722579|-28.58195193|0.468609427|-1543.4254039999998|2628.628799|8.945789862|16.83467928|7227.157398|117.597286|-1097.07235|34.24804117|-475.6090385|1849.394223|762.0576580000001|9.5615256|0.0|0.0|1.0|1.0|0.08|26.0|-7.33|3.42|148.11|1.0|1.0|6.0|5.0|-7.13|0.0|3.0|-4.72|2.35e-06|0.0011|1.92e-05|2.86|4.69e-08|2.2e-05|4.47|3.6649|-1837.964768|-1837.932192|338.3|0.3329999999999999|0.5885699999999999|0.5885699999999999|-1837.67081|-0.15089|6.0226|0.03257532|8.3979|7.1752|7.1752
18_a31|1|0|0|3.281949877|0.0|7.401841579|0|0|0.610137226|0.0|-0.013634202|5.351858133|-0.138136629|0|0.0|-0.640807491|-0.009923585|-0.001973566|-0.096301845|2|2|-0.007811355|-0.065041042|-0.107017926|0.838968212|0|0.72588713|-0.129469649|0.258135789|-75.99442464|8.49194438|238.9516432|160.8952371|-44.60622732|0.0|0.7774768320000001|-1.81257508|-40.61741697|85.81723707|-23.64270989|0.4492048839999999|-1063.9219449999998|1935.374782|7.076684189|12.84812443|4856.251645|130.6137795|-624.4871824|30.40953623|-325.73954460000004|1368.42913|477.1857166|9.822812434|1.0|1.0|1.0|1.0|0.28|16.0|-6.54|3.48|119.14|1.0|0.0|7.0|4.0|-6.72|0.0|2.89|-3.62|2.42e-05|0.00862|0.000241|2.47|2.9e-07|0.000104|4.81|3.9105|-1465.528656|-1465.4803960000002|317.05|444.0|0.51842|0.70058|-1465.300904|-0.16212|3.0607|0.04825999|4.6746|6.8861|6.8861
5b_a50|0|1|1|0.0|0.0|7.927685046000001|1|1|1.397278957|4.190114953|-0.00141071|5.82008293|-0.003549558|1|2.473508677|-0.062071259|0.012641727|-0.137595558|-0.113846154|2|2|0.012290091|-0.1052449509999999|-0.175158017|0.6642694929999999|1|0.958606481|-0.061164973|0.271653991|-31.07327358|6.200250541|6.656963127999999|21.02890062|-15.78596849|60.5565203|0.5887490470000001|-0.8563096170000001|-10.62231784|42.76068675|-10.87564575|0.4462435279999999|-435.0258302|1452.442728|5.543302677000001|10.01036188|4577.809819|208.925351|-221.0035589|18.47246431|-90.17329003|738.8985723999999|409.0289917|11.68741316|1.0|1.0|0.0|1.0|0.1|20.0|-5.86|4.02|35.64|0.0|0.0|2.0|2.0|-6.03|1.0|3.11|-4.19|0.000335|105.0|6.47e-05|3.06|1.37e-06|0.0004269999999999|2.81|4.0222|-990.6114185|-990.5849031|308.25|0.2749|0.4270899999999999|0.66968|-990.43875|-0.16683|4.4181|0.02651535|6.1284|4.9126|4.9126
7h_a8|1|0|0|2.99743835|0.0|7.05012252|0|0|1.391840221|1.2793830309999998|-0.00534208|4.844187086|-0.073219554|0|0.0|-0.23505152|0.00112124|-0.0873792009999999|0.0260356679999999|1|1|0.00084936|0.052081992|0.141285105|0.507325475|0|0.771011027|-0.0934764819999999|0.314190914|-53.88211443|6.71377223|70.28953528|131.9948047|-31.05895923|47.81104825|0.892830345|-1.6825766830000002|-30.96107949|58.94376531|-23.65556243|0.4346108389999999|-969.8780597|1919.19991|7.589672923999999|13.42380338|5657.402114|61.77519141|-559.0612661|26.49502512|-452.8739011|1086.29603|446.5544107|5.061650885|1.0|0.0|1.0|0.0|0.0|23.0|-8.46|5.49|61.58|2.0|0.0|3.0|4.0|-5.27|0.0|4.63|-5.5|2.09e-06|0.00078|3.16e-06|4.66|3.5e-09|1.31e-06|6.81|3.9282|-1285.182226|-1285.151298|315.62|0.3885|0.6963199999999999|0.6963199999999999|-1285.017252|-0.16076|7.0847|0.03092828|9.1188|4.9788|4.9788
12p_a30|0|0|0|0.0|0.0|7.412764017000001|2|2|0.604984421|0.0|-0.0063403159999999|5.351858133|-0.031328052|2|0.0|-0.3550576729999999|0.005613018|0.000321545|-0.128484994|1|1|0.005965451|-0.053644471|-0.09353607|0.7991060659999999|0|0.843381594|-0.094870978|0.371591982|-60.65858419|9.659715461|75.21136863|100.1386407|-38.78387161|0.0|0.8199554720000001|-1.897419563|-30.39737673|68.98315679|-23.33022469|0.469983155|-1213.171684|2326.5244390000003|7.392482526|13.94763694|6166.812731|115.116829|-775.6774321|28.4530386|-409.146112|1479.558007|686.039456|8.3245726|1.0|0.0|1.0|1.0|0.17|17.0|-7.01|2.93|81.65|2.0|0.0|5.0|4.0|-5.81|0.0|2.91|-5.15|2.21e-06|0.0009119999999999|7.05e-06|4.23|9.75e-08|4.02e-05|4.14|3.4955|-1615.094336|-1615.0623480000002|354.69|0.1768|0.33929|0.68561|-1614.830085|-0.14823|4.0456|0.03198743|4.6103|7.7721|7.7721
19c_a38|1|0|0|3.332128134|0.0|7.412764017000001|2|2|1.297043851|0.0|-0.008177185|5.351858133|-0.04575843|2|0.0|-0.449745181|-0.004442319|-0.0725602509999999|-0.0431896509999999|1|1|-0.002443797|-0.09493054|-0.20848518|0.6885713729999999|0|0.7591916240000001|-0.108301657|0.396635872|-68.18641054|15.30924906|139.1570837|151.612258|-42.92996714|4.848162625|0.7187071909999999|-1.949429829|-36.38913762|82.74311399|-24.06579196|0.477803802|-1227.35539|2660.812979|6.97753104|13.36189552|6618.350708|177.10114030000005|-772.7394084|33.48483537|-275.39483110000003|1707.726604|640.025745|14.55670345|1.0|0.0|1.0|1.0|0.13|17.0|-6.92|2.42|105.02|1.0|0.0|5.0|5.0|-7.13|0.0|2.57|-4.12|4.46e-05|19.0|7.55e-05|2.5|1.2099999999999998e-07|5.14e-05|3.23|3.8322|-1424.42734|-1424.3899310000002|323.53|0.2961|0.2597|0.6279899999999999|-1424.1880119999998|-0.15612|2495.0|0.03740877|3.2846|8.0348|8.0348
5d_a40|0|0|0|0.0|0.0|8.149890544|0|1|0.6049133329999999|1.601200869|-0.005662681|6.167516491000001|0.0418378229999999|0|0.716041667|-0.1868684619999999|0.007200253|0.2078052269999999|0.029272031|2|2|0.006642869|-0.0038660009999999|-0.009744685|0.483934049|1|0.754010052|-0.094277694|0.049855551|-43.26473143|10.10860823|181.4728912|112.88660690000002|-19.85450535|53.85026982|0.8111805740000001|-1.131332331|-18.15211073|49.97858532|-17.30589257|0.479931934|-519.1767771000001|511.3769101|6.288958592999999|12.09256826|4051.712713|86.65063178|-238.2540642|21.3342049|-285.606135|640.0261471|243.4287716|6.713853887999999|1.0|0.0|1.0|0.0|0.21|14.0|-4.32|3.64|75.5|0.0|1.0|3.0|4.0|-5.94|1.0|3.1|-3.82|5.9e-05|17.0|0.000152|2.98|4.7600000000000005e-05|0.0137|4.61|3.7374|-1276.833831|-1276.817151|331.74|0.4493|0.69613|0.69613|-1276.751174|-0.14851|7.0422|0.01667985|9.2439|7.7212|7.7212
33_a47|0|1|1|0.0|0.0|6.823286122000001|0|0|1.409403453|1.758479676|-0.004263267|4.727387819|-0.085712613|3|1.688794654|-0.183320497|0.002212256|-0.033554816|0.0741098479999999|1|1|0.003634698|-0.147591116|-0.338113214|0.607650682|1|0.8197001309999999|-0.083739854|0.404334141|-44.81989209|11.96072985|30.94680001|96.50148984|-23.98884914|0.0|0.57681348|-1.088618103|-17.2112484|60.65229445|-14.56646493|0.4607629339999999|-582.6585971|787.797733|6.979305126|12.94292541|4889.09585|226.5011607|-311.85503880000005|25.25333652|-82.22540944|1010.133461|388.178924|15.83240237|0.0|1.0|1.0|1.0|0.11|21.0|-7.08|4.04|68.52|0.0|0.0|3.0|5.0|-6.78|1.0|2.69|-3.72|0.000546|183.0|0.000192|2.19|8.339999999999999e-08|2.79e-05|2.06|4.1869|-1123.16428|-1123.135036|296.13|0.2566|0.67508|0.67508|-1122.992964|-0.15985|4.5647|0.02924367|6.2284|8.4|8.4
11e_a5|1|0|0|2.971327032|0.0|7.139660336|1|1|1.338814635|0.0|-0.003208975|5.209486153|0.038643235|2|0.0|-0.192538515|0.008268901|-0.16669151|-0.010236262|1|1|0.008721244|-0.0924814769999999|-0.147721258|0.747366251|0|0.876758791|-0.0790189759999999|0.372098505|-52.34653881|7.986070113999999|62.84782002|81.64179149|-34.67724171|0.0|0.72163516|-1.580379517|-27.58835281|63.5644542|-18.69519243|0.483563144|-1046.930776|960.0428704|9.387474824|18.17739133|5675.693973|184.4042616|-693.5448342|25.90670947|-293.6467698|1450.77573|735.3048881|11.21791539|0.0|1.0|1.0|1.0|0.24|23.0|-8.95|4.29|66.93|2.0|0.0|7.0|5.0|-6.28|1.0|3.63|-4.72|2.23e-05|0.00919|1.9e-05|3.56|1.13e-09|4.64e-07|2.91|4.1036|-1316.547103|-1316.512503|302.14|0.5347|0.66478|0.6505|-1316.239803|-0.16751|2.3124|0.03460011|2.8694|7.3979|7.3979
12ac_a36|1|0|0|3.4419617660000004|0.0|7.412764017000001|2|2|1.297043188|0.0|-0.007639626|5.351858133|-0.073735973|2|0.0|-0.450737917|0.000584134|-0.046730704|-0.0121300989999999|1|1|0.0018565629999999|-0.098698552|-0.166354116|0.770400825|0|0.779673368|-0.104391657|0.4712820929999999|-72.4798052|14.93372351|118.0445703|152.9742102|-50.32319912|20.70356046|0.7316461470000001|-1.98344149|-38.66245764|86.51036063|-25.03847816|0.44477577|-1377.116299|2455.459827|8.126831024|14.63702516|6378.288017|186.3198219|-956.1407834|34.22211444|-321.66684580000003|1882.216294|716.9974499|14.03055543|1.0|0.0|0.0|1.0|0.17|17.0|-6.89|2.09|86.27|1.0|0.0|6.0|5.0|-7.21|0.0|1.84|-3.95|0.000154|0.0653|0.000112|2.36|1.29e-07|5.4600000000000006e-05|4.84|3.8594|-1385.606133|-1385.566143|321.25|0.3302|0.56186|0.56357|-1385.3211789999998|-0.15675|4.0208|0.03998989|5.4387|7.8861|7.8861
8b_a8|1|0|0|3.191799887|0.0|7.535296702|1|1|1.395658149|1.42474537|-0.013834266|5.4161004020000005|-0.182065125|1|0.0|-0.733216119|-0.0055544409999999|-0.0422693659999999|-0.03443232|1|1|-0.003593429|0.049587543|0.079250224|0.726912742|0|0.558354653|-0.11627069|0.28604765|-71.23625346|19.87542051|172.84152849999998|270.5854753|-43.64473805|89.09854311|0.781454722|-2.325413799|-48.85837649|84.97574547|-29.07602182|0.4835310479999999|-1424.7250689999998|1821.324722|7.507665421|14.53652808|6471.7604200000005|133.8974321|-872.8947609999999|37.20755791|-344.8810688|1823.170337|589.263087|13.73949201|0.0|0.0|1.0|1.0|0.09|23.0|-7.13|3.03|112.23|1.0|0.0|4.0|5.0|-6.87|0.0|2.9|-4.43|1.6899999999999997e-05|7.0|3.69e-05|2.76|7.33e-08|3.04e-05|6.41|3.2992|-1407.0843|-1407.052256|375.8|0.2618|0.57234|0.70195|-1406.829227|-0.13807|5.8389|0.03204403|7.4497|5.2941|5.2941
12f_a31|1|0|0|3.4780522210000004|0.0|7.765993078999999|1|1|0.6101347579999999|0.0|-0.011835152|5.733341277|-0.033056721|0|0.0|-0.698273995|-0.00150321|-0.0944165219999999|-0.0164221939999999|2|2|0.000889251|-0.130400541|-0.205011573|0.7730604259999999|0|0.700992225|-0.118239376|0.262896936|-82.48950216|19.26761061|159.84734269999998|208.6022728|-57.54866283|569.7325277000001|0.686882955|-1.891830012|-47.54067074|97.53070764|-23.56842919|0.482666192|-1319.832035|1805.921786|9.859605078|19.05849748|5845.744358|218.4455813|-920.7786053|34.31214739|-260.7571603|1921.480254|713.5657448|15.04120547|1.0|1.0|1.0|1.0|0.41|16.0|-8.02|4.48|117.37|3.0|0.0|10.0|5.0|-6.19|0.0|4.01|-4.63|1.05e-06|0.0004469999999999|2.37e-05|3.82|9.53e-09|4.06e-06|5.39|3.8305|-1696.785527|-1696.741889|323.68|0.2664|0.7006600000000001|0.7006600000000001|-1696.466804|-0.15894|1.8803|0.04363832|3.3538|6.8861|6.8861
12c_a30|0|0|0|0.0|0.0|7.412764017000001|2|2|0.604984133|0.0|-0.006900253|5.351858133|-0.030422458|2|0.0|-0.3657134279999999|0.00372838|0.019094532|-0.072247675|1|1|0.003603419|-0.051371057|-0.090173435|0.7463962120000001|0|0.8439327120000001|-0.096482247|0.39541773|-62.99109515|10.36785909|82.07537640000001|101.8928318|-41.12547305|0.0|0.8061287690000001|-1.833162702|-32.72642202|72.5855533|-24.42511853|0.452966315|-1196.830808|2456.062146|7.652098812999999|13.9883503|6403.739746|126.574178|-781.3839879|30.29927658|-399.7292126|1484.664552|652.8825454|9.594458155|1.0|0.0|1.0|1.0|0.14|17.0|-7.22|3.27|81.65|2.0|0.0|5.0|4.0|-5.75|0.0|3.11|-5.44|1.19e-06|0.0005139999999999|3.61e-06|4.49|6.03e-08|2.61e-05|4.45|3.5286|-2035.373591|-2035.339256|351.37|0.2155|0.32037|0.68457|-2035.141497|-0.1496299999999999|3.7377|0.03433522|4.7893|7.9914|7.9914
12al_a36|1|0|0|3.469383582|0.0|7.412764017000001|2|2|1.297043737|0.0|-0.008463062|5.351858133|-0.04314418|2|0.0|-0.4908576189999999|0.00127667|-0.074215038|-0.031635802|1|1|0.003077071|-0.1430106119999999|-0.239932418|0.84179881|0|0.801179217|-0.105915949|0.2689491989999999|-69.69632923|17.71943397|114.2305891|130.8308989|-45.86257662|0.0|0.671084645|-1.906487074|-33.70669917|86.77628559|-23.23210974|0.456856406|-1254.533926|2244.88081|8.774664332|16.15533063|6049.668466|216.4375922|-825.5263792000001|34.61874732|-225.1591357|1869.412355|679.7230552999999|17.07995636|1.0|0.0|0.0|1.0|0.17|17.0|-6.69|1.89|78.43|1.0|0.0|6.0|5.0|-6.93|0.0|1.81|-4.07|0.000113|0.0464|8.499999999999999e-05|2.65|2.03e-07|8.340000000000001e-05|2.92|3.5511|-1347.479819|-1347.445127|349.14|0.4466|0.6945399999999999|0.70417|-1347.196501|-0.14558|6.4473|0.03469224|8.1781|7.3188|7.3188
16c_a32|1|1|1|3.329674745|0.0|7.765993078999999|0|0|0.6094207629999999|0.0|-0.01639019|5.733341277|-0.087497559|0|2.077479142|-0.770338913|-0.0064007569999999|-0.031087095|-0.036931818|3|3|-0.00369116|-0.1260956869999999|-0.229450999|0.764217655|1|0.773043206|-0.119988297|0.367322508|-71.59058881|15.38819548|102.2022233|135.41296|-42.71426897|37.0285246|0.6846367059999999|-1.679836163|-31.62645048|86.97970500000001|-22.77882371|0.463897164|-1002.268243|3143.196853|6.313526111|11.77670717|5979.891916|188.1603823|-597.9997655000001|33.27140293|-220.3256617|1463.941729|513.9156315|15.38911619|1.0|0.0|1.0|1.0|0.22|19.0|-6.99|4.21|149.27|1.0|0.0|7.0|5.0|-6.44|0.0|3.41|-4.41|9.17e-07|0.000366|3.89e-05|3.23|1.0300000000000001e-07|4.13e-05|4.12|3.6264|-1916.6792|-1916.651132|341.89|0.2955|0.70198|0.70198|-1916.478107|-0.14997|4.0551|0.02806787|5.3459|8.3468|8.3468
8_a10|0|0|0|0.0|0.0|7.535296702|1|1|1.3430438530000002|2.071128354|-0.00560152|5.4161004020000005|-0.012055162|2|1.546251312|-0.296880569|0.0087730469999999|-0.15615298|-0.106100115|1|1|0.009056935|-0.082893697|-0.132343104|0.616731847|1|0.874843982|-0.086233061|0.597912185|-47.16908772|8.619652859|32.98071169999999|68.45976606|-25.80127401|9.35593124|0.722649449|-1.465962037|-17.849103399999997|56.7864899|-16.36478554|0.431797417|-801.8744912000001|1899.542278|6.112185271|10.75705296|6289.86818|151.7094758|-438.6216583|22.64553798|-243.5764486|1109.631361|583.7217118|9.617402178|0.0|0.0|1.0|1.0|0.22|21.0|-7.6|4.2|69.9|1.0|0.0|4.0|5.0|-6.25|1.0|3.55|-4.62|3.05e-05|0.0117|2.4100000000000003e-05|3.37|2.49e-08|9.59e-06|4.58|3684.0|-1257.84172|-1257.819281|336.55|0.1596|0.41583|0.68815|-1257.59269|-0.15556|1.2052|0.02243902|1.5482|6279.0|6279.0
12a_a30|0|0|0|0.0|0.0|7.412764017000001|2|2|0.604984824|0.0|-0.006711725|5.351858133|-0.02919335|2|0.0|-0.3557214489999999|0.005050384|0.009586623|-0.094932667|1|1|0.005458948|-0.053309522|-0.094526372|0.7961424690000001|0|0.836214716|-0.097138462|0.337975309|-60.22802588|10.10177981|85.47365107|101.5505506|-37.34272719|0.0|0.805190202|-1.845630786|-29.59731695|69.45678454|-23.35372432|0.469799116|-1144.332492|2256.680391|7.362386058999999|13.88603128|5936.682602000001|120.786445|-709.5118166|29.00398472|-378.4495438|1421.195251|620.9195447000001|9.228758655|1.0|0.0|1.0|1.0|0.14|17.0|-6.64|2.62|81.65|2.0|0.0|5.0|4.0|-5.98|0.0|2.63|-4.85|5.23e-06|0.00208|1.4e-05|3.87|2.3100000000000002e-07|9.21e-05|3.82|3.4885|-1575.7783980000002|-1575.745502|355.41|0.1866|0.35338|0.68599|-1575.538241|-0.1481|4.1875|0.03289568|4.7368|7.9469|7.9469
