molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|BCUTs-1|SaasN|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|MATS1c|n6aHRing|GATS1are|SIC2|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|FNSA1|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|PPSA1|WNSA2|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
16_a31|0.0|1|0|0|0.0|0.61013894|0.0|5.733341277|0|0.042528736|-0.050076586|0.0|-0.726543099|-0.017017891|10.31170095|2|-0.0125582419999999|-0.053194463|-0.60894688|0|0.951830892|0.8948140790000001|0|-0.142079397|-0.150315165|0.29485045|0.0374314139999999|-70.82239128|17.63615984|130.369865|213.694252|-0.050105055|-33.36862997|0.73080436|-1.653466811|83.86629191|84.57819254|0.427771627|2071.962924|257.4650715|-779.0463041|-11.12287666|0.26919564|5.521618837|9.649327262|126.8340354|-367.0549296|1066.012118|280.39844320000003|13.04390063|0.0|1.0|2.0|16.0|-4.94|3.8|2.83|114.29|80.57|0.0|2.0|2.0|-4.36|21.0|4.0|300.34|0.0|-3.6|4.38e-05|0.000254|0.0|0.00347|3.6596|1.7|3.6596|-1308.202828|818.1|338.79|338.79|369.73|-1308.113026|0.2534|-0.15231|-0.1842|0.03948619|5.5943|0.09|7.0458
1_a3|0.0|0|0|0|0.0|0.6195934120000001|0.0|4.727387819|2|0.034166667|-0.004409693|2.194605012|-0.248199745|-0.006610844|10.33805862|0|-0.005006707|0.05038525|-0.486774367|2|1.005427002|0.8457792829999999|1|-0.098872259|-0.0925710269999999|0.521474118|0.008036786|-42.54530997|3.693677623|289.8942564|102.8341051|-0.034105115|-19.55367089|0.7920857179999999|-1.295994381|49.05980305|49.13501083|0.4490711529999999|2012.9704|356.76228530000003|-595.6343396000001|-7.203984013|0.207914282|4.984064981|9.046658216|95.55665364|-273.7513925|751.9821735|373.1494221|6.514493077999999|1.0|1.0|1.0|16.0|-5.77|2.28|1.85|77.1|91.52|0.0|2.0|2.0|-3.07|22.0|4.0|306.38|0.0|-3.3|0.0008529999999999|0.000503|0.0|0.000518|5.8805|2.08|3.8645|-1273.290432|845.2|320.83|210.84|316.61|-1273.1763970000002|0.0096|-0.1658599999999999|-0.21886|0.02599563|3.4319|724.0|6.1403
8f_a8|0.0|1|0|0|0.0|1.394802091|1.241306689|4.844187086|0|0.043758865|0.0587545909999999|0.0|-0.485102985|-0.007796225|10.94343488|1|-0.007036544|0.09830823|-0.5373378529999999|0|0.578166105|0.751162751|0|-0.122135295|-0.1064257719999999|0.308621017|0.013566221|-62.06002501|7.91086576|317.0847898|235.1097364|-0.048375351|-36.18904175|0.90577048|-2.128515439|67.4402386|79.13157981|0.456995667|2622.044457|348.0199311|-1241.2005|-16.44956443|0.09422952|7.504290616|13.81994609|54.94802877|-723.7808349999999|1370.325626|485.8626377000001|5.380213594|0.0|0.0|2.0|23.0|-7.95|4.69|4.72|80.88|105.27|0.0|1.0|4.0|-5.21|29.0|4.0|391.37|0.0|-5.0|6.11e-06|1.01e-05|0.0|4.43e-06|4.7027|7.71|3.4876|-1361.626748|1022.89|355.5|263.65|477.92|-1361.455053|0.1659|-0.14532|-0.21285|0.03173623|7.8014|22.76|4.6428
8_a1 (SB-202620)|0.0|1|0|0|0.0|1.4323973840000002|0.0|4.727387819|1|0.037578348|-0.0443137679999999|0.0|-0.606562911|-0.012672753|10.94957568|1|-0.0106277489999999|-0.019835038|-0.612004804|1|0.674381582|0.805476065|0|-0.117682533|-0.105271458|0.174628594|0.015526845|-59.72618401|8.809217494|208.2071465|199.1596945|-0.041081545|-33.88588996|0.7742395870000001|-1.684343335|70.8721358|75.57687443|0.4564697679999999|2431.842132|368.1943149|-955.6189441|-13.22376193|0.225760413|7.432247389|13.67402758|128.0860757|-542.1742393|1234.267739|433.2550452|11.1459518|1.0|1.0|2.0|23.0|-8.02|4.86|5.06|78.87|99.61|0.0|1.0|4.0|-4.94|27.0|5.0|359.35|0.0|-4.7|1.14e-05|1.98e-05|0.0|3.42e-06|3.4052|5.32|3.4052|-1223.117248|977.87|364.11|364.11|460.4|-1222.9606720000002|0.5339|-0.13683|-0.2105199999999999|0.16177304|5.5005|0.4|6.3979
6e_a40|0.0|0|0|0|0.0|0.604892975|1.75595616|6.401917197|0|0.039160494|-0.15110197|0.744550501|-0.69771706|-0.0026177839999999|10.30179954|2|-0.002992481|-0.020200684|-0.6319354389999999|0|0.685858263|0.8988141140000001|1|-0.107312598|-0.1164147119999999|0.376602018|0.015875595|-76.50178121|10.43262695|185.1473293|166.7812216|-0.04873174|-50.27304895|0.866991176|-2.095464821|84.95203628|80.95296505|0.441911406|3075.060648|490.3675161000001|-1377.032062|-21.04453212|0.133008824|6.972949117000001|12.49434084|87.40658058|-904.9148811|1588.2884390000002|587.7345677999999|8.450255075|1.0|0.0|1.0|14.0|-4.63|5.02|3.72|173.43|125.15|1.0|2.0|5.0|-7.76|30.0|5.0|476.98|1.0|-5.58|1.74e-08|2.6e-06|0.0|0.0112|2.9549|8.35|2.9549|-2831.156883|1149.77|419.59|419.59|537.07|-2830.986514|0.3625|-0.1195799999999999|-0.2164|0.03482243|11.5248|18.0|7.7447
4S4l_a46|0.0|0|0|0|0.171853072|1.134637095|2.155247543|5.587248657999999|1|0.049498645|-0.067419714|0.0|-0.255755434|0.0066560469999999|10.94631401|1|0.006162668|0.0071939419999999|-0.3888343979999999|1|0.7940662409999999|0.762625193|0|-0.090807851|-0.084663086|0.213675946|0.007140583|-46.10883478|3.888872426|178.19783940000002|57.30330315|-0.029881089|-25.11158939|0.877939134|-1.523935543|49.6055056|53.34424204|0.469439238|2166.052483|487.3122681|-829.959026|-8.862913904|0.1220608659999999|5.668394116|10.68377935|66.47624804|-452.0086091|945.3491632|579.2365607|3.496670823|1.0|1.0|1.0|17.0|-7.0|4.64|5.02|50.94|105.77|0.0|1.0|3.0|-5.28|26.0|3.0|347.45|0.0|-5.11|5.25e-06|7.78e-06|0.0|3.47e-05|5.2929|4.99|4.1414|-1092.727031|1040.96|299.38|234.25|500.66|-1092.489558|0.0614|-0.17632|-0.19647|0.02696794|2.8473|261.0|6.5834
6c_a31|0.0|1|0|0|0.0|0.6101347220000001|0.0|5.733341277|0|0.038901235|0.137523742|0.0|-0.790027307|-0.009477764|10.31169965|2|-0.00668344|-0.0055763209999999|-0.582545668|0|0.831901219|0.846458013|0|-0.120905075|-0.126324613|0.138124296|0.03173578|-79.97295595|20.09112958|163.6316745|227.1490414|-0.044739967|-50.62888027|0.7653239190000001|-2.147518413|93.4208388|96.63311186|0.4463376229999999|2837.949799|405.9259734|-1359.540251|-17.93106176|0.234676081|8.102804662|14.63492011|148.5675636|-860.6909647|1776.424619|597.3075924999999|13.44788285|1.0|1.0|2.0|22.0|-7.72|5.58|4.26|131.36|114.5|0.0|1.0|5.0|-6.09|30.0|5.0|418.47|0.0|-4.94|8.179999999999999e-07|1.15e-05|0.0|7.9e-06|3.2974|5.08|3.2974|-1691.948653|1125.85|376.01|376.01|524.56|-1691.734564|0.5028|-0.13351|-0.19169|0.03620884|8.8847|0.34|6.4685
17_a4|0.0|0|0|0|-4.533317957|1.219995452|1.690442177|5.4161004020000005|1|0.043084795|-0.01849014|0.0|-0.25315101|0.001892883|10.94611837|1|0.002155864|-0.0179434139999999|-0.392770755|1|0.49887819|0.8347553529999999|0|-0.0887214819999999|-0.08932566|0.332034943|0.01061251|-46.06264282|5.472562628|17.08736223|57.34712812|-0.042181562|-23.75316417|0.861696586|-1.5185362180000002|52.67753395|51.22364842|0.4440629029999999|2351.601697|458.3237652|-783.0649279|-11.21677197|0.138303414|5.923504372999999|10.65499029|71.31904507|-403.8037909|908.7478594|319.5521911|6.61489113|1.0|1.0|0.0|17.0|-6.56|4.59|6.26|30.71|85.09|0.0|1.0|3.0|-4.36|25.0|6.0|345.29|1.0|-4.81|4.39e-05|1.5399999999999998e-05|0.0|9.44e-05|4.3363|4.44|4.3363|-1255.968357|873.5|285.92|285.92|413.28|-1255.881628|0.2045|-0.17559|-0.21745|0.02636403|6.3221|877.0|6057.0
16c_a32|0.0|1|1|1|0.0|0.6094207629999999|0.0|5.733341277|0|0.03995614|-0.03152033|2.077479142|-0.770338913|-0.0064007569999999|10.31100271|3|-0.00369116|-0.1260956869999999|-0.697601261|0|0.809370315|0.915639476|1|-0.088841599|-0.119988297|0.367322508|0.025791147|-71.59058881|15.38819548|102.2022233|135.41296|-0.038178095|-42.71426897|0.6846367059999999|-1.679836163|86.97970500000001|68.39521789|0.463897164|2649.168528|461.2334662|-1002.268243|-13.59090376|0.3153632939999999|6.313526111|11.77670717|188.1603823|-597.9997655000001|1463.941729|513.9156315|15.38911619|1.0|1.0|2.0|19.0|-6.99|5.64|4.21|149.27|107.14|1.0|1.0|7.0|-6.04|27.0|5.0|399.49|1.0|-4.41|9.17e-07|3.89e-05|0.0|4.13e-05|3.6264|4.12|3.6264|-1916.651132|1069.28|341.89|341.89|508.43|-1916.478107|0.2955|-0.14997|-0.20047|0.02806787|5.3459|5.0|8.3468
1i_a5|0.0|1|0|0|-4.358943904|1.219028472|0.0|4.59511985|2|0.0253888889999999|0.018196138|0.0|-0.279280326|-0.0012491689999999|10.94550053|1|-0.000700145|0.001493879|-0.403861432|2|0.525406088|0.8436458929999999|0|-0.091178745|-0.084018635|0.4729402929999999|0.008291428|-46.82694838|4.621144795|201.1526326|62.64191946|-0.03570792|-26.09853285|0.759459597|-1.428316788|57.78921354|55.43870932|0.4697279689999999|2482.831286|494.6981114|-796.0581225|-11.09187646|0.240540403|7.314842247|13.79450888|134.0627959|-443.6750585|1048.190221|403.396385|10.96226516|1.0|1.0|1.0|23.0|-8.88|5.48|6.37|54.46|95.49|0.0|1.0|4.0|-4.79|27.0|6.0|366.34|1.0|-4.97|1.6100000000000002e-05|1.0800000000000002e-05|0.0|4.86e-07|4.7243|3.58|4.3799|-1288.322373|957.58|283.08|262.44|443.05|-1288.210207|0.0207|-0.17945|-0.23674|0.03383899|2.8939|24.0|7.6198
20_a31|0.0|1|1|1|0.0|0.609420757|0.0|5.733341277|0|0.03995614|-0.013040402|2.114008068|-0.476400874|-0.003484915|10.31100269|3|-0.001662219|-0.0852122769999999|-0.594513619|0|0.788133615|0.912372776|1|-0.085849869|-0.110195543|0.246878555|0.019334605|-69.0542431|12.1160662|64.42171513|128.1960117|-0.033537774|-43.27297051|0.710707042|-1.542737604|81.35171021|65.91404723|0.464597945|2576.1287230000003|498.4558574|-966.7594033|-13.1700345|0.289292958|8.289864307|15.48343758|181.2859728|-605.8215871|1360.278351|557.1050635|12.29746712|1.0|1.0|2.0|19.0|-7.65|6.49|4.38|140.04|110.47|1.0|1.0|7.0|-5.91|27.0|4.0|397.52|1.0|-4.44|1.24e-06|3.66e-05|0.0|8.86e-06|3.5381|4.78|3.5381|-1880.734655|1113.19|350.43|350.43|560.67|-1880.538664|0.2011|-0.1483|-0.20895|0.0336943|4.9218|8.0|8.0862
18_a4|0.0|0|0|0|0.0|1.3998285519999998|1.904090136|5.4161004020000005|1|0.042924837|0.049240675|0.0|-0.181355303|0.000379379|10.94611841|1|0.00042|0.006968314|-0.319213511|1|0.624748358|0.8547339420000001|0|-0.094231531|-0.085817825|0.269470313|0.017694182|-42.33787448|8.729352711|203.5264327|110.7087804|-0.03479101|-20.88721799|0.769438308|-1.287267373|50.98777224|55.21809494|0.405586004|2069.649003|382.6371479|-635.0681172000001|-8.467791078|0.2305616919999999|6.133421395|10.31843368|113.7466718|-313.3082699|825.3658678999999|337.0066459|8.649897756|0.0|1.0|1.0|17.0|-5.53|3.46|3.43|50.94|86.22|0.0|2.0|3.0|-2.95|23.0|4.0|307.32|0.0|-3.51|0.00113|0.000312|0.0|0.0009109999999999|4.5152|3.02|4.2045|-1033.454769|870.74|294.88|274.59|404.27|-1033.349218|0.1|-0.17345|-0.20883|0.02525528|3498.0|2.62|5.5817
4c_a49|0.0|0|0|0|0.0|1.343847672|2.102052126|5.4161004020000005|2|0.03583878|-0.099764463|1.78683516|-0.339843311|0.001379959|10.92777281|1|0.00202792|-0.001005604|-0.412652341|2|0.7745214140000001|0.826523164|1|-0.087753156|-0.086290519|0.407675441|0.012079228|-55.59622798|7.782541015|82.02101639|153.60017230000005|-0.029809452|-35.82016427|0.724053828|-1.639519861|66.77901229|64.32113331|0.473304159|2719.702873|490.6910965|-1056.328332|-12.37423857|0.275946172|8.474369008|16.089682800000002|177.78970959999998|-680.5831211|1458.908567|707.2397315000001|11.182784300000002|1.0|1.0|2.0|21.0|-7.97|3.55|3.19|98.72|120.43|0.0|1.0|7.0|-3.5|31.0|5.0|412.49|0.0|-3.58|0.000314|0.000265|0.0|4.4e-06|5.74|3.04|3.8067|-1332.607539|1199.04|325.7|216.0|533.87|-1332.336755|0.0821|-0.15925|-0.22158|0.03969431|4.9358|255.0|6.5935
11c_a31|0.0|1|0|0|0.0|0.6101368770000001|0.0|5.733341277|0|0.037731481|-0.031640011|0.0|-0.847114804|-0.011679927|10.31169916|2|-0.008375297|-0.0992097109999999|-0.572548808|0|0.825336018|0.8906705429999999|0|-0.138002689|-0.14043574|0.3608415239999999|0.034256743|-82.24513417|20.06220362|264.7428792|255.2562173|-0.042457317|-48.16624372|0.676089232|-1.825664624|99.31985763|100.8824395|0.47997061|2470.585429|330.3862551|-1069.186744|-14.56188764|0.323910768|7.259183801|13.95917988|189.6959033|-626.1611682999999|1581.428448|449.7512005|17.07472346|1.0|1.0|2.0|16.0|-5.84|5.04|3.64|125.57|97.32|0.0|2.0|6.0|-5.11|26.0|6.0|371.41|0.0|-3.98|7.68e-06|0.000105|0.0|0.000537|3.8551|4.47|3.8551|-1559.353434|1022.77|321.61|321.61|512.9|-1559.194237|0.2627|-0.15994|-0.19526|0.04465349|7.5091|0.13|6.8861
14d_a23|0.0|0|1|1|0.0|1.197963465|3.405551724|5.351858133|2|0.043538647|0.03253552|0.758207139|-0.288522152|0.01269616|10.313217800000002|2|0.01180744|-0.074441567|-0.4483522929999999|2|0.725800261|0.829764975|1|-0.053736319|-0.078282292|0.213597535|0.018596017|-51.58357156|12.25371621|39.26987634|51.59888942|-0.032878563|-33.99063559|0.790346608|-1.6439281280000002|61.49227899|47.66288948|0.454495683|2878.955374|607.3441532|-1083.255003|-14.27606695|0.209653392|7.832720777|14.358677900000002|138.1496441|-713.8033475|1370.607518|666.0036144999999|9.908707432|0.0|1.0|1.0|26.0|-7.78|3.88|4.33|105.02|125.25|0.0|1.0|5.0|-5.85|31.0|4.0|425.51|0.0|-5.25|1.43e-06|5.61e-06|0.0|7.03e-06|3688.0|3.79|8.1555|-1669.224874|1186.17|3688.0|336.18|554.84|-1668.983743|336.18|-0.14894|-0.22152|0.02083626|8.1555|4.0|8.4001
13i_a6|0.0|1|0|0|0.0|1.430639411|0.0|5.351858133|1|0.042560386|0.035242754|0.0|-0.852681372|-0.011017781|10.95129557|1|-0.007703306|-0.045418125|-0.560601136|1|0.8744720490000001|0.8287956870000001|0|-0.120457274|-0.129526268|0.221116773|0.031178586|-86.83156133|20.90143854|181.1128483|252.0312146|-0.046433945|-58.20996912|0.783597763|-2.460999087|100.2320567|101.6533459|0.429711323|2906.257489|418.3467934|-1649.799665|-20.86772478|0.216402237|8.294136887|14.54375165|145.07130039999998|-1105.989413|2105.416507|673.8038326000001|13.40049533|1.0|1.0|3.0|23.0|-8.5|4.16|3.54|115.15|120.17|0.0|1.0|6.0|-5.03|32.0|5.0|427.46|0.0|-4.48|9.32e-06|3.28e-05|0.0|1.36e-06|3.6668|4.94|3.5614|-1426.518007|1196.21|348.14|338.12|553.67|-1426.269916|19.0|-0.1464|-0.19454|0.03191957|10.1375|21.0|7.6778
14a_a22|0.0|0|0|0|0.0|1.4229176680000002|1.646649187|4.727387819|2|0.038167849|0.021482585|1.614660505|-0.280236463|0.005288335|10.9464374|1|0.005757758|-0.097476465|-0.360663314|2|0.6819423609999999|0.794858486|1|-0.062215607|-0.081479363|0.490491034|0.021268761|-55.51601021|14.49148204|93.21042936|92.61079081|-0.031338217|-37.82586486|0.7007904070000001|-1.629587269|70.33046351|56.88212098|0.446584227|2885.858295|588.739773|-1110.320204|-14.54840956|0.299209593|8.052850876|14.55117701|203.8666248|-756.5172972|1584.38271|684.5377542|14.81445329|1.0|1.0|1.0|27.0|-9.21|3.87|4.31|85.59|124.05|0.0|1.0|6.0|-4.65|32.0|5.0|420.47|0.0|-4.68|2.25e-05|2.1e-05|0.0|2.56e-07|5.0653|4.98|3.5707|-1368.321586|1191.81|347.23|244.77|534.87|-1368.075682|0.0578|-0.15029|-0.21174|0.03539365|6603.0|38.0|7.4202
13_a15|0.0|0|0|0|0.0|1.4356889940000002|0.0|0.0|3|0.029206349|-0.006938727|0.0|-0.393632585|0.001806571|10.95980212|0|0.003766915|-0.173728081|-0.357554652|2|0.843715005|0.7784213259999999|0|-0.068526782|-0.098053528|0.708462114|0.016196467|-61.86632281|10.21906987|142.67217639999998|72.25096855|-0.033811561|-39.03420883|0.755283433|-1.961070565|72.41636305|53.45565817|0.482317225|3028.485145|558.6934137000001|-1237.326456|-13.46007201|0.244716567|5.21465994|10.07307988|154.4025434|-780.6841766|1638.227985|830.7967967000001|10.55004024|1.0|0.0|1.0|24.0|-8.9|4.33|6.69|59.51|138.24|0.0|1.0|6.0|-6.32|34.0|4.0|448.52|1.0|-6.1|4.77e-07|7.970000000000001e-07|0.0|5.7e-07|3942.0|5.04|2.5721|-1450.727602|1231.11|482.03|314.52|549.33|-1450.399387|0.0003|-0.11283|-0.15229|0.02844037|6.0429|6.0|8.2218
12o_a36|0.0|1|0|0|0.0|1.297042837|0.0|5.351858133|2|0.040770975|0.03842353|0.0|-0.613501857|-0.00233752|10.96036596|1|-0.000472698|-0.126068378|-0.5110239679999999|1|0.859938421|0.848816593|0|-0.082048664|-0.10624773|0.514457955|0.023402195|-76.51720886|16.85373064|55.47133795|173.4105814|-0.03541591|-55.10596064|0.666462845|-2.018706878|95.66406176|75.94332024|0.469699889|3009.981519|546.7667677000001|-1453.826968|-18.36865355|0.333537155|7.322888607|13.80895167|240.2059039|-1047.013252|2181.407379|757.7532208|19.1468529|0.0|1.0|3.0|17.0|-6.93|2.38|1.65|98.3|138.06|0.0|1.0|7.0|-3.54|33.0|5.0|438.48|0.0|-3.64|0.000292|0.000227|0.0|5.18e-05|5.1927|4.5|3.8726|-1440.926241|1240.51|320.16|238.77|560.88|-1440.671057|0.2888|-0.15695|-0.21151|0.04371335|6.6471|0.04|7.3979
12z_a30|0.0|0|0|0|0.0|0.604983642|0.0|5.351858133|2|0.040566449|0.034848862|0.0|-0.537984876|0.003529389|10.31162784|1|0.005111479|-0.12254489|-0.39205163|1|0.8397577820000001|0.855880335|0|-0.071429418|-0.107776943|0.315493739|0.030875938|-74.96232552|21.47520633|54.40462246|116.2094523|-0.034034824|-52.13870496|0.630839856|-1.939984979|95.20867045|71.1566605|0.48740649|3112.622632|579.3226647000001|-1349.321859|-16.464854199999998|0.3691601439999999|8.071510779|15.74641625|256.7627363|-938.4966892|2138.929312|792.3440337000001|20.24634493|1.0|1.0|1.0|17.0|-6.83|3.94|2.63|100.11|140.26|0.0|1.0|7.0|-5.61|33.0|6.0|458.54|0.0|-5.0|2.47e-06|9.94e-06|0.0|6.720000000000001e-05|4.8063|3.34|3.4438|-1804.785911|1266.9|360.02|257.96|580.6|-1804.51674|0.1441|-146.0|-0.19279|0.02895763|7.2113|44.0|7.3615
6_a4|0.0|0|0|0|0.0|1.271761557|2.170234316|5.4161004020000005|2|0.035283951|0.042096749|2.186806868|-0.064723237|0.011457667|10.92992785|1|0.01098094|-0.046166422|-0.1738111839999999|2|0.664591856|0.810030118|1|-0.052396457|-0.0670158929999999|0.417868437|0.0077624059999999|-37.33240845|4.324187697|14.1731579|30.33467048|-0.024618083|-20.7966895|0.814470803|-1.206286076|42.27020924|33.5125766|0.423084148|2342.371538|526.7333132|-671.9833521|-7.639600225|0.1855291969999999|5.758624844|9.981741408|103.3523757|-374.340411|825.0551765|578.2065561000001|4.937800786|0.0|1.0|0.0|21.0|-7.99|5.1|5.23|43.6|109.7|0.0|1.0|3.0|-4.91|27.0|3.0|354.45|0.0|-5.11|1.24e-05|7.74e-06|0.0|3.67e-06|4.8714|4.11|4.0354|-1108.563418|1057.7|307.24|254.51|453.87|-1108.338577|0.0772|-0.16959|-0.2182599999999999|0.02244097|3.2192|1.3|5.8861
28_a20|0.0|0|0|0|0.0|1.417203216|1.837209467|4.727387819|3|0.0396875|0.091462964|1.650185059|-0.363557127|0.002234763|10.94963925|1|0.002695258|-0.016955137|-0.447096101|3|0.715067047|0.812553182|1|-0.086299346|-0.091179288|0.3962228229999999|0.014682607|-60.85602167|9.799649234|318.7453661|145.66665480000003|-0.035068957|-40.6172876|0.773641727|-1.823585765|71.98460956|67.39863895|0.468838001|2865.917291|521.7658603|-1217.120433|-15.62203369|0.226358273|7.587188177000001|14.28413212|151.0788711|-812.3457521|1573.2352460000002|684.5377542|11.12858789|0.0|1.0|1.0|27.0|-8.8|3.93|4.01|99.58|122.8|0.0|1.0|5.0|-4.42|32.0|5.0|420.47|0.0|-4.43|3.77e-05|3.72e-05|0.0|6.590000000000001e-07|4.7905|4.64|3.5798|-1368.32781|1198.32|346.35|258.81|531.85|-1368.085242|0.0153|-0.15572|-0.21814|0.03534166|4.7428|255.0|6.5935
47d_a18|0.0|0|0|0|0.0|1.251175994|0.0|4.844187086|0|0.032916667|0.069914568|0.0|-0.480899596|0.003376831|10.94702255|0|0.005144085|-0.272202025|-0.417659275|0|0.7640994990000001|0.773981237|0|-0.06394156|-0.087315963|0.445704576|0.015270278|-71.20388424|12.45251265|64.92967228|132.9229494|-0.028722356|-58.06490563|0.69814381|-2.182899066|86.29525584|64.59518279|0.481311892|3304.705347|682.5509007|-1780.097106|-19.1002979|0.30185619|9.940531282|19.16475647|246.1558296|-1451.622641|2549.757058|1255.618298|15.0913716|1.0|1.0|2.0|18.0|-8.83|2.81|3.21|88.97|159.67|1.0|1.0|12.0|-5.74|39.0|4.0|527.66|0.0|-5.28|1.83e-06|5.23e-06|1.0|7.790000000000001e-07|3.1079|8.08|3.1079|-1704.0327519999998|1544.09|398.94|398.94|817.06|-1703.545539|0.5820000000000001|-0.12844|-0.17405|0.02826074|4.2225|8.0|8.0969
12l_a30|0.0|0|0|0|-4.712037416|0.60498366|0.0|5.351858133|2|0.044036281|-0.102468864|0.0|-0.876151158|-0.00695299|10.31162828|1|-0.004395528|-0.077457998|-0.640870513|1|0.613786308|0.883029843|0|-0.0905026719999999|-0.109810463|0.37422435|0.0154211289999999|-76.82494797|10.78883933|103.5499036|115.9404641|-0.045581702|-53.74781658|0.8218150790000001|-2.415830189|88.64610824|74.10578426|0.462727396|3306.001879|583.6736326|-1690.148855|-22.31041443|0.178184921|9.258542907|17.23248653|124.6606826|-1182.451965|2056.604824|696.6414817000001|11.82116027|1.0|1.0|1.0|17.0|-7.18|4.43|4.78|90.88|133.96|0.0|1.0|7.0|-6.7|34.0|8.0|482.48|0.0|-5.92|1.99e-07|1.2e-06|0.0|3.19e-05|5.0454|5.52|3.5245|-1987.998976|1223.54|351.78|245.74|574.72|-1987.782294|0.1574|-0.14944|-0.20397|0.03406276|2.9851|61.0|7.2154
13n_a6|0.0|1|0|0|0.0|1.4290206230000002|0.0|4.727387819|2|0.04393617|0.058267173|1.628408574|-0.631323273|-0.0093684169999999|10.95053349|1|-0.00687003|-0.068956229|-0.57091314|2|0.870730542|0.832753533|1|-0.100363599|-0.109392959|0.307384948|0.017758385|-75.07706271|12.18768927|90.97854097|199.7822434|-0.038490115|-51.52585133|0.748967057|-2.078466222|88.73738138|81.06784641|0.47066442|2952.259627|486.5239262|-1426.464192|-18.12946621|0.251032943|8.872063579|16.76075427|172.28545730000002|-978.9911754|1904.575345|724.3873672999999|13.66031867|1.0|1.0|3.0|27.0|-9.67|4.19|3.76|122.47|127.2|0.0|1.0|6.0|-4.64|33.0|5.0|435.48|0.0|-4.28|2.27e-05|5.24e-05|0.0|9.35e-08|4.8185|4.27|3.3510000000000004|-1423.714738|1232.6|369.99|257.31|548.09|-1423.451366|0.1945|-0.13863|-0.20994|0.05026727|10.1967|75.0|7.1249
19b_a38|0.0|1|0|0|0.0|1.297044256|0.0|5.351858133|2|0.044392765|0.013765516|0.0|-0.467227005|-0.006877664|10.96052467|1|-0.004358975|-0.098027247|-0.443325632|1|0.653741315|0.8851623040000001|0|-0.086013549|-0.11557289|0.336505882|0.0224393089999999|-71.73053105|13.92699891|120.3048789|168.00390359999997|-0.041606241|-44.51968852|0.7596369590000001|-2.0803120280000003|84.49751102|67.31146923|0.478948837|2897.652112|452.6479704|-1291.149559|-16.02708787|0.240363041|7.159317935|13.74014387|149.181772|-801.3543933999999|1699.692918|593.6088758|12.76697997|1.0|1.0|3.0|17.0|-7.12|3.55|3.11|81.23|125.65|0.0|1.0|5.0|-4.25|31.0|5.0|419.43|0.0|-4.33|5.68e-05|4.67e-05|0.0|3.19e-05|5363.0|3.66|3.7509|-1431.38073|1111.29|330.55|231.18|485.64|-1431.18309|0.1945|-0.15414|-0.20445|0.03336932|6.3396|12.0|7.9172
12ar_a36|0.0|1|0|0|0.0|1.297042582|0.0|5.351858133|2|0.040839506|0.083451772|0.0|-0.40866901|0.000939229|10.95407427|1|0.002112069|-0.096853381|-0.4194638229999999|1|0.86559137|0.89459881|0|-0.080760277|-0.098732471|0.317338373|0.022389124|-66.9989409|15.19305207|86.85924228|110.9204982|-0.0347392029999999|-45.46486105|0.705591187|-1.875916952|82.17472548|69.99622854|0.4743067589999999|2902.67985|567.6702443|-1272.979877|-15.99689556|0.294408813|8.770514183|16.68371115|199.7830951|-863.83236|1804.132337|708.5476357999999|15.17578458|1.0|1.0|2.0|17.0|-7.05|3.14|1.95|92.99|133.27|0.0|1.0|6.0|-3.92|32.0|5.0|420.47|0.0|-3.91|0.0001199999999999|0.000122|0.0|3.76e-05|5225.0|3.23|3.8489|-1364.467971|1211.1|322.13|237.29|580.53|-1364.235126|0.2372|-0.15631|-0.21291|0.04327285|8.7322|25.0|7.6021
