molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|NaasN|SRW09|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8d|SIC2|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GRAVp|TASA|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12h_a30|0.0|0|0|0|0|7.412764017000001|2|0.604984682|0.0|-0.00737961|5.351858133|2|-0.074988669|0.0|-0.391119352|0.001139238|0.001698966|-0.072247675|1|0.002064369|-0.166613751|-0.0541804029999999|-0.120380857|-0.4708582289999999|0.669561738|0.831176513|-0.1240820219999999|0.888213143|0|-0.083127678|-0.09907575|0.017389133|-52.88851758|-63.03519645|11.06352871|89.66095835|-0.038417127|-40.10503079|7.038974807000001|0.7979748729999999|-1.882439244|73.14241438|-24.44221903|63.95204629|2848.98238|485.8069155|2268.811589|0.202025127|15.1759206|0.881277172|128.5349203|-761.9955851|0.015886049|-379.1625034|1500.88527|618.6004214|10.10721793|1.0|0.0|1.0|4.63|0.0|0.14|17.0|-6.9|3.18|81.65|2.0|0.0|5.0|-6.02|0.0|2.92|0.00171|0.00405|3.97|0.0|0.0|1.26e-07|5.260000000000001e-05|-0.05347|4.07|-1675.011389|-1674.977665|672.54|353.22|0.1878|246.54|518.06|-0.26697|2.9684|0.03372393|-1674.838376|3.4138|9.0|8065.0
47p_a18|0.0|0|0|0|0|7.03438793|1|1.25117677|0.0|-0.005394244|4.844187086|0|0.025217016|0.0|-0.3775970529999999|0.00235332|-0.015960677|-0.049428094|0|0.003537135|0.037961877|-0.1736074389999999|-0.261349889|-0.441700685|0.72025564|0.726294118|-0.082977829|0.7611910209999999|0|-0.06909945|-0.082580968|0.007989903|-51.14496913|-61.12351185|5.913843751|10.25627035|-0.030813794|-45.24146169|4.377217987|0.818459442|-2.0645242|69.19354871|-22.80728054|57.05881288|2933.069245|616.5234972999999|1367.4309119999998|0.181540558|19.41290064|0.956223901|134.3699001|-1131.036542|0.01090303|-471.4248324|1867.029344|1011.163774|8.070036862|1.0|1.0|0.0|4.29|0.0|0.28|18.0|-9.03|3.34|76.5|3.0|1.0|3.0|-6.07|0.0|2.9|0.000998|0.0025|4.35|0.0|0.0|9.35e-10|4.38e-07|-0.05628|7.98|-1493.759811|-1493.731375|795.43|387.01|595.0|387.01|732.84|0.6937800000000001|3.6452|0.02843634|-1493.407248|4.6652|64.0|7.1938
LY364947_a10|0.0|1|0|0|0|6.605297921|0|1.390175303|0.0|-0.00235945|4.59511985|2|0.0938628109999999|2.084955541|-0.084940213|0.007575|0.010202602|-0.006198347|1|0.006909045|0.1625645369999999|0.04209715|0.072909639|-0.204644982|0.706034038|0.711607778|-0.012096774|0.7792035190000001|1|-0.076999385|-0.075303751|0.009678082|-34.01613475|-33.26705198|4.275500834|144.7228349|-0.029665114|-14.69643595|1.88879448|0.7234846559999999|-0.978948758|41.53157099|-13.10520229|38.29163558|1896.845282|372.4595738|839.5356408|0.276515344|9.161732895|0.948237326|122.1566022|-191.05366730000003|0.018707677|-197.4583104|597.7620559999999|287.99188260000005|8.264519015|1.0|1.0|0.0|2.46|1.88|0.0|21.0|-7.2|3.69|54.46|0.0|0.0|3.0|-6.02|0.0|2.8|0.0789|0.0374|2.74|0.0|0.0|6.31e-08|1.7199999999999998e-05|||||||||||||||59.0|7.2291
11b_a31|0.0|1|0|0|0|7.765993078999999|1|0.610137403|0.0|-0.01950528|5.733341277|0|-0.078907688|0.0|-0.838727032|-0.014385937|-0.1488994619999999|-0.046362952|2|-0.010716217|-0.129901143|-0.101934423|-0.16780872|-0.564706551|0.833717183|0.834596039|-0.074254978|0.889561759|0|-0.143839236|-0.148709304|0.037758271|-80.0942166|-82.80602396|21.02499452|286.7721447|-0.044612791|-46.10900197|11.70737909|0.669723835|-1.784511651|100.3071755|-24.84180719|101.1192111|2410.572158|303.7286124|1756.711832|0.330276165|12.96936635|0.8986339170000001|183.9081702|-553.3080237|0.0314298879999999|-189.0151528|1483.70453|397.3137532|17.50115151|1.0|0.0|1.0|3.41|2.29|0.24|16.0|-5.45|3.25|125.57|1.0|0.0|6.0|-6.73|0.0|2.69|0.00649|0.0637|2.46|0.0|0.0|3.59e-06|0.00128|-0.03574|4.07|-1520.085181|-1520.0430279999998|589.56|322.57|0.2634|322.57|479.66|0.70073|3.2104|0.04215313|-1519.967224|4.7518|0.53|6.2757
21_a34|0.0|0|0|0|1|8.002694162000001|2|1.425532331|1.88614418|-0.012535886|5.860786223|1|-0.125881566|0.0|-0.7020096440000001|-0.001643445|-0.004734657|-0.009996155|1|0.00130996|-0.201539853|-0.254686357|-0.407759867|-0.514364527|0.702772307|0.740092842|-0.015568862|0.796991578|0|-0.09533089|-0.117789944|0.034163186|-63.96857813|-79.03896823|22.9240533|168.9671187|-0.041572921|-53.03643341|15.38241267|0.728260094|-2.120218984|95.12565978|-27.89610644|86.89263143|3115.110331|453.8692584|2429.6035|0.271739906|13.65523159|0.882583047|182.341897|-954.6558014|0.023973624|-306.332473|1953.562249|659.7484451|16.08669155|0.0|0.0|1.0|3.43|3.52|0.12|23.0|-7.68|3.23|86.55|1.0|1.0|6.0|-6.83|0.0|3.03|0.0138|0.0085|3.02|0.0|0.0|2.07e-08|9.06e-06|-0.07534|7.78|-1483.3359380000002|-1483.305698|698.17|401.11|0.2174|288.26|530.93|0.6893199999999999|5.3432|0.03023936|-1483.12009|7.9399|3.36|5.4737
9c_a31|0.0|1|0|0|0|7.765993078999999|1|0.610135804|0.0|-0.013082561|5.733341277|0|-0.0384827639999999|0.0|-0.6933757159999999|-0.003618466|-0.1047269419999999|-0.062737615|2|-0.000813398|-0.062065125|-0.138799714|-0.223856622|-0.546598398|0.8083148840000001|0.842823186|-0.108617754|0.8856644770000001|0|-0.103325018|-0.128097622|0.030296721|-65.84728287|-81.63444414|19.30758668|153.5739377|-0.035867334|-52.02424796|12.30439782|0.670716706|-1.7933667130000002|97.22026028|-22.85764436|85.15486955|2592.448925|429.9685721|2242.189942|0.329283294|15.04941978|0.837843885|209.8466636|-728.3394714|0.024456662|-217.5897278|1703.9715989999995|583.9691392000001|15.58581614|1.0|1.0|1.0|3.66|3.09|0.35|16.0|-7.24|3.7|117.37|2.0|0.0|5.0|-6.53|0.0|3.32|0.00233|0.0277|3.1|0.0|0.0|5.79e-08|2.31e-05|-0.03249|4.94|-1618.157698|-1618.115927|691.3|322.12|0.2554|322.12|588.58|0.7007399999999999|1.3617|0.04177078|-1617.9568470000002|2.2323|0.42|6.3768
13_a1|0.0|1|0|0|0|7.423568444|1|1.430073963|0.0|-0.012199718|5.351858133|1|0.1129747169999999|0.0|-0.597786194|-0.008672236|-0.0594321759999999|-0.084271845|1|-0.005924486|0.1769162319999999|-0.07665159|-0.120034915|-0.485427571|0.87703849|0.76714213|-0.150485437|0.825117597|0|-0.111667908|-0.10668313|0.033737733|-64.94184903|-62.04288975|19.62059449|148.7311076|-0.040302516|-36.08180773|11.41059871|0.7082629840000001|-1.813613202|77.55889436|-23.43842502|84.56244352|2555.623166|395.1486144|1786.445642|0.291737016|14.33466671|0.912824292|169.6632599|-613.3907313999999|0.026679865|-242.2358135|1489.177255|505.2124255|15.51600461|1.0|1.0|1.0|3.35|2.83|0.09|23.0|-7.94|3.87|80.26|1.0|0.0|5.0|-6.48|0.0|3.23|0.0192|17.0|2.94|0.0|0.0|1.14e-08|4.24e-06|-0.04962|3.17|-1238.395767|-1238.367298|613.52|359.55|0.5339|304.01|472.52|0.65363|2.7595|0.0284695999999999|-1238.22919|3.9446|0.26|6585.0
12aw_a36|0.0|1|0|0|0|7.412764017000001|2|1.297044239|0.0|-0.008293935|5.351858133|2|0.066435701|0.0|-0.4478724979999999|-0.006877664|-0.1066959869999999|-0.034663063|1|-0.004358975|0.169961228|-0.098027247|-0.250781298|-0.4191703539999999|0.653741315|0.836170906|-0.056676035|0.892249657|0|-0.088516379|-0.114701005|0.023038651|-56.73814908|-73.52224315|14.76755422|54.50894809|-0.041292362|-47.12705211|9.4658605|0.749052287|-2.06461809|87.37742985|-26.46800754|71.5057033|2901.451841|452.6513136|2380.579051|0.250947713|14.32425315|0.898338973|160.8550748|-848.2869380000001|0.02161528|-319.2802512|1766.7663510000002|593.6088758|13.8551867|1.0|0.0|0.0|4.73|0.0|0.14|17.0|-7.12|3.0|69.2|1.0|0.0|6.0|-6.8|0.0|2.44|0.0424|0.0201|2.88|0.0|0.0|7.599999999999999e-08|3.17e-05|-0.05513|3.66|-1431.404673|-1431.373326|666.09|319.85|0.4088|237.0|507.71|0.38905|4.8181|0.03134789|-1431.239759|6.5278|9.0|8.0458
16b_a32|-3.3094926630000003|1|1|1|0|7.765993078999999|0|0.2980105389999999|0.0|-0.008469352|5.733341277|0|-0.012739425|2.033356859|-0.423467596|-0.008277865|-0.018753196|-0.0657820279999999|3|-0.00180101|-0.023602065|-0.1202046419999999|-0.222700615|-0.586122949|0.745820612|0.852956281|-0.098450203|0.907055332|1|-0.088716278|-0.1083060409999999|0.015808858|-56.84546999|-69.39772428|10.12961779|53.96132589|-0.0345657579999999|-44.4669946|6.490611388|0.7476362679999999|-1.624590613|80.37824892|-22.14820988|66.97508778|3037.795494|478.3482386|3264.235184|0.252363732|11.05406524|0.709394251|161.7035261|-667.0049190000001|0.017136832|-317.3487516|1392.342653|597.8890744|10.98052464|1.0|0.0|1.0|3.71|2.48|0.28|19.0|-7.6|4.88|165.49|1.0|0.0|6.0|-6.72|1.0|3.26|0.000225|0.0123|3.14|0.0|0.0|2.54e-08|1.1e-05|-0.05946|6.37|-2315.990437|-2315.951437|676.92|342.39|0.2849|342.39|567.01|0.70233|4.4055|0.03900066|-2315.819979|7.0093|17.0|7.7696
5_a4|0.0|0|0|0|1|7.535296702|1|1.343864516|2.166832955|-0.001215982|5.4161004020000005|2|0.012532807|2.189593648|-0.0607990979999999|0.011630756|-0.050389825|-0.134215501|1|0.0111310589999999|0.0202481919999999|-0.0471580309999999|-0.076189222|-0.164263889|0.655087104|0.767615203|-0.229773463|0.820886786|1|-0.050732198|-0.0681917309999999|0.008047242|-27.26045038|-36.64215945|4.324106888|13.96974087|-0.025201292|-19.68930579|2.323516519|0.807351587|-1.159259431|41.76764149|-13.54166762|31.58455727|2282.291204|506.7916175|1896.178084|0.192648413|9.823391314|0.7058248159999999|103.5177395|-334.71819839999995|0.009538616|-330.3047347|771.5556899000001|518.5792364|5.125482045|1.0|1.0|1.0|3.27|3.08|0.23|21.0|-7.96|4.67|43.6|1.0|0.0|3.0|-5.57|0.0|3.89|0.00925|0.0049299999999999|3.95|0.0|0.0|1.09e-08|3.71e-06|-0.04892|3.71|-1069.27374|-1069.251223|595.55|308.12|0.1106|255.2|421.24|0.60407|2.7859|0.02251645|-1069.102899|3.1619|71.0|7.1487
3p_a32|0.0|1|1|1|0|8.02059915|1|0.609420752|0.0|-0.008735261|6.008813185|0|-0.050639647|2.1365141480000003|-0.419292538|-0.000971341|-0.111150118|-0.074544773|3|0.000920756|-0.092884784|-0.146606489|-0.26891009|-0.53666614|0.737842269|0.8599558070000001|-0.120768771|0.918782026|1|-0.070907174|-0.098773656|0.021264377|-41.73212799|-58.13283248|12.5150622|40.28175307|-0.029183126|-34.21384146|7.365688817|0.6199678829999999|-1.28405753|73.07639870000001|-17.1756096|54.24719019|2650.4178850000003|482.3550967|3037.061498|0.380032117|10.69458635|0.713035367|223.6663527|-444.779939|0.025390655|-141.21321609999998|1218.977375|530.5658569|14.94356622|1.0|0.0|1.0|3.38|2.6|0.26|19.0|-6.79|3.71|131.25|1.0|0.0|4.0|-6.8|0.0|3.23|0.00308|0.0222|2.7|0.0|0.0|1.62e-07|6.4e-05|-0.04963|4.26|-1879.554272|-1879.527843|626.32|340.28|0.3083|340.28|471.04|0.7017100000000001|4.3094|0.02642856|-1879.406962|5.4496|26.0|7585.0
9h_a40|0.0|0|0|0|1|7.515889085|0|0.604992856|1.7679629630000002|-0.009041931|5.4161004020000005|0|0.157606277|0.814591837|-0.343593366|0.003782277|0.133376308|-185.0|2|0.003099029|0.270048551|0.048470175|0.08305063|-0.503000695|0.778613709|0.740778143|-0.299768519|0.8022014000000001|1|-0.09201708|-0.095803029|0.012390387|-46.04148264|-47.93581245|6.199629554|132.6583116|-0.041058441|-23.98506758|3.102034287|0.863884935|-1.437045429|53.60044379|-20.54391962|52.2411122|2073.354193|432.46450360000006|418.2915223|0.136115065|13.366649|0.930966649|68.10626265|-359.7760137|0.011321157|-364.1454816|832.3298135|336.23227030000004|5.664631335|1.0|1.0|1.0|3.3|3.55|0.11|20.0|-6.51|4.44|67.66|1.0|0.0|3.0|-5.06|0.0|4.06|0.000716|0.00244|4.51|0.0|0.0|3.09e-07|9.93e-05|-0.05991|3.9|-1293.174246|-1293.151333|526.38|368.18|0.3851|292.61|410.18|0.64952|2.1413|0.02291279|-1293.083512|2841.0|3.98|5.4001
13l_a6|0.0|1|0|0|0|7.412764017000001|1|1.4242139390000002|0.0|-0.0143011819999999|5.351858133|1|0.090187973|0.0|-0.858070925|-0.009326562|-0.037558466|-0.086595185|1|-0.006280295|0.144180269|-0.045794891|-0.073210645|-0.564860904|0.8694295409999999|0.7908110340000001|-0.1470289659999999|0.84018367|0|-0.118071236|-0.126521431|0.030012523|-82.24617981|-88.13242567|20.90615311|182.8275745|-0.0451862259999999|-61.3913735|14.56282911|0.793671137|-2.53042863|100.8610837|-31.47586631|103.1523329|2967.923804|447.9705372|3127.831037|0.206328863|15.34147837|0.7413520309999999|143.7247666|-1227.82747|0.018273048|-409.1314702|2220.880201|741.5222707|12.72865798|1.0|1.0|1.0|3.64|2.22|0.16|23.0|-8.89|3.8|115.15|1.0|0.0|5.0|-6.59|0.0|3.07|0.00144|0.0075599999999999|3.39|0.0|0.0|1.29e-09|5.7e-07|-0.04885|5.41|-1465.865882|-1465.834958|735.52|349.26|0.3115|338.07|578.91|0.7002|7.2582|0.03092407|-1465.624566|8.9893|385.0|6.4145
18_a34|0.0|0|0|0|1|7.423568444|1|1.4547811819999998|1.801574074|-0.014733513|5.351858133|1|-0.100548575|0.0|-0.677741618|-0.001615187|-0.141332289|-0.136990511|1|0.002183342|-0.155197864|-0.3102088839999999|-0.478810922|-0.493450778|0.759292258|0.805756513|-0.224951558|0.8584852479999999|0|-0.090328365|-0.129784908|0.040845819|-49.86847383|-71.65163761|22.55015528|66.6880793|-0.0422555509999999|-39.55742812|12.44948722|0.695849945|-1.816988713|86.77082535|-23.32844015|72.41862911|2424.18137|380.8328339|1774.550004|0.304150055|11.23989749|0.789096743|167.9151283|-553.8039936|0.027385869|-216.2496321|1441.579371|428.6241319|15.11918774|1.0|1.0|1.0|3.28|3.61|0.21|17.0|-5.65|3.15|75.47|1.0|0.0|6.0|-6.26|0.0|2.89|0.0167|0.0275|3.07|0.0|0.0|2.22e-06|0.000781|-0.03925|5.07|-1199.288654|-1199.259634|592.04|300.68|0.3525|279.66|483.87|0.56101|5.0935|0.02902032|-1199.158044|6.7806|2.43|5.6144
3c_a49|0.0|0|0|0|1|7.535296702|1|1.343850149|2.108416128|-0.004876919|5.4161004020000005|2|-0.04696024|1.879769411|-0.248722888|0.006218639|-0.05815918|0.0127926339999999|1|0.006470561|-0.0780996759999999|-0.0612829229999999|-0.101919761|-0.384874446|0.666785606|0.802792677|0.0211518929999999|0.8605470759999999|1|-0.071786669|-0.074135885|0.0148240689999999|-41.0524769|-42.3959176|8.477406111|89.34479838|-0.0252377479999999|-24.24485565|4.8479546860000005|0.637222556|-1.186174159|54.85343388|-14.4326528|49.52988301|2521.794855|455.3990518|1667.1178220000002|0.362777444|12.60874968|0.919925763|207.4607002|-387.9176903|0.021783913|-156.9462939|1064.517686|542.7276591|12.45751629|0.0|1.0|1.0|3.18|2.67|0.18|21.0|-7.54|3.87|72.7|1.0|0.0|4.0|-6.93|0.0|2.86|0.13|0.0505|2.29|0.0|0.0|2.89e-08|1.07e-05|-0.0606|3.99|-1198.668772|-1198.634822|613.33|322.71|0.4321|240.36|456.22|0.32539|3.6122|0.03394942|-1198.484646|3.7789|87.0|7.0605
12y_a30|0.0|0|0|0|0|7.412764017000001|2|0.604984019|0.0|-0.005996863|5.351858133|2|-0.089502772|0.0|-0.353814891|0.00604028|0.061944378|-0.058184644|1|0.006346396|-0.153680104|-0.053700437|-0.0922059569999999|-0.4579359229999999|0.842068099|0.768409873|-0.095969764|0.8146529229999999|0|-0.070903795|-0.091248521|0.0149823289999999|-47.598277|-61.25585229|10.05775555|85.17057711|-0.034840345|-41.1215369|6.751850651|0.820108145|-1.91621895|69.55490151|-23.38859815|57.65603256|2847.362782|569.8856940000001|2411.415644|0.179891855|14.55517927|0.804154433|120.7628216|-863.552275|0.012362508|-429.782246|1568.540572|754.3941655|8.299049218|1.0|0.0|1.0|4.86|0.0|0.21|17.0|-7.38|3.23|81.65|2.0|0.0|4.0|-5.64|0.0|3.19|0.00039|0.00148|4.6|0.0|0.0|4.12e-08|1.76e-05|-0.05065|4.45|-1654.41361|-1654.382468|728.75|357.11|0.2173|238.56|585.59|0.30617|4.7043|0.0311422|-1654.190369|5.1209|22.0|7.6576
12_a47|0.0|1|1|1|0|6.605297921|0|1.304330736|0.0|-0.005522244|4.59511985|2|0.001435849|1.555521837|-0.209845277|-0.0047488359999999|-0.018573056|0.0295267039999999|1|-0.004332024|0.003417588|-0.006318684|-0.015039637|-0.326846977|0.6505449670000001|0.8288334490000001|0.050943962|0.90246604|1|-0.084846808|-0.091853238|0.018014416|-44.18983348|-47.83891561|9.382250925|63.89392714|-0.034116917|-24.91541818|4.886454935|0.680723821|-1.1940921|61.09751253|-17.76874008|53.5720844|2266.78114|408.3591283|702.3796319|0.319276179|13.52358352|0.920341815|166.28511369999998|-323.9004363|0.025457205|-188.2488142|913.5950352|335.1175012|13.25859692|1.0|1.0|0.0|2.73|1.67|0.0|21.0|-8.11|4.98|66.49|0.0|0.0|4.0|-5.94|0.0|3.37|0.0106|0.00943|3.43|0.0|0.0|7.69e-09|2.61e-06|-0.0623|3.01|-1488.101254|-1488.064043|537.79|313.58|0.2306|288.96|400.09|0.66387|2.1019|0.03721125|-1488.024564|3.5884|6.0|8.2
37_a18|0.0|0|0|0|0|7.03438793|2|1.251176176|0.0|-0.005351023|4.844187086|1|-0.018268775|0.0|-0.385273662|0.002300582|-0.034593342|-0.011713125|0|0.003512954|-0.0276034839999999|-0.1483628609999999|-0.224171123|-0.44541772|0.7100921609999999|0.725028151|-0.020149364|0.761336899|0|-0.068500679|-0.074857954|0.009098426|-50.09028298|-54.7389628|6.653112344|12.63119843|-0.0286221589999999|-40.02719655|4.865006968|0.7648766029999999|-1.946306811|65.15554136|-20.92960342|56.74339533|3055.795406|608.2316837999999|1571.7484060000002|0.2351233969999999|18.49074823|0.954530133|171.9311063|-1040.70711|0.0142451319999999|-387.3755475|1860.709332|1056.535856|10.41657856|0.0|1.0|0.0|4.31|0.0|0.3|18.0|-8.82|3.3|76.5|2.0|1.0|3.0|-6.14|0.0|2.93|0.000999|0.00161|4.36|0.0|0.0|1.51e-09|7.27e-07|-0.04925|8.11|-1532.997117|-1532.974371|794.5|385.91|499.0|385.91|673.45|0.69305|2.2872|0.02274574|-1532.622404|3.0375|35.0|7.4559
1l_a5|0.0|1|0|0|0|6.605297921|0|1.270375394|0.0|-0.00183668|4.59511985|2|-0.111303801|0.0|-0.089997343|0.008244856|-0.019865028|-0.05139414|1|0.007613233|-0.179824092|0.0271820189999999|0.043915678|-0.21108114|0.7245669790000001|0.7656671279999999|-0.091849662|0.818803517|0|-0.068685233|-0.067755283|0.0078543119999999|-38.79937717|-38.27406105|4.43679678|167.86839980000002|-0.026512937|-21.62050954|2.506287665|0.769406114|-1.219595099|45.64819758|-14.9768065|43.23617395|2227.730859|502.9124512|903.1631908|0.230593886|14.03493287|0.896303416|130.25942849999998|-389.1691717|0.013054186|-304.3678822|895.4089219|518.5792364|7.374136537999999|1.0|1.0|0.0|2.98|2.67|0.14|23.0|-8.83|5.32|54.46|1.0|0.0|3.0|-5.4|0.0|4.06|0.00308|0.00356|4.19|0.0|0.0|1.4800000000000003e-09|5.02e-07|-0.04149|3.89|-1069.261615|-1069.229786|609.85|283.95|0.4921|267.19|486.81|0.45892|2.1987|0.03182983|-1069.101032|3.3694|32.0|7.4949
1_a3|0.0|0|0|0|0|6.823286122000001|1|0.6195934120000001|0.0|-0.006053652|4.727387819|2|-0.004409693|2.194605012|-0.248199745|-0.006610844|0.038572075|0.032569462|0|-0.005006707|-0.007705076|0.05038525|0.08803837|-0.486774367|1.005427002|0.7905285390000001|0.057919092|0.8457792829999999|1|-0.098872259|-0.0925710269999999|0.008036786|-45.44133321|-42.54530997|3.693677623|289.8942564|-0.034105115|-19.55367089|1.697600903|0.7920857179999999|-1.295994381|49.05980305|-15.67458788|49.13501083|2012.9704|356.76228530000003|1162.737831|0.207914282|9.046658216|0.8151164259999999|95.55665364|-273.7513925|0.014174378|-268.4830832|751.9821735|373.1494221|6.514493077999999|1.0|1.0|0.0|3.83|0.0|0.18|16.0|-5.77|1.85|77.1|0.0|0.0|4.0|-6.87|0.0|1.5|261.0|154.0|1.83|0.0|0.0|1.69e-06|0.000518|-53.0|2.08|-1273.316428|-1273.290432|496.09|320.83|0.1775|210.84|316.61|0.30619|2.2332|0.02599563|-1273.22339|3.4319|724.0|6.1403
13d_a6|0.0|1|0|0|0|7.412764017000001|1|1.424214188|0.0|-0.010665225|5.351858133|1|0.077158715|0.0|-0.607917822|-0.003346018|-0.042531782|-0.10528143|1|-0.000899678|0.126028544|-0.106686991|-0.174259072|-0.49314765|0.845481322|0.786837131|-0.187174391|0.841971795|0|-0.092581323|-0.110731261|0.030793771|-63.04181168|-75.40072983|20.96853949|156.67194009999997|-0.039696112|-51.34295409|14.27820079|0.769432845|-2.103893962|88.02705449|-27.03045032|84.01035117|2882.382522|536.999346|3075.022992|0.230567155|15.47559904|0.703203572|157.0011174|-975.5161277|0.018542644|-366.9322097|1861.908905|692.8471883999999|12.62632467|1.0|1.0|1.0|3.64|3.03|0.16|23.0|-9.4|4.57|95.85|2.0|0.0|5.0|-5.88|0.0|3.74|0.000471|0.00229|4.23|0.0|0.0|3.96e-10|1.68e-07|-0.05252|4.5|-1389.403308|-1389.374844|723.61|341.57|0.7905|255.64|598.06|0.58381|11.0994|0.02846332|-1389.188211|14.0012|0.36|6.4437
5b_a49|0.0|0|0|0|1|7.853604813|2|1.343848745|2.119588967|-0.007610481|5.777652323|2|-0.072128552|1.926253727|-0.418576471|0.005836378|-0.0695402359999999|0.059834711|1|0.006696215|-0.12209302|-0.13632743|-0.230763367|-0.515894968|0.6981815290000001|0.7843021|0.099724518|0.839963111|1|-0.0698098759999999|-0.076494119|0.020319986|-41.03213895|-44.96093486|11.94347454|170.0796998|-0.026008|-26.42668087|7.020013952999999|0.608694741|-1.300400018|59.85065205|-15.28671785|52.97561349|2764.188493|468.4133145|1956.050085|0.3913052589999999|11.94760614|0.905459892|229.9974239|-449.2535747|0.025332565|-127.7749783|1255.69656|612.7019937000001|14.88971719|0.0|1.0|1.0|3.34|2.9|0.22|21.0|-7.24|2.87|75.94|1.0|0.0|4.0|-7.24|0.0|2.58|0.1969999999999999|0.0468|2.08|0.0|0.0|5.79e-08|2.3e-05|-0.04453|3.92|-1292.139616|-1292.100239|633.92|316.21|0.4653|240.03|451.32|0.39241|4.3767|0.03937634|-1291.929428|6.1996|28.0|7.5528
18a_a22|0.0|0|0|0|1|6.842683282|0|1.194229718|1.854982521|-0.003488994|4.727387819|2|0.033735832|1.6891461019999998|-0.19538364|0.007066388|-0.021976395|-0.015194063|1|0.007079018|0.059645624|-0.0835538409999999|-0.147724859|-0.296897301|0.760537197|0.7329701259999999|-0.027029438|0.7881113679999999|1|-0.050645213|-0.076119803|0.01713283|-34.36220678|-51.6464295|11.62443251|29.59800426|-0.029276847|-35.04152115|7.887046626|0.710467198|-1.5223960559999998|64.80092090000001|-19.86401135|45.98663929|2898.068989|628.6440468999999|2213.859172|0.289532802|13.72951861|0.950859191|196.4447473|-700.830423|0.0193879289999999|-285.5992506|1453.872315|730.9420477000001|13.15449139|1.0|1.0|1.0|3.49|3.17|0.08|27.0|-9.4|5.11|100.61|2.0|1.0|4.0|-6.28|0.0|3.9|0.00113|0.00305|3.78|0.0|0.0|3.95e-10|1.73e-07|-0.0706799999999999|3.69|-1691.3151059999998|-1691.2957760000002|695.35|355.95|0.3174|246.91|531.16|0.35107|3851.0|0.01932946|-1691.097989|5.3946|13.0|7.8861
12aj_a36|0.0|1|0|0|0|7.412764017000001|2|1.29704406|0.0|-0.00706023|5.351858133|2|0.064171987|0.0|-0.402433117|0.002951176|-0.103202936|-0.042227364|1|0.003962098|0.1087087|-0.104118159|-0.1763783589999999|-0.43462267|0.90414347|0.812278823|-0.072770961|0.8632656809999999|0|-0.073002742|-0.10279655|0.018305468|-46.79363201|-65.89100364|11.73352271|82.34300699|-0.0368515929999999|-42.23511741|7.521007149|0.77492734|-1.953134451|76.5855549|-23.62130319|58.52715472|2710.647462|530.0854761|2275.825451|0.22507266|15.35536375|0.905958957|144.26810480000003|-802.4672307|0.016684569|-352.4483722|1615.543812|662.0530478999999|10.69455126|1.0|0.0|0.0|4.84|0.0|0.17|17.0|-6.97|2.19|69.2|1.0|0.0|4.0|-6.55|0.0|2.14|0.0274|0.02|3.04|0.0|0.0|1.08e-07|4.270000000000001e-05|-0.05275|3.48|-1272.27339|-1272.241135|682.84|344.24|0.5616|237.06|539.55|0.4112|5.8554|0.03225532|-1272.060325|7.8393|17.0|7.7696
