molecula|SddssS|NaaNH|n9FaRing|SaaNH|NaasN|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|PPSA3|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|WNSA4|FPSA1|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|TPSA_y|Log Po/w MLOGP|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Egan filter|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Oscillator Force (max. Transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
4f_a46|0.0|0|0|0.0|1|1|1|1.134637108|2.190536659|-0.2265364489999999|0.0|-0.053860324|0.012332859|-0.056114865|10.96352592|1|1|0.011806162|-0.079238184|-0.123416853|-0.150189733|0.74106323|-0.2076648489999999|-0.1697014539999999|0.69830739|0|0.934973206|-0.0674830959999999|0.296072934|0.008734825|-30.29079362|4.738551282|35.27635517|-0.022035297|-19.85993046|56.50645576|0.759842275|-1.079729539|-16.43243843|42.21890747|-11.95391778|35.0293449|0.424708366|2103.214727|507.213176|-6.484875252999999|0.240157725|0.7382488140000001|4661.569032|15.73210412|0.010341277|-281.9234274|770.8731021000001|538.4165208|5.6100342670000005|1.0|1.0|1.0|1.0|0.0|3.88|3.16|0.38|43.6|2.58|101.54|0.0|3.0|-4.38|0.0|-4.58|4.18e-05|0.0139|2.62e-05|3.77|0.0|2.04e-05|-0.02947|4548.0|4548.0|-1033.550809|-1033.528421|0.1719|0.69208|-1033.315821|0.1719|0.02238723|-1033.36869|3.7419|183.0|6.7375|6.7375
13a_a6|0.0|1|0|3.417162147|0|1|1|1.430639975|0.0|-0.042110772|0.0|-0.602500119|-0.00460563|0.0015242189999999|10.95129557|1|1|-0.00194781|-0.10896749|-0.180339002|-0.488098052|0.7722228729999999|0.090839165|-0.091892803|0.8013954109999999|0|0.77450544|-0.113446379|0.22670695|0.031866842|-61.52313164|20.83876732|147.4582473|-0.040840697|-48.51283287|554.4922449|0.759912392|-2.042034827|-40.23198232|87.37044493|-26.70706346|82.36189896|0.467070451|2820.31296|506.474367|-17.46461983|0.240087608|0.8764206290000001|6019.922535|35.14492428|0.02016134|-339.9303794|1757.246214|627.4287311|13.18415753|1.0|1.0|1.0|1.0|2.0|3.53|3.2|0.12|95.85|1.29|116.79|0.0|5.0|-5.51|0.0|-4.99|3.11e-06|0.0012699999999999|1.02e-05|3.8|0.0|4e-07|-0.05018|5.9934|3651.0|-1350.085889|-1350.057702|0.5352|0.70072|-1349.834826|0.2697|0.02818646|-1349.895534|9.2157|46.0|7.3372|7.3372
7_a4|0.0|0|0|0.0|1|1|1|1.343865525|2.060422336|-0.237954652|2.048170299|-0.076100699|0.008409909|-0.125778587|10.92992954|1|1|0.008242591|-0.042220092|-0.094000778|-0.174410426|0.8046449179999999|0.022270259|0.0707653759999999|0.518356619|1|0.825830607|-0.071288428|0.470973822|0.01470626|-32.72992462|7.402610584|87.67070691|-0.026733161|-18.06277106|79.08210981|0.7179916670000001|-1.06932642|-16.47508541|44.34066533|-13.45652664|40.13253521|0.437317462|2286.169166|415.6938929|-6.773539148999999|0.282008333|0.7772010559999999|5022.496714|18.74189807|0.016800137|-219.4585767|749.6759227000001|407.1471338|8.456594282000001|1.0|1.0|1.0|1.0|0.0|3.05|2.7|0.15|43.6|2.82|95.07|0.0|2.0|-3.81|0.0|-4.41|0.000156|0.0514|3.92e-05|3.22|0.0|1.15e-05|-0.05217|4.0379|4.0379|-1089.870249|-1089.847072|0.0697|0.59702|-1089705.0|0.0697|0.02317758|-1089.753885|4926.0|151.0|6821.0|6821.0
9n_a24|0.0|1|0|2.961528903|0|0|0|1.388847168|0.0|-0.2452954769999999|0.0|-0.182811885|0.008307337|-0.036651001|10.94875265|1|1|0.008809179|-0.12451554|-0.200646773|-0.225226606|0.7584388259999999|0.048359202|-0.058520736|0.755793189|0|0.904556598|-0.0777274979999999|0.331008994|0.017608478|-35.21502941|11.90027964|64.50319929|-0.026905672|-35.50139138|24.72120326|0.652126509|-1.399094961|-23.79925701|67.36550766|-18.18357165|47.11530904|0.4331595789999999|2542.730334|611.3234977000001|-12.28894317|0.347873491|0.764164944|5356.5828|27.88350328|0.021951174|-205.6223122|1449.942171|631.9206508|14.83518955|1.0|1.0|1.0|1.0|1.0|3.17|2.6|0.17|66.93|1.42|114.29|0.0|7.0|-4.14|0.0|-4.29|7.2e-05|0.0278|5.14e-05|3.07|0.0|8.909999999999999e-07|-0.03818|4.9139|4.1028|-1239.1274939999998|-1239.095611|0.2522|0.63085|-1238.856882|0.0334|0.03188309|-1238.917278|4.8123|19.0|7.7212|7.7212
12j_a30|0.0|0|0|0.0|0|2|2|0.604984421|0.0|0.04148877|0.0|-0.354848778|0.005613018|0.0074730759999999|10.31162861|1|1|0.005965451|-0.053644471|-0.09353607|-0.456342646|0.795446883|0.0060012969999999|-0.130412856|0.7991060659999999|0|0.842199041|-0.094132698|0.328405591|0.015613498|-47.76354083|10.09017681|101.9784021|-0.036204884|-39.31313154|0.0|0.8134611009999999|-1.882653966|-30.8670468|69.55167701|-23.39729904|57.85371764|0.476658597|2784.7999170000003|544.2686362000001|-15.12043521|0.1865388989999999|0.91079856|6105.3402670000005|28.76265258|0.01349128|-405.1466163|1495.657934|686.039456|8.71869951|1.0|0.0|1.0|0.0|1.0|4.76|0.0|0.17|81.65|3.04|132.24|0.0|5.0|-5.66|0.0|-5.15|2.21e-06|0.0009119999999999|7.05e-06|4.23|0.0|4.02e-05|-0.05106|5.1971|3.4788|-1615.096172|-1615.064152|0.2163|0.68625|-1614.831741|0.1516|0.03201935|-1614.894278|5.1081|9.0|8058.0|8058.0
14ad_a23|0.0|0|1|0.0|2|0|0|1.197962774|3.3437482860000003|-0.1101542319999999|0.735584095|-0.4663820279999999|0.008996289|-0.05348283|10.31321689|2|2|0.009675528|-0.143336826|-0.253318853|-0.376350719|0.7830067820000001|0.165157698|-0.050707765|0.7317531540000001|1|0.887131635|-0.085840335|0.224009311|0.033831691|-42.29008971|24.18091285|80.67170209999999|-0.029653934|-43.85199724|114.237062|0.575880959|-1.630966366|-30.226481300000003|85.20135045|-21.19489662|66.47100256|0.46995189|3209.330728|634.0697778|-15.14887177|0.424119041|0.8866211979999999|7308.229822|36.80430179|0.033365494|-108.4705382|2024.236598|770.8206617000001|23.84770234|0.0|0.0|1.0|1.0|1.0|3.73|3.49|0.12|123.48|2.42|133.27|0.0|7.0|-5.8|0.0|-5.08|1.6e-06|0.000753|8.22e-06|3.52|0.0|1.17e-05|-0.06925|3.3867|3.3867|-1858.957788|-1858.942973|0.4106|0.6956600000000001|-1858.668058|0.4106|0.01481488|-1858.733603|6.7584|4.0|8.3595|8.3595
13g_a6|0.0|1|0|3.457632039|0|0|0|1.424099171|0.0|-0.0961994219999999|1.648997541|-0.381325604|-0.002407131|0.073394284|10.95053423|1|1|-0.000644109|-0.12414699|-0.215607882|-0.46487852|0.774238891|0.095969451|-0.144664763|0.789769968|1|0.871972049|-0.091949419|0.2141642839999999|0.017637229|-51.67543048|12.28038897|89.14285747|-0.0323525729999999|-44.57717132|0.0|0.7357333540000001|-1.747038966|-35.98038956|76.50577593|-22.52633766|63.95581946|0.444443571|2929.039254|607.1336751|-15.68456028|0.264266646|0.7999971709999999|6332.20768|30.61752948|0.017929016|-328.2712049|1653.346592|744.1359788|12.48355309|1.0|1.0|1.0|1.0|2.0|3.61|2.34|0.12|103.17|1.13|128.63|0.0|6.0|-5.56|0.0|-5.06|2.77e-06|0.0012|8.8e-06|3.7|0.0|1.15e-08|-0.07536|5.9869|3.2472|-1386.611265|-1386.573241|0.8442|0.7034100000000001|-1386.3020800000002|0.0105|0.03802398|-1386.364067|13.3225|119.0|6.9245|6.9245
4_a47|0.0|0|0|0.0|0|0|0|1.304464196|0.0|0.004633887|1.42341819|-0.3692130839999999|-0.007295208|0.0687047279999999|10.93671044|0|0|-0.006506051|-0.017555555|-0.027355932|-0.462831711|0.783871003|-0.095209424|0.019305509|0.8124901999999999|1|0.874200878|-0.092556319|0.444849947|0.007772995|-42.46254967|4.22896799|68.44214684|-0.03525955|-27.39669054|0.0|0.806604393|-1.48090111|-23.10213311|57.78603076|-19.18327632|46.69151766|0.402148382|2306.463316|475.6168721|-10.43683449|0.193395607|0.67265584|5254.939281|23.78275706|0.013656479|-333.62177030000004|998.8757964|471.7712484|7.429930428|1.0|1.0|1.0|1.0|2.0|2.75|3.01|0.05|58.04|3.1|106.52|0.0|3.0|-5.92|0.0|-5.64|1.21e-06|0.0004379999999999|2.31e-06|4.96|0.0|5.81e-07|-0.05606|5.7708|3.73|-1509.453558|-1509.4201369999998|0.2304|0.69157|-1509.262887|0.2221|0.03342033|-1509.3147789999998|5.4892|32.0|7.5|7.5
1g_a5|0.0|1|0|2.942391606|0|0|0|1.4275159730000002|0.0|-0.203595168|0.0|-0.172437603|0.00683534|-0.132678208|10.94875199|1|1|0.006957291|-0.010807075|-0.0178558139999999|-0.242737126|0.7778380309999999|0.030722968|-0.067172264|0.717355058|0|0.8659209659999999|-0.074361785|0.39389953|0.020418692|-37.59983870000001|10.9506874|71.90752413|-0.027205531|-21.388323|0.589719781|0.61393343|-1.11542677|-20.16505667|54.34919851|-14.59051668|48.55052611|0.4713154089999999|2243.103668|464.3994751|-7.824996219|0.38606657|0.891486942|4639.260975|23.76563316|0.02697793|-122.2065919|974.3909596|422.96706330000006|14.46845291|1.0|1.0|1.0|1.0|1.0|2.79|2.12|0.05|63.69|1.57|96.98|0.0|4.0|-4.03|0.0|-4.2|9.27e-05|0.0304|6.29e-05|3.03|0.0|2.36e-06|-0.0393|4.7822|4.1733|-1065.846194|-1065.818889|0.1769|0.66164|-1065.675316|0.0504|0.02730461|-1065.727193|5.2707|115.0|6.9393|6.9393
6_a4|0.0|0|0|0.0|1|1|1|1.271761557|2.170234316|-0.19701009|2.186806868|-0.064723237|0.011457667|0.0032928379999999|10.92992785|1|1|0.01098094|-0.046166422|-0.073630392|-0.1738111839999999|0.76089528|-0.169533683|-0.340860215|0.664247086|1|0.945545838|-0.0670158929999999|0.417868437|0.0077624059999999|-29.18838891|4.324187697|30.33467048|-0.024618083|-20.7966895|45.93422613|0.814470803|-1.206286076|-16.25991695|42.27020924|-13.71394596|33.5125766|0.423084148|2342.371538|526.7333132|-7.639600225|0.1855291969999999|0.733355042|5256.215815|16.83786074|0.008863911|-350.36323230000005|825.0551765|578.2065561000001|4.937800786|0.0|1.0|1.0|1.0|0.0|3.38|3.45|0.26|43.6|3.09|109.7|0.0|3.0|-4.91|0.0|-5.11|1.24e-05|0.0043799999999999|7.74e-06|4.28|0.0|3.67e-06|-0.04867|4.8714|4.0354|-1108.585859|-1108.563418|0.1235|0.5877|-1108.338577|0.0772|0.02244097|-1108.392115|3.2192|1.3|5.8861|5.8861
40_a47|0.0|0|1|0.0|1|0|0|1.420389717|1.715145925|-0.246203395|1.566109469|-0.179798097|0.002212256|-0.038143308|10.98214138|1|1|0.003634698|-0.147591116|-0.338113214|-0.2636225|0.836942961|0.018609507|0.090270598|0.607650682|1|0.812233678|-0.083237511|0.237173658|0.02047837|-32.5926343|11.04737121|101.2934265|-0.027052191|-24.22401965|0.0|0.573656733|-1.082087641|-17.58259718|60.97203959|-14.59371996|43.64000551|0.4574577489999999|2313.85811|438.171933|-7.872806386000001|0.426343267|0.843174422|4862.524893|25.43981292|0.029785575|-79.47051169|1017.592517|388.178924|16.06828586|0.0|1.0|1.0|1.0|1.0|3.07|2.91|0.11|68.52|1.52|94.28|0.0|3.0|-3.26|0.0|-3.72|0.000546|183.0|0.000192|2.19|0.0|2.79e-05|-0.05086|4.0176|3.7236|-1123.174467|-1123.144637|271.0|0.68492|-1122.9968210000002|0.2612|0.02983032|-1123.049869|6.5995|4.0|8.4|8.4
12bi_a36|0.0|1|0|3.466222049|0|2|2|1.297042566|0.0|-0.088734077|0.0|-0.559678363|0.000482522|-0.067142264|10.95958518|1|1|0.002872872|-0.176729938|-0.289604649|-0.37220074|0.812921349|0.0997949019999999|0.071329141|0.8350231859999999|0|0.7850011179999999|-0.107613368|0.382000949|0.034602166|-57.89562053|24.16125901|150.12481100000002|-0.027831043|-52.46851415|0.0|0.4996603229999999|-1.614200516|-40.42611289999999|101.3899049|-19.43326441|82.05687954|0.461975362|3044.149713|548.1337538|-13.56944331|0.500339677|0.85865094|6572.410403|38.89295091|0.037590587|0.474365004|2255.791153|766.4854363|26.24794923|1.0|0.0|1.0|1.0|2.0|4.97|0.0|0.21|87.66|1.42|136.74|0.0|7.0|-4.11|0.0|-4.15|7.75e-05|0.0342|7.13e-05|2.62|0.0|7.11e-05|-0.0510199999999999|3.8855|3.6851|-1461.997992|-1461.966152|0.4214|0.69207|-1461.69263|0.0252|0.0318395999999999|-1461.75632|8.8903|14.0|7.8539|7.8539
14f_a23|0.0|0|1|0.0|2|0|0|1.197963246|3.366063739|-0.002304087|0.745818086|-0.373510774|0.010561248|-0.0555907109999999|10.3132176|2|2|0.010508236|-0.110069159|-0.199540201|-0.399688849|0.796412133|0.070514687|-0.06885759|0.71381683|1|0.894162392|-0.084419703|0.2096108239999999|0.027134452|-40.51498423|18.34483401|71.55380685|-0.031450478|-38.58595734|96.60179161|0.665778294|-1.603974359|-27.39103254|74.08536976|-21.26277654|58.85981824|0.478733036|3014.916135|604.5178506|-14.37516058|0.334221706|0.918402793|6768.918745|31.93672236|0.025162423|-224.1560124|1628.77284|683.7405759|17.01160115|0.0|0.0|1.0|1.0|1.0|3.57|3.61|0.09|114.25|2.72|126.78|0.0|6.0|-5.63|0.0|-5.02|2.32e-06|0.0010199999999999|9.57e-06|3.55|0.0|1.3699999999999998e-05|-0.07163|5.8184|3.5753|-1744.452086|-1744.429532|0.2462|0.6733399999999999|-1744.182678|0.1699|0.02255331|-1744.2443850000002|9.1089|2.0|8.6459|8.6459
8j_a46|0.0|0|0|0.0|1|1|1|1.160371125|2.1279894180000003|-0.13040237|0.0|-0.081366324|0.011852046|-0.174853546|10.96391738|1|1|0.0108603019999999|-0.084266433|-0.133413527|-0.229679821|0.789844634|-0.223292257|-0.074207717|0.6109926379999999|0|0.934648421|-0.068971544|0.308052557|0.008672342|-29.38737046|4.658562801|35.10521457|-0.02566383|-19.90219786|64.83187221|0.822112519|-1.103544698|-15.7861518|41.80044861|-13.78596018|34.04593326|0.427798746|2121.846387|502.0694817|-7.405468973|0.177887481|0.747636856|4759.107832|16.76894569|0.008843828|-346.061389|721.0646647000001|453.1959065|4.750680627|1.0|0.0|1.0|1.0|0.0|3.23|3.25|0.32|43.6|2.62|96.94|0.0|2.0|-4.59|0.0|-4.83|2.59e-05|0.00878|1.47e-05|3.97|0.0|1.85e-05|-0.04068|4.9636|4.4107|-1414.53151|-1414.50743|0.1728|0.70121|-1414.349865|0.1427|0.02408052|-1414.402087|6.4463|1228.0|5.9108|5.9108
3c_a49|0.0|0|0|0.0|1|1|1|1.343850149|2.108416128|0.034009672|1.879769411|-0.248722888|0.006218639|-0.05815918|10.92976555|1|1|0.006470561|-0.0612829229999999|-0.101919761|-0.384874446|0.802792677|0.005559828|0.0211518929999999|0.64702083|1|0.7963363840000001|-0.074135885|0.501887054|0.0148240689999999|-41.0524769|8.477406111|116.4686425|-0.0252377479999999|-24.24485565|77.29181095|0.637222556|-1.186174159|-23.47658531|54.85343388|-14.4326528|49.52988301|0.4791465279999999|2521.794855|455.3990518|-8.253567879|0.362777444|0.919925763|5544.351498|22.64931248|0.021783913|-156.9462939|1064.517686|542.7276591|12.45751629|0.0|1.0|1.0|1.0|1.0|3.18|2.67|0.18|72.7|1.84|109.43|0.0|4.0|-3.45|0.0|-3.86|0.0003509999999999|0.13|0.000137|2.29|0.0|1.07e-05|-0.0606|5.1584|3842.0|-1198.668772|-1198.634822|0.4321|0.6692100000000001|-1198.430306|0.0729|0.03394942|-1198.484646|3.7789|87.0|7.0605|7.0605
2_a33|0.0|1|1|3.396444161|0|0|0|0.609420748|0.0|0.047294725|2.112255684|-0.476784502|-0.002514803|0.070526947|10.31100266|3|3|-0.000810928|-0.083752249|-0.148024156|-0.593915758|0.833090592|-0.0212158239999999|-0.096644295|0.753434785|1|0.8195154109999999|-0.104047115|0.411881091|0.018451635|-49.13901703|11.27469555|110.28338390000002|-0.031851158|-38.84811555|44.34034244|0.702597735|-1.56070672|-30.02592687|75.44970552|-19.46234551|60.41371259|0.4699986339999999|2632.195388|500.7570617|-11.89228027|0.297402265|0.8867875909999999|6067.635829|27.70055258|0.019430318|-247.5908207|1357.327077|618.9134881|11.8727102|1.0|0.0|1.0|1.0|2.0|3.57|3.51|0.3|140.04|1.33|115.28|1.0|7.0|-6.35|1.0|-4.78|4.44e-07|0.000183|1.6800000000000002e-05|3.72|0.0|8.78e-06|-0.04967|3.6281|3.6281|-1920.079174|-1920.049452|0.2911|0.70205|-1919.830424|0.2911|0.02972182|-1919.890628|5539.0|6.0|8.2596|8.2596
12bh_a36|0.0|1|0|3.50075137|0|2|2|1.297043258|0.0|-0.052761366|0.0|-0.401249012|0.003676818|0.075747971|10.94728093|1|1|0.0045625|-0.101854847|-0.169994208|-0.43574839|0.78699829|-0.211972014|-0.0591586759999999|0.857993338|0|0.833491953|-0.09959401|0.317612728|0.017627098|-47.04367494|11.73109101|110.81353529999998|-0.035569289|-44.11115058|0.0|0.783294222|-1.991880197|-31.30825225|76.46867897|-23.6718811|58.77476595|0.482052584|2773.193279|554.7010591|-15.75398235|0.216705778|0.930697921|5957.443236|30.2209316|0.015307571|-377.0728785|1692.3721690000002|729.1873176|10.18741188|1.0|0.0|1.0|0.0|2.0|4.95|0.0|0.21|69.2|2.45|133.68|0.0|5.0|-4.54|0.0|-4.6|2.8600000000000004e-05|0.0117|2.5e-05|3.41|0.0|1.86e-05|-0.0525299999999999|3.8811|3.6255|-1311.589612|-1311.558898|0.4386|0.7039|-1311.293683|11.0|0.03071385|-1311.356102|7.7975|14.0|7.8539|7.8539
13b_a50|0.0|0|1|0.0|2|2|2|1.267593379|4.253030728|-0.067327798|2.117002752|-0.263615417|0.010435712|-0.042022102|10.94500743|2|2|0.011379776|-0.173463805|-0.269353185|-0.319215353|0.788327682|-0.041506802|-0.097736369|0.71935296|1|0.906164013|-0.080785633|0.435064196|0.019899348|-36.81915624|14.22401427|67.07377798|-0.026928544|-41.27630533|150.45293569999998|0.700410304|-1.696498291|-26.31826007|70.09526468|-19.24847021|51.04317051|0.4321103879999999|3036.874979|647.7242444|-13.75876844|0.299589696|0.7609056040000001|6639.077063000001|27.48170624|0.017277404|-286.5057775|1731.347493|900.2031356000001|12.34985404|1.0|1.0|1.0|1.0|0.0|4.78|4.17|0.37|66.99|2.52|133.36|0.0|7.0|-5.02|0.0|-5.1|9.65e-06|0.0044|7.92e-06|3.91|0.0|2.68e-05|-0.02606|4.2315|4.1161|-1470.401544|-1470.3699789999998|0.1589|0.63872|-1470.039226|0.1553|0.03156473|1470.104535|7.1645|1.83|5.7375|5.7375
13b_a5|0.0|1|0|2.948625157|0|1|1|1.338814635|0.0|-0.142746146|0.0|-0.251535058|0.0064510459999999|-0.104404004|10.94530329|1|1|0.0066003869999999|-0.055701188|-0.091464693|-0.357011244|0.765309977|0.03431921|-0.0330907489999999|0.653356347|0|0.831557236|-0.074710354|0.468748106|0.0138892369999999|-44.93506461|8.980592802|108.9128108|-0.02636836|-31.23446039|46.77748445|0.654076389|-1.344786367|-29.05440446|62.24204745|-17.04942469|53.91565742|0.455921715|2661.597781|537.6736515|-11.0239272|0.345923611|0.837970799|5678.380299|26.06641209|0.021552174|-199.2474147|1329.387016|638.8437454|13.93534415|0.0|1.0|1.0|1.0|1.0|2.97|2.64|0.17|74.77|1.96|119.8|0.0|5.0|-4.24|0.0|-4.43|5.69e-05|0.0225|3.75e-05|3.01|0.0|1.72e-06|-0.05177|4.6733|4.1793|-1276.066049|-1276.030896|0.5528|0.57482|-1275.806761|0.3064|0.035153|-1275.865034|4.7964|0.11|6.9586|6.9586
12i_a36|0.0|1|0|3.27619957|0|2|2|1.2401347459999998|0.0|0.043792895|0.0|-0.929568494|-0.011700732|0.128325344|10.96020192|1|1|-0.007897954|-0.1187503719999999|-0.3344729369999999|-0.608318386|0.820041835|0.141564781|-0.01509434|0.624142499|0|0.830964232|-0.117424873|0.332782117|0.01973953|-54.81607619|12.71877085|108.9148111|-0.045665229|-48.75024044|0.52902639|0.7691298590000001|-2.46592234|-35.3196406|90.11282843|-29.42347522|67.53484704|0.460246812|3231.030388|535.4151566|-18.95842684|0.230870141|0.8526986440000001|7707.634338|38.2555363|0.022430221|-346.8168661|2065.79896|672.4630346|14.45246358|1.0|0.0|1.0|0.0|2.0|4.8|0.0|0.17|78.43|2.04|130.43|0.0|7.0|-5.2|0.0|-5.07|6.26e-06|0.00291|8.6e-06|3.86|0.0|3.37e-05|-0.05065|5.2297|3.7496|-1645.2030949999998|-1645.171438|0.5402|0.70134|-1644.954647|0.1516|0.03165678|-1645.017702|6.6124|12.0|7.9208|7.9208
33_a20|0.0|0|0|0.0|1|0|0|1.4175014119999998|1.915285809|-0.188733405|2.0219022580000003|-0.078557022|0.009265667|-0.061975089|10.93244905|1|1|0.008780074|-0.036258691|-0.060582944|-0.1771816269999999|0.74131936|-0.0854333469999999|-0.10978034|0.607038752|1|0.9493896|-0.069838312|0.399354817|0.012738882|-38.58254635|8.340767701|33.13709773|-0.0265385579999999|-29.9394021|64.93395624|0.759356182|-1.326927921|-25.26187502|54.60811436|-17.37608867|46.92331405|0.465855239|2737.8873550000003|621.611679|-11.3769728|0.240643818|0.8721516570000001|5916.443448|22.88265911|0.013564844|-339.6262863|1144.132956|664.4562602999999|8.881565237|1.0|0.0|1.0|1.0|0.0|3.39|3.59|0.08|67.39|2.61|121.62|0.0|4.0|-5.6|0.0|-5.53|2.48e-06|0.000997|2.98e-06|4.47|0.0|8.199999999999999e-08|-0.0582899999999999|5443.0|3.8867|-1275.852801|-1275.823229|0.6157|0.6129|-1275.602977|0.0463|0.02957286|-1275.662457|5.0369|34.0|7.4685|7.4685
19f_a38|0.0|1|0|3.3320764830000003|0|2|2|1.297044434|0.0|-0.036714749|0.0|-0.4228801179999999|-0.002526241|0.035480177|10.96083376|1|1|-0.000673716|-0.101303149|-0.217394466|-0.4288343429999999|0.819222745|-0.075025988|-0.094149094|0.698414933|0|0.750875987|-0.111307609|0.488059925|0.02107583|-54.50401599|13.4639011|159.14822980000002|-0.037844587|-45.42524686|12.14075726|0.734437553|-1.892229356|-34.81887413|84.35196967|-24.1763087|67.96791709|0.453960261|2776.145209|479.6831205|-15.44458393|0.265562447|0.8313685409999999|6115.273372|32.91812709|0.020733452|-299.5321167|1645.906354|595.8790650000001|13.24517938|1.0|1.0|1.0|1.0|3.0|4.82|2.48|0.14|81.23|2.4|125.69|0.0|5.0|-4.14|0.0|-4.17|7.209999999999999e-05|29.0|6.77e-05|2.78|0.0|5.610000000000001e-05|-0.05735|5.3197|3.4422|-1332.190216|-1332.160846|0.3205|0.7056100000000001|-1331.945195|0.0019|0.02936908|-1332.004601|7.1655|73.0|7.1397|7.1397
12ay_a36|0.0|1|0|3.50559949|0|2|2|1.2970434|0.0|-0.05976542|0.0|-0.404030255|0.003676818|0.012286423|10.9463292|1|1|0.0045625|-0.101854847|-0.169994208|-0.438622276|0.78699829|-0.109624825|-0.111814717|0.857993338|0|0.829406408|-0.098945129|0.419950383|0.018016934|-48.12939044|11.67851857|110.578217|-0.035337546|-41.57269314|8.677627506|0.778164805|-1.978902589|-31.1973159|74.29343346|-22.90568368|59.80790901|0.4530143439999999|2766.899844|537.618563|-14.84739041|0.221835195|0.828201506|6204.216872999999|29.43551742|0.015670425|-360.6110621|1648.388976|729.1873176|10.15751916|1.0|0.0|1.0|0.0|2.0|4.96|0.0|0.21|69.2|2.45|133.68|0.0|5.0|-4.54|0.0|-4.6|2.8600000000000004e-05|0.0117|2.5e-05|3.41|0.0|1.86e-05|-0.0526|3.9348|3.6561|-1311.576473|-1311.547668|0.2939|0.6914|-1311.282556|0.1464|0.02880431|-1311.343228|9.1844|18.0|7.7447|7.7447
11d_a31|0.0|1|0|3.39688681|0|1|1|0.610136352|0.0|0.064475882|0.0|-0.848545873|-0.009496378|-0.092360393|10.31169874|2|2|-0.006496772|-0.096447723|-0.153894316|-0.574318121|0.822077662|-0.057505249|-0.13169885|0.78396996|0|0.585212816|-0.134048091|0.197166451|0.034417775|-82.05480081|21.07078977|253.9354598|-0.040797245|-50.24081482|91.25756269|0.6817705409999999|-1.87667327|-50.23449218|98.8237718|-24.97634343|103.1255906|0.4816588089999999|2532.447962|358.2711594|-15.29068277|0.318229459|0.929231204|5420.356537|36.63453013|0.027374162|-222.5622569|1685.188386|505.4234462|16.75864338|1.0|1.0|1.0|1.0|2.0|3.6|2.83|0.32|125.57|1.26|102.13|0.0|7.0|-5.48|0.0|-4.2|3.33e-06|0.00128|6.26e-05|3.17|0.0|0.000225|-0.03404|3.8009|3.8009|-1598.7152199999998|-1598.671315|0.2642|703.0|-1598.4848980000002|0.2642|0.04390452|-1598.546288|4.6622|0.03|7.5229|7.5229
9c_a31|0.0|1|0|3.410619646|0|1|1|0.610135804|0.0|0.031715924|0.0|-0.6933757159999999|-0.003618466|-0.1047269419999999|10.311698300000002|2|2|-0.000813398|-0.138799714|-0.223856622|-0.546598398|0.842823186|-0.000533581|-0.108617754|0.770283733|0|0.6746901059999999|-0.128097622|0.287455956|0.030296721|-65.84728287|19.30758668|207.3144829|-0.035867334|-52.02424796|552.8237349999999|0.670716706|-1.7933667130000002|-41.96335759|97.22026028|-22.85764436|85.15486955|0.4558841429999999|2592.448925|429.9685721|-14.56678943|0.329283294|0.837843885|5658.985169|34.07943198|0.024456662|-217.5897278|1703.9715989999995|583.9691392000001|15.58581614|1.0|1.0|1.0|1.0|2.0|3.66|3.09|0.35|117.37|1.08|108.16|0.0|8.0|-5.23|0.0|-4.16|5.85e-06|0.00233|6.94e-05|3.1|0.0|2.31e-05|-0.03249|3849.0|3849.0|-1618.157698|-1618.115927|0.2554|0.7007399999999999|-1617.892493|0.2554|0.04177078|-1617.9568470000002|2.2323|0.42|6.3768|6.3768
