molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|nARing|BCUTs-1|SaasN|SRW07|AATSC1s|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|nFaHRing|RASA|FNSA5|PBF|PNSA5|PPSA3|RPSA|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|GRAVp|TASA|WNSA4|GeomDiameter|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Gibbs Free Energy|IC50|pIC50|pIC50
5g_a40|0.0|0|0|0.0|0.0|8.149890544|0|1|0.604913142|1.534673091|6.167516491000001|-0.190406197|0.64025463|-0.5611751220000001|-0.012794054|0.122088541|-0.012008571|0.07917206|0.137067086|-0.4748772539999999|0|0.818555255|1|0.67772744|-0.14338431|0.245639795|-68.05025116|11.83520323|0.32227256|5.616992201|0.0|0.745349319|-1.577227413|80.22859145|-23.39227384|2054.810452|321.64971460000004|-11.10198254|12.10939827|120.8573152|-355.2634413|31.38430965|0.025660198|-232.8857705|266.8102663|12.1783403|0.0|0.0|0.0|2.0|1.96|0.21|14.0|-2.89|2.5|115.96|1.0|78.2|0.0|3.0|3.0|21.0|5.0|-6.6|0.0|1.0|2.01|-3.37|5.78e-05|128.0|2.17|0.0|0.0|0.0013|3.48|4.02|-1328.055803|489.04|261.0|356.27|0.6563|261.0|4.9132|-1327.982732|123.0|6.9101|6.9101
12w_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|2|0.604983445|0.0|5.351858133|-0.0316452179999999|0.0|-0.372029919|0.002431329|0.028815747|0.001805829|-0.0493878409999999|-0.0857954809999999|-0.477636454|1|0.83236194|0|0.8522163970000001|-0.096032733|0.4274948739999999|-65.85056003|10.59162334|0.147783603|7.262777048999999|0.0|0.8077976990000001|-1.824621925|75.77366969|-25.53389062|2999.810425|584.3729039|-17.50883211|14.70077638|131.7949495|-857.9327732|31.60926388|0.014471302|-422.1196298|685.6665849999999|9.923109661|0.0|1.0|0.0|1.0|0.0|0.14|17.0|-7.8|3.92|81.65|0.0|137.3|0.0|1.0|5.0|31.0|4.0|-5.52|0.0|1.0|3.59|-6.04|2.64e-07|0.0004269999999999|5.12|0.0|0.0|1.58e-08|5.0632|5.08|-2494.966575|716.83|0.2639|244.87|0.68423|0.1614|2.4229|-2494.807027|15.0|7821.0|7821.0
47l_a18|0.0|0|0|0.0|0.0|7.03438793|1|1|1.251176792|0.0|4.844187086|-0.0603838109999999|0.0|-0.428858819|-0.00046896|-0.010426981|0.000787517|-0.103458566|-0.156998637|-0.4925232479999999|0|0.7435044540000001|0|0.803473313|-0.083884237|0.2820044969999999|-59.6654726|6.543729374|0.196526687|4.654446622|51.44279524|0.796109347|-2.0132216990000003|68.83398609|-22.37455223|2852.093627|571.4972966|-15.91464944|18.46922943|145.02405359999997|-1018.537564|28.10487315|0.012890098|-421.235376|931.8364349|9.168513486|1.0|0.0|1.0|3.0|0.0|0.25|18.0|-9.37|3.19|85.29|1.0|139.63|0.0|1.0|9.0|34.0|3.0|-6.39|0.0|0.0|2.72|-4.84|5.44e-06|0.0066099999999999|3.78|0.0|0.0|4.26e-10|3.2026|7.71|-1455.5758039999998|764.74|0.5019|387.13|0.69291|0.5019|2.4594|-1455.233431|32.0|7.4949|7.4949
6f_a40|0.0|0|0|0.0|0.0|8.421342866|1|2|0.604893424|1.750582483|6.401917197|-0.156988665|0.737582436|-0.8287570679999999|-0.009302776|0.075227997|-0.008368734|0.048543494|0.092206207|-0.628934821|0|0.836826225|1|0.655786513|-0.130571562|0.363785804|-83.88605319|10.2782635|0.344213487|6.6032981820000005|40.01876255|0.8628087240000001|-2.350288117|92.77827871|-33.55442128|3021.330686|421.31181889999993|-21.5571287|11.87042702|88.13890599|-970.0707913999998|38.88975659|0.013841059|-466.1748926|593.503189|8.892225517|0.0|1.0|1.0|2.0|2.53|0.21|14.0|-3.67|2.66|199.45|3.0|124.54|1.0|3.0|5.0|30.0|5.0|-6.9|0.0|0.0|2.61|-4.64|1.13e-07|0.0105|3.09|1.0|0.0|0.0002109999999999|3.5741|6.96|-2426.972609|668.95|0.2362|346.89|0.69911|0.0158|6.2384|-2426.787111|42.0|7.3768|7.3768
16b_a32|-3.3094926630000003|1|1|3.2902303|0.0|7.765993078999999|0|0|0.2980105389999999|0.0|5.733341277|-0.3723824429999999|2.033356859|-0.423467596|-0.008277865|-0.018753196|-0.00180101|-0.1202046419999999|-0.222700615|-0.586122949|0|0.852956281|1|0.7465375040000001|-0.1083060409999999|0.559199331|-69.39772428|10.12961779|0.253462496|6.490611388|9.827907321|0.7476362679999999|-1.624590613|80.37824892|-22.14820988|3037.795494|478.3482386|-14.19159402|11.05406524|161.7035261|-667.0049190000001|29.62431176|0.017136832|-317.3487516|597.8890744|10.98052464|0.0|1.0|1.0|2.0|2.48|0.28|19.0|-7.6|4.88|165.49|0.0|114.43|1.0|1.0|7.0|28.0|6.0|-6.72|0.0|1.0|3.26|-4.55|5.19e-07|0.0123|3.14|0.0|0.0|2.54e-08|3.6211|6.37|-2315.990437|676.92|0.2849|342.39|0.70233|0.2849|4.4055|-2315.819979|17.0|7.7696|7.7696
2_a1|0.0|0|0|0.0|0.0|7.535296702|1|1|1.348828131|2.233384354|5.4161004020000005|-0.014296455|0.0|-0.175623923|0.001576763|-0.0619710709999999|0.003205156|-0.145015842|-0.326716897|-0.422863867|1|0.795932678|0|0.808210065|-0.077270452|0.220315042|-35.17029414|5.135384136|0.191789935|2.337413146|84.54541681|0.6944040029999999|-0.927245426|43.24570924|-12.05838656|1884.85038|367.8635872|-5.488475744|8.779158091000001|139.0945801|-192.096651|17.36508791|0.017741989|-176.9692239|299.6692382|8.075415099999999|1.0|0.0|1.0|0.0|2.69|0.18|17.0|-6.18|4.12|30.71|0.0|79.77|0.0|1.0|2.0|21.0|3.0|-6.04|1.0|1.0|3.21|-3.78|0.000871|0.0466|2.76|0.0|0.0|6.64e-07|4.0877|3.31|-920.2093796|489.42|0.2991|303.31|0.7007899999999999|0.2991|3.5853|-920.123726|5.8|5.2366|5.2366
12g_a36|0.0|1|0|3.5202147110000004|0.0|7.412764017000001|2|2|1.2678464|0.0|5.351858133|-0.039008054|0.0|-0.409214521|0.0042553209999999|0.078155467|0.005035022|-0.099596099|-0.163978382|-0.44093902|1|0.8026482070000001|0|0.854238488|-0.097067302|0.374686587|-66.72829531|12.19441007|0.1457615119999999|8.382969151000001|5.097410387|0.779745318|-2.038413337|77.14470618|-23.75074918|2829.45056|587.240781|-16.3273005|13.83075477|151.41267150000002|-963.3107298|30.45962398|0.015152386|-384.6182564|799.5563855|10.41641087|0.0|1.0|1.0|2.0|0.0|0.24|17.0|-7.38|3.01|69.2|0.0|138.33|0.0|1.0|6.0|32.0|4.0|-6.19|1.0|1.0|2.66|-4.86|1.13e-05|0.00589|3.8|0.0|0.0|4.2e-08|5.2092|4.21|-1350.887005|724.32|0.4393|238.01|0.70097|45.0|5.912000000000001|-1350.633209|14.0|7.8539|7.8539
4d_a46|0.0|0|0|0.0|0.173086735|7.825245291|1|1|1.134637067|2.146507937|5.587248657999999|-0.017469934|0.0|-0.085744171|0.0116902869999999|-0.111025108|0.010756749|-0.0814707009999999|-0.1271933999999999|-0.240143042|2|0.764741337|0|0.936057958|-0.070772596|0.290035518|-38.85529917|4.750218646|0.063942042|2.607946825|74.62074724|0.813427965|-1.132361533|43.60839351|-13.51488667|2181.291783|513.9109507000001|-7.419891252999999|10.30138878|102.4310631|-341.3149976|16.6147308|0.0086574759999999|-344.15403910000003|509.0572545|4.753094337|0.0|1.0|1.0|0.0|3.5|0.35|17.0|-7.41|5.11|43.6|1.0|101.75|0.0|1.0|2.0|25.0|3.0|-5.4|1.0|1.0|4.11|-5.11|1.18e-05|0.00275|4.3|0.0|0.0|3.88e-08|4.4265|4.18|-1453.840712|588.18|0.1313|280.09|0.69884|0.1313|3.5318|-1453.688943|517.0|6.2865|6.2865
24_a47|0.0|0|1|0.0|0.0|6.86171134|0|0|1.304328602|1.225600378|4.727387819|-0.1160443999999999|1.081401467|-0.484848181|-0.0060410169999999|-0.063708635|-0.004514441|-0.111494046|-0.2494728939999999|-0.540463145|2|0.812650394|1|0.7839491009999999|-0.090995097|0.214985826|-51.21152885|12.11301576|0.216050899|6.81713713|47.170683|0.611603578|-1.364926459|69.27912772|-18.28983173|2642.775318|441.2021442|-10.29341441|13.48797266|218.5873217|-432.3234052|29.90471672|0.032103375|-125.6197312|457.1122177|18.06759887|1.0|1.0|1.0|2.0|3.12|0.05|21.0|-7.63|4.64|84.73|0.0|104.73|0.0|1.0|5.0|28.0|5.0|-6.48|0.0|1.0|3.31|-4.52|2.46e-05|0.0121|3.16|0.0|0.0|2.32e-08|3.9675|4.46|-1696.105723|578.94|0.2618|312.5|0.6835|0.2618|2.6517|-1695.98597|3.0|8.5|8.5
16_a3|0.0|0|0|0.0|0.0|6.823286122000001|0|0|0.605020428|0.0|4.727387819|-0.186717242|1.614080058|-0.371147877|-0.010377537|-0.013328983|-0.008409607|0.0032314229999999|0.008045619|-0.614173961|2|0.767641592|1|0.6974791290000001|-0.100138414|0.252612735|-49.45999101|6.027544549|0.302520871|2.977102266|82.16042286|0.8296818009999999|-1.401937796|56.56724056|-20.36587865|2184.788331|344.4962834|-10.05903863|11.22152755|84.12292796|-342.00731349999995|24.54661368|0.0143895839999999|-325.670405|328.71459869999995|7.107249553|1.0|1.0|1.0|1.0|2.59|0.0|21.0|-7.16|4.57|92.93|0.0|90.44|0.0|1.0|2.0|23.0|4.0|-5.89|0.0|1.0|3.5|-4.49|1.05e-05|0.0104|3.35|0.0|0.0|6.97e-08|3.2208|3.19|-1371.388717|520.28|0.3866|384.94|0.6944100000000001|0.3866|2.8688|-1371.297964|42.0|7.3768|7.3768
9h_a40|0.0|0|0|0.0|0.0|7.515889085|0|0|0.604992856|1.7679629630000002|5.4161004020000005|-0.126968715|0.814591837|-0.343593366|0.003782277|0.133376308|0.003099029|0.048470175|0.08305063|-0.503000695|0|0.740778143|1|0.864310149|-0.095803029|0.219852623|-47.93581245|6.199629554|0.135689851|3.102034287|0.0|0.863884935|-1.437045429|53.60044379|-20.54391962|2073.354193|432.46450360000006|-10.27931468|13.366649|68.10626265|-359.7760137|23.78085181|0.011321157|-364.1454816|336.23227030000004|5.664631335|1.0|1.0|1.0|0.0|3.55|0.11|20.0|-6.51|4.44|67.66|0.0|93.19|0.0|1.0|3.0|23.0|3.0|-5.06|1.0|1.0|4.06|-5.12|2.23e-06|0.00244|4.51|0.0|0.0|3.09e-07|4.2372|3.9|-1293.174246|526.38|0.3851|292.61|0.69809|0.2721|2.1413|-1293.083512|3.98|5.4001|5.4001
21c _a23|0.0|0|1|0.0|0.0|7.525639975|0|0|1.197962776|3.311482916|5.4161004020000005|-0.135572353|0.731360766|-0.576752175|0.003456487|-0.092608459|0.0035741379999999|-0.0201427689999999|-0.036896213|-0.596546056|2|0.782543953|1|0.790596437|-0.098699133|0.2571258939999999|-70.15570019|9.976937758|0.209403563|7.09164338|94.32302529|0.834557275|-2.171380929|79.71722579|-28.58195193|3161.1237530000003|561.9588018|-20.31615463|16.83467928|117.597286|-1097.07235|34.24804117|0.013451712|-475.6090385|762.0576580000001|9.5615256|0.0|1.0|1.0|2.0|3.11|0.08|26.0|-7.33|3.42|148.11|1.0|133.35|1.0|1.0|6.0|34.0|5.0|-7.13|0.0|0.0|3.0|-4.72|2.35e-06|9.0|2.86|0.0|0.0|4.69e-08|3.6649|4.47|-1837.964768|747.88|0.3329999999999999|338.3|0.5885699999999999|0.3329999999999999|6.0226|-1837.736174|67.0|7.1752|7.1752
7d_a10|0.0|0|0|0.0|0.0|7.535296702|1|1|1.34384996|2.087763133|5.4161004020000005|-0.017919404|1.591760572|-0.0845736919999999|0.00870171|-0.071185424|0.008513576|-0.041520889|-0.089622042|-0.2018053139999999|2|0.809056885|1|0.841052067|-0.070901708|0.421731106|-37.61597161|5.567989142999999|0.158947933|2.9540236560000004|89.87999909999999|0.729585423|-1.063525614|45.08492005|-13.12185056|2348.343588|446.2091497|-6.961625817000001|11.82615475|143.4649092|-299.34991010000005|17.98535187|0.014078094|-243.607074|460.1866123|7.468948447000001|1.0|1.0|1.0|0.0|3.21|0.19|21.0|-7.83|4.97|43.6|0.0|100.04|0.0|1.0|2.0|26.0|4.0|-5.83|1.0|1.0|3.95|-4.72|5.98e-05|0.00654|3.62|0.0|0.0|1.46e-08|5.8433|3.49|-1129.198363|574.87|0.2593|212.18|0.68393|0.0941|3.0178|-1129.0552810000002|928.0|6.0325|6.0325
12b_a40|0.0|0|0|0.0|0.0|7.515889085|0|0|0.604989475|1.713497417|5.4161004020000005|-0.011794908|0.747253086|-0.158107422|0.00779293|0.107454819|0.004452418|0.023952313|0.038336814|-0.513870527|0|0.7137941109999999|1|0.955647156|-0.074921647|0.2160572999999999|-42.67442006|6.17734692|0.044352844|3.518538455|48.17000329|0.856829717|-1.048903063|48.54667776|-19.27231874|2462.878448|544.3244990000001|-10.97726831|16.09989085|81.54797734|-340.29531769999994|22.49258909|0.010309671|-406.4913617|370.3261123|5.872257692000001|0.0|1.0|0.0|0.0|3.87|0.0|20.0|-8.39|6.74|58.43|0.0|101.78|0.0|1.0|2.0|24.0|2.0|-4.09|0.0|1.0|5.79|-7.11|1.95e-08|3.2500000000000004e-05|6.68|0.0|1.0|4.08e-09|3407.0|6.27|-3016.999329|576.38|306.0|363.91|0.69476|306.0|4.5528|-3016.980996|0.04|7.3979|7.3979
5a_a40|0.0|0|0|0.0|0.0|8.149890544|0|1|0.604913477|1.688148148|6.167516491000001|0.059258947|0.808197279|-0.152120625|0.011345707|0.180125135|0.010425818|0.004130836|0.007301856|-0.363338726|0|0.756882266|1|0.8531783270000001|-0.090991462|0.04987082|-40.27003217|9.135164355|0.146821673|4.042943749|52.43850484|0.8224652720000001|-1.091897544|46.06507254|-16.10801287|1847.672595|377.5905776|-7.128912782|10.7779923|78.57142892|-213.8673835|19.58503709|0.0130940839999999|-285.426492|244.8873477|5.795040371|0.0|1.0|1.0|0.0|2.49|0.21|14.0|-4.05|3.08|75.5|1.0|74.15|0.0|2.0|3.0|19.0|3.0|-5.9|1.0|1.0|2.8|-3.67|7.49e-05|0.0574|2.88|0.0|0.0|8.950000000000001e-05|3.7921|4.36|-1177.598691|466.79|0.4461|326.96|0.69499|0.4461|5.7163|-1177.555706|81.0|7.0915|7.0915
5f_a40|0.0|0|0|0.0|0.0|8.149890544|0|1|0.60491326|1.656591081|6.167516491000001|-0.0468504759999999|0.769837491|-0.293556526|0.000663516|0.166865076|0.000706205|0.100535344|0.18254908|-0.4644854879999999|0|0.811339477|1|0.7414714309999999|-0.10969397|0.0528268609999999|-50.68028366|9.349692674|0.258528569|4.319700326|63.48466425|0.814393685|-1.316327637|57.61052946|-19.00510637|1932.388838|342.5710869|-8.780648419|11.20493646|85.75294257|-280.9807494|23.33651|0.015000038|-290.5093357|269.0442248|6.930245797|0.0|0.0|1.0|1.0|2.05|0.21|14.0|-3.69|2.68|101.52|2.0|78.56|0.0|3.0|3.0|20.0|3.0|-6.47|0.0|1.0|2.23|-3.31|0.000108|0.14|2.2|0.0|0.0|0.000207|3.8036|3.5|-1232.983157|487.57|0.2747|325.97|0.69727|0.0415|5.5961|-1232.898044|112.0|6.9508|6.9508
12m_a36|0.0|1|0|3.40403699|0.0|7.412764017000001|2|2|1.297043522|0.0|5.351858133|-0.133854569|0.0|-0.667165917|-0.006653538|-0.025127218|-0.004569485|-0.052743904|-0.090926893|-0.52644768|1|0.825587924|0|0.711961428|-0.121074678|0.4493096629999999|-81.19927925|15.24099981|0.288038572|10.22144534|107.233999|0.7471181240000001|-2.300418875|96.11918789|-28.57011677|2925.315028|477.48014630000006|-19.16067782|13.67704354|169.596372|-1034.676602|38.24042793|0.0222467879999999|-331.4617713|689.2886595|14.91990864|0.0|0.0|0.0|3.0|0.0|0.13|17.0|-6.14|0.98|112.29|0.0|131.85|0.0|1.0|6.0|32.0|5.0|-7.39|0.0|0.0|1.26|-3.8|7.96e-05|0.0676|2.11|0.0|0.0|7.19e-07|3.8658|3.88|-1401.654499|692.4|0.4718|320.72|0.69382|0.4718|6.5789|-1401.446557|0.03|7.5229|7.5229
8a_a50|0.0|1|1|3.139870661|0.0|7.860570786|1|1|1.39826105|2.03117465|5.777652323|-0.021959577|1.99158738|-0.188998337|0.007671336|-0.150515325|0.007801731|-0.065546446|-0.11385159|-0.352654037|1|0.804535572|1|0.860876738|-0.08230347|0.278028663|-41.48493288|9.480859015|0.139123262|4.778811898|0.0|0.751415713|-1.234552044|50.06249379|-15.95574341|2206.356773|433.9235497|-8.042467074|10.69309012|125.2985144|-313.6562159|21.23424244|0.017017336|-253.4513797|388.171611|8.577560914|1.0|0.0|1.0|1.0|2.01|0.11|20.0|-6.32|3.71|59.39|0.0|94.75|0.0|1.0|2.0|24.0|3.0|-6.12|1.0|1.0|2.87|-4.13|0.000138|0.0234|2.95|0.0|0.0|4.82e-07|5.622000000000001|2.69|-1006.671867|548.47|0.18|220.53|0.60625|0.1217|3.5509|-1006.557694|47.0|7.3279|7.3279
4k_a46|0.0|0|0|0.0|0.173180233|7.825245291|1|1|1.134637098|2.145043462|5.587248657999999|-0.088084767|0.0|-0.252970193|0.006550513|-0.1149361969999999|0.006050983|0.008544799|0.012963356|-0.3860697829999999|1|0.7477594870000001|0|0.8789113709999999|-0.086581945|0.260665072|-46.76051618|3.801175594|0.121088629|2.052909907|0.0|0.8732380740000001|-1.471893066|50.48291318|-16.56101615|2104.876032|474.67574630000007|-8.94414722|9.829220349|68.46061366|-429.3190666|18.96506421|0.006892404|-403.1511415|519.5743695|3.722397006000001|1.0|0.0|1.0|1.0|3.03|0.33|17.0|-6.61|4.77|50.94|0.0|100.96|0.0|1.0|2.0|25.0|3.0|-5.46|1.0|1.0|3.79|-4.83|1.5e-05|0.0049299999999999|4.05|0.0|0.0|2.48e-07|5.4228|4.52|-1053.433249|582.84|0.2259|228.63|0.68553|0.1505|4.0015|-1053.249847|0.08|7.0969|7.0969
19b_a38|0.0|1|0|3.26554965|0.0|7.412764017000001|2|2|1.297044256|0.0|5.351858133|-0.115864198|0.0|-0.467227005|-0.006877664|-0.1381849369999999|-0.004358975|-0.098027247|-0.250781298|-0.443325632|1|0.8295290000000001|0|0.7293105670000001|-0.11557289|0.336505882|-71.73053105|13.92699891|0.270689433|8.643817972|0.0|0.7596369590000001|-2.0803120280000003|84.49751102|-25.82299118|2897.652112|452.6479704|-16.02708787|13.74014387|149.181772|-801.3543933999999|33.99385836|0.020570275|-322.28833010000005|593.6088758|12.76697997|0.0|1.0|0.0|3.0|2.37|0.14|17.0|-7.12|3.11|81.23|0.0|125.65|0.0|1.0|5.0|31.0|5.0|-6.81|0.0|1.0|2.94|-4.33|5.68e-05|0.0196|2.88|0.0|0.0|7.599999999999999e-08|5363.0|3.66|-1431.414099|646.81|0.4634|231.18|0.69411|0.1945|5.5253|-1431.2418630000002|12.0|7.9172|7.9172
13_a1|0.0|1|0|3.409865599|0.0|7.423568444|1|1|1.430073963|0.0|5.351858133|-0.144782061|0.0|-0.597786194|-0.008672236|-0.0594321759999999|-0.005924486|-0.07665159|-0.120034915|-0.485427571|1|0.76714213|0|0.6794604670000001|-0.10668313|0.207843387|-62.04288975|19.62059449|0.320539533|11.41059871|528.3795274|0.7082629840000001|-1.813613202|77.55889436|-23.43842502|2555.623166|395.1486144|-13.63090514|14.33466671|169.6632599|-613.3907313999999|33.09282789|0.026679865|-242.2358135|505.2124255|15.51600461|1.0|1.0|1.0|2.0|2.83|0.09|23.0|-7.94|3.87|80.26|0.0|104.88|0.0|1.0|4.0|28.0|5.0|-6.48|0.0|1.0|3.23|-4.34|5.16e-05|17.0|2.94|0.0|0.0|1.14e-08|4.0783|3.17|-1238.395767|613.52|0.5339|304.01|0.69782|0.3535|2.7595|-1238.22919|0.26|6585.0|6585.0
12as_a36|0.0|1|0|3.447017327|0.0|7.412764017000001|2|2|1.297043209|0.0|5.351858133|-0.073735973|0.0|-0.452697599|0.000584134|-0.114290948|0.0018565629999999|-0.098698552|-0.166354116|-0.4358775279999999|1|0.817372883|0|0.77043791|-0.109492809|0.291030086|-73.78005999|12.95780416|0.22956209|8.731418812000001|0.0|0.768125394|-2.080363362|85.53474971|-25.48765709|2904.092809|519.1478419|-17.17446921|16.08155469|156.2451686|-944.5958066|33.18163581|0.017444469|-361.3444194|716.9974499|11.75468972|0.0|0.0|0.0|2.0|0.0|0.17|17.0|-6.89|2.09|86.27|0.0|133.95|0.0|1.0|6.0|32.0|5.0|-7.21|0.0|0.0|1.84|-3.95|0.000154|0.0476|2.36|0.0|0.0|1.29e-07|4.5202|4.84|-1385.601917|712.04|0.5902|274.29|0.68211|0.2402|4.8580000000000005|-1385.384524|59.0|7.2291|7.2291
5e_a40|0.0|0|0|0.0|0.0|8.149890544|0|1|0.604912776|1.661964758|6.167516491000001|0.0601021459999999|0.7768055559999999|-0.162528785|0.009890343|0.158430496|0.008306061|0.005996234|0.010397494|-0.391074665|0|0.8092726020000001|1|0.864422751|-0.089724264|0.0499188609999999|-42.66853738|9.440323938|0.135577249|4.489363277|51.7148695|0.8223594679999999|-1.076691165|48.81318333|-17.06741495|1986.384601|411.0778166|-8.116440327000001|12.51197289|84.47727896|-243.4932098|20.75420252|0.012921086|-306.597267|264.9899736|6.144645946|0.0|1.0|0.0|0.0|2.73|0.21|14.0|-4.65|3.74|75.5|1.0|79.16|0.0|2.0|3.0|20.0|3.0|-5.66|1.0|1.0|3.33|-4.25|1.66e-05|0.0169|3.51|0.0|0.0|2.23e-05|3.7138|4.99|-1637.197299|493.19|0.5262|333.85|0.69675|0.5262|7.87|-1637.162552|25.0|7.6021|7.6021
17f_a50|0.0|0|1|0.0|0.0|7.934155233999999|1|1|1.349854916|4.305828452|5.82008293|0.022892513|2.187498662|-0.125733326|0.012475826|-0.028989535|0.0129274519999999|-0.247590736|-0.407467272|-0.204651539|1|0.7851209440000001|1|0.911458734|-0.074859564|0.333180181|-46.03121141|10.09339793|0.088541266|6.206439227000001|82.90209608|0.721122105|-1.422331714|55.9791334|-16.50175503|2582.272632|560.4567739|-10.14694362|13.65716648|171.48226169999998|-537.7880119|22.88344084|0.01617809|-271.9363523|652.6793116|9.947921993|1.0|1.0|1.0|0.0|2.97|0.26|20.0|-6.38|3.83|51.77|0.0|116.81|0.0|1.0|6.0|29.0|4.0|-6.64|1.0|1.0|2.92|-4.12|0.000266|0.0291|2.83|0.0|0.0|4.15e-07|4.0664|2.5|-1219.2481369999998|653.63|0.1708|304.9|0.6573899999999999|0.1708|6.1931|-1219.02507|398.0|6.4001|6.4001
12h_a40|0.0|0|0|0.0|0.0|7.515889085|0|0|0.60499064|1.760542171|5.4161004020000005|-0.107711573|0.803557099|-0.289603712|-0.000134504|0.189869851|-0.002126898|0.127299624|0.224167029|-0.556229094|0|0.7769829840000001|1|0.839481749|-0.091448888|0.006997021|-48.34705035|6.193088525|0.160518251|3.274152035|59.68939644|0.844008584|-1.280284432|54.9311782|-20.51086984|2270.834041|443.8158546|-10.84365353|15.84593062|82.46928995|-357.8405665|24.30173133|0.012453938|-363.7398044|350.9435025|6.584127851|0.0|1.0|1.0|1.0|3.0|0.0|20.0|-6.84|5.02|84.45|1.0|96.16|0.0|1.0|2.0|23.0|2.0|-5.13|0.0|1.0|4.22|-5.58|5.58e-07|0.000942|4.75|0.0|0.0|1.44e-07|4.1508|4.14|-2153.207198|548.82|0.3985|298.7|0.7041|0.3693|2.5573|-2153.123274|823.0|6.0846|6.0846
19a_a38|0.0|1|0|3.3685352889999995|0.0|7.412764017000001|2|2|1.297044508|0.0|5.351858133|-0.082283951|0.0|-0.431265985|-0.002526241|-0.122385526|-0.000673716|-0.101303149|-0.217394466|-0.4342819429999999|1|0.819222745|0|0.747152898|-0.108300308|0.298938581|-64.73159672|13.23456869|0.252847102|7.910363161|0.0|0.744796537|-1.949405536|77.20795279999999|-23.30337482|2774.129458|446.57675660000007|-13.92853534|12.96056449|152.5362948|-696.4267669|31.28824271|0.020873781|-292.6320538|595.8790650000001|12.47635608|1.0|1.0|1.0|3.0|2.56|0.14|17.0|-6.86|2.55|81.23|0.0|125.69|0.0|1.0|5.0|30.0|4.0|-6.77|0.0|1.0|2.68|-4.17|7.209999999999999e-05|0.0272|2.78|0.0|0.0|1.4e-07|3.9212|3.41|-1332.186327|628.65|0.2668|316.19|0.68835|0.0721|4.7986|-1332.002093|0.01|8.0106|8.0106
3n_a32|0.0|1|1|3.616639267|0.0|7.773594467000001|1|1|0.609420754|0.0|5.733341277|-0.01504795|2.22272854|-0.295303659|0.000609539|-0.1006122119999999|0.002379137|-0.086764744|-0.153506065|-0.435658951|0|0.816774665|1|0.840041782|-0.092745182|0.287402381|-53.32184118|10.86481886|0.159958218|6.246493173999999|0.0|0.648933114|-1.205687365|65.41881458|-15.75418035|2526.071154|482.963897|-9.057526067|11.72372261|201.8383309|-398.5311469|24.27704797|0.0210408339999999|-171.25176130000003|522.1674161999999|12.0969734|0.0|1.0|1.0|1.0|3.29|0.32|19.0|-6.96|5.01|120.17|0.0|106.44|0.0|1.0|3.0|26.0|4.0|-5.98|0.0|1.0|4.07|-4.91|1.11e-06|0.0047|3.74|0.0|0.0|1.1e-07|3.5459|2.57|-1825.378576|614.67|0.2839|349.65|0.7028399999999999|0.2839|3.5849|-1825.218291|21.0|7.6778|7.6778
28_a47|0.0|0|1|0.0|0.0|6.842683282|0|0|1.4201653580000002|1.408016295|4.727387819|-0.23494583|1.121067445|-0.436042548|-0.013020816|-0.00496711|-0.010153352|-0.046265509|-0.126992366|-0.435485503|2|0.832144916|1|0.605349345|-0.106779291|0.310094808|-63.47150284|15.50250691|0.394650655|9.214964819|83.61576722|0.65225927|-1.601689367|82.27079846|-22.66839387|2616.1598940000003|359.8303775|-13.47449501|14.91533234|206.7032519|-565.9287905|34.75365534|0.031626405|-181.0112167|428.5826478|18.79929562|1.0|1.0|1.0|2.0|2.03|0.05|21.0|-6.92|3.84|98.72|0.0|99.2|0.0|1.0|5.0|28.0|6.0|-7.22|0.0|1.0|2.4|-3.66|0.000214|0.0824|1.97|0.0|0.0|1.2099999999999998e-07|3675.0|3.51|-1335.759232|599.88|0.2996|337.37|0.69002|0.2996|6.0847|-1335.6279869999998|25.0|7.6|7.6
