molecula|SddssS|n9FaHRing|n9FaRing|NaasN|nAHRing|SaasN|AATSC1c|MATS7i|SaaaC|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|n6aHRing|BIC2|GATS1pe|nFaHRing|RASA|FNSA3|FPSA3|PNSA5|WNSA5|RPCS|DPSA5|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
17c_a50|0.0|1|1|2|2|4.349159921|-0.002676029|0.021572081|2.193763306|0.01130519|10.94500663|-0.120904775|2|2|0.034485992|-0.233451925|-0.373205592|1|0.774994313|0.728169863|1|0.89719894|-0.051905615|0.021675174|-50.69922125|-34.87982686|94.15397246|66.7258111|2951.495914|617.2509739|-912.5859825|2014.72331|-10.29240792|0.430249571|8.310163601000001|6438.380804|296.00120400000003|26.25785813|0.0232952879999999|-95.97318605|16.02658985|1.0|1.0|1.0|1.0|0.0|3.61|20.0|-6.79|3.59|3.53|1.91|0.0|1.0|-3.8|33.0|-6.96|440.54|0.0|1.0|0.0|-4.43|0.000158|3.75e-05|0.0165|0.0|1.6100000000000005e-07|7.08e-05|-0.03121|4.2397|2.74|4.0432|746.5|1289.05|0.1814|292.44|596.23|0.63122|0.66213|-1410.838844|-0.16697|6.3989|-1410.902767|8.5146|69.0|7.1612|7.1612
15_a3|0.0|0|0|0|1|0.0|-0.006742751|-0.182934001|1.809035179|-0.006419472|10.33806279|0.021805556|0|0|-0.325227172|-0.022386155|-0.039798975|3|0.813015336|0.911346861|1|0.7789088340000001|-0.092342351|0.007901554|-55.08588323|-28.19600959|0.0|60.30684851|2116.88728|398.6887321|-771.2023653|1433.713715|-9.868603355|0.149672503|5.371119692000001|4617.470007|76.61068671|22.67368656|0.010200078|-358.6340772|5.220965278|1.0|0.0|1.0|1.0|1.0|0.0|16.0|-5.78|2.21|1.56|0.96|0.0|2.0|-2.77|23.0|-7.35|321.4|0.0|0.0|0.0|-3.02|0.0017|0.000951|306.0|0.0|1.66e-06|0.000535|-0.06319|6.0077|2.33|3.7072|553.81|916.07|0.4107|206.37|398.12|0.2843199999999999|0.67902|-1328.531138|-0.1576|1.9539|-1328.581677|2.3271|25.0|7.6021|7.6021
47p_a18|0.0|0|0|0|1|0.0|-0.005394244|0.025217016|0.0|0.00235332|10.94701988|-0.049428094|0|0|0.037961877|-0.1736074389999999|-0.261349889|0|0.726294118|0.710266593|0|0.832954548|-0.06909945|0.007989903|-61.12351185|-45.24146169|48.48855261|69.19354871|2933.069245|616.5234972999999|-1528.087796|1367.4309119999998|-16.88114242|0.181540558|9.923659881|6726.61969|134.3699001|27.86610962|0.01090303|-471.4248324|8.070036862|1.0|0.0|1.0|1.0|2.0|0.0|18.0|-9.03|3.65|3.34|3.13|1.0|1.0|-5.67|35.0|-6.07|468.59|0.0|1.0|0.0|-5.27|2.13e-06|5.34e-06|0.0025|0.0|9.35e-10|4.38e-07|-0.05628|3.2036|7.98|3.2036|795.43|1391.71|595.0|387.01|732.84|0.6937800000000001|0.6937800000000001|-1493.338659|-0.13118|3.6452|-1493.407248|4.6652|64.0|7.1938|7.1938
19_a4|-3.21497177|0|0|1|1|1.943606348|-0.0023503029999999|-0.052325802|0.0|0.006243904|10.30966825|-0.136621315|1|1|-0.086166959|-0.0255403279999999|-0.042058265|1|0.774746438|0.514505012|0|0.820765063|-0.070677568|0.013022539|-41.82665583|-23.02459887|13.25878373|49.73882261|2558.336814|451.8120313999999|-669.2264932|1697.595595|-8.771275759|0.235119747|5.9448291|5232.561157|129.4279389|20.83197214|0.0143733|-291.6208078|7.912166787999999|0.0|1.0|0.0|1.0|0.0|2.52|17.0|-6.09|2.97|4.32|2.16|0.0|1.0|-3.81|25.0|-6.58|351.42|0.0|1.0|1.0|-3.97|0.000156|0.000106|0.0373|0.0|8.070000000000001e-07|0.0002839999999999|-0.05294|4.1858|6.67|4.1858|583.39|983.4|0.3806|296.2|500.34|0.67535|0.67535|-1446.760398|-0.17004|5.8295|-1446.813896|7.1079|19.5|4.71|4.71
11_a33|0.0|1|1|0|0|0.0|-0.008708023|0.055664124|1.979284901|-0.003303432|10.31100126|-0.008908194|3|3|0.105574347|-0.122478641|-0.232296883|0|0.85401347|0.781083337|1|0.857287241|-0.070841241|0.033701864|-50.94714637|-24.74805685|0.0|68.11455221|2220.315582|416.4353629|-509.4714637|979.349175|-7.278840251|0.447121614|5.24049311|4880.001461|217.193541|27.10262364|0.035341374|-51.37234937|17.16740584|1.0|1.0|1.0|1.0|1.0|2.31|19.0|-6.23|5.77|4.13|0.89|0.0|1.0|-5.48|22.0|-5.97|328.41|0.0|0.0|1.0|-4.38|3.32e-06|4.13e-05|0.0136|0.0|5.92e-07|0.000194|-0.05806|3.5049|1.93|3.5049|506.55|858.89|0.5408|353.74|378.1|0.70381|0.70381|-1669.202327|-0.14132|3.1406|-1669.251123|4.5998|5.0|8.3188|8.3188
23_a10|0.0|0|0|1|1|2.140123457|-0.00264793|-0.031558374|1.981673861|0.010305237|10.92966139|-0.0253481679999999|1|1|-0.0502296329999999|-0.130679|-0.207994181|2|0.754150918|0.706648116|1|0.915208645|-0.049653973|0.009615852|-51.27837225|-36.32074126|53.00900704|60.76548004|3103.831885|648.2471057|-1179.402562|1945.384475|-13.47382337|0.238800348|8.755988318|7034.375112000001|169.14354509999998|24.9903188|0.013394095|-370.018179|9.487107794|1.0|1.0|1.0|1.0|0.0|4.13|27.0|-9.84|5.11|5.81|2.99|0.0|1.0|-5.38|35.0|-5.93|461.56|0.0|0.0|1.0|-5.7|4.19e-06|2e-06|0.000923|0.0|1.44e-10|6.66e-08|-53.0|3.8034|3.9|3.8034|768.3|1336.11|0.2089|325.98|606.18|0.67647|0.67647|-1469.838069|-0.15858|3.8115|-1469.902562|4.8954|0.75|6.1249|6.1249
16a_a10|0.0|0|0|1|1|2.041062372|-0.00230615|-0.085711535|2.009832665|0.011207938|10.92947902|-0.0048530629999999|1|1|-0.133979603|-0.162508526|-0.254024476|2|0.772481675|0.72613292|1|0.916148686|-0.052574986|0.013872737|-53.28817038|-36.90194151|99.81657855|63.53441386|2862.681038|634.4309626|-1119.0515779999998|1823.310808|-12.4990447|0.272940681|8.531706024|6366.0631060000005|189.0108247|24.82496066|0.014796066|-314.4761648|10.24624348|1.0|1.0|1.0|1.0|0.0|4.46|21.0|-8.5|4.73|5.19|2.47|0.0|1.0|-5.22|33.0|-5.91|439.55|0.0|1.0|1.0|-5.17|6e-06|6.76e-06|0.00297|0.0|3.18e-09|1.4e-06|-0.04647|5.6019|3.46|3.8718|760.0|1310.44|0.3843|221.33|629.65|332.0|0.6852199999999999|-1394.797092|-0.1605|3.8323|-1394.861824|4.6574|47.0|7.3279|7.3279
1_a15|0.0|0|0|0|0|0.0|-0.0084598019999999|0.06459652|0.0|0.001244652|10.95880609|-0.000905902|0|0|0.096086011|-0.1816819589999999|-0.270248221|2|0.705825714|0.795437721|0|0.875723465|-0.068077117|0.026214985|-72.24770503|-46.71058649|63.14412039|90.40184737|3000.975833|566.1848585|-1228.210985|2855.495631|-13.01770443|0.394072483|6.580146251|7284.337537|254.7811976|33.22939752|0.0280791829999999|-136.9714493|18.15414234|1.0|1.0|1.0|1.0|1.0|4.18|24.0|-10.02|5.46|6.32|2.2|0.0|0.0|-6.55|34.0|-5.38|457.52|1.0|0.0|0.0|-5.97|2.830000000000001e-07|1.08e-06|0.000495|0.0|9.53e-11|4.36e-08|-0.04142|4.3834|4.68|3.2188|697.35|1271.06|0.2464|282.85|598.34|0.64662|0.70553|-1509.785098|-0.1365|1.2218|-1509.851127|2.3261|44.0|7.3565|7.3565
14c_a22|0.0|0|0|1|0|1.596256692|-0.005236206|-0.026986769|1.568396937|0.003784292|10.9464374|0.006275578|1|1|-0.047249795|-0.0917078119999999|-0.160566657|2|0.773044788|0.639264982|1|0.866576459|-0.067475189|0.024569649|-57.64986681|-41.50359456|78.22334636|75.5139152|3079.4894480000003|623.8702703|-1152.997336|2092.7515510000003|-15.66173379|0.33831271|8.626337592|6882.45|243.5598613|32.87756477|0.024813755|-232.8055235|17.86404838|1.0|1.0|1.0|1.0|1.0|2.85|27.0|-9.28|3.9|4.18|1.08|0.0|1.0|-4.86|34.0|-6.96|445.48|0.0|0.0|0.0|-4.62|1.39e-05|2.4e-05|0.0107|0.0|5.269999999999997e-10|2.35e-07|-0.07399|5.7361|4.79|3.6741|715.52|1241.55|0.5079|216.15|575.8|0.3078|0.69113|-1460.324494|-0.15408|7.3824|-1460.38772|9.04|153.0|6.8153|6.8153
12y_a30|0.0|0|0|0|2|0.0|-0.005996863|-0.089502772|0.0|0.00604028|10.31162818|-0.058184644|1|1|-0.153680104|-0.053700437|-0.0922059569999999|1|0.768409873|0.803183654|0|0.8489185109999999|-0.070903795|0.0149823289999999|-61.25585229|-41.1215369|0.0|69.55490151|2847.362782|569.8856940000001|-1286.372898|2411.415644|-15.70095045|0.179891855|8.067590558|6301.067405|120.7628216|28.51891948|0.012362508|-429.782246|8.299049218|0.0|1.0|1.0|0.0|1.0|0.0|17.0|-7.38|4.87|3.23|3.25|0.0|1.0|-6.04|31.0|-5.64|426.54|0.0|0.0|0.0|-5.46|9.14e-07|3.48e-06|0.00148|0.0|4.12e-08|1.76e-05|-0.05065|5.1973|4.45|3.4718|728.75|1227.82|0.2173|238.56|585.59|0.30617|0.6864399999999999|-1654.125015|-0.1475|4.7043|-1654.190369|5.1209|22.0|7.6576|7.6576
4R4k_a46|0.0|0|0|1|1|2.145043462|-0.0049602|-0.104665424|0.0|0.006550513|10.94631314|-0.1032662209999999|1|1|-0.158788415|0.008544799|0.012963356|1|0.7477594870000001|0.784722915|0|0.890625164|-0.089699228|0.007883196|-45.72566346|-24.33134018|0.0|49.58292992|2105.035168|473.9155694|-777.3362788|1767.850427|-8.617349646000001|0.133318901|5.522208638|4711.736397|70.94107067|18.68565706|0.007248925|-390.2334878|3.857266463|1.0|0.0|1.0|1.0|1.0|3.12|17.0|-6.61|4.26|4.77|2.84|0.0|1.0|-4.82|25.0|-5.46|333.43|0.0|1.0|1.0|-4.83|1.5e-05|1.4800000000000002e-05|0.0049299999999999|0.0|2.48e-07|8.28e-05|-0.02045|5.2965|4.52|4.1392|565.94|994.13|0.2896|234.09|490.83|0.54119|0.68404|-1053.202129|-0.17484|1.8559|-1053.254911|1.9753|97.0|7.0132|7.0132
14h_a23|0.0|1|1|2|0|3.309480899|-0.005921293|0.0316908439999999|0.7290938920000001|0.009895793|10.31321773|-0.034313725|2|2|0.060820238|-0.0686282459999999|-0.131709531|2|0.79263722|0.669357479|1|0.923430574|-0.063825076|0.021982565|-54.6468131|-36.84086528|86.83095818|67.44368679|3010.418229|622.5428245|-1092.936262|2371.16134|-15.35036053|0.246899416|7.833334036|6722.809649|166.45047749999998|30.23434844|0.018981866|-341.2621515|12.79687369|0.0|1.0|1.0|1.0|1.0|3.2|26.0|-7.47|3.4|3.89|2.39|1.0|1.0|-5.68|32.0|-6.62|436.49|0.0|0.0|0.0|-4.9|2.09e-06|1.27e-05|0.00554|0.0|3.39e-08|1.4800000000000002e-05|-0.08532|4.0506|3.29|3.6689|699.86|1190.62|0.3424|306.09|569.53|0.67365|0.69933|-1721.9314420000003|-0.15209|9.7146|-1721.99264|13.4823|5.0|8.3468|8.3468
12bh_a36|0.0|0|0|0|2|0.0|-0.006687484|0.001012669|0.0|0.003676818|10.94728093|-0.035747988|1|1|0.0016901289999999|-0.101854847|-0.169994208|1|0.78699829|0.857993338|0|0.833491953|-0.070687668|0.017627098|-66.28126709|-44.11115058|0.0|76.46867897|2773.193279|554.7010591|-1325.625342|2437.805332|-15.75398235|0.216705778|7.545637217999999|5957.443236|144.22085800000002|30.2209316|0.015307571|-377.0728785|10.18741188|0.0|0.0|1.0|0.0|2.0|0.0|17.0|-7.34|3.76|2.5|2.45|0.0|1.0|-4.54|31.0|-6.38|409.49|0.0|1.0|1.0|-4.6|2.8600000000000004e-05|2.5e-05|0.0102|0.0|4.55e-08|1.86e-05|-0.0525299999999999|3.8811|3.79|3.6255|715.94|1208.61|0.4386|319.46|575.23|0.69377|0.7039|-1311.293683|-0.14915|5.8338|-1311.356102|7.7975|14.0|7.8539|7.8539
22_a47|0.0|1|1|1|0|1.202720059|-0.010579222|-0.029311184|1.016903613|-0.006808306|10.95023117|0.002716049|1|1|-0.077468004|-0.1049885469999999|-0.277479519|2|0.831122912|0.591185263|1|0.698649132|-0.080744803|0.022154032|-52.67991531|-31.08378631|54.21581266|71.28682035|2692.510471|412.2379505|-842.8786448999999|1494.441201|-11.05201291|0.390313552|6.9553262170000005|6107.923371|230.3045281|30.72175314|0.031534452|-129.440987|18.60690504|1.0|1.0|1.0|1.0|2.0|3.16|21.0|-7.69|3.07|4.85|2.97|0.0|1.0|-4.44|29.0|-6.58|394.38|0.0|0.0|1.0|-4.38|3.6e-05|4.16e-05|0.0164|0.0|2.06e-08|8.11e-06|-0.0612399999999999|4.7954|4.4|4017.0|605.12|1027.32|0.3367|258.55|466.95|0.50316|0.68312|-1374.857521|-0.16704|4.2485|-1374.914437|5.7009|1.0|9.0|9.0
13b_a6|0.0|0|0|0|1|0.0|-0.011206134|0.060593678|0.0|-0.00460563|10.95129557|-0.064811009|1|1|0.100281317|-0.10896749|-0.180339002|1|0.7788169070000001|0.8013954109999999|0|0.7757172059999999|-0.093125205|0.032036214|-74.04643339|-48.5571926|554.4007331|87.39962829999999|2821.72831|508.6895893|-1332.835801|2587.000662|-17.48058934|0.2427663219999999|9.087172635|6000.952027|159.1980937|35.20276076|0.0203627189999999|-337.3706117|13.35319491|1.0|1.0|1.0|1.0|2.0|2.85|23.0|-9.01|4.98|4.32|1.29|0.0|1.0|-5.51|31.0|-6.1|409.44|0.0|0.0|1.0|-4.99|3.11e-06|1.02e-05|0.00417|0.0|9.77e-10|4e-07|-0.0525799999999999|4.8494|4.04|3.6322|694.33|1167.21|0.7846|255.67|574.07|0.58026|0.7006600000000001|-1349.837661|-0.14898|10.8032|-1349.898848|13.5746|174.0|6.7595|6.7595
18_a4|0.0|0|0|1|1|1.904090136|-0.004533883|0.049240675|0.0|0.000379379|10.94611841|-0.063708832|1|1|0.108754635|0.006968314|0.015390457|1|0.793041267|0.615655659|0|0.7755960390000001|-0.094231531|0.017694182|-42.33787448|-20.88721799|0.0|50.98777224|2069.649003|382.6371479|-635.0681172000001|1573.744396|-8.467791078|0.2305616919999999|6.133421395|4381.693113|113.7466718|22.30718562|0.0175331289999999|-265.85258480000005|8.649897756|1.0|0.0|1.0|0.0|1.0|2.56|17.0|-5.53|3.46|3.43|2.2|0.0|2.0|-2.95|23.0|-6.58|307.32|0.0|1.0|1.0|-3.51|0.00113|0.000312|0.0959|0.0|2.96e-06|0.0009109999999999|-0.03538|4.5152|3.02|4.2045|523.81|870.74|0.2083|274.59|404.27|0.52475|0.57777|-1033.349218|-0.17345|2.7878|-1033.398285|3498.0|2.62|5.5817|5.5817
6e_a40|0.0|0|0|1|1|1.75595616|-0.0148450439999999|-0.15110197|0.744550501|-0.0026177839999999|10.30179954|-0.205140551|2|2|-0.276969278|-0.020200684|-0.037027769|0|0.8361555479999999|0.648802794|1|0.74620476|-0.107312598|0.015875595|-76.50178121|-50.27304895|35.33106374|84.95203628|3075.060648|490.3675161000001|-1377.032062|3854.417113|-21.04453212|0.133008824|6.972949117000001|7585.605268000001|87.40658058|36.93694043|0.012858969|-482.3355765|8.450255075|0.0|1.0|0.0|1.0|1.0|3.16|14.0|-4.63|5.02|3.72|2.12|2.0|2.0|-7.76|30.0|-6.09|476.98|1.0|0.0|1.0|-5.58|1.74e-08|2.6e-06|0.00124|1.0|2.35e-05|0.0112|-0.09682|2.9549|8.35|2.9549|671.95|1149.77|0.3625|419.59|537.07|0.67187|0.67187|-2830.986514|-0.1195799999999999|8.3311|-2831.048968|11.5248|18.0|7.7447|7.7447
12ah_a36|0.0|0|0|0|2|0.0|-0.007648622|0.078459408|0.0|0.0005016269999999|10.95983779|-0.050147748|1|1|0.133939811|-0.103922055|-0.177407665|1|0.835013502|0.8065052890000001|0|0.828405275|-0.0758457179999999|0.0184777819999999|-68.45222166|-44.23111357|0.0|80.02464883|2786.56479|535.2826672|-1232.13999|2334.380591|-15.92320089|0.231093575|8.26712637|6015.129321|149.3235124|32.04915319|0.017909528|-347.5133554|11.57242717|0.0|0.0|1.0|0.0|2.0|0.0|17.0|-7.18|3.35|2.54|2.51|0.0|1.0|-4.44|30.0|-6.49|415.88|0.0|1.0|1.0|-4.59|3.64e-05|2.55e-05|0.0106|0.0|6.65e-08|2.77e-05|-0.05637|5.2259|3.79|3.7792|682.21|1148.39|0.6729|237.25|532.36|0.40051|0.6970000000000001|-1692.3109559999998|-0.15434|5.4979|-1692.369929|7.6265|11.0|7.9586|7.9586
14a_a23|0.0|1|1|2|0|3.39397765|-0.0056795759999999|0.0446402609999999|0.757767133|0.012219066|10.31321831|-0.071842463|2|2|0.083206288|-0.073893976|-0.137733142|2|0.7556436440000001|0.6888154959999999|1|0.918677038|-0.055677662|0.019504497|-50.79675604|-32.12331106|80.54176247|61.36268093|2816.527785|580.9612768999999|-1015.935121|2173.7139190000003|-13.66949407|0.219241211|7.668841725|6269.28943|138.6457355|27.68542751|0.016707951|-355.0975547|10.56592489|0.0|1.0|1.0|1.0|1.0|2.86|26.0|-7.41|3.36|4.02|3.03|1.0|1.0|-5.47|30.0|-6.27|411.48|0.0|0.0|0.0|-4.96|3.38e-06|1.1e-05|0.0045299999999999|0.0|3.92e-08|1.6100000000000002e-05|-0.07379|3.7119|3.47|3.7119|665.5|1134.02|0.3764|334.02|516.58|0.6289100000000001|0.6289100000000001|-1629.690316|-0.15002|5.8775|-1629.748476|8.3962|3.0|8.5498|8.5498
12ak_a36|0.0|0|0|0|2|0.0|-0.006465433|0.12041792|0.0|0.0042553209999999|10.95268014|-0.015708652|1|1|0.198260132|-0.099596099|-0.163978382|1|0.815627016|0.860667615|0|0.848705143|-0.069176342|0.019931266|-66.15829243|-47.69888026|25.9007405|79.17567486|2830.816014|611.9003905000001|-1389.324141|2735.7986920000003|-16.97756755|0.262560805|7.98672125|6240.396899|189.3013851|31.93194362|0.018055095|-342.3783571000001|13.01738243|0.0|1.0|1.0|1.0|2.0|0.0|17.0|-7.38|3.85|3.01|2.66|0.0|1.0|-4.95|32.0|-6.19|423.51|0.0|1.0|1.0|-4.86|1.13e-05|1.39e-05|0.00589|0.0|4.2e-08|1.7800000000000002e-05|-0.04929|3.8734|4.21|3.6895|730.3|1247.89|0.4514|320.09|584.05|0.69463|0.7034699999999999|-1350.57563|-0.15275|6.3682|-1350.637958|8.5394|46.0|7.3372|7.3372
12ao_a36|0.0|0|0|0|2|0.0|-0.007081548|0.0895536619999999|0.0|0.002782748|10.94919858|-0.033032344|1|1|0.1523047569999999|-0.095253274|-0.1619981409999999|1|0.82626942|0.856135378|0|0.832582759|-0.077866573|0.017784426|-67.45579866|-44.63177966|0.0|78.51108393|2794.663089|550.8740683|-1349.115973|2298.760179|-16.53028876|0.217901822|8.769931502999999|5943.227395|144.1736112|31.9443643|0.016708791|-373.2975961|11.05528527|0.0|0.0|1.0|0.0|2.0|0.0|17.0|-7.01|3.62|2.42|2.38|0.0|1.0|-4.58|31.0|-6.34|407.47|0.0|1.0|0.0|-4.55|2.6e-05|2.82e-05|0.0115|0.0|9.66e-08|3.94e-05|-0.05455|4.6597|3.83|3.4743|701.9|1190.17|0.6249|266.08|548.59|0.4962|0.7045|-1310.077853|-0.14207|5.4691|-1310.138396|7.447999999999999|0.03|7.5229|7.5229
14m_a23|0.0|1|1|2|0|3.1160758160000004|-0.008929306|0.028217372|0.665608656|0.001027627|10.3132176|-0.050626415|2|2|0.0879380709999999|-0.07256543|-0.226146643|2|0.798384929|0.5415996160000001|1|0.9258118|-0.072795329|0.017992415|-62.09952738|-43.19105542|0.0|74.61692699|3255.247038|643.9145427|-1366.189602|2263.262957|-19.00406438|0.204166091|8.595073462|7588.823133|142.0002583|34.33353583|0.017997351|-411.5129154|12.51739962|0.0|1.0|1.0|1.0|1.0|3.17|26.0|-8.23|4.42|6.19|3.82|1.0|1.0|-6.38|34.0|-6.06|479.48|1.0|0.0|0.0|-5.79|4.1200000000000004e-07|1.61e-06|0.000773|0.0|5.94e-09|2.85e-06|-0.08347|3.6774|4.2|3.6774|707.56|1209.21|0.3335|337.15|572.31|0.65552|0.65552|-1966.721362|-0.15208|6.1522|-1966.785519|8.5477|3.0|8.5171|8.5171
9_a4|0.0|0|0|1|1|2.130445484|-0.00136737|-0.019160308|2.137757657|0.010709527|10.92992723|-0.0454860859999999|1|1|-0.030976753|-0.0475186259999999|-0.076824065|2|0.801082857|0.58669472|1|0.937102792|-0.052625548|0.009037784|-37.85762102|-20.60179129|45.21212204|43.71760622|2359.945586|509.9632679|-605.7219363|2012.840082|-7.665782805|0.207109566|5.744374392999999|5387.230364999999|112.7072422|17.76608225|0.010768243|-318.7769026|5.859985199|0.0|1.0|1.0|1.0|0.0|3.37|21.0|-8.16|5.14|5.07|3.15|0.0|1.0|-4.76|26.0|-5.56|360.84|0.0|1.0|1.0|-5.15|1.73e-05|7.06e-06|0.00255|0.0|6.9e-09|2.49e-06|-0.05256|4.7284|3.87|4.0137|586.24|999.93|0.1217|262.21|430.12|0.5182100000000001|0.6464|-1489.36688|-0.16948|4.4343|-1489.41872|5.4739|48.0|7.3188|7.3188
12z_a30|0.0|0|0|0|2|0.0|-0.008819424|0.034848862|0.0|0.003529389|10.31162784|-0.045463448|1|1|0.05890953|-0.12254489|-0.207153446|1|0.809127478|0.794193541|0|0.832920077|-0.071429418|0.030875938|-74.96232552|-52.13870496|0.0|95.20867045|3112.622632|579.3226647000001|-1349.321859|2435.831516|-16.464854199999998|0.3691601439999999|8.071510779|7074.004131999999|256.7627363|37.52507564|0.029109145|-182.00664430000003|20.24634493|0.0|1.0|1.0|1.0|1.0|0.0|17.0|-6.83|3.94|2.63|2.2|0.0|1.0|-5.61|33.0|-6.39|458.54|0.0|0.0|0.0|-5.0|2.47e-06|9.94e-06|0.00456|0.0|1.47e-07|6.720000000000001e-05|-0.04679|4.8063|3.34|3.4438|739.33|1266.9|0.1855|257.96|580.6|0.5513100000000001|0.6853199999999999|-1804.51674|-146.0|7.0446|-1804.581882|7.2113|44.0|7.3615|7.3615
1d_a5|0.0|0|0|0|0|0.0|-0.006252818|-0.118028278|0.0|-0.0012491689999999|10.94437658|-0.010183824|1|1|-0.389011185|0.001493879|0.004923698|2|0.7595197290000001|0.513260607|0|0.8965037640000001|-0.088396743|0.007937625|-46.58221594|-25.16889922|0.0|56.83734591|2481.822293|484.3911442|-791.897671|1172.890724|-10.69678217|0.229495885|6.116537519|5717.438103|123.9992274|25.69414151|0.018980039|-292.3128788|10.25512997|1.0|0.0|1.0|1.0|1.0|2.19|23.0|-8.88|5.48|6.37|2.73|0.0|1.0|-4.79|27.0|-5.73|366.34|1.0|0.0|1.0|-4.97|1.6100000000000002e-05|1.0800000000000002e-05|0.00396|0.0|1.3300000000000002e-09|4.86e-07|-0.04528|4.8725|3.58|4.6112|567.04|951.63|0.2805|254.46|414.59|0.41781|0.5764600000000001|-1288.201219|-0.18991|3.7798|-1288.253849|5.3765|9333.0|5.03|5.03
9o_a24|0.0|0|0|0|1|0.0|-0.007052095|-0.087807028|0.0|0.0012214139999999|10.94506726|-0.000236595|1|1|-0.145366976|0.00177843|0.00294424|2|0.785672769|0.7086274779999999|0|0.770273808|-0.088586421|0.018492771|-51.14964436|-29.61546471|44.8382925|66.24061038|2892.333138|445.9858336|-971.8432428|1906.512273|-11.03321234|0.331953623|6.080741586|6697.297449000001|192.1999837|28.52459128|0.026064002|-194.5965258|15.09096602|0.0|1.0|1.0|1.0|2.0|2.84|23.0|-7.91|3.75|4.36|1.23|0.0|1.0|-4.49|32.0|-6.83|421.45|0.0|0.0|0.0|-4.4|3.2500000000000004e-05|3.9500000000000005e-05|0.0167|0.0|1.24e-08|5.23e-06|-0.04527|5.8802|4.41|4.2643|611.03|1126.94|0.1409|210.85|432.84|0.41688|0.65292|-1387.887227|-0.17826|4.3816|-1387.945865|5.9089|446.0|6.3507|6.3507
7h_a8|0.0|0|0|1|0|1.2793830309999998|-0.00534208|-0.016074683|0.0|0.00112124|10.94341365|0.0260356679999999|1|1|-0.043606497|0.052081992|0.141285105|0|0.7051689170000001|0.507325475|0|0.771011027|-0.093181899|0.011647275|-53.88211443|-31.05895923|47.81104825|58.94376531|2534.324886|444.4294792|-969.8780597|1919.19991|-13.63564064|0.107169655|7.589672923999999|5657.402114|61.77519141|26.49502512|0.00878112|-452.8739011|5.061650885|0.0|1.0|0.0|0.0|1.0|3.2|23.0|-8.46|5.52|5.49|4.27|0.0|1.0|-5.68|28.0|-5.27|373.35|0.0|0.0|1.0|-5.5|2.09e-06|3.16e-06|0.00118|0.0|3.5e-09|1.31e-06|-0.06799|3.9282|6.81|3.9282|593.53|999.62|0.3885|315.62|500.94|0.6963199999999999|0.6963199999999999|-1285.017252|-0.16076|7.0847|-1285.0707960000002|9.1188|10.5|4.9788|4.9788
9b_a36|0.0|0|0|0|2|0.0|-0.0058276019999999|0.082806042|0.0|0.005050384|10.33767255|-0.06502499|1|1|0.146828453|-0.053309522|-0.094526372|1|0.7885597609999999|0.7961424690000001|0|0.8453794609999999|-0.074181597|0.017007854|-61.73294817|-38.76797062|0.0|71.70079424|2715.020034|530.8939077|-1111.193067|2464.2160510000003|-14.24129533|0.21757783|7.549264797|5838.085413000001|136.63774650000002|28.98359786|0.015872498|-354.7193098|9.967846072|0.0|1.0|1.0|0.0|1.0|0.0|17.0|-6.64|3.6|2.76|2.82|0.0|1.0|-4.6|29.0|-6.46|398.48|0.0|0.0|0.0|-4.43|2.49e-05|3.71e-05|0.0148|0.0|2.3100000000000002e-07|9.21e-05|-0.05146|3.8535|3.82|3.8535|666.01|1127.85|0.5392|321.74|514.45|0.69763|0.69763|-1575.557248|-0.15833|6.2846|-1575.616432|8.4288|21.0|7.6778|7.6778
