molecula|n9FaHRing|SaaNH|SRW09|nAHRing|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC7i|MATS1i|MATS1c|GATS1are|MATS8d|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|FNSA4|RPCS|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
4_a18 (SD-208)|0|0.0|0.0|2|0.0|-0.012457606|0.0|-0.113324634|3|0.040864198|0.0|-0.498304229|-0.018723101|-0.009648044|10.95382003|-0.056245435|0|-0.047745689|-0.15379315|-0.564165402|0.773173718|-0.098971722|0.904723479|0.721664823|0.77909674|-0.077885485|-0.099573708|0.115284206|-40.10670787|10.90456851|103.6318511|-0.034985357|0.0|-1.2944582059999998|-20.652731600000003|69.63488061|-18.01551972|51.01127638|0.454067432|401.1916387|-666.5742296|1822.914738|0.397970979|6.239898178|0.831728055|5348.394288|29.9246699|0.035654206|-105.0785813|363.2306414|0.0|1.0|1.0|2.77|0.0|22.0|-8.15|3.54|4.44|76.48|2.02|1.0|0.0|92.87|0.0|1.0|3.0|6.0|3.11|5.12e-05|3.02|0.0|0.0|-0.09992|5.1755|537.47|895.83|378.26|0.2761|239.56|0.4646|0.69028|-1542.15786|-0.2358|0.0199445|-1542.207472|5.2085|0.08|7.0969
9g_a24|0|2.931798469|7.273092596000001|0|1.7647373919999998|-0.00106361|5.283203728999999|0.001126633|2|0.0279797979999999|0.0|-0.0425444|0.0144065739999999|0.070915465|10.96318169|-0.02471184|2|-0.292600863|-0.0273623029999999|-0.079421802|0.683676657|-0.045107345|0.859302479|0.657503038|0.8671367529999999|-0.064835725|-0.065668047|0.383340003|-32.080056199999994|9.283063574|174.88817269999998|-0.021297745|0.0|-0.788016565|-15.87288497|49.25777584|-10.53790724|41.36311977|0.427531635|429.0504306|-389.9025677|1196.910121|0.518073552|6.124370267000001|0.746821416|4355.725609|21.8662148|0.033884884|17.88521849|341.3207334|0.0|1.0|1.0|2.8|0.06|22.0|-6.43|2.91|2.93|72.28|0.64|0.0|0.0|87.53|0.0|1.0|3.0|4.0|1.93|0.00323|1.37|0.0|0.0|-0.03585|5.2521|524.03|879.99|289.67|0.2444|236.07|0.4227399999999999|0.64993|-984.447764|-0.21391|0.032630457|-984.497752|4.4131|68.0|7.1675
22_a47|1|0.0|6.86171134|0|1.202720059|-0.010579222|4.727387819|-0.150248628|2|0.043695652|1.016903613|-0.507802654|-0.006808306|-0.075111395|10.95023117|0.002716049|1|-0.077468004|-0.1049885469999999|-0.538310301|0.612295986|0.004104478|0.890264057|0.591185263|0.698649132|-0.080744803|-0.089280419|0.573087958|-47.64347429|13.07198749|12.19999546|-0.031744149|54.21581266|-1.42848671|-28.11203407|71.28682035|-18.73063655|60.71546178|0.4614909829999999|412.2379505|-842.8786448999999|1494.441201|0.390313552|6.9553262170000005|0.8569791179999999|6107.923371|30.72175314|0.031534452|-129.440987|482.9384172|0.0|1.0|1.0|3.31|0.1|21.0|-7.69|3.07|4.85|84.73|2.97|1.0|0.0|104.64|0.0|1.0|5.0|6.0|3.41|3.6e-05|3.0|0.0|0.0|-0.0612399999999999|4.7954|605.12|1027.32|308.65|0.3367|258.55|0.50316|0.68312|-1374.857521|-0.22828|0.02840507|-1374.914437|5.7009|1.0|9.0
14o_a23|1|0.0|7.423568444|0|3.133942289|-0.014680137|5.351858133|-0.301504331|2|0.046090147|0.6669152279999999|-0.807407518|-0.002390707|-0.029012777|10.3132174|-0.049105045|2|0.416392114|-0.0962526|-0.653629157|0.598213287|-0.072078004|0.861597051|0.575188253|0.904077943|-0.072435569|-0.094138958|0.328340215|-51.49843925|12.835973699999998|110.3941788|-0.042454824|0.8929505459999999|-2.165196042|-36.61307972|80.64694246|-30.18347529|64.33441296|0.48945652|642.7588542000001|-1539.35724|2297.392496|0.199698446|9.016411722|0.958697036|7967.617129|37.71512766|0.019295686|-427.001863|676.4530574|0.0|0.0|1.0|3.55|0.09|26.0|-7.95|3.97|6.18|114.25|3.04|2.0|1.0|126.97|0.0|1.0|7.0|8.0|4.31|1.29e-07|4.76|0.0|0.0|-0.08059|3.6989|729.11|1236.72|335.19|385.0|335.19|0.58581|0.58581|-2041.934645|-0.23229|0.02299729|-2042.000938|8.3591|3.0|8.4815
8d_a32|1|3.474433107|7.765993078999999|0|0.0|-0.010604502|5.733341277|-0.089662873|0|0.0388738739999999|2.146260246|-0.519620595|-0.006974711|-0.044765977|10.31100269|-0.0682721729999999|3|0.113030335|0.001558357|-0.629535754|0.825020753|-0.11492754|0.875986707|0.789198712|0.7107041559999999|-0.109612139|-0.109968322|0.261692269|-68.88621406|10.01177286|321.2496412|-0.03346862|89.20994250000001|-1.539556512|-43.2918338|81.54594837|-21.03349629|78.89798692|0.47012654|446.6450457|-967.5408291|2371.595484|0.2914328639999999|8.106843676|0.887243042|5523.492436|29.684549600000004|0.019788058|-262.14980440000005|557.1050635|1.0|0.0|1.0|3.5|0.26|19.0|-7.26|6.42|4.32|154.03|1.1|1.0|0.0|110.38|1.0|1.0|7.0|4.0|3.57|8.41e-07|3.17|0.0|0.0|-0.0535|3.5588|671.71|111.16|348.39|0.3018|348.39|0.7026100000000001|0.7026100000000001|-1880.540067|-0.20115|0.04065536|-1880.602038|1873.0|8.0|8.0809
12_a3|0|0.0|6.823286122000001|0|0.0|-0.009093383|4.727387819|-0.118456941|2|0.042795699|2.07135708|-0.336455156|-0.006049098|-0.045382017|10.31163031|-0.069857022|1|-0.218774634|0.017902469|-0.604704476|0.899733837|-0.125395523|0.784451598|0.841871246|0.829399708|-0.092838926|-0.096133903|0.101891875|-44.07517037|5.258353635|239.2266101|-0.039584548|76.23910943|-1.345874639|-20.92463497|52.16354015|-18.79271742|49.333524|0.463780604|393.75653|-638.9523922000001|1064.221958|0.169581355|5.6343192|0.864908294|4400.493202000001|22.63041363|0.01374218|-313.7317211|330.4083896|1.0|1.0|1.0|3.2|0.0|21.0|-6.89|4.34|4.01|92.93|1.6|1.0|0.0|90.49|0.0|1.0|2.0|3.0|3.23|2.07e-06|4.03|0.0|0.0|-0.06361|3263.0|515.23|847.25|379.97|0.5056|379.97|0.69784|0.69784|-1272.010995|-0.19514|0.02620998|-1272.058487|3.1979|3548.0|5.45
25_a12|0|0.0|0.0|0|0.0|-0.004103693|0.0|-0.045725323|2|0.038787879|2.050456822|-0.180562493|0.000864238|-0.025245046|10.93676625|-0.11195017|0|-0.141917694|-0.0542354559999999|-0.4288076329999999|0.8472746290000001|-0.208172827|0.688743998|0.806844014|0.947937175|-0.054734834|-0.080147596|0.120087607|-28.517955|2.580489093|37.96125329|-0.03323193|0.0|-1.362509125|-14.85843094|44.42528172|-17.31450713|31.09844409|0.448858246|493.8944271000001|-709.8947922|1907.027255|0.082701363|5.34703037|0.814415245|4329.321091|18.87554002|0.005118351|-434.8420476|430.4348528|1.0|1.0|1.0|2.81|0.05|22.0|-8.78|4.7|5.35|37.81|3.2|1.0|0.0|99.48|0.0|1.0|3.0|2.0|4.29|5.19e-06|4.76|0.0|0.0|-0.05352|4.2653|560.14|945.73|359.04|0.4483|290.68|0.63284|0.69029|-974.458128|-0.19655|0.024123749|-974.508059|2.2482|22.0|7.6576
3c_a12|0|0.0|6.555356892000001|1|0.0|-0.009252756|4.59511985|-0.058516436|2|0.039605735|0.0|-0.379362977|-0.003879878|-0.008931246|10.3117069|-0.056537396|1|-0.267255164|-0.116098308|-0.545592465|0.923855679|-0.10295082|0.888353608|0.859899236|0.843855494|-0.071719601|-0.099327724|0.242114395|-36.28720467|6.688634392000001|73.9854678|-0.033980537|0.0|-1.291260406|-18.35985151|61.16334136|-17.19277136|42.97583906|0.427357986|426.9566009|-653.3253118|1139.340748|0.2944757839999999|6.231995392999999|0.746291708|4629.005722|24.36878988|0.02155815|-207.9738085|380.2468615|1.0|1.0|1.0|3.94|0.12|17.0|-6.78|4.01|2.25|78.41|1.82|0.0|0.0|98.16|0.0|1.0|3.0|4.0|2.76|6.06e-05|2.91|0.0|0.0|-0.07463|3.9848|544.65|894.36|345.72|0.4687|311.14|0.43415|0.68067|-1327.351991|-0.22035|0.02665687|-1327.4004710000002|2.3061|0.02|7699.0
47f_a18|0|0.0|7.03438793|1|0.0|-0.005817448|4.844187086|-0.034211867|0|0.031179487|0.0|-0.477030713|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0|-0.071877686|-0.264839041|-0.4138670829999999|0.765824398|-0.014370598|0.780474694|0.745431271|0.838156881|-0.063824969|-0.084851044|0.375218907|-54.18475173|11.75478965|111.1889928|-0.0289997239999999|58.84834254|-2.290978185|-46.00060733|86.11217859|-24.61956302|65.93954138|0.483843526|711.5604361000001|-1944.945479|2343.062749|0.273449343|10.55465562|0.937396993|7870.103594|33.88554232|0.016581683|-384.6642262|1347.416568|1.0|1.0|1.0|4.87|0.34|18.0|-9.22|3.22|3.6|88.97|2.79|3.0|2.0|164.47|1.0|1.0|13.0|4.0|2.83|7.76e-07|4.52|1.0|1.0|-0.04439|3.0964|908.66|1602.99|400.42|0.5741|400.42|0.6984600000000001|0.6984600000000001|-1741.724929|-0.1724099999999999|0.02902413|-1741.802171|4.4861|9.0|8.0458
3_a47|0|0.0|0.0|0|0.0|-0.008740449|0.0|-0.130414103|2|0.03308642|1.416887578|-0.367098851|-0.008828261|0.103847816|10.93671092|0.013073797|0|-0.021029826|-0.015388793|-0.457330633|0.900251233|0.022804181|0.780628097|0.815682427|0.854727481|-0.083129079|-0.0948001|0.4661246329999999|-43.59237092|4.514659074|98.29790989|-0.036461577|1.139378223|-1.422001494|-22.85956767|58.22383723|-19.12022366|48.10703|0.403777634|448.2137648|-745.6887227000001|1280.146703|0.2150305089999999|6.46319354|0.67722658|5022.029588|24.35791949|0.016230658|-298.8724505|418.022895|1.0|1.0|1.0|2.59|0.0|22.0|-8.42|4.32|5.4|58.04|2.88|1.0|0.0|101.55|0.0|1.0|3.0|3.0|4.02|2.86e-06|4.6|0.0|0.0|-0.05717|5.6998|556.65|941.44|332.54|0.2342|217.52|0.52977|0.69138|-1469.969304|-0.2119|0.03619487|-1470.0192869999998|5.3274|316.0|6.5
8c_a12|0|0.0|0.0|1|0.0|-0.0104125509999999|0.0|-0.055163114|3|0.038787879|0.0|-0.447739674|-0.004211843|-0.036504737|10.95472932|-0.07003012|0|-0.1876771789999999|-0.210669119|-0.606245231|0.905486734|-0.130288596|0.8425863029999999|0.845077891|0.840397446|-0.067004282|-0.101988384|0.239216075|-34.19075142|10.00357546|83.24714315|-0.038245644|0.0|-1.529825767|-17.44675795|61.66383178|-19.51587692|44.19432689|0.472503372|428.8355831|-780.6350769|1245.6132289999998|0.235550168|5.670223821|0.8957467170000001|4610.945152|25.52931025|0.018855428|-269.8853937|390.0159026|0.0|1.0|1.0|3.91|0.11|18.0|-7.14|2.81|1.59|63.06|2.02|0.0|0.0|98.07|0.0|1.0|3.0|5.0|2.23|0.000339|2.5|0.0|0.0|-0.06706|4.3598|551.66|909.19|323.37|466.0|284.38|0.53657|0.67318|-1022.613451|-0.2227699999999999|0.02263772|-1022.663298|2.4806|0.04|7.3979
8_a15|0|0.0|0.0|0|0.0|-0.009853404|0.0|-0.044406425|1|0.039181287|0.0|-0.5025236129999999|1.7800000000000002e-05|-0.010146469|10.95880707|-0.014489333|0|0.225620047|-0.203104439|-0.342749125|0.85357243|-0.025923166|0.742680335|0.8105478740000001|0.853896482|-0.071552706|-0.118293578|0.381651497|-41.7821007|19.65860939|104.8781037|-0.028969856|55.99586988|-1.419522941|-24.39801408|89.80283608|-16.91650111|61.44071008|0.389723411|498.6196971|-828.9085544|1919.535904|0.480572589|6.093505548|0.638601279|5306.2234530000005|32.56759415|0.035495625|-22.68867482|532.0914339999999|1.0|1.0|1.0|3.14|0.19|18.0|-7.57|3.9|4.95|61.84|1.96|2.0|0.0|104.74|0.0|1.0|7.0|5.0|3.76|5.63e-06|4.24|0.0|0.0|-0.02723|4.4346|598.84|1050.15|331.28|251.0|279.58|0.5128|0.70524|-1223.463981|-0.18303|0.01719864|-1223.523393|1.4589|108.0|6.9666
12n_a36|0|3.400581499|7.412764017000001|2|0.0|-0.0099988159999999|5.351858133|-0.350034917|2|0.0438779959999999|0.0|-0.619926573|-0.006862238|-0.035989956|10.31810354|-0.000273044|1|0.048110172|-0.15024383|-0.5181211520000001|0.8183043390000001|-0.000421339|0.869718963|0.750657639|0.720111143|-0.089275906|-0.115872034|0.239018516|-60.42525197|14.28426215|67.52548352|-0.039955874|26.74179417|-2.317440678|-40.89805687|92.79755725|-27.04362074|74.70951411|0.454498749|487.397992|-1568.530003|3465.537153|0.258248547|6.863551112000001|0.833176363|7657.057548000001|36.45914091|0.021232665|-327.25274110000004|805.2286932|0.0|0.0|0.0|5.03|0.17|17.0|-6.87|1.28|2.15|123.75|0.84|1.0|0.0|142.02|0.0|1.0|7.0|6.0|1.18|0.0001409999999999|1.64|0.0|0.0|-0.05056|5.3573|714.14|1256.83|340.78|0.3921|231.43|0.32172|0.7046600000000001|-1875.89723|-0.19984|0.03261661|-1875.961945|14.3562|15.0|7.8239
21_a4|0|0.0|7.535296702|1|2.026698554|-0.003068098|5.4161004020000005|-0.014982235|1|0.042924837|0.0|-0.131928225|0.012362563|-0.2897937889999999|10.94593332|-0.104638158|1|0.030586117|-0.063064908|-0.228430899|0.6952936|-0.174578783|0.833191212|0.674434042|0.932146735|-0.0571545999999999|-0.076470465|0.239652988|-28.99048719|10.23237244|63.37635587|-0.028676424|66.03320922|-1.147056976|-14.70482428|47.69702403|-14.54552243|39.22285963|0.401240904|472.812128|-581.8208971|1584.866567|0.276832377|5.961506745|0.670120767|4277.396118|20.11362507|0.017563978|-226.3943104|387.240586|1.0|1.0|1.0|3.37|0.16|17.0|-5.94|3.7|3.85|39.94|2.32|0.0|0.0|91.59|0.0|2.0|3.0|3.0|3.23|0.000133|3.36|0.0|0.0|-0.02956|5.1623|549.71|916.76|308.08|0.2016|240.17|0.5260600000000001|0.66476|-973.400097|-0.19588|0.020181098|-973.449892|2.9409|121.0|6.9172
5d_a40|0|0.0|8.149890544|0|1.601200869|-0.005662681|6.167516491000001|0.0418378229999999|0|0.044526749|0.716041667|-0.1868684619999999|0.007200253|0.2078052269999999|10.31198333|0.029272031|2|-0.259985037|-0.0038660009999999|-0.399968083|0.496945486|0.0451110059999999|0.877722972|0.483934049|0.754010052|-0.086193996|-0.094277694|0.049855551|-39.55506228|10.10860823|181.4728912|-0.0377110779999999|53.85026982|-1.131332331|-18.15211073|49.97858532|-17.30589257|49.66367051|0.479931934|346.0207917|-519.1767771000001|511.3769101|0.188819426|6.288958592999999|0.922825231|4051.712713|21.3342049|0.014630084|-285.606135|243.4287716|1.0|0.0|0.0|3.02|0.21|14.0|-4.32|4.08|3.64|75.5|2.25|0.0|1.0|74.11|0.0|2.0|3.0|4.0|3.1|5.9e-05|2.98|0.0|0.0|-0.06796|3.7374|473.48|765.69|331.74|0.4493|331.74|0.69613|0.69613|-1276.751174|-0.2164699999999999|0.01667985|-1276.797751|9.2439|19.0|7.7212
32_a47|1|0.0|6.842683282|1|1.998170616|-0.003573735|4.727387819|0.000921003|3|0.035568182|1.6507707980000002|-0.2037028839999999|0.001861676|-0.026022099|10.95005715|-0.044598914|1|-0.0274939029999999|-0.077485193|-0.2749014|0.6636125860000001|-0.078006445|0.858292442|0.634406338|0.851627782|-0.05770007|-0.0726950079999999|0.266433793|-41.57905445|13.90468487|28.55112477|-0.026060474|44.50423685|-1.381205148|-29.9621436|68.76811937|-18.77935151|55.48373932|0.44289006|613.6886524|-995.3056298|2255.632049|0.35883878|8.656942728999999|0.794977846|6235.398576|29.28959351|0.022735861|-203.4434306|682.9868225|1.0|1.0|1.0|3.35|0.26|21.0|-8.82|4.18|5.07|67.66|3.11|2.0|0.0|125.17|0.0|1.0|5.0|5.0|3.94|1.5399999999999998e-05|3.7|0.0|0.0|-0.05682|4.9046|692.49|1184.76|336.65|0.2969|252.79|0.48011|0.68986|-1777.843462|-0.20778|0.03062031|-1777.90286|6.3139|0.1|7.0
16i_a32|1|3.352437091|7.765993078999999|0|0.0|-0.0146198339999999|5.733341277|-0.075706124|0|0.0439583329999999|2.078707411|-0.7748511779999999|-0.003511776|-0.104899053|10.31100265|0.006037736|3|-0.098841478|-0.120440534|-0.700853898|0.801401734|0.009897928|0.8829894|0.761506727|0.801494708|-0.0857355019999999|-0.114771536|0.5368697929999999|-56.03343427|14.59730623|90.08098301|-0.036726892|32.3175507|-1.836344582|-36.62130242|88.80827938|-24.00328703|70.6307405|0.455596751|523.8261846|-1200.164351|3450.514629|0.281035887|6.848009314|0.836873682|6355.471589|33.38593207|0.021112022|-286.2130831|636.0251562999999|1.0|0.0|1.0|3.75|0.3|19.0|-7.4|6.25|4.85|149.27|1.34|3.0|0.0|116.75|1.0|1.0|8.0|5.0|3.96|9.25e-08|4.19|0.0|0.0|-0.05044|3.6176|692.96|1175.51|342.72|0.2857|342.72|0.70222|0.70222|-1995.055356|-0.2002|0.02810109|-1995.11813|4.0568|6.0|8.2596
12ab_a30|0|0.0|7.412764017000001|2|0.0|-0.008528077|5.351858133|-0.030346359|2|0.043854875|0.0|-0.520212725|0.003529389|0.038312857|10.31162784|0.01563558|1|0.03046828|-0.12254489|-0.384942092|0.8397577820000001|0.026596859|0.855880335|0.794193541|0.7997534890000001|-0.082740301|-0.1008879709999999|0.4605456229999999|-58.23149599999999|22.23130678|119.79740259999998|-0.031859359|0.0|-1.815983471|-40.9825333|92.49334877|-22.42218278|80.46280277|0.461207954|562.8556061|-1278.064418|2618.234172|0.3960470239999999|8.44310703|0.856003642|6918.884105|37.1257096|0.030534507|-146.321375|792.3440337000001|1.0|0.0|1.0|4.87|0.21|17.0|-6.83|3.94|2.63|100.11|2.2|2.0|0.0|140.26|0.0|1.0|7.0|6.0|2.52|2.47e-06|3.81|0.0|0.0|-49.0|4.8018|753.75|1275.19|355.06|0.1957|258.2|0.46561|0.68324|-1804.523449|-0.19672|0.03368522|-1804.589076|7.4968|17.0|7.7825
12aa_a36|0|3.4172704080000003|7.412764017000001|2|0.0|-0.011588438|5.351858133|-0.135770278|2|0.042560386|0.0|-0.672129428|-0.006653538|0.010538281|10.95446449|-0.013898809|1|0.0620143779999999|-0.052743904|-0.53315493|0.892815402|-0.023185884|0.888163057|0.849217847|0.688945241|-0.1066659309999999|-0.117270578|0.4679233379999999|-72.94175494|16.1504726|132.3194611|-0.04126187|109.0001157|-2.228140982|-49.88002793|96.18613736|-28.21625599|89.09222754|0.44829258|471.12395210000005|-1523.677823|2418.848273|0.2686642589999999|8.05947774|0.812554922|6438.603019|38.58180913|0.023386634|-316.3903377|689.2886595|0.0|0.0|0.0|4.83|0.13|17.0|-6.14|1.92|0.98|112.29|1.28|1.0|0.0|131.85|0.0|1.0|6.0|5.0|1.15|0.000304|1.55|0.0|0.0|-0.05111|3.8899|701.99|1183.76|318.73|0.4446|318.73|0.6931|0.6931|-1401.389257|-0.20829|0.04550032|-1401.45065|4.7433|9.0|8.0458
3_a4|0|0.0|7.535296702|1|2.147369615|-0.001141383|5.4161004020000005|0.03287721|2|0.033760684|2.180369373|-0.0502208409999999|0.011825591|-0.010537082|10.92992985|0.050638298|1|-0.129930078|-0.048796855|-0.133874898|0.637819558|0.0904255319999999|0.8367373309999999|0.623172012|0.919804716|-0.052578183|-0.06572153|0.462670692|-25.5405205|5.133610255|12.23442244|-0.024645574|40.30885999|-0.985822953|-12.40663231|39.38579676|-11.97190059|30.67413075|0.430553837|446.8068266|-478.8760237|1602.411021|0.280312336|4.832514477|0.7560922609999999|4677.30755|16.63485592|0.015358792|-213.4321476|409.0289917|1.0|1.0|1.0|2.99|0.15|21.0|-7.19|4.02|4.11|43.6|2.44|0.0|0.0|95.12|0.0|1.0|2.0|3.0|3.31|0.000198|3.12|0.0|0.0|-0.04964|4.9088|535.44|905.23|305.09|0.1415|252.57|0.58445|0.58615|-990.467184|-0.21969|0.024645265|-990.514888|3205.0|104.0|6983.0
12au_a36|0|3.422314661|7.412764017000001|2|0.0|-0.009897048|5.351858133|-0.351827031|2|0.044036281|0.0|-0.613616984|-0.006862238|-0.023640632|10.31810353|-0.03802163|1|0.1320241419999999|-0.15024383|-0.515924985|0.8183043390000001|-0.058671909|0.877827228|0.750657639|0.698996981|-0.090166553|-0.110305773|0.284342092|-64.86748076|15.51748637|102.3999102|-0.038036474|26.04051569|-2.206115469|-46.66686194|95.91776213|-27.36414058|80.38496714|0.492871181|502.8713191000001|-1587.1201529999998|2384.109036|0.283941389|8.963940512999999|0.97188557|7239.100414|38.21494522|0.023021031|-310.873098|805.2286932|0.0|0.0|0.0|5.0|0.17|17.0|-6.87|1.28|2.15|123.75|0.84|1.0|0.0|142.02|0.0|1.0|7.0|6.0|1.18|0.0001409999999999|1.64|0.0|0.0|-0.0570899999999999|5.1307|752.27|1283.4|334.15|809.0|241.65|0.58518|0.70395|-1875.89525|-0.2087099999999999|0.05174058|-1875.960827|8.0814|47.0|7.3279
10_a3|0|0.0|6.823286122000001|0|0.0|-0.010609861|4.727387819|-0.1152010919999999|3|0.034166667|1.684975382|-0.381954986|-0.008037672|0.018484177|10.31162304|0.043342516|1|0.033279122|-0.0495219879999999|-0.616256033|0.8947911009999999|0.078405316|0.8136572320000001|0.834020779|0.747406318|-0.1007256719999999|-0.0989320009999999|0.518341632|-46.64544572|6.768239856|248.0820067|-0.0359752729999999|80.37219813|-1.187184014|-21.60122201|56.68388955|-16.65993003|53.41368558|0.41220272|346.1193167|-549.7776912|1361.86525|0.293370676|5.031169383|0.701266803|4600.496436|23.57661855|0.023470578|-191.3775649|311.6695405|0.0|1.0|1.0|3.02|0.0|21.0|-6.51|3.79|3.41|105.82|1.2|0.0|0.0|88.28|0.0|1.0|2.0|4.0|2.52|5.07e-05|2.43|0.0|0.0|-0.06238|5375.0|498.67|830.63|362.35|0.2124|230.67|0.41894|0.68995|-1288.050987|-0.21249|0.04080931|-1288.097561|9.3381|7943.0|5.1
9r_a24|0|2.950959457|6.605297921|0|0.0|-0.004640179|4.59511985|0.013567512|3|0.024179894|0.0|-0.264490176|0.007861194|0.064425793|10.96129392|-0.043274854|1|-0.29065818|-0.179075526|-0.3018627239999999|0.786430472|-0.083458647|0.841805128|0.7526889940000001|0.8417158379999999|-0.0618978309999999|-0.082022572|0.32720212|-41.49802275|10.4302588|71.31566881|-0.025821921|89.36724924|-1.394383716|-27.82142546|70.79264457|-17.31173182|51.92828155|0.473403843|564.3096436000001|-934.8335183|958.7578093|0.384785172|9.672636984|0.898988412|5501.824326|28.13932796|0.02357068|-154.486433|670.2247423|1.0|1.0|1.0|3.53|0.22|23.0|-8.66|4.23|3.93|79.82|1.02|2.0|0.0|116.9|0.0|1.0|8.0|6.0|2.98|9.58e-05|2.69|0.0|0.0|-0.04313|4.4722|713.25|1199.71|289.16|0.3398|277.23|0.3398|0.6204|-1294.201456|-0.21074|0.03426339|-1294.263358|3.0322|11.0|7.9586
4f_a46|0|0.0|7.825245291|1|2.190536659|-0.001035775|5.587248657999999|-0.001868546|2|0.045958333|0.0|-0.053860324|0.012332859|-0.056114865|10.96352592|-0.115631645|1|-0.154986658|-0.079238184|-0.150189733|0.6901151990000001|-0.1697014539999999|0.7796270059999999|0.69830739|0.934973206|-0.055836642|-0.0674830959999999|0.296072934|-30.29079362|4.738551282|7.730129301|-0.022035297|56.50645576|-1.079729539|-16.43243843|42.21890747|-11.95391778|35.0293449|0.424708366|507.213176|-585.7419712999999|1563.375755|0.240157725|5.654067072999999|0.7382488140000001|4661.569032|15.73210412|0.010341277|-281.9234274|538.4165208|1.0|1.0|1.0|3.88|0.38|17.0|-7.21|4.56|4.71|43.6|2.58|1.0|0.0|101.54|0.0|1.0|3.0|3.0|3.76|4.18e-05|3.77|0.0|0.0|-0.02947|4548.0|591.51|1020.33|272.61|0.1719|272.61|0.69208|0.69208|-1033.315821|-0.2202599999999999|0.02238723|-1033.36869|3.7419|183.0|6.7375
25b_a34|0|0.0|7.412764017000001|1|1.94553288|-0.015658012|5.351858133|-0.0929479709999999|1|0.04037037|0.0|-0.861190687|-0.00378755|-0.112970844|10.95957635|-0.061390533|1|-0.2360985169999999|-0.278635968|-0.623853334|0.832166825|-0.101529052|0.83883012|0.787858064|0.656573108|-0.1030760719999999|-0.137924163|0.5020264870000001|-64.37123451|18.82143547|165.2408865|-0.042438204|49.2835599|-2.206786613|-40.19997818|98.0416108|-26.50275222|83.19266998|0.419904835|410.0313565|-1378.143115|2671.608537|0.23725451|6.383564979|0.723855085|5786.015654|34.74652105|0.019067452|-328.1702779|595.8522372|0.0|1.0|1.0|3.53|0.29|17.0|-6.42|2.63|3.03|90.3|1.56|1.0|0.0|108.21|0.0|1.0|7.0|5.0|2.58|0.00015|2.29|0.0|0.0|-0.03539|4.2253|668.48|1136.16|293.43|0.2259|293.43|0.6925600000000001|0.6925600000000001|-1313.132261|-0.21103|0.02655501|-1313.194808|9.0174|2.08|5.6819
14a_a3|0|0.0|6.823286122000001|0|0.0|-0.009312773|4.727387819|-0.1160619169999999|3|0.043464052|1.772745969|-0.363198151|-0.00603969|-0.039177314|10.3116301|-0.172643335|1|-0.267665193|-0.050943323|-0.582572884|0.882394075|-0.287221775|0.822587422|0.8255789570000001|0.790894937|-0.091731577|-0.094609848|0.21389849|-45.12132248|6.904918591|256.5548327|-0.036792719|83.70773843|-1.324537874|-22.1944701|55.84414456|-18.09776067|52.02624107|0.481997259|389.0288018|-651.519384|1186.412113|0.239123122|5.308770254|0.930491715|4716.423352000001|23.78539971|0.0189212089999999|-256.6424807|358.3503513|0.0|1.0|1.0|3.27|0.06|21.0|-6.89|4.28|3.71|105.82|1.04|0.0|0.0|93.25|0.0|1.0|2.0|4.0|2.76|3.54e-05|2.58|0.0|0.0|-0.06736|3.2363|528.91|822.33|383.1|0.4524|383.1|0.69708|0.69708|-1327.354384|-0.19946|0.02860456|-1327.403067|4.6689|0.03|7.5229
