molecula|NaaNH|n9FaRing|nAHRing|nARing|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|AATSC1are|MATS8i|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PNSA3|PNSA5|PPSA3|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|GeomRadius|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
13c_a6|1|0|1|1|-0.046663393|-0.010619065|5.351858133|-0.0122495089999999|1|0.040821256|0.049627353|-0.003346018|0.054910284|1|-0.000899678|0.081059709|-0.106686991|-0.174259072|-0.490486317|1|0.845481322|0.085414885|-0.167542194|0.8353837409999999|0.7995080809999999|0|0.786809832|-0.111231609|-63.73961873|-75.71763296|20.79409503|145.12291069999998|-0.039875482|14.15496611|567.1031411|0.772032541|-2.11340057|-43.38886312|88.21184769|0.466844407|2880.850692|-1438.635026|3135.546462|8.038175951|35.15921372|0.018354398|-370.3562372|1863.438327|692.8471883999999|12.49421473|1.0|1.0|1.0|1.0|1.0|2.0|5.38|4.57|95.85|2.0|0.0|121.6|0.0|-5.95|32.0|423.47|0.0|0.0|-5.27|1.11e-06|5.42e-06|0.00229|4.23|3.96e-10|-0.05015|5.992000000000001|-1389.39897|-1389.371325|719.8|1217.77|339.5|0.5471|596.15|0.48478|-1389.122252|-0.14975|-1389.184603|73.0|7.1367|7.1367
3b_a49|0|0|1|1|-0.003115526|-0.0057605869999999|5.4161004020000005|-0.055724324|2|0.034155556|-0.090939066|0.000607064|-0.010613212|1|0.001356445|-0.151131362|0.000511959|0.000850823|-0.405529602|2|0.7745859279999999|0.021506499|0.006213385|0.845992028|0.749565191|1|0.749104358|-0.0846496|-54.04959517|-51.77986692|8.304484449|153.4719941|-0.0276739079999999|5.07982433|81.60358988|0.656865946|-1.439043207|-33.06194987|64.91785551|0.477583842|2660.339607|-880.2577376|1796.6760370000002|7.236413572000001|25.77091035|0.021477952|-191.9087104|1340.087338|641.1445234|13.13798859|1.0|1.0|1.0|1.0|1.0|2.0|3.16|3.2|98.72|1.0|0.0|116.94|0.0|-3.53|30.0|398.46|0.0|0.0|-3.59|0.000293|0.000256|102.0|1.84|2.64e-08|-0.06115|4.6669|-1293.3286859999998|-1293.291817|664.15|1132.92|322.72|0.1978|480.08|0.5798|-1293.048179|-0.1587|-1293.106236|25.0|7.6021|7.6021
A7701_a51|1|0|0|0|-0.221071791|-0.002377784|4.59511985|-0.0162614089999999|2|0.031405229|0.070581466|0.008062393|0.058290286|1|0.00740235|0.119725261|0.036217274|0.061434294|-0.22798944|2|0.7078647990000001|0.00552665|-0.0533751959999999|0.8092075540000001|0.688876851|1|0.865114773|-0.078131694|-32.97926236|-36.09660744|3.420720075|62.31656919|-0.030384547|1.580362387|0.0|0.799046392|-1.09384371|-15.23632002|41.87351682|0.420350923|1959.582581|-505.3525041|1108.114062|5.137516673|17.56790307|0.012504214|-276.3170672|632.4445105000001|332.8814548|5.776909381|1.0|1.0|0.0|1.0|1.0|1.0|4.46|4.0|54.46|0.0|0.0|87.52|0.0|-3.95|22.0|286.33|0.0|1.0|-4.17|0.000111|6.790000000000001e-05|0.0195|3.14|2.62e-08||||||||||||||25.0|7.6021|7.6021
9d_a31|1|0|1|1|0.036844743|-0.012442213|5.733341277|-0.043220149|0|0.0359583329999999|-0.057650507|-0.002456634|-0.0938310919999999|2|0.000127275|-0.091744753|-0.134504227|-0.214049412|-0.550392027|0|0.8066174070000001|-0.030275712|-0.0375445629999999|0.873955169|0.771222772|0|0.6943358040000001|-0.11958484|-66.96024848|-81.53295088|19.79432796|208.401866|-0.033844766|13.49577391|560.5224416|0.6636195229999999|-1.793772606|-45.65350116|97.84665015|0.457506946|2654.377004|-1222.994263|1932.363213|9.436176796|34.77197803|0.023927395|-223.1115993|1842.914835|647.1500428999999|16.31369927|1.0|1.0|1.0|1.0|1.0|2.0|6.04|4.09|117.37|2.0|0.0|112.97|0.0|-5.61|29.0|412.51|0.0|0.0|-4.39|2.48e-06|4.06e-05|0.0167|3.46|2.3500000000000002e-08|-0.03457|3.8478|-1657.471475|-1657.428165|727.27|1202.79|322.22|0.2611|630.49|0.7006899999999999|-1657.1791449999998|-0.15969|-1657.245966|0.6|6.2218|6.2218
6g_a40|0|0|1|2|0.102683335|-0.022381557|6.401917197|-0.261952754|0|0.039863946|-0.120745388|-0.019683422|0.07194868|2|-0.018182514|-0.221674172|0.0312035079999999|0.05728593|-0.588058458|0|0.8316888240000001|0.075283207|-0.340429901|0.8917390820000001|0.808096413|1|0.605346707|-0.156296046|-107.2113398|-101.5916383|11.53799852|256.5226419|-0.059045173|7.499640603|47.36081569|0.824204189|-2.657032782|-69.68682788|114.7475987|0.425569146|3142.74733|-1727.0578510000005|3198.69909|6.95079805|46.56499428|0.020240097|-421.4621621|2095.424743|590.1686672000001|13.1559604|0.0|0.0|1.0|0.0|1.0|3.0|3.43|2.48|213.89|1.0|2.0|124.18|1.0|-7.22|31.0|474.53|1.0|0.0|-4.71|6.049999999999999e-08|1.93e-05|0.00917|3.06|0.0013599999999999|-0.08622|3.3197|-2522.023752|-2521.990118|669.8|1144.59|440.68|0.4971|514.77|0.58454|-2521.8114530000003|-0.11857|-2521.87499|47.0|7.3279|7.3279
6_a3|0|0|0|0|0.155665791|-0.008934536|4.727387819|-0.106234254|2|0.038650794|-0.025021661|-0.007540435|0.05584062|1|-0.006696449|-0.0445675709999999|0.020589494|0.036673175|-0.594308852|2|0.881253042|-0.155862559|0.055002252|0.8632654590000001|0.773152968|1|0.783322023|-0.098669224|-52.01903278|-49.23401228|5.449560482000001|108.118071|-0.037726468|2.7192240510000003|77.06094911|0.80281499|-1.282699916|-25.95647951|56.71997588|0.387883362|2196.107822|-640.0421597|1899.385061|5.498222293|23.4484528|0.0150025189999999|-302.19751|797.2473951000001|353.7528308|7.485963593999999|1.0|1.0|1.0|1.0|1.0|1.0|4.96|4.66|92.93|1.0|0.0|95.5|0.0|-5.44|23.0|338.81|0.0|0.0|-4.87|3.67e-06|1.34e-05|0.00455|3.79|3.28e-08|-0.06529|5.8279|-1731.735113|-1731.7043199999998|524.88|884.88|365.05|0.1997|366.93|0.3369|-1731.602363|-0.1465|-1731.6508010000002|1778.0|5.7501|5.7501
6e_a31|1|0|1|1|0.06650322|-0.016012184|5.733341277|-0.178758575|0|0.037803618|0.132664341|-0.011483229|-0.008757878|2|-0.008439437|0.225356759|-0.002840672|-0.004825446|-0.579941248|0|0.838789705|-0.071378445|-0.072882794|0.841537966|0.795570315|0|0.623340994|-0.130898441|-74.99224589|-79.81721349|19.89514173|229.6732654|-0.046541668|12.13134981|99.0823033|0.7604979040000001|-2.0943750530000003|-45.72760428|93.68572477|0.4782688439999999|2776.836977|-1277.075416|2188.417358|7.513687859|37.31693873|0.022744048|-317.6847132|1679.262243|536.6368656000001|13.86851128|1.0|1.0|1.0|1.0|1.0|2.0|5.19|4.0|131.36|1.0|0.0|109.69|0.0|-5.63|29.0|404.44|0.0|0.0|-4.66|2.34e-06|2.18e-05|0.00883|3.2|4.67e-08|-0.05426|3.3083|-1652.669408|-1652.63264|634.34|1077.48|374.76|0.5103|490.75|0.70391|-1652.445002|-0.13418|-1652.503557|0.37|6.4318|6.4318
12bg_a36|1|0|2|2|-0.040957653|-0.0076819|5.351858133|-0.044573523|2|0.044197531|0.057879142|-0.001012333|-0.060117593|1|-0.00097037|0.097928606|-0.101451485|-0.1716508239999999|-0.4459167329999999|1|0.884841888|-0.023460562|-0.033696875|0.892249657|0.771220556|0|0.840610352|-0.102664465|-51.74990566|-70.42534258|13.44952052|109.3374477|-0.036959207|9.22604612|14.85588272|0.747867728|-1.847960372|-35.49918495|83.78068847|0.46245521|2925.402039|-1267.656166|2915.548359|7.549463377|33.900544700000005|0.01946912|-340.0625449|1695.0272350000002|661.6709012|13.35534589|1.0|0.0|1.0|1.0|0.0|2.0|3.99|3.19|69.2|2.0|0.0|133.77|0.0|-5.08|31.0|450.32|0.0|1.0|-5.18|8.27e-06|6.55e-06|0.00295|3.93|1.74e-08|-0.0542299999999999|3.8944|-2152.13793|-2152.104584|703.94|1186.75|318.36|0.4409|554.7|0.69395|-2151.914954|-0.15743|-2151.975577|15.0|7.8239|7.8239
15c_a22|0|0|0|0|-0.134137693|-0.005236206|4.727387819|-0.018518519|2|0.038137255|-0.026986769|0.003784292|-0.023927419|1|0.004362505|-0.047249795|-0.0917078119999999|-0.160566657|-0.364626967|2|0.667111824|-0.096749121|0.010828071|0.8353837409999999|0.639264982|1|0.8665852140000001|-0.080088202|-48.58045253|-57.66130245|17.68362419|96.05497587|-0.0302219629999999|12.731723|78.22334636|0.661775114|-1.60176404|-34.97658951|75.52188549|0.462157867|3079.491787|-1153.226049|2092.620825|8.626398368|32.87972244|0.0248073129999999|-232.9472639|1742.625289|731.8178649|17.86058304|0.0|1.0|1.0|1.0|1.0|1.0|3.9|4.18|109.38|1.0|0.0|128.77|0.0|-4.86|34.0|445.48|0.0|0.0|-4.62|1.39e-05|2.4e-05|0.0107|2.9|5.269999999999997e-10|-0.07399|5.7361|-1460.602657|-1460.571156|715.42|1241.07|337.46|0.5082|575.8|0.30831|-1460.324493|-0.15408|-1460.387718|737.0|6.1325|6.1325
17d_a50|0|1|2|2|-0.152030219|-0.002166617|6.042632834|0.03538699|1|0.031990741|0.006071856|0.012079|-0.136180713|2|0.01245647|0.009780681|-0.200725906|-0.323333765|-0.2294807539999999|1|0.754575205|-0.1921395789999999|-0.2177003589999999|0.789310938|0.7276268779999999|1|0.929886823|-0.069790853|-30.63468215|-48.40178147|10.55016861|48.62532158|-0.025589979|7.31681784|86.38197811|0.75405703|-1.535398758|-21.24595322|57.5414543|0.445708152|2824.70142|-1064.839192|2950.99157|6.996105516|23.53577933|0.013178555|-352.3903892|1412.14676|829.3813984|9.139672835|0.0|1.0|1.0|1.0|1.0|0.0|4.0|4.29|51.77|2.0|0.0|133.19|0.0|-4.5|32.0|424.54|0.0|1.0|-4.88|3.17e-05|1.31e-05|0.00557|3.72|8.55e-08|-0.03251|4.0506|-1335.989008|-1335.962757|727.15|1263.22|306.09|0.1819|579.45|0.66103|-1335.649722|-0.16716|-1335.713194|74.0|7.1308|7.1308
28_a20|0|0|0|0|-0.013841559|-0.006492092|4.727387819|-0.114439513|3|0.0396875|0.091462964|0.002234763|0.0313932529999999|1|0.002695258|0.155263557|-0.016955137|-0.028782305|-0.447096101|3|0.715067047|-0.104458316|-0.06654421|0.812553182|0.690655217|1|0.7817507370000001|-0.091179288|-57.59898971|-60.85602167|9.799649234|145.66665480000003|-0.035068957|6.540604536|88.39175809|0.773641727|-1.823585765|-38.44343857|71.98460956|0.468838001|2865.917291|-1217.120433|2449.815677|7.587188177000001|30.25452396|0.016673728|-365.2747728|1573.2352460000002|684.5377542|11.12858789|0.0|1.0|1.0|1.0|1.0|1.0|3.93|4.01|99.58|1.0|0.0|122.8|0.0|-4.42|32.0|420.47|0.0|0.0|-4.43|3.77e-05|3.72e-05|0.0156|2.68|1.57e-09|-0.06242|4.7905|-1368.363151|-1368.32781|704.42|1198.32|346.35|0.2354|531.85|0.50352|-1368.085242|-0.15572|-1368.146882|255.0|6.5935|6.5935
47i_a18|0|0|1|1|0.053794607|-0.006882626|4.844187086|-0.066917145|0|0.037484277|-0.037689885|-0.000919158|0.073977454|0|0.000427479|-0.057689282|-0.106018078|-0.162274487|-0.499939719|0|0.742536498|-0.064085904|-0.068524374|0.7842882870000001|0.727767462|0|0.8030751740000001|-0.089609068|-54.34379065|-62.41153158|6.787641686000001|137.1555392|-0.035256027|4.727502734|82.81385171|0.8608685909999999|-2.150617629|-37.84973202|68.954317|0.487446923|2795.907966|-1497.876758|1333.332089|9.573882864|28.52393145|0.009393984|-502.6804099|1739.959818|855.7438937000001|6.542785417999999|1.0|1.0|0.0|1.0|1.0|3.0|3.28|2.8|85.29|3.0|1.0|134.83|0.0|-5.18|33.0|440.54|0.0|0.0|-4.78|6.58e-06|1.67e-05|0.00735|3.7|1.04e-09|-0.05062|3.2321|-1416.260696|-1416.233978|744.95|1297.7|383.61|0.5085|664.78|0.69175|-1415.875678|-0.13237|-1415.944522|19.0|7.7212|7.7212
9_a10|0|0|1|1|-0.096384071|-0.004530817|5.4161004020000005|-0.032199235|2|0.03590535|-0.048732912|0.007316125|-0.1189611519999999|1|0.007847998|-0.079150788|-0.1475423119999999|-0.239634564|-0.362724972|2|0.7141481129999999|-0.000865755|-0.169389445|0.837889476|0.692424727|1|0.8694452140000001|-0.084348428|-40.90513782|-59.80726117|9.815155744|92.56988349|-0.028592687|6.959437141|59.95939417|0.73129178|-1.686968561|-29.00379197|71.07688871|0.45291714|2904.874289|-1196.145223|2284.568215|8.765421221|27.72306267|0.015893979|-327.9949188|1635.660698|816.3832816|11.26962754|1.0|1.0|1.0|1.0|1.0|1.0|3.69|3.68|75.94|1.0|0.0|130.71|0.0|-4.23|33.0|438.52|0.0|1.0|-4.44|5.920000000000001e-05|3.64e-05|16.0|2.97|1.17e-08|-0.06118|5.5668|-1410.041793|-1410.005954|740.24|1278.57|332.32|0.4138|631.5|0.2242|-1409.69933|-0.15045|-1409.764013|193.0|6.7144|6.7144
9r_a24|1|0|0|0|-0.134192489|-0.004640179|4.59511985|0.013567512|3|0.024179894|-0.17821765|0.007861194|0.064425793|1|0.008722018|-0.29065818|-0.179075526|-0.2920573039999999|-0.3018627239999999|3|0.786430472|-0.120617935|-0.083458647|0.841805128|0.7526889940000001|0|0.8417158379999999|-0.082022572|-41.49802275|-54.99020696|10.4302588|106.1180928|-0.025821921|6.992734796000001|89.36724924|0.6152148279999999|-1.394383716|-27.82142546|70.79264457|0.473403843|2644.462265|-934.8335183|958.7578093|9.672636984|28.13932796|0.02357068|-154.486433|1519.52371|670.2247423|15.80243761|1.0|1.0|1.0|1.0|1.0|1.0|4.23|3.93|79.82|2.0|0.0|116.9|0.0|-4.02|30.0|400.48|0.0|0.0|-4.06|9.58e-05|8.77e-05|0.0351|2.69|2.21e-09|-0.04313|4.4722|-1294.486221|-1294.451958|713.25|1199.71|289.16|0.3398|616.11|0.3398|-1294.201456|-0.1676099999999999|-1294.263358|11.0|7.9586|7.9586
4S4k_a46|0|0|1|1|-0.050636784|-0.0049602|5.587248657999999|-0.088084767|1|0.0510113959999999|-0.104665424|0.006550513|-0.1149361969999999|1|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|0.78837943|-0.003017362|-0.141706595|0.787615341|0.784722915|0|0.891734458|-0.0860536609999999|-47.49082053|-45.61628327|4.1078333030000005|57.39060501|-0.030477338|2.177526049|0.0|0.8679099640000001|-1.46291223|-25.17446332|49.42345536|0.461984953|2105.538282|-775.4768155|1729.18312|5.523352655|18.61456563|0.007182108|-390.0516264|893.4991504000001|519.5743695|3.807172093|1.0|1.0|0.0|1.0|1.0|1.0|4.26|4.77|50.94|1.0|0.0|100.96|0.0|-4.82|25.0|333.43|0.0|1.0|-4.83|1.5e-05|1.4800000000000002e-05|0.0049299999999999|4.05|2.48e-07|-0.02074|5.2854|-1053.441953|-1053.415665|566.82|997.07|304.07|0.2623|487.43|0.5716|-1053.202208|-0.17396|-1053.255345|197.0|6.7055|6.7055
10_a3|0|0|0|0|0.190318474|-0.010609861|4.727387819|-0.1152010919999999|3|0.034166667|0.017396832|-0.008037672|0.018484177|1|-0.005959152|0.033279122|-0.0495219879999999|-0.0947326669999999|-0.616256033|3|0.8947911009999999|-0.140523767|0.078405316|0.8136572320000001|0.834020779|1|0.747406318|-0.0989320009999999|-46.64544572|-45.8148076|6.768239856|116.9745968|-0.0359752729999999|3.134330682|80.37219813|0.7066293240000001|-1.187184014|-21.60122201|56.68388955|0.41220272|2098.79955|-549.7776912|1361.86525|5.031169383|23.57661855|0.023470578|-191.3775649|778.0284121000001|311.6695405|10.86908195|0.0|1.0|0.0|1.0|1.0|1.0|3.79|3.41|105.82|0.0|0.0|88.28|0.0|-4.3|22.0|305.36|0.0|0.0|-3.84|5.07e-05|0.000145|0.0443|2.43|3.06e-07|-0.06238|5375.0|-1288.190838|-1288.150029|498.67|830.63|362.35|0.2124|323.26|0.41894|-1288.050987|-0.15011|-1288.097561|7943.0|5.1|5.1
12f_a30|0|0|2|2|0.156569208|-0.015345198|5.351858133|-0.274237737|2|0.041555556|0.1468972409999999|-0.00695299|-0.008663584|1|-0.004395528|0.4304505939999999|-0.077457998|-0.226973911|-0.6394697460000001|1|0.613786308|-0.043091382|-0.071123509|0.876441789|0.593245722|0|0.8357464459999999|-0.108935062|-63.81176255|-76.85198573|11.07796031|115.8783181|-0.0452183279999999|7.815328055|1.45550709|0.815175332|-2.396571368|-45.01820228|89.21786458|0.472521727|3305.792133|-1690.743686|2712.844784|8.366190175|39.1336968|0.01752821|-444.7025522|2074.08593|696.6414817000001|12.36587885|1.0|0.0|1.0|1.0|0.0|1.0|4.43|4.78|90.88|2.0|0.0|133.96|0.0|-6.7|34.0|482.48|0.0|0.0|-5.92|1.99e-07|1.2e-06|0.000579|5.05|6.61e-08|-0.05464|5.0587|-1988.032639|-1987.998635|729.87|1225.63|351.25|0.2166|574.31|0.32483|-1987.782125|-0.14958|-1987.848015|19.0|7.7144|7.7144
8_a4|0|0|1|1|-0.208165266|-0.001277205|5.4161004020000005|0.03148225|2|0.038726287|-0.072752231|0.010647563|-0.011835327|1|0.009595591|-0.1193184819999999|-0.048133994|-0.078942941|-0.150276481|2|0.619844116|-0.07377839|0.097165358|0.879500982|0.576540652|1|0.925132446|-0.065595042|-27.90231822|-33.90618946|5.362918401|38.69916707|-0.024598141|2.772101712|37.17889653|0.7261541020000001|-0.983925625|-14.42275611|41.57817329|0.428884426|2297.5526170000003|-508.5928419|1737.932042|5.695730546|17.50981094|0.0148422489999999|-233.7988862|700.3924376|434.9654405|7.671983829|1.0|1.0|1.0|1.0|1.0|0.0|4.63|4.76|43.6|1.0|0.0|100.13|0.0|-4.35|25.0|346.81|0.0|1.0|-4.84|4.49e-05|1.46e-05|0.00506|3.74|1.65e-08|-0.05864|5.3544|-1450.239105|-1450.21384|561.6|949.09|311.03|0.1687|391.01|0.30471|-1450.071352|-0.16821|-1450.121028|54.0|7.2676|7.2676
17_a20|1|0|0|0|-0.064380628|-0.005457467|4.727387819|0.00038506|3|0.0388043479999999|0.065447136|-0.000495713|0.038629586|1|0.000922796|0.1134578219999999|-0.116922879|-0.202695123|-0.456415963|3|0.760575852|-0.131511077|-0.127696675|0.812578598|0.71987165|1|0.912053544|-0.081404237|-41.75129828|-53.38406095|9.857999796|57.67438055|-0.0315649079999999|6.4647747870000005|10.50834496|0.75430388|-1.5466805119999998|-27.38007162|64.39681425|0.455285305|2761.976599|-1014.297158|2210.790304|8.198616089|27.44244402|0.016793117|-333.5397332|1344.679757|637.7803874|11.012753300000002|0.0|1.0|1.0|1.0|1.0|1.0|5.8|4.85|91.14|2.0|0.0|119.48|0.0|-5.36|31.0|402.45|0.0|0.0|-5.08|4.4e-06|8.35e-06|0.00336|3.75|7.19e-11|-0.0706799999999999|3.3926|-1291.949041|-1291.918735|673.68|1157.26|365.45|0.2977|543.09|0.69839|-1291.692325|-0.14021|-1291.752049|2.25|5.6478|5.6478
18_a34|0|0|1|1|-0.063113846|-0.014733513|5.351858133|-0.101546926|1|0.040527066|-0.100548575|-0.001615187|-0.141332289|1|0.002183342|-0.155197864|-0.3102088839999999|-0.478810922|-0.493450778|1|0.759292258|0.0468829359999999|-0.224951558|0.8584852479999999|0.713979177|0|0.68981472|-0.129784908|-49.86847383|-71.65163761|22.55015528|171.24705480000003|-0.0422555509999999|12.44948722|54.26737825|0.695849945|-1.816988713|-27.53138148|86.77082535|0.441058733|2424.18137|-1003.122927|1774.550004|6.282442545|33.52510165|0.027385869|-216.2496321|1441.579371|428.6241319|15.11918774|1.0|1.0|1.0|0.0|1.0|0.0|3.13|3.15|75.47|1.0|0.0|93.91|0.0|-4.32|26.0|351.36|0.0|1.0|-4.11|4.77e-05|7.829999999999999e-05|0.0275|3.07|2.22e-06|-0.03925|4.4335|-1199.288654|-1199.259634|592.04|991.93|300.68|0.3525|483.87|0.56101|-1199.101028|-0.17549|-1199.158044|2.43|5.6144|5.6144
30_a47|0|1|0|0|-0.069449687|-0.0092264759999999|4.727387819|-0.184735553|2|0.038387534|0.013114301|-0.0098410169999999|-0.008774855|1|-0.008325552|0.029343834|-0.035472095|-0.079370393|-0.4370608039999999|2|0.6850994429999999|-0.1340278869999999|0.074217097|0.913855507|0.651797437|1|0.67896733|-0.107296835|-64.94243028|-64.38108459|13.64937081|192.6285289|-0.0383202979999999|8.190002019|76.90733636|0.679447569|-1.609452527|-38.96726396|81.25550675|0.4680850139999999|2626.927627|-965.7162688|1558.731067|6.886726437999999|33.84108731|0.028122734|-215.3470619|1421.325667|457.1122177|16.87442216|1.0|1.0|1.0|1.0|1.0|2.0|2.71|3.93|98.72|1.0|0.0|104.25|0.0|-4.22|28.0|396.81|0.0|0.0|-4.1|6.05e-05|7.94e-05|0.0315|2.5|5.74e-08|-0.0564299999999999|3.7159|-1696.12008|-1696.078047|615.85|1032.35|333.66|0.3566|478.04|0.6944899999999999|-1695.931037|-0.1517|-1695.9887|13.0|7.9|7.9
IN1166_a11|1|0|0|0|-0.089778965|-0.006882528|4.727387819|-0.008507023|2|0.044021739|0.018376555|-0.003356527|0.0266218529999999|1|-0.001446486|0.032420935|-0.126749697|-0.223618825|-0.462344944|2|0.841211811|0.102257199|-0.067328767|0.827254552|0.790249345|1|0.863273559|-0.0896538619999999|-51.07061499|-61.90325275|13.82641888|94.40543077|-0.031642539|9.546719887|20.83871871|0.694302821|-1.6137695069999998|-35.26269962|76.76995134|0.463497159|2865.055175|-1114.258549|2953.475057|6.777827685|31.46783535|0.021531291|-268.3203251|1604.859603|676.2770877|14.86669859|1.0|1.0|1.0|1.0|1.0|2.0|5.01|4.53|103.17|1.0|0.0|123.82|0.0|-5.11|32.0|417.47|0.0|0.0|-4.78|7.74e-06|1.65e-05|0.00688|3.27|6.59e-11|-0.07275|4.9857|-1347.298558|-1347.256659|704.48|1198.36|377.7|0.3425|554.63|0.4358399999999999|-1347.012407|-0.13823|-1347.073528|12.0|7.9318|7.9318
12an_a36|1|0|2|2|-0.05423417|-0.0070293469999999|5.351858133|-0.046532211|2|0.042739018|0.0966393909999999|0.00285431|-0.131674913|1|0.003710345|0.170355752|-0.07550872|-0.133106642|-0.434819796|1|0.906423012|-0.009636347|-0.055405405|0.885733922|0.855081905|0|0.836440154|-0.105145528|-49.67568778|-71.0446809|11.69727417|110.5140393|-0.036995649|7.903608682000001|0.0|0.783512615|-1.997765039|-33.56484523|81.70091433|0.44576647|2881.978785|-1349.848937|2399.367452|8.773001855|31.9040205|0.015771136|-383.1273396|1722.817107|725.9470896|10.65623343|1.0|0.0|1.0|1.0|1.0|2.0|3.33|2.61|94.5|1.0|0.0|135.47|0.0|-4.85|31.0|427.52|0.0|0.0|-4.51|1.4300000000000002e-05|3.09e-05|0.0132|3.19|8.95e-08|-0.05561|5.1771|-1670.452238|-1670.417726|718.98|1215.98|327.38|0.6702|571.76|0.44822|-1670.182102|-0.15474|-1670.244686|0.04|7.3979|7.3979
13k_a6|1|0|1|1|0.031525207|-0.014257799|5.351858133|-0.132667824|1|0.04162037|0.051404465|-0.009326562|0.0809333929999999|1|-0.006280295|0.08217847|-0.045794891|-0.073210645|-0.5627624379999999|1|0.8694295409999999|0.1373649019999999|-0.123105035|0.84018367|0.827754203|0|0.641032542|-0.127178105|-82.8774254|-88.29427104|20.6185734|249.215618|-0.045420752|14.31458589|113.5526088|0.7971316940000001|-2.543562101|-57.53822059|100.7779947|0.426031882|2966.890288|-1765.8854210000002|3332.974951|8.370126134|39.55891914|0.017981419|-412.5714301|2215.299472|741.5222707|12.48372364|1.0|1.0|1.0|1.0|1.0|3.0|4.55|3.8|115.15|1.0|0.0|124.98|0.0|-5.49|33.0|441.48|0.0|0.0|-4.77|3.26e-06|1.7100000000000002e-05|0.0075599999999999|3.39|1.29e-09|-0.04851|5112.0|-1465.862962|-1465.83213|731.25|1246.69|349.49|0.3971|577.68|0.4547|-1465.557346|-0.14589|-1465.621288|46.0|7.3372|7.3372
4l_a46|0|0|1|1|-0.058870177|-0.004736212|5.587248657999999|-0.075241716|1|0.049498645|-0.067419714|0.0066560469999999|-0.060895366|1|0.006162668|-0.1012114369999999|0.0071939419999999|0.010799648|-0.3888343979999999|1|0.7940662409999999|-0.001318857|-0.229089688|0.762625193|0.7936534740000001|0|0.892158627|-0.085194597|-51.45056667|-48.19533497|3.721888783|61.00681586|-0.030068681|2.10550531|0.0|0.883450801|-1.533502748|-29.10603933|51.66342604|0.409308207|2165.620022|-867.5160294|2087.583804|5.80829255|19.25417715|0.006130523|-433.8429998|981.9630347|579.2365607|3.468091068|1.0|1.0|1.0|1.0|1.0|1.0|4.64|5.02|50.94|1.0|0.0|105.77|0.0|-5.28|26.0|347.45|0.0|1.0|-5.11|5.25e-06|7.78e-06|0.0027|4.49|9.980000000000001e-08|-0.01784|5.4011|-1092.745692|-1092.71063|612.39|1057.06|278.36|0.2504|526.77|0.3756|-1092.484863|-0.18567|-1092.53932|98.0|7.0088|7.0088
8m_a46|0|0|1|1|-0.044830187|-0.00517896|5.533389489|-0.085284636|1|0.047345679|-0.134230003|0.0063680119999999|-0.120972269|1|0.005865049|-0.206020062|0.010184776|0.015631887|-0.380393836|1|0.783187801|-0.084989948|-0.090247845|0.8142050040000001|0.77612204|0|0.876210355|-0.085204935|-48.32436573|-45.17474201|3.742817678|65.63194084|-0.032188531|1.984401749|0.0|0.8854896870000001|-1.448483903|-25.62105988|48.72163155|0.425802465|2045.330306|-767.9706141|1913.813025|5.684332261000001|19.27296714|0.006689855|-408.7649869|867.2835213999999|463.1469765|3.546889545|0.0|1.0|0.0|1.0|1.0|1.0|4.16|4.21|50.94|1.0|0.0|96.16|0.0|-4.48|24.0|319.4|0.0|1.0|-4.56|3.3e-05|2.78e-05|0.0088799999999999|3.72|3.5e-07|-0.01818|5.3062|-1014.126693|-1014.091966|570.72|970.82|289.14|0.3905|489.57|0.43001|-1013.91158|-0.17897|-1013.962913|229.0|6.6402|6.6402
