molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|SRW07|AATSC1s|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|SIC2|RASA|FNSA5|PNSA3|PNSA5|FNSA4|WPSA3|DPSA3|GRAVp|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|IC50|pIC50|pIC50
17a_a22|0.0|0|0|0.0|0.0|1|6.842683282|0|0|1.866510299|4.727387819|-0.092107225|-0.054347074|1.67348685|-0.314134834|0.00220634|-0.094996254|-0.005724389|1|0.0027615779999999|-0.089641194|-0.076790454|-0.126659773|-0.3626566539999999|2|0.155547571|0.805071997|0.8594770140000001|-0.08790445|-49.30541729|-60.0620365|-0.030843667|6.55749888|58.9027164|2910.035347|1934.881271|0.289041025|8.549622191000001|16.63169381|0.945313306|6343.687177000001|197.4916253|-820.7657853999999|29.64221498|0.01931764|-288.28178110000005|784.2697099|13.19906822|0.0|1.0|1.0|1.0|-3.24|0.15|27.0|-9.13|4.93|68.52|2.01|2.0|1.0|0.0|1.0|7.0|33.0|5.0|-6.39|0.0|0.0078099999999999|1.09e-05|0.00473|7.41e-10|3.23e-07|-0.15124|4.8502|5.13|185.0|255.63|577.52|0.46268|0.71303|-0.06214|3.0156|-1407.935792|82.0|7.0862|7.0862
7d_a10|0.0|0|0|0.0|0.0|1|7.535296702|1|1|2.087763133|5.4161004020000005|-0.017919404|-0.042667459|1.591760572|-0.0845736919999999|0.00870171|-0.071185424|-0.0325418129999999|1|0.008513576|-0.09209689|-0.041520889|-0.089622042|-0.2018053139999999|2|0.0658971929999999|0.869684772|0.841052067|-0.070901708|-31.47566249|-37.61597161|-0.024733154|2.9540236560000004|37.04365163|2348.343588|1597.531619|0.270414577|6.100927672|11.82615475|0.938419104|5174.981962|143.4649092|-299.34991010000005|17.98535187|0.014078094|-243.607074|460.1866123|7.468948447000001|1.0|1.0|1.0|0.0|3.21|0.19|21.0|-7.83|4.97|43.6|3.04|1.0|0.0|0.0|1.0|2.0|26.0|4.0|-5.83|0.0|0.0206|1.9e-05|0.00654|1.46e-08|5.04e-06|-0.05634|5.8433|3.49|0.2593|212.18|417.68|0.32059|0.68393|-0.1633099999999999|3.0178|-1129.0552810000002|928.0|6.0325|6.0325
22_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1|1.987636054|5.4161004020000005|-0.115883451|0.004808337|0.0|-0.257448045|0.004765062|-0.2078428719999999|-0.023072107|1|0.004237768|0.00771584|0.021636871|0.034720243|-0.3877007|1|0.086940934|0.8404413829999999|0.8612031509999999|-0.089955967|-45.61565825|-43.23011833|-0.036468635|2.47167963|50.75888571|1950.173729|1477.437886|0.155532959|5.495481464|9.742413394|0.772804341|4074.564287|74.7444381|-311.62631919999995|20.75359108|0.011296354|-331.080892|338.71903330000004|5.428686137000001|0.0|1.0|0.0|1.0|2.2|0.11|17.0|-5.24|3.54|50.94|2.09|0.0|0.0|0.0|2.0|2.0|22.0|3.0|-5.91|0.0|0.0497|0.000104|0.0301|5.77e-06|0.0016699999999999|-0.03046|4.468999999999999|3.38|0.1675|277.43|400.29|628.0|0.65771|-0.16754|3.5548|-934.171365|47.0|7.3279|7.3279
1k_a5|0.0|1|0|2.9020229360000003|0.0|0|6.605297921|0|0|0.0|4.59511985|-0.064652321|-0.095857885|0.0|-0.120771321|0.003886035|-0.145151027|-0.011848312|1|0.003708988|-0.220946861|0.019611905|0.045204303|-0.254495542|2|-0.011552666|0.851987765|0.7836926809999999|-0.074297856|-40.40908188|-38.00629774|-0.0301207529999999|2.850231839|45.98095096|2171.394196|824.0133397999999|0.275045542|6.710535795|12.9461019|0.929220303|4479.484358|140.69669409999997|-291.6259112|21.25369168|0.019219352|-230.14624|357.34245360000006|9.83146028|0.0|1.0|1.0|1.0|2.02|0.0|23.0|-8.3|4.76|54.46|2.29|0.0|0.0|0.0|1.0|3.0|24.0|4.0|-5.99|0.0|0.0336|4.970000000000001e-05|0.0157|4.99e-09|1.58e-06|-0.04516|4.7221|3.1|0.6242|262.56|398.63|0.53086|0.5282|-0.1798799999999999|1.5911|-1050.468159|48.0|7.3188|7.3188
11a_a31|0.0|1|0|2.856083711|0.0|0|7.773594467000001|1|1|0.0|5.733341277|-0.259732443|-0.087576474|0.0|-0.8792402579999999|-0.022093578|-0.1217573119999999|-0.019865299|2|-0.017433557|-0.149933348|-0.1068420919999999|-0.1829166189999999|-0.563537536|0|0.022073976|0.910334509|0.486754956|-0.161027639|-76.64827023|-81.26889906|-0.056833284|10.55399384|97.560141|2288.9694010000003|1769.346573|0.264745055|5.791411901|10.5643234|0.8241360790000001|4940.657452|133.6139513|-492.1863586|39.01114987|0.031626337|-237.4612264|302.14325319999995|15.96146849|1.0|0.0|1.0|2.0|2.16|0.13|16.0|-4.65|2.94|125.57|0.57|0.0|0.0|0.0|2.0|3.0|23.0|6.0|-6.51|0.0|0.00506|0.000161|0.0531|2.22e-05|0.00731|-0.05074|3.8042|3.97|0.2797|325.92|407.76|0.69222|0.69222|-0.15515|6.4691|-1441.37897|0.19|6.7212|6.7212
5_a27|0.0|0|0|0.0|0.0|2|6.823286122000001|0|0|3.2927747860000003|4.727387819|-0.068518519|-0.149034787|1.271687295|-0.286030638|0.00991794|-0.125237927|-0.013448351|1|0.010329671|-0.250776983|-0.2030237389999999|-0.341622797|-0.4982037479999999|2|0.180356685|0.8149212259999999|0.8531787759999999|-0.085078576|-29.50048722|-44.83538435|-0.030385206|4.709432444|38.43699603|2273.906133|1254.531539|0.258518528|6.160679036|10.98289851|0.7827415529999999|4943.51602|136.2361487|-354.41560810000004|21.59546513|0.016479312|-254.5156507|424.8821143|8.684398894|1.0|0.0|1.0|0.0|3.11|0.16|21.0|-6.22|2.8|65.6|2.66|0.0|0.0|0.0|1.0|2.0|25.0|4.0|-6.49|0.0|0.0821|9.78e-05|0.0324|6.04e-07|0.0002|-0.04554|4.0989|4.9|0.2448|302.48|463.87|0.64548|0.64548|-0.16952|2.3781|-1083.019748|3.0|8.5229|8.5229
31_a47|0.0|0|1|0.0|0.0|1|6.842683282|0|0|1.441825189|4.727387819|-0.171198936|-0.086842911|1.198626524|-0.417294247|-0.007525849|0.074881792|0.001073537|1|-0.006265667|-0.188419195|-0.035190699|-0.076351692|-0.441642572|2|-0.1978980839999999|0.917597019|0.696020038|-0.1056956209999999|-66.4670426|-65.56344002|-0.037580665|8.234748813|79.74238158|2689.159869|1322.82831|0.29335997|8.214180216|15.6194341|0.901520747|6019.5391740000005|181.972428|-650.7084581|32.98913783|0.024209265|-256.3593656|513.2159236|15.01710904|1.0|1.0|1.0|2.0|2.38|0.1|21.0|-7.62|4.24|98.72|2.0|1.0|0.0|0.0|1.0|5.0|29.0|5.0|-6.78|0.0|0.0105|4.03e-05|0.0166|2.42e-08|9.95e-06|-0.0532|3.9744|4.2|0.3264|311.96|508.69|0.68276|0.69894|-0.15143|6.4248|-1735.284957|16.0|7.8|7.8
12aa_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.028524865|-0.014017531|0.0|-0.539735362|0.003529389|0.059360681|-0.007369513|1|0.005111479|-0.023695642|-0.12254489|-0.207153446|-0.394520145|1|0.024991407|0.855880335|0.8126513129999999|-0.101368383|-54.50378741|-70.79444906|-0.033789461|15.0745057|76.08850600000001|3115.249471|2455.130164|0.369240427|8.65813938|16.21199661|0.872457337|6944.511023|257.8730361|-939.3977091|37.41227352|0.029670025|-182.6418006|792.3440337000001|20.72118575|1.0|1.0|1.0|1.0|0.0|0.21|17.0|-6.83|2.63|100.11|2.2|2.0|0.0|0.0|1.0|7.0|33.0|6.0|-6.39|0.0|0.00113|9.94e-06|0.00456|1.47e-07|6.720000000000001e-05|-0.04966|5.1925|3.34|0.1667|238.78|605.07|0.30341|0.68642|-0.1472099999999999|5.8962|-1804.582558|8.0|8.1135|8.1135
5_a18 (BIBF0775)|0.0|0|0|0.0|0.0|0|7.03438793|2|2|0.0|4.844187086|-0.015946718|-0.0366107389999999|0.0|-0.391512249|0.002526619|0.0002403959999999|-0.022817602|0|0.0036739159999999|-0.054916741|-0.144352593|-0.216531385|-0.453086741|0|-0.001626287|0.774859029|0.8432358679999999|-0.078246932|-52.09190866|-59.08151918|-0.029755876|4.846666751|58.5107823|3115.979466|1645.395714|0.184058942|9.798677372|18.98829281|0.937842434|7221.114573000001|138.97646310000002|-1204.480438|27.535837|0.010831199|-477.1120625|1140.896548|8.178259299999999|0.0|1.0|1.0|2.0|0.0|0.32|18.0|-9.21|3.69|76.5|3.52|3.0|1.0|0.0|1.0|8.0|37.0|3.0|-5.96|0.0|0.000425|1.91e-06|0.000946|6.18e-10|3.06e-07|-0.04938|3.2027|8.45|0.4825|378.13|691.68|0.69298|0.69298|-0.13154|2.3389|-1571.914419|34.0|7.4685|7.4685
14b_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|0|3.2475997860000003|5.351858133|-0.071396109|0.0519489729999999|0.716540473|-0.318684138|0.007671236|-0.0644978|-0.047410593|2|0.0075222369999999|0.121308009|-0.073945564|-0.17267308|-0.4557487779999999|2|-0.00399443|0.857184548|0.8462596590000001|-0.082441268|-41.01458464|-53.44429544|-0.03508139|8.596171261|54.274732400000005|2943.803333|2280.830615|0.225640295|7.833620016|14.26820636|0.821406493|6622.129837|146.2760938|-692.9278992000001|29.36910744|0.01779446|-355.71896410000005|599.5697147999999|11.53563485|1.0|1.0|1.0|1.0|3.44|0.05|26.0|-7.67|4.58|105.02|3.4|2.0|1.0|0.0|1.0|5.0|31.0|5.0|-6.31|0.0|0.00114|7.73e-06|0.00332|2.14e-08|9.18e-06|-0.07803|3706.0|3.72|0.3603|334.55|525.66|0.58097|0.58097|-0.15064|6.8752|-1728.9893510000002|4.0|8.3536|8.3536
14a_a25|0.0|0|0|0.0|0.0|1|6.842683282|0|0|1.667057351|4.727387819|-0.05112778|0.051906412|1.975771616|-0.255585831|0.006085806|-0.046802062|-0.019985937|1|0.006158124|0.085350921|-0.0469914379999999|-0.077269115|-0.365062041|2|-0.085643386|0.792935475|0.850426305|-0.084207356|-45.72658614|-55.27820709|-0.033365179|5.546443318|54.17569023|2844.993903|2142.5112510000004|0.193247006|7.39139255|14.55676745|0.969421506|6315.975408|126.8576588|-762.0389362000001|27.14918443|0.01323706|-402.7381076|712.1606951|8.689513304|1.0|1.0|1.0|1.0|3.06|0.08|27.0|-9.59|4.92|72.7|2.47|2.0|0.0|0.0|1.0|6.0|32.0|4.0|-5.91|0.0|0.0016899999999999|5.13e-06|0.00215|2.58e-10|1.08e-07|-0.05083|5.3631|5.79|0.3529|231.18|548.29|0.42461|0.6714|-0.16347|3.0824|-1352.086073|207.0|6684.0|6684.0
12l_a36|0.0|1|0|3.426092687|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.008712073|0.128666217|0.0|-0.4203659179999999|-0.000143196|-0.05158636|-0.0452558729999999|1|0.001194592|0.228884463|-0.098598933|-0.175397741|-0.428857427|1|-0.041707369|0.8772535459999999|0.84381923|-0.107815735|-52.05361632|-70.17688229|-0.038052612|9.330278191|66.38812034|2843.514589|2385.788754|0.262041641|7.471134223|13.88638723|0.8586718990000001|6121.6555530000005|170.5619816|-822.2019402000001|33.56329135|0.02088234|-309.7725155|642.3830552000001|13.59224175|1.0|1.0|0.0|2.0|0.0|0.13|17.0|-6.66|1.76|92.99|1.38|1.0|0.0|0.0|1.0|5.0|31.0|5.0|-6.68|0.0|0.0111|5.08e-05|0.0206|2.21e-07|8.97e-05|-0.0510399999999999|3.8619|2.98|0.4524|321.05|530.75|0.6925|0.6925|-0.15869|5392.0|-1325.0137550000002|0.02|7699.0|7699.0
47p_a18|0.0|0|0|0.0|0.0|0|7.03438793|1|1|0.0|4.844187086|-0.04760181|0.025217016|0.0|-0.3775970529999999|0.00235332|-0.015960677|-0.049428094|0|0.003537135|0.037961877|-0.1736074389999999|-0.261349889|-0.441700685|0|0.030970815|0.7611910209999999|0.832954548|-0.082580968|-51.14496913|-61.12351185|-0.030813794|4.377217987|57.05881288|2933.069245|1367.4309119999998|0.181540558|9.923659881|19.41290064|0.956223901|6726.61969|134.3699001|-1131.036542|27.86610962|0.01090303|-471.4248324|1011.163774|8.070036862|0.0|1.0|1.0|2.0|0.0|0.28|18.0|-9.03|3.34|76.5|3.13|3.0|1.0|0.0|1.0|9.0|35.0|3.0|-6.07|0.0|0.000998|5.34e-06|0.0025|9.35e-10|4.38e-07|-0.05628|3.2036|7.98|595.0|387.01|732.84|0.6937800000000001|0.6937800000000001|-0.13118|3.6452|-1493.407248|64.0|7.1938|7.1938
6e_a31|0.0|1|0|3.402951625|0.0|0|7.773594467000001|1|1|0.0|5.733341277|-0.178758575|0.132664341|0.0|-0.784597028|-0.011483229|-0.008757878|-0.0462850729999999|2|-0.008439437|0.225356759|-0.002840672|-0.004825446|-0.579941248|0|-0.071378445|0.841537966|0.623340994|-0.130898441|-74.99224589|-79.81721349|-0.046541668|12.13134981|94.88738762|2776.836977|2188.417358|0.239502096|7.513687859|14.40145519|0.916695963|6053.812282|146.03985980000002|-778.7151665|37.31693873|0.022744048|-317.6847132|536.6368656000001|13.86851128|1.0|1.0|1.0|2.0|2.62|0.1|22.0|-7.33|4.0|131.36|1.36|1.0|0.0|0.0|1.0|4.0|29.0|5.0|-6.5|0.0|0.000947|2.18e-05|0.00883|4.67e-08|1.89e-05|-0.05426|3.3083|4.31|0.5103|374.76|490.75|0.70391|0.70391|-0.13418|5.8193|-1652.503557|0.37|6.4318|6.4318
8c_a32|0.0|1|1|3.46252244|0.0|0|7.765993078999999|0|0|0.0|5.733341277|-0.04699673|-0.026467635|2.143746338|-0.459589251|-0.003484915|-0.026048985|-0.0682721729999999|3|-0.001662219|-0.047650724|-0.0852122769999999|-0.1534110109999999|-0.578242111|0|-0.024032462|0.8966299409999999|0.801747512|-0.097480366|-46.47597924|-58.93213925|-0.027548799|5.935643221|56.29419869|2571.62241|3038.837633|0.399315117|7.079719717000001|12.81496717|0.8100952690000001|5773.240734|241.4075262|-463.1595384|27.72624296|0.025527931|-121.7388847|557.1050635|15.43301109|1.0|1.0|1.0|2.0|2.82|0.26|19.0|-7.65|4.19|140.04|1.1|1.0|0.0|1.0|1.0|7.0|27.0|4.0|-6.45|1.0|0.000597|4.11e-05|0.0164|2.23e-08|8.86e-06|-0.04161|3.5673|4.28|0.3272|347.56|516.78|0.70135|0.70135|-0.14712|8.4922|-1880.597039|37.0|7.4318|7.4318
22_a47|0.0|0|1|0.0|0.0|1|6.86171134|0|0|1.202720059|4.727387819|-0.150248628|-0.029311184|1.016903613|-0.507802654|-0.006808306|-0.075111395|0.002716049|1|-0.004332497|-0.077468004|-0.1049885469999999|-0.277479519|-0.538310301|2|-0.077787113|0.890264057|0.698649132|-0.089280419|-47.64347429|-52.67991531|-0.031744149|7.713126784|60.71546178|2692.510471|1494.441201|0.390313552|6.9553262170000005|12.91589555|0.8569791179999999|6107.923371|230.3045281|-497.3405809|30.72175314|0.031534452|-129.440987|482.9384172|18.60690504|1.0|1.0|1.0|2.0|3.16|0.1|21.0|-7.69|4.85|84.73|2.97|1.0|0.0|0.0|1.0|5.0|29.0|6.0|-6.58|0.0|0.0142|4.16e-05|0.0164|2.06e-08|8.11e-06|-0.0612399999999999|4.7954|4.4|0.3367|258.55|466.95|0.50316|0.68312|-0.16704|4.2485|-1374.914437|1.0|9.0|9.0
11g_a5|0.0|1|0|2.9590700880000003|0.0|1|7.139660336|0|0|1.984996534|5.209486153|0.009272269|-0.083337229|0.0|-0.252634073|0.00599982|-0.137618073|-0.007175378|2|0.006964153|-0.14133011|-0.137739838|-0.233590516|-0.267507083|2|-0.075382189|0.8737292720000001|0.837943738|-0.076326887|-44.19305139|-50.16001519|-0.025442296|10.02633335|59.4498014|2823.738452|935.4227938|0.456418686|9.342496899|18.16867625|0.944734523|5817.569415|299.94631180000005|-560.3852433999999|30.75897687|0.03204398|-57.28097817|648.1198739|21.05845771|1.0|1.0|1.0|1.0|2.34|0.08|28.0|-9.04|4.48|81.51|1.06|1.0|0.0|0.0|1.0|7.0|31.0|5.0|-6.84|0.0|0.0312|4.88e-05|0.0199|9.229999999999999e-10|3.770000000000001e-07|-0.04322|4.5106|2.3|0.4609|274.87|542.13|0.56924|0.63081|-0.1714|3.2282|-1329.988893|0.03|7.5229|7.5229
13_a10|0.0|0|0|0.0|0.0|1|7.535296702|1|1|2.091672336|5.4161004020000005|-0.055497169|-0.093280469|1.794073077|-0.259721373|0.00384732|-0.002128014|-0.001592366|1|0.003791547|-0.154121136|-0.017015286|-0.02811323|-0.345108701|2|0.00746881|0.84680169|0.818027691|-0.082327045|-47.88975806|-41.62089688|-0.030119651|3.118282386|54.05778885|2261.82488|1630.880014|0.285505651|5.069505473|9.209972585|0.816739845|4941.066161|144.338975|-315.62515|21.31179541|0.018979132|-216.8776303|422.96706330000006|9.595006108|0.0|1.0|1.0|1.0|2.58|0.15|21.0|-6.6|3.81|63.83|1.88|0.0|0.0|0.0|1.0|2.0|25.0|4.0|-6.34|0.0|0.0576|7.87e-05|0.0258|2.49e-07|8.170000000000001e-05|-0.05022|5.8308|2.48|0.3905|212.63|376.77|0.34881|0.68386|-0.15937|3.6904|-1065.732389|0.16|6.7959|6.7959
9_a27|0.0|1|0|2.627701427|0.0|1|6.842683282|0|0|1.830911754|4.727387819|-0.050617284|-0.152086653|1.233610009|-0.331842668|0.00611794|-0.051160217|-0.0447599329999999|1|0.00651856|-0.2559122789999999|-0.101933162|-0.171520296|-0.541535578|2|0.017503266|0.8806964490000001|0.7988644709999999|-0.088404481|-40.3551562|-45.58003501|-0.033677898|5.20756849|50.45546414|2256.4955670000004|1463.168883|0.210719846|5.03925321|9.442988795|0.873886547|4962.727436|108.6440173|-376.0062056|21.99956856|0.014524299|-298.297086|424.8821143|7.488512291|1.0|0.0|1.0|1.0|2.62|0.16|21.0|-7.06|3.04|76.46|2.66|0.0|0.0|0.0|1.0|3.0|25.0|4.0|-6.33|0.0|0.0287|8.28e-05|0.0274|8.69e-08|2.88e-05|-0.0471|5.5421|4.67|0.1982|223.71|425.08|0.35593|0.59444|-0.1716|2.7456|-1083.017359|2.0|8699.0|8699.0
18d_a25|0.0|0|0|0.0|0.0|1|6.842683282|0|0|1.918453956|4.727387819|0.024310576|-0.031867489|2.029297802|-0.180590503|0.006452854|-0.070413428|0.016982601|1|0.0062422|-0.055336237|-0.035684977|-0.061965108|-0.292727912|2|-0.03671629|0.838260077|0.937813705|-0.076328248|-46.31109519|-57.45144813|-0.0281209329999999|6.3217245360000005|54.70994625|3113.122552|2625.142499|0.24206301|9.479218984|18.11893325|0.911437354|6876.316137000001|182.1982146|-908.1047824|27.92623037|0.014219928|-388.2927768|883.4030667999999|10.70318668|1.0|1.0|1.0|1.0|3.57|0.11|27.0|-10.23|5.98|111.51|2.4|2.0|1.0|0.0|0.0|7.0|35.0|4.0|-6.21|1.0|0.00026|2.86e-06|0.0013599999999999|5.92e-11|2.81e-08|-0.07287|5.6512|4.56|0.3986|219.39|664.72|0.41694|0.6823899999999999|-0.14723|3.2353|-1806.582751|232.0|6.6345|6.6345
47f_a18|0.0|0|0|0.0|0.0|0|7.03438793|1|1|0.0|4.844187086|-0.034211867|-0.048472184|0.0|-0.477030713|0.0036509859999999|0.033759227|-0.008224928|0|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0|-0.009917608|0.780474694|0.838156881|-0.084851044|-54.18475173|-72.03501774|-0.0289997239999999|9.979328976|65.93954138|3367.7324700000004|2343.062749|0.273449343|10.55465562|20.44855806|0.937396993|7870.103594|232.14715330000004|-1651.17806|33.88554232|0.016581683|-384.6642262|1347.416568|14.07716085|0.0|1.0|1.0|2.0|0.0|0.34|18.0|-9.22|3.6|88.97|2.79|3.0|2.0|1.0|1.0|13.0|40.0|4.0|-6.4|0.0|0.000421|3.01e-06|0.00163|6.04e-10|3.27e-07|-0.04439|3.0964|8.13|0.5741|400.42|874.24|0.6984600000000001|0.6984600000000001|-0.12802|3.8532|-1741.802171|9.0|8.0458|8.0458
14f_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|0|3.366063739|5.351858133|-0.027380305|0.056215377|0.745818086|-0.373510774|0.010561248|-0.0555907109999999|-0.041351617|2|0.010508236|0.101910723|-0.110069159|-0.199540201|-0.399688849|2|0.070514687|0.854683662|0.894162392|-0.084419703|-40.51498423|-57.07376861|-0.031450478|12.40242234|58.85981824|3014.916135|2322.5224120000003|0.334221706|8.124287407|15.58565565|0.918402793|6768.918745|225.9578225|-733.1331894|31.93672236|0.025162423|-224.1560124|683.7405759|17.01160115|1.0|1.0|1.0|1.0|3.61|0.09|26.0|-7.51|4.03|114.25|2.72|2.0|1.0|0.0|1.0|6.0|32.0|5.0|-6.47|0.0|0.0010199999999999|9.57e-06|0.0042299999999999|3.11e-08|1.3699999999999998e-05|-0.07163|5.8184|3.23|0.2462|213.09|572.35|0.60917|0.6733399999999999|-0.1458|6.3534|-1744.2443850000002|2.0|8.6459|8.6459
19k_a38|0.0|1|0|3.218103741|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.17467835|0.098947776|0.0|-0.6888696990000001|-0.011156837|0.016990252|-0.0184136539999999|1|-0.00835812|0.208892195|-0.060668296|-0.128079012|-0.51857087|1|0.04833864|0.908591797|0.658700057|-0.126936513|-71.54314527|-80.54577161|-0.044662847|9.369654226|86.30929885|3055.355167|2929.493496|0.24035311|6.744851799999999|12.89431427|0.911726848|7091.215492|152.51267140000002|-971.0744563|37.3070426|0.021802691|-329.5105352|686.8472757999999|13.8345897|0.0|1.0|0.0|4.0|2.2|0.13|17.0|-6.41|1.65|124.32|1.65|1.0|0.0|0.0|1.0|6.0|33.0|5.0|-7.84|0.0|0.0594|0.0002399999999999|107.0|3.94e-07|0.000175|-0.05534|5.1869|4.13|0.2038|239.03|502.43|0.38269|0.70327|-0.14568|9.1508|-1500.680373|11.0|7.9666|7.9666
13i_a6|0.0|1|0|3.399318783|0.0|0|7.412764017000001|1|1|0.0|5.351858133|-0.154502515|0.035242754|0.0|-0.852681372|-0.011017781|0.034304189|-0.032549318|1|-0.007703306|0.057038772|-0.045418125|-0.073507141|-0.560601136|1|0.145878803|0.8287956870000001|0.624046118|-0.129526268|-80.75190740000001|-86.83156133|-0.046433945|14.01186473|101.6533459|2906.257489|2880.134143|0.216402237|8.294136887|14.54375165|0.753497905|6306.951561999999|145.07130039999998|-1105.989413|39.72483975|0.019989461|-380.2354072|673.8038326000001|13.40049533|1.0|1.0|1.0|3.0|2.7|0.12|23.0|-8.5|3.54|115.15|1.18|1.0|0.0|0.0|1.0|6.0|32.0|5.0|-6.81|0.0|0.00398|3.28e-05|14.0|3.18e-09|1.36e-06|-0.0481399999999999|3.6668|4.94|0.2903|338.12|553.67|0.7004600000000001|0.70517|-0.1464|7.8342|-1426.332492|21.0|7.6778|7.6778
4R4k_a46|0.0|0|0|0.0|0.173180233|1|7.825245291|1|1|2.145043462|5.587248657999999|-0.088084767|-0.104665424|0.0|-0.252970193|0.006550513|-0.1149361969999999|-0.1032662209999999|1|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|-0.003017362|0.787615341|0.890625164|-0.085931818|-47.73036108|-45.72566346|-0.030434186|2.232103603|51.92513282|2105.035168|1767.850427|0.133318901|5.522208638|10.33328154|0.871222588|4711.736397|70.94107067|-413.632783|18.68565706|0.007248925|-390.2334878|519.5743695|3.857266463|0.0|1.0|1.0|1.0|3.12|0.33|17.0|-6.61|4.77|50.94|2.84|1.0|0.0|0.0|1.0|2.0|25.0|3.0|-5.46|0.0|5.0|1.4800000000000002e-05|0.0049299999999999|2.48e-07|8.28e-05|-0.02045|5.2965|4.52|0.2896|234.09|490.83|0.54119|0.68404|-0.17484|1.8559|-1053.254911|97.0|7.0132|7.0132
12x_a36|0.0|1|0|3.494913155|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.046532211|0.021670322|0.0|-0.40650598|0.00285431|-0.054184069|-0.023932402|1|0.003710345|0.038200407|-0.07550872|-0.133106642|-0.4331246039999999|1|0.056034339|0.8792981679999999|0.836402835|-0.104368092|-49.60929169|-70.20305027|-0.036722107|7.974776509|61.46507585|2884.428214|2391.802689|0.223146459|8.770758009|16.20591229|0.847720832|6193.10485|150.09915149999998|-897.2176739|31.79630645|0.016274369|-372.4502879|725.9470896|10.94693123|1.0|1.0|1.0|2.0|0.0|0.17|17.0|-7.05|2.61|94.5|2.51|1.0|0.0|0.0|1.0|6.0|31.0|4.0|-6.64|0.0|0.0061|3.09e-05|0.0132|8.95e-08|3.83e-05|-0.05311|3.8776|3.37|0.3901|319.74|569.01|0.6853600000000001|0.68112|-0.1517099999999999|5.6653|-1670.244307|7.0|8.1549|8.1549
14k_a23|0.0|0|1|0.0|0.0|2|7.423568444|0|0|3.358995671|5.351858133|-0.024758731|0.04479394|0.74561778|-0.299174093|0.010682694|-0.055500851|-0.055708465|2|0.009263715|0.082632648|-0.071484865|-0.13187015|-0.463402169|2|0.140087361|0.864845456|0.922397728|-0.079899943|-37.43135588|-53.17069631|-0.033999976|8.338417622|49.96154892|2955.4566170000003|2174.886074|0.216437606|8.21201115|15.99703938|0.948005074|6715.186162999999|144.0318708|-707.6658267999999|28.87559227|0.016348271|-377.4022725|633.3278634|10.87921891|1.0|0.0|1.0|1.0|3.56|0.05|26.0|-7.99|4.67|105.02|3.51|2.0|1.0|0.0|1.0|5.0|31.0|4.0|-6.03|0.0|0.000334|2.83e-06|0.00126|1.02e-08|4.55e-06|-0.07933|3.6421|4.1|0.4694|340.42|552.65|0.63765|0.63765|-0.14784|5.8718|-2089.354026|4.0|8.4123|8.4123
