molecula|SddssS|n9FaRing|SssssC|SRW09|nAHRing|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PPSA3|RNCS|TPSA_x|FNSA4|WPSA3|FNSA1|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|PPSA1|WNSA2|DPSA4|DPSA1|Mor01p|PPSA5|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
14_a4|0.0|0|0.0|7.535296702|1|-0.2248919089999999|-0.001935612|5.4161004020000005|1|0.0409444439999999|0.0|-0.069682036|0.009588001|-0.08389836|10.94612798|1|1|0.008943549|-0.031578333|-0.039321879|-0.199315317|1|0.77505994|0.158051825|0.843811017|0.500893739|0|0.8510382459999999|-0.065776751|-0.071074269|0.013047382|5.933038407000001|12.12963775|67.73740575|-0.03015272|2.697931638|0.768457211|0.40126838|-452.4746139|1378.961008|-6.23496557|0.231542789|5.304461808|8.859498364|105.2894945|-205.7538638|17.84270058|-244.1511936|280.2639278|7.175500282000001|0.0|1.0|0.0|0.0|3.14|2.39|0.06|-5.71|4.09|0.0|0.0|80.09|0.0|2.0|2.0|-3.4|21.0|277.3|1.0|3.2|0.11|0.000106|0.0295|3.09|0.0|0.0|1.95e-06|0.000539|4.5233|4.2312|-918.9507745|475.32|794.51|0.1864|353.16|0.55975|-918.851356|-0.17381|-0.2102|0.020300099|3.3312|5.8794|5.8794
47t_a18|0.0|0|0.0|7.03438793|1|0.1115820769999999|-0.0128248239999999|4.844187086|0|0.03672956|0.0|-0.756664598|-0.006573438|-0.011641394|10.94702032|0|0|-0.004985656|0.027313444|-0.104274108|-0.600890268|0|0.750103977|0.005590928|0.796935152|0.688453085|0|0.67203319|-0.119202068|-0.103295568|0.014067024|9.415011332|280.622476|219.5070758|-0.040580402|6.301435212|0.804531523|0.49779009|-1520.978225|1326.524873|-18.17831387|0.195468477|8.780037801|17.48280476|130.8263901|-1017.985577|33.75918118|-407.6438346000001|747.6927426|10.86870356|0.0|1.0|0.0|3.0|3.86|0.0|0.15|-7.51|2.93|2.0|1.0|129.21|0.0|1.0|7.0|-5.58|33.0|441.48|0.0|2.15|0.00117|1.7100000000000002e-05|0.0075299999999999|3.57|0.0|0.0|3.09e-08|1.36e-05|3.1164|3.1164|-1470.873743|703.76|1218.95|0.5502|601.36|0.6895100000000001|-1470.528808|-0.12692|-0.19514|0.03767603|9.6938|6.1068|6.1068
12t_a36|0.0|0|0.0|7.412764017000001|2|-0.058770337|-0.00673635|5.351858133|2|0.041767677|0.0|-0.404180985|0.003676818|-0.030990165|10.95395385|1|1|0.0045625|0.059266516|-0.169994208|-0.436022708|1|0.829598864|-0.009662203|0.878510663|0.857993338|0|0.8337556420000001|-0.0735262|-0.100615514|0.017627553|11.7409283|86.12920631|110.727965|-0.035934112|7.820109571000001|0.78316808|0.48189543|-1340.3102789999998|2320.375227|-15.94144641|0.21683192|7.960344391|15.36435856|144.422087|-892.7209991000001|30.56063281|-377.2113003|729.1873176|10.30792105|0.0|1.0|0.0|2.0|4.94|0.0|0.21|-7.36|2.45|1.0|0.0|133.52|0.0|1.0|6.0|-4.61|31.0|409.49|1.0|2.4|0.0102|2.6600000000000003e-05|0.0109|3.47|0.0|0.0|4.38e-08|1.7899999999999998e-05|3.8844|3.6694|-1311.585049|713.6|1208.04|0.4297|562.72|0.70313|-1311.287803|-0.15088|-0.2039|0.03230976|7.9104|8.0969|8.0969
9g_a24|0.0|0|0.0|7.273092596000001|0|-0.318471716|-0.00106361|5.283203728999999|2|0.0279797979999999|0.0|-0.0425444|0.0144065739999999|0.070915465|10.96318169|2|2|0.013119312|-0.292600863|-0.049325609|-0.079421802|2|0.7931626959999999|0.13372961|0.859302479|0.657503038|0|0.8671367529999999|-0.064835725|-0.065668047|0.01876163|9.283063574|174.88817269999998|65.73938109|-0.021297745|4.593165278|0.4819264479999999|0.427531635|-389.9025677|1196.910121|-5.214049137|0.518073552|6.124370267000001|10.69818114|256.3375151|-192.9198181|21.8662148|17.88521849|341.3207334|16.76589519|1.0|1.0|1.0|1.0|2.8|1.78|0.06|-6.43|2.93|0.0|0.0|87.53|0.0|1.0|3.0|-2.49|23.0|302.33|1.0|1.93|977.0|0.0008179999999999|247.0|1.37|0.0|0.0|3.720000000000001e-07|0.000113|5.2521|4.2802|-984.5891383|524.03|879.99|0.2444|400.47|0.64993|-984.447764|-0.17806|-0.21391|0.032630457|4.4131|7.1675|7.1675
21_a34|0.0|0|0.0|8.002694162000001|2|0.026135784|-0.012535886|5.860786223|1|0.036880342|0.0|-0.7020096440000001|-0.001643445|-0.004734657|10.94874873|1|1|0.00130996|-0.201539853|-0.407759867|-0.514364527|1|0.740092842|0.116926272|0.796991578|0.660871869|0|0.676390843|-0.09533089|-0.117789944|0.034163186|22.9240533|168.9671187|217.1470086|-0.041572921|15.38241267|0.728260094|0.4688149339999999|-1422.701428|2429.6035|-18.7187412|0.271739906|7.253455092999999|13.65523159|182.341897|-954.6558014|38.30514214|-306.332473|659.7484451|16.08669155|0.0|1.0|1.0|0.0|3.43|3.52|0.12|-7.68|3.23|1.0|1.0|122.59|0.0|1.0|4.0|-4.5|33.0|438.43|0.0|3.03|0.0138|1.94e-05|0.0085|3.02|0.0|0.0|2.07e-08|9.06e-06|4.3011|3091.0|-1483.3359380000002|698.17|1182.6|0.2174|530.93|0.69292|-1483.057743|-0.13338|-0.20872|0.03023936|7.9399|5.4737|5.4737
12ah_a36|0.0|0|0.0|7.412764017000001|2|-0.050415481|-0.007648622|5.351858133|2|0.043848238|0.0|-0.41302559|0.0005016269999999|-0.083956827|10.95983779|1|1|0.0010871589999999|0.133939811|-0.177407665|-0.444563583|1|0.835013502|0.011674455|0.8910146309999999|0.8065052890000001|0|0.828405275|-0.0758457179999999|-0.1059368909999999|0.0184777819999999|11.93961081|82.70705743|110.8777131|-0.038137281|7.714903458999999|0.768906425|0.468162246|-1232.13999|2334.380591|-15.92320089|0.231093575|8.26712637|15.54445187|149.3235124|-796.1600443|32.04915319|-347.5133554|629.5017194000001|11.57242717|0.0|1.0|0.0|2.0|4.73|0.0|0.14|-7.18|2.54|1.0|0.0|128.76|0.0|1.0|5.0|-4.44|30.0|415.88|1.0|2.34|0.0151|2.55e-05|0.0106|3.31|0.0|0.0|6.65e-08|2.77e-05|5.2259|3.7792|-1692.545871|682.21|1148.39|0.6729|532.36|0.6970000000000001|-1692.3109559999998|-0.15434|-0.2107099999999999|0.03300341|7.6265|7.9586|7.9586
12aj_a36|0.0|0|0.0|7.412764017000001|2|-0.056210607|-0.00706023|5.351858133|2|0.043848238|0.0|-0.402433117|0.002951176|-0.103202936|10.95354213|1|1|0.003962098|0.1087087|-0.1763783589999999|-0.43462267|1|0.812278823|0.091113865|0.8632656809999999|0.856274847|0|0.8269863129999999|-0.073002742|-0.10279655|0.018305468|11.73352271|82.34300699|110.89910559999998|-0.0368515929999999|7.521007149|0.77492734|0.47532973|-1251.929069|2275.825451|-15.14089115|0.22507266|8.056502837|15.35536375|144.26810480000003|-802.4672307|30.48195872|-352.4483722|662.0530478999999|10.69455126|0.0|1.0|0.0|2.0|4.84|0.0|0.17|-6.97|2.19|1.0|0.0|128.72|0.0|1.0|5.0|-4.16|30.0|395.46|1.0|2.14|0.0274|5.05e-05|0.02|3.04|0.0|0.0|1.08e-07|4.270000000000001e-05|5.2301|3.6017|-1272.27339|682.84|1157.64|0.5616|539.55|0.70423|-1271.9998859999998|-0.14818|-0.20093|0.03225532|7.8393|7.7696|7.7696
47c_a18|0.0|0|0.0|7.03438793|1|0.02368001|-0.007068829|4.844187086|0|0.032688172|0.0|-0.537230966|0.0007979619999999|-0.058748345|10.94702285|0|0|0.002674691|0.071793992|-0.320309303|-0.455055055|0|0.758269842|-0.027873485|0.7912974190000001|0.7601847759999999|0|0.8128616409999999|-0.0715759629999999|-0.094000037|0.015864085|12.75381432|67.68084951|150.4485025|-0.0321917939999999|10.25333491|0.7489981509999999|0.489290189|-1889.265906|2027.892739|-20.80632033|0.251001849|9.566965871|18.73268473|201.7910841|-1518.861384|34.55329606|-400.3604527|1167.054827|13.19009806|1.0|1.0|1.0|3.0|4.61|0.0|0.3|-9.18|2.87|3.0|2.0|154.77|1.0|1.0|12.0|-5.73|38.0|513.63|0.0|2.42|0.000947|8.12e-06|0.00417|3.98|1.0|1.0|6.67e-10|3.42e-07|3.1096|3.1096|-1664.753129|850.89|1505.09|0.5869|790.07|0.6983199999999999|-1664.201034|-0.12841|-0.17331|0.03115159|3.8573|8.5229|8.5229
12b_a40|0.0|0|0.0|7.515889085|0|0.084915315|-0.004650218|5.4161004020000005|0|0.04020202|0.747253086|-0.158107422|0.00779293|0.107454819|10.31197236|2|2|0.004452418|0.279216571|0.038336814|-0.513870527|0|0.7137941109999999|0.026452642|0.7818091140000001|0.522580798|1|0.955647156|-0.065048707|-0.074921647|0.010845303|6.17734692|80.72126798|25.26281742|-0.0338355829999999|3.518538455|0.856829717|0.494842289|-597.4418808999999|860.5059425000001|-10.97726831|0.143170283|8.132984007000001|16.09989085|81.54797734|-340.29531769999994|22.49258909|-406.4913617|370.3261123|5.872257692000001|0.0|1.0|0.0|0.0|3.26|3.87|0.0|-8.39|6.74|2.0|0.0|101.78|0.0|1.0|2.0|-7.71|24.0|415.12|0.0|5.79|8.09e-06|7.82e-08|3.2500000000000004e-05|6.68|0.0|1.0|4.08e-09|1.7e-06|3407.0|3407.0|-3016.999329|576.38|960.94|306.0|490.5|0.69476|-3016.927883|-0.14267|-0.22546|0.01251873|6.3131|7.3979|7.3979
17a_a25|0.0|0|0.0|6.842683282|0|0.0055894319999999|-0.004137083|4.727387819|2|0.043274232|2.008884939|-0.248224991|0.0063846319999999|-0.0688716509999999|10.93106298|1|1|0.006423059|-0.02776212|-0.07654898|-0.362222339|2|0.748718056|0.168247187|0.8005589320000001|0.659740852|1|0.874586929|-0.06234901|-0.079378741|0.012665055|9.033070252|93.75234138|89.44809639|-0.0297670279999999|6.442637379|0.755980502|0.468791604|-1188.917727|2432.071525|-15.142307999999998|0.244019498|8.996672966|16.93624014|174.0415044|-847.969248|28.08362601|-365.1448527|781.7487682|10.96472369|1.0|1.0|1.0|1.0|3.48|3.47|0.11|-9.98|5.31|2.0|0.0|131.06|0.0|1.0|7.0|-5.12|33.0|433.5|0.0|4.04|0.00325|7.44e-06|0.00323|3.9|0.0|0.0|1.05e-10|4.54e-08|5.2683|3.9347|-1391.625102|747.06|1271.9|0.4076|598.67|0.6722|-1391.321455|-0.16304|-0.21559|0.0362293|5.1401|7.6021|7.6021
20_a4|0.0|0|0.0|7.535296702|1|-0.203359312|-0.003103385|5.4161004020000005|1|0.039635417|0.0|-0.124135414|0.012265062|-0.1473674569999999|10.9459449|1|1|0.012025268|-0.098992154|-0.103098674|-0.211751813|1|0.7797803109999999|0.246357638|0.8404413829999999|0.665774148|0|0.918147288|-0.060595472|-0.072188305|0.022933651|11.03865532|63.27373076|39.3981702|-0.0273144939999999|5.313236547|0.6435852470000001|0.421704107|-486.4496111|1379.418733|-6.32818424|0.356414753|5.543543957000001|9.58599918|171.5531319|-234.1428169|20.4281979|-138.2237887|338.71903330000004|11.71277006|1.0|1.0|1.0|0.0|3.23|3.06|0.11|-5.55|3.54|0.0|0.0|86.62|0.0|2.0|3.0|-3.46|22.0|289.33|1.0|2.97|0.1|0.000134|0.0388|2.96|0.0|0.0|2.79e-06|0.000806|5.1778|4.0419|-934.2489802|517.72|861.05|0.2364|402.27|0.66028|-934.103809|-0.16699|-0.19747|0.022349042|5.5779|6.1898|6.1898
8b_a8|0.0|0|0.0|7.535296702|1|-0.023718767|-0.013834266|5.4161004020000005|1|0.040054466|0.0|-0.733216119|-0.0055544409999999|-0.0422693659999999|10.94650923|1|1|-0.003593429|0.031896755|0.079250224|-0.5058761820000001|1|0.778853499|0.097555876|0.8354024290000001|0.726912742|0|0.558354653|-0.130159955|-0.11627069|0.032440348|19.87542051|172.84152849999998|270.5854753|-0.047457424|12.1771918|0.781454722|0.4835310479999999|-1424.7250689999998|1821.324722|-17.8141788|0.218545278|7.507665421|14.53652808|133.8974321|-872.8947609999999|37.20755791|-344.8810688|589.263087|13.73949201|0.0|1.0|0.0|2.0|3.52|2.93|0.09|-7.13|3.03|1.0|0.0|114.18|0.0|1.0|4.0|-4.77|31.0|414.41|0.0|2.9|7.0|3.69e-05|0.0153|2.76|0.0|0.0|7.33e-08|3.04e-05|4.5819|3.2992|-1407.0843|640.35|1098.17|0.2618|488.56|0.70195|-1406.829227|-0.13807|-0.19921|0.03204403|7.4497|5.2941|5.2941
14a_a22|0.0|0|0.0|6.842683282|0|-0.136588366|-0.0050042229999999|4.727387819|2|0.038167849|1.614660505|-0.280236463|0.005288335|-0.057308195|10.9464374|1|1|0.005757758|0.036467904|-0.165471815|-0.360663314|2|0.7392451729999999|-0.09744639|0.794858486|0.655865336|1|0.864077619|-0.062215607|-0.081479363|0.021268761|14.49148204|93.21042936|92.61079081|-0.031338217|9.873779458|0.7007904070000001|0.446584227|-1110.320204|2169.870866|-14.54840956|0.299209593|8.052850876|14.55117701|203.8666248|-756.5172972|30.46889826|-273.61731430000003|684.5377542|14.81445329|1.0|1.0|1.0|1.0|3.42|2.86|0.08|-9.21|4.31|1.0|0.0|124.05|0.0|1.0|6.0|-4.65|32.0|420.47|0.0|3.19|0.00945|2.1e-05|0.00881|3.18|0.0|0.0|6.1e-10|2.56e-07|5.0653|3.5707|-1368.35698|695.62|1191.81|0.3051|534.87|0.63156|-1368.075682|-0.15029|-0.21174|0.03539365|6603.0|7.4202|7.4202
2_a1|0.0|0|0.0|7.535296702|1|-0.049975995|-0.004621682|5.4161004020000005|1|0.0409444439999999|0.0|-0.175623923|0.001576763|-0.0619710709999999|10.9520472|1|1|0.003205156|-0.237981258|-0.326716897|-0.422863867|1|0.795932678|0.079586368|0.8571146190000001|0.5574897879999999|0|0.808210065|-0.0622285999999999|-0.077270452|0.011282631|5.135384136|6.281701359|87.29479691|-0.026492726|2.337413146|0.6944040029999999|0.39830426|-422.0435297|1378.496713|-5.488475744|0.305595997|5.2823820260000005|8.779158091000001|139.0945801|-192.096651|17.36508791|-176.9692239|299.6692382|8.075415099999999|1.0|1.0|1.0|0.0|2.91|2.69|0.18|-6.18|4.12|0.0|0.0|79.77|0.0|1.0|2.0|-3.06|21.0|279.31|1.0|3.21|243.0|0.000167|0.0466|2.76|0.0|0.0|6.64e-07|0.000185|4.0877|4.0877|-920.2093796|489.42|807.98|0.2991|355.79|0.7007899999999999|-920.078239|-0.1686|-0.19826|0.024658671|5.2754|5.2366|5.2366
9_a27|0.0|0|0.0|6.842683282|0|0.164227115|-0.0073742819999999|4.727387819|2|0.042847222|1.233610009|-0.331842668|0.00611794|-0.051160217|10.93740461|1|1|0.00651856|-0.2559122789999999|-0.171520296|-0.541535578|2|0.8214321609999999|0.017503266|0.8806964490000001|0.654138816|1|0.7988644709999999|-0.078270599|-0.088404481|0.019589991|10.10030794|128.27738490000002|103.702486|-0.033677898|5.20756849|0.7892801540000001|0.466349763|-729.2805601|1463.168883|-8.952528705|0.210719846|5.03925321|9.442988795|108.6440173|-376.0062056|21.99956856|-298.297086|424.8821143|7.488512291|0.0|0.0|1.0|1.0|3.12|2.62|0.16|-7.06|3.04|0.0|0.0|97.46|0.0|1.0|3.0|-4.06|25.0|331.37|1.0|2.99|0.0287|8.28e-05|0.0274|2.8|0.0|0.0|8.69e-08|2.88e-05|5.5421|4.1673|-1083.143348|549.64|945.35|0.1982|425.08|0.59444|-1082.965434|-0.1716|-0.2187|0.02461151|4.0436|8699.0|8699.0
11_a3|0.0|0|0.0|6.823286122000001|0|0.119431379|-0.01008647|4.727387819|3|0.042795699|1.710245969|-0.363112913|-0.008037672|0.044912659|10.31163053|1|1|-0.005959152|-0.194041982|-0.0947326669999999|-0.577616902|3|0.724492061|0.132535663|0.793311683|0.834020779|1|0.777803048|-0.0955396769999999|-0.099420732|0.014376713|6.800350988|253.1353625|105.101718|-0.0391657429999999|3.216644354|0.752484736|0.4680759679999999|-611.3529698|1105.41974|-8.76293931|0.2475152639999999|5.475372235|10.29352296|117.0775712|-289.1769972|24.61956593|-238.8563772|311.6695405|10.0546353|1.0|1.0|1.0|1.0|3.19|2.07|0.0|-6.51|3.41|0.0|0.0|88.28|0.0|1.0|2.0|-4.08|22.0|305.36|0.0|2.46|0.0256|0.000197|0.0601|2.22|0.0|0.0|3.06e-07|9.35e-05|3.2232|3.2232|-1288.195105|508.58|834.82|0.4441|346.18|0.6966600000000001|-1288.058926|-0.13118|-0.20018|0.02994326|4.4522|7.3979|7.3979
47p_a18|0.0|0|0.0|7.03438793|1|-0.001819106|-0.005394244|4.844187086|0|0.037575758|0.0|-0.3775970529999999|0.00235332|-0.015960677|10.94701988|0|0|0.003537135|0.037961877|-0.261349889|-0.441700685|0|0.726294118|0.030970815|0.7611910209999999|0.710266593|0|0.832954548|-0.06909945|-0.082580968|0.007989903|5.913843751|10.25627035|123.6411353|-0.030813794|4.377217987|0.818459442|0.488811071|-1528.087796|1367.4309119999998|-16.88114242|0.181540558|9.923659881|19.41290064|134.3699001|-1131.036542|27.86610962|-471.4248324|1011.163774|8.070036862|1.0|1.0|1.0|2.0|4.29|0.0|0.28|-9.03|3.34|3.0|1.0|144.53|0.0|1.0|9.0|-5.67|35.0|468.59|1.0|2.9|0.000998|5.34e-06|0.0025|4.35|0.0|0.0|9.35e-10|4.38e-07|3.2036|3.2036|-1493.759811|795.43|1391.71|595.0|732.84|0.6937800000000001|-1493.338659|-0.13118|-0.18746|0.02843634|4.6652|7.1938|7.1938
7c_a8|0.0|0|0.0|7.05012252|0|-0.244222944|-0.007509694|4.844187086|1|0.043533333|0.0|-0.382994379|0.00325576|-0.0450662909999999|10.94670214|1|1|0.004301963|0.079425146|-0.077006275|-0.328286221|1|0.740795639|0.0092411059999999|0.795846675|0.6881348629999999|0|0.848923958|-0.080277893|-0.089778346|0.0306012339999999|19.18974586|49.43944876|94.73836511|-0.03366688|12.03370912|0.626902145|0.492823119|-1013.384819|2162.326414|-13.23925183|0.373097855|7.700542366|15.18314943|233.9661552|-635.4840877|33.67700028|-159.15828340000002|572.8089095|20.10370648|1.0|0.0|1.0|1.0|3.44|3.1|0.09|-7.76|3.78|1.0|0.0|112.76|0.0|1.0|5.0|-5.0|30.0|398.41|0.0|3.26|0.00399|2.14e-05|0.00851|3.37|0.0|0.0|1.73e-08|6.91e-06|4.6061|3.1406|-1331.8206369999998|662.05|1116.53|275.0|579.97|0.70321|-1331.567632|-0.1318599999999999|-0.20658|0.02732536|15.7056|4.7307|4.7307
16a_a10|0.0|0|0.0|7.535296702|1|-0.187414728|-0.00230615|5.4161004020000005|2|0.0334858389999999|2.009832665|-0.152205915|0.011207938|0.014886502|10.92947902|1|1|0.011558506|-0.133979603|-0.254024476|-0.1948324069999999|2|0.772481675|-0.068377262|0.813036304|0.72613292|1|0.916148686|-0.052574986|-0.076950669|0.013872737|9.606840334|77.68598956|58.06685151|-0.026063936|6.652715932|0.7270593190000001|0.4629532229999999|-1119.0515779999998|1823.310808|-12.4990447|0.272940681|8.531706024|15.88633689|189.0108247|-774.9407716|24.82496066|-314.4761648|879.8636987|10.24624348|1.0|1.0|1.0|0.0|4.11|4.46|0.3|-8.5|5.19|3.0|0.0|133.66|0.0|1.0|9.0|-5.22|33.0|439.55|1.0|4.24|0.00264|6.76e-06|0.00297|4.33|0.0|0.0|3.18e-09|1.4e-06|5.6019|3.8718|-1395.158387|760.0|1310.44|0.3843|629.65|0.6852199999999999|-1394.797092|-0.1605|-0.20697|0.02819643|4.6574|7.3279|7.3279
15a_a22|0.0|0|0.0|6.842683282|0|-0.136588366|-0.0050042229999999|4.727387819|2|0.038167849|1.614660505|-0.280236463|0.005288335|-0.057308195|10.9464374|1|1|0.005757758|0.036467904|-0.165471815|-0.360663314|2|0.7392451729999999|-0.09744639|0.794858486|0.655865336|1|0.86664032|-0.061755825|-0.081705465|0.02126757|14.43653926|96.58317516|90.52525878|-0.031425179|9.799599501|0.702735071|0.444668211|-1109.242072|2169.226845|-14.47998862|0.297264929|8.157552588|14.6895113|201.7850124|-752.9594081|30.3550786|-275.2352849|684.5377542|14.66318798|1.0|1.0|1.0|1.0|3.42|2.86|0.08|-9.21|4.31|1.0|0.0|124.05|0.0|1.0|6.0|-4.65|32.0|420.47|0.0|3.19|0.00945|2.1e-05|0.00881|3.18|0.0|0.0|6.1e-10|2.56e-07|5.0577|3.6496|-1368.35331|696.57|1189.31|312.0|541.27|0.69076|-1368.0755869999998|-0.15281|-0.21285|0.03153544|6.8666|6.8447|6.8447
47r_a18|0.0|0|0.0|7.03438793|1|0.029358241|-0.0058631659999999|4.844187086|0|0.035706215|0.0|-0.40455848|-0.005176133|-0.02952923|10.35082951|0|0|-0.0001597829999999|0.0646283159999999|-0.362261236|-0.360670551|0|0.7698681909999999|0.017110504|0.8075001|0.7554975009999999|0|0.769578222|-0.083915825|-0.087091542|0.0155038689999999|11.59378448|13.30156885|172.30927739999998|-0.031669652|8.669825595|0.688074851|0.49394971|-1563.048166|1504.28892|-17.70979622|0.311925149|9.819988422|19.40516312|233.2574532|-1168.846551|34.41856352|-281.2845386|1005.982493|16.87088158|1.0|1.0|1.0|2.0|4.55|0.0|0.22|-7.46|3.76|3.0|1.0|145.82|0.0|1.0|9.0|-6.65|36.0|504.6|0.0|2.2|0.0001139999999999|2.31e-06|0.00117|4.59|0.0|1.0|3.48e-08|1.76e-05|3.1705|3.1705|-1964.841529|790.57|1387.23|0.6007|729.75|0.69545|-1964.443758|-0.13021|-0.18249|0.02805567|3.2001|6.6364|6.6364
12ao_a36|0.0|0|0.0|7.412764017000001|2|-0.058597382|-0.007081548|5.351858133|2|0.042739018|0.0|-0.410729809|0.002782748|-0.113963585|10.94919858|1|1|0.003724542|0.1523047569999999|-0.1619981409999999|-0.435820128|1|0.82626942|0.040831815|0.8800240009999999|0.856135378|0|0.832582759|-0.077866573|-0.1019516769999999|0.017784426|11.76697353|85.17634667|110.7707502|-0.03775988|7.785557064|0.7820981779999999|0.462968912|-1349.115973|2298.760179|-16.53028876|0.217901822|8.769931502999999|16.33039817|144.1736112|-892.6355932|31.9443643|-373.2975961|698.847203|11.05528527|0.0|1.0|0.0|2.0|4.87|0.0|0.12|-7.01|2.42|1.0|0.0|133.84|0.0|1.0|6.0|-4.58|31.0|407.47|1.0|2.37|0.0106|2.82e-05|0.0115|3.45|0.0|0.0|9.66e-08|3.94e-05|4.6597|3.4743|-1310.361099|701.9|1190.17|0.6249|548.59|0.7045|-1310.077853|-0.14207|-0.19662|0.03244719|7.447999999999999|7.5229|7.5229
3f_a32|0.0|1|0.0|7.773594467000001|0|0.0067550119999999|-0.00611496|5.733341277|0|0.042380952|2.227330929|-0.275173181|0.001276735|-0.113189563|10.31100273|3|3|0.002565215|-0.112493266|-0.133675401|-0.5487283829999999|0|0.820782305|-0.110248899|0.871865543|0.786074011|1|0.874026684|-0.073433055|-0.097374443|0.011897886|6.707989266|47.97543149|71.02334697|-0.030139709|3.78194259|0.78919828|0.435176082|-713.6921402|2130.756016|-9.580412233|0.21080172|6.153728636|10.89495051|118.8493262|-402.3773138|21.53155987|-326.0981041|475.3634141|6.573564628|1.0|1.0|1.0|1.0|3.9|3.31|0.28|-7.31|5.63|2.0|0.0|102.66|0.0|1.0|4.0|-6.89|24.0|354.49|0.0|4.63|4.53e-05|3.96e-06|0.0014|4.83|0.0|0.0|4.89e-08|1.73e-05|3.5569|3.5569|-1712.0610190000002|604.9|1006.92|293.0|488.74|0.70255|-1711.863611|-0.1474599999999999|-0.2006099999999999|0.02606687|5.7161|8.0458|8.0458
8c_a12|0.0|0|0.0|0.0|1|0.1948786139999999|-0.0104125509999999|0.0|3|0.038787879|0.0|-0.447739674|-0.004211843|-0.036504737|10.95472932|0|0|-0.00160589|-0.1876771789999999|-0.370782022|-0.606245231|2|0.782864175|-0.10899871|0.8425863029999999|0.845077891|0|0.840397446|-0.067004282|-0.101988384|0.019604202|10.00357546|83.24714315|81.4415307|-0.038245644|5.104595615|0.764449832|0.472503372|-780.6350769|1245.6132289999998|-9.958505349|0.235550168|5.670223821|10.74930819|120.19586|-398.3402139|25.52931025|-269.8853937|390.0159026|9.621493319|1.0|0.0|1.0|1.0|3.91|2.24|0.11|-7.14|1.59|0.0|0.0|98.07|0.0|1.0|3.0|-3.47|24.0|314.34|1.0|2.23|107.0|0.0001899999999999|0.0598|2.5|0.0|0.0|7.24e-08|2.28e-05|4.3598|3.8341|-1022.77302|551.66|909.19|466.0|402.43|0.67318|-1022.613451|-0.15571|-0.2227699999999999|0.02263772|2.4806|7.3979|7.3979
10_a15|0.0|0|0.0|0.0|0|-0.137104477|-0.006872984|0.0|2|0.037209302|0.0|-0.384887119|0.001740635|-0.077096984|10.95972828|0|0|0.0034254209999999|-0.132759909|-0.184255041|-0.391156537|2|0.713794823|0.0107135269999999|0.7585998270000001|0.7933685340000001|0|0.933136945|-0.052826735|-0.101494566|0.010485777|6.101312009|6.497096666|38.90530741|-0.036384844|3.550143186|0.8301726490000001|0.449323734|-1122.067607|2305.991259|-12.31872585|0.169827351|5.555044294|10.08767698|98.81668286|-652.8924702|25.50202895|-384.2321709|673.7288405|6.751174337|1.0|1.0|1.0|1.0|3.58|3.64|0.12|-9.82|6.3|2.0|0.0|119.95|0.0|1.0|6.0|-6.22|30.0|397.47|0.0|4.69|0.0002379999999999|1.47e-06|0.000584|5.29|0.0|0.0|1.51e-10|5.99e-08|4.4682|3.6448|-1281.088565|631.2|1136.48|0.1412|487.16|0.70313|-1280.804272|-0.15377|-0.18958|0.02738146|3.1460000000000004|8.1549|8.1549
