molecula|SddssS|NaaNH|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|MATS7i|SaaaC|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|FNSA4|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|MOMI-Z|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
14_a15|0.0|0|0|0.0|0|0|1.43568901|0.0|-0.058775738|-0.006678826|0.0|-0.033982971|0.0|0.001740635|10.9597359|0|0.0034254209999999|-0.120626133|-0.184255041|-0.3848940629999999|2|0.8310685940000001|0.719993769|-0.021648026|-0.028227917|0.7651878809999999|0.7933685340000001|0|-0.0917424269999999|0.7461324029999999|0.014672137|-40.89540491|92.51564418|72.36402409|-0.032888795|0.770309725|-1.743106111|-26.20964538|68.59458198|-21.0782518|50.29869851|0.406717767|2731.841165|10.18067005|0.685538423|147.2072638|-715.9737342999999|-346.4801021|1450.257357|673.7288405|9.797353271|1.0|1.0|0.0|1.0|3.56|3.72|0.12|6.3|56.27|2.0|119.95|0.0|1.0|-6.22|30.0|397.47|0.0|4.7|-5.83|0.000584|0.0|0.0|5.99e-08|-0.0338199999999999|4.4518|5.16|-1281.0669369999998|689.8|342.41|0.3131|584.18|0.65079|0.7055899999999999|0.0054|-0.14997|-0.18379|0.03885834|-1280.87015|7.5229
14_a47|0.0|1|0|6.605297921|0|0|1.417758105|0.0|-0.126490693|-0.006070958|4.59511985|0.017068634|1.484493371|-0.008212621|10.95058279|1|-0.006335783|-0.020596219|-0.061837113|-0.33240126|2|0.5975877820000001|0.777675668|-0.085385518|0.050943962|0.8467634620000001|0.579833096|1|-0.094132436|0.2662137639999999|0.020106089|-47.18187618|64.60629385|160.57883|-0.034963476|0.664709719|-1.223721666|-23.79514424|61.62381153|-17.63306222|57.32194098|0.474828277|670.2518865000001|13.15643085|0.904139078|169.0962983|-311.2496842|-166.1354667|928.4611922|310.8026328|14.15018248|1.0|1.0|0.0|1.0|2.78|1.53|0.0|4.88|66.49|0.0|86.58|0.0|1.0|-3.97|24.0|323.3|1.0|3.16|-4.13|0.0241|0.0|0.0|5.27e-06|-0.06057|3.9671|2.64|-1127.700693|519.55|312.53|0.2452|375.43|0.68345|0.68345|0.2452|-0.16377|-0.22434|0.03679054|-1127.6593779999998|8.1
4_a3|0.0|0|0|6.823286122000001|0|0|0.60501714|0.0|0.2122551539999999|-0.008561428|4.727387819|-0.08769805|1.882124381|-0.008407895|10.31162267|1|-0.007022144|0.053425134|0.127253753|-0.607238634|1|0.640351067|0.721302096|-0.028924747|0.041477445|0.785381728|0.628171026|1|-0.098695428|0.5842630360000001|0.008006786|-52.4583525|235.6982345|123.350856|-0.039478171|0.866976271|-1.381735991|-24.93884341|51.71950126|-18.76802992|56.26480013|0.415852758|1548.626215|8.648209506|0.711897153|63.23984222|-312.2830359|-348.9230345|757.6690029|347.9532383|4.799426464|1.0|1.0|0.0|1.0|2.94|2.6|0.0|5.17|80.04|1.0|92.65|0.0|1.0|-5.69|23.0|321.37|0.0|4.09|-5.09|0.00264|0.0|0.0|9.48e-06|-0.0584299999999999|5.9341|3.53|-1355.303098|504.29|356.58|0.1776|338.33|0.3809|0.6896|119.0|-0.14983|-0.20826|0.02921941|-1355.239905|5.9
7b_a10|0.0|0|0|7.535296702|2|2|1.186434511|0.0|-0.170920618|-0.001621737|5.4161004020000005|-0.060829392|2.079721225|0.011041815|10.93274506|0|0.010068964|-0.051052176|-0.082499103|-0.1874708719999999|2|0.624866343|0.764865564|-0.108464916|0.065705128|0.8200487120000001|0.586354126|1|-0.0720417159999999|0.5113525529999999|0.009734392|-30.71062112|13.37827368|39.29815915|-0.027444463|0.781045839|-1.152667458|-15.96741933|43.9185573|-14.26924098|35.77183831|0.446575367|2150.375871|8.771658176|0.8069307729999999|113.8411654|-311.5991709|-292.2491701|767.3149142000001|459.0250226|6.46179973|1.0|0.0|1.0|1.0|3.9|0.0|0.25|3.03|41.38|1.0|105.44|0.0|1.0|-5.28|25.0|346.81|1.0|3.02|-5.28|0.00182|0.0|0.0|3.54e-05|-0.05377|6.0231|3.44|-1450.06366|562.31|340.37|0.1488|400.65|0.4195399999999999|0.66228|0.0899|-0.1584799999999999|-0.21225|0.02946054|-1450.124551|4.7033
14b_a23|0.0|0|2|7.423568444|0|0|1.197963628|3.2475997860000003|0.065240838|-0.006248709|5.351858133|0.0519489729999999|0.716540473|0.007671236|10.31321824|2|0.0075222369999999|-0.073945564|-0.17267308|-0.4557487779999999|2|0.616699629|0.793551289|-0.00399443|-0.077808321|0.857184548|0.5935522360000001|1|-0.082441268|0.228282196|0.020454632|-41.01458464|40.76245006|99.66542762|-0.03508139|0.774359705|-1.64882535|-26.58857202|64.97993029|-22.74225338|54.274732400000005|0.450973737|2280.830615|14.26820636|0.821406493|146.2760938|-692.9278992000001|-355.71896410000005|1380.34805|599.5697147999999|11.53563485|0.0|0.0|1.0|1.0|3.42|3.44|0.05|4.58|105.02|2.0|120.24|0.0|1.0|-5.58|31.0|429.47|0.0|3.78|-5.11|0.00332|0.0|0.0|9.18e-06|-0.07803|3706.0|3.72|-1729.139722|673.05|334.55|0.3603|525.66|0.58097|0.58097|0.3603|-0.15064|-0.2286699999999999|0.02188578|-1728.9893510000002|8.3536
AKLKII_a46|0.0|1|0|6.605297921|0|0|1.4316666480000002|0.0|-0.206312209|-0.003417504|4.59511985|-0.008897473|1.744747103|0.006821053|10.96959256|1|0.006731579|-0.037291767|-0.066245471|-0.270506095|3|0.718266758|0.758995484|-0.0150769919999999|0.064690027|0.8264237520000001|0.687139108|1|-0.089369278|0.271156366|0.010384859|-34.061229|160.85204040000002|76.99187522|-0.033194303|0.7721395329999999|-1.161800612|-16.15213359|49.76981906|-15.74102977|38.98582025|0.47999819|792.7439217|11.22955511|0.92307023|108.05343229999998|-261.2587041|-258.10190780000005|713.5187596|314.0966684|7.390123534|1.0|1.0|0.0|1.0|2.81|1.6|0.06|3.39|67.35|0.0|85.32|0.0|1.0|-3.24|22.0|287.32|1.0|2.45|-3.58|0.0764|0.0|0.0|1.7800000000000002e-05||||||||||||||||6.7423
12as_a36|0.0|1|0|7.412764017000001|2|2|1.297043209|0.0|-0.051208473|-0.007672841|5.351858133|0.096454203|0.0|0.000584134|10.95347588|1|0.0018565629999999|-0.098698552|-0.166354116|-0.4358775279999999|1|0.8058720979999999|0.817372883|-0.0389138329999999|-0.04244711|0.869455765|0.770400825|0|-0.109492809|0.291030086|0.019229943|-55.75872553|88.17694537|154.6869148|-0.037824788|0.768125394|-2.080363362|-37.57216725|85.53474971|-25.48765709|68.71652969|0.454761514|2365.632846|16.08155469|0.834059821|156.2451686|-944.5958066|-361.3444194|1824.98997|716.9974499|11.75468972|1.0|0.0|0.0|1.0|4.86|0.0|0.17|2.09|86.27|1.0|133.95|0.0|1.0|-3.81|32.0|423.47|0.0|1.84|-3.95|0.0476|0.0|0.0|5.4600000000000006e-05|-0.05789|4.5202|4.84|-1385.5651710000002|712.04|321.96|0.5902|568.52|0.53815|0.68211|0.2402|-0.1563|-0.21419|0.03674596|-1385.384524|7.2291
1o_a5|0.0|1|0|6.605297921|0|0|1.427566509|0.0|-0.266637757|-0.002633927|4.59511985|-0.033273504|0.0|0.0057302559999999|10.94518594|1|0.0051989459999999|0.038275248|0.06759341|-0.231165601|2|0.670787375|0.78144982|-0.003561205|-0.016408975|0.85693939|0.650008224|0|-0.072886362|0.447318682|0.01325562|-42.63505279|167.3051756|62.16682117|-0.028770932|0.699913551|-1.093295425|-22.90899675|50.11479279|-15.45942012|49.75766514|0.470590799|833.537568|14.20898333|0.8888980340000001|161.2447749|-315.657463|-214.8381946|839.3293197999999|393.5487205|10.95092849|1.0|1.0|1.0|1.0|2.81|2.2|0.0|4.07|78.25|0.0|95.2|0.0|1.0|-4.08|25.0|323.35|0.0|2.95|-4.08|27.0|0.0|0.0|2.54e-06|-0.07037|4.5011|2.66|-1043.536121|561.04|297.38|0.3966|443.88|0.4988899999999999|0.5492100000000001|0.0071|-0.1693599999999999|-0.23973|0.04126499|-1043.472984|7.4559
13b_a5|0.0|1|0|7.153833802|1|1|1.338814635|0.0|-0.142746146|-0.004573365|5.209486153|-0.006314305|0.0|0.0064510459999999|10.94530329|1|0.0066003869999999|-0.055701188|-0.091464693|-0.357011244|2|0.6700114770000001|0.765309977|0.03431921|-0.0330907489999999|0.8184221559999999|0.653356347|0|-0.074710354|0.468748106|0.0138892369999999|-44.93506461|14.41650822|108.9128108|-0.02636836|0.654076389|-1.344786367|-29.05440446|62.24204745|-17.04942469|53.91565742|0.455921715|1177.571784|15.48959317|0.837970799|223.6695238|-562.2202871000001|-199.2474147|1329.387016|638.8437454|13.93534415|0.0|1.0|1.0|1.0|2.97|2.64|0.17|4.06|74.77|1.0|119.8|0.0|1.0|-4.24|30.0|395.46|1.0|3.26|-4.43|0.0148|0.0|0.0|1.72e-06|-0.05177|4.6733|4.66|-1276.030896|672.43|296.66|0.5528|503.93|0.32779|0.57482|0.3064|-0.17274|-0.22451|0.035153|-1275.865034|6.9586
9a_a31|0.0|1|0|7.765993078999999|1|1|0.6101356720000001|0.0|-0.009086485|-0.01391798|5.733341277|-0.05057805|0.0|-0.006189303|10.31169772|2|-0.0033853629999999|-0.093527289|-0.15653721|-0.542342338|0|0.8058046320000001|0.782715368|0.045292529|-0.001313433|0.837697452|0.76226755|0|-0.122626525|0.235442032|0.033245595|-64.75697831|163.6011874|197.8075471|-0.043430228|0.737758755|-2.0846509230000003|-41.55773748|94.03540892|-27.87131275|86.0923113|0.484502446|1955.13855|15.15483138|0.939873412|168.29310269999996|-858.5468158|-305.16297060000005|1813.361078|597.3075924999999|15.33993762|1.0|1.0|1.0|1.0|3.6|2.78|0.14|4.02|117.37|1.0|113.64|0.0|1.0|-5.62|30.0|418.47|0.0|3.47|-4.77|0.00715|0.0|0.0|3.07e-06|-0.04275|3.7892|5.27|-1691.9137670000002|680.72|327.21|0.7028|540.01|0.7028|0.7028|0.7028|-0.15757|-0.20032|0.03885662|-1691.7777600000002|6.8239
41_a18|0.0|0|0|7.03438793|2|2|1.251176562|0.0|0.115127295|-0.007587553|4.844187086|-0.089781154|0.0|-0.0034878|10.9470117|0|-0.002136837|-0.005930813|-0.0091068809999999|-0.5421253970000001|0|0.759941674|0.733589101|-0.032217299|0.037097204|0.774395455|0.745631286|0|-0.089139464|0.3888308139999999|0.009550224|-69.94639412|347.42621339999994|181.7135945|-0.037381065|0.903239484|-2.317626057|-47.95199341|65.83786886|-25.62671923|76.49358329|0.487248278|1491.296991|17.13823195|0.950261611|66.33450764|-1089.246155|-552.8844577000001|1759.064589|897.5188662|4.727999916|1.0|1.0|0.0|1.0|4.07|0.0|0.25|2.7|99.28|2.0|141.34|0.0|1.0|-5.56|34.0|452.55|0.0|2.53|-5.02|0.0042899999999999|0.0|0.0|1.89e-06|-0.04956|3.2123|7.34|-1454.3467460000002|736.59|385.97|482.0|576.83|0.69308|0.69308|482.0|-0.1319|-0.1814599999999999|0.0280471999999999|-1454.045308|6433.0
13d_a6|0.0|1|0|7.412764017000001|1|1|1.424214188|0.0|-0.045686501|-0.010665225|5.351858133|0.077158715|0.0|-0.003346018|10.95129636|1|-0.000899678|-0.106686991|-0.174259072|-0.49314765|1|0.845481322|0.786837131|-0.027209556|-0.187174391|0.841971795|0.7995080809999999|0|-0.110731261|0.19992155|0.030793771|-63.04181168|156.67194009999997|143.9350986|-0.039696112|0.769432845|-2.103893962|-42.92734103|88.02705449|-27.03045032|84.01035117|0.4128711229999999|3075.022992|15.47559904|0.703203572|157.0011174|-975.5161277|-366.9322097|1861.908905|692.8471883999999|12.62632467|1.0|1.0|1.0|1.0|3.64|3.03|0.16|4.57|95.85|2.0|121.6|0.0|1.0|-5.95|32.0|423.47|0.0|3.74|-5.27|0.00229|0.0|0.0|1.68e-07|-0.05252|4.85|4.5|-1389.374844|723.61|341.57|0.7905|598.06|0.58381|0.7007399999999999|0.2513|-0.14894|-0.20146|0.02846332|-1389.188211|6.4437
12v_a30|0.0|0|0|7.412764017000001|2|2|0.604983445|0.0|0.037440652|-0.006974714|5.351858133|-0.099831334|0.0|0.002431329|10.31162873|1|0.001805829|-0.0493878409999999|-0.0857954809999999|-0.471153275|1|0.8149999040000001|0.83236194|-0.029852321|-0.080971844|0.889479916|0.711738503|0|-0.0971402169999999|0.404950755|0.015823709|-52.18846092|82.09302037|101.4008026|-0.037666615|0.806069067|-1.845664126|-35.30820865|75.73440678|-25.48342433|62.89402328|0.478535287|2483.120571|15.56114504|0.917675298|131.2043645|-844.8022477|-414.1432908000001|1549.107692|685.6665849999999|10.01399667|1.0|0.0|1.0|1.0|4.62|0.0|0.14|3.92|81.65|2.0|137.3|0.0|1.0|-6.58|31.0|467.37|0.0|3.59|-6.04|0.0004269999999999|0.0|0.0|7.39e-06|-0.0563|3.5507|5.08|-2494.92869|715.58|349.18|0.1601|573.82|0.68405|0.68405|0.1601|-0.1505099999999999|-0.20681|0.03495552|-2494.802821|7.6596
8_a47|0.0|0|0|7.252053952000001|0|1|1.24688044|0.0|0.003732288|-0.007835945|5.476463552|-0.087101663|1.335354131|-0.008756|10.93671024|0|-0.007648516|-0.00158075|-0.003223628|-0.4497577479999999|2|0.686795267|0.7847248109999999|-0.035681436|-0.223459904|0.842571655|0.659210804|1|-0.091482011|0.517797505|0.008687692|-44.09728708|90.32612351|87.2263982|-0.035797309|0.819702033|-1.646676195|-25.60148752|60.62152862|-20.78278301|49.14108595|0.414302597|2217.264922|11.08581716|0.707366287|104.6752861|-555.0279614|-371.2177396|1166.287236|559.4973856|7.509972037000001|1.0|1.0|0.0|1.0|3.02|3.21|0.13|6.77|58.04|2.0|113.97|0.0|1.0|-6.59|29.0|405.85|0.0|5.03|-6.19|0.000263|0.0|0.0|2.28e-07|-0.05495|3.6696|4.91|-1686.0356350000002|621.06|337.87|0.2249|433.38|0.6877800000000001|0.6877800000000001|0.2249|-0.15357|-0.2085199999999999|0.03283575|-1685.908004|7.3
47n_a18|0.0|0|0|7.03438793|1|1|1.251175627|0.0|0.0487694459999999|-0.007614955|4.844187086|0.017491759|0.0|0.000271488|10.94702025|0|0.001705837|-0.172015161|-0.258092915|-0.529441732|0|0.722991132|0.696612213|-0.09714337|-0.083719099|0.726888951|0.711628292|0|-0.091185806|0.288989992|0.0106152389999999|-65.43887366|61.29571241|171.2889916|-0.031974244|0.783921929|-2.4620167580000003|-54.00070374|86.44740177|-26.38541222|74.19865731|0.482565384|2052.393389|20.17045476|0.932611327|178.30942439999998|-1676.556573|-468.58948260000005|2591.682495|1306.125688|11.20011508|1.0|1.0|0.0|1.0|4.69|0.0|0.31|3.31|105.6|3.0|162.18|1.0|1.0|-6.02|40.0|539.67|0.0|2.76|-5.24|0.00308|0.0|1.0|9.44e-08|-0.0525299999999999|3.2028|9.78|-1743.299948|879.92|387.11|0.5056|799.02|0.6914600000000001|0.6914600000000001|0.5056|-0.13138|-0.18391|0.02839695|-1740.663577|7.1938
8j_a46|0.0|0|1|7.727094485|1|1|1.160371125|2.1279894180000003|-0.13040237|-0.0017688329999999|5.533389489|-0.129276363|0.0|0.011852046|10.96391738|1|0.0108603019999999|-0.084266433|-0.133413527|-0.229679821|2|0.645146311|0.789844634|-0.223292257|-0.074207717|0.837678812|0.6109926379999999|0|-0.068971544|0.308052557|0.008672342|-29.38737046|7.723448142|35.10521457|-0.02566383|0.822112519|-1.103544698|-15.7861518|41.80044861|-13.78596018|34.04593326|0.427798746|1888.679875|9.817783823|0.747636856|95.55665364|-318.43516580000005|-346.061389|721.0646647000001|453.1959065|4.750680627|1.0|0.0|1.0|1.0|3.23|3.25|0.32|4.55|43.6|1.0|96.94|0.0|1.0|-4.59|24.0|338.83|1.0|3.82|-4.83|0.00497|0.0|0.0|1.85e-05|-0.04068|4.9636|3.78|-1414.50743|576.48|281.1|0.1728|493.89|0.50703|0.70121|0.1427|-0.18531|-0.22599|0.02408052|-1414.402087|5.9108
8m_a46|0.0|0|1|7.727094485|1|1|1.160371261|2.126524943|-0.044830187|-0.00517896|5.533389489|-0.134230003|0.0|0.0063680119999999|10.94650201|1|0.005865049|0.010184776|0.015631887|-0.380393836|1|0.783187801|0.7699708959999999|-0.084989948|-0.090247845|0.8142050040000001|0.77612204|0|-0.085204935|0.280198209|0.007059399|-48.32436573|166.8508795|65.63194084|-0.032188531|0.8854896870000001|-1.448483903|-25.62105988|48.72163155|-17.06601365|52.0671834|0.425802465|1913.813025|9.899611044|0.7415609409999999|60.71213839999999|-407.1697745|-408.7649869|867.2835213999999|463.1469765|3.546889545|0.0|1.0|0.0|1.0|3.24|2.92|0.3|4.21|50.94|1.0|96.16|0.0|1.0|-4.48|24.0|319.4|1.0|3.53|-4.56|0.0088799999999999|0.0|0.0|0.000112|-0.01818|5.3062|4.12|-1014.091966|570.72|289.14|0.3905|489.57|0.43001|0.6997800000000001|0.1441|-0.17897|-0.19715|0.03472717|-1013.962913|6.6402
12d_a40|0.0|0|1|7.515889085|0|0|0.60499064|1.753432382|0.1028826769999999|-0.008004393|5.4161004020000005|0.209157499|0.794852923|-0.000134504|10.31197256|2|-0.002126898|0.127299624|0.224167029|-0.552689736|0|0.809398262|0.7769829840000001|-0.0065648919999999|-0.254735308|0.845904643|0.6948809659999999|1|-0.091630294|0.0913543|0.01171131|-50.68561427|207.39648|84.53363343|-0.038873458|0.844283549|-1.282824111|-26.85139526|55.13932669|-20.59374436|56.88984065|0.470893531|643.5166227999999|14.88744155|0.8899787840000001|82.49291335|-360.0239567|-364.7778083|804.9352200000001|350.9435025|6.596929268999999|1.0|0.0|1.0|1.0|3.23|2.94|0.0|5.02|84.45|2.0|96.16|0.0|1.0|-6.25|23.0|361.25|0.0|4.21|-5.58|0.000942|0.0|0.0|5.2e-05|-0.07765|4.3959|4.14|-2153.180821|552.57|443.4|0.2584|435.41|0.55983|0.70435|115.0|-0.11604|-0.19369|0.0164339|-2153.123107|7.7212
3k_a32|0.0|1|0|7.97831097|0|1|0.609420759|0.0|-0.001009768|-0.005745086|5.973809612|-0.047167919|2.256213388|0.001221534|10.31100271|3|0.002509816|-0.050938823|-0.090775221|-0.5265375529999999|0|0.816196288|0.779649252|-0.127713677|-0.129124455|0.8306695270000001|0.7681279190000001|1|-0.090839907|0.31016741|0.0123637989999999|-40.10830541|80.0971996|68.92687468|-0.029575784|0.78057227|-1.271758703|-22.61349991|58.16707081|-16.67514938|47.07915023|0.472646737|1970.06814|11.6688363|0.89626209|123.7157466|-404.2701347|-316.3794102|918.5970998|506.658189|6.9505405620000005|1.0|1.0|1.0|1.0|3.47|3.48|0.32|5.78|110.94|2.0|105.36|0.0|1.0|-7.04|25.0|366.5|0.0|4.75|-5.61|0.000904|0.0|0.0|2.15e-05|-0.05321|3.5363|3.81|-1750.1383649999998|611.65|350.6|0.3082|452.36|0.70268|0.70268|0.3082|-0.14667|-0.19988|0.02654958|-1750.0122420000002|8.0605
15_a15|0.0|0|0|0.0|1|1|1.435688991|0.0|-0.132759299|-0.006378587|0.0|-0.063032481|0.0|0.001806571|10.95980315|0|0.003766915|-0.173728081|-0.272482143|-0.3597407929999999|2|0.843715005|0.724319314|0.007958332|0.003774415|0.7725348679999999|0.796300317|0|-0.091075463|0.7028760070000001|0.020649569|-41.11675625|142.8140301|68.29723829999999|-0.031405332|0.702544178|-1.821509261|-27.31834743|73.99578515|-20.86598874|54.83651811|0.435723718|2868.890383|11.8273735|0.772181523|197.6323578|-804.0860746000001|-269.1443943|1722.635223|830.7967967000001|13.48441779|1.0|1.0|1.0|0.0|4.04|4.34|0.07|6.69|59.51|2.0|138.24|0.0|1.0|-6.32|34.0|448.52|0.0|4.64|-6.1|0.000357|0.0|0.0|5.7e-07|-0.03786|3.6968|5.04|-1450.725355|700.82|480.19|0.4459|573.46|0.67524|0.70572|0.0066|-0.10964|-0.1475|0.02849263|-1450.462493|6.9626
14a_a5|0.0|1|0|6.605297921|1|1|1.226142247|0.0|-0.056730193|-0.0053665219999999|4.59511985|-0.132625457|0.0|0.002956745|10.9488747|1|0.003668464|-0.010147323|-0.016337128|-0.36152442|2|0.7333482170000001|0.79661948|0.144729708|0.047169811|0.847379958|0.71006207|0|-0.078681402|0.4398855029999999|0.0173669719999999|-54.69145586|134.62273080000003|141.38542919999998|-0.0271808479999999|0.629783335|-1.494946644|-36.98479273|69.71575554|-18.38089729|66.43577392|0.470085022|1315.573182|15.89694877|0.88709518|250.3569601|-683.6488737000001|-175.53051609999997|1605.23357|723.0631751|16.50789498|0.0|1.0|1.0|1.0|3.24|2.41|0.2|4.38|92.79|1.0|123.0|0.0|1.0|-4.15|32.0|425.48|0.0|3.05|-4.22|0.0256|0.0|0.0|6.16e-07|-0.0507699999999999|4.1501|4.3|-1390.546425|692.8|298.75|0.5853|508.64|0.65789|0.65789|0.5853|-0.1676|-0.2183699999999999|0.04629687|-1390.352729|6.9508
3_a20 (SB-525334)|0.0|1|0|6.880384082000001|0|0|1.183765089|0.0|-0.048050965|-0.005492814|4.727387819|0.001821898|1.728260385|0.001924142|10.95053359|1|0.0033523629999999|-0.169090412|-0.277724429|-0.500412918|2|0.818922083|0.7186587|0.087932573|-0.17447922|0.76423988|0.7835436240000001|1|-0.0917096759999999|0.246005838|0.0123308269999999|-34.52869143|43.70154849|70.23182172|-0.029269046|0.784910502|-1.375645142|-19.50382741|58.45718743|-16.53287135|41.49386505|0.457398769|1782.992456|10.9543133|0.8429740729999999|121.495147|-438.9205046|-321.8682802|989.9790502999998|520.6749407|6.654190521|1.0|1.0|1.0|1.0|3.37|2.82|0.24|4.69|67.35|1.0|104.59|0.0|1.0|-4.85|26.0|343.42|1.0|3.63|-4.73|0.00647|0.0|0.0|1.4e-06|-0.0671399999999999|4.9821|3.9|-1086.56485|605.71|390.77|367.0|498.74|0.49443|0.70168|0.1171|-0.13417|-0.20131|0.02096048|-1086.383308|6.7905
12a_a30|0.0|0|0|7.412764017000001|2|2|0.604984824|0.0|0.033691224|-0.006711725|5.351858133|-0.096804291|0.0|0.005050384|10.31162903|1|0.005458948|-0.053309522|-0.094526372|-0.454270252|1|0.8421237309999999|0.7885597609999999|-0.031179517|-0.171895425|0.842671963|0.7961424690000001|0|-0.097138462|0.337975309|0.016292604|-47.73588073|85.47365107|101.5505506|-0.037665934|0.805190202|-1.845630786|-29.59731695|69.45678454|-23.35372432|57.83766054|0.469799116|2256.680391|13.88603128|0.88607758|120.786445|-709.5118166|-378.4495438|1421.195251|620.9195447000001|9.228758655|1.0|0.0|1.0|1.0|4.65|0.0|0.14|2.62|81.65|2.0|127.28|0.0|1.0|-5.28|29.0|398.48|0.0|2.63|-4.85|0.0056|0.0|0.0|9.21e-05|-0.05184|5045.0|3.82|-1575.745502|668.81|355.41|0.1866|507.17|0.35338|0.68599|0.1511|-0.1481|-0.19994|0.03289568|-1575.597759|7.9469
16e_a32|0.0|1|0|7.765993078999999|0|0|0.609420752|0.0|0.180914799|-0.0154404319999999|5.733341277|-0.04474426|2.080236877|-0.0048042729999999|10.31100268|3|-0.002310082|-0.123297852|-0.219947482|-0.698621582|0|0.804503712|0.86370575|0.096017785|-0.022651598|0.91471624|0.7619492790000001|1|-0.117338144|0.504569498|0.024145309|-55.957388|105.4021155|134.6906051|-0.037448344|0.702226562|-1.760072163|-35.94239328|90.34923861|-24.05371573|71.46633549|0.458956284|3376.1299740000004|12.15001203|0.848279482|191.2650034|-726.1554308999999|-259.78720209999994|1609.914378|573.3529948|14.98092934|1.0|0.0|1.0|1.0|3.64|3.36|0.26|4.6|149.27|3.0|111.95|1.0|1.0|-6.59|28.0|413.52|0.0|3.77|-4.75|0.0074099999999999|0.0|0.0|1.73e-05|-0.0505899999999999|3.6214|4.59|-1955.965644|677.82|342.37|0.2858|552.79|0.7022|0.7022|0.2858|-0.14991|-0.2005|0.02792775|-1955.827194|8.1367
2_a27|0.0|0|2|6.605297921|0|0|1.402655014|3.250529415|0.09890645|-0.0065894809999999|4.59511985|-0.196529806|1.267636369|0.009338889|10.93783218|1|0.00988756|-0.21066171|-0.361571905|-0.475677812|2|0.639024713|0.796022385|0.137868605|0.027777778|0.8585302370000001|0.60904903|1|-0.081513931|0.408120957|0.019809599|-29.42169804|9.194894069|77.08713259|-0.029261411|0.6684621829999999|-1.141195033|-14.81116546|52.43208086|-14.73047548|39.39404027|0.4424192289999999|1270.627585|9.527176544|0.7934621359999999|166.89932209999998|-289.2030522|-169.6109632|859.4181658|373.9912084|11.39718489|0.0|0.0|1.0|0.0|2.9|3.06|0.11|2.49|65.6|0.0|92.58|0.0|2.0|-3.19|24.0|317.34|1.0|2.52|-3.7|0.0638|0.0|0.0|0.0004599999999999|-0.04933|4.1624|4.32|-1043.7984|538.57|297.87|0.3217|420.7|0.55857|0.55857|0.3217|-0.16769|-0.21702|0.02268519|-1043.715364|7.8861
4g_a46|0.0|0|1|7.825245291|1|1|1.134637064|2.156712018|-0.153373738|-0.001702489|5.587248657999999|-0.093447672|0.0|0.011488768|10.96333695|1|0.010608122|-0.078780402|-0.121452903|-0.2455749539999999|2|0.662386484|0.74106323|-0.200628401|-0.193115055|0.7796270059999999|0.635494818|0|-0.070153728|0.318162858|0.00801562|-32.64186634|7.38470955|30.50581108|-0.024339048|0.826861093|-1.192613373|-18.72788427|44.72726697|-13.96424081|37.24073329|0.448462961|2285.43285|10.60062169|0.8131148579999999|99.33639766|-392.5790722|-375.0653627|827.5244845|568.1534007|4.477396402|1.0|0.0|1.0|1.0|3.9|3.61|0.38|5.37|43.6|2.0|106.55|0.0|1.0|-5.38|26.0|366.89|1.0|4.39|-5.38|0.00153|0.0|0.0|5.75e-06|-0.03985|4.4163|4.65|-1493.132001|615.33|280.74|0.1294|530.39|0.6983199999999999|0.6983199999999999|0.1294|-0.18602|-0.22587|0.02266493|-1492.979142|5.5615
