molecula|n9FaRing|SRW09|nAHRing|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|SaaaC|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA5|PBF|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|FNSA1|PNSA4|TASA|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
13p_a6|0|6.842683282|0|0|1.424099253|0.024837222|-0.010395243|4.727387819|2|1.633493259|10.95053423|-0.072853186|1|1|-0.005708558|0.123575608|-0.068532678|-0.116250572|-0.573014008|0.784414352|-0.059663359|0.837659336|0.8244206940000001|1|-0.107371897|0.196002517|-70.52421289|12.27472016|80.30786544|0.273479442|-0.03767435|-54.04422654|8.708451561|0.76005742|-26.72853188|515.4389679999999|0.23994258|8.760340755|14.91957306|0.703081362|6590.216479|170.2302215|-1080.8845310000002|35.16646396|0.018322293|2004.488446|794.5462391|12.99897644|1.0|1.0|3.0|3.64|2.34|0.12|27.0|4.58|4.01|122.47|1.0|132.01|0.0|0.0|7.0|-5.09|5.0|449.51|0.0|1.0|-4.55|0.00365|2.79e-05|0.0125|2.86|3.92e-08|-0.0746|4.7973|2.9837|-1463.0432449999998|752.82|1283.98|415.53|573.39|0.47508|-1462.740542|0.0029|0.03807447|-1462.804694|7.0362
1_a15|0|0.0|0|0|1.419940974|-0.22215316|-0.0084598019999999|0.0|2|0.0|10.95880609|-0.000905902|0|0|0.003816011|0.096086011|-0.1816819589999999|-0.270248221|-0.34192045|0.705825714|0.101406325|0.74357498|0.795437721|0|-0.1117462069999999|0.7100707390000001|-44.01415991|16.94887506|121.3844816|0.124276535|-0.031142386|-46.71058649|10.95802135|0.605927517|-20.13460632|566.1848585|0.394072483|6.580146251|11.7078005|0.77926144|7284.337537|254.7811976|-794.0799704|33.22939752|0.0280791829999999|2026.993248|851.7423982|18.15414234|1.0|1.0|1.0|3.91|4.18|0.19|24.0|5.46|6.32|74.73|3.0|132.94|0.0|0.0|8.0|-6.55|6.0|457.52|0.0|0.0|-5.97|0.00013|1.08e-06|0.000495|5.23|4.36e-08|-0.04142|4.3834|3.2188|-1510.117336|697.35|1271.06|385.18|598.34|0.64662|-1509.785098|0.0061|0.01894559|-1509.851127|7.3565
4b_a49|0|7.535296702|1|1|1.343847828|-0.109946885|-0.0074627159999999|5.4161004020000005|2|1.645329244|10.92776533|0.02907541|1|1|0.002557204|-0.10158752|-0.0563571629999999|-0.089371493|-0.390006034|0.798826417|0.005818676|0.852400617|0.6967593559999999|1|-0.090284437|0.438784865|-56.45224362|14.84890147|41.97072627|0.241850733|-0.030696709|-34.19753462|9.138717999|0.645330839|-18.89220999|466.6010051|0.354669161|7.588962922|14.53457293|0.915225186|6025.790417|218.2802175|-581.3580885|29.27523192|0.02556165|1463.761596|600.3287567000001|15.73185141|1.0|1.0|1.0|3.37|3.1|0.22|21.0|3.71|3.26|90.13|1.0|112.36|0.0|1.0|6.0|-3.81|6.0|400.43|0.0|1.0|-3.88|62.0|0.000132|0.0527|2.28|3.570000000000001e-05|-0.06731|4.6422|3.7413|-1333.026419|664.86|1121.45|331.39|509.78|0.4151899999999999|-1332.800229|0.0615|0.03702033|-1332.8586269999998|7.1024
9i_a40|0|7.515889085|0|0|0.604992808|0.074116257|-0.0071562119999999|5.4161004020000005|0|0.891973262|10.31197226|-0.1788455119999999|2|2|0.004019925|0.333430103|0.105172175|0.187399127|-0.542471361|0.762774506|-0.154977678|0.824009442|0.7947633409999999|1|-0.088485615|0.006324687|-46.80087537|5.548036224|213.7117392|0.169019238|-0.036869006|-22.46593254|2.795536563|0.8590224540000001|-18.57750214|418.7133986|0.140977546|7.700852478|14.74203307|0.91433781|4201.058793|71.03556427|-336.98898810000003|21.62632891|0.010372658|778.5478408|351.4600612|5.226560183|1.0|1.0|1.0|3.25|2.9|0.06|20.0|3.84|4.02|84.45|1.0|91.11|0.0|1.0|2.0|-5.32|2.0|306.38|0.0|1.0|-4.71|0.00147|1.97e-05|0.00603|3.85|0.000285|-0.05989|4.3611|2.8936|-1273.31399|534.44|883.84|428.48|417.75|0.56118|-1273.167389|0.3362|0.02072395|-1273.217301|5.9031
13_a4|0|7.535296702|1|1|1.399843898|-0.210975191|-0.000990136|5.4161004020000005|1|0.0|10.94205723|-0.0963182119999999|1|1|0.012019888|-0.094404255|-0.0161529719999999|-0.025714912|-0.143303992|0.744134785|-0.215746851|0.7986239909999999|0.6490618429999999|0|-0.068249548|0.229685203|-24.48959182|4.282589756|11.85953992|0.029972995|-0.0279998139999999|-16.36114989|2.096831328|0.862539527|-13.70920202|474.9422962|0.137460473|5.663493161|9.917593683|0.751144285|3983.972795|67.30306705|-261.7783983|15.89399858|0.007566425|619.8659446|373.9073307|3.704655033|1.0|1.0|0.0|3.39|2.87|0.16|17.0|4.18|4.15|30.71|1.0|90.06|0.0|1.0|2.0|-4.09|2.0|287.36|1.0|1.0|-4.42|0.0235|3.77e-05|0.0108|3.75|0.00018|-0.03168|4.4811|4.1733|-898.3381672|536.09|893.0|297.09|429.36|0.53815|-898.2009630000001|0.1282|0.018124154|-898.2503529999999|5.3979
31_a47|1|6.842683282|0|0|1.304326813|-0.075563891|-0.00869363|4.727387819|2|1.198626524|10.9497221|0.001073537|1|1|-0.006265667|-0.188419195|-0.035190699|-0.076351692|-0.441642572|0.856640117|-0.1978980839999999|0.917597019|0.6463892179999999|1|-0.1056956209999999|0.486720182|-66.4670426|13.27533898|355.5321928|0.303979962|-0.037580665|-40.66927863|8.234748813|0.70664003|-23.31144534|431.7441681|0.29335997|8.214180216|15.6194341|0.901520747|6019.5391740000005|181.972428|-650.7084581|32.98913783|0.024209265|1484.511202|513.2159236|15.01710904|1.0|1.0|2.0|3.18|2.38|0.1|21.0|3.23|4.24|98.72|1.0|109.21|0.0|1.0|5.0|-4.59|5.0|410.83|0.0|1.0|-4.39|0.0105|4.03e-05|0.0166|2.86|9.95e-06|-0.0532|3.9744|3.6369|-1735.400941|642.11|1079.4|340.91|508.69|0.68276|-1735.225703|83.0|0.03449081|-1735.284957|7.8
12_a1|0|7.423568444|1|1|1.430936075|-0.0455890429999999|-0.011221829|5.351858133|1|0.0|10.94945122|-0.051772288|1|1|-0.001416381|0.127560614|-0.104622651|-0.173618873|-0.487073772|0.749817035|-0.045776997|0.817998205|0.7534284040000001|0|-0.104724018|0.210514881|-55.99493147|19.60151089|133.6600817|0.234878615|-0.039894864|-35.28166588|11.37734536|0.724666653|-23.15625812|444.1009824|0.275333347|7.679719277999999|14.34104294|0.867391557|5468.378562|159.81230209999998|-564.5066541|31.95435864|0.024485753|1342.083063|473.040639|14.21231622|1.0|1.0|1.0|3.29|2.72|0.05|23.0|4.87|4.41|83.82|2.0|103.47|0.0|1.0|3.0|-4.98|5.0|366.37|0.0|1.0|-4.75|0.00379|1.77e-05|0.00649|3.54|2.3e-06|-0.07042|3734.0|3.1744|-1216.099134|607.42|1018.84|390.57|482.51|0.69114|-1215.922313|0.2821|0.0296752|-1215.975876|5.5302
16d_a32|1|7.765993078999999|0|0|0.609420775|0.170838661|-0.017249763|5.733341277|0|2.07416189|10.31100273|-0.0517549079999999|3|3|-0.005427254|0.021406827|-0.128753933|-0.239509216|-0.68301199|0.8575664540000001|0.107238939|0.916850163|0.7689748270000001|1|-0.11491796|0.41654798|-53.23914436|18.67986534|115.2070109|0.244506926|-0.036437402|-39.15098916|10.90312918|0.615749698|-21.26791022|440.9688416|0.384250302|6.221435089|11.16880283|0.79521327|5768.495166|224.2805611|-508.962859|34.53986301|0.0332953229999999|1416.134383|457.7130665|19.43393087|1.0|1.0|2.0|3.35|3.01|0.18|19.0|5.26|3.82|149.27|1.0|102.33|1.0|1.0|6.0|-5.65|5.0|385.46|0.0|1.0|-4.18|0.000856|6.659999999999999e-05|0.0257|2.86|9.84e-05|-0.05068|3.6271|3.6271|-1877.332369|621.59|1023.44|341.83|489.97|0.70217|-1877.185022|0.2915|0.02818209|-1877.241687|8.1135
3a_a49|0|7.535296702|1|1|1.343850114|-0.05210989|-0.006374689|5.4161004020000005|2|1.819785|10.92976559|0.00497674|1|1|0.000521532|-0.074886415|0.002357097|0.003978478|-0.421478185|0.8145214209999999|0.012813604|0.8704151529999999|0.7476073409999999|1|-0.088484274|0.526915193|-55.30832478|9.491036042|107.4001347|0.27109473|-0.030698626|-30.35026007|5.558553447|0.689774813|-17.97906469|426.893216|0.310225187|6.566343333|12.49907878|0.903506738|5792.106924000001|181.6875706|-515.9544212000001|26.06512204|0.021141449|1277.19098|578.2841135|12.38177532|0.0|1.0|2.0|3.25|2.11|0.18|21.0|2.77|2.81|98.72|1.0|112.14|0.0|1.0|5.0|-3.06|5.0|384.43|0.0|1.0|-3.3|0.3379999999999999|0.000503|193.0|1.38|2.51e-05|-0.05732|5.1647|3874.0|-1253.973708|635.89|1082.21|320.04|449.68|0.53794|-1253.756918|0.0793|0.03833529|-1253.8126619999998|7.1938
14a_a5|0|6.605297921|1|1|1.226142247|-0.056730193|-0.0053665219999999|4.59511985|3|0.0|10.9488747|0.024793388|1|1|0.003668464|-0.213526163|-0.010147323|-0.016337128|-0.36152442|0.79661948|0.144729708|0.847379958|0.71006207|0|-0.078681402|0.4398855029999999|-54.69145586|11.74431806|134.62273080000003|0.209074444|-0.0271808479999999|-35.98151967|7.942029745|0.629783335|-18.38089729|534.8590069|0.370216665|8.424031251|15.89694877|0.88709518|6177.303329|250.3569601|-683.6488737000001|29.18606491|0.024411136|1605.23357|723.0631751|16.50789498|0.0|1.0|2.0|3.24|2.41|0.2|23.0|4.56|4.38|92.79|1.0|123.0|0.0|1.0|6.0|-4.15|5.0|425.48|0.0|1.0|-4.22|0.0304|6.02e-05|0.0256|2.55|6.16e-07|-0.0507699999999999|4.1501|4.1501|-1390.546425|692.8|1195.01|298.75|508.64|0.65789|-1390.29207|0.5853|0.04629687|-1390.352729|6.9508
12a_a30|0|7.412764017000001|2|2|0.604984824|0.033691224|-0.006711725|5.351858133|2|0.0|10.31162903|-0.094932667|1|1|0.005458948|-0.171649606|-0.053309522|-0.094526372|-0.454270252|0.7885597609999999|-0.031179517|0.842671963|0.7961424690000001|0|-0.097138462|0.337975309|-47.73588073|10.10177981|85.47365107|0.163785284|-0.037665934|-37.34272719|6.263330101|0.805190202|-23.35372432|518.4718832|0.194809798|7.362386058999999|13.88603128|0.88607758|5936.682602000001|120.786445|-709.5118166|29.00398472|0.014884556|1421.195251|620.9195447000001|9.228758655|1.0|1.0|1.0|4.65|0.0|0.14|17.0|3.84|2.62|81.65|2.0|127.28|0.0|1.0|5.0|-5.28|4.0|398.48|0.0|0.0|-4.85|0.00208|1.4e-05|0.0056|3.87|9.21e-05|-0.05184|5045.0|3.4885|-1575.745502|668.81|1122.01|355.41|507.17|0.35338|-1575.538241|0.1511|0.03289568|-1575.597759|7.9469
5a_a40|0|8.149890544|0|1|0.604913477|-0.116583806|-0.004609716|6.167516491000001|0|0.808197279|10.31198338|-0.02394636|2|2|0.010425818|-0.191663433|0.004130836|0.007301856|-0.363338726|0.756882266|-0.442215721|0.820901326|0.5263598389999999|1|-0.090991462|0.04987082|-34.5789643|9.135164355|174.99981530000002|0.146821673|-0.036396585|-17.82228195|4.042943749|0.8224652720000001|-16.10801287|377.5905776|0.177534728|5.507689573|10.7779923|0.956899016|3736.248815|78.57142892|-213.8673835|19.58503709|0.0130940839999999|587.5511127|244.8873477|5.795040371|1.0|0.0|0.0|3.04|2.49|0.21|14.0|3.68|3.08|75.5|0.0|74.15|0.0|2.0|3.0|-4.13|3.0|269.32|1.0|1.0|-3.67|0.0202|0.000213|0.0574|2.88|0.0241|-0.0657799999999999|3.7921|3.7921|-1177.5835470000002|466.79|757.45|326.96|353.51|0.69499|-1177.51016|0.4461|0.01514427|-1177.555706|7.0915
14r_a23|1|7.423568444|0|0|1.197963203|-0.009140243|-0.006323791|5.351858133|2|0.7087588690000001|10.31321824|-0.064006338|2|2|0.0075222369999999|0.033038452|-0.073945564|-0.17267308|-0.454010253|0.7837821840000001|0.03753491|0.846632079|0.5935522360000001|1|-0.085881409|0.375360556|-40.32463891|12.35476415|47.26552456|0.133777381|-0.03654528|-35.61466281|7.956082857|0.7882228370000001|-23.53402098|557.8203557999999|0.211777163|7.555307147000001|14.15357616|0.873329024|6744.848704999999|136.37788909999998|-712.2932561000001|29.85706563|0.017092103|1403.282085|599.5697147999999|11.00678143|0.0|1.0|1.0|3.47|3.06|0.05|26.0|3.78|4.58|105.02|2.0|120.24|0.0|1.0|5.0|-5.58|5.0|429.47|0.0|0.0|-5.11|0.00114|7.73e-06|0.00332|3.68|9.18e-06|-0.06842|5.9406|3.1797|-1729.1326809999998|678.08|1145.51|389.92|513.71|0.30482|-1728.924789|0.0008|0.02296354|-1728.98403|8.2684
16b_a32|1|7.765993078999999|0|0|0.2980105389999999|0.0873104119999999|-0.008469352|5.733341277|0|2.033356859|10.31100078|-0.0657820279999999|3|3|-0.00180101|-0.023602065|-0.1202046419999999|-0.222700615|-0.586122949|0.852956281|0.056127969|0.907055332|0.6762731040000001|1|-0.1083060409999999|0.559199331|-56.84546999|10.12961779|53.96132589|0.253462496|-0.0345657579999999|-44.4669946|6.490611388|0.7476362679999999|-22.14820988|478.3482386|0.252363732|6.466656381|11.05406524|0.709394251|6612.089615999999|161.7035261|-667.0049190000001|29.62431176|0.017136832|1392.342653|597.8890744|10.98052464|1.0|1.0|2.0|3.71|2.48|0.28|19.0|5.4|4.88|165.49|1.0|114.43|1.0|1.0|7.0|-6.28|6.0|433.57|0.0|1.0|-4.55|0.000225|2.84e-05|0.0123|3.14|1.1e-05|-0.05946|3.6211|3.6211|-2315.951437|676.92|1137.73|342.39|567.01|0.70233|-2315.757928|0.2849|0.03900066|-2315.819979|7.7696
9_a4|0|7.535296702|1|1|1.300485838|-0.211556011|-0.00136737|5.4161004020000005|2|2.137757657|10.92992723|-0.0454860859999999|1|1|0.009731833|-0.030976753|-0.0475186259999999|-0.076824065|-0.172904817|0.801082857|-0.151437311|0.861113198|0.58669472|1|-0.069566741|0.472497372|-28.63837014|4.918284148|13.6577411|0.062897208|-0.025885299|-20.60179129|2.676487872|0.792890434|-14.08655666|509.9632679|0.207109566|5.744374392999999|10.21134541|0.777625327|5387.230364999999|112.7072422|-329.6286606|17.76608225|0.010768243|763.9415367|489.7528555|5.859985199|1.0|1.0|0.0|3.18|3.37|0.19|21.0|5.14|5.07|43.6|2.0|105.09|0.0|1.0|2.0|-4.76|3.0|360.84|1.0|1.0|-5.15|0.0062299999999999|7.06e-06|0.00255|4.14|2.49e-06|-0.05256|4.7284|4.0137|-1489.533032|586.24|999.93|308.91|430.12|0.5182100000000001|-1489.36688|0.0584|0.02116575|-1489.41872|7.3188
8g_a12|1|6.580639137|1|1|1.28383574|0.10205033|-0.0084227909999999|4.59511985|2|1.714060666|10.95472263|-0.040257632|1|1|0.005405355|-0.068810076|0.068559367|0.122649613|-0.532504083|0.7475224290000001|-0.04981165|0.80546986|0.7714487940000001|1|-0.1045061519999999|0.274352085|-42.39297373|4.915102972|84.95000993|0.142374631|-0.042752517|-31.79592789|2.7111119089999995|0.90166696|-23.58177591|473.055878|0.09833304|6.882798206|12.83559677|0.864880588|5327.736626|54.23932676|-572.326702|26.15353224|0.007890315|1150.7554189999998|480.0590283|4.352203029|0.0|1.0|2.0|4.07|2.51|0.1|21.0|3.31|2.07|78.85|1.0|109.93|0.0|1.0|3.0|-4.38|5.0|353.38|0.0|0.0|-4.34|0.0146|4.61e-05|0.0163|3.06|3.53e-06|-0.06432|4.2057|3731.0|-1154.281986|590.93|989.66|332.31|418.41|462.0|-1154.121362|0.1601|0.03954539|-1154.173831|5.43
12h_a36|0|7.412764017000001|2|2|1.297043828|-0.128701804|-0.0086750619999999|5.351858133|2|0.0|10.96020037|-0.051080247|1|1|0.003077071|0.100530266|-0.1430106119999999|-0.239932418|-0.410826531|0.820041835|-0.10861416|0.87043328|0.84179881|0|-0.10720355|0.3726296|-48.17643878|18.27258858|82.11195464|0.180385475|-0.035734517|-45.96672487|11.96512593|0.665254541|-23.39942087|536.6941285|0.3347454589999999|7.428908584|13.87400978|0.8675704009999999|6159.17335|219.1956304|-827.4010477|35.1736357|0.026971557|1899.376328|679.7230552999999|17.66132225|1.0|1.0|2.0|4.8|0.0|0.17|17.0|2.77|1.89|78.43|1.0|130.24|0.0|1.0|6.0|-3.95|5.0|411.46|0.0|0.0|-4.07|0.0464|8.499999999999999e-05|35.0|2.65|8.340000000000001e-05|-0.05013|5.1998|3.4554|-1347.451759|697.29|1177.89|358.81|535.67|0.34589|-1347.199963|0.0056|0.02925492|-1347.260478|7.8539
12c_a30|0|7.412764017000001|2|2|0.604984133|0.045997203|-0.006900253|5.351858133|2|0.0|10.31162888|-0.072247675|1|1|0.003603419|-0.172653074|-0.051371057|-0.090173435|-0.468696709|0.824373792|-0.031986012|0.880943609|0.7463962120000001|0|-0.096482247|0.39541773|-50.12643041|10.36785909|82.07537640000001|0.156067288|-0.037411484|-41.12547305|6.768942632999999|0.8061287690000001|-24.42511853|550.9847369|0.193871231|7.652098812999999|13.9883503|0.828040991|6403.739746|126.574178|-781.3839879|30.29927658|0.014695647|1484.664552|652.8825454|9.594458155|1.0|1.0|1.0|4.62|0.0|0.14|17.0|4.47|3.27|81.65|2.0|132.29|0.0|1.0|5.0|-5.93|4.0|432.93|0.0|1.0|-5.44|0.0005139999999999|3.61e-06|0.00156|4.49|2.61e-05|-0.0542299999999999|5.0582|3.5286|-2035.339256|695.96|1168.62|351.37|541.39|0.32037|-2035.141497|0.1568|0.03433522|-2035.202565|7.9914
5d_a40|0|8.149890544|0|1|0.6049133329999999|-0.071479892|-0.005662681|6.167516491000001|0|0.716041667|10.31198333|0.029272031|2|2|0.006642869|-0.259985037|-0.0038660009999999|-0.009744685|-0.399968083|0.8092726020000001|0.145024458|0.877722972|0.483934049|1|-0.094277694|0.049855551|-39.55506228|10.10860823|181.4728912|0.245989948|-0.0377110779999999|-19.85450535|4.638915105|0.8111805740000001|-17.30589257|346.0207917|0.188819426|6.288958592999999|12.09256826|0.922825231|4051.712713|86.65063178|-238.2540642|21.3342049|0.014630084|640.0261471|243.4287716|6.713853887999999|1.0|0.0|0.0|3.02|2.56|0.21|14.0|4.08|3.64|75.5|0.0|74.11|0.0|2.0|3.0|-4.23|4.0|287.31|1.0|1.0|-3.82|17.0|0.000152|0.0436|2.98|0.0137|-0.06796|3.7374|3.7374|-1276.817151|473.48|765.69|331.74|365.74|0.69613|-1276.751174|0.4493|0.01667985|-1276.797751|7.7212
10_a15|0|0.0|0|0|1.4356889780000002|-0.137104477|-0.006872984|0.0|2|0.0|10.95972828|0.010152859|0|0|0.0034254209999999|-0.132759909|-0.120626133|-0.184255041|-0.391156537|0.713794823|0.0107135269999999|0.7585998270000001|0.7933685340000001|0|-0.101494566|0.640780603|-30.73805622|6.101312009|6.497096666|0.066863055|-0.036384844|-34.36276159|3.550143186|0.8301726490000001|-21.17108692|542.9602292000001|0.169827351|5.555044294|10.08767698|0.815948972|6204.37804|98.81668286|-652.8924702|25.50202895|0.0116026369999999|1351.607534|673.7288405|6.751174337|1.0|1.0|1.0|3.58|3.64|0.12|24.0|5.32|6.3|56.27|2.0|119.95|0.0|1.0|6.0|-6.22|4.0|397.47|0.0|1.0|-5.83|0.0002379999999999|1.47e-06|0.000584|5.29|5.99e-08|-0.03581|4.4682|3.6448|-1281.061184|631.2|1136.48|340.17|487.16|0.66799|-1280.804272|0.0042|0.02738146|-1280.862627|8.1549
13_a15|0|0.0|1|1|1.4356889940000002|-0.139434143|-0.006348913|0.0|3|0.0|10.95980212|0.005149745|0|0|0.003766915|-0.010882979|-0.173728081|-0.272482143|-0.357554652|0.729838386|0.008210506|0.7784213259999999|0.796300317|0|-0.098053528|0.708462114|-43.2365883|10.21906987|142.67217639999998|0.114512421|-0.033811561|-39.03420883|6.447664726|0.755283433|-21.33321476|558.6934137000001|0.244716567|5.21465994|10.07307988|0.931684902|7196.400881999999|154.4025434|-780.6841766|28.24531009|0.01672103|1638.227985|830.7967967000001|10.55004024|1.0|0.0|1.0|4.13|4.19|0.07|24.0|4.33|6.69|59.51|2.0|138.24|0.0|1.0|6.0|-6.32|4.0|448.52|0.0|0.0|-6.1|0.000214|7.970000000000001e-07|0.000357|5.32|5.7e-07|-0.03946|3942.0|2.5721|-1450.727602|674.36|1231.11|482.03|549.33|0.63827|-1450.399387|0.0003|0.02844037|-1450.462642|8.2218
18a_a30|0|7.412764017000001|2|2|0.604987543|0.045071414|-0.006673169|5.351858133|2|0.0|10.31163887|-0.094932667|1|1|0.005458948|-0.073280844|-0.053309522|-0.094526372|-0.452377064|0.7885597609999999|0.003991162|0.842671963|0.7961424690000001|0|-0.095397479|0.294303776|-45.11907802|10.62073502|79.18861306|0.14081879|-0.036990859|-36.97308547|6.611941026|0.7904991659999999|-23.02866795|534.88346|0.209500834|7.050626413|12.72666325|0.8050400790000001|5942.293347|130.4247923|-702.4886239|29.1318055|0.016012295|1427.458469|620.9195447000001|9.968457988|1.0|1.0|1.0|4.75|0.0|0.14|17.0|3.84|2.62|81.65|2.0|127.28|0.0|1.0|5.0|-5.28|4.0|398.48|0.0|0.0|-4.85|0.00208|1.4e-05|0.0056|3.87|9.21e-05|-0.05605|3.4712|3.4712|-1575.755101|665.12|1120.46|357.18|508.08|0.69033|-1575.54671|0.3781|0.03180853|-1575.604922|7.6108
12ah_a36|0|7.412764017000001|2|2|1.297013411|-0.050415481|-0.007648622|5.351858133|2|0.0|10.95983779|-0.050147748|1|1|0.0010871589999999|0.133939811|-0.103922055|-0.177407665|-0.444563583|0.835013502|0.011674455|0.8910146309999999|0.8065052890000001|0|-0.1059368909999999|0.271553945|-49.0084977|11.93961081|82.70705743|0.171594725|-0.038137281|-44.23111357|7.714903458999999|0.768906425|-24.6427998|535.2826672|0.231093575|8.26712637|15.54445187|0.8802726820000001|6015.129321|149.3235124|-796.1600443|32.04915319|0.017909528|1602.457659|629.5017194000001|11.57242717|1.0|1.0|2.0|4.73|0.0|0.14|17.0|3.35|2.54|69.2|1.0|128.76|0.0|1.0|5.0|-4.44|4.0|415.88|1.0|1.0|-4.59|0.0151|2.55e-05|0.0106|3.31|2.77e-05|-0.05637|5.2259|3.7792|-1692.512868|682.21|1148.39|328.07|532.36|0.40051|-1692.3109559999998|0.0485|0.03300341|-1692.369929|7.9586
19_a20|0|6.842683282|0|0|1.4009239059999998|0.071176085|-0.0096278259999999|4.727387819|3|1.622562232|10.94899558|-0.063133522|1|1|-0.004654742|0.175308615|-0.049177437|-0.083481481|-0.5838248970000001|0.7619768840000001|-0.143992458|0.8193003000000001|0.7741509329999999|1|-0.099685049|0.25624423|-60.26825633|8.964643162|339.8339889|0.245547466|-0.038340404|-43.03556944|5.890223441|0.796070588|-25.1915821|495.7134289|0.203929412|7.950138729|15.38668579|0.935398401|6325.747732|133.9919257|-860.7113887|31.64490997|0.0159602|1645.535318|684.5377542|10.48665779|1.0|1.0|2.0|3.49|2.49|0.08|27.0|4.97|4.08|110.44|1.0|122.86|0.0|1.0|5.0|-4.89|5.0|420.47|0.0|1.0|-4.57|0.00541|2.6600000000000003e-05|0.0112|2.91|9.86e-08|-0.06767|3.3616|3.3616|-1368.378274|687.79|1190.68|368.83|519.34|0.6987399999999999|-1368.129074|0.2998|0.03487615|-1368.190746|5585.0
11d_a31|0|7.765993078999999|1|1|0.610136352|0.064475882|-0.017317263|5.733341277|0|0.0|10.31169874|-0.078235092|2|2|-0.006496772|0.026806221|-0.096447723|-0.153894316|-0.574318121|0.822077662|-0.057505249|0.868115289|0.78396996|0|-0.134048091|0.197166451|-82.05480081|21.07078977|296.2476128|0.414787184|-0.040797245|-50.24081482|12.89967697|0.6817705409999999|-24.97634343|358.2711594|0.318229459|7.885647873|15.21323794|0.929231204|5420.356537|194.8221811|-703.3714074|36.63453013|0.027374162|1685.188386|505.4234462|16.75864338|1.0|1.0|2.0|3.6|2.83|0.32|16.0|5.43|4.03|125.57|1.0|102.13|0.0|1.0|7.0|-5.48|6.0|385.44|0.0|1.0|-4.2|0.00128|6.26e-05|0.0241|3.17|0.000225|-0.03404|3.8009|3.8009|-1598.671315|650.64|1077.69|326.2|551.86|703.0|-1598.4848980000002|0.2642|0.04390452|-1598.546288|7.5229
SB431542_a8|0|7.535296702|1|1|1.401734117|-0.007805495|-0.014434378|5.4161004020000005|1|0.0|10.94951956|-0.0453332859999999|1|1|-0.005306541|0.156874293|0.055198015|0.089375589|-0.494976661|0.762577159|0.229470029|0.8220300859999999|0.7318727540000001|0|-0.124595991|0.274152231|-76.82006387|20.78806656|170.1252996|0.434670151|-0.048754953|-44.6389196|12.44282236|0.7608280590000001|-29.18257067|338.38158389999995|0.239171941|7.360028263999999|14.04829994|0.908729075|6203.505123|143.157805|-803.5005528|38.35632812|0.025179219|1764.391093|529.053307|15.07117296|0.0|1.0|2.0|3.35|2.75|0.05|23.0|3.13|2.72|112.23|1.0|109.21|0.0|1.0|4.0|-4.4|5.0|400.39|0.0|0.0|-4.14|16.0|7.28e-05|0.0292|2.4|6.96e-05||||||||||||||4.1019
4a_a46|0|7.825245291|1|1|1.13463711|-0.214093513|-0.001042349|5.587248657999999|2|0.0|10.96352058|-0.0466186959999999|1|1|0.0120924389999999|-0.216904465|-0.082000707|-0.129430244|-0.143806973|0.764741337|-0.215877982|0.8075680409999999|0.683616517|0|-0.067863141|0.264863483|-28.50561609|4.858713991|6.579492736000001|0.076041983|-0.022129285|-18.30276019|2.523263761|0.742626378|-11.49234623|479.8368017|0.2573736219999999|5.613813876|9.831485239|0.751302315|4481.754309|133.66119809999998|-274.5414028|15.47527339|0.011380391|711.8625758999999|480.9500663|5.910149982|1.0|1.0|0.0|3.76|2.8|0.35|17.0|4.18|4.46|43.6|0.0|96.74|0.0|1.0|2.0|-3.93|3.0|318.42|1.0|1.0|-4.31|0.0372|4.89e-05|0.0156|3.34|4.86e-05|-0.02921|4.5454|4.5454|-994.2146342|560.87|967.0|272.77|467.4|0.6893600000000001|-994.028172|0.1694|0.022810825|-994.079365|6.7423
