molecula|SddssS|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|MATS7i|SaaaC|ATSC1c|MATS8i|AATSC8d|n5aHRing|AATSC7i|MATS1i|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|RPCS|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomShapeIndex|WNSA2|DPSA4|FPSA5|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
12al_a36|0.0|1|0|0.0|0|7.412764017000001|1.297043737|0.0|-0.06777947|-0.008463062|5.351858133|2|0.1030147719999999|0.0|-0.4908576189999999|-0.074215038|-0.031635802|1|0.172830414|-0.1430106119999999|0.8344566859999999|0.125005134|-0.055405405|0.885733922|0.84179881|-0.077842923|0.2689491989999999|0.026927826|-51.22331485|-69.69632923|0.198820783|130.8308989|-0.035305316|0.0|-1.906487074|-33.70669917|86.77628559|68.94274882|0.456856406|2843.740855|-1254.533926|2244.88081|0.328915355|8.774664332|0.841133748|-825.5263792000001|34.61874732|0.025956027|679.7230552999999|1.0|0.0|0.0|2.0|4.81|0.0|0.17|17.0|-6.69|2.77|78.43|1.72|0.0|130.24|1.0|5.0|411.46|0.0|0.0|-4.07|0.0464|8.499999999999999e-05|35.0|2.65|2.03e-07|8.340000000000001e-05|-0.04998|3878.0|2.92|3.5511|702.95|1181.84|554.23|0.6945399999999999|-1347.196501|0.0095|6.4473|-0.1955599999999999|0.03469224|8.1781|48.0|7.3188
12t_a36|0.0|1|0|0.0|0|7.412764017000001|1.297042607|0.0|-0.058770337|-0.00673635|5.351858133|2|0.035510516|0.0|-0.404180985|-0.030990165|-0.0288761339999999|1|0.059266516|-0.101854847|0.829598864|-0.009662203|-0.050788309|0.878510663|0.857993338|-0.0735262|0.318666358|0.017627553|-48.97252784|-67.01551397|0.166244358|110.727965|-0.035934112|0.417511887|-2.012310282|-32.61842026|77.32343502|60.71345614|0.48189543|2771.211293|-1340.3102789999998|2320.375227|0.21683192|7.960344391|0.930112292|-892.7209991000001|30.56063281|0.01547607|729.1873176|1.0|0.0|0.0|2.0|4.94|0.0|0.21|17.0|-7.36|3.62|69.2|2.45|0.0|133.52|1.0|4.0|409.49|1.0|0.0|-4.57|0.0102|2.6600000000000003e-05|0.0109|3.47|4.38e-08|1.7899999999999998e-05|-0.05302|3.8844|3.87|3.6694|713.6|1208.04|562.72|0.69297|-1311.287803|0.0155|5.9081|-0.2039|0.03230976|7.9104|8.0|8.0969
6a_a31|0.0|1|0|0.0|0|7.703007682000001|0.610184884|0.0|0.038376178|-0.01694403|5.6869753560000005|0|0.08881108|0.0|-0.779425376|-0.0225412779999999|-0.026103465|2|0.1533239019999999|0.0006473469999999|0.784022685|-0.07385392|-0.0436046509999999|0.848080284|0.803505125|-0.132158278|0.259133072|0.034212524|-77.60012959|-74.23718620000001|0.42783832|251.216265|-0.045153913|98.49408082|-1.896464366|-45.56491046|92.52963742|97.68889243|0.478330896|2713.694431|-1113.557793|1671.917893|0.307253701|7.516549303|0.916923952|-653.8540772999999|38.27271371|0.031153284|479.200937|1.0|1.0|1.0|2.0|3.42|2.51|0.05|22.0|-6.96|4.68|131.36|1.13|0.0|104.73|1.0|5.0|390.42|0.0|1.0|-4.34|0.00238|4.55e-05|0.0178|2.8|1.11e-07|4.3200000000000007e-05|-0.05563|3.5428|4.03|3.5428|607.79|1028.95|447.66|0.70416|-1613.1416|0.6404|7.7514|-0.19843|0.04606915|11.2387|1.1|5.9586
14_a1|0.0|1|0|0.0|0|7.423568444|1.430935835|0.0|0.043282217|-0.015636898|5.351858133|1|0.1008839219999999|0.0|-0.766207981|-0.029658865|-0.0492229479999999|1|0.164429684|-0.020716495|0.7462411859999999|-0.08530265|-0.083341531|0.805877431|0.795744863|-0.12658238|0.206941175|0.033047776|-74.96297518|-72.59355177|0.406829129|240.9270705|-0.046308519|104.2594419|-2.083883365|-44.39360096|87.02320758|94.53410059|0.47517581|2678.985809|-1234.09038|1876.042189|0.246642602|7.46120838|0.905399978|-730.8369997000001|36.40268318|0.0243658979999999|513.4628663999999|1.0|1.0|1.0|2.0|3.25|2.35|0.05|23.0|-7.69|4.04|103.12|1.54|0.0|106.85|1.0|5.0|384.39|0.0|1.0|-4.25|0.0116|5.660000000000001e-05|0.0218|2.7|2.03e-08|7.81e-06|-0.05962|3.8344|4.57|3.3061|621.08|1049.56|464.08|0.6572600000000001|-1292.359534|0.3497|4.1207|-0.19322|0.03490867|5.3099|94.0|7.0269
11b_a50|0.0|0|1|0.0|2|7.927685046000001|1.3979498330000002|4.071188272|-0.154649459|-0.002908227|5.82008293|1|-0.007722567|2.114272566|-0.13377846|-0.218953127|-0.133073229|2|-0.013155246|-0.162848233|0.800774662|-0.146696566|-0.20645662|0.862408925|0.667956827|-0.0445367309999999|0.229754094|0.019455771|-23.23499995|-36.43643854|0.068683675|35.832562100000004|-0.02494328|86.04123302|-1.047617742|-12.12179711|47.72173991|33.38515735|0.42907551|2286.724895|-546.5465781|1650.235214|0.357948005|5.697537591000001|0.751545111|-285.1356465|20.26785036|0.021631609|439.9973344|0.0|0.0|1.0|0.0|3.44|2.84|0.15|20.0|-5.87|3.09|48.53|2.25|0.0|99.65|2.0|3.0|327.38|1.0|1.0|-4.16|0.0862|6.97e-05|0.0228|2.9|1.35e-06|0.000441|-0.02817|4.6471|3.05|3.9863|560.06|955.4|431.63|0.53885|-1045.798634|0.0711|2.7805|-0.19501|0.02113855|3.7922|1.7|5.7696
11_a27|0.0|1|0|0.0|0|7.535296702|1.1606177359999998|0.0|0.100091619|-0.0067474069999999|5.4161004020000005|2|-0.080272515|1.3706083080000002|-0.344117757|-0.0864111069999999|-0.027287578|0|-0.1299181459999999|-0.041662169|0.814843016|-0.0357410779999999|-0.043616687|0.8629676709999999|0.7146215429999999|-0.079921166|0.349764196|0.016171515|-42.27430065|-50.15555389|0.2354494999999999|124.5410133|-0.034296948|72.60399149|-1.611956546|-22.36099135|56.8702158|50.82822357|0.4528656239999999|2339.465471|-852.6444161000001|1646.903525|0.1911041289999999|5.231762955|0.82770457|-451.0062644|22.42732497|0.012694323|504.209846|1.0|0.0|0.0|1.0|3.95|0.0|0.35|16.0|-6.09|2.72|61.88|3.06|0.0|106.33|1.0|4.0|345.4|1.0|0.0|-4.02|0.0716|9.45e-05|0.0326|2.73|8.2e-07|0.000283|-0.05985|3.3426|4.54|2.4836|571.4|974.29|415.32|0.6125|-1122.190727|0.0793|3.1278|-0.16205|0.0226944|4.2894|5.0|8301.0
9i_a24|0.0|1|0|0.0|1|7.153833802|1.4281889280000002|1.865102513|-0.113620183|-0.005148312|5.209486153|2|-0.076024544|0.0|-0.190487553|-0.087363979|-0.00532872|2|-0.140841749|-0.1818753839999999|0.822658951|0.139004845|-0.0106944439999999|0.898194715|0.73094562|-0.064657333|0.379687415|0.025118046|-30.56504777|-33.00219474|0.173910636|82.21166337|-0.024639839|1.634015079|-0.837754515|-14.44881966|51.05832236|42.43894111|0.468272544|2061.729154|-396.0263368|761.9885477000001|0.500761711|5.946747117|0.8806627109999999|-187.2109987|23.33121014|0.038195951|295.8603625|1.0|1.0|1.0|1.0|2.76|1.36|0.0|22.0|-6.05|2.42|72.28|0.67|0.0|82.17|1.0|4.0|288.31|1.0|0.0|-3.1|716.0|0.000791|228.0|1.48|8.95e-07|0.000258|-0.0473899999999999|4.6212|1.13|4.1459|501.48|825.7|363.15|0.58977|-945.174716|0.0029|7.1135|-0.21943|0.0239838|9.2818|88.0|7.0555
14a_a25|0.0|0|0|0.0|1|6.842683282|1.420015394|1.667057351|-0.092005241|-0.004483962|4.727387819|2|0.051906412|1.975771616|-0.255585831|-0.046802062|-0.019985937|1|0.085350921|-0.0469914379999999|0.7385460309999999|-0.085643386|-0.035531959|0.792935475|0.653818362|-0.069657015|0.326595394|0.012870836|-45.72658614|-55.27820709|0.149573695|98.18816423|-0.033365179|58.18995584|-1.76835447|-30.017374100000005|63.96772039|54.17569023|0.492236681|2844.993903|-1160.842349|2142.5112510000004|0.193247006|7.39139255|0.969421506|-762.0389362000001|27.14918443|0.01323706|712.1606951|1.0|1.0|1.0|1.0|3.43|3.06|0.08|27.0|-9.59|4.44|72.7|2.47|0.0|126.26|1.0|4.0|419.48|0.0|1.0|-5.29|0.0016899999999999|5.13e-06|0.00215|4.16|2.58e-10|1.08e-07|-0.05083|5.3631|5.79|3.9479|689.55|1202.13|548.29|0.42461|-1352.024616|0.1756|3.0824|-0.2143|0.03250632|4.1656|207.0|6684.0
11a_a50|0.0|0|1|0.0|2|7.927685046000001|1.397733996|4.088412042|-0.156121881|-0.002914262|5.82008293|1|-0.04339705|2.114272566|-0.134056065|-0.108592708|-0.129547471|2|-0.0739260509999999|-0.162848233|0.792574879|-0.158172459|-0.200986578|0.8535780190000001|0.667956827|-0.048213112|0.2931724189999999|0.01848869|-25.48858279|-37.63057389|0.0828728879999999|43.81199235|-0.025421565|67.28055926|-1.067705728|-13.47492066|48.67321197|35.26290548|0.463749257|2286.226222|-564.4586084|1550.320581|0.345638567|5.965221997|0.864799282|-298.409489|20.53832944|0.020887781|439.9973344|0.0|0.0|1.0|0.0|3.44|2.8|0.15|20.0|-5.87|3.09|48.53|2.25|0.0|99.65|2.0|3.0|327.38|1.0|1.0|-4.16|0.0862|6.97e-05|0.0228|2.9|1.35e-06|0.000441|-0.03284|4.0636|3.05|4.0636|574.01|963.2|437.9|0.65485|-1045.794689|0.1761|5.4342|-0.2005299999999999|0.02431947|7.5619|59.0|7.2291
4e_a49|0.0|0|0|0.0|1|7.535296702|1.343847746|2.085628989|-0.076526919|-0.006602016|5.4161004020000005|2|-0.080255074|1.713107022|-0.3631108529999999|-0.053787795|0.018857363|1|-0.130491035|-0.037142108|0.803344301|0.0063958109999999|0.032396301|0.856023531|0.731643066|-0.09422276|0.433385455|0.017142176|-57.79309816|-53.89448633|0.242937669|149.0098632|-0.029288891|60.11195021|-1.493733437|-35.44835874|68.38360061|68.30753733|0.471635821|2675.626006|-916.2062675|1647.641653|0.349671525|7.934910277|0.892633982|-561.9703647000001|27.6242383|0.023622273|620.5697596|0.0|1.0|1.0|2.0|3.35|2.89|0.22|21.0|-7.36|3.4|92.93|1.25|0.0|114.08|1.0|5.0|399.45|0.0|1.0|-3.52|211.0|0.000305|122.0|1.71|4.35e-08|1.74e-05|-0.06461|5.7301|3.34|3.7876|660.22|1128.64|504.63|0.4078199999999999|-1312.924353|0.0789|3.9718|-0.2231199999999999|0.04133034|4.8707|34.0|7.4685
7f_a10|0.0|0|0|-4.8022906380000006|1|7.535296702|1.240141822|1.924772416|0.103083789|-0.011104817|5.4161004020000005|2|-0.104120245|0.740070757|-0.5663456689999999|-0.000498274|-0.0971900919999999|1|-0.309622111|-0.058093287|0.796084921|-0.009545801|-0.137271684|0.8499946070000001|0.5209683970000001|-0.064238302|0.7359022890000001|0.00797443|-35.78096407|-53.02456669|0.068226214|38.0022453|-0.03645808|0.3440879|-1.713529756|-19.93012491|60.16185231|40.22275023|0.402568457|2803.359424|-954.4422004|2375.702381|0.178213448|6.115784565|0.6738319429999999|-531.6277179|24.71113795|0.012813716|527.8079877|1.0|0.0|1.0|0.0|3.37|2.97|0.23|21.0|-8.13|5.07|52.83|2.64|0.0|106.77|1.0|7.0|410.39|0.0|0.0|-5.6|0.00119|2.52e-06|0.00103|4.7|7.38e-09|3.03e-06|-0.0613|5.7757|4.93|3.6256|597.28|1034.38|426.07|0.34467|-1442.001311|0.0191|2.2631|-0.2175699999999999|0.01616879|3.2524|141.0|6.8508
11_a3|0.0|0|0|0.0|0|6.823286122000001|0.605020608|0.0|0.119431379|-0.01008647|4.727387819|3|-0.101436441|1.710245969|-0.363112913|0.044912659|-0.023103765|1|-0.194041982|-0.0495219879999999|0.724492061|0.132535663|-0.04179402|0.793311683|0.834020779|-0.0955396769999999|0.175996916|0.014376713|-45.19136777|-47.02715152|0.222196952|105.101718|-0.0391657429999999|80.34769756|-1.292469516|-21.37603754|57.08178682|51.99171876|0.4680759679999999|2097.896727|-611.3529698|1105.41974|0.2475152639999999|5.475372235|0.8799677029999999|-289.1769972|24.61956593|0.021256639|311.6695405|0.0|1.0|1.0|1.0|3.19|2.07|0.0|21.0|-6.51|3.79|105.82|0.8|0.0|88.28|1.0|4.0|305.36|0.0|1.0|-3.71|0.0256|0.000197|0.0601|2.22|3.06e-07|9.35e-05|-69.0|3.2232|2.12|3.2232|508.58|834.82|346.18|0.6966600000000001|-1288.058926|0.4441|3.3694|-0.20018|0.02994326|4.4522|0.04|7.3979
12e_a31|0.0|1|0|0.0|0|7.765993078999999|0.610134116|0.0|0.052663358|-0.011519192|5.733341277|0|0.0113193469999999|0.0|-0.70267073|-0.107630327|-0.015755876|2|0.01824365|-0.08867626|0.7761616020000001|-0.039273975|-0.028502695|0.82100963|0.76012894|-0.0939597569999999|0.2642991189999999|0.02665413|-68.32948993|-79.96257188|0.2784732339999999|202.5115275|-0.036652129|595.9853231000001|-2.089171358|-49.6906263|95.1187282|87.71292755|0.474858042|3040.353774|-1519.288866|1899.851187|0.274879568|10.24381236|0.904247004|-1104.858464|36.75829484|0.020841203|798.7285626|1.0|1.0|1.0|2.0|3.87|3.72|0.24|22.0|-9.31|6.69|117.37|2.21|0.0|129.38|1.0|5.0|460.55|0.0|1.0|-5.42|9.96e-05|3.83e-06|0.00176|4.48|4.93e-10|2.27e-07|-0.03445|5.3264|6.33|3.8391|781.61|1308.13|640.03|0.55114|-1809.581226|0.2627|2.6024|-0.19379|0.04614662|3.4818|0.17|6.7696
10_a27|0.0|0|0|0.0|2|6.605297921|1.400533489|3.383341915|0.122016352|-0.006285923|4.59511985|2|-0.184068581|1.296293777|-0.282866526|0.034318674|-0.000903965|1|-0.309727442|-0.2030237389999999|0.804375252|0.129719095|-0.001453596|0.862408925|0.614205449|-0.061299064|0.346344305|0.017676458|-32.5969511|-46.27574168|0.147337847|78.34972221|-0.031079371|49.19800605|-1.305333567|-17.33405307|55.05868025|41.99674607|0.477162521|2270.538352|-694.1361252|943.2258247|0.254639309|6.761146212000001|0.912640238|-369.1201792|22.1732254|0.01651645|424.8821143|1.0|0.0|1.0|0.0|3.01|3.15|0.16|21.0|-6.24|2.81|65.6|2.25|0.0|97.39|1.0|4.0|331.37|1.0|1.0|-3.92|0.0882|0.0001189999999999|0.0394|2.55|5.81e-07|0.000192|-0.0498|4.1495|4.66|4.1495|573.31|958.95|450.26|0.63894|-1082.956472|0.4452|4.6684|-0.21785|0.0227416|6.9456|69.0|7.1612
4i_a46|0.0|0|0|0.19654443|1|7.825245291|1.1346370959999998|2.184105962|-0.167244168|-0.002360192|5.587248657999999|1|-0.088884176|0.0|-0.127450387|-0.160741899|-0.125773054|1|-0.133434195|-0.060809732|0.749522825|-0.0656636|-0.17856753|0.786754478|0.7172344890000001|-0.058565229|0.263514985|0.015663081|-33.08099617|-42.48203383|0.0592195629999999|33.45060163|-0.025069479|70.55661087|-1.278543436|-18.68604171|49.04951810000001|41.92840157|0.406629719|2200.19132|-722.1945751000001|2253.484644|0.2361682219999999|6.218233741000001|0.685288314|-407.9368676|18.53900079|0.011626803|579.2365607|1.0|0.0|1.0|0.0|3.88|3.5|0.36|17.0|-7.3|4.79|39.94|3.06|0.0|105.43|1.0|3.0|347.45|1.0|1.0|-5.04|0.00403|9.13e-06|0.00317|4.38|5.04e-08|1.75e-05|-0.01646|5.3987|4.46|4.4232|611.74|1058.5|546.24|0.41877|-1092.473422|0.1421|2.8538|-0.20084|0.02614355|3.8696|612.0|6.2132
25c_a34|0.0|0|0|0.0|1|7.412764017000001|1.377881974|1.958290974|0.024837617|-0.014384932|5.351858133|2|-0.16034464|0.0|-0.834326082|-0.056443595|-0.041629027|1|-0.250299211|-0.3609280379999999|0.80135608|0.118901861|-0.072907053|0.844690266|0.760055383|-0.088513496|0.478421157|0.043815478|-59.0359041|-75.6298008|0.316768377|211.2752099|-0.031498055|93.28638171|-1.7008949569999998|-39.37521522|100.6665476|88.25954175|0.4356106729999999|2884.104654|-1134.447012|2439.174137|0.4625715629999999|7.484891117|0.77182656|-756.6428589|39.09037289|0.037538004|648.0187526000001|0.0|1.0|1.0|1.0|3.64|3.17|0.32|17.0|-5.71|2.18|90.74|1.0|0.0|116.0|2.0|6.0|421.45|0.0|0.0|-3.28|659.0|0.000523|0.22|1.3|1.97e-06|0.0008289999999999|-0.03272|4.2095|4.32|4.2095|704.43|1180.85|561.29|0.69247|-1426.421463|0.2239999999999999|7.12|-0.2069599999999999|0.03817361|9.8087|1.78|5.7496
47d_a18|0.0|0|0|0.0|0|7.03438793|1.251175994|0.0|-0.017398129|-0.006087337|4.844187086|0|0.069914568|0.0|-0.480899596|-0.07722825|0.016324953|0|0.104380139|-0.272202025|0.7430748709999999|-0.002494715|0.027971797|0.773981237|0.741366815|-0.06394156|0.445704576|0.015270278|-52.14267013|-71.20388424|0.163000873|132.9229494|-0.028722356|58.93717545|-2.182899066|-42.52098397|86.29525584|64.59518279|0.481311892|3304.705347|-1780.097106|1947.023498|0.30185619|9.940531282|0.927940864|-1451.622641|33.54943497|0.018506261|1255.618298|1.0|1.0|1.0|2.0|4.73|0.0|0.32|18.0|-8.83|2.81|88.97|2.6|2.0|159.67|1.0|4.0|527.66|0.0|0.0|-5.28|0.000968|5.23e-06|0.00276|4.16|1.4800000000000003e-09|7.790000000000001e-07|-0.04561|3.1079|8.08|3.1079|875.6|1544.09|817.06|0.69905|-1703.545539|0.5820000000000001|3.7605|-0.17405|0.02826074|4.2225|8.0|8.0969
12f_a36|0.0|1|0|0.0|0|7.412764017000001|1.297042537|0.0|-0.066269699|-0.006773586|5.351858133|2|0.10938259|0.0|-0.40641518|0.012286423|-0.06756661|1|0.182557897|-0.101854847|0.821599443|-0.109793154|-0.1188384119999999|0.8700396090000001|0.857993338|-0.071035495|0.3416917479999999|0.01784834|-46.86832019|-66.16123807|0.156443092|103.2191714|-0.035813075|0.835268043|-2.00553221|-30.92312428|76.51015325|58.64442871|0.464240353|2770.818472|-1323.224761|2380.393255|0.219698129|7.416874811|0.8665086190000001|-873.0469447999999|30.28188764|0.015685228|729.1873176|1.0|0.0|0.0|2.0|4.94|0.0|0.21|17.0|-7.36|3.62|69.2|2.45|0.0|133.52|1.0|4.0|409.49|1.0|0.0|-4.57|0.0102|2.6600000000000003e-05|0.0109|3.47|4.38e-08|1.7899999999999998e-05|-0.05035|5.2106|3.87|3.6545|699.88|1195.77|545.55|0.37095|-1311.285102|0.0231|5.9228|-0.20046|0.02879265|7.8454|11.0|7.9586
12am_a36|0.0|1|0|-4.723487246|0|7.412764017000001|1.240140551|0.0|0.088482802|-0.015884751|5.351858133|2|0.122824831|0.0|-0.921315581|-0.050505733|-0.037654321|1|0.345949079|-0.1187503719999999|0.8344566859999999|-0.0147665219999999|-0.05754717|0.885733922|0.624142499|-0.091472759|0.305015372|0.017590648|-63.19394154|-81.59051640000001|0.185013456|127.81651770000002|-0.045928425|1.038361162|-2.480134939|-43.65752487|95.53118838|75.34643812|0.484558903|3230.6292780000003|-1713.4008440000002|2603.072527|0.211665165|8.772646622|0.940085891|-1183.702712|40.24894481|0.020179019|672.4630346|1.0|0.0|0.0|2.0|4.81|0.0|0.17|17.0|-7.14|3.31|78.43|2.04|0.0|130.43|1.0|8.0|465.43|0.0|0.0|-5.07|0.00291|8.6e-06|4.0|3.86|7.24e-08|3.37e-05|-0.0569799999999999|5.2317|4.86|3.8606|714.21|1206.77|562.14|0.40752|-1644.952145|0.2987|5.9258|-0.21356|0.03550681|8.0872|0.06|7.2218
16e_a32|0.0|1|1|0.0|0|7.765993078999999|0.609420752|0.0|0.180914799|-0.0154404319999999|5.733341277|0|-0.04474426|2.080236877|-0.772021601|-0.070351839|-0.01320745|3|-0.079817994|-0.123297852|0.86370575|0.096017785|-0.022651598|0.91471624|0.7619492790000001|-0.087117996|0.504569498|0.024145309|-55.957388|-75.36830928|0.209694841|134.6906051|-0.037448344|39.27920316|-1.760072163|-35.94239328|90.34923861|71.46633549|0.458956284|2710.157931|-1130.524639|3376.1299740000004|0.297773438|6.573687662|0.848279482|-726.1554308999999|34.2534974|0.023323257|573.3529948|1.0|0.0|1.0|2.0|3.64|3.36|0.26|19.0|-7.38|6.03|149.27|1.12|0.0|111.95|1.0|5.0|413.52|0.0|1.0|-4.75|0.000107|1.7899999999999998e-05|0.0074099999999999|3.76|4.18e-08|1.73e-05|-0.0505899999999999|3.6214|4.59|3.6214|677.82|1130.95|552.79|0.7022|-1955.766505|0.2858|3.2372|-0.2005|0.02792775|3.9389|7.0|8.1367
17_a20|0.0|1|0|0.0|0|6.842683282|1.4012598180000002|0.0|-0.064380628|-0.005457467|4.727387819|3|0.065447136|1.652760156|-0.28924577|0.038629586|-0.072863159|1|0.1134578219999999|-0.116922879|0.7494736590000001|-0.131511077|-0.127696675|0.812578598|0.71987165|-0.063665681|0.3874475579999999|0.015032258|-41.75129828|-53.38406095|0.0879464559999999|57.67438055|-0.0315649079999999|10.50834496|-1.5466805119999998|-27.38007162|64.39681425|51.60929807|0.455285305|2761.976599|-1014.297158|2210.790304|0.24569612|8.198616089|0.83582343|-665.1656349|27.44244402|0.016793117|637.7803874|0.0|1.0|1.0|1.0|3.5|2.83|0.08|27.0|-10.14|5.8|91.14|1.45|0.0|119.48|0.0|5.0|402.45|0.0|1.0|-5.08|0.0017699999999999|8.35e-06|0.00336|3.75|7.19e-11|2.9e-08|-0.0706799999999999|3.3926|4.11|3.3926|673.68|1157.26|543.09|0.69839|-1291.692325|0.2977|3.9703|-0.21089|0.03030655|5.3075|2.25|5.6478
4R4k_a46|0.0|0|0|0.173180233|1|7.825245291|1.134637098|2.145043462|-0.050636784|-0.0049602|5.587248657999999|1|-0.104665424|0.0|-0.252970193|-0.1149361969999999|-0.1032662209999999|1|-0.158788415|0.008544799|0.7477594870000001|-0.003017362|-0.141706595|0.787615341|0.784722915|-0.089699228|0.237621572|0.007883196|-47.73036108|-45.72566346|0.109374836|58.20005971|-0.030434186|0.0|-1.4608409080000002|-25.39807111|49.58292992|51.92513282|0.465590034|2105.035168|-777.3362788|1767.850427|0.133318901|5.522208638|0.871222588|-413.632783|18.68565706|0.007248925|519.5743695|1.0|1.0|1.0|1.0|3.8|3.12|0.33|17.0|-6.61|4.26|50.94|2.84|0.0|100.96|1.0|3.0|333.43|1.0|1.0|-4.83|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|2.48e-07|8.28e-05|-0.02045|5.2965|4.52|4.1392|565.94|994.13|490.83|0.54119|-1053.202129|0.1008|1.8559|-0.19529|0.0257622|1.9753|97.0|7.0132
5a_a40|0.0|0|0|0.0|1|8.149890544|0.604913477|1.688148148|-0.116583806|-0.004609716|6.167516491000001|0|-0.108428634|0.808197279|-0.152120625|0.180125135|-0.02394636|2|-0.191663433|0.004130836|0.756882266|-0.442215721|-0.0395444479999999|0.820901326|0.5263598389999999|-0.078132307|0.04987082|0.020641204|-34.5789643|-40.27003217|0.146821673|64.97877226|-0.036396585|52.43850484|-1.091897544|-15.30358975|46.06507254|43.71412865|0.4889874279999999|1847.672595|-483.24038600000006|508.8362301|0.177534728|5.507689573|0.956899016|-213.8673835|19.58503709|0.0130940839999999|244.8873477|1.0|0.0|1.0|0.0|3.04|2.49|0.21|14.0|-4.05|3.68|75.5|1.85|1.0|74.15|2.0|3.0|269.32|1.0|1.0|-3.67|0.0202|0.000213|0.0574|2.88|8.950000000000001e-05|0.0241|-0.0657799999999999|3.7921|4.36|3.7921|466.79|757.45|353.51|0.69499|-1177.51016|0.4461|5.7163|-0.21644|0.01514427|7.6003|81.0|7.0915
16_a3|0.0|0|0|0.0|0|6.823286122000001|0.605020428|0.0|0.183636734|-0.010031024|4.727387819|2|0.027762972|1.614080058|-0.371147877|-0.013328983|-0.018884246|1|0.069124437|0.0032314229999999|0.767641592|-0.142670655|-0.031683873|0.838125715|0.640070307|-0.108919585|0.252612735|0.012203576|-53.7971544|-49.45999101|0.302520871|149.4199775|-0.041233465|82.16042286|-1.401937796|-26.57128935|56.56724056|59.82469895|0.484889078|2184.788331|-692.4398741|1290.305313|0.1703181989999999|5.780331402000001|0.941329444|-342.00731349999995|24.54661368|0.0143895839999999|328.71459869999995|1.0|1.0|1.0|1.0|3.13|2.59|0.0|21.0|-7.16|4.74|92.93|2.26|0.0|90.44|1.0|4.0|322.36|0.0|1.0|-4.49|0.0033799999999999|3.2200000000000003e-05|0.0104|3.35|6.97e-08|2.25e-05|-0.07095|3.2208|3.19|3.2208|520.28|856.09|368.22|0.6944100000000001|-1371.250459|0.3866|2.8688|-0.2029|0.02847445|3613.0|42.0|7.3768
12t_a30|0.0|0|0|0.0|0|7.412764017000001|0.60498454|0.0|0.073057637|-0.007755575|5.351858133|2|-0.0596036729999999|0.0|-0.411045472|-0.0682882559999999|-0.04950715|1|-0.158448053|-0.0546637159999999|0.83236194|-0.003937967|-0.080971844|0.889479916|0.591758164|-0.090535776|0.408290036|0.018862708|-58.89093185|-65.79920855|0.303586418|197.4742794|-0.037159417|0.0|-1.82081145|-38.30686627|78.8278828|71.1605835|0.445760296|2976.648597|-1184.385754|2479.787504|0.254294117|7.957774504|0.804273481|-770.409047|32.41376848|0.020029588|616.2856203|1.0|0.0|0.0|1.0|4.63|0.0|0.14|17.0|-7.16|4.67|81.65|3.58|0.0|127.19|1.0|6.0|434.46|0.0|0.0|-5.17|0.00141|6.71e-06|0.00291|4.07|6.900000000000002e-08|3e-05|-0.05542|5.0693|4.32|3.5457|677.85|1139.2|527.87|0.33647|-1774.0165149999998|0.1561|2.6784|-0.20571|0.0337599|3.2145|9.0|8.0496
