molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|PBF|PNSA5|RNCS|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|PPSA1|DPSA4|DPSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
12aq_a36|1|0|0|0.0|0|1.297043497|0.0|0.0332421529999999|5.351858133|-0.135770278|2|0.041728395|0.076517478|-0.006653538|-0.1031859869999999|10.95447882|1|-0.004569485|0.131910912|-0.052743904|1|0.839953955|-0.0606936879999999|-0.047695595|0.89459881|0.849217847|0|0.681470612|-0.122078233|0.162384515|-81.56528598|86.6958382|212.8220574|-0.042953452|-54.49698711|112.415579|0.7619767479999999|-2.319486422|95.39676382|0.426481765|2932.54604|-1549.740434|2906.024504|-19.17486584|0.238023252|0.743623723|159.03272990000002|37.66374367|2033.842158|0.0|0.0|1.0|0.0|3.0|4.83|0.0|17.0|-6.14|1.92|0.98|112.29|1.28|131.85|0.0|1.0|6.0|-3.52|32.0|5.0|0.0|-3.45|0.000304|0.000359|0.0|0.0|0.000305|-0.06059|3.9049|3.3759|-1401.669694|1190.22|367.26|0.4988|317.51|534.96|0.6933199999999999|0.7058300000000001|-1401.391057|0.0059|0.03228003|-1401.452487|7.2596
14b_a25|0|0|0|0.0|1|1.420015222|1.616664856|-0.091382738|4.727387819|-0.0166120069999999|2|0.038137255|0.001683506|0.004725325|-0.012989126|10.93106299|1|0.004892038|0.0028569959999999|-0.043923908|2|0.7723870909999999|-0.085205646|0.001715854|0.8333962429999999|0.632638761|1|0.859628015|-0.084160084|0.329662946|-58.29440389|112.49583529999998|97.23019209|-0.032728922|-40.37825712|57.85340824|0.772789587|-1.767361771|69.2012501|0.490638154|3038.600508|-1224.182482|2118.281186|-15.70265555|0.227210413|0.963240883|157.3797801|29.33534086|1584.108407|1.0|1.0|1.0|1.0|1.0|3.51|3.21|27.0|-9.65|4.48|4.79|96.49|1.8|130.97|0.0|1.0|6.0|-5.6|34.0|5.0|0.0|-5.23|2.49e-06|5.86e-06|0.0|0.0|9.93e-08|-0.0584|5.4239|4069.0|-1444.544749|1257.11|304.7|0.3614|228.59|603.27|0.34735|0.64983|-1444.266358|0.0006|0.03876374|-1444.330251|7.6576
7c_a10|0|0|0|0.0|1|1.343178184|2.1219657030000003|-0.152261681|5.4161004020000005|0.012145872|2|0.039433962|-0.1122332619999999|0.01006918|-0.033792245|10.92926158|1|0.0107756969999999|-0.176560297|-0.12177839|2|0.7928588059999999|-0.087063341|-0.105104647|0.84177174|0.6952665379999999|1|0.906276489|-0.0876410609999999|0.487148112|-51.2378943|87.99694927|54.79389751|-0.0223398779999999|-29.95538587|58.07647902|0.52630639|-1.139333798|67.01436709|0.4675549639999999|2616.8970870000003|-666.0926258|1881.379304|-7.635686595|0.47369361|0.8781281320000001|276.93712|24.81565867|1265.598592|1.0|1.0|1.0|1.0|0.0|3.48|3.49|21.0|-7.78|4.59|4.43|62.06|1.99|113.07|0.0|1.0|4.0|-4.44|29.0|5.0|0.0|-4.69|3.59e-05|2.05e-05|0.0|0.0|6.4e-06|-0.04004|5.4267|3.8357|-1259.011598|1102.43|323.24|0.4049|228.47|488.89|0.41348|0.68708|-1258.744382|0.0921|0.02659395|-1258.801509|5.4191
12ah_a36|1|0|0|0.0|0|1.297013411|0.0|-0.050415481|5.351858133|-0.043678703|2|0.043848238|0.078459408|0.0005016269999999|-0.083956827|10.95983779|1|0.0010871589999999|0.133939811|-0.103922055|1|0.835013502|0.011674455|-0.0861053359999999|0.8910146309999999|0.8065052890000001|0|0.828405275|-0.1059368909999999|0.271553945|-68.45222166|82.70705743|110.8777131|-0.038137281|-44.23111357|0.0|0.768906425|-1.906864035|80.02464883|0.468162246|2786.56479|-1232.13999|2334.380591|-15.92320089|0.231093575|0.8802726820000001|149.3235124|32.04915319|1602.457659|1.0|0.0|1.0|0.0|2.0|4.73|0.0|17.0|-7.18|3.35|2.54|69.2|2.51|128.76|0.0|1.0|5.0|-4.44|30.0|4.0|0.0|-4.59|3.64e-05|2.55e-05|0.0|0.0|2.77e-05|-0.05637|5.2259|3.7792|-1692.545871|1148.39|328.07|0.6729|237.25|532.36|0.40051|0.6970000000000001|-1692.3109559999998|0.0485|0.03300341|-1692.369929|7.9586
13_a10|0|0|0|0.0|1|1.343837907|2.091672336|-0.059862024|5.4161004020000005|-0.055497169|2|0.038726287|-0.093280469|0.00384732|-0.002128014|10.9296146|1|0.003791547|-0.154121136|-0.017015286|2|0.78472614|0.00746881|-0.002671425|0.84680169|0.736686715|1|0.818027691|-0.082327045|0.4676169839999999|-41.62089688|174.7319717|91.99711608|-0.030119651|-21.04167667|0.0|0.7144943490000001|-1.234905671|51.21590298|0.449563457|2261.82488|-624.3134531000001|1630.880014|-7.698174391|0.285505651|0.816739845|144.338975|21.31179541|873.7836118999999|1.0|0.0|1.0|1.0|1.0|3.02|2.58|21.0|-6.6|3.52|3.81|63.83|1.88|97.14|0.0|1.0|2.0|-3.76|25.0|4.0|0.0|-4.1|0.000176|7.87e-05|0.0|0.0|8.170000000000001e-05|-0.05022|5.8308|3.8419|-1065.874094|926.41|322.72|0.3905|212.63|376.77|0.34881|0.68386|-1065.68351|0.1514|0.0346535|-1065.732389|6.7959
12e_a36|1|0|0|0.0|0|1.29704412|0.0|-0.064019914|5.351858133|-0.043085717|2|0.040899471|0.144415507|0.002951176|-0.0586405829999999|10.95346131|1|0.003962098|0.244642918|-0.104118159|1|0.7975411790000001|-0.010494913|-0.144846626|0.847602953|0.856274847|0|0.838086387|-0.100988761|0.4347714629999999|-64.2330904|65.27404529|102.9838531|-0.036203518|-40.85494129999999|5.735288795|0.7610764190000001|-1.918786459|75.50154216|0.466721981|2709.877204|-1220.428718|2309.239105|-14.64611103|0.238923581|0.875194483|151.9654247|30.25577504|1603.556077|1.0|0.0|1.0|0.0|2.0|4.85|0.0|17.0|-6.97|3.24|2.19|69.2|2.24|128.72|0.0|1.0|5.0|-4.16|30.0|4.0|0.0|-4.3|6.929999999999999e-05|5.05e-05|0.0|0.0|4.270000000000001e-05|-0.04962|3.8364|3.6699|-1272.2668210000002|1142.19|337.84|0.4537|323.18|507.03|0.6814600000000001|0.70007|-1271.999945|0.0006|0.03037051|-1272.0579810000002|7.8539
21b_a23|0|1|1|0.0|2|1.197963051|3.351726269|0.094654108|5.4161004020000005|-0.008526338|2|0.042455556|0.057405955|0.01055698|-0.103470358|10.31321725|2|0.009872313|0.107996329|-0.069382957|2|0.7717839409999999|0.131951284|-0.078097375|0.8339434929999999|0.668547062|1|0.930728719|-0.083105261|0.224930782|-58.25915868|41.6766724|48.56114386|-0.034219814|-40.84133198|86.65837165|0.812334718|-1.745210489|67.68046598|0.458461834|3074.083057|-1223.442332|2531.041828|-16.81701905|0.187665282|0.846591917|131.5587155|29.53101081|1506.081551|0.0|1.0|1.0|1.0|1.0|3.59|3.42|26.0|-7.84|3.92|4.2|128.81|2.6|129.97|0.0|1.0|5.0|-6.1|33.0|5.0|0.0|-5.22|8.02e-07|6.06e-06|0.0|0.0|6.45e-06|-0.08401|4.0023|3.6237|-1761.498874|1247.38|342.15|0.2607|309.79|611.6|0.57848|0.70139|-1761.230923|0.2333|0.02657688|-1761.294175|7.0691
9a_a36|1|0|0|0.0|0|1.297044807|0.0|-0.109305298|5.351858133|-0.046964839|2|0.040166667|0.095192109|0.0034852859999999|-0.078488872|10.96066876|1|0.00484375|0.160672128|-0.12019672|1|0.7885597609999999|-0.019008343|-0.1177413269999999|0.842671963|0.79302567|0|0.826559623|-0.10869601|0.204819754|-66.44342306|49.52042402|106.0201967|-0.039929147|-40.61536816|0.0|0.7638345870000001|-1.956528182|78.37175688|0.453098452|2682.572663|-1195.981615|2167.77208|-14.91993116|0.236165413|0.828482664|144.36259840000002|31.95428497|1565.759963|1.0|0.0|1.0|0.0|1.0|4.69|0.0|17.0|-6.28|3.04|2.04|66.4|2.02|120.94|0.0|1.0|5.0|-3.71|29.0|5.0|0.0|-3.99|0.000197|0.000102|0.0|0.0|0.0002009999999999|-0.05044|3.8677|3.8677|-1252.802159|1092.66|320.56|0.4811|320.56|495.18|0.68682|0.68682|-1252.578886|0.4811|0.02701893|-1252.636005|7.8861
11_a47|0|0|0|0.0|0|1.381898438|0.0|0.035230036|0.0|-0.156077888|3|0.033931624|-0.0586047379999999|-0.007419345|0.081235787|10.93671007|0|-0.00580273|-0.120383371|-0.038723054|3|0.715054643|-0.058523885|0.07716247|0.770028429|0.686454722|1|0.796863393|-0.096486559|0.572646116|-59.10798423|119.4035378|124.4421556|-0.035945973|-36.20974614|1.882633323|0.816608795|-1.833244617|66.9895812|0.4686568239999999|2842.168734|-1123.0517|2201.328597|-13.48990542|0.183391205|0.8820228529999999|112.34605729999998|26.96593732|1375.2628029999998|1.0|0.0|1.0|1.0|2.0|3.28|3.15|28.0|-10.55|5.58|6.68|70.93|3.0|124.7|0.0|0.0|4.0|-6.29|32.0|5.0|1.0|-6.03|5.110000000000001e-07|9.32e-07|0.0|0.0|1.19e-08|-0.05094|3.7253|3.7253|-1396.184699|1146.42|332.82|0.2321|332.82|549.52|0.6915399999999999|0.6915399999999999|-1395.922861|0.2321|0.03959805|-1395.980918|7.4
12bd_a36|1|0|0|0.0|0|1.297043358|0.0|-0.051990612|5.351858133|-0.045630197|2|0.04625323|0.025649557|0.003676818|-0.030990165|10.94639828|1|0.0045625|0.042808724|-0.101854847|1|0.78699829|-0.011529973|-0.047786573|0.833398429|0.857993338|0|0.832478093|-0.099460046|0.279020022|-65.65179884|83.92365468|110.578217|-0.035521445|-43.33557909|0.0|0.78244124|-1.989200921|75.7932235|0.475272043|2772.776922|-1313.035977|2403.371086|-15.47699253|0.21755876|0.905749421|143.6066496|29.96655829|1678.127264|1.0|0.0|1.0|0.0|2.0|4.95|0.0|17.0|-7.34|3.76|2.5|69.2|2.45|133.68|0.0|1.0|5.0|-4.54|31.0|4.0|0.0|-4.6|2.8600000000000004e-05|2.5e-05|0.0|0.0|1.86e-05|-0.05236|3.8786|3544.0|-1311.591775|1200.23|349.84|0.4467|319.66|568.94|0.69411|0.7044100000000001|-1311.291779|0.0058|0.03110617|-1311.352257|7.7696
12j_a36|1|0|0|0.0|0|0.6293514410000001|0.0|-0.084183025|5.351858133|-0.0446165029999999|2|0.039061728|0.091496219|0.00285431|0.039869055|10.33556498|1|0.003710345|0.161289379|-0.07550872|1|0.820041835|-0.1241793309999999|-0.089459459|0.87043328|0.855081905|0|0.852586292|-0.105480639|0.362692602|-69.66341599|26.39145693|97.35760604|-0.037113558|-46.00836307|2.098786266|0.7758129420000001|-2.004132137|80.59149538|0.457280037|2881.20453|-1323.6049039999998|2536.987511|-16.18812775|0.224187058|0.8425708820000001|148.06163930000002|31.59421634|1706.0876829999995|1.0|1.0|1.0|1.0|2.0|4.86|0.0|17.0|-7.05|3.33|2.61|94.5|2.51|135.47|0.0|1.0|6.0|-4.85|31.0|4.0|0.0|-4.51|1.4300000000000002e-05|3.09e-05|0.0|0.0|3.83e-05|-0.05098|5.2072|3.7807|-1670.448063|1198.96|327.94|0.4981|238.1|536.01|0.37116|0.69967|-1670.184251|98.0|0.02793415|-1670.245584|8.0
18d_a30|0|0|0|0.0|0|0.6049874|0.0|0.041146136|5.351858133|-0.064217094|2|0.040899471|-0.071608958|0.001139238|-0.053728319|10.31163881|1|0.002064369|-0.159104532|-0.0541804029999999|1|0.815003426|-0.001699165|-0.149451598|0.870930234|0.64876559|0|0.803280262|-0.103191184|0.346980269|-65.3088221|78.23108693|124.5022473|-0.037906966|-41.33339749|0.0|0.783284395|-1.85744132|75.80070349|0.443774287|2848.574353|-1175.558798|2894.162522|-15.18369704|0.216715605|0.797831306|137.15746130000002|30.62871675|1500.807121|1.0|1.0|1.0|0.0|1.0|4.75|0.0|17.0|-6.9|4.25|3.18|81.65|3.2|127.24|0.0|1.0|5.0|-5.39|30.0|5.0|0.0|-5.01|4.12e-06|9.71e-06|0.0|0.0|5.260000000000001e-05|-0.05506|5.0125|3.4682|-1675.020297|1129.46|357.49|0.3856|247.35|508.7|0.4325|0.69017|-1674.785879|0.3788|0.03258724|-1674.8453470000002|7.6737
17_a15|0|0|0|0.0|0|1.43568899|0.0|-0.046866421|0.0|-0.071708785|2|0.036595745|-0.033968088|0.0016674189999999|-0.032903349|10.9544604|0|0.0032452509999999|-0.052628162|-0.170008473|2|0.721188086|0.001376853|-0.023779626|0.76362781|0.740986227|0|0.880459235|-0.079844675|0.605886597|-61.17023228|34.35335309|91.58201681|-0.027065991|-46.86345493|58.47512431|0.653207369|-1.596893495|77.82445248|0.474165158|2852.085573|-1223.4046460000002|2104.883413|-15.88591693|0.346792631|0.90173781|265.6831633|31.74439379|1872.919233|1.0|1.0|1.0|1.0|1.0|3.63|3.99|24.0|-9.72|4.89|6.0|67.35|2.53|131.36|0.0|1.0|7.0|-5.93|33.0|4.0|1.0|-5.65|1.19e-06|2.26e-06|0.0|0.0|8.43e-08|-0.03936|4.1461|3.8006|-1413.897695|1298.37|326.22|0.7247|299.04|663.81|0.68787|0.7045100000000001|-1413.559128|0.0377|0.04051306|-1413.624817|7.9208
4e_a49|0|0|0|0.0|1|1.343847746|2.085628989|-0.076526919|5.4161004020000005|-0.074495823|2|0.036555556|-0.080255074|-1.8100000000000003e-05|-0.053787795|10.92777282|1|0.000660956|-0.130491035|-0.037142108|2|0.803344301|0.0063958109999999|0.032396301|0.856023531|0.731643066|1|0.757062331|-0.087866673|0.433385455|-53.89448633|313.22432680000003|149.0098632|-0.029288891|-33.05708028|60.11195021|0.650328475|-1.493733437|68.38360061|0.471635821|2675.626006|-916.2062675|1647.641653|-11.01902676|0.349671525|0.892633982|214.47685|27.6242383|1408.836153|0.0|1.0|1.0|1.0|2.0|3.35|2.89|21.0|-7.36|3.4|2.83|92.93|1.25|114.08|0.0|1.0|6.0|-3.28|30.0|5.0|0.0|-3.52|0.000528|0.000305|0.0|0.0|1.74e-05|-0.06461|5.7301|3.7876|-1313.199448|1128.64|327.34|0.2273|216.37|504.63|0.4078199999999999|0.68043|-1312.924353|0.0789|0.04133034|-1312.98289|7.4685
12g_a36|1|0|0|0.0|0|1.2678464|0.0|-0.063344124|5.351858133|-0.039008054|2|0.03912037|0.078990142|0.0042553209999999|0.078155467|10.95259306|1|0.005035022|0.130052038|-0.099596099|1|0.8026482070000001|-0.19532883|-0.088251318|0.847239339|0.860667615|0|0.854238488|-0.097067302|0.374686587|-66.72829531|24.29006276|100.2028184|-0.034549379|-45.87193951|5.097410387|0.779745318|-2.038413337|77.14470618|0.473274545|2829.45056|-1401.294202|2476.712654|-16.3273005|0.2202546819999999|0.898522257|151.41267150000002|30.45962398|1797.1178149999998|1.0|1.0|1.0|1.0|2.0|5.06|0.0|17.0|-7.38|3.85|3.01|69.2|2.66|138.33|0.0|1.0|6.0|-4.95|32.0|4.0|0.0|-4.86|1.13e-05|1.39e-05|0.0|0.0|1.7800000000000002e-05|-0.0505199999999999|5.2092|3714.0|-1350.887005|1241.66|333.83|0.4393|238.01|657.02|0.38165|0.70097|-1350.571683|45.0|0.0255597|-1350.633209|7.8539
43_a18|0|0|0|0.0|0|1.251175234|0.0|0.032999679|4.844187086|-0.01369899|1|0.033734062|-0.05314954|0.002712865|0.031746165|10.94702053|0|0.003801459|-0.079184068|-0.140532044|0|0.713379703|-0.023109314|-0.0579590709999999|0.7458234990000001|0.712848727|0|0.852344887|-0.0822489459999999|0.3439906129999999|-63.87648583|0.66443384|114.6724699|-0.0311212229999999|-49.60799696|21.60709738|0.8743733490000001|-2.302970476|69.46280937|0.481954273|3172.923606|-1788.541603|1579.614523|-18.77059344|0.125626651|0.930331529|97.56464265|27.64206062|2045.512486|0.0|0.0|1.0|1.0|2.0|4.54|0.0|18.0|-9.6|4.5|4.08|76.5|3.7|160.76|0.0|1.0|9.0|-6.45|38.0|3.0|0.0|-5.96|3.55e-07|1.09e-06|0.0|1.0|1.28e-07|-0.04949|3.2233|3.2233|-1611.621186|1493.25|384.65|0.5429|384.65|702.4|0.6926800000000001|0.6926800000000001|-1611.126246|0.5429|0.02315412|-1611.198355|6.2041
12q_a30|0|0|0|-4.76444841|0|0.60498366|0.0|0.144208934|5.351858133|-0.27228842|2|0.0438779959999999|-0.016509571|-0.00695299|0.004165554|10.31162828|1|-0.004395528|-0.0483777279999999|-0.077457998|1|0.816138015|0.01661722|-0.032887649|0.867367115|0.593245722|0|0.845745827|-0.115589613|0.596557166|-78.7683329|82.72757145|105.1162273|-0.045799658|-53.67653794|0.732186841|0.820640722|-2.427381881|90.06607753|0.473741611|3305.289025|-1654.134991|2844.418547|-21.2680622|0.179359278|0.900207238|122.2240555|38.03137394|2015.662819|1.0|1.0|1.0|0.0|1.0|4.73|0.0|17.0|-7.18|4.43|4.78|90.88|2.82|133.96|0.0|1.0|7.0|-6.7|34.0|8.0|0.0|-5.92|1.99e-07|1.2e-06|0.0|0.0|3.19e-05|-0.05105|5.0573|3.4834|-1988.033527|1214.92|355.93|0.1817|245.16|537.96|0.34138|0.68516|-1987.781386|0.1515|0.03408298|-1987.847256|7.4449
19_a15|0|0|0|0.0|0|0.300209223|0.0|0.156105985|0.0|-0.558905888|1|0.040555556|0.037722611|-0.012350591|-0.04003124|10.31928434|0|-0.00534669|0.060683674|-0.0283109839999999|1|0.722297906|0.042424078|-0.048611111|0.770451673|0.7358168620000001|0|0.691069123|-0.112106433|0.355677322|-64.78818183|61.63983265|178.5363184|-0.042351319|-37.44217335|15.76831619|0.922135562|-1.905809364|68.10965742|0.405429114|2625.952212|-1101.399091|1857.369806|-14.14482104|0.077864438|0.681885245|44.99916039|26.54223128|1194.400408|1.0|1.0|0.0|1.0|2.0|2.99|2.17|18.0|-7.14|2.36|4.96|102.69|1.64|101.22|0.0|1.0|5.0|-5.12|26.0|5.0|0.0|-4.39|7.56e-06|4.1200000000000005e-05|0.0|0.0|2.69e-05|-0.0372399999999999|4.1742|4.1742|-1523.404372|1030.77|297.03|0.4895|297.03|519.04|0.68945|0.68945|-1523.196562|0.4895|0.04315771|-1523.254714|7.1427
25c_a34|0|0|0|0.0|1|1.377881974|1.958290974|0.024837617|5.351858133|-0.047513652|2|0.037424242|-0.16034464|-0.002827527|-0.056443595|10.95957635|1|0.001433865|-0.250299211|-0.3609280379999999|1|0.80135608|0.118901861|-0.072907053|0.844690266|0.760055383|0|0.683231623|-0.113392997|0.478421157|-75.6298008|183.6812574|211.2752099|-0.031498055|-50.44285726|93.28638171|0.537428437|-1.7008949569999998|100.6665476|0.4356106729999999|2884.104654|-1134.447012|2439.174137|-14.01190479|0.4625715629999999|0.77182656|308.52165519999994|39.09037289|2110.880136|0.0|1.0|1.0|1.0|1.0|3.64|3.17|17.0|-5.71|2.18|1.98|90.74|1.0|116.0|0.0|2.0|6.0|-2.81|31.0|6.0|0.0|-3.28|0.00156|0.000523|0.0|0.0|0.0008289999999999|-0.03272|4.2095|4.2095|-1426.704645|1180.85|294.54|0.2239999999999999|294.54|561.29|0.69247|0.69247|-1426.421463|0.2239999999999999|0.03817361|-1426.48597|5.7496
1d_a5|1|0|0|-4.455320158|0|1.217311475|0.0|-0.133500214|4.59511985|-0.308010841|2|0.030074074|-0.118028278|-0.0012491689999999|-0.2261588939999999|10.94437658|1|-0.000700145|-0.389011185|0.001493879|2|0.7595197290000001|-0.058872605|-0.015804188|0.821309592|0.513260607|0|0.8965037640000001|-0.086213657|0.6271150670000001|-46.58221594|204.4506579|55.92018945|-0.036640804|-25.16889922|0.0|0.770504115|-1.465632167|56.83734591|0.471074204|2481.822293|-791.897671|1172.890724|-10.69678217|0.229495885|0.89062437|123.9992274|25.69414151|1027.76566|1.0|0.0|1.0|1.0|1.0|2.92|2.19|23.0|-8.88|5.48|6.37|54.46|2.73|95.49|0.0|1.0|4.0|-4.79|27.0|6.0|1.0|-4.97|1.6100000000000002e-05|1.0800000000000002e-05|0.0|0.0|4.86e-07|-0.04528|4.8725|4.6112|-1288.340378|951.63|268.88|0.2805|254.46|414.59|0.41781|0.5764600000000001|-1288.201219|0.0982|0.03392008|-1288.253849|5.03
47t_a18|0|0|0|0.0|0|1.25117758|0.0|0.1115820769999999|4.844187086|-0.161517185|0|0.03672956|0.018018036|-0.006573438|-0.011641394|10.94702032|0|-0.004985656|0.027313444|-0.068787175|0|0.750103977|0.005590928|-0.074774521|0.796935152|0.688453085|0|0.67203319|-0.103295568|0.240001773|-69.13537385|280.622476|219.5070758|-0.040580402|-46.27207168|78.43695402|0.804531523|-2.272502492|80.00407742|0.49779009|2872.533415|-1520.978225|1326.524873|-18.17831387|0.195468477|0.991199259|130.8263901|33.75918118|1890.514146|0.0|0.0|1.0|0.0|3.0|3.86|0.0|18.0|-7.51|2.6|2.93|110.56|1.64|129.21|0.0|1.0|7.0|-5.58|33.0|4.0|0.0|-4.77|2.65e-06|1.7100000000000002e-05|0.0|0.0|1.36e-05|-0.06822|3.1164|3.1164|-1470.873743|1218.95|397.84|0.5502|397.84|601.36|0.6895100000000001|0.6895100000000001|-1470.528808|0.5502|0.03767603|-1470.593659|6.1068
28_a34|0|0|0|0.0|1|1.454781307|1.767685185|0.000561166|5.351858133|-0.206909349|1|0.04515873|-0.201047053|-0.012039484|-0.15803127|10.9595763|1|-0.007544188|-0.33032879|-0.189821204|1|0.798057295|0.092890802|-0.078146961|0.8582665429999999|0.7829667309999999|0|0.545935562|-0.140864841|0.316156689|-72.11491331|144.3404619|232.4555747|-0.048190604|-36.91879876|88.32197602|0.7298701059999999|-1.831242935|85.99382787|0.454339954|2252.098123|-937.4938731|1689.357471|-12.63011537|0.270129894|0.832642882|138.2913845|33.80175623|1284.466737|0.0|1.0|1.0|1.0|1.0|3.02|2.55|17.0|-4.78|1.99|2.07|92.26|0.88|85.92|0.0|2.0|3.0|-3.27|24.0|5.0|0.0|-3.25|0.000533|0.000565|0.0|0.0|0.00535|-0.03896|4.2857|4.2857|-1100.797628|896.02|289.3|0.2043|289.3|417.28|0.69263|0.69263|-1100.6525880000002|0.2043|0.03680411|-1100.704833|5.4179
3_a3|0|0|0|0.0|0|0.605000514|0.0|0.159413311|5.283203728999999|-0.114647585|1|0.034259259|-0.015653979|-0.007818326|0.0483259979999999|10.31154314|2|-0.006362643|-0.030486489|0.041786524|1|0.8083172479999999|-0.082619043|0.123113049|0.885339037|0.8495058259999999|1|0.7538064790000001|-0.098797066|0.583866845|-45.05306124|228.5396864|112.2682304|-0.035057023|-20.54492513|75.88125246|0.7000038270000001|-1.086767728|55.67251784|0.415122657|2092.406045|-495.58367360000005|1349.6286710000002|-7.290134722999999|0.299996173|0.709760196|136.8031103|22.83783244|707.9728057|1.0|1.0|1.0|1.0|1.0|3.11|2.39|20.0|-6.15|5.0|4.07|121.17|1.41|88.36|0.0|1.0|2.0|-5.48|21.0|3.0|0.0|-4.39|3.32e-06|4.06e-05|0.0|0.0|0.000218|-0.0637|5.8458|3.3475|-1592.904586|817.21|370.38|0.2383|212.09|316.65|0.29441|0.69206|-1592.792349|0.0851|0.03099295|-1592.839065|5.93
2_a47|0|0|0|0.0|0|1.381899691|0.0|-0.002024001|0.0|-0.13117284|2|0.027058824|-0.004557357|-0.007479445|0.107297513|10.93671092|0|-0.006079384|-0.007299676|-0.017113434|2|0.671819147|0.115527282|-0.0253134039999999|0.728066943|0.875463345|1|0.847324011|-0.095655954|0.482748996|-47.65477123|99.5619537|76.06154148|-0.036790752|-23.74109633|0.958043241|0.784978115|-1.4348393119999998|55.81329383|0.433425706|2105.761386|-714.8215685|1242.745585|-9.131190896|0.215021885|0.764993595|107.1215986|23.34938746|910.626111|1.0|0.0|1.0|1.0|2.0|2.58|2.54|22.0|-7.82|3.7|4.75|58.04|2.39|96.54|0.0|1.0|3.0|-5.46|24.0|3.0|0.0|-5.11|3.46e-06|7.75e-06|0.0|0.0|4.73e-06|-0.05285|3.7181|3.7181|-1010.540464|902.07|333.46|0.2143|333.46|371.19|0.69102|0.69102|-1010.364507|0.2143|0.03544055|-1010.412694|6.2
9i_a24|1|0|0|0.0|1|1.4281889280000002|1.865102513|-0.113620183|5.209486153|2.01e-05|2|0.023854167|-0.076024544|0.004814196|-0.087363979|10.96661275|2|0.005891639|-0.140841749|-0.1818753839999999|2|0.822658951|0.139004845|-0.0106944439999999|0.898194715|0.73094562|0|0.8260893640000001|-0.069812876|0.379687415|-33.00219474|10.13249376|82.21166337|-0.024639839|-15.60091656|1.634015079|0.499238289|-0.837754515|51.05832236|0.468272544|2061.729154|-396.0263368|761.9885477000001|-5.506205845|0.500761711|0.8806627109999999|236.7218826|23.33121014|793.2611447|1.0|0.0|1.0|1.0|1.0|2.76|1.36|22.0|-6.05|2.42|2.72|72.28|0.67|82.17|0.0|1.0|3.0|-2.6|22.0|4.0|0.0|-3.1|0.00248|0.000791|0.0|0.0|0.000258|-0.0473899999999999|4.6212|4.1459|-945.286637|825.7|299.06|0.2373|268.3|363.15|0.58977|0.6755800000000001|-945.174716|0.0029|0.0239838|-945.222448|7.0555
4l_a46|0|0|0|0.171853072|1|1.134637095|2.155247543|-0.058870177|5.587248657999999|-0.075241716|1|0.049498645|-0.067419714|0.0066560469999999|-0.060895366|10.94631401|1|0.006162668|-0.1012114369999999|0.0071939419999999|1|0.726535412|-0.001318857|-0.229089688|0.762625193|0.7936534740000001|0|0.892158627|-0.085194597|0.291762764|-48.19533497|177.7681018|61.00681586|-0.030068681|-27.26452605|0.0|0.883450801|-1.533502748|51.66342604|0.409308207|2165.620022|-867.5160294|2087.583804|-9.6227739|0.116549199|0.692930243|65.93290984|19.25417715|981.9630347|1.0|1.0|1.0|1.0|1.0|3.92|3.19|17.0|-7.0|4.64|5.02|50.94|3.06|105.77|0.0|1.0|3.0|-5.28|26.0|3.0|0.0|-5.11|5.25e-06|7.78e-06|0.0|0.0|3.47e-05|-0.01784|5.4011|4.4542|-1092.745692|1057.06|278.36|0.2504|229.55|526.77|0.3756|0.68584|-1092.484863|0.1523|0.03506136|-1092.53932|7.0088
