molecula|NaaNH|n9FaRing|SssssC|NaasN|nARing|BCUTs-1|SaasN|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC1i|n6aHRing|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PNSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|Mor01p|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
14b_a3|0|0|0.0|0|0|0.605016869|0.0|-0.009130444|-0.1160619169999999|3|0.039799383|-0.1551678719999999|-0.356087317|-0.00603969|10.31162234|-0.102362298|1|-0.094863591|3|0.7809478329999999|-0.170297225|0.848135222|0.8255789570000001|1|-0.090994113|-0.100993354|-44.49789848|252.49572540000003|0.2135234869999999|-0.036469822|-24.15156108|82.79166784|-1.312913604|-21.76034149|-17.83445545|50.77131401|0.487615651|2160.565755|-642.0403962|1289.104749|-8.721397057|0.233084567|9.738358819|0.951659927|4803.535505|113.9829058|-313.9702941|23.25478753|358.3503513|1.0|1.0|3.18|2.5|21.0|3.71|105.82|1.04|0.0|0.0|0.0|-4.45|4.0|-6.42|319.38|0.0|0.0|1.0|-3.99|3.54e-05|0.0327|2.58|0.0|1.28e-07|3.0724|3.0724|-1327.514377|879.19|403.54|0.70123|0.70123|-1327.349444|0.2276|-0.12942|-0.19618|0.02844675|-1327.398177|3.8724|0.38|6.4202|6.4202
19a_a38|1|0|0.0|0|2|1.297044508|0.0|-0.007986407|-0.082283951|2|0.043848238|0.054257043|-0.431265985|-0.002526241|10.96083376|-0.077535135|1|-0.217394466|1|0.819222745|-0.133130383|0.8741648479999999|0.698414933|0|-0.08593151|-0.108300308|-51.36166266|137.2318698|0.252847102|-0.038988111|-38.69037594|0.0|-1.949405536|-30.69910427|-23.30337482|64.59623135|0.465829126|2774.129458|-1165.168741|2304.055966|-13.92853534|0.255203463|12.96056449|0.872060139|6115.030149|152.5362948|-696.4267669|31.28824271|595.8790650000001|1.0|1.0|4.83|2.56|17.0|2.55|81.23|2.4|1.0|0.0|0.0|-4.14|4.0|-6.77|401.44|0.0|0.0|1.0|-4.17|7.209999999999999e-05|0.0272|2.78|0.0|1.4e-07|3.9212|3.6504|-1332.186327|1092.25|339.65|0.6329100000000001|0.68835|-1331.94466|0.0721|-0.15108|-0.20379|0.03338983|-1332.002093|6.0223|0.01|8.0106|8.0106
12p_a36|1|0|0.0|0|2|1.297044387|0.0|-0.008017607|-0.084341564|2|0.042804233|0.114716581|-0.432950771|-0.002526241|10.96052769|-0.0433009009999999|1|-0.217394466|1|0.828371596|-0.074349074|0.8839272779999999|0.698414933|0|-0.082569108|-0.108380023|-51.98017377|83.24921731|0.251561167|-0.039016808|-42.95260501|0.0|-1.950840419|-32.72335782|-24.56246081|64.698131|0.475504684|2774.926334|-1228.123041|2308.958924|-15.4629378|0.240873847|14.3885803|0.906594718|5922.775161|151.63860559999998|-773.1468902|32.35623052|595.8790650000001|0.0|0.0|4.72|0.0|17.0|2.44|69.2|2.4|1.0|0.0|0.0|-3.89|5.0|-6.76|399.42|0.0|1.0|0.0|-4.16|0.000129|0.0278|2.78|0.0|1.4e-07|5.3413|3.8372|-1332.182868|1113.05|323.11|0.30159|0.66559|-1331.947748|0.1841|-0.15608|-0.21131|0.03396697|-1332.006106|6.7199|9.0|8.0458|8.0458
21b_a23|0|1|0.0|2|0|1.197963051|3.351726269|-0.005936474|-0.008526338|2|0.042455556|0.057405955|-0.326506055|0.01055698|10.31321725|-0.0490623259999999|2|-0.130528352|2|0.7717839409999999|-0.078097375|0.8339434929999999|0.668547062|1|-0.0596425779999999|-0.083105261|-41.81114831|41.6766724|0.0692712809999999|-0.034219814|-40.84133198|86.65837165|-1.745210489|-29.31080756|-23.98906534|51.9633947|0.458461834|3074.083057|-1223.442332|2531.041828|-16.81701905|0.187665282|16.20152864|0.846591917|6919.229053|131.5587155|-857.6679716|29.53101081|712.6737861|1.0|1.0|3.59|3.42|26.0|4.2|128.81|2.6|2.0|1.0|0.0|-6.1|5.0|-6.42|450.52|0.0|0.0|0.0|-5.22|8.02e-07|0.00273|3.7|0.0|1.43e-08|4.0023|3.6237|-1761.498874|1247.38|342.15|0.57848|0.70139|-1761.230923|0.2333|-0.15033|-0.23434|0.02657688|-1761.294175|13.2567|85.0|7.0691|7.0691
13_a47|1|1|0.0|0|0|1.417757826|0.0|-0.0049262279999999|-0.0777650159999999|2|0.036632997|-0.047120094|-0.20197533|-0.00105415|10.9452934|0.038682232|1|-0.0233277889999999|2|0.794037882|0.065869272|0.8582665429999999|0.626280497|1|-0.081148294|-0.088128939|-41.79730418|63.12660940000001|0.2183244369999999|-0.032468557|-23.38063458|0.0|-1.23380515|-21.52866736|-16.72368034|50.9329486|0.472007922|2190.316257|-635.4998528|669.2729199|-8.613918003|0.311738758|13.33103985|0.8939678120000001|4542.479565|160.5682509|-327.3288841|24.29844849|359.12161539999994|0.0|1.0|2.9|1.75|21.0|4.63|66.49|2.34|0.0|0.0|0.0|-4.24|4.0|-6.0|319.34|0.0|1.0|1.0|-4.27|5.79e-05|0.0173|3.17|0.0|1.26e-08|4.0302|4.0302|-1067.820961|895.21|307.63|0.67466|0.67466|-1067.665127|0.3382|-166.0|-0.22065|0.03639189|-1067.71601|4.8308|16.0|7.8|7.8
8g_a8|1|0|0.0|1|1|1.39137364|1.298078704|-0.014340328|-0.222784884|0|0.0438779959999999|0.000966222|-0.731356723|-0.009140059|10.94318883|-0.03728368|1|0.162134281|0|0.734188081|-0.0571942009999999|0.790058057|0.656457444|0|-0.136742629|-0.129695841|-83.78686741|171.26571059999998|0.466064505|-0.052430233|-48.6934008|67.54104396|-2.464220973|-51.33906829|-32.12579035|102.8541256|0.479218966|2889.141422|-1509.912147|2148.49832|-19.68456628|0.166939179|14.28792131|0.920192814|6581.432140999999|102.2893227|-925.1746152|38.56355928|551.1746801|1.0|0.0|3.31|2.96|23.0|3.89|99.34|3.01|2.0|0.0|0.0|-5.3|5.0|-6.34|417.39|0.0|0.0|0.0|-4.94|5.01e-06|0.00483|3.53|0.0|4.01e-08|3.7495|3.7495|-1450.9549470000002|1083.78|330.67|0.69221|0.69221|-1450.728709|0.3904|-0.15542|-0.21391|0.04147516|-1450.787398|7.5762|4.2|5.3768|5.3768
12c_a31|1|0|0.0|0|1|0.6101358029999999|0.0|-0.013026643|-0.055520387|0|0.040982906|-0.030192572|-0.690412101|-0.003618466|10.311698300000002|-0.056866055|2|-0.223856622|0|0.842823186|-0.098452311|0.8856644770000001|0.770283733|0|-0.104643824|-0.129736755|-66.41224264|153.400467|0.334536497|-0.036326291|-52.25551342|553.8695417|-1.816314565|-42.14855504|-23.05449459|85.79638585|0.448512808|2592.4503010000003|-1152.7247289999998|1894.297124|-14.63154376|0.3182913|14.67172662|0.813278739|5676.394271|202.0036947|-731.5771879|33.81868912|583.9691392000001|1.0|1.0|3.69|3.1|16.0|3.7|117.37|1.08|2.0|0.0|0.0|-5.23|5.0|-6.53|398.48|0.0|0.0|1.0|-4.16|5.85e-06|0.0277|3.1|0.0|5.79e-08|3.8328|3.8328|-1618.1530810000002|1138.89|323.48|0.7007399999999999|0.7007399999999999|-1617.888981|0.2625|-0.15904|-0.19288|0.04023903|-1617.951882|2.2908|0.38|6.4202|6.4202
3f_a32|1|1|0.0|0|0|0.6094207770000001|0.0|-0.00611496|-0.0434359079999999|0|0.042380952|-0.062954205|-0.275173181|0.001276735|10.31100273|-0.110286539|3|-0.133675401|0|0.820782305|-0.1743238839999999|0.871865543|0.786074011|1|-0.073433055|-0.097374443|-41.40131823|47.97543149|0.125973316|-0.030139709|-30.95210106|0.0|-1.265867765|-23.34192893|-16.99267001|48.1093075|0.435176082|2273.466801|-713.6921402|2130.756016|-9.580412233|0.21080172|10.89495051|0.770463268|4993.667711|118.8493262|-402.3773138|21.53155987|475.3634141|1.0|1.0|3.9|3.31|19.0|5.63|110.94|2.18|2.0|0.0|0.0|-6.89|3.0|-5.03|354.49|0.0|0.0|1.0|-5.4|1.28e-07|0.0014|4.83|0.0|4.89e-08|3.5569|3.5569|-1712.0610190000002|1006.92|348.58|0.70255|0.70255|-1711.863611|293.0|-0.1474599999999999|-0.2006099999999999|0.02606687|-1711.9193289999998|5.7161|9.0|8.0458|8.0458
7s_a46|0|0|0.218897825|1|1|1.160371307|2.117265684|-0.005351046|-0.076841616|1|0.044509804|-0.210750635|-0.240797051|0.0060802|10.94651358|-0.020953253|1|0.018964141|1|0.770312275|-0.030371026|0.8182543959999999|0.768056188|0|-0.096723151|-0.083011849|-48.61321955|166.3052939|0.141211538|-0.031623562|-20.9694955|0.0|-1.3281895890000002|-24.43308641|-15.894055599999998|53.07188519|0.433822088|1982.695462|-667.5503351|1619.4591|-7.988379237|0.1801125439999999|9.829721631|0.7662292690000001|4245.390306|90.5248694|-335.5119279|19.38565529|409.9543818|0.0|1.0|3.08|2.33|17.0|3.9|50.94|2.39|0.0|0.0|0.0|-4.07|3.0|-5.81|305.37|0.0|1.0|1.0|-4.24|8.590000000000001e-05|0.0176|3.32|0.0|8.39e-07|5.2972|4293.0|-974.8067569|916.7|288.81|0.44692|0.69976|-974.615216|0.1186|-0.17923|-0.19947|0.036050328|-974.664103|3.6655|1985.0|5.7022|5.7022
12f_a40|0|0|0.0|1|0|0.604990261|1.768354671|-0.006206277|-0.015621373|0|0.040501792|0.070099257|-0.235838511|0.008525796|10.31197207|-0.172869148|2|-0.054891771|0|0.777316288|-0.271493213|0.841769186|0.605644757|1|-0.067004323|-0.082198664|-37.02024147|62.72992556|0.090006088|-0.032879466|-25.09213464|61.55859085|-1.150781297|-20.45387851|-18.16607804|48.92668311|0.490421149|2383.68369|-635.8127312999999|628.5604981|-10.03685385|0.268555948|16.49362536|0.962404834|5326.217734000001|148.3785764|-351.2898849|24.83590915|384.1423925|1.0|0.0|3.24|3.61|20.0|5.44|67.66|3.99|2.0|0.0|0.0|-6.58|3.0|-4.76|376.26|0.0|0.0|1.0|-5.99|2.66e-07|0.0003819999999999|5.4|0.0|4.81e-08|4.3313|2.8374|-2212.359379|951.55|436.97|0.6679999999999999|0.7029|-2212.222254|0.3858|-0.11765|-0.19526|0.01077929|-2212.275094|4.8562|0.38|6.4202|6.4202
3i_a32|1|1|-4.547725143|0|0|0.6094207970000001|0.0|-0.012358668|-0.363243817|0|0.05052381|-0.21362765|-0.4449120629999999|-0.0131506889999999|10.3110028|0.022524712|3|-0.212967423|0|0.833699527|0.030060554|0.902293804|0.54844677|1|-0.093279684|-0.1132851459999999|-49.17963359|60.99385995|0.106172013|-0.044627482|-31.48976464|0.201037767|-1.472706897|-25.92886531|-23.52884474|57.24454122|0.422644726|2471.4299920000003|-776.4518766|2141.3084710000003|-12.4050588|0.22927653|10.09193014|0.732035793|5656.349227000001|120.8809386|-409.3669403|30.52825775|318.0257595|1.0|1.0|3.1|2.49|19.0|6.29|110.94|2.09|2.0|0.0|0.0|-6.27|6.0|-5.53|366.38|1.0|0.0|1.0|-5.16|5.37e-07|0.00251|4.23|0.0|1.0900000000000001e-07|3642.0|3642.0|-1891.833327|876.0|340.43|0.70322|0.70322|-1891.738614|0.4765|-0.1476|-0.21278|0.02199999|-1891.790935|3.8572|6.0|8.2366|8.2366
12a_a5|1|0|0.0|0|1|1.338814635|0.0|-0.00166971|0.043132749|2|0.023108466|-0.0036987359999999|-0.09350376|0.00873078|10.94553751|-0.032601907|1|-0.093973419|2|0.779533861|-0.063558439|0.829536345|0.741588813|0|-0.058605038|-0.067680123|-36.01436435|13.74268646|0.105409104|-0.026030816|-25.55893402|0.0|-1.353602454|-22.13179066|-15.99663329|41.04680832|0.457755771|2524.410428|-831.8249311000001|899.5599904|-9.830359239|0.253214907|16.12184989|0.844187448|5294.775577|155.6073368|-511.1786804|21.42066499|650.3600841|1.0|1.0|3.06|2.96|23.0|4.26|57.7|2.17|1.0|0.0|0.0|-4.27|4.0|-6.23|381.47|0.0|1.0|0.0|-4.59|5.37e-05|0.00977|3.38|0.0|1.4800000000000003e-09|4.6865|4.1610000000000005|-1202.02622|1140.24|297.97|0.50831|0.67169|-1201.750315|0.0296|-0.17152|-0.21228|0.03567816|-1201.8082029999998|3.9457|19.0|7.7212|7.7212
17g_a50|0|1|0.0|2|2|1.320916184|4.377239517|-0.002050512|0.052557574|2|0.029160757|-0.05611228|-0.13328325|0.012079|10.94501702|-0.1155555559999999|2|-0.323333765|1|0.738521694|-0.2126789369999999|0.7787714459999999|0.7276268779999999|1|-0.048170917|-0.0706879109999999|-32.14758511|10.60268439|0.079336825|-0.025918901|-31.48270383|85.51402581|-1.555134042|-21.45417373|-17.29736764|41.85775712|0.467997084|2821.3922|-1037.842058|1975.996014|-11.54365807|0.250051612|15.28352231|0.879688945|6102.424958|166.8756987|-692.6194843|23.06474408|829.3813984|1.0|1.0|4.04|3.66|20.0|4.37|51.77|2.71|2.0|0.0|0.0|-4.46|4.0|-6.28|424.54|0.0|1.0|0.0|-4.86|3.4899999999999995e-05|0.0059|3.68|0.0|1.1e-07|4.0458|4.0458|-1335.976491|1259.05|306.45|0.6623600000000001|0.6623600000000001|-1335.631756|0.1795|-0.16699|-0.19929|0.02957267|-1335.693266|9.1706|246.0|6.6091|6.6091
16d_a32|1|1|0.0|0|0|0.609420775|0.0|-0.017249763|-0.087123461|0|0.0421759259999999|0.0115077539999999|-0.7589895790000001|-0.00839148|10.31100273|-0.0517549079999999|3|-0.239509216|0|0.8575664540000001|-0.0847953219999999|0.916850163|0.7689748270000001|1|-0.091212351|-0.11491796|-53.23914436|115.2070109|0.244506926|-0.036437402|-39.15098916|48.61700321|-1.493933474|-31.07481011|-21.26791022|71.91900971|0.4429631189999999|2588.214866|-871.9843187999999|3152.666302|-12.41372827|0.384250302|11.16880283|0.79521327|5768.495166|224.2805611|-508.962859|34.53986301|457.7130665|1.0|1.0|3.35|3.01|19.0|3.82|149.27|0.65|1.0|0.0|1.0|-5.65|5.0|-6.62|385.46|1.0|0.0|1.0|-4.18|2.22e-06|0.0257|2.86|0.0|2.55e-07|3.6271|3.6271|-1877.360551|1023.44|341.83|0.70217|0.70217|-1877.185022|0.2915|-0.15009|-0.20077|0.02818209|-1877.241687|3.8853|8.0|8.1135|8.1135
47u_a18|0|0|0.0|0|1|1.251177393|0.0|-0.010219187|-0.0872206669999999|0|0.035393939|0.008108241|-0.633589579|-0.000829573|10.94702032|-0.033209663|0|-0.1904128389999999|0|0.7517870059999999|-0.053126304|0.7960273840000001|0.646724968|0|-0.090364489|-0.092271172|-62.99873374|86.37253771|0.258933526|-0.0344062|-44.84707106|77.59162925|-2.029965788|-43.92035521|-23.98671253|77.42251040000001|0.483819806|2965.254516|-1415.216039|1415.590236|-16.72263667|0.278162537|17.78724206|0.937307962|6837.350959|193.9244919|-986.6355633|33.23007431|818.9389171|1.0|0.0|3.98|0.0|18.0|3.02|99.56|2.95|3.0|1.0|0.0|-5.69|4.0|-6.31|455.51|0.0|0.0|0.0|-4.98|2.05e-06|0.00472|3.9|0.0|6.34e-09|3.1186|3.1186|-1510.182477|1282.66|397.57|0.69143|0.69143|-1509.771642|0.5849|-0.12717|-0.19109|0.02892505|-1509.839543|5.8058|1.97|5.7055|5.7055
5a_a49|0|0|0.0|1|2|1.343848751|2.111324504|-0.009147269|0.007039248|2|0.034466231|-0.072902329|-0.493952547|0.007647515|10.92976459|0.076610236|1|-0.26176436|2|0.7979412790000001|0.127914587|0.855876084|0.632463498|1|-0.072109357|-0.0787216|-42.1802818|124.92862240000002|0.199909945|-0.027311576|-26.93578408|54.35929907|-1.338267206|-24.67330519|-15.97587337|58.89715956|0.490453006|2797.737637|-782.8177953|1887.422375|-9.345067946|0.393071247|11.91885068|0.962527525|6294.404170000001|229.9265537|-457.9083293000001|26.32248561|592.5885712|1.0|1.0|3.37|2.93|21.0|3.68|73.14|2.07|1.0|0.0|0.0|-3.84|5.0|-6.84|397.43|0.0|1.0|1.0|-4.29|0.000146|0.0202|2.65|0.0|1.1900000000000001e-07|5.2443|3.9219|-1311.995327|1082.25|316.13|0.31953|0.66225|-1311.743648|0.0529|-0.16176|-0.21238|0.03478454|-1311.799168|7.0102|43.0|7.3665|7.3665
6g_a40|0|0|0.0|1|2|0.604893315|1.628664494|-0.022381557|-0.261952754|0|0.039863946|-0.120745388|-1.09669629|-0.019683422|10.30179936|-0.251161616|2|0.05728593|0|0.832499949|-0.340429901|0.8917390820000001|0.808096413|1|-0.164941808|-0.156296046|-107.2113398|328.78166810000005|0.3946532929999999|-0.059045173|-66.03405036|47.36081569|-2.657032782|-69.68682788|-38.37906336|118.7493383|0.425569146|3142.74733|-1727.0578510000005|3198.69909|-24.9461968|0.175795811|12.10032156|0.740853565|7822.892656|114.2663866|-1122.578856|46.56499428|590.1686672000001|1.0|1.0|4.06|2.28|14.0|2.48|213.89|0.59|1.0|2.0|1.0|-7.22|7.0|-7.02|474.53|1.0|0.0|0.0|-4.71|6.049999999999999e-08|0.00917|3.06|0.0|0.0013599999999999|3.3197|2.8135|-2522.023752|1144.59|440.68|0.58454|0.5794199999999999|-2521.8114530000003|0.1307|-0.11857|-0.20479|0.03363483|-2521.87499|8.9454|47.0|7.3279|7.3279
12j_a30|0|0|0.0|0|2|0.604984421|0.0|-0.006336585|-0.033312179|2|0.043848238|-0.02473642|-0.354848778|0.005613018|10.31162861|-0.075816941|1|-0.09353607|1|0.795446883|-0.130412856|0.846470093|0.7991060659999999|0|-0.073909106|-0.094132698|-47.76354083|88.51817261|0.157800959|-0.036204884|-39.31313154|0.0|-1.882653966|-30.8670468|-23.39729904|57.85371764|0.476658597|2784.7999170000003|-1216.65955|2258.891981|-15.12043521|0.1865388989999999|15.41574553|0.91079856|6105.3402670000005|120.550211|-786.2626307999999|28.76265258|686.039456|1.0|0.0|4.76|0.0|17.0|2.93|81.65|3.04|2.0|0.0|0.0|-5.66|4.0|-5.81|412.51|0.0|0.0|1.0|-5.15|2.21e-06|0.00291|4.23|0.0|9.75e-08|5.1971|3.4788|-1615.096172|1175.75|356.4|0.3087|0.68625|-1614.831741|0.1516|-0.14772|-0.1987799999999999|0.03201935|-1614.894278|5.1081|9.0|8058.0|8058.0
18_a47|1|1|0.0|0|0|1.414391819|0.0|-0.004337918|-0.06345679|3|0.037919622|-0.026357805|-0.2342475789999999|0.0008454789999999|10.93838451|-0.016728205|1|-0.053119347|3|0.792196273|-0.027351545|0.851462739|0.630969651|1|-0.078937385|-0.084415066|-49.44908758|70.55642796|0.222175975|-0.0303894239999999|-33.12615721|3.684585007|-1.5194711930000002|-30.97660579|-19.03697822|58.68383399|0.432077184|2800.3745940000003|-951.8489108|2184.962887|-11.9254166|0.267251553|12.35791568|0.7608026529999999|6261.441874|167.41554630000002|-596.2708299|25.98023687|628.5247532999999|0.0|1.0|3.47|2.5|27.0|6.0|79.38|2.63|2.0|0.0|0.0|-5.5|5.0|-5.87|410.45|1.0|0.0|1.0|-5.37|3.13e-06|0.00176|4.13|0.0|4.34e-11|4.2668|4.2222|-1354.221126|1130.76|293.65|0.4659|0.63359|-1353.979194|0.0516|-0.17349|-0.22313|0.04031146|-1354.037606|5.3433|3.0|8.6|8.6
11c_a5|1|0|0.0|0|0|1.427567332|0.0|-0.004590583|-0.050049777|2|0.027388889|-0.0859098|-0.224938556|0.005090155|10.94877953|-0.023856811|1|-0.018887528|2|0.8020105409999999|-0.044126759|0.86113162|0.658307423|0|-0.078909483|-0.0873419269999999|-47.99592739|31.61751609|0.19527649|-0.0322785379999999|-32.31269264|4.089828494|-1.484812761|-29.19305715|-19.63310772|58.854300300000006|0.448016491|2497.685314|-903.1229552|926.234805|-11.94164728|0.292960365|16.09582374|0.811648325|5202.741647999999|178.1902995|-549.3157749|27.76804404|523.8031619|1.0|1.0|2.96|2.14|23.0|4.17|80.76|1.13|1.0|0.0|0.0|-4.13|5.0|-6.59|370.4|0.0|0.0|1.0|-4.1|7.38e-05|0.0294|2.78|0.0|3.4000000000000003e-09|4.5035|4.2087|-1218.492067|1071.71|294.59|0.60118|0.6267699999999999|-1218.278135|0.2186|-0.1713299999999999|-0.21448|0.03798847|-1218.336116|3.3827|25.0|7.6021|7.6021
7_a3|0|0|0.0|0|0|0.60501656|0.0|-0.008855374|-0.106234254|2|0.03757716|-0.047419994|-0.327648836|-0.007540435|10.3116226|0.030246987|1|0.036673175|2|0.790667152|0.0507482109999999|0.8632654590000001|0.773152968|1|-0.1034274319999999|-0.096448591|-51.18177092|230.9407974|0.217705402|-0.036877402|-23.61864737|76.07607751|-1.253831681|-25.32764885|-18.2490344|55.98630667|0.3987206729999999|2196.07224|-620.4671695000001|1952.029549|-9.030659289|0.2007853889999999|8.644978051|0.663120542|5055.700186|99.36002106|-307.0424158|22.83370969|353.7528308|1.0|1.0|3.02|2.61|21.0|4.66|92.93|2.11|1.0|0.0|0.0|-5.44|3.0|-5.68|338.81|0.0|0.0|1.0|-4.87|3.67e-06|0.00455|3.79|0.0|3.28e-08|5.8849|3.4435|-1731.7341420000002|883.88|360.06|0.3456|0.69224|-1731.602893|0.1262|-0.14816|-0.21219|0.03103579|-1731.651178|3.9813|1023.0|5.9901|5.9901
14a_a23|0|1|0.0|2|0|1.197964042|3.39397765|-0.0056795759999999|-0.0246126279999999|2|0.042992424|0.0446402609999999|-0.289658385|0.012219066|10.31321831|-0.071842463|2|-0.137733142|2|0.7556436440000001|-0.123790952|0.816237166|0.6888154959999999|1|-0.055677662|-0.08032517|-35.20994211|38.57988954|0.081322962|-0.0341809229999999|-32.12331106|80.54176247|-1.606503401|-22.26638099|-21.61564087|47.54437201|0.462434482|2816.527785|-1015.935121|2173.7139190000003|-13.66949407|0.219241211|14.2658736|0.8602383659999999|6269.28943|138.6457355|-642.4662212000001|27.68542751|601.8533922|1.0|1.0|3.41|2.86|26.0|4.02|105.02|3.03|2.0|1.0|0.0|-5.47|4.0|-6.27|411.48|0.0|0.0|0.0|-4.96|3.38e-06|0.0045299999999999|3.58|0.0|3.92e-08|3.7119|3.7119|-1629.928331|1134.02|334.02|0.6289100000000001|0.6289100000000001|-1629.690316|0.3764|-0.15002|-0.2238099999999999|0.0216412|-1629.748476|8.3962|3.0|8.5498|8.5498
3_a27|0|0|0.0|2|0|1.402697639|3.127072625|-0.00648099|-0.096132106|2|0.040512821|-0.172132163|-0.27868256|0.009082086|10.93782973|0.024154412|1|-0.341338963|2|0.810053853|0.038685745|0.8759548629999999|0.610158103|1|-0.06145119|-0.086153958|-31.82136336|10.71226495|0.137884078|-0.032307734|-23.10213938|57.97805043|-1.292309364|-16.47810502|-16.72996312|41.78149261|0.44566003|2294.213272|-669.1985248999999|1043.697725|-8.663302268999999|0.266146248|11.64968556|0.803947133|4960.583812|137.8189165|-346.53209080000005|22.79740761|401.7540197|1.0|1.0|3.03|3.11|21.0|2.94|65.6|2.18|0.0|0.0|0.0|-3.7|4.0|-6.41|329.36|0.0|1.0|1.0|-3.99|0.0002|0.0339|2.67|0.0|1.29e-06|5.5045|3962.0|-1081.905135|931.06|312.93|0.34864|0.6734600000000001|-1081.744053|0.2208|-0.16457|-0.21969|0.02032437|-1081.794829|4.1551|4.0|8.3979|8.3979
19g_a38|1|0|0.0|0|2|1.297044182|0.0|-0.008497058|-0.117921811|2|0.042419753|-0.037579797|-0.458841138|-0.006877664|10.96052467|-0.046735135|1|-0.250781298|1|0.836170906|-0.076414544|0.892249657|0.632625562|0|-0.086314802|-0.114243258|-54.62049927|137.56612280000002|0.279993731|-0.038842708|-45.74791999|18.41027014|-1.942135378|-34.56416368|-24.57988703|69.14572278|0.455443492|2897.384301|-1228.994351|2506.378649|-15.5542928|0.280058007|11.62016299|0.836356715|6631.17356|177.2223055|-777.7146399000001|34.14148263|593.6088758|1.0|1.0|4.82|2.52|17.0|3.11|81.23|2.78|1.0|0.0|0.0|-4.25|5.0|-6.81|419.43|0.0|0.0|1.0|-4.33|5.68e-05|0.0196|2.88|0.0|7.599999999999999e-08|5.2766|3.6887|-1431.419426|1104.29|336.12|0.3937|0.69982|-1431.186566|0.0962|-0.15269|-0.20748|0.03244515|-1431.244906|6.1765|42.0|7.3778|7.3778
5b_a40|0|0|0.0|1|1|0.604912077|1.616656116|-0.0049439079999999|0.064329005|0|0.044946237|-0.096549823|-0.163148971|0.008515162|10.31198309|0.020344828|2|0.013573521|0|0.817071232|0.029485257|0.88618123|0.503365018|1|-0.077031845|-0.091267779|-38.64461938|169.18694230000003|0.118735598|-0.036507111|-22.96968039|49.25022097|-1.095213344|-19.38687321|-18.31454812|48.2348504|0.477304896|2126.9310920000003|-549.4364437|764.9528181|-9.187872156|0.1709818139999999|12.47657231|0.913161214|4813.179854|85.77656597|-275.6361647|22.09185326|285.9136384|1.0|0.0|3.13|2.82|14.0|4.39|75.5|2.89|1.0|1.0|0.0|-5.43|3.0|-5.42|338.21|0.0|0.0|1.0|-4.84|3.69e-06|0.00488|4.14|0.0|5.65e-06|3.9759|3.9759|-2096.782087|847.01|311.84|0.59928|0.59928|-2096.707754|0.3005|-0.15999|-0.23068|0.01471235|-2096.757832|9.3069|64.0|7.1938|7.1938
11_a15|0|0|0.0|0|1|1.435688956|0.0|-0.0064953419999999|-0.029665252|3|0.02962963|-0.036023137|-0.402711212|0.001806571|10.95979791|0.023543401|0|-0.272482143|2|0.718800243|0.0432314409999999|0.76664841|0.796300317|0|-0.064429158|-0.0974577669999999|-44.15161868|143.8088883|0.105461874|-0.033606127|-45.76619542|0.0|-1.949155337|-30.25595097|-23.02940065|56.84224275|0.470042906|3022.859488|-1335.705238|2565.707165|-15.7814467|0.260684316|11.76226306|0.8869452090000001|7002.915718000001|178.640152|-915.3239085|31.14961732|830.7967967000001|1.0|0.0|4.1|4.25|24.0|6.69|59.51|2.52|2.0|0.0|0.0|-6.32|4.0|-5.26|448.52|1.0|0.0|0.0|-6.1|4.77e-07|0.000357|5.32|0.0|1.27e-09|4.7106|2.9595|-1450.740771|1284.85|418.94|0.58935|0.70577|-1450.39211|0.0011|-0.12134|-0.16011|0.03503399|-1450.457814|1.3581|739.0|6.1314|6.1314
