molecula|NaaNH|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1s|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RNCS|WPSA3|FNSA1|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
14y_a23|0|7.423568444|0|1.197960595|0.0600764409999999|-0.022719307|0.046678487|0.041892637|0.731397292|-0.2996475999999999|0.009174505|-0.051539811|10.31321795|-0.031435038|2|2|0.007229683|-0.069023218|-0.125978901|-0.4598871539999999|2|0.719722236|0.137426346|0.8668730109999999|0.64069202|-0.057809342|-0.080613242|0.2271539169999999|-39.9727336|13.00274534|39.66769923|8.990852582999999|0.78322549|-1.612264842|67.16839951|52.97547894|0.486730407|3096.562257|-1114.8134599999998|2336.815247|-16.40099384|0.21677451|0.948293868|7320.809595999999|-770.8467102999999|30.28429949|0.016527|-391.6770747|1423.362076|665.6233736|0.0|1.0|0.0|1.0|1.0|3.41|-8.57|4.64|5.32|105.02|3.99|0.0|5.0|-6.77|32.0|-5.8|480.37|0.0|0.0|4.45|-6.13|1.7e-07|8.18e-05|7.37e-07|4.83|0.0|3.6413|3.6413|-2549.104894|1217.48|444.0|585.2|0.61338|444.0|-0.2331599999999999|0.01307741|-2548.953933|6.5205|4.0|8.4225|8.4225
9a_a40|0|7.515889085|0|0.604993021|-0.028285975|-0.020455825|0.0397333329999999|0.168990628|0.921628874|-0.136162501|0.01310675|0.157704751|10.31197235|-0.1720337089999999|2|2|0.011966382|0.009844552|0.016958188|-0.449508498|0|0.624889926|-0.394662853|0.749764251|0.61091688|-0.060029933|-0.072887601|0.002467659|-29.02567082|5.334966331|109.9916614|2.579562688|0.868476591|-1.093314022|39.45618424|34.36063715|0.493941591|1971.148912|-528.6391483|336.39741360000005|-7.51786994|0.131523409|0.976056482|3991.317015|-255.607578|17.90285474|0.008714375|-356.33157|608.6970611|323.79254|0.0|1.0|0.0|1.0|0.0|3.26|-6.4|4.58|4.43|58.43|3.57|0.0|2.0|-5.49|21.0|-4.85|291.37|0.0|1.0|4.08|-5.08|3.24e-06|0.000944|8.33e-06|4.54|0.0|4.7066|3.3192|-1217.955997|847.69|0.4746|411.01|0.69958|0.3483|-0.20303|0.01109672|-1217.873686|5.09|214.0|6.6696|6.6696
21_a12|0|6.605297921|1|0.609915045|0.04375233|-0.058516436|0.037992832|-0.213225401|0.0|-0.362168355|-0.003879878|-0.01367083|10.31140747|-0.0546514309999999|1|1|-0.001825446|-0.116098308|-0.211367878|-0.522951134|2|0.923855679|-0.061915124|0.89838263|0.859899236|-0.068775342|-0.100098765|0.192026642|-34.60932333|6.154473157000001|75.46830038|3.097071518|0.770818357|-1.401382713|59.10840872|40.76379649|0.473492395|2185.835701|-705.2078018999999|1080.052791|-9.338859985|0.229181643|0.8993077970000001|4652.242111|-354.8766794|24.07584081|0.017360942|-272.5639702|914.8819508|380.2468615|1.0|1.0|0.0|1.0|1.0|4.05|-6.78|4.01|2.25|78.41|1.82|0.0|3.0|-3.82|23.0|-6.45|319.38|0.0|0.0|2.68|-3.76|0.00015|48.0|0.000173|2.53|0.0|4.6851|3.9971|-1327.479547|893.17|0.3665|397.31|0.57644|0.1668|-0.22253|0.02758166|-1327.397348|3.2551|22.0|7.6576|7.6576
14a_a3|0|6.823286122000001|0|0.6050202020000001|0.111575338|-0.1160619169999999|0.043464052|-0.143740653|1.772745969|-0.363198151|-0.00603969|-0.039177314|10.3116301|-0.172643335|1|1|-0.004161699|-0.050943323|-0.094863591|-0.582572884|3|0.882394075|0.164994144|0.822587422|0.8255789570000001|-0.091731577|-0.094609848|0.21389849|-45.12132248|6.904918591|256.5548327|3.396421044|0.7608768779999999|-1.324537874|55.84414456|52.02624107|0.481997259|2160.698862|-651.519384|1186.412113|-8.902004327|0.239123122|0.930491715|4716.423352000001|-320.4721558|23.78539971|0.0189212089999999|-256.6424807|856.2743893999999|358.3503513|1.0|1.0|1.0|1.0|1.0|3.27|-6.89|4.28|3.71|105.82|1.04|0.0|2.0|-4.45|23.0|-6.42|319.38|0.0|0.0|2.76|-3.99|3.54e-05|0.0113|0.000103|2.58|0.0|3.2363|3.2363|-1327.513792|822.33|0.4524|373.85|0.69708|0.4524|-0.19946|0.02860456|-1327.403067|4.6689|0.03|7.5229|7.5229
19j_a38|1|7.412764017000001|2|1.29704352|-0.089207643|-0.04575843|0.04391253|0.105682345|0.0|-0.438688445|-0.004442319|0.003554228|10.95429182|-0.036248822|1|1|-0.002443797|-0.09493054|-0.20848518|-0.42133715|1|0.7163622890000001|-0.001131945|0.908721232|0.6885713729999999|-0.0844479869999999|-0.108006563|0.625966089|-57.80349365|17.15233756|131.29876370000002|11.74054073|0.714369845|-1.944118135|90.05233553|74.95583121|0.408533267|2969.234865|-1330.722303|3109.238056|-17.86002424|0.285630155|0.6907121629999999|6704.612831|-910.8612362|36.5253298|0.023555355|-293.4664598|1862.79182|640.025745|0.0|1.0|1.0|1.0|3.0|4.81|-6.92|3.17|2.42|105.02|1.76|0.0|5.0|-4.35|32.0|-7.13|426.45|0.0|0.0|2.44|-4.12|4.46e-05|19.0|7.55e-05|2.5|0.0|6.0361|3.6886|-1424.426858|1163.3|354.0|533.97|0.69435|0.2625|-0.21629|0.03678378|-1424.24494|14.4895|8.0|8.1146|8.1146
6g_a40|0|8.421342866|1|0.604893315|0.102683335|-0.261952754|0.039863946|-0.120745388|0.607999575|-1.09669629|-0.019683422|0.07194868|10.30179936|-0.251161616|2|2|-0.018182514|0.0312035079999999|0.05728593|-0.588058458|0|0.8316888240000001|0.075283207|0.8917390820000001|0.808096413|-0.164941808|-0.156296046|0.400587529|-107.2113398|11.53799852|328.78166810000005|7.499640603|0.824204189|-2.657032782|114.7475987|118.7493383|0.425569146|3142.74733|-1727.0578510000005|3198.69909|-24.9461968|0.175795811|0.740853565|7822.892656|-1122.578856|46.56499428|0.020240097|-421.4621621|2095.424743|590.1686672000001|0.0|1.0|0.0|1.0|3.0|4.06|-2.87|3.43|2.48|213.89|0.59|1.0|5.0|-7.22|31.0|-7.02|474.53|1.0|0.0|2.37|-4.71|6.049999999999999e-08|2.87e-05|1.93e-05|3.06|1.0|3.3197|2.8135|-2522.023752|1144.59|0.4971|514.77|0.5794199999999999|0.1307|-0.20479|0.03363483|-2521.87499|8.9454|47.0|7.3279|7.3279
12n_a30|0|7.412764017000001|2|0.604984682|0.0304762079999999|-0.064217094|0.040899471|-0.1144447669999999|0.0|-0.387485343|0.001139238|-0.037209579|10.31162898|-0.087019298|1|1|0.002064369|-0.0541804029999999|-0.120380857|-0.464204099|1|0.669561738|-0.015189554|0.870930234|0.64876559|-0.083120674|-0.10528124|0.390449649|-52.4873066|10.77573511|85.87072848|6.804436105|0.799403208|-1.895062322|76.16725916|63.2630417|0.4701566479999999|2848.910641|-1196.654368|2349.172094|-15.42118984|0.200596792|0.887350282|6353.890039|-755.6383024|30.54968688|0.0153398069999999|-378.1217671|1496.934657|618.6004214|0.0|1.0|1.0|0.0|1.0|4.66|-6.9|4.25|3.18|81.65|3.2|0.0|5.0|-5.39|30.0|-6.02|416.47|0.0|0.0|2.92|-5.01|4.12e-06|0.00171|9.71e-06|3.97|0.0|5.1999|3.4859|-1675.011418|1131.65|0.1826|506.94|0.6854|0.1489|-0.19876|0.0334036|-1674.83759|6.32|0.01|7983.0|7983.0
12r_a30|0|7.412764017000001|2|0.604984545|-0.015167821|-0.093024002|0.043383838|-0.093079817|0.0|-0.400352091|-0.002544958|-0.0682882559999999|10.31162892|-0.0646674999999999|1|1|-0.001131023|-0.0546637159999999|-0.145315868|-0.44083509|1|0.609043558|-0.007140234|0.889479916|0.591758164|-0.090229387|-0.109990462|0.451652492|-58.32042638|12.36992712|90.4724548|7.995393191000001|0.790065337|-1.979828309|82.06195604|70.6903535|0.464481911|2976.944611|-1279.67656|2433.580273|-16.88017015|0.209934663|0.867350555|6735.090739|-827.1283373|33.05530181|0.016970201|-374.9717191|1619.709789|616.2856203|0.0|1.0|1.0|0.0|1.0|4.66|-7.16|4.67|3.74|81.65|3.58|0.0|5.0|-5.49|31.0|-6.06|434.46|0.0|0.0|3.21|-5.17|3.24e-06|0.00141|6.71e-06|4.07|0.0|5067.0|3.5111|-1774.236548|1141.54|0.1908|516.03|0.68476|0.1522|-0.20138|0.03388131|-1774.070699|6.5511|29.0|7.5317|7.5317
12f_a40|0|7.515889085|0|0.604990261|-0.03356339|-0.015621373|0.040501792|0.070099257|0.807254372|-0.235838511|0.008525796|0.108909202|10.31197207|-0.172869148|2|2|0.006841832|-0.033224348|-0.054891771|-0.397377446|0|0.679527138|-0.160218113|0.841769186|0.605644757|-0.067004323|-0.082198664|3.43e-05|-37.02024147|11.90644165|62.72992556|6.57837176|0.7314440520000001|-1.150781297|56.53158029|48.92668311|0.490421149|2383.68369|-635.8127312999999|628.5604981|-10.03685385|0.268555948|0.962404834|5326.217734000001|-351.2898849|24.83590915|0.0201199619999999|-255.7481174|869.2568204|384.1423925|0.0|1.0|0.0|0.0|0.0|3.24|-7.32|5.35|5.44|67.66|3.99|0.0|3.0|-6.58|24.0|-4.76|376.26|0.0|0.0|4.76|-5.99|2.66e-07|0.0001|1.02e-06|5.4|0.0|4.3313|2.8374|-2212.359379|951.55|0.4348|487.85|0.7029|0.3858|-0.19526|0.01077929|-2212.275094|4.8562|0.38|6.4202|6.4202
14z_a23|0|7.423568444|0|1.197960872|0.08752343|-0.024897956|0.04314059|0.038811869|0.729326158|-0.30053593|0.009174505|-0.0438568409999999|10.31321795|-0.0229244|2|2|0.007229683|-0.069023218|-0.125978901|-0.46459002|2|0.719722236|0.10796308|0.8668730109999999|0.64069202|-0.0582387179999999|-0.079754981|0.228957475|-40.56245532|12.77192721|40.18308023|8.895469235|0.785604449|-1.595099623|66.77741935|53.33438253|0.474697407|3094.698027|-1110.964649|2692.627452|-16.46322104|0.214395551|0.903664694|7285.13008|-773.7713888999999|30.08835522|0.01612263|-397.8390333|1414.152695|665.6233736|0.0|1.0|0.0|1.0|1.0|3.42|-8.57|4.64|5.32|105.02|3.99|0.0|5.0|-6.77|32.0|-5.8|480.37|0.0|0.0|4.49|-6.13|1.7e-07|8.18e-05|7.37e-07|4.83|0.0|4032.0|3.6632|-2549.107748|1221.92|0.3201|586.28|0.69913|0.2917|-0.23698|0.01238131|-2548.957384|7.9877|5.0|8.2941|8.2941
4d_a49|0|7.535296702|1|1.343847746|-0.06085453|-0.058204482|0.036555556|-0.090862681|1.76904838|-0.343596561|0.000607064|-0.053327669|10.92777282|0.013451218|1|1|0.001356445|0.000511959|0.000850823|-0.417231241|2|0.7745859279999999|-0.008564167|0.834151595|0.749565191|-0.089942837|-0.085966608|0.410804214|-55.40321178|8.392883773|85.21839288|5.16986937|0.654728051|-1.461432343|66.51766234|63.79609555|0.470013152|2658.242991|-900.2167208999999|1640.195062|-10.66380249|0.3452719489999999|0.8868392740000001|5915.214567|-554.5177292999999|26.44129877|0.022019681|-190.6195379|1374.947536|641.1445234|1.0|1.0|1.0|1.0|2.0|3.38|-7.58|3.16|2.8|98.72|1.25|0.0|6.0|-3.13|30.0|-7.7|398.46|0.0|0.0|2.27|-3.35|0.000743|296.0|0.0004509999999999|1.45|0.0|5.7447|3.8047|-1293.333712|1144.04|0.2549|495.7|0.6782100000000001|0.0879|-0.2219699999999999|0.0395418|-1293.107454|5.5765|18.0|7.7447|7.7447
17b_a50|0|7.934155233999999|1|1.348984601|-0.145258626|0.013050204|0.032052154|0.035558152|2.206759705|-0.144000296|0.012409091|-0.152660972|10.94500663|-0.15040528|2|2|0.012686493|-0.2252068689999999|-0.357011777|-0.237489143|1|0.7715057479999999|-0.1585336269999999|0.799772151|0.748900413|-0.047785496|-0.07555585|0.4220781729999999|-33.25475672|8.976922737999999|9.9094658|6.247196459|0.803386523|-1.662228695|59.65808461|42.23167946|0.4835366239999999|2765.537065|-1156.773821|1948.148592|-12.98417734|0.1966134769999999|0.936245718|6059.076348|-805.0189948|23.22374317|0.010169967|-422.2639022|1439.872076|862.3868512|1.0|1.0|1.0|1.0|0.0|4.17|-7.54|4.18|4.92|51.77|2.71|0.0|8.0|-4.75|32.0|-6.09|426.56|0.0|1.0|3.87|-4.91|1.7899999999999998e-05|0.00763|1.22e-05|3.96|0.0|4.2447|4.0418|-1337.1910779999998|1300.3|0.1817|647.75|0.66195|0.1758|-0.19879|0.02640483|-1336.899093|8.4096|122.0|6.9136|6.9136
34_a47|0|6.842683282|0|1.40499556|-0.210257395|-0.064842466|0.03522792|-0.094313757|1.741433543|-0.191253079|0.003530307|-0.043634386|10.98214103|0.078153957|1|1|0.0047106|-0.1430639269999999|-0.317014709|-0.2829549719999999|3|0.62974551|0.046668352|0.89234354|0.609110565|-0.061957581|-0.090141168|0.437215023|-34.3104683|10.92238452|31.17423189|6.048527453999999|0.653993216|-1.261976347|62.66739933|45.23285281|0.45489212|2371.236125|-698.8490993|918.6458674|-9.000096143|0.346006784|0.834499257|5105.274301|-387.0041342|24.85087647|0.023023142|-170.55473480000003|1068.587688|439.9906467|1.0|1.0|1.0|1.0|1.0|3.19|-7.47|3.34|4.52|68.52|1.75|0.0|4.0|-3.57|26.0|-6.66|348.38|0.0|1.0|3.02|-3.9|0.000267|0.0929|0.000125|2.49|0.0|4.2077|3.8892|-1162.4815230000002|980.02|0.2309|436.88|0.69314|0.1718|-0.21536|0.03084502|-1162.33788|6.2235|2.0|8.7|8.7
14b_a50|0|7.934155233999999|2|1.267593742|-0.092558007|0.0228205129999999|0.030219907|-0.068176984|2.115127752|-0.255822608|0.010215823|0.037777505|10.94501788|-0.041169251|2|2|0.011249462|-0.1786649189999999|-0.280243276|-0.306633966|1|0.74726683|0.030057537|0.831689551|0.71456262|-0.050362464|-0.076674952|0.7031402240000001|-33.02344264|14.70317076|25.31245624|9.64109526|0.637281054|-1.533499045|64.58491917|47.72661339|0.445384689|2967.872393|-1005.538915|2984.248708|-10.98912227|0.362718946|0.8030515570000001|6737.145102|-659.347336|26.29763086|0.021820402|-180.03459850000002|1577.857852|825.4425942|1.0|1.0|1.0|1.0|0.0|4.64|-6.86|3.72|4.81|66.99|2.32|0.0|7.0|-4.6|33.0|-6.5|441.52|0.0|1.0|3.6|-4.78|2.51e-05|0.0111|1.6800000000000002e-05|3.51|0.0|5.2834|4.0775|-1431.068494|1253.87|0.1637|533.25|0.64303|0.1373|-0.1936|0.03081037|-1430.7933859999998|6.7927|6.58|5.1818|5.1818
21c _a23|0|7.525639975|0|1.197962776|0.178300778|-0.135572353|0.043130342|0.0645437059999999|0.731360766|-0.576752175|0.003456487|-0.092608459|10.3132171|-0.039311241|2|2|0.0035741379999999|-0.0201427689999999|-0.036896213|-0.596546056|2|0.7641222459999999|0.149511954|0.838980345|0.7301130229999999|-0.08365474|-0.098699133|0.2571258939999999|-59.46209153|9.976937758|323.3651097|7.09164338|0.834557275|-2.171380929|79.71722579|69.43902929|0.468609427|3161.1237530000003|-1543.4254039999998|2628.628799|-20.31615463|0.165442725|0.881854988|7227.157398|-1097.07235|34.24804117|0.013451712|-475.6090385|1849.394223|762.0576580000001|0.0|1.0|1.0|1.0|2.0|3.68|-7.33|3.1|3.42|148.11|2.49|1.0|6.0|-5.63|34.0|-7.13|468.53|1.0|0.0|3.0|-4.72|2.35e-06|0.0011|1.92e-05|2.86|0.0|3.6649|3.6649|-1837.964768|1275.12|0.3329999999999999|587.02|0.5885699999999999|0.3329999999999999|-0.22981|0.03257532|-1837.736174|8.3979|67.0|7.1752|7.1752
18_a3|1|6.605297921|0|1.43179288|-0.256375952|-0.021283637|0.034712644|0.08269134|1.742872103|-0.122072724|0.0057881999999999|0.042606196|10.96965878|-0.025890816|1|1|0.005799063|-0.035611069|-0.064953613|-0.2495754869999999|3|0.7226687409999999|0.0355413979999999|0.784960175|0.6858831809999999|-0.069839069|-0.0846755|0.217881538|-31.07331853|6.1383958|160.9514039|2.73114076|0.682492203|-1.016105994|48.19055867|37.21171433|0.483376636|1938.093995|-452.0934439|703.8534116000001|-6.285899403999999|0.317507797|0.935646099|3928.183499|-201.1487809|20.70048575|0.02363555|-162.3915791|662.4155441|270.539096|1.0|0.0|1.0|1.0|1.0|2.62|-6.83|3.42|3.08|67.35|0.93|0.0|2.0|-2.82|21.0|-6.7|273.29|0.0|1.0|2.21|-3.27|0.0015|411.0|0.000537|1.79|0.0|3.9765|3.9765|-889.9619321|784.04|0.3326|330.54|0.6671699999999999|0.3326|-0.2218|0.02173162|-889.894728|3.3664|0.03|7.5229|7.5229
47c_a18|0|7.03438793|1|1.251176227|0.02368001|-0.048726885|0.032688172|0.047739847|0.0|-0.537230966|0.0007979619999999|-0.058748345|10.94702285|0.028947131|0|0|0.002674691|-0.212991596|-0.320309303|-0.455055055|0|0.784328127|-0.027873485|0.7912974190000001|0.7601847759999999|-0.0715759629999999|-0.094000037|0.246894346|-57.54296759|12.75381432|67.68084951|10.25333491|0.7489981509999999|-2.350000928|88.76073429|70.29678191|0.489290189|3228.879782|-1889.265906|2027.892739|-20.80632033|0.251001849|0.958059115|7527.530240999999|-1518.861384|34.55329606|0.016406766|-400.3604527|2522.390613|1167.054827|1.0|0.0|1.0|1.0|3.0|4.61|-9.18|2.84|2.87|97.76|2.41|1.0|12.0|-5.73|38.0|-6.61|513.63|0.0|0.0|2.42|-5.09|1.84e-06|0.000947|8.12e-06|3.98|1.0|3.1096|3.1096|-1664.753129|1505.09|0.5869|790.07|0.6983199999999999|0.5869|-0.17331|0.03115159|-1664.277127|3.8573|3.0|8.5229|8.5229
12c_a31|1|7.765993078999999|1|0.6101358029999999|0.046986783|-0.055520387|0.040982906|-0.030192572|0.0|-0.690412101|-0.003618466|-0.094991098|10.311698300000002|-0.056866055|2|2|-0.000813398|-0.138799714|-0.223856622|-0.54466023|0|0.8083148840000001|0.066071056|0.8856644770000001|0.770283733|-0.104643824|-0.129736755|0.343619017|-66.41224264|19.38414321|153.400467|12.30215386|0.6817087|-1.816314565|97.28775086|85.79638585|0.448512808|2592.4503010000003|-1152.7247289999998|1894.297124|-14.63154376|0.3182913|0.813278739|5676.394271|-731.5771879|33.81868912|0.023556702|-230.6429907|1690.934456|583.9691392000001|1.0|1.0|1.0|1.0|2.0|3.69|-7.24|5.64|3.7|117.37|1.08|0.0|8.0|-5.23|28.0|-6.53|398.48|0.0|0.0|3.32|-4.16|5.85e-06|0.00233|6.94e-05|3.1|0.0|3.8328|3.8328|-1618.1530810000002|1138.89|0.2625|578.69|0.7007399999999999|0.2625|-0.19288|0.04023903|-1617.951882|2.2908|0.38|6.4202|6.4202
15a_a22|0|6.842683282|0|1.4229176680000002|-0.136588366|-0.052476637|0.038167849|0.021482585|1.614660505|-0.280236463|0.005288335|-0.057308195|10.9464374|-0.015194063|1|1|0.005757758|-0.097476465|-0.165471815|-0.360663314|2|0.6819423609999999|-0.09744639|0.794858486|0.655865336|-0.061755825|-0.081705465|0.410151945|-41.92018177|14.43653926|96.58317516|9.799599501|0.702735071|-1.634109304|70.12529157|56.35672103|0.444668211|2884.815511|-1109.242072|2169.226845|-14.47998862|0.297264929|0.800725296|6322.278103000001|-752.9594081|30.3550786|0.0216014629999999|-275.2352849|1578.4640869999998|684.5377542|1.0|1.0|1.0|1.0|1.0|3.42|-9.21|3.87|4.31|85.59|1.73|0.0|6.0|-4.65|32.0|-6.61|420.47|0.0|0.0|3.19|-4.68|2.25e-05|0.00945|2.1e-05|3.18|0.0|5.0577|3.6496|-1368.35331|1189.31|312.0|541.27|0.69076|0.0955|-0.21285|0.03153544|-1368.1368730000002|6.8666|143.0|6.8447|6.8447
12aw_a36|1|7.412764017000001|2|1.297044239|-0.135690414|-0.115864198|0.043383838|0.066435701|0.0|-0.4478724979999999|-0.006877664|-0.1066959869999999|10.96021804|-0.034663063|1|1|-0.004358975|-0.098027247|-0.250781298|-0.4191703539999999|1|0.653741315|-0.022464907|0.892249657|0.632625562|-0.088516379|-0.114701005|0.373775982|-56.73814908|14.76755422|54.50894809|9.4658605|0.749052287|-2.06461809|87.37742985|71.5057033|0.47322369|2901.451841|-1323.400377|2380.579051|-16.96573876|0.250947713|0.898338973|6370.06138|-848.2869380000001|35.33532702|0.02161528|-319.2802512|1766.7663510000002|593.6088758|0.0|0.0|1.0|0.0|2.0|4.73|-7.12|3.55|3.0|69.2|2.78|0.0|5.0|-3.99|31.0|-6.8|417.41|0.0|1.0|2.44|-4.32|0.000102|0.0424|4.81e-05|2.88|0.0|5.2313|3.8763|-1431.404673|1120.43|0.4088|507.71|0.69109|0.3892|-0.21201|0.03134789|-1431.239759|6.5278|9.0|8.0458|8.0458
16d_a32|1|7.765993078999999|0|0.609420775|0.170838661|-0.087123461|0.0421759259999999|0.0115077539999999|2.07416189|-0.7589895790000001|-0.00839148|-0.134892903|10.31100273|-0.0517549079999999|3|3|-0.005427254|-0.128753933|-0.239509216|-0.68301199|0|0.816581223|0.107238939|0.916850163|0.7689748270000001|-0.091212351|-0.11491796|0.41654798|-53.23914436|18.67986534|115.2070109|10.90312918|0.615749698|-1.493933474|86.50964771|71.91900971|0.4429631189999999|2588.214866|-871.9843187999999|3152.666302|-12.41372827|0.384250302|0.79521327|5768.495166|-508.962859|34.53986301|0.0332953229999999|-135.1223777|1416.134383|457.7130665|0.0|1.0|1.0|1.0|2.0|3.35|-6.59|5.26|3.82|149.27|0.65|1.0|6.0|-5.65|26.0|-6.62|385.46|1.0|0.0|3.12|-4.18|2.22e-06|0.000856|6.659999999999999e-05|2.86|0.0|3.6271|3.6271|-1877.360551|1023.44|0.2915|489.97|0.70217|0.2915|-0.20077|0.02818209|-1877.241687|3.8853|8.0|8.1135|8.1135
4R4l_a46|0|7.825245291|1|1.134637095|-0.058870177|-0.075241716|0.049498645|-0.067419714|0.0|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|-0.161358058|1|1|0.006162668|0.0071939419999999|0.010799648|-0.3888343979999999|1|0.7940662409999999|-0.001318857|0.762625193|0.7936534740000001|-0.090505744|-0.084697739|0.208818132|-49.12015477|3.844966512|177.33836430000002|2.086777505|0.8782984840000001|-1.524559305|49.44228224|52.96512128|0.4568839389999999|2165.83681|-827.4236073|1766.0974600000002|-8.805242402000001|0.121701516|0.8412270820000001|4923.057044|-449.0673625|18.4720714|0.006401537|-410.6276419|942.0756413|579.2365607|1.0|1.0|1.0|1.0|1.0|3.92|-7.0|4.64|5.02|50.94|3.06|0.0|3.0|-5.28|26.0|-5.23|347.45|0.0|1.0|4.09|-5.11|5.25e-06|0.00182|7.78e-06|4.49|0.0|4.6497|4.1152|-1092.75416|1038.78|0.1678|498.78|0.67823|0.0851|-0.19602|0.02589231|-1092.544322|2.3035|137.0|6.8633|6.8633
8b_a31|1|7.765993078999999|1|0.610137861|-0.01883655|-0.12841288|0.041161616|-0.130371116|0.0|-0.57242407|-0.010300564|-0.211457443|10.31170011|-0.069423138|2|2|-0.006785954|-0.05421947|-0.092604362|-0.510259793|0|0.928940547|-0.058494079|0.8956498159999999|0.8761979520000001|-0.120703408|-0.132574249|0.281200674|-63.04219151|16.89414614|129.8921115|8.823644775|0.703469355|-1.590890986|82.21438954|79.93633765|0.479278|2189.617009|-830.906565|1587.743824|-11.12754483|0.296530645|0.920410507|4696.728592|-433.9742484|30.28603362|0.02483711|-212.5400476|1181.155311|372.3224834|1.0|1.0|1.0|1.0|2.0|3.4|-5.73|4.52|2.74|114.29|0.61|0.0|4.0|-4.05|23.0|-6.87|328.39|0.0|0.0|2.52|-3.4|8.97e-05|0.0294|0.000399|2.02|0.0|3.8582|3.8582|-1386.852117|927.61|0.2643|439.96|0.70036|0.2643|-0.19265|0.03659821|-1386.734257|5.6001|2.2|5.6576|5.6576
9n_a24|1|6.605297921|0|1.388847168|-0.2452954769999999|0.001099755|0.024179894|-0.141205159|0.0|-0.182811885|0.008307337|-0.036651001|10.94875265|-0.03088354|1|1|0.008809179|-0.12451554|-0.200646773|-0.225226606|2|0.786587307|0.048359202|0.804201677|0.755793189|-0.052106597|-0.0777274979999999|0.331008994|-35.21502941|11.90027964|48.691073|8.042526681|0.652126509|-1.399094961|67.36550766|47.11530904|0.4331595789999999|2542.730334|-945.545726|1361.307012|-12.28894317|0.347873491|0.764164944|5356.5828|-639.0250449|27.88350328|0.021951174|-205.6223122|1449.942171|631.9206508|1.0|1.0|1.0|1.0|1.0|3.17|-8.64|4.41|4.14|66.93|1.42|0.0|7.0|-4.14|29.0|-6.47|385.46|0.0|1.0|3.13|-4.29|7.2e-05|0.0278|5.14e-05|3.07|0.0|4.9139|4.1028|-1239.1274939999998|1155.03|0.2522|587.05|0.63085|0.0334|-0.20399|0.03188309|-1238.917278|4.8123|19.0|7.7212|7.7212
13a_a6|1|7.412764017000001|1|1.430639975|-0.042110772|-0.0265090529999999|0.041767677|0.031837397|0.0|-0.602500119|-0.00460563|0.0015242189999999|10.95129557|-0.0525259259999999|1|1|-0.00194781|-0.10896749|-0.180339002|-0.488098052|1|0.850080948|0.090839165|0.8299950709999999|0.8013954109999999|-0.094081761|-0.113446379|0.22670695|-61.52313164|20.83876732|154.9639272|13.62714959|0.759912392|-2.042034827|87.37044493|82.36189896|0.467070451|2820.31296|-1335.353173|2626.396685|-17.46461983|0.240087608|0.8764206290000001|6019.922535|-873.2309916000002|35.14492428|0.02016134|-339.9303794|1757.246214|627.4287311|1.0|1.0|1.0|1.0|2.0|3.53|-9.01|4.98|4.32|95.85|1.29|0.0|5.0|-5.51|31.0|-6.1|409.44|0.0|0.0|3.52|-4.99|3.11e-06|0.0012699999999999|1.02e-05|3.8|0.0|5.9934|3651.0|-1350.085889|1166.79|0.5352|571.9|0.70072|0.2697|-0.19987|0.02818646|-1349.895534|9.2157|46.0|7.3372|7.3372
