molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nARing|MATS2c|SRW07|JGI4|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1c|GATS1are|BIC2|SIC2|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
8_a47|0.0|0|0|0.0|0.0|0|1|0.003732288|5.476463552|0.0363475179999999|-0.008756|10.93671024|-0.14203855|0|0|-0.007648516|-0.177626636|-0.4497577479999999|0.686795267|0.7847248109999999|0.842571655|1|-0.075955381|-0.091482011|0.517797505|0.008687692|-44.09728708|5.043798869|90.32612351|0.150243126|-0.035797309|-30.83488674|0.0|0.819702033|-1.646676195|-25.60148752|-20.78278301|2621.772106|-956.0080185|-12.06582525|0.180297967|11.08581716|0.707366287|0.012935553|559.4973856|7.509972037000001|1.0|1.0|0.0|1.0|3.02|3.21|22.0|-9.25|5.67|6.77|3.9|2.0|113.97|4.0|29.0|4.0|405.85|5.03|-6.19|2.56e-07|0.000104|0.000263|5.62e-10|-0.05495|4.91|-1686.0356350000002|621.06|1071.62|337.87|433.38|0.6877800000000001|0.6877800000000001|-1685.8518170000002|0.2249|3585.0|-0.2085199999999999|0.03283575|4.6281|7.3|7.3
15b_a10|0.0|0|0|0.0|0.0|1|1|-0.197213588|5.4161004020000005|0.033219955|0.011484257|10.92966694|-0.058911857|1|1|0.011928706|-0.175869992|-0.195505087|0.744213612|0.791078367|0.83320417|1|-0.046334564|-0.07358373|0.697099355|0.015973068|-31.76194123|10.94939968|43.96642219|0.078081026|-0.024105015|-34.57687319|118.6253241|0.670236374|-1.398090862|-21.77253505|-16.52377848|2716.468606|-958.3791518|-11.32690674|0.329763626|11.42472965|0.706711759|0.017637846|766.4127559|12.09059037|0.0|1.0|1.0|1.0|3.61|3.89|21.0|-8.18|4.34|4.44|2.14|1.0|123.73|7.0|31.0|5.0|413.51|3.66|-4.64|4.46e-05|0.0185|0.00943|6.609999999999999e-09|-0.04734|2.74|-1317.736865|721.17|1231.3|215.17|587.53|0.46711|0.68906|-1317.429772|0.1595|4.7752|-0.20313|0.02977516|6.1384|7.0706|7.0706
4q_a46|0.0|0|0|0.0|0.09591943|1|1|-0.2520920439999999|5.587248657999999|0.0462962959999999|0.012173202|10.96363644|-0.081623022|1|1|0.012222698|-0.019471024|-0.125840557|0.716317772|0.807871283|0.848935944|0|-0.052170875|-0.070035423|0.258420996|0.014510206|-29.12008262|8.099124333999999|38.31894407|0.086449996|-0.021010627|-21.81959712|72.14599138|0.61955726|-1.050531344|-16.25388148|-11.72744747|2234.596293|-586.3723734|-6.545879136|0.38044274|11.78798551|0.952269544|0.018430997|554.3688216|10.28758193|1.0|1.0|1.0|1.0|3.95|3.16|17.0|-6.94|4.09|4.09|1.75|0.0|102.63|4.0|26.0|4.0|348.44|3.15|-3.89|0.000389|135.0|0.0449|1.14e-07|-0.03042|2.57|-1108.729426|606.7333|1043.05|273.72|510.13|0.69002|0.69002|-1108.511662|0.1432|2.7026|-0.2207199999999999|0.02185677|3.2968|6129.0|6129.0
11a_a50|0.0|0|1|0.0|0.0|2|1|-0.156121881|5.82008293|0.038040936|0.011959339|10.94500606|-0.129547471|2|2|0.012037198|-0.0739260509999999|-0.267331063|0.701976536|0.792574879|0.8535780190000001|1|-0.048213112|-0.071180382|0.2931724189999999|0.01848869|-25.48858279|9.774322692|7.53108119|0.0828728879999999|-0.025421565|-19.89396594|67.28055926|0.6543614329999999|-1.067705728|-13.47492066|-13.43949068|2286.226222|-564.4586084|-7.104987834|0.345638567|11.123941699999998|0.864799282|0.020887781|439.9973344|11.04263807|0.0|0.0|1.0|1.0|3.44|2.8|20.0|-5.87|3.09|3.73|2.25|0.0|99.65|2.0|25.0|3.0|327.38|2.95|-4.16|0.000263|0.0862|0.0228|1.35e-06|-0.03284|3.05|-1045.954278|574.01|963.2|305.11|437.9|0.65485|0.65485|-1045.794689|0.1761|5.4342|-0.2005299999999999|0.02431947|7.5619|7.2291|7.2291
14m_a23|0.0|0|1|0.0|-4.405643132|2|0|0.05521348|5.351858133|0.0431917209999999|0.001027627|10.3132176|-0.050626415|2|2|0.001951778|0.0879380709999999|-0.527662006|0.560094237|0.798384929|0.8581143859999999|1|-0.072795329|-0.089285878|0.268552591|0.017992415|-50.63012925|12.51396625|47.23604193|0.0741882|-0.039285786|-43.19105542|0.0|0.7958339090000001|-1.964289314|-35.21393496|-27.32379205|3255.247038|-1366.189602|-19.00406438|0.204166091|16.42895711|0.911438824|0.017997351|658.8108151|12.51739962|1.0|0.0|1.0|1.0|3.51|3.17|26.0|-8.23|4.42|6.19|3.82|2.0|125.29|6.0|34.0|7.0|479.48|4.41|-5.79|4.1200000000000004e-07|0.000198|0.000773|5.94e-09|-0.08347|4.2|-1966.945041|707.56|1209.21|337.15|572.31|0.65552|0.65552|-1966.721362|0.3335|6.1522|-0.23555|0.02296475|8.5477|8.5171|8.5171
6d_a40|0.0|0|0|0.0|0.0|1|2|0.12627602|6.401917197|0.039160494|-0.005066797|10.30179973|-0.205140551|2|2|-0.00448098|-0.249967637|-0.624951805|0.6224555620000001|0.8361555479999999|0.8988141140000001|1|-0.115007564|-0.119563634|0.372705643|0.017359149|-73.59650182|11.10859664|192.5638526|0.336329628|-0.050049893|-48.96216855|38.04267542|0.86005241|-2.15214542|-47.09642482|-32.02830281|3063.227702|-1377.2170210000002|-20.49579149|0.13994759|12.08146906|0.7486635420000001|0.01400787|555.2010623|8.964021265|1.0|0.0|1.0|1.0|3.98|2.84|14.0|-4.31|4.8|3.63|2.01|2.0|120.09|5.0|30.0|6.0|460.52|3.43|-5.15|6.18e-08|2.85e-05|0.00327|4.9e-05|-0.09462|7.98|-2470.793925|656.5|1111.69|419.45|511.88|0.6624800000000001|0.6624800000000001|-2470.62267|0.3518|7.8884|-214.0|0.03556489|10.9021|8.9208|8.9208
13_a10|0.0|0|0|0.0|0.0|1|1|-0.059862024|5.4161004020000005|0.038726287|0.00384732|10.9296146|-0.001592366|1|1|0.003791547|-0.154121136|-0.345108701|0.761923976|0.78472614|0.84680169|1|-0.094726989|-0.082327045|0.4676169839999999|0.0122005|-47.88975806|6.168030793|174.7319717|0.181972309|-0.030119651|-21.04167667|0.0|0.7144943490000001|-1.234905671|-24.21093442|-15.22715739|2261.82488|-624.3134531000001|-7.698174391|0.285505651|9.209972585|0.816739845|0.018979132|422.96706330000006|9.595006108|1.0|1.0|0.0|1.0|3.02|2.58|21.0|-6.6|3.52|3.81|1.88|0.0|97.14|2.0|25.0|4.0|328.37|2.91|-4.1|0.000176|0.0576|0.0258|2.49e-07|-0.05022|2.48|-1065.839441|550.83|926.41|212.63|376.77|0.34881|0.68386|-1065.68351|0.1514|3.6904|-0.20959|0.0346535|5.3726|6.7959|6.7959
8_a15|0.0|0|0|0.0|0.0|0|0|-0.208657545|0.0|0.039181287|1.7800000000000002e-05|10.95880707|-0.014489333|0|0|0.003160815|0.225620047|-0.342749125|0.85357243|0.7059441040000001|0.742680335|0|-0.071552706|-0.118293578|0.381651497|0.0336657729999999|-41.7821007|19.65860939|104.8781037|0.146103518|-0.028969856|-40.33569847|55.99586988|0.519427411|-1.419522941|-24.39801408|-16.91650111|2393.276181|-828.9085544|-9.878130237|0.480572589|9.984825987|0.638601279|0.035495625|532.0914339999999|20.72712321|1.0|1.0|1.0|1.0|3.14|3.76|18.0|-7.57|3.9|4.95|1.96|2.0|104.74|7.0|27.0|5.0|366.41|3.76|-4.81|5.63e-06|0.00206|0.00562|2.69e-08|-0.02723|3.36|-1223.687714|598.84|1050.15|279.58|538.51|0.5128|0.70524|-1223.463981|0.0155|1.1415|-0.18303|0.01719864|1.4589|6.9666|6.9666
2_a20 (SB-505124)|0.0|1|0|3.485765306|-0.09011519|0|1|-0.006955944|5.351858133|0.05042042|0.001622309|10.95129567|-0.137383329|1|1|0.003789399|0.02072518|-0.520284161|0.827730504|0.725030162|0.765632979|0|-0.083565835|-0.117328885|0.214264156|0.02856542|-45.98170774|15.71798823|122.8758934|0.230563934|-0.0382594189999999|-35.52365346|441.9400248|0.831919306|-1.759933279|-25.30121848|-21.05206547|2195.369524|-968.3950117|-11.58380004|0.1680806939999999|11.3574908|0.908167636|0.011470204|477.95809620000006|6.311425784|1.0|1.0|1.0|1.0|3.4|3.1|17.0|-7.22|5.16|4.47|2.06|1.0|97.55|3.0|25.0|4.0|335.4|3.81|-4.91|5.72e-06|0.0019199999999999|0.0040799999999999|6.070000000000002e-08|-0.03717|4.57|-1089.358727|593.8|995.68|340.58|505.82|0.69947|0.69947|-1089.147716|0.3267|2.5584|-0.18645|0.01305739|3.9392|6.7721|6.7721
14b_a23|0.0|0|1|0.0|0.0|2|0|0.065240838|5.351858133|0.043538647|0.007671236|10.31321824|-0.047410593|2|2|0.0075222369999999|0.121308009|-0.4557487779999999|0.616699629|0.793551289|0.857184548|1|-0.063267638|-0.082441268|0.228282196|0.020454632|-41.01458464|13.26014776|40.76245006|0.153740341|-0.03508139|-34.64639496|84.36242964|0.774359705|-1.64882535|-26.58857202|-22.74225338|2943.803333|-1068.885909|-14.74314679|0.225640295|14.26820636|0.821406493|0.01779446|599.5697147999999|11.53563485|0.0|0.0|1.0|1.0|3.42|3.44|26.0|-7.67|3.78|4.58|3.4|2.0|120.24|5.0|31.0|5.0|429.47|3.78|-5.11|2.66e-06|0.00114|0.00332|2.14e-08|-0.07803|3.72|-1729.139722|673.05|1142.37|334.55|525.66|0.58097|0.58097|-1728.9300010000002|0.3603|6.8752|-0.2286699999999999|0.02188578|9.7544|8.3536|8.3536
8_a20 (IN-1130)|0.0|1|0|3.443195704|0.0|0|0|0.063195236|4.727387819|0.0396875|-0.006620594|10.94899447|-0.0574882679999999|1|1|-0.004654742|0.293415753|-0.573278819|0.811128636|0.760688473|0.817914963|1|-0.09623672|-0.097790028|0.354945501|0.0158089389999999|-63.72828772|10.46873389|336.574332|0.272572869|-0.035730972|-42.88223811|89.35267123|0.7481063720000001|-1.858010535|-42.20109173|-23.66117267|2849.395895|-1230.3809789999998|-15.66851008|0.251893628|15.46983888|0.932362084|0.018957805|684.5377542|12.55392404|1.0|1.0|1.0|1.0|3.49|2.43|27.0|-9.63|4.97|4.08|1.33|1.0|122.86|5.0|32.0|5.0|420.47|3.14|-4.55|1.42e-05|0.00596|0.0119|2.34e-10|-0.07014|4.53|-1368.372708|696.06|1192.01|248.98|517.94|0.4377|0.7007399999999999|-1368.118751|0.1361|3803.0|-0.20636|0.04004011|5.4751|7.4437|7.4437
16b_a32|-3.3094926630000003|1|1|3.2902303|0.0|0|0|0.0873104119999999|5.733341277|0.041958333|-0.008277865|10.31100078|-0.0657820279999999|3|3|-0.00180101|-0.023602065|-0.586122949|0.745820612|0.852956281|0.907055332|1|-0.088716278|-0.1083060409999999|0.559199331|0.015808858|-56.84546999|10.12961779|53.96132589|0.253462496|-0.0345657579999999|-44.4669946|9.827907321|0.7476362679999999|-1.624590613|-36.42406481|-22.14820988|3037.795494|-1040.965864|-14.19159402|0.252363732|11.05406524|0.709394251|0.017136832|597.8890744|10.98052464|1.0|0.0|1.0|1.0|3.71|2.48|19.0|-7.6|5.4|4.88|0.41|1.0|114.43|7.0|28.0|6.0|433.57|3.26|-4.55|5.19e-07|0.000225|0.0123|2.54e-08|-0.05946|6.37|-2315.951437|676.92|1137.73|342.39|567.01|0.70233|0.70233|-2315.757928|0.2849|4.4055|-0.2094099999999999|0.03900066|7.0093|7.7696|7.7696
47k_a18|0.0|0|0|0.0|0.0|0|1|0.029145635|4.844187086|0.033777778|0.003047962|10.94702256|-0.008576013|0|0|0.00493127|-0.026672956|-0.451417954|0.762665453|0.721697829|0.753132457|0|-0.065324278|-0.088346874|0.3533268229999999|0.015080484|-51.59195677|11.91029894|20.66242736|0.169064596|-0.030255779|-55.10689702|58.77865447|0.7153044209999999|-2.208671853|-40.74641317|-23.89547793|3245.964586|-1744.369889|-18.87222501|0.284695579|18.35217454|0.877042091|0.018313855|1167.054827|14.46395816|1.0|1.0|1.0|1.0|4.66|0.0|18.0|-8.44|2.39|3.17|2.82|3.0|154.86|11.0|38.0|4.0|513.63|2.53|-5.33|1.44e-06|0.000742|0.0023899999999999|3.6099999999999997e-09|-0.04359|8.45|-1664.728002|842.29|1492.36|400.63|793.48|0.69823|0.69823|-1664.2657390000002|0.5920000000000001|4.1818|-0.17135|0.02802749|5.2253|7.5376|7.5376
14b_a25|0.0|0|0|0.0|0.0|1|0|-0.091382738|4.727387819|0.038137255|0.004725325|10.93106299|0.0009956189999999|1|1|0.004892038|0.0028569959999999|-0.3691494039999999|0.6524261960000001|0.7723870909999999|0.8333962429999999|1|-0.076156512|-0.084160084|0.329662946|0.016003559|-52.75064158|11.08504021|112.49583529999998|0.140371985|-0.032728922|-40.37825712|57.85340824|0.772789587|-1.767361771|-36.53830946|-22.67004596|3038.600508|-1224.182482|-15.70265555|0.227210413|17.06102567|0.963240883|0.015746299|760.3735147000001|10.90684621|1.0|1.0|1.0|1.0|3.51|3.21|27.0|-9.65|4.48|4.79|1.8|2.0|130.97|6.0|34.0|5.0|444.49|3.63|-5.23|2.49e-06|0.0011099999999999|0.00261|2.23e-10|-0.0584|5.61|-1444.505985|716.14|1257.11|228.59|603.27|0.34735|0.64983|-1444.266358|0.0006|2.7037|-0.22149|0.03876374|3.2784|7.6576|7.6576
4d_a49|0.0|0|0|0.0|0.0|1|1|-0.06085453|5.4161004020000005|0.036555556|0.000607064|10.92777282|0.013451218|1|1|0.001356445|-0.151004418|-0.417231241|0.7745859279999999|0.783870915|0.834151595|1|-0.089942837|-0.085966608|0.410804214|0.013625199|-55.40321178|8.392883773|85.21839288|0.2473653539999999|-0.0281044679999999|-32.61868996|57.16412513|0.654728051|-1.461432343|-34.12740785|-17.31186002|2658.242991|-900.2167208999999|-10.66380249|0.3452719489999999|15.09148245|0.8868392740000001|0.022019681|641.1445234|13.56373757|0.0|1.0|1.0|1.0|3.38|2.68|21.0|-7.58|3.16|2.8|1.25|1.0|115.63|6.0|30.0|5.0|398.46|2.27|-3.35|0.000743|296.0|0.18|2.64e-08|-0.06309|2.99|-1293.29417|668.09|1144.04|215.82|495.7|0.40593|0.6782100000000001|-1293.049085|0.0879|4.3005|-0.2219699999999999|0.0395418|5.5765|7.7447|7.7447
16b_a23|0.0|0|1|0.0|0.0|2|1|0.031073244|5.351858133|0.037664609|0.0116350769999999|10.31321583|-0.05237763|2|2|0.011266252|0.099244509|-0.401493392|0.75524548|0.7740962779999999|0.830577373|1|-0.050637391|-0.07920267|0.2256448969999999|0.018614978|-37.52431601|13.79443768|7.971529518|0.071420236|-0.031407956|-43.49333918|100.0262487|0.738977|-1.821661419|-27.80700713|-23.2745413|3370.826124|-1349.923395|-17.24735864|0.261023|18.46592377|0.949345397|0.018384316|896.9989312000001|13.6235075|1.0|0.0|1.0|0.0|4.19|0.0|26.0|-7.33|3.02|4.1|3.14|2.0|146.03|6.0|36.0|4.0|489.57|2.9|-5.67|6.41e-07|0.000314|0.00106|4.6200000000000003e-08|-0.07352|4.24|-1877.615701|772.84|1340.35|772.92|607.92|0.95419|0.95419|-1877.270284|0.3456|9.2317|-0.21093|0.03978022|14.8849|7.0191|7.0191
5_a27|0.0|0|0|0.0|0.0|2|0|0.126882432|4.727387819|0.048947368|0.00991794|10.93772408|-0.013448351|1|1|0.010329671|-0.250776983|-0.4982037479999999|0.639413469|0.760083119|0.8149212259999999|1|-0.055979434|-0.085078576|0.333977277|0.01695771|-29.50048722|8.936508815|10.48961936|0.146821224|-0.030385206|-23.6277072|56.35994804|0.741481472|-1.276178645|-15.54640123|-16.01263727|2273.906133|-672.5307653|-8.438466859|0.258518528|10.98289851|0.7827415529999999|0.016479312|424.8821143|8.684398894|0.0|0.0|1.0|1.0|3.07|3.11|21.0|-6.22|2.94|2.8|2.66|0.0|97.55|2.0|25.0|4.0|331.37|2.82|-4.01|0.000248|0.0821|0.0324|6.04e-07|-0.04554|4.9|-1083.124207|566.68|955.22|302.48|463.87|0.64548|0.64548|-1082.967639|0.2448|2.3781|-0.21506|0.01903872|3.5632|8.5229|8.5229
21_a47|0.0|0|1|0.0|0.0|1|0|0.072733799|4.727387819|0.037801932|-0.006808306|10.95058272|0.057225853|1|1|-0.004332497|-0.090969103|-0.5406500129999999|0.612295986|0.826796636|0.8856299320000001|1|-0.082614966|-0.095249919|0.3188717339999999|0.022739546|-46.63227351|12.83540744|34.75044485|0.29417845|-0.033866638|-30.34731959|47.95893876|0.6448452960000001|-1.5239986980000002|-26.32173133|-19.11612865|2691.697803|-860.2257893999999|-10.79015808|0.355154704|13.17102891|0.862591353|0.028943339|482.9384172|16.33715751|0.0|1.0|1.0|1.0|3.29|3.32|21.0|-7.7|2.94|4.93|2.97|1.0|104.49|6.0|29.0|6.0|394.38|3.43|-4.32|3.6e-05|0.0142|0.0191|1.98e-08|-0.06339|4.43|-1375.028093|583.37|1014.33|316.53|441.93|0.68296|0.68296|-1374.858663|0.2249|3.6767|-0.2249699999999999|0.03299607|4.9172|8.3|8.3
5b_a40|0.0|0|0|0.0|0.0|1|1|-0.067567502|6.167516491000001|0.044946237|0.008515162|10.31198309|0.020344828|2|2|0.006372485|-0.164084255|-0.389789991|0.537115914|0.817071232|0.88618123|1|-0.077031845|-0.091267779|0.313503463|0.019116586|-38.64461938|9.59023102|169.18694230000003|0.118735598|-0.036507111|-22.96968039|49.25022097|0.829018186|-1.095213344|-19.38687321|-18.31454812|2126.9310920000003|-549.4364437|-9.187872156|0.1709818139999999|12.47657231|0.913161214|0.012549086|285.9136384|6.2955085660000005|1.0|0.0|1.0|0.0|3.13|2.82|14.0|-5.25|4.93|4.39|2.89|1.0|84.17|3.0|21.0|3.0|338.21|3.83|-4.84|3.69e-06|0.00125|0.00488|5.65e-06|-0.07069|5.62|-2096.767375|515.23|847.01|311.84|411.1|0.59928|0.59928|-2096.707754|0.3005|7.2947|-0.23068|0.01471235|9.3069|7.1938|7.1938
11a_a5|0.0|1|0|2.9781886010000003|0.0|0|1|-0.165418719|4.59511985|0.021060606|0.007993132|10.94877942|-0.02394636|1|1|0.007955512|-0.081506|-0.254944026|0.7505403709999999|0.73344478|0.773417838|0|-0.064565402|-0.071517578|0.369563711|0.011860803|-46.13206353|8.474559367000001|61.32301293|0.10656566|-0.026223112|-36.51058972|14.47576249|0.740865275|-1.573386716|-32.96141947|-18.73644762|2727.027899|-1124.186857|-13.38721623|0.259134725|18.25640338|0.874191508|0.014482324|835.912531|10.34763929|0.0|1.0|0.0|1.0|3.53|3.68|23.0|-9.93|6.38|6.55|3.05|2.0|128.51|7.0|32.0|4.0|424.54|5.16|-6.4|5.63e-08|2.39e-05|0.000167|1.18e-10|-0.03694|4.83|-1339.802852|739.79|1272.7|281.57|578.8|0.6735|0.65363|-1339.493223|0.1838|2.8611|-0.20429|0.03340977|3.6525|7.0915|7.0915
19_a34|0.0|0|0|0.0|0.0|1|1|-0.068004837|5.351858133|0.044107744|-0.00802652|10.95957634|-0.014196676|1|1|-0.0042364759999999|-0.29861864|-0.469568766|0.866604574|0.8022000659999999|0.8582665429999999|0|-0.112877411|-0.1255804019999999|0.308793959|0.039589023|-56.30608209|19.74799697|131.5318459|0.360097548|-0.039656969|-31.24772528|470.4453529|0.662289492|-1.506964829|-28.08688512|-19.78189027|2127.363207|-751.7118302|-9.86770272|0.3377105079999999|10.31797048|0.877434994|0.029554695|337.9440349|14.74262256|0.0|1.0|0.0|1.0|3.07|2.77|17.0|-5.03|2.69|2.31|1.08|0.0|83.95|3.0|23.0|5.0|309.32|2.1|-3.15|0.00186|574.0|218.0|9.42e-06|-0.02901|2.7|-1046.5747720000002|538.96|882.87|297.18|421.62|0.6897300000000001|0.6897300000000001|-1046.458335|0.2189|3.4272|-0.20251|0.03168624|5.0441|6.0044|6.0044
4o_a46|0.0|0|0|0.0|0.160026534|1|1|-0.24479566|5.587248657999999|0.043320988|0.010870588|10.93828256|-0.06855792|1|1|0.010144781|-0.376106593|-0.096073163|0.626333846|0.7699448320000001|0.8176134690000001|0|-0.0648126359999999|-0.06570509|0.372146122|0.00972341|-35.54402423|5.332434441|5.821925821000001|0.049267382|-0.021901697|-19.76117845|31.19780621|0.7510206490000001|-1.051281434|-19.49276784|-12.01115223|2195.436986|-576.535307|-6.587059484|0.248979351|10.25486577|0.855222204|0.0108913189999999|544.7877262000001|5.972929428|1.0|0.0|1.0|1.0|3.73|3.12|17.0|-7.26|4.77|4.94|2.72|1.0|103.66|2.0|26.0|3.0|342.44|3.92|-4.87|1.23e-05|0.00422|0.0045899999999999|5.5e-08|-0.04627|3.76|-1070.428722|581.59|1022.29|286.64|501.08|0.6843|0.6843|-1070.223416|0.1598|3.4494|-0.22909|0.02815574|4.8244|6.7905|6.7905
16j_a32|0.0|1|1|3.359912013|-0.082980188|0|0|0.175152442|5.733341277|0.046788618|-0.002456725|10.31100263|0.021997616|3|3|-0.00030659|-0.11512706|-0.704356423|0.79965447|0.798237393|0.839271289|1|-0.07651119|-0.106897203|0.509776381|0.023266265|-54.71915795|16.63953228|34.66998636|0.174011588|-0.034287782|-54.6758122|45.81893652|0.699790508|-1.817252458|-39.13396528|-24.52188465|2830.682695|-1299.659886|-17.53752467|0.3002094919999999|13.20372234|0.7944808170000001|0.021655546|701.9321161|15.48758085|1.0|0.0|1.0|1.0|3.86|3.38|19.0|-7.77|6.49|5.24|1.57|3.0|121.3|8.0|30.0|5.0|441.57|4.25|-5.41|3.56e-08|1.57e-05|0.00172|1.7e-08|-0.05016|5.5|-2034.593521|729.78|1225.27|341.65|631.34|0.70207|0.70207|-2034.344833|0.2907|3.4656|-0.2002799999999999|0.0283671|4.0992|8.0315|8.0315
17b_a50|0.0|0|1|0.0|0.0|2|1|-0.145258626|5.82008293|0.032052154|0.012409091|10.94500663|-0.15040528|2|2|0.012686493|0.05636897|-0.237489143|0.7715057479999999|0.7621727979999999|0.799772151|1|-0.047785496|-0.07555585|0.4220781729999999|0.0128994089999999|-33.25475672|8.976922737999999|9.9094658|0.068150817|-0.02681014|-36.59177249|86.9549829|0.803386523|-1.662228695|-23.14256283|-18.65764227|2765.537065|-1156.773821|-12.98417734|0.1966134769999999|16.11918162|0.936245718|0.010169967|862.3868512|7.077456382|1.0|1.0|1.0|1.0|4.17|3.57|20.0|-7.54|4.18|4.92|2.71|3.0|131.39|8.0|32.0|4.0|426.56|3.87|-4.91|1.7899999999999998e-05|0.00763|0.0052|2.87e-08|-0.0318|3.77|-1337.164673|752.09|1300.3|292.09|647.75|0.6269899999999999|0.66195|-1336.833957|0.1758|6.3333|-0.19879|0.02640483|8.4096|6.9136|6.9136
17a_a50|0.0|0|1|0.0|0.0|2|1|-0.186084687|5.82008293|0.034142512|0.012510153|10.94500663|-0.131632653|2|2|0.012893333|-0.178162528|-0.220088198|0.762224122|0.784570118|0.828062407|1|-0.045404408|-0.078525868|0.4062532579999999|0.013784807|-29.57096251|8.977762705|10.03717565|0.07699335|-0.0280449529999999|-33.3079288|84.34722313|0.7899109000000001|-1.570517366|-19.25896309|-18.26510428|2644.4486420000003|-1022.84584|-11.89568886|0.2100891|15.76161018|0.948768582|0.011602876|719.3470265|7.556715901|1.0|1.0|1.0|1.0|3.95|3.29|20.0|-6.76|3.39|4.14|2.3|1.0|121.78|6.0|30.0|4.0|398.5|3.27|-4.44|0.000102|0.0408|0.0144|1.75e-07|-0.03196|3.08|-1258.540058|705.96|1204.79|291.88|616.93|0.6244|0.66046|-1258.260865|0.1754|6.2113|-0.1992|0.02594911|8.2991|7.0706|7.0706
12bf_a36|0.0|1|0|3.31325137|0.0|0|2|-0.024689509|5.351858133|0.044197531|-0.006877664|10.96022305|-0.0206090089999999|1|1|-0.004358975|0.359635716|-0.433281391|0.653741315|0.836170906|0.892249657|0|-0.090461753|-0.110255801|0.356652646|0.0217611939999999|-58.26326838|14.01562806|87.14111344|0.320859336|-0.037486972|-45.73631152|0.0|0.7054709690000001|-1.874348624|-37.52534442|-24.14405495|2902.591295|-1207.2027480000002|-15.55034592|0.294529031|14.37031118|0.904134124|0.02371294|593.6088758|15.27267945|1.0|0.0|0.0|0.0|4.72|0.0|17.0|-7.12|3.55|3.0|2.78|1.0|123.67|5.0|31.0|6.0|417.41|2.44|-4.32|0.000102|0.0424|0.0201|7.599999999999999e-08|-0.0571299999999999|3.66|-1431.380702|670.85|1120.94|236.98|517.66|0.40663|0.69292|-1431.187555|0.4006|5.4787|-0.2139|0.03299488|7.5932|8.2218|8.2218
12w_a30|0.0|0|0|0.0|0.0|0|2|0.063514061|5.351858133|0.044197531|0.002431329|10.31162873|-0.04950715|1|1|0.001805829|-0.173643543|-0.477636454|0.8149999040000001|0.83236194|0.889479916|0|-0.076611264|-0.096032733|0.4274948739999999|0.015446225|-52.53307388|10.59162334|82.06520565|0.147783603|-0.037237182|-45.15435649|0.0|0.8077976990000001|-1.824621925|-36.02242934|-25.53389062|2999.810425|-1251.160641|-17.50883211|0.192202301|14.70077638|0.8230829059999999|0.014471302|685.6665849999999|9.923109661|1.0|0.0|1.0|0.0|4.63|0.0|17.0|-7.8|5.11|3.92|3.79|2.0|137.3|5.0|31.0|4.0|467.37|3.59|-6.04|2.64e-07|0.000123|0.0004269999999999|1.58e-08|-0.05682|5.08|-2494.932002|716.83|1211.28|244.87|577.06|0.31353|0.68423|-2494.743475|0.1614|2.4229|-0.20755|0.0345723|3.0068|7821.0|7821.0
11d_a5|0.0|1|0|2.9590700880000003|0.0|0|0|-0.245058546|4.59511985|0.0228184279999999|0.008307337|10.94877952|0.01948342|1|1|0.008809179|-0.202307745|-0.22897714|0.786587307|0.783891527|0.831190148|0|-0.063028408|-0.0847408619999999|0.359644732|0.012828514|-40.04753555|8.151092424|61.45330587|0.12909714|-0.029333375|-34.21147402|0.0|0.712305422|-1.525335513|-25.44574968|-18.63809379|2540.78984|-969.1808771|-11.84243331|0.287694578|17.62784804|0.976150552|0.018119737|631.9206508|11.51307533|1.0|1.0|1.0|1.0|3.13|3.37|23.0|-8.64|4.41|4.14|1.42|1.0|114.29|7.0|29.0|5.0|385.46|3.28|-4.29|7.2e-05|0.0278|0.0198|2.31e-09|-0.03767|2.59|-1239.093739|682.09|1154.67|280.66|594.45|0.66686|0.6533399999999999|-1238.855022|0.2068|2.8731|-0.20529|0.03371838|3.7008|7.8239|7.8239
