molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|AATSC1i|n6aHRing|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|PNSA3|PNSA5|FNSA4|WNSA5|RPCS|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
1m_a5|0.0|1|0|0|2.934162514|0.0|0|6.605297921|0|0|0.0|-0.252787668|4.59511985|-0.005518104|2|0.026339869|-0.07112464|-0.096417794|0.006422789|-0.10797859|10.94856032|-0.011848312|0.07132816|2|0.7824502320000001|-0.022280685|0.851987765|0.63664685|0|-0.070959368|-0.071478865|0.429612762|-37.380714700000006|-37.65438054|-0.028977918|-19.83596661|0.235629561|-19.69180207|46.74648368|-15.26528941|0.482646195|464.8375158|-564.8157081|841.0375686000001|0.26152627|6.911100301|13.35855701|0.932913201|137.7695311|-297.5394992|20.67140479|0.0172594319999999|764.8419772000001|383.4128238|9.092103139|1.0|1.0|0.0|1.0|1.0|2.69|23.0|-8.63|5.11|4.85|54.46|2.4|95.5|0.0|3.0|-4.52|3.0|-5.71|-4.74|2.99e-05|0.00996|1.82e-05|3.69|0.0|2.35e-09|7.82e-07|4.6678|3.48|4.3983|-1410.88022|553.42|265.61|423.2|-0.1778|0.03223201|-1410.833395|43.0|7.3665|7.3665
46_a18|0.0|0|0|0|0.0|0.0|0|7.03438793|2|2|0.0|-0.001181461|4.844187086|-0.018808538|1|0.03531746|-0.046124025|-0.3872848129999999|0.002300582|-0.0669031009999999|10.94680484|-0.052591109|-0.224171123|0|0.729629263|-0.090469229|0.76616843|0.699483099|0|-0.069742249|-0.076485888|0.30524999|-49.54738918|-54.33831169|-0.029244604|-38.60388092|58.66827342|-35.20023815|63.70285871|-20.77641329|0.4548138479999999|587.2068577|-1412.796104|1848.661552|0.217767252|8.980343774|16.47206875|0.8342358790000001|154.7096476|-1003.700904|26.56039822|0.013181412|1806.107079|1056.535856|9.36454702|0.0|1.0|0.0|1.0|2.0|4.27|18.0|-8.82|3.68|3.3|76.5|3.33|151.14|0.0|7.0|-5.68|3.0|-6.14|-5.47|2.08e-06|0.000999|3.35e-06|4.36|0.0|1.51e-09|7.27e-07|3225.0|8.11|3225.0|-1532.968527|765.33|384.45|635.89|-0.13224|0.0239301|-1532.562476|186.0|6.7305|6.7305
7s_a46|0.0|0|0|0|0.0|0.218897825|1|7.727094485|1|1|2.117265684|-0.0778653109999999|5.533389489|-0.076841616|1|0.044509804|-0.210750635|-0.240797051|0.0060802|-0.005405515|10.94651358|-0.020953253|0.018964141|1|0.770312275|-0.030371026|0.8182543959999999|0.768056188|0|-0.096723151|-0.083011849|0.249893305|-48.61321955|-41.72189594|-0.031623562|-20.9694955|0.0|-24.43308641|47.36217237|-15.894055599999998|0.433822088|431.6285339|-667.5503351|1619.4591|0.1801125439999999|5.565371272|9.829721631|0.7662292690000001|90.5248694|-335.5119279|19.38565529|0.01122216|814.1975221|409.9543818|5.640276426000001|0.0|1.0|0.0|1.0|1.0|3.08|17.0|-6.08|3.65|3.9|50.94|2.39|91.19|0.0|2.0|-4.07|3.0|-5.81|-4.24|8.590000000000001e-05|0.0262|5.76e-05|3.32|0.0|8.39e-07|0.000256|5.2972|3.54|4293.0|-974.7707066|539.99|234.06|446.63|-0.17923|0.036050328|-974.664103|1985.0|5.7022|5.7022
12x_a36|0.0|1|0|0|3.494913155|0.0|0|7.412764017000001|2|2|0.0|-0.058295476|5.351858133|-0.046532211|2|0.041767677|0.021670322|-0.40650598|0.00285431|-0.054184069|10.33556641|-0.023932402|-0.133106642|1|0.828393514|-0.041914045|0.8792981679999999|0.855081905|0|-0.0737521679999999|-0.104368092|0.3403819629999999|-49.60929169|-70.20305027|-0.036722107|-47.22198284|0.8295471390000001|-33.36962015|81.1499815|-24.70107324|0.458792701|562.6051882|-1333.8579550000002|2391.802689|0.223146459|8.770758009|16.20591229|0.847720832|150.09915149999998|-897.2176739|31.79630645|0.016274369|1717.000548|725.9470896|10.94693123|1.0|0.0|1.0|1.0|2.0|4.87|17.0|-7.05|3.33|2.61|94.5|2.51|135.47|0.0|6.0|-4.85|4.0|-6.64|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|3.19|0.0|8.95e-08|3.83e-05|3.8776|3.37|3.7364|-1670.419519|719.63|319.74|569.01|-0.1517099999999999|0.03331471|-1670.244307|7.0|8.1549|8.1549
28_a34|0.0|0|0|0|0.0|0.0|1|7.423568444|1|1|1.767685185|0.000561166|5.351858133|-0.206909349|1|0.04515873|-0.201047053|-0.6946578940000001|-0.012039484|-0.15803127|10.9595763|-0.0500053959999999|-0.311884247|1|0.798057295|-0.078146961|0.8582665429999999|0.7829667309999999|0|-0.1306693569999999|-0.140864841|0.316156689|-66.89539627|-72.11491331|-0.048190604|-36.91879876|88.32197602|-34.24669822|85.99382787|-24.6708914|0.454339954|279.4884473|-937.4938731|1689.357471|0.270129894|5.613534285|10.28760365|0.832642882|138.2913845|-479.9443839|33.80175623|0.0271102189999999|1284.466737|344.69029950000004|13.87891455|0.0|1.0|1.0|1.0|1.0|3.02|17.0|-4.78|1.99|2.07|92.26|0.88|85.92|0.0|3.0|-3.27|5.0|-7.04|-3.25|0.000533|172.0|0.000565|1.72|0.0|1.66e-05|0.00535|4.2857|4.11|4.2857|-1100.760824|544.24|289.3|417.28|-0.17802|0.03680411|-1100.704833|3.82|5.4179|5.4179
7c_a10|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|2.1219657030000003|-0.152261681|5.4161004020000005|0.012145872|2|0.039433962|-0.1122332619999999|-0.206388032|0.01006918|-0.033792245|10.92926158|-0.066271289|-0.191576261|2|0.7928588059999999|-0.105104647|0.84177174|0.6952665379999999|1|-0.05074318|-0.0876410609999999|0.487148112|-29.66615908|-51.2378943|-0.0223398779999999|-29.95538587|58.07647902|-17.34382833|67.01436709|-13.06063972|0.4675549639999999|529.8395322|-666.0926258|1881.379304|0.47369361|6.703148323|12.58937144|0.8781281320000001|276.93712|-389.4200163|24.81565867|0.0269852389999999|1265.598592|611.4957509|15.7764728|1.0|1.0|1.0|1.0|0.0|3.48|21.0|-7.78|4.59|4.43|62.06|1.99|113.07|0.0|4.0|-4.44|5.0|-6.2|-4.69|3.59e-05|0.0139|2.05e-05|3.46|0.0|1.66e-08|6.4e-06|5.4267|2.76|3.8357|-1258.985004|635.47|228.47|488.89|-0.16055|0.02659395|-1258.801509|3.81|5.4191|5.4191
14q_a23|0.0|0|1|1|0.0|0.0|2|7.423568444|0|0|3.292130907|0.141057047|5.351858133|-0.130330047|2|0.044138322|0.064903564|-0.5608967029999999|0.002243702|-0.058543701|10.31321757|-0.056324491|-0.033435987|2|0.808928963|-0.089657283|0.871119857|0.7333675390000001|1|-0.08960718|-0.096370719|0.227948491|-61.51997721|-66.16349731|-0.039682061|-45.42467289|97.13675614|-42.23665548|79.42966327|-27.24379301|0.472004985|530.8381985000001|-1389.433443|2213.1193780000003|0.222659101|8.732265278|16.53853737|0.893957277|152.86702240000002|-953.9181308|35.04742005|0.01932289|1787.418422|693.3423458|13.26616596|0.0|0.0|1.0|0.0|2.0|3.52|26.0|-6.96|2.57|3.12|148.11|2.28|128.38|1.0|6.0|-5.21|5.0|-7.33|-4.39|6.11e-06|0.00278|4.03e-05|2.46|0.0|1.11e-07|5.03e-05|3.6431|4.19|3.6431|-1798.6108739999995|714.22|340.33|554.59|-0.14854|0.03458552|-1798.433122|16.0|7.8069|7.8069
16_a15|-3.726252327|0|0|0|0.0|0.0|0|0.0|0|0|0.0|0.072882981|0.0|-0.463771194|2|0.035555556|-0.003882928|-0.4898555739999999|-0.009769916|-0.109386268|10.31928197|-0.011969556|-0.0764246109999999|2|0.729432583|-0.018331526|0.77948108|0.72660548|0|-0.08870471|-0.101500719|0.7427725270000001|-60.63825695|-69.38556779999999|-0.039472502|-47.4317527|17.68542055|-41.45211893|76.07332645|-26.98327637|0.419910645|494.6488764|-1457.096924|3014.308422|0.131539493|6.798937229|11.720499900000002|0.7238723509999999|89.91997762|-996.0668068|31.07023998|0.009783192|1677.792959|728.353441|6.687758643|1.0|1.0|1.0|1.0|2.0|3.59|24.0|-9.21|3.37|6.02|115.58|1.72|124.45|0.0|6.0|-6.0|6.0|-6.27|-5.21|9.89e-07|0.000442|6.14e-06|3.88|0.0|6.1e-10|2.72e-07|4.1731|8.26|4.1295|-1770.448668|716.79|297.1|600.98|-0.16871|0.06079704|-1770.281427|21.0|7.6778|7.6778
3b_a32|0.0|1|1|1|3.3653429710000005|0.0|0|7.758333467000001|0|0|0.0|0.046791596|5.733341277|-0.064476472|0|0.042528736|-0.0411430079999999|-0.265971895|-0.001282231|-0.1113575119999999|10.31100281|0.10614163|-0.151445075|0|0.800396027|0.167519182|0.866250192|0.7725667079999999|1|-0.073068133|-0.100355499|0.2719741|-35.8437493|-49.22963237|-0.033451833|-24.14971513|0.0|-17.58323784|56.82775081|-16.40987746|0.460751087|412.4267349|-541.5259561|1084.520517|0.2358716619999999|5.765940603|10.69254007|0.854431185|115.707414|-265.6468664|21.47528975|0.0154889019999999|708.6845618|323.0421997|7.59811844|1.0|1.0|1.0|1.0|1.0|3.11|19.0|-6.5|6.25|4.43|110.94|1.45|88.24|0.0|2.0|-5.73|3.0|-5.57|-4.65|1.86e-06|0.0005809999999999|2.23e-05|3.71|0.0|3.19e-07|9.97e-05|3.5545|2.45|3.5545|-1594.095192|524.46|348.81|396.83|-0.1474099999999999|0.02589511|-1594.049677|6.0|8.2366|8.2366
12u_a30|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|0.028039604|5.351858133|-0.027452346|2|0.043383838|-0.091507428|-0.367578706|0.002431329|0.028815747|10.31162873|-0.0646674999999999|-0.0857954809999999|1|0.83236194|-0.105767484|0.889479916|0.711738503|0|-0.0773921259999999|-0.097867106|0.477056017|-51.83732031|-65.55148142|-0.03794847|-43.90644499|0.0|-34.72068676|75.26051582|-25.41792137|0.443167712|568.9563615000001|-1245.478147|2608.6452440000003|0.189537132|7.804487592999999|14.01586754|0.7958728709999999|126.9521524|-834.2224549|31.36222814|0.014495402|1536.749179|685.6665849999999|9.709034401|1.0|0.0|1.0|0.0|1.0|4.63|17.0|-7.8|5.11|3.92|81.65|3.79|137.3|0.0|5.0|-6.58|4.0|-5.52|-6.04|2.64e-07|0.000123|9.14e-07|5.12|0.0|1.58e-08|7.39e-06|3.5003|5.08|3.5003|-2494.927579|705.15|354.21|559.16|-0.1486299999999999|0.03472994|-2494.7995530000003|34.0|7.4647|7.4647
25c_a34|0.0|0|0|0|0.0|0.0|1|7.412764017000001|2|2|1.958290974|0.024837617|5.351858133|-0.047513652|2|0.037424242|-0.16034464|-0.834326082|-0.002827527|-0.056443595|10.95957635|-0.041629027|-0.563411433|1|0.80135608|-0.072907053|0.844690266|0.760055383|0|-0.088513496|-0.113392997|0.478421157|-59.0359041|-75.6298008|-0.031498055|-50.44285726|93.28638171|-39.37521522|100.6665476|-21.008278|0.4356106729999999|455.6954382|-1134.447012|2439.174137|0.4625715629999999|7.484891117|13.26192888|0.77182656|308.52165519999994|-756.6428589|39.09037289|0.037538004|2110.880136|648.0187526000001|25.03674677|0.0|1.0|1.0|1.0|1.0|3.64|17.0|-5.71|2.18|1.98|90.74|1.0|116.0|0.0|6.0|-2.81|6.0|-7.95|-3.28|0.00156|659.0|0.000523|1.3|0.0|1.97e-06|0.0008289999999999|4.2095|4.32|4.2095|-1426.666471|704.43|294.54|561.29|-0.17424|0.03817361|-1426.48597|1.78|5.7496|5.7496
14b_a23|0.0|0|1|1|0.0|0.0|2|7.423568444|0|0|3.2475997860000003|0.065240838|5.351858133|-0.071396109|2|0.043538647|0.0519489729999999|-0.318684138|0.007671236|-0.0644978|10.31321824|-0.047410593|-0.17267308|2|0.793551289|-0.077808321|0.857184548|0.5935522360000001|1|-0.063267638|-0.082441268|0.228282196|-41.01458464|-53.44429544|-0.03508139|-34.64639496|84.36242964|-26.58857202|64.97993029|-22.74225338|0.450973737|548.6057241000001|-1068.885909|2280.830615|0.225640295|7.833620016|14.26820636|0.821406493|146.2760938|-692.9278992000001|29.36910744|0.01779446|1380.34805|599.5697147999999|11.53563485|0.0|0.0|1.0|1.0|1.0|3.42|26.0|-7.67|3.78|4.58|105.02|3.4|120.24|0.0|5.0|-5.58|5.0|-6.31|-5.11|2.66e-06|0.00114|7.73e-06|3.68|0.0|2.14e-08|9.18e-06|3706.0|3.72|3706.0|-1729.139722|673.05|334.55|525.66|-0.15064|0.02188578|-1728.9893510000002|4.0|8.3536|8.3536
3t_a32|0.0|1|1|1|3.4477303|0.0|0|7.765993078999999|0|0|0.0|0.028840888|5.733341277|-0.0338714389999999|0|0.03995614|0.028527045|-0.304466646|9.83e-05|0.012069208|10.31100267|-0.086478322|-0.122301673|0|0.822076702|-0.146047869|0.870628579|0.687253845|1|-0.080203824|-0.0974995|0.217914628|-50.65701113|-61.58101978|-0.026967947|-38.89478416|0.0|-31.99514268|72.43498782|-17.03304802|0.481726305|523.3947687|-800.5532571|2241.507646|0.315525518|8.107111779|15.64252992|0.929482453|199.2870037|-505.632194|24.88485469|0.017184783|1169.58817|582.0730423|10.85396804|1.0|1.0|1.0|1.0|1.0|3.58|19.0|-8.01|7.65|5.42|128.01|1.74|112.48|0.0|7.0|-6.48|4.0|-5.81|-4.93|3.28e-07|0.00013|1.16e-05|4.09|0.0|9.86e-09|3.91e-06|3.5487|5.5|3.5487|-1864.678788|677.16|349.38|575.45|-0.14739|0.03020622|-1864.534478|9.0|8.0458|8.0458
AKLKII_a46|0.0|1|0|0|2.917217813|0.0|0|6.605297921|0|0|0.0|-0.206312209|4.59511985|-0.030657|3|0.0386379929999999|-0.008897473|-0.129865138|0.006821053|0.156485495|10.96959256|0.036226415|-0.066245471|3|0.758995484|0.064690027|0.8264237520000001|0.687139108|1|-0.071827497|-0.089369278|0.271156366|-34.061229|-42.37969553|-0.033194303|-20.09682339|0.0|-16.15213359|49.76981906|-15.74102977|0.47999819|397.2168972|-550.9360419|792.7439217|0.2278604669999999|5.83938898|11.22955511|0.92307023|108.05343229999998|-261.2587041|20.38625028|0.015584114|713.5187596|314.0966684|7.390123534|1.0|1.0|0.0|1.0|1.0|2.81|21.0|-7.21|3.9|3.39|67.35|1.18|85.32|0.0|2.0|-3.24|4.0|-6.5|-3.58|0.000578|166.0|0.000266|2.19|0.0|6.18e-08|1.7800000000000002e-05|||||||||||181.0|6.7423|6.7423
3a_a49|0.0|0|0|0|0.0|0.0|1|7.535296702|1|1|2.09865947|-0.05210989|5.4161004020000005|-0.072328354|2|0.0355787039999999|-0.044367345|-0.337858497|-0.000349523|-0.060613765|10.92976559|0.00497674|0.003978478|2|0.8145214209999999|0.008391259|0.8704151529999999|0.7476073409999999|1|-0.094437035|-0.088484274|0.526915193|-55.30832478|-51.82200998|-0.030698626|-30.35026007|59.40691577|-32.39206742|64.2037853|-17.97906469|0.474653816|426.893216|-880.9741697000001|1793.526571|0.310225187|6.566343333|12.49907878|0.903506738|181.6875706|-515.9544212000001|26.06512204|0.021141449|1277.19098|578.2841135|12.38177532|0.0|1.0|0.0|1.0|2.0|3.25|21.0|-7.19|2.77|2.81|98.72|1.04|112.14|0.0|5.0|-3.06|5.0|-7.67|-3.3|0.000878|0.3379999999999999|0.000503|1.38|0.0|6.52e-08|2.51e-05|5.1647|3.16|3874.0|-1253.973708|635.89|240.06|449.68|-0.15978|0.03833529|-1253.8126619999998|64.0|7.1938|7.1938
16g_a32|0.0|1|1|1|3.363965155|0.0|0|7.765993078999999|0|0|0.0|0.1739995319999999|5.733341277|-0.0429252429999999|0|0.03898374|-0.049658216|-0.771439265|-0.002456725|-0.029193403|10.31100263|0.004735761|-0.202656848|0|0.83902731|0.008494733|0.8821580379999999|0.762429418|1|-0.078387439|-0.105500574|0.542303725|-57.77542509|-77.75914881|-0.033839807|-57.31234426|43.37912747|-42.58335004|94.54074206|-24.94161377|0.3972359179999999|604.8539801|-1321.90553|3497.469035|0.313667656|9.3963701|15.58880229|0.65902387|231.1885989|-974.3098525|36.34043182|0.02276861|1926.042887|701.9321161|16.78159325|1.0|1.0|1.0|1.0|2.0|3.87|19.0|-8.16|6.81|5.38|149.27|1.57|121.56|1.0|10.0|-7.51|5.0|-5.69|-5.32|3.08e-08|1.36e-05|4.83e-06|4.65|0.0|6.890000000000001e-09|3.04e-06|3.6161|5.38|3.6161|-2034.593036|752.29|342.86|639.49|-0.14968|0.02895494|-2034.408165|11.0|7.9586|7.9586
19e_a38|0.0|1|0|0|3.376977671|0.0|0|7.412764017000001|2|2|0.0|-0.082311936|5.351858133|-0.10490608|2|0.04508642|0.021678225|-0.4379521229999999|-0.001197042|-0.104569193|10.94917392|-0.038386106|-0.191751024|1|0.839953955|-0.064035403|0.89459881|0.700181525|0|-0.083623427|-0.10214405|0.552393659|-56.34606212|-68.82539051|-0.03783113|-46.37503972|16.39385667|-37.96637911|82.37885703|-25.49088538|0.4655978389999999|523.2534216|-1376.50781|3426.997928|0.250809026|6.596408983|12.34352977|0.871249918|168.99691289999998|-927.5007945|34.02454948|0.020114756|1837.325672|696.3887025|13.55346651|1.0|0.0|1.0|1.0|3.0|4.96|17.0|-7.28|4.03|3.09|81.23|2.75|135.78|0.0|6.0|-4.94|4.0|-6.39|-4.72|1.15e-05|0.0049|1.89e-05|3.55|0.0|5.27e-08|2.25e-05|5.2322|4.08|3.8587|-1409.547647|685.34|236.96|532.67|-0.15584|0.03483011|-1409.37733|0.01|8.0083|8.0083
12d_a30|0.0|0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|0.041181359|5.351858133|-0.033312179|2|0.042804233|-0.092984185|-0.354778373|0.005613018|0.036688757|10.31162861|-0.075816941|-0.09353607|1|0.8017873000000001|-0.130412856|0.8532172109999999|0.7991060659999999|0|-0.073829724|-0.094239701|0.366319099|-47.69710881|-60.88281322|-0.036246039|-39.33285959|0.0|-30.81433963|69.55534551|-23.41646662|0.4572733479999999|544.6198897999999|-1217.656264|2323.480646|0.185610786|7.557073995|13.92427286|0.84254817|119.91237920000002|-786.6571918999999|28.75340957|0.013424098|1495.177298|686.039456|8.672532296|1.0|0.0|1.0|0.0|1.0|4.75|17.0|-7.01|4.35|2.93|81.65|3.04|132.24|0.0|5.0|-5.66|4.0|-5.81|-5.15|2.21e-06|0.0009119999999999|7.05e-06|4.23|0.0|9.75e-08|4.02e-05|3.4821|4.14|3.4821|-1615.063947|695.57|356.06|545.94|-0.1479099999999999|0.03187624|-1614.894406|11.0|7.9508|7.9508
47s_a18|0.0|0|0|0|0.0|0.0|0|7.03438793|1|1|0.0|0.026229332|4.844187086|-0.045792331|0|0.035632184|-0.026883417|-0.394481152|0.002573931|0.0134295589999999|10.94702059|-0.031515152|-0.252119673|0|0.712629555|-0.0540701129999999|0.745196689|0.716761234|0|-0.070258863|-0.08106112|0.306379663|-53.18668656|-61.36410696|-0.030108416|-46.45326408|51.05656345|-40.26287221|69.29837549|-22.79238258|0.4740142|640.0051571|-1595.466781|1529.863965|0.179529145|9.811856136|18.65422248|0.901192009|135.90542109999998|-1207.784866|27.77963709|0.010481057|1944.574596|1093.725912|7.934268528|1.0|1.0|0.0|1.0|2.0|4.41|18.0|-9.42|4.06|3.93|76.5|3.33|149.34|0.0|10.0|-5.95|3.0|-5.96|-5.45|1.12e-06|0.000539|3.53e-06|4.62|0.0|3.8199999999999997e-10|1.84e-07|3218.0|8.41|3218.0|-1534.174077|809.4|385.29|736.36|-0.13195|0.02195039|-1533.809351|616.0|6.2104|6.2104
8a_a12|0.0|0|0|0|0.0|0.0|0|0.0|1|1|0.0|0.082323047|0.0|-0.052287869|3|0.0420317459999999|-0.205012437|-0.362413703|-0.001510006|-0.050603335|10.95472846|-0.084035283|-0.226106307|2|0.763500863|-0.146966854|0.8157289759999999|0.862306783|0|-0.05926895|-0.093050281|0.221703535|-30.69873711|-48.195997|-0.033836466|-24.96342938|0.0|-15.90061008|55.45388635|-17.52581709|0.46777503|462.3571879|-771.1359521|2093.2274030000003|0.208569274|5.113243051|9.607296424|0.878904705|108.02980890000002|-399.41487|22.14447395|0.014012546|974.3568539|464.1781753|7.257889351|1.0|1.0|1.0|1.0|1.0|4.06|18.0|-7.89|3.87|2.5|50.17|2.89|105.24|0.0|3.0|-3.9|4.0|-6.04|-4.21|0.000125|0.0408|6.19e-05|3.18|0.0|1.28e-08|4.2e-06|3.9091|3.41|3.9091|-1046.0210880000002|556.3|317.17|424.14|-0.15696|0.02180654|-1045.902509|199.0|6.7011|6.7011
17f_a50|0.0|0|1|1|0.0|0.0|2|7.934155233999999|1|1|4.305828452|-0.2208117919999999|5.82008293|0.022892513|1|0.03135101|-0.167275895|-0.125733326|0.012475826|-0.028989535|10.94501702|-0.132773563|-0.407467272|1|0.7851209440000001|-0.2257632789999999|0.8314734309999999|0.7241275009999999|1|-0.047333916|-0.074859564|0.333180181|-29.10566644|-46.03121141|-0.026836447|-28.30463221|82.90209608|-17.89709978|55.9791334|-16.50175503|0.472769049|560.4567739|-874.5930167000001|1929.981543|0.278877895|7.200480876|13.65716648|0.896702|171.48226169999998|-537.7880119|22.88344084|0.01617809|1212.822364|652.6793116|9.947921993|1.0|1.0|1.0|1.0|0.0|3.81|20.0|-6.38|2.87|3.83|51.77|2.09|116.81|0.0|6.0|-3.58|4.0|-6.64|-4.12|0.000266|102.0|7.57e-05|2.83|0.0|4.15e-07|0.00016|4.0664|2.5|4.0664|-1219.220465|653.63|304.9|564.52|-0.16784|0.0276719|-1219.02507|398.0|6.4001|6.4001
13k_a6|0.0|1|0|0|3.423411754|0.0|0|7.412764017000001|1|1|0.0|0.031525207|5.351858133|-0.132667824|1|0.04162037|0.051404465|-0.8554679409999999|-0.009326562|0.0809333929999999|10.95129637|-0.072504783|-0.073210645|1|0.7908110340000001|-0.123105035|0.84018367|0.827754203|0|-0.11937574|-0.127178105|0.212093198|-82.8774254|-88.29427104|-0.045420752|-61.29890279999999|113.5526088|-57.53822059|100.7779947|-31.53366823|0.426031882|445.0412356000001|-1765.8854210000002|3332.974951|0.202868306|8.370126134|14.58291125|0.7422570490000001|140.8427117|-1225.9780560000002|39.55891914|0.017981419|2215.299472|741.5222707|12.48372364|1.0|1.0|1.0|1.0|3.0|3.68|23.0|-8.89|4.55|3.8|115.15|1.39|124.98|0.0|7.0|-5.49|5.0|-6.59|-4.77|3.26e-06|0.00144|1.7100000000000002e-05|3.39|0.0|1.29e-09|5.7e-07|5112.0|5.41|3.5476|-1465.83213|731.25|242.53|577.68|-0.14589|0.0308324|-1465.621288|46.0|7.3372|7.3372
9d_a40|0.0|0|0|0|0.0|0.0|1|7.515889085|0|0|1.839557351|0.007834411|5.4161004020000005|-0.022152094|0|0.045555556|0.153818743|-0.146575228|0.011823978|0.15723868|10.3119722|-0.137738587|0.019621984|0|0.7572844040000001|-0.223631751|0.8221990920000001|0.55759121|1|-0.060319196|-0.071656839|0.002088915|-31.08478865|-36.92750973|-0.031613312|-19.03015798|50.47044708|-16.01918037|41.42218692|-16.29154841|0.467275972|485.2567189|-553.912646|336.6614768|0.133579429|8.023385851|15.06105494|0.87714454|68.83858806|-285.4523697|18.80327978|0.0087217999999999|639.3115126|346.9019309|4.49467719|1.0|0.0|1.0|0.0|0.0|3.25|20.0|-7.0|5.2|5.09|58.43|4.07|91.71|0.0|2.0|-6.13|2.0|-4.62|-5.65|7.37e-07|0.0002399999999999|2.23e-06|5.16|0.0|1.01e-07|3.3e-05|4.6073|4.7|3.3464|-1677.540538|542.19|269.1|446.84|-0.13875|0.01113991|-1677.48058|107.0|6.9706|6.9706
1e_a5|0.0|1|0|0|2.953259375|0.0|0|6.605297921|0|0|0.0|-0.260066152|4.59511985|-0.009075016|2|0.027873016|-0.080321049|-0.084933308|0.008031558|-0.1197834419999999|10.94440038|-0.040441176|0.0578378779999999|2|0.771487328|-0.075239398|0.834250802|0.6977404359999999|0|-0.06795194|-0.069725333|0.373935381|-35.30075748|-36.22202792|-0.0278901329999999|-18.81719677|0.0|-18.33860051|44.38364879|-14.48881117|0.482579989|457.4574833|-579.5524467|827.4861275000001|0.2526063739999999|6.41473183|12.39753333|0.932665879|131.2279879|-301.0751483|19.38578369|0.0157106539999999|775.4313476|409.0289917|8.161620868|1.0|1.0|0.0|1.0|1.0|2.83|23.0|-8.41|4.99|4.51|54.46|2.13|95.45|0.0|3.0|-4.25|3.0|-5.77|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|3.43|0.0|3.87e-09|1.21e-06|4746.0|3.17|4.4292|-990.6006645|560.58|261.24|427.87|-0.18105|0.0313740589999999|-990.522307|191.0|6719.0|6719.0
47d_a18|0.0|0|0|0|0.0|0.0|0|7.03438793|1|1|0.0|-0.017398129|4.844187086|-0.041876322|0|0.032916667|0.069914568|-0.480899596|0.003376831|-0.07722825|10.94702255|0.016324953|-0.406388629|0|0.7430748709999999|0.027971797|0.773981237|0.741366815|0|-0.06394156|-0.087315963|0.445704576|-52.14267013|-71.20388424|-0.028722356|-58.06490563|58.93717545|-42.52098397|86.29525584|-23.42233034|0.481311892|682.5509007|-1780.097106|1947.023498|0.30185619|9.940531282|19.16475647|0.927940864|246.1558296|-1451.622641|33.54943497|0.018506261|2549.757058|1255.618298|15.0913716|1.0|1.0|0.0|1.0|2.0|4.73|18.0|-8.83|2.81|3.21|88.97|2.6|159.67|1.0|12.0|-5.74|4.0|-6.57|-5.28|1.83e-06|0.000968|5.23e-06|4.16|1.0|1.4800000000000003e-09|7.790000000000001e-07|3.1079|8.08|3.1079|-1704.0327519999998|875.6|398.94|817.06|-0.12844|0.02826074|-1703.622959|8.0|8.0969|8.0969
