molecula|SddssS|n9FaHRing|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|n5aRing|n5aHRing|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8d|SIC2|nFaHRing|FNSA5|PBF|PNSA3|PNSA5|PPSA3|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|DPSA5|GRAVp|PNSA2|WNSA4|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
13h_a6|0.0|0|0.0|0|6.842683282|0|0|0.0|-0.094781725|-0.006619944|4.727387819|0.004767264|2|0.04393617|0.060987639|1.656132209|1|1|-0.215607882|-0.468842137|2|0.836982172|-0.164411111|0.8391892870000001|1|-0.091977068|0.300800177|-51.85624128|-64.32173453|12.1971464|92.37313621|-0.032362302|-44.98170701|8.529752344|0.0|0.736918588|76.78735663|2926.745635|-1222.112956|-15.82689691|16.928040300000003|0.8575863490000001|6302.785260000001|183.9790404|-854.6524332|-331.36552|744.1359788|12.4656221|1.0|3.64|0.12|27.0|5.41|4.79|1.13|0.0|0.0|6.0|33.0|-6.31|0.0|0.0|1.0|3.61|-5.06|2.77e-06|0.0012|8.8e-06|3.7|0.0|2.67e-11|-0.07435|4.8701|3392.0|738.61|1253.92|365.52|1.0978|254.58|591.53|0.50716|0.69001|-1386.302668|0.2121|-0.14097|7.2872|-0.2153199999999999|0.04469058|10.0322|7.3279
4d_a46|0.0|0|0.173086735|1|7.825245291|1|1|2.146507937|-0.1397563859999999|-0.001749881|5.587248657999999|-0.017469934|2|0.047736111|-0.131948546|0.0|1|1|-0.1271933999999999|-0.240143042|2|0.6535171|-0.103199079|0.8075680409999999|0|-0.070772596|0.290035518|-30.95621863|-38.85529917|4.750218646|35.10521457|-0.024616555|-21.33218735|2.607946825|74.62074724|0.813427965|43.60839351|2181.291783|-621.6847867|-7.419891252999999|10.30138878|0.7893441379999999|4993.774007|102.4310631|-341.3149976|-344.15403910000003|509.0572545|4.753094337|1.0|3.78|0.35|17.0|4.81|5.11|2.84|0.0|1.0|2.0|25.0|-5.4|0.0|1.0|1.0|4.11|-5.11|1.18e-05|0.00416|7.8e-06|4.3|0.0|3.88e-08|-0.0396399999999999|4.4265|4.4265|588.18|1009.78|280.09|0.1313|280.09|503.76|0.69884|0.69884|-1453.635434|0.1313|-0.18639|3.5318|-0.22603|0.02292966|3.7104|6.2865
14n_a23|0.0|1|0.0|2|7.423568444|0|0|3.3716621960000004|0.009802461|-0.0068536419999999|5.351858133|-0.027380305|2|0.045165485|0.079559363|0.747533142|2|2|-0.199540201|-0.404569286|2|0.756252127|-0.099694124|0.861597051|1|-0.082430028|0.209387766|-39.82324087|-55.70499288|18.26553926|72.12361433|-0.032325501|-37.64460956|12.34358104|97.39429807|0.6868205409999999|72.09248208|3014.591033|-1114.099858|-14.76259199|16.33144958|0.885393105|6740.54932|211.642042|-752.8921912999999|-252.5011125|683.7405759|16.3874892|0.0|3.53|0.09|26.0|3.42|4.03|2.72|0.0|1.0|6.0|32.0|-6.47|0.0|0.0|0.0|3.48|-5.02|2.32e-06|0.0010199999999999|9.57e-06|3.55|0.0|3.11e-08|-0.06951|3.4217|3.4217|710.48|1209.95|362.35|0.4229|362.35|575.71|0.6955|0.6955|-1744.1828670000002|0.4229|-0.1382|5.2196|-0.2077099999999999|0.02300614|7.2975|9.2441
14w_a23|0.0|1|0.0|2|7.423568444|0|0|3.132012648|0.013971812|-0.006481882|5.351858133|-0.109136569|2|0.046678487|0.045196333|0.6813799420000001|2|2|-0.206574435|-0.427696371|2|0.5788469970000001|-0.049318182|0.8668730109999999|1|-0.088508061|0.228641034|-46.76570273|-58.53311596|14.84036772|140.15462380000002|-0.035779855|-38.70975831|9.814393755|90.15900589|0.743451788|72.23920014|3071.908367|-1112.129203|-15.648625699999998|15.58053709|0.988900044|6998.078982999999|169.6632599|-735.4854078|-322.004381|597.2903597999999|13.70608418|0.0|3.42|0.05|26.0|4.2|5.14|3.78|0.0|1.0|5.0|32.0|-6.35|0.0|0.0|0.0|4.05|-5.27|2.09e-06|0.0009369999999999|5.41e-06|3.78|0.0|1.17e-08|-0.0798|3.6632|3.6632|676.92|1150.31|338.46|0.3855|338.46|535.54|0.6219399999999999|0.6219399999999999|-1828.161957|0.3855|-0.14844|7.0157|-0.22824|0.02204118|9.8981|8.6737
4b_a46|0.0|0|0.206072846|1|7.825245291|1|1|2.189591837|-0.155670183|-0.00113356|5.587248657999999|-0.022119857|2|0.047736111|-0.082722572|0.0|1|1|-0.123416853|-0.16915334|2|0.6901151990000001|-0.153841155|0.768651645|0|-0.070236212|0.27128814|-28.58477842|-38.30877966|4.127907383|35.31914031|-0.0229342729999999|-20.89467173|2.251475261|56.7922535|0.8104680259999999|42.65239101|2105.172229|-612.9404746|-6.822749952000001|10.09436488|0.751274223|4681.895329999999|103.3759991|-334.31474760000003|-338.6757579|538.4165208|4.343611349|1.0|3.9|0.38|17.0|4.69|4.77|2.58|0.0|1.0|2.0|25.0|-5.67|0.0|1.0|1.0|3.76|-4.63|4.49e-05|0.0149|2.35e-05|3.74|0.0|6.38e-08|-0.02729|4.5515|4.5515|588.79|1020.9|272.4|0.1784|272.4|508.79|0.68682|0.68682|-1033.3243619999998|0.1784|-0.19082|3127.0|-0.21811|0.02176759|3.7571|6.2612
12a_a50|0.0|1|0.0|2|7.927685046000001|1|1|4.075037557|-0.199881787|-0.002936355|5.82008293|-0.0016330379999999|1|0.034845679|-0.111689174|2.112397566|2|2|-0.291865836|-0.247407423|1|0.699597776|-0.2018898489999999|0.862192416|1|-0.0663902|0.29507467|-25.57033815|-33.44733598|10.58650394|48.30443297|-0.02383238|-16.85074424|5.333473207|69.83817338|0.575218972|47.2792242|2223.666558|-468.2627037|-6.048985111|9.648744341|0.885635975|4665.239724|214.004382|-235.9104193|-75.79052945|388.171611|13.83188822|1.0|3.3|0.11|20.0|2.59|3.42|2.02|0.0|2.0|2.0|24.0|-6.44|0.0|1.0|1.0|2.55|-3.84|0.000685|215.0|0.000144|2.5|0.0|3.22e-06|-0.03366|4.0783|4.0783|545.54|908.22|304.01|0.1807|304.01|394.52|0.65267|0.65267|-1006.498352|0.1807|-0.16806|5.7662|-0.20172|0.02648238|7.9123|7.1249
13_a47|0.0|1|0.0|0|6.605297921|0|0|0.0|-0.174238791|-0.0049262279999999|4.59511985|-0.0777650159999999|2|0.036632997|-0.047120094|1.5940801480000002|1|1|-0.0233277889999999|-0.316563793|2|0.6427334020000001|0.065869272|0.8582665429999999|1|-0.088128939|0.244975411|-41.79730418|-45.39284663|9.13564442|112.453046|-0.032468557|-23.38063458|4.705524762|0.0|0.688261242|57.38622954|2190.316257|-635.4998528|-8.613918003|13.33103985|0.8939678120000001|4542.479565|160.5682509|-327.3288841|-193.936606|359.12161539999994|11.99338291|1.0|2.9|0.06|21.0|4.06|4.63|2.34|0.0|1.0|3.0|24.0|-6.0|0.0|1.0|1.0|3.19|-4.27|5.79e-05|0.0185|5.41e-05|3.17|0.0|1.26e-08|-0.05465|4.0302|4.0302|542.62|895.21|307.63|0.3382|307.63|404.73|0.67466|0.67466|-1067.665127|0.3382|-166.0|3.5455|-0.22065|0.03639189|4.8308|7.8
8b_a50|0.0|1|0.0|1|7.860570786|1|1|2.021915391|-0.115740384|-0.0045301379999999|5.777652323|-0.009597908|1|0.035718954|-0.096039086|1.98971238|2|2|-0.116174481|-0.332085641|1|0.753629415|-0.031953774|0.8836675340000001|1|-0.078068703|0.267094693|-34.79187329|-37.39727879|10.30543157|74.08248511|-0.030360051|-17.91443197|4.93661461|0.0|0.6717097959999999|49.02840043|2143.807599|-523.561903|-6.966723542|9.26652151|0.75095166|4446.001554|157.2609748|-250.8020475|-164.5084115|339.5806858|11.63112165|1.0|3.21|0.06|20.0|3.14|3.41|1.79|0.0|2.0|2.0|23.0|-6.32|0.0|1.0|1.0|2.51|-3.81|0.000359|108.0|0.000154|2.55|0.0|1.16e-06|-0.02903|4.5256|4.1804|515.81|857.53|296.58|0.1717|273.96|353.17|0.5533|0.59283|-967.212701|121.0|-0.1724099999999999|3.8213|-0.20144|0.036701907|5.8205|7.1675
33_a20|0.0|0|0.0|1|6.842683282|0|0|1.915285809|-0.188733405|-0.00145476|4.727387819|0.023539095|2|0.0388043479999999|0.148855442|2.0219022580000003|1|1|-0.060582944|-0.1771816269999999|2|0.616352201|-0.10978034|0.802353442|1|-0.069838312|0.399354817|-38.58254635|-45.72654913|8.340767701|33.13709773|-0.0265385579999999|-29.9394021|5.46110745|64.93395624|0.759356182|54.60811436|2737.8873550000003|-868.8044333999999|-11.3769728|15.094865900000002|0.8721516570000001|5916.443448|157.56124519999997|-568.84864|-339.6262863|664.4562602999999|8.881565237|1.0|3.39|0.08|27.0|5.33|5.39|2.61|0.0|1.0|4.0|31.0|-5.58|0.0|0.0|1.0|4.28|-5.53|2.48e-06|0.000997|2.98e-06|4.47|0.0|2.04e-10|-0.0582899999999999|5443.0|3.8867|689.51|1174.95|318.99|0.6157|227.79|563.98|0.27375|0.6129|-1275.602977|0.0463|-0.15959|3.5714|-0.21788|0.02957286|5.0369|7.4685
17a_a25|0.0|0|0.0|1|6.842683282|0|0|1.826085128|0.0055894319999999|-0.004137083|4.727387819|-0.036457743|2|0.043274232|-0.017081614|2.008884939|1|1|-0.07654898|-0.362222339|2|0.6741827509999999|0.0114970419999999|0.8005589320000001|1|-0.079378741|0.348821736|-44.46905084|-56.61512986|9.033070252|89.44809639|-0.0297670279999999|-40.379488|6.442637379|80.30332825|0.755980502|67.57985355|2907.309477|-1188.917727|-15.142307999999998|16.93624014|0.882500365|6250.571217000001|174.0415044|-847.969248|-365.1448527|781.7487682|10.96472369|1.0|3.48|0.11|27.0|4.83|5.31|2.67|0.0|1.0|7.0|33.0|-6.18|0.0|0.0|1.0|4.04|-5.13|7.5e-06|0.00325|7.44e-06|3.9|0.0|1.05e-10|-0.05255|5.2683|3.9347|747.06|1271.9|315.11|0.4076|235.34|598.67|0.35172|0.6722|-1391.321455|0.1735|-0.16304|3.4677|-0.21559|0.0362293|5.1401|7.6021
14e_a25|0.0|0|0.0|1|6.842683282|0|0|1.5926486519999998|0.039261746|-0.008591251|4.727387819|-0.138693649|2|0.0389622639999999|0.0065927719999999|1.906869097|1|1|0.025802692|-0.50909623|2|0.717460414|0.018432983|0.8322445820000001|1|-0.1004553119999999|0.448918026|-73.99302943|-73.51338088|10.99497534|201.94039730000003|-0.038772226|-53.79722636|8.046143033|97.78313402|0.806446896|84.60373462|3126.080106|-1617.294379|-20.76384175|16.63781964|0.966676175|6952.485076999999|141.642515|-1183.53898|-448.516796|811.3237836|11.09035375|1.0|3.62|0.07|27.0|3.65|4.02|1.69|0.0|1.0|7.0|35.0|-6.96|0.0|0.0|0.0|3.02|-4.73|7.29e-06|0.00337|1.86e-05|3.04|0.0|7.31e-10|-0.0538|5.8431|3.9613|760.96|1300.08|312.99|0.2409|212.19|596.96|0.31019|0.69958|-1520.701142|0.0007|-0.15787|5.3651|-0.2116699999999999|0.04875868|7.2625|7.1249
3n_a32|0.0|1|0.0|0|7.773594467000001|1|1|0.0|-0.0376583329999999|-0.00615216|5.733341277|-0.01504795|1|0.035643275|-0.056907012|2.22272854|3|3|-0.153506065|-0.435658951|0|0.810658423|-0.121627423|0.868826775|1|-0.092745182|0.287402381|-42.83673428|-53.32184118|10.86481886|91.96452611|-0.027401986|-30.65624207|6.246493173999999|0.0|0.648933114|65.41881458|2526.071154|-693.1839353999999|-9.057526067|11.72372261|0.840580248|5553.014016|201.8383309|-398.5311469|-171.25176130000003|522.1674161999999|12.0969734|1.0|3.51|0.32|19.0|6.71|5.01|1.58|0.0|1.0|3.0|26.0|-5.98|0.0|0.0|1.0|4.07|-4.91|1.11e-06|0.000424|1.23e-05|3.74|0.0|1.1e-07|-0.05535|3.5459|3.5459|614.67|1036.75|349.65|0.2839|349.65|464.67|0.7028399999999999|0.7028399999999999|-1825.163542|0.2839|-0.1472099999999999|3.5849|-0.20256|0.02901944|6.2667|7.6778
1k_a5|0.0|0|0.0|0|6.605297921|0|0|0.0|-0.216088148|-0.0030192829999999|4.59511985|-0.064652321|2|0.026339869|-0.095857885|0.0|1|1|0.045204303|-0.254495542|2|0.567806811|-0.022280685|0.851987765|0|-0.074297856|0.425724957|-40.40908188|-38.00629774|5.571869083999999|110.6497654|-0.0301207529999999|-19.44172742|2.850231839|0.498979532|0.724954458|47.83775802|2171.394196|-570.0944662|-7.881781385|12.9461019|0.929220303|4479.484358|140.69669409999997|-291.6259112|-230.14624|357.34245360000006|9.83146028|1.0|2.71|0.0|23.0|4.88|4.76|2.29|0.0|1.0|3.0|24.0|-5.99|0.0|1.0|1.0|3.42|-4.3|0.000106|0.0336|4.970000000000001e-05|3.16|0.0|4.99e-09|-0.04516|4.7221|4.4063|533.8|890.76|281.38|0.6242|262.56|398.63|0.53086|0.5282|-1050.418953|0.1239|-0.1798799999999999|1.5911|-0.22504|0.03133456|2.3036|7.3188
8_a4|0.0|0|0.0|1|7.535296702|1|1|2.126514848|-0.208165266|-0.001277205|5.4161004020000005|0.03148225|2|0.038726287|-0.072752231|1.987684188|1|1|-0.078942941|-0.150276481|2|0.619844116|0.097165358|0.879500982|1|-0.065595042|0.546157592|-27.90231822|-33.90618946|5.362918401|38.69916707|-0.024598141|-17.52616744|2.772101712|37.17889653|0.7261541020000001|41.57817329|2297.5526170000003|-508.5928419|-6.572312789|9.972991122|0.750959081|5162.482272|141.55141369999998|-262.8925116|-233.7988862|434.9654405|7.671983829|1.0|2.99|0.15|21.0|4.63|4.76|2.93|0.0|1.0|2.0|25.0|-5.76|0.0|1.0|1.0|3.85|-4.84|4.49e-05|0.0156|1.46e-05|3.74|0.0|1.65e-08|-0.05864|5.3544|3.9863|561.6|949.09|311.03|0.1687|231.56|391.01|0.30471|0.57675|-1450.071352|0.0642|-0.16821|4.5781|-0.22685|0.0252645|5.7488|7.2676
19c_a38|0.0|0|0.0|0|7.412764017000001|2|2|0.0|-0.085545751|-0.008177185|5.351858133|-0.04575843|2|0.04508642|0.02192428|0.0|1|1|-0.20848518|-0.434836855|1|0.7163622890000001|-0.071918235|0.908721232|0|-0.108301657|0.396635872|-57.79749770000001|-68.18641054|15.30924906|151.612258|-0.038224114|-42.92996714|9.638658988|4.848162625|0.7187071909999999|82.74311399|2967.98627|-1227.35539|-15.15175311|13.36189552|0.914989047|6618.350708|177.10114030000005|-772.7394084|-275.39483110000003|640.025745|14.55670345|1.0|4.84|0.13|17.0|3.17|2.42|1.76|0.0|1.0|5.0|32.0|-7.13|0.0|0.0|0.0|2.57|-4.12|4.46e-05|19.0|7.55e-05|2.5|0.0|1.2099999999999998e-07|-0.05691|5.8832|3.8322|652.09|1138.6|323.53|0.2961|210.74|517.28|0.2597|0.6279899999999999|-1424.1880119999998|0.1417|-0.15612|2495.0|-0.21303|0.03740877|3.2846|8.0348
12ay_a36|0.0|0|0.0|0|7.412764017000001|2|2|0.0|-0.05976542|-0.006733838|5.351858133|-0.043778345|2|0.043383838|0.1012005419999999|0.0|1|1|-0.169994208|-0.438622276|1|0.902377067|-0.111814717|0.833398429|0|-0.098945129|0.419950383|-48.12939044|-64.13591431|11.67851857|110.578217|-0.035337546|-41.57269314|7.569978132|8.677627506|0.778164805|74.29343346|2766.899844|-1282.718286|-14.84739041|11.82248632|0.828201506|6204.216872999999|143.79285900000002|-831.4538627999999|-360.6110621|729.1873176|10.15751916|1.0|4.96|0.21|17.0|3.76|2.5|2.45|0.0|1.0|5.0|31.0|-6.38|0.0|1.0|1.0|2.42|-4.6|2.8600000000000004e-05|0.0117|2.5e-05|3.41|0.0|4.55e-08|-0.0526|3.9348|3.6561|674.33|1184.45|339.12|0.2939|315.09|532.22|0.6727|0.6914|-1311.282556|0.1464|-0.15056|6.2579|-0.2031599999999999|0.02880431|9.1844|7.7447
18_a15|0.0|0|0.0|0|0.0|0|0|0.0|-0.020185809|-0.006149666|0.0|-0.090130715|2|0.037948718|-0.094812415|0.0|0|0|-0.145790726|-0.431836192|2|0.660075777|0.004699248|0.765450925|0|-0.090730185|0.819442071|-41.31992544|-55.48918283|4.370403779|100.159876|-0.035181092|-33.93632895|2.672871589|1.833724661|0.867430881|60.86009645|2541.440611|-1054.294474|-13.15898469|10.2545953|0.711733271|5705.360332|81.07723009|-644.79025|-449.4301265|590.2470602999999|5.370913621000001|1.0|3.37|0.08|24.0|5.68|6.86|3.6|0.0|1.0|5.0|29.0|-4.8|1.0|0.0|1.0|5.06|-5.93|6.86e-07|0.000265|1.18e-06|5.42|0.0|1.0399999999999999e-10|-0.03581|4543.0|3.8232|650.53|1110.18|324.29|0.2686|272.91|535.02|0.6074|0.70427|-1265.556558|0.0066|-0.1579|4.2476|-0.19371|0.03989594|6.5864|6.8894
7s_a46|0.0|0|0.218897825|1|7.727094485|1|1|2.117265684|-0.0778653109999999|-0.005351046|5.533389489|-0.076841616|1|0.044509804|-0.210750635|0.0|1|1|0.018964141|-0.3638523629999999|1|0.778692012|-0.030371026|0.8182543959999999|0|-0.083011849|0.249893305|-48.61321955|-41.72189594|4.458665639|70.97315818|-0.031623562|-20.9694955|2.240932895|0.0|0.8198874559999999|47.36217237|1982.695462|-667.5503351|-7.988379237|9.829721631|0.7662292690000001|4245.390306|90.5248694|-335.5119279|-321.55195330000004|409.9543818|5.640276426000001|0.0|3.08|0.26|17.0|3.65|3.9|2.39|0.0|1.0|2.0|23.0|-5.81|0.0|1.0|1.0|3.12|-4.24|8.590000000000001e-05|0.0262|5.76e-05|3.32|0.0|8.39e-07|-0.02024|5.2972|4293.0|539.99|916.7|288.81|0.4164|234.06|446.63|0.44692|0.69976|-974.615216|0.1186|-0.17923|2.4286|-0.19947|0.036050328|3.6655|5.7022
12ah_a36|0.0|0|0.0|0|7.412764017000001|2|2|0.0|-0.050415481|-0.007648622|5.351858133|-0.043678703|2|0.043848238|0.078459408|0.0|1|1|-0.177407665|-0.444563583|1|0.8941919290000001|-0.0861053359999999|0.8910146309999999|0|-0.1059368909999999|0.271553945|-49.0084977|-68.45222166|11.93961081|110.8777131|-0.038137281|-44.23111357|7.714903458999999|0.0|0.768906425|80.02464883|2786.56479|-1232.13999|-15.92320089|15.54445187|0.8802726820000001|6015.129321|149.3235124|-796.1600443|-347.5133554|629.5017194000001|11.57242717|1.0|4.73|0.14|17.0|3.35|2.54|2.51|0.0|1.0|5.0|30.0|-6.49|0.0|1.0|1.0|2.34|-4.59|3.64e-05|0.0151|2.55e-05|3.31|0.0|6.65e-08|-0.05637|5.2259|3.7792|682.21|1148.39|328.07|0.6729|237.25|532.36|0.40051|0.6970000000000001|-1692.3109559999998|0.0485|-0.15434|5.4979|-0.2107099999999999|0.03300341|7.6265|7.9586
13b_a5|0.0|0|0.0|0|7.153833802|1|1|0.0|-0.142746146|-0.004573365|5.209486153|0.011339656|2|0.02468599|-0.006314305|0.0|1|1|-0.091464693|-0.357011244|2|0.6700114770000001|-0.0330907489999999|0.8184221559999999|0|-0.074710354|0.468748106|-44.93506461|-48.3067033|8.980592802|108.9128108|-0.02636836|-31.23446039|5.806729729|46.77748445|0.654076389|62.24204745|2661.597781|-869.5206594|-11.0239272|15.48959317|0.837970799|5678.380299|223.6695238|-562.2202871000001|-199.2474147|638.8437454|13.93534415|0.0|2.97|0.17|23.0|4.64|4.06|1.96|0.0|1.0|5.0|30.0|-6.58|0.0|1.0|1.0|3.26|-4.43|5.69e-05|0.0225|3.75e-05|3.01|0.0|4.36e-09|-0.05177|4.6733|4.1793|672.43|1138.73|296.66|0.5528|265.31|503.93|0.32779|0.57482|-1275.806761|0.3064|-0.17274|3.5881|-0.22451|0.035153|4.7964|6.9586
11b_a5|0.0|0|0.0|0|6.605297921|0|0|0.0|-0.2023158669999999|-0.003900104|4.59511985|0.008093965|2|0.023988604|-0.067519041|0.0|1|1|-0.017658026|-0.252164213|2|0.735954089|-0.106187688|0.8645824520000001|0|-0.080664777|0.378154801|-45.82509318|-48.42513182|9.829471091|75.80248447|-0.029332646|-29.07084703|5.900883275|1.880682804|0.66824472|62.16286481|2434.505303|-774.8021092|-10.5712171|16.43091298|0.83867925|5107.577902|199.1611925|-465.13355250000006|-202.0032297|504.9898148|13.73773299|1.0|2.99|0.1|23.0|5.38|4.82|2.01|0.0|1.0|6.0|27.0|-6.03|0.0|1.0|1.0|3.68|-4.69|2.26e-05|0.00853|2.04e-05|3.62|0.0|7.109999999999997e-10|-0.0418399999999999|4.4995|4.1982|635.55|1063.35|295.32|0.5806|275.55|511.28|0.61027|0.6284|-1564.56504|0.2013|-0.17107|1.9569|-0.21291|0.03575776|2.8531|7.7212
21_a10|0.0|0|0.0|1|7.535296702|1|1|2.093218896|0.036507898|-0.009308076|5.4161004020000005|-0.085463279|2|0.035818182|-0.032405474|1.817620533|1|1|-0.03765494|-0.4636733179999999|2|0.7135035209999999|-0.005970601|0.81962595|1|-0.084654798|0.8663152820000001|-64.32920271|-59.80834512|13.34776629|159.11338909999998|-0.03292131|-42.25440548|9.430154402|74.3822498|0.704106635|75.80259699|3104.255496|-1255.975247|-16.4322688|13.78215169|0.643072426|7048.414464|209.0477207|-887.342515|-288.401376|746.5727327999999|15.99425187|1.0|3.5|0.11|27.0|4.47|5.6|2.81|0.0|1.0|5.0|34.0|-6.07|0.0|0.0|0.0|4.04|-5.51|1.69e-06|0.0007599999999999|3.12e-06|4.17|0.0|1.94e-09|-0.06082|5.9596|3.8599|716.1|1225.01|321.21|0.2574|208.04|517.44|0.4226399999999999|0.68165|-1485.216871|0.1489|-0.16178|1.5138|-0.2226|0.03802869|1.1872|5.3188
13p_a6|0.0|0|0.0|0|6.842683282|0|0|0.0|0.024837222|-0.010395243|4.727387819|-0.1144898999999999|2|0.042959184|0.072850973|1.633493259|1|1|-0.116250572|-0.573014008|2|0.865935935|-0.125636943|0.837659336|1|-0.107371897|0.196002517|-70.52421289|-76.17631587|12.27472016|194.0233618|-0.03767435|-54.04422654|8.708451561|107.5669533|0.76005742|89.17529231|3016.078786|-1523.526317|-18.9628865|14.91957306|0.703081362|6590.216479|170.2302215|-1080.8845310000002|-369.0018868|794.5462391|12.99897644|1.0|3.64|0.12|27.0|4.58|4.01|1.01|0.0|0.0|7.0|34.0|-7.01|0.0|0.0|1.0|2.96|-4.55|8.11e-06|0.00365|2.79e-05|2.86|0.0|8.73e-11|-0.0746|4.7973|2.9837|752.82|1283.98|415.53|0.4132|258.45|573.39|0.47508|0.7056600000000001|-1462.740542|0.0029|-0.12251|9.0546|-0.1971099999999999|0.03807447|12163.0|7.0362
14aa_a23|0.0|1|0.0|2|7.423568444|0|0|3.4143268310000003|0.066582026|-0.005050361|5.351858133|-0.026892547|2|0.046678487|0.031136154|0.758549568|2|2|-0.13397874|-0.4506138879999999|2|0.725358161|-0.070471939|0.8072028240000001|1|-0.076107469|0.204831806|-35.51947393|-51.83122853|12.26959478|51.68445972|-0.03159178|-35.2984572|8.355923226|83.27171526|0.796659447|61.21989213|2941.302235|-1140.287028|-14.65218978|15.78173785|0.972590939|6651.23042|138.4803717|-776.5660584|-404.0660854|733.3886349999999|9.388663605|0.0|3.63|0.12|26.0|4.4|4.63|3.45|0.0|1.0|5.0|32.0|-5.92|0.0|0.0|0.0|4.1|-5.55|5.9e-07|0.000259|2.81e-06|4.31|0.0|6.9799999999999995e-09|-0.0708299999999999|3.5934|3.5934|715.57|1231.11|345.03|0.4157|345.03|588.45|0.6805899999999999|0.6805899999999999|-1708.276011|0.4157|-0.1449|5.8286|-0.21573|0.02033777|8.3532|8451.0
27_a47|0.0|1|0.0|1|6.842683282|1|1|2.041063341|-0.160399235|-0.003631596|4.727387819|0.006768957|3|0.0304347829999999|-0.067535989|1.807806182|1|1|-0.157688306|-0.280944221|2|0.6636125860000001|0.023325573|0.8517043879999999|1|-0.079484997|0.337815064|-40.35526807|-50.87821306|10.56549582|98.27436776|-0.028494622|-32.56705871|6.762956126000001|3.180329084|0.700732763|63.02085767|2804.020752|-966.6860481|-11.67498331|13.50334344|0.906398657|6433.288104|191.5604557|-618.7741154|-256.9774086|682.9868225|12.14264461|1.0|3.37|0.26|21.0|4.18|5.07|3.11|0.0|1.0|5.0|31.0|-6.34|0.0|0.0|1.0|3.91|-5.05|1.5399999999999998e-05|0.00674|8.89e-06|3.7|0.0|1.5e-09|-0.05814|4.9358|3.8125|673.27|1165.54|325.21|0.4007|251.19|517.82|0.40976|0.69381|-1777.830739|0.1839|-0.1578|4.0365|-0.21594|0.02633483|5.2214|5.6
5f_a40|0.0|0|0.0|1|8.149890544|0|1|1.656591081|-0.004886759|-0.008387329|6.167516491000001|-0.0468504759999999|0|0.042936508|-0.085493191|0.769837491|2|2|0.18254908|-0.4644854879999999|0|0.7039183109999999|0.095322868|875.0|1|-0.10969397|0.0528268609999999|-52.44868801|-50.68028366|9.349692674|119.4441339|-0.041135239|-23.41506245|4.319700326|63.48466425|0.814393685|57.61052946|1932.388838|-608.163404|-8.780648419|11.20493646|0.938359946|3963.475837|85.75294257|-280.9807494|-290.5093357|269.0442248|6.930245797|1.0|3.08|0.21|14.0|2.94|2.68|1.29|0.0|3.0|3.0|20.0|-6.47|0.0|0.0|1.0|2.23|-3.31|0.000108|0.0307|0.000491|2.2|0.0|0.000207|-0.06227|3.8036|3.0611|487.57|793.54|405.03|0.2747|325.97|361.03|0.56507|0.69727|-1232.851443|0.0415|-0.13057|5.5961|-0.19284|0.02389588|7.6183|6.9508
19a_a22|0.0|0|0.0|1|6.842683282|0|0|1.572240489|-0.000989685|-0.009145283|4.727387819|-0.144269652|2|0.0389622639999999|-0.020553065|1.545757986|1|1|-0.0611158559999999|-0.496053375|2|0.72808001|0.0271939039999999|0.834033833|1|-0.09370213|0.51561501|-67.26339083|-69.91748544|18.53458775|190.7541925|-0.035138299|-52.17015658|13.82990734|106.645364|0.684706189|89.23486638|3167.140147|-1468.267194|-19.56380872|15.30120355|0.76919701|7095.27723|235.2620007|-1095.573288|-275.6435167|781.8210659|19.31738094|1.0|3.61|0.08|27.0|3.08|3.41|0.98|0.0|1.0|7.0|35.0|-7.67|0.0|0.0|0.0|2.36|-4.11|4.16e-05|0.0193|7.69e-05|2.05|0.0|1.73e-09|-0.06398|5.0397|3.5809|740.07|1277.14|346.24|0.2218|246.01|567.03|0.34556|0.66605|-1536.756515|0.0623|-0.1508|4.5288|-0.21478|0.04718381|6.5658|7.3188
