molecula|NaaNH|n9FaHRing|SaaNH|NaasN|nARing|SaasN|SRW07|JGI4|AATSC1are|MATS8i|BCUTi-1|AATSC1pe|AATSC7i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|pIC50
14ae_a23|0|1|0.0|2|0|3.338149829|5.351858133|0.042903564|0.008996289|-0.0174992419999999|10.31321689|0.009675528|0.047563299|-0.363230717|2|0.7830067820000001|0.107765697|0.0469453379999999|0.8356326820000001|0.7317531540000001|-0.065169397|0.202342743|0.03467374|24.84237243|111.4422142|0.127637949|-0.0269140239999999|-44.69687612|0.53040766|-1.480271319|-33.45249142|-19.28284095|71.53368511|0.479058976|625.0131414|2575.36078|-13.81539807|8.123993885|15.59484379|7308.981869|336.444465|1999.511567|0.0|0.0|1.0|3.74|3.76|26.0|3.48|4.03|2.0|1.0|133.27|0.0|7.0|-5.8|34.0|6.0|471.53|0.0|0.0|0.0|3.44|-5.08|8.22e-06|0.0038799999999999|0.0|0.0|2.49e-08|1.17e-05|3.6036|3.6036|-1858.967022|-1858.952529|751.57|344.06|344.06|627.57|-1858.675325|0.3205|7.0211|0.01449323|9.5944|8.6038
13j_a6|1|0|3.409065702|0|1|0.0|5.351858133|0.041728395|-0.011017781|-0.0951246069999999|10.95129557|-0.007703306|0.121750719|-0.562698347|1|0.783333463|-0.063948098|-0.079161042|0.8353837409999999|0.830577798|-0.120219472|0.205764388|0.03111288|20.78979124|180.6709018|0.377035857|-0.046428683|-57.82670518|0.7841668409999999|-2.460720196|-53.67779048|-31.02389141|101.1210779|0.433600896|416.2679342|2634.320708|-20.73032827|8.741405506|15.43329684|6276.316063|144.22085800000002|2096.832152|1.0|1.0|1.0|3.56|2.26|23.0|4.16|3.54|1.0|0.0|120.17|0.0|6.0|-5.03|32.0|5.0|427.46|0.0|0.0|1.0|2.82|-4.48|3.28e-05|14.0|0.0|0.0|3.18e-09|1.36e-06|3.6504|3.5599|-1426.5532050000002|-1426.520775|712.52|348.28|339.64|555.0|-1426.272674|0.0259|8.3187|0.03242949|10.9731|6.5817
14_a1|1|0|3.3674017380000003|0|1|0.0|5.351858133|0.035620155|-0.011639964|-0.029658865|10.94959842|-0.008385698|0.164429684|-0.567791164|1|0.7462411859999999|-0.08530265|-0.083341531|0.805877431|0.795744863|-0.12658238|0.206941175|0.033047776|19.5711254|161.1772893|0.406829129|-0.046308519|-42.99041175|0.753357398|-2.083883365|-44.39360096|-27.42423067|94.53410059|0.47517581|351.2799603|1876.042189|-16.24082222|7.46120838|14.21658628|5748.712211|146.0634832|1638.120743|1.0|1.0|1.0|3.25|2.35|23.0|4.04|3.63|1.0|0.0|106.85|0.0|4.0|-4.52|29.0|5.0|384.39|0.0|0.0|1.0|2.85|-4.25|5.660000000000001e-05|0.0218|0.0|0.0|2.03e-08|7.81e-06|3.8344|3.3061|-1292.588129|-1292.55322|621.08|375.01|323.35|464.08|-1292.359534|0.3497|4.1207|0.03490867|5.3099|7.0269
14b_a23|0|1|0.0|2|0|3.2475997860000003|5.351858133|0.043538647|0.007671236|-0.0644978|10.31321824|0.0075222369999999|0.121308009|-0.4557487779999999|2|0.793551289|-0.00399443|-0.077808321|0.857184548|0.5935522360000001|-0.063267638|0.228282196|0.020454632|13.26014776|40.76245006|0.153740341|-0.03508139|-34.64639496|0.774359705|-1.64882535|-26.58857202|-22.74225338|54.274732400000005|0.450973737|548.6057241000001|2280.830615|-14.74314679|7.833620016|14.26820636|6622.129837|146.2760938|1380.34805|0.0|0.0|1.0|3.42|3.44|26.0|3.78|4.58|2.0|1.0|120.24|0.0|5.0|-5.58|31.0|5.0|429.47|0.0|0.0|0.0|3.78|-5.11|7.73e-06|0.00332|0.0|0.0|2.14e-08|9.18e-06|3706.0|3706.0|-1729.161608|-1729.139722|673.05|334.55|334.55|525.66|-1728.9300010000002|0.3603|6.8752|0.02188578|9.7544|8.3536
11g_a5|1|0|2.9590700880000003|1|0|1.984996534|5.209486153|0.020943152|0.00599982|-0.137618073|10.94877951|0.006964153|-0.14133011|-0.267507083|2|0.814159231|-0.075382189|-0.01453517|0.8737292720000001|0.73551511|-0.067247149|0.396049407|0.023215707|15.25675|68.77977167|0.1620562619999999|-0.025442296|-32.96383785|0.543581314|-1.297557078|-29.04250676|-16.72000506|59.4498014|0.485790997|550.6745046|935.4227938|-10.98794595|9.342496899|18.16867625|5817.569415|299.94631180000005|1568.70782|1.0|1.0|1.0|3.17|2.34|28.0|4.17|4.48|1.0|0.0|118.35|0.0|7.0|-4.12|31.0|5.0|408.46|0.0|0.0|0.0|2.96|-4.31|4.88e-05|0.0199|0.0|0.0|9.229999999999999e-10|3.770000000000001e-07|4.5106|4.2083|-1330.189793|-1330.144218|693.48|294.62|274.87|542.13|-1329.927772|0.2403|3.2282|0.04557484|4314.0|7.5229
11_a33|1|1|3.221176304|0|0|0.0|5.6869753560000005|0.034984568|-0.003303432|0.143981643|10.31100126|-0.00103193|0.105574347|-0.393892466|0|0.85401347|0.003391835|-0.014463304|0.921896958|0.781083337|-0.070841241|0.229250542|0.033701864|16.37099833|45.43139569|0.142712759|-0.030847481|-24.74805685|0.552878386|-1.048814353|-16.71585694|-14.98445481|50.78279943|0.4673066279999999|416.4353629|979.349175|-7.278840251|5.24049311|9.837729137|4880.001461|217.193541|921.4892038|1.0|1.0|1.0|3.19|2.31|19.0|5.77|4.13|0.0|0.0|89.77|0.0|3.0|-5.48|22.0|4.0|328.41|0.0|0.0|1.0|3.28|-4.38|4.13e-05|0.0136|0.0|0.0|5.92e-07|0.000194|3.5049|3.5049|-1669.324638|-1669.304085|506.55|353.74|353.74|378.1|-1669.202327|0.5408|3.1406|0.02055276|4.5998|8.3188
12bi_a36|1|0|3.466222049|0|2|0.0|5.351858133|0.043854875|0.000482522|-0.067142264|10.95958518|0.002872872|0.056936052|-0.37220074|1|0.812921349|0.0997949019999999|0.071329141|0.858971809|0.8350231859999999|-0.082914301|0.382000949|0.034602166|24.16125901|129.685076|0.214998882|-0.027831043|-52.46851415|0.4996603229999999|-1.614200516|-40.42611289999999|-19.43326441|82.05687954|0.461975362|548.1337538|2660.0547690000003|-13.56944331|8.454426643|15.71382803|6572.410403|349.3664649|2255.791153|1.0|0.0|1.0|4.97|0.0|17.0|2.83|1.9|1.0|0.0|136.74|0.0|7.0|-4.11|33.0|6.0|441.49|0.0|0.0|0.0|1.75|-4.15|7.13e-05|0.0315|0.0|0.0|1.6100000000000005e-07|7.11e-05|3.8855|3.6851|-1461.997992|-1461.966152|742.94|336.45|319.1|603.92|-1461.69263|0.0252|7.0514|0.0318395999999999|8.8903|7.8539
14a_a23|0|1|0.0|2|0|3.39397765|5.351858133|0.042992424|0.012219066|-0.0518554529999999|10.31321831|0.011363191|0.083206288|-0.446724057|2|0.7556436440000001|0.114693804|-0.123790952|0.816237166|0.6888154959999999|-0.055677662|0.225448915|0.019504497|12.33442989|38.57988954|0.081322962|-0.0341809229999999|-32.12331106|0.7807587890000001|-1.606503401|-22.26638099|-21.61564087|47.54437201|0.462434482|580.9612768999999|2173.7139190000003|-13.66949407|7.668841725|14.2658736|6269.28943|138.6457355|1301.215093|1.0|0.0|1.0|3.41|2.86|26.0|3.36|4.02|2.0|1.0|120.28|0.0|5.0|-5.47|30.0|4.0|411.48|0.0|0.0|0.0|3.37|-4.96|1.1e-05|0.0045299999999999|0.0|0.0|3.92e-08|1.6100000000000002e-05|3.7119|3.7119|-1629.928331|-1629.90669|665.5|334.02|334.02|516.58|-1629.690316|0.3764|5.8775|0.0216412|8.3962|8.5498
11b_a50|0|1|0.0|2|1|4.071188272|5.82008293|0.038040936|0.011959339|-0.218953127|10.94500697|0.012037198|-0.013155246|-0.266743077|1|0.800774662|-0.146696566|-0.20645662|0.862408925|0.667956827|-0.0445367309999999|0.229754094|0.019455771|10.1501574|7.949039772000001|0.068683675|-0.02494328|-19.0090431|0.642051995|-1.047617742|-12.12179711|-13.01301376|33.38515735|0.42907551|485.8716402|1650.235214|-6.788943965|5.697537591000001|9.979494111|4884.730303|186.7429782|851.2497152000001|0.0|0.0|1.0|3.44|2.84|20.0|3.09|3.73|0.0|0.0|99.65|0.0|2.0|-3.58|25.0|3.0|327.38|0.0|1.0|1.0|2.96|-4.16|6.97e-05|0.0228|0.0|0.0|1.35e-06|0.000441|4.6471|3.9863|-1045.98235|-1045.961211|560.06|311.03|266.8|431.63|-1045.798634|0.0711|2.7805|0.02113855|3.7922|5.7696
12_a15|0|0|0.0|0|0|0.0|0.0|0.034285714|0.001740635|-0.106061273|10.95973444|0.0034254209999999|-0.054575504|-0.380490701|2|0.723852961|0.049877871|-0.019064393|0.769289315|0.7933685340000001|-0.061084417|0.738437971|0.015018226|9.58943236|72.18361893|0.10362709|-0.031995594|-38.40979933|0.746489397|-1.695766456|-24.90456371|-20.42981445|48.59303169|0.476419838|572.3516967|2661.728915|-13.04483751|5.448223888999999|10.40571107|5897.820841|161.8714956|1450.496376|1.0|1.0|1.0|3.56|3.73|24.0|5.32|6.3|2.0|0.0|119.95|0.0|6.0|-6.22|30.0|4.0|397.47|1.0|0.0|1.0|4.7|-5.83|1.47e-06|0.000584|0.0|0.0|1.51e-10|5.99e-08|4.4819|3.8538|-1281.087109|-1281.060163|688.91|321.72|276.63|585.26|-1280.810963|0.0093|4.3338|0.02694613|6.0547|8.3979
12be_a36|1|0|3.466734143|0|2|0.0|5.351858133|0.043854875|0.000482522|-0.08981965|10.95957887|0.002872872|0.19405344|-0.3825349939999999|1|0.812921349|0.132962547|0.00734728|0.858971809|0.8350231859999999|-0.0780531429999999|0.330453338|0.033763464|23.42501577|63.31681179|0.201984123|-0.031937334|-52.44976141|0.5660743979999999|-1.852365352|-37.57129686|-22.15805062|77.57811183|0.4564615729999999|553.6616295|2552.721046|-15.37320593|8.773114043|16.14074295|6592.168374|301.05661160000005|2270.314539|1.0|0.0|1.0|4.96|0.0|17.0|2.83|1.9|1.0|0.0|136.74|0.0|7.0|-4.11|33.0|6.0|441.49|0.0|0.0|0.0|1.75|-4.15|7.13e-05|0.0315|1.0|0.0|1.6100000000000005e-07|7.11e-05|5.2184|3.3487|-1462.0007349999998|-1461.968283|739.48|370.25|237.59|594.44|-1461.68274|0.0018|7.7861|0.03245204|10.3044|7.3565
47t_a18|0|0|0.0|0|1|0.0|4.844187086|0.03672956|-0.006573438|-0.011641394|10.94702032|-0.004985656|0.027313444|-0.600890268|0|0.750103977|0.005590928|-0.074774521|0.796935152|0.688453085|-0.119202068|0.240001773|0.014067024|9.415011332|280.622476|0.32796681|-0.040580402|-46.27207168|0.804531523|-2.272502492|-53.39751484|-27.16032544|89.19655162|0.49779009|449.789539|1326.524873|-18.17831387|8.780037801|17.48280476|6603.597038|130.8263901|1890.514146|0.0|0.0|1.0|3.86|0.0|18.0|2.6|2.93|2.0|1.0|129.21|0.0|7.0|-5.58|33.0|4.0|441.48|0.0|0.0|0.0|2.15|-4.77|1.7100000000000002e-05|0.0075299999999999|0.0|0.0|3.09e-08|1.36e-05|3.1164|3.1164|-1470.873743|-1470.836067|703.76|397.84|397.84|601.36|-1470.528808|0.5502|7.7656|0.03767603|9.6938|6.1068
12ac_a36|1|0|3.4419617660000004|0|2|0.0|5.351858133|0.042560386|0.000584134|-0.046730704|10.95345846|0.0018565629999999|0.060445359|-0.433636165|1|0.811459853|0.135371136|-0.020272679|0.863165958|0.770400825|-0.080202334|0.4712820929999999|0.021508835|14.93372351|118.0445703|0.220326632|-0.036062573|-50.32319912|0.7316461470000001|-1.98344149|-38.66245764|-25.03847816|70.61872461|0.44477577|541.3322795|2455.459827|-17.38437788|8.126831024|14.63702516|6378.288017|186.3198219|1882.216294|1.0|0.0|1.0|4.86|0.0|17.0|3.16|2.09|1.0|0.0|133.95|0.0|6.0|-3.81|32.0|5.0|423.47|0.0|0.0|0.0|1.84|-3.95|0.000112|0.0476|0.0|0.0|1.29e-07|5.4600000000000006e-05|3.8843|3.8594|-1385.606133|-1385.566143|711.77|321.25|319.2|554.84|-1385.3211789999998|0.0249|4.0208|0.03998989|5.4387|7.8861
8k_a46|0|0|0.0|1|1|2.105349622|5.533389489|0.038616352|-0.002099764|-0.114070359|10.31928125|0.002202734|-0.1017929319999999|-0.510222233|2|0.786206898|0.095179795|-0.051289238|0.8341090329999999|0.687020939|-0.08638304|0.400181795|0.009441365|6.774333772|104.0919365|0.261823161|-0.033099828|-44.45419269|0.8265691140000001|-1.985989657|-44.4725532|-23.74966689|68.75557551|0.4938768979999999|529.6539372999999|2328.360804|-17.04077386|8.070811215|15.94634031|7352.280688|124.4394929|1723.969585|1.0|0.0|1.0|3.94|2.82|23.0|2.94|5.37|1.0|0.0|132.47|0.0|5.0|-5.74|34.0|6.0|474.58|0.0|0.0|0.0|3.29|-5.13|7.47e-06|0.00355|0.0|0.0|2.17e-09|1.03e-06|5.0379|4.1034|-1845.304274|-1845.257085|742.04|302.15|246.1|642.39|-1844.970617|0.1166|3.4118|0.04718819|3.8107|6.8327
14aa_a23|0|1|0.0|2|0|3.4143268310000003|5.351858133|0.046678487|0.013012022|-0.029037128|10.313217300000002|0.012103325|0.055934795|-0.4506138879999999|2|0.75434493|0.055269665|-0.070471939|0.8072028240000001|0.693959193|-0.052155763|0.204831806|0.018016316|12.26959478|40.49537336|0.075891958|-0.03159178|-35.2984572|0.796659447|-1.6743643259999998|-24.18971469|-21.51484958|47.78906871|0.4930525229999999|629.3423691|2263.821505|-14.65218978|8.000512184|15.78173785|6651.23042|138.4803717|1431.335599|0.0|0.0|1.0|3.63|3.68|26.0|4.4|4.63|2.0|1.0|130.22|0.0|5.0|-6.23|32.0|4.0|439.54|0.0|0.0|0.0|4.1|-5.55|2.81e-06|0.00123|0.0|0.0|6.9799999999999995e-09|3.07e-06|3.5934|3.5934|-1708.5626|-1708.5422620000002|715.57|345.03|345.03|588.45|-1708.276011|0.4157|5.8286|0.02033777|8.3532|8451.0
19a_a22|0|0|0.0|1|0|1.572240489|4.727387819|0.0389622639999999|-0.002607064|-0.011513343|10.9464374|-0.001355145|-0.03516233|-0.496053375|2|0.777600172|-0.155892259|0.0271939039999999|0.834033833|0.699744887|-0.090145161|0.51561501|0.024839714|18.53458775|373.8201781|0.255645265|-0.035138299|-52.17015658|0.684706189|-1.967744721|-50.18975739|-26.21905704|85.79797858|0.4347718229999999|555.4133255|2607.322873|-19.56380872|8.648671382|15.30120355|7095.27723|235.2620007|2144.375527|1.0|1.0|1.0|3.61|2.27|27.0|3.08|3.41|1.0|0.0|132.15|0.0|7.0|-4.38|35.0|6.0|463.49|0.0|0.0|0.0|2.36|-4.11|7.69e-05|0.0356|0.0|0.0|1.73e-09|8e-07|5.0397|3.5809|-1537.071348|-1537.0241640000002|740.07|346.24|246.01|567.03|-1536.756515|0.0623|4.5288|0.04718381|6.5658|7.3188
5a_a50|0|1|0.0|2|1|4.202707546|5.82008293|0.038040936|0.012640587|-0.256097122|10.93256969|0.01228899|0.028229556|-0.161169418|1|0.788709546|-0.132977171|-0.203436041|0.847812674|0.6759066159999999|-0.038932964|0.2814514|0.010185297|5.435098605|6.819160781|0.030107124|-0.022747617|-18.56865899|0.66527517|-0.978147545|-11.08625592|-12.13862875|26.21058426|0.4528093929999999|517.556163|1605.985157|-6.477439183|5.892775027000001|10.76914508|4770.917486|178.61652859999998|784.5791628|1.0|0.0|1.0|3.5|3.28|20.0|3.66|4.33|0.0|0.0|101.86|0.0|2.0|-3.89|25.0|2.0|326.39|0.0|1.0|1.0|3.47|-4.5|3.14e-05|0.0102|0.0|0.0|5.7e-07|0.000186|5.6146|4.0159|-1029.930364|-1029.905844|582.98|308.73|220.82|455.34|-1029.734933|0.1156|3.9843|0.02452028|5649.0|5.3872
8g_a12|1|1|2.897921027|0|1|0.0|4.59511985|0.038347953|0.005898773|-0.094550033|10.95472263|0.005405355|-0.068810076|-0.532504083|1|0.7475224290000001|-0.04981165|-0.070405398|0.80546986|0.7714487940000001|-0.076856227|0.274352085|0.008910823|4.915102972|84.95000993|0.142374631|-0.042752517|-31.79592789|0.90166696|-1.881110729|-23.38345638|-23.58177591|47.30807670000001|0.463772637|473.055878|1356.883205|-13.00742505|6.882798206|12.83559677|5327.736626|54.23932676|1150.7554189999998|0.0|1.0|1.0|4.07|2.51|21.0|3.31|2.07|1.0|0.0|109.93|0.0|3.0|-4.38|27.0|5.0|353.38|0.0|0.0|0.0|2.77|-4.34|4.61e-05|0.0163|0.0|0.0|9.98e-09|3.53e-06|4.2057|3731.0|-1154.321531|-1154.281986|590.93|332.31|294.8|418.41|-1154.121362|0.1601|2.9986|0.03954539|4.2131|5.43
2_a33|1|1|3.396444161|0|0|0.0|5.733341277|0.039958333|-0.002514803|0.070526947|10.31100266|-0.000810928|-0.0881938509999999|-0.593915758|0|0.833090592|-0.0212158239999999|-0.096644295|0.8799816220000001|0.753434785|-0.0804186|0.411881091|0.018451635|11.27469555|103.5201191|0.1804845889999999|-0.031851158|-38.84811555|0.702597735|-1.56070672|-30.02592687|-19.46234551|60.41371259|0.4699986339999999|500.7570617|3245.244678|-11.89228027|6.152818143999999|11.60906093|6067.635829|181.7248125|1357.327077|1.0|0.0|1.0|3.57|3.51|19.0|6.7|4.63|2.0|0.0|115.28|1.0|7.0|-6.35|28.0|4.0|411.54|1.0|0.0|1.0|3.98|-4.78|1.6800000000000002e-05|0.0069|0.0|0.0|2.13e-08|8.78e-06|3.6281|3.6281|-1920.079174|-1920.049452|655.74|341.74|341.74|525.38|-1919.830424|0.2911|4.2519|0.02972182|5539.0|8.2596
12i _a30|0|0|0.0|0|2|0.0|5.351858133|0.043848238|0.00372838|0.0109710489999999|10.31162888|0.003603419|-0.172434349|-0.469854551|1|0.831176513|-0.029080032|-0.1240820219999999|0.888213143|0.7463962120000001|-0.076575246|0.356921662|0.015808432|10.32233418|84.78576301|0.156570866|-0.037414255|-41.13938837|0.806299097|-1.833298476|-32.64875738|-24.43015511|60.32320054|0.479900127|550.7287204|2280.31966|-15.95200773|8.097008872|15.56818082|6362.153853|126.4796844|1484.657003|1.0|0.0|1.0|4.62|0.0|17.0|4.47|3.27|2.0|0.0|132.29|0.0|5.0|-5.93|30.0|4.0|432.93|0.0|0.0|1.0|3.11|-5.44|3.61e-06|0.00156|0.0|0.0|6.03e-08|2.61e-05|5.0358|3.5242|-2035.373964|-2035.339603|691.59|351.81|246.2|542.74|-2035.141693|0.1577|2.5397|0.03436093|3.0033|7.8013
18c_a30|0|0|0.0|0|2|0.0|5.351858133|0.042560386|-0.003436924|0.0119521719999999|10.31163825|-0.002215642|0.0211588229999999|-0.562807327|1|0.8303425640000001|0.034468997|-0.058608635|0.885516463|0.802578397|-0.105618255|0.42531141|0.019360263|13.07260474|384.391404|0.282947974|-0.042101245|-50.86775696|0.7859920029999999|-2.2313660090000003|-48.15493021|-28.4279687|84.38908035|0.448899917|484.1740985|3094.729399|-19.19537998|7.646050338999999|13.8741593|6685.737642|144.5043388|1916.918155|1.0|0.0|1.0|4.85|0.0|17.0|3.04|1.72|1.0|0.0|135.37|0.0|6.0|-5.01|32.0|5.0|441.51|0.0|0.0|0.0|1.91|-4.3|5e-05|0.0221|0.0|0.0|6.520000000000001e-07|0.000288|3.4848|3.4848|-1744.500825|-1744.455795|711.56|355.78|355.78|543.46|-1744.2261030000002|0.3879|6.6462|0.04503016|8.64|7.9208
17_a3|0|0|0.0|0|0|0.0|4.727387819|0.047430556|-0.007540435|-0.041723219|10.31163036|-0.006696449|-0.027542873|-0.633373061|2|0.767641592|0.1789147639999999|-0.085686119|0.838125715|0.773152968|-0.098658557|0.225087454|0.010321361|5.251911643|234.4907116|0.1969243769999999|-0.039557272|-24.87357062|0.840062179|-1.344947254|-25.54439812|-20.12828595|55.45324083|0.4383349039999999|408.6362608|1667.279771|-10.24205849|6.2477303310000005|11.12358659|4839.543958|81.38261354|814.6560331000001|1.0|1.0|1.0|3.13|2.65|21.0|4.96|4.66|1.0|0.0|95.5|0.0|2.0|-5.53|23.0|3.0|338.81|0.0|0.0|1.0|3.71|-4.93|1.18e-05|0.00399|0.0|0.0|3.28e-08|1.11e-05|3.2102|3.2102|-1731.75233|-1731.72355|537.32|386.22|386.22|393.58|-1731.6147670000005|0.4062|3.8077|0.02878063|4.8815|7.6383
12x_a30|0|0|0.0|0|2|0.0|5.351858133|0.043383838|0.00604028|0.027312213|10.31162819|0.006346396|-0.104089964|-0.458718546|1|0.782514704|-0.062251445|-0.1759406839999999|0.829606585|0.803183654|-0.071909912|0.398925866|0.014757946|9.745611551|74.51844582|0.151155723|-0.035022402|-39.99960559|0.824674971|-1.926232129|-31.35848986|-23.12752311|57.2323071|0.4490846539999999|560.5459455|2374.777496|-15.27257668|7.794822643|14.14885734|6359.545311|115.7782842|1542.442557|1.0|0.0|1.0|4.86|0.0|17.0|4.87|3.23|2.0|0.0|137.21|0.0|5.0|-6.04|31.0|4.0|426.54|0.0|0.0|0.0|3.19|-5.46|3.48e-06|0.00148|0.0|0.0|4.12e-08|1.76e-05|3.4831|3.4831|-1654.40976|-1654.3784|703.75|355.95|355.95|558.65|-1654.1207|0.1517|4.3702|0.03136007|4.8197|7.6556
4R4l_a46|0|0|0.0|1|1|2.155247543|5.587248657999999|0.049498645|0.0066560469999999|-0.060895366|10.94631401|0.006162668|-0.1012114369999999|-0.3888343979999999|1|0.726535412|-0.001318857|-0.229089688|0.762625193|0.7936534740000001|-0.090505744|0.208818132|0.007084496|3.844966512|177.33836430000002|0.103346328|-0.02989332|-24.94818681|0.8782984840000001|-1.524559305|-26.65896664|-16.223992300000003|52.96512128|0.4568839389999999|486.6405745|1766.0974600000002|-8.805242402000001|5.669819400000001|10.43942503|4923.057044|66.05102684|942.0756413|1.0|1.0|1.0|3.92|3.24|17.0|4.64|5.02|1.0|0.0|105.77|0.0|3.0|-5.28|26.0|3.0|347.45|0.0|1.0|1.0|4.09|-5.11|7.78e-06|0.0027|0.0|0.0|9.980000000000001e-08|3.47e-05|4.6497|4.1152|-1092.75416|-1092.728268|584.44|301.29|266.65|498.78|-1092.4898449999998|0.0851|2.1973|0.02589231|2.3035|6.8633
3k_a32|1|1|3.644417045|0|1|0.0|5.973809612|0.0381981979999999|0.001221534|-0.0902541999999999|10.31100271|0.002509816|-0.084055305|-0.5265375529999999|0|0.779649252|-0.127713677|-0.129124455|0.8306695270000001|0.7681279190000001|-0.0711378679999999|0.31016741|0.0123637989999999|6.970844822|80.0971996|0.122251759|-0.029575784|-28.87643819|0.78057227|-1.271758703|-22.61349991|-16.67514938|47.07915023|0.472646737|494.8840288|1970.06814|-9.40163104|6.153598893|11.6688363|5259.698672|123.7157466|918.5970998|1.0|1.0|1.0|3.47|3.48|19.0|7.12|5.78|2.0|0.0|105.36|0.0|3.0|-7.04|25.0|3.0|366.5|0.0|0.0|1.0|4.75|-5.61|2.47e-06|0.000904|0.0|0.0|5.86e-08|2.15e-05|3.5363|3.5363|-1750.164914|-1750.1383649999998|611.65|350.6|350.6|452.36|-1749.957584|0.3082|3.2233|0.02654958|5689.0|8.0605
7f_a8|1|0|2.961566988|1|0|1.2793830309999998|4.844187086|0.044814815|0.00112124|-0.087673259|10.94343485|0.00084936|0.09329746|-0.381574707|0|0.7051689170000001|-0.048917705|0.041366689|0.7677336090000001|0.507325475|-0.091890536|0.3155671539999999|0.0138113419999999|7.858266077000001|53.09327646|0.229770733|-0.040738044|-28.45850692|0.880922225|-1.670259798|-29.74763659|-23.17880348|60.14140162|0.4513917389999999|438.23883319999993|1854.738581|-13.18808857|7.704280774|14.04331892|5662.145174|67.75191165|1078.790971|1.0|0.0|0.0|3.14|3.23|23.0|5.52|5.49|2.0|0.0|101.89|0.0|3.0|-5.68|28.0|4.0|373.35|0.0|0.0|1.0|4.63|-5.5|3.16e-06|0.00118|0.0|1.0|3.5e-09|1.31e-06|3.8187|3.4810000000000003|-1285.196168|-1285.168078|584.99|356.17|324.68|495.55|-1285.017838|0.1502|8.7098|0.02809022|11.6137|4.4479
47c_a18|0|0|0.0|0|1|0.0|4.844187086|0.032688172|0.0007979619999999|-0.058748345|10.94702285|0.002674691|0.071793992|-0.455055055|0|0.758269842|-0.027873485|0.050944273|0.7912974190000001|0.7601847759999999|-0.0715759629999999|0.246894346|0.015864085|12.75381432|67.68084951|0.1871383589999999|-0.0321917939999999|-60.75445536|0.7489981509999999|-2.350000928|-46.26124419|-25.88035487|70.29678191|0.489290189|653.4941186000001|2027.892739|-20.80632033|9.566965871|18.73268473|7527.530240999999|201.7910841|2522.390613|1.0|1.0|1.0|4.61|0.0|18.0|2.84|2.87|3.0|2.0|154.77|1.0|12.0|-5.73|38.0|4.0|513.63|0.0|0.0|0.0|2.42|-5.09|8.12e-06|0.00417|1.0|1.0|6.67e-10|3.42e-07|3.1096|3.1096|-1664.753129|-1664.721977|850.89|398.71|398.71|790.07|-1664.201034|0.5869|3.3075|0.03115159|3.8573|8.5229
4k_a46|0|0|0.0|1|1|2.145043462|5.587248657999999|0.0510113959999999|0.006550513|-0.1149361969999999|10.94631314|0.006050983|-0.158788415|-0.3860697829999999|1|0.7477594870000001|-0.003017362|-0.141706595|0.787615341|0.784722915|-0.091943864|0.260665072|0.007038271|3.801175594|171.92614719999997|0.121088629|-0.0306644389999999|-25.25406274|0.8732380740000001|-1.471893066|-26.8180173|-16.56101615|53.45751583|0.417368922|474.67574630000007|1912.936687|-8.94414722|5.726809252000001|9.829220349|4685.0322320000005|68.46061366|910.3230822|1.0|1.0|1.0|3.8|3.03|17.0|4.26|4.77|1.0|0.0|100.96|0.0|2.0|-4.82|25.0|3.0|333.43|0.0|1.0|1.0|3.79|-4.83|1.4800000000000002e-05|0.0049299999999999|0.0|0.0|2.48e-07|8.28e-05|5.4228|4.4485|-1053.433249|-1053.396715|582.84|278.71|228.63|500.36|-1053.196897|0.1505|4.0015|0.03653474|5.7714|7.0969
