molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|nAHRing|BCUTs-1|SaasN|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1i|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|FNSA5|PBF|PNSA3|PNSA5|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
13b_a5|0.0|1|0|0|2.948625157|0.0|1|1.338814635|0.0|5.209486153|0.011339656|2|-0.006314305|0.0|0.0064510459999999|-0.104404004|10.94530329|1|-0.091464693|0.765309977|0.03431921|-0.0330907489999999|0.653356347|0|-0.074710354|0.468748106|-44.93506461|-48.3067033|14.41650822|0.168442764|108.9128108|-0.02636836|-31.23446039|46.77748445|0.654076389|-1.344786367|-29.05440446|-17.04942469|0.455921715|2661.597781|537.6736515|0.345923611|8.427551282000001|15.48959317|0.837970799|223.6695238|-562.2202871000001|13.93534415|0.0|1.0|1.0|1.0|2.97|2.64|23.0|4.06|74.77|1.0|0.0|119.8|0.0|1.0|5.0|-4.24|30.0|4.0|-6.58|395.46|1.0|3.26|5.69e-05|0.0225|3.75e-05|3.01|0.0|0.0|4.36e-09|1.72e-06|-0.05177|4.6733|4.66|4.1793|-1276.066049|-1276.030896|672.43|0.5528|265.31|503.93|0.57482|0.3064|3.5881|-1275.865034|4.7964|0.11|6.9586|6.9586
15_a47|0.0|1|1|1|2.9226792460000004|0.0|0|1.304329657|0.0|4.59511985|-0.072588375|2|-0.130885389|1.56205245|-0.0026314909999999|0.086682657|10.9497222|1|-0.017562097|0.830688568|-0.131424138|0.081171071|0.614613723|1|-0.0904066519999999|0.429825305|-45.1562696|-48.36220049|61.0548099|0.208246323|111.3994409|-0.033307714|-25.87091101|0.0|0.711630105|-1.265693121|-24.15592798|-17.81765281|0.477646539|2327.320914|423.5412927|0.288369895|6.984778596|13.37174753|0.914412511|154.260803|-362.1927541|11.43190096|1.0|1.0|1.0|2.0|2.89|2.1|21.0|5.28|66.49|2.0|0.0|96.6|0.0|1.0|3.0|-4.89|25.0|4.0|-5.76|353.78|1.0|3.74|1.29e-05|0.00455|1.41e-05|3.8|0.0|0.0|3.22e-09|1.14e-06|-0.0591799999999999|4.3312|3.33|4.0594|-1527.4104|-1527.376145|552.16|0.2828|286.26|419.75|0.68008|0.0759|2.2271|-1527.316555|3.7709|16.0|7.8|7.8
14b_a23|0.0|0|1|1|0.0|0.0|0|1.197963628|3.2475997860000003|5.351858133|-0.071396109|2|0.0519489729999999|0.716540473|0.007671236|-0.0644978|10.31321824|2|-0.17267308|0.793551289|-0.00399443|-0.077808321|0.5935522360000001|1|-0.082441268|0.228282196|-41.01458464|-53.44429544|40.76245006|0.153740341|99.66542762|-0.03508139|-34.64639496|84.36242964|0.774359705|-1.64882535|-26.58857202|-22.74225338|0.450973737|2943.803333|548.6057241000001|0.225640295|7.833620016|14.26820636|0.821406493|146.2760938|-692.9278992000001|11.53563485|0.0|0.0|1.0|1.0|3.42|3.44|26.0|4.58|105.02|2.0|1.0|120.24|0.0|1.0|5.0|-5.58|31.0|5.0|-6.31|429.47|0.0|3.78|2.66e-06|0.00114|7.73e-06|3.68|0.0|0.0|2.14e-08|9.18e-06|-0.07803|3706.0|3.72|3706.0|-1729.161608|-1729.139722|673.05|0.3603|334.55|525.66|0.58097|0.3603|6.8752|-1728.9893510000002|9.7544|4.0|8.3536|8.3536
21_a34|0.0|0|0|0|0.0|0.0|2|1.425532331|1.88614418|5.860786223|-0.091664226|1|-0.125881566|0.0|-0.001643445|-0.004734657|10.94874873|1|-0.407759867|0.740092842|0.116926272|-0.015568862|0.660871869|0|-0.117789944|0.527371706|-63.96857813|-79.03896823|168.9671187|0.323609157|217.1470086|-0.041572921|-53.03643341|77.34839362|0.728260094|-2.120218984|-42.9239565|-27.89610644|0.4688149339999999|3115.110331|453.8692584|0.271739906|7.253455092999999|13.65523159|0.882583047|182.341897|-954.6558014|16.08669155|0.0|0.0|1.0|0.0|3.43|3.52|23.0|3.23|86.55|1.0|1.0|122.59|0.0|1.0|4.0|-4.5|33.0|6.0|-6.83|438.43|0.0|3.03|3.14e-05|0.0138|1.94e-05|3.02|0.0|0.0|2.07e-08|9.06e-06|-0.07534|4.3011|7.78|3091.0|-1483.3359380000002|-1483.305698|698.17|0.2174|288.26|530.93|0.69292|0.0002|5.3432|-1483.12009|7.9399|3.36|5.4737|5.4737
16j_a32|0.0|1|1|1|3.359912013|-0.082980188|0|0.609420735|0.0|5.733341277|-0.086195934|0|-0.0667943999999999|2.076106145|-0.002456725|-0.135618491|10.31100263|3|-0.202656848|0.798237393|0.168000908|0.032797932|0.762429418|1|-0.106897203|0.509776381|-54.71915795|-76.45058155|34.66998636|0.174011588|124.4493461|-0.034287782|-54.6758122|45.81893652|0.699790508|-1.817252458|-39.13396528|-24.52188465|0.442735754|2830.682695|590.7291534|0.3002094919999999|7.357962381|13.20372234|0.7944808170000001|214.7033741|-929.4888072999998|15.48758085|1.0|0.0|1.0|2.0|3.86|3.38|19.0|5.24|149.27|3.0|0.0|121.3|1.0|1.0|8.0|-7.45|30.0|5.0|-5.73|441.57|0.0|4.25|3.56e-08|1.57e-05|3.89e-06|4.59|0.0|0.0|1.7e-08|7.5e-06|-0.05016|3629.0|5.5|3629.0|-2034.621888|-2034.593521|729.78|0.2907|341.65|631.34|0.70207|0.2907|3.4656|-2034.408854|4.0992|9.0|8.0315|8.0315
13a_a30|0.0|0|0|0|0.0|0.0|2|0.604984129|0.0|5.351858133|-0.118776867|2|-0.036541822|0.0|-0.003436924|0.0317047379999999|10.31162842|1|0.006103754|0.8303425640000001|0.019603815|-0.058608635|0.802578397|0|-0.113507021|0.478381813|-74.02777574|-76.60916637|381.9643801|0.303605444|204.9120824|-0.042832838|-51.70573895|102.6479456|0.799862466|-2.27014041|-49.96348386|-28.90911938|0.4661332179999999|3002.811441|470.0167988|0.2001375339999999|8.066980235|15.1104742|0.873126469|135.07860209999998|-1034.114779|11.6174288|1.0|0.0|0.0|2.0|4.76|0.0|17.0|1.72|124.74|1.0|0.0|135.37|0.0|1.0|6.0|-5.01|32.0|5.0|-7.05|441.51|0.0|1.91|9.68e-06|0.00427|5e-05|2.74|0.0|0.0|6.520000000000001e-07|0.000288|-0.0555|5.0535|4.54|3.5288|-1744.491614|-1744.4457100000002|721.66|0.1788|245.34|541.59|0.6845600000000001|0.1603|0.7158|-1744.281248|1.4855|14.0|7.8665|7.8665
20a_a10|0.0|0|0|0|0.0|0.0|1|1.343837243|2.113798134|5.4161004020000005|0.049376168|2|-0.035536682|1.896409603|0.008214031|-0.010695558|10.9296614|1|-0.081587712|0.755429696|0.036092601|0.019448804|0.63495222|1|-0.072821454|0.591835899|-43.19189039|-47.37850712|66.52185003|0.086318664|56.1599532|-0.028008251|-30.82502228|47.01787447|0.733451892|-1.456429076|-28.10115947|-18.22250274|0.452402751|2998.608651|594.4519837|0.266548108|8.419180593|15.37476788|0.826159649|173.41938059999998|-616.5004457|10.76131538|1.0|0.0|1.0|0.0|3.48|3.63|27.0|5.77|76.62|2.0|0.0|126.35|0.0|1.0|4.0|-5.68|33.0|5.0|-5.82|429.47|1.0|4.27|2.07e-06|0.000888|2.56e-06|4.36|0.0|0.0|3.61e-10|1.55e-07|-0.06611|4.7841|3.98|3.8312|-1389.164302|-1389.1321289999998|696.63|0.2738|259.16|524.02|0.6864600000000001|107.0|2.9429|-1388.957848|3.2116|1.2|5.9208|5.9208
12_a4|-3.2834578760000004|0|0|0|0.0|0.0|1|0.295190368|2.070952433|5.4161004020000005|-0.271149771|2|-0.0334644329999999|1.587386096|0.005795666|-0.093414896|10.31168324|1|-0.085553511|0.8157155359999999|-0.036425699|0.04172421|0.531333552|1|-0.074699711|0.636722126|-41.69390404|-44.33087544|15.80191019|0.194761903|115.5823166|-0.025916226|-26.30835499|7.519189887|0.717772573|-1.269895089|-24.74343259|-15.38009964|0.470780296|2927.48584|477.8721263000001|0.282227427|6.223583758999999|11.7599245|0.889574393|167.4891205|-447.2420348|9.260141177|1.0|0.0|1.0|0.0|3.41|2.94|21.0|4.98|86.12|1.0|0.0|113.02|0.0|1.0|4.0|-4.18|29.0|5.0|-6.84|404.48|1.0|3.3|6.57e-05|0.0266|4.64e-05|2.72|0.0|0.0|1.45e-08|5.85e-06|-0.06898|4.8592|6.12|3.8083|-1617.861623|-1617.826064|640.67|0.1194|255.16|503.28|0.68825|0.0464|7.8701|-1617.634733|10.1971|9.29|5032.0|5032.0
11d_a5|0.0|1|0|0|2.9590700880000003|0.0|0|1.388848584|0.0|4.59511985|0.001099755|2|-0.125546291|0.0|0.008307337|-0.138265707|10.94877952|1|-0.200646773|0.783891527|-0.018747485|0.036918829|0.755793189|0|-0.0847408619999999|0.359644732|-40.04753555|-53.84338206|61.45330587|0.12909714|82.02685783|-0.029333375|-34.21147402|0.0|0.712305422|-1.525335513|-25.44574968|-18.63809379|0.49396568|2540.78984|553.3617954|0.287694578|8.920296087|17.62784804|0.976150552|182.7978704|-615.8065323|11.51307533|1.0|1.0|1.0|1.0|3.13|3.37|23.0|4.14|66.93|1.0|0.0|114.29|0.0|1.0|7.0|-4.14|29.0|5.0|-6.47|385.46|1.0|3.28|7.2e-05|0.0278|5.14e-05|3.07|0.0|0.0|2.31e-09|8.909999999999999e-07|-0.03767|4.4175|2.59|4107.0|-1239.127458|-1239.093739|682.09|507.0|280.66|594.45|0.6533399999999999|0.2068|2.8731|-1238.914819|3.7008|15.0|7.8239|7.8239
12q_a36|0.0|1|0|0|3.453150038|0.0|2|1.29701394|0.0|5.351858133|-0.043678703|2|0.068040097|0.0|0.0005016269999999|-0.0651906459999999|10.9598352|1|-0.177407665|0.828371596|-0.017640538|-0.074349074|0.8065052890000001|0|-0.1060430969999999|0.324924033|-49.18227989|-68.5549152|82.68142965|0.17088073|110.4712541|-0.038175515|-44.31949385|0.0|0.768692389|-1.908775752|-31.79544084|-24.67976947|0.486620426|2786.514757|536.0103834|0.231307611|7.546533709|14.69971555|0.947876484|149.536123|-797.7508892000001|11.60375275|1.0|0.0|0.0|2.0|4.74|0.0|17.0|2.54|69.2|1.0|0.0|128.76|0.0|1.0|5.0|-4.44|30.0|4.0|-6.49|415.88|1.0|2.34|3.64e-05|0.0151|2.55e-05|3.31|0.0|0.0|6.65e-08|2.77e-05|-0.05602|5.2375|3.79|3.8653|-1692.544456|-1692.5102989999998|683.51|0.4239|236.72|531.58|0.6863199999999999|0.3419|4.6718|-1692.370918|6.4226|6.0|8.2218|8.2218
EW7203_a60|0.0|0|0|0|0.0|0.0|2|0.604984431|0.0|5.351858133|0.0075638519999999|2|-0.092774356|0.0|0.003099827|0.03824498|10.31162855|1|-0.090115975|0.822401103|0.002441966|-0.089945913|0.760234689|0|-0.096226348|0.345488097|-49.19385637|-62.23028092|80.48638339|0.113924842|73.67602619|-0.036566012|-40.24477665|0.0|0.766837077|-1.828300603|-31.81402579|-23.64750675|0.497298165|2913.880231|573.0312689|0.233162923|8.310125852|16.53092404|0.989250745|150.7881632|-764.6507562999999|11.59711747|1.0|0.0|1.0|2.0|4.75|3.21|17.0|2.6|117.47|2.0|0.0|133.97|0.0|1.0|5.0|-5.74|31.0|4.0|-6.35|425.51|0.0|3.09|1.81e-06|0.000768|1.53e-05|3.59|0.0|0.0|2e-07|8.51e-05|-0.06188|5.0166|3.64|3.5192|-1668.025575|-1667.993536|678.83|0.2385|247.15|546.85|0.69857|0.0448|1.7676|-1667.848192|2.5159|9.0|8.0334|8.0334
3d_a32|0.0|1|1|1|3.503398526|0.0|0|0.609420786|0.0|5.733341277|-0.034290847|0|-0.0620110029999999|2.230648962|0.000655875|-0.113314811|10.31100276|3|-0.1395294259999999|0.8444218509999999|-0.069007775|-0.100251236|0.77923808|1|-0.093187219|0.2214902789999999|-37.19367587|-50.45435743|62.43434632|0.107154498|58.01666174|-0.02867299|-27.31750365|0.0|0.720540286|-1.118246623|-20.13777259|-15.52441767|0.427813496|2213.978384|483.4133562|0.2794597139999999|6.15119195|10.75032687|0.747681906|151.30787800000002|-327.8100438|8.697152881000001|1.0|1.0|1.0|1.0|3.34|3.11|19.0|5.07|110.94|1.0|0.0|97.86|0.0|1.0|4.0|-6.55|23.0|3.0|-5.18|340.47|1.0|4.32|2.81e-07|9.58e-05|7.36e-06|4.5|0.0|0.0|5.13e-08|1.75e-05|-0.05482|3.5105|3.42|3.5105|-1672.758552|-1672.733979|569.29|0.5031|353.18|465.41|0.7035100000000001|0.5031|3.2094|-1672.638515|5.1728|8.0|8.0915|8.0915
15b_a50|0.0|0|1|1|0.0|0.0|1|1.353059441|4.112770601|5.82008293|-0.05484142|1|-0.103807905|2.018777006|0.004641091|-0.06083723|10.94501702|2|-0.2185722769999999|0.8259784720000001|0.000882622|-0.216393362|0.764606364|1|-0.080700307|0.447220762|-47.20879251|-46.13641893|274.85729960000003|0.179086516|102.3838797|-0.028069672|-26.37622116|0.0|0.639017342|-1.291204916|-26.98929785|-16.04745006|0.478989976|2441.264256|469.3167805|0.3609826579999999|6.89125222|13.22671714|0.919348867|206.3740238|-422.0195386|13.90004811|1.0|1.0|1.0|1.0|3.56|2.11|20.0|3.26|68.76|1.0|0.0|105.46|0.0|2.0|5.0|-3.18|27.0|4.0|-6.98|357.41|1.0|2.37|0.000654|0.2339999999999999|0.000249|2.11|0.0|0.0|1.92e-06|0.000687|-0.0333399999999999|4.0561|2.08|4.0561|-1160.4989460000002|-1160.463663|613.37|0.1796|305.67|475.99|0.65917|0.1796|6.9054|-1160.330621|9.3788|79.0|7.1024|7.1024
4m_a46|0.0|0|0|0|0.0|0.16407746|1|1.134637002|2.12888511|5.587248657999999|0.051308728|1|-0.302054595|0.0|0.011122528|-0.142061192|10.94319657|1|-0.029022201|0.747676221|-0.099662698|0.011235955|0.626578283|0|-0.0672468|0.373463876|-35.4774406|-35.43866734|6.161736337000001|0.051026123|26.89046601|-0.0224155999999999|-18.67596877|35.77391986|0.733236381|-1.008702005|-18.69640205|-11.81288911|0.463006576|2133.331634|500.1036387|0.266763619|5.329061873000001|9.923886653|0.8622201970000001|140.5828543|-280.1395315|6.446588969|1.0|0.0|1.0|0.0|3.59|2.9|17.0|4.63|54.5|1.0|0.0|98.69|0.0|1.0|2.0|-4.52|25.0|3.0|-5.68|328.41|1.0|3.59|2.99e-05|0.00981|2.68e-05|3.69|0.0|0.0|1.31e-07|4.31e-05|-0.04808|6.0419|3.45|4.3476|-1031.138426|-1031.109224|558.63|0.2465|205.21|468.63|0.68505|0.1557|3.9226|-1030.980844|5.2326|1288.0|5.8901|5.8901
17g_a50|0.0|0|1|1|0.0|0.0|2|1.320916184|4.377239517|5.82008293|0.052557574|2|-0.05611228|2.236579664|0.012079|-0.022378911|10.94501702|2|-0.323333765|0.738521694|-0.10642733|-0.2126789369999999|0.7276268779999999|1|-0.0706879109999999|0.442201795|-32.14758511|-47.17463902|10.60268439|0.079336825|52.94662161|-0.025918901|-31.48270383|85.51402581|0.749948388|-1.555134042|-21.45417373|-17.29736764|0.467997084|2821.3922|614.4183967|0.250051612|8.130878433|15.28352231|0.879688945|166.8756987|-692.6194843|9.106383854|0.0|1.0|1.0|0.0|4.04|3.66|20.0|4.37|51.77|2.0|0.0|133.03|0.0|1.0|6.0|-4.46|32.0|4.0|-6.28|424.54|0.0|3.63|3.4899999999999995e-05|0.0148|1.39e-05|3.68|0.0|0.0|1.1e-07|4.6500000000000005e-05|-0.0323|4.0458|3.22|4.0458|-1335.976491|-1335.946919|725.92|0.1795|306.45|559.45|0.6623600000000001|0.1795|7.0584|-1335.693266|9.1706|246.0|6.6091|6.6091
12at_a36|0.0|1|0|0|3.4361495580000003|0.0|2|1.297042863|0.0|5.351858133|-0.073048351|2|0.054794728|0.0|-0.001148437|-0.076129505|10.95446888|1|-0.227404687|0.8384626709999999|-0.08859337|-0.063825255|0.7767870459999999|0|-0.110637955|0.301423347|-58.66704838|-76.61315774|95.16663336|0.248143308|171.8311073|-0.037537878|-53.05210062|80.75773169|0.6744421970000001|-2.102121151|-40.6250081|-25.99374995|0.49342323|3041.832389|520.6361161|0.325557803|8.837213274|17.44496351|0.974034457|225.4381077|-1007.989912|18.99059683|1.0|0.0|0.0|2.0|4.9|0.0|17.0|1.67|95.5|1.0|0.0|135.03|0.0|1.0|7.0|-4.18|33.0|6.0|-7.18|439.47|0.0|1.76|6.579999999999999e-05|0.0289|8.36e-05|2.53|0.0|0.0|2.42e-07|0.000106|-0.05703|4.7133|4.5|3.8408|-1460.833958|-1460.797444|733.29|0.4765|263.05|589.75|0.6802600000000001|0.2076|6.4676|-1460.61293|8.9532|78.0|7.1079|7.1079
13b_a50|0.0|0|1|1|0.0|0.0|2|1.267593379|4.253030728|5.82008293|0.010464577|2|-0.0204949039999999|2.117002752|0.010435712|-0.042022102|10.94500743|2|-0.269353185|0.788327682|-0.041506802|-0.097736369|0.71935296|1|-0.080785633|0.435064196|-36.81915624|-57.74541064|104.0753113|0.093835987|67.07377798|-0.026928544|-41.27630533|150.45293569999998|0.700410304|-1.696498291|-26.31826007|-19.24847021|0.4321103879999999|3036.874979|647.7242444|0.299589696|9.514897025|16.75483549|0.7609056040000001|214.1461224|-866.8024118999999|12.34985404|1.0|1.0|1.0|0.0|4.78|4.17|20.0|5.12|66.99|2.0|0.0|133.36|0.0|1.0|7.0|-5.02|34.0|5.0|-6.3|455.55|0.0|3.99|9.65e-06|0.0044|7.92e-06|3.91|0.0|0.0|5.87e-08|2.68e-05|-0.02606|4.2315|3.63|4.1161|-1470.401544|-1470.3699789999998|780.4|0.1589|293.0|617.26|0.63872|0.1553|5.5271|1470.104535|7.1645|1.83|5.7375|5.7375
15a_a50|0.0|0|1|1|0.0|0.0|1|1.3530592819999998|4.126145086|5.82008293|-0.06317118|1|-0.0446629609999999|2.020652006|0.005366038|-0.15010386|10.94500663|2|-0.209259615|0.821868651|-0.051676609|-0.207610131|0.76745052|1|-0.084501726|0.4349386739999999|-46.91098865|-50.56454577|275.287923|0.162210104|97.06405493|-0.029316925|-30.25705388|0.0|0.705410595|-1.436529349|-28.07082095|-17.54280159|0.4476230879999999|2503.770258|501.3207109|0.294589405|8.095541483|14.65582885|0.8103580690000001|176.277812|-514.369916|11.21812301|0.0|1.0|1.0|1.0|3.7|2.63|20.0|3.57|68.76|1.0|0.0|110.43|0.0|1.0|5.0|-3.6|28.0|4.0|-6.78|371.44|1.0|2.76|0.000251|0.0933|0.0001189999999999|2.51|0.0|0.0|8.070000000000001e-07|0.0003|-0.03255|4.0408|2.66|4.0408|-1199.818129|-1199.784983|644.4|0.1767|306.83|519.38|0.66132|0.1767|6.6307|-1199.629702|9.0948|41.0|7.3872|7.3872
14d_a23|0.0|0|1|1|0.0|0.0|0|1.197963465|3.405551724|5.351858133|-0.026530366|2|0.03253552|0.758207139|0.01269616|-0.019307114|10.313217800000002|2|-0.136106024|0.772008792|0.006563565|-0.088996384|0.6906097959999999|1|-0.078282292|0.213597535|-35.40917327|-51.58357156|39.26987634|0.078305538|51.59888942|-0.032878563|-33.99063559|83.40396369|0.790346608|-1.6439281280000002|-23.33262837|-21.66510006|0.454495683|2878.955374|607.3441532|0.209653392|7.832720777|14.358677900000002|0.833166062|138.1496441|-713.8033475|9.908707432|0.0|0.0|1.0|1.0|3.52|3.62|26.0|4.33|105.02|2.0|1.0|125.25|0.0|1.0|5.0|-5.85|31.0|4.0|-6.1|425.51|0.0|3.8|1.43e-06|0.000608|5.61e-06|3.94|0.0|0.0|1.65e-08|7.03e-06|-0.0725799999999999|3688.0|3.79|8.1555|-1669.24571|-1669.224874|696.21|0.3807|336.18|554.84|8.1555|336.18|5.6156|-1669.045136|8.1555|4.0|8.4001|8.4001
8_a27|0.0|1|0|0|2.599100867|0.0|0|1.406757715|1.7626247169999998|4.59511985|-0.077396262|2|-0.14212377|1.21499748|0.0040883959999999|0.093450172|10.93783465|1|-0.187486926|0.8000360390000001|0.141900468|0.11158995|0.64927069|1|-0.092265073|0.3608031339999999|-37.50265703|-43.96130162|122.0597403|0.223615972|106.5457267|-0.035880862|-20.94612822|61.18801154|0.751701834|-1.291711016|-17.86879446|-17.09606174|0.479730655|2132.9321670000004|369.9216992|0.248298166|5.016799703|9.642697094|0.92208134|118.305988|-293.2457951|9.240677197|0.0|0.0|0.0|1.0|2.79|2.28|21.0|2.48|76.46|0.0|0.0|87.68|0.0|1.0|2.0|-3.23|23.0|4.0|-6.73|303.32|1.0|2.38|0.000586|178.0|0.000299|2.0|0.0|0.0|5.2e-07|0.000158|-0.05015|4.1276|3.96|4.1276|-1004.515654|-1004.489001|507.76|0.2336|300.38|374.88|0.64893|0.2336|3.0415|-1004.432889|4.2899|6.0|8.2218|8.2218
14k_a23|0.0|0|1|1|0.0|0.0|0|1.1979621459999998|3.358995671|5.351858133|-0.024758731|2|0.04479394|0.74561778|0.010682694|-0.055500851|10.31321813|2|-0.13187015|0.800643488|0.140087361|-0.091426449|0.659570836|1|-0.079899943|0.226547411|-37.43135588|-53.17069631|38.76597615|0.077602272|51.64167457|-0.033999976|-35.38329134|80.31548917|0.783562394|-1.597998852|-24.9092952|-22.62582822|0.486654314|2955.4566170000003|613.8243395|0.216437606|8.21201115|15.99703938|0.948005074|144.0318708|-707.6658267999999|10.87921891|0.0|0.0|1.0|1.0|3.39|3.56|26.0|4.67|105.02|2.0|1.0|125.29|0.0|1.0|5.0|-6.13|31.0|4.0|-6.03|445.93|0.0|3.99|7.49e-07|0.000334|2.83e-06|4.21|0.0|0.0|1.02e-08|4.55e-06|-0.07933|3.6421|4.1|3.6421|-2089.524497|-2089.501786|691.9|0.4694|340.42|552.65|0.63765|0.4694|5.8718|-2089.354026|8.3627|4.0|8.4123|8.4123
4r_a46|0.0|0|0|0|0.0|-0.03033057|1|1.13129629|2.051582577|5.587248657999999|-0.074041799|2|-0.15196733|0.0|0.006236535|-0.1129698999999999|10.96363493|1|-0.086905208|0.810646641|-0.077483502|-0.070397185|0.76719475|0|-0.081339886|0.261414008|-42.06465252|-43.14814202|176.18445569999997|0.152180218|80.72661483|-0.0259595379999999|-22.88867429|0.0|0.7146312779999999|-1.220098292|-22.31391864|-13.77068362|0.456487948|2137.47734|449.7405899|0.285368722|5.81085807|10.69131411|0.839885604|151.3787482|-343.3301143|8.076584289|0.0|1.0|1.0|1.0|3.82|2.89|17.0|3.43|63.83|0.0|0.0|97.9|0.0|1.0|3.0|-3.09|25.0|4.0|-6.83|334.41|0.0|2.7|0.00081|271.0|0.000279|2.12|0.0|0.0|5.64e-07|0.000188|-0.03073|4.5209|2.3|4.5209|-1069.447946|-1069.419677|571.75|0.1404|274.25|467.85|0.69085|0.1404|2.6630000000000003|-1069.284137|3.5979|1413.0|5.8499|5.8499
4p_a46|0.0|0|0|0|0.0|0.122217892|1|1.134636977|2.102855253|5.587248657999999|-0.038295755|0|-0.164311513|0.0|0.005152176|-0.205494852|10.93681929|1|0.101602982|0.747019097|-0.078703563|-0.1623103719999999|0.751334374|0|-0.083274013|0.3352802039999999|-56.55658053|-47.22779946|175.10295019999998|0.094033511|53.32991189|-0.029978645|-26.78464688|0.0|0.87420565|-1.498932241|-32.07534663|-17.00200781|0.423511708|2257.769185|513.8073925|0.12579435|5.828038618|10.10955243|0.734640605|71.34266847|-482.1236438|3.822678404|1.0|0.0|0.0|1.0|3.89|3.2|17.0|5.25|61.84|2.0|0.0|107.89|0.0|1.0|2.0|-5.8|27.0|3.0|-5.09|357.45|1.0|4.25|1.59e-06|0.000567|4.03e-06|4.77|0.0|0.0|8.95e-08|3.2e-05|-0.0393|5.4796|4.89|3.9958|-1129.65844|-1129.618646|598.19|0.2363|226.26|537.47|0.70138|0.0763|3.6961|-1129.4459470000002|5.3996|341.0|6.4672|6.4672
27a_a34|-3.727789|0|0|0|0.0|0.0|1|0.300206665|1.963136117|5.351858133|-0.456594848|1|-0.082271189|0.0|-0.012495918|-0.026428049|10.319282|1|-0.264978526|0.779284547|-0.07177581|-0.012251785|0.749941528|0|-0.123191967|0.4305370679999999|-74.78290605|-86.36649751|176.4623026|0.3990357329999999|279.75296960000003|-0.043345322|-60.54917431|22.69787432|0.764921711|-2.340647376|-52.42823715|-30.38821209|0.436895447|3394.470264|421.319507|0.235078289|8.960143164|15.91204178|0.7758691440000001|164.80691819999998|-1150.434312|14.40875302|1.0|1.0|1.0|2.0|3.66|2.58|23.0|3.97|129.74|1.0|0.0|122.61|0.0|1.0|6.0|-4.96|33.0|7.0|-7.29|463.51|0.0|2.44|1.09e-05|0.00504|3.43e-05|2.59|0.0|0.0|2.44e-08|1.13e-05|-0.03924|5.0012|7.38|4.1228|-1861.741982|-1861.695683|737.7|0.2896|247.91|598.18|0.69818|0.0203|10.8591|-1861.534743|13.9023|0.24|6.6198|6.6198
12aw_a36|0.0|1|0|0|3.28940051|0.0|2|1.297044239|0.0|5.351858133|-0.115864198|2|0.066435701|0.0|-0.006877664|-0.1066959869999999|10.96021804|1|-0.250781298|0.836170906|-0.022464907|-0.056676035|0.632625562|0|-0.114701005|0.373775982|-56.73814908|-73.52224315|54.50894809|0.2938251289999999|188.3390873|-0.041292362|-47.12705211|1.343623915|0.749052287|-2.06461809|-36.36860892|-26.46800754|0.47322369|2901.451841|452.6513136|0.250947713|7.545677222999999|14.32425315|0.898338973|160.8550748|-848.2869380000001|13.8551867|1.0|0.0|0.0|2.0|4.73|0.0|17.0|3.0|69.2|1.0|0.0|123.67|0.0|1.0|5.0|-3.99|31.0|6.0|-6.8|417.41|0.0|2.44|0.000102|0.0424|4.81e-05|2.88|0.0|0.0|7.599999999999999e-08|3.17e-05|-0.05513|5.2313|3.66|3.8763|-1431.404673|-1431.373326|666.09|0.4088|237.0|507.71|0.69109|0.3892|4.8181|-1431.239759|6.5278|9.0|8.0458|8.0458
