molecula|SddssS|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|FNSA3|PBF|PNSA3|PPSA3|RPSA|TPSA_x|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|GeomShapeIndex|GRAV|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50
11a_a31|0.0|1|0|0.0|0|7.773594467000001|1|0.610138462|0.0|-0.02376325|5.733341277|-0.259732443|0.044949495|-0.087576474|0.0|-0.022093578|-0.1217573119999999|-0.019865299|2|-0.017433557|-0.149933348|-0.1829166189999999|-0.563537536|0.861302755|0.8433024170000001|0.022073976|0.819138461|0|-0.151872243|0.271818874|-76.64827023|20.91187076|0.513245044|259.0291941|-0.056833284|10.55399384|71.03772901|-1.932331673|-38.68354874|-28.68314085|97.560141|2288.9694010000003|245.6599349|-975.2267888|1769.346573|0.8241360790000001|4940.657452|-492.1863586|39.01114987|-237.4612264|1326.379096|302.14325319999995|15.96146849|0.0|0.0|1.0|1.0|2.0|0.13|16.0|-4.65|2.94|125.57|0.57|0.0|83.12|2.0|-4.81|23.0|329.33|0.0|0.0|1.0|2.42|-3.79|1.5399999999999998e-05|0.00506|0.000161|0.0531|2.53|0.0|0.0|0.00731|3.8042|3.8042|-1441.452616|529.63|325.92|325.92|0.69222|-1441.327731|-0.15515|6.4691|-0.20589|0.04099365|-1441.37897|6.7212
47i_a18|0.0|0|0|0.0|0|7.03438793|1|1.251177255|0.0|-0.006882626|4.844187086|-0.066917145|0.037484277|-0.037689885|0.0|-0.000919158|0.073977454|-0.040514277|0|0.000427479|-0.057689282|-0.162274487|-0.499939719|0.742536498|0.744472118|-0.064085904|0.727767462|0|-0.0780255879999999|0.279553995|-54.34379065|6.787641686000001|0.196924826|137.1555392|-0.035256027|4.727502734|82.81385171|-2.150617629|-37.84973202|-24.55535669|61.13143233|2795.907966|559.3312455|-1497.876758|1333.332089|0.951017454|6353.6617320000005|-1043.251367|28.52393145|-502.6804099|1739.959818|855.7438937000001|6.542785417999999|1.0|1.0|0.0|1.0|3.0|0.22|18.0|-8.98|2.8|85.29|2.74|1.0|134.83|1.0|-5.18|33.0|440.54|0.0|0.0|1.0|2.5|-4.78|6.58e-06|0.0029|1.67e-05|0.00735|3.7|0.0|0.0|4.6e-07|3.2321|3.2321|-1416.260696|744.95|383.61|383.61|0.69175|-1415.875678|-0.13237|2.7749|-0.18299|0.02671774|-1415.944522|7.7212
3b_a32|0.0|1|1|0.0|0|7.758333467000001|0|0.609420808|0.0|-0.007388108|5.733341277|-0.064476472|0.042528736|-0.0411430079999999|2.21541916|-0.001282231|-0.1113575119999999|0.10614163|3|0.00020567|-0.078754696|-0.151445075|-0.536470812|0.833920105|0.800396027|0.094335058|0.7725667079999999|1|-0.073068133|0.2719741|-35.8437493|7.180211702|0.159260619|78.12568166|-0.033451833|3.522270202|0.0|-1.103910485|-17.58323784|-16.40987746|43.023961|2092.213643|412.4267349|-541.5259561|1084.520517|0.854431185|4448.251276|-265.6468664|21.47528975|-259.1375886|708.6845618|323.0421997|7.59811844|1.0|1.0|1.0|1.0|1.0|0.13|19.0|-6.5|4.43|110.94|1.45|0.0|88.24|1.0|-5.73|21.0|312.41|0.0|0.0|1.0|3.68|-4.65|1.86e-06|0.0005809999999999|2.23e-05|0.00697|3.71|0.0|0.0|9.97e-05|3.5545|3.5545|-1594.121087|524.46|348.81|348.81|0.70257|-1594.0008779999998|-0.1474099999999999|3.5719|-0.20137|0.02589511|-1594.049677|8.2366
11b_a50|0.0|0|1|0.0|2|7.927685046000001|1|1.3979498330000002|4.071188272|-0.002908227|5.82008293|-0.014702942|0.038040936|-0.007722567|2.114272566|0.011959339|-0.218953127|-0.133073229|2|0.012037198|-0.013155246|-0.277408878|-0.266743077|0.701976536|0.800774662|-0.146696566|0.667956827|1|-0.0445367309999999|0.229754094|-23.23499995|10.1501574|0.068683675|35.832562100000004|-0.02494328|5.295379767|86.04123302|-1.047617742|-12.12179711|-13.01301376|33.38515735|2286.724895|485.8716402|-546.5465781|1650.235214|0.751545111|4884.730303|-285.1356465|20.26785036|-148.2182458|851.2497152000001|439.9973344|11.28530137|0.0|0.0|1.0|1.0|0.0|0.15|20.0|-5.87|3.73|48.53|2.25|0.0|99.65|2.0|-3.58|25.0|327.38|0.0|1.0|1.0|2.96|-4.16|0.000263|0.0862|6.97e-05|0.0228|2.9|0.0|0.0|0.000441|4.6471|3.9863|-1045.98235|560.06|311.03|266.8|0.64477|-1045.798634|-0.16684|2.7805|-0.19501|0.02113855|-1045.849774|5.7696
16_a15|-3.726252327|0|0|0.0|0|0.0|0|0.300207157|0.0|-0.008593957|0.0|-0.463771194|0.035555556|-0.003882928|0.0|-0.009769916|-0.109386268|-0.011969556|0|-0.00379317|-0.006331105|-0.0764246109999999|-0.528097878|0.787100127|0.729432583|0.080837546|0.72660548|0|-0.08870471|0.7427725270000001|-60.63825695|4.848103252|0.276402595|188.9479321|-0.039472502|3.31414791|17.68542055|-2.131515106|-41.45211893|-26.98327637|65.48636021|3173.773379|494.6488764|-1457.096924|3014.308422|0.7238723509999999|6931.531554000001|-996.0668068|31.07023998|-503.7568532|1677.792959|728.353441|6.687758643|1.0|1.0|1.0|1.0|2.0|0.08|24.0|-9.21|6.02|115.58|1.72|0.0|124.45|1.0|-6.0|32.0|446.52|1.0|0.0|1.0|3.59|-5.21|9.89e-07|0.000442|6.14e-06|0.00274|3.88|0.0|0.0|2.72e-07|4.1731|4.1295|-1770.509465|716.79|300.24|297.1|0.66615|-1770.217907|-0.16871|8.0361|-0.20953|0.06079704|-1770.281427|7.6778
3a_a49|0.0|0|0|0.0|1|7.535296702|1|1.343850114|2.09865947|-0.006374689|5.4161004020000005|-0.072328354|0.0355787039999999|-0.044367345|1.819785|-0.000349523|-0.060613765|0.00497674|1|0.000521532|-0.074886415|0.003978478|-0.421478185|0.775818577|0.8145214209999999|0.012813604|0.7476073409999999|1|-0.094437035|0.526915193|-55.30832478|9.491036042|0.27109473|158.77029040000002|-0.030698626|5.558553447|59.40691577|-1.504232653|-32.39206742|-17.97906469|64.79936082|2599.121578|426.893216|-880.9741697000001|1793.526571|0.903506738|5792.106924000001|-515.9544212000001|26.06512204|-222.2883651|1277.19098|578.2841135|12.38177532|0.0|1.0|0.0|1.0|2.0|0.18|21.0|-7.19|2.81|98.72|1.04|0.0|112.14|1.0|-3.06|29.0|384.43|0.0|0.0|1.0|2.02|-3.3|0.000878|0.3379999999999999|0.000503|193.0|1.38|0.0|0.0|2.51e-05|5.1647|3874.0|-1254.012043|635.89|320.04|240.06|0.66614|-1253.756918|-0.15978|3801.0|-0.2171|0.03833529|-1253.8126619999998|7.1938
9g_a40|0.0|0|0|0.0|1|7.515889085|0|0.604992427|1.849105962|-0.0054957819999999|5.4161004020000005|-0.0220464379999999|0.043730159|0.07954859|0.895670535|0.011921308|0.139758613|-0.145879501|2|0.0115573539999999|0.133954053|-0.062672355|-0.383703998|0.694156166|0.764275277|-0.384131901|0.665414608|1|-0.063539055|0.002717414|-33.47455057|11.25704374|0.09545843|50.29077056|-0.031197254|5.930596229|64.08637519|-1.185495647|-17.63553984|-16.43578193|44.73159432|2169.234651|476.5434822|-624.5597134|349.4421673|0.909806709|4435.743087|-329.0394499|22.20330888|-253.1335385|843.7257374|384.6422631|9.528957565|0.0|1.0|0.0|1.0|1.0|0.06|22.0|-6.43|2.93|72.28|0.64|0.0|87.53|1.0|-2.49|23.0|302.33|0.0|1.0|0.0|1.93|-3.09|0.00323|977.0|0.0008179999999999|247.0|1.37|0.0|0.0|0.000113|3.0778|3.0778|-1332.487689|559.04|402.84|402.84|0.70233|-1332.31775|-0.12765|3.4787|-0.19005|0.01134289|-1332.369643|5.45
11_a3|0.0|0|0|0.0|0|6.823286122000001|0|0.605020608|0.0|-0.01008647|4.727387819|-0.127546771|0.042795699|-0.101436441|1.710245969|-0.008037672|0.044912659|-0.023103765|1|-0.005959152|-0.194041982|-0.0947326669999999|-0.577616902|0.8947911009999999|0.724492061|0.132535663|0.834020779|1|-0.0955396769999999|0.175996916|-45.19136777|6.800350988|0.222196952|105.101718|-0.0391657429999999|3.216644354|80.34769756|-1.292469516|-21.37603754|-18.52584757|51.99171876|2097.896727|367.9098016|-611.3529698|1105.41974|0.8799677029999999|4487.967272999999|-289.1769972|24.61956593|-238.8563772|812.4456757999999|311.6695405|10.0546353|0.0|1.0|1.0|1.0|1.0|0.0|21.0|-6.51|3.41|105.82|0.8|0.0|88.28|1.0|-4.08|22.0|305.36|0.0|0.0|1.0|2.46|-3.71|8.37e-05|0.0256|0.000197|0.0601|2.22|0.0|0.0|9.35e-05|3.2232|3.2232|-1288.195105|508.58|384.66|384.66|0.6966600000000001|-1288.058926|-0.13118|3.3694|-0.20018|0.02994326|-1288.10577|7.3979
12h_a36|0.0|1|0|0.0|0|7.412764017000001|2|1.297043828|0.0|-0.0086750619999999|5.351858133|-0.041228471|0.039061728|0.059920602|0.0|0.00127667|-0.003014954|-0.051080247|1|0.003077071|0.100530266|-0.239932418|-0.410826531|0.8913597320000001|0.820041835|-0.10861416|0.84179881|0|-0.073572836|0.3726296|-48.17643878|18.27258858|0.180385475|118.1187282|-0.035734517|11.96512593|1.413982241|-1.929663894|-31.5465515|-23.39942087|66.44902736|2845.467486|536.6941285|-1263.568727|2391.856014|0.8675704009999999|6159.17335|-827.4010477|35.1736357|-216.42159590000003|1899.376328|679.7230552999999|17.66132225|1.0|0.0|0.0|0.0|2.0|0.17|17.0|-6.69|1.89|78.43|1.72|0.0|130.24|1.0|-3.95|31.0|411.46|0.0|0.0|0.0|1.81|-4.07|0.000113|0.0464|8.499999999999999e-05|35.0|2.65|1.0|0.0|8.340000000000001e-05|5.1998|3.4554|-1347.481013|697.29|358.81|238.44|0.7014600000000001|-1347.199963|-0.14247|6754.0|-0.1926|0.02925492|-1347.260478|7.8539
18_a4|0.0|0|0|0.0|1|7.535296702|1|1.3998285519999998|1.904090136|-0.004533883|5.4161004020000005|-0.164169913|0.042924837|0.049240675|0.0|0.000379379|-0.200683549|-0.063708832|1|0.00042|0.108754635|0.015390457|-0.319213511|0.624748358|0.793041267|0.102914528|0.615655659|0|-0.094231531|0.269470313|-46.48874223|8.729352711|0.224403961|110.7087804|-0.03479101|4.306590617|0.0|-1.287267373|-22.93503169|-17.16400317|55.21809494|2069.649003|382.6371479|-635.0681172000001|1573.744396|0.682329162|4381.693113|-313.3082699|22.30718562|-265.85258480000005|825.3658678999999|337.0066459|8.649897756|0.0|1.0|0.0|0.0|1.0|0.11|17.0|-5.53|3.43|50.94|2.2|0.0|86.22|2.0|-2.95|23.0|307.32|0.0|1.0|1.0|2.78|-3.51|0.00113|349.0|0.000312|0.0959|2.24|0.0|0.0|0.0009109999999999|4.5152|4.2045|-1033.480025|523.81|294.88|274.59|0.57777|-1033.349218|-0.17345|2.7878|-0.20883|0.02525528|-1033.398285|5.5817
5b_a49|0.0|0|0|0.0|1|7.853604813|2|1.343848745|2.119588967|-0.007610481|5.777652323|0.006327273|0.034466231|-0.072128552|1.926253727|0.005836378|-0.0695402359999999|0.059834711|1|0.006696215|-0.12209302|-0.230763367|-0.515894968|0.6981815290000001|0.7843021|-0.006962617|0.666573331|1|-0.0698098759999999|0.615864196|-41.03213895|11.94347454|0.203066756|119.3565117|-0.026008|7.020013952999999|69.07083505|-1.300400018|-24.11745318|-15.28671785|52.97561349|2764.188493|468.4133145|-764.3358925|1956.050085|0.905459892|6225.302624|-449.2535747|25.1139312|-127.7749783|1255.69656|612.7019937000001|14.88971719|0.0|1.0|1.0|1.0|1.0|0.22|21.0|-7.24|2.87|75.94|2.07|0.0|122.26|1.0|-3.3|30.0|396.44|0.0|1.0|1.0|2.58|-3.93|0.000496|0.1969999999999999|0.000118|0.0468|2.08|0.0|0.0|2.3e-05|5.1653|3.9209|-1292.139616|633.92|316.21|240.03|0.65269|-1291.873941|-0.1624799999999999|4.3767|-0.20701|0.03937634|-1291.929428|7.5528
8e_a8|0.0|1|0|0.0|1|7.05012252|0|1.394799502|1.311619189|-0.010579355|4.844187086|-0.205927741|0.0427891159999999|-0.000766016|0.0|-0.005310149|-0.102167262|-0.051339286|1|-0.004224671|-0.0015448089999999|0.183313231|-0.475941912|0.650073857|0.7233950809999999|0.02023118|0.636205913|0|-0.115572516|0.280304418|-70.49962428|12.87136047|0.338509724|206.4920729|-0.04393787|7.851573274|76.40535608|-2.109017754|-43.00500847|-26.80224874|83.37098475|2692.975753|403.5112981|-1286.50794|2080.07805|0.935150832|6095.6213210000005|-784.77418|33.36487904|-370.0368722|1601.514194|561.882658|11.25022336|0.0|0.0|1.0|0.0|2.0|0.04|23.0|-7.78|4.17|90.11|3.4|0.0|111.81|1.0|-5.27|30.0|403.41|0.0|0.0|0.0|3.71|-4.9|5.34e-06|0.00215|1.25e-05|0.00504|3.69|0.0|0.0|6.63e-06|4.6303|3.2737|-1376.957298|639.38|378.73|267.77|0.7013|-1376.708067|-0.13719|6.1505|-0.19972|0.03298991|-1376.766245|4.7014
7e_a8|0.0|1|0|0.0|1|7.05012252|0|1.394799915|1.3496955309999998|-0.006027596|4.844187086|-0.052939815|0.043758865|-0.03633378|0.0|0.0024398329999999|-0.11032771|-0.0446343779999999|1|0.002669179|-0.075638618|0.07125309|-0.341022848|0.5897105770000001|0.732001738|-0.023521398|0.577394732|0|-0.08608941|0.286669793|-51.4880895|12.91806855|0.170843962|102.177831|-0.037446454|7.725998682999999|63.5628736|-1.6850904519999998|-30.79383811|-22.39586026|64.40615805|2605.914474|495.8990914|-1007.813711|2032.501296|0.902163597|5808.479788000001|-602.7501229|28.86058693|-330.14031780000005|1298.726412|519.5762494|11.18895001|1.0|0.0|1.0|0.0|1.0|0.04|23.0|-8.29|4.94|70.81|3.54|0.0|108.43|1.0|-5.75|29.0|385.39|0.0|0.0|1.0|4.31|-5.41|1.78e-06|0.000686|3.87e-06|0.00149|4.54|0.0|0.0|1.95e-06|3.8142|3.2363|-1300.495519|622.23|383.1|325.06|0.70177|-1300.271093|-0.13577|9.0006|-0.2054699999999999|0.02845071|-1300.327213|4.4547
9a_a40|0.0|0|0|0.0|1|7.515889085|0|0.604993021|1.865740741|-0.003680068|5.4161004020000005|-0.020455825|0.0397333329999999|0.168990628|0.921628874|0.01310675|0.157704751|-0.1720337089999999|2|0.011966382|0.291102625|0.016958188|-0.449508498|0.624889926|0.690568477|-0.394662853|0.61091688|1|-0.060029933|0.002467659|-29.02567082|5.334966331|0.062399815|30.17155594|-0.032156295|2.579562688|51.49564873|-1.093314022|-14.03449109|-15.54821024|34.36063715|1971.148912|453.3484005|-528.6391483|336.39741360000005|0.976056482|3991.317015|-255.607578|17.90285474|-356.33157|608.6970611|323.79254|4.213574358|1.0|0.0|1.0|1.0|0.0|0.06|20.0|-6.4|4.43|58.43|3.57|0.0|86.7|1.0|-5.49|21.0|291.37|0.0|1.0|1.0|4.08|-5.08|3.24e-06|0.000944|8.33e-06|0.00243|4.54|0.0|0.0|0.000117|4.7066|3.3192|-1217.955997|515.96|373.53|263.42|0.69958|-1217.825264|-0.13808|3.8656|-0.20303|0.01109672|-1217.873686|6.6696
2_a3|0.0|0|0|0.0|0|6.823286122000001|0|0.605017347|0.0|-0.008422099|4.727387819|-0.09743592|0.034166667|-0.103423993|2.058239271|-0.006049098|0.09933632|0.036301827|1|-0.0045709459999999|-0.18746945|0.032450556|-0.568019422|0.899733837|0.769486995|-0.192034735|0.841871246|1|-0.104577702|0.4551292289999999|-49.07072207|5.601853871|0.249793422|117.2099151|-0.033150466|2.628543258|74.89956423|-1.127115845|-23.02532673|-15.55510657|54.67257594|2056.399995|352.0174726|-528.8736235|1314.679398|0.845708123|4446.904467|-248.1619888|21.36736636|-213.9529255|726.4904564|330.4083896|8.982583312000001|1.0|1.0|1.0|1.0|1.0|0.0|21.0|-6.89|4.01|92.93|1.6|0.0|90.49|1.0|-4.75|22.0|304.37|0.0|0.0|1.0|3.06|-4.27|1.7800000000000002e-05|0.0054|5.33e-05|0.0162|3.13|0.0|0.0|3.9500000000000005e-05|5.4397|3.3354|-1272.143337|503.34|371.73|227.92|0.69543|-1272.001389|-0.14605|4.0121|-0.21028|0.02925101|-1272.04778|5.4
12o_a36|0.0|1|0|0.0|0|7.412764017000001|2|1.297042837|0.0|-0.0100574069999999|5.351858133|-0.079716275|0.040770975|0.03842353|0.0|-0.00233752|-0.059733192|-0.010904454|1|-0.000472698|0.065221584|-0.213993335|-0.5110239679999999|0.859938421|0.799869816|0.141570244|0.817582774|0|-0.082048664|0.514457955|-59.0895896|16.85373064|0.2407887189999999|173.4105814|-0.03541591|12.13767506|112.1259723|-2.018706878|-42.554984000000005|-25.50573629|75.94332024|3009.981519|546.7667677000001|-1453.826968|2778.220342|0.885724665|6622.134304|-1047.013252|38.27030489|-239.7655413|2181.407379|757.7532208|19.1468529|0.0|0.0|0.0|0.0|3.0|0.17|17.0|-6.93|1.65|98.3|1.49|0.0|138.06|1.0|-3.54|33.0|438.48|0.0|0.0|0.0|1.47|-3.64|0.000292|128.0|0.000227|0.0997|1.85|0.0|0.0|5.18e-05|5.1927|3.8726|-1440.969954|728.07|320.16|238.77|0.67273|-1440.671057|-0.15695|4.9237|-0.21151|0.04371335|-1440.734965|7.3979
9o_a24|0.0|1|0|0.0|0|6.605297921|1|1.294229152|0.0|-0.007052095|4.59511985|-0.044044637|0.028472222|-0.087807028|0.0|0.0012214139999999|-0.097596429|-0.000236595|1|0.002019902|-0.145366976|0.00294424|-0.38043264|0.738419215|0.785672769|-0.0062180169999999|0.7086274779999999|0|-0.088586421|0.6253256110000001|-51.29122728|10.7072496|0.229726192|133.0106596|-0.032911684|6.1994599720000005|44.8382925|-1.678495905|-29.69744072|-19.05574986|61.99847688|2892.333138|445.9858336|-971.8432428|1906.512273|0.945954873|6697.297449000001|-562.6938294|28.52459128|-194.5965258|1454.754155|663.2688909|15.09096602|1.0|0.0|1.0|1.0|2.0|0.04|23.0|-7.91|4.36|92.79|1.23|0.0|120.73|1.0|-4.49|32.0|421.45|0.0|0.0|0.0|3.01|-4.4|3.2500000000000004e-05|0.0137|3.9500000000000005e-05|0.0167|2.88|0.0|0.0|5.23e-06|5.8802|4.2643|-1388.147972|611.03|290.75|210.85|0.65292|-1387.887227|-0.17826|4.3816|-0.22353|0.0533144|-1387.945865|6.3507
16h_a32|0.0|1|1|0.0|0|7.765993078999999|0|0.609420754|0.0|-0.015656019|5.733341277|-0.098975084|0.039958333|-0.069213021|2.075726759|-0.0048042729999999|0.061727488|-0.022634676|3|-0.002310082|-0.1234671109999999|-0.219947482|-0.71364354|0.804503712|0.832040698|-0.003188883|0.7619492790000001|1|-0.081151869|0.44308098|-51.56009529|13.31708433|0.200808492|127.5843068|-0.038765425|8.461051377999999|35.90298920000001|-1.821974989|-32.75886858|-24.62973479|64.87717961|2709.44587|507.7688359|-1157.597535|3282.554439|0.850995852|6151.056721|-735.4832318|33.46862873|-299.7661014|1573.02555|573.3529948|12.98212548|1.0|0.0|1.0|1.0|2.0|0.26|19.0|-7.0|4.6|149.27|1.12|0.0|111.95|1.0|-6.48|28.0|413.52|1.0|0.0|1.0|3.74|-4.75|3.28e-07|0.000136|1.7800000000000002e-05|0.0073599999999999|3.66|0.0|0.0|4.09e-05|3.6182|3.6182|-1955.99895|679.82|342.67|342.67|0.70219|-1955.772465|-0.14972|3516.0|-0.2|0.02818755|-1955.832545|8.0655
47s_a18|0.0|0|0|0.0|0|7.03438793|1|1.251176205|0.0|-0.0054038509999999|4.844187086|-0.045792331|0.035632184|-0.026883417|0.0|0.002573931|0.0134295589999999|-0.031515152|0|0.003686393|-0.040169986|-0.252119673|-0.46304239|0.724028067|0.712629555|0.0109557919999999|0.716761234|0|-0.070258863|0.306379663|-53.18668656|6.394119331000001|0.15456221|117.0051929|-0.030108416|4.840414512|51.05656345|-2.107589125|-40.26287221|-22.79238258|59.58080589|2992.734821|640.0051571|-1595.466781|1529.863965|0.901192009|6968.705069|-1207.784866|27.77963709|-485.1995077|1944.574596|1093.725912|7.934268528|1.0|1.0|0.0|1.0|2.0|0.3|18.0|-9.42|3.93|76.5|3.33|1.0|149.34|1.0|-5.95|36.0|482.62|0.0|1.0|0.0|3.19|-5.45|1.12e-06|0.000539|3.53e-06|0.0017|4.62|0.0|0.0|1.84e-07|3218.0|3218.0|-1534.196027|809.4|385.29|385.29|0.6926800000000001|-1533.737579|-0.13195|2.3134|-0.18109|0.02195039|-1533.809351|6.2104
12e_a31|0.0|1|0|0.0|0|7.765993078999999|1|0.610134116|0.0|-0.011519192|5.733341277|-0.044316064|0.037098765|0.0113193469999999|0.0|-0.002475146|-0.107630327|-0.015755876|2|-0.000231353|0.01824365|-0.142921555|-0.543945776|0.7968154940000001|0.7761616020000001|-0.039273975|0.76012894|0|-0.0939597569999999|0.2642991189999999|-68.32948993|19.38343763|0.2784732339999999|202.5115275|-0.036652129|14.09603901|595.9853231000001|-2.089171358|-49.6906263|-26.65419063|87.71292755|3040.353774|524.7092721|-1519.288866|1899.851187|0.904247004|6557.418968999999|-1104.858464|36.75829484|-327.4245209|2095.222806|798.7285626|15.15615632|1.0|1.0|1.0|1.0|2.0|0.24|22.0|-9.31|5.4|117.37|2.21|0.0|129.38|1.0|-6.66|33.0|460.55|0.0|0.0|1.0|4.5|-5.42|2.16e-07|9.96e-05|3.83e-06|0.00176|4.48|0.0|0.0|2.27e-07|5.3264|3.8391|-1809.899887|781.61|322.95|232.77|0.7006600000000001|-1809.581226|-0.15934|2.6024|-0.19379|0.04614662|-1809.650069|6.7696
12ao_a36|0.0|1|0|0.0|0|7.412764017000001|2|1.297043885|0.0|-0.007081548|5.351858133|-0.065314765|0.042739018|0.0895536619999999|0.0|0.002782748|-0.113963585|-0.033032344|1|0.003724542|0.1523047569999999|-0.1619981409999999|-0.435820128|0.90500247|0.82626942|0.040831815|0.856135378|0|-0.077866573|0.264688501|-51.52001456|11.76697353|0.167417241|110.7707502|-0.03775988|7.785557064|0.0|-2.039033535|-34.08795068|-24.98362913|63.28698809|2794.663089|550.8740683|-1349.115973|2298.760179|0.8620895909999999|5943.227395|-892.6355932|31.9443643|-373.2975961|1724.9956719999998|698.847203|11.05528527|1.0|0.0|0.0|0.0|2.0|0.12|17.0|-7.01|2.42|69.2|2.38|0.0|133.84|1.0|-4.58|31.0|407.47|0.0|1.0|0.0|2.37|-4.55|2.6e-05|0.0106|2.82e-05|0.0115|3.45|0.0|0.0|3.94e-05|4.6597|3.4743|-1310.361099|701.9|356.86|266.08|0.7045|-1310.077853|-0.14207|5.4691|-0.19662|0.03244719|-1310.138396|7.5229
16f_a32|0.0|1|1|0.0|0|7.765993078999999|0|0.609420741|0.0|-0.014558301|5.733341277|-0.054907428|0.039958333|0.008658653|2.082564316|-0.003511776|-0.081644236|-0.000291262|3|-0.001202032|0.0151704889999999|-0.211019184|-0.697693907|0.801401734|0.852938445|0.085125293|0.761506727|1|-0.08168632|0.522247991|-56.53102601|16.90955989|0.192724521|133.3750236|-0.035568666|11.7022626|47.24868477|-1.778433296|-39.12230215|-24.61529877|73.4405859|2772.212354|558.6750754999999|-1230.764939|3414.006186|0.625108901|6235.040893|-851.7509977|35.43109972|-269.5356315|1771.554986|636.0251562999999|15.90558963|1.0|1.0|1.0|1.0|2.0|0.3|19.0|-7.77|4.99|149.27|1.34|0.0|116.75|1.0|-6.95|29.0|427.54|1.0|0.0|1.0|4.05|-4.97|1.12e-07|4.79e-05|1.07e-05|0.00457|4.11|0.0|0.0|7.26e-06|3.6272|3.6272|-1995.307736|722.06|341.82|341.82|0.70204|-1995.054457|-0.15003|3.6641|-0.2|0.02889673|-1995.117771|8041.0
3_a27|0.0|0|0|0.0|2|6.605297921|0|1.402697639|3.127072625|-0.00648099|4.59511985|-0.096132106|0.040512821|-0.172132163|1.177265999|0.009082086|0.042659548|0.024154412|1|0.00955169|-0.296039263|-0.341338963|-0.479874452|0.640545265|0.810053853|0.136381755|0.610158103|1|-0.06145119|0.397733752|-31.82136336|9.960129259|0.137884078|71.40072181|-0.032307734|5.157668895|57.97805043|-1.292309364|-16.47810502|-16.72996312|41.78149261|2294.213272|446.4308003|-669.1985248999999|1043.697725|0.803947133|4960.583812|-346.53209080000005|22.79740761|-242.1936891|911.8963045|401.7540197|9.707911187|1.0|0.0|1.0|1.0|0.0|0.05|21.0|-5.89|2.94|65.6|2.18|0.0|97.71|2.0|-3.7|25.0|329.36|0.0|1.0|1.0|2.74|-3.99|0.0002|0.0658|0.000103|0.0339|2.67|0.0|0.0|0.000423|5.5045|3962.0|-1081.905135|547.92|312.93|225.24|0.6734600000000001|-1081.744053|-0.16457|2.7811|-0.21969|0.02032437|-1081.794829|8.3979
13a_a5|0.0|1|0|0.0|0|6.605297921|0|1.393002748|0.0|-0.006081807|4.59511985|-0.033436214|0.023989899|-0.007871499|0.0|0.002355511|-0.139517787|-0.025324157|1|0.003196482|-0.012798693|-0.0569177229999999|-0.367284642|0.746303189|0.8045357209999999|-0.048584084|0.720100768|0|-0.08903048|0.470564031|-57.31787843|10.77696869|0.233249839|150.1663914|-0.0279752339999999|6.938219155|39.93934134|-1.426736914|-36.90128585|-18.01047283|68.09484712|2657.14588|493.6342317|-918.5341141|1314.232685|0.854865353|5628.9694|-591.3528349999999|30.07803494|-127.2041084|1533.979782|620.5697596|18.10134317|1.0|1.0|1.0|1.0|2.0|0.13|23.0|-8.9|3.58|92.79|0.95|0.0|114.18|1.0|-3.77|30.0|399.45|0.0|0.0|1.0|2.71|-3.74|0.000169|0.0675|0.000184|0.0734|2.19|0.0|0.0|5.02e-07|4.6285|4.2107|-1313.167422|688.18|294.45|267.87|0.50037|-1312.907813|-0.17364|3.3414|-0.22898|0.04138695|-1312.968936|7041.0
