molecula|SddssS|n9FaHRing|SaaNH|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|MATS7i|SaaaC|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA5|PPSA3|RPSA|TPSA_x|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|PNSA4|GRAVp|TASA|WNSA4|FPSA1|GeomRadius|GeomDiameter|FPSA5|DPSA1|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
35_a18|0.0|0|0.0|0.0|0|2|2|1.251175948|0.0|0.068150325|-0.00622005|-0.020425504|-0.069149293|0.0|-7.44e-05|10.94702087|0|0|0.00113101|-0.078001173|-0.117857059|0|0.737701788|-0.032017257|-0.017913121|0.774007861|0.7277482059999999|0.800765945|-0.081822342|-0.084219749|0.3888901179999999|-62.06945887|6.525195505|0.199234055|146.8343246|4.809030636|74.92670772|0.874573807|-2.273933228|67.9315105|-24.64522632|3038.429834|590.1597827|-18.16338657|0.125426193|9.184536969|17.18442554|0.007954001|-552.1173777|5.862051629|1.0|0.0|1.0|1.0|3.0|-9.55|4.13|3.35|85.29|1.0|151.05|1.0|8.0|-6.0|0.0|0.0|1.0|3.07|-5.53|0.000415|2.96e-06|0.0014199999999999|0.0|2.81e-10|3.2146|3.2146|-1533.002975|-1532.976969|796.47|1400.62|385.69|0.69279|0.69279|-1532.557542|-132.0|2.0432|-0.18079|0.02600607|-1532.627182|2.7788|7.6198|7.6198
4a_a49|0.0|0|0.0|0.0|1|1|1|1.343847746|2.085628989|-0.076526919|-0.006602016|-0.074495823|-0.080255074|1.713107022|-1.8100000000000003e-05|10.92777282|1|1|0.000660956|-0.037142108|-0.060391347|2|0.7541604690000001|0.0063958109999999|0.032396301|0.856023531|0.731643066|0.7570436159999999|-0.094228246|-0.087863033|0.433367368|-53.88810275|10.51443916|0.242956384|149.0098632|6.448709504|60.11195021|0.650301539|-1.4936715669999998|68.37721704|-17.96270092|2675.628678|464.3095353|-11.01687292|0.349698461|7.934892916|15.01791558|0.023624093|-184.3656985|14.48911428|1.0|1.0|1.0|1.0|2.0|-7.36|3.4|2.83|92.93|0.0|114.08|1.0|6.0|-7.52|0.0|0.0|1.0|2.42|-3.52|211.0|0.000305|122.0|0.0|4.35e-08|4.7259|3.7876|-1313.19945|-1313.158118|660.19|1128.22|262.35|0.35731|0.68042|-1312.924353|-0.1585099999999999|3.9716|-0.2231199999999999|0.04133192|-1312.98289|4.8706|7.4949|7.4949
19_a15|-3.694652026|0|0.0|0.0|0|0|0|0.300209223|0.0|0.156105985|-0.009832375|-0.558905888|0.037722611|0.0|-0.012350591|10.31928434|0|0|-0.00534669|-0.0283109839999999|-0.045543362|1|0.7981860159999999|0.042424078|-0.048611111|0.770451673|0.7358168620000001|0.691069123|-0.0946599869999999|-0.112106433|0.355677322|-64.78818183|3.04716388|0.308930877|178.5363184|1.761006946|15.76831619|0.922135562|-1.905809364|68.10965742|-24.47553536|2625.952212|399.3803987|-14.14482104|0.077864438|6.10227122|10.26331993|0.005747326|-487.9183964|3.321475588|1.0|1.0|0.0|1.0|2.0|-7.14|2.36|4.96|102.69|0.0|101.22|1.0|5.0|-6.22|0.0|0.0|1.0|2.88|-4.39|0.00279|4.1200000000000005e-05|0.0152|0.0|7.28e-08|4.1742|4.1742|-1523.404372|-1523.361214|601.23|1030.77|297.03|0.68945|0.68945|-1523.196562|-0.17018|6.7515|-0.20742|0.04315771|-1523.254714|9326.0|7.1427|7.1427
12k_a36|0.0|0|3.483171769|0.0|0|2|2|1.297043952|0.0|-0.076124222|-0.0071232019999999|-0.063399056|0.096315593|0.0|0.002782748|10.94908765|1|1|0.003724542|-0.095253274|-0.1619981409999999|1|0.90500247|-0.09344781|-0.102077284|0.8647233590000001|0.856135378|0.8427704640000001|-0.075717305|-0.101946803|0.367754573|-67.14870046|11.90012613|0.157229536|103.5614526|7.838185977999999|0.0|0.7806817009999999|-2.038936068|78.24529096|-24.86988906|2792.202559|555.1026569|-16.38090333|0.219318299|7.241602627000001|13.89698356|0.016847116|-369.7499256|11.0965905|0.0|0.0|1.0|0.0|2.0|-7.01|3.62|2.42|69.2|0.0|133.84|1.0|6.0|-6.34|0.0|1.0|0.0|2.37|-4.55|0.0106|2.82e-05|0.0115|0.0|9.66e-08|5053.0|3.6631|-1310.3453949999998|-1310.312649|697.92|1186.08|245.37|0.5249199999999999|0.70031|-1310.072976|-0.15053|5.7818|-0.20023|0.03274587|-1310.134752|7.3988|7.8539|7.8539
12x_a30|0.0|0|0.0|0.0|0|2|2|0.604984021|0.0|0.044575215|-0.006008579|-0.0335688279999999|-0.0606216429999999|0.0|0.00604028|10.31162819|1|1|0.006346396|-0.053700437|-0.0922059569999999|1|0.842068099|-0.062251445|-0.1759406839999999|0.829606585|0.803183654|0.848844277|-0.071909912|-0.091725339|0.398925866|-60.57208434|9.745611551|0.151155723|99.81775209|6.435648079|0.0|0.824674971|-1.926232129|68.52587215|-23.12752311|2845.417984|560.5459455|-15.27257668|0.175325029|7.794822643|14.14885734|0.012044556|-428.8071293|7.953787804|0.0|1.0|1.0|0.0|1.0|-7.38|4.87|3.23|81.65|0.0|137.21|1.0|5.0|-5.64|0.0|0.0|0.0|3.19|-5.46|0.00039|3.48e-06|0.00148|0.0|4.12e-08|3.4831|3.4831|-1654.40976|-1654.3784|703.75|1211.79|355.95|0.68589|0.68589|-1654.1207|-0.14783|4.3702|-0.19876|0.03136007|-1654.183467|4.8197|7.6556|7.6556
14k_a23|0.0|1|0.0|0.0|2|0|0|1.1979621459999998|3.358995671|0.070940371|-0.005866159|-0.024758731|0.04479394|0.74561778|0.010682694|10.31321813|2|2|0.009263715|-0.071484865|-0.13187015|2|0.722187957|0.140087361|-0.091426449|0.864845456|0.659570836|0.922397728|-0.0562483359999999|-0.079899943|0.226547411|-53.17069631|12.53019305|0.077602272|51.64167457|8.338417622|80.31548917|0.783562394|-1.597998852|64.04991522|-22.62582822|2955.4566170000003|613.8243395|-15.05671972|0.216437606|8.21201115|15.99703938|0.016348271|-377.4022725|10.87921891|0.0|1.0|0.0|1.0|1.0|-7.99|4.0|4.67|105.02|1.0|125.29|1.0|5.0|-6.03|0.0|0.0|0.0|3.99|-5.55|0.000334|2.83e-06|0.00126|0.0|1.02e-08|3.6421|3.6421|-2089.524497|-2089.501786|691.9|1179.17|340.42|0.63765|0.63765|-2089.293765|-0.14784|5.8718|-0.2271699999999999|0.02271117|-2089.354026|8.3627|8.4123|8.4123
14ac_a23|0.0|1|0.0|-9.994971573|2|0|0|1.1979507740000002|2.7104403130000003|0.0763230759999999|-0.011656739|-0.4422550999999999|0.016532702|0.544211741|-0.0066006519999999|10.3132169|2|2|-0.004445662|-0.069765112|-0.287952039|2|0.5562570379999999|0.1374474|0.054652466|0.834426845|0.537271445|0.931143634|-0.0883661019999999|-0.097100967|0.300389872|-73.32014595|12.70997824|0.068856366|51.99287907|9.597200637|0.327656318|0.8077820920000001|-2.330423202|87.75911516|-33.20157553|3695.344378|703.0989434999999|-25.07023818|0.192217908|8.122941134|15.90074614|0.019122137|-464.8074813999999|14.43896921|0.0|1.0|1.0|1.0|1.0|-9.03|5.52|8.36|105.02|1.0|130.29|1.0|7.0|-5.84|1.0|0.0|0.0|5.43|-6.65|2.69e-05|2.24e-07|0.000123|2.0|9.25e-10|4.0014|3.6325|-2304.001319|-2303.9786940000004|751.54|1285.58|309.85|0.6408|0.69962|-2303.749331|-0.15055|6.3004|-0.23868|0.02262555|-2303.819891|8.6341|8.3851|8.3851
41_a47|0.0|1|0.0|0.0|1|0|0|1.420292383|1.840145925|-0.225923786|-0.004083905|-0.072088843|-0.080388467|1.601942802|0.003530307|10.98214139|1|1|0.0047106|-0.1430639269999999|-0.317014709|3|0.62974551|0.08640454|0.123676975|0.900915114|0.609110565|0.823168463|-0.061101947|-0.0899793719999999|0.245948366|-50.81597048|10.36256127|0.1768315369999999|99.86584673|5.852270304|0.0|0.653147815|-1.259711209|63.84353454|-16.54473457|2374.594252|464.8854878|-9.34366093|0.346852185|7.168742909|12.96444871|0.023067788|-172.98086630000003|13.02756406|1.0|1.0|1.0|1.0|1.0|-7.47|3.34|4.52|68.52|0.0|99.09|1.0|4.0|-6.66|0.0|1.0|1.0|3.06|-3.9|0.0929|0.000125|0.0436|0.0|3.36e-08|4.0167|3.7144|-1162.492089|-1162.462261|603.1|995.43|308.67|0.6779|0.68638|-1162.288187|-0.15208|4.9162|-0.2026099999999999|0.02982752|-1162.342476|6.8546|8.0|8.0
5a_a50|0.0|1|0.0|0.0|2|1|1|1.3972442980000002|4.202707546|-0.203248487|-0.00148647|-0.017108794|0.017227585|2.475383677|0.012640587|10.93256969|2|2|0.01228899|-0.102607753|-0.168135655|1|0.699970832|-0.132977171|-0.203436041|0.847812674|0.6759066159999999|0.969892876|-0.038932964|-0.065209836|0.2814514|-34.7974024|5.435098605|0.030107124|16.06582337|2.900288114|60.04351409|0.66527517|-0.978147545|44.17662122|-12.13862875|2246.106104|517.556163|-6.477439183|0.33472483|5.892775027000001|10.76914508|0.017576522|-176.38892919999998|9.379218813|0.0|1.0|1.0|1.0|0.0|-6.24|3.66|4.33|35.64|0.0|101.86|1.0|2.0|-5.83|0.0|1.0|1.0|3.47|-4.5|42.0|3.14e-05|0.0102|0.0|5.7e-07|5.6146|4.0159|-1029.930364|-1029.905844|582.98|976.41|220.82|0.39948|0.6725399999999999|-1029.734933|-0.16659|3.9843|-0.19146|0.02452028|-1029.786489|5649.0|5.3872|5.3872
12t_a36|0.0|0|3.500121488|0.0|0|2|2|1.297042607|0.0|-0.058770337|-0.00673635|-0.034194893|0.035510516|0.0|0.003676818|10.95395385|1|1|0.0045625|-0.101854847|-0.169994208|1|0.902377067|-0.009662203|-0.050788309|0.878510663|0.857993338|0.8337556420000001|-0.0735262|-0.100615514|0.318666358|-67.01551397|11.7409283|0.166244358|110.727965|7.820109571000001|0.417511887|0.78316808|-2.012310282|77.32343502|-23.93411213|2771.211293|555.3275093999999|-15.94144641|0.21683192|7.960344391|15.36435856|0.01547607|-377.2113003|10.30792105|0.0|0.0|1.0|0.0|2.0|-7.36|3.62|2.45|69.2|0.0|133.52|1.0|6.0|-6.33|0.0|1.0|0.0|2.4|-4.57|0.0102|2.6600000000000003e-05|0.0109|0.0|4.38e-08|3.8844|3.6694|-1311.585049|-1311.552739|713.6|1208.04|319.18|0.69297|0.70313|-1311.287803|-0.15088|5.9081|-0.2039|0.03230976|-1311.349439|7.9104|8.0969|8.0969
8a_a32|0.0|1|3.217128449|0.0|0|0|0|0.609420757|0.0|-0.0755556459999999|-0.010151321|-0.056633919|-0.0281981579999999|2.059960334|-0.003484915|10.31100269|3|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|0|0.788133615|-0.184419911|-0.2166242669999999|0.8966299409999999|0.7507116140000001|0.814553726|-0.083474428|-0.109412858|0.221908108|-68.61558335|11.48993376|0.185446274|116.298071|7.205629442999999|66.81560596|0.7490845290000001|-1.641192863|79.73671389|-22.37464674|2574.085885|510.8273411|-14.03170956|0.250915471|7.420041446|14.26997798|0.017733503|-312.4144752|11.12113054|1.0|1.0|1.0|1.0|2.0|-7.65|6.49|4.65|140.04|0.0|110.69|1.0|7.0|-5.76|1.0|0.0|1.0|4.07|-4.99|6.03e-05|1.02e-05|0.00406|0.0|2.23e-08|3562.0|3562.0|-1880.767206|-1880.732222|667.29|1110.23|348.07|0.70316|0.70316|-1880.536478|-0.1445|4.8933|-0.2061599999999999|0.03498398|-1880.595748|7.6703|7.3468|7.3468
12ah_a36|0.0|0|3.456839001|0.0|0|2|2|1.297013411|0.0|-0.050415481|-0.007648622|-0.043678703|0.078459408|0.0|0.0005016269999999|10.95983779|1|1|0.0010871589999999|-0.103922055|-0.177407665|1|0.8941919290000001|0.011674455|-0.0861053359999999|0.8910146309999999|0.8065052890000001|0.828405275|-0.0758457179999999|-0.1059368909999999|0.271553945|-68.45222166|11.93961081|0.171594725|110.8777131|7.714903458999999|0.0|0.768906425|-1.906864035|80.02464883|-24.6427998|2786.56479|535.2826672|-15.92320089|0.231093575|8.26712637|15.54445187|0.017909528|-347.5133554|11.57242717|0.0|0.0|1.0|0.0|2.0|-7.18|3.35|2.54|69.2|0.0|128.76|1.0|5.0|-6.49|0.0|1.0|1.0|2.34|-4.59|0.0151|2.55e-05|0.0106|0.0|6.65e-08|5.2259|3.7792|-1692.545871|-1692.512868|682.21|1148.39|237.25|0.40051|0.6970000000000001|-1692.3109559999998|-0.15434|5.4979|-0.2107099999999999|0.03300341|-1692.369929|7.6265|7.9586|7.9586
1_a1 (SKF-104365)|0.0|0|0.0|0.0|1|1|1|0.626769342|2.196347317|0.011230812|-0.006055958|-0.01959813|-0.091086986|0.0|0.000663414|10.33812228|1|1|0.002250781|-0.123703409|-0.300426726|1|0.57031697|-0.015406451|0.194988905|0.857919181|0.551667506|0.8131557509999999|-0.067997692|-0.081192283|0.2405471019999999|-37.55389489|6.18316314|0.186844249|86.42113499|2.859900586|63.42504103|0.709744919|-0.9743074|46.32985169|-13.65596178|1997.193006|376.1092109|-6.316296726|0.290255081|5.2735884010000005|9.042613965|0.018973797|-194.0267797|8.775956802|1.0|1.0|1.0|1.0|0.0|-6.0|3.93|4.28|56.01|0.0|81.72|1.0|2.0|-6.01|0.0|1.0|1.0|3.27|-4.02|0.0472|9.65e-05|0.0287|0.0|9.93e-07|3.8901|3.8901|-1279.084677|-1279.060907|491.18|809.96|318.72|0.70081|0.70081|-1278.971649|-0.16142|4.5773|-0.19624|0.02377006|-1279.017667|6.9338|5.7959|5.7959
11c_a5|0.0|0|2.930680267|0.0|0|0|0|1.427567332|0.0|-0.2117133739999999|-0.004590583|-0.050049777|-0.0859098|0.0|0.005090155|10.94877953|1|1|0.005383056|-0.011677718|-0.018887528|2|0.679183645|0.030085871|-0.044126759|0.86113162|0.658307423|0.80472351|-0.078909483|-0.0873419269999999|0.389427402|-53.12487972|10.85837291|0.19527649|118.7750305|6.604499968|4.089828494|0.707039635|-1.484812761|66.02857181|-19.63310772|2497.685314|489.4652669|-11.94164728|0.292960365|8.88462927|16.09582374|0.021214793|-251.8596984|12.90369209|1.0|1.0|1.0|1.0|1.0|-8.47|4.79|4.17|80.76|0.0|106.79|1.0|6.0|-6.59|0.0|0.0|1.0|3.0|-4.1|0.0273|7.950000000000001e-05|0.0294|0.0|3.4000000000000003e-09|4.5035|4.2087|-1218.492067|-1218.454079|636.14|1071.71|275.3|0.60118|0.6267699999999999|-1218.278135|-0.1713299999999999|2.5278|-0.21448|0.03798847|-1218.336116|3.3827|7.6021|7.6021
12bd_a36|0.0|0|3.497517322|0.0|0|2|2|1.297043358|0.0|-0.051990612|-0.006695407|-0.045630197|0.025649557|0.0|0.003676818|10.94639828|1|1|0.0045625|-0.101854847|-0.169994208|1|0.902377067|-0.011529973|-0.047786573|0.833398429|0.857993338|0.832478093|-0.071083327|-0.099460046|0.279020022|-65.65179884|11.7156452|0.167521907|110.578217|7.733288012999999|0.0|0.78244124|-1.989200921|75.7932235|-23.44707102|2772.776922|549.5039111000001|-15.47699253|0.21755876|8.050812711|15.34283166|0.015363883|-372.868829|10.14142465|0.0|0.0|1.0|0.0|2.0|-7.34|3.76|2.5|69.2|0.0|133.68|1.0|5.0|-6.38|0.0|1.0|1.0|2.42|-4.6|0.0117|2.5e-05|0.0102|0.0|4.55e-08|3.8786|3544.0|-1311.591775|-1311.560669|706.26|1200.23|319.66|0.69411|0.7044100000000001|-1311.291779|-0.1459|5.7533|-0.19826|0.03110617|-1311.352257|7.6908|7.7696|7.7696
12aj_a36|0.0|0|3.482902101|0.0|0|2|2|1.29704406|0.0|-0.056210607|-0.00706023|-0.045035034|0.064171987|0.0|0.002951176|10.95354213|1|1|0.003962098|-0.104118159|-0.1763783589999999|1|0.90414347|0.091113865|-0.072770961|0.8632656809999999|0.856274847|0.8269863129999999|-0.073002742|-0.10279655|0.251263868|-65.89100364|11.73352271|0.173013687|110.89910559999998|7.521007149|0.0|0.77492734|-1.953134451|76.5855549|-23.62130319|2710.647462|530.0854761|-15.14089115|0.22507266|8.056502837|15.35536375|0.016684569|-352.4483722|10.69455126|0.0|0.0|1.0|0.0|2.0|-6.97|3.24|2.19|69.2|0.0|128.72|1.0|5.0|-6.55|0.0|1.0|0.0|2.14|-4.3|0.0274|5.05e-05|0.02|0.0|1.08e-07|5.2301|3.6017|-1272.27339|-1272.241135|682.84|1157.64|237.06|0.4112|0.70423|-1271.9998859999998|-0.14818|5.8554|-0.20093|0.03225532|-1272.060325|7.8393|7.7696|7.7696
12y_a36|0.0|0|3.479963309|0.0|0|2|2|1.29704385|0.0|-0.061103469|-0.00707164|-0.065314765|0.036174187|0.0|0.002782748|10.94917392|1|1|0.003724542|-0.095253274|-0.1619981409999999|1|0.90500247|0.046673879|-0.0498101409999999|0.873588247|0.856135378|0.83704133|-0.076585128|-0.098532865|0.424572485|-66.24017399|13.04507243|0.16295867|109.55137340000002|8.769742642|14.40618351|0.755735734|-1.970657299|78.8341402|-24.53339777|2793.629988|562.7133986|-16.49293906|0.244264266|7.589386902|14.80236899|0.01873364|-343.8442493|12.59396622|0.0|0.0|1.0|0.0|2.0|-7.01|3.62|2.42|69.2|0.0|133.84|1.0|6.0|-6.34|0.0|1.0|0.0|2.37|-4.55|0.0106|2.82e-05|0.0115|0.0|9.66e-08|3.8794|3.8794|-1310.350902|-1310.315063|702.38|1183.75|319.6|0.66796|0.66796|-1310.077567|-0.15671|6.1376|-0.20673|0.03583863|-1310.137888|8249.0|7.9208|7.9208
3g_a32|0.0|1|3.542426304|-0.047725143|0|0|0|0.60942078|0.0|0.015803466|-0.006258272|-0.072619634|-0.058985916|2.2144733530000003|0.001276735|10.31100273|3|3|0.002565215|-0.074808287|-0.133675401|0|0.833981748|-0.1015732219999999|-0.1719626169999999|0.802214256|0.786074011|0.887695945|-0.070213101|-0.098311343|0.273439311|-54.47722347|6.647498326|0.112304055|62.23099889|3.683575459|0.0|0.8007401590000001|-1.278047464|60.55421302|-16.86199774|2271.746759|491.89858160000006|-9.343731735|0.199259841|5.917878616|10.70834299|0.01096673|-333.29803589999995|6.076989555|0.0|1.0|1.0|1.0|1.0|-7.29|7.02|5.42|110.94|0.0|102.55|1.0|3.0|-4.9|0.0|0.0|1.0|4.61|-5.59|2.88e-05|2.58e-06|0.000915|0.0|5.08e-08|3.5456|3.5456|-1712.060085|-1712.036238|593.24|998.86|349.68|0.70275|0.70275|-1711.865318|-0.14715|3.3082|-0.20065|0.02384763|-1711.919273|5.5816|7.8539|7.8539
7_a3|0.0|0|0.0|0.0|0|0|0|0.60501656|0.0|0.198126776|-0.008855374|-0.106234254|-0.047419994|1.989724777|-0.007540435|10.3116226|1|1|-0.006696449|0.020589494|0.036673175|2|0.881253042|-0.224253635|0.0507482109999999|0.8632654590000001|0.773152968|0.782294598|-0.1034274319999999|-0.096448591|0.5999725029999999|-47.72824381|4.804535747|0.217705402|107.7330046|2.377557323|76.07607751|0.7992146109999999|-1.253831681|55.15105143|-18.2490344|2196.07224|387.1238241|-9.030659289|0.2007853889999999|5.198046584|8.644978051|0.0149999089999999|-296.13678660000005|7.422807617|1.0|1.0|1.0|1.0|1.0|-7.48|4.96|4.66|92.93|0.0|95.5|1.0|2.0|-5.68|0.0|0.0|1.0|3.63|-4.87|0.00124|1.34e-05|0.00455|0.0|3.28e-08|5.8849|3.4435|-1731.7341420000002|-1731.703107|522.73|883.88|210.68|0.3456|0.69224|-1731.602893|-0.14816|3.1299|-0.21219|0.03103579|-1731.651178|3.9813|5.9901|5.9901
27_a47|0.0|1|0.0|0.0|1|1|1|1.216250059|2.041063341|-0.160399235|-0.003631596|0.006768957|-0.067535989|1.807806182|0.001861676|10.95005714|1|1|0.002350172|-0.077485193|-0.157688306|2|0.6636125860000001|0.0436226579999999|0.023325573|0.8517043879999999|0.634406338|0.846469886|-0.0630454209999999|-0.079484997|0.337815064|-50.87821306|10.56549582|0.153530114|98.27436776|6.762956126000001|3.180329084|0.700732763|-1.510214943|63.02085767|-18.2393594|2804.020752|541.8239522999999|-11.67498331|0.299267237|7.083168776|13.50334344|0.018969968|-256.9774086|12.14264461|1.0|0.0|1.0|1.0|2.0|-8.82|4.18|5.07|67.66|0.0|125.17|1.0|5.0|-6.34|0.0|0.0|1.0|3.91|-5.05|0.00674|8.89e-06|0.0038799999999999|0.0|1.5e-09|4.9358|3.8125|-1778.1049670000002|-1778.078632|673.27|1165.54|251.19|0.40976|0.69381|-1777.830739|-0.1578|4.0365|-0.21594|0.02633483|-1777.891054|5.2214|5.6|5.6
9c_a31|0.0|0|3.410619646|0.0|0|1|1|0.610135804|0.0|0.031715924|-0.013082561|-0.055520387|-0.0384827639999999|0.0|-0.003618466|10.311698300000002|2|2|-0.000813398|-0.138799714|-0.223856622|0|0.8083148840000001|-0.000533581|-0.108617754|0.8856644770000001|0.770283733|0.6746901059999999|-0.103325018|-0.128097622|0.287455956|-81.63444414|19.30758668|0.325309894|207.3144829|12.30439782|552.8237349999999|0.670716706|-1.7933667130000002|97.22026028|-22.85764436|2592.448925|429.9685721|-14.56678943|0.329283294|8.188627935|15.04941978|0.024456662|-217.5897278|15.58581614|1.0|1.0|1.0|1.0|2.0|-7.24|5.64|3.7|117.37|0.0|108.16|1.0|8.0|-6.53|0.0|0.0|1.0|3.32|-4.16|0.00233|6.94e-05|0.0277|0.0|5.79e-08|3849.0|3849.0|-1618.157698|-1618.115927|691.3|1147.93|322.12|0.7007399999999999|0.7007399999999999|-1617.892493|-0.15975|1.3617|-0.19224|0.04177078|-1617.9568470000002|2.2323|6.3768|6.3768
7l_a46|0.0|0|0.0|0.256706467|1|1|1|1.160371354|2.1525548|-0.2644255789999999|-0.00090473|0.017668261|-0.203375108|0.0|0.013150047|10.9642261|1|1|0.0125870169999999|-0.087877164|-0.143129469|2|0.659888413|-0.1237456669999999|0.076724694|0.825629852|0.6539666829999999|0.907148114|-0.0565894359999999|-0.06289606|0.253138137|-30.34397256|5.5935102720000005|0.092851886|44.79605077|2.698568452|51.39110437|0.67467081|-0.880544835|38.22273917|-10.620390400000002|1920.310099|437.65027010000006|-5.1237682730000005|0.32532919|5.273701985|9.825660656|0.016330867|-168.5385796|7.878766604|1.0|0.0|1.0|1.0|0.0|-6.29|3.59|3.59|43.6|0.0|86.96|1.0|2.0|-6.22|0.0|1.0|1.0|2.86|-3.72|0.1939999999999999|0.0001889999999999|0.0548|0.0|5.19e-07|4.5464|4.5464|-915.6081232|-915.5830363|517.29|879.87|272.71|0.68834|0.68834|-915.446686|-0.18993|3.3119|-0.2231699999999999|0.025086919|-915.493986|3.9009|5.7122|5.7122
9i_a24|0.0|0|2.9199957480000003|0.0|1|0|0|1.4281889280000002|1.865102513|-0.113620183|-0.005148312|2.01e-05|-0.076024544|0.0|0.004814196|10.96661275|2|2|0.005891639|-0.1818753839999999|-0.336939175|2|0.783500303|0.139004845|-0.0106944439999999|0.898194715|0.73094562|0.8260893640000001|-0.064657333|-0.069812876|0.379687415|-33.00219474|11.87389334|0.173910636|82.21166337|5.613069697999999|1.634015079|0.499238289|-0.837754515|51.05832236|-11.64783344|2061.729154|390.5119445|-5.506205845|0.500761711|5.946747117|11.18382556|0.038195951|0.720157264|18.05612763|1.0|0.0|1.0|1.0|1.0|-6.05|2.42|2.72|72.28|0.0|82.17|1.0|3.0|-7.01|0.0|1.0|0.0|1.73|-3.1|716.0|0.000791|228.0|0.0|8.95e-07|4.6212|4.1459|-945.286637|-945.2626532|501.48|825.7|268.3|0.58977|0.6755800000000001|-945.174716|-0.17204|7.1135|-0.21943|0.0239838|-945.222448|9.2818|7.0555|7.0555
A8301_a51|0.0|0|0.0|0.0|1|0|0|1.197963627|1.700610355|0.0245770529999999|-0.00449765|-0.028789626|0.078523314|1.987294898|0.00740124|10.31321735|1|1|0.007083041|-0.0357324579999999|-0.0618359079999999|2|0.7595189840000001|-0.013846396|-0.21474885|0.750630149|0.7234449559999999|0.934739895|-0.055295165|-0.0780376929999999|0.339244706|-50.67621589|5.293803823|0.065260105|42.37868986|3.437697042|78.46116212|0.854959635|-1.6387915469999998|56.90163721|-21.28401067|2799.106729|607.0025787000001|-13.82143785|0.145040365|6.890532887999999|13.24988678|0.009586697|-461.0082758|6.225421319|1.0|1.0|1.0|1.0|1.0|-9.38|5.5|5.52|87.72|1.0|129.04|1.0|5.0|-5.31|0.0|0.0|1.0|4.58|-5.93|0.000105|1.17e-06|0.000495|0.0|4.12e-10|||||||||||||||||7.9208|7.9208
12a_a36|0.0|0|3.4715209280000003|0.0|0|2|2|1.297044783|0.0|-0.0632801509999999|-0.007471648|-0.0427777779999999|0.078063311|0.0|0.002039107|10.96083376|1|1|0.003199301|-0.1063550619999999|-0.183140926|1|0.907322874|-0.012112722|-0.119322074|0.846614758|0.855821486|0.820684627|-0.076154312|-0.104828755|0.436020272|-64.36949846|12.03249549|0.179315373|110.1075804|7.388485123|5.277117996|0.755315434|-1.886917597|76.09903547|-23.17301945|2647.835699|503.9367075|-14.22926022|0.244684566|6.600635115|12.464492300000002|0.019102103|-313.5499672|11.72953701|0.0|0.0|1.0|0.0|2.0|-6.59|2.72|1.88|69.2|0.0|123.75|1.0|5.0|-6.72|0.0|1.0|0.0|1.86|-4.0|0.0625|0.000101|0.0384|0.0|2.56e-07|3.8343|3.6682|-1232.951968|-1232.916523|653.94|1096.31|323.35|0.67869|0.6997|-1232.707754|-0.1519299999999999|6.3637|-0.20139|0.03544528|-1232.764108|8.5603|7.8861|7.8861
