molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nARing|BCUTs-1|MATS2c|SRW07|AATSC1s|ATSC1c|MATS8i|AATSC8d|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|nFaHRing|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Fraction Csp3|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|IC50|pIC50
3i_a32|0.0|1|1|1|2.417426304|0|7.78113851|0|0.6094207970000001|-0.157360524|5.733341277|-0.363243817|-0.4449120629999999|-0.26785886|0.022524712|-0.8373173840000001|-0.537667101|0|0.565740817|0.833699527|0.030060554|0.902293804|1|0.893827987|-0.093279684|0.259644227|0.015296821|-49.17963359|-59.72706743|60.99385995|0.106172013|-0.044627482|-31.48976464|4.252042736|0.201037767|-1.472706897|71.27609889|57.24454122|0.422644726|2471.4299920000003|2141.3084710000003|0.22927653|5.826629089|10.09193014|0.732035793|5656.349227000001|120.8809386|30.52825775|0.021905206|-285.465827|1007.432506|318.0257595|11.54903146|1.0|1.0|1.0|0.13|-6.96|110.94|2.09|0.0|88.28|0.0|3.0|-6.27|24.0|-5.53|1.0|4.37|-5.16|5.37e-07|0.000197|0.00251|4.23|0.0|1.0900000000000001e-07|3.38|3642.0|-1891.833327|-1891.811327|530.5|876.0|340.43|0.4765|418.24|0.70322|0.4765|-0.1476|-1891.790935|6.0|8.2366
3a_a12|0.0|0|0|0|0.0|0|0.0|1|1.28383802|0.13714555|0.0|-0.042445446|-0.322200517|-0.062973953|-0.0161799839999999|-0.205054123|-0.5274624179999999|1|0.943290857|0.7038021990000001|-0.032466697|0.759068438|0|0.871985494|-0.07121814|0.241900756|0.009433302|-34.84701355|-44.430225|71.11710277|0.128014506|-0.034924502|-21.73969523|2.258466332|0.0|-1.362055589|52.21461165|39.46272532|0.462077145|2045.857684|1050.730179|0.2189499039999999|5.924949067000001|11.01449587|0.859002624|4230.717811|107.1321197|21.87893986|0.015909241|-275.0354486|853.2786545|381.0058252|7.784386645|1.0|0.0|1.0|0.05|-7.5|37.28|3.09|0.0|97.52|0.0|3.0|-3.6|23.0|-5.88|0.0|2.98|-4.06|0.00025|0.0745|0.0263|3.15|0.0|3.13e-08|3.33|3.7304|-951.3711872|-951.3480023|528.84|875.71|332.36|0.3201|383.08|-0.34688|128.0|-0.15328|-951.264072|194.0|6.7122
9o_a24|0.0|1|0|0|2.9340792330000003|0|6.605297921|1|1.294229152|-0.064667223|4.59511985|-0.044044637|-0.387865233|-0.097596429|-0.000236595|-0.145366976|-0.38043264|2|0.738419215|0.785672769|-0.000453155|0.846075714|0|0.770273808|-0.088586421|0.6253256110000001|0.018492771|-51.29122728|-51.14964436|32.50178358|0.229726192|-0.032911684|-29.61546471|6.1994599720000005|44.8382925|-1.678495905|66.24061038|61.99847688|0.4861134689999999|2892.333138|1906.512273|0.331953623|6.080741586|11.83284872|0.945954873|6697.297449000001|192.1999837|28.52459128|0.026064002|-194.5965258|1454.754155|663.2688909|15.09096602|1.0|1.0|1.0|0.04|-7.91|92.79|1.23|0.0|120.73|0.0|6.0|-4.49|32.0|-6.83|0.0|3.01|-4.4|3.2500000000000004e-05|0.0137|0.0167|2.88|0.0|1.24e-08|4.41|4.2643|-1388.147972|-1388.094657|611.03|1126.94|290.75|0.1409|432.84|0.41688|0.0288|-0.17826|-1387.945865|446.0|6.3507
16_a47|0.0|1|1|1|2.890539668|0|6.605297921|0|1.417579067|-0.134455235|4.59511985|-0.1246612469999999|-0.23280014|0.001426202|0.0506476009999999|-0.236994128|-0.3379683979999999|2|0.591929006|0.812131575|0.081171071|0.87782381|1|0.691860453|-0.093207587|0.421094692|0.0186711289999999|-48.30620628|-48.19609034|63.13219447|0.308139547|-0.034261359|-24.97833451|5.0150344780000005|0.0|-1.301931629|60.36423869|57.9827944|0.473257697|2315.178558|833.8646097|0.302070079|6.855429069|13.01476838|0.898461533|4952.972679|156.55227280000005|25.44160067|0.0234786339999999|-205.1602001|966.7808252999998|357.35851410000004|12.16814835|1.0|1.0|1.0|0.06|-8.17|66.49|2.72|0.0|91.55|0.0|3.0|-4.34|25.0|-6.04|0.0|3.52|-4.42|4.56e-05|0.0154|13.0|3.27|0.0|6.8099999999999994e-09|2.95|4.0806|-1167.046301|-1167.0124560000002|534.69|894.43|303.84|0.3182|395.28|0.59209|0.0909|-0.16851|-1166.951551|1.0|9.0
8f_a8|0.0|1|0|0|2.939511291|1|7.05012252|0|1.394802091|0.024051247|4.844187086|-0.249095464|-0.485102985|-0.08540947|0.007079485|0.152294451|-0.5373378529999999|0|0.578166105|0.6971223040000001|0.010682683|0.751162751|0|0.5968139689999999|-0.122135295|0.308621017|0.013566221|-71.22071405|-62.06002501|317.0847898|0.403186031|-0.048375351|-36.18904175|4.613060521|67.99102163|-2.128515439|67.4402386|79.13157981|0.456995667|2622.044457|1892.066521|0.09422952|7.504290616|13.81994609|0.8416059290000001|5948.547713|54.94802877|31.14376424|0.009226445|-473.23361|1370.325626|485.8626377000001|5.380213594|0.0|0.0|0.0|0.0|-7.95|80.88|4.11|0.0|105.27|0.0|4.0|-5.21|29.0|-5.98|0.0|4.04|-5.0|6.11e-06|0.0023899999999999|0.00395|3.82|0.0|1.13e-08|7.71|3.4876|-1361.658484|-1361.626748|602.63|1022.89|355.5|0.3188|477.92|0.55661|0.1659|-0.14532|-1361.510739|22.76|4.6428
7a_a8|0.0|1|0|0|3.1730222510000003|1|7.535296702|1|1.4000287219999998|-0.11821781|5.4161004020000005|-0.0407248439999999|-0.482688615|0.004607684|-0.019054799|-0.02923588|-0.412963751|1|0.7168594159999999|0.764224152|-0.032562221|0.831914523|0|0.718410375|-0.102174163|0.238462711|0.035405618|-60.00793116|-59.83546383|145.3710976|0.281589625|-0.042647654|-35.14198015|12.2125771|71.85980901|-1.833849114|75.4573633|80.80201312|0.477611327|2715.360649|1702.719465|0.266115601|7.699041907000001|14.73814865|0.914283468|5907.9340090000005|156.2924154|34.12990316|0.0265990589999999|-274.7254012|1467.585836|488.0169522|15.62189947|0.0|1.0|1.0|0.05|-7.27|92.93|2.01|0.0|105.83|0.0|3.0|-4.86|29.0|-6.33|0.0|3.15|-4.64|1.36e-05|0.00522|0.00874|3.24|0.0|5.3600000000000004e-08|5.2|3.0704|-1291.313963|-1291.287017|605.72|1031.61|403.8|315.0|494.48|0.61257|0.1575|-0.12889|-1291.156661|24.73|4.6068
43_a18|0.0|0|0|0|0.0|0|7.03438793|2|1.251175234|0.032999679|4.844187086|-0.01369899|-0.397752066|0.031746165|-0.032429984|-0.079184068|-0.460675034|0|0.718255592|0.713379703|-0.0579590709999999|0.7458234990000001|0|0.852344887|-0.070166168|0.3439906129999999|0.006890688|-54.49271386|-63.87648583|0.66443384|0.147655113|-0.0311212229999999|-49.60799696|4.156080507|21.60709738|-2.302970476|69.46280937|59.84418608|0.481954273|3172.923606|1579.614523|0.125626651|10.01438533|19.33108376|0.930331529|7428.282915000001|97.56464265|27.64206062|0.007193089|-581.4944803999999|2045.512486|1228.492038|5.5863235410000005|0.0|1.0|1.0|0.34|-9.6|76.5|3.7|1.0|160.76|0.0|9.0|-6.45|38.0|-5.78|0.0|3.48|-5.96|3.55e-07|0.00018|0.000554|5.1|0.0|2.52e-10|8.79|3.2233|-1611.621186|-1611.598032|843.1|1493.25|384.65|0.5429|702.4|0.6926800000000001|0.5429|-0.13196|-1611.198355|625.0|6.2041
14x_a23|0.0|0|1|1|0.0|2|7.423568444|0|1.197963189|0.0944818319999999|5.351858133|-0.111315218|-0.335030301|-0.075184011|-0.0229244|0.160327487|-0.443633823|2|0.5788469970000001|0.802520527|-0.035965909|0.8668730109999999|1|0.7768288609999999|-0.0708831479999999|0.229141189|0.022095943|-46.97594633|-55.83053941|42.44114495|0.223171139|-0.034056109|-37.00022522|9.704599953|87.28077098|-1.6006371069999998|70.40248829|61.61945314|0.468120981|3071.48868|2382.851643|0.277788677|7.777802167999999|14.62325432|0.880126802|6989.569075|184.0971574|31.25095356|0.0219879679999999|-294.5294492|1468.794817|597.2903597999999|14.57194888|0.0|1.0|0.0|0.05|-7.93|105.02|3.78|1.0|120.2|0.0|5.0|-5.68|32.0|-6.35|0.0|4.06|-5.27|2.09e-06|0.0009369999999999|0.00242|3.78|0.0|1.17e-08|3.97|3.6941|-1828.393372|-1828.371718|675.21|1149.42|335.63|0.3184|537.48|0.6757|0.3057|-0.15259|-1828.228912|3.0|8.4949
14o_a23|0.0|0|1|1|0.0|2|7.423568444|0|1.197958066|0.18835477|5.351858133|-0.301504331|-0.807407518|-0.029012777|-0.049105045|0.416392114|-0.653629157|2|0.598213287|0.802854174|-0.072078004|0.861597051|1|0.904077943|-0.072435569|0.328340215|0.018054548|-51.49843925|-66.92857564|110.3941788|0.0959220569999999|-0.042454824|-47.58321438|9.125801389|0.8929505459999999|-2.165196042|80.64694246|64.33441296|0.48945652|3399.6213840000005|2297.392496|0.199698446|9.016411722|17.66041891|0.958697036|7967.617129|141.97663490000002|37.71512766|0.019295686|-427.001863|1923.471511|676.4530574|13.71836682|0.0|0.0|1.0|0.09|-7.95|114.25|3.04|1.0|126.97|0.0|7.0|-6.89|35.0|-5.94|1.0|4.31|-6.0|1.29e-07|6.38e-05|0.0004969999999999|4.76|0.0|1.12e-08|5.17|3.6989|-2042.184285|-2042.161288|729.11|1236.72|335.19|385.0|582.89|0.58581|385.0|-0.1517|-2042.000938|3.0|8.4815
6_a27|0.0|1|0|0|2.6137160880000003|1|6.823286122000001|0|1.404458667|0.1718757239999999|4.727387819|-0.072298665|-0.330715016|0.075248207|0.081320966|-0.406859288|-0.541168953|2|0.678057835|0.787663648|0.1272522519999999|0.849515128|1|0.785047616|-0.0786267609999999|0.344065059|0.020552125|-38.92545695|-44.56839492|125.8234721|0.214952384|-0.034625042|-22.06430895|5.03713293|61.10118428|-1.35037664|52.66373343|49.10012093|0.47262982|2196.1151210000003|1193.992326|0.2251796019999999|5.010042219|9.500048379|0.896201262|4761.820508|111.4788253|22.12343713|0.01635203|-272.1086175|862.8140479|373.9912084|8.095338503999999|0.0|0.0|0.0|0.11|-6.67|76.46|2.42|0.0|92.65|0.0|2.0|-3.62|24.0|-6.55|0.0|2.71|-3.82|0.000242|0.0768|0.0485|2.37|0.0|2.16e-07|4.27|4.1391|-1043.831559|-1043.806618|526.9|896.68|299.55|0.1915|401.49|0.3366099999999999|163.0|-0.17007|-1043.728133|1.0|9.0
11_a15|0.0|0|0|0|0.0|0|0.0|1|1.435688956|-0.1758968389999999|0.0|-0.029665252|-0.402711212|-0.0856783419999999|0.023543401|-0.056500144|-0.363940085|2|0.843715005|0.718800243|0.0432314409999999|0.76664841|0|0.8945381259999999|-0.064429158|0.632319408|0.018519054|-44.15161868|-66.78526188|143.8088883|0.105461874|-0.033606127|-45.76619542|8.696553172|0.0|-1.949155337|79.1792768|56.84224275|0.470042906|3022.859488|2565.707165|0.260684316|6.233494755|11.76226306|0.8869452090000001|7002.915718000001|178.640152|31.14961732|0.018086221|-327.9935744|1806.677804|830.7967967000001|12.39401492|1.0|0.0|0.0|0.07|-8.9|59.51|2.52|0.0|138.24|0.0|6.0|-6.32|34.0|-5.26|1.0|4.62|-6.1|4.77e-07|0.000214|0.000357|5.32|0.0|1.27e-09|5.04|2.9595|-1450.740771|-1450.705737|739.57|1284.85|418.94|0.2657|568.22|0.58935|0.0011|-0.12134|-1450.457814|739.0|6.1314
16e_a32|0.0|1|1|1|3.343660084|0|7.765993078999999|0|0.609420752|0.180914799|5.733341277|-0.06951854|-0.772021601|-0.070351839|-0.01320745|-0.079817994|-0.698621582|0|0.804503712|0.86370575|-0.022651598|0.91471624|1|0.7903051590000001|-0.087117996|0.504569498|0.024145309|-55.957388|-75.36830928|105.4021155|0.209694841|-0.037448344|-48.41036206|9.961663868|39.27920316|-1.760072163|90.34923861|71.46633549|0.458956284|2710.157931|3376.1299740000004|0.297773438|6.573687662|12.15001203|0.848279482|6142.277629|191.2650034|34.2534974|0.023323257|-259.78720209999994|1609.914378|573.3529948|14.98092934|1.0|1.0|1.0|0.26|-7.38|149.27|1.12|0.0|111.95|1.0|8.0|-6.59|28.0|-6.15|1.0|3.77|-4.75|2.58e-07|0.000107|0.0074099999999999|3.76|0.0|4.18e-08|4.59|3.6214|-1955.993572|-1955.965644|677.82|1130.95|342.37|0.2858|552.79|0.7022|0.2858|-0.14991|-1955.827194|7.0|8.1367
16_a15|-3.726252327|0|0|0|0.0|0|0.0|0|0.300207157|0.072882981|0.0|-0.463771194|-0.4898555739999999|-0.109386268|-0.011969556|-0.006331105|-0.528097878|2|0.787100127|0.729432583|-0.018331526|0.77948108|0|0.723597405|-0.08870471|0.7427725270000001|0.0070920509999999|-60.63825695|-69.38556779999999|53.93878231|0.276402595|-0.039472502|-47.4317527|3.31414791|17.68542055|-2.131515106|76.07332645|65.48636021|0.419910645|3173.773379|3014.308422|0.131539493|6.798937229|11.720499900000002|0.7238723509999999|6931.531554000001|89.91997762|31.07023998|0.009783192|-503.7568532|1677.792959|728.353441|6.687758643|1.0|0.0|1.0|0.08|-9.21|115.58|1.72|0.0|124.45|0.0|6.0|-6.0|32.0|-6.27|1.0|3.59|-5.21|9.89e-07|0.000442|0.00274|3.88|0.0|6.1e-10|8.26|4.1295|-1770.509465|-1770.448668|716.79|1229.58|300.24|0.3809|600.98|0.6541100000000001|0.1409|-0.16871|-1770.281427|21.0|7.6778
13i_a6|0.0|1|0|0|3.399318783|0|7.412764017000001|1|1.430639411|0.0359494989999999|5.351858133|-0.154502515|-0.852681372|0.034304189|-0.032549318|0.057038772|-0.560601136|1|0.8744720490000001|0.7771558909999999|-0.054229558|0.8287956870000001|0|0.624046118|-0.120457274|0.221116773|0.031178586|-80.75190740000001|-86.83156133|181.1128483|0.375953882|-0.046433945|-58.20996912|14.01186473|116.5456632|-2.460999087|100.2320567|101.6533459|0.429711323|2906.257489|2880.134143|0.216402237|8.294136887|14.54375165|0.753497905|6306.951561999999|145.07130039999998|39.72483975|0.019989461|-380.2354072|2105.416507|673.8038326000001|13.40049533|1.0|1.0|1.0|0.12|-8.5|115.15|1.18|0.0|120.17|0.0|6.0|-5.03|32.0|-6.81|0.0|2.91|-4.48|9.32e-06|0.00398|14.0|2.95|0.0|3.18e-09|4.94|3.5614|-1426.549926|-1426.518007|703.43|1196.21|348.14|0.2903|553.67|0.7004600000000001|19.0|-0.1464|-1426.332492|21.0|7.6778
12h_a36|0.0|1|0|0|3.468184524|0|7.412764017000001|2|1.297043828|-0.128701804|5.351858133|-0.041228471|-0.503153567|-0.003014954|-0.051080247|0.100530266|-0.410826531|1|0.8913597320000001|0.820041835|-0.089459459|0.87043328|0|0.819614525|-0.073572836|0.3726296|0.027905055|-48.17643878|-70.19826261|82.11195464|0.180385475|-0.035734517|-45.96672487|11.96512593|1.413982241|-1.929663894|87.85958486|66.44902736|0.464544951|2845.467486|2391.856014|0.3347454589999999|7.428908584|13.87400978|0.8675704009999999|6159.17335|219.1956304|35.1736357|0.026971557|-216.42159590000003|1899.376328|679.7230552999999|17.66132225|1.0|1.0|0.0|0.17|-6.69|78.43|1.72|0.0|130.24|0.0|6.0|-3.95|31.0|-6.93|0.0|1.81|-4.07|0.000113|0.0464|35.0|2.65|1.0|2.03e-07|2.92|3.4554|-1347.481013|-1347.451759|697.29|1177.89|358.81|0.5756|535.67|0.34589|0.0056|-0.14247|-1347.260478|14.0|7.8539
LY364947_a10|0.0|1|0|0|2.949609552|0|6.605297921|0|1.390175303|-0.278922508|4.59511985|-0.00390904|-0.084940213|0.010202602|-0.006198347|0.1625645369999999|-0.204644982|2|0.706034038|0.711607778|-0.012096774|0.7792035190000001|1|0.8431045490000001|-0.076999385|0.449473391|0.009678082|-34.01613475|-33.26705198|144.7228349|0.156895451|-0.029665114|-14.69643595|1.88879448|0.0|-0.978948758|41.53157099|38.29163558|0.486715511|1896.845282|839.5356408|0.276515344|4.702575386|9.161732895|0.948237326|3903.496845|122.1566022|18.1140017|0.018707677|-197.4583104|597.7620559999999|287.99188260000005|8.264519015|1.0|1.0|1.0|0.0|-7.2|54.46|1.74|0.0|82.56|0.0|2.0|-3.54|21.0|-6.02|0.0|2.8|-3.86|0.00029|0.0789|0.0374|2.74|0.0|6.31e-08||||||||||||||59.0|7.2291
17b_a25|0.0|0|0|0|0.0|1|6.842683282|0|1.3732004619999998|0.001256821|4.727387819|-0.002108117|-0.266456625|-0.100018134|0.016982601|-0.044260194|-0.366585181|2|0.653180996|0.780221059|0.029728702|0.838260077|1|0.882170399|-0.068207754|0.410780725|0.015879547|-51.71860811|-60.19950116|99.61874923|0.1178296009999999|-0.029249891|-45.64634114|9.129863339|87.61586206|-1.6672437880000002|73.52844745|63.75929319|0.476276266|3100.8813760000003|2514.295488|0.275133816|9.700133933|18.52147096|0.909403632|6674.061446|208.6205329|30.59704545|0.0175785369999999|-341.0100868|1744.031591|832.226697|13.32894629|1.0|1.0|1.0|0.11|-10.04|96.49|2.0|0.0|135.78|0.0|7.0|-5.32|35.0|-6.53|0.0|3.78|-5.07|4.75e-06|0.00218|0.00394|3.61|0.0|9.08e-11|5.89|3961.0|-1483.873254|-1483.830524|781.08|1329.35|313.02|0.4635|654.18|0.31395|0.1741|-0.16408|-1483.630939|101.0|6.9957
12at_a36|0.0|1|0|0|3.4361495580000003|0|7.412764017000001|2|1.297042863|-0.04229234|5.351858133|-0.073048351|-0.653190113|-0.076129505|-0.037590959|0.091520225|-0.48127276|1|0.817851296|0.8384626709999999|-0.063825255|0.890810337|0|0.751856692|-0.084721769|0.301423347|0.029516069|-58.66704838|-76.61315774|95.16663336|0.248143308|-0.037537878|-53.05210062|14.1532755|80.75773169|-2.102121151|95.60375457|79.10595873|0.49342323|3041.832389|2388.600265|0.325557803|8.837213274|17.44496351|0.974034457|6537.399158|225.4381077|38.54110857|0.027424543|-241.591008|2158.30208|735.3783268|18.99059683|1.0|1.0|0.0|0.17|-6.62|95.5|1.89|0.0|135.03|0.0|7.0|-4.18|33.0|-7.18|0.0|1.76|-4.08|6.579999999999999e-05|0.0289|0.0367|2.53|0.0|2.42e-07|4.5|3.8408|-1460.833958|-1460.797444|733.29|1238.61|322.81|0.4765|589.75|0.42968|0.2076|-0.15607|-1460.61293|78.0|7.1079
12ap_a36|0.0|1|0|0|3.4417292610000003|0|7.412764017000001|2|1.2970441659999998|-0.06398791|5.351858133|-0.010732275|-0.424579308|-0.105824575|-0.042675894|0.117738331|-0.436880644|1|0.8707354620000001|0.832758813|-0.074596774|0.893689741|0|0.830587483|-0.082622504|0.27547717|0.0217479329999999|-54.21070432|-69.6632787|82.56761031|0.1694125169999999|-0.037473093|-45.7078307|9.36249036|0.0|-1.91112774|83.16347311|68.48007054|0.464588|2843.18721|2328.307856|0.262148114|8.766216204|16.37284224|0.86772056|6003.481614|172.00197649999998|33.32245946|0.020575639|-312.1212186|1699.445432|642.3830552000001|13.50019441|1.0|1.0|0.0|0.13|-6.66|92.99|1.38|0.0|128.47|0.0|5.0|-3.99|31.0|-7.08|0.0|1.66|-3.95|0.000101|0.0412|0.0458|2.4|0.0|2.21e-07|2.98|3.8801|-1325.199863|-1325.159466|691.41|1160.79|319.54|0.8819|553.28|0.59563|0.3982|-0.15704|-1325.0127220000002|32.0|7.4949
14ad_a23|0.0|0|1|1|0.0|2|7.423568444|0|1.197962774|-0.1101542319999999|5.351858133|-0.028065075|-0.4663820279999999|-0.05348283|-0.031279567|0.2086248289999999|-0.376350719|2|0.7763406840000001|0.7830067820000001|-0.050707765|0.8356326820000001|1|0.887131635|-0.059168372|0.224009311|0.033831691|-42.29008971|-61.35364811|52.63180108|0.112868365|-0.029653934|-43.85199724|17.28310144|114.237062|-1.630966366|85.20135045|66.47100256|0.46995189|3209.330728|2339.533586|0.424119041|8.661363236|16.34071148|0.8866211979999999|7308.229822|303.1354708|36.80430179|0.033365494|-108.4705382|2024.236598|770.8206617000001|23.84770234|0.0|1.0|1.0|0.12|-7.6|123.48|2.42|1.0|133.27|0.0|7.0|-5.8|34.0|-6.68|0.0|3.39|-5.08|1.6e-06|0.000753|0.0038799999999999|3.52|0.0|2.49e-08|2.99|3.3867|-1858.957788|-1858.942973|747.83|1287.26|366.09|0.4106|618.01|0.6956600000000001|0.4106|-0.13734|-1858.733603|4.0|8.3595
26_a20|0.0|0|0|0|0.0|1|6.842683282|0|1.4165417530000002|-0.000846851|4.727387819|-0.104520106|-0.3297182369999999|-0.054222344|-0.033102079|0.249416844|-0.446730587|2|0.7071284179999999|0.7541508029999999|-0.055150498|0.8096894440000001|1|0.79337253|-0.0862808009999999|0.423153994|0.012753218|-58.21621279|-55.81998701|299.8332395|0.20662747|-0.0327795789999999|-37.66339899|5.806030949|80.47551422|-1.737317706|65.85953426|66.82118688|0.472355054|2825.254798|2534.075607|0.215111274|7.598632688999999|14.40103379|0.8952138340000001|6221.067002000001|145.1419493|28.17896678|0.014879363|-384.4457279|1493.485239|712.1606951|10.03954725|1.0|1.0|1.0|0.08|-9.18|86.69|2.47|0.0|125.0|0.0|5.0|-5.14|32.0|-6.28|0.0|3.66|-5.02|7.27e-06|0.00305|0.00399|3.63|0.0|6.64e-10|4.97|3.8894|-1352.315376|-1352.277633|715.27|1211.34|318.77|0.2081|543.96|0.50878|0.0814|-0.16129|-1352.098465|131.0|6.8827
19k_a38|0.0|1|0|0|3.218103741|0|7.412764017000001|2|1.297042875|0.0100827|5.351858133|-0.17467835|-0.6888696990000001|0.016990252|-0.0184136539999999|0.208892195|-0.51857087|1|0.7581164340000001|0.853092207|-0.029357143|0.908591797|0|0.658700057|-0.112748779|0.389096157|0.0232707939999999|-71.54314527|-80.54577161|157.4834779|0.341299943|-0.044662847|-51.10918191|9.369654226|116.0039747|-2.411793744|94.38036132|86.30929885|0.4769127179999999|3055.355167|2929.493496|0.24035311|6.744851799999999|12.89431427|0.911726848|7091.215492|152.51267140000002|37.3070426|0.021802691|-329.5105352|2014.5803|686.8472757999999|13.8345897|0.0|1.0|0.0|0.13|-6.41|124.32|1.65|0.0|133.79|0.0|6.0|-3.87|33.0|-7.84|0.0|1.9|-3.62|0.000134|0.0594|107.0|1.65|0.0|3.94e-07|4.13|3.5378|-1500.8984380000002|-1500.852284|677.64|1172.22|350.45|0.2038|502.43|0.38269|0.1156|-0.14568|-1500.680373|11.0|7.9666
18d_a25|0.0|0|0|0|0.0|1|6.842683282|0|1.193723212|-0.0881447869999999|4.727387819|0.024310576|-0.180590503|-0.070413428|0.016982601|-0.055336237|-0.292727912|2|0.722349659|0.780221059|0.029728702|0.838260077|1|0.937813705|-0.061527513|0.278576218|0.011158458|-46.31109519|-57.45144813|70.58850837|0.062186295|-0.0281209329999999|-43.24308488|6.3217245360000005|0.389087507|-1.602893201|68.15463481|54.70994625|0.476833495|3113.122552|2625.142499|0.24206301|9.479218984|18.11893325|0.911437354|6876.316137000001|182.1982146|27.92623037|0.014219928|-388.2927768|1591.795131|883.4030667999999|10.70318668|1.0|1.0|1.0|0.11|-10.23|111.51|2.4|1.0|143.37|0.0|7.0|-6.26|35.0|-6.21|1.0|4.5|-5.54|5.47e-07|0.00026|0.0013599999999999|4.21|0.0|5.92e-11|4.56|3.6392|-1806.848384|-1806.812778|792.79|1358.25|340.69|0.3986|664.72|0.41694|0.0389|-0.14723|-1806.582751|232.0|6.6345
24_a20|0.0|0|0|0|0.0|1|6.842683282|0|1.40648755|-0.217098257|4.727387819|0.029711934|-0.083539572|-0.060940703|-0.04104|0.1468474119999999|-0.188335708|2|0.616352201|0.74131936|-0.07179846|0.802353442|1|0.952027295|-0.061437722|0.531656762|0.012814211|-38.76683848|-42.82548904|12.83518119|0.047972705|-0.02714795|-27.02262995|5.102023479|406.1522673|-1.357397496|51.30386873|46.85253003|0.457794721|2736.601949|1961.887639|0.228967757|6.852820269|12.63879297|0.844319927|6109.1040920000005|144.47729840000002|22.21722343|0.013436544|-342.0394805|1110.861171|664.4562602999999|8.478379683|1.0|1.0|1.0|0.08|-9.32|80.28|1.86|0.0|119.42|0.0|4.0|-4.89|31.0|-6.26|0.0|3.63|-4.93|1.29e-05|0.00519|0.00469|3.52|0.0|4.82e-10|3.74|3.5876|-1291.896802|-1291.867578|685.66|1169.35|345.59|0.2495|551.25|0.46668|0.0108|-0.15687|-1291.706729|318.0|6.4976
13a_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.604984129|0.113424769|5.351858133|-0.118776867|-0.627166322|0.0317047379999999|-0.0351777|-0.065043716|-0.5640209589999999|1|0.841060094|0.8303425640000001|-0.058608635|0.885516463|0|0.6963945559999999|-0.109682335|0.478381813|0.01856512|-74.02777574|-76.60916637|381.9643801|0.303605444|-0.042832838|-51.70573895|8.456950359|102.6479456|-2.27014041|88.22659517|86.55791128|0.4661332179999999|3002.811441|2520.165025|0.2001375339999999|8.066980235|15.1104742|0.873126469|6675.344631|135.07860209999998|36.14261279|0.017212819|-404.771677|1915.558478|713.7769663|11.6174288|1.0|1.0|0.0|0.13|-6.19|124.74|2.06|0.0|135.37|0.0|6.0|-5.01|32.0|-7.05|0.0|1.91|-4.3|9.68e-06|0.00427|0.0221|2.74|0.0|6.520000000000001e-07|4.54|3.5288|-1744.491614|-1744.4457100000002|721.66|1211.54|351.35|0.1788|541.59|0.26119|0.1603|-0.14953|-1744.281248|14.0|7.8665
32_a47|0.0|0|1|1|0.0|1|6.842683282|1|1.216307925|-0.1746026239999999|4.727387819|0.000921003|-0.2037028839999999|-0.026022099|-0.044598914|-0.0274939029999999|-0.2749014|2|0.6636125860000001|0.810444864|-0.078006445|0.858292442|1|0.851627782|-0.05770007|0.266433793|0.019295804|-41.57905445|-52.38450683|28.55112477|0.148372218|-0.026060474|-37.74862456|10.01980854|44.50423685|-1.381205148|68.76811937|55.48373932|0.44289006|2808.210157|2255.632049|0.35883878|8.656942728999999|15.53902041|0.794977846|6235.398576|258.5816152|29.28959351|0.022735861|-203.4434306|1552.348456|682.9868225|16.38361254|1.0|1.0|1.0|0.26|-8.82|67.66|3.11|0.0|125.17|0.0|5.0|-4.81|31.0|-6.34|0.0|3.94|-5.05|1.5399999999999998e-05|0.00674|0.0038799999999999|3.7|0.0|1.5e-09|2.97|3.6829|-1778.127634|-1778.0970140000002|692.49|1184.76|336.65|0.2969|548.86|0.48011|0.2839|-0.1509599999999999|-1777.90286|0.1|7.0
