molecula|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|BIC2|MATS8d|SIC2|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|DPSA5|DPSA3|TASA|WNSA4|FPSA1|GeomRadius|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C9 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
4e_a46|0|0|0.0|0.092094405|1|1|0.300205548|2.12386814|-0.005995748|5.587248657999999|-0.370202917|0.041636905|0.0|-0.4017151029999999|-0.001404912|-0.058626723|10.31928077|1|1|0.002688298|-0.135489528|-0.049530834|-0.514537262|0.77019676|-0.076733489|0.8146060740000001|0|0.753715041|-0.0835371459999999|-0.084780904|0.68427144|0.010671173|8.098142567|105.0139519|0.246284959|-0.030951758|-48.825259|6.145520557|73.87174786|71.49283399|571.9794684|-17.82509456|0.204892146|7.906917146|155.48860530000002|-1122.980957|29.54149986|0.0125621839999999|-447.9030518999999|1861.114491|942.2127953|0.0|4.5|2.68|23.0|3.05|124.17|2.0|137.28|0.0|1.0|5.0|35.0|-6.6|488.6|0.0|0.0|3.5|0.000405|3.92e-06|0.00191|0.0|4.2446|8.03|4.1773|-1884.564974|1343.97|292.1|655.69|0.5745600000000001|0.56481|1.9941|-0.21005|0.04805633|-1884.324182|154.0|6.8125|6.8125
9b_a31|1|0|3.338934004|0.0|0|1|0.610136326|0.0|-0.0141390689999999|5.733341277|-0.070525429|0.03995614|0.0|-0.706953442|-0.0050444109999999|0.014628521|10.31169871|2|2|-0.001981487|-0.075191042|-0.2345186269999999|-0.554573699|0.852813666|-0.154083843|0.899394425|0|0.669120552|-0.103937658|-0.131125311|0.241728566|0.034595809|21.21368453|152.8702381|0.330879448|-0.039058603|-49.30281875|13.00794571|95.78862992|84.94685678|410.2957125|-14.68594601|0.310824817|8.097516252|190.5935925|-690.2394625|34.75199071|0.025089192|-231.99935|1633.343563|524.0230338|1.0|3.58|2.76|16.0|5.26|117.37|1.0|103.36|0.0|1.0|7.0|27.0|-6.77|384.45|0.0|1.0|3.0|0.00675|0.000137|0.0527|0.0|5.5119|4.69|3.8435|-1578.801576|1091.21|224.94|562.68|0.41622|0.70102|5.2851|-0.2013599999999999|0.03769117|-1578.665571|63.0|7.2007|7.2007
14j_a23|0|1|0.0|0.0|2|0|1.197963927|3.278390512|-0.006327927|5.351858133|-0.071396109|0.046283951|0.722606603|-0.322724299|0.007671236|-0.026319216|10.31321824|2|2|0.0075222369999999|0.087218599|-0.17267308|-0.463194548|0.800643488|-0.091426449|0.864845456|1|0.8454521620000001|-0.062203032|-0.082226482|0.226990358|0.020485263|13.28905737|40.38957571|0.154547838|-0.034989992|-34.60325668|8.620784882999999|64.88069411|53.64097592|548.455847|-14.72479008|0.226032829|7.83426417|146.63044480000002|-692.0651337|29.32742551|0.017787992|-355.4521561|1378.388999|599.5697147999999|1.0|3.39|3.41|26.0|3.78|105.02|2.0|120.24|0.0|1.0|5.0|31.0|-6.31|429.47|0.0|0.0|3.77|0.00114|7.73e-06|0.00332|0.0|3.6671|3.72|3.6671|-1729.1379190000002|1142.37|338.1|528.18|0.65128|0.65128|5.8037|-0.2239699999999999|0.02207124|-1728.988797|4.0|8.3883|8.3883
10_a32|1|1|3.294952523|0.0|0|0|0.6094207629999999|0.0|-0.016404762|5.733341277|-0.087497559|0.03995614|2.067772926|-0.771023817|-0.0064007569999999|-0.028431775|10.31100271|3|3|-0.00369116|-0.03673326|-0.229450999|-0.690879647|0.8607827790000001|-0.079818594|0.915639476|1|0.7622839570000001|-0.088310158|-0.1223816869999999|0.266552538|0.02575778|15.91131724|57.97512956|0.237716043|-0.038939628|-46.69945835|9.828875607|91.10767604|70.46302679|470.8845962|-14.85891856|0.305365257|7.079344111|188.6328503|-653.7924168|34.62844557|0.025106509|-240.4628923|1523.651605|513.9156315|1.0|3.56|3.12|19.0|5.64|149.27|1.0|107.14|1.0|1.0|7.0|27.0|-6.44|399.49|0.0|1.0|3.42|0.000366|3.89e-05|0.0155|0.0|3.6441|4.12|3.6441|-1916.631761|1086.09|340.24|533.89|0.70228|0.70228|2.4919|-0.2052199999999999|0.03701539|-1916.519894|7.0|8.1427|8.1427
12a_a30|0|0|0.0|0.0|0|2|0.604984824|0.0|-0.006711725|5.351858133|-0.02919335|0.040166667|0.0|-0.3557214489999999|0.005050384|0.009586623|10.31162903|1|1|0.005458948|-0.171649606|-0.094526372|-0.454270252|0.7885597609999999|-0.171895425|0.842671963|0|0.836214716|-0.07699057|-0.097138462|0.337975309|0.016292604|10.10177981|85.47365107|0.163785284|-0.037665934|-37.34272719|6.263330101|69.45678454|57.83766054|518.4718832|-14.47983299|0.194809798|7.362386058999999|120.786445|-709.5118166|29.00398472|0.014884556|-378.4495438|1421.195251|620.9195447000001|1.0|4.65|0.0|17.0|3.84|81.65|2.0|127.28|0.0|1.0|5.0|29.0|-5.98|398.48|0.0|0.0|2.63|0.00208|1.4e-05|0.0056|0.0|5045.0|3.82|3.4885|-1575.745502|1122.01|245.76|507.17|0.35338|0.68599|4.1875|-0.19994|0.03289568|-1575.597759|11.0|7.9469|7.9469
12f_a31|1|0|3.4780522210000004|0.0|0|1|0.6101347579999999|0.0|-0.011835152|5.733341277|-0.033056721|0.03703252|0.0|-0.698273995|-0.00150321|-0.0944165219999999|10.31169747|2|2|0.000889251|0.068054139|-0.205011573|-0.551471017|0.8167107029999999|-0.029803241|0.8530975000000001|0|0.700992225|-0.097676974|-0.118239376|0.262896936|0.027617942|19.26761061|159.84734269999998|0.299007775|-0.0337826789999999|-57.54866283|13.44201623|97.53070764|87.41178754|489.0460499|-16.44247509|0.313117045|9.859605078|218.4455813|-920.7786053|34.31214739|0.021559868|-260.7571603|1921.480254|713.5657448|1.0|3.86|3.78|16.0|6.43|117.37|3.0|117.78|0.0|1.0|10.0|30.0|-6.19|426.53|0.0|1.0|4.01|0.0004469999999999|2.37e-05|0.0101|0.0|3.8305|5.39|3.8305|-1696.741889|1258.6|323.68|665.22|0.7006600000000001|0.7006600000000001|1.8803|-0.19211|0.04363832|-1696.53373|0.13|6.8861|6.8861
8c_a32|1|1|3.46252244|0.0|0|0|0.609420757|0.0|-0.0093793719999999|5.733341277|-0.04699673|0.036711712|2.143746338|-0.459589251|-0.003484915|-0.026048985|10.31100269|3|3|-0.001662219|-0.047650724|-0.1534110109999999|-0.578242111|0.845443342|-0.11492754|0.8966299409999999|1|0.801747512|-0.076876481|-0.097480366|0.263222951|0.016240436|9.818219446|126.6561213|0.198252488|-0.027548799|-35.6276568|5.935643221|74.36515033|56.29419869|484.6996147|-10.06868562|0.399315117|7.079719717000001|241.4075262|-463.1595384|27.72624296|0.025527931|-121.7388847|1275.407176|557.1050635|1.0|3.46|2.82|19.0|6.49|140.04|1.0|110.47|1.0|1.0|7.0|27.0|-6.45|397.52|0.0|1.0|3.56|0.000597|4.11e-05|0.0164|0.0|3.5673|4.28|3.5673|-1880.733377|1090.0|347.56|516.78|0.70135|0.70135|8.4922|-0.18873|0.03115673|-1880.597039|37.0|7.4318|7.4318
17_a4|0|0|0.0|-4.533317957|1|1|1.219995452|1.690442177|-0.006491052|5.4161004020000005|-0.319716072|0.043084795|0.0|-0.25315101|0.001892883|-0.3948966229999999|10.94611837|1|1|0.002155864|-0.073733221|-0.07155304|-0.392770755|0.772721853|-0.12969185|0.8347553529999999|0|0.888791225|-0.0887214819999999|-0.08932566|0.332034943|0.01061251|5.472562628|17.08736223|0.111208775|-0.042181562|-23.75316417|2.822041259|52.67753395|51.22364842|458.3237652|-11.21677197|0.138303414|5.923504372999999|71.31904507|-403.8037909|25.24299609|0.012827738|-373.0328031|908.7478594|319.5521911|0.0|3.31|2.94|17.0|4.59|30.71|1.0|85.09|0.0|1.0|3.0|25.0|-5.56|345.29|0.0|1.0|4.29|0.0152|1.5399999999999998e-05|0.00532|0.0|4.3363|4.44|4.3363|-1255.968357|873.5|285.92|413.28|0.47353|0.47353|4.8197|-0.21745|0.02636403|-1255.932407|877.0|6057.0|6057.0
9_a4|0|0|0.0|0.0|1|1|1.300485838|2.130445484|-0.00136737|5.4161004020000005|0.016639331|0.040449735|2.137757657|-0.064266379|0.010709527|-0.091393763|10.92992723|1|1|0.009731833|-0.030976753|-0.076824065|-0.172904817|0.801082857|-0.072130166|0.861113198|1|0.937102792|-0.052625548|-0.069566741|0.472497372|0.009037784|4.918284148|13.6577411|0.062897208|-0.025885299|-20.60179129|2.676487872|43.71760622|33.55665428|509.9632679|-7.665782805|0.207109566|5.744374392999999|112.7072422|-329.6286606|17.76608225|0.010768243|-318.7769026|763.9415367|489.7528555|1.0|3.18|3.37|21.0|5.14|43.6|2.0|105.09|0.0|1.0|2.0|26.0|-5.56|360.84|1.0|1.0|4.17|0.0062299999999999|7.06e-06|0.00255|0.0|4.7284|3.87|4.0137|-1489.533032|999.93|262.21|430.12|0.5182100000000001|0.6464|4.4343|-0.22204|0.02116575|-1489.41872|48.0|7.3188|7.3188
21c _a23|0|1|0.0|0.0|2|0|1.197962776|3.311482916|-0.009944003|5.4161004020000005|-0.135572353|0.043130342|0.731360766|-0.576752175|0.003456487|-0.092608459|10.3132171|2|2|0.0035741379999999|0.118226959|-0.036896213|-0.596546056|0.782543953|-0.060079444|0.838980345|1|0.790596437|-0.08365474|-0.098699133|0.2571258939999999|0.014036138|9.976937758|323.3651097|0.209403563|-0.040210758|-49.86692499|7.09164338|79.71722579|69.43902929|561.9588018|-20.31615463|0.165442725|8.945789862|117.597286|-1097.07235|34.24804117|0.013451712|-475.6090385|1849.394223|762.0576580000001|1.0|3.68|3.11|26.0|3.1|148.11|1.0|133.35|1.0|1.0|6.0|34.0|-7.13|468.53|0.0|0.0|3.0|0.0011|1.92e-05|9.0|0.0|3.6649|4.47|3.6649|-1837.932192|1275.12|338.3|587.02|0.5885699999999999|0.5885699999999999|6.0226|-0.22981|0.03257532|-1837.736174|67.0|7.1752|7.1752
11b_a5|1|0|2.943854668|0.0|0|0|1.277648917|0.0|-0.003900104|4.59511985|0.008093965|0.023988604|0.0|-0.1833048739999999|0.006121601|-0.118167947|10.94877958|1|1|0.005685558|-0.108457009|-0.017658026|-0.252164213|0.805760343|-0.106187688|0.8645824520000001|0|0.8737310509999999|-0.07633373|-0.080664777|0.378154801|0.016373566|9.829471091|55.25128526|0.126268949|-0.029332646|-29.07084703|5.900883275|62.16286481|55.65456427|524.5231302|-10.5712171|0.33175528|8.936258446|199.1611925|-465.13355250000006|26.35133256|0.0228838029999999|-202.0032297|1159.458633|504.9898148|1.0|2.99|2.55|23.0|5.38|63.69|2.0|106.58|0.0|1.0|6.0|27.0|-6.03|376.84|1.0|1.0|3.68|0.00853|2.04e-05|0.00767|0.0|4.4995|3.31|4.1982|-1564.72614|1063.35|275.55|511.28|0.61027|0.6284|1.9569|-0.21291|0.03575776|-1564.621301|19.0|7.7212|7.7212
4d_a46|0|0|0.0|0.173086735|1|1|1.134637067|2.146507937|-0.001749881|5.587248657999999|-0.017469934|0.047736111|0.0|-0.085744171|0.0116902869999999|-0.111025108|10.96333164|1|1|0.010756749|-0.206000242|-0.1271933999999999|-0.240143042|0.764741337|-0.103199079|0.8075680409999999|0|0.936057958|-0.056384895|-0.070772596|0.290035518|0.008652238|4.750218646|8.241078584|0.063942042|-0.024616555|-21.33218735|2.607946825|43.60839351|35.70643728|513.9109507000001|-7.419891252999999|0.186572035|5.757075209|102.4310631|-341.3149976|16.6147308|0.0086574759999999|-344.15403910000003|764.2776167999999|509.0572545|1.0|3.78|3.5|17.0|4.81|43.6|2.0|101.75|0.0|1.0|2.0|25.0|-5.4|352.86|1.0|1.0|4.11|0.00416|7.8e-06|0.00275|0.0|4.4265|4.18|4.4265|-1453.817782|1009.78|280.09|503.76|0.69884|0.69884|3.5318|-0.22603|0.02292966|-1453.688943|517.0|6.2865|6.2865
7b_a8|1|0|3.213855584|0.0|1|1|1.395658671|1.4628217119999998|-0.009659873|5.4161004020000005|-0.038810124|0.040873016|0.0|-0.4829936279999999|0.002074537|-0.052309137|10.9465091|1|1|0.003191529|-0.039357491|-0.035044152|-0.415894017|0.7812177770000001|-0.040994467|0.8453887859999999|0|0.7223476129999999|-0.101439013|-0.1000685009999999|0.282366236|0.033167971|19.86678613|145.0783004|0.277652387|-0.041332642|-35.90168309|11.89970852|73.70461365|80.62622045|432.6681725|-14.82895606|0.246064343|7.698000901|147.3863936|-682.1319788|32.83731114|0.022982731|-304.2022276|1510.516312|545.9267515|1.0|3.49|3.37|23.0|4.48|92.93|2.0|110.8|0.0|1.0|3.0|30.0|-6.15|396.4|0.0|1.0|3.5|0.00224|1.14e-05|0.00454|0.0|4.5945|5.51|3.26|-1330.595067|1067.73|269.85|506.21|0.44725|0.7025100000000001|9.9463|-0.20472|0.0273745|-1330.448193|13.53|4.8687|4.8687
14_a47|1|1|2.871076328|0.0|0|0|1.417758105|0.0|-0.006070958|4.59511985|-0.136491228|0.036632997|1.484493371|-0.2306964|-0.008212621|-0.01670074|10.95058279|1|1|-0.006335783|0.05124606|-0.061837113|-0.33240126|0.777675668|0.050943962|0.8467634620000001|1|0.681598464|-0.093553938|-0.094132436|0.2662137639999999|0.020106089|10.1400648|64.60629385|0.318401536|-0.034963476|-23.9422834|5.113919242|61.62381153|57.32194098|343.7492333|-8.892848121|0.335290281|6.909385453|169.0962983|-311.2496842|26.52746264|0.028057496|-166.1354667|928.4611922|310.8026328|0.0|2.78|1.53|21.0|3.97|66.49|0.0|86.58|0.0|1.0|3.0|24.0|-6.21|323.3|1.0|1.0|3.16|0.0349|7.46e-05|0.0241|0.0|3.9671|2.64|3.9671|-1127.700693|849.76|312.53|375.43|0.68345|0.68345|2.2485|-0.22434|0.03679054|-1127.6593779999998|8.0|8.1|8.1
4p_a46|0|0|0.0|0.122217892|1|1|1.134636977|2.102855253|-0.004413243|5.587248657999999|-0.038295755|0.046533816|0.0|-0.233901882|0.005152176|-0.205494852|10.93681929|1|1|0.004453195|-0.251219946|0.101602982|-0.369670745|0.747019097|-0.1623103719999999|0.7911509609999999|0|0.905966489|-0.0997229069999999|-0.083274013|0.3352802039999999|0.007398064|4.195717966|175.10295019999998|0.094033511|-0.029978645|-26.78464688|2.379548177|51.05047787|60.7522985|513.8073925|-9.642472876|0.12579435|5.828038618|71.34266847|-482.1236438|19.44852199|0.006740305|-424.4519674|972.4260993|585.8536976|1.0|3.89|3.2|17.0|4.85|61.84|2.0|107.89|0.0|1.0|2.0|27.0|-5.09|357.45|1.0|1.0|4.25|0.000567|4.03e-06|0.00144|0.0|5.4796|4.89|3.9958|-1129.618646|1058.54|226.26|537.47|0.43709|0.70138|3.6961|-0.20749|0.03979459|-1129.4459470000002|341.0|6.4672|6.4672
3d_a12|0|0|0.0|0.0|0|1|1.28383852|0.0|-0.008186708|0.0|-0.053022041|0.038787879|0.0|-0.360215148|-0.00259095|-0.002185753|10.95472859|0|0|-0.000643935|-0.282667477|-0.237203828|-0.532019854|0.7697403429999999|-0.108208213|0.82682708|0|0.8547246829999999|-0.066850425|-0.0958414059999999|0.2443206489999999|0.011128076|5.717316796|74.39425719|0.145275317|-0.035063929|-25.2986621|2.9374091630000003|57.52228251|40.06333231|439.1353855|-9.255608086|0.22571647|5.786006004|115.96727140000002|-379.4799315|23.26659057|0.01611886|-281.8395348|953.9302134|410.9162081|1.0|3.98|2.71|18.0|3.37|50.17|0.0|100.28|0.0|1.0|3.0|24.0|-6.22|313.36|1.0|1.0|2.67|0.0945|0.000123|0.0385|0.0|4.2114|3.1|3.7719|-1006.704001|918.3|294.4|411.35|0.53114|0.6572100000000001|2.2068|-0.22229|0.02399772|-1006.606666|25.0|7.6021|7.6021
6_a4|0|0|0.0|0.0|1|1|1.271761557|2.170234316|-0.001221193|5.4161004020000005|0.010164572|0.035283951|2.186806868|-0.064723237|0.011457667|0.0032928379999999|10.92992785|1|1|0.01098094|0.0671397079999999|-0.073630392|-0.1738111839999999|0.76089528|-0.340860215|0.810030118|1|0.945545838|-0.052396457|-0.0670158929999999|0.417868437|0.0077624059999999|4.324187697|14.1731579|0.054454162|-0.024618083|-20.7966895|2.408866521|42.27020924|33.5125766|526.7333132|-7.639600225|0.1855291969999999|5.758624844|103.3523757|-374.340411|16.83786074|0.008863911|-350.36323230000005|825.0551765|578.2065561000001|1.0|3.38|3.45|21.0|5.1|43.6|2.0|109.7|0.0|1.0|3.0|27.0|-5.42|354.45|1.0|1.0|4.23|0.0043799999999999|7.74e-06|0.00274|0.0|4.8714|4.11|4.0354|-1108.563418|1057.7|254.51|453.87|0.60542|0.5877|2.8026|-0.2182599999999999|0.02244097|-1108.392115|1.3|5.8861|5.8861
13a_a5|1|0|2.931642415|0.0|0|0|1.393002748|0.0|-0.006081807|4.59511985|-0.033436214|0.023989899|0.0|-0.328417593|0.002355511|-0.139517787|10.94530369|1|1|0.003196482|-0.012798693|-0.0569177229999999|-0.367284642|0.8045357209999999|-0.048575318|0.857293078|0|0.7667501609999999|-0.08903048|-0.0839257009999999|0.470564031|0.016739606|10.77696869|126.2663658|0.233249839|-0.0279752339999999|-34.78546088|6.938219155|72.13276165|68.09484712|493.6342317|-11.59515363|0.401208461|8.571729592999999|258.29825730000005|-591.3528349999999|30.07803494|0.02811638|-127.2041084|1533.979782|620.5697596|1.0|3.07|2.46|23.0|4.39|92.79|2.0|114.18|0.0|1.0|8.0|30.0|-7.18|399.45|0.0|1.0|2.71|0.0675|0.000184|0.0734|0.0|4.6285|3.81|4.2107|-1313.126035|1160.81|267.87|567.51|0.41806|0.50037|3.3414|-0.22898|0.04138695|-1312.968936|91.0|7041.0|7041.0
12be_a36|1|0|3.466734143|0.0|0|2|1.297042758|0.0|-0.009368126|5.351858133|-0.0419484829999999|0.043854875|0.0|-0.580823835|0.000482522|-0.08981965|10.95957887|1|1|0.002872872|0.19405344|-0.289604649|-0.3825349939999999|0.812921349|0.00734728|0.858971809|0|0.798015877|-0.0780531429999999|-0.108962668|0.330453338|0.033763464|23.42501577|63.31681179|0.201984123|-0.031937334|-52.44976141|16.25222352|99.62604537|77.57811183|553.6616295|-15.37320593|0.433925602|8.773114043|301.05661160000005|-891.645944|39.14335412|0.034632557|-91.68453892|2270.314539|766.4854363|0.0|4.96|0.0|17.0|2.83|87.66|1.0|136.74|0.0|1.0|7.0|33.0|-7.13|441.49|0.0|0.0|1.75|0.0342|7.13e-05|0.0315|1.0|5.2184|2.68|3.3487|-1461.968283|1256.67|237.59|594.44|0.40844|0.70465|7.7861|-0.18969|0.03245204|-1461.747501|44.0|7.3565|7.3565
21_a34|0|0|0.0|0.0|1|2|1.425532331|1.88614418|-0.012535886|5.860786223|-0.091664226|0.036880342|0.0|-0.7020096440000001|-0.001643445|-0.004734657|10.94874873|1|1|0.00130996|-0.201539853|-0.407759867|-0.514364527|0.740092842|-0.015568862|0.796991578|0|0.676390843|-0.09533089|-0.117789944|0.527371706|0.034163186|22.9240533|168.9671187|0.323609157|-0.041572921|-53.03643341|15.38241267|95.12565978|86.89263143|453.8692584|-18.7187412|0.271739906|7.253455092999999|182.341897|-954.6558014|38.30514214|0.023973624|-306.332473|1953.562249|659.7484451|1.0|3.43|3.52|23.0|3.64|86.55|1.0|122.59|0.0|1.0|4.0|33.0|-6.83|438.43|0.0|0.0|3.03|0.0138|1.94e-05|0.0085|0.0|4.3011|7.78|3091.0|-1483.305698|1182.6|288.26|530.93|0.6893199999999999|0.69292|5.3432|-0.20872|0.03023936|-1483.12009|3.36|5.4737|5.4737
23_a10|0|0|0.0|0.0|1|1|1.34383709|2.140123457|-0.00264793|5.4161004020000005|0.012558932|0.036666667|1.981673861|-0.17741132|0.010305237|-0.000458688|10.92966139|1|1|0.010662507|-0.0502296329999999|-0.207994181|-0.233801237|0.754150918|-0.043248272|0.800727358|1|0.915208645|-0.049653973|-0.072395864|0.535680357|0.009615852|6.81095873|72.17779806|0.084791355|-0.02685653|-36.32074126|4.824237957|60.76548004|41.98112956|648.2471057|-13.47382337|0.238800348|8.755988318|169.14354509999998|-835.377049|24.9903188|0.013394095|-370.018179|1549.399766|930.6293092|1.0|3.8|4.13|27.0|5.11|56.07|2.0|139.11|0.0|1.0|6.0|35.0|-5.93|461.56|0.0|1.0|4.5|0.00193|2e-06|0.000923|0.0|3.8034|3.9|3.8034|-1470.166163|1336.11|325.98|606.18|0.67647|0.67647|3.8115|-0.21158|0.02986448|-1469.902562|0.75|6.1249|6.1249
14c_a22|0|0|0.0|0.0|1|0|1.42291727|1.596256692|-0.005236206|4.727387819|-0.018518519|0.038137255|1.568396937|-0.298463715|0.003784292|-0.023927419|10.9464374|1|1|0.004362505|-0.047249795|-0.160566657|-0.364626967|0.773044788|0.010828071|0.8353837409999999|1|0.866576459|-0.067475189|-0.080077573|0.6160012029999999|0.024569649|17.68831053|36.22825261|0.133423541|-0.030217952|-41.50359456|12.73426132|75.5139152|66.26540251|623.8702703|-15.66173379|0.33831271|8.626337592|243.5598613|-830.0718911|32.87756477|0.024813755|-232.8055235|1742.5109329999998|731.8178649|1.0|3.49|2.85|27.0|3.9|109.38|1.0|128.77|0.0|1.0|6.0|34.0|-6.96|445.48|0.0|0.0|2.98|0.00618|2.4e-05|0.0107|0.0|5.7361|4.79|3.6741|-1460.571156|1241.55|216.15|575.8|0.3078|0.69113|7.3824|-0.22807|0.03150011|-1460.38772|153.0|6.8153|6.8153
14a_a3|0|0|0.0|0.0|0|0|0.6050202020000001|0.0|-0.009312773|4.727387819|-0.1160619169999999|0.043464052|1.772745969|-0.363198151|-0.00603969|-0.039177314|10.3116301|1|1|-0.004161699|-0.267665193|-0.094863591|-0.582572884|0.7574238740000001|-0.287221775|0.822587422|1|0.790894937|-0.091731577|-0.094609848|0.21389849|0.0140376889999999|6.904918591|256.5548327|0.209105063|-0.036792719|-22.89086827|3.396421044|55.84414456|52.02624107|389.0288018|-8.902004327|0.239123122|5.308770254|117.6209094|-320.4721558|23.78539971|0.0189212089999999|-256.6424807|856.2743893999999|358.3503513|1.0|3.27|2.2|21.0|4.28|105.82|0.0|93.25|0.0|1.0|2.0|23.0|-6.42|319.38|0.0|1.0|2.76|0.0113|0.000103|0.0327|0.0|3.2363|2.44|3.2363|-1327.485188|822.33|383.1|373.85|0.69708|0.69708|3.5358|-0.19946|0.02860456|-1327.403067|0.03|7.5229|7.5229
3b_a32|1|1|3.3653429710000005|0.0|0|0|0.609420808|0.0|-0.007388108|5.733341277|-0.064476472|0.042528736|2.21541916|-0.265971895|-0.001282231|-0.1113575119999999|10.31100281|3|3|0.00020567|-0.078754696|-0.151445075|-0.536470812|0.800396027|0.167519182|0.866250192|1|0.8407393809999999|-0.073068133|-0.100355499|0.2719741|0.014636992|7.180211702|74.63320519|0.159260619|-0.033451833|-24.14971513|3.522270202|56.82775081|43.023961|412.4267349|-8.049905042|0.2358716619999999|5.765940603|115.707414|-265.6468664|21.47528975|0.0154889019999999|-259.1375886|708.6845618|323.0421997|1.0|3.11|2.57|19.0|6.25|110.94|1.0|88.24|0.0|1.0|2.0|21.0|-5.57|312.41|0.0|1.0|3.68|0.0005809999999999|2.23e-05|0.00697|0.0|3.5545|2.45|3.5545|-1594.095192|857.0|348.81|396.83|0.70257|0.70257|3.5719|-0.20137|0.02589511|-1594.049677|6.0|8.2366|8.2366
17b_a6|1|0|3.375166525|0.0|0|1|1.425925343|0.0|-0.01272079|5.351858133|-0.0265090529999999|0.042739018|0.0|-0.6869226490000001|-0.00460563|-0.0385646|10.949638|1|1|-0.00194781|0.231025646|-0.180339002|-0.563310199|0.7788169070000001|-0.138423611|0.8370824240000001|0|0.753949098|-0.095450984|-0.109195656|0.318652397|0.03122461|20.48861696|155.8689396|0.246050902|-0.041494349|-47.0150166|13.44399246|84.71888279|83.12058064|494.7179214|-17.86570631|0.229332826|8.974770742|150.48105900000002|-893.2853154999999|35.32951798|0.019915748|-355.2067434|1766.4758989999998|627.4287311|1.0|3.53|2.89|23.0|4.98|95.85|2.0|116.79|0.0|1.0|5.0|31.0|-5.89|409.44|0.0|1.0|3.6|0.000637|6.69e-06|0.00274|0.0|3.5444|4.04|2.9964|-1350.078181|1168.62|349.8|575.2|0.69615|0.7016100000000001|5.3385|-0.18281|0.02458322|-1349.892156|153.0|6.8153|6.8153
15a_a50|0|1|0.0|0.0|2|1|1.3530592819999998|4.126145086|-0.004429392|5.82008293|-0.06317118|0.035694444|2.020652006|-0.234757789|0.005366038|-0.15010386|10.94500663|2|2|0.005828749|-0.072976638|-0.209259615|-0.325638639|0.821868651|-0.207610131|0.8749408470000001|1|0.837789896|-0.0783960279999999|-0.084501726|0.4349386739999999|0.018014615|10.77967103|275.287923|0.162210104|-0.029316925|-30.25705388|6.450390922|61.78266878|57.69065967|501.3207109|-10.49734522|0.294589405|8.095541483|176.277812|-514.369916|24.86892274|0.018747341|-245.8291419|1218.577214|569.5267957000001|1.0|3.7|2.63|20.0|3.23|68.76|1.0|110.43|0.0|1.0|5.0|28.0|-6.78|371.44|1.0|1.0|2.76|0.0933|0.0001189999999999|0.0444|0.0|4.0408|2.66|4.0408|-1199.784983|1091.64|306.83|519.38|0.66132|0.66132|6.6307|-0.19948|0.03314629|-1199.629702|41.0|7.3872|7.3872
47r_a18|0|0|0.0|0.0|0|1|0.403924645|0.0|-0.0058631659999999|4.844187086|-0.216996268|0.035706215|0.0|-0.40455848|-0.005176133|-0.02952923|10.35082951|0|0|-0.0001597829999999|0.0646283159999999|-0.362261236|-0.360670551|0.7698681909999999|-0.048143486|0.8075001|0|0.769578222|-0.083915825|-0.087091542|0.26560995|0.0155038689999999|11.59378448|13.30156885|0.230421778|-0.031669652|-48.70193962|8.669825595|81.99788849|74.34599189|575.4901675|-17.70979622|0.311925149|9.819988422|233.2574532|-1168.846551|34.41856352|0.0225607039999999|-281.2845386|2271.625192|1005.982493|1.0|4.55|0.0|18.0|0.43|111.03|3.0|145.82|0.0|1.0|9.0|36.0|-6.12|504.6|0.0|0.0|2.2|0.0001139999999999|2.31e-06|0.00117|0.0|3.1705|9.2|3.1705|-1964.813473|1387.23|391.06|729.75|0.69545|0.69545|2.3873|-0.18249|0.02805567|-1964.516246|231.0|6.6364|6.6364
