molecula|NaaNH|n9FaHRing|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|AATSC1s|MATS7i|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|FNSA3|PBF|FPSA3|PNSA5|PPSA3|RNCS|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50
15b_a50|0|1|2|7.934155233999999|1|1.353059441|-0.144363623|-0.0045393|-0.05484142|-0.103807905|-0.22696498|-0.06083723|10.94501702|-0.124047802|2|2|0.005203263|-0.17223348|-0.131737048|-0.2185722769999999|-0.310946931|0.79846758|0.8259784720000001|0.000882622|0.8833003970000001|1|-0.082576068|0.447220762|0.020083792|-46.13641893|11.48191704|274.85729960000003|6.564219549|0.0|0.639017342|-1.291204916|60.03646705|0.478989976|469.3167805|-738.1827030000001|1692.3273379999998|0.3609826579999999|6.89125222|13.22671714|0.919348867|5205.2135960000005|-422.0195386|-158.95261259999998|1155.184146|510.3677388|13.90004811|1.0|1.0|1.0|0.19|3.26|68.76|1.66|0.0|105.46|0.0|5.0|-3.18|27.0|357.41|1.0|1.0|2.37|-3.6|0.000654|0.2339999999999999|0.0|0.0|1.92e-06|2.08|4.0561|-1160.463663|613.37|1035.3|305.67|0.1796|305.67|475.99|0.65917|-0.16737|6.9054|0.03528279|79.0|7.1024
13m_a6|1|0|0|6.842683282|0|1.429020166|0.031719435|-0.010840005|-0.135152403|0.021526267|-0.628720289|0.054340057|10.9505335|-0.018628955|1|1|-0.00687003|0.037052986|-0.068956229|-0.118693789|-0.568024162|0.870730542|0.7767360059999999|0.156982046|0.832753533|1|-0.0989137669999999|0.429009107|0.01858251|-75.05944278|12.95736535|91.22689385|9.035018118|95.67846949|0.7362989999999999|-2.045251|89.65257305|0.48094941|498.9881336|-1426.129413|2574.030011|0.263701|8.435961541000001|16.2526769|0.926594475|6412.592679|-994.4232282|-329.5370141|1936.888972|724.3873672999999|14.59313027|1.0|1.0|1.0|0.08|3.76|122.47|0.81|0.0|127.2|0.0|6.0|-4.64|33.0|435.48|0.0|1.0|2.67|-4.28|2.27e-05|0.00987|0.0|0.0|2.1499999999999998e-10|4.27|3.3359|-1423.712909|726.28|1231.54|371.67|275.0|316.88|546.69|0.64753|-0.13817|4.2913|0.04955777|0.01|8.0
11_a33|1|1|0|7.686621335|0|0.609352951|-0.151505631|-0.008708023|-0.039406316|0.055664124|-0.32219686|0.143981643|10.31100126|-0.008908194|3|3|-0.00103193|0.105574347|-0.122478641|-0.232296883|-0.393892466|0.8389087140000001|0.85401347|0.003391835|0.921896958|1|-0.070841241|0.229250542|0.033701864|-50.94714637|16.37099833|45.43139569|7.95236684|0.0|0.552878386|-1.048814353|68.11455221|0.4673066279999999|416.4353629|-509.4714637|979.349175|0.447121614|5.24049311|9.837729137|0.8772525659999999|4880.001461|-247.4805685|-51.37234937|921.4892038|335.4799765|17.16740584|1.0|1.0|1.0|0.13|4.13|120.17|0.89|0.0|89.77|0.0|3.0|-5.48|22.0|328.41|0.0|1.0|3.28|-4.38|3.32e-06|0.00109|0.0|0.0|5.92e-07|1.93|3.5049|-1669.304085|506.55|858.89|353.74|0.5408|353.74|378.1|0.70381|-0.14132|3.1406|0.02055276|5.0|8.3188
25_a12|0|0|0|0.0|0|1.404967476|0.00700113|-0.004103693|-0.045725323|-0.089297664|-0.180562493|-0.025245046|10.93676625|-0.11195017|0|0|0.001783739|-0.141917694|-0.0542354559999999|-0.0861945369999999|-0.4288076329999999|0.8472746290000001|0.638255008|-0.2430098439999999|0.688743998|1|-0.054734834|0.120087607|0.004952762|-41.75851719|2.580489093|37.96125329|1.3444869730000002|0.0|0.917298637|-1.362509125|44.42528172|0.448858246|493.8944271000001|-709.8947922|1907.027255|0.082701363|5.34703037|9.70173342|0.814415245|4329.321091|-369.8695347|-434.8420476|773.8971409|430.4348528|2.666764531|1.0|1.0|0.0|0.05|5.35|37.81|3.2|0.0|99.48|0.0|3.0|-5.28|24.0|311.38|1.0|1.0|4.29|-5.25|5.19e-06|0.00162|0.0|0.0|1.6399999999999995e-09|4.73|3.4532|-974.6328337|560.14|945.73|359.04|0.4483|290.68|442.64|0.69029|-0.14303|1.2494|0.024123749|22.0|7.6576
19k_a38|1|0|0|7.412764017000001|2|1.297042875|0.0100827|-0.011877064|-0.17467835|0.098947776|-0.6888696990000001|0.016990252|10.95446448|-0.0184136539999999|1|1|-0.00835812|0.208892195|-0.060668296|-0.128079012|-0.51857087|0.7581164340000001|0.853092207|0.04833864|0.908591797|0|-0.112748779|0.389096157|0.0232707939999999|-80.54577161|14.76615358|157.4834779|9.369654226|116.0039747|0.75964689|-2.411793744|94.38036132|0.4769127179999999|417.968819|-1530.369661|2929.493496|0.24035311|6.744851799999999|12.89431427|0.911726848|7091.215492|-971.0744563|-329.5105352|2014.5803|686.8472757999999|13.8345897|0.0|0.0|0.0|0.13|1.65|124.32|1.65|0.0|133.79|0.0|6.0|-3.87|33.0|444.46|0.0|0.0|1.9|-3.62|0.000134|0.0594|0.0|0.0|3.94e-07|4.13|3.5378|-1500.852284|677.64|1172.22|350.45|0.2038|239.03|502.43|0.70327|-0.14568|9.1508|0.04615409|11.0|7.9666
6b_a31|1|0|0|7.773594467000001|1|0.610136262|0.052690797|-0.016070861|-0.178758575|0.11647286|-0.787472195|-0.032090772|10.31169819|-0.053655833|2|2|-0.008439437|0.1978523089999999|-0.002840672|-0.004825446|-0.57983695|0.838789705|0.78240875|-0.068433069|0.841537966|0|-0.12081047|0.146652651|0.032992761|-78.37648097|20.12924648|159.79549319999998|12.28107483|101.4993391|0.7459204140000001|-2.055402513|93.1058799|0.4807018779999999|383.0600707|-1254.023695|2063.736075|0.254079586|7.513612533|14.46878435|0.925676135|6099.567787|-765.0936586|-300.0775025|1681.1762649999998|536.6368656000001|14.72939894|1.0|1.0|1.0|0.1|4.0|131.36|1.36|0.0|109.69|0.0|4.0|-5.63|29.0|404.44|0.0|1.0|3.3|-4.66|2.34e-06|0.000947|0.0|0.0|4.67e-08|4.61|3.2949|-1652.635711|637.06|1077.19|376.29|0.4967|376.29|492.36|0.7013199999999999|-0.13345|5.9085|0.03623358|54.0|7.2676
10_a27|0|0|2|6.605297921|0|1.400533489|0.122016352|-0.006285923|-0.044164147|-0.184068581|-0.282866526|0.034318674|10.93783185|-0.000903965|1|1|0.010329671|-0.309727442|-0.2030237389999999|-0.341622797|-0.487435299|0.639413469|0.804375252|0.129719095|0.862408925|1|-0.061299064|0.346344305|0.017676458|-46.27574168|9.399794974|6.0140309720000005|4.998521009|49.19800605|0.7453606909999999|-1.305333567|55.05868025|0.477162521|453.4194305|-694.1361252|943.2258247|0.254639309|6.761146212000001|12.9316403|0.912640238|4894.8090170000005|-369.1201792|-260.9504933|931.2754667000002|424.8821143|8.782938574|1.0|0.0|1.0|0.16|2.97|65.6|2.25|0.0|97.39|0.0|3.0|-3.57|25.0|331.37|1.0|1.0|2.74|-3.92|0.000266|0.0882|0.0|0.0|5.81e-07|4.66|4.1495|-1083.1151289999998|573.31|958.95|298.79|0.4452|298.79|450.26|0.63894|-0.16805|4.6684|0.0227416|69.0|7.1612
9i_a40|0|0|1|7.515889085|0|0.604992808|0.074116257|-0.0071562119999999|-0.105556952|0.187127708|-0.279092262|0.201624407|10.31197226|-0.1788455119999999|2|2|0.004019925|0.333430103|0.105172175|0.187399127|-0.542471361|0.831946443|0.762774506|-0.154977678|0.824009442|1|-0.092881258|0.006324687|0.011010661|-44.58600513|5.548036224|213.7117392|2.795536563|62.68854553|0.8590224540000001|-1.327284222|49.81256531|0.477626156|418.7133986|-668.7900768999999|335.9672843|0.140977546|7.700852478|14.74203307|0.91433781|4201.058793|-336.98898810000003|-361.8074422|778.5478408|351.4600612|5.226560183|1.0|1.0|1.0|0.06|4.02|84.45|2.99|1.0|91.11|0.0|2.0|-5.32|22.0|306.38|0.0|1.0|3.52|-4.71|4.79e-06|0.00147|0.0|0.0|9.31e-07|3.2|2.8936|-1273.31399|534.44|883.84|428.48|0.5012|284.3|417.75|0.70339|-0.11967|2.0895|0.02072395|1.25|5.9031
12ad_a36|1|0|0|7.412764017000001|2|1.297042846|-0.040810025|-0.01083262|-0.073048351|0.046496301|-0.649957196|-0.0072527669999999|10.95445455|0.010723827|1|1|0.000906224|0.077659878|-0.136151085|-0.227404687|-0.478461478|0.817851296|0.832674224|0.1563642469999999|0.8846605|0|-0.082404548|0.423689705|0.030769062|-76.30379737|21.78471426|94.12528108|15.4237324|81.68309557|0.656407461|-2.047680239|96.81391944|0.477102332|538.2749789|-1449.77215|2474.175727|0.343592539|8.770308295|16.772513699999998|0.912420081|6569.653402|-1026.448977|-221.4751857|2208.646667|735.3783268|20.51012207|1.0|0.0|0.0|0.17|1.67|95.5|1.89|0.0|135.03|0.0|7.0|-4.18|33.0|439.47|0.0|0.0|1.76|-4.08|6.579999999999999e-05|0.0289|0.0|0.0|2.42e-07|4.5|3.8512|-1460.794632|737.53|1236.64|321.93|0.6073|216.26|588.2|0.67215|-0.15638|5.3349|0.03648828|17.0|7.7696
1e_a5|1|0|0|6.605297921|0|1.427503886|-0.260066152|-0.001975193|-0.009075016|-0.080321049|-0.084933308|-0.1197834419999999|10.94440038|-0.040441176|1|1|0.007357977|-0.133677441|0.034752304|0.0578378779999999|-0.201027861|0.71274658|0.771487328|0.045376705|0.834250802|0|-0.06795194|0.373935381|0.008587563|-36.22202792|4.461204261000001|159.537038|2.317577542|0.0|0.7473936259999999|-1.115605324|44.38364879|0.482579989|457.4574833|-579.5524467|827.4861275000001|0.2526063739999999|6.41473183|12.39753333|0.932665879|4342.827698|-301.0751483|-257.0399733|775.4313476|409.0289917|8.161620868|1.0|1.0|0.0|0.05|4.51|54.46|2.13|0.0|95.45|0.0|3.0|-4.25|24.0|312.37|1.0|1.0|3.44|-4.45|5.5700000000000005e-05|0.0174|0.0|0.0|3.87e-09|3.17|4.4292|-990.6006645|560.58|935.47|279.92|0.5156|261.24|427.87|0.51802|-0.18105|1916.0|0.0313740589999999|191.0|6719.0
11a_a5|1|0|0|6.605297921|0|1.212363224|-0.165418719|-0.002894726|0.052217882|-0.052944925|-0.185262487|-0.1301505359999999|10.94877942|-0.02394636|1|1|0.007955512|-0.081506|0.003975818|0.006120569|-0.254944026|0.7505403709999999|0.73344478|-0.037220974|0.773417838|0|-0.064565402|0.369563711|0.011860803|-51.09940261|8.474559367000001|61.32301293|6.055083705|14.47576249|0.740865275|-1.573386716|61.4470419|0.466436596|638.3599998999999|-1124.186857|1170.247903|0.259134725|9.740948724|18.25640338|0.874191508|5756.783268|-803.2329738|-344.1971057|1517.39715|835.912531|10.34763929|0.0|1.0|0.0|0.3|6.55|63.69|3.05|0.0|128.51|0.0|7.0|-7.25|32.0|424.54|0.0|1.0|5.16|-6.4|5.63e-08|2.39e-05|0.0|0.0|1.18e-10|4.83|4.0938|-1339.802852|739.79|1272.7|302.86|0.5473|281.57|578.8|0.65363|-0.16735|2.8611|0.03340977|81.0|7.0915
12l_a30|0|0|0|7.412764017000001|2|0.60498366|0.157020295|-0.015371073|-0.274237737|-0.102468864|-0.876151158|0.154540315|10.31162828|-0.02588969|1|1|-0.004395528|-0.300262845|-0.077457998|-0.226973911|-0.640870513|0.613786308|0.830875659|-0.045411075|0.883029843|0|-0.0905026719999999|0.37422435|0.0154211289999999|-76.82494797|10.78883933|103.5499036|7.548024079|1.697908189|0.8218150790000001|-2.415830189|88.64610824|0.462727396|583.6736326|-1690.148855|2394.793539|0.178184921|9.258542907|17.23248653|0.861252543|7576.362669|-1182.451965|-450.2927313999999|2056.604824|696.6414817000001|11.82116027|1.0|0.0|1.0|0.17|4.78|90.88|2.82|0.0|133.96|0.0|7.0|-6.7|34.0|482.48|0.0|0.0|3.42|-5.92|1.99e-07|9.63e-05|0.0|0.0|6.61e-08|5.52|3.5245|-1987.998976|729.17|1223.54|351.78|0.2294|245.74|574.72|0.68488|-0.14944|2.5031|0.03406276|61.0|7.2154
5_a18 (BIBF0775)|0|0|0|7.03438793|2|1.251175715|0.0160123|-0.005220163|-0.015946718|-0.0366107389999999|-0.391512249|0.0002403959999999|10.94702058|-0.022817602|0|0|0.0036739159999999|-0.054916741|-0.144352593|-0.216531385|-0.453086741|0.7140745620000001|0.7395978390000001|-0.001626287|0.774859029|0|-0.068989967|0.420002762|0.008501088|-59.08151918|6.418873637000001|10.36586529|4.846666751|50.25564119|0.8159410579999999|-2.112667176|67.25977848|0.483962172|636.6978809999999|-1595.201018|1645.395714|0.184058942|9.798677372|18.98829281|0.937842434|7221.114573000001|-1204.480438|-477.1120625|1955.044427|1140.896548|8.178259299999999|0.0|1.0|0.0|0.32|3.69|76.5|3.52|1.0|155.95|0.0|8.0|-6.07|37.0|494.63|1.0|0.0|3.2|-5.72|8.590000000000001e-07|0.000425|0.0|0.0|6.18e-10|8.45|3.2027|-1572.290174|817.02|1446.02|378.13|0.4825|378.13|691.68|0.69298|-0.13154|2.3389|0.02305362|34.0|7.4685
8_a47|0|0|0|7.252053952000001|0|1.24688044|0.003732288|-0.007835945|-0.099564745|-0.087101663|-0.391797226|-0.153669322|10.93671024|-0.14203855|0|0|-0.007648516|-0.177626636|-0.00158075|-0.003223628|-0.4497577479999999|0.686795267|0.7847248109999999|-0.035681436|0.842571655|1|-0.075955381|0.517797505|0.008687692|-53.11155658|5.043798869|90.32612351|2.928269795|0.0|0.819702033|-1.646676195|60.62152862|0.414302597|493.3419136|-956.0080185|2217.264922|0.180297967|6.492934319|11.08581716|0.707366287|6219.278078|-555.0279614|-371.2177396|1166.287236|559.4973856|7.509972037000001|1.0|1.0|0.0|0.13|6.77|58.04|3.9|0.0|113.97|0.0|4.0|-6.59|29.0|405.85|0.0|1.0|5.03|-6.19|2.56e-07|0.000104|0.0|0.0|5.62e-10|4.91|3.6696|-1686.0356350000002|621.06|1071.62|337.87|0.2249|337.87|433.38|0.6877800000000001|-0.15357|3585.0|0.03283575|0.05|7.3
6d_a40|0|0|1|8.421342866|1|0.604893491|0.12627602|-0.015362927|-0.091548968|-0.104206961|-0.722057579|0.086704068|10.30179973|-0.205140551|2|2|-0.00448098|-0.249967637|-0.025143559|-0.0603134|-0.624951805|0.6224555620000001|0.8361555479999999|-0.039077432|0.8988141140000001|1|-0.115007564|0.372705643|0.017359149|-76.51205671|11.10859664|192.5638526|7.108696385|38.04267542|0.86005241|-2.15214542|85.47607798|0.428134701|424.7009165|-1377.2170210000002|3212.360755|0.13994759|6.908972922999999|12.08146906|0.7486635420000001|7436.576348|-881.3190339|-460.8148719|1601.317552|555.2010623|8.964021265|1.0|0.0|1.0|0.21|3.63|173.43|2.01|2.0|120.09|1.0|5.0|-7.21|30.0|460.52|0.0|1.0|3.43|-5.15|6.18e-08|2.85e-05|1.0|0.0|4.9e-05|7.98|2.9559|-2470.793925|656.5|1111.69|419.45|0.3518|419.45|511.88|0.6624800000000001|-0.11938|7.8884|0.03556489|1.0|8.9208
12a_a36|1|0|0|7.412764017000001|2|1.297044783|-0.0632801509999999|-0.007471648|-0.0427777779999999|0.078063311|-0.403468978|-0.070252245|10.96083376|-0.065913514|1|1|0.003199301|0.134423193|-0.1063550619999999|-0.183140926|-0.432975237|0.907322874|0.7934042040000001|-0.012112722|0.846614758|0|-0.076154312|0.436020272|0.019595485|-64.36949846|12.03249549|109.9069212|7.388485123|5.277117996|0.755315434|-1.886917597|76.09903547|0.470444928|503.9367075|-1158.650972|2258.5909920000004|0.244684566|6.600635115|12.464492300000002|0.888377722|5710.355735|-711.4630111|-313.5499672|1533.996157|598.1535763999999|11.72953701|1.0|0.0|0.0|0.14|1.88|69.2|2.02|0.0|123.75|0.0|5.0|-3.79|29.0|381.43|1.0|0.0|1.86|-4.0|0.000164|0.0625|0.0|0.0|2.56e-07|3.16|3.6682|-1232.916523|653.94|1096.31|338.0|0.4435|323.35|481.98|0.6997|-0.1519299999999999|6.3637|0.03544528|13.0|7.8861
17f_a50|0|1|2|7.934155233999999|1|1.349854916|-0.2208117919999999|-0.002205848|0.022892513|-0.167275895|-0.125733326|-0.028989535|10.94501702|-0.132773563|2|2|0.0129274519999999|-0.275290802|-0.247590736|-0.407467272|-0.204651539|0.758335704|0.7851209440000001|-0.132153434|0.8314734309999999|1|-0.047333916|0.333180181|0.016414675|-46.03121141|10.09339793|6.382846132999999|6.206439227000001|82.90209608|0.721122105|-1.422331714|55.9791334|0.472769049|560.4567739|-874.5930167000001|1929.981543|0.278877895|7.200480876|13.65716648|0.896702|5579.97966|-537.7880119|-271.9363523|1212.822364|652.6793116|9.947921993|1.0|1.0|1.0|0.26|3.83|51.77|2.09|0.0|116.81|0.0|6.0|-3.58|29.0|384.48|1.0|1.0|2.92|-4.12|0.000266|102.0|0.0|0.0|4.15e-07|2.5|4.0664|-1219.220465|653.63|1146.22|304.9|0.1708|304.9|564.52|0.6573899999999999|-0.16784|6.1931|0.0276719|398.0|6.4001
3f_a32|1|1|0|7.773594467000001|0|0.6094207770000001|0.0067550119999999|-0.00611496|-0.0434359079999999|-0.062954205|-0.275173181|-0.113189563|10.31100273|-0.110286539|3|3|0.002565215|-0.112493266|-0.074808287|-0.133675401|-0.5487283829999999|0.833981748|0.820782305|-0.110248899|0.871865543|1|-0.073433055|0.3217719189999999|0.011897886|-54.8993954|6.707989266|47.97543149|3.78194259|0.0|0.78919828|-1.265867765|61.47296003|0.435176082|492.7734095|-713.6921402|2130.756016|0.21080172|6.153728636|10.89495051|0.770463268|4993.667711|-402.3773138|-326.0981041|904.3255145|475.3634141|6.573564628|1.0|1.0|1.0|0.28|5.63|110.94|2.18|0.0|102.66|0.0|4.0|-6.89|24.0|354.49|0.0|1.0|4.63|-5.4|1.28e-07|4.53e-05|0.0|0.0|4.89e-08|3.92|3.5569|-1712.034952|604.9|1006.92|348.58|293.0|348.58|488.74|0.70255|-0.1474599999999999|3.4678|0.02606687|9.0|8.0458
8e_a8|1|0|1|7.05012252|0|1.394799502|-0.018155171|-0.010579355|-0.205927741|-0.000766016|-0.539547088|-0.102167262|10.94332438|-0.051339286|1|1|-0.004224671|-0.0015448089999999|0.090898585|0.183313231|-0.475941912|0.650073857|0.7233950809999999|0.02023118|0.7742101929999999|0|-0.115572516|0.280304418|0.0211004739999999|-64.32539698|12.87136047|106.0087621|7.851573274|76.40535608|0.803307236|-2.109017754|75.57562034|0.483244415|403.5112981|-1286.50794|2080.07805|0.196692764|7.50719734|14.52755918|0.935150832|6095.6213210000005|-784.77418|-370.0368722|1601.514194|561.882658|11.25022336|0.0|0.0|1.0|0.04|4.17|90.11|3.4|0.0|111.81|0.0|5.0|-5.27|30.0|403.41|0.0|0.0|3.71|-4.9|5.34e-06|0.00215|0.0|0.0|1.6399999999999998e-08|7.22|3.2737|-1376.924308|639.38|1090.07|378.73|0.3731|267.77|526.86|0.7013|-0.13719|6.1505|0.03298991|19.89|4.7014
14q_a23|0|1|2|7.423568444|0|1.19796338|0.141057047|-0.0101981219999999|-0.130330047|0.064903564|-0.5608967029999999|-0.058543701|10.31321757|-0.056324491|2|2|0.002496501|0.121109106|-0.017918675|-0.033435987|-0.573130981|0.77007911|0.808928963|0.067394607|0.871119857|1|-0.08960718|0.227948491|0.02158178|-66.16349731|14.81701129|350.836102|10.17264683|97.13675614|0.777340899|-2.023785094|79.42966327|0.472004985|530.8381985000001|-1389.433443|2213.1193780000003|0.222659101|8.732265278|16.53853737|0.893957277|6982.066379000001|-953.9181308|-380.8178266000001|1787.418422|693.3423458|13.26616596|0.0|0.0|1.0|0.04|3.12|148.11|2.28|1.0|128.38|1.0|6.0|-5.21|33.0|454.51|0.0|0.0|2.62|-4.39|6.11e-06|0.00278|0.0|0.0|1.11e-07|4.19|3.6431|-1798.6108739999995|714.22|1222.17|340.33|0.4943|340.33|554.59|0.5949|-0.14854|8375.0|0.03458552|16.0|7.8069
16a_a10|0|0|1|7.535296702|1|1.325756911|-0.187414728|-0.00230615|0.023926176|-0.085711535|-0.152205915|0.014886502|10.92947902|-0.0048530629999999|1|1|0.011558506|-0.133979603|-0.162508526|-0.254024476|-0.1948324069999999|0.748039584|0.772481675|-0.068377262|0.813036304|1|-0.052574986|0.3637074329999999|0.013872737|-53.28817038|9.606840334|77.68598956|6.652715932|99.81657855|0.7270593190000001|-1.615964058|63.53441386|0.4629532229999999|634.4309626|-1119.0515779999998|1823.310808|0.272940681|8.531706024|15.88633689|0.862035195|6366.0631060000005|-774.9407716|-314.4761648|1539.147561|879.8636987|10.24624348|1.0|1.0|1.0|0.3|5.19|56.07|2.47|0.0|133.66|0.0|9.0|-5.22|33.0|439.55|1.0|1.0|4.24|-5.17|6e-06|0.00264|0.0|0.0|3.18e-09|3.46|3.8718|-1395.13019|760.0|1310.44|320.22|0.3843|221.33|629.65|0.6852199999999999|-0.1605|3.8323|0.02819643|47.0|7.3279
11_a15|0|0|0|0.0|1|1.435688956|-0.1758968389999999|-0.0064953419999999|-0.029665252|-0.036023137|-0.402711212|-0.0856783419999999|10.95979791|0.023543401|0|0|0.003766915|-0.056500144|-0.173728081|-0.272482143|-0.363940085|0.843715005|0.718800243|0.0234789439999999|0.76664841|0|-0.064429158|0.632319408|0.018519054|-66.78526188|12.69062406|143.8088883|8.696553172|0.0|0.739315684|-1.949155337|79.1792768|0.470042906|613.0036107000001|-1335.705238|2565.707165|0.260684316|6.233494755|11.76226306|0.8869452090000001|7002.915718000001|-915.3239085|-327.9935744|1806.677804|830.7967967000001|12.39401492|1.0|1.0|1.0|0.07|6.69|59.51|2.52|0.0|138.24|0.0|6.0|-6.32|34.0|448.52|0.0|0.0|4.62|-6.1|4.77e-07|0.000214|0.0|0.0|1.27e-09|5.04|2.9595|-1450.705737|739.57|1284.85|418.94|0.2657|263.2|568.22|0.70577|-0.12134|812.0|0.03503399|739.0|6.1314
12u_a36|1|0|0|7.412764017000001|2|1.270259304|-0.054501792|-0.006461999|-0.0407717229999999|0.033763276|-0.407105926|-0.063855309|10.95266014|-0.010669561|1|1|0.005035022|0.055588998|-0.099596099|-0.163978382|-0.438988314|0.901715152|0.8101678720000001|0.080270195|0.855176759|0|-0.07260571|0.3765068079999999|0.017639065|-67.50289394|12.27663887|86.1184622|8.544435884|5.944854912|0.77938748|-2.036750221|78.06218646|0.486156325|586.1833819|-1417.5607730000002|2455.7556010000003|0.22061252|7.65672775|14.90088936|0.946117173|6127.402572|-986.6102007|-388.9026034|1818.813889|799.5563855|10.55929252|1.0|0.0|1.0|0.24|3.01|69.2|2.66|0.0|138.33|0.0|6.0|-4.95|32.0|423.51|1.0|1.0|2.66|-4.86|1.13e-05|0.0047799999999999|0.0|0.0|4.2e-08|4.21|3675.0|-1350.865506|739.12|1254.5|337.37|0.4267|319.16|590.18|0.70272|-0.15109|5.8702|0.03260752|16.0|7.7959
8b_a50|1|1|1|7.860570786|1|1.398299046|-0.115740384|-0.0045301379999999|-0.009597908|-0.096039086|-0.1812055289999999|-0.009441452|10.945024|-0.0180233089999999|2|2|0.007057361|-0.170496134|-0.065440141|-0.116174481|-0.332085641|0.753629415|0.809463375|-0.027207307|0.8836675340000001|1|-0.072629787|0.267094693|0.021513107|-37.39727879|10.30543157|131.417573|4.93661461|0.0|0.6717097959999999|-1.092961836|49.02840043|0.428882006|404.9478761|-523.561903|1401.458274|0.328290204|5.292277178|9.26652151|0.75095166|4446.001554|-250.8020475|-164.5084115|779.4465792000001|339.5806858|11.63112165|1.0|1.0|0.0|0.06|3.41|59.39|1.79|0.0|89.78|0.0|2.0|-3.44|23.0|299.33|1.0|1.0|2.51|-3.81|0.000359|108.0|0.0|0.0|1.16e-06|2.11|4.1804|-967.3160428|515.81|857.53|296.58|0.1717|273.96|353.17|0.59283|-0.1724099999999999|3.8213|0.036701907|68.0|7.1675
17a_a22|0|0|1|6.842683282|0|1.2689202|-0.0422459529999999|-0.005149751|-0.092107225|-0.054347074|-0.314134834|-0.094996254|10.94643739|-0.005724389|1|1|0.0027615779999999|-0.089641194|-0.076790454|-0.126659773|-0.3626566539999999|0.830653242|0.7562495659999999|0.155547571|0.805071997|1|-0.072161482|0.345497724|0.0140462319999999|-60.0620365|9.597299109|286.3611391|6.55749888|0.0|0.710958975|-1.758088991|73.26110471|0.485943988|587.2505892999999|-1201.24073|1934.881271|0.289041025|8.549622191000001|16.63169381|0.945313306|6343.687177000001|-820.7657853999999|-288.28178110000005|1689.6062539999998|784.2697099|13.19906822|1.0|1.0|0.0|0.15|4.93|68.52|2.01|1.0|128.29|0.0|7.0|-4.75|33.0|435.5|1.0|0.0|2.25|-4.96|1.7899999999999998e-05|0.0078099999999999|0.0|0.0|7.41e-10|5.13|1.3971|-1408.279257|731.19|1253.39|887.46|185.0|255.63|577.52|0.71303|-0.06214|3.0156|0.02170866|82.0|7.0862
38_a18|0|0|0|7.03438793|2|1.251175383|0.059724697|-0.00575311|-0.009006798|-0.066676644|-0.448742607|-0.020056674|10.94702086|-0.003893067|0|0|0.001602741|-0.0993372269999999|-0.074661643|-0.11123356|-0.498932552|0.745084567|0.719168079|-0.03302891|0.751875124|0|-0.076974444|0.423402315|0.00838904|-65.45657441|6.675707878|100.7046282|5.3122971560000005|74.46052717|0.880927895|-2.385427574|71.15832778|0.4666657999999999|661.3370874|-1898.240658|1855.157022|0.119072105|10.98254153|20.5922319|0.874996952|7261.130718|-1510.554181|-606.2584549|2154.819559|1228.492038|5.701753365|1.0|1.0|0.0|0.34|4.13|85.29|3.7|1.0|160.66|0.0|10.0|-6.98|38.0|508.65|0.0|1.0|3.64|-6.11|1.05e-07|5.36e-05|0.0|1.0|4.68e-11|8.95|3.2241|-1611.60375|861.93|1515.64|384.55|0.5147|384.55|734.93|0.69235|-0.13229|1.9877|0.02653109|91.0|7041.0
