molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|MATS2c|SRW07|ATSC1c|AATSC1are|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|FNSA5|FPSA3|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA2|WNSA3|DPSA3|GeomPetitjeanIndex|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|FPSA5|P-gp substrate|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
6_a47|0|0|0|0.0|0.0|0|0.0|0|0.011739916|0.0|-0.392537045|-0.010708889|10.93671042|0|-0.0094242819999999|-0.302730533|-0.04324355|2|0.701994505|0.786041178|-0.149904224|0.062425042|0.672308592|0.8419184120000001|-0.080118846|-0.096689626|0.009820713|-43.43026699|5.323543706000001|101.7290544|0.158081588|85.6917678|-28.411587800000003|2.885749555|0.0|-1.547034008|-23.54237714|48.75381069|0.4059072379999999|-838.6054381|1577.98246|-10.82346202|0.205609194|6.480620646|10.90843226|0.6832388209999999|5766.962611999999|-454.5854048000001|0.0154005|1.0|2.82|0.05|22.0|5.24|6.27|2.0|0.0|1.0|3.0|-6.02|27.0|4.0|-5.02|1.0|0.0|4.59|-5.79|0.000362|1.63e-06|0.000619|5.06|0.0|8.71e-10|3.310000000000001e-07|-0.05354|5.5188|3.7196|-1608.684886|-1608.652005|576.56|990.85|333.32|0.2536|0.30468|0.69305|-1608.50108|0.2119|3.2606|-0.20794|0.03288085|-1608.554019|7.9|7.9
12ac_a36|1|0|0|3.4419617660000004|0.0|0|7.412764017000001|2|-0.050997272|5.351858133|-0.450737917|0.000584134|10.95345846|1|0.0018565629999999|0.060445359|-0.166354116|1|0.8058720979999999|0.811459853|0.135371136|-0.020272679|0.770400825|0.779673368|-0.080202334|-0.104391657|0.021508835|-55.68500110000001|14.93372351|118.0445703|0.220326632|152.9742102|-50.32319912|10.36858115|20.70356046|-1.98344149|-38.66245764|70.61872461|0.44477577|-1377.116299|2455.459827|-17.38437788|0.268353853|8.126831024|14.63702516|0.801074136|6378.288017|-956.1407834|0.020208014|1.0|4.86|0.17|17.0|3.16|2.09|1.0|0.0|1.0|6.0|-3.81|32.0|5.0|-7.21|0.0|0.0|1.84|-3.95|0.0653|0.000112|0.0476|2.36|0.0|1.29e-07|5.4600000000000006e-05|-0.0527399999999999|3.8843|3.8594|-1385.606133|-1385.566143|711.77|1200.61|321.25|0.3302|0.56186|0.56357|-1385.3211789999998|0.0249|4.0208|-0.20949|0.03998989|-1385.382927|7.8861|7.8861
10_a1|1|0|0|3.261363142|0.0|0|6.86171134|0|0.0883621719999999|4.727387819|-0.621976404|-0.012672753|10.94957578|1|-0.0106277489999999|0.107434253|-0.042643966|1|0.674381582|0.7227844929999999|-0.0369911079999999|0.017498337|0.658433571|0.669963758|-0.116648443|-0.10949971|0.014751098|-65.97424138|8.34295348|212.8090837|0.330036242|186.6625065|-35.02707638|4.718623023|64.49041745|-1.861495069|-37.31383317|74.31719486|0.459673515|-1052.827816|1768.2330920000002|-14.52342192|0.165903744|7.376231317999999|13.65143394|0.850732895|5192.858899|-595.4602985|0.015427326|1.0|3.0|0.0|23.0|4.86|5.06|2.0|0.0|1.0|4.0|-4.98|27.0|5.0|-5.91|0.0|0.0|3.7|-4.73|0.00372|1.87e-05|0.00673|3.64|0.0|9.53e-09|3.42e-06|-0.06802|3.4067|3.4067|-1223.159954|-1223.125689|585.51|979.35|363.94|0.6754|0.70345|0.70345|-1222.969096|0.6754|5.3861|-0.20378|0.03426532|-1223.022387|5.8239|5.8239
7e_a8|1|0|0|3.038052327|0.0|1|7.05012252|0|-0.150447714|4.844187086|-0.289324602|0.0024398329999999|10.94332434|1|0.002669179|-0.075638618|0.07125309|0|0.5897105770000001|0.732001738|-0.023521398|-0.072307692|0.577394732|0.8291560379999999|-0.08608941|-0.0886889709999999|0.0215993429999999|-51.4880895|12.91806855|86.03149870000001|0.170843962|102.177831|-31.72369068|7.725998682999999|63.5628736|-1.6850904519999998|-30.79383811|64.40615805|0.4742828629999999|-1007.813711|2032.501296|-13.39444718|0.223998448|7.70387217|14.654025199999998|0.902163597|5808.479788000001|-602.7501229|0.018708212|0.0|3.2|0.04|23.0|5.16|4.94|2.0|0.0|1.0|4.0|-5.75|29.0|4.0|-5.43|0.0|0.0|4.31|-5.41|0.000686|3.87e-06|0.00149|4.54|0.0|5.07e-09|1.95e-06|-0.0697|3.8142|3.2363|-1300.495519|-1300.467069|622.23|1060.05|383.1|0.3461|0.6998300000000001|0.70177|-1300.271093|0.1522|9.0006|-0.2054699999999999|0.02845071|-1300.327213|4.4547|4.4547
3d_a12|0|0|0|0.0|0.0|0|0.0|1|0.092417272|0.0|-0.360215148|-0.00259095|10.95472859|0|-0.000643935|-0.282667477|-0.237203828|2|0.91670178|0.7697403429999999|-0.097468573|-0.108208213|0.8605417409999999|0.8547246829999999|-0.066850425|-0.0958414059999999|0.011128076|-34.34601551|5.717316796|74.39425719|0.145275317|74.63869204|-25.2986621|2.9374091630000003|0.0|-1.437621096|-17.64609244|40.06333231|0.472404561|-738.6124526000001|1205.356874|-9.255608086|0.22571647|5.786006004|10.96674758|0.89539167|4509.417998|-379.4799315|0.01611886|0.0|3.98|0.11|18.0|3.37|2.19|0.0|0.0|1.0|3.0|-3.52|24.0|4.0|-6.22|0.0|1.0|2.67|-3.91|0.0945|0.000123|0.0385|2.81|0.0|3.08e-08|9.64e-06|-0.06842|4.2114|3.7719|-1006.727999|-1006.704001|548.21|918.3|328.71|0.3336|0.53114|0.6572100000000001|-1006.556654|0.1583|2.2068|-0.22229|0.02399772|-1006.606666|7.6021|7.6021
12i_a36|1|0|0|3.27619957|-4.787087299|0|7.412764017000001|2|0.043792895|5.351858133|-0.929568494|-0.011700732|10.96020192|1|-0.007897954|0.135587069|-0.3344729369999999|1|0.647732719|0.820041835|0.141564781|-0.01509434|0.624142499|0.830964232|-0.0850745409999999|-0.117424873|0.01973953|-54.81607619|12.71877085|108.3973956|0.169035768|108.9148111|-48.75024044|8.195085212|0.52902639|-2.46592234|-35.3196406|67.53484704|0.460246812|-1588.867662|2351.232652|-18.95842684|0.230870141|7.549683919|13.98728916|0.8526986440000001|7707.634338|-1023.755049|0.022430221|1.0|4.8|0.17|17.0|3.31|4.04|2.0|0.0|1.0|7.0|-5.2|34.0|8.0|-6.4|0.0|0.0|2.65|-5.07|0.00291|8.6e-06|4.0|3.86|0.0|7.24e-08|3.37e-05|-0.05065|5.2297|3.7496|-1645.2030949999998|-1645.171438|666.79|1172.5|330.66|0.5402|0.34255|0.70134|-1644.954647|0.1516|5.1836|-0.20475|0.03165678|-1645.017702|7.9208|7.9208
7c_a8|1|0|0|3.17138259|0.0|1|7.05012252|0|-0.244222944|4.844187086|-0.382994379|0.00325576|10.94670214|1|0.004301963|0.079425146|-0.077006275|1|0.718994164|0.740795639|0.0092411059999999|-0.196826366|0.6881348629999999|0.848923958|-0.080277893|-0.089778346|0.0306012339999999|-50.34151168|19.18974586|49.43944876|0.151076042|94.73836511|-35.30467154|12.03370912|75.43825735|-1.6160102369999998|-31.56868845|69.53125754|0.492823119|-1013.384819|2162.326414|-13.23925183|0.373097855|7.700542366|15.18314943|0.971698707|6013.168519|-635.4840877|0.032058696|0.0|3.44|0.09|23.0|4.22|3.78|1.0|0.0|1.0|5.0|-5.0|30.0|5.0|-6.34|0.0|0.0|3.26|-4.67|0.00399|2.14e-05|0.00851|3.37|0.0|1.73e-08|6.91e-06|-0.07472|4.6061|3.1406|-1331.8206369999998|-1331.793312|662.05|1116.53|394.78|275.0|0.62361|0.70321|-1331.567632|0.1779|12.0073|-0.20658|0.02732536|-1331.625743|4.7307|4.7307
9d_a40|0|0|0|0.0|0.0|1|7.515889085|0|0.007834411|5.4161004020000005|-0.146575228|0.011823978|10.3119722|2|0.010101686|0.259969752|0.019621984|0|0.601831605|0.7572844040000001|-0.3969541689999999|-0.223631751|0.55759121|0.941627612|-0.060319196|-0.071656839|0.010749826|-31.08478865|5.539796446|108.1468558|0.058372388|30.08152399|-19.03015798|2.854868966|50.47044708|-1.074852592|-16.01918037|36.6245851|0.467275972|-553.912646|336.6614768|-8.395657932|0.133579429|8.023385851|15.06105494|0.87714454|4401.742338|-285.4523697|0.0087217999999999|0.0|3.25|0.06|20.0|5.2|5.09|1.0|0.0|1.0|2.0|-6.13|22.0|2.0|-4.62|0.0|1.0|4.63|-5.65|0.0002399999999999|2.23e-06|0.000727|5.16|0.0|1.01e-07|3.3e-05|-0.06906|4.6073|3.3464|-1677.551678|-1677.540538|542.19|892.69|370.51|0.4888|0.4557199999999999|0.69986|-1677.429981|0.4025|6.2032|-0.20781|0.01113991|-1677.48058|6.9706|6.9706
12az_a36|1|0|0|3.465535084|0.0|0|7.412764017000001|2|-0.196183836|5.351858133|-0.593399474|0.000482522|10.95957115|1|0.002872872|0.129156742|-0.289604649|1|0.884226781|0.812921349|-0.061924322|-0.021825174|0.8350231859999999|0.819163613|-0.071762413|-0.10786263|0.034771534|-50.28669997|24.36575918|60.11023222|0.180836387|126.71905359999998|-52.96429617|17.0740303|8.104966044|-1.941527339|-35.23783652|74.65245915|0.462897841|-1360.503334|2455.7577530000003|-16.43719536|0.416134994|8.449849817|15.73229538|0.861843195|6700.839465|-953.3573311|0.034594361|1.0|4.96|0.21|17.0|2.83|1.9|1.0|0.0|1.0|7.0|-4.11|33.0|6.0|-7.13|0.0|0.0|1.75|-4.15|0.0342|7.13e-05|0.0315|2.62|0.0|1.6100000000000005e-07|7.11e-05|-0.04967|3.8863|3.6095|-1461.990465|-1461.962459|737.12|1252.18|343.5|0.4383|0.69385|0.70333|-1461.686269|0.0146|6.3778|-0.19846|0.02800521|-1461.750394|7.2366|7.2366
11e_a5|1|0|0|2.971327032|0.0|0|7.139660336|1|-0.2114441819999999|5.209486153|-0.192538515|0.008268901|10.9487795|1|0.008721244|-0.127225457|-0.147721258|2|0.77509232|0.775794895|-0.048843135|-0.02059071|0.747366251|0.876758791|-0.062865536|-0.0790189759999999|0.0120552589999999|-41.64560703|7.986070113999999|62.84782002|0.123241209|81.64179149|-34.67724171|5.290414418|0.0|-1.580379517|-27.58835281|49.63167715|0.483563144|-1046.930776|960.0428704|-12.38472918|0.27836484|9.387474824|18.17739133|0.936345148|5675.693973|-693.5448342|0.016933845|1.0|3.22|0.24|23.0|5.03|4.29|2.0|0.0|1.0|7.0|-4.65|31.0|5.0|-6.28|0.0|1.0|3.63|-4.72|0.00919|1.9e-05|0.00782|3.56|0.0|1.13e-09|4.64e-07|-0.03808|4.4179|4.1036|-1316.547103|-1316.512503|717.76|1220.1|302.14|0.5347|0.66478|0.6505|-1316.239803|0.2125|2.3124|-0.20559|0.03460011|-1316.301553|7.3979|7.3979
12d_a40|0|0|0|0.0|0.0|1|7.515889085|0|0.1028826769999999|5.4161004020000005|-0.288158151|-0.000134504|10.31197256|2|-0.002126898|0.3683138529999999|0.224167029|0|0.809398262|0.7769829840000001|-0.0065648919999999|-0.254735308|0.6948809659999999|0.840431415|-0.095675903|-0.091630294|0.01171131|-50.68561427|6.204226377|207.39648|0.159568585|84.53363343|-25.71599691|3.286773518|60.80168183|-1.282824111|-26.85139526|56.88984065|0.470893531|-679.5935638999999|643.5166227999999|-10.90981687|0.155716451|7.877041626|14.88744155|0.8899787840000001|5101.479206|-360.0239567|0.01245259|1.0|3.23|0.0|20.0|4.59|5.02|2.0|0.0|1.0|2.0|-6.25|23.0|2.0|-5.13|0.0|0.0|4.21|-5.58|0.0002009999999999|2.61e-06|0.000942|4.75|0.0|1.44e-07|5.2e-05|-0.07765|4.3959|2.7962|-2153.197255|-2153.180821|552.57|910.58|443.4|0.2584|0.55983|0.70435|-2153.071733|115.0|1.2683|-0.19369|0.0164339|-2153.123107|7.7212|7.7212
1n_a5|1|0|0|2.91912867|0.0|0|6.605297921|0|-0.1387762669999999|4.59511985|-0.3365350029999999|0.004367323|10.94528897|1|0.004754079|0.004115733|-0.015850084|2|0.6805709409999999|0.77828693|-0.013686011|-0.087019366|0.656280207|0.785210014|-0.082180848|-0.081950989|0.023129277|-47.1725036|13.27640087|63.58796786|0.214789986|123.2912732|-27.00168194|7.620766672|55.29041202|-1.311215832|-27.07741706|60.44890447|0.483868192|-752.6490056|889.4388375|-10.04713747|0.372248254|7.881746117|15.27080096|0.937489579|5101.31614|-432.02691110000006|0.028797525|1.0|2.88|0.05|23.0|4.41|3.99|1.0|0.0|1.0|5.0|-4.27|27.0|5.0|-6.41|0.0|0.0|3.14|-4.18|0.0193|6.56e-05|0.0234|2.91|0.0|8.43e-09|3.01e-06|-0.06186|4.3838|4.3838|-1179.209088|-1179.169527|607.15|1017.23|282.82|0.3789|0.44786|0.44786|-1179.018429|0.3789|0.6234|-0.23278|0.03956123|-1179.073189|7.5686|7.5686
26_a20|0|0|0|0.0|0.0|1|6.842683282|0|-0.000846851|4.727387819|-0.3297182369999999|0.003085806|10.93106273|1|0.003149352|0.249416844|0.057022334|2|0.7071284179999999|0.7541508029999999|-0.070815554|-0.055150498|0.690530489|0.79337253|-0.0862808009999999|-0.082729415|0.012753218|-58.21621279|8.604974082|299.8332395|0.20662747|139.417676|-37.66339899|5.806030949|80.47551422|-1.737317706|-39.28020352|66.82118688|0.472355054|-1172.219727|2534.075607|-14.92323356|0.215111274|7.598632688999999|14.40103379|0.8952138340000001|6221.067002000001|-790.9313788|0.014879363|1.0|3.42|0.08|27.0|4.5|4.62|2.0|0.0|1.0|5.0|-5.14|32.0|4.0|-6.28|0.0|0.0|3.66|-5.02|0.00305|9.51e-06|0.00399|3.63|0.0|6.64e-10|2.780000000000001e-07|-0.05097|4.8421|3.8894|-1352.315376|-1352.277633|715.27|1211.34|318.77|0.2081|0.50878|0.68167|-1352.036122|0.0814|3.8173|-0.21226|0.03774288|-1352.098465|6.8827|6.8827
12n_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|0.0304762079999999|5.351858133|-0.387485343|0.001139238|10.31162898|1|0.002064369|-0.254279374|-0.120380857|1|0.669561738|0.815003426|-0.015189554|-0.149451598|0.64876559|0.7781502140000001|-0.083120674|-0.10528124|0.017064818|-52.4873066|10.77573511|85.87072848|0.221849786|140.0890685|-41.97990569|6.804436105|0.0|-1.895062322|-33.14358793|63.2630417|0.4701566479999999|-1196.654368|2349.172094|-15.42118984|0.200596792|7.385790169|13.93957316|0.887350282|6353.890039|-755.6383024|0.0153398069999999|1.0|4.66|0.14|17.0|4.25|3.18|2.0|0.0|1.0|5.0|-5.39|30.0|5.0|-6.02|0.0|0.0|2.92|-5.01|0.00171|9.71e-06|0.00405|3.97|0.0|1.26e-07|5.260000000000001e-05|-0.05076|5.1999|3.4859|-1675.011418|-1674.978015|669.57|1131.65|355.67|0.1826|0.27009|0.6854|-1674.777231|0.1489|5.3143|-0.19876|0.0334036|-1674.83759|7983.0|7983.0
12q_a36|1|0|0|3.453150038|0.0|0|7.412764017000001|2|-0.0543475329999999|5.351858133|-0.410984299|0.0005016269999999|10.9598352|1|0.0010871589999999|0.1161527719999999|-0.177407665|1|0.8941919290000001|0.828371596|-0.017640538|-0.074349074|0.8065052890000001|0.82911927|-0.07607684|-0.1060430969999999|0.018562763|-49.18227989|12.00048565|82.68142965|0.17088073|110.4712541|-44.31949385|7.758093617|0.0|-1.908775752|-31.79544084|61.18276554|0.486620426|-1233.988474|2380.245597|-15.95501778|0.231307611|7.546533709|14.69971555|0.947876484|6040.52496|-797.7508892000001|0.017949083|1.0|4.74|0.14|17.0|3.35|2.54|1.0|0.0|1.0|5.0|-4.44|30.0|4.0|-6.49|0.0|1.0|2.34|-4.59|0.0151|2.55e-05|0.0106|3.31|0.0|6.65e-08|2.77e-05|-0.05602|5.2375|3.8653|-1692.544456|-1692.5102989999998|683.51|1148.35|320.77|0.4239|0.39919|0.6863199999999999|-1692.3116350000005|0.3419|4.6718|-0.2126199999999999|0.03415678|-1692.370918|8.2218|8.2218
12t_a30|0|0|0|0.0|0.0|0|7.412764017000001|2|0.073057637|5.351858133|-0.411045472|-0.002544958|10.31162892|1|-0.001131023|-0.158448053|-0.145315868|1|0.609043558|0.83236194|-0.003937967|-0.080971844|0.591758164|0.696413582|-0.090535776|-0.1011561919999999|0.018862708|-58.89093185|12.26965165|88.42093081|0.303586418|197.4742794|-42.80050261|7.981057356|0.0|-1.82081145|-38.30686627|71.1605835|0.445760296|-1184.385754|2479.787504|-15.72263361|0.254294117|7.957774504|14.358001500000002|0.804273481|6617.834146|-770.409047|0.020029588|1.0|4.63|0.14|17.0|4.67|3.74|2.0|0.0|1.0|5.0|-5.49|31.0|6.0|-6.06|0.0|0.0|3.21|-5.17|0.00141|6.71e-06|0.00291|4.07|0.0|6.900000000000002e-08|3e-05|-0.05542|5.0693|3.5457|-1774.2421780000002|-1774.208418|677.85|1139.2|349.67|0.2094|0.33647|0.6842600000000001|-1774.0165149999998|0.1561|2.6784|-0.20571|0.0337599|-1774.077985|8.0496|8.0496
12a_a36|1|0|0|3.4715209280000003|0.0|0|7.412764017000001|2|-0.0632801509999999|5.351858133|-0.403468978|0.002039107|10.96083376|1|0.003199301|0.134423193|-0.183140926|1|0.907322874|0.7934042040000001|-0.012112722|-0.119322074|0.855821486|0.820684627|-0.076154312|-0.104828755|0.019595485|-46.76212019|12.03249549|109.9069212|0.179315373|110.1075804|-39.52572284|7.388485123|5.277117996|-1.886917597|-28.71401279|58.79461567|0.470444928|-1158.650972|2258.5909920000004|-14.22926022|0.244684566|6.600635115|12.464492300000002|0.888377722|5710.355735|-711.4630111|0.019102103|1.0|4.75|0.14|17.0|2.72|1.88|1.0|0.0|1.0|5.0|-3.79|29.0|4.0|-6.72|0.0|1.0|1.86|-4.0|0.0625|0.000101|0.0384|2.68|0.0|2.56e-07|9.78e-05|-0.04946|3.8343|3.6682|-1232.951968|-1232.916523|653.94|1096.31|338.0|0.4435|0.67869|0.6997|-1232.707754|0.0012|6.3637|-0.20139|0.03544528|-1232.764108|7.8861|7.8861
17b_a6|1|0|0|3.375166525|0.0|0|7.412764017000001|1|0.1012747369999999|5.351858133|-0.6869226490000001|-0.00460563|10.949638|1|-0.00194781|0.231025646|-0.180339002|1|0.850080948|0.7788169070000001|0.002947625|-0.138423611|0.8013954109999999|0.753949098|-0.095450984|-0.109195656|0.03122461|-62.63196368|20.48861696|155.8689396|0.246050902|161.4509401|-47.0150166|13.44399246|557.7093661|-2.074717455|-41.0971443|83.12058064|0.4548818979999999|-1361.36499|2207.972178|-17.86570631|0.229332826|8.974770742|16.46390151|0.834464855|5985.963521|-893.2853154999999|0.019915748|1.0|3.53|0.12|23.0|4.98|4.32|2.0|0.0|1.0|5.0|-5.81|31.0|5.0|-5.89|0.0|0.0|3.6|-5.17|0.000637|6.69e-06|0.00274|4.09|0.0|9.77e-10|4e-07|-0.05736|3.5444|2.9964|-1350.102764|-1350.078181|690.98|1168.62|413.78|0.3949|0.69615|0.7016100000000001|-1349.830814|0.0033|5.3385|-0.18281|0.02458322|-1349.892156|6.8153|6.8153
22_a10|0|0|0|0.0|0.0|1|7.535296702|1|-0.067641834|5.4161004020000005|-0.332316729|0.008350227|10.92966136|1|0.008903905|-0.042831367|-0.208132084|2|0.670763832|0.747363443|-0.02603707|-0.033474297|0.646474494|0.8698299140000001|-0.053881447|-0.0649866779999999|0.016720696|-41.96631248|13.023146|75.58376652|0.130170086|101.3847763|-39.42279832|10.14325785|60.10354816|-1.3647202319999998|-32.68604442|54.98945848|0.422182297|-1062.931277|2668.5420940000004|-13.57178303|0.435676666|8.84228648|15.30289992|0.730649641|7414.102179|-827.8787647|0.026340252|1.0|3.74|0.17|27.0|4.64|5.6|2.0|0.0|1.0|6.0|-5.34|36.0|5.0|-6.29|0.0|0.0|4.26|-5.53|0.00217|2.95e-06|0.0014|4.1|0.0|4.27e-10|2.03e-07|-0.05712|4.8251|3.8517|-1544.237634|-1544.203968|770.92|1339.48|321.89|0.2624|0.4483899999999999|0.6834100000000001|-1543.893507|0.1922|4.8409|-0.2180699999999999|0.03366599|-1543.959333|5.9586|5.9586
EW7203_a60|0|0|0|0.0|0.0|0|7.412764017000001|2|0.025672274|5.351858133|-0.377182982|0.003099827|10.31162855|1|0.0036417359999999|-0.1696249719999999|-0.090115975|1|0.80330079|0.822401103|0.002441966|-0.089945913|0.760234689|0.8860751579999999|-0.076068195|-0.096226348|0.020156795|-49.19385637|13.03554647|80.48638339|0.113924842|73.67602619|-40.24477665|8.430183|0.0|-1.828300603|-31.81402579|62.22940284|0.497298165|-1182.375337|1660.077477|-15.29301513|0.233162923|8.310125852|16.53092404|0.989250745|6403.777228|-764.6507562999999|0.01793256|1.0|4.75|0.13|17.0|3.87|2.6|2.0|0.0|1.0|5.0|-5.74|31.0|4.0|-6.35|0.0|0.0|3.09|-4.82|0.000768|1.53e-05|0.0065|3.59|0.0|2e-07|8.51e-05|-0.06188|5.0166|3.5192|-1668.025575|-1667.993536|678.83|1166.44|352.3|0.2385|0.40883|0.69857|-1667.78681|0.0448|1.7676|-0.20654|0.03203878|-1667.848192|8.0334|8.0334
41_a18|0|0|0|0.0|0.0|0|7.03438793|2|0.115127295|4.844187086|-0.500778516|-0.0034878|10.9470117|0|-0.002136837|-0.137860739|-0.0091068809999999|0|0.759941674|0.733589101|-0.032217299|0.037097204|0.745631286|0.7349388459999999|-0.1020290859999999|-0.089139464|0.009550224|-69.94639412|6.547189171|347.42621339999994|0.2650611539999999|181.7135945|-41.89408289|4.488448275|93.99687836|-2.317626057|-47.95199341|76.49358329|0.487248278|-1588.856592|1491.296991|-17.56848637|0.0967605159999999|8.787657952|17.13823195|0.950261611|6605.095612|-1089.246155|0.006896617|1.0|4.07|0.25|18.0|3.26|2.7|2.0|0.0|1.0|6.0|-5.56|34.0|3.0|-6.38|0.0|0.0|2.53|-5.02|0.00125|9.49e-06|0.0042899999999999|3.78|0.0|4.18e-09|1.89e-06|-0.04956|3.2123|3.2123|-1454.374793|-1454.3467460000002|736.59|1294.52|385.97|482.0|0.69308|0.69308|-1453.980175|482.0|2.0934|-0.1814599999999999|0.0280471999999999|-1454.045308|6433.0|6433.0
14e_a23|0|1|1|0.0|-4.45581912|2|7.423568444|0|0.059967018|5.351858133|-0.4787294729999999|0.001027627|10.3132176|2|0.001951778|0.072830644|-0.226146643|2|0.560094237|0.791790895|0.133270225|-0.014216155|0.5415996160000001|0.925392058|-0.073376247|-0.089453046|0.018022127|-51.07141556|12.5437807|48.244071000000005|0.074607942|51.92870134|-43.33511299|8.73073591|0.5612316039999999|-1.96796702|-35.54678231|63.61519626|0.49543439|-1369.74655|2428.874279|-19.06744972|0.203474128|8.020794334|15.89643482|0.981902808|7663.17288|-953.3724859|0.017954325|1.0|3.54|0.09|26.0|4.42|6.19|2.0|0.0|1.0|6.0|-6.38|34.0|7.0|-6.06|1.0|0.0|4.5|-5.79|0.000198|1.61e-06|0.000773|4.46|0.0|5.94e-09|2.85e-06|-0.08122|3.7033|3.7033|-1966.96594|-1966.943431|706.39|1209.58|334.8|0.3178|0.63922|0.63922|-1966.720803|0.3178|3.7696|-0.2342199999999999|0.02250947|-1966.785007|8.5214|8.5214
27c_a34|0|0|0|0.0|0.0|1|7.412764017000001|1|0.02583752|5.351858133|-0.80008116|-0.008017781|10.95447877|1|-0.004694534|-0.132026575|-0.2077985889999999|1|0.850511415|0.783333463|-0.0360159139999999|-0.0239323839999999|0.804740647|0.631065353|-0.114233896|-0.12597014|0.0304948179999999|-76.84420762|20.51361454|176.7076265|0.368934647|248.17931940000005|-57.00328784|13.79934071|119.8660257|-2.26746252|-51.69246989|97.35782216|0.424716257|-1525.30349|2477.818875|-19.35960719|0.261802571|8.808655321|15.31184469|0.738272657|6308.331369|-1026.059181|0.022975949|1.0|3.55|0.12|23.0|3.11|3.34|1.0|0.0|1.0|6.0|-4.75|32.0|5.0|-6.85|0.0|0.0|2.83|-4.45|0.00759|3.52e-05|0.0151|2.9|0.0|2.13e-08|9.1e-06|-0.03792|4277.0|3.9186|-1426.521813|-1426.482676|709.72|1203.69|316.4|0.2385|0.68683|0.70336|-1426.246896|0.0093|7.6204|-0.19682|0.03913684|-1426.31053|6.0969|6.0969
12b_a32|1|1|1|3.477905329|0.0|0|7.765993078999999|0|0.115940697|5.733341277|-0.462201267|-0.003484915|10.31100269|3|-0.001662219|-0.079768013|-0.1534110109999999|0|0.788133615|0.838021287|-0.0533240309999999|-0.090027803|0.7507116140000001|0.782593|-0.081450418|-0.097525366|0.016282332|-50.88975159|10.17310723|90.57560878|0.217407|135.83463989999998|-38.07076621|6.356098747000001|65.29222164|-1.267829764|-31.79562339|61.06285882|0.430631506|-792.1327267000001|3148.185476|-10.75912958|0.39579391|7.076348793999999|12.42841652|0.756331814|5653.268811|-494.9199607|0.025166975|1.0|3.47|0.26|19.0|6.49|4.19|1.0|1.0|1.0|7.0|-5.9|27.0|4.0|-6.4|1.0|0.0|3.59|-4.43|0.000505|3.72e-05|0.0148|3.28|0.0|2.23e-08|8.86e-06|-0.05173|3.5703|3.5703|-1880.770588|-1880.732075|663.89|1109.93|347.27|0.2865|0.70258|0.70258|-1880.537231|0.2865|3208.0|-0.19976|0.0385132|-1880.599158|7585.0|7585.0
14p_a23|0|1|1|0.0|0.0|2|7.423568444|0|0.044380583|5.351858133|-0.310730878|0.009895793|10.31321773|2|0.009266617|0.080581604|-0.131709531|2|0.708395022|0.799506006|0.099883916|-0.090287278|0.669357479|0.923455749|-0.063033628|-0.080784473|0.0221104079999999|-42.52653933|14.91710363|40.58186569|0.076544251|51.64167457|-36.77082544|10.06403753|84.65359899|-1.615689464|-28.69113861|57.44364296|0.464933687|-1090.0480289999998|2170.5738260000003|-15.32117727|0.248361701|9.014073839|16.84664803|0.868927227|6696.264498|-735.4165088|0.0190667019999999|1.0|3.48|0.04|26.0|3.4|3.89|1.0|0.0|1.0|5.0|-5.68|32.0|5.0|-6.62|0.0|0.0|3.25|-4.9|0.0009109999999999|1.27e-05|0.00554|3.3|0.0|3.39e-08|1.4800000000000002e-05|-0.09046|3.5752|3.5752|-1722.181612|-1722.152257|699.61|1191.08|346.79|0.3802|0.6816|0.6816|-1721.933314|0.3802|7.4033|-0.2382|0.02935511|-1721.994023|8.5302|8.5302
