molecula|SddssS|NaaNH|n9FaRing|SaaNH|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|AATSC1pe|MATS1c|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|PBF|RPSA|FNSA4|WNSA5|WPSA3|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|TASA|WNSA4|FPSA1|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA2|Mor01p|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
13a_a30|0.0|0|0|0.0|7.412764017000001|2|2|0.604984129|0.0|0.113424769|-0.011002918|5.351858133|-0.118776867|2|0.042560386|-0.036541822|0.0|-0.627166322|-0.003436924|0.0317047379999999|-0.0351777|-0.002215642|-0.5640209589999999|0.841060094|0.8303425640000001|0.019603815|0.885516463|0.802578397|0|0.478381813|0.303605444|-0.042832838|-51.70573895|8.456950359|-49.96348386|88.22659517|-28.90911938|86.55791128|3002.811441|470.0167988|-19.5115996|0.2001375339999999|15.1104742|6675.344631|-1034.114779|0.017212819|1915.558478|713.7769663|0.0|0.0|2.0|0.0|1.72|124.74|2.06|1.0|0.0|135.37|1.0|6.0|-7.05|441.51|0.0|0.0|1.91|-4.3|9.68e-06|0.00427|5e-05|0.0221|2.74|0.0|0.000288|5.0535|3.5288|-1744.491614|-1744.4457100000002|1211.54|351.35|245.34|541.59|0.26119|0.6845600000000001|-0.20503|-1744.281248|1.4855|7.8665|7.8665
9h_a24|0.0|1|0|2.916716427|7.153833802|0|0|1.428198245|1.726213624|-0.203768024|-0.002864393|5.209486153|2.01e-05|2|0.023854167|0.078066659|0.0|-0.105982525|0.013595277|-0.209618231|-0.002471577|0.012380829|-0.207206943|0.687815726|0.78742035|0.183289617|0.859720539|0.656172477|0|0.4016070679999999|0.1162247219999999|-0.026280957|-15.35662744|4.123788393|-13.48059881|47.51520531|-12.42226332|37.24443236|2062.34011|417.7355164|-5.871651668999999|0.427628742|11.11300329|4170.098082|-199.6361567|0.031789952|737.9073405|295.8603625|0.0|1.0|1.0|1.96|2.72|72.28|1.07|0.0|0.0|82.17|1.0|3.0|-6.85|288.31|1.0|1.0|1.97|-3.24|0.00147|423.0|0.000575|166.0|1.7|0.0|0.000258|5.1739|4.3437|-945.2642633|-945.2337612|831.92|285.43|239.63|363.48|0.54606|0.61928|-0.22593|-945.200628|7.7741|7.1135|7.1135
33_a47|0.0|0|1|0.0|6.823286122000001|0|0|1.409403453|1.758479676|-0.229935275|-0.004263267|4.727387819|-0.085712613|3|0.034691358|-0.11544858|1.688794654|-0.183320497|0.002212256|-0.033554816|0.0741098479999999|0.003634698|-0.270498605|0.63155995|0.82821379|0.065468525|0.8913954909999999|0.607650682|1|0.404334141|0.1802998689999999|-0.0272154529999999|-23.98884914|6.401714296000001|-17.2112484|60.65229445|-14.56646493|44.11759955|2311.28828|438.726241|-7.79637597|0.42318652|12.94292541|4889.09585|-311.85503880000005|0.029580684|1010.133461|388.178924|1.0|1.0|1.0|2.76|4.04|68.52|1.52|0.0|0.0|94.28|1.0|3.0|-6.78|334.35|1.0|1.0|2.69|-3.72|0.000546|183.0|0.000192|0.0643|2.19|0.0|2.79e-05|4.1869|4.1869|-1123.16428|-1123.135036|934.34|296.13|296.13|423.52|0.67508|0.67508|-0.21447|-1123.04547|6.2284|8.4|8.4
12be_a36|0.0|1|0|3.466734143|7.412764017000001|2|2|1.297042758|0.0|-0.148313814|-0.009368126|5.351858133|-0.0419484829999999|2|0.043854875|0.118420241|0.0|-0.580823835|0.000482522|-0.08981965|0.00430921|0.002872872|-0.3825349939999999|0.884226781|0.812921349|0.132962547|0.858971809|0.8350231859999999|0|0.330453338|0.201984123|-0.031937334|-52.44976141|16.25222352|-37.57129686|99.62604537|-22.15805062|77.57811183|3039.9167260000004|553.6616295|-15.37320593|0.433925602|16.14074295|6592.168374|-891.645944|0.034632557|2270.314539|766.4854363|0.0|1.0|2.0|0.0|1.9|87.66|1.42|1.0|0.0|136.74|1.0|7.0|-7.13|441.49|0.0|0.0|1.75|-4.15|7.75e-05|0.0342|7.13e-05|0.0315|2.62|0.0|7.11e-05|5.2184|3.3487|-1462.0007349999998|-1461.968283|1256.67|370.25|237.59|594.44|0.40844|0.70465|-0.18969|-1461.747501|10.3044|7.3565|7.3565
9h_a40|0.0|0|0|0.0|7.515889085|0|0|0.604992856|1.7679629630000002|0.014753178|-0.009041931|5.4161004020000005|-0.126968715|0|0.039444444|0.157606277|0.814591837|-0.343593366|0.003782277|0.133376308|-185.0|0.003099029|-0.503000695|0.778613709|0.740778143|-0.160855189|0.8022014000000001|0.7528137909999999|1|0.219852623|0.135689851|-0.041058441|-23.98506758|3.102034287|-23.03722449|53.60044379|-20.54391962|52.2411122|2073.354193|432.46450360000006|-10.27931468|0.136115065|13.366649|4322.734135|-359.7760137|0.011321157|832.3298135|336.23227030000004|1.0|1.0|0.0|3.55|4.44|67.66|3.22|1.0|0.0|93.19|1.0|3.0|-5.06|321.4|1.0|1.0|4.06|-5.12|2.23e-06|0.000716|7.6e-06|0.00244|4.51|0.0|9.93e-05|4.2372|3.3675|-1293.174246|-1293.151333|868.84|368.18|292.61|410.18|0.64952|0.69809|-0.20038|-1293.083512|2841.0|5.4001|5.4001
7b_a8|0.0|1|0|3.213855584|7.535296702|1|1|1.395658671|1.4628217119999998|-0.119760914|-0.009659873|5.4161004020000005|-0.038810124|1|0.040873016|-0.024156447|0.0|-0.4829936279999999|0.002074537|-0.052309137|-0.0254956129999999|0.003191529|-0.415894017|0.710658316|0.7812177770000001|0.048462902|0.8453887859999999|0.677544268|0|0.282366236|0.277652387|-0.041332642|-35.90168309|11.89970852|-36.39338307|73.70461365|-24.75721974|80.62622045|2776.185773|432.6681725|-14.82895606|0.246064343|14.76972982|6185.0105140000005|-682.1319788|0.022982731|1510.516312|545.9267515|0.0|1.0|1.0|3.37|3.8|92.93|2.23|2.0|0.0|110.8|1.0|3.0|-6.15|396.4|0.0|1.0|3.5|-4.94|5.64e-06|0.00224|1.14e-05|0.00454|3.61|0.0|8.94e-06|4.5945|3.26|-1330.622441|-1330.595067|1067.73|380.32|269.85|506.21|0.44725|0.7025100000000001|-0.20472|-1330.448193|12.7344|4.8687|4.8687
12bf_a36|0.0|1|0|3.31325137|7.412764017000001|2|2|1.297043948|0.0|-0.024689509|-0.00832865|5.351858133|-0.119979424|2|0.044197531|0.140577067|0.0|-0.4497470879999999|-0.006877664|-0.096665166|-0.0206090089999999|-0.004358975|-0.433281391|0.653741315|0.836170906|-0.0480253509999999|0.892249657|0.632625562|0|0.356652646|0.320859336|-0.037486972|-45.73631152|9.026978489|-37.52534442|86.28460578|-24.14405495|72.27889645|2902.591295|437.4108773|-15.55034592|0.294529031|14.37031118|6271.550446|-777.5172959|0.02371294|1711.2011699999998|593.6088758|0.0|0.0|2.0|0.0|3.0|69.2|2.78|1.0|0.0|123.67|1.0|5.0|-6.8|417.41|1.0|0.0|2.44|-4.32|0.000102|0.0424|4.81e-05|0.0201|2.88|0.0|3.17e-05|5.2319|3874.0|-1431.413697|-1431.380702|1120.94|320.04|236.98|517.66|0.40663|0.69292|-0.2139|-1431.246893|7.5932|8.2218|8.2218
14t_a23|0.0|0|1|0.0|7.423568444|0|0|1.197962538|3.410065804|0.04919958|-0.005383494|5.351858133|-0.024472753|2|0.045277778|0.073534004|0.758345646|-0.290708696|0.01269616|-0.041339801|-0.093434862|0.01180744|-0.4515027279999999|0.725800261|0.7629258809999999|0.113493155|0.820002545|0.6906097959999999|1|0.361071229|0.079043164|-0.033286443|-33.66111722|7.404291213|-23.52629623|61.0040156|-21.69314909|47.46057034|2878.4071670000003|600.1979272000001|-14.13766923|0.2000541589999999|14.13931199|6523.656379|-706.8834616|0.014352462|1355.9136119999998|666.0036144999999|0.0|1.0|1.0|3.49|4.33|105.02|3.24|2.0|1.0|125.25|1.0|5.0|-6.1|425.51|0.0|0.0|3.78|-5.25|1.43e-06|0.000608|5.61e-06|0.0023899999999999|3.94|0.0|7.03e-06|3.9855|3.2060000000000004|-1669.240512|-1669.21916|1184.43|386.72|311.09|534.86|0.5824199999999999|0.68886|-0.22291|-1669.040656|8.3062|8.3979|8.3979
17_a12|0.0|0|0|0.0|6.823286122000001|1|1|0.610029543|0.0|0.132275232|-0.00864055|4.727387819|-0.058347964|3|0.035816993|-0.210594127|0.0|-0.38018419|-0.002523977|-0.072956553|-0.070249784|-0.000651751|-0.559137213|0.918713011|0.8198617429999999|-0.043392747|0.87653892|0.859088647|0|0.318309599|0.141880635|-0.035198739|-26.12444199|3.048310481|-18.89085387|57.97616997|-18.34174978|42.10235809|2246.161353|447.1583691000001|-9.557722681|0.213298781|10.61752641|4866.339908|-391.8666299|0.015049295|955.9051425|431.5987143|1.0|1.0|1.0|2.97|2.56|78.41|2.47|0.0|0.0|103.12|1.0|3.0|-6.07|333.41|1.0|1.0|3.14|-4.24|3.1e-05|0.0103|5.7100000000000006e-05|0.0191|3.19|0.0|2.32e-05|4.4014|3.7723|-1366.804178|-1366.776169|933.62|328.67|281.69|419.49|0.39539|0.62783|-0.21781|-1366.689546|2.9806|7.7959|7.7959
5a_a40|0.0|0|0|0.0|8.149890544|0|1|0.604913477|1.688148148|-0.116583806|-0.004609716|6.167516491000001|0.059258947|0|0.0388888889999999|-0.108428634|0.808197279|-0.152120625|0.011345707|0.180125135|-0.02394636|0.010425818|-0.363338726|0.538671739|0.756882266|-0.442215721|0.820901326|0.5263598389999999|1|0.04987082|0.146821673|-0.036396585|-17.82228195|4.042943749|-15.30358975|46.06507254|-16.10801287|43.71412865|1847.672595|377.5905776|-7.128912782|0.177534728|10.7779923|3736.248815|-213.8673835|0.0130940839999999|587.5511127|244.8873477|0.0|1.0|0.0|2.49|3.08|75.5|1.85|0.0|1.0|74.15|2.0|3.0|-5.9|269.32|1.0|1.0|2.8|-3.67|7.49e-05|0.0202|0.000213|0.0574|2.88|0.0|0.0241|3.7921|3.7921|-1177.598691|-1177.5835470000002|757.45|326.96|326.96|353.51|0.69499|0.69499|-0.21644|-1177.555706|7.6003|7.0915|7.0915
LY580276_a4|0.0|0|0|0.0|7.535296702|1|1|1.344599701|2.067497166|-0.156842923|-0.001543874|5.4161004020000005|-0.020236527|1|0.044357639|0.0295482979999999|0.0|-0.063298854|0.010217376|-0.172607392|0.011772853|0.009622161|-0.191806286|0.5162208110000001|0.7921620090000001|0.035666446|0.847526918|0.518109998|0|0.243350596|0.131473004|-0.028035586|-16.49563923|2.027582675|-13.31233017|38.23432817|-13.51117823|31.83019528|1948.220005|418.5688558|-6.511436537000001|0.152153004|9.693623538|4098.640927|-247.4345884|0.008312438|605.5630025|345.4102548|1.0|1.0|0.0|3.04|4.43|30.71|3.13|0.0|0.0|84.74|1.0|2.0|-5.71|293.34|1.0|1.0|3.69|-4.21|0.000213|0.0624|6.18e-05|0.0181|3.35|0.0|8.08e-05|5.2983|4.4918|-959.4958788|-959.4723321|865.23|276.03|234.01|402.99|0.36903|0.68002|-0.2099599999999999|-959.404416|3.2891|6757.0|6757.0
12f_a31|0.0|1|0|3.4780522210000004|7.765993078999999|1|1|0.6101347579999999|0.0|0.034876922|-0.011835152|5.733341277|-0.033056721|0|0.03703252|0.043286807|0.0|-0.698273995|-0.00150321|-0.0944165219999999|-0.0164221939999999|0.000889251|-0.551471017|0.805862937|0.8167107029999999|-0.021938988|0.8530975000000001|0.7730604259999999|0|0.262896936|0.299007775|-0.0337826789999999|-57.54866283|13.44201623|-47.54067074|97.53070764|-23.56842919|87.41178754|2710.311963|489.0460499|-16.44247509|0.313117045|19.05849748|5845.744358|-920.7786053|0.021559868|1921.480254|713.5657448|1.0|1.0|2.0|3.78|4.48|117.37|1.53|3.0|0.0|117.78|1.0|10.0|-6.19|426.53|0.0|1.0|4.01|-4.63|1.05e-06|0.0004469999999999|2.37e-05|0.0101|3.82|0.0|4.06e-06|3.8305|3.8305|-1696.785527|-1696.741889|1258.6|323.68|323.68|665.22|0.7006600000000001|0.7006600000000001|-0.19211|-1696.53373|3.3538|6.8861|6.8861
1i_a5|0.0|1|0|2.843224727|6.605297921|0|0|1.219028472|0.0|-0.145964178|-0.006494891|4.59511985|-0.31059482|2|0.0253888889999999|0.018196138|0.0|-0.279280326|-0.0012491689999999|-0.174016111|-0.003198529|-0.000700145|-0.403861432|0.525406088|0.780175595|-0.058385936|0.8436458929999999|0.513260607|0|0.4729402929999999|0.112394438|-0.03570792|-26.09853285|2.575548983|-28.32266298|57.78921354|-19.90145306|55.43870932|2482.831286|494.6981114|-11.09187646|0.240540403|13.79450888|5432.586961|-443.6750585|0.0196689|1048.190221|403.396385|1.0|1.0|1.0|2.04|6.37|54.46|2.73|2.0|0.0|95.49|1.0|4.0|-5.73|366.34|0.0|1.0|4.12|-4.97|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.00396|3.95|0.0|4.86e-07|4.7243|4.3799|-1288.356212|-1288.322373|957.58|283.08|262.44|443.05|0.4571199999999999|0.50107|-0.23674|-1288.264271|2.8939|7.6198|7.6198
A7701_a51|0.0|1|0|2.9690728930000003|6.605297921|0|0|1.390164251|0.0|-0.221071791|-0.002377784|4.59511985|-0.0162614089999999|2|0.031405229|0.070581466|2.087643036|-0.0927335619999999|0.008062393|0.058290286|-0.0299823629999999|0.00740235|-0.22798944|0.7078647990000001|0.7451039290000001|0.00552665|0.8092075540000001|0.688876851|1|0.514530959|0.134885227|-0.030384547|-16.67652408|1.580362387|-15.23632002|41.87351682|-14.03756956|36.39998243|1959.582581|399.6804233|-6.485314917999999|0.200953608|8.863149921|4153.310077|-233.4713371|0.012504214|632.4445105000001|332.8814548|1.0|1.0|1.0|2.05|4.0|54.46|1.98|0.0|0.0|87.52|1.0|2.0|-5.82|286.33|1.0|1.0|3.12|-4.17|0.000111|0.0319|6.790000000000001e-05|0.0195|3.14|0.0|7.5e-06||||||||||||||7.6021|7.6021
13f_a6|0.0|1|0|3.440154557|6.842683282|0|0|1.429020649|0.0|-0.088329567|-0.006930367|4.727387819|-0.008507023|2|45.0|0.04505613|1.651047524|-0.381170169|-0.003356527|-0.071478789|-0.049928822|-0.001446486|-0.466314952|0.841211811|0.77199166|-0.028317736|0.834167942|0.790249345|1|0.176745407|0.136777507|-0.032802223|-41.92004677|8.368715213|-33.08535238|75.61173794|-22.02995852|61.72438096|2869.925064|579.7398537|-14.79531062|0.279288145|15.13042752|6128.208571|-754.5608419|0.0196449239999999|1558.914115|676.2770877|1.0|1.0|2.0|2.21|4.53|103.17|0.92|1.0|0.0|123.82|0.0|5.0|-6.52|417.47|0.0|1.0|3.19|-4.78|7.74e-06|0.00323|1.65e-05|0.00688|3.27|0.0|2.75e-08|4.8413|3139.0|-1347.301285|-1347.266914|1202.78|394.98|256.1|568.41|0.49643|0.70541|-0.2059099999999999|-1347.0794119999998|13.9612|7.3768|7.3768
16_a47|0.0|1|1|2.890539668|6.605297921|0|0|1.417579067|0.0|-0.134455235|-0.0056780519999999|4.59511985|-0.1246612469999999|2|0.042285714|-0.08282926|1.491023983|-0.23280014|-0.005688938|0.001426202|0.0506476009999999|-0.004153659|-0.3379683979999999|0.591929006|0.812131575|-0.113476605|0.87782381|0.57616624|1|0.421094692|0.308139547|-0.034261359|-24.97833451|5.0150344780000005|-25.03540372|60.36423869|-17.75645434|57.9827944|2315.178558|358.566882|-9.202544293|0.302070079|13.01476838|4952.972679|-349.69668310000003|0.0234786339999999|966.7808252999998|357.35851410000004|1.0|1.0|2.0|1.95|5.19|66.49|2.72|0.0|0.0|91.55|1.0|3.0|-6.04|337.33|0.0|1.0|3.52|-4.42|4.56e-05|0.0154|3.84e-05|13.0|3.27|0.0|2.3e-06|4.4393|4.0806|-1167.046301|-1167.0124560000002|894.43|303.84|279.29|395.28|0.59209|0.6743899999999999|-0.22568|-1166.951551|3.8601|9.0|9.0
1d_a5|0.0|1|0|2.79978458|6.605297921|0|0|1.217311475|0.0|-0.133500214|-0.006252818|4.59511985|-0.308010841|2|0.030074074|-0.118028278|0.0|-0.2688711589999999|-0.0012491689999999|-0.2261588939999999|-0.010183824|-0.000700145|-0.38633065|0.525406088|0.7595197290000001|-0.058872605|0.821309592|0.513260607|0|0.6271150670000001|0.1034962359999999|-0.036640804|-25.16889922|2.317281143|-25.80622135|56.83734591|-19.79744178|52.05055075|2481.822293|484.3911442|-10.69678217|0.229495885|11.5640749|5717.438103|-427.8712868|0.018980039|1027.76566|403.396385|1.0|1.0|1.0|2.19|6.37|54.46|2.73|2.0|0.0|95.49|1.0|4.0|-5.73|366.34|0.0|1.0|4.15|-4.97|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.00396|3.95|0.0|4.86e-07|4.8725|4.6112|-1288.340378|-1288.306458|951.63|268.88|254.46|414.59|0.41781|0.5764600000000001|-0.23519|-1288.253849|5.3765|5.03|5.03
12_a47|0.0|1|1|2.903215905|6.605297921|0|0|1.304330736|0.0|-0.155854903|-0.005522244|4.59511985|-0.078935336|2|0.036632997|0.001435849|1.555521837|-0.209845277|-0.0047488359999999|-0.018573056|0.0295267039999999|-0.004332024|-0.326846977|0.6505449670000001|0.8288334490000001|0.055943216|0.90246604|0.618808977|1|0.266995634|0.2159289589999999|-0.034116917|-24.91541818|4.886454935|-23.01490672|61.09751253|-17.76874008|53.5720844|2266.78114|408.3591283|-9.25429818|0.319276179|13.52358352|4816.005822|-323.9004363|0.025457205|913.5950352|335.1175012|1.0|1.0|2.0|1.67|4.98|66.49|2.6|0.0|0.0|91.63|1.0|3.0|-5.94|339.75|1.0|1.0|3.37|-4.56|3.11e-05|0.0106|2.77e-05|0.00943|3.43|0.0|2.61e-06|4.2907|3.9538|-1488.101254|-1488.064043|886.46|313.58|288.96|400.09|0.66387|0.68557|-0.2256|-1488.024564|3.5884|8.2|8.2
14x_a23|0.0|0|1|0.0|7.423568444|0|0|1.197963189|3.101221922|0.0944818319999999|-0.0065692219999999|5.351858133|-0.111315218|2|0.04314059|0.05740118|0.6753138120000001|-0.335030301|0.003379755|-0.075184011|-0.0229244|0.003906274|-0.443633823|0.5788469970000001|0.802520527|-0.035031888|0.8668730109999999|0.558482531|1|0.229141189|0.223171139|-0.034056109|-37.00022522|9.704599953|-31.13207597|70.40248829|-22.56979253|61.61945314|3071.48868|514.8229467|-14.95753786|0.277788677|14.62325432|6989.569075|-703.0042792|0.0219879679999999|1468.794817|597.2903597999999|0.0|0.0|1.0|3.42|5.14|105.02|3.78|2.0|1.0|120.2|1.0|5.0|-6.35|447.46|0.0|0.0|4.06|-5.27|2.09e-06|0.0009369999999999|5.41e-06|0.00242|3.78|0.0|5.23e-06|4.0641|3.6941|-1828.393372|-1828.371718|1149.42|335.63|305.07|537.48|0.6757|0.62836|-0.23475|-1828.228912|8.1916|8.4949|8.4949
4p_a46|0.0|0|0|0.0|7.825245291|1|1|1.134636977|2.102855253|-0.060700883|-0.004413243|5.587248657999999|-0.038295755|0|0.046533816|-0.164311513|0.0|-0.233901882|0.005152176|-0.205494852|-0.120823841|0.004453195|-0.369670745|0.7471162309999999|0.747019097|-0.078703563|0.7911509609999999|0.751334374|0|0.3352802039999999|0.094033511|-0.029978645|-26.78464688|2.379548177|-32.07534663|51.05047787|-17.00200781|60.7522985|2257.769185|513.8073925|-9.642472876|0.12579435|10.10955243|5167.091582|-482.1236438|0.006740305|972.4260993|585.8536976|0.0|0.0|1.0|3.2|5.25|61.84|3.2|2.0|0.0|107.89|1.0|2.0|-5.09|357.45|1.0|1.0|4.25|-5.4|1.59e-06|0.000567|4.03e-06|0.00144|4.77|0.0|3.2e-05|5.4796|3.9958|-1129.65844|-1129.618646|1058.54|310.28|226.26|537.47|0.43709|0.70138|-0.20749|-1129.4459470000002|5.3996|6.4672|6.4672
15b_a10|0.0|0|0|0.0|7.535296702|1|1|1.3438370730000002|2.145379897|-0.197213588|-0.002413027|5.4161004020000005|0.024214591|2|0.033219955|-0.111812184|2.0455289690000003|-0.149607679|0.011484257|-0.082365722|-0.058911857|0.011928706|-0.195505087|0.744213612|0.791078367|-0.058258414|0.83320417|0.7199249390000001|1|0.697099355|0.078081026|-0.024105015|-34.57687319|7.505718446|-21.77253505|62.53159836|-16.52377848|42.7113409|2716.468606|631.9674549|-11.32690674|0.329763626|11.42472965|6105.426726|-656.9605906|0.017637846|1429.912176|766.4127559|1.0|1.0|0.0|3.89|4.44|56.07|2.14|1.0|0.0|123.73|1.0|7.0|-6.34|413.51|1.0|0.0|3.66|-4.64|4.46e-05|0.0185|2.28e-05|0.00943|3.49|0.0|2.73e-06|5.7620000000000005|3.7625|-1317.766641|-1317.736865|1231.3|329.52|215.17|587.53|0.46711|0.68906|-0.20313|-1317.4913390000002|6.1384|7.0706|7.0706
19_a34|0.0|0|0|0.0|7.412764017000001|1|1|1.438829424|1.898101852|-0.068004837|-0.013066507|5.351858133|-0.169170251|1|0.044107744|-0.189862762|0.0|-0.5357267960000001|-0.00802652|-0.143343425|-0.014196676|-0.0042364759999999|-0.469568766|0.866604574|0.8022000659999999|0.08178394|0.8582665429999999|0.818710955|0|0.308793959|0.360097548|-0.039656969|-31.24772528|9.850795895|-28.08688512|77.38527508|-19.78189027|76.05407906|2127.363207|319.1993829|-9.86770272|0.3377105079999999|10.31797048|4496.516479|-374.9727034|0.029554695|1135.020017|337.9440349|1.0|1.0|1.0|2.77|2.31|69.4|1.08|0.0|0.0|83.95|2.0|3.0|-7.01|309.32|1.0|1.0|2.1|-3.15|0.00186|574.0|0.000704|218.0|1.66|0.0|0.00291|4.1721|4.1721|-1046.606458|-1046.5747720000002|882.87|297.18|297.18|421.62|0.6897300000000001|0.6897300000000001|-0.20251|-1046.509891|5.0441|6.0044|6.0044
13_a12|0.0|0|0|0.0|0.0|0|0|1.508548782|0.0|0.202052156|-0.0069874069999999|0.0|-0.0619247109999999|2|0.037948718|-0.21832579|0.0|-0.272508888|0.000830398|-0.083760082|0.021322992|0.002279068|-0.595629719|0.845823047|0.6809340620000001|-0.226526433|0.7300173240000001|0.804066411|0|0.122164874|0.09993609|-0.034993718|-22.2236882|1.96760628|-13.97756285|48.99243638|-17.15403411|32.52766981|1812.788134|441.2142447|-8.408963103|0.117007826|11.36787272|3647.657976|-311.13163480000003|0.0074597119999999|718.8050825|327.9594923|1.0|1.0|1.0|2.64|3.9|50.7|2.42|1.0|0.0|84.74|1.0|3.0|-5.49|276.34|1.0|1.0|3.22|-4.2|5.520000000000001e-05|0.0152|6.3e-05|0.0174|3.51|0.0|2.01e-05|4.5363|3.9329|-876.3661620999999|-876.3370809|867.79|315.25|273.31|437.91|0.6622399999999999|0.64974|-0.20903|-876.258343|1.5686|7.0315|7.0315
22_a10|0.0|0|0|0.0|7.535296702|1|1|1.343837143|2.113627059|-0.067641834|-0.005035102|5.4161004020000005|-0.017163935|2|0.036101695|-0.026750502|1.880539113|-0.332316729|0.008350227|0.01204992|-0.020475007|0.008903905|-0.356699217|0.670763832|0.747363443|-0.02603707|0.79665945|0.646474494|1|0.775071808|0.130170086|-0.022372463|-39.42279832|10.14325785|-32.68604442|71.13124588|-17.4251029|54.98945848|3241.833491|677.4790907|-13.57178303|0.435676666|15.30289992|7414.102179|-827.8787647|0.026340252|1883.550109|916.8601445|1.0|1.0|0.0|4.14|5.6|73.14|2.8|2.0|0.0|139.53|1.0|6.0|-6.29|475.54|0.0|0.0|4.26|-5.53|4.55e-06|0.00217|2.95e-06|0.0014|4.1|0.0|2.03e-07|4.8251|3.8517|-1544.237634|-1544.203968|1339.48|321.89|256.95|602.93|0.4483899999999999|0.6834100000000001|-0.2180699999999999|-1543.959333|6.5841|5.9586|5.9586
14c_a23|0.0|0|1|0.0|7.423568444|0|0|1.197962449|3.349976042|0.06596946|-0.005822256|5.351858133|-0.024758731|2|0.043538647|0.04174584|0.743546646|-0.296935034|0.010682694|-0.047853455|-0.047410593|0.009263715|-0.4589840189999999|0.722187957|0.793551289|0.1114214519999999|0.857184548|0.659570836|1|0.2273163289999999|0.077064961|-0.034046252|-35.33439343|8.321492112|-25.07982076|64.05912299|-22.62557089|50.26125234|2955.304496|613.3401089|-15.0359121|0.2165924689999999|14.49533577|6755.962581999999|-706.6878684999999|0.016385474|1357.40568|633.3278634|0.0|1.0|1.0|3.6|4.67|105.02|3.51|2.0|1.0|125.29|1.0|5.0|-6.03|445.93|0.0|0.0|4.0|-5.55|7.49e-07|0.000334|2.83e-06|0.00126|4.21|0.0|4.55e-06|3.7031|3.7031|-2089.523959|-2089.501598|1177.63|334.81|334.81|549.86|0.56781|0.56781|-0.23096|-2089.354057|10.369000000000002|8.6253|8.6253
3f_a32|0.0|1|1|3.553167045|7.773594467000001|0|0|0.6094207770000001|0.0|0.0067550119999999|-0.00611496|5.733341277|-0.0434359079999999|0|0.042380952|-0.062954205|2.227330929|-0.275173181|0.001276735|-0.113189563|-0.110286539|0.002565215|-0.5487283829999999|0.833981748|0.820782305|-0.110248899|0.871865543|0.786074011|1|0.3217719189999999|0.125973316|-0.030139709|-30.95210106|3.78194259|-23.34192893|61.47296003|-16.99267001|48.1093075|2273.466801|492.7734095|-9.580412233|0.21080172|10.89495051|4993.667711|-402.3773138|0.011659458|904.3255145|475.3634141|1.0|1.0|1.0|3.31|5.63|110.94|2.18|2.0|0.0|102.66|1.0|4.0|-5.03|354.49|0.0|1.0|4.63|-5.4|1.28e-07|4.53e-05|3.96e-06|0.0014|4.83|0.0|1.73e-05|3.5569|3.5569|-1712.0610190000002|-1712.034952|1006.92|348.58|348.58|488.74|0.70255|0.70255|-0.2006099999999999|-1711.9193289999998|5.7161|8.0458|8.0458
13b_a50|0.0|0|1|0.0|7.934155233999999|2|2|1.267593379|4.253030728|-0.067327798|-0.003876697|5.82008293|0.010464577|2|0.032833333|-0.0204949039999999|2.117002752|-0.263615417|0.010435712|-0.042022102|-0.054716607|0.011379776|-0.319215353|0.749187803|0.788327682|-0.041506802|0.828965118|0.71935296|1|0.435064196|0.093835987|-0.026928544|-41.27630533|10.16729727|-26.31826007|70.09526468|-19.24847021|51.04317051|3036.874979|647.7242444|-13.75876844|0.299589696|16.75483549|6639.077063000001|-866.8024118999999|0.017277404|1731.347493|900.2031356000001|1.0|1.0|0.0|4.17|5.12|66.99|2.52|2.0|0.0|133.36|1.0|7.0|-6.3|455.55|0.0|0.0|3.99|-5.1|9.65e-06|0.0044|7.92e-06|0.00361|3.91|0.0|2.68e-05|4.2315|4.1161|-1470.401544|-1470.3699789999998|1339.39|301.22|293.0|617.26|0.65332|0.63872|-0.19622|1470.104535|7.1645|5.7375|5.7375
