molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nARing|SaasN|AATSC1c|AATSC1s|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8d|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WPSA3|FNSA2|WNSA3|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
12s_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.0|-0.007621736|-0.095120438|0.0|-0.403952011|-0.002544958|-0.035768573|-0.04950715|1|-0.001131023|-0.145315868|-0.446807335|1|0.83236194|-0.080971844|0.591758164|0|-0.090733404|-0.103647048|0.019324097|-58.75255278|-67.11451776|12.51292194|89.91581294|0.2932862089999999|189.9114627|-0.040189672|8.102485674|-1.969293912|-38.04400919|71.26547471|2977.11642|457.6180044|2368.4646620000003|-16.8513047|8.066744794|15.14544373|0.877516163|32.92168852|0.017398791|-376.1910929|1613.162737|616.2856203|11.26623|1.0|0.0|1.0|1.0|0.0|0.0|0.14|81.65|2.0|0.0|127.19|1.0|6.0|-6.06|0.0|0.0|0.0|3.21|3.24e-06|6.71e-06|4.07|0.0|0.0|-0.0551|5.0438|4.32|3.5348|-1774.202623|1140.1|0.2148|0.43338|-1774.01033|-0.14985|3.0335|-0.20495|0.03401064|-1774.072418|3.9579|7.0|8129.0
7e_a8|0.0|1|0|0|0.0|1|7.05012252|0|1.3496955309999998|-0.006027596|-0.052939815|0.0|-0.289324602|0.0024398329999999|-0.11032771|-0.0446343779999999|1|0.002669179|0.07125309|-0.341022848|0|0.732001738|-0.072307692|0.577394732|0|-0.08608941|-0.0886889709999999|0.0215993429999999|-51.4880895|-53.04282692|12.91806855|86.03149870000001|0.170843962|102.177831|-0.037446454|7.725998682999999|-1.6850904519999998|-30.79383811|64.40615805|2605.914474|495.8990914|2032.501296|-13.39444718|7.70387217|14.654025199999998|0.902163597|28.86058693|0.018708212|-330.14031780000005|1298.726412|519.5762494|11.18895001|1.0|0.0|1.0|0.0|0.0|3.38|0.04|70.81|2.0|0.0|108.43|1.0|4.0|-5.43|0.0|0.0|1.0|4.31|1.78e-06|3.87e-06|4.54|0.0|0.0|-0.0697|3.8142|6.32|3.2363|-1300.467069|1060.05|0.3461|0.6998300000000001|-1300.271093|-0.13577|9.0006|-0.2054699999999999|0.02845071|-1300.327213|11.4436|35.1|4.4547
10_a32|0.0|1|1|1|0.0|0|7.765993078999999|0|0.0|-0.016404762|-0.087497559|2.067772926|-0.771023817|-0.0064007569999999|-0.028431775|-0.047619048|3|-0.00369116|-0.229450999|-0.690879647|0|0.8607827790000001|-0.079818594|0.764217655|1|-0.088310158|-0.1223816869999999|0.02575778|-54.55170955|-75.59866726|15.91131724|57.97512956|0.237716043|146.8439966|-0.038939628|9.828875607|-1.7133436169999998|-33.69815077|70.46302679|2649.882742|470.8845962|2980.525719|-14.85891856|7.079344111|12.86809583|0.81769605|34.62844557|0.025106509|-240.4628923|1523.651605|513.9156315|15.50900878|1.0|0.0|1.0|1.0|1.0|3.12|0.22|149.27|1.0|0.0|107.14|1.0|5.0|-6.44|1.0|0.0|1.0|3.42|9.17e-07|3.89e-05|3.23|0.0|0.0|-0.05434|3.6441|4.12|3.6441|-1916.631761|1086.09|0.2983|0.70228|-1916.460049|-0.15088|2.4919|-0.2052199999999999|0.03701539|-1916.519894|3.2297|7.0|8.1427
7_a4|0.0|0|0|0|0.0|1|7.535296702|1|2.060422336|-0.001729561|-0.003297033|2.048170299|-0.076100699|0.008409909|-0.125778587|0.04206117|1|0.008242591|-0.094000778|-0.174410426|2|0.8046449179999999|0.0707653759999999|0.518356619|1|-0.0650223009999999|-0.071288428|0.01470626|-32.72992462|-35.88407105|7.402610584|14.01468959|0.174169393|87.67070691|-0.026733161|3.726212114|-1.06932642|-16.47508541|40.13253521|2286.169166|415.6938929|1915.566579|-6.773539148999999|5.512905888|9.797542165|0.7772010559999999|18.74189807|0.016800137|-219.4585767|749.6759227000001|407.1471338|8.456594282000001|1.0|1.0|0.0|1.0|1.0|2.7|0.15|43.6|0.0|0.0|95.07|1.0|4.0|-6.03|0.0|1.0|1.0|3.56|0.000156|3.92e-05|3.22|0.0|0.0|-0.05217|4.0379|2.91|4.0379|-1089.847072|915.46|0.0697|0.59702|-1089705.0|-0.16975|3.9832|-0.2219199999999999|0.02317758|-1089.753885|4926.0|151.0|6821.0
2_a49|0.0|0|0|0|0.0|1|7.535296702|1|2.12788659|-0.004112807|-0.03981057|1.999073077|-0.189189114|0.004524556|-0.041202373|0.005918367|1|0.004580676|0.055400364|-0.320124905|2|0.79056501|0.00991453|0.7701578720000001|1|-0.08647612|-0.079176085|0.01105681|-44.066695|-40.34672657|5.634353797999999|226.4450566|0.18651986|95.04720801|-0.028277173|2.871166625|-1.187641272|-22.45560511|49.7010488|2244.518609|414.5350312|1550.010086|-7.34284831|5.667936413|10.38394173|0.8320497920000001|20.14177325|0.017498253|-219.534132|845.9544764000001|439.9973344|8.91679918|0.0|1.0|0.0|1.0|1.0|2.5|0.15|69.62|0.0|1.0|99.52|1.0|3.0|-6.57|0.0|1.0|1.0|2.76|0.000292|0.000129|2.43|0.0|0.0|-0.04372|5.4614|1.79|3743.0|-1045.981819|941.6|0.2988|0.34449|-1045.810794|-0.1555099999999999|4.8986|-0.19923|0.0366366999999999|-1045.8595810000002|6.7117|59.0|7.2291
17d_a50|0.0|0|1|1|0.0|2|8.105609402|2|4.380250483|-0.002166617|0.03538699|2.234730384|-0.140830095|0.012079|-0.136180713|-0.125540541|2|0.01245647|-0.323333765|-0.2294807539999999|1|0.748516466|-0.2177003589999999|0.7276268779999999|1|-0.044172353|-0.069790853|0.0152123589999999|-30.63468215|-48.40178147|10.55016861|5.007868064|0.070113177|48.62532158|-0.025589979|7.31681784|-1.535398758|-21.24595322|41.18485076|2824.70142|644.9008302|2950.99157|-12.30823045|6.996105516|12.62170017|0.8041037459999999|23.53577933|0.013178555|-352.3903892|1412.14676|829.3813984|9.139672835|0.0|1.0|1.0|1.0|1.0|3.68|0.35|51.77|2.0|0.0|133.19|1.0|4.0|-6.25|0.0|1.0|0.0|3.68|3.17e-05|1.31e-05|3.72|0.0|0.0|-0.03251|4.0506|3.41|4.0506|-1335.962757|1263.22|0.1819|0.66103|-1335.649722|-0.16716|5.6557|-0.19967|0.02625058|-1335.713194|7.9942|74.0|7.1308
1o_a5|0.0|1|0|0|0.0|0|6.605297921|0|0.0|-0.002633927|0.033105871|0.0|-0.1079910069999999|0.0057302559999999|-0.102739602|-0.008511304|1|0.0051989459999999|0.06759341|-0.231165601|2|0.78144982|-0.016408975|0.650008224|0|-0.079346457|-0.072886362|0.01325562|-42.63505279|-39.1638643|7.122612351|167.3051756|0.11569628|62.16682117|-0.028770932|3.827177229|-1.093295425|-22.90899675|49.75766514|2238.291862|475.1609233|833.537568|-8.306775343|7.522366517000001|14.20898333|0.8888980340000001|22.08761368|0.020380352|-214.8381946|839.3293197999999|393.5487205|10.95092849|1.0|1.0|1.0|1.0|1.0|2.2|0.0|78.25|0.0|0.0|95.2|1.0|4.0|-6.3|0.0|0.0|1.0|2.95|8.329999999999999e-05|8.340000000000001e-05|2.78|0.0|0.0|-0.07037|4.5011|2.66|4.1692|-1043.536121|938.37|0.3966|0.4988899999999999|-1043.422345|-0.1693599999999999|4.7435|-0.23973|0.04126499|-1043.472984|5.4919|35.0|7.4559
3b_a49|0.0|0|0|0|0.0|1|7.535296702|1|2.104186262|-0.0057605869999999|-0.055724324|1.844602991|-0.322592863|0.000607064|-0.010613212|0.00361222|1|0.001356445|0.000850823|-0.405529602|2|0.794997634|0.006213385|0.749565191|1|-0.0883601469999999|-0.0846496|0.013576151|-54.04959517|-51.77986692|8.304484449|325.6896751|0.250895642|153.4719941|-0.0276739079999999|5.07982433|-1.439043207|-33.06194987|62.35407961|2660.339607|458.224537|1796.6760370000002|-10.35481932|7.236413572000001|13.85181805|0.914182753|25.77091035|0.021477952|-191.9087104|1340.087338|641.1445234|13.13798859|1.0|1.0|1.0|1.0|1.0|2.43|0.22|98.72|1.0|0.0|116.94|1.0|5.0|-7.42|0.0|0.0|1.0|2.38|0.000293|0.000256|1.84|0.0|0.0|-0.06115|4.6669|3.4|3.8418|-1293.291817|1132.92|0.1978|0.5798|-1293.048179|-0.1587|3.0055|-0.21985|0.0368692|-1293.106236|3.1637|25.0|7.6021
12c_a31|0.0|1|0|0|0.0|0|7.765993078999999|1|0.0|-0.013026643|-0.055520387|0.0|-0.690412101|-0.003618466|-0.094991098|-0.056866055|2|-0.000813398|-0.223856622|-0.54466023|0|0.842823186|-0.098452311|0.770283733|0|-0.104643824|-0.129736755|0.030543026|-66.41224264|-82.33748068|19.38414321|153.400467|0.334536497|212.313715|-0.036326291|12.30215386|-1.816314565|-42.14855504|85.79638585|2592.4503010000003|422.3366652|1894.297124|-14.63154376|8.091269314|14.67172662|0.813278739|33.81868912|0.023556702|-230.6429907|1690.934456|583.9691392000001|14.95027019|1.0|1.0|1.0|1.0|1.0|3.1|0.35|117.37|2.0|0.0|108.16|1.0|5.0|-6.53|0.0|0.0|1.0|3.32|5.85e-06|6.94e-05|3.1|0.0|0.0|-0.0338399999999999|3.8328|4.6|3.8328|-1618.112841|1138.89|0.2625|0.7007399999999999|-1617.888981|-0.15904|1.6786|-0.19288|0.04023903|-1617.951882|2.2908|0.38|6.4202
4e_a46|-3.742323661|0|0|0|0.092094405|1|7.825245291|1|2.12386814|-0.005995748|-0.370202917|0.0|-0.4017151029999999|-0.001404912|-0.058626723|-0.05803828|1|0.002688298|-0.049530834|-0.514537262|2|0.77019676|-0.076733489|0.69063113|0|-0.0835371459999999|-0.084780904|0.010671173|-63.39469142|-64.33855433|8.098142567|105.0139519|0.246284959|186.9007941|-0.030951758|6.145520557|-1.949960781|-48.10898007|71.49283399|3411.457836|571.9794684|3129.575458|-17.82509456|7.906917146|15.06943449|0.905854609|29.54149986|0.0125621839999999|-447.9030518999999|1861.114491|942.2127953|9.533193534|1.0|0.0|0.0|1.0|1.0|2.68|0.27|124.17|2.0|0.0|137.28|1.0|6.0|-6.6|1.0|0.0|0.0|3.5|8.29e-07|3.92e-06|3.78|0.0|0.0|-0.03893|4.2446|8.03|4.1773|-1884.564974|1343.97|0.4814|0.5745600000000001|-1884.255802|-0.17112|1.9941|-0.21005|0.04805633|-1884.324182|3.2466|154.0|6.8125
8b_a31|0.0|1|0|0|0.0|0|7.765993078999999|1|0.0|-0.013629145|-0.12841288|0.0|-0.57242407|-0.010300564|-0.211457443|-0.069423138|2|-0.006785954|-0.092604362|-0.510259793|0|0.843119174|-0.1155280009999999|0.8761979520000001|0|-0.120703408|-0.132574249|0.03234629|-63.04219151|-69.24221375|16.89414614|129.8921115|0.392380774|204.9365822|-0.040792077|8.823644775|-1.590890986|-32.92631065|79.93633765|2189.617009|317.3534883|1587.743824|-11.12754483|6.142377144|11.79588561|0.920410507|30.28603362|0.02483711|-212.5400476|1181.155311|372.3224834|12.97217579|0.0|1.0|1.0|1.0|1.0|2.71|0.25|114.29|0.0|0.0|88.64|2.0|5.0|-6.87|0.0|0.0|1.0|2.52|8.97e-05|0.000399|2.02|0.0|0.0|-0.0325|3.8582|1.77|3.8582|-1386.815519|927.61|0.2643|0.70036|-1386.681003|-0.16015|3.6945|-0.19265|0.03659821|-1386.734257|5.6001|2.2|5.6576
12bg_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|0.0|-0.0076819|-0.044573523|0.0|-0.414822602|-0.001012333|-0.060117593|-0.0206090089999999|1|-0.00097037|-0.1716508239999999|-0.4459167329999999|1|0.836170906|-0.033696875|0.771220556|0|-0.075439837|-0.102664465|0.019606406|-51.74990566|-70.42534258|13.44952052|107.3347739|0.159389648|109.3374477|-0.036959207|9.22604612|-1.847960372|-35.49918495|65.19942617|2925.402039|576.6383913|2915.548359|-17.39163005|7.549463377|14.04434294|0.860310096|33.900544700000005|0.01946912|-340.0625449|1695.0272350000002|661.6709012|13.35534589|1.0|0.0|1.0|1.0|0.0|0.0|0.14|69.2|2.0|0.0|133.77|1.0|4.0|-6.26|0.0|1.0|1.0|2.82|8.27e-06|6.55e-06|3.93|0.0|0.0|-0.0542299999999999|3.8944|4.42|3.8944|-2152.104584|1186.75|0.4409|0.69395|-2151.914954|-0.15743|6.6844|-0.21166|0.03334656|-2151.975577|9.3601|15.0|7.8239
20_a4|0.0|0|0|0|0.0|1|7.535296702|1|2.017439295|-0.003103385|-0.00123671|0.0|-0.124135414|0.012265062|-0.1473674569999999|-0.059498265|1|0.012025268|-0.103098674|-0.211751813|1|0.7797803109999999|-0.105783279|0.665774148|0|-0.060595472|-0.072188305|0.022933651|-29.16642156|-34.74640079|11.03865532|63.27373076|0.081852712|39.3981702|-0.0273144939999999|5.313236547|-1.010636274|-14.03867522|40.20507689|1982.961908|441.9318823|1379.418733|-6.32818424|5.543543957000001|9.58599918|0.729218575|20.4281979|0.024334176|-138.2237887|755.8433223999999|338.71903330000004|11.71277006|1.0|1.0|1.0|1.0|1.0|3.06|0.11|39.94|0.0|0.0|86.62|2.0|3.0|-5.96|0.0|1.0|1.0|2.97|0.000346|0.000134|2.96|0.0|0.0|-0.03048|5.1778|2.73|4.0419|-934.2266312|861.05|0.2364|0.5152|-934.103809|-0.16699|4.0681|-0.19747|0.022349042|-934.150871|5.5779|646.0|6.1898
12bc_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|0.0|-0.007661816|-0.042515909|0.0|-0.413738077|-0.001012333|-0.079009683|-0.027636036|1|-0.00097037|-0.1716508239999999|-0.442519304|1|0.836170906|-0.045186455|0.771220556|0|-0.077192869|-0.107107992|0.01824287|-51.87437401|-71.97763346|12.2593899|83.35308244|0.165694502|111.3483497|-0.038558877|8.238431664|-1.927943855|-34.8600941|64.13376391|2927.476132|560.6615736|2623.395239|-17.41308622|8.273766079|15.54183457|0.878447423|33.5878425|0.017847333|-364.8584744|1679.392125|661.6709012|11.99358509|1.0|0.0|1.0|1.0|0.0|0.0|0.14|69.2|2.0|0.0|133.77|1.0|4.0|-6.26|0.0|1.0|1.0|2.82|8.27e-06|6.55e-06|3.93|0.0|0.0|-0.05828|5.2189|4.42|3.8696|-2152.100551|1188.37|0.7456|0.35775|-2151.9100780000003|-0.15671|6.5854|-0.21499|0.03419831|-2151.971485|9.2445|8.0|8.0969
7_a27|0.0|0|0|0|0.0|2|6.842683282|0|3.330197625|-0.00601016|-0.050197188|1.280380317|-0.288487667|0.010291744|-0.096754293|-0.056500475|1|0.010596392|-0.323631281|-0.500327496|2|0.801251575|-0.08694032|0.62067794|1|-0.060745542|-0.084531496|0.015099075|-34.09779211|-47.44936449|8.475438874|10.66993367|0.14888586|83.57286704|-0.0300556429999999|4.757447929|-1.352503929|-19.13983132|42.57323098|2334.058688|477.7488532|1497.873267|-9.469994277|6.446345598|12.087978|0.875167537|22.09489892|0.014441323|-295.8891961|994.2704516|479.0078184|8.106228264|1.0|0.0|1.0|0.0|1.0|3.41|0.2|65.6|0.0|0.0|102.36|1.0|4.0|-6.26|0.0|1.0|1.0|3.14|8.66e-05|5.2e-05|3.02|0.0|0.0|-0.04887|4.1205|5.37|4.1205|-1122.433757|1016.96|0.4179|0.61278|-1122.249324|-0.16734|4.2487|-0.2162099999999999|0.02179141|-1122.304359|6.3813|1.0|9.0
12d_a31|0.0|1|0|0|0.0|0|7.765993078999999|1|0.0|-0.012448252|-0.043220149|0.0|-0.697102094|-0.002456634|-0.085780934|-0.032270224|2|0.000127275|-0.214049412|-0.550805937|0|0.8343242820000001|-0.057226679|0.771222772|0|-0.0938723509999999|-0.11498416|0.0296918329999999|-66.58534562|-81.56033123|21.06095035|157.30671669999998|0.294550252|208.9297871|-0.032542687|14.93891054|-1.724762406|-47.23018217|87.64629597|2653.867767|500.3881827|2434.226776|-16.37326657|9.445278138|15.46841054|0.63768714|36.15974873|0.02571268|-196.2893506|1916.466682|647.1500428999999|18.23846616|1.0|1.0|1.0|1.0|1.0|3.9|0.38|117.37|2.0|0.0|112.97|1.0|5.0|-6.36|0.0|0.0|1.0|3.76|2.48e-06|4.06e-05|3.46|0.0|0.0|-0.03128|3.8477|5.0|3.8477|-1657.428467|1201.63|0.2566|0.7006600000000001|-1657.1792779999998|-0.15968|2.4186|-0.19096|0.04338158|-1657.245177|3.3585|0.51|6.2924
10_a27|0.0|0|0|0|0.0|2|6.605297921|0|3.383341915|-0.006285923|-0.044164147|1.296293777|-0.282866526|0.00991794|0.034318674|-0.000903965|1|0.010329671|-0.341622797|-0.487435299|2|0.804375252|-0.001453596|0.614205449|1|-0.061299064|-0.087022238|0.017676458|-32.5969511|-46.27574168|9.399794974|6.0140309720000005|0.147337847|78.34972221|-0.031079371|4.998521009|-1.305333567|-17.33405307|41.99674607|2270.538352|453.4194305|943.2258247|-8.788575695|6.761146212000001|12.9316403|0.912640238|22.1732254|0.01651645|-260.9504933|931.2754667000002|424.8821143|8.782938574|1.0|0.0|1.0|0.0|1.0|3.15|0.16|65.6|0.0|0.0|97.39|1.0|4.0|-6.51|0.0|1.0|1.0|2.74|0.000266|0.0001189999999999|2.55|0.0|0.0|-0.0498|4.1495|4.66|4.1495|-1083.1151289999998|958.95|0.4452|0.63894|-1082.956472|-0.16805|4.6684|-0.21785|0.0227416|-1083.008551|6.9456|69.0|7.1612
6e_a31|0.0|1|0|0|0.0|0|7.773594467000001|1|0.0|-0.016012184|-0.178758575|0.0|-0.784597028|-0.011483229|-0.008757878|-0.0462850729999999|2|-0.008439437|-0.004825446|-0.579941248|0|0.78240875|-0.072882794|0.795570315|0|-0.122985602|-0.130898441|0.032627586|-74.99224589|-79.81721349|19.89514173|159.9587946|0.376659006|229.6732654|-0.046541668|12.13134981|-2.0943750530000003|-45.72760428|94.88738762|2776.836977|380.0911673|2188.417358|-17.30478148|7.513687859|14.40145519|0.916695963|37.31693873|0.022744048|-317.6847132|1679.262243|536.6368656000001|13.86851128|1.0|1.0|1.0|1.0|1.0|2.62|0.1|131.36|1.0|0.0|109.69|1.0|5.0|-6.5|0.0|0.0|1.0|3.27|2.34e-06|2.18e-05|3.2|0.0|0.0|-0.05426|3.3083|4.31|3.3083|-1652.63264|1077.48|0.5103|0.70391|-1652.445002|-0.13418|5.8193|-0.18844|0.03676794|-1652.503557|8.3583|0.37|6.4318
12ax_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|0.0|-0.007681676|-0.040458296|0.0|-0.414810497|-0.001012333|-0.057017299|-0.034663063|1|-0.00097037|-0.1716508239999999|-0.440372791|1|0.836170906|-0.056676035|0.771220556|0|-0.073739612|-0.107815607|0.019128091|-49.32384393|-72.11700812|12.79462904|36.17982162|0.153162279|102.4490387|-0.038813619|8.558226304|-1.940680931|-32.99232962|62.11847297|2926.929456|566.4430628|2471.295987|-17.36585896|7.563197245|14.78635841|0.955040697|33.94393618|0.018645135|-354.3162187|1697.196809|661.6709012|12.47158322|1.0|0.0|1.0|1.0|0.0|0.0|0.14|69.2|2.0|0.0|133.77|1.0|4.0|-6.26|0.0|1.0|1.0|2.82|8.27e-06|6.55e-06|3.93|0.0|0.0|-0.05596|5.2372|4.42|3.8889|-2152.100515|1182.31|0.5236|0.39564|-2151.910753|-0.15728|4.5001|-0.21324|0.03044421|-2151.971761|6.0402|12.0|7.9208
13p_a6|0.0|1|0|0|0.0|0|6.842683282|0|0.0|-0.010395243|-0.1144898999999999|1.633493259|-0.634109842|-0.008008339|-0.014153926|-0.072853186|1|-0.005708558|-0.116250572|-0.573014008|2|0.784414352|-0.125636943|0.8244206940000001|1|-0.099405155|-0.107371897|0.01730144|-70.52421289|-76.17631587|12.27472016|80.30786544|0.273479442|194.0233618|-0.03767435|8.708451561|-2.14743793|-50.03427239|82.79893305|3016.078786|515.4389679999999|3833.042283|-18.9628865|8.760340755|14.91957306|0.703081362|35.16646396|0.018322293|-369.0018868|2004.488446|794.5462391|12.99897644|1.0|1.0|1.0|1.0|1.0|2.34|0.12|122.47|1.0|0.0|132.01|0.0|5.0|-7.01|0.0|0.0|1.0|2.96|8.11e-06|2.79e-05|2.86|0.0|0.0|-0.0746|4.7973|4.73|2.9837|-1463.0432449999998|1283.98|0.4132|0.47508|-1462.740542|-0.12251|9.0546|-0.1971099999999999|0.03807447|-1462.804694|12163.0|92.0|7.0362
12am_a36|0.0|1|0|0|-4.723487246|0|7.412764017000001|2|0.0|-0.015884751|-0.297354748|0.0|-0.921315581|-0.011700732|-0.050505733|-0.037654321|1|-0.007897954|-0.3344729369999999|-0.6080522279999999|1|0.8344566859999999|-0.05754717|0.624142499|0|-0.091472759|-0.118101664|0.017590648|-63.19394154|-81.59051640000001|12.15249658|128.69607109999998|0.185013456|127.81651770000002|-0.045928425|8.395550408|-2.480134939|-43.65752487|75.34643812|3230.6292780000003|563.0333297999999|2603.072527|-21.92042059|8.772646622|17.01968794|0.940085891|40.24894481|0.020179019|-398.3921535|2173.44302|672.4630346|13.94067198|1.0|0.0|1.0|1.0|0.0|0.0|0.17|78.43|2.0|0.0|130.43|1.0|8.0|-6.4|0.0|0.0|0.0|2.65|6.26e-06|8.6e-06|3.86|1.0|0.0|-0.0569799999999999|5.2317|4.86|3.8606|-1645.169789|1206.77|0.4894|0.40752|-1644.952145|-0.15658|5.9258|-0.21356|0.03550681|-1645.016323|8.0872|0.06|7.2218
14t_a23|0.0|0|1|1|0.0|2|7.423568444|0|3.410065804|-0.005383494|-0.024472753|0.758345646|-0.290708696|0.01269616|-0.041339801|-0.093434862|2|0.01180744|-0.136106024|-0.4515027279999999|2|0.7629258809999999|-0.152771194|0.6906097959999999|1|-0.0553915009999999|-0.079253435|0.017433037|-36.09926385|-51.65035498|11.36130649|36.6149406|0.079043164|51.51331913|-0.033286443|7.404291213|-1.6643221380000002|-23.52629623|47.46057034|2878.4071670000003|600.1979272000001|2286.063655|-14.13766923|7.55064865|14.13931199|0.872595673|27.11827225|0.014352462|-390.9561553|1355.9136119999998|666.0036144999999|9.353660614|0.0|0.0|1.0|1.0|1.0|3.49|0.09|105.02|2.0|1.0|125.25|1.0|4.0|-6.1|0.0|0.0|0.0|3.78|1.43e-06|5.61e-06|3.94|0.0|0.0|-0.06666|3.9855|3.79|3.2060000000000004|-1669.21916|1184.43|0.2061|0.5824199999999999|-1668.980578|-0.15625|5.8672|-0.22291|0.02135191|-1669.040656|8.3062|4.0|8.3979
12k_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|0.0|-0.0071232019999999|-0.063399056|0.0|-0.413145744|0.002782748|0.003690005|-0.058284869|1|0.003724542|-0.1619981409999999|-0.4373676689999999|1|0.811903388|-0.102077284|0.856135378|0|-0.075717305|-0.101946803|0.018067063|-49.87227128|-67.14870046|11.90012613|46.79001927|0.157229536|103.5614526|-0.037758075|7.838185977999999|-2.038936068|-32.84907515|61.7723974|2792.202559|555.1026569|2294.707886|-16.38090333|7.241602627000001|13.89698356|0.919048073|31.85663123|0.016847116|-369.7499256|1720.258086|698.847203|11.0965905|1.0|0.0|0.0|1.0|0.0|0.0|0.12|69.2|1.0|0.0|133.84|1.0|4.0|-6.34|0.0|1.0|0.0|2.37|2.6e-05|2.82e-05|3.45|0.0|0.0|-0.0497|5053.0|3.83|3.6631|-1310.312649|1186.08|0.3116|0.5249199999999999|-1310.072976|-0.15053|5.7818|-0.20023|0.03274587|-1310.134752|7.3988|14.0|7.8539
12ay_a36|0.0|1|0|0|0.0|0|7.412764017000001|2|0.0|-0.006733838|-0.043778345|0.0|-0.404030255|0.003676818|0.012286423|-0.06756661|1|0.0045625|-0.169994208|-0.438622276|1|0.78699829|-0.111814717|0.857993338|0|-0.074251203|-0.098945129|0.018016934|-48.12939044|-64.13591431|11.67851857|126.7858133|0.170593592|110.578217|-0.035337546|7.569978132|-1.978902589|-31.1973159|59.80790901|2766.899844|537.618563|3238.138932|-14.84739041|6.466730436000001|11.82248632|0.828201506|29.43551742|0.015670425|-360.6110621|1648.388976|729.1873176|10.15751916|1.0|0.0|0.0|1.0|0.0|0.0|0.21|69.2|1.0|0.0|133.68|1.0|4.0|-6.38|0.0|1.0|1.0|2.42|2.8600000000000004e-05|2.5e-05|3.41|0.0|0.0|-0.0526|3.9348|3.79|3.6561|-1311.547668|1184.45|0.2939|0.6727|-1311.282556|-0.15056|6.2579|-0.2031599999999999|0.02880431|-1311.343228|9.1844|18.0|7.7447
13_a47|0.0|1|1|1|0.0|0|6.605297921|0|0.0|-0.0049262279999999|-0.0777650159999999|1.5940801480000002|-0.20197533|-0.00105415|0.003874205|0.038682232|1|-0.000211465|-0.0233277889999999|-0.316563793|2|0.794037882|0.065869272|0.626280497|1|-0.081148294|-0.088128939|0.017736598|-41.79730418|-45.39284663|9.13564442|63.12660940000001|0.2183244369999999|112.453046|-0.032468557|4.705524762|-1.23380515|-21.52866736|50.9329486|2190.316257|402.6200617|669.2729199|-8.613918003|7.038683428|13.33103985|0.8939678120000001|24.29844849|0.023284817|-193.936606|923.3410426|359.12161539999994|11.99338291|1.0|1.0|0.0|1.0|1.0|1.75|0.06|66.49|0.0|0.0|91.59|1.0|4.0|-6.0|0.0|1.0|1.0|3.19|5.79e-05|5.41e-05|3.17|0.0|0.0|-0.05465|4.0302|2.7|4.0302|-1067.78457|895.21|0.3382|0.67466|-1067.665127|-166.0|3.5455|-0.22065|0.03639189|-1067.71601|4.8308|16.0|7.8
47j_a18|0.0|0|0|0|0.0|0|7.03438793|1|0.0|-0.007807275|-0.068902246|0.0|-0.569931053|0.00031105|-0.006923502|0.0033281|0|0.002317206|-0.331885553|-0.48833504|0|0.7444236670000001|0.005740124|0.757001264|0|-0.073041469|-0.094744194|0.015967126|-56.816779|-73.69868165|12.42035127|95.57657747|0.19348155|150.5035248|-0.033837212|9.661420661|-2.368604851|-44.19607713|69.23713027|3172.831382|627.366638|2064.803327|-20.47428768|9.597380968|18.50538303|0.928170101|34.43235841|0.016220875|-411.3767328|2410.265089|1081.726154|12.6177344|1.0|1.0|0.0|1.0|1.0|0.0|0.28|97.76|3.0|2.0|149.96|1.0|4.0|-6.46|0.0|0.0|0.0|2.39|1.49e-06|7.32e-06|4.07|1.0|0.0|-0.04423|3.1054|8.09|3.1054|-1625.413107|1459.55|0.5439|0.6983600000000001|-1624.9784550000002|-0.1285|4.1619|-0.17273|0.03246539|1625.053346|5.2118|35.0|7.4559
