molecula|NaaNH|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|SRW07|AATSC1s|n6HRing|MATS7i|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|MATS8s|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|CYP2D6 inhibitor|P-gp substrate|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
8g_a8|1|3.073183107|0.0|1|7.535296702|1|1.39137364|1.298078704|5.4161004020000005|-0.222784884|0|0.000966222|-0.009140059|-0.025002199|-0.03728368|1|-0.007047583|0.001970629|0.0794962979999999|0.162134281|-0.508072694|0.6784762320000001|0.121495775|0.656457444|0|-0.136742629|-0.129695841|0.298992226|0.031118325|-83.78686741|19.06725815|171.26571059999998|0.466064505|285.5736014|-0.052430233|-48.6934008|11.68315869|0.8330608209999999|-2.464220973|90.27531534|-32.12579035|102.8541256|0.479218966|2889.141422|327.1604688|-1509.912147|0.166939179|7.440878437999999|14.28792131|6581.432140999999|102.2893227|-925.1746152|38.56355928|0.017636126|1812.487286|551.1746801|0.0|1.0|23.0|-7.4|3.01|2.0|0.0|111.38|0.0|1.0|5.0|-6.34|417.39|0.0|5.01e-06|0.00209|1.16e-05|0.00483|3.53|0.0|1.67e-05|7.17|-1450.9549470000002|-1450.913472|635.27|330.67|489.97|0.69221|-1450.728709|0.3904|-0.15542|-0.21391|0.04147516|-1450.787398|7.5762|5.3768|5.3768
3a_a32|1|3.226454082|0.0|0|7.678326357|0|0.6094208210000001|0.0|5.6869753560000005|-0.045659995|0|-0.014365682|-0.002794182|0.102212031|0.125185185|3|-0.001223394|-0.028290955|-0.079652285|-0.1568626659999999|-0.491457345|0.84134255|-0.045516432|0.7757299320000001|1|-0.080607266|-0.0970820759999999|0.30031978|0.0224684379999999|-37.30101542|10.39727075|87.55216606|0.182929032|84.65041685|-0.032360692|-20.78892268|4.811337463|0.6723099029999999|-0.970820756|55.87310101|-14.97491147|47.69828617|0.461044711|2028.93875|378.0996237|-449.2473442|0.327690097|5.755284924|10.67859439|4249.04624|151.63860559999998|-207.8892268|22.27382254|0.0236593529999999|668.2146761|278.73805810000005|1.0|1.0|19.0|-6.12|1.19|0.0|0.0|83.28|0.0|1.0|3.0|-5.77|298.39|0.0|4.83e-06|0.00144|4.51e-05|0.0134|3.31|0.0|0.0002279999999999|2.17|-1554.796165|-1554.768725|492.91|341.48|355.48|0.70229|-1554.7020630000002|0.2719|-0.15058|-0.20638|0.02744024|-1554.748543|5.7916|8.5686|8.5686
7a_a8|1|3.1730222510000003|0.0|1|7.535296702|1|1.4000287219999998|1.4494883790000002|5.4161004020000005|-0.0407248439999999|1|-0.017706371|0.000736369|0.004607684|-0.019054799|1|0.002028046|-0.02923588|-0.019499132|-0.032195997|-0.412963751|0.7168594159999999|0.033708575|0.681200974|0|-0.102174163|-0.101880506|0.238462711|0.035405618|-60.00793116|20.79408196|145.3710976|0.281589625|165.38046830000002|-0.042647654|-35.14198015|12.2125771|0.733884399|-1.833849114|75.4573633|-25.04740346|80.80201312|0.477611327|2715.360649|421.9297638000001|-1077.038349|0.266115601|7.699041907000001|14.73814865|5907.9340090000005|156.2924154|-632.5556427|34.12990316|0.0265990589999999|1467.585836|488.0169522|0.0|1.0|23.0|-7.27|2.01|1.0|0.0|105.83|0.0|1.0|5.0|-6.33|382.37|0.0|1.36e-05|0.00522|2.29e-05|0.00874|3.24|0.0|2.05e-05|5.2|-1291.313963|-1291.287017|605.72|403.8|494.48|0.70367|-1291.10235|0.1575|-0.12889|-0.20505|0.0269461|-1291.156661|12.8748|4.6068|4.6068
19_a31|1|3.2411335510000003|0.0|0|7.401841579|0|0.61013725|0.0|5.351858133|-0.086654127|0|-0.044625452|-0.005956522|-0.040386271|-0.081641954|2|-0.0038998559999999|-0.095997335|-0.081398052|-0.1751017789999999|-0.615878515|0.656654981|0.019858798|0.6427749970000001|0|-0.0909201569999999|-0.113333675|0.279690511|0.014675044|-53.25742146|8.596058678|75.32978176|0.268735206|157.414423|-0.036060715|-38.88650245|5.035230173|0.776211804|-1.586671445|75.31824576|-21.12293613|61.85348014|0.446100738|2265.6917350000003|428.3459076|-929.4091898|0.223788196|7.0760696020000005|12.77501178|4917.329034|131.0862475|-544.4110343|27.21285095|0.0152483439999999|1197.365442|460.3754405|1.0|1.0|16.0|-7.39|1.68|1.0|0.0|97.25|0.0|1.0|4.0|-6.41|358.43|0.0|2.14e-05|0.0076799999999999|0.0001199999999999|0.0431|2.93|0.0|1.46e-05|5.24|-1489.532192|-1489.4951640000002|625.93|314.06|537.66|0.7005600000000001|-1489.323855|0.2271|-0.16367|-0.20675|0.03702801|-1489.382077|2.4209|5.7447|5.7447
4_a38 (LY-2157299)|0|0.0|0.0|1|7.535296702|1|1.343847059|2.0959524330000003|5.4161004020000005|-0.080432741|2|-0.0501467259999999|0.002865697|-0.159241692|-0.020954339|1|0.003107816|-0.083399128|0.028964355|0.0481706809999999|-0.463575124|0.702976795|-0.041794304|0.6848692759999999|1|-0.092570349|-0.089446059|0.459041332|0.01243241|-52.90108631|7.104736984|260.7739337|0.2456862269999999|140.40206619999998|-0.03235283|-29.21101111|4.060137052|0.7861170609999999|-1.520583011|58.99645489|-18.48863993|60.00582329|0.487041509|2501.945802|431.0669496|-868.9660769|0.213882939|6.54753874|12.76426621|5566.495502000001|122.2274724|-496.5871888|23.51893991|0.01379043|1105.390176|542.7276591|1.0|1.0|21.0|-7.13|1.84|1.0|0.0|108.18|0.0|1.0|4.0|-6.86|369.42|0.0|0.0001409999999999|52.0|0.000102|0.0375|2.39|0.0|2.75e-05|3.95|-1198.683473|-1198.64695|617.61|327.69|449.44|0.68|-1198.442536|0.06|-0.16|-0.22|0.03652312|-1198.49738|7.6529|7.1586|7.1586
6a_a40|0|0.0|0.0|1|8.421342866|1|0.604893625|1.78213955|6.401917197|-0.077397672|0|-0.146542353|-0.001347823|0.104332675|-0.230955427|2|-0.001171195|-0.272320301|-0.021759541|-0.040435852|-0.620787469|0.682273668|-0.012261923|0.657059571|1|-0.109047987|-0.117413572|0.360858579|0.016399125|-68.11170799|10.24294396|185.06174|0.266249007|166.2999483|-0.049149867|-45.80643937|6.397774285|0.8678518190000001|-2.113444291|81.37714586|-30.69915817|78.35465194|0.41480944|2936.1501780000003|458.303126|-1320.063801|0.132148181|6.945713476|11.8691482|7059.617542|82.54016015|-824.5159087000001|35.37373259|0.012872604|1521.070502|557.4018948|0.0|0.0|14.0|-4.05|1.62|2.0|2.0|120.14|1.0|2.0|5.0|-6.32|442.53|0.0|7.85e-08|3.47e-05|1.03e-05|0.00457|3.77|1.0|0.0396|7.73|-2371.579899|-2371.560378|649.48|415.55|497.78|0.6782699999999999|-2371.3827|0.4015|-0.11995|-0.21255|0.01952089|-2371.443161|9.3893|7.3979|7.3979
12f_a36|1|3.50900085|0.0|0|7.412764017000001|2|1.297042537|0.0|5.351858133|-0.032343041|2|0.10938259|0.003676818|0.012286423|-0.06756661|1|0.0045625|0.182557897|-0.101854847|-0.169994208|-0.438198895|0.902377067|-0.109793154|0.857993338|0|-0.071035495|-0.100276611|0.3416917479999999|0.01784834|-46.86832019|11.77610852|43.53853176|0.156443092|103.2191714|-0.035813075|-43.65234724|7.769727312|0.7803018709999999|-2.00553221|76.51015325|-23.629013600000004|58.64442871|0.464240353|2770.818472|556.5681681|-1323.224761|0.219698129|7.416874811|13.84366076|6000.985822|144.9540437|-873.0469447999999|30.28188764|0.015685228|1695.785708|729.1873176|0.0|1.0|17.0|-7.36|2.45|1.0|0.0|133.52|0.0|1.0|4.0|-6.33|409.49|1.0|2.48e-05|0.0102|2.6600000000000003e-05|0.0109|3.47|0.0|1.7899999999999998e-05|3.87|-1311.57896|-1311.550167|699.88|339.27|545.55|0.70126|-1311.285102|0.0231|-0.15011|-0.20046|0.02879265|-1311.345557|7.8454|7.9586|7.9586
6d_a40|0|0.0|0.0|1|8.421342866|1|0.604893491|1.695192271|6.401917197|-0.091548968|0|-0.104206961|-0.005066797|0.086704068|-0.205140551|2|-0.00448098|-0.249967637|-0.025143559|-0.0603134|-0.624951805|0.6224555620000001|-0.039077432|0.604211552|1|-0.115007564|-0.119563634|0.372705643|0.017359149|-73.59650182|11.10859664|192.5638526|0.336329628|215.22657540000003|-0.050049893|-48.96216855|7.108696385|0.86005241|-2.15214542|85.47607798|-32.02830281|84.70509846|0.428134701|3063.227702|424.7009165|-1377.2170210000002|0.13994759|6.908972922999999|12.08146906|7436.576348|89.55631|-881.3190339|37.23994308|0.01400787|1601.317552|555.2010623|0.0|0.0|14.0|-4.31|2.01|2.0|2.0|120.09|1.0|2.0|6.0|-6.36|460.52|0.0|6.18e-08|2.85e-05|7.1e-06|0.00327|3.87|1.0|0.0226|7.98|-2470.82949|-2470.793925|656.5|419.45|511.88|0.6624800000000001|-2470.62267|0.3518|-0.11938|-214.0|0.03556489|-2470.684323|10.9021|8.9208|8.9208
16_a4|0|0.0|0.0|1|7.535296702|1|1.398650725|1.843196334|5.4161004020000005|-0.095499301|1|0.007101649|0.0067511459999999|-0.148022089|0.019290123|1|0.006466406|0.020218035|-0.018051608|-0.0513920109999999|-0.214481956|0.490768328|-0.0894138519999999|0.482473457|0|-0.073335635|-0.080093659|0.292255386|0.013727656|-36.11951685|6.761192037000001|13.51923899|0.210153891|103.5057102|-0.033372358|-19.42906425|3.330045338|0.832461695|-1.201404885|45.11883447|-16.43666742|42.88070889|0.455802506|2101.6948030000003|389.0176968|-591.7200271|0.167538305|5.548106463|10.19502391|4520.2597670000005|82.51653675|-291.4359638|19.74465314|0.0115138339999999|710.807513|322.8922084|0.0|1.0|17.0|-6.36|3.44|1.0|0.0|85.02|0.0|1.0|4.0|-5.64|309.31|1.0|0.0001199999999999|0.0371|3.68e-05|0.0114|3.59|0.0|0.000134|4.05|-1057.494456|-1057.478071|515.68|293.41|407.99|0.54061|-1057.3808390000002|0.1006|-0.17375|-0.2134|0.01638524|-1057.429593|1.9873|6.4647|6.4647
12w_a36|1|3.3131307480000003|-4.750262163|0|7.412764017000001|2|1.24014105|0.0|5.351858133|-0.297354748|2|0.041058884|-0.011700732|-0.041402825|-0.010726574|1|-0.007897954|0.115646674|-0.1187503719999999|-0.3344729369999999|-0.604676196|0.647732719|-0.098657593|0.624142499|0|-0.086826396|-0.111267166|0.532980165|0.021104445|-62.34080876|15.15285952|112.947763|0.171636756|123.23411609999998|-0.041210062|-57.35989379|10.87965823|0.70536279|-2.225343322|99.51883498|-29.58856606|77.49366829|0.4672300679999999|3230.870697|594.7596206000001|-1597.782567|0.29463721|8.365472166|15.701847400000002|7418.252264|211.5476713|-1147.197876|41.94801097|0.0273396629999999|2265.1925920000003|672.4630346|0.0|1.0|17.0|-7.14|2.04|2.0|0.0|130.43|0.0|1.0|8.0|-6.4|465.43|0.0|6.26e-06|0.00291|8.6e-06|4.0|3.86|0.0|3.37e-05|4.86|-1645.202839|-1645.169951|712.88|318.88|552.55|0.69466|-1644.953222|0.4508|-0.15708|-0.21034|0.0328886|-1645.017691|7.0746|7.6383|7.6383
12ag_a36|1|3.408828027|0.0|0|7.412764017000001|2|1.297044434|0.0|5.351858133|-0.084341564|2|0.063109409|-0.002526241|0.0070889269999999|-0.050147748|1|-0.000673716|0.135431487|-0.101303149|-0.217394466|-0.445549431|0.724208473|0.124298337|0.698414933|0|-0.082492792|-0.1081585809999999|0.26896187|0.020136392|-52.02834065|12.70005599|85.84609192|0.253169906|159.6746787|-0.038937089|-43.02381535|8.009946323|0.758897371|-1.946854457|80.40643223|-24.55768654|64.72839664|0.481286668|2773.9654530000003|471.0269757|-1227.884327|0.2411026289999999|7.849377942|15.13240062|5906.879919|152.06382680000002|-774.4286762999999|32.35969377|0.019328689|1617.984688|595.8790650000001|0.0|1.0|17.0|-6.86|2.4|1.0|0.0|123.71|0.0|1.0|5.0|-6.76|399.42|1.0|0.000129|0.0515|6.96e-05|0.0278|2.78|0.0|5.58e-05|3.41|-1332.185403|-1332.151245|658.68|334.04|507.72|0.7024699999999999|-1331.9454449999998|0.0191|-0.15227|-0.20713|0.03415856|-1332.003616|7.5405|7.7696|7.7696
11d_a31|1|3.39688681|0.0|0|7.765993078999999|1|0.610136352|0.0|5.733341277|-0.116385886|0|0.016799834|-0.009496378|-0.092360393|-0.078235092|2|-0.006496772|0.026806221|-0.096447723|-0.153894316|-0.574318121|0.819298311|-0.057505249|0.78396996|0|-0.134031221|-0.134048091|0.197166451|0.034417775|-82.05480081|21.07078977|296.2476128|0.414787184|253.9354598|-0.040797245|-50.24081482|12.89967697|0.6817705409999999|-1.87667327|98.8237718|-24.97634343|103.1255906|0.4816588089999999|2532.447962|358.2711594|-1148.911798|0.318229459|7.885647873|15.21323794|5420.356537|194.8221811|-703.3714074|36.63453013|0.027374162|1685.188386|505.4234462|1.0|1.0|16.0|-6.23|1.26|1.0|0.0|102.13|0.0|1.0|6.0|-6.4|385.44|0.0|3.33e-06|0.00128|6.26e-05|0.0241|3.17|0.0|0.000225|4.87|-1598.7152199999998|-1598.671315|650.64|326.2|551.86|703.0|-1598.4848980000002|0.2642|-0.15822|-0.19226|0.04390452|-1598.546288|4.6622|7.5229|7.5229
11_a3|0|0.0|0.0|0|6.823286122000001|0|0.605020608|0.0|4.727387819|-0.127546771|3|-0.101436441|-0.008037672|0.044912659|-0.023103765|1|-0.005959152|-0.194041982|-0.0495219879999999|-0.0947326669999999|-0.577616902|0.8947911009999999|0.132535663|0.834020779|1|-0.0955396769999999|-0.099420732|0.175996916|0.014376713|-45.19136777|6.800350988|253.1353625|0.222196952|105.101718|-0.0391657429999999|-22.2443844|3.216644354|0.752484736|-1.292469516|57.08178682|-18.52584757|51.99171876|0.4680759679999999|2097.896727|367.9098016|-611.3529698|0.2475152639999999|5.475372235|10.29352296|4487.967272999999|117.0775712|-289.1769972|24.61956593|0.021256639|812.4456757999999|311.6695405|1.0|1.0|21.0|-6.51|0.8|0.0|0.0|88.28|0.0|1.0|4.0|-6.59|305.36|0.0|8.37e-05|0.0256|0.000197|0.0601|2.22|0.0|9.35e-05|2.12|-1288.195105|-1288.165162|508.58|384.66|346.18|0.6966600000000001|-1288.058926|0.4441|-0.13118|-0.20018|0.02994326|-1288.10577|4.4522|7.3979|7.3979
6b_a40|0|0.0|0.0|1|8.421342866|1|0.604892326|1.710647518|6.401917197|-0.069975812|0|-0.137534783|-0.003851208|0.0986825569999999|-0.226457281|2|-0.004728928|-0.248560671|-0.018582337|-0.033583055|-0.630957955|0.691778838|0.003163118|0.6462648870000001|1|-0.107699967|-0.118488624|0.417254814|0.014588568|-72.13527644|9.771129787|176.8246355|0.246568426|165.1465831|-0.049599889|-53.15460718|6.544506614|0.878140798|-2.132795227|87.29061302|-33.22101012|81.90640622|0.442509019|3214.047452|504.6333458|-1428.503435|0.1218592019999999|6.976123351|12.51342818|8482.600495|81.61884754|-956.7829293|37.83107469|0.011838681|1626.736212|618.8882797|0.0|0.0|14.0|-5.21|2.61|2.0|2.0|130.16|1.0|2.0|5.0|-5.85|511.42|0.0|3.86e-09|1.98e-06|6.55e-07|0.000335|5.03|1.0|0.00318|8.98|-3290.775349|-3290.745084|687.2|399.62|552.01|0.69429|-3290.583786|0.4962|-0.1237099999999999|-0.21904|0.03026498|-3290.648012|11.3203|7.5229|7.5229
25_a12|0|0.0|0.0|0|0.0|0|1.404967476|0.0|0.0|-0.045725323|2|-0.089297664|0.000864238|-0.025245046|-0.11195017|0|0.001783739|-0.141917694|-0.0542354559999999|-0.0861945369999999|-0.4288076329999999|0.8472746290000001|-0.2430098439999999|0.806844014|1|-0.054734834|-0.080147596|0.120087607|0.004952762|-28.517955|2.580489093|37.96125329|0.052062825|27.12578432|-0.03323193|-21.75703145|1.3444869730000002|0.917298637|-1.362509125|44.42528172|-17.31450713|31.09844409|0.448858246|2067.69985|493.8944271000001|-709.8947922|0.082701363|5.34703037|9.70173342|4329.321091|43.08908189|-369.8695347|18.87554002|0.005118351|773.8971409|430.4348528|1.0|1.0|22.0|-8.78|3.2|1.0|0.0|99.48|0.0|1.0|2.0|-4.82|311.38|1.0|5.19e-06|0.00162|5.63e-06|0.00175|4.76|0.0|5.12e-07|4.73|-974.6569575|-974.6328337|560.14|359.04|442.64|0.69029|-974.458128|0.1897|-0.14303|-0.19655|0.024123749|-974.508059|2.2482|7.6576|7.6576
2_a49|0|0.0|0.0|1|7.535296702|1|1.3438506419999998|2.12788659|5.4161004020000005|-0.03981057|2|-0.100166139|0.004524556|-0.041202373|0.005918367|1|0.004580676|-0.170631119|0.032521855|0.055400364|-0.320124905|0.802447754|0.084099874|0.7701578720000001|1|-0.08647612|-0.079176085|0.41397907|0.01105681|-44.066695|5.634353797999999|226.4450566|0.18651986|95.04720801|-0.028277173|-20.55997527|2.871166625|0.7154059890000001|-1.187641272|49.26352575|-14.409545199999998|49.7010488|0.454163307|2244.518609|414.5350312|-605.2008985|0.284594011|5.667936413|10.38394173|4874.364109|145.02405359999997|-308.399629|20.14177325|0.017498253|845.9544764000001|439.9973344|1.0|1.0|21.0|-6.82|1.88|0.0|1.0|99.52|0.0|1.0|3.0|-6.57|327.38|1.0|0.000292|0.0955|0.000129|0.0421|2.43|0.0|4.94e-05|1.79|-1046.018455|-1045.981819|553.52|331.24|371.96|0.68172|-1045.810794|0.0572|-0.1555099999999999|-0.19923|0.0366366999999999|-1045.8595810000002|6.7117|7.2291|7.2291
2_a33|1|3.396444161|0.0|0|7.765993078999999|0|0.609420748|0.0|5.733341277|-0.064926835|0|-0.049900189|-0.002514803|0.070526947|-0.05997501|3|-0.000810928|-0.0881938509999999|-0.083752249|-0.148024156|-0.593915758|0.787714775|-0.0212158239999999|0.753434785|1|-0.0804186|-0.104047115|0.411881091|0.018451635|-49.13901703|11.27469555|103.5201191|0.1804845889999999|110.28338390000002|-0.031851158|-38.84811555|6.889294995|0.702597735|-1.56070672|75.44970552|-19.46234551|60.41371259|0.4699986339999999|2632.195388|500.7570617|-953.6549298|0.297402265|6.152818143999999|11.60906093|6067.635829|181.7248125|-582.7217333|27.70055258|0.019430318|1357.327077|618.9134881|0.0|1.0|19.0|-7.67|1.33|2.0|0.0|115.28|1.0|1.0|4.0|-6.17|411.54|0.0|4.44e-07|0.000183|1.6800000000000002e-05|0.0069|3.72|0.0|8.78e-06|5.11|-1920.079174|-1920.049452|655.74|341.74|525.38|0.70205|-1919.830424|0.2911|-0.15012|-0.19979|0.02972182|-1919.890628|5539.0|8.2596|8.2596
8_a27|1|2.599100867|0.0|1|6.605297921|0|1.406757715|1.7626247169999998|4.59511985|-0.077396262|2|-0.14212377|0.0040883959999999|0.093450172|0.067074515|1|0.004801929|-0.24946295|-0.106814855|-0.187486926|-0.535352745|0.6812785379999999|0.141900468|0.64927069|1|-0.078709803|-0.092265073|0.3608031339999999|0.021852066|-37.50265703|10.41179748|122.0597403|0.223615972|106.5457267|-0.035880862|-20.94612822|4.960882344|0.751701834|-1.291711016|53.20197882|-17.09606174|47.91445451|0.479730655|2132.9321670000004|369.9216992|-615.4582227000001|0.248298166|5.016799703|9.642697094|4522.989286999999|118.305988|-293.2457951|22.74314225|0.019394143|818.753121|326.3351007|0.0|0.0|21.0|-6.28|2.19|0.0|0.0|87.68|0.0|1.0|4.0|-6.73|303.32|1.0|0.000586|178.0|0.000299|0.0907|2.0|0.0|0.000158|3.96|-1004.515654|-1004.489001|507.76|300.38|374.88|0.64893|-1004.385302|0.2336|-0.16958|-0.21973|0.02665292|-1004.432889|4.2899|8.2218|8.2218
14j_a23|0|0.0|0.0|2|7.423568444|0|1.197963927|3.278390512|5.351858133|-0.071396109|2|0.037350515|0.007671236|-0.026319216|-0.055708465|2|0.0075222369999999|0.087218599|-0.073945564|-0.17267308|-0.463194548|0.616699629|0.143567854|0.5935522360000001|1|-0.062203032|-0.082226482|0.226990358|0.020485263|-40.35191855|13.28905737|40.38957571|0.154547838|100.2571987|-0.034989992|-34.60325668|8.620784882999999|0.7739671709999999|-1.644529644|64.88069411|-22.69846456|53.64097592|0.497137467|2943.385528|548.455847|-1066.827834|0.226032829|7.83426417|15.57933561|6597.039681|146.63044480000002|-692.0651337|29.32742551|0.017787992|1378.388999|599.5697147999999|0.0|1.0|26.0|-7.67|3.4|2.0|1.0|120.24|0.0|1.0|5.0|-6.31|429.47|0.0|2.66e-06|0.00114|7.73e-06|0.00332|3.68|0.0|9.18e-06|3.72|-1729.15999|-1729.1379190000002|670.6|338.1|528.18|0.65128|-1728.9293280000002|0.3886|-0.14816|-0.2239699999999999|0.02207124|-1728.988797|8.3233|8.3883|8.3883
12q_a30|0|0.0|-4.76444841|0|7.412764017000001|2|0.60498366|0.0|5.351858133|-0.27228842|2|-0.016509571|-0.00695299|0.004165554|-0.021542639|1|-0.004395528|-0.0483777279999999|-0.077457998|-0.226973911|-0.636798458|0.613786308|0.01661722|0.593245722|0|-0.087348134|-0.115589613|0.596557166|0.014790072|-59.52322773|10.07866809|82.72757145|0.154254173|105.1162273|-0.045799658|-53.67653794|6.868090132000001|0.820640722|-2.427381881|90.06607753|-31.21009417|69.60189582|0.473741611|3305.289025|576.3319634|-1654.134991|0.179359278|7.346842839|13.96052394|7990.060758|122.2240555|-1127.2072970000002|38.03137394|0.016579022|2015.662819|696.6414817000001|0.0|1.0|17.0|-7.18|2.82|2.0|0.0|133.96|0.0|1.0|8.0|-5.66|482.48|0.0|1.99e-07|9.63e-05|1.2e-06|0.000579|5.05|0.0|3.19e-05|5.52|-1988.033527|-1987.999444|713.16|355.93|537.96|0.68516|-1987.781386|0.1515|-0.14792|-0.19897|0.03408298|-1987.847256|6.821000000000001|7.4449|7.4449
17a_a50|0|0.0|0.0|2|7.934155233999999|1|1.349854788|4.319202937|5.82008293|0.009691515|1|-0.109740063|0.012510153|-0.0979202769999999|-0.131632653|2|0.012893333|-0.178162528|-0.239713023|-0.3891730779999999|-0.220088198|0.762224122|-0.204032723|0.732114362|1|-0.045404408|-0.078525868|0.4062532579999999|0.013784807|-29.57096251|8.977762705|10.03717565|0.07699335|50.14419437|-0.0280449529999999|-33.3079288|5.847033234|0.7899109000000001|-1.570517366|58.69900789|-18.26510428|38.54872522|0.486855438|2644.4486420000003|601.1353533|-1022.84584|0.2100891|8.087984548|15.76161018|5718.782531|136.82673369999998|-666.1585759999999|23.12299308|0.011602876|1294.887612|719.3470265|1.0|1.0|20.0|-6.76|2.3|1.0|0.0|121.78|0.0|1.0|4.0|-6.44|398.5|1.0|0.000102|0.0408|3.61e-05|0.0144|3.23|0.0|6.97e-05|3.08|-1258.566007|-1258.540058|705.96|306.31|616.93|0.66046|-1258.260865|0.1754|-0.16724|-0.1992|0.02594911|-1258.322582|8.2991|7.0706|7.0706
13b_a5|1|2.948625157|0.0|0|7.153833802|1|1.338814635|0.0|5.209486153|0.011339656|2|-0.006314305|0.0064510459999999|-0.104404004|-0.017963913|1|0.0066003869999999|-0.010368468|-0.055701188|-0.091464693|-0.357011244|0.6700114770000001|0.03431921|0.653356347|0|-0.0694958329999999|-0.074710354|0.468748106|0.0138892369999999|-44.93506461|8.980592802|14.41650822|0.168442764|108.9128108|-0.02636836|-31.23446039|5.806729729|0.654076389|-1.344786367|62.24204745|-17.04942469|53.91565742|0.455921715|2661.597781|537.6736515|-869.5206594|0.345923611|8.427551282000001|15.48959317|5678.380299|223.6695238|-562.2202871000001|26.06641209|0.021552174|1329.387016|638.8437454|1.0|1.0|23.0|-8.36|1.96|1.0|0.0|119.8|0.0|1.0|4.0|-6.58|395.46|1.0|5.69e-05|0.0225|3.75e-05|0.0148|3.01|0.0|1.72e-06|4.66|-1276.066049|-1276.030896|672.43|296.66|503.93|0.57482|-1275.806761|0.3064|-0.17274|-0.22451|0.035153|-1275.865034|4.7964|6.9586|6.9586
13_a15|0|0.0|0.0|0|0.0|1|1.4356889940000002|0.0|0.0|-0.031457366|3|-0.006938727|0.001806571|-0.031047852|0.005149745|0|0.003766915|-0.010882979|-0.173728081|-0.272482143|-0.357554652|0.843715005|0.008210506|0.796300317|0|-0.068526782|-0.098053528|0.708462114|0.016196467|-43.2365883|10.21906987|142.67217639999998|0.114512421|72.25096855|-0.033811561|-39.03420883|6.447664726|0.755283433|-1.961070565|72.41636305|-21.33321476|53.45565817|0.482317225|3028.485145|558.6934137000001|-1237.326456|0.244716567|5.21465994|10.07307988|7196.400881999999|154.4025434|-780.6841766|28.24531009|0.01672103|1638.227985|830.7967967000001|1.0|0.0|24.0|-8.9|2.52|2.0|0.0|138.24|0.0|1.0|4.0|-5.26|448.52|0.0|4.77e-07|0.000214|7.970000000000001e-07|0.000357|5.32|0.0|5.7e-07|5.04|-1450.756042|-1450.727602|674.36|482.03|549.33|0.70626|-1450.399387|0.0003|-0.11283|-0.15229|0.02844037|-1450.462642|6.0429|8.2218|8.2218
18_a20|1|3.463603867|0.0|0|6.842683282|0|1.400923654|0.0|4.727387819|-0.12050413|2|0.163548857|-0.005614194|-0.011236836|-0.054458882|1|-0.004071701|0.268927191|0.001996439|0.003282792|-0.597167441|0.809917509|-0.107446431|0.778639593|1|-0.0927760219999999|-0.095227339|0.356461863|0.0108136339999999|-61.73239771|7.195302872999999|318.5587088|0.23863824|158.7879106|-0.035934845|-42.1615378|4.787695004|0.8109110409999999|-1.904546783|72.31812218|-23.91074854|68.92770059|0.483668611|2809.844943|506.6038164|-1267.269673|0.1890889589999999|8.011174137000001|15.51556677|6206.896662|125.81822920000002|-843.230756|29.4862782|0.013457694|1562.772745|712.1606951|1.0|1.0|27.0|-10.0|2.06|2.0|0.0|125.07|0.0|0.0|4.0|-6.13|419.48|0.0|2.54e-06|0.00107|6.91e-06|0.0029|3.85|0.0|4.17e-08|5.35|-1352.364724|-1352.32685|703.24|350.69|531.11|0.6953699999999999|-1352.073755|0.2011|-0.14685|-0.20289|0.03787435|-1352.135304|8.0505|7.4685|7.4685
